Physical Time (s),ea_left Monitor (kg-m/s^3)
6.005,-5.2488721620033565e-08
6.0075,-5.2516251124202952e-08
6.01,-5.2542925729662942e-08
6.0125,-5.2568295819608352e-08
6.015,-5.2591948917838782e-08
6.0175,-5.2613524486049003e-08
6.02,-5.2632719563822398e-08
6.0225,-5.2649290147425625e-08
6.025,-5.266304373723391e-08
6.0275,-5.2673833809161299e-08
6.03,-5.2681565421461299e-08
6.0325,-5.2686194068673793e-08
6.035,-5.268772583960107e-08
6.0375,-5.2686216049665554e-08
6.04,-5.2681781404745854e-08
6.0425,-5.2674593688782913e-08
6.045,-5.2664885312030588e-08
6.0475,-5.2652936185719975e-08
6.05,-5.2639064608881283e-08
6.0525,-5.2623609870313661e-08
6.055,-5.2606921523741714e-08
6.0575,-5.258934988859932e-08
6.06,-5.257125848931139e-08
6.0625,-5.2553022823263569e-08
6.065,-5.2535030237480222e-08
6.0675,-5.2517684937005878e-08
6.07,-5.2501383046758668e-08
6.0725,-5.2486500929579747e-08
6.075,-5.2473383230481201e-08
6.0775,-5.2462355929651801e-08
6.08,-5.2453720519262667e-08
6.0825,-5.2447752856048827e-08
6.085,-5.2444682973321942e-08
6.0875,-5.2444685552021059e-08
6.09,-5.2447870680164352e-08
6.0925,-5.2454287267835176e-08
6.095,-5.2463946024817386e-08
6.0975,-5.2476812108969902e-08
6.1,-5.2492803235776107e-08
6.1025,-5.2511789711438182e-08
6.105,-5.2533598286962815e-08
6.1075,-5.2558004811420791e-08
6.11,-5.2584731710158697e-08
6.1125,-5.2613447801485275e-08
6.115,-5.2643769037785121e-08
6.1175,-5.2675268781189562e-08
6.12,-5.2707488640916519e-08
6.1225,-5.2739959318047999e-08
6.125,-5.2772211152458058e-08
6.1275,-5.280378123865872e-08
6.13,-5.2834214679214323e-08
6.1325,-5.2863062196277216e-08
6.135,-5.2889889552183207e-08
6.1375,-5.2914278287620343e-08
6.14,-5.2935840013032648e-08
6.1425,-5.2954222258725562e-08
6.145,-5.2969129835662239e-08
6.1475,-5.2980326357247508e-08
6.15,-5.2987632468939508e-08
6.1525,-5.2990924878765015e-08
6.155,-5.2990123624381393e-08
6.1575,-5.2985194289579094e-08
6.16,-5.297614529747825e-08
6.1625,-5.2963028296867662e-08
6.165,-5.2945934869077061e-08
6.1675,-5.2925005872513562e-08
6.17,-5.2900433825110689e-08
6.1725,-5.2872478209992807e-08
6.175,-5.2841467196305818e-08
6.1775,-5.2807790488773293e-08
6.18,-5.2771880528551205e-08
6.1825,-5.2734190543377832e-08
6.185,-5.2695180028238809e-08
6.1875,-5.2655307088956928e-08
6.19,-5.2615033488341836e-08
6.1925,-5.2574825554309908e-08
6.195,-5.2535154987707812e-08
6.1975,-5.2496490716558751e-08
6.2,-5.2459286695193251e-08
6.2025,-5.2423976746413029e-08
6.205,-5.2390965404132642e-08
6.2075,-5.236062224088905e-08
6.21,-5.2333290198936437e-08
6.2125,-5.2309281381666596e-08
6.215,-5.2288878175147322e-08
6.2175,-5.2272311463309098e-08
6.22,-5.2259745821192203e-08
6.2225,-5.2251267261520719e-08
6.225,-5.2246879961173836e-08
6.2275,-5.224651968797765e-08
6.23,-5.2250067150541511e-08
6.2325,-5.2257349511092551e-08
6.235,-5.2268138014662828e-08
6.2375,-5.2282140077201669e-08
6.24,-5.2299001134762043e-08
6.2425,-5.2318318957702931e-08
6.245,-5.233966081280045e-08
6.2475,-5.2362584806079742e-08
6.25,-5.2386659183272888e-08
6.2525,-5.2411462007022056e-08
6.255,-5.243656924139189e-08
6.2575,-5.2461550123551262e-08
6.26,-5.2485961299672119e-08
6.2625,-5.2509345491299522e-08
6.265,-5.2531240881550505e-08
6.2675,-5.2551184164885622e-08
6.27,-5.2568728883902814e-08
6.2725,-5.2583466136526251e-08
6.275,-5.2595036734444104e-08
6.2775,-5.2603140765773294e-08
6.28,-5.2607544961742123e-08
6.2825,-5.2608075539754154e-08
6.285,-5.2604623419445616e-08
6.2875,-5.2597140476063244e-08
6.29,-5.2585635959644229e-08
6.2925,-5.25701723811884e-08
6.295,-5.255086840873286e-08
6.2975,-5.2527900013947258e-08
6.3,-5.2501506584580858e-08
6.3025,-5.2471987309397856e-08
6.305,-5.2439694886475288e-08
6.3075,-5.240502258299487e-08
6.31,-5.2368393353502026e-08
6.3125,-5.2330242558191057e-08
6.315,-5.2291015564613451e-08
6.3175,-5.2251178053939256e-08
6.32,-5.2211210348956145e-08
6.3225,-5.2171608218721939e-08
6.325,-5.2132876072759701e-08
6.3275,-5.2095507831809744e-08
6.33,-5.2059965528588836e-08
6.3325,-5.2026674229257609e-08
6.335,-5.1996031212184755e-08
6.3375,-5.1968417733085975e-08
6.34,-5.1944189807291011e-08
6.3425,-5.1923670221133591e-08
6.345,-5.1907126301360939e-08
6.3475,-5.1894760485289904e-08
6.35,-5.1886717280434271e-08
6.3525,-5.1883080833925894e-08
6.355,-5.1883878636926528e-08
6.3575,-5.1889084290471615e-08
6.36,-5.18986180800837e-08
6.3625,-5.1912348413048828e-08
6.365,-5.1930094965466754e-08
6.3675,-5.1951614380021335e-08
6.37,-5.1976597219420547e-08
6.3725,-5.2004673588112597e-08
6.375,-5.2035424462829892e-08
6.3775,-5.2068401041390873e-08
6.38,-5.2103139747263849e-08
6.3825,-5.2139169802708076e-08
6.385,-5.2176013695045694e-08
6.3875,-5.221318638449514e-08
6.39,-5.2250203303549242e-08
6.3925,-5.2286581672410249e-08
6.395,-5.2321858994980015e-08
6.3975,-5.2355602754765405e-08
6.4,-5.2387425605670655e-08
6.4025,-5.2416977549256438e-08
6.405,-5.2443957187263334e-08
6.4075,-5.2468110681909174e-08
6.41,-5.2489220268495764e-08
6.4125,-5.2507117672429059e-08
6.415,-5.2521679514421663e-08
6.4175,-5.2532831640297603e-08
6.42,-5.2540542873233251e-08
6.4225,-5.2544822328602932e-08
6.425,-5.2545716268877416e-08
6.4275,-5.254332708824129e-08
6.43,-5.2537815745923347e-08
6.4325,-5.2529415434109147e-08
6.435,-5.2518421698881537e-08
6.4375,-5.2505173137091884e-08
6.44,-5.2490032771218071e-08
6.4425,-5.2473369266797383e-08
6.445,-5.245555338128037e-08
6.4475,-5.2436961101584244e-08
6.45,-5.241798161099603e-08
6.4525,-5.239901167178349e-08
6.455,-5.2380453463243998e-08
6.4575,-5.2362695391617718e-08
6.46,-5.2346108714940957e-08
6.4625,-5.233103525457758e-08
6.465,-5.2317788422713411e-08
6.4675,-5.2306656370787279e-08
6.47,-5.2297909599519627e-08
6.4725,-5.2291789703596671e-08
6.475,-5.2288498050403124e-08
6.4775,-5.2288171571563708e-08
6.48,-5.2290868282722881e-08
6.4825,-5.2296575139193892e-08
6.485,-5.2305213908147429e-08
6.4875,-5.2316656062441893e-08
6.49,-5.2330732725232416e-08
6.4925,-5.2347224601556986e-08
6.495,-5.2365853854947071e-08
6.4975,-5.2386285748061467e-08
6.5,-5.2408141752117906e-08
6.5025,-5.2431020271271812e-08
6.505,-5.2454514743430415e-08
6.5075,-5.2478227444535548e-08
6.51,-5.2501769842374192e-08
6.5125,-5.2524759028818246e-08
6.515,-5.2546804153173333e-08
6.5175,-5.2567509057705817e-08
6.52,-5.25864725027908e-08
6.5225,-5.2603289844168918e-08
6.525,-5.2617554086494066e-08
6.5275,-5.2628877546344938e-08
6.53,-5.2636905324416428e-08
6.5325,-5.2641327774946747e-08
6.535,-5.2641900273954063e-08
6.5375,-5.2638454232945115e-08
6.54,-5.2630886240357609e-08
6.5425,-5.261916848171627e-08
6.545,-5.2603331428040709e-08
6.5475,-5.2583460626904076e-08
6.55,-5.2559685487683499e-08
6.5525,-5.25321827800599e-08
6.555,-5.2501180400277694e-08
6.5575,-5.2466963705177018e-08
6.56,-5.2429876667497512e-08
6.5625,-5.2390316157658596e-08
6.565,-5.2348721371887428e-08
6.5675,-5.230555652177793e-08
6.57,-5.2261296795774228e-08
6.5725,-5.2216423358330673e-08
6.575,-5.2171416958717442e-08
6.5775,-5.2126766016715288e-08
6.58,-5.2082974946118374e-08
6.5825,-5.204055298938265e-08
6.585,-5.1999992353572271e-08
6.5875,-5.1961748570679758e-08
6.59,-5.1926232876458507e-08
6.5925,-5.1893825368378336e-08
6.595,-5.1864881607223765e-08
6.5975,-5.1839726139667122e-08
6.6,-5.1818638291993273e-08
6.6025,-5.1801836718137843e-08
6.605,-5.1789474210306462e-08
6.6075,-5.1781643275645222e-08
6.61,-5.1778385095304596e-08
6.6125,-5.1779682787470532e-08
6.615,-5.178547060618498e-08
6.6175,-5.1795623560337042e-08
6.62,-5.180996062289801e-08
6.6225,-5.1828234168002607e-08
6.625,-5.1850135633083196e-08
6.6275,-5.1875290310462072e-08
6.63,-5.1903268777541151e-08
6.6325,-5.193360150163624e-08
6.635,-5.1965796204818448e-08
6.6375,-5.1999346748085244e-08
6.64,-5.2033739494201142e-08
6.6425,-5.2068453738649393e-08
6.645,-5.210296631528968e-08
6.6475,-5.2136749500805849e-08
6.65,-5.2169294861930698e-08
6.6525,-5.2200118954684087e-08
6.655,-5.222877970925923e-08
6.6575,-5.2254874786303239e-08
6.66,-5.2278054701823479e-08
6.6625,-5.2298023247858192e-08
6.665,-5.2314526578212718e-08
6.6675,-5.2327361301579459e-08
6.67,-5.2336377390095767e-08
6.6725,-5.2341483633611188e-08
6.675,-5.234264747907812e-08
6.6775,-5.2339888679016373e-08
6.68,-5.2333274569632328e-08
6.6825,-5.2322917697766917e-08
6.685,-5.230898654864978e-08
6.6875,-5.2291716630902913e-08
6.69,-5.2271414587722802e-08
6.6925,-5.2248451062287283e-08
6.695,-5.2223242242736953e-08
6.6975,-5.2196229250465091e-08
6.7,-5.216786640462409e-08
6.7025,-5.2138613042300984e-08
6.705,-5.2108939748242255e-08
6.7075,-5.2079324053054825e-08
6.71,-5.2050251010219085e-08
6.7125,-5.2022202927009169e-08
6.715,-5.1995646060195466e-08
6.7175,-5.1971022558779095e-08
6.72,-5.1948743812603491e-08
6.7225,-5.1929186922191346e-08
6.725,-5.1912703894507732e-08
6.7275,-5.1899622587110611e-08
6.73,-5.1890241881824664e-08
6.7325,-5.1884815428583936e-08
6.735,-5.1883527585509627e-08
6.7375,-5.1886477996622938e-08
6.74,-5.1893684927760488e-08
6.7425,-5.1905091643834084e-08
6.745,-5.1920576792961602e-08
6.7475,-5.1939970746922491e-08
6.75,-5.1963043522429921e-08
6.7525,-5.1989494829209265e-08
6.755,-5.2018958688386651e-08
6.7575,-5.2051019617710506e-08
6.76,-5.208523685755779e-08
6.7625,-5.2121161670172113e-08
6.765,-5.2158353323504918e-08
6.7675,-5.2196375967782533e-08
6.77,-5.2234793770434892e-08
6.7725,-5.2273158344532542e-08
6.775,-5.2311010560692461e-08
6.7775,-5.2347867982785562e-08
6.78,-5.2383236959472669e-08
6.7825,-5.2416621502700767e-08
6.785,-5.2447544523899282e-08
6.7875,-5.2475557913800154e-08
6.79,-5.2500264463223378e-08
6.7925,-5.2521337599974416e-08
6.795,-5.2538515517309238e-08
6.7975,-5.2551603593912109e-08
6.8,-5.256047114956834e-08
6.8025,-5.2565048550159569e-08
6.805,-5.2565317214359528e-08
6.8075,-5.2561310791471864e-08
6.81,-5.2553118260766702e-08
6.8125,-5.2540892225337742e-08
6.815,-5.2524847382254497e-08
6.8175,-5.25052641872578e-08
6.82,-5.2482480603416048e-08
6.8225,-5.2456878842582635e-08
6.825,-5.2428870544532333e-08
6.8275,-5.2398879165691837e-08
6.83,-5.2367339283480957e-08
6.8325,-5.2334692394524064e-08
6.835,-5.2301396882035677e-08
6.8375,-5.2267934106918812e-08
6.84,-5.2234793708820379e-08
6.8425,-5.2202452954125048e-08
6.845,-5.2171351923872521e-08
6.8475,-5.214189697893907e-08
6.85,-5.21144646891103e-08
6.8525,-5.2089413717163831e-08
6.855,-5.2067074321846218e-08
6.8575,-5.2047738788676195e-08
6.86,-5.2031643591636725e-08
6.8625,-5.2018958377812975e-08
6.865,-5.2009797556155863e-08
6.8675,-5.2004224107619274e-08
6.87,-5.2002250090482255e-08
6.8725,-5.2003845396496322e-08
6.875,-5.2008923028611302e-08
6.8775,-5.2017330648663569e-08
6.88,-5.202884606770638e-08
6.8825,-5.204317702809667e-08
6.885,-5.2059970927442527e-08
6.8875,-5.2078825907093539e-08
6.89,-5.2099305511548141e-08
6.8925,-5.2120953906923526e-08
6.895,-5.214330616723535e-08
6.8975,-5.2165889373886517e-08
6.9,-5.2188227228965744e-08
6.9025,-5.2209840669434852e-08
6.905,-5.2230250953004358e-08
6.9075,-5.2248995878840744e-08
6.91,-5.2265633759407877e-08
6.9125,-5.2279765529691733e-08
6.915,-5.2291041359565054e-08
6.9175,-5.2299168499437107e-08
6.92,-5.2303899123058357e-08
6.9225,-5.2305034444876965e-08
6.925,-5.2302419403448442e-08
6.9275,-5.2295950229294477e-08
6.93,-5.2285580417000482e-08
6.9325,-5.2271321410242467e-08
6.935,-5.2253236785012626e-08
6.9375,-5.2231436040529818e-08
6.94,-5.2206075911180816e-08
6.9425,-5.2177367477146284e-08
6.945,-5.214559079473494e-08
6.9475,-5.2111098015743293e-08
6.95,-5.2074305102992518e-08
6.9525,-5.2035670767750489e-08
6.955,-5.1995675452846297e-08
6.9575,-5.1954806332649031e-08
6.96,-5.1913552718863204e-08
6.9625,-5.1872410210374537e-08
6.965,-5.1831884378090295e-08
6.9675,-5.1792486407072594e-08
6.97,-5.1754723109981766e-08
6.9725,-5.1719085467141905e-08
6.975,-5.1686037689550456e-08
6.9775,-5.1656011171818962e-08
6.98,-5.1629399630158172e-08
6.9825,-5.1606571635062329e-08
6.985,-5.1587864840623311e-08
6.9875,-5.1573586893145219e-08
6.99,-5.1563991640470746e-08
6.9925,-5.1559261914985708e-08
6.995,-5.1559492633717748e-08
6.9975,-5.1564691076680387e-08
7.0,-5.1574786960923735e-08
