Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
5.175,-8.515770990002357e-08,-1.0960521073924697e-07,-1.3102202216852043e-07,-1.4979759801976742e-07,-1.7047020615349589e-07,-2.0900840027831725e-07,-2.3169186554834112e-07
5.1775,-8.8322907809740161e-08,-1.1323165214215716e-07,-1.3508398803815431e-07,-1.5426970335854915e-07,-1.7536104575805034e-07,-2.1463207081549167e-07,-2.3779633942408624e-07
5.18,-9.1200217784017881e-08,-1.1652732175031413e-07,-1.3877819363768151e-07,-1.5834162194470564e-07,-1.7981787317412133e-07,-2.1976465745355958e-07,-2.4338112550944014e-07
5.1825,-9.3787247434109482e-08,-1.1948945273349122e-07,-1.4210123988186766e-07,-1.620088185152141e-07,-1.8383548704039293e-07,-2.2440088181770156e-07,-2.4844061917548547e-07
5.185,-9.6083081511307141e-08,-1.2211677204533482e-07,-1.4505137160981196e-07,-1.6526933150828759e-07,-1.874114599554528e-07,-2.2853865820380858e-07,-2.5297278899315589e-07
5.1875,-9.8089115304414634e-08,-1.2441053438810834e-07,-1.4762969473407624e-07,-1.6812537673860071e-07,-1.9054911601915104e-07,-2.3218164647703868e-07,-2.5698142446905746e-07
5.19,-9.9807300869630851e-08,-1.2637257683856978e-07,-1.4983832977047602e-07,-1.7057982527287705e-07,-1.9325293541952109e-07,-2.3533616499116661e-07,-2.6047314902853007e-07
5.1925,-1.012412149178144e-07,-1.2800680300230755e-07,-1.5168193426900254e-07,-1.7263855498837573e-07,-1.9553011467050217e-07,-2.3801132025669518e-07,-2.6345774866401077e-07
5.195,-1.0239518380939278e-07,-1.2931834093788452e-07,-1.531665145932503e-07,-1.7430749896480394e-07,-1.9738701862238777e-07,-2.4021513203131236e-07,-2.6594379909827491e-07
5.1975,-1.0327449157297775e-07,-1.3031361787165688e-07,-1.5429915774960461e-07,-1.7559423220660663e-07,-1.9883164568062705e-07,-2.4195728597928425e-07,-2.679419018344297e-07
5.2,-1.0388622424432293e-07,-1.3100101844076763e-07,-1.5508877477887445e-07,-1.7650785583275201e-07,-1.9987383686671076e-07,-2.4324945612935754e-07,-2.6946476933264039e-07
5.2025,-1.0423821459420597e-07,-1.3138949267683171e-07,-1.5554482382271455e-07,-1.7705829982895334e-07,-2.0052435438466968e-07,-2.4410478037959384e-07,-2.705271159083172e-07
5.205,-1.0433962674009369e-07,-1.3148929851038197e-07,-1.5567818335178454e-07,-1.7725764506090407e-07,-2.0079701759162512e-07,-2.4453944312403382e-07,-2.7114618975069733e-07
5.2075,-1.0420033997809824e-07,-1.313115386012751e-07,-1.5550129027755642e-07,-1.7711944916960011e-07,-2.0070612199290183e-07,-2.4456914249250036e-07,-2.7133876219193942e-07
5.21,-1.0383056356872675e-07,-1.3086777910402983e-07,-1.5502719492977993e-07,-1.7665866451122469e-07,-2.0026858320545157e-07,-2.4421358606854987e-07,-2.7112605705139686e-07
5.2125,-1.032405643145217e-07,-1.3016976691399215e-07,-1.5426915467317644e-07,-1.7588969517164228e-07,-1.99499966342692e-07,-2.434907555473204e-07,-2.7052741845961424e-07
5.215,-1.0244044589487649e-07,-1.2922913740327865e-07,-1.5324021964655104e-07,-1.7482685966133479e-07,-1.9841585680805117e-07,-2.4241819488193312e-07,-2.6956074321331512e-07
5.2175,-1.0143989519723103e-07,-1.2805720675967232e-07,-1.5195318576292688e-07,-1.734834784907116e-07,-1.9703018584893474e-07,-2.4101185294521191e-07,-2.6824309182895511e-07
5.22,-1.0024851805418912e-07,-1.2666534581125524e-07,-1.5042063861097453e-07,-1.718728925086265e-07,-1.9535689077362912e-07,-2.3928735713750803e-07,-2.6659094082565932e-07
5.2225,-9.8875750403514794e-08,-1.2506471975805518e-07,-1.4865483146945104e-07,-1.7000822779830719e-07,-1.9341057409977318e-07,-2.3726114782546889e-07,-2.6462144640694433e-07
5.225,-9.7330611210041253e-08,-1.2326585436239729e-07,-1.4666701306084735e-07,-1.6790137302495017e-07,-1.9120460401992543e-07,-2.3494814118458023e-07,-2.6235026258709036e-07
5.2275,-9.5621601527391184e-08,-1.2127835999723676e-07,-1.444673716049181e-07,-1.6556317348500136e-07,-1.8875091200268461e-07,-2.323615973792451e-07,-2.5979130982817731e-07
5.23,-9.3755317010945922e-08,-1.1910938219755878e-07,-1.4206345372974275e-07,-1.6300210060905503e-07,-1.8605870485433762e-07,-2.295125160910869e-07,-2.5695602123553886e-07
5.2325,-9.1737417098858989e-08,-1.1676513373987861e-07,-1.3946219933360198e-07,-1.6022595926533421e-07,-1.8313625452098106e-07,-2.2641110761140216e-07,-2.5385520772665411e-07
5.235,-8.9572507903322087e-08,-1.1425096163490732e-07,-1.3666970531239915e-07,-1.5724070175008695e-07,-1.7998946738765139e-07,-2.2306457184734563e-07,-2.5049601289014704e-07
5.2375,-8.7264224774237002e-08,-1.1157143281222748e-07,-1.3369126879910088e-07,-1.5405152625461491e-07,-1.7662354158339985e-07,-2.1947952200232385e-07,-2.468853358202499e-07
5.24,-8.4815514817633711e-08,-1.0873047402102947e-07,-1.3053150853960955e-07,-1.5066340696522937e-07,-1.7304373625366929e-07,-2.156614307207989e-07,-2.4302854010921709e-07
5.2425,-8.2229309253835284e-08,-1.0573198574846212e-07,-1.2719517351637634e-07,-1.4708156476727998e-07,-1.6925589568189883e-07,-2.1161599334363905e-07,-2.3893158317340629e-07
5.245,-7.950873913902236e-08,-1.0258014482350717e-07,-1.236874178193168e-07,-1.4331191278018747e-07,-1.6526658826939415e-07,-2.0734973626161328e-07,-2.3460124348412055e-07
5.2475,-7.6656488604878991e-08,-9.9278563895592051e-08,-1.2001270091378338e-07,-1.3935981661835413e-07,-1.6108085439345245e-07,-2.0286657692669447e-07,-2.3004138677365137e-07
5.25,-7.3675444048648622e-08,-9.583091247735822e-08,-1.1617526783121425e-07,-1.3523045253446196e-07,-1.5670385640155432e-07,-1.9817123587423323e-07,-2.2525645215981332e-07
5.2525,-7.0569336413005433e-08,-9.2241573309087113e-08,-1.1217984149188989e-07,-1.3092793405064057e-07,-1.5213947161774454e-07,-1.9326754335737317e-07,-2.2025006272690053e-07
5.255,-6.7341133381259985e-08,-8.8513946602228921e-08,-1.08029773685337e-07,-1.2645559543766207e-07,-1.4739131021193456e-07,-1.8815953444711845e-07,-2.1502553932309961e-07
5.2575,-6.3993395421450494e-08,-8.4650745375294739e-08,-1.0372756706611787e-07,-1.218151562744027e-07,-1.4246186146750501e-07,-1.8285039201859329e-07,-2.0958547711240227e-07
5.26,-6.0529109910591372e-08,-8.0655144269774842e-08,-9.9276790037088372e-08,-1.170106400035003e-07,-1.3735564461377303e-07,-1.7734542313012531e-07,-2.0393483977371391e-07
5.2625,-5.6950780708048162e-08,-7.6530044170458272e-08,-9.4680932501901171e-08,-1.1204596178157719e-07,-1.3207701479861482e-07,-1.716495460491056e-07,-1.9807819831882401e-07
5.265,-5.3261675481931085e-08,-7.2279392433768498e-08,-8.9944668622972446e-08,-1.0692677952641865e-07,-1.2663133070466658e-07,-1.657679403445073e-07,-1.920205118065786e-07
5.2675,-4.9464704082628539e-08,-6.7906784587331836e-08,-8.5072350509525226e-08,-1.0165832477642339e-07,-1.2102380959139344e-07,-1.5970463102506995e-07,-1.8576531374335579e-07
5.27,-4.5563677371727466e-08,-6.3416885114326788e-08,-8.0069390162845564e-08,-9.6246328140453838e-08,-1.1525968556693601e-07,-1.5346379164796389e-07,-1.7931667859214582e-07
5.2725,-4.1562261406240845e-08,-5.88143751868095e-08,-7.4941437401481712e-08,-9.0696843228351315e-08,-1.0934532558716613e-07,-1.4705194819064447e-07,-1.726807814443518e-07
5.275,-3.7466088514950055e-08,-5.4106275874178752e-08,-6.9696710484180337e-08,-8.5018301750160285e-08,-1.0329014783772139e-07,-1.4047949433014664e-07,-1.6586798257198139e-07
5.2775,-3.3281837243490841e-08,-4.9300746507142347e-08,-6.4344680504962029e-08,-7.9221391556268964e-08,-9.7105768693202091e-08,-1.3375901873583768e-07,-1.5889096955026329e-07
5.28,-2.9018763537403796e-08,-4.4408677865744332e-08,-5.8897792103356114e-08,-7.3319554287337949e-08,-9.0805755282271331e-08,-1.2690481263236295e-07,-1.5176456219182423e-07
5.2825,-2.4687141853473478e-08,-3.9441901979390496e-08,-5.3369304996889795e-08,-6.7327199251742148e-08,-8.4405558078562497e-08,-1.1993323179722059e-07,-1.445054848916675e-07
5.285,-2.0300045448050675e-08,-3.4415360272374876e-08,-4.7776039151894659e-08,-6.1262843762842899e-08,-7.792464285036932e-08,-1.1286414754524869e-07,-1.3713418599841248e-07
5.2875,-1.5869950561415439e-08,-2.9343309027120856e-08,-4.213371500098008e-08,-5.5143362061066274e-08,-7.1380703624362918e-08,-1.0571681176094605e-07,-1.2967070995430086e-07
5.29,-1.1412793922392477e-08,-2.4243856775301223e-08,-3.6462209907241422e-08,-4.8990466619800001e-08,-6.4796576130336551e-08,-9.8515424080386691e-08,-1.2214034181782746e-07
5.2925,-6.945386724587796e-09,-1.9135820284084321e-08,-3.0781859812758939e-08,-4.2825109647890253e-08,-5.8194583399125011e-08,-9.1283936213423389e-08,-1.1456785748670789e-07
5.295,-2.4842461982723043e-09,-1.4037681636460157e-08,-2.5112952644671481e-08,-3.6669895185517487e-08,-5.1599312903026409e-08,-8.4048581613801184e-08,-1.0698024405097021e-07
5.2975,1.9519896398307564e-09,-8.9705958415511482e-09,-1.9479478740622698e-08,-3.0551422960015127e-08,-4.5039361252248579e-08,-7.6839674645043542e-08,-9.94088818640612e-08
5.3,6.3452016597726448e-09,-3.9556234393216582e-09,-1.3905398601679215e-08,-2.4495997557473919e-08,-3.8543054321460141e-08,-6.9688045553467566e-08,-9.1885970326358952e-08
5.3025,1.067565402959077e-08,9.8453512176808922e-10,-8.4159891905695411e-09,-1.8530750277788414e-08,-3.2138630016790868e-08,-6.2625031410920961e-08,-8.4444227598083321e-08
5.305,1.4921377586846425e-08,5.8246755575129267e-09,-3.03920555201967e-09,-1.2685808593597348e-08,-2.5857837606360096e-08,-5.5684980170897386e-08,-7.7119521671656272e-08
5.3075,1.9060243308764329e-08,1.053961909251938e-08,2.1970343693047973e-09,-6.9908953845255957e-09,-1.9732580092263322e-08,-4.8902096634559379e-08,-6.9947347535176313e-08
5.31,2.3070362738160716e-08,1.5104583455686002e-08,7.2654787964822139e-09,-1.4754963318134253e-09,-1.3794592334210502e-08,-4.2310807702741509e-08,-6.296336225041896e-08
5.3125,2.6928778922595861e-08,1.9493463051092498e-08,1.213720740809356e-08,3.8284661523720597e-09,-8.0781039521703239e-09,-3.5948469585008843e-08,-5.6206764242243097e-08
5.315,3.0613003056567966e-08,2.3680712748118696e-08,1.6783839260179671e-08,8.8900427027705067e-09,-2.6164637804490013e-09,-2.9851896049569812e-08,-4.9715995783374558e-08
5.3175,3.410027190228904e-08,2.7640600092760369e-08,2.1176756023288234e-08,1.3678172806421043e-08,2.5572358971328184e-09,-2.4056487459183198e-08,-4.3527994387628597e-08
5.32,3.7368736839337657e-08,3.1348300116376901e-08,2.5288236439335946e-08,1.8163127448111107e-08,7.412044106556124e-09,-1.8595979389298208e-08,-3.7678234955194856e-08
5.3225,4.0397723425603453e-08,3.478013714737937e-08,2.9092086574586769e-08,2.2316570556988374e-08,1.1917778481330029e-08,-1.350277256353927e-08,-3.2200572673786011e-08
5.325,4.316649923041662e-08,3.7912298643330329e-08,3.256208290359926e-08,2.6109914127988037e-08,1.6043153256018328e-08,-8.8113686791124607e-09,-2.7131163564413558e-08
5.3275,4.5654432839246959e-08,4.0721249414413001e-08,3.567236320178051e-08,2.9515101800598024e-08,1.9757687553366552e-08,-4.5558892095738238e-09,-2.2506086995309986e-08
5.33,4.7842659495607859e-08,4.3185771776767915e-08,3.8399792310878568e-08,3.2507954732227274e-08,2.3035265229469692e-08,-7.6620709712454802e-10,-1.8356814953624821e-08
5.3325,4.9713392475891693e-08,4.5286113716001945e-08,4.0722876340714153e-08,3.5065079716833751e-08,2.5850844132647868e-08,2.5295849581301293e-09,-1.4712963604084878e-08
5.335,5.1250732981223315e-08,4.7004759591838956e-08,4.262251099989832e-08,3.7165868615233369e-08,2.8182727353127662e-08,5.3074240653604093e-09,-1.1600086911745171e-08
5.3375,5.2440901461488191e-08,4.8326711361184434e-08,4.4082685460940157e-08,3.8793176243873695e-08,3.001280193987172e-08,7.5477261155673699e-09,-9.0389822982722365e-09
5.34,5.3272529256447571e-08,4.9239512017585032e-08,4.5090147262671157e-08,3.9932746572920674e-08,3.1325597262759619e-08,9.2332281333540488e-09,-7.0489434679147288e-09
5.3425,5.373651860120216e-08,4.9732996293922952e-08,4.5633963933223309e-08,4.0572974031398784e-08,3.2108611677615669e-08,1.0350345237802181e-08,-5.644110502936906e-09
5.345,5.3826088386250395e-08,4.9799467136446931e-08,4.5705839823389853e-08,4.0705571598040108e-08,3.2353514242033223e-08,1.0889736733550843e-08,-4.8346934089932481e-09
5.3475,5.3537075718004689e-08,4.9434234417514762e-08,4.530058711814544e-08,4.0324967697439105e-08,3.2054141169558876e-08,1.0843887639546723e-08,-4.6291490521383512e-09
5.35,5.2868086082280855e-08,4.8635866183298542e-08,4.4416733878396557e-08,3.9429607246139701e-08,3.1208479449805439e-08,1.0209748932735234e-08,-5.0308583812018921e-09
5.3525,5.1820535144348243e-08,4.7406404565447674e-08,4.3057190966505132e-08,3.8022916477345962e-08,2.9819564562386101e-08,8.9887705570082653e-09,-6.0395438839768151e-09
5.355,5.0398506312288641e-08,4.5750929949991474e-08,4.1228142022502895e-08,3.6111508041419237e-08,2.7894067997625105e-08,7.1866453047878053e-09,-7.6504066449877326e-09
5.3575,4.8609080405778678e-08,4.3677904914524412e-08,3.8939392670899568e-08,3.370616449401047e-08,2.5443415473406931e-08,4.8146153936831528e-09,-9.8526370952291836e-09
5.36,4.6461333140583301e-08,4.1198052708330957e-08,3.6202986966739454e-08,3.0819863677414772e-08,2.2481090420844055e-08,1.8863493385950248e-09,-1.26326408455706e-08
5.3625,4.3967333855807907e-08,3.8325611084188577e-08,3.3034918769633999e-08,2.7469585550617563e-08,1.9024855416004579e-08,-1.5787783995544732e-09,-1.597063203997654e-08
5.365,4.1140986570774706e-08,3.5076929162189899e-08,2.9453603144228144e-08,2.367542011748832e-08,1.5096109459145068e-08,-5.5581341830891152e-09,-1.984361074193931e-08
5.3675,3.7998689073196006e-08,3.1470900388676194e-08,2.5480111532858067e-08,1.9460377166172692e-08,1.0719848714042039e-08,-1.0024253693997422e-08,-2.4224159083736691e-08
5.37,3.4558936427302001e-08,2.7528634478430335e-08,2.1137823771479359e-08,1.4849821649050278e-08,5.923077901033201e-09,-1.4949600153672085e-08,-2.9084206004723175e-08
5.3725,3.0843328718559806e-08,2.3274951137277358e-08,1.6454465048335481e-08,9.8737534188222835e-09,7.3799763616366367e-10,-2.0298406857824251e-08,-3.4387350805666943e-08
5.375,2.6874134749079549e-08,1.8735236555563065e-08,1.1458346797040633e-08,4.5628489701352734e-09,-4.8031909668377284e-09,-2.6036179466539143e-08,-4.0098270614361076e-08
5.3775,2.267505852413088e-08,1.3936401712138843e-08,6.1790747353676606e-09,-1.051474614921888e-09,-1.0667640852648327e-08,-3.2127737683438546e-08,-4.618136313388682e-08
5.38,1.8271438123764546e-08,8.9071511360055344e-09,6.4797739468931401e-10,-6.9357451662496313e-09,-1.6819942785802857e-08,-3.8535545245590379e-08,-5.2598011356495308e-08
5.3825,1.3688326905731905e-08,3.6760721287101759e-09,-5.1031815935603496e-09,-1.3055679927454945e-08,-2.3223491577431509e-08,-4.5220889988701497e-08,-5.9308106915334208e-08
5.385,8.9514521640504084e-09,-1.7271538101746e-09,-1.1041336800112122e-08,-1.9375227864680597e-08,-2.9839418510359513e-08,-5.2142285864801071e-08,-6.6268982117679555e-08
5.3875,4.0880419319624095e-09,-7.271148812481471e-09,-1.7131708899178629e-08,-2.5856916436626e-08,-3.6628125891648044e-08,-5.9256635925336245e-08,-7.3436071744009338e-08
5.39,-8.7448473831078809e-10,-1.2924649448669379e-08,-2.3340035755237142e-08,-3.2464225931533961e-08,-4.3550993189008155e-08,-6.6522275405881774e-08,-8.0766788624606248e-08
5.3925,-5.9086714810552145e-09,-1.865653666857637e-08,-2.9632344416432228e-08,-3.9161484581448312e-08,-5.0570489593525313e-08,-7.3898016140197912e-08,-8.8218665088660454e-08
5.395,-1.0987661891689964e-08,-2.443656176456638e-08,-3.5976075458803758e-08,-4.5913990600307768e-08,-5.7650090712516524e-08,-8.1343962920999264e-08,-9.5750352539630159e-08
5.3975,-1.6084089633503997e-08,-3.0233839523585776e-08,-4.2337122031415734e-08,-5.2684986711756717e-08,-6.4750703802821576e-08,-8.8818274037585879e-08,-1.0331885458093617e-07
5.4,-2.1171266181116208e-08,-3.6018021590654135e-08,-4.868192548310649e-08,-5.9438582388533774e-08,-7.1834477927336676e-08,-9.6280338151145956e-08,-1.1088207809860895e-07
5.4025,-2.622398869726616e-08,-4.1760586463056156e-08,-5.4979185133025196e-08,-6.6141548942119952e-08,-7.8866213540669777e-08,-1.0369228087329879e-07,-1.1840090574490243e-07
5.405,-3.1217133857561024e-08,-4.7433043679704695e-08,-6.1197936742741734e-08,-7.276128603521479e-08,-8.5811486257288074e-08,-1.1101718859236625e-07,-1.2583764559523816e-07
5.4075,-3.6127047070811665e-08,-5.3008652167827631e-08,-6.7309424541676299e-08,-7.926739991173505e-08,-9.2638103295529387e-08,-1.182204313753111e-07,-1.3315643456987291e-07
5.41,-4.0931496557085162e-08,-5.8462341026660372e-08,-7.3286351557299717e-08,-8.5630447264119537e-08,-9.9315031916181176e-08,-1.2526836699365839e-07,-1.4032267023871344e-07
5.4125,-4.561075667914148e-08,-6.3772018207573295e-08,-7.9104800375854322e-08,-9.1824495743161202e-08,-1.0581421813328132e-07,-1.3213055236560507e-07,-1.4730489140589634e-07
5.415,-5.0144268711517431e-08,-6.8914707316109097e-08,-8.4739544822740257e-08,-9.7822765410585149e-08,-1.1210762477456422e-07,-1.3877675186606207e-07,-1.5407194262463747e-07
5.4175,-5.4515180128834505e-08,-7.3871418110758923e-08,-9.0169770928308729e-08,-1.0360308211925062e-07,-1.1817200419473165e-07,-1.4518244417482353e-07,-1.60598267936303e-07
5.42,-5.8706844928264096e-08,-7.8623241472955513e-08,-9.5375023601254674e-08,-1.0914387098893698e-07,-1.2398478742546066e-07,-1.513238142473999e-07,-1.6685989934180459e-07
5.4225,-6.2705123637628616e-08,-8.3154202239150829e-08,-1.0033816485080817e-07,-1.1442749420325805e-07,-1.2952761977194365e-07,-1.5718130406423885e-07,-1.7283700725709541e-07
5.425,-6.6496784873776504e-08,-8.7449270936164376e-08,-1.0504288371481322e-07,-1.1943721376944279e-07,-1.3478390067056208e-07,-1.6273772967363382e-07,-1.7851194109322887e-07
5.4275,-7.0069431245940111e-08,-9.1494107943527923e-08,-1.0947351234972294e-07,-1.2415703418144805e-07,-1.3973666841147787e-07,-1.6797473485614396e-07,-1.8386577165936224e-07
5.43,-7.3410573898487401e-08,-9.5274205921807533e-08,-1.1361421649015207e-07,-1.2857033915050815e-07,-1.4436885876037809e-07,-1.7287419671743798e-07,-1.8888010613480002e-07
5.4325,-7.6510862859858831e-08,-9.8779131017906594e-08,-1.1745393848685032e-07,-1.3266533343772897e-07,-1.4866827428169278e-07,-1.7742383794299107e-07,-1.9354262935958294e-07
5.435,-7.9362106128291683e-08,-1.0200012080309735e-07,-1.2098305981830447e-07,-1.3643120348570148e-07,-1.5262341287858174e-07,-1.8161198127181248e-07,-1.9784173134338404e-07
5.4375,-8.1959000817569237e-08,-1.0493177505502327e-07,-1.2419581457566503e-07,-1.3986166476570162e-07,-1.5622793263428636e-07,-1.8543346349380782e-07,-2.0177322165656271e-07
5.44,-8.4298177872428635e-08,-1.075705646103551e-07,-1.2708857777214947e-07,-1.4295299717348025e-07,-1.5947829934992114e-07,-1.888859194115072e-07,-2.0533515969540076e-07
5.4425,-8.6378463785562078e-08,-1.0991531482984628e-07,-1.2966051927832599e-07,-1.4570522568770241e-07,-1.6237503847905812e-07,-1.919707774806156e-07,-2.0852967040994422e-07
5.445,-8.8199631717673143e-08,-1.1196584551915298e-07,-1.3191177856337047e-07,-1.4811896774437689e-07,-1.6491943355047544e-07,-1.94690178811671e-07,-2.1135956848910621e-07
5.4475,-8.9764276646171992e-08,-1.1372512941132977e-07,-1.3384563892448051e-07,-1.5019829568653274e-07,-1.6711703648405667e-07,-1.9705135619481896e-07,-2.1383300515465217e-07
5.45,-9.1075753136584002e-08,-1.1519696206157546e-07,-1.3546646062424285e-07,-1.5194862109233555e-07,-1.6897445941672056e-07,-1.9906325827050862e-07,-2.1595990630595165e-07
5.4525,-9.2139312398308028e-08,-1.1638728729362772e-07,-1.3678113203008919e-07,-1.5337812876111252e-07,-1.7050068229981087e-07,-2.0073676379827246e-07,-2.1775196089479975e-07
5.455,-9.2961803669241905e-08,-1.1730380778948081e-07,-1.377979401089162e-07,-1.5449579050314418e-07,-1.7170627105982138e-07,-2.0208500841789289e-07,-2.1922350890012751e-07
5.4575,-9.3550214867295229e-08,-1.1795424523164852e-07,-1.385250688879451e-07,-1.5531010079226946e-07,-1.72600623157366e-07,-2.0311863650193776e-07,-2.2038640710405563e-07
5.46,-9.3912189711121731e-08,-1.1834710027667973e-07,-1.3897148518085235e-07,-1.5583013976590203e-07,-1.731932500646498e-07,-2.0384824823159592e-07,-2.2125228508544673e-07
5.4625,-9.4055802268095935e-08,-1.1849157006514572e-07,-1.3914708277042499e-07,-1.5606614742967233e-07,-1.7349503923132453e-07,-2.0428675768640432e-07,-2.2183529300502254e-07
5.465,-9.3990012103982189e-08,-1.1839792411303831e-07,-1.3906293614130496e-07,-1.5602966516235451e-07,-1.73518055410924e-07,-2.0444825664712188e-07,-2.2215038745865647e-07
5.4675,-9.3724180049671617e-08,-1.1807668243233479e-07,-1.3873032272837475e-07,-1.5573266966083745e-07,-1.7327456412906966e-07,-2.0434649597961255e-07,-2.222122859443339e-07
5.47,-9.3267929482319598e-08,-1.1753860142528902e-07,-1.3816104882557046e-07,-1.5518795400300767e-07,-1.7277825891034638e-07,-2.039966672621845e-07,-2.2203638197769169e-07
5.4725,-9.263096473505128e-08,-1.1679482285126206e-07,-1.3736765514324464e-07,-1.5440932865890951e-07,-1.7204384997596852e-07,-2.0341323730045962e-07,-2.2163758953951071e-07
5.475,-9.1823217199344606e-08,-1.1585700940992442e-07,-1.3636329215985641e-07,-1.5341114034321825e-07,-1.7108692322424582e-07,-2.0261252224132157e-07,-2.2103261371249962e-07
5.4775,-9.0854399309825361e-08,-1.147365878251835e-07,-1.3516074311188103e-07,-1.5220722004674877e-07,-1.6992211708613719e-07,-2.0160949771659545e-07,-2.2023670291730616e-07
5.48,-8.9733525232275385e-08,-1.1344397198624175e-07,-1.3377147640485207e-07,-1.5081010564050492e-07,-1.6856340058121817e-07,-2.0041943785967614e-07,-2.1926490643215677e-07
5.4825,-8.8468568581773678e-08,-1.1198809988480871e-07,-1.3220481851990635e-07,-1.4922882245691822e-07,-1.6702012545608341e-07,-1.9905298523394743e-07,-2.1812782408330072e-07
5.485,-8.7066302513689262e-08,-1.1037639991301639e-07,-1.3046843989716417e-07,-1.4747085680752454e-07,-1.6529952243046325e-07,-1.9751788795581953e-07,-2.1683251539561005e-07
5.4875,-8.5531858243015012e-08,-1.0861444244250409e-07,-1.2856776346131516e-07,-1.4554060388936144e-07,-1.6340527443680749e-07,-1.9581809988629642e-07,-2.1538249351889927e-07
5.49,-8.3869380921831777e-08,-1.0670680573653407e-07,-1.2650767316780325e-07,-1.4344327212107926e-07,-1.6134161277722442e-07,-1.9395656492953438e-07,-2.137801353969817e-07
5.4925,-8.2081802069611632e-08,-1.0465698299849247e-07,-1.2429203772162015e-07,-1.4118319933083625e-07,-1.5911256688276862e-07,-1.9193485786112539e-07,-2.1202573726708346e-07
5.495,-8.0171386832920605e-08,-1.0246808933132616e-07,-1.2192450356342554e-07,-1.3876337723687623e-07,-1.5672032722182486e-07,-1.8975334123406301e-07,-2.1011831838421257e-07
5.4975,-7.8140067919107115e-08,-1.0014300108202167e-07,-1.1940830443782103e-07,-1.3618661159127611e-07,-1.541670556619199e-07,-1.8741271333382956e-07,-2.0805720084627592e-07
5.5,-7.5989832989483196e-08,-9.7684379882657977e-08,-1.1674632242123099e-07,-1.3345528021255922e-07,-1.514543550079913e-07,-1.8491295950842085e-07,-2.0584097938295553e-07
5.5025,-7.3722406502721684e-08,-9.5094069614067391e-08,-1.1393993896036647e-07,-1.3057034345174997e-07,-1.4858323528329632e-07,-1.8225408021526166e-07,-2.0346807990197614e-07
5.505,-7.1338567028299482e-08,-9.2372267477349484e-08,-1.1098854021672137e-07,-1.2753084935068375e-07,-1.4555202941856875e-07,-1.7943220769499061e-07,-2.0093273478554064e-07
5.5075,-6.8838113677336365e-08,-8.9517924408523233e-08,-1.0789006728697341e-07,-1.2433381610401088e-07,-1.4235690273034976e-07,-1.7644104625322796e-07,-1.982267198433127e-07
5.51,-6.6220375308921734e-08,-8.6529758001891163e-08,-1.0464267428632038e-07,-1.2097631452632852e-07,-1.3899329753213347e-07,-1.7327195679387694e-07,-1.9533872312132124e-07
5.5125,-6.3483952301349096e-08,-8.3406369046581029e-08,-1.0124511783041151e-07,-1.174563167722907e-07,-1.3545723682583164e-07,-1.6991850265334472e-07,-1.9226024341682267e-07
5.515,-6.0627963173873289e-08,-8.0147449065398339e-08,-9.769716605250352e-08,-1.1377243804787431e-07,-1.3174595786044343e-07,-1.6637543797539394e-07,-1.8898369690545107e-07
5.5175,-5.7652640861339643e-08,-7.6753906877207626e-08,-9.3999855488219955e-08,-1.0992500870762804e-07,-1.2785845146137609e-07,-1.6263945815043853e-07,-1.8550347758663056e-07
5.52,-5.4559048258719697e-08,-7.3227284421122503e-08,-9.0154938327728564e-08,-1.0591551299580093e-07,-1.2379527397879489e-07,-1.5870827545798183e-07,-1.8181503246819487e-07
5.5225,-5.1348445503705682e-08,-6.9568985385800589e-08,-8.6163453118327754e-08,-1.017447959646032e-07,-1.195568399041417e-07,-1.545801548427063e-07,-1.779144325065469e-07
5.525,-4.8023093462673747e-08,-6.5781323374575313e-08,-8.2027283955300677e-08,-9.7414381917333248e-08,-1.1514445008235871e-07,-1.5025422701343531e-07,-1.7379844169031747e-07
5.5275,-4.4584534131298381e-08,-6.1865886428093591e-08,-7.7747799328042071e-08,-9.2924862463005886e-08,-1.105580114349556e-07,-1.4572783662601683e-07,-1.6946217778880694e-07
5.53,-4.1036169974942382e-08,-5.7826482070963553e-08,-7.3329089486004251e-08,-8.8279759092392918e-08,-1.0579971085552582e-07,-1.4100044788623804e-07,-1.6490318893887257e-07
5.5325,-3.7381957236704158e-08,-5.366774347505804e-08,-6.8776108155293182e-08,-8.3483313505439069e-08,-1.008722740141159e-07,-1.3607233295725937e-07,-1.6012021485061697e-07
5.535,-3.3627721536479827e-08,-4.9396581272520017e-08,-6.4096928015031366e-08,-7.8544044819546827e-08,-9.5784017996070156e-08,-1.3095128201571379e-07,-1.5511930449059764e-07
5.5375,-2.9780597412405063e-08,-4.5021453556939375e-08,-5.9301044367188144e-08,-7.347202245410123e-08,-9.054438151289392e-08,-1.2564587086103712e-07,-1.4990783206255727e-07
