Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
1.8325,5.5285083351736629e-06,1.4582494915256477e-05,1.2409008979681586e-05,1.3107280725506051e-05,6.8413415173189255e-06,3.8215395248981184e-07,1.7504664083271163e-09
1.835,5.4002437284506637e-06,1.4944988381726745e-05,1.249166210926384e-05,1.2831899237752945e-05,6.9487404629291414e-06,3.8642041397704774e-07,1.7594068544867137e-09
1.8375,5.2606117570953042e-06,1.5281142190033722e-05,1.2503202174472183e-05,1.2540939027418174e-05,7.0669783149537347e-06,3.9073518163766563e-07,1.7697619429095231e-09
1.84,5.1115853525799564e-06,1.5584141604509265e-05,1.2444826251340589e-05,1.2237666585438346e-05,7.1964074359610159e-06,3.9510029916488567e-07,1.7813959221894545e-09
1.8425,4.9549902202702964e-06,1.584732005942909e-05,1.2319784397892375e-05,1.1925416302992509e-05,7.3372644481730165e-06,3.9951813536125148e-07,1.7941601464388249e-09
1.845,4.7929987397234452e-06,1.6064408475916259e-05,1.2132081449446429e-05,1.1607566063748232e-05,7.4896629864538943e-06,4.0399110436011795e-07,1.8078943457664842e-09
1.8475,4.6278827855518071e-06,1.6229734739249937e-05,1.1887537678071423e-05,1.1287136654349312e-05,7.6535668565587232e-06,4.0852167981858424e-07,1.822427761346679e-09
1.85,4.4618657876479108e-06,1.6338502203363136e-05,1.1593234290185164e-05,1.0967081014565792e-05,7.8288222498236456e-06,4.1311247068562493e-07,1.8375823477557675e-09
1.8525,4.2972263436138715e-06,1.6386360429745175e-05,1.1256697673316666e-05,1.065027446826781e-05,8.0150892778812206e-06,4.1776626462738181e-07,1.8531766611752293e-09
1.855,4.1363419301217804e-06,1.6370780521303725e-05,1.0886077336218022e-05,1.0339355905437668e-05,8.2119327103247189e-06,4.2248606481952797e-07,1.8690313547821947e-09
1.8575,3.9814919404247488e-06,1.6290262375975657e-05,1.0489973305551343e-05,1.0036715863455555e-05,8.418689991771416e-06,4.2727510739400572e-07,1.8849747117373631e-09
1.86,3.8347258495212649e-06,1.614469158910185e-05,1.0076250354955239e-05,9.7446059108727077e-06,8.634549114543094e-06,4.3213652960436728e-07,1.9008481176230539e-09
1.8625,3.6982867409541547e-06,1.5935556752443941e-05,9.6525776148298001e-06,9.4650663062103324e-06,8.8583722153510404e-06,4.3707383093438847e-07,1.9165089960466753e-09
1.865,3.5741992617983711e-06,1.5666811136458404e-05,9.2260843131378358e-06,9.1999392076747196e-06,9.0894277464243409e-06,4.4209041799342892e-07,1.9318323098270437e-09
1.8675,3.4642134649560138e-06,1.5343284121078293e-05,8.8032855986071859e-06,8.9508051503279103e-06,9.327090721325816e-06,4.4718990079943952e-07,1.9467125611359514e-09
1.87,3.370132350862833e-06,1.4971639572801983e-05,8.3898681337835837e-06,8.7190382280323144e-06,9.5704074084361378e-06,4.5237606803597318e-07,1.9610643078262151e-09
1.8725,3.2933606291135404e-06,1.4559642189557e-05,7.9906298618413671e-06,8.5059859498225047e-06,9.8180081593388525e-06,4.5765309848259595e-07,1.9748224319219474e-09
1.875,3.2353473704436994e-06,1.4115984709530787e-05,7.6095718466199727e-06,8.3128369288208253e-06,1.0068364080391717e-05,4.6302499345731937e-07,1.9879425100776688e-09
1.8775,3.1969743403763263e-06,1.3649834720164821e-05,7.2498322104764689e-06,8.1405616660395447e-06,1.032005056814442e-05,4.6849566627806122e-07,2.0004007020524378e-09
1.88,3.1789904538942469e-06,1.3170423592274896e-05,6.9137618391518933e-06,7.989960127736189e-06,1.0571568864518506e-05,4.7406939109750908e-07,2.0121944802391722e-09
1.8825,3.1819406048911412e-06,1.2686656452239953e-05,6.6031620512267586e-06,7.8618999668236287e-06,1.0821373383427348e-05,4.7974966185390236e-07,2.0233432308306373e-09
1.885,3.2059718462109366e-06,1.2206583151581191e-05,6.3192137989756014e-06,7.7571758271849908e-06,1.1067850077162831e-05,4.8553893467427946e-07,2.0338885417035276e-09
1.8875,3.2509600054722581e-06,1.1737967755301652e-05,6.0626287107018849e-06,7.6761746982500431e-06,1.13093682666997e-05,4.9144071461027745e-07,2.0438949407924884e-09
1.89,3.3166307410532984e-06,1.1286858164117394e-05,5.8338331320828079e-06,7.6192196936080036e-06,1.1544283954541717e-05,4.9746043734613446e-07,2.0534494896403177e-09
1.8925,3.4023143226982182e-06,1.0858495621002413e-05,5.6329271240431068e-06,7.5865278445424957e-06,1.1770939407087334e-05,5.0360211432246934e-07,2.0626604985461525e-09
1.895,3.5069559291923876e-06,1.0457223139961212e-05,5.4597870943490468e-06,7.5785902753086141e-06,1.1987686058269936e-05,5.0986924759191162e-07,2.0716554690436106e-09
1.8975,3.6294848406746332e-06,1.008645458071349e-05,5.3142347341718358e-06,7.5952137437794746e-06,1.2192899424970845e-05,5.1626455003164704e-07,2.0805787101592134e-09
1.9,3.7683879613313276e-06,9.74876269184242e-06,5.1960313690273359e-06,7.6365218182611892e-06,1.2385055149325903e-05,5.2278955749958725e-07,2.0895892930174552e-09
1.9025,3.9218096607068517e-06,9.4459613709576513e-06,5.1049231223611942e-06,7.7016025212168483e-06,1.2562706879733136e-05,5.2944663093438483e-07,2.0988591042151081e-09
1.905,4.0881241601962629e-06,9.1792324224794099e-06,5.0406635439156031e-06,7.7901551903168605e-06,1.2724510098676647e-05,5.3623968971847095e-07,2.1085711727780633e-09
1.9075,4.2654231790680432e-06,8.9493206051929102e-06,5.0030585580543425e-06,7.9004570869179681e-06,1.2869218126094257e-05,5.431711169293855e-07,2.1189180785243434e-09
1.91,4.4515308401522352e-06,8.7566550071530634e-06,4.9919512665092471e-06,8.0312133252156599e-06,1.2995783184309077e-05,5.5024356887444294e-07,2.1301007078606524e-09
1.9125,4.6442631297992088e-06,8.6014515632169873e-06,5.0073772983313992e-06,8.1808891358371641e-06,1.3103299857380233e-05,5.5745877334700569e-07,2.1423272040183139e-09
1.915,4.8414322796371897e-06,8.4836401273312771e-06,5.0495986837053949e-06,8.3476482105256404e-06,1.3191055749134976e-05,5.6482037766771479e-07,2.1558111076043299e-09
1.9175,5.0407719463608993e-06,8.403117426727456e-06,5.1188786691228264e-06,8.5293533180741614e-06,1.3258632709028954e-05,5.7233064119581759e-07,2.1707682150034687e-09
1.92,5.2399465766047298e-06,8.3597049432591781e-06,5.2155810927195859e-06,8.7238259899479963e-06,1.33057417731732e-05,5.7998978019298559e-07,2.1874140559254641e-09
1.9225,5.436583843578081e-06,8.3531662365854487e-06,5.3403144523102358e-06,8.9283223637785017e-06,1.3332282279816386e-05,5.8779663939364871e-07,2.2059614596492589e-09
1.925,5.6285256743912726e-06,8.3832180615675034e-06,5.4937557008599414e-06,9.1398711905313008e-06,1.3338520900348253e-05,5.9575026865102909e-07,2.2266180050120169e-09
1.9275,5.8135126782945455e-06,8.4496069180926648e-06,5.6766359730580225e-06,9.3554909461637726e-06,1.3324912969887554e-05,6.038522275712175e-07,2.2495844511595312e-09
1.93,5.9893113057975715e-06,8.5519613918144042e-06,5.8896483319133315e-06,9.5721423775189213e-06,1.3292186945198072e-05,6.1210425451691245e-07,2.2750535596042603e-09
1.9325,6.1536892721636774e-06,8.6898820800894829e-06,6.1333515200816429e-06,9.7867520080512087e-06,1.3241319650175348e-05,6.2050435335767421e-07,2.3032089215844232e-09
1.935,6.3044942274839267e-06,8.8628872908258967e-06,6.4079507185313392e-06,9.9962414411961279e-06,1.3173382241658397e-05,6.2905385360517003e-07,2.3342232718402007e-09
1.9375,6.4400849603173079e-06,9.0702950422454903e-06,6.7130473883555847e-06,1.0197579086366704e-05,1.3089591474729283e-05,6.3775342081313677e-07,2.3682571068221855e-09
1.94,6.5585283882215e-06,9.3113637634286311e-06,7.0476874422710195e-06,1.0387807303452057e-05,1.2991380450052282e-05,6.4660029499657247e-07,2.4054578002312104e-09
1.9425,6.6579073768297288e-06,9.5850075248803234e-06,7.4100623772867399e-06,1.0564052253610101e-05,1.2880285296744767e-05,6.5559240569392941e-07,2.4459588953132097e-09
1.945,6.7370750336082677e-06,9.8898803620780825e-06,7.797081040898708e-06,1.0723543443630812e-05,1.2757912937945213e-05,6.6473156573781568e-07,2.4898803478486221e-09
1.9475,6.7948877577931476e-06,1.0224270398208141e-05,8.204375226713756e-06,1.086370512250467e-05,1.2625954168942126e-05,6.7401340713127948e-07,2.5373276913415755e-09
1.95,6.8306164959982407e-06,1.0586003830019084e-05,8.6264296900654723e-06,1.0982132292167791e-05,1.2486137399701704e-05,6.8343989878277034e-07,2.5883910976864432e-09
1.9525,6.843263515340609e-06,1.0972438955525214e-05,9.0564708231703063e-06,1.1076743002334592e-05,1.2340174895635327e-05,6.9300592225129727e-07,2.6431442937504145e-09
1.955,6.832659337739038e-06,1.1380454246400981e-05,9.4863204940353011e-06,1.1145770912093106e-05,1.2189780382542525e-05,7.0271028399835548e-07,2.7016424169383546e-09
1.9575,6.7990156805708e-06,1.1806229602034129e-05,9.9068967634686822e-06,1.1187743585315264e-05,1.2036684414921463e-05,7.1254693738170128e-07,2.7639190536831968e-09
1.96,6.742945901886629e-06,1.2245279568672236e-05,1.0308464295327788e-05,1.1201702519832102e-05,1.1882586817090135e-05,7.2251374640721952e-07,2.8299843712955522e-09
1.9625,6.6654948532491673e-06,1.2692357488816451e-05,1.0680932420533522e-05,1.1186837292106472e-05,1.1729167595094597e-05,7.3260519020800267e-07,2.8998238265677248e-09
1.965,6.5678279549930204e-06,1.3141428198851524e-05,1.1014354460666356e-05,1.1142894057906904e-05,1.1578006988151507e-05,7.4281661751275133e-07,2.9733973531060054e-09
1.9675,6.451484806317596e-06,1.3585693794677866e-05,1.129936257933297e-05,1.1070409497518672e-05,1.1430635867079813e-05,7.5314319901989971e-07,3.0506379844043122e-09
1.97,6.318254111737799e-06,1.4017618148608934e-05,1.1527740747924759e-05,1.0970722032753932e-05,1.12885017612094e-05,7.6358118516904387e-07,3.131449667784632e-09
1.9725,6.1699493661045905e-06,1.4429163078486582e-05,1.1693508129883018e-05,1.0845640901607715e-05,1.1152983650079122e-05,7.7412493162763928e-07,3.2157055281739074e-09
1.975,6.0086799986588004e-06,1.4811855950316629e-05,1.1791510618775489e-05,1.0696778382567705e-05,1.1025343183893408e-05,7.8477194140804209e-07,3.3032460203982447e-09
1.9775,5.8366583608665521e-06,1.5156956943306807e-05,1.1818860245172235e-05,1.0526463655196389e-05,1.0906907484501478e-05,7.9551607305841331e-07,3.3938406168221005e-09
1.98,5.6563494272661752e-06,1.5456168704305377e-05,1.1777235513319996e-05,1.0337167328277085e-05,1.0798605049589326e-05,8.0635388553429433e-07,3.4873249708995042e-09
1.9825,5.4703530611726626e-06,1.5701350830508844e-05,1.1669052757679613e-05,1.0131651562921582e-05,1.0701333614750761e-05,8.1727940208850163e-07,3.5834717399347132e-09
1.985,5.2811339367595942e-06,1.5885115342674537e-05,1.1498364689211224e-05,9.9128573602579985e-06,1.0615974363475567e-05,8.2828763471256891e-07,3.6820047467853513e-09
1.9875,5.0912342891931725e-06,1.6001136717449585e-05,1.1270878435869938e-05,9.6837512987004273e-06,1.0543187449480724e-05,8.393757564149391e-07,3.7826371475422942e-09
1.99,4.9033700940450737e-06,1.6043992497147688e-05,1.0993496739677994e-05,9.4473291072651907e-06,1.0483456191660468e-05,8.5054101038870633e-07,3.8850741687120242e-09
1.9925,4.7202697537229547e-06,1.6010705112933079e-05,1.0673784546441523e-05,9.2067558551331808e-06,1.0437269281118715e-05,8.6177826563816647e-07,3.9889977454162203e-09
1.995,4.5444199115243074e-06,1.5899878857421528e-05,1.0319620233402117e-05,8.9648448356878723e-06,1.0404907822844937e-05,8.7307959235942978e-07,4.0940649598358824e-09
1.9975,4.378418352121744e-06,1.5712016963386545e-05,9.9395287556731715e-06,8.7242447785208845e-06,1.038657391785363e-05,8.844342740907999e-07,4.1999183059734997e-09
2.0,4.2247134690604045e-06,1.5450269741640709e-05,9.5415943855916141e-06,8.4875126540491813e-06,1.0382410429237646e-05,8.9583630972909341e-07,4.3061988310262737e-09
2.0025,4.0857069359668042e-06,1.5120550055405518e-05,9.1332342956350126e-06,8.2570863948266149e-06,1.0392443583556752e-05,9.0728416002977883e-07,4.4125537831525341e-09
2.005,3.9634363049897271e-06,1.4730185982566844e-05,8.7214102276494862e-06,8.0352304770171982e-06,1.0416193651854247e-05,9.1877644032737387e-07,4.5186516132838725e-09
2.0075,3.8598929342523702e-06,1.428865341724284e-05,8.3125329758513184e-06,7.8240019869796167e-06,1.0453258084838187e-05,9.3031250322896799e-07,4.6241832101459503e-09
2.01,3.7767517763487658e-06,1.3806660860426779e-05,7.9122747388325107e-06,7.6252677908072181e-06,1.0503318419665559e-05,9.4189222215104174e-07,4.728858480836457e-09
2.0125,3.7157508722276356e-06,1.3295784184035337e-05,7.5254846711551986e-06,7.4405203522234815e-06,1.056601381759231e-05,9.535146480377504e-07,4.8324618980970676e-09
2.015,3.6778474239796969e-06,1.2767379821548585e-05,7.1561524450768237e-06,7.271380915437417e-06,1.0640683815843835e-05,9.6517899321703866e-07,4.9346327581354309e-09
2.0175,3.6638308974831266e-06,1.223252930899492e-05,6.8075315408037759e-06,7.1192439489042061e-06,1.0726768177112491e-05,9.7688712494327961e-07,5.0350660725592506e-09
2.02,3.6741253741808966e-06,1.1701493513848798e-05,6.4821284037820875e-06,6.9853087036193121e-06,1.0823521667705569e-05,9.8863815317196755e-07,5.133533706593652e-09
2.0225,3.7089092352417736e-06,1.1183260796395802e-05,6.1818479655999273e-06,6.8705606337378755e-06,1.0930734152829619e-05,1.000427648592134e-06,5.2298581395943448e-09
2.025,3.7679754140724376e-06,1.0685822164250153e-05,5.908112253792997e-06,6.7758995822953614e-06,1.1047566477205262e-05,1.0122537066517154e-06,5.3239077213864029e-09
2.0275,3.8507681381254141e-06,1.0214945686683513e-05,5.6617139329473967e-06,6.7020374543831851e-06,1.1172841818951118e-05,1.0241215297708607e-06,5.4156102467321371e-09
2.03,3.9563751796778455e-06,9.7754390896564347e-06,5.4432485299940448e-06,6.6497706648398126e-06,1.1305206195092872e-05,1.0360393507059888e-06,5.5049475711191661e-09
2.0325,4.0836458777642944e-06,9.3709170835684148e-06,5.2529634723428578e-06,6.6196288330508474e-06,1.1443417613032921e-05,1.048015057646444e-06,5.5919409797149836e-09
2.035,4.2308964388803387e-06,9.0038605449595726e-06,5.0908133338743222e-06,6.611882821869229e-06,1.1586157127001901e-05,1.0600528210607095e-06,5.6766371884468928e-09
2.0375,4.3965157088869028e-06,8.6759452844225023e-06,4.9567313530253822e-06,6.6265559465675293e-06,1.1732068122443933e-05,1.072156886141133e-06,5.7590939270984921e-09
2.04,4.5784828537719306e-06,8.3880436012298704e-06,4.8505645747447565e-06,6.6641582130832087e-06,1.1879700227785094e-05,1.0843335848884359e-06,5.839381841908508e-09
2.0425,4.7742339119238782e-06,8.140497058772065e-06,4.7721269823018489e-06,6.7242169311075787e-06,1.2027540519577761e-05,1.0965903764042603e-06,5.9175898875276768e-09
2.045,4.9815758859876306e-06,7.9333533585739891e-06,4.7212673343643888e-06,6.8063088594649021e-06,1.2173998292218303e-05,1.1089369409458288e-06,5.9938406138555088e-09
2.0475,5.1981856613375689e-06,7.7663890790244595e-06,4.697872748442126e-06,6.9094097369585e-06,1.2317438262429232e-05,1.12138345813662e-06,6.0682987097864923e-09
2.05,5.4212683729209206e-06,7.6392852332120792e-06,4.7018420153105139e-06,7.0325765003785739e-06,1.2456199391654303e-05,1.1339428819467373e-06,6.1411788017978937e-09
2.0525,5.6483375706534092e-06,7.5515996375089424e-06,4.7334065722662055e-06,7.1745368768888154e-06,1.2588590271632615e-05,1.146627050794237e-06,6.2127375682966584e-09
2.055,5.8765984779299025e-06,7.5029279485983652e-06,4.7928920600266992e-06,7.3337457206074493e-06,1.2712918749520137e-05,1.159448750242782e-06,6.2832506417684035e-09
2.0575,6.1035062252108546e-06,7.4928340215499888e-06,4.8805624232575667e-06,7.5084472703252722e-06,1.2827554265380188e-05,1.1724223418339228e-06,6.352991645314402e-09
2.06,6.3260862250314594e-06,7.5209152411110231e-06,4.9970996346171771e-06,7.6966827862269552e-06,1.2930908820169288e-05,1.185564493378705e-06,6.4222123423166123e-09
2.0625,6.5417705245217825e-06,7.5868292030444473e-06,5.1431309820286863e-06,7.8962426758612011e-06,1.3021474740901536e-05,1.198892886544096e-06,6.4911462492523738e-09
2.065,6.7479683185900619e-06,7.6901673282755565e-06,5.3195058950558317e-06,8.1044843041095814e-06,1.3097921567277519e-05,1.2124249446124494e-06,6.560021303237794e-09
2.0675,6.942013913656391e-06,7.8305392659167008e-06,5.5269737024923492e-06,8.3186232942631472e-06,1.3158997776248239e-05,1.2261806929541992e-06,6.6290524216646456e-09
2.07,7.1214398623455209e-06,8.0075869896755752e-06,5.7661815080259702e-06,8.5357555479059613e-06,1.3203576340211376e-05,1.2401817617831406e-06,6.6984429890919813e-09
2.0725,7.2837058980195227e-06,8.2208451518237854e-06,6.037496482137492e-06,8.7529509781472683e-06,1.323082120027579e-05,1.25445168049321e-06,6.768392905905848e-09
2.075,7.4266255812287011e-06,8.4696361017916622e-06,6.3406711584167969e-06,8.96720319619942e-06,1.324001796952075e-05,1.2690151018515759e-06,6.8390987045350649e-09
2.0775,7.5482119750904808e-06,8.7531838330956499e-06,6.6746899401455357e-06,9.1754862441122244e-06,1.3230929605289065e-05,1.2838986452091551e-06,6.9107472208353167e-09
2.08,7.6465073676241368e-06,9.0703866471479461e-06,7.0378779039633678e-06,9.3747695112940835e-06,1.3203386366477015e-05,1.2991299738503857e-06,6.9835038757883214e-09
2.0825,7.7199907153409131e-06,9.419813538393184e-06,7.4271566587145002e-06,9.5620485635620489e-06,1.3157375324069278e-05,1.3147346630408409e-06,7.0575088243875443e-09
2.085,7.7676953656016646e-06,9.7996284641999049e-06,7.8380062354522064e-06,9.734363515880297e-06,1.3093331085319613e-05,1.3307441263660015e-06,7.1328767478631332e-09
2.0875,7.7890732210767402e-06,1.0207376113619398e-05,8.2648597994592136e-06,9.8888766916420685e-06,1.3011795757721247e-05,1.3471903939979913e-06,7.2096962855558496e-09
2.09,7.7838695731373834e-06,1.0640131241148086e-05,8.7007413087049236e-06,1.0022946785372124e-05,1.29135020062833e-05,1.3641057727474525e-06,7.2880288743429764e-09
2.0925,7.7520515363217288e-06,1.1094250859366506e-05,9.1372531854018981e-06,1.0134191768644414e-05,1.2799646694590614e-05,1.3815248594647268e-06,7.3679088789227631e-09
2.095,7.6944813128609266e-06,1.1565294638170848e-05,9.5651110673592459e-06,1.0220585498374968e-05,1.267120399251874e-05,1.3994850656758258e-06,7.4493473262581546e-09
2.0975,7.612205634072963e-06,1.2047962398868475e-05,9.9744692281828809e-06,1.0280426759444308e-05,1.2529423718594172e-05,1.418021318114132e-06,7.5323271420976774e-09
2.1,7.506848977863351e-06,1.2535966401460708e-05,1.0355269831597909e-05,1.0312497971033397e-05,1.2375613334000437e-05,1.4371696460451629e-06,7.6167990810882475e-09
2.1025,7.3801705633803662e-06,1.3021995410155597e-05,1.0697641282539276e-05,1.0316005130905828e-05,1.2211210349793011e-05,1.4569670683177855e-06,7.702690503704378e-09
2.105,7.2342610822172474e-06,1.3497764796432655e-05,1.0992374557526346e-05,1.0290561741106515e-05,1.2037684901844056e-05,1.4774469335437453e-06,7.7899085105160443e-09
2.1075,7.0713609528122135e-06,1.395404523226932e-05,1.1231565899879391e-05,1.0236335894321041e-05,1.1856730094149752e-05,1.4986397597571241e-06,7.8783399950845904e-09
2.11,6.8938523660414339e-06,1.438095290812054e-05,1.1409306486753008e-05,1.015457971271657e-05,1.1669992213355261e-05,1.5205827800807924e-06,7.9678453269588891e-09
