Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
0.37,3.2463284930025758e-05,1.2162502175317951e-06,-1.7302968408481839e-07,-6.5756184350543635e-08,-9.1519415795890134e-09,1.3705844254671712e-08,-2.0306806513239718e-08
0.3725,3.2462762263850675e-05,1.2330971219450187e-06,-1.4590324097156649e-07,-4.5017840363986603e-08,3.4582056986425715e-09,1.4036265871313268e-08,-1.8383782833476176e-08
0.375,3.2506599411800824e-05,1.2778762388229271e-06,-1.127445295303445e-07,-2.4165117034161963e-08,1.4220010944033876e-08,1.3215534512957556e-08,-1.6052813564800949e-08
0.3775,3.2585818236248478e-05,1.3495614137928106e-06,-7.3659837713654008e-08,-3.0748847779094146e-09,2.3492894268025822e-08,1.1804389936667677e-08,-1.3609361908975557e-08
0.38,3.2718231045694378e-05,1.4469893818793458e-06,-2.9975258730595489e-08,1.7369920881959898e-08,3.1108413549131082e-08,1.0201424497435391e-08,-1.129654614506243e-08
0.3825,3.2902242134608877e-05,1.5705812612792479e-06,1.6928461047905251e-08,3.6481088521469861e-08,3.7049096357621037e-08,8.739832150438569e-09,-9.2814465788122672e-09
0.385,3.3135243621724567e-05,1.7183770727498281e-06,6.5577732786618363e-08,5.376083466266464e-08,4.1436036523492506e-08,7.6475379320034045e-09,-7.6537330421194953e-09
0.3875,3.3409945885611202e-05,1.8861940673245807e-06,1.1458487601383254e-07,6.8911747634441241e-08,4.4495051008478061e-08,7.0299146923476959e-09,-6.438345694187428e-09
0.39,3.3716323457575076e-05,2.0689393830812949e-06,1.6272549792025127e-07,8.1849756944666832e-08,4.6510622571271423e-08,6.8765822696265791e-09,-5.6152579406861759e-09
0.3925,3.4044481577723826e-05,2.2611253402358164e-06,2.0899038123870365e-07,9.2653821156154696e-08,4.776934032946998e-08,7.0894732623494526e-09,-5.137958123631355e-09
0.395,3.4381943688344606e-05,2.4569253593647653e-06,2.5255608251989703e-07,1.0150623772548829e-07,4.8513542232231393e-08,7.5226580756338341e-09,-4.9447348299827648e-09
0.3975,3.4716768528320496e-05,2.6503279730921068e-06,2.927577071468442e-07,1.086266976425562e-07,4.8913574408204759e-08,8.0236788675507814e-09,-4.9622438499523999e-09
0.4,3.503754921640434e-05,2.8355633141792336e-06,3.2906930966446421e-07,1.1422433315909275e-07,4.9061577997083332e-08,8.4662097595045279e-09,-5.1049875340313794e-09
0.4025,3.5333927442842951e-05,3.0074876545174811e-06,3.6106959790354731e-07,1.18463838487361e-07,4.8987107291247996e-08,8.7691754732196425e-09,-5.2756228276339132e-09
0.405,3.5602550874783583e-05,3.1635688415524671e-06,3.8893521348946205e-07,1.2149669213149571e-07,4.8641230228513626e-08,8.88298495619263e-09,-5.3635037526280131e-09
0.4075,3.5842648097333091e-05,3.30008860380562e-06,4.1204834479841597e-07,1.2334613372187404e-07,4.8002645991549876e-08,8.8186855999321217e-09,-5.264329395031399e-09
0.41,3.6036782407222708e-05,3.4137488967148132e-06,4.2984128076781379e-07,1.2403700466478516e-07,4.7098597424358753e-08,8.6214900367562509e-09,-4.9008586420830642e-09
0.4125,3.6178879743052168e-05,3.5018236677623238e-06,4.4194868095024252e-07,1.2354525639277478e-07,4.5957597755475661e-08,8.3382502945149673e-09,-4.2365792259473539e-09
0.415,3.6257475859116816e-05,3.5619210687984255e-06,4.4864145086392431e-07,1.2209123608053419e-07,4.4780344649069064e-08,8.0469344823843185e-09,-3.3315885798988569e-09
0.4175,3.6277651573355673e-05,3.5946360282779904e-06,4.5023864383938089e-07,1.1974626768801432e-07,4.361623728498332e-08,7.7760564691067044e-09,-2.2871850367092063e-09
0.42,3.6244131418993039e-05,3.6014855688017831e-06,4.4714471487585707e-07,1.1664375561163003e-07,4.2496792374781096e-08,7.5388623980458351e-09,-1.2575301634518253e-09
0.4225,3.6163253851778031e-05,3.5900511123395262e-06,4.407916744715811e-07,1.1321642910741089e-07,4.1539251782815789e-08,7.3542891365158174e-09,-4.4850612249691501e-10
0.425,3.6036565931977529e-05,3.5611634214016741e-06,4.3146899882352085e-07,1.0945544924856109e-07,4.0678988513523531e-08,7.1943620013521319e-09,-2.5296180169109426e-11
0.4275,3.5879917936701049e-05,3.5157815534488112e-06,4.1916505654135535e-07,1.0521420183133144e-07,3.9774061295092189e-08,7.0089182403750783e-09,-1.3456602181329212e-10
0.43,3.5709115117077335e-05,3.4653493186626661e-06,4.0566322738840188e-07,1.0069127446314922e-07,3.8777118907029576e-08,6.7732876470747134e-09,-8.6592060122401072e-10
0.4325,3.5517815616135325e-05,3.4064579785868102e-06,3.8992806336049173e-07,9.5341306993008546e-08,3.7392134904404498e-08,6.378240929483895e-09,-2.2747360344970483e-09
0.435,3.5316057072433658e-05,3.3334403534373903e-06,3.7039824255519861e-07,8.8538885635968499e-08,3.5218166567618719e-08,5.6598419535418112e-09,-4.4190807942893715e-09
0.4375,3.5130719987815262e-05,3.2598430432268402e-06,3.4885468554314247e-07,8.0334069483935303e-08,3.2101881144336873e-08,4.5261760339170853e-09,-7.2105403862711625e-09
0.44,3.4944056215797821e-05,3.1862708447817724e-06,3.249210004914365e-07,7.0121167926641451e-08,2.768788968446297e-08,2.7730670062723155e-09,-1.0552767436288512e-08
0.4425,3.4767544705193725e-05,3.1157671823605121e-06,2.9886544128207791e-07,5.7558813748616589e-08,2.1711260564186125e-08,2.1417669827265297e-10,-1.4259968137355302e-08
0.445,3.4606878030515374e-05,3.0523163403274011e-06,2.7132436993229459e-07,4.2520463314189996e-08,1.3978308309418753e-08,-3.3181926766559024e-09,-1.8088029191646964e-08
0.4475,3.44702659452376e-05,3.0013773701429153e-06,2.4369036039754201e-07,2.5329894423380712e-08,4.5453365886466269e-09,-7.8849501256661833e-09,-2.173794419283572e-08
0.45,3.4361416870139921e-05,2.9641370117582417e-06,2.1636563075306139e-07,6.1360808771996917e-09,-6.5884237609631948e-09,-1.3555376810343327e-08,-2.4953220678539025e-08
0.4525,3.4284398294861122e-05,2.9406246269782574e-06,1.8945505460906501e-07,-1.490945051458074e-08,-1.9417304939143888e-08,-2.0360412644314032e-08,-2.7507053155582734e-08
0.455,3.4242084546432804e-05,2.930899090436081e-06,1.630555001444311e-07,-3.7627733006121119e-08,-3.388613868552236e-08,-2.8259951157353592e-08,-2.9202120159926667e-08
0.4575,3.4234480522309075e-05,2.9354214976383099e-06,1.3759395321938486e-07,-6.1699232293352679e-08,-4.9798826702424067e-08,-3.7081632495513608e-08,-2.9879526828955995e-08
0.46,3.4254735002023885e-05,2.9584081712773563e-06,1.1648078373602233e-07,-8.5033033172830169e-08,-6.575698520007929e-08,-4.6036034276854301e-08,-2.9475821926539534e-08
0.4625,3.4284739995559118e-05,2.9958767083879095e-06,9.994095791406119e-08,-1.07358550693019e-07,-8.1392265260267615e-08,-5.4743788301266434e-08,-2.8066476228605819e-08
0.465,3.4324995215331158e-05,3.0444348624991655e-06,8.675128052764106e-08,-1.2921516857708324e-07,-9.7005715197990974e-08,-6.3083285541925021e-08,-2.5743981108230716e-08
0.4675,3.4385205820255618e-05,3.1031322276873741e-06,7.7162578136585564e-08,-1.4993779336314901e-07,-1.1216250236347746e-07,-7.0599635190210205e-08,-2.266173061780614e-08
0.47,3.4458274014725963e-05,3.1705074630524775e-06,7.1855436526055169e-08,-1.6886744669082091e-07,-1.2634578310228502e-07,-7.6858602196337207e-08,-1.9027856059996939e-08
0.4725,3.453689696509673e-05,3.2445994336949789e-06,7.1464156750299899e-08,-1.8534058545510058e-07,-1.3895395141645007e-07,-8.1476261452549403e-08,-1.5090478291711131e-08
0.475,3.4615031169473828e-05,3.3236451252300786e-06,7.6538635725385881e-08,-1.9860850402096484e-07,-1.4933295246478608e-07,-8.4147103941738677e-08,-1.1112410835362678e-08
0.4775,3.4689280735719955e-05,3.4055306158041829e-06,8.7618516683632566e-08,-2.0791310028285949e-07,-1.5688668176201239e-07,-8.4663567011170711e-08,-7.3230587667680795e-09
0.48,3.4773501356799535e-05,3.4924598521398935e-06,1.0570321383064569e-07,-2.1197842330006494e-07,-1.607396435787928e-07,-8.2794201533737107e-08,-3.9381461886369179e-09
0.4825,3.485964190839259e-05,3.5848393632915086e-06,1.3164569377007485e-07,-2.0960265454232784e-07,-1.6000490003203393e-07,-7.8538611546843019e-08,-1.156051327005014e-09
0.485,3.493365012591612e-05,3.682821062426377e-06,1.6658443501775288e-07,-2.0009206677897546e-07,-1.5414906003369107e-07,-7.2132739736720784e-08,9.4211536388423466e-10
0.4875,3.4995521117138868e-05,3.7861000512590832e-06,2.1080160948387866e-07,-1.8322794824354892e-07,-1.4304855439431459e-07,-6.3997600451063937e-08,2.3620268810862252e-09
0.49,3.5049793873872906e-05,3.8956417638904633e-06,2.6482821174884017e-07,-1.5866195183911491e-07,-1.2660280743667272e-07,-5.4478390135144158e-08,3.1671123054561062e-09
0.4925,3.5103301685616585e-05,4.0125226016544399e-06,3.2861636548767714e-07,-1.2635862399833758e-07,-1.0494349973795249e-07,-4.3920394105418437e-08,3.4509218774233134e-09
0.495,3.5159050241719225e-05,4.137246462206395e-06,4.0155757232668122e-07,-8.6792303536006143e-08,-7.8520044552852441e-08,-3.2645884651564156e-08,3.3235080687169483e-09
0.4975,3.5216168369603059e-05,4.2685186982164819e-06,4.8126315391300963e-07,-4.18359942744814e-08,-4.8617420591831647e-08,-2.1087198951007336e-08,2.9090332542423794e-09
0.5,3.5274321262382238e-05,4.4066256613853704e-06,5.6691281726197674e-07,7.6037475956778444e-09,-1.5957438710743201e-08,-9.2914247530194202e-09,2.3107649641539407e-09
0.5025,3.5335069882019658e-05,4.5490835922463697e-06,6.5465733933402807e-07,5.8680687645937106e-08,1.7607639855990806e-08,2.4340948751946709e-09,1.6381103530792896e-09
0.505,3.5400008952488551e-05,4.6956827490856899e-06,7.4323277033730589e-07,1.1027117664607705e-07,5.1279875155378463e-08,1.4207602077046191e-08,9.7203545467737889e-10
0.5075,3.5472556627376856e-05,4.8443710912691574e-06,8.2978108001666406e-07,1.6033962692421452e-07,8.375337642719393e-08,2.5958907977022158e-08,3.9746508924538791e-10
0.51,3.5553052911640106e-05,4.992896703912216e-06,9.1155124555356393e-07,2.0693952398830247e-07,1.1381666274585193e-07,3.7570279036686762e-08,-7.5590885331215668e-13
0.5125,3.5639764261754071e-05,5.1388871698640096e-06,9.8606761448933942e-07,2.4835116641454514e-07,1.4042825074067827e-07,4.8848569162506137e-08,-1.3663710328446746e-10
0.515,3.5732254768558446e-05,5.2813010012580158e-06,1.0522136941778966e-06,2.8384944537692383e-07,1.6313384051378526e-07,5.9665922311602598e-08,7.5219280326343765e-11
0.5175,3.583005512944751e-05,5.4175329202895906e-06,1.1076630465384158e-06,3.1217982682643362e-07,1.8118420119986291e-07,6.9637430523230835e-08,7.2094209739277721e-10
0.52,3.5927968211996183e-05,5.5442059574715988e-06,1.1501821462508999e-06,3.3218592198809955e-07,1.9393142135353557e-07,7.8260507368424074e-08,1.8604040754848817e-09
0.5225,3.6020154270622783e-05,5.6594097943005588e-06,1.1793142732189822e-06,3.4381871671344475e-07,2.0133587114630433e-07,8.5192056144459819e-08,3.5199512389213488e-09
0.525,3.6104182318991513e-05,5.7619024902004336e-06,1.1950977158590302e-06,3.4743703124993149e-07,2.0357527505429747e-07,9.014885024744402e-08,5.6868548972772506e-09
0.5275,3.6178163765508748e-05,5.8505804720576768e-06,1.197959594902709e-06,3.4369955130047292e-07,2.0100491740551809e-07,9.2934662000150027e-08,8.3049609719614473e-09
0.53,3.6240331612395047e-05,5.9243868135326828e-06,1.1887028155909305e-06,3.3344691551675002e-07,1.9412196982853803e-07,9.345705282411993e-08,1.1274174829604788e-08
0.5325,3.6287476494066284e-05,5.9830441325040106e-06,1.1689506521526346e-06,3.1793697692512419e-07,1.837427288106883e-07,9.1808577874786193e-08,1.4425623030252376e-08
0.535,3.6315362156347121e-05,6.0275611405369263e-06,1.1407261228406877e-06,2.9850179218476528e-07,1.707847179359135e-07,8.8243423437211108e-08,1.7577884344987013e-08
0.5375,3.6327838899587112e-05,6.0638187956594541e-06,1.107807430128189e-06,2.7750581425222387e-07,1.5686260617462857e-07,8.339377674515285e-08,2.0487642141840805e-08
0.54,3.6302614943140679e-05,6.0865389553261086e-06,1.0701768469571602e-06,2.5465118840164205e-07,1.4185835524316261e-07,7.7350490824709677e-08,2.3089533171900069e-08
0.5425,3.6268507715583103e-05,6.0992836384772687e-06,1.0291554099600201e-06,2.3102793027130056e-07,1.2639473508503891e-07,7.0499115601147073e-08,2.5251170012775825e-08
0.545,3.6223016953324475e-05,6.1042648943477579e-06,9.8555061222157337e-07,2.0740829709482184e-07,1.11057481930902e-07,6.3220000449720172e-08,2.686830231285735e-08
0.5475,3.6158041342270172e-05,6.0975787312580375e-06,9.3845325688871443e-07,1.8333648393625522e-07,9.5680925773299431e-08,5.5551591410509666e-08,2.7886881019563379e-08
0.55,3.6084365889498857e-05,6.0807362645099879e-06,8.8922497903657793e-07,1.5968920426809161e-07,8.0898017178169883e-08,4.7876687808524456e-08,2.8264376995853772e-08
0.5525,3.5999814421535696e-05,6.0600603067916467e-06,8.3975769085013609e-07,1.3737505211848146e-07,6.7421970208950882e-08,4.0631087936108242e-08,2.8027772311126271e-08
0.555,3.5894134497098638e-05,6.0360917816547677e-06,7.9176496580664944e-07,1.1684830188239921e-07,5.5546669185081759e-08,3.4082845735292118e-08,2.7265536641947343e-08
0.5575,3.5771313108546787e-05,6.0096786555110772e-06,7.4556700048210473e-07,9.8031565216168867e-08,4.5149883230359944e-08,2.8299321888156421e-08,2.6097250210932633e-08
0.56,3.5637764442162075e-05,5.9821165274694716e-06,7.0100809554295233e-07,8.0745134502231427e-08,3.6009892259085774e-08,2.3288681198838118e-08,2.4650873970254783e-08
0.5625,3.5498094253834959e-05,5.9538026664711085e-06,6.5764142446537672e-07,6.4687214310355186e-08,2.7863997071629096e-08,1.9007932823093816e-08,2.3048218713849641e-08
0.565,3.5355774753931314e-05,5.9246737800908752e-06,6.1491774149547818e-07,4.9461726556211823e-08,2.0430530375229046e-08,1.5371187207276648e-08,2.1392991453460325e-08
0.5675,3.5213469699176163e-05,5.894824113081795e-06,5.7231439067697076e-07,3.4618626716990673e-08,1.3425875267687912e-08,1.226319104657722e-08,1.9763547435642791e-08
0.57,3.5073797243763832e-05,5.8648146595754048e-06,5.2934922684365086e-07,1.9733573625573076e-08,6.5857239656500718e-09,9.557115945489565e-09,1.8210692791057521e-08
0.5725,3.4939454151897619e-05,5.8357542435419218e-06,4.8566335888632821e-07,4.4747961377221316e-09,-3.2025270438635251e-10,7.1267008670368051e-09,1.6759592912088596e-08
0.575,3.4813091924225339e-05,5.8093341177617422e-06,4.411466892334208e-07,-1.1348158820265857e-08,-7.4690500743358712e-09,4.8543532303551661e-09,1.5411520190398036e-08
0.5775,3.4697351007681556e-05,5.7874869108248028e-06,3.9607638956167937e-07,-2.7759633296130944e-08,-1.4962726751069638e-08,2.6364667310308513e-09,1.4149326382388764e-08
0.58,3.4594536108726966e-05,5.772082582901265e-06,3.5116777210252641e-07,-4.4620700159660539e-08,-2.2813670807936318e-08,3.8797721996214885e-10,1.294386532786547e-08
0.5825,3.4506927706320711e-05,5.7649795214504221e-06,3.0747246348625782e-07,-6.1639128449172507e-08,-3.0942022003959827e-08,-1.9521135043567244e-09,1.176135989617678e-08
0.585,3.4436332697151181e-05,5.7679650176848542e-06,2.6624941600286598e-07,-7.8396437723822972e-08,-3.9186171077735836e-08,-4.4144862077251979e-09,1.0570131478055493e-08
0.5875,3.4384736259490781e-05,5.7830198269982758e-06,2.2881926727008413e-07,-9.4391118614617383e-08,-4.7323876131621417e-08,-6.994917361830003e-09,9.3458265782615421e-09
0.59,3.4353508103455728e-05,5.8122083852517706e-06,1.9643930331180515e-07,-1.0910276983957329e-07,-5.510508788455611e-08,-9.6559589433244604e-09,8.0743323164726766e-09
0.5925,3.434374991311663e-05,5.8575431014667886e-06,1.7021678893295178e-07,-1.220402340316645e-07,-6.2288416132435807e-08,-1.2335800354106279e-08,6.7521445421788588e-09
0.595,3.4356186725996496e-05,5.9207249347320253e-06,1.5111944309675912e-07,-1.3277136308940704e-07,-6.8663530554539713e-08,-1.4959884511624089e-08,5.3854553125197403e-09
0.5975,3.4391272174433622e-05,6.0029830770342111e-06,1.3997601851769766e-07,-1.4092950964108218e-07,-7.405832562327019e-08,-1.7451883669171833e-08,3.9895815758285412e-09
0.6,3.4448903421168657e-05,6.1048258816457489e-06,1.3745601135369544e-07,-1.4621029498364212e-07,-7.833744917061738e-08,-1.9742213707258254e-08,2.5896282381719928e-09
0.6025,3.4528217383074505e-05,6.2258376669397702e-06,1.4397577330163777e-07,-1.483797519058568e-07,-8.1403620251844895e-08,-2.1776091358869796e-08,1.22136001550754e-09
0.605,3.4626673530865104e-05,6.3648555730726842e-06,1.5964064126421003e-07,-1.4729135524048989e-07,-8.3202545340159787e-08,-2.3524507990578012e-08,-7.0939226942551288e-11
0.6075,3.4741465441555616e-05,6.5199886022347808e-06,1.8419707701771205e-07,-1.4289567468568902e-07,-8.3714268230281746e-08,-2.4983841389847595e-08,-1.2355813675446964e-09
0.61,3.486861923070681e-05,6.6888136897002703e-06,2.1700525252103936e-07,-1.3524113540712821e-07,-8.2948059529938234e-08,-2.6174649792640507e-08,-2.2186503263473094e-09
0.6125,3.5003843936386659e-05,6.8682860041164251e-06,2.5707639468486623e-07,-1.2447420286807674e-07,-8.093253132798252e-08,-2.7132120591886453e-08,-2.9697573224973467e-09
0.615,3.5142576772692151e-05,7.0549770372658716e-06,3.0312250236609812e-07,-1.1083867777714558e-07,-7.7708725791466269e-08,-2.7893064527292724e-08,-3.4488650477743804e-09
0.6175,3.5280181498548037e-05,7.2451097430350136e-06,3.5365898488051756e-07,-9.466238282202021e-08,-7.3327161498815923e-08,-2.8482727120106228e-08,-3.633442799554523e-09
0.62,3.5411964288317026e-05,7.4347534962513319e-06,4.0705792450811244e-07,-7.6350560982651841e-08,-6.7848602542504591e-08,-2.8903624920111355e-08,-3.5242414181614492e-09
0.6225,3.5533578962971742e-05,7.6202046067440569e-06,4.616431577028247e-07,-5.6364592353052389e-08,-6.1346228291250114e-08,-2.9128895674191029e-08,-3.1485019543863194e-09
0.625,3.5641191405751031e-05,7.7980228508456262e-06,5.1576664053753336e-07,-3.5211324639302505e-08,-5.3910189976418151e-08,-2.9101090068731197e-08,-2.5593226650808759e-09
0.6275,3.5731635479874655e-05,7.9651342176785523e-06,5.6786348427007433e-07,-1.3419579076370438e-08,-4.5651261991385993e-08,-2.8737232068303498e-08,-1.8310968289326859e-09
0.63,3.5802498928994623e-05,8.1191338807276013e-06,6.1651426088333075e-07,8.4795431162434007e-09,-3.6704684546010231e-08,-2.7939197037936858e-08,-1.0513274304358109e-09
0.6325,3.5852335583310762e-05,8.2583587472926498e-06,6.6055144668872643e-07,2.9982076127335463e-08,-2.7224382484944774e-08,-2.6606484767402935e-08,-3.1000848476530768e-10
0.635,3.5880780715353973e-05,8.3818202061908007e-06,6.9904564484042247e-07,5.0611365092799033e-08,-1.7390521255069086e-08,-2.4653214371760138e-08,3.118242781455288e-10
0.6375,3.5888145439277727e-05,8.4891432346472989e-06,7.3137958775776294e-07,6.996031941169759e-08,-7.3939175617656542e-09,-2.2019313562897205e-08,7.5250332580957414e-10
0.64,3.5875815622586408e-05,8.5807515480352976e-06,7.5720654433018112e-07,8.7679744537006474e-08,2.5570312735738147e-09,-1.8685575358673752e-08,9.7763715846715317e-10
0.6425,3.5845861949453381e-05,8.6576850102941125e-06,7.764646687430543e-07,1.0350074326481603e-07,1.2248630401974795e-08,-1.4680776923593023e-08,9.8446353532654987e-10
0.645,3.5801193600174058e-05,8.721586994467644e-06,7.8935841799915556e-07,1.1721891829385729e-07,2.1461537159508207e-08,-1.0088102501834659e-08,8.0220036869646487e-10
0.6475,3.5745198879938665e-05,8.7746065263375324e-06,7.9634670281520389e-07,1.2869330548024258e-07,2.9972107580361323e-08,-5.0500248286361575e-09,4.8819246456889938e-10
0.65,3.5681484103461656e-05,8.8194435323325669e-06,7.9814117284658517e-07,1.3788382891274706e-07,3.7564321006447884e-08,2.3706409329081831e-10,1.1909923702382241e-10
0.6525,3.5613824016598905e-05,8.8591143074019713e-06,7.9568292113396096e-07,1.4482020039046888e-07,4.4042816773758629e-08,5.5347337867164794e-09,-2.2068138947856604e-10
0.655,3.5545971804101667e-05,8.8967465395673971e-06,7.9006679014409744e-07,1.4962672270648434e-07,4.9255132822584257e-08,1.0588276596953488e-08,-4.5362197181381814e-10
0.6575,3.5481375949877479e-05,8.9353961579049374e-06,7.8242532930065381e-07,1.5251558564312265e-07,5.3107131128127192e-08,1.5155630652755129e-08,-5.2197715481413617e-10
0.66,3.5422809868376646e-05,8.9777144264476976e-06,7.7380451768600784e-07,1.5374403622307095e-07,5.5569823438791469e-08,1.9035119856393386e-08,-3.958013282611993e-10
