Physical Time (s),enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv1,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv2,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv3,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv4,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv5,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv6,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv7
1.2075,-5.6056272052298828e-08,-6.8299019201628965e-08,-1.1658123891082175e-08,4.5397702860448028e-08,8.1507366477553583e-08,1.2361915159942222e-07,1.3780994395936452e-07
1.21,-4.8003430915698899e-08,-5.9991443470803388e-08,-6.1694878263974481e-09,4.7518719411182585e-08,8.1302090177589329e-08,1.2191115017185991e-07,1.3660373971834885e-07
1.2125,-4.0666878641271648e-08,-5.2429241945586746e-08,-1.1947120305427236e-09,4.9430126022042087e-08,8.111742844027313e-08,1.2043972568898702e-07,1.356636854042368e-07
1.215,-3.4203001388266624e-08,-4.5779903006483848e-08,3.1523516191139373e-09,5.1109205537307463e-08,8.1009851555180411e-08,1.1935703335758882e-07,1.3516068604019621e-07
1.2175,-2.8747420142770673e-08,-4.0189584000361409e-08,6.7722590850477038e-09,5.2538643519437489e-08,8.1035081552047344e-08,1.188070073288177e-07,1.3525643210774009e-07
1.22,-2.4410402114483088e-08,-3.5778835783842188e-08,9.5832365369495903e-09,5.3706824713167095e-08,8.1245813964408759e-08,1.18921503876108e-07,1.3609905233573004e-07
1.2225,-2.1278287201886414e-08,-3.2643592020378316e-08,1.1519764924962889e-08,5.4606582111959054e-08,8.1689096036627493e-08,1.1981614652346569e-07,1.3781827456544916e-07
1.225,-1.9412262205577874e-08,-3.0853363729316648e-08,1.2533242435126794e-08,5.5235474520426939e-08,8.2405916169032138e-08,1.2158846479318924e-07,1.4052327771408527e-07
1.2275,-1.884842782204328e-08,-3.0451360121942775e-08,1.2592669243344803e-08,5.5596150875988787e-08,8.3431023403864256e-08,1.2431637405002796e-07,1.4430075713072395e-07
1.23,-1.9598318748274077e-08,-3.1454430613374511e-08,1.168212586687589e-08,5.569218989779819e-08,8.4788930306520435e-08,1.2805367533429773e-07,1.4921029287828248e-07
1.2325,-2.1648757711883635e-08,-3.3852866359446798e-08,9.8022628525462531e-09,5.5528279549744512e-08,8.6493893026153825e-08,1.3282987067149975e-07,1.552840013740731e-07
1.235,-2.49663210644247e-08,-3.7615912675260975e-08,6.9689264649198815e-09,5.5107690531392082e-08,8.8544869170122787e-08,1.3864370569101413e-07,1.6252005582441239e-07
1.2375,-2.9504674951220184e-08,-4.269920088798549e-08,3.2084445115412813e-09,5.4435393954793505e-08,9.0930006888894907e-08,1.4546941592053732e-07,1.7088917960479177e-07
1.24,-3.5202762836595746e-08,-4.9041248115773696e-08,-1.445123703585653e-09,5.3511692954605765e-08,9.3620786885524778e-08,1.5324871028445447e-07,1.8032653570561043e-07
1.2425,-4.1981540564347583e-08,-5.6560190665027205e-08,-6.9444727637703157e-09,5.2339844908958058e-08,9.6582631718528226e-08,1.6190326459591748e-07,1.9074453647970754e-07
1.245,-4.974489931567755e-08,-6.5155187247888024e-08,-1.3227690375725037e-08,5.0926619796400379e-08,9.9774653999953645e-08,1.713340414566139e-07,2.0203175156328884e-07
1.2475,-5.8383547827344884e-08,-7.4710935963624785e-08,-2.0220490115760127e-08,4.928241405921075e-08,1.0315104359527585e-07,1.8142599216386977e-07,2.1405830756499742e-07
1.25,-6.777699488751476e-08,-8.5099536548707492e-08,-2.7840251621399246e-08,4.7417887464925269e-08,1.066582115356491e-07,1.9204595303475536e-07,2.2667380077703105e-07
1.2525,-7.7788461941993585e-08,-9.6174087848159815e-08,-3.5992470099650309e-08,4.5344803614366046e-08,1.1023509177208658e-07,2.0304196460594633e-07,2.3970612984451907e-07
1.255,-8.8270407716993488e-08,-1.0777513671969698e-07,-4.4573746866851617e-08,4.3074072991454324e-08,1.1381319437186822e-07,2.142471241386991e-07,2.5296632083862928e-07
1.2575,-9.9069063029807264e-08,-1.1973581461202143e-07,-5.3472418775657509e-08,4.062100353520027e-08,1.1732381391169709e-07,2.2548958134003826e-07,2.6625912128984265e-07
1.26,-1.1002560648980723e-07,-1.3188317168007166e-07,-6.2569301102558712e-08,3.8008147503870303e-08,1.2070133953253179e-07,2.3659491929052376e-07,2.7938492062271942e-07
1.2625,-1.209890808529198e-07,-1.4405242031408886e-07,-7.1751257562523379e-08,3.5254605568912806e-08,1.2387963506667808e-07,2.4738911928798969e-07,2.9214437114387717e-07
1.265,-1.3180565784769166e-07,-1.5607479362143749e-07,-8.0900292066442737e-08,3.238206549768556e-08,1.2679265052490443e-07,2.5769376615873379e-07,3.043317240879256e-07
1.2675,-1.4232843521991976e-07,-1.6778836264929531e-07,-8.9902701059204157e-08,2.9409676319157322e-08,1.2937261157037459e-07,2.6732996504665884e-07,3.1574025533629433e-07
1.27,-1.5240935943829498e-07,-1.790291380838451e-07,-9.8643102329595268e-08,2.6358729242346053e-08,1.3155309521858928e-07,2.7611713058682933e-07,3.2615988050059165e-07
1.2725,-1.6191378927345191e-07,-1.8964706485243389e-07,-1.0701531459520027e-07,2.3247800103135943e-08,1.3327177314335165e-07,2.8388555104038297e-07,3.353921649362873e-07
1.275,-1.7069734800240306e-07,-1.9948134303239037e-07,-1.1490473324149108e-07,2.009795887883098e-08,1.3446606204161771e-07,2.9046158101661369e-07,3.4323221305881862e-07
1.2775,-1.7862640918469061e-07,-2.0838287828340947e-07,-1.2220266807166329e-07,1.6931963621887421e-08,1.3508070689232728e-07,2.9568637602619381e-07,3.4949064087286288e-07
1.28,-1.8557713505725022e-07,-2.1621324651987745e-07,-1.2880509083419974e-07,1.3777026177092771e-08,1.3507118112777111e-07,2.9941979942709209e-07,3.5399777987197818e-07
1.2825,-1.914345585277334e-07,-2.2284464925360074e-07,-1.3460835100232189e-07,1.067414542521045e-08,1.3441466309266866e-07,3.0155076116002401e-07,3.5661406302909069e-07
1.285,-1.960989774721636e-07,-2.2816582642278009e-07,-1.3952290679882245e-07,7.6581362547351783e-09,1.3309147184083184e-07,3.0198179622717255e-07,3.5721512486064801e-07
1.2875,-1.9948633864959089e-07,-2.3208229135667178e-07,-1.4347024745428023e-07,4.762466124176138e-09,1.3109033731873974e-07,3.0063388827053278e-07,3.5569716179872958e-07
1.29,-2.0153444136931629e-07,-2.3452362817003079e-07,-1.463872716590319e-07,2.0185820963391109e-09,1.2840841881294837e-07,2.9744931943792257e-07,3.5198052155149986e-07
1.2925,-2.0219943575014994e-07,-2.354385540493404e-07,-1.4822861645835579e-07,-5.5221024772079872e-10,1.2504179949709434e-07,2.9238249444428585e-07,3.4600100846160003e-07
1.295,-2.0145196787651338e-07,-2.347918527960864e-07,-1.4895792694630177e-07,-2.9287187589391008e-09,1.2099513119429684e-07,2.8540987904626383e-07,3.3772032398804629e-07
1.2975,-1.9927841307835969e-07,-2.3256616933771934e-07,-1.4855048385405069e-07,-5.0895946234858093e-09,1.1628249882891972e-07,2.7653082890930219e-07,3.2712762886892469e-07
1.3,-1.9568109304913983e-07,-2.28761499336e-07,-1.4699330955356028e-07,-7.0130457390525344e-09,1.1092900846081172e-07,2.6576878070861982e-07,3.1424069949716729e-07
1.3025,-1.9067676959059551e-07,-2.2339389502822651e-07,-1.4428383823244206e-07,-8.6764968708059894e-09,1.0497097893834815e-07,2.531718863969416e-07,2.991070272655957e-07
1.305,-1.8430055382994847e-07,-2.1650027940053665e-07,-1.4043291483355666e-07,-1.0059654424171178e-08,9.8451657040457351e-08,2.3880789768598769e-07,2.8179877521419494e-07
1.3075,-1.7660397357766445e-07,-2.0813598835022442e-07,-1.3546584392670385e-07,-1.1145151148454035e-08,9.1421051336350465e-08,2.2276439384169353e-07,2.624130092626189e-07
1.31,-1.6765709862574926e-07,-1.9837655822168953e-07,-1.2942337098146126e-07,-1.1921090960226179e-08,8.393353062464559e-08,2.0514665348584517e-07,2.4106959539784946e-07
1.3125,-1.5754627335533277e-07,-1.8731522745320885e-07,-1.2236081855422376e-07,-1.238203998306815e-08,7.6045403624210577e-08,1.8607368746745515e-07,2.1790644675946991e-07
1.315,-1.4637299675331796e-07,-1.7506132429988237e-07,-1.143499925999513e-07,-1.2534555264369217e-08,6.7807939351650424e-08,1.6567143654397954e-07,1.9307299210827916e-07
1.3175,-1.3424662858223978e-07,-1.6173237489770239e-07,-1.0547069227264638e-07,-1.2391499927994009e-08,5.9270490500350466e-08,1.4407407659381981e-07,1.6673084149002753e-07
1.32,-1.2128321890381389e-07,-1.4745441398233225e-07,-9.5807660358535683e-08,-1.1964254273020585e-08,5.0488659546937873e-08,1.2143127985885756e-07,1.3906100796297215e-07
1.3225,-1.0760499687414583e-07,-1.3236062557367307e-07,-8.5455123375843331e-08,-1.1272032747360652e-08,4.1514557469339665e-08,9.7896811109382773e-08,1.1025218468924335e-07
1.325,-9.3339508146251822e-08,-1.165902699860409e-07,-7.4510477186815135e-08,-1.0334559793985897e-08,3.2402206991896645e-08,7.3633965773724934e-08,8.0506036701311429e-08
1.3275,-7.8622327934173681e-08,-1.0029228843101916e-07,-6.3080417016110233e-08,-9.1753480074212572e-09,2.3206739670378148e-08,4.8815943018504014e-08,5.0037924551908077e-08
1.33,-6.3595070455289974e-08,-8.3622411801590412e-08,-5.1278805699344136e-08,-7.8192564819689411e-09,1.3988802441164428e-08,2.3630011762195041e-08,1.9080730420136485e-08
1.3325,-4.8400171635249983e-08,-6.6737529006948923e-08,-3.9221359915362694e-08,-6.2905223488880854e-09,4.8141817554638027e-09,-1.7252268499802065e-09,-1.2119109445231051e-08
1.335,-3.3201269755530245e-08,-4.9818609315966538e-08,-2.704355061835478e-08,-4.6242161428765513e-09,-4.2518447850791779e-09,-2.7034454153810091e-08,-4.3292871863279143e-08
1.3375,-1.8127456241863515e-08,-3.3010242537646189e-08,-1.4852549365360005e-08,-2.8397156046607207e-09,-1.3138363368831691e-08,-5.2086709965514267e-08,-7.4179664041842176e-08
1.34,-3.3218942940137197e-09,-1.6472588149493072e-08,-2.7707288923942993e-09,-9.6420865386301774e-10,-2.1774289913103274e-08,-7.6659881599442786e-08,-1.0450401462885458e-07
1.3425,1.1066553155401372e-08,-3.7172848648334545e-10,9.0727071803956711e-09,9.7002497476731974e-10,-3.0089884803259743e-08,-1.0052825913340329e-07,-1.33985547638832e-07
1.345,2.4902022603671836e-08,1.5138922673581579e-08,2.0559339835391814e-08,2.9392199005828899e-09,-3.800802819601572e-08,-1.2345861115743861e-07,-1.6233652209536201e-07
1.3475,3.8044596489071144e-08,2.990045507266278e-08,3.1564375814604596e-08,4.9144318522464254e-09,-4.5454784246231263e-08,-1.4521808529734193e-07,-1.8926872308838908e-07
1.35,5.0373702199183175e-08,4.3775091419841164e-08,4.1977831291918354e-08,6.8707046353549162e-09,-5.2360318756557933e-08,-1.6558830810540798e-07,-2.145117348823233e-07
1.3525,6.1752319275237641e-08,5.6606886647999642e-08,5.1672711965523479e-08,8.771587755881796e-09,-5.8661256727136824e-08,-1.8435054911480268e-07,-2.3779244665897188e-07
1.355,7.2065433447146244e-08,6.8263256358329013e-08,6.0540466717104864e-08,1.0590318114422246e-08,-6.4293498387979999e-08,-2.0129903303964307e-07,-2.5885510513382804e-07
1.3575,8.1215515265848972e-08,7.8630577530010219e-08,6.8486848088547211e-08,1.2305986237277159e-08,-6.9195373600063559e-08,-2.1624267161447342e-07,-2.7746243617851176e-07
1.36,8.9119604234298021e-08,8.761022070660483e-08,7.5429011800226734e-08,1.3903358138009037e-08,-7.3305990910647886e-08,-2.2900336416796526e-07,-2.9339384968367411e-07
1.3625,9.5707657235186532e-08,9.5117606437836061e-08,8.1291143498196085e-08,1.536258276694889e-08,-7.6576787861915269e-08,-2.3942924442484661e-07,-3.0645940007108941e-07
1.365,1.0092145689087493e-07,1.0108144118991556e-07,8.600731344942886e-08,1.666130991696128e-08,-7.8972317298480526e-08,-2.4739607834147542e-07,-3.1650146825721155e-07
1.3675,1.0471384043662245e-07,1.0544316688034803e-07,8.9519912526539022e-08,1.7775604035427089e-08,-8.0470893132323727e-08,-2.528089525624869e-07,-3.233967792009014e-07
1.37,1.0705156266623898e-07,1.0815997290425663e-07,9.1782381859249505e-08,1.8682498943037929e-08,-8.106173921760211e-08,-2.5560227802654293e-07,-3.2705696641545311e-07
1.3725,1.0791543389403599e-07,1.0920531125762145e-07,9.2759082896336892e-08,1.9358032235393676e-08,-8.0747464783766049e-08,-2.5574374186772136e-07,-3.2743293707804585e-07
1.375,1.0730038861416306e-07,1.0856848313771545e-07,9.2425748230233755e-08,1.9776796102605244e-08,-7.9544123416016338e-08,-2.5323445720333785e-07,-3.2451500990511934e-07
1.3775,1.0521608573480759e-07,1.0625543576485745e-07,9.0770236819310056e-08,1.9911478588921496e-08,-7.7483279147715412e-08,-2.4810879629174895e-07,-3.1833233463577225e-07
1.38,1.0168508985469086e-07,1.0228620692187307e-07,8.7791633635067202e-08,1.9736395508110715e-08,-7.460488618773872e-08,-2.4042382383713016e-07,-3.0894133634831397e-07
1.3825,9.6737553771607743e-08,9.6689813856412816e-08,8.3496113184176669e-08,1.9226401325803664e-08,-7.0956811836781302e-08,-2.3026020309745439e-07,-2.9642685551468225e-07
1.385,9.0411192750450488e-08,8.9505184020160257e-08,7.7897935867169147e-08,1.8358887696370667e-08,-6.6594020360041453e-08,-2.1772072395559499e-07,-2.8090092339308136e-07
1.3875,8.2752667027568563e-08,8.0782346757803399e-08,7.1019910122183921e-08,1.7109719257389763e-08,-6.1583468523599511e-08,-2.029357809658572e-07,-2.6250899054221472e-07
1.39,7.3817274452062457e-08,7.0581173546748433e-08,6.2892503842676541e-08,1.5451724271002368e-08,-5.6005360424964456e-08,-1.8606484252004456e-07,-2.4143144809557679e-07
1.3925,6.3671010015721141e-08,5.8974548023684813e-08,5.3556347671988223e-08,1.3358164626438801e-08,-4.9950201586720752e-08,-1.6729382172054097e-07,-2.1788150797845895e-07
1.395,5.2392319973498357e-08,4.6051341317521655e-08,4.3065333917482496e-08,1.0807121357459566e-08,-4.3513185017178473e-08,-1.4682803894169738e-07,-1.9209793626586547e-07
1.3975,4.0075053767184276e-08,3.1919350253639458e-08,3.149054227421482e-08,7.784328325670054e-09,-3.6790988311389009e-08,-1.2488746866182001e-07,-1.6433964843071583e-07
1.4,2.6832927187352656e-08,1.6709155016923924e-08,1.8923841631881239e-08,4.2848733080620713e-09,-2.9884110989701612e-08,-1.0171325837857679e-07,-1.3489400546890559e-07
1.4025,1.2777910109345794e-08,5.4834933739730849e-10,5.4574693110757924e-09,3.0424129108710758e-10,-2.2895889247746324e-08,-7.7552678482621615e-08,-1.0405650068910212e-07
1.405,-1.9692859467139128e-09,-1.6426190631907694e-08,-8.8053418154753497e-09,-4.1525727328228761e-09,-1.5924891669089007e-08,-5.2657823298482156e-08,-7.2131967076676572e-08
1.4075,-1.7276023066373978e-08,-3.4063353205256189e-08,-2.3746125509559629e-08,-9.0654301332772926e-09,-9.0604127139645183e-09,-2.7285535566452375e-08,-3.9435956392826203e-08
1.41,-3.3009845011980781e-08,-5.2210796045826115e-08,-3.9242880698355846e-08,-1.4407188759663562e-08,-2.3826069904173568e-09,-1.685170667868359e-09,-6.2782908417528779e-09
1.4125,-4.902774698702584e-08,-7.0702952036631348e-08,-5.5160754960081777e-08,-2.014159173609341e-08,4.0361079974723662e-09,2.3899066443023069e-08,2.703314332853101e-08
1.415,-6.5178204887783704e-08,-8.9364180665355203e-08,-7.1354026779451848e-08,-2.6225068752770744e-08,1.0128294711018637e-08,4.9224548027952875e-08,6.0189481861943753e-08
1.4175,-8.1310429538929e-08,-1.0801914003886775e-07,-8.7673990592788714e-08,-3.260999737951983e-08,1.5828221493684824e-08,7.4051971075087798e-08,9.2883341811086356e-08
1.42,-9.7255438509720665e-08,-1.264738630007028e-07,-1.0395093478232175e-07,-3.9223966021042797e-08,2.1094986397778643e-08,9.8165892453040335e-08,1.248303340400288e-07
1.4225,-1.1284746431286935e-07,-1.4453863793579139e-07,-1.2001484838814783e-07,-4.5985374302425912e-08,2.5901876839613908e-08,1.2137163741795839e-07,1.5576751731388126e-07
1.425,-1.2792814611412605e-07,-1.6203103117853915e-07,-1.3570012346874488e-07,-5.2812565068572996e-08,3.0224806406656593e-08,1.4347213717860322e-07,1.8542735112871885e-07
1.4275,-1.4234767617197579e-07,-1.7877734811716592e-07,-1.5084743235400218e-07,-5.9625009793158805e-08,3.4045643412045584e-08,1.6428978721064216e-07,2.1356454267767856e-07
1.43,-1.5595441643885563e-07,-1.9460076883541085e-07,-1.6529366182726273e-07,-6.6338380154406374e-08,3.7351726209131165e-08,1.8365822843387417e-07,2.3994591975614779e-07
1.4325,-1.6860056588591785e-07,-2.0932863989377352e-07,-1.7887707706646171e-07,-7.2861710187348522e-08,4.0143184457236574e-08,2.0143244105188785e-07,2.6436184288370077e-07
1.435,-1.8014991608569797e-07,-2.2280266797242378e-07,-1.9144572710855828e-07,-7.9103604115557341e-08,4.2430240284076018e-08,2.1748931177872147e-07,2.8662782545331643e-07
1.4375,-1.904849696440141e-07,-2.3488724059062382e-07,-2.0286559174329297e-07,-8.4982160587310316e-08,4.4221084882688478e-08,2.3171822573519713e-07,3.0657633752020326e-07
1.44,-1.9950668076226508e-07,-2.4546691470839024e-07,-2.1301951596231979e-07,-9.0419466047683594e-08,4.5528963115407109e-08,2.4402584022411596e-07,3.2406131882802973e-07
1.4425,-2.0713206930041391e-07,-2.5444324357212047e-07,-2.2180549587697341e-07,-9.5343973623121261e-08,4.637121550255436e-08,2.5433900333762593e-07,3.3896236320288663e-07
1.445,-2.1328982176876759e-07,-2.6172990673810835e-07,-2.2913289097551624e-07,-9.9690665722428384e-08,4.6768943234973549e-08,2.6260189308298707e-07,3.5118145888996676e-07
1.4475,-2.1791902935988647e-07,-2.672529253150955e-07,-2.3492160536104921e-07,-1.0339922403502251e-07,4.6744821135408882e-08,2.687753955957247e-07,3.6064236650717224e-07
1.45,-2.2097213602830373e-07,-2.7095516623774068e-07,-2.3910547077662159e-07,-1.0641662095710228e-07,4.6320735364782468e-08,2.728316728287577e-07,3.6728510892928566e-07
1.4525,-2.2241614603499781e-07,-2.7279603724242854e-07,-2.41632751035744e-07,-1.0869574233687686e-07,4.5519452993391688e-08,2.7475555481873773e-07,3.7106745773503056e-07
1.455,-2.2223254623599328e-07,-2.7275158084418683e-07,-2.4246628374801288e-07,-1.1019399674216602e-07,4.4370022273864962e-08,2.7455193323275767e-07,3.7197314995647437e-07
1.4575,-2.2042060316922919e-07,-2.7081843993618236e-07,-2.4158789640687818e-07,-1.1087764667330626e-07,4.2903564731240372e-08,2.7224442334586728e-07,3.7001190623428258e-07
1.46,-2.1699993513727934e-07,-2.6701613526588452e-07,-2.3900032240761418e-07,-1.1072282383030066e-07,4.1154645646855222e-08,2.6787968051092153e-07,3.6522440295558897e-07
1.4625,-2.1200986719671416e-07,-2.6138730356424062e-07,-2.3472895076588432e-07,-1.0972252106624864e-07,3.9154595252872418e-08,2.6152205665206187e-07,3.5767783716656448e-07
1.465,-2.0550844992807103e-07,-2.5399626358348401e-07,-2.2882004529809679e-07,-1.0788517566086882e-07,3.6928199399012133e-08,2.5324970025111053e-07,3.4746261674230026e-07
1.4675,-1.975706578782632e-07,-2.4492667975336199e-07,-2.2133767653824823e-07,-1.0522804560679111e-07,3.450027435042154e-08,2.4315928596852952e-07,3.3469677799462029e-07
1.47,-1.8828769377933929e-07,-2.3428205477216197e-07,-2.1236422810208048e-07,-1.0177282027739527e-07,3.1906586214152908e-08,2.3137830780881339e-07,3.1953895876581836e-07
1.4725,-1.7776402794550065e-07,-2.2218178493440922e-07,-2.0199751693398498e-07,-9.7546342941193274e-08,2.9191407525549249e-08,2.1806013116398347e-07,3.0218262131144512e-07
1.475,-1.6611714054213969e-07,-2.0876014813020366e-07,-1.9034989294544048e-07,-9.2582222675542696e-08,2.640754412981629e-08,2.0338543894308256e-07,2.8285738671541438e-07
1.4775,-1.5347471942308722e-07,-1.9416399155547366e-07,-1.7754609792769097e-07,-8.6922548335048453e-08,2.3608211111468351e-08,1.8755227249126962e-07,2.6181853499079358e-07
1.48,-1.3997458285334279e-07,-1.7855305874520259e-07,-1.6372451939128668e-07,-8.0621067380322369e-08,2.0839937907457501e-08,1.7076853663841699e-07,2.3933873966590787e-07
1.4825,-1.2576250794364994e-07,-1.6209592960191681e-07,-1.4903434977118412e-07,-7.3741970938343334e-08,1.8143089491559687e-08,1.5324660422353161e-07,2.1570195258163618e-07
1.485,-1.1099235546894098e-07,-1.4497115833438947e-07,-1.3363502429175714e-07,-6.6352571449580754e-08,1.5562327152362234e-08,1.3521161265046527e-07,1.9121147884760813e-07
1.4875,-9.5820498560689238e-08,-1.2736158998675804e-07,-1.1769076201124529e-07,-5.8520332778632427e-08,1.3150372832732101e-08,1.1690263344542803e-07,1.6618828009649345e-07
