Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
0.3625,9.0710823538781733e-11,6.4620109196816496e-11,-4.2218792519941685e-11,-6.753370832803435e-11,-7.0263558985129055e-11,-7.0729200261954996e-11,-7.0754009711729291e-11
0.365,9.3705133551521788e-11,6.8081826948378347e-11,-3.9075676600150768e-11,-6.4530168014717329e-11,-6.7245676241148131e-11,-6.7702315747923108e-11,-6.7726962694349093e-11
0.3675,9.7104576794173338e-11,7.2063606234699014e-11,-3.506104978221135e-11,-6.0565578127273987e-11,-6.3253604293273927e-11,-6.3698772864886826e-11,-6.3723313816223707e-11
0.37,1.008832398479042e-10,7.6519717262598485e-11,-3.0264813082019385e-11,-5.5742881788821981e-11,-5.8392472433298566e-11,-5.8824094827154396e-11,-5.8848488118834824e-11
0.3725,1.0500471258706041e-10,8.1395806618567905e-11,-2.4796051426009708e-11,-5.0188149662945266e-11,-5.2791292875801528e-11,-5.3207902702712258e-11,-5.3232046766393279e-11
0.375,1.0938439041994595e-10,8.6566653955671273e-11,-1.8868602390159474e-11,-4.4141175095772511e-11,-4.66938715865736e-11,-4.7094853984273694e-11,-4.7118613527258204e-11
0.3775,1.139419647600409e-10,9.1920677980387543e-11,-1.2691585990905157e-11,-3.7838978269800337e-11,-4.0341735220900857e-11,-4.0727350139648618e-11,-4.0750585253590037e-11
0.38,1.1858577878036085e-10,9.7337821105630084e-11,-6.4761819836685914e-12,-3.1519270710796368e-11,-3.397689731684968e-11,-3.4348304122398994e-11,-3.4370911311114877e-11
0.3825,1.2321678026167713e-10,1.026910316916178e-10,-4.4519021369500069e-13,-2.5431928948178716e-11,-2.7853197771492452e-11,-2.8212455192839247e-11,-2.823440491800848e-11
0.385,1.2773009506210562e-10,1.0784805879537761e-10,5.166984003598149e-12,-1.9839719499281299e-11,-2.2237131058315752e-11,-2.2587131220782287e-11,-2.2608491249382613e-11
0.3875,1.3201620095863179e-10,1.1267608766895681e-10,1.0132287760613036e-11,-1.4997569954367605e-11,-1.7387012294755987e-11,-1.7731346644995415e-11,-1.7752287138885175e-11
0.39,1.3596541361041714e-10,1.1704776125826075e-10,1.4242862439711279e-11,-1.1136688663905216e-11,-1.3536883154974604e-11,-1.3879672978101382e-11,-1.3900458178586929e-11
0.3925,1.3947490287171073e-10,1.2084761282627908e-10,1.731728592030031e-11,-8.4581383871428866e-12,-1.0890046283867954e-11,-1.1235785150186771e-11,-1.1256760301775507e-11
0.395,1.4245618838826249e-10,1.2397864326059484e-10,1.9206420904262968e-11,-7.1270907896469361e-12,-9.6134103998896463e-12,-9.9668488499001186e-12,-9.988427809308276e-12
0.3975,1.4483846052630153e-10,1.2636553906150632e-10,1.9799087507266037e-11,-7.2667503980335875e-12,-9.8314495657229568e-12,-1.0197514789643028e-11,-1.0220169161671926e-11
0.4,1.4657343980818895e-10,1.2795968031796705e-10,1.9029843303782937e-11,-8.9497908464103391e-12,-1.1617631875187671e-11,-1.2001353061514523e-11,-1.2025600851005911e-11
0.4025,1.4763875522846339e-10,1.287424493042955e-10,1.6883728096840016e-11,-1.2192647010090836e-11,-1.4988529984672107e-11,-1.539494074611467e-11,-1.5421331049116585e-11
0.405,1.4803694639364923e-10,1.2872061130267272e-10,1.3379391302837595e-11,-1.6974983603938519e-11,-1.9923585823828853e-11,-2.0357637702496675e-11,-2.0386731390040151e-11
0.4075,1.4779288903744775e-10,1.2792753271276089e-10,8.5829000680975063e-12,-2.3224006380976718e-11,-2.6348970792697073e-11,-2.6815348819961168e-11,-2.68476891886406e-11
0.41,1.4696184955518228e-10,1.2643175475243894e-10,2.6160733427949948e-12,-3.0805039178755547e-11,-3.4128149774793856e-11,-3.4631071130817611e-11,-3.4667148371413637e-11
0.4125,1.4563352558138695e-10,1.2434088186836283e-10,-4.336826929853202e-12,-3.9513284697132618e-11,-4.3053619951244351e-11,-4.3596677602491835e-11,-4.3636890721101619e-11
0.415,1.4392041861445129e-10,1.2179528935587411e-10,-1.2026327584718765e-11,-4.9070036921386687e-11,-5.2842929998452326e-11,-5.3428937408036412e-11,-5.3473544363502234e-11
0.4175,1.4195934485554709e-10,1.1896259945187554e-10,-2.0164132816331937e-11,-5.9152303542745023e-11,-6.3168588810083564e-11,-6.3799487240851429e-11,-6.3848565406024754e-11
0.42,1.3990552567168604e-10,1.160316249003772e-10,-2.843437275823829e-11,-6.9407709563872026e-11,-7.3673310875255032e-11,-7.4350106235788613e-11,-7.4403528570062806e-11
0.4225,1.3791973102142099e-10,1.1319963691198956e-10,-3.6518065167767009e-11,-7.948384690451187e-11,-8.4000032729088197e-11,-8.4722739105399486e-11,-8.4780181187879172e-11
0.425,1.3614895340007459e-10,1.1064611364696985e-10,-4.4124116699889481e-11,-8.9058250721193959e-11,-9.3821775976199891e-11,-9.4589398625593202e-11,-9.4650384684058753e-11
0.4275,1.3472015399800189e-10,1.0852808293506155e-10,-5.0989203534935539e-11,-9.7836648183704392e-11,-1.0283979289128326e-10,-1.0365035010946391e-10,-1.0371435548350808e-10
0.43,1.3372915247120477e-10,1.0696739778177536e-10,-5.6908561233825183e-11,-1.0559052362492645e-10,-1.10822054508521e-10,-1.1167272811856132e-10,-1.1173928829083726e-10
0.4325,1.3324796574188427e-10,1.060527440333848e-10,-6.1726993290302092e-11,-1.1214233336559559e-10,-1.1758755892111799e-10,-1.1847493687297316e-10,-1.1854372037026599e-10
0.435,1.3335019773493575e-10,1.0587639765114419e-10,-6.5278638448223488e-11,-1.1730098059212581e-10,-1.2294163525687604e-10,-1.2386195204125756e-10,-1.2393281674772296e-10
0.4375,1.3409677424348244e-10,1.0651071286462681e-10,-6.7446163527104546e-11,-1.209347693023426e-10,-1.2675051608680078e-10,-1.2769986127160137e-10,-1.2777285291922734e-10
0.44,1.3553215261825508e-10,1.0800150115028828e-10,-6.8164454803092247e-11,-1.2296916629047232e-10,-1.2893827955611008e-10,-1.2991276021916865e-10,-1.2998806769818219e-10
0.4425,1.3767383626506224e-10,1.1036120484167481e-10,-6.7413997862609511e-11,-1.2337632811726923e-10,-1.2947636375124058e-10,-1.3047215561028605e-10,-1.3055006459672811e-10
0.445,1.4050560430189539e-10,1.1355997050015605e-10,-6.5243962291153486e-11,-1.2220345583932863e-10,-1.2841141641765188e-10,-1.2942468564881265e-10,-1.2950552223630346e-10
0.4475,1.4398119892724828e-10,1.1752686831080276e-10,-6.1787482595212396e-11,-1.1959405656898754e-10,-1.2588747608132135e-10,-1.2691425763429396e-10,-1.2699831973552382e-10
0.45,1.4802272762242107e-10,1.2215421196279255e-10,-5.7238601172802076e-11,-1.1576109714917595e-10,-1.2211880777395346e-10,-1.2315496640754229e-10,-1.232424407244944e-10
0.4525,1.5252824566118915e-10,1.273102529124492e-10,-5.1824639582770265e-11,-1.1095591863974638e-10,-1.1735891447804533e-10,-1.1840016555724181e-10,-1.1849104777725415e-10
0.455,1.5737991270504192e-10,1.3284825617534493e-10,-4.579292704779785e-11,-1.0545382472727029e-10,-1.1188604393338276e-10,-1.1292798005287337e-10,-1.1302198115216653e-10
0.4575,1.6245153698396856e-10,1.3861394128395742e-10,-3.9402438609007628e-11,-9.9544592282433402e-11,-1.0599345538023648e-10,-1.0703156193596502e-10,-1.0712800700343084e-10
0.46,1.675930609791234e-10,1.4442792693911825e-10,-3.2934142440052922e-11,-9.3540523237190052e-11,-9.9997490165852016e-11,-1.0102730417250757e-10,-1.0112512870569528e-10
0.4625,1.7267893053936411e-10,1.5014432107117537e-10,-2.6613569886861175e-11,-8.7689993939925006e-11,-9.4149661110088121e-11,-9.5167125782029754e-11,-9.5264966489436939e-11
0.465,1.7763246915333993e-10,1.5567731179950907e-10,-2.0584727324470982e-11,-8.2155844240728902e-11,-8.8615573608054468e-11,-8.9617072554500407e-11,-8.9713291709664497e-11
0.4675,1.8239082367612859e-10,1.6095644582486853e-10,-1.4970599449337657e-11,-7.7081203701297097e-11,-8.3540750902218699e-11,-8.4522803254889352e-11,-8.4615566552519737e-11
0.47,1.8689766800090276e-10,1.6591957986745888e-10,-9.8842754266709026e-12,-7.2600721424650185e-11,-7.9061821639233203e-11,-8.002086342131846e-11,-8.0108293799382651e-11
0.4725,1.9110102268062383e-10,1.7051262144922865e-10,-5.4111706309887523e-12,-6.8814867470064658e-11,-7.5280804709115259e-11,-7.621334575112319e-11,-7.6293759395809394e-11
0.475,1.9495774074462605e-10,1.7469493286786487e-10,-1.592388234501684e-12,-6.5768400924044163e-11,-7.2243386601431886e-11,-7.3146441032225258e-11,-7.3218605461223989e-11
0.4775,1.9844250855270323e-10,1.7844748055118149e-10,1.5713538251676813e-12,-6.3458776148420653e-11,-6.9947406094044739e-11,-7.0818864877482717e-11,-7.0882161974549965e-11
0.48,2.015396725623119e-10,1.817614657932046e-10,4.0952637721835609e-12,-6.1865712777765342e-11,-6.8373097058021346e-11,-6.9211950804613006e-11,-6.9266415875275429e-11
0.4825,2.0424191523187187e-10,1.8463669802125882e-10,6.0111910094537403e-12,-6.0950919801621663e-11,-6.7483035505650529e-11,-6.8289608040260209e-11,-6.8335853534219836e-11
0.485,2.0656830437162009e-10,1.871010037318103e-10,7.3882821749663321e-12,-6.063519737341807e-11,-6.7199069957507969e-11,-6.7975135838246942e-11,-6.8014189845364951e-11
0.4875,2.0856131469153819e-10,1.8920634496462796e-10,8.3240243327203472e-12,-6.08082254797251e-11,-6.7411773271720287e-11,-6.816053867327398e-11,-6.819365391921439e-11
0.49,2.1029001807757202e-10,1.9103010930392246e-10,8.927418865240418e-12,-6.1355155972945899e-11,-6.8007789490922171e-11,-6.8733699748154492e-11,-6.8762193063756829e-11
0.4925,2.1183744880686572e-10,1.9266112962980744e-10,9.2960288702049556e-12,-6.2184912191166381e-11,-6.8898786334265314e-11,-6.9607297752273918e-11,-6.963243527096714e-11
0.495,2.1328633702387863e-10,1.9418556545490896e-10,9.5072312135114064e-12,-6.3236820717049119e-11,-7.0028300201252698e-11,-7.0725752002390295e-11,-7.0748696519827398e-11
0.4975,2.1470828020654696e-10,1.9567661863719376e-10,9.6188141196996151e-12,-6.4472564652316277e-11,-7.1362870749962258e-11,-7.2056469667835052e-11,-7.2078284475834939e-11
0.5,2.1616132063642048e-10,1.9719277958347475e-10,9.6715186950902227e-12,-6.5872967658999997e-11,-7.2888879439016596e-11,-7.3586636018724265e-11,-7.3608311578631016e-11
0.5025,2.1768811546437736e-10,1.9877638411670124e-10,9.6917158742406323e-12,-6.742727498464505e-11,-7.4599604207121047e-11,-7.5310274796840571e-11,-7.5332786800785104e-11
0.505,2.1931475816807135e-10,2.0045249980113625e-10,9.6877398508749826e-12,-6.9142482103326159e-11,-7.6505755980493073e-11,-7.7238758716298192e-11,-7.7263129423027678e-11
0.5075,2.2105088987528671e-10,2.0222917139623906e-10,9.651423768012449e-12,-7.1037795032428447e-11,-7.862872954924573e-11,-7.9394034258567081e-11,-7.9421399096616565e-11
0.51,2.2289098805959807e-10,2.0409843479287514e-10,9.5611828477364266e-12,-7.3142298946457175e-11,-8.0998836691408613e-11,-8.1806792777596443e-11,-8.1838443040964244e-11
0.5125,2.248159415112783e-10,2.0603815449670549e-10,9.3837364790658223e-12,-7.5491041728984725e-11,-8.3650874213570244e-11,-8.4511870191553815e-11,-8.4549257211445755e-11
0.515,2.2679342511579792e-10,2.080128934310372e-10,9.075422277354735e-12,-7.8126059102605318e-11,-8.6625293984487132e-11,-8.7549265331842508e-11,-8.7593955879332508e-11
0.5175,2.2878372222523541e-10,2.0998018690483615e-10,8.5920304531782803e-12,-8.1083011286011248e-11,-8.9954247159580808e-11,-9.0950088098758159e-11,-9.100366115339233e-11
0.52,2.3074260578043353e-10,2.1189355074567636e-10,7.8928596330138842e-12,-8.4387712637869088e-11,-9.3658300346217263e-11,-9.47332544998039e-11,-9.4797151194221066e-11
0.5225,2.3262791809878923e-10,2.1370987851018026e-10,6.9498254172060759e-12,-8.8048416822991498e-11,-9.7739357291374242e-11,-9.8898350077924944e-11,-9.897368463389968e-11
0.525,2.3439816992890104e-10,2.1538875178722055e-10,5.7499061173975731e-12,-9.2051451439354965e-11,-1.0217597003091633e-10,-1.0342103590391237e-10,-1.0350840792031014e-10
0.5275,2.3601480338243332e-10,2.1689418559438143e-10,4.2943133062633575e-12,-9.6364158543232359e-11,-1.0692686292569692e-10,-1.082568654127687e-10,-1.083562144057604e-10
0.53,2.3744754755934217e-10,2.1819930475346503e-10,2.5981019929225643e-12,-1.009383912628485e-10,-1.1193531309699138e-10,-1.1334597985926955e-10,-1.1345652220781609e-10
0.5325,2.3867871996198157e-10,2.1929069630055053e-10,6.9225495137996752e-13,-1.0571080340633432e-10,-1.1713026335357346e-10,-1.1861455427287533e-10,-1.1873482305890093e-10
0.535,2.3971433767635271e-10,2.2017957812551676e-10,-1.3660266975704168e-12,-1.1059297486384519e-10,-1.2241651806440102e-10,-1.2396525451519786e-10,-1.2409326267082007e-10
0.5375,2.4057852586760064e-10,2.2089674515165448e-10,-3.5004156602064782e-12,-1.154849027626964e-10,-1.2769000816093606e-10,-1.2929300390182997e-10,-1.2942650542174448e-10
0.54,2.4131909281402086e-10,2.2149603422940317e-10,-5.6159247744912772e-12,-1.202675296617478e-10,-1.3282823059014241e-10,-1.3447483746160609e-10,-1.3461148593925155e-10
0.5425,2.4198974932454513e-10,2.2203798001272029e-10,-7.6154354567957107e-12,-1.2482821911849441e-10,-1.377169194195518e-10,-1.3939640801834619e-10,-1.3953389177997206e-10
0.545,2.4264510974958174e-10,2.2258188274811278e-10,-9.426241773962198e-12,-1.2909390672052103e-10,-1.4228361096495954e-10,-1.4398550996845711e-10,-1.441216697008443e-10
0.5475,2.4334582190087194e-10,2.2319195144906175e-10,-1.0979919377449682e-11,-1.3300029974417348e-10,-1.4646565620866284e-10,-1.4818007473530339e-10,-1.4831295462295343e-10
0.55,2.4415975134152233e-10,2.2394035859907337e-10,-1.2193968893027345e-11,-1.3646906784703021e-10,-1.501876062972928e-10,-1.5190583533448977e-10,-1.5203378490333267e-10
0.5525,2.4515767313317862e-10,2.24901794516025e-10,-1.2985145509755669e-11,-1.3942475032069804e-10,-1.5337851656596268e-10,-1.5509374133092783e-10,-1.5521555920319134e-10
0.555,2.4641378897529032e-10,2.2615429012803683e-10,-1.326682243844849e-11,-1.4178767275400644e-10,-1.559640721588143e-10,-1.5767190206980309e-10,-1.5778691593384554e-10
0.5575,2.4799663430460066e-10,2.2777003397084306e-10,-1.2956453536008346e-11,-1.4347998506840829e-10,-1.5787141295413175e-10,-1.5957003999345609e-10,-1.5967812667755969e-10
0.56,2.4996060558638367e-10,2.298058544720963e-10,-1.1996306154737069e-11,-1.4445327653914537e-10,-1.5905709169694524e-10,-1.6074700766243474e-10,-1.608485314714312e-10
0.5625,2.5233685745392463e-10,2.3229329979956969e-10,-1.0365585856656098e-11,-1.4470075895577112e-10,-1.5951903101026521e-10,-1.6120245487485341e-10,-1.6129815042872381e-10
0.565,2.551392152597183e-10,2.3524519600105702e-10,-8.0658802876911204e-12,-1.442371335658238e-10,-1.5927567536360966e-10,-1.6095596128651675e-10,-1.6104680125753825e-10
0.5675,2.583664144960835e-10,2.3865889072658862e-10,-5.1099835417315616e-12,-1.4308296272368398e-10,-1.5835003508163523e-10,-1.6003121930204392e-10,-1.6011830747758056e-10
0.57,2.6200872315806437e-10,2.4252326893529214e-10,-1.5129257581561952e-12,-1.4125526175833314e-10,-1.5676035292058831e-10,-1.5844685446616581e-10,-1.5853135819134801e-10
0.5725,2.6604993754918975e-10,2.4682049267676333e-10,2.7072054374269552e-12,-1.3876932755288497e-10,-1.5452217157493635e-10,-1.5621858028769126e-10,-1.5630169471465417e-10
0.575,2.704638393904396e-10,2.5152199599990008e-10,7.5222757151805564e-12,-1.3564713212562301e-10,-1.516567919172967e-10,-1.5336766893663189e-10,-1.53450596048101e-10
0.5775,2.7520881344481847e-10,2.5658287983615792e-10,1.288576275622094e-11,-1.3192653409044838e-10,-1.4820044693318353e-10,-1.4993008978741795e-10,-1.5001402127543739e-10
0.58,2.8022464977684329e-10,2.6193863085580714e-10,1.8727319138961102e-11,-1.2766872085966771e-10,-1.4421195800582898e-10,-1.4596413925488712e-10,-1.4605023603674141e-10
0.5825,2.8543385749968364e-10,2.6750641363143929e-10,2.4951413595668537e-11,-1.2296193053402462e-10,-1.397767934099241e-10,-1.4155451489885612e-10,-1.4164387926803786e-10
0.585,2.9074709275108171e-10,2.7319061782945996e-10,3.1440832152547239e-11,-1.1792079775644745e-10,-1.3500707588778468e-10,-1.3681239371787156e-10,-1.3690603064730571e-10
0.5875,2.9607069092349847e-10,2.7889065806350701e-10,3.806394955773588e-11,-1.1268079141298048e-10,-1.3003652206930827e-10,-1.3187048318061492e-10,-1.3196924911091824e-10
0.59,3.0131427685756862e-10,2.8450898908825468e-10,4.4683917539018934e-11,-1.0738977635943495e-10,-1.2501248424646408e-10,-1.2687518767062378e-10,-1.2697972928237899e-10
0.5925,3.0639640787552616e-10,2.8995713967148437e-10,5.1166826755527881e-11,-1.0219903323958808e-10,-1.2008702274156498e-10,-1.2197778655189126e-10,-1.2208847647845271e-10
0.595,3.112475642720156e-10,2.9515900420091251e-10,5.738767536602546e-11,-9.725605767259237e-11,-1.1540971474930528e-10,-1.1732730579193309e-10,-1.1744418527254437e-10
0.5975,3.1581096941515415e-10,3.0005179212068153e-10,6.3233216799394911e-11,-9.2700337955872372e-11,-1.1112316595557798e-10,-1.1306605335831987e-10,-1.1318879326867335e-10
0.6,3.200424663623724e-10,3.0458595865309237e-10,6.8603515814387949e-11,-8.866066285176795e-11,-1.073601424285303e-10,-1.093267422982968e-10,-1.094546337926179e-10
0.6025,3.2391053109976512e-10,3.0872534374674767e-10,7.3414485451331565e-11,-8.5250824732746779e-11,-1.0423889279473399e-10,-1.0622777642725865e-10,-1.0635975972868931e-10
0.605,3.2739669758687309e-10,3.1244780555079613e-10,7.7600886340072668e-11,-8.2564695761448136e-11,-1.0185795324299924e-10,-1.0386801329956075e-10,-1.0400274599552462e-10
0.6075,3.3049599947667722e-10,3.1574583549387038e-10,8.1119808400246868e-11,-8.0671135626238364e-11,-1.0029072992674563e-10,-1.0232130071061423e-10,-1.0245726059508353e-10
0.61,3.3321687508554661e-10,3.1862659450787561e-10,8.3952654404265782e-11,-7.9610305983333195e-11,-9.958159482344647e-11,-1.0163252661620542e-10,-1.0176813583601916e-10
0.6125,3.355804724254085e-10,3.2111125793008502e-10,8.6106059627796487e-11,-7.9391209419623442e-11,-9.9743074809163236e-11,-1.018147615051049e-10,-1.0194851463580855e-10
0.615,3.3761933393587645e-10,3.2323368759468867e-10,8.7611405722625369e-11,-7.99908838060607e-11,-1.0075486758081928e-10,-1.0284822919547725e-10,-1.0297880756071118e-10
0.6175,3.3937589348875445e-10,3.2503888619323026e-10,8.8523663061547301e-11,-8.1354658915935615e-11,-1.0256381759011895e-10,-1.0468024262945267e-10,-1.048066007897274e-10
0.62,3.4090108655497972e-10,3.2658154978425062e-10,8.8919710675130304e-11,-8.3397935717184352e-11,-1.0508549013025744e-10,-1.0722674475083436e-10,-1.0734816114812087e-10
0.6225,3.4225285302956731e-10,3.27924450903697e-10,8.8895495305703015e-11,-8.6009082306201811e-11,-1.082073267956397e-10,-1.1037544722785827e-10,-1.1049153836089579e-10
0.625,3.4349449909591621e-10,3.2913661297539183e-10,8.8562284974371718e-11,-8.9054258233119072e-11,-1.1179336472680239e-10,-1.1399055639921998e-10,-1.14101259467653e-10
0.6275,3.4469230365732716e-10,3.3029067210545517e-10,8.8042151697243768e-11,-9.2383757689610614e-11,-1.1569085308203552e-10,-1.1791940113721939e-10,-1.1802493508638597e-10
0.63,3.459125441191377e-10,3.3145962891026587e-10,8.7461926574967157e-11,-9.5839479734250869e-11,-1.1973801069194849e-10,-1.2200022054241215e-10,-1.2210103622602506e-10
0.6325,3.4721868812592675e-10,3.3271373838403205e-10,8.6947064086625332e-11,-9.9262853186418994e-11,-1.2377223784285723e-10,-1.2607040752720444e-10,-1.2616713596103756e-10
0.635,3.4866825842056288e-10,3.3411707591829355e-10,8.6615794917044166e-11,-1.0250260285993329e-10,-1.2763821023474375e-10,-1.2997463735600967e-10,-1.3006804356180467e-10
0.6375,3.5031070338371218e-10,3.3572510172104137e-10,8.6573990493685928e-11,-1.0542164576877703e-10,-1.3119509385742797e-10,-1.3357211154473232e-10,-1.3366305824823993e-10
0.64,3.5218556235427924e-10,3.3758252477771658e-10,8.6910480211718435e-11,-1.0790340323582991e-10,-1.343230480238163e-10,-1.3674308365616763e-10,-1.3683250593346094e-10
0.6425,3.5432161327160009e-10,3.39722212335702e-10,8.7694026500360797e-11,-1.0985615024094798e-10,-1.3692787566871267e-10,-1.3939351932417176e-10,-1.39482409141378e-10
0.645,3.5673583325729341e-10,3.421639586203455e-10,8.8970416134377363e-11,-1.1121711360844618e-10,-1.389451733112981e-10,-1.4145925036149785e-10,-1.4154864820279919e-10
0.6475,3.5943267630843651e-10,3.4491359876443547e-10,9.0760140855457454e-11,-1.119554243300008e-10,-1.403435125110643e-10,-1.4290914351659787e-10,-1.4300013262547667e-10
0.65,3.6240312105954888e-10,3.4796196612331662e-10,9.3056577439851114e-11,-1.1207508922872344e-10,-1.4112732718152326e-10,-1.437479697952469e-10,-1.4384166839743645e-10
0.6525,3.6562434598984841e-10,3.5128457367171168e-10,9.582561381607477e-11,-1.1161462736878876e-10,-1.4133662730698704e-10,-1.4401608786010184e-10,-1.4411363469339175e-10
0.655,3.6906051593667108e-10,3.5484254244316033e-10,9.9007229841145411e-11,-1.1064591978859507e-10,-1.4104558007389644e-10,-1.4378798517476909e-10,-1.4389051521603634e-10
