Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
0.355,1.3524748750521795e-07,1.1122041252954039e-07,4.7410613138237649e-08,4.8076493166032303e-09,-1.4979502266200141e-08,-2.8089160775822919e-08,-2.7385936533469275e-08
0.3575,1.4843416931583841e-07,1.2118852180230563e-07,5.1732417346075964e-08,8.2309305205231339e-09,-1.0437823345705496e-08,-2.066069190565969e-08,-1.7838851162308712e-08
0.36,1.6033113227398097e-07,1.3066382865555389e-07,5.7379055281870543e-08,1.413381772497289e-08,-2.8611574226392936e-09,-9.8809778250884182e-09,-5.0134583791187127e-09
0.3625,1.7064562884670422e-07,1.394927499801238e-07,6.4536559285121487e-08,2.2832640399424045e-08,8.0717779705495741e-09,4.4985945939097265e-09,1.132968709681879e-08
0.365,1.7909309123801302e-07,1.4749131198601951e-07,7.3293098630312214e-08,3.4501679315963711e-08,2.2503841034687964e-08,2.2527491498759821e-08,3.120983824453834e-08
0.3675,1.8539131433766653e-07,1.5443935481271301e-07,8.3606782172605137e-08,4.912607305849714e-08,4.0359451360516789e-08,4.4020614082054964e-08,5.4388686871110386e-08
0.37,1.8925382159127857e-07,1.6006046255013411e-07,9.5244613398996434e-08,6.6421943386735142e-08,6.1269172259127621e-08,6.849121701874666e-08,8.0312324819231124e-08
0.3725,1.9041517079325203e-07,1.6415003140886927e-07,1.0836092104941239e-07,8.6797653466192196e-08,8.5735690104027804e-08,9.6488613334259739e-08,1.0951415728810403e-07
0.375,1.8856367955062345e-07,1.6605689676141677e-07,1.2106417102446982e-07,1.0734308540385787e-07,1.1031206930183132e-07,1.2413543959387293e-07,1.3797611801824522e-07
0.3775,1.835839412764853e-07,1.6569261931542143e-07,1.3353360303941014e-07,1.284041159524376e-07,1.3542370676036446e-07,1.5194475727108471e-07,1.6623937382932926e-07
0.38,1.753727004910158e-07,1.6275200552579575e-07,1.450107571420651e-07,1.489366156470619e-07,1.5989690679793052e-07,1.7868426389583527e-07,1.9308961452445061e-07
0.3825,1.6388246973280888e-07,1.5699949717189207e-07,1.5478371296853091e-07,1.6793146678857531e-07,1.8260264099661762e-07,2.031957673516873e-07,2.1741932586644534e-07
0.385,1.49129428782885e-07,1.4829513180706807e-07,1.6228623980020121e-07,1.8455082305665503e-07,2.026047502714433e-07,2.2454158595464886e-07,2.3836373351065386e-07
0.3875,1.3119176192667785e-07,1.3657204033464983e-07,1.6702219952142264e-07,1.9805117970531318e-07,2.1908526846507204e-07,2.419234509333563e-07,2.5520537951931822e-07
0.39,1.10220978816879e-07,1.2184853418588064e-07,1.6858998743667601e-07,2.0781308557467202e-07,2.3137248807861142e-07,2.5470279040043068e-07,2.6738135601537121e-07
0.3925,8.6486139564493129e-08,1.0427838939008429e-07,1.6676408642965751e-07,2.1342888516237823e-07,2.3902603630809316e-07,2.624788670055375e-07,2.745534833932907e-07
0.395,6.0396020019480633e-08,8.4176626293708853e-08,1.615405137880215e-07,2.1475844478107658e-07,2.4189423974625554e-07,2.6514397131959666e-07,2.7666012923169197e-07
0.3975,3.2511621880877024e-08,6.2021101292504861e-08,1.5311967661161438e-07,2.1190916219197089e-07,2.4009328967452002e-07,2.6286275322387869e-07,2.7389558599588375e-07
0.4,3.5330212328633086e-09,3.8431025666772511e-08,1.4187346465274077e-07,2.05197857569721e-07,2.3396689720077748e-07,2.5603221381304112e-07,2.6667129287166543e-07
0.4025,-2.571412415947634e-08,1.4148466543623388e-08,1.2832414737866757e-07,1.9512217565683066e-07,2.240539248422589e-07,2.4524919029497888e-07,2.555851634323361e-07
0.405,-5.5050407253483875e-08,-1.0639302606261784e-08,1.1266390185196795e-07,1.8190863564257554e-07,2.1061536748297026e-07,2.3080552615148095e-07,2.4090283977704422e-07
0.4075,-8.3266235860622934e-08,-3.4864650915020122e-08,9.5661727048449294e-08,1.6631799643096979e-07,1.9446834998215729e-07,2.1358406503133875e-07,2.2348635587763557e-07
0.41,-1.0906019659704328e-07,-5.7344425465055466e-08,7.8348508572512214e-08,1.4942904428079503e-07,1.7677174644105397e-07,1.9482041275902771e-07,2.0454045260728673e-07
0.4125,-1.3154547794989021e-07,-7.7278324781667835e-08,6.1477597434979857e-08,1.3206246010461599e-07,1.5841510890246644e-07,1.7545800200517878e-07,1.8495593075696001e-07
0.415,-1.4894788080929054e-07,-9.3029481233359751e-08,4.6685791915356327e-08,1.1605348596417329e-07,1.4137671766729802e-07,1.5757496788855039e-07,1.6678987017419469e-07
0.4175,-1.6090934796565548e-07,-1.0426332406202381e-07,3.4435684062657869e-08,1.019923103412341e-07,1.2629874250896741e-07,1.4182767160235402e-07,1.5064497793063256e-07
0.42,-1.672092814838588e-07,-1.108013805757742e-07,2.5031658872290622e-08,9.0306480989675422e-08,1.1365198035607555e-07,1.2868092210092913e-07,1.3693758407375828e-07
0.4225,-1.6745077282631778e-07,-1.1216012494538802e-07,1.9378207732732508e-08,8.2178200883659824e-08,1.0470021421431088e-07,1.1940336424229091e-07,1.2694938663770062e-07
0.425,-1.6237895170479656e-07,-1.0901696499052552e-07,1.6984796120403329e-08,7.7153186135202687e-08,9.8973728845664356e-08,1.1345314115946351e-07,1.2011140660040242e-07
0.4275,-1.5273263358498175e-07,-1.0208665890747058e-07,1.7172868725953851e-08,7.4508459440569092e-08,9.5683025493958918e-08,1.0993946079559514e-07,1.1550745475935687e-07
0.43,-1.3941381760829658e-07,-9.1972077586001731e-08,1.992005097996895e-08,7.4374140825029354e-08,9.4936412114396309e-08,1.0891270349463913e-07,1.1326148086332231e-07
0.4325,-1.2314021252914787e-07,-7.9415170001810038e-08,2.4267996483862391e-08,7.5547464411377377e-08,9.5385940311642227e-08,1.0888475443035484e-07,1.1182950128500247e-07
0.435,-1.0429986938248793e-07,-6.492011944999611e-08,2.9331861585190962e-08,7.6817177789616342e-08,9.5637705143642429e-08,1.0829956538117582e-07,1.0958396386684563e-07
0.4375,-8.4050523834530125e-08,-4.9279356615011017e-08,3.484421039976316e-08,7.7991219124083379e-08,9.5430653336517099e-08,1.0684743481798137e-07,1.0629106404098625e-07
0.44,-6.2999071093901623e-08,-3.3016841986314138e-08,4.0213173868242741e-08,7.8235866431285543e-08,9.3778547183516577e-08,1.0341749386166721e-07,1.0080380296726426e-07
0.4425,-4.2087220037311585e-08,-1.694398399464041e-08,4.4708340511131452e-08,7.6668533064346059e-08,8.9692860976982257e-08,9.6954356902151105e-08,9.2073925694762285e-08
0.445,-2.2316232801586669e-08,-1.9350511834718298e-09,4.7535302165900163e-08,7.2410222793409431e-08,8.2223327705195245e-08,8.6477814237563481e-08,7.9140569394776916e-08
0.4475,-4.6808427387730119e-09,1.1213210647972293e-08,4.8273469952988549e-08,6.5182135338839458e-08,7.1137727813484064e-08,7.181839417561157e-08,6.1892878006611904e-08
0.45,1.0252432453213055e-08,2.2011888148932883e-08,4.6576336712165973e-08,5.470278691299061e-08,5.6181093475575633e-08,5.2752968508667332e-08,4.0137727676703344e-08
0.4525,2.2072315637375533e-08,3.0059327450802277e-08,4.2117511585516587e-08,4.070775455720511e-08,3.7130301469640927e-08,2.9097251713182379e-08,1.372796671226594e-08
0.455,3.0434230394889176e-08,3.501593385983889e-08,3.4634258294102168e-08,2.3040044117438551e-08,1.3901107058748995e-08,8.3344511141290822e-10,-1.7292636089606224e-08
0.4575,3.5072948104301926e-08,3.6658174763941668e-08,2.4106466938320594e-08,1.8907284872330178e-09,-1.3180198257923034e-08,-3.1583472053583771e-08,-5.2365224590633703e-08
0.46,3.6045348091541155e-08,3.5293102756675036e-08,1.2017126475218913e-08,-2.0197632840804712e-08,-4.0967863630998166e-08,-6.4486528742237907e-08,-8.7582274894788146e-08
0.4625,3.3680610937577451e-08,3.1191898426496011e-08,-1.3011054926139704e-09,-4.2716619210802796e-08,-6.8817824678321717e-08,-9.7063789202344978e-08,-1.2202058821837464e-07
0.465,2.8135272882098223e-08,2.4342966791172009e-08,-1.6267808922624959e-08,-6.6338410483818827e-08,-9.7496331686004372e-08,-1.3010638837445841e-07,-1.5641750627861134e-07
0.4675,1.9898598449974917e-08,1.5223336053602169e-08,-3.2249620425162138e-08,-9.0137034555662824e-08,-1.2589072528529121e-07,-1.6230621031155128e-07,-1.8936553911701966e-07
0.47,9.5502213784141716e-09,4.4358358024496257e-09,-4.8378095276924437e-08,-1.1293083166445565e-07,-1.5264382336340077e-07,-1.9213384659589608e-07,-2.1927036819708423e-07
0.4725,-2.3060227326484841e-09,-7.4034286507188997e-09,-6.3768821203787848e-08,-1.335502364546608e-07,-1.7641876163802949e-07,-2.1810514258913002e-07,-2.44628049627164e-07
0.475,-1.5070191154193335e-08,-1.970474383213252e-08,-7.766724590877415e-08,-1.5100556427623796e-07,-1.9607625294677232e-07,-2.3896588784094319e-07,-2.642181692856482e-07
0.4775,-2.8278999442355854e-08,-3.1994358918426552e-08,-8.9483464626283506e-08,-1.6454060661562031e-07,-2.1075133148536003e-07,-2.5378657292174295e-07,-2.7718113253387134e-07
0.48,-4.1400914967793859e-08,-4.3698416937739871e-08,-9.8320103572031723e-08,-1.7288976539217644e-07,-2.1901099515740202e-07,-2.6104747106133319e-07,-2.8209760279846678e-07
0.4825,-5.3348597362351865e-08,-5.3788586138363196e-08,-1.0299979946533636e-07,-1.7459918498951076e-07,-2.1925408927380209e-07,-2.5913509652243926e-07,-2.7753970501107292e-07
0.485,-6.3517035129285994e-08,-6.1730243443678259e-08,-1.0307273112710223e-07,-1.6915799165307747e-07,-2.1094101965562288e-07,-2.4759487966735796e-07,-2.6323137216337504e-07
0.4875,-7.1576021292738162e-08,-6.728170444956838e-08,-9.8649773786067907e-08,-1.5686194097809434e-07,-1.9445821354469993e-07,-2.2697634710531634e-07,-2.3987963425360283e-07
0.49,-7.742035159604658e-08,-7.0368472308605817e-08,-8.9811275736698992e-08,-1.3791213799686743e-07,-1.7007184903864749e-07,-1.976636386499468e-07,-2.0795403736779201e-07
0.4925,-8.0936609296181418e-08,-7.0891843711942994e-08,-7.6576546303696151e-08,-1.1247085325681771e-07,-1.3804462894959179e-07,-1.6004181257463647e-07,-1.6788280035994039e-07
0.495,-8.2109106952193912e-08,-6.8860866895186096e-08,-5.9107962422853972e-08,-8.0905491016139329e-08,-9.8891020445390254e-08,-1.1475850315645527e-07,-1.2031645804013679e-07
0.4975,-8.1302734870107221e-08,-6.4750719093808894e-08,-3.8461778480687683e-08,-4.4850968111945177e-08,-5.4579364712852855e-08,-6.4015034350944278e-08,-6.7446967549206073e-08
0.5,-7.8667448897694037e-08,-5.8721242221390938e-08,-1.4912430316996889e-08,-4.7418494902591347e-09,-5.6399191103095443e-09,-8.3944496584229527e-09,-9.7842567813621411e-09
0.5025,-7.4871485243160364e-08,-5.1563711539054535e-08,9.9355209740459046e-09,3.703632855339639e-08,4.513131100279395e-08,4.9075082230865885e-08,4.9684138912521718e-08
0.505,-7.0174922872449759e-08,-4.3544044190349555e-08,3.5712874826056795e-08,7.9935721652178645e-08,9.7100605674937267e-08,1.077497447663445e-07,1.1040060142215077e-07
0.5075,-6.5151499329147841e-08,-3.5303415741343523e-08,6.13040108990019e-08,1.2234720037410794e-07,1.4840399233292813e-07,1.6565065590203781e-07,1.7043716472194931e-07
0.51,-6.0437369534600916e-08,-2.7551524196224408e-08,8.552465839679536e-08,1.6258228093474845e-07,1.9709931100670705e-07,2.207122270031115e-07,2.2775745024181458e-07
0.5125,-5.6640198322086052e-08,-2.0955096383666507e-08,1.0724902218061386e-07,1.9903038133965117e-07,2.4133258546765744e-07,2.7094478835495346e-07,2.8037293413279874e-07
0.515,-5.4109223397141462e-08,-1.5867413125920978e-08,1.2595187868668238e-07,2.309426375571821e-07,2.8023773246336451e-07,3.1540605715823331e-07,3.2733724665520072e-07
0.5175,-5.3354593354507988e-08,-1.2863354563397481e-08,1.405993325548999e-07,2.5679622862498104e-07,3.1203222216384744e-07,3.5212120909077075e-07,3.6661305167146279e-07
0.52,-5.4778570416778531e-08,-1.2410955713082542e-08,1.5025820459767295e-07,2.7515646951035941e-07,3.3501204421573975e-07,3.7916022012709239e-07,3.9616237826750615e-07
0.5225,-5.831112247240587e-08,-1.4439796078867572e-08,1.5490854668976378e-07,2.8584655010752762e-07,3.4890400035478077e-07,3.9611939073382862e-07,4.1548141286796631e-07
0.525,-6.3680400874566475e-08,-1.8688457428762743e-08,1.5479710546110366e-07,2.8907696714698679e-07,3.5387531404083645e-07,4.0306817234945483e-07,4.2453408462837298e-07
0.5275,-7.047045593198039e-08,-2.4764331395365921e-08,1.5035814369517039e-07,2.8535141935965957e-07,3.5044233138986141e-07,4.0047048139975565e-07,4.2368393856057867e-07
0.53,-7.813007782664006e-08,-3.21393760088501e-08,1.4220270702141518e-07,2.7544088550961803e-07,3.3945202881426731e-07,3.8917710716839627e-07,4.1369627536822512e-07
0.5325,-8.5854805482691232e-08,-4.0002051440465162e-08,1.3137856928054536e-07,2.6073201970489049e-07,3.224838886380312e-07,3.7086663100609302e-07,3.9618162045621686e-07
0.535,-9.2770508098503678e-08,-4.744552438086018e-08,1.1909969378052152e-07,2.4282853319331551e-07,3.0137879216231123e-07,3.4754811607901103e-07,3.7313047559223473e-07
0.5375,-9.7764011760792885e-08,-5.3250197574884951e-08,1.0733221748010188e-07,2.2452395857787186e-07,2.7940081364764617e-07,3.2283608625153696e-07,3.4819495565974721e-07
0.54,-1.0068333120350686e-07,-5.735274365973119e-08,9.5965653171327117e-08,2.0555047895821192e-07,2.5622899523032485e-07,2.9644753877541155e-07,3.2113107268402187e-07
0.5425,-1.0100978941707778e-07,-5.9280711687483178e-08,8.5585026503713219e-08,1.8681943335775017e-07,2.3297836937809277e-07,2.6968085297061033e-07,2.9329396958001116e-07
0.545,-9.8256047775981959e-08,-5.8506547474040315e-08,7.6914006246463498e-08,1.6938106247267296e-07,2.1089644584348955e-07,2.4394627386770102e-07,2.6616452691882889e-07
0.5475,-9.1897973366068715e-08,-5.4587196739874373e-08,7.013780924434882e-08,1.5321441246696852e-07,1.8990462182649272e-07,2.191513689789563e-07,2.3968142581099124e-07
0.55,-8.1534120806330995e-08,-4.7083244368964922e-08,6.5992820688966378e-08,1.3937084098510306e-07,1.7125352440518803e-07,1.967151108967631e-07,2.1534996536461328e-07
0.5525,-6.7133363897184381e-08,-3.5821601738319018e-08,6.5176547206276769e-08,1.2900467144961664e-07,1.5633419131545728e-07,1.782259882868983e-07,1.9487696624740881e-07
0.555,-4.9045125516497077e-08,-2.1060501194883212e-08,6.7812282206180329e-08,1.2249627619139338e-07,1.4564711091164908e-07,1.6430106972057579e-07,1.7898509152316002e-07
0.5575,-2.7708624351689992e-08,-3.2224021519019254e-09,7.3490747345227258e-08,1.1942663069575472e-07,1.3875368648357341e-07,1.5451759169814905e-07,1.6732912140499815e-07
0.56,-3.7848038788840501e-09,1.7054767993624451e-08,8.1567604618160462e-08,1.1910677997122127e-07,1.3492153587234484e-07,1.4812656632469468e-07,1.5922177205934746e-07
0.5625,2.1871846501613798e-08,3.8971328063862218e-08,9.126378264147374e-08,1.2068919962463432e-07,1.3324435805301232e-07,1.441799628672561e-07,1.5375604781943561e-07
0.565,4.8290949927013728e-08,6.1632050850223034e-08,1.0172755007959225e-07,1.232159416550072e-07,1.3268510556237872e-07,1.4158187197119428e-07,1.4985405518872199e-07
0.5675,7.4483590461806905e-08,8.4122531355242188e-08,1.1209150963677276e-07,1.2568871588909245e-07,1.3215120392122215e-07,1.3917250661495379e-07,1.4635334655557156e-07
0.57,9.950968759834578e-08,1.0556978854766489e-07,1.215388885269639e-07,1.271766294401026e-07,1.3061981559657611e-07,1.3586174083968723e-07,1.421464202652774e-07
0.5725,1.2253122666956822e-07,1.251957891185132e-07,1.2936591191631915e-07,1.2690584231407425e-07,1.2724261850963152e-07,1.3073821876313019e-07,1.3629541730380978e-07
0.575,1.4283153283974641e-07,1.4233958014936224e-07,1.3501221082443259e-07,1.2429790341398869e-07,1.2139203723685387e-07,1.23118690474869e-07,1.2808461039785141e-07
0.5775,1.5981601318327559e-07,1.5645911699374261e-07,1.3806766348790107e-07,1.1897594354264489e-07,1.1266924216835282e-07,1.1255902564533646e-07,1.1703343369454938e-07
0.58,1.7301906284233791e-07,1.6713773139379353e-07,1.3827889752464698e-07,1.107689903191762e-07,1.0090804043342377e-07,9.8860770249258887e-08,1.0290378334262206e-07
0.5825,1.8212259244753343e-07,1.7410179562138872e-07,1.3556665848254447e-07,9.9728185981938628e-08,8.6190911111780703e-08,8.2089581801764666e-08,8.571886858565417e-08
0.585,1.8698146080256096e-07,1.7724331333489077e-07,1.3004002648842692e-07,8.6138220085852365e-08,6.8860254016342049e-08,6.2588089099542104e-08,6.5776698654185803e-08
0.5875,1.8763849286726712e-07,1.7663143886137942e-07,1.2199123484398302e-07,7.0503316801628607e-08,4.9502637007717115e-08,4.0960883584898132e-08,4.3636548959204287e-08
0.59,1.8432107408336284e-07,1.7250541779013642e-07,1.1186361506033042e-07,5.3495806417803331e-08,2.8890742937967606e-08,1.8014699352210632e-08,2.0061488277345249e-08
0.5925,1.7740680265229723e-07,1.6523959212524443e-07,1.0019639002237106e-07,3.5877390232531412e-08,7.8944012178487245e-09,-5.3344904087331719e-09,-4.0715746042394248e-09
0.595,1.6737495625819483e-07,1.5529799801064931e-07,8.7572273809473597e-08,1.8432501554671366e-08,-1.2593631832525759e-08,-2.8138931924194895e-08,-2.7845570989782297e-08
0.5975,1.5476920938087389e-07,1.4320162508081849e-07,7.4591520180273165e-08,1.9382992075239455e-09,-3.1691825880752234e-08,-4.9455096528553608e-08,-5.0334587530588947e-08
0.6,1.4018151555531715e-07,1.2951492842974826e-07,6.1862998006909032e-08,-1.2846067922057514e-08,-4.8542900425340752e-08,-6.8357720526121822e-08,-7.0612310757116903e-08
0.6025,1.2423951921584963e-07,1.1483246541100725e-07,4.9982775666305269e-08,-2.5211455642972105e-08,-6.2351353186370102e-08,-8.3980299263380118e-08,-8.7787712325608391e-08
0.605,1.0756017286233263e-07,9.973268342877566e-08,3.9479870283053455e-08,-3.4565794635076188e-08,-7.2459074461505138e-08,-9.5598333824425079e-08,-1.0108881729296555e-07
0.6075,9.0730662953978611e-08,8.4757552845492115e-08,3.0787068179171481e-08,-4.0470278882667882e-08,-7.8384775168975027e-08,-1.0267183452500983e-07,-1.0990618589507911e-07
0.61,7.426830051045844e-08,7.0374475204389879e-08,2.4206554161197189e-08,-4.2676238506155378e-08,-7.9863552692383018e-08,-1.0488981198024059e-07,-1.1384463185838105e-07
0.6125,5.8600559953297543e-08,5.6957911683892675e-08,1.9897885243930474e-08,-4.1135973268933748e-08,-7.6858061126901836e-08,-1.0218315912934683e-07,-1.1274452902849089e-07
0.615,4.4058298050406777e-08,4.4783759151315698e-08,1.7881014681768979e-08,-3.5995989789446109e-08,-6.9551414064823542e-08,-9.4718220792706999e-08,-1.0668475373612413e-07
0.6175,3.0874492512852179e-08,3.4029062745923769e-08,1.8046348779529408e-08,-2.757907279675075e-08,-5.8327307658535868e-08,-8.2876969448764807e-08,-9.597213556059803e-08
0.62,1.9191832268965754e-08,2.4780110936933245e-08,2.0173099336042408e-08,-1.635542046068169e-08,-4.3738284503121916e-08,-6.7224749981239571e-08,-8.1116496751803054e-08
0.6225,9.0719970471910948e-09,1.7043208176347881e-08,2.3954859263125286e-08,-2.9025769319091791e-09,-2.646024735391744e-08,-4.8463494828359954e-08,-6.2788481215423246e-08
0.625,5.1064898005232217e-10,1.0760726467686469e-08,2.9026737937624525e-08,1.2133527232736562e-08,-7.2487000297304772e-09,-2.7386362386007844e-08,-4.177487504958712e-08
0.6275,-6.550189542866937e-09,5.8254715985791335e-09,3.4993460640288823e-08,2.808076076794988e-08,1.3109329304613359e-08,-4.8274317899776939e-09,-1.8925927408475495e-08
0.63,-1.2208722983972603e-08,2.0956401929430299e-09,4.1454374387802933e-08,4.4276290701656139e-08,3.3835143177760188e-08,1.8380317548225401e-08,4.8917980686851839e-09
0.6325,-1.6593496834731661e-08,-5.9270247669927857e-10,4.8031305141049193e-08,6.0110174603450011e-08,5.4209399507346058e-08,4.1459935209693228e-08,2.8857263423250462e-08
0.635,-1.9845694902671322e-08,-2.4085166577258678e-09,5.4380701754522917e-08,7.5035505561501491e-08,7.3581342180497452e-08,6.3699724273035326e-08,5.2210923617946629e-08
0.6375,-2.2112831985321111e-08,-3.5169419100919052e-09,6.0216685709787442e-08,8.8606751324970931e-08,9.1415436114261616e-08,8.4505143731135299e-08,7.4313595208760918e-08
0.64,-2.3534236016348791e-08,-4.0660150892798299e-09,6.531544286369819e-08,1.0047589902303208e-07,1.0728344833076584e-07,1.0338898731800987e-07,9.4640061896931581e-08
0.6425,-2.4234145159214573e-08,-4.1793631943589894e-09,6.9523266774317106e-08,1.1040344248696198e-07,1.2087801166544723e-07,1.1998669802893165e-07,1.1279649851204904e-07
0.645,-2.4315349740976824e-08,-3.9506508283282804e-09,7.2756793783140945e-08,1.1825451984735879e-07,1.3200700886222636e-07,1.3404960116679418e-07,1.2851235599493956e-07
0.6475,-2.3854907806461949e-08,-3.4395377690023706e-09,7.5003632375562937e-08,1.2399539383564617e-07,1.4058777937488999e-07,1.454364291223118e-07,1.4162725235043692e-07
0.65,-2.290405648756653e-08,-2.6714482032649333e-09,7.6324177218907495e-08,1.2769746770485599e-07,1.4665256596871105e-07,1.541196434801842e-07,1.5209264233291802e-07
0.6525,-2.149279346377809e-08,-1.6429963006039451e-09,7.6845033387143143e-08,1.2953187851082099e-07,1.5034497458981392e-07,1.6018295058519955e-07,1.5996418010172001e-07
0.655,-1.963635026711366e-08,-3.3061374746699751e-10,7.674523141747531e-08,1.2975783366288252e-07,1.519125744069077e-07,1.6381899373903486e-07,1.6539764409281434e-07
0.6575,-1.7342181687872233e-08,1.2989488695937994e-09,7.6232375786130062e-08,1.2869196954113506e-07,1.5167735783962433e-07,1.6530423065075635e-07,1.6862470742415904e-07
0.66,-1.461322523607178e-08,3.2809870022077506e-09,7.5515487833918605e-08,1.2666839522219033e-07,1.4999412299030603e-07,1.6496094196218979e-07,1.6991849155786152e-07
