Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
0.345,1.427755345739716e-08,1.1623512670161748e-08,3.9973494031664812e-09,-8.5021483712283024e-10,-3.2342303753681512e-09,-5.3752261556648607e-09,-6.7483564660453027e-09
0.3475,1.4340186379932712e-08,1.1683565851260543e-08,4.0036996420632773e-09,-8.8797890944608426e-10,-3.2903667550142368e-09,-5.4281666602249732e-09,-6.7359659049517536e-09
0.35,1.4414972699235821e-08,1.1760359457218346e-08,4.0328385557737524e-09,-8.9920218469875868e-10,-3.3180091415221522e-09,-5.4534595051310015e-09,-6.6993051154438746e-09
0.3525,1.4504343404096752e-08,1.1856951581500753e-08,4.088594553592151e-09,-8.7942532671189607e-10,-3.3121561180286615e-09,-5.4456749912247968e-09,-6.6366296237531377e-09
0.355,1.4611141045554836e-08,1.1976733697681843e-08,4.1749981960396813e-09,-8.2410558750206878e-10,-3.2676603521336429e-09,-5.3987656630027331e-09,-6.5444077466485775e-09
0.3575,1.4738131748833013e-08,1.2122876397486857e-08,4.2956899711723723e-09,-7.2920027289215356e-10,-3.179960367300116e-09,-5.307148205447709e-09,-6.4186399008078366e-09
0.36,1.488746340420606e-08,1.2297883190849742e-08,4.4536868409201013e-09,-5.9129234608473398e-10,-3.0452858316689442e-09,-5.166129863195783e-09,-6.2551385658142978e-09
0.3625,1.5060313650709022e-08,1.250321863161391e-08,4.6509048988625407e-09,-4.0814575911862108e-10,-2.8612238012701442e-09,-4.9725656429965899e-09,-6.0499626473862963e-09
0.365,1.5256628844991081e-08,1.2738890460721546e-08,4.887407569079357e-09,-1.7968060637536856e-10,-2.6277161212561041e-09,-4.7259082547370782e-09,-5.8005278746849498e-09
0.3675,1.5474934391345603e-08,1.3003143075886779e-08,5.1609224852264914e-09,9.1405070219243764e-11,-2.3477302488093395e-09,-4.4289490817096336e-09,-5.5067696842243905e-09
0.37,1.5712313713513082e-08,1.3292419946488085e-08,5.4668499139092483e-09,3.9965039564641411e-10,-2.0272760644229495e-09,-4.0879089785423996e-09,-5.1718280561042163e-09
0.3725,1.5966409480891812e-08,1.3604135108559982e-08,5.8013823359302596e-09,7.4014171160234382e-10,-1.6720477291759989e-09,-3.7091317209514188e-09,-4.7994780298987466e-09
0.375,1.6229461557884398e-08,1.392807073720507e-08,6.1521446430690239e-09,1.0988322159645576e-09,-1.2972380592049624e-09,-3.3089245031920279e-09,-4.4038050552173879e-09
0.3775,1.6496679395353213e-08,1.4258217228791422e-08,6.5109256143779614e-09,1.4656921715444484e-09,-9.1424291996900236e-10,-2.9000015247839987e-09,-3.9962587529716567e-09
0.38,1.6762887688709704e-08,1.4587823581121463e-08,6.8686935434779729e-09,1.82991327505386e-09,-5.3527303596705264e-10,-2.4961235323983098e-09,-3.5903919988639785e-09
0.3825,1.7022750069883314e-08,1.4909883791041235e-08,7.2161742743539467e-09,2.1804582590467635e-09,-1.7272886853581361e-10,-2.1114809295567557e-09,-3.2012012746289823e-09
0.385,1.7270994056783697e-08,1.5217324970507561e-08,7.5438510330801638e-09,2.5059946409874522e-09,1.6074416465731546e-10,-1.7605989151245719e-09,-2.8448100101231644e-09
0.3875,1.7502498434899872e-08,1.5503250628658781e-08,7.8424609319513778e-09,2.7955555667083623e-09,4.5298311545145134e-10,-1.4573670325782857e-09,-2.5371512638789534e-09
0.39,1.7712550249219831e-08,1.5761363794307887e-08,8.1037048905643966e-09,3.0394398652708646e-09,6.9332657477529253e-10,-1.2138026208185595e-09,-2.2923870245165043e-09
0.3925,1.7897080515286356e-08,1.5986276557687823e-08,8.320639097598686e-09,3.2296755114803146e-09,8.7314504619786401e-10,-1.0394115842490409e-09,-2.1220028985441555e-09
0.395,1.8052861553518834e-08,1.617373955644047e-08,8.4879076976553747e-09,3.3602709299046689e-09,9.8609605425721874e-10,-9.4093308184019608e-10,-2.0343491608400975e-09
0.3975,1.8177561931586309e-08,1.6320739580977914e-08,8.6019063696689775e-09,3.4273904937744289e-09,1.0282909828278888e-09,-9.2221636607027823e-10,-2.0343522542819377e-09
0.4,1.8269794997284282e-08,1.6425597063746752e-08,8.6609371902029229e-09,3.429539651929764e-09,9.9847027201098684e-10,-9.8408558859682381e-10,-2.1232581564023389e-09
0.4025,1.8329230001728264e-08,1.6488091338174944e-08,8.665352848664728e-09,3.3677335022261153e-09,8.9817909208157041e-10,-1.1241942063590996e-09,-2.2984245024341276e-09
0.405,1.83565611225128e-08,1.6509277027486647e-08,8.6170706872310161e-09,3.2447968110660487e-09,7.3093323402484227e-10,-1.3379665609643719e-09,-2.5543544345268345e-09
0.4075,1.8352982242629507e-08,1.6490938031342875e-08,8.5192032303214439e-09,3.0650282473709962e-09,5.0196721416769436e-10,-1.6188248174137466e-09,-2.8829764479010623e-09
0.41,1.8320906304281332e-08,1.6436493535429554e-08,8.3769493346329718e-09,2.835078980271872e-09,2.1902801212931246e-10,-1.957488541622141e-09,-3.2730462553399716e-09
0.4125,1.8264146540756042e-08,1.6351067753570535e-08,8.1975565792124956e-09,2.5638924966621454e-09,-1.0776080355402275e-10,-2.3422850164584096e-09,-3.7106559443996477e-09
0.415,1.8188043878409835e-08,1.6241920367421586e-08,7.990915116024647e-09,2.2632773098075985e-09,-4.6532652891154006e-10,-2.7586435356071117e-09,-4.1787251354906993e-09
0.4175,1.8099017990305471e-08,1.6117507100901441e-08,7.768160359551641e-09,1.9463214016154022e-09,-8.3934460492410272e-10,-3.1908944571022394e-09,-4.6590782793078527e-09
0.42,1.8004492428319341e-08,1.5987328243135379e-08,7.5413729106916429e-09,1.6268834523485547e-09,-1.2148159973299376e-09,-3.6228753782785022e-09,-5.1333753992998074e-09
0.4225,1.7912614994865775e-08,1.5861707189514377e-08,7.3231593310932105e-09,1.318967496723036e-09,-1.5768121372565286e-09,-4.0386161377793956e-09,-5.5841540516441597e-09
0.425,1.7830785586108306e-08,1.5749896796270533e-08,7.1246751568218718e-09,1.0348478016886645e-09,-1.9122973681788347e-09,-4.4242042008666233e-09,-5.9970938653480732e-09
0.4275,1.7765480195908548e-08,1.5659937471102221e-08,6.9556174106651614e-09,7.8518868322559511e-10,-2.2099488859618697e-09,-4.7676170497301849e-09,-6.3610868989966459e-09
0.43,1.7721886920689921e-08,1.5598291635971205e-08,6.8236138737261627e-09,5.7820371800290016e-10,-2.4611395239115874e-09,-5.0597719998776356e-09,-6.6689810606260662e-09
0.4325,1.7703914681431174e-08,1.5569692020657814e-08,6.7342580877781795e-09,4.2001141980450227e-10,-2.6593828920935518e-09,-5.2940881033818594e-09,-6.9165432392576262e-09
0.435,1.7715358050409302e-08,1.557887373388482e-08,6.693249200275758e-09,3.1693647055072086e-10,-2.7979924307395343e-09,-5.4640713745818264e-09,-7.0996001707871793e-09
0.4375,1.7759185475005131e-08,1.5629271347847689e-08,6.7045425008964347e-09,2.7315952700149767e-10,-2.8726679696993224e-09,-5.5657521300221452e-09,-7.2161671325090023e-09
0.44,1.7837246182502809e-08,1.5722878609436356e-08,6.7702356359853538e-09,2.9081814687864374e-10,-2.8812845550261794e-09,-5.5974172281036278e-09,-7.2659116743222528e-09
0.4425,1.7949452541254321e-08,1.5859328960235405e-08,6.8897707419683961e-09,3.6938462064507321e-10,-2.8244483345847043e-09,-5.5600118883271848e-09,-7.2505792106207027e-09
0.445,1.8093723399037348e-08,1.6035802417252495e-08,7.0597986372555013e-09,5.0539786514906398e-10,-2.7057032464451782e-09,-5.4572518396531837e-09,-7.1740606029840124e-09
0.4475,1.8265966627349488e-08,1.6246974869629392e-08,7.2738603949362117e-09,6.9192644455071715e-10,-2.5321801146745268e-09,-5.2962230765623931e-09,-7.0428870504318546e-09
0.45,1.846086596168628e-08,1.6485980862126809e-08,7.523512363127847e-09,9.197653549503366e-10,-2.3133541414122028e-09,-5.0862477915745199e-09,-6.8651048229316428e-09
0.4525,1.8672273030458161e-08,1.6745101032273627e-08,7.7993039992753784e-09,1.1785574205561642e-09,-2.0599633708079109e-09,-4.8378469732574271e-09,-6.6492474545831257e-09
0.455,1.8893773548946056e-08,1.70163237527563e-08,8.091423973035754e-09,1.4574707849182845e-09,-1.7833226158925802e-09,-4.5620551464104166e-09,-6.4036302840984721e-09
0.4575,1.9119080124533431e-08,1.7291699937692499e-08,8.3900424375589708e-09,1.7455704935833697e-09,-1.4949224700028075e-09,-4.2700071034635245e-09,-6.1360173129093959e-09
0.46,1.9340739432227847e-08,1.7561716474787964e-08,8.6837308861503302e-09,2.0302580883533551e-09,-1.2080151324900181e-09,-3.9747057378410345e-09,-5.8563621469815916e-09
0.4625,1.9553548102265778e-08,1.7819696826286664e-08,8.9642246015345777e-09,2.302387799587926e-09,-9.3229329252567261e-10,-3.6859661742894463e-09,-5.5718065608857983e-09
0.465,1.975535214361799e-08,1.8063002150228696e-08,9.2277916389195242e-09,2.5575411776156007e-09,-6.7265720857789311e-10,-3.4088076850614912e-09,-5.2847161932896871e-09
0.4675,1.9944334974503386e-08,1.8289162679397353e-08,9.4709814024987173e-09,2.7915582900553808e-09,-4.3366459645980403e-10,-3.1476058605400582e-09,-4.9973415727759191e-09
0.47,2.0118969721427179e-08,1.8496200636811817e-08,9.6909564242083339e-09,3.0008580268121423e-09,-2.191935868258342e-10,-2.9058326624981036e-09,-4.7117954713460521e-09
0.4725,2.0278041048211178e-08,1.8682705677356559e-08,9.885706059955532e-09,3.1828628795806533e-09,-3.2061287516654649e-11,-2.6860627793801395e-09,-4.4304995348680015e-09
0.475,2.0420777079788515e-08,1.8848000516425368e-08,1.0054449267222519e-08,3.3365937351361805e-09,1.2656586870619638e-10,-2.4897208590962527e-09,-4.1563349121651701e-09
0.4775,2.05473066498232e-08,1.8992625278115529e-08,1.0198029489531092e-08,3.462963509382431e-09,2.574599625808584e-10,-2.3168077427735195e-09,-3.8923220161214055e-09
0.48,2.0658024761372191e-08,1.9117479161166523e-08,1.0317795629376391e-08,3.5634394958213943e-09,3.6191879297066295e-10,-2.1672155643274503e-09,-3.6427550972461152e-09
0.4825,2.0753372722287834e-08,1.9223586211643402e-08,1.0415392810882102e-08,3.6397886100423667e-09,4.4144840625627248e-10,-2.0411129781993087e-09,-3.4132043441493982e-09
0.485,2.0834771300886363e-08,1.9313189942952261e-08,1.049383950843508e-08,3.6951938114744541e-09,4.9889702458693814e-10,-1.9377231987207304e-09,-3.2086081553653275e-09
0.4875,2.0904448949864021e-08,1.9389463937565894e-08,1.0557151853294944e-08,3.7338900561194899e-09,5.3816006849848504e-10,-1.855477544781832e-09,-3.0328326373305098e-09
0.49,2.0965416536787764e-08,1.9456304524172009e-08,1.060992322477877e-08,3.7604834605736029e-09,5.6341768800434483e-10,-1.7924910542875209e-09,-2.8888408539428159e-09
0.4925,2.1021036560622671e-08,1.9517877857303596e-08,1.0656693641329152e-08,3.7791428184766931e-09,5.7825048398573939e-10,-1.7472385255220662e-09,-2.7790887355834949e-09
0.495,2.1074522291756259e-08,1.9578067609222941e-08,1.070141907381654e-08,3.7931218964237413e-09,5.8512465268535829e-10,-1.7190215251990074e-09,-2.7058561850535726e-09
0.4975,2.1128461360187176e-08,1.9639967820683504e-08,1.0747117612362447e-08,3.8046817974240565e-09,5.8544814262533547e-10,-1.7079546668842493e-09,-2.6710664826809598e-09
0.5,2.1184960609931119e-08,1.9706033921276333e-08,1.0796104069949673e-08,3.8153579812606862e-09,5.7985292308552596e-10,-1.7144830055146442e-09,-2.6760676947105443e-09
0.5025,2.124541315407098e-08,1.9777841301704943e-08,1.0849835751698686e-08,3.8261282951410486e-09,5.6874562922498088e-10,-1.7389290122377372e-09,-2.7208554110837721e-09
0.505,2.131076511176779e-08,1.9856446982429972e-08,1.0909218991938206e-08,3.837553453571364e-09,5.5229190671343026e-10,-1.7813974410754885e-09,-2.8044761158669961e-09
0.5075,2.1381252417300263e-08,1.9942039819805169e-08,1.0974310426685223e-08,3.8495639830616469e-09,5.3038222400742325e-10,-1.841814066943973e-09,-2.9250361643696349e-09
0.51,2.1456450935722089e-08,2.0033987664588408e-08,1.1044354385984358e-08,3.8614678156326093e-09,5.0252774614911238e-10,-1.9199624376359978e-09,-3.0798024344523753e-09
0.5125,2.1535397252100178e-08,2.0130970107005722e-08,1.1117905689649445e-08,3.8721647372458331e-09,4.6813786647806619e-10,-2.0150779238257714e-09,-3.264874783453469e-09
0.515,2.1616856315555095e-08,2.0231367292036749e-08,1.1193228481978297e-08,3.8803557659655279e-09,4.2665246575047873e-10,-2.1257172381494221e-09,-3.4752360414069927e-09
0.5175,2.1699123855354534e-08,2.0332928254864353e-08,1.126803099866103e-08,3.8844361138625663e-09,3.7746901578248163e-10,-2.2499908617470945e-09,-3.7049588896936514e-09
0.52,2.1780217168029691e-08,2.0433106641909995e-08,1.133980664626848e-08,3.8827828733609737e-09,3.2016125103371256e-10,-2.3855717399899075e-09,-3.9475099670556918e-09
0.5225,2.18583826281613e-08,2.0529589380740248e-08,1.1406351227000227e-08,3.8741438392606008e-09,2.5471209481314793e-10,-2.5295320788064894e-09,-4.1958384476041927e-09
0.525,2.1932058111925444e-08,2.0620410876829519e-08,1.1465961342488083e-08,3.8578760782887778e-09,1.8176526417249905e-10,-2.6783403328450791e-09,-4.442537157290756e-09
0.5275,2.1999833122767342e-08,2.0703882209556279e-08,1.1517354951128291e-08,3.8338033412475151e-09,1.0238839070196507e-10,-2.8283684877736392e-09,-4.6805215642076207e-09
0.53,2.2060606988709949e-08,2.0778725051043395e-08,1.1559732547785067e-08,3.8021741123614574e-09,1.7922184937334441e-11,-2.9762125054825891e-09,-4.9035568924606009e-09
0.5325,2.2113663712275492e-08,2.0844136567283526e-08,1.1592795008908528e-08,3.7635847360547447e-09,-7.0188562344485805e-11,-3.1189654691498129e-09,-5.1067685792160578e-09
0.535,2.215911520142112e-08,2.0900261610173838e-08,1.1617187913986732e-08,3.7194123615681837e-09,-1.5994109489494784e-10,-3.253839410916682e-09,-5.2862978254400001e-09
0.5375,2.2197633231799e-08,2.0947921671792979e-08,1.163425733936414e-08,3.6714226170683683e-09,-2.493398203376021e-10,-3.3788995789141085e-09,-5.4403876225746876e-09
0.54,2.2231242189679777e-08,2.0989749397286723e-08,1.1647140917761002e-08,3.62316167815201e-09,-3.3472361632410888e-10,-3.4908086390083618e-09,-5.5662619201830886e-09
0.5425,2.2261725172373755e-08,2.1028004919762905e-08,1.1658602746967295e-08,3.5775624553072712e-09,-4.1323218205963342e-10,-3.5871356585587108e-09,-5.6625263637675308e-09
0.545,2.2290882796905577e-08,2.1064955081628068e-08,1.1671220874209274e-08,3.5370081633233657e-09,-4.8274176008273741e-10,-3.6662839350074985e-09,-5.7288789673452775e-09
0.5475,2.2320918614054403e-08,2.1103369360270491e-08,1.168791050417924e-08,3.5040982782397296e-09,-5.4101501624541976e-10,-3.7266320345268755e-09,-5.7647141687362626e-09
0.55,2.2354075554268569e-08,2.1145927242302741e-08,1.1711512520740092e-08,3.4812865600523895e-09,-5.8609728272625428e-10,-3.7671582508800026e-09,-5.7702428910552967e-09
0.5525,2.239276131084981e-08,2.1195477067394678e-08,1.1745055747807006e-08,3.4711583206318872e-09,-6.1604927249728806e-10,-3.7873261600560579e-09,-5.7468428276102578e-09
0.555,2.2439514139710516e-08,2.1255088555811544e-08,1.1791796952956176e-08,3.4765541769914837e-09,-6.2877480590405081e-10,-3.7868051605702724e-09,-5.6967264332511288e-09
0.5575,2.2496641453334397e-08,2.1327570663157929e-08,1.18547581843416e-08,3.5001640517975579e-09,-6.2228048752104637e-10,-3.7655646994053736e-09,-5.6229264231690542e-09
0.56,2.2565861024887509e-08,2.1415081087059505e-08,1.1936258532715276e-08,3.5439478803883452e-09,-5.9524605666547718e-10,-3.7241103038385825e-09,-5.5292873864992097e-09
0.5625,2.2647929597786107e-08,2.1518652743104646e-08,1.2037330506659461e-08,3.608507491150613e-09,-5.4762620186815363e-10,-3.6638445092168474e-09,-5.4204642708316022e-09
0.565,2.2743121191327884e-08,2.1638663845506119e-08,1.2158227760449701e-08,3.6937030660100695e-09,-4.7998449948554496e-10,-3.5863394842739438e-09,-5.3008414173530826e-09
0.5675,2.2851143275479523e-08,2.1774808534102445e-08,1.2298509482601026e-08,3.7988396585074575e-09,-3.932858162952735e-10,-3.4932064130386692e-09,-5.1742212086453194e-09
0.57,2.2971453998751937e-08,2.1926451972290851e-08,1.245744937395259e-08,3.9230958195192362e-09,-2.8848387027672324e-10,-3.3857906347647575e-09,-5.0435329818717301e-09
0.5725,2.3103277068310174e-08,2.2092640577745228e-08,1.2634026316935927e-08,4.0654877544634561e-09,-1.6658460489801173e-10,-3.2652986415106684e-09,-4.91102800490385e-09
0.575,2.3245479464815568e-08,2.2271958940049869e-08,1.2826733745833706e-08,4.2246403786138219e-09,-2.8886508132470872e-11,-3.1330479390536909e-09,-4.7785500241774518e-09
0.5775,2.3396422494445446e-08,2.246237237558349e-08,1.3033391022146828e-08,4.398564910865448e-09,1.2279765703425429e-10,-2.9906610180428188e-09,-4.6477044112347056e-09
0.58,2.3553917470089121e-08,2.2661185401157632e-08,1.3251074146957051e-08,4.5845527174303291e-09,2.8601774154810168e-10,-2.8401723947555919e-09,-4.5199292844818029e-09
0.5825,2.3715331006302839e-08,2.2865161800015242e-08,1.3476216010998794e-08,4.7792301178327069e-09,4.5770804719382313e-10,-2.6840195290752867e-09,-4.3964805151268151e-09
0.585,2.387780977298612e-08,2.3070780443828818e-08,1.3704844614054423e-08,4.9787365485364584e-09,6.3430719666651796e-10,-2.5249735877469663e-09,-4.2784005340649195e-09
0.5875,2.4038466107218188e-08,2.3274451057734191e-08,1.3932807107818524e-08,5.1789191942540927e-09,8.1190272300994582e-10,-2.3660755264807931e-09,-4.1665371342029884e-09
0.59,2.4194781922648673e-08,2.3472971907810068e-08,1.4156233856531826e-08,5.3757653417148516e-09,9.8661831735736268e-10,-2.210343056025788e-09,-4.0613739101738922e-09
0.5925,2.4344583346850913e-08,2.3663531139929332e-08,1.4371585405800242e-08,5.5654720407192912e-09,1.1546737391725504e-09,-2.0607930904112326e-09,-3.963203237816996e-09
0.595,2.4486136077046863e-08,2.3843832981354258e-08,1.4575820216577986e-08,5.7446297073548836e-09,1.3125703340065665e-09,-1.9203120483571343e-09,-3.8721544903269312e-09
0.5975,2.4618117782812183e-08,2.401208170699742e-08,1.4766405533082278e-08,5.9102695307294946e-09,1.4571612773527059e-09,-1.7916114360963543e-09,-3.7883015075318557e-09
0.6,2.4739574539020456e-08,2.4166925931535819e-08,1.4941283864146446e-08,6.0598479206111857e-09,1.5856538543238333e-09,-1.6772271681657675e-09,-3.7118045243819122e-09
0.6025,2.4849893496627593e-08,2.4307448782206268e-08,1.5098894514333872e-08,6.1913058087016097e-09,1.6957044214465458e-09,-1.5794082571640912e-09,-3.6429315992686992e-09
0.605,2.4948806508078137e-08,2.4433179347380261e-08,1.5238212283642765e-08,6.3031443931575884e-09,1.7855141672056149e-09,-1.4999966676506082e-09,-3.5820457840525136e-09
0.6075,2.5036387237007003e-08,2.4544108079492083e-08,1.5358817911079034e-08,6.3945164007075306e-09,1.8539521098626937e-09,-1.4402772299766886e-09,-3.5295382364234797e-09
0.61,2.511304193492292e-08,2.4640682183309414e-08,1.5460899962333609e-08,6.4652716733139533e-09,1.9006147553520343e-09,-1.4008899130179866e-09,-3.4857833301170317e-09
0.6125,2.5179488334841183e-08,2.4723782860873615e-08,1.5545262687337348e-08,6.5159824418157646e-09,1.925875375973722e-09,-1.3817527945023618e-09,-3.4510630857676404e-09
0.615,2.5236718529350453e-08,2.479468608472015e-08,1.5613287996101122e-08,6.547926082737096e-09,1.9308833973255382e-09,-1.3820367613549958e-09,-3.4255043404846473e-09
0.6175,2.5285961032747604e-08,2.4855003149118411e-08,1.5666874994176384e-08,6.5630375621683713e-09,1.917520994365051e-09,-1.4001849867147303e-09,-3.409025797559651e-09
0.62,2.5328653392441746e-08,2.4906644155908608e-08,1.570838999624409e-08,6.56384719359871e-09,1.8883682718651654e-09,-1.4339295538314424e-09,-3.4012565379134123e-09
0.6225,2.5366402563817601e-08,2.4951760978595107e-08,1.5740578910971378e-08,6.5534090158952885e-09,1.8465901560507939e-09,-1.4803930826675803e-09,-3.4015260222769838e-09
0.625,2.5400942252847661e-08,2.4992674722019387e-08,1.5766474097650772e-08,6.5351503781910989e-09,1.7957994541878779e-09,-1.5362231820409325e-09,-3.4088679478254954e-09
0.6275,2.5434076561197648e-08,2.5031796046857902e-08,1.5789276877586476e-08,6.5127293867233971e-09,1.7398802668953792e-09,-1.5977716359322382e-09,-3.4220785836592962e-09
0.63,2.5467592776602481e-08,2.5071509420586411e-08,1.5812189038750917e-08,6.4898445557195037e-09,1.6827777790599836e-09,-1.6613139550329746e-09,-3.4398180612724886e-09
0.6325,2.5503191295920742e-08,2.511408079527692e-08,1.5838277309733993e-08,6.4700639309963368e-09,1.6283013907732865e-09,-1.723253310910229e-09,-3.4607134998720782e-09
0.635,2.5542404514748713e-08,2.5161549062941628e-08,1.5870332464986839e-08,6.4566510080941186e-09,1.5799318416594789e-09,-1.7803242814873894e-09,-3.4834732262479901e-09
0.6375,2.5586531682010232e-08,2.5215645257828377e-08,1.5910756113700992e-08,6.4524258647411011e-09,1.5406619359333083e-09,-1.8297566529345488e-09,-3.506982833880498e-09
0.64,2.5636602738034903e-08,2.5277740419710463e-08,1.596147879022386e-08,6.4596640643774008e-09,1.512889246919454e-09,-1.8693844546952585e-09,-3.5303632157924619e-09
0.6425,2.5693343190815851e-08,2.5348800535329974e-08,1.6023892859622551e-08,6.4800148874388874e-09,1.4983228403414247e-09,-1.8977342395477726e-09,-3.5530237126893193e-09
0.645,2.575716472678135e-08,2.5429371720395511e-08,1.6098824593548465e-08,6.5144608746823285e-09,1.4979485089709356e-09,-1.9140508792701304e-09,-3.5746632462040747e-09
0.6475,2.5828125280805863e-08,2.5519529712743075e-08,1.6186468828495433e-08,6.5632549577399273e-09,1.5119616587246734e-09,-1.9183480499475504e-09,-3.5952998569792509e-09
0.65,2.5905911738563975e-08,2.561885980872129e-08,1.6286362244195391e-08,6.6258821358189088e-09,1.5397361977772577e-09,-1.9114210794667103e-09,-3.6152722941028528e-09
0.6525,2.5989865002892597e-08,2.5726481376936841e-08,1.6397413060190294e-08,6.701114697264934e-09,1.5799049357621705e-09,-1.8947442376905368e-09,-3.6351423350800679e-09
0.655,2.607898824634209e-08,2.5841076913215103e-08,1.6517947126202859e-08,6.7870526047553687e-09,1.6303989331838244e-09,-1.8704113532532161e-09,-3.6556715435693326e-09
