Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
5.325,1.6503372030303429e-05,3.0947303778451409e-05,5.0774210104385786e-05,7.0671783674873016e-05,9.0777949151764958e-05,0.00013216706186001747,0.00021695490181292696
5.3275,1.6503978338912891e-05,3.1006316270233711e-05,5.084552733091787e-05,7.0701580921356429e-05,9.0786903836789329e-05,0.00013216581586880877,0.00021694576189720401
5.33,1.650463196384477e-05,3.1064793642900204e-05,5.0916432373976403e-05,7.0727990894500921e-05,9.0795055149819106e-05,0.00013216484385199443,0.00021693699404309332
5.3325,1.6505299549182434e-05,3.1122241948855893e-05,5.0985724385611547e-05,7.0750450178397176e-05,9.0802314286765384e-05,0.00013216411127483501,0.00021692856434780698
5.335,1.650595149698041e-05,3.117816393573326e-05,5.1052113476774755e-05,7.0768635014998129e-05,9.0808622002573771e-05,0.00013216360977095126,0.00021692047494560414
5.3375,1.6506555502538121e-05,3.123203706492518e-05,5.1114191705154517e-05,7.0782435861739009e-05,9.0813935828082507e-05,0.00013216331939332649,0.00021691270884721187
5.34,1.6507082718066754e-05,3.1283310940160032e-05,5.117045336615391e-05,7.0791930803479968e-05,9.0818229505648017e-05,0.00013216320394201473,0.00021690523602987949
5.3425,1.6507515329975022e-05,3.1331408669585567e-05,5.1219347042510538e-05,7.0797359086645245e-05,9.0821481989788796e-05,0.00013216322483019551,0.00021689802907233624
5.345,1.6507843874042804e-05,3.1375724555239574e-05,5.1259353881663582e-05,7.0799054689729929e-05,9.0823679070191294e-05,0.0001321633404234225,0.00021689105809519595
5.3475,1.6508068607687116e-05,3.1415624024382057e-05,5.1289102486470051e-05,7.079739239426959e-05,9.0824796141730243e-05,0.00013216351640297651,0.00021688429082289369
5.35,1.6508198130118084e-05,3.145045151417367e-05,5.130751940670153e-05,7.0792732705618505e-05,9.0824818307351943e-05,0.0001321637233599811,0.00021687770048666089
5.3525,1.6508241771228609e-05,3.1479537718902968e-05,5.1313986890600912e-05,7.0785398186713197e-05,9.0823724520510015e-05,0.00013216391837797732,0.00021687125156065018
5.355,1.6508205992238697e-05,3.1502215148205767e-05,5.1308442275314005e-05,7.0775661625145335e-05,9.082149451417084e-05,0.00013216405357064883,0.00021686489120356189
5.3575,1.6508102106447445e-05,3.15178493251182e-05,5.1291429201877924e-05,7.0763756107427062e-05,9.0818136616229394e-05,0.00013216410426427819,0.00021685859060360633
5.36,1.6507934575385966e-05,3.1525851519467616e-05,5.1264025894151511e-05,7.0749863409997655e-05,9.0813666793226861e-05,0.00013216404147662635,0.0002168523026592197
5.3625,1.650771175129934e-05,3.152572372595893e-05,5.1227739313256918e-05,7.0734148168557763e-05,9.0808132729925021e-05,0.00013216385149108413,0.00021684600880930924
5.365,1.6507438805322783e-05,3.1517080484040653e-05,5.1184314488394524e-05,7.0716748170705665e-05,9.0801587244024865e-05,0.00013216350165436806,0.00021683966661607688
5.3675,1.6507126290039539e-05,3.1499692946491065e-05,5.1135543540033502e-05,7.0697800305095026e-05,9.0794100881828632e-05,0.00013216296479719012,0.0002168332419876112
5.37,1.6506784839429368e-05,3.1473520205519749e-05,5.1083071900682326e-05,7.0677452710533951e-05,9.0785759568676611e-05,0.00013216222197607718,0.00021682670392082857
5.3725,1.6506428452397446e-05,3.1438734469363108e-05,5.1028254718198045e-05,7.0655868397020207e-05,9.0776658460539524e-05,0.0001321612559657644,0.00021682001750081075
5.375,1.6506073096538121e-05,3.1395739229000834e-05,5.0972110333230608e-05,7.0633232658284144e-05,9.0766908805719391e-05,0.00013216006506202899,0.000216813172437243
5.3775,1.6505725873169164e-05,3.1345149504076849e-05,5.0915291923557982e-05,7.0609739957402143e-05,9.075662273820666e-05,0.00013215863927876784,0.00021680614501062563
5.38,1.6505387522122849e-05,3.128777779762378e-05,5.0858229611527017e-05,7.0585590372477524e-05,9.074591661055513e-05,0.00013215696966290772,0.00021679890818589301
5.3825,1.650505532346407e-05,3.1224605006027364e-05,5.0801225407235985e-05,7.0560986355846719e-05,9.073491949047954e-05,0.00013215506246013433,0.00021679145278741231
5.385,1.6504714558644388e-05,3.1156720919639996e-05,5.0744497574856942e-05,7.0536126288423272e-05,9.0723741573607621e-05,0.00013215290585825301,0.00021678374250732181
5.3875,1.6504357065689834e-05,3.1085298182885167e-05,5.0688281587180215e-05,7.0511233030776875e-05,9.0712520145858956e-05,0.00013215052665492528,0.00021677579479125188
5.39,1.6503969313005642e-05,3.1011529107186916e-05,5.0632843627613445e-05,7.0486528314735224e-05,9.0701368056907256e-05,0.00013214793360260865,0.00021676759699945113
5.3925,1.6503543935041483e-05,3.0936605174766815e-05,5.0578523960961941e-05,7.0462258645879051e-05,9.0690433157309799e-05,0.00013214515859655165,0.00021675916795383743
5.395,1.6503067984332588e-05,3.0861680553022683e-05,5.0525716802208309e-05,7.0438667800690416e-05,9.0679847379152785e-05,0.0001321422108859068,0.00021675049106783536
5.3975,1.6502538833705118e-05,3.0787894320519226e-05,5.0474879828262056e-05,7.0416021504048377e-05,9.0669750459670951e-05,0.00013213912403888146,0.00021674157581393018
5.4,1.6501955604239731e-05,3.0716401524140402e-05,5.0426506315023546e-05,7.0394575658766793e-05,9.0660274982464644e-05,0.00013213593313820795,0.0002167324353715586
5.4025,1.6501326936154324e-05,3.0648423062649361e-05,5.0381128218796031e-05,7.0374610995445509e-05,9.0651537880653642e-05,0.00013213267059558365,0.00021672310643901634
5.405,1.6500655354042546e-05,3.0585239225036427e-05,5.0339285286928582e-05,7.0356417525941232e-05,9.0643656067535781e-05,0.00013212932487813222,0.00021671359523350251
5.4075,1.6499950096987784e-05,3.0528172952085125e-05,5.0301538661711141e-05,7.0340316798148974e-05,9.0636760731545023e-05,0.00013212596396014806,0.00021670393510416169
5.41,1.6499225206488443e-05,3.0478521476786278e-05,5.0268461634941632e-05,7.0326659734400496e-05,9.0630985776864425e-05,0.00013212261838831856,0.00021669416234562918
5.4125,1.6498488533328005e-05,3.0437467044057312e-05,5.0240617752069747e-05,7.0315784555760507e-05,9.0626458614449025e-05,0.00013211929977645126,0.00021668429086308541
5.415,1.649775695909488e-05,3.0405985970437945e-05,5.0218557642726652e-05,7.030803295603992e-05,9.0623313820397772e-05,0.00013211603780123016,0.00021667436189300889
5.4175,1.6497042042298755e-05,3.0384738465725411e-05,5.0202790046740172e-05,7.0303717157738354e-05,9.0621650541588655e-05,0.00013211281812362496,0.00021666439849767186
5.42,1.6496363562992709e-05,3.0374036486560549e-05,5.0193782967142332e-05,7.0303131955248277e-05,9.0621553858547552e-05,0.00013210965184259072,0.00021665445353456479
5.4225,1.6495730484286602e-05,3.0373796351680398e-05,5.0191916794001021e-05,7.0306510273400913e-05,9.0623061496094773e-05,0.00013210653161019158,0.000216644545258682
5.425,1.6495158366050983e-05,3.0383570144785625e-05,5.019748069607271e-05,7.0314032606790279e-05,9.0626188543860574e-05,0.00013210349057730922,0.00021663471487268717
5.4275,1.6494661637908471e-05,3.0402600386982566e-05,5.021065369027536e-05,7.0325794772963887e-05,9.063090214888651e-05,0.00013210055493051258,0.00021662498808197963
5.43,1.6494258650407964e-05,3.0429926692764364e-05,5.0231504449050146e-05,7.034181286210099e-05,9.0637141597222913e-05,0.00013209776863002618,0.00021661542471375426
5.4325,1.6493960252330636e-05,3.0464465920210519e-05,5.0259945321489071e-05,7.0361976445703901e-05,9.0644777216030353e-05,0.00013209513810441065,0.00021660603295692033
5.435,1.6493778235937776e-05,3.0505116038030811e-05,5.029574230619792e-05,7.0386064204829441e-05,9.0653641228443689e-05,0.0001320926878848759,0.00021659684299405683
5.4375,1.6493722322813944e-05,3.0550822695545617e-05,5.0338524362015375e-05,7.0413721794341505e-05,9.0663535072720339e-05,0.00013209044682664721,0.00021658789233899368
5.44,1.649380063614906e-05,3.0600619156697916e-05,5.0387780526902392e-05,7.0444472775198092e-05,9.0674227999825718e-05,0.00013208843497687314,0.000216579208470461
5.4425,1.6494013468572464e-05,3.0653644058473525e-05,5.0442875309588682e-05,7.0477712968320419e-05,9.0685474066619284e-05,0.0001320866679046976,0.00021657081467546784
5.445,1.6494359258098705e-05,3.070914231985451e-05,5.0503067851757715e-05,7.0512710855079707e-05,9.0697019652188869e-05,0.0001320851615121535,0.00021656273327070721
5.4475,1.6494828932875129e-05,3.0766450626546972e-05,5.0567528835917337e-05,7.0548620579834377e-05,9.0708612131706664e-05,0.00013208392469799102,0.00021655497062197539
5.45,1.6495414599094172e-05,3.0824987357123648e-05,5.0635370567271549e-05,7.0584523165367026e-05,9.0720049034596396e-05,0.00013208297627806311,0.0002165475521733281
5.4525,1.6496097265549025e-05,3.0884218269379219e-05,5.0705641237397487e-05,7.0619448313896459e-05,9.0731133427938602e-05,0.00013208231375384517,0.00021654047397464467
5.455,1.6496857537682177e-05,3.0943643097107981e-05,5.0777332807849644e-05,7.0652435570838282e-05,9.0741688577423247e-05,0.00013208192704156985,0.00021653372008946999
5.4575,1.6497676798594508e-05,3.1002784305044161e-05,5.0849388805997245e-05,7.0682619376616237e-05,9.0751577860926575e-05,0.00013208182171231943,0.00021652730250080953
5.46,1.6498526999773397e-05,3.1061162631219025e-05,5.092066146936397e-05,7.0709269342142438e-05,9.0760696915276985e-05,0.00013208198661308302,0.00021652121970754069
5.4625,1.6499373991737423e-05,3.1118283305624392e-05,5.0989899699645957e-05,7.0731864698384331e-05,9.0768954115739102e-05,0.00013208238714516667,0.0002165154431914313
5.465,1.6500183003557981e-05,3.117363795476163e-05,5.105574259453261e-05,7.0750117237175831e-05,9.077627030768971e-05,0.00013208299567612486,0.00021650995412850343
5.4675,1.6500923827992886e-05,3.122669817099901e-05,5.1116720459107063e-05,7.0763967520434023e-05,9.0782597109072906e-05,0.00013208379627267718,0.00021650474630923564
5.47,1.650157244584859e-05,3.1276902572287447e-05,5.1171269544963696e-05,7.0773534707593668e-05,9.0787893644406138e-05,0.00013208474823771943,0.00021649978553634898
5.4725,1.6502113521602362e-05,3.1323661389875598e-05,5.1217799611884316e-05,7.0779086952040858e-05,9.0792123921015194e-05,0.00013208580873686331,0.00021649504098723241
5.475,1.6502538610283001e-05,3.1366351748928437e-05,5.1254781227674749e-05,7.0780966530285979e-05,9.0795249049244309e-05,0.0001320869197198051,0.00021649046295275692
5.4775,1.6502855051189682e-05,3.1404331653197296e-05,5.1280892062889828e-05,7.0779549094612655e-05,9.079723558443883e-05,0.00013208805083282681,0.00021648603084827887
5.48,1.6503071600227681e-05,3.143693771175698e-05,5.1295182712470299e-05,7.0775180716887295e-05,9.0798055186388046e-05,0.000132089170480191,0.0002164817145599207
5.4825,1.6503197930312444e-05,3.1463498278690607e-05,5.129722422259893e-05,7.0768162129204197e-05,9.0797668495187068e-05,0.00013209022696976966,0.00021647746882852453
5.485,1.650324105892791e-05,3.1483356180701961e-05,5.1287210068668886e-05,7.0758747520858041e-05,9.0796055515333056e-05,0.00013209118198138944,0.00021647325607419257
5.4875,1.6503208683772104e-05,3.1495891573787674e-05,5.1265942960807519e-05,7.074714057286897e-05,9.0793212481794322e-05,0.00013209200178340228,0.00021646903730265798
5.49,1.6503105316489255e-05,3.150054568502159e-05,5.1234749230091337e-05,7.0733498410540516e-05,9.0789147967875096e-05,0.00013209265138356308,0.00021646475685306924
5.4925,1.6502938796653265e-05,3.1496866863631093e-05,5.1195328834188835e-05,7.071797177248798e-05,9.0783911885261028e-05,0.00013209311905880075,0.00021646040089849167
5.495,1.6502714389877724e-05,3.1484528558520925e-05,5.1149521225178044e-05,7.0700684877077221e-05,9.0777554498900519e-05,0.00013209336444559448,0.00021645591781159669
5.4975,1.6502446359202101e-05,3.1463381746566697e-05,5.1099117886148312e-05,7.0681783221669808e-05,9.0770159405058868e-05,0.00013209337248182973,0.00021645129067900898
5.5,1.6502146896190967e-05,3.143347339961343e-05,5.104566313377971e-05,7.0661417558196143e-05,9.0761813957623437e-05,0.00013209311743728495,0.00021644648018602215
5.5025,1.6501829188496155e-05,3.1395073799641582e-05,5.0990361621763965e-05,7.0639760210163794e-05,9.075262030036095e-05,0.00013209258170240534,0.00021644145171091547
5.505,1.6501507064307663e-05,3.1348684251647441e-05,5.0934034594313597e-05,7.0617009219437e-05,9.0742697161537775e-05,0.00013209176525090936,0.00021643619660640412
5.5075,1.6501185778686451e-05,3.1295014348551526e-05,5.0877195737251122e-05,7.0593366824566606e-05,9.0732163438971854e-05,0.00013209065599712686,0.00021643068601788376
5.51,1.6500864753662538e-05,3.1234957919873658e-05,5.0820177319498323e-05,7.056904378477635e-05,9.072114736001464e-05,0.00013208925160721678,0.00021642490209113923
5.5125,1.6500534400112068e-05,3.1169554878250666e-05,5.0763207331047318e-05,7.0544246223616441e-05,9.0709776938797845e-05,0.00013208754984400371,0.00021641882165929308
5.515,1.650018338934762e-05,3.109994207132165e-05,5.0706489842336119e-05,7.0519186674284693e-05,9.0698182312230787e-05,0.00013208555823937648,0.00021641243472029904
5.5175,1.6499804434941025e-05,3.102731869721086e-05,5.0650262138213078e-05,7.0494093801177756e-05,9.0686507327615958e-05,0.00013208330639509884,0.00021640576036261122
5.52,1.6499380806618534e-05,3.0952876491186797e-05,5.0594806706690561e-05,7.0469187407563527e-05,9.0674862550017447e-05,0.00013208079604976573,0.00021639877295347162
5.5225,1.6498905856956005e-05,3.0877804353254916e-05,5.0540487821850142e-05,7.0444714852992588e-05,9.0663401987648839e-05,0.00013207805721628108,0.00021639148520936755
5.525,1.6498376191593258e-05,3.0803251890188107e-05,5.0487739464280376e-05,7.0420936522655128e-05,9.0652273451012497e-05,0.00013207512277632605,0.00021638391633285281
5.5275,1.6497788995075232e-05,3.0730362445961575e-05,5.043704336826798e-05,7.0398112984473176e-05,9.0641618307324206e-05,0.00013207202024716807,0.00021637606243825563
5.53,1.649714439311588e-05,3.0660314824251915e-05,5.038891812711911e-05,7.0376498394436444e-05,9.0631569389856506e-05,0.00013206878853979723,0.000216367938934087
5.5325,1.6496451692843569e-05,3.0594365152612281e-05,5.0343915975232622e-05,7.0356379566805262e-05,9.0622245707532622e-05,0.00013206546533932014,0.00021635958573783682
5.535,1.649571674132315e-05,3.0533824676109764e-05,5.0302600886232394e-05,7.0338058247909984e-05,9.0613772513121771e-05,0.00013206204141990663,0.00021635102098175921
5.5375,1.6494950173982892e-05,3.0480016318324204e-05,5.0265549224229275e-05,7.0321867067280232e-05,9.0606278687927193e-05,0.00013205858497872787,0.00021634227231666361
5.54,1.6494164028633234e-05,3.0434203000436597e-05,5.0233347771890765e-05,7.0308163580391791e-05,9.0599903266647098e-05,0.00013205512265370011,0.00021633337037697708
5.5425,1.6493374402220123e-05,3.039749897477672e-05,5.0206580852311934e-05,7.0297308715600794e-05,9.0594795453626193e-05,0.00013205169396266083,0.00021632435779099691
5.545,1.6492594344155608e-05,3.037075056563028e-05,5.0185799684709343e-05,7.0289642137981505e-05,9.0591083298638238e-05,0.00013204831444408547,0.00021631525343551264
5.5475,1.6491842992815417e-05,3.0354471154203903e-05,5.017152710259303e-05,7.0285496482016193e-05,9.0588886993072748e-05,0.00013204498966828818,0.00021630610831280679
5.55,1.6491130781816273e-05,3.0348790256426901e-05,5.0164221910626982e-05,7.0285162346509522e-05,9.0588287298955196e-05,0.00013204171334592021,0.00021629695311250655
5.5525,1.6490473632763756e-05,3.0353452414475212e-05,5.0164263491092094e-05,7.0288883701972793e-05,9.0589338947930293e-05,0.00013203849149834041,0.00021628782427579249
5.555,1.6489888285506448e-05,3.0367852408815288e-05,5.017192557309197e-05,7.0296841044353836e-05,9.0592063745558625e-05,0.00013203535948382305,0.00021627876562220412
5.5575,1.6489388867073271e-05,3.039111331864814e-05,5.0187365311580979e-05,7.030912567820712e-05,9.0596433558523689e-05,0.00013203234349339565,0.00021626980473573448
5.56,1.648898862505198e-05,3.0422194671480942e-05,5.0210608488705036e-05,7.0325734893879476e-05,9.0602381107648556e-05,0.00013202947625661187,0.00021626098446333704
5.5625,1.6488701579617652e-05,3.0459987827588589e-05,5.0241525800634215e-05,7.0346550001132319e-05,9.0609786828581577e-05,0.00013202677749320316,0.00021625233171172466
5.565,1.6488539682850183e-05,3.0503398096881427e-05,5.0279834066892122e-05,7.0371329651875927e-05,9.0618485205377577e-05,0.00013202427535783263,0.00021624387845113415
5.5675,1.6488510739812414e-05,3.0551401609716287e-05,5.03250993971076e-05,7.0399689956343389e-05,9.0628273183918724e-05,0.00013202199325634042,0.0002162356552471738
5.57,1.6488623635310872e-05,3.0603078429017605e-05,5.0376750469723786e-05,7.0431133758765027e-05,9.0638923910264519e-05,0.0001320199582362205,0.00021622770077085708
5.5725,1.6488876566244861e-05,3.0657616358099279e-05,5.0434087567932091e-05,7.046502056262144e-05,9.0650190613225868e-05,0.00013201818850545679,0.00021622003965463799
5.575,1.6489261426495622e-05,3.0714304594694374e-05,5.049630248559715e-05,7.0500578212297519e-05,9.0661812822445871e-05,0.00013201669476576276,0.00021621268523879352
5.5775,1.6489771373753905e-05,3.0772522091131412e-05,5.0562510463644107e-05,7.0536930229628871e-05,9.0673546980135573e-05,0.00013201549207847175,0.00021620565469061042
5.58,1.6490393037219642e-05,3.0831713184365456e-05,5.0631760998733461e-05,7.0573119364968447e-05,9.0685182624388746e-05,0.0001320145832048402,0.0002161989514612178
5.5825,1.6491107853096261e-05,3.0891368084091703e-05,5.0703051488101365e-05,7.0608158194368899e-05,9.0696527845537272e-05,0.00013201397373598404,0.00021619258647176563
5.585,1.6491896533612101e-05,3.0951000463865324e-05,5.0775320590268234e-05,7.0641084932593703e-05,9.0707408692246126e-05,0.00013201366002108992,0.00021618655946935853
5.5875,1.6492734572386917e-05,3.1010133239133542e-05,5.0847448726194626e-05,7.0671038303624569e-05,9.0717678091490082e-05,0.00013201363452960987,0.00021618086784315602
5.59,1.6493592938047148e-05,3.1068285429036453e-05,5.0918217383122234e-05,7.0697324514724287e-05,9.0727226758576597e-05,0.00013201388321609149,0.00021617551163243199
5.5925,1.6494436578707368e-05,3.1124960315041004e-05,5.0986307942430361e-05,7.0719476958239788e-05,9.0735958983992562e-05,0.00013201437482969941,0.00021617047297002259
5.595,1.6495231982866575e-05,3.1179641263937114e-05,5.105028906934746e-05,7.073726430398748e-05,9.0743787127037345e-05,0.00013201507880190221,0.00021616573564985786
5.5975,1.6495950128554132e-05,3.1231786655515501e-05,5.1108628390886966e-05,7.0750677218466416e-05,9.0750645467691893e-05,0.00013201597023496168,0.00021616128629904971
5.6,1.649657017815426e-05,3.1280824029284056e-05,5.1159729835477585e-05,7.0759883101729443e-05,9.0756478537591521e-05,0.00013201701133574507,0.00021615709774539511
5.6025,1.6497077468725006e-05,3.1326145539334746e-05,5.1202004685693431e-05,7.0765169929528596e-05,9.0761222793359913e-05,0.0001320181442594892,0.0002161531162270001
5.605,1.6497475116810344e-05,3.136712678103293e-05,5.1234007991608268e-05,7.0766911776536806e-05,9.0764846171088005e-05,0.00013201934008967716,0.00021614934006706327
5.6075,1.6497765499898368e-05,3.1403106302840896e-05,5.1254555179506819e-05,7.0765454894279787e-05,9.0767278020079242e-05,0.00013202053860572835,0.00021614571152468194
5.61,1.6497961688255961e-05,3.1433416951375595e-05,5.1262936544937859e-05,7.076112520670222e-05,9.076847749332832e-05,0.00013202171153829312,0.00021614220907430342
5.6125,1.649807148360097e-05,3.1457389764605723e-05,5.1259019009462087e-05,7.0754194081742696e-05,9.0768391411712038e-05,0.00013202280631831597,0.00021613878816400663
5.615,1.6498102730320124e-05,3.1474380919749801e-05,5.1243314461318662e-05,7.0744880844910248e-05,9.0766990905732215e-05,0.00013202378592322677,0.00021613541220288609
5.6175,1.6498060888961753e-05,3.1483792467777601e-05,5.1216918212991873e-05,7.0733355205765343e-05,9.0764266009757408e-05,0.00013202461661597937,0.00021613204377969963
5.62,1.6497948968414911e-05,3.1485102987313977e-05,5.1181376446153448e-05,7.0719750295625527e-05,9.0760227272400476e-05,0.00013202526929494065,0.00021612863753501109
5.6225,1.6497776607143727e-05,3.147791201804054e-05,5.1138509568930411e-05,7.0704195508181401e-05,9.0754923242635844e-05,0.00013202572846067695,0.00021612517594024768
5.625,1.6497553463933485e-05,3.1461963555042506e-05,5.1090177262602329e-05,7.0686810226352123e-05,9.0748413103677736e-05,0.00013202596023881741,0.00021612161750980734
5.6275,1.6497290579859621e-05,3.1437187513236774e-05,5.1038079448736918e-05,7.0667735149226643e-05,9.0740780740229698e-05,0.00013202593986178453,0.00021611792874297642
5.63,1.6497002510742273e-05,3.140372801280962e-05,5.098360051976717e-05,7.0647135722834518e-05,9.0732127831794464e-05,0.00013202564860343861,0.00021611408022069418
5.6325,1.6496705096000283e-05,3.1361958473276821e-05,5.0927753885134978e-05,7.0625204031512411e-05,9.0722576575319461e-05,0.00013202508153169643,0.00021611005603949403
5.635,1.6496406451640329e-05,3.1312470553402627e-05,5.0871167321422107e-05,7.0602145265564374e-05,9.0712246450857479e-05,0.00013202422692220919,0.00021610582702278575
5.6375,1.6496109022158549e-05,3.1256060052752058e-05,5.0814233573941349e-05,7.0578176152811346e-05,9.0701271975273165e-05,0.00013202308031638049,0.00021610137387556973
5.64,1.6495809703301428e-05,3.1193696358534818e-05,5.0757211422239913e-05,7.0553518039151954e-05,9.0689794290671794e-05,0.00013202164319602264,0.0002160966826489462
5.6425,1.6495502005151075e-05,3.1126475514115368e-05,5.0700300857115533e-05,7.0528398592967334e-05,9.067796005454495e-05,0.00013201992856957983,0.00021609175024378299
5.645,1.64951730394355e-05,3.1055566667515083e-05,5.0643709620981879e-05,7.0503036541180589e-05,9.0665909862356871e-05,0.00013201794770258054,0.00021608656873377686
5.6475,1.6494804510069096e-05,3.0982166798188477e-05,5.058768339449557e-05,7.0477644633519493e-05,9.0653767012329356e-05,0.00013201569664202952,0.0002160811032466005
5.65,1.6494392479724547e-05,3.0907482976320545e-05,5.0532561852901135e-05,7.0452471049885346e-05,9.0641675353424797e-05,0.00013201321791547261,0.00021607538607686203
5.6525,1.6493928149365337e-05,3.0832687135307196e-05,5.0478739812090129e-05,7.0427762242326869e-05,9.0629798587817744e-05,0.00013201053478707026,0.00021606941577625871
5.655,1.6493409548694253e-05,3.0758926574112981e-05,5.0426680900589405e-05,7.040377676741147e-05,9.0618281249095917e-05,0.00013200767700935657,0.00021606320665665978
5.6575,1.6492835351968693e-05,3.068735882116376e-05,5.037689460334175e-05,7.0380774831232081e-05,9.0607273374412444e-05,0.00013200468100088068,0.0002160567642980705
5.66,1.6492210801464105e-05,3.0619198011624641e-05,5.0329921582105536e-05,7.035901644122823e-05,9.0596907443568378e-05,0.00013200159288889832,0.00021605010804231681
5.6625,1.6491546770263755e-05,3.055573443124965e-05,5.0286329935712465e-05,7.0338798593154689e-05,9.0587310788759195e-05,0.00013199845929448843,0.00021604328603080737
5.665,1.6490846960045439e-05,3.0498288601282112e-05,5.0246685638462367e-05,7.032042464628331e-05,9.0578601967123323e-05,0.0001319952580227807,0.00021603630156275146
5.6675,1.6490126646043529e-05,3.0448172711578556e-05,5.0211579832240433e-05,7.0304250546447084e-05,9.0570919278072713e-05,0.00013199206947794935,0.00021602919888707493
5.67,1.6489397896964784e-05,3.0406596710184407e-05,5.0181604548357588e-05,7.0290645658824561e-05,9.0564411471858223e-05,0.0001319889217490718,0.00021602200964104785
5.6725,1.6488671496184973e-05,3.0374561605660994e-05,5.0157330291299235e-05,7.0279968142634213e-05,9.0559218431594194e-05,0.00013198584130673279,0.00021601474440787187
5.675,1.6487966366286519e-05,3.0352773658195766e-05,5.0139313078685293e-05,7.0272583740175101e-05,9.0555491441340492e-05,0.00013198287201207621,0.00021600746044572267
5.6775,1.6487297400650832e-05,3.0341574281051681e-05,5.0128057232244624e-05,7.0268827007112313e-05,9.055334809834843e-05,0.00013198000912226189,0.00021600018631420814
5.68,1.6486675212164647e-05,3.034091315438004e-05,5.012399989827489e-05,7.0268993015569023e-05,9.0552874117622479e-05,0.00013197724281513294,0.00021599295081884209
5.6825,1.6486113408107501e-05,3.035036089029317e-05,5.0127484467371889e-05,7.027332312894146e-05,9.0554126267630345e-05,0.00013197457307031286,0.00021598578021813462
5.685,1.6485631162713547e-05,3.0369176754923679e-05,5.0138756745300246e-05,7.0281997170907397e-05,9.0557134798859365e-05,0.00013197203972419255,0.00021597872370492219
5.6875,1.6485242521171347e-05,3.0396393517705494e-05,5.0157932956648108e-05,7.0295098800942664e-05,9.0561879306113723e-05,0.00013196967341178557,0.00021597181565873892
5.69,1.6484965025927255e-05,3.0430927133767076e-05,5.0184985980634946e-05,7.0312608329037196e-05,9.0568296721379852e-05,0.00013196750891619557,0.00021596509816490403
5.6925,1.6484805228655198e-05,3.0471656610851862e-05,5.0219709184710694e-05,7.0334372361927202e-05,9.0576254080333035e-05,0.00013196555155262207,0.00021595857674778715
5.695,1.6484774306308704e-05,3.0517515047953796e-05,5.0261753966319539e-05,7.0360119356975079e-05,9.0585590005266852e-05,0.00013196383822781981,0.00021595229507557909
5.6975,1.6484882373044267e-05,3.0567524824997901e-05,5.0310613256771866e-05,7.0389434929433228e-05,9.0596103132877738e-05,0.00013196239571263685,0.00021594628827345357
5.7,1.6485129324928745e-05,3.0620811319273782e-05,5.0365632044539078e-05,7.0421771448369116e-05,9.0607554367090937e-05,0.0001319612386476326,0.00021594057399581415
5.7025,1.648551336929376e-05,3.0676612381959875e-05,5.042603449692239e-05,7.0456441659735671e-05,9.0619693459000977e-05,0.00013196038562251288,0.00021593517345561779
5.705,1.6486022414711466e-05,3.0734257707741812e-05,5.0490941043385597e-05,7.0492623836786809e-05,9.0632251690820958e-05,0.00013195984115220352,0.00021593008740557123
5.7075,1.6486648202172355e-05,3.0793161769929715e-05,5.0559407674955251e-05,7.052940100515267e-05,9.0644992818471228e-05,0.00013195961889482999,0.00021592533610001138
5.71,1.648737703439476e-05,3.0852796640455848e-05,5.0630437408829434e-05,7.056579134965498e-05,9.0657712611992835e-05,0.00013195973137413166,0.00021592094090026995
5.7125,1.6488188823299809e-05,3.0912662922596135e-05,5.0702974407196718e-05,7.0600784252654864e-05,9.0670207203906659e-05,0.00013196016944954785,0.00021591689403909414
5.715,1.6489059775121096e-05,3.0972279104532435e-05,5.0775910840156317e-05,7.0633425546435695e-05,9.0682290853035907e-05,0.00013196091980704469,0.00021591318358396219
5.7175,1.6489962417015424e-05,3.1031169427757287e-05,5.0848075191327155e-05,7.0662891112594585e-05,9.0693812688922161e-05,0.00013196197290821264,0.0002159098107963277
5.72,1.6490867813567016e-05,3.1088847990927082e-05,5.0918201820231455e-05,7.0688554780152805e-05,9.0704654912693945e-05,0.00013196330801434986,0.00021590677268590043
5.7225,1.6491713779351747e-05,3.1144775604706069e-05,5.0984877947484445e-05,7.0709981198245202e-05,9.0714661100651774e-05,0.0001319648320499323,0.00021590398263203925
5.725,1.6492501798122074e-05,3.1198471614635421e-05,5.1046681427896327e-05,7.0727076191390005e-05,9.0723794520268416e-05,0.0001319665800250606,0.00021590150462696647
5.7275,1.6493201042740709e-05,3.1249371148017937e-05,5.110203802801982e-05,7.0739883254168577e-05,9.073195854882916e-05,0.00013196850682898101,0.00021589930806783193
5.73,1.6493791374583953e-05,3.1296882042708722e-05,5.1149347172260247e-05,7.0748610978843047e-05,9.0739068394923188e-05,0.00013197055871973177,0.00021589734833438737
5.7325,1.6494264326275211e-05,3.1340386228101809e-05,5.1187076492044106e-05,7.0753575824558017e-05,9.0745049340966913e-05,0.00013197268570625697,0.00021589559048694091
