Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
5.135,1.3223586508866915e-10,2.0456607893563262e-10,2.6157627214950251e-10,3.1132149811377811e-10,3.7609275766409513e-10,5.2871821815785259e-10,6.3732783458153107e-10
5.1375,1.3208109616744926e-10,2.042250226741253e-10,2.6111538129732662e-10,3.1077668652515908e-10,3.754679725793271e-10,5.2795839566059677e-10,6.3657092770603224e-10
5.14,1.3194979633406408e-10,2.0392821988887957e-10,2.6071327353669995e-10,3.1029620844898302e-10,3.749103039683327e-10,5.2726303191572678e-10,6.3585867560121101e-10
5.1425,1.3184231761287483e-10,2.0367660491886039e-10,2.6037120742588974e-10,3.0988152412921558e-10,3.7442152051715041e-10,5.2663437375489736e-10,6.3519360554456162e-10
5.145,1.3175902091573688e-10,2.0347107072762641e-10,2.6009041563893133e-10,3.0953398750974852e-10,3.7400311394786878e-10,5.2607436912296092e-10,6.3457801538074797e-10
5.1475,1.3170026394450279e-10,2.0331245756476494e-10,2.598720922568022e-10,3.0925496647488561e-10,3.7365654536403918e-10,5.2558498002095353e-10,6.3401427445709643e-10
5.15,1.3166638466074417e-10,2.0320154589858498e-10,2.597173314374556e-10,3.0904581038532366e-10,3.7338330873559567e-10,5.2516823444719143e-10,6.3350495330385921e-10
5.1525,1.3165767497838272e-10,2.0313901786035224e-10,2.5962704168386336e-10,3.0890771631042819e-10,3.731848309797547e-10,5.2482604377774024e-10,6.3305270222299696e-10
5.155,1.3167435560134509e-10,2.0312539631976994e-10,2.5960185457709389e-10,3.0884157646837005e-10,3.7306233224974597e-10,5.2456012792487749e-10,6.3265996655077289e-10
5.1575,1.3171656502593267e-10,2.03161025110592e-10,2.5964214140606432e-10,3.0884793673154051e-10,3.7301666944766749e-10,5.2437177470654162e-10,6.3232875442261538e-10
5.16,1.3178434378514142e-10,2.0324604890211365e-10,2.5974804370587054e-10,3.0892700000066109e-10,3.7304823685784803e-10,5.2426184962857458e-10,6.3206071305273791e-10
5.1625,1.3187761550791442e-10,2.0338041151956024e-10,2.5991949338502549e-10,3.0907870301604696e-10,3.7315705827694578e-10,5.2423089920220605e-10,6.3185725605574913e-10
5.165,1.3199617825485439e-10,2.0356387744002912e-10,2.6015619431507596e-10,3.093027189806544e-10,3.7334283437962973e-10,5.2427924379149225e-10,6.3171968858575197e-10
5.1675,1.3213973381944473e-10,2.0379605687868357e-10,2.6045757159946236e-10,3.0959838973587447e-10,3.736048983500906e-10,5.2440678340394839e-10,6.3164899215520806e-10
5.17,1.3230794733385533e-10,2.0407643381693599e-10,2.6082275441112992e-10,3.0996469881677555e-10,3.7394213585082175e-10,5.2461272497644205e-10,6.316454752737246e-10
5.1725,1.3250051061576049e-10,2.0440442629949237e-10,2.6125069364826058e-10,3.1040038161150693e-10,3.7435310699450718e-10,5.2489581585568421e-10,6.31709024095436e-10
5.175,1.3271714262206513e-10,2.0477940214405701e-10,2.6174028635762413e-10,3.1090413316259957e-10,3.7483635636659317e-10,5.2525475312374024e-10,6.3183949914632294e-10
5.1775,1.3295751697939194e-10,2.0520062577336374e-10,2.6229037041168471e-10,3.1147456670106692e-10,3.7539042437987e-10,5.2568835972905638e-10,6.3203690831170577e-10
5.18,1.3322116681924164e-10,2.0566713180124933e-10,2.6289956276612805e-10,3.1211010267121332e-10,3.76013619476804e-10,5.2619513685270305e-10,6.3230096323801931e-10
5.1825,1.3350742010429628e-10,2.0617760172537157e-10,2.6356603276921194e-10,3.1280872853529155e-10,3.767038213196562e-10,5.2677303081297532e-10,6.3263081998940728e-10
5.185,1.3381540759069924e-10,2.0673034925725039e-10,2.6428741612293003e-10,3.1356785572356558e-10,3.7745835442239515e-10,5.2741958427066279e-10,6.3302521228301487e-10
5.1875,1.3414414276665667e-10,2.0732342641841759e-10,2.6506091044187868e-10,3.1438436199034254e-10,3.7827401054322637e-10,5.2813192553528109e-10,6.334825240108218e-10
5.19,1.3449256931354177e-10,2.0795472763067599e-10,2.6588345414916078e-10,3.1525478933225427e-10,3.7914720074417802e-10,5.2890679138356737e-10,6.340007557443624e-10
5.1925,1.3485956935822188e-10,2.0862204195436256e-10,2.6675186601133988e-10,3.161755407940383e-10,3.8007412105353431e-10,5.2974056146732089e-10,6.3457756613691643e-10
5.195,1.352439187818319e-10,2.0932295955882429e-10,2.6766276516448248e-10,3.1714282112044127e-10,3.8105077768336991e-10,5.3062926444895832e-10,6.3521021526800295e-10
5.1975,1.3564423084341626e-10,2.1005477912485724e-10,2.6861245689203301e-10,3.1815251561048464e-10,3.8207280477422921e-10,5.3156865787773732e-10,6.3589565372376601e-10
5.2,1.3605895764764538e-10,2.1081452642944282e-10,2.6959690828395087e-10,3.1920013885215682e-10,3.8313546213681651e-10,5.3255410724792543e-10,6.3663043356098354e-10
5.2025,1.3648639201713117e-10,2.1159900802153065e-10,2.7061182925460071e-10,3.2028092565986575e-10,3.8423366377204869e-10,5.3358048142219427e-10,6.3741048905131512e-10
5.205,1.3692471139091885e-10,2.1240490300851461e-10,2.7165281831709105e-10,3.2138998852227293e-10,3.8536218003979131e-10,5.3464241690353329e-10,6.3823148399513166e-10
5.2075,1.3737201184489201e-10,2.1322879081997606e-10,2.7271538937262999e-10,3.225223901636663e-10,3.8651578082038578e-10,5.3573458940022524e-10,6.3908902733293637e-10
5.21,1.3782633211894369e-10,2.1406714532223239e-10,2.737949805526389e-10,3.236731748280181e-10,3.8768927734494476e-10,5.3685178059793447e-10,6.3997876565886122e-10
5.2125,1.3828564912226914e-10,2.1491630326178991e-10,2.7488693288980044e-10,3.2483736411432473e-10,3.8887747926985631e-10,5.3798878887452493e-10,6.4089628451811138e-10
5.215,1.3874785884048783e-10,2.1577245105883239e-10,2.7598641535933724e-10,3.2600985570343752e-10,3.9007510035397437e-10,5.3914026946518071e-10,6.4183700256611734e-10
5.2175,1.3921077900375234e-10,2.1663167440408138e-10,2.770884215084609e-10,3.2718534292833043e-10,3.9127666847565008e-10,5.4030084877301337e-10,6.4279627652506725e-10
5.22,1.3967217075750969e-10,2.1749002070147131e-10,2.7818786404289883e-10,3.2835838514049041e-10,3.9247661984305759e-10,5.4146503182304081e-10,6.4376937897650313e-10
5.2225,1.4012980933008037e-10,2.1834356977729522e-10,2.7927969417747691e-10,3.2952353947827379e-10,3.9366939026371874e-10,5.4262722995083971e-10,6.4475149721073946e-10
5.225,1.4058153507438285e-10,2.1918846264051769e-10,2.8035902081583369e-10,3.306755490956904e-10,3.9484956223085006e-10,5.4378187933287455e-10,6.4573767833637031e-10
5.2275,1.4102524132970438e-10,2.2002086729266291e-10,2.8142108674867473e-10,3.3180937606033829e-10,3.9601192891368146e-10,5.4492369450265335e-10,6.4672317413011556e-10
5.23,1.4145883792530325e-10,2.2083695596162178e-10,2.8246116205023061e-10,3.3292009384341242e-10,3.9715146468218762e-10,5.4604773148423169e-10,6.477034144253458e-10
5.2325,1.41880240127172e-10,2.2163293887831766e-10,2.8347451539682093e-10,3.3400281502321303e-10,3.9826322958320204e-10,5.4714931055402535e-10,6.4867403836282531e-10
5.235,1.4228740565890444e-10,2.2240513568235879e-10,2.8445652635818197e-10,3.3505270553747658e-10,3.9934238756484401e-10,5.4822381040526805e-10,6.4963075854920031e-10
5.2375,1.4267835060342118e-10,2.231500090491884e-10,2.8540282152006609e-10,3.3606515695390146e-10,4.0038433680839161e-10,5.4926652378525966e-10,6.5056916834577152e-10
5.24,1.430511368758248e-10,2.2386414008563116e-10,2.8630931954304339e-10,3.3703591947893777e-10,4.0138486324716383e-10,5.5027310214049978e-10,6.5148527083571072e-10
5.2425,1.4340385276030478e-10,2.2454418366484029e-10,2.8717211747417969e-10,3.379610148821761e-10,4.023399947280907e-10,5.5123955477394502e-10,6.5237532567859512e-10
5.245,1.4373462704749523e-10,2.2518688351872787e-10,2.8798743918920457e-10,3.3883667589458995e-10,4.0324593886583559e-10,5.5216232405649515e-10,6.5323595845856651e-10
5.2475,1.4404167510640424e-10,2.2578916551267109e-10,2.8875171693514929e-10,3.396593847802239e-10,4.0409921771838639e-10,5.5303824707058292e-10,6.5406417555589226e-10
5.25,1.4432335919524456e-10,2.2634823070152782e-10,2.8946167424510646e-10,3.4042585178149987e-10,4.0489661317461033e-10,5.5386427053347937e-10,6.5485706051365267e-10
5.2525,1.4457825597470999e-10,2.2686162773867179e-10,2.9011441777101366e-10,3.4113310868278052e-10,4.0563524891539043e-10,5.5463754245997927e-10,6.5561185614239088e-10
5.255,1.4480520654233962e-10,2.2732728653979837e-10,2.907074831671822e-10,3.4177860864998586e-10,4.0631265190378765e-10,5.5535564940014102e-10,6.563261997775283e-10
5.2575,1.4500332463047158e-10,2.277434994088787e-10,2.9123884114717318e-10,3.4236025727859074e-10,4.0692674525326635e-10,5.5601658415613463e-10,6.5699801517832582e-10
5.26,1.4517195865622821e-10,2.2810887313068447e-10,2.9170688759724465e-10,3.4287646744658232e-10,4.074759486456219e-10,5.5661878068078674e-10,6.5762557953829197e-10
5.2625,1.4531063213369957e-10,2.2842227643365142e-10,2.921103783035854e-10,3.4332606745493949e-10,4.0795910921733486e-10,5.571610896016669e-10,6.582075934480157e-10
5.265,1.4541898877100777e-10,2.2868280795213837e-10,2.92448375749887e-10,3.4370820379321417e-10,4.0837542429173568e-10,5.576426877508425e-10,6.5874317172614024e-10
5.2675,1.4549677914029303e-10,2.2888981332976205e-10,2.9272026615802726e-10,3.4402228629427344e-10,4.0872435404410923e-10,5.5806300513722376e-10,6.5923160406027466e-10
5.27,1.4554388554509836e-10,2.2904292244852652e-10,2.9292576167684914e-10,3.4426809442089658e-10,4.0900572605727558e-10,5.5842189192801011e-10,6.5967256987011603e-10
5.2725,1.4556038014215815e-10,2.2914208600976608e-10,2.9306485528916956e-10,3.4444574443835657e-10,4.0921983566783735e-10,5.5871977775435266e-10,6.6006628874915236e-10
5.275,1.4554659436859999e-10,2.2918759629418091e-10,2.9313786068081262e-10,3.445556771715142e-10,4.0936732145189404e-10,5.5895747716345483e-10,6.6041333000564897e-10
5.2775,1.4550313163398942e-10,2.2918004646703658e-10,2.9314542205049899e-10,3.4459862860420207e-10,4.0944902707812349e-10,5.5913590092678394e-10,6.6071432975937413e-10
5.28,1.454308111959908e-10,2.2912028477461557e-10,2.9308848229426026e-10,3.4457557598416776e-10,4.0946597545000708e-10,5.5925593552687567e-10,6.6096986738288603e-10
5.2825,1.453305796942056e-10,2.2900938350008805e-10,2.9296828072679388e-10,3.4448768785868723e-10,4.0941926929907985e-10,5.5931854106348523e-10,6.6118061360013354e-10
5.285,1.4520347422873891e-10,2.2884867752130692e-10,2.9278638744416315e-10,3.4433642280797036e-10,4.0931026318283443e-10,5.5932485470526139e-10,6.6134740130001131e-10
5.2875,1.450506216146884e-10,2.2863974568140466e-10,2.9254468221038326e-10,3.4412358560256245e-10,4.0914066359799272e-10,5.5927636655058831e-10,6.6147139541366506e-10
5.29,1.4487328754607401e-10,2.2838442294484806e-10,2.9224535422724538e-10,3.4385138116821038e-10,4.0891263586329722e-10,5.5917516619135204e-10,6.6155447419876963e-10
5.2925,1.4467290997625213e-10,2.2808477094634586e-10,2.9189078386414825e-10,3.4352226004241814e-10,4.0862862627818372e-10,5.5902360786339584e-10,6.6159872489271558e-10
5.295,1.444510840013927e-10,2.2774304116809737e-10,2.9148348924634607e-10,3.4313879973339612e-10,4.0829119137815876e-10,5.5882407354773078e-10,6.6160619287550908e-10
5.2975,1.442095331813056e-10,2.2736165377350948e-10,2.9102612102006446e-10,3.4270361930699021e-10,4.0790290126220126e-10,5.5857878778176943e-10,6.6157845352840035e-10
5.3,1.4395007413903881e-10,2.2694317990064767e-10,2.9052147262511028e-10,3.422193752895374e-10,4.0746633450881938e-10,5.5829008024760637e-10,6.6151711238140537e-10
5.3025,1.4367457511898299e-10,2.2649028402766404e-10,2.8997246802498384e-10,3.4168879312738742e-10,4.0698405294211582e-10,5.5796029460182769e-10,6.6142388568879848e-10
5.305,1.4338493504793945e-10,2.2600571367932632e-10,2.8938221105151976e-10,3.4111479476283184e-10,4.0645876253560907e-10,5.5759182792906443e-10,6.6130071717930313e-10
5.3075,1.4308303272024702e-10,2.2549228142031901e-10,2.8875400593432968e-10,3.4050059592607908e-10,4.058934874055547e-10,5.5718730258046642e-10,6.6114982838620703e-10
5.31,1.4277066915906069e-10,2.2495279844696307e-10,2.8809126760999237e-10,3.3984960707035596e-10,4.0529147141247649e-10,5.5674954056767687e-10,6.6097352854494944e-10
5.3125,1.4244946770472107e-10,2.2438994065842768e-10,2.8739730120919881e-10,3.3916514515459609e-10,4.0465586518632761e-10,5.5628112208709817e-10,6.6077377575058818e-10
5.315,1.4212088582057235e-10,2.238062388364596e-10,2.8667520152145487e-10,3.384503033071295e-10,4.0398957970368091e-10,5.5578437430771111e-10,6.6055220984177987e-10
5.3175,1.4178631904183407e-10,2.2320420805495014e-10,2.8592795581732342e-10,3.3770800951487686e-10,4.0329535938636997e-10,5.5526145184692665e-10,6.6031019345047483e-10
5.32,1.4144720163273565e-10,2.2258647067416706e-10,2.8515861096737375e-10,3.3694120180525804e-10,4.0257596532055729e-10,5.5471460036415268e-10,6.6004926100828769e-10
5.3225,1.4110504792573953e-10,2.2195573835653954e-10,2.8437032929750703e-10,3.3615293989978163e-10,4.0183419702742906e-10,5.5414610882603481e-10,6.5977093192888954e-10
5.325,1.4076143363737051e-10,2.2131473552376426e-10,2.8356631573858327e-10,3.3534632083342627e-10,4.0107289903180214e-10,5.535582066986807e-10,6.5947682180768792e-10
5.3275,1.4041793063351778e-10,2.2066610152644113e-10,2.8274971855009014e-10,3.3452436992872518e-10,4.0029484945981184e-10,5.529530682640504e-10,6.5916851544005648e-10
5.33,1.4007602533140151e-10,2.2001235686397073e-10,2.8192360661841229e-10,3.3369002138168098e-10,3.9950271688572727e-10,5.5233275682600851e-10,6.588474778121688e-10
5.3325,1.3973704799034683e-10,2.1935591760323461e-10,2.8109100067651806e-10,3.3284621673881346e-10,3.9869916537056226e-10,5.516992668714402e-10,6.5851500155346357e-10
5.335,1.3940211257371211e-10,2.186990382780828e-10,2.8025479015629172e-10,3.3199581407502401e-10,3.9788677765101777e-10,5.5105431236573256e-10,6.5817194390076009e-10
5.3375,1.3907210142449951e-10,2.1804373352242691e-10,2.7941762470991367e-10,3.3114147379360145e-10,3.9706797483374908e-10,5.5039942977056122e-10,6.5781895665903728e-10
5.34,1.3874770127638172e-10,2.1739176074934002e-10,2.7858186062470122e-10,3.3028560888007277e-10,3.9624494776453364e-10,5.4973601610707582e-10,6.5745635077498127e-10
5.3425,1.3842947825311187e-10,2.1674469846846966e-10,2.7774961045770728e-10,3.2943036907956011e-10,3.9541965357068291e-10,5.4906527829720933e-10,6.5708422105134341e-10
5.345,1.3811794926308258e-10,2.1610404240728016e-10,2.7692285481028671e-10,3.2857772028850782e-10,3.9459387732586513e-10,5.4838835502227806e-10,6.5670265008457987e-10
5.3475,1.3781362951722865e-10,2.1547125496260388e-10,2.7610351452057548e-10,3.2772951501493994e-10,3.9376928703557552e-10,5.4770621619587461e-10,6.5631171136212322e-10
5.35,1.3751703606722929e-10,2.1484775906041437e-10,2.7529347708607496e-10,3.26887565527868e-10,3.9294747171528708e-10,5.4701976566865096e-10,6.5591142527460835e-10
5.3525,1.3722865968993991e-10,2.1423489468337778e-10,2.7449458238537406e-10,3.260536845754541e-10,3.9212997305847347e-10,5.463297783713502e-10,6.5550147246510885e-10
5.355,1.3694890702269011e-10,2.1363385377955878e-10,2.737085743237437e-10,3.2522971329137562e-10,3.9131836110825078e-10,5.4563708691522166e-10,6.5508155879181999e-10
5.3575,1.3667804184332572e-10,2.1304564708286724e-10,2.7293701388083728e-10,3.2441734173842639e-10,3.9051413075850898e-10,5.4494239785549841e-10,6.5465136901951771e-10
5.36,1.3641615317621374e-10,2.1247111239613055e-10,2.7218125548771509e-10,3.2361805051402793e-10,3.8971869538709969e-10,5.442464638306819e-10,6.5421061915710226e-10
5.3625,1.361631985406006e-10,2.1191097742749411e-10,2.7144249340279018e-10,3.2283309112569011e-10,3.8893325371110443e-10,5.4354989691859218e-10,6.5375888595387482e-10
5.365,1.3591908601614502e-10,2.1136590860371488e-10,2.7072180370439099e-10,3.2206354648044727e-10,3.8815880386807621e-10,5.4285311093831454e-10,6.5329556272638107e-10
5.3675,1.3568376809438774e-10,2.108365637521846e-10,2.7002023038725014e-10,3.213104856175962e-10,3.8739626699894578e-10,5.4215639847660722e-10,6.5281988498085949e-10
5.37,1.3545728994152499e-10,2.1032363102800729e-10,2.6933885420796809e-10,3.2057508216683983e-10,3.8664670393804103e-10,5.4146026842732345e-10,6.5233139230860986e-10
5.3725,1.3523976706260942e-10,2.0982785076186912e-10,2.6867885705920339e-10,3.1985865666586801e-10,3.8591137164920046e-10,5.4076555154085769e-10,6.5182996197533919e-10
5.375,1.350313102178523e-10,2.0934997721582164e-10,2.6804147199513577e-10,3.1916261472663669e-10,3.851916523784057e-10,5.4007330240895053e-10,6.5131567920947835e-10
5.3775,1.3483197970365166e-10,2.0889073792832789e-10,2.6742791353505382e-10,3.1848836326206857e-10,3.8448899164060752e-10,5.3938462211715426e-10,6.5078874754843674e-10
5.38,1.3464180333240284e-10,2.0845082563677309e-10,2.6683933506690342e-10,3.1783723325817213e-10,3.8380474700994534e-10,5.3870059553115301e-10,6.5024944151247627e-10
5.3825,1.3446083868789751e-10,2.0803093429124015e-10,2.6627684190710618e-10,3.1721052360265144e-10,3.8314023757744557e-10,5.3802225552639953e-10,6.4969806826648692e-10
5.385,1.3428923537172697e-10,2.0763181992241323e-10,2.6574154237536813e-10,3.1660955205088935e-10,3.8249686287211527e-10,5.3735077655261703e-10,6.4913514702843637e-10
5.3875,1.3412725865120501e-10,2.0725434111466861e-10,2.652346264751878e-10,3.1603572713905723e-10,3.8187614086406408e-10,5.3668766480289876e-10,6.4856163162674425e-10
5.39,1.3397525664816597e-10,2.0689945060028483e-10,2.6475742600904282e-10,3.1549060740651353e-10,3.8127981223505135e-10,5.3603485174240887e-10,6.4797898767793509e-10
5.3925,1.3383359894256658e-10,2.0656813771426598e-10,2.6431137661107446e-10,3.1497584455252438e-10,3.8070971183116242e-10,5.3539436201346838e-10,6.4738884639206773e-10
5.395,1.3370262833576223e-10,2.0626137316196347e-10,2.6389790458295276e-10,3.1449306986133361e-10,3.8016765339096599e-10,5.3476814528643508e-10,6.4679293048392136e-10
5.3975,1.3358266412872446e-10,2.0598009339280077e-10,2.6351835701219423e-10,3.1404385906186584e-10,3.7965534672143364e-10,5.3415806524421278e-10,6.4619301969709145e-10
5.4,1.3347404918374234e-10,2.0572523499023921e-10,2.6317402165823021e-10,3.1362976513361409e-10,3.7917449601202607e-10,5.3356604783224647e-10,6.4559105482472031e-10
5.4025,1.3337719060959626e-10,2.0549778016182801e-10,2.6286620511237558e-10,3.1325237134838948e-10,3.7872692474758071e-10,5.3299428698519014e-10,6.4498929207469513e-10
5.405,1.3329256855480733e-10,2.052987530909824e-10,2.6259623776517843e-10,3.1291327216706178e-10,3.7831452083016884e-10,5.3244524566587457e-10,6.4439030277032411e-10
5.4075,1.3322072010331717e-10,2.0512919916633305e-10,2.6236543220875743e-10,3.1261400996462825e-10,3.7793914240219514e-10,5.3192141800558615e-10,6.4379676368801395e-10
5.41,1.331622157508967e-10,2.0499014391282053e-10,2.6217505049824189e-10,3.1235608023458062e-10,3.7760258449226771e-10,5.3142521431134968e-10,6.4321144704004113e-10
5.4125,1.3311762726310548e-10,2.0488255393451706e-10,2.6202628631130013e-10,3.1214092149158292e-10,3.773064634208805e-10,5.3095879291488344e-10,6.4263707179455753e-10
5.415,1.3308748007311056e-10,2.0480729214426356e-10,2.6192023109736122e-10,3.1196990220704136e-10,3.7705235558367219e-10,5.3052418773848272e-10,6.4207636047600453e-10
5.4175,1.3307220811069049e-10,2.0476509401155388e-10,2.6185784903411076e-10,3.1184426209615915e-10,3.7684179919274153e-10,5.3012364756975716e-10,6.4153219823967253e-10
5.42,1.3307214638107298e-10,2.0475655801515329e-10,2.6183993152187429e-10,3.1176502906699263e-10,3.7667613939013173e-10,5.2975924461060027e-10,6.410074094448403e-10
5.4225,1.3308757451114216e-10,2.0478218425041713e-10,2.6186708582107549e-10,3.1173299541953409e-10,3.7655645038281148e-10,5.2943274196815457e-10,6.4050452647065641e-10
5.425,1.3311876876996958e-10,2.0484241379933818e-10,2.6193975432356935e-10,3.1174877648270481e-10,3.7648361039115554e-10,5.2914568486998291e-10,6.4002590963238387e-10
5.4275,1.3316602885068516e-10,2.0493762957634221e-10,2.6205822809635755e-10,3.1181281106989209e-10,3.764583430693185e-10,5.288995358240851e-10,6.3957399743106604e-10
5.43,1.3322965010503871e-10,2.0506810260145796e-10,2.6222262766297192e-10,3.1192535160782962e-10,3.7648119043049478e-10,5.2869562956731156e-10,6.3915119013148215e-10
5.4325,1.3330988314722369e-10,2.0523395456796862e-10,2.6243289185651625e-10,3.1208641462491837e-10,3.7655243860577795e-10,5.2853508357161009e-10,6.3875976717278981e-10
5.435,1.3340688453580295e-10,2.0543511299115667e-10,2.6268873268335486e-10,3.1229572705346473e-10,3.7667203163545829e-10,5.2841873533860274e-10,6.3840175580154427e-10
5.4375,1.3352070767313337e-10,2.0567131216312638e-10,2.6298964308165733e-10,3.1255277182098312e-10,3.7683959784367672e-10,5.2834707450175886e-10,6.3807880934593692e-10
5.44,1.3365128746044776e-10,2.0594209021230562e-10,2.6333487881804119e-10,3.1285682180843157e-10,3.7705454994858768e-10,5.2832027170850077e-10,6.3779221619466343e-10
5.4425,1.3379842699427733e-10,2.062467626073389e-10,2.6372338169525751e-10,3.13206864702196e-10,3.7731603551048724e-10,5.2833810244325058e-10,6.3754275173589942e-10
5.445,1.3396179152633655e-10,2.0658438496926718e-10,2.6415369358411431e-10,3.1360148260378151e-10,3.7762284593001435e-10,5.2840012570529565e-10,6.3733111273969435e-10
5.4475,1.3414094997529765e-10,2.0695379925318551e-10,2.646240209934774e-10,3.1403886040305546e-10,3.7797338607649034e-10,5.2850546411405785e-10,6.3715763991682444e-10
5.45,1.3433538057316554e-10,2.0735365874132337e-10,2.6513233304164375e-10,3.145168528465541e-10,3.7836569943110884e-10,5.2865283208445184e-10,6.3702222551049868e-10
5.4525,1.3454446133036605e-10,2.0778242542529205e-10,2.656763948282642e-10,3.1503305765673725e-10,3.7879749103401724e-10,5.2884056767168609e-10,6.3692429832210614e-10
5.455,1.3476746807873307e-10,2.0823837974699318e-10,2.6625378391652982e-10,3.1558486344845724e-10,3.7926620538759334e-10,5.2906677890480826e-10,6.368631764477985e-10
5.4575,1.3500355283232612e-10,2.0871959914561709e-10,2.6686185579179118e-10,3.1616944740622049e-10,3.7976905534312377e-10,5.2932943116240798e-10,6.3683806854596344e-10
5.46,1.3525175096182035e-10,2.0922398924216542e-10,2.6749780045893751e-10,3.1678388067214224e-10,3.8030320236758474e-10,5.2962632518191648e-10,6.3684797037615954e-10
5.4625,1.3551094135446589e-10,2.0974924644703e-10,2.6815861624520757e-10,3.174251016542143e-10,3.8086569717536905e-10,5.2995513066408367e-10,6.3689169721553116e-10
5.465,1.3577982708465217e-10,2.1029285137027363e-10,2.688410589099238e-10,3.1808977390226388e-10,3.8145326584022311e-10,5.3031314572835068e-10,6.3696746636670751e-10
5.4675,1.3605692880900045e-10,2.1085205908840951e-10,2.6954161921482363e-10,3.1877423810871971e-10,3.8206229251430872e-10,5.3069721317366807e-10,6.3707291903971003e-10
5.47,1.3634064628898727e-10,2.1142396700885182e-10,2.7025659699016779e-10,3.1947462219234723e-10,3.8268895059532321e-10,5.3110394333888966e-10,6.3720545133892056e-10
5.4725,1.3662935042130038e-10,2.1200560235523582e-10,2.7098218788075114e-10,3.2018696049185939e-10,3.8332930267664349e-10,5.3152970418152521e-10,6.3736223855536164e-10
5.475,1.3692144885391053e-10,2.1259399049110711e-10,2.7171461504970639e-10,3.2090736234211326e-10,3.8397949465386191e-10,5.3197092037898659e-10,6.3754052267576601e-10
5.4775,1.3721539339105653e-10,2.1318617520671803e-10,2.7245017671240529e-10,3.2163207988854653e-10,3.8463587064171311e-10,5.32424376867321e-10,6.3773793920286531e-10
5.48,1.3750962701134462e-10,2.1377918195373265e-10,2.7318518689878774e-10,3.2235740840487659e-10,3.8529490557852692e-10,5.328870669207517e-10,6.3795228037810351e-10
5.4825,1.378025333983527e-10,2.1436998709473095e-10,2.7391592971011423e-10,3.2307961020923477e-10,3.8595308967487264e-10,5.3335599939372518e-10,6.3818120532368596e-10
5.485,1.3809241765286724e-10,2.1495549585179897e-10,2.7463863293421611e-10,3.2379486304166581e-10,3.8660678297018844e-10,5.3382800377756272e-10,6.3842210597085136e-10
5.4875,1.3837752750308509e-10,2.1553254522436868e-10,2.7534947197009607e-10,3.2449929260742188e-10,3.8725222645347759e-10,5.3429972403183619e-10,6.3867209097204665e-10
5.49,1.3865608662456494e-10,2.1609793304478379e-10,2.7604457328331172e-10,3.2518895973308341e-10,3.8788552829954665e-10,5.3476764519082422e-10,6.3892806605471551e-10
5.4925,1.3892632959448323e-10,2.1664848957091127e-10,2.7672008907984319e-10,3.2585997059445151e-10,3.8850284898099929e-10,5.3522829318863646e-10,6.3918697835156938e-10
5.495,1.3918657108351966e-10,2.1718119076001256e-10,2.7737233616541363e-10,3.2650861427094397e-10,3.8910063058450784e-10,5.3567858016830379e-10,6.3944622630011589e-10
5.4975,1.3943524467762324e-10,2.1769320720783156e-10,2.7799787124410549e-10,3.2713142302897359e-10,3.8967562805116647e-10,5.3611564403149273e-10,6.3970350247621981e-10
5.5,1.3967088653547798e-10,2.1818186240463377e-10,2.7859345686922672e-10,3.2772511722187384e-10,3.9022475857981493e-10,5.3653679123391355e-10,6.3995657287013532e-10
5.5025,1.3989210277935671e-10,2.1864457541761407e-10,2.7915601186656697e-10,3.2828658570706618e-10,3.907450438492871e-10,5.3693938031589421e-10,6.402031268011077e-10
5.505,1.4009754790540556e-10,2.190788454901284e-10,2.7968262528745924e-10,3.2881292950584876e-10,3.9123367501393751e-10,5.3732088710922451e-10,6.4044085178939978e-10
5.5075,1.4028589334706367e-10,2.1948224309573425e-10,2.8017054673836263e-10,3.2930142718739494e-10,3.9168794949177029e-10,5.3767880596687353e-10,6.4066748016298256e-10
5.51,1.4045582761003841e-10,2.1985244554925414e-10,2.8061721734059498e-10,3.2974954290745645e-10,3.9210535031647689e-10,5.3801083814131038e-10,6.408809891305265e-10
5.5125,1.4060609496434642e-10,2.2018731157820351e-10,2.8102031532119287e-10,3.3015500878316808e-10,3.9248367120571638e-10,5.3831496138646797e-10,6.4107959113331091e-10
5.515,1.4073556403331338e-10,2.2048495515451658e-10,2.8137778667999588e-10,3.3051584984817506e-10,3.9282104281524705e-10,5.3858943836657904e-10,6.412617791327007e-10
5.5175,1.4084330377850507e-10,2.2074379636953648e-10,2.8168785403487244e-10,3.3083037289200036e-10,3.9311592118094312e-10,5.3883286110032559e-10,6.4142631805094335e-10
5.52,1.4092864445328592e-10,2.2096258357413335e-10,2.8194903366239108e-10,3.3109714392553692e-10,3.9336700587746513e-10,5.3904405934136997e-10,6.4157221048633651e-10
5.5225,1.4099118850369823e-10,2.2114038970452163e-10,2.8216018064020503e-10,3.3131502857414715e-10,3.9357325876198645e-10,5.3922216445169274e-10,6.4169873205098202e-10
5.525,1.4103077447157119e-10,2.2127657929404989e-10,2.8232053221490833e-10,3.3148325338411829e-10,3.9373399598578769e-10,5.3936659296158285e-10,6.4180540841499467e-10
