Physical Time (s),phi_alt_flux_right Monitor (kg-m/s^3): right_cv1,phi_alt_flux_right Monitor (kg-m/s^3): right_cv2,phi_alt_flux_right Monitor (kg-m/s^3): right_cv3,phi_alt_flux_right Monitor (kg-m/s^3): right_cv4,phi_alt_flux_right Monitor (kg-m/s^3): right_cv5,phi_alt_flux_right Monitor (kg-m/s^3): right_cv6,phi_alt_flux_right Monitor (kg-m/s^3): right_cv7
0.3775,0.00011470267071702047,0.00014542921133322201,4.0521709506947504e-05,2.3120120670058393e-06,1.0436596053996062e-06,2.8188004084160735e-07,5.0466696086602191e-08
0.38,0.00011429173197437481,0.00014149991122794237,4.286083550759456e-05,2.3393373014541061e-06,1.0519379840494724e-06,2.8364595693175961e-07,5.0781513626103995e-08
0.3825,0.00011388060851679163,0.00013773410288769717,4.5349199077514235e-05,2.3671858329467091e-06,1.060205699434594e-06,2.8541032153471534e-07,5.1094132521082437e-08
0.385,0.00011346922860329506,0.00013412796521606912,4.801560088057605e-05,2.3955707965953523e-06,1.0684595490339422e-06,2.871731892834163e-07,5.1405247584988203e-08
0.3875,0.00011305741150985615,0.0001306775335140199,5.089773143351749e-05,2.4245106104288638e-06,1.0767043231304332e-06,2.8894329416524165e-07,5.1724343657528603e-08
0.39,0.0001126451384962255,0.00012737853796093764,5.402854783436719e-05,2.4540133230871939e-06,1.0849262667749138e-06,2.9071045021786141e-07,5.2044114966069554e-08
0.3925,0.00011223219927713725,0.00012422660956204582,5.7433469591150386e-05,2.4840953114657746e-06,1.093129060217601e-06,2.9247187994011367e-07,5.2358361828935675e-08
0.395,0.00011181768029975042,0.0001212171954374447,6.1127216236581239e-05,2.5147857855725363e-06,1.10131749832376e-06,2.9423243061449422e-07,5.2672516585229439e-08
0.3975,0.00011140034587102262,0.00011834563641045941,6.5115558692477646e-05,2.5461021454564357e-06,1.1094869958962278e-06,2.9598641751915514e-07,5.2980021933425443e-08
0.4,0.00011097889961506118,0.00011560720864894376,6.9393565988175196e-05,2.5780837376799499e-06,1.1176492772711679e-06,2.9774295639504811e-07,5.3287020155323296e-08
0.4025,0.00011055179710949097,0.00011299709801227607,7.394361682579249e-05,2.6107634892486623e-06,1.1258021989847588e-06,2.9950014991301466e-07,5.3590079696780804e-08
0.405,0.00011011733302743305,0.00011050825105917717,7.8768186996032823e-05,2.6443759224934714e-06,1.1339725573148084e-06,3.0125832720398709e-07,5.3883290222580605e-08
0.4075,0.0001096735494029062,0.00010813637530043195,8.383228402460404e-05,2.6790011563023451e-06,1.1421677136001351e-06,3.0302045747888235e-07,5.4174898239917127e-08
0.41,0.00010921862272866975,0.00010587752207750077,8.9085886418218047e-05,2.7146637927498372e-06,1.1503834217538232e-06,3.0478613471755747e-07,5.4453536405474278e-08
0.4125,0.00010875206343212762,0.00010372752520662848,9.4487723499970036e-05,2.7514655938353289e-06,1.1585550338076638e-06,3.0653355424341451e-07,5.4734524525212401e-08
0.415,0.00010827307678036074,0.00010168366702306803,9.9962254828814953e-05,2.7892362192348277e-06,1.1667237532013135e-06,3.0828374070353727e-07,5.4993409381507725e-08
0.4175,0.00010778333954773765,9.9741946890271615e-05,0.00010546520892542516,2.8280501703299942e-06,1.1749287071704023e-06,3.100561003090873e-07,5.523262205151949e-08
0.42,0.00010728490396865813,9.789825578495122e-05,0.00011096188598345346,2.8680422474937126e-06,1.183199492685299e-06,3.1186239524784406e-07,5.5461525472010435e-08
0.4225,0.00010677890005288273,9.6149954156434327e-05,0.00011639170321376275,2.9090191837020008e-06,1.1915415734812958e-06,3.136841110067747e-07,5.5720054457156661e-08
0.425,0.00010626822664175177,9.4493302820559228e-05,0.00012172582836881399,2.9510104409827318e-06,1.1999243572540439e-06,3.1551457081671849e-07,5.5992686947694174e-08
0.4275,0.00010575600558177554,9.2923623943949057e-05,0.00012695333255755619,2.99422775350868e-06,1.2083520662773611e-06,3.1735393894642963e-07,5.6270635729329726e-08
0.43,0.00010524379123969151,9.1438740933522057e-05,0.00013201979125861008,3.0382841800443638e-06,1.2167614051203198e-06,3.1918560018421179e-07,5.6542865027822205e-08
0.4325,0.00010473423982103337,9.0032977895819708e-05,0.000136937969573276,3.0835797592871742e-06,1.2251968999966795e-06,3.2102003397639808e-07,5.6814461399980121e-08
0.435,0.00010422903726001259,8.8700060252845046e-05,0.00014174717312024138,3.1307899675810861e-06,1.2337341263442287e-06,3.2287216455726578e-07,5.70923801209948e-08
0.4375,0.00010372750506598218,8.7437127594433361e-05,0.00014643342020353883,3.1796868978804006e-06,1.2423344647172161e-06,3.2473341054387139e-07,5.7371803718182103e-08
0.44,0.00010322963502908694,8.6240269596002031e-05,0.0001510167215620985,3.2304759068698693e-06,1.2510117481461761e-06,3.2660437335694514e-07,5.7649057669288149e-08
0.4425,0.00010273510765538061,8.5105849648845061e-05,0.00015551390298544377,3.2832770460009541e-06,1.2597777616046323e-06,3.2850307988959721e-07,5.7940581164597247e-08
0.445,0.00010224310046802084,8.4030339357852102e-05,0.0001599379070400326,3.3381527445333565e-06,1.2685857949181424e-06,3.3040839934552874e-07,5.8208231196578273e-08
0.4475,0.00010175245576642045,8.3010782113099145e-05,0.00016429162765657315,3.3949589032608114e-06,1.2774135483658283e-06,3.3229743806762034e-07,5.8455943314576948e-08
0.45,0.0001012621996709811,8.204387331837847e-05,0.00016858942388031642,3.453720385541649e-06,1.2862673646111513e-06,3.3417064283854243e-07,5.8690514019433321e-08
0.4525,0.00010077149448794229,8.1126163223722863e-05,0.00017285300519663977,3.5146317973390209e-06,1.2951615398435072e-06,3.3602965650586072e-07,5.8915380255716643e-08
0.455,0.00010027920393556695,8.0254206847782332e-05,0.00017710583165316554,3.5779981595219596e-06,1.304101902058187e-06,3.3786288684107759e-07,5.9117415232438608e-08
0.4575,9.9783764196255989e-05,7.9424828588392293e-05,0.00018136753611103096,3.6440703027220897e-06,1.3131080604188548e-06,3.3967351579682366e-07,5.9303887733058642e-08
0.46,9.9283043696203561e-05,7.8636145175822478e-05,0.00018561814637948432,3.7120621683212821e-06,1.3223122875115052e-06,3.4156785052211735e-07,5.9517052557673839e-08
0.4625,9.8777763859485369e-05,7.7886264399664617e-05,0.00018985459924794658,3.7817216747382081e-06,1.331563403740699e-06,3.4348398981693423e-07,5.9733167863465644e-08
0.465,9.8269519083396089e-05,7.717201667158398e-05,0.00019411005926418538,3.8537693255511201e-06,1.3408660018731006e-06,3.4540309674974657e-07,5.9940709630203415e-08
0.4675,9.7758515593830619e-05,7.6491001903768996e-05,0.00019839766011312614,3.9286357406249439e-06,1.3502432155335907e-06,3.4733972362523153e-07,6.0154379103326461e-08
0.47,9.7243744349624029e-05,7.5841315712270652e-05,0.00020272582134595231,4.0065293954774527e-06,1.3596912371979848e-06,3.492843344133648e-07,6.0363668523674821e-08
0.4725,9.6724675847708179e-05,7.5221405143080343e-05,0.00020710057949422785,4.0876304278180288e-06,1.3692193541149416e-06,3.5123805346277009e-07,6.0569436208245483e-08
0.475,9.6201780375438473e-05,7.4629771321140754e-05,0.00021152294385697707,4.172159857366274e-06,1.3788372513234857e-06,3.5320556920040995e-07,6.0772506433855535e-08
0.4775,9.5675751319214872e-05,7.406461544864188e-05,0.0002160031376683006,4.2609373571569993e-06,1.3885925460726326e-06,3.5518908098591373e-07,6.0970664013519277e-08
0.48,9.5147522506986722e-05,7.3524418766034689e-05,0.00022054214749036107,4.3548690339279485e-06,1.398526913540908e-06,3.5719478097342055e-07,6.1168822367372085e-08
0.4825,9.461728495347296e-05,7.3008476810734413e-05,0.00022511099537113726,4.45371503393439e-06,1.4086200554529521e-06,3.5922710543725943e-07,6.1372170478308292e-08
0.485,9.4086117394571081e-05,7.2516121424717444e-05,0.00022968501145358445,4.5574029781280402e-06,1.4188889729439501e-06,3.6131231516696616e-07,6.1615826824420865e-08
0.4875,9.3555922600108027e-05,7.2046522722323089e-05,0.0002342385029874177,4.6656832610422418e-06,1.4291897742573631e-06,3.6331402133290726e-07,6.1728940217854853e-08
0.49,9.3030085105144295e-05,7.1599212373471175e-05,0.00023875295550805913,4.7792929833607045e-06,1.4398785091863818e-06,3.6558013030499948e-07,6.2047392742677236e-08
0.4925,9.2510705836460061e-05,7.1173195165741347e-05,0.00024320831666677138,4.8985148183248718e-06,1.4507402597229184e-06,3.6788304082386405e-07,6.2342131037659828e-08
0.495,9.1999465007693143e-05,7.076781795741947e-05,0.00024758243659937497,5.0238573851963932e-06,1.4618028623226371e-06,3.7024103540857508e-07,6.2634286118392967e-08
0.4975,9.1497557916799018e-05,7.0382487353805429e-05,0.00025184641617214402,5.1552200563989391e-06,1.4728408179332046e-06,3.7250039876321268e-07,6.2878479058022689e-08
0.5,9.100688518591044e-05,7.0016537791741317e-05,0.00025597838401508668,5.2932765684579055e-06,1.4840066809544723e-06,3.7474587479217359e-07,6.3106591993287237e-08
0.5025,9.0528757362294486e-05,6.9669293949969495e-05,0.00025994939460492587,5.4378700963959007e-06,1.4952853821059185e-06,3.7698196939530813e-07,6.3328107300109994e-08
0.505,9.0064496184931382e-05,6.9339857905019453e-05,0.00026373819939632358,5.589782411659217e-06,1.5067253458816104e-06,3.7922292882017349e-07,6.353203069014915e-08
0.5075,8.9614687598731465e-05,6.9027386716992577e-05,0.00026732240979250463,5.7495917358537374e-06,1.5183775739148748e-06,3.8150538078339822e-07,6.3750427207023044e-08
0.51,8.9178955035427063e-05,6.8730952926920031e-05,0.000270681451995381,5.9177520480405111e-06,1.5302214822985071e-06,3.8380280723433447e-07,6.3956313908402063e-08
0.5125,8.8756423199396007e-05,6.844965224773947e-05,0.00027379463800053858,6.0947405156699886e-06,1.5422601219218053e-06,3.8611469782436216e-07,6.4151135149004176e-08
0.515,8.8346088581189256e-05,6.8182497807756177e-05,0.00027664334999074404,6.2819047341730331e-06,1.5545522621898196e-06,3.8846111599349759e-07,6.4344409696057859e-08
0.5175,8.7946472669071609e-05,6.7928543829274857e-05,0.00027920703903810512,6.4800905289482241e-06,1.5671918845366377e-06,3.9089204312384408e-07,6.45741620043763e-08
0.52,8.7555577525488842e-05,6.7686808311315168e-05,0.00028146604091749451,6.6891871848410321e-06,1.5800072414164861e-06,3.9332285407527964e-07,6.4798484360861001e-08
0.5225,8.7171620140131503e-05,6.7456354870602412e-05,0.00028340351809273847,6.9097049918162087e-06,1.5929720930906331e-06,3.9573971144789337e-07,6.5012265520780455e-08
0.525,8.6793004026722255e-05,6.7236318174931692e-05,0.0002850049902654662,7.142550109081096e-06,1.6061799288990395e-06,3.9822972940737034e-07,6.5297495084460806e-08
0.5275,8.6417843192327276e-05,6.7025638384093583e-05,0.00028625780902399346,7.3886013689643866e-06,1.6194757849515993e-06,4.0062193664927466e-07,6.5476493281596803e-08
0.53,8.6044402172166072e-05,6.6823598564596699e-05,0.00028715195555876675,7.6491538938806262e-06,1.6329413855580026e-06,4.029801895145916e-07,6.5601384780230737e-08
0.5325,8.567095897328137e-05,6.6629632938834985e-05,0.00028768244742986799,7.9242009786911029e-06,1.6467310992311982e-06,4.0541328439750439e-07,6.5705203032814361e-08
0.535,8.5296285839542104e-05,6.644325698819479e-05,0.00028784754703438099,8.2139387043003774e-06,1.660808736675831e-06,4.0791077803026107e-07,6.5807794861106515e-08
0.5375,8.4919782077476583e-05,6.6264289369046819e-05,0.00028765821746983271,8.5140060873962885e-06,1.6750223579499974e-06,4.1044257597073569e-07,6.591301567902034e-08
0.54,8.4541950232928871e-05,6.6092392759782505e-05,0.00028710995686314874,8.8292169089135005e-06,1.6894797567235045e-06,4.1302425173438957e-07,6.6033562278677288e-08
0.5425,8.416385044556636e-05,6.5927167643271695e-05,0.00028620413159607597,9.1617559542793745e-06,1.7042080895274188e-06,4.1565288025242626e-07,6.6166238174670199e-08
0.545,8.3786015604921828e-05,6.5768385850835479e-05,0.00028494577561345865,9.5130983093137301e-06,1.7192144467762774e-06,4.1832176229314978e-07,6.6304021889105874e-08
0.5475,8.3409045681698862e-05,6.5615788882680522e-05,0.00028333094448241891,9.8898870637262403e-06,1.7346100985155291e-06,4.2103437365656799e-07,6.6437539436268552e-08
0.55,8.3033353140326554e-05,6.5469265947286131e-05,0.00028136939445028142,1.0294318627484384e-05,1.7503982462345028e-06,4.2378842518600914e-07,6.6567514453622554e-08
0.5525,8.265930169158523e-05,6.5328811805975262e-05,0.00027907958743453488,1.0725535231253596e-05,1.7664513514160926e-06,4.2652755071145601e-07,6.6639653461343858e-08
0.555,8.228786462743724e-05,6.5194707151365648e-05,0.00027648153396326008,1.1182645341358632e-05,1.7828274726587204e-06,4.2929616535702849e-07,6.6692245705635078e-08
0.5575,8.1920745695075311e-05,6.5067001541609673e-05,0.00027359230866481156,1.1666794387327709e-05,1.7995478757997418e-06,4.3210751629544246e-07,6.6741835592928569e-08
0.56,8.1559531453815495e-05,6.4945693878903997e-05,0.00027042963086652144,1.2179863142615046e-05,1.8166336585600019e-06,4.3497658770571837e-07,6.6808044098340895e-08
0.5625,8.1205012589234972e-05,6.4830759843159978e-05,0.0002670129009556578,1.2723917719712909e-05,1.8340812413509554e-06,4.3789490257018426e-07,6.6887707532016225e-08
0.565,8.0857456558473958e-05,6.4722113674149949e-05,0.00026336108086277133,1.3301083641669385e-05,1.8518971976020591e-06,4.4086272545964939e-07,6.6987259993982711e-08
0.5675,8.0516758435059018e-05,6.4619550374999101e-05,0.00025949283333359793,1.391355900184522e-05,1.8700870122301329e-06,4.4387704544663036e-07,6.7109081574082375e-08
0.57,8.018246738239731e-05,6.4522842022455846e-05,0.00025542758876490274,1.4563548429437525e-05,1.8886472357717837e-06,4.4692427902283208e-07,6.7245328613136912e-08
0.5725,7.9853965402662728e-05,6.4431696594912334e-05,0.00025118531851674902,1.5253288991289444e-05,1.90758715228958e-06,4.5000710693820988e-07,6.7402678544691268e-08
0.575,7.9530343418354103e-05,6.4345667275563304e-05,0.00024678611170689577,1.5985040359295174e-05,1.9269033216391145e-06,4.5311493515205106e-07,6.7572252911990056e-08
0.5775,7.9210611514727523e-05,6.4264375897446911e-05,0.00024224994873658906,1.6761095298171404e-05,1.9466040436227798e-06,4.5624529141660536e-07,6.775290404074703e-08
0.58,7.8893424364637294e-05,6.4187363765554599e-05,0.00023759674537898121,1.7583751785946715e-05,1.9666943567743597e-06,4.5939425973213317e-07,6.7939650360230472e-08
0.5825,7.8577314828551212e-05,6.4114194515996737e-05,0.00023284600935816186,1.845528566758911e-05,1.9871847592475849e-06,4.6256326348262737e-07,6.8132625815540853e-08
0.585,7.8261049320429619e-05,6.4044489881871043e-05,0.00022801666492313266,1.937791887597244e-05,2.0080787598733062e-06,4.6574788226410751e-07,6.8324889795135178e-08
0.5875,7.794363806782588e-05,6.3977867060288464e-05,0.0002231270577398879,2.0353806721097222e-05,2.029390589815398e-06,4.6895307784867907e-07,6.8517864719417125e-08
0.59,7.7624417249575319e-05,6.3913908028529452e-05,0.00021819537740654175,2.1385157011062463e-05,2.0511286920226565e-06,4.7217533061857941e-07,6.8704523725606349e-08
0.5925,7.7303053394925337e-05,6.3852246006067565e-05,0.0002132386711756606,2.2474575128694586e-05,2.0733097595645831e-06,4.7541502961348e-07,6.8880019544066475e-08
0.595,7.6979427840154698e-05,6.3792559402826526e-05,0.00020827306562330158,2.3625305514737957e-05,2.0959584161232855e-06,4.7867562537668927e-07,6.9043947924367306e-08
0.5975,7.6653652901257296e-05,6.3734635086892835e-05,0.00020331351465131058,2.4841178388765156e-05,2.1191116930903985e-06,4.819706183389677e-07,6.9205537660423813e-08
0.6,7.63260901434972e-05,6.3678239253315668e-05,0.00019837426541112455,2.6126122322698269e-05,2.1427785793190023e-06,4.8528476507488993e-07,6.934560191069994e-08
0.6025,7.5997411397587964e-05,6.3623170374654377e-05,0.00019346898017974452,2.7483684796391726e-05,2.1669882114632566e-06,4.8862528669898387e-07,6.9469095993726347e-08
0.605,7.5668325992763662e-05,6.3569394613904488e-05,0.00018861040014874275,2.8917233893406065e-05,2.1917703609186745e-06,4.9200185539993949e-07,6.9585033393305996e-08
0.6075,7.5339558031109743e-05,6.3516800696529716e-05,0.00018381044240453216,3.0429644283356168e-05,2.2171366421900366e-06,4.9541253647454333e-07,6.9691973802968276e-08
0.61,7.5011896400737523e-05,6.346532156790577e-05,0.00017908002239664834,3.2023575423065365e-05,2.2431020047140854e-06,4.9885806112547683e-07,6.9791448388535644e-08
0.6125,7.4686093283154689e-05,6.3414924354656077e-05,0.00017442910176585169,3.3701580775732886e-05,2.2696811862373799e-06,5.0233797873893159e-07,6.9886729308239662e-08
0.615,7.4362871845511954e-05,6.3365624121145418e-05,0.00016986672609904741,3.5466090673932496e-05,2.2968938225685122e-06,5.0585810127155754e-07,6.9986651313569884e-08
0.6175,7.4042866132116448e-05,6.3317450974582985e-05,0.00016540103863833586,3.7319417821683664e-05,2.3247546557825916e-06,5.09418060931654e-07,7.0095732218314525e-08
0.62,7.3726625424693336e-05,6.3270436528208501e-05,0.00016103901584620681,3.926371939227136e-05,2.3532677721015376e-06,5.1301494236831512e-07,7.0214311434982003e-08
0.6225,7.3414618840440723e-05,6.3224624098170336e-05,0.00015678653612750693,4.1301059244622083e-05,2.3824543498659226e-06,5.1665310684194249e-07,7.0352514885634282e-08
0.625,7.3107075769888115e-05,6.3180050108604252e-05,0.00015264843983062683,4.3433353481395341e-05,2.4123361939089719e-06,5.2033235142887306e-07,7.0513839275548464e-08
0.6275,7.28041786353567e-05,6.3136766229239942e-05,0.00014862858007469467,4.5662408149616485e-05,2.4429329850545985e-06,5.240468778170107e-07,7.0695153548338489e-08
0.63,7.2505914112816147e-05,6.3094836602341564e-05,0.00014472992965553372,4.7989924292609888e-05,2.4742708349688622e-06,5.2779015413668477e-07,7.0893376638132135e-08
0.6325,7.2212173867728516e-05,6.3054310355597107e-05,0.00014095457148873624,5.0417920324511494e-05,2.5063884801444534e-06,5.3156192904029165e-07,7.1108715587823108e-08
0.635,7.1922765910562681e-05,6.3015286621523179e-05,0.00013730381435158247,5.2948299661665926e-05,2.5393302646141828e-06,5.3536818437070904e-07,7.1348161108631697e-08
0.6375,7.1637409487319289e-05,6.2977796031428088e-05,0.00013377819931824673,5.5583921074738561e-05,2.5731296177263822e-06,5.391945563886146e-07,7.1596606872719806e-08
0.64,7.1355846552056466e-05,6.2941896351064654e-05,0.00013037761521748529,5.8327691087791187e-05,2.6078507403682612e-06,5.4305047622247115e-07,7.186113268645845e-08
0.6425,7.1077747189549583e-05,6.2907657915721237e-05,0.0001271013310575447,6.1183225614919691e-05,2.6435424796384725e-06,5.4692535792779254e-07,7.2129121321745292e-08
0.645,7.0802832404661751e-05,6.2875146436776493e-05,0.00012394815143376516,6.416440141880132e-05,2.6802714673108843e-06,5.5082502903722322e-07,7.2405726263882214e-08
0.6475,7.0530828690013505e-05,6.2844431408259427e-05,0.00012091646740885616,6.729500773658077e-05,2.7180934164719449e-06,5.5474761816318588e-07,7.2674714248120053e-08
0.65,7.0261451938646144e-05,6.2815554482649182e-05,0.00011800436302840805,7.0599496555354363e-05,2.7570635250651139e-06,5.5869015563354773e-07,7.2935358739563563e-08
0.6525,6.9994535437543174e-05,6.2788594311692858e-05,0.00011520960991718223,7.4086403168340274e-05,2.7972302974721381e-06,5.6265537135532855e-07,7.3187360811048011e-08
0.655,6.9729934344519353e-05,6.2763622576690121e-05,0.00011252968739721191,7.7756094170314903e-05,2.8386312862177345e-06,5.6664483126590069e-07,7.3430642946182815e-08
0.6575,6.9467631648569811e-05,6.2740754990924256e-05,0.00010996178031011314,8.1604821495384847e-05,2.8812976657036372e-06,5.7066008614973536e-07,7.3663722866559215e-08
0.66,6.9207580947246042e-05,6.2720038048748799e-05,0.00010750282869852308,8.5623811112260409e-05,2.9252627866436951e-06,5.7469737775107035e-07,7.3880198812030661e-08
0.6625,6.8949939840615658e-05,6.27015465046714e-05,0.00010514953052347046,8.9801051128679174e-05,2.9705855111684033e-06,5.7875688916392054e-07,7.4077940575128837e-08
0.665,6.8694936653022074e-05,6.2685341521553469e-05,0.00010289840569313549,9.4121744888630909e-05,3.0173512743555033e-06,5.8284741458188453e-07,7.4264104836898399e-08
0.6675,6.8442771897062117e-05,6.2671507319434302e-05,0.00010074581606804681,9.8568186264188015e-05,3.0656497253363862e-06,5.8697458002344424e-07,7.4440676947227297e-08
