Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
5.365,3.1325201638260677e-13,5.154638185142621e-13,6.8751355916477395e-13,8.3044235499683378e-13,9.6898503276238712e-13,1.2461168718355953e-12,1.8417350488692394e-12
5.3675,3.169961455137535e-13,5.2019313634145259e-13,6.8941615136584261e-13,8.3185206207062169e-13,9.6963000647007647e-13,1.2478960244515929e-12,1.8433214600228157e-12
5.37,3.1586851947311499e-13,5.1674690612347037e-13,6.8649360648583452e-13,8.2910382432144973e-13,9.7099491389491923e-13,1.247990991670645e-12,1.8414609203661199e-12
5.3725,3.1089564977419593e-13,5.1186692527906184e-13,6.7924475423588848e-13,8.237864129294047e-13,9.5972502497239683e-13,1.2394969036176647e-12,1.8335130039815956e-12
5.375,3.0914724878091529e-13,5.0619209490046201e-13,6.7598094164346931e-13,8.1992233120219088e-13,9.5652597007695831e-13,1.2359075071468254e-12,1.8385482171216373e-12
5.3775,3.1402179303009925e-13,5.0793877258750972e-13,6.7814841596583748e-13,8.2047153879582924e-13,9.5776920458430908e-13,1.2437443720106499e-12,1.8392809803081456e-12
5.38,3.1707127864248822e-13,5.0891108370977192e-13,6.7867921421509856e-13,8.2869447625024768e-13,9.665478251746055e-13,1.2431476821893598e-12,1.8345743141531402e-12
5.3825,3.1291551904076891e-13,5.0011900598534353e-13,6.7289948123440514e-13,8.214266822227265e-13,9.5951907682516938e-13,1.245708773291257e-12,1.8266221839551326e-12
5.385,3.152373521734042e-13,5.0116509446784663e-13,6.7444403465451001e-13,8.1989222576945632e-13,9.5911850894558795e-13,1.2459469873509579e-12,1.8384514262771904e-12
5.3875,3.1650768105152735e-13,4.9683995439220678e-13,6.7294927697868566e-13,8.2288444320319309e-13,9.6202333135332495e-13,1.2474624884652348e-12,1.8379427944433966e-12
5.39,3.1579045293473353e-13,4.9202470653413124e-13,6.6860344244817884e-13,8.1960601348804361e-13,9.61189403248733e-13,1.2440594173749398e-12,1.8351064584540106e-12
5.3925,3.1832669991306751e-13,4.9092691252362609e-13,6.6835228572669459e-13,8.1738831267193073e-13,9.5915409893725664e-13,1.2406179609326224e-12,1.8434144392784576e-12
5.395,3.1304733353708012e-13,4.816098001729806e-13,6.6039904367401949e-13,8.1379999175149632e-13,9.5400566964436522e-13,1.2348561628254859e-12,1.8334908941503409e-12
5.3975,3.1730082543271042e-13,4.8249539638526069e-13,6.6484314105329166e-13,8.1740570940856533e-13,9.570816189033876e-13,1.2443078342100926e-12,1.8373243829448458e-12
5.4,3.1853533634463064e-13,4.8069835177196478e-13,6.6193113749123073e-13,8.1299041967859717e-13,9.5555586413605183e-13,1.2442560835812498e-12,1.8415842805045053e-12
5.4025,3.1636441545139305e-13,4.7563435075983037e-13,6.5756553437358479e-13,8.0883483130639516e-13,9.525293566873342e-13,1.2371858066918074e-12,1.8267340640869235e-12
5.405,3.1941194299629383e-13,4.77010022121838e-13,6.5742460311699918e-13,8.1100518169059791e-13,9.5359016604709231e-13,1.2440087119491156e-12,1.8367176128945184e-12
5.4075,3.2963398650540423e-13,4.8675878548964763e-13,6.694107713831951e-13,8.2308514140864357e-13,9.6574703340268272e-13,1.2510492800900424e-12,1.8462579377475676e-12
5.41,3.2525360034696891e-13,4.8076165076380578e-13,6.6227451004077795e-13,8.1433397588376746e-13,9.5648177894685372e-13,1.2418529615147906e-12,1.8423014983345805e-12
5.4125,3.2763148430428175e-13,4.8167088303443266e-13,6.627649452447994e-13,8.1740662241624311e-13,9.5907781202689766e-13,1.2456284701195432e-12,1.8265476245203883e-12
5.415,3.1893680540368697e-13,4.7335847895816459e-13,6.5539925130551707e-13,8.0630887879679019e-13,9.5401747921407664e-13,1.2462992488952595e-12,1.8307381705120594e-12
5.4175,3.2237007058356711e-13,4.7677054928789515e-13,6.5981172585001914e-13,8.1139874401138851e-13,9.5478156465485941e-13,1.2426952249994043e-12,1.8342699032001481e-12
5.42,3.2295872628784861e-13,4.7564433479120095e-13,6.5481218327587888e-13,8.0787574926476534e-13,9.4724855730546954e-13,1.2267701274651332e-12,1.8179023026691667e-12
5.4225,3.2820418313030345e-13,4.8224324977056525e-13,6.6596239875722484e-13,8.1758989386479715e-13,9.6138417759732579e-13,1.2471608139184909e-12,1.8375502914595348e-12
5.425,3.212721800578272e-13,4.7706007420835931e-13,6.5737862575046192e-13,8.1094874826427334e-13,9.528511770803764e-13,1.2263847051902515e-12,1.8213263291249758e-12
5.4275,3.2142350728418384e-13,4.7520182979977112e-13,6.564186572006483e-13,8.0979257079083884e-13,9.4993305394699944e-13,1.2369160149211492e-12,1.841403587508207e-12
5.43,3.2161628896492053e-13,4.8052296990636038e-13,6.6174376235070543e-13,8.1432239345666358e-13,9.5393909136730054e-13,1.2311470465320131e-12,1.8334089638002089e-12
5.4325,3.1461835767434285e-13,4.7395796355571346e-13,6.5405542165590379e-13,8.0512603435073515e-13,9.5023027133926559e-13,1.233984190385647e-12,1.8369754090545249e-12
5.435,3.2825630270937415e-13,4.9008914448748038e-13,6.701284119741079e-13,8.2126441616697233e-13,9.6015805661911492e-13,1.2480191060136584e-12,1.8458113698309481e-12
5.4375,3.2565403147856719e-13,4.8854850689702227e-13,6.683551736631657e-13,8.1966635385740956e-13,9.6270251387682957e-13,1.2454259298999669e-12,1.8375968119509366e-12
5.44,3.1883393989690816e-13,4.8332575833225765e-13,6.6225166657793558e-13,8.1190118773061131e-13,9.5051187926951316e-13,1.232427103794581e-12,1.8116605883376829e-12
5.4425,3.2050427353887273e-13,4.8662239626644021e-13,6.6723223500845905e-13,8.1601645902510873e-13,9.5685843497036954e-13,1.2381878589084532e-12,1.8252855954289507e-12
5.445,3.2161206135209092e-13,4.9054800904117449e-13,6.6706563819788316e-13,8.1627941188334927e-13,9.5622646000572313e-13,1.2359041145929083e-12,1.8319895133210033e-12
5.4475,3.2071551430732558e-13,4.8969721728562327e-13,6.669602700935186e-13,8.1361916129217842e-13,9.4925918402363723e-13,1.2273779763262993e-12,1.8162216719860954e-12
5.45,3.1415556363354315e-13,4.8746281222993445e-13,6.6529567195184048e-13,8.1441913463120413e-13,9.5331374757250505e-13,1.2370221186707406e-12,1.8318860032663802e-12
5.4525,3.2470831533041987e-13,4.9920875834206552e-13,6.7658488300189414e-13,8.2151060499031252e-13,9.5840408507907153e-13,1.2424631853300403e-12,1.8309495334042872e-12
5.455,3.1853191696229422e-13,4.9530241528968449e-13,6.7269437307259055e-13,8.2006394700558528e-13,9.5339327914888846e-13,1.2331729361948849e-12,1.826706180365525e-12
5.4575,3.1389545875613871e-13,4.9379134835953588e-13,6.6969533712141916e-13,8.1545788603682335e-13,9.4995100169235557e-13,1.2394250851194272e-12,1.8275130970113548e-12
5.46,3.2191760595352955e-13,5.0301674754654681e-13,6.8117131737899011e-13,8.2755411337558875e-13,9.6207278942061721e-13,1.2424773764488307e-12,1.8213073585793955e-12
5.4625,3.1900226282838116e-13,5.0248188911769686e-13,6.7778796259329341e-13,8.2409185070605069e-13,9.561232860438338e-13,1.2417104010571776e-12,1.8361951947214074e-12
5.465,3.1949038947797707e-13,5.0580877968358684e-13,6.8150059015050934e-13,8.2734969213046723e-13,9.6427236848236087e-13,1.2482406740847658e-12,1.8399160162812819e-12
5.4675,3.1339997285034938e-13,4.9969436451159799e-13,6.7638894409366921e-13,8.1941159668752833e-13,9.6024829886162368e-13,1.2346576135971512e-12,1.8255472100548101e-12
5.47,3.0491456458250456e-13,4.9551084853151496e-13,6.7348730116188851e-13,8.144480601619614e-13,9.4950122233038024e-13,1.2224897646621686e-12,1.8210210647180574e-12
5.4725,3.1539802191890183e-13,5.0735037593241922e-13,6.8283695391295628e-13,8.2432397619235393e-13,9.5850913162621675e-13,1.2359234410777151e-12,1.8443029611726985e-12
5.475,3.0465365313397313e-13,4.9960821921579822e-13,6.7413830210450138e-13,8.194745445386382e-13,9.5720094070319385e-13,1.2293358925760436e-12,1.8222250924531187e-12
5.4775,3.1324994863209603e-13,5.1075151914495722e-13,6.8747122882490234e-13,8.2785311904659154e-13,9.639832952835888e-13,1.2394870389766051e-12,1.8252800980775314e-12
5.48,3.0664370956212201e-13,5.0364117932197128e-13,6.8039995490183988e-13,8.2265013936345557e-13,9.5750465974339817e-13,1.2369463891573315e-12,1.8374256732309411e-12
5.4825,3.1075574728508191e-13,5.1029505112294335e-13,6.8324120406362908e-13,8.2445740014737569e-13,9.6145282714215396e-13,1.2404363310385189e-12,1.8280306078998953e-12
5.485,3.152963245255445e-13,5.1715949653415009e-13,6.9218711045377019e-13,8.2784785058631871e-13,9.5834555090414123e-13,1.2306689922489108e-12,1.8118053231892013e-12
5.4875,3.1222127144076712e-13,5.1308094397106746e-13,6.8526274765386105e-13,8.2248919977987606e-13,9.6055005640610875e-13,1.2380354636696498e-12,1.8252838780269547e-12
5.49,3.1184899405603512e-13,5.1314981589503851e-13,6.848624833585274e-13,8.2297680896279422e-13,9.585135253309986e-13,1.2383860694170292e-12,1.8193599137546569e-12
5.4925,3.1585001370619081e-13,5.1810321034134579e-13,6.8510173549956362e-13,8.2567968875672726e-13,9.6195480151992771e-13,1.2407969883507278e-12,1.8380590452599104e-12
5.495,3.0982870277132532e-13,5.13522036084823e-13,6.8114788457178323e-13,8.1992067322996798e-13,9.5316389258438334e-13,1.2348442263304704e-12,1.8280317570233673e-12
5.4975,3.0829005139844295e-13,5.0944723670390726e-13,6.791644677389931e-13,8.2425910872104583e-13,9.6306747488746791e-13,1.2411125624785163e-12,1.8266718169919576e-12
5.5,3.2117185543080584e-13,5.2286558519386937e-13,6.9349825954051229e-13,8.3442780292693119e-13,9.7121487099103407e-13,1.2511635289799522e-12,1.8412621190531257e-12
5.5025,3.1313113599832968e-13,5.1351504128645074e-13,6.8344000482475091e-13,8.2957343767930345e-13,9.6677197001341363e-13,1.2485468926235684e-12,1.8369237191450504e-12
5.505,3.1250553915989299e-13,5.0898279462204478e-13,6.7768124908304243e-13,8.2241383604549965e-13,9.6405254363251851e-13,1.23856017126429e-12,1.8364024041662647e-12
5.5075,3.1792679080141424e-13,5.1037376176235616e-13,6.7950498331715346e-13,8.247447813108298e-13,9.5943549177866242e-13,1.2454122647273152e-12,1.8344277380465921e-12
5.51,3.1503953430633096e-13,5.0503003827463287e-13,6.7485778271115169e-13,8.201620697722992e-13,9.6061075560110358e-13,1.2365706445277449e-12,1.8293874911057052e-12
5.5125,3.1243501524754854e-13,4.9708548340440147e-13,6.6977505505749866e-13,8.1761384798644204e-13,9.5883726872438973e-13,1.2425283092720353e-12,1.8351438171206676e-12
5.515,3.1715973193758139e-13,4.9946437459475963e-13,6.7439957570226482e-13,8.210061309552187e-13,9.6120126603763974e-13,1.2413132145599204e-12,1.8299839994990583e-12
5.5175,3.1692519733654936e-13,4.9566473355324406e-13,6.7068043761709935e-13,8.2333050060280108e-13,9.6118127083724131e-13,1.235647044163625e-12,1.8223171921921928e-12
5.52,3.208414608729052e-13,4.9633649525226337e-13,6.7562511623081229e-13,8.2735636738614633e-13,9.6667295260016536e-13,1.2501218380655017e-12,1.8366912576315641e-12
5.5225,3.1818755104006747e-13,4.869269916189913e-13,6.65331398701327e-13,8.1682366774691754e-13,9.6368700542953235e-13,1.250458194220956e-12,1.8371193475914102e-12
5.525,3.2126999486532376e-13,4.8716572416568464e-13,6.6909002732231981e-13,8.2213353992541106e-13,9.6579678017816693e-13,1.244867285230049e-12,1.8234776438858639e-12
5.5275,3.2067933738751871e-13,4.8354315063046448e-13,6.6409574628895338e-13,8.1697532369087374e-13,9.5590639551142038e-13,1.2422424769497879e-12,1.8303362605451524e-12
5.53,3.177587537602956e-13,4.7848654772281937e-13,6.5847033100446308e-13,8.1197251426566787e-13,9.5200045722910118e-13,1.2404035503558471e-12,1.8352527204748513e-12
5.5325,3.2236340090802863e-13,4.798873019075576e-13,6.6190002487401616e-13,8.1419708608979452e-13,9.5851532731617394e-13,1.2482014242695251e-12,1.8186908896244554e-12
5.535,3.2145858166420142e-13,4.7854097371057846e-13,6.601672805881561e-13,8.1178063830700452e-13,9.5313157742858218e-13,1.2404721567855315e-12,1.8200501934105975e-12
5.5375,3.1918278334913332e-13,4.7534051868909779e-13,6.5642054401989106e-13,8.0732371394196923e-13,9.4816994472919661e-13,1.2324026546684149e-12,1.8228952019398333e-12
5.54,3.225167261024134e-13,4.7516256770579457e-13,6.5630000633164091e-13,8.0999564404891209e-13,9.5388613453744908e-13,1.234095002865569e-12,1.8264014005560435e-12
5.5425,3.2229199007983892e-13,4.7484116488275029e-13,6.5579329722041865e-13,8.0920255366286115e-13,9.5076824541206716e-13,1.2423699394159349e-12,1.8276276135753366e-12
5.545,3.2223530328820102e-13,4.748701631642052e-13,6.5694283830026559e-13,8.1287434404640726e-13,9.5448806081559673e-13,1.2320410683511328e-12,1.8213958482732362e-12
5.5475,3.2220214879126184e-13,4.7534711963267022e-13,6.5616051267200893e-13,8.0959562268389923e-13,9.5356994687547581e-13,1.2367317459790748e-12,1.8182348789512722e-12
5.55,3.1948640579962932e-13,4.7427711331900637e-13,6.561279226605473e-13,8.0342554288959867e-13,9.4448611553318035e-13,1.2293770516136065e-12,1.8287359029142451e-12
5.5525,3.1900589303933626e-13,4.7391231411425434e-13,6.5344276811779892e-13,8.0729633216627702e-13,9.5146055610403674e-13,1.2330813385630796e-12,1.8108392177103024e-12
5.555,3.2640703077541009e-13,4.8040199398436241e-13,6.5820454380993905e-13,8.1011416088406587e-13,9.4729202355038461e-13,1.2300078775681174e-12,1.8215722951499723e-12
5.5575,3.2705178874902094e-13,4.8364829479070457e-13,6.6252974287602881e-13,8.1372958860790924e-13,9.5436413204492556e-13,1.2349439968791993e-12,1.8273175621548877e-12
5.56,3.2285143682327549e-13,4.7974757093277743e-13,6.596880807894268e-13,8.0664335860258709e-13,9.5206393599721451e-13,1.2369922212815021e-12,1.8231481290000654e-12
5.5625,3.2153500691129632e-13,4.8087534426972914e-13,6.6150277272464327e-13,8.1120401094258179e-13,9.508654889253483e-13,1.2322476221219446e-12,1.8201349200402839e-12
5.565,3.2225383510506717e-13,4.8305898082672463e-13,6.6019931954010194e-13,8.1289720646951488e-13,9.512793332401521e-13,1.2333941819514888e-12,1.8120961054600368e-12
5.5675,3.2127616769808549e-13,4.8481988042459227e-13,6.6213910096883997e-13,8.112812888378887e-13,9.507613697574388e-13,1.2394363533443947e-12,1.8319516326712809e-12
5.57,3.167229689980695e-13,4.8250515940370127e-13,6.6266682399858571e-13,8.13241455618975e-13,9.5309442115401875e-13,1.2300099549088455e-12,1.8238935152157505e-12
5.5725,3.25781835069426e-13,4.916426225084796e-13,6.7024159644136621e-13,8.1891699209287237e-13,9.5660793127090339e-13,1.2400399382628859e-12,1.8254676589776216e-12
5.575,3.2468652583926148e-13,4.9561675185090165e-13,6.714398518852234e-13,8.1787461694293254e-13,9.5495558279890446e-13,1.2366219621813494e-12,1.8355193950020183e-12
5.5775,3.1462170056015127e-13,4.8416889630752998e-13,6.6144277669940293e-13,8.1294979639804603e-13,9.494318280676748e-13,1.2330376455891979e-12,1.8191088762157104e-12
5.58,3.2093995219758939e-13,4.9513073455982736e-13,6.71574819069063e-13,8.1776800643901038e-13,9.5770833561467869e-13,1.2387712369659385e-12,1.8196905533105442e-12
5.5825,3.1907446293274089e-13,4.9502204374951827e-13,6.7119465364436426e-13,8.1516418973047659e-13,9.4958277328264791e-13,1.2265694108448029e-12,1.8090315136644173e-12
5.585,3.174084489239366e-13,4.9540818927904433e-13,6.7374612673162922e-13,8.2176233142798929e-13,9.6301184085470994e-13,1.2434170624785259e-12,1.8230112458292688e-12
5.5875,3.1491515858883002e-13,4.9496959093260388e-13,6.7292556467837076e-13,8.1547598331752681e-13,9.5158246602030325e-13,1.234022481966372e-12,1.8162659257293233e-12
5.59,3.1376703710269253e-13,4.9750139345330949e-13,6.7654727832649322e-13,8.2512302917300548e-13,9.6384042444495262e-13,1.23971729518353e-12,1.8258564777693983e-12
5.5925,3.1556785819061521e-13,5.0019128711498726e-13,6.7829493132508396e-13,8.2191712374243086e-13,9.5585485331448786e-13,1.2311323216606225e-12,1.8203772929703502e-12
5.595,3.1050528171004304e-13,4.9637877246563902e-13,6.7172102873499913e-13,8.1811057909520921e-13,9.5273379104146543e-13,1.2297563990311784e-12,1.8070212635191853e-12
5.5975,3.1235463848220865e-13,5.0005686499359704e-13,6.7497193560327618e-13,8.1855828572290264e-13,9.5186772546668028e-13,1.2324423842518925e-12,1.819311365867442e-12
5.6,3.1452154209656566e-13,5.0805638466275272e-13,6.8567536994247245e-13,8.287233800271669e-13,9.6648614399217373e-13,1.2390185357116534e-12,1.8320739950089992e-12
5.6025,3.2186496034329648e-13,5.1472947712655813e-13,6.8932568019083853e-13,8.321078609803277e-13,9.6821243762987439e-13,1.2453942739412622e-12,1.8322447268086625e-12
5.605,3.127875363206625e-13,5.0760739996702103e-13,6.8219171627168179e-13,8.2175171359959777e-13,9.5853374982733806e-13,1.236860585745473e-12,1.8257736885847176e-12
5.6075,3.0793605925974719e-13,5.0334369553461962e-13,6.782677776698543e-13,8.1943430521296778e-13,9.5777872016797543e-13,1.2325740885874729e-12,1.8177021674354881e-12
5.61,3.1948726455754747e-13,5.1893084120633679e-13,6.9427744069788296e-13,8.4024054728911989e-13,9.7535169052608158e-13,1.2487050966825041e-12,1.8344135400495133e-12
5.6125,3.1852785799866797e-13,5.1720980685337026e-13,6.8954441819365463e-13,8.2789429128586377e-13,9.6320476056130422e-13,1.2408987824376621e-12,1.8286712793263707e-12
5.615,3.1265531715225725e-13,5.1130897402015648e-13,6.8273935758083082e-13,8.2619768348115252e-13,9.6013461593643391e-13,1.2363932526026232e-12,1.823502773631149e-12
5.6175,3.0717303453638678e-13,5.0940166149649661e-13,6.8309381423751635e-13,8.2378127169973482e-13,9.5604435682035348e-13,1.2318141034043302e-12,1.8183176497623446e-12
5.62,3.1252000285556229e-13,5.1494347823533088e-13,6.8325303348735945e-13,8.223311173888808e-13,9.5749832008335653e-13,1.2306382241378911e-12,1.8043753764644641e-12
5.6225,3.1853016697606508e-13,5.2154343612678081e-13,6.9099740730419817e-13,8.3405456594914744e-13,9.7263581885272831e-13,1.2463149552567764e-12,1.82285318585552e-12
5.625,3.0845995489057365e-13,5.0977310626590185e-13,6.8107867016791954e-13,8.2469221604088571e-13,9.5843584572075047e-13,1.2314318153891752e-12,1.8172960585549435e-12
5.6275,3.1473396235442836e-13,5.1516089443085235e-13,6.8217402585886491e-13,8.2307030593811951e-13,9.5745859125941354e-13,1.2351113199459472e-12,1.8246826196052332e-12
5.63,3.0685808037099708e-13,5.0618536268366311e-13,6.7438336399252587e-13,8.1619141981742618e-13,9.49478895701284e-13,1.2268953189335512e-12,1.8099189175634498e-12
5.6325,3.0401412453314454e-13,5.0128539999858621e-13,6.7249809368706139e-13,8.1489882396955209e-13,9.5144983622154678e-13,1.2332938520557249e-12,1.832501105979275e-12
5.635,3.1127312740328631e-13,5.0706693588650044e-13,6.7715961991661234e-13,8.2493480242539316e-13,9.6331490352364346e-13,1.2424897613120327e-12,1.8280431869927078e-12
5.6375,3.1069122646255727e-13,5.0343829096453911e-13,6.7331286843662388e-13,8.2283734920878755e-13,9.6098389616638888e-13,1.2386363600281717e-12,1.8312788582778888e-12
5.64,3.1015040471110073e-13,4.9850569777888849e-13,6.6987219227980117e-13,8.1694379932160428e-13,9.5446329794357795e-13,1.2305665487269364e-12,1.810715010892309e-12
5.6425,3.1586027056596718e-13,5.0105372598896551e-13,6.7088052226455427e-13,8.1934718585745218e-13,9.5677749765689344e-13,1.2319399056939e-12,1.8134625896158098e-12
5.645,3.1894309448931168e-13,4.9994758829961377e-13,6.7742427154684386e-13,8.280906755487738e-13,9.6856745179986678e-13,1.2504505666251106e-12,1.8329451877678508e-12
5.6475,3.1852999782641669e-13,4.936391241454979e-13,6.7177814261451703e-13,8.2490972533209758e-13,9.6679892330411805e-13,1.2446341389660547e-12,1.8266620050957478e-12
5.65,3.1555228970515326e-13,4.8871422971488472e-13,6.7043305402447526e-13,8.2163047974449572e-13,9.636706556438261e-13,1.2370966253501619e-12,1.8274490848584093e-12
5.6525,3.1630353172043044e-13,4.8234078504138071e-13,6.6189827810332039e-13,8.1569819297587539e-13,9.5660624667088052e-13,1.2391605115922582e-12,1.8261500008172519e-12
5.655,3.145764297769527e-13,4.8076790591070185e-13,6.5994983584670449e-13,8.1332498678741214e-13,9.5385723605114949e-13,1.23856082790635e-12,1.8126012371260466e-12
5.6575,3.1509432458990072e-13,4.7710359452003034e-13,6.5933594028152393e-13,8.1420198693747411e-13,9.5194831313733724e-13,1.2328289260689454e-12,1.8118435619806327e-12
5.66,3.1627315222288641e-13,4.7647296094934855e-13,6.581828483767089e-13,8.1355024683739877e-13,9.5032161069171215e-13,1.2312537929437871e-12,1.8143555830899502e-12
5.6625,3.163099911291958e-13,4.7344507141182929e-13,6.5462473222850852e-13,8.0693573079377107e-13,9.5020913988641279e-13,1.2351452710437851e-12,1.8229390443072382e-12
5.665,3.1795885093278703e-13,4.7414993633218215e-13,6.5474850970076755e-13,8.1046837111392845e-13,9.5542784041819875e-13,1.242371248582416e-12,1.8112621350168296e-12
5.6675,3.2464857797118421e-13,4.7957160786036269e-13,6.6276978624080956e-13,8.155551026013346e-13,9.6462350910192022e-13,1.2454756151719123e-12,1.8360315380466592e-12
5.67,3.2100943102482581e-13,4.7581814591805939e-13,6.5774286676576387e-13,8.1232835971795501e-13,9.5231481420086424e-13,1.2345888085083503e-12,1.8151759369522308e-12
5.6725,3.1530183695388458e-13,4.6751167085588405e-13,6.5176261080063845e-13,8.0250545097987438e-13,9.5076285276329126e-13,1.236935738911782e-12,1.8272974946499948e-12
5.675,3.243525526642617e-13,4.780551888144285e-13,6.5787932959347393e-13,8.1038666541128038e-13,9.5002556925409207e-13,1.2325069065125155e-12,1.8171448293578783e-12
5.6775,3.2376814482612167e-13,4.7889255799004899e-13,6.6142359813193081e-13,8.1303057931938938e-13,9.5654427491317262e-13,1.2357066713990868e-12,1.8332444711218289e-12
5.68,3.256098818808427e-13,4.7842562096103329e-13,6.6080366167946527e-13,8.1363245042309353e-13,9.5443781177650138e-13,1.2445200256820593e-12,1.8397550316417354e-12
5.6825,3.2324747309443761e-13,4.7882745225198552e-13,6.5835950157374963e-13,8.0819525017055805e-13,9.4660739725118841e-13,1.2356775875005243e-12,1.8089651347764284e-12
5.685,3.264385562086805e-13,4.8342983576133925e-13,6.6322903532845191e-13,8.1694433120492393e-13,9.5847745817065393e-13,1.2448617548606645e-12,1.8324720124213275e-12
5.6875,3.1964211792537227e-13,4.7643926540155987e-13,6.5578953095017369e-13,8.0928050973969512e-13,9.4981066234282028e-13,1.2315526938217039e-12,1.8105036567797065e-12
5.69,3.2970394349810326e-13,4.8946154579421088e-13,6.6956822864395489e-13,8.1910427798979793e-13,9.6135036003190868e-13,1.243866745614524e-12,1.8283191038934777e-12
5.6925,3.2925589539627668e-13,4.9039504082394257e-13,6.6922900197063653e-13,8.1856702253264273e-13,9.5749011133378283e-13,1.2423698970937841e-12,1.8301090688484695e-12
5.695,3.2710522254593529e-13,4.9008605789596677e-13,6.6921043603090682e-13,8.1722232892155489e-13,9.5981362790901549e-13,1.2421297736368891e-12,1.8229778958489827e-12
5.6975,3.2518812214743527e-13,4.8966839573647965e-13,6.6831114754178508e-13,8.189269780399873e-13,9.5459350398514745e-13,1.243074155986272e-12,1.8286863925484375e-12
5.7,3.2369897639684147e-13,4.8966937923461101e-13,6.6852132444209224e-13,8.1472565980013541e-13,9.5783933784382734e-13,1.2355976650003977e-12,1.8260978413235079e-12
5.7025,3.2092420135301794e-13,4.8947638708285296e-13,6.6856352139482321e-13,8.1881092310637724e-13,9.5618617025808536e-13,1.2381294295518222e-12,1.8174091290940245e-12
5.705,3.1878465373216677e-13,4.8705647853322467e-13,6.6256058425808136e-13,8.1186789959500265e-13,9.5255555323356997e-13,1.2365185967081896e-12,1.8359229399783371e-12
5.7075,3.2403614139822919e-13,4.950748983170518e-13,6.7076322692238885e-13,8.1809505676473807e-13,9.582585148737591e-13,1.2432802610399259e-12,1.8281795448292695e-12
5.71,3.2742970666088736e-13,5.0062956620022143e-13,6.7702288704818301e-13,8.2586617178882529e-13,9.6393794255749904e-13,1.2425824522860448e-12,1.8402284069344788e-12
5.7125,3.2229079391737875e-13,4.9809318573857036e-13,6.7576119074186594e-13,8.2256075571131389e-13,9.584407056618135e-13,1.2402433655721059e-12,1.8173384010026377e-12
5.715,3.2118368874047719e-13,4.9974354077649479e-13,6.7684593974977614e-13,8.2608281195422039e-13,9.6819767300957012e-13,1.2523647791491356e-12,1.8461092634606197e-12
5.7175,3.2135736284158667e-13,5.0209073036994521e-13,6.7739607474923268e-13,8.2237598481930613e-13,9.5785355289997328e-13,1.2414971495207392e-12,1.8222999165843585e-12
5.72,3.1637504377674617e-13,4.99069156950911e-13,6.7484211366183786e-13,8.1872841034974347e-13,9.527139365917736e-13,1.2307479586177728e-12,1.8186364917936886e-12
5.7225,3.1559255751517298e-13,5.0008542228374721e-13,6.7470672190884381e-13,8.2054160274021306e-13,9.5527814297227885e-13,1.230440447513442e-12,1.8210451244758484e-12
5.725,3.1045598473722016e-13,4.982821177365861e-13,6.7284666564815964e-13,8.1603833417661627e-13,9.5529706944358358e-13,1.2354367353924944e-12,1.8278386697840487e-12
5.7275,3.1231014126159721e-13,5.0186693031242471e-13,6.780099406108499e-13,8.221198972226921e-13,9.5622101184330091e-13,1.2285703758369657e-12,1.814331852656016e-12
5.73,3.0677670451423171e-13,4.9906818715670922e-13,6.7562746272977937e-13,8.189065611732931e-13,9.5496217136399317e-13,1.2413061946342503e-12,1.8349482476558559e-12
5.7325,3.1812085579537555e-13,5.1261258454870162e-13,6.892179935968879e-13,8.3143889034030376e-13,9.6689780136736287e-13,1.2477948398151818e-12,1.8388744563132952e-12
5.735,3.1477340676988082e-13,5.1111112459340617e-13,6.8820597366719095e-13,8.3125580696155166e-13,9.6667801116266235e-13,1.2396725686243986e-12,1.8289449607056018e-12
5.7375,3.205391656344388e-13,5.1674952128676808e-13,6.9146926345986077e-13,8.3094258129892126e-13,9.6768917403006633e-13,1.2439545885801795e-12,1.8349166361351791e-12
5.74,3.0887467251542626e-13,5.079382713360822e-13,6.8035387072565459e-13,8.1858270976983776e-13,9.5562577019571079e-13,1.2322153937758483e-12,1.8235347894515755e-12
5.7425,3.1187482363929155e-13,5.118527736747915e-13,6.8457852054094513e-13,8.2856297164518349e-13,9.647617127473575e-13,1.2440393133943061e-12,1.8285292168815353e-12
5.745,3.1048468674805247e-13,5.1196339751167433e-13,6.8245783851966537e-13,8.2356635852846234e-13,9.5985847926047658e-13,1.232354485698741e-12,1.8023866061291939e-12
5.7475,3.1276356411183434e-13,5.1341872527563635e-13,6.841861058379747e-13,8.2472382080336816e-13,9.6207953157113531e-13,1.2312527880389429e-12,1.8207438856702975e-12
5.75,3.1272684447229076e-13,5.1367365473991945e-13,6.8070334662330822e-13,8.2421737454327169e-13,9.6187952629519385e-13,1.2408933742380502e-12,1.8246250468118751e-12
5.7525,3.1347308082352946e-13,5.1594750530935995e-13,6.8365570101290162e-13,8.2480451396630129e-13,9.590838424329366e-13,1.23520157594077e-12,1.8140689342337547e-12
5.755,3.1279057448527692e-13,5.1460727118878704e-13,6.8205712343346561e-13,8.2590702096666346e-13,9.6300463140933838e-13,1.2349214178992762e-12,1.8255942733046325e-12
5.7575,3.1197656379407372e-13,5.1271956522104335e-13,6.8140004420720988e-13,8.2460153156605076e-13,9.6144578093583322e-13,1.2415676321461187e-12,1.8292827098469276e-12
