Physical Time (s),enth_flux_viscous_top Monitor (kg-m/s^3): top_cv1,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv2,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv3,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv4,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv5,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv6,enth_flux_viscous_top Monitor (kg-m/s^3): top_cv7
5.8075,2.1521932162051432e-09,2.5311366215725806e-09,2.7366806785016333e-09,2.9041346043282712e-09,3.2186137185373076e-09,3.9747171205892128e-09,4.7395084645481964e-09
5.81,2.1501811978266484e-09,2.5287664397722619e-09,2.7337517813481014e-09,2.9014199013324255e-09,3.2161003327695319e-09,3.9725962774773548e-09,4.7378073799488051e-09
5.8125,2.1480207116824393e-09,2.5262158051573002e-09,2.730604493438414e-09,2.8985304398881373e-09,3.213453845428422e-09,3.970405368608286e-09,4.7360991526169078e-09
5.815,2.1457237637642195e-09,2.5234979955824258e-09,2.7272533988916796e-09,2.8954784719249887e-09,3.2106856573367633e-09,3.9681546584648991e-09,4.7343923860199997e-09
5.8175,2.1433023261729869e-09,2.520626381980604e-09,2.7237115165118481e-09,2.8922743261235074e-09,3.2078045377801839e-09,3.9658522485151626e-09,4.7326933919424725e-09
5.82,2.1407681530544815e-09,2.5176142383752099e-09,2.7199968031411542e-09,2.8889332259874205e-09,3.2048246241320894e-09,3.9635114272332703e-09,4.7310141035821923e-09
5.8225,2.138133854337333e-09,2.5144760819423331e-09,2.7161236069172634e-09,2.8854671769408729e-09,3.2017564602439069e-09,3.9611416074390837e-09,4.7293633562643245e-09
5.825,2.1354116974359323e-09,2.5112264248787539e-09,2.7121120100715372e-09,2.8818945935286729e-09,3.1986168260714467e-09,3.9587577825510607e-09,4.7277557010432204e-09
5.8275,2.1326147894652775e-09,2.5078805593794928e-09,2.7079788679385494e-09,2.8782306070954449e-09,3.1954188550771467e-09,3.9563703413234219e-09,4.7262006509257837e-09
5.83,2.1297552342542064e-09,2.504452606625653e-09,2.703742188534681e-09,2.8744912148542915e-09,3.1921763776317968e-09,3.9539899794392599e-09,4.7247074579599561e-09
5.8325,2.1268453562792692e-09,2.5009568831877367e-09,2.6994179442154184e-09,2.8706889201460895e-09,3.1888994905520207e-09,3.9516236744962321e-09,4.7232810959739471e-09
5.835,2.1238975856469255e-09,2.4974079351065495e-09,2.6950225067070087e-09,2.8668358217581215e-09,3.1855975100275018e-09,3.9492776459571377e-09,4.7219249022842808e-09
5.8375,2.1209231002107457e-09,2.4938193267063476e-09,2.6905723419127371e-09,2.862944391846619e-09,3.1822805533461069e-09,3.9469603280294744e-09,4.7206448467428314e-09
5.84,2.1179325098855515e-09,2.4902039218057175e-09,2.6860814106603401e-09,2.8590253495113769e-09,3.178956451953062e-09,3.9446776427332313e-09,4.71944532627249e-09
5.8425,2.114936220164359e-09,2.4865739730895251e-09,2.6815663814688882e-09,2.8550929795556369e-09,3.1756370494436254e-09,3.9424364710622675e-09,4.7183320576498048e-09
5.845,2.1119437717552753e-09,2.4829407718884554e-09,2.6770387407969234e-09,2.8511561097040908e-09,3.1723292465849506e-09,3.9402380214523409e-09,4.7173042015326386e-09
5.8475,2.1089640394053464e-09,2.4793152491600777e-09,2.6725146988865303e-09,2.8472277904776511e-09,3.1690436709595337e-09,3.9380874182305958e-09,4.7163634281593406e-09
5.85,2.1060057453690129e-09,2.4757085802878562e-09,2.6680078305344098e-09,2.8433180601951548e-09,3.1657870585189896e-09,3.9359875022738986e-09,4.7155086222134866e-09
5.8525,2.1030771160300055e-09,2.4721314073006293e-09,2.6635322864642196e-09,2.8394374654135957e-09,3.1625662990097989e-09,3.9339417911804286e-09,4.714739656985322e-09
5.855,2.1001859944510536e-09,2.4685938702455421e-09,2.6591040171882937e-09,2.8355990514809012e-09,3.1593910879995699e-09,3.9319565381721612e-09,4.7140591163715346e-09
5.8575,2.0973396246363954e-09,2.4651053248626509e-09,2.6547334271863222e-09,2.8318108246457386e-09,3.1562663144293291e-09,3.9300330897559299e-09,4.7134654891829542e-09
5.86,2.0945447646678648e-09,2.4616744498435384e-09,2.6504317793581215e-09,2.8280818024209018e-09,3.1531977980452332e-09,3.9281723790334365e-09,4.7129564747460005e-09
5.8625,2.0918075724308044e-09,2.4583091357961344e-09,2.6462098513772988e-09,2.8244199979644095e-09,3.1501905268159291e-09,3.9263735682722434e-09,4.7125272214320052e-09
5.865,2.0891336896373317e-09,2.4550168557011429e-09,2.6420776043201581e-09,2.820832492021319e-09,3.1472495912720296e-09,3.9246363507217758e-09,4.7121728931780677e-09
5.8675,2.0865282145263471e-09,2.4518046656013323e-09,2.6380442747970854e-09,2.8173257393423876e-09,3.1443796403061175e-09,3.9229612498574204e-09,4.7118890608377895e-09
5.87,2.0839962050800866e-09,2.4486795826043977e-09,2.6341205999302817e-09,2.8139086800232332e-09,3.1415871950459161e-09,3.9213510331763303e-09,4.7116736184808821e-09
5.8725,2.0815415483958254e-09,2.4456472236754002e-09,2.6303165679398569e-09,2.8105896162250019e-09,3.1388774124351089e-09,3.9198061722072351e-09,4.7115219142073027e-09
5.875,2.079167259887882e-09,2.4427120489937348e-09,2.6266385310767813e-09,2.8073728274765296e-09,3.136251523595254e-09,3.9183232375932069e-09,4.711425728411649e-09
5.8775,2.0768776357273993e-09,2.4398797759717039e-09,2.6230937957493995e-09,2.8042632487020153e-09,3.1337123156053349e-09,3.9169010219397782e-09,4.7113793844155154e-09
5.88,2.0746762861817011e-09,2.4371556025050078e-09,2.6196898460285922e-09,2.8012663359796024e-09,3.1312637781741387e-09,3.915539778154336e-09,4.7113789053193305e-09
5.8825,2.0725675287892983e-09,2.4345455849570173e-09,2.6164356950186348e-09,2.798389588080773e-09,3.1289117730508621e-09,3.9142420767294909e-09,4.7114226889987881e-09
5.885,2.0705545301032145e-09,2.4320546014600568e-09,2.6133391078044906e-09,2.7956396717914048e-09,3.1266608189652921e-09,3.9130089515152299e-09,4.7115070389061798e-09
5.8875,2.0686419887895109e-09,2.4296889598475002e-09,2.6104092284994976e-09,2.7930246724131334e-09,3.1245170730033793e-09,3.9118437506393837e-09,4.7116308452245656e-09
5.89,2.0668350744804428e-09,2.4274552928727103e-09,2.6076553009260711e-09,2.7905529017766203e-09,3.1224870930143406e-09,3.9107508703522448e-09,4.7117947257753418e-09
5.8925,2.0651375669932004e-09,2.4253586391258456e-09,2.6050841148378437e-09,2.788229993787417e-09,3.1205749812063966e-09,3.9097321442386289e-09,4.7119964686129137e-09
5.895,2.0635543500572538e-09,2.4234049783700642e-09,2.6027030829098198e-09,2.7860620549967731e-09,3.1187850530904971e-09,3.9087895147591036e-09,4.7122347044067251e-09
5.8975,2.0620907170888393e-09,2.4216008479274939e-09,2.6005199579803031e-09,2.7840558489936148e-09,3.1171237808464398e-09,3.9079267038739291e-09,4.7125101005048514e-09
5.9,2.0607506148426031e-09,2.4199514582719833e-09,2.5985408543985845e-09,2.7822167389554639e-09,3.1155960322847748e-09,3.9071461454218375e-09,4.7128212753312183e-09
5.9025,2.0595395555380329e-09,2.4184636313023158e-09,2.5967736960151131e-09,2.7805521644989886e-09,3.1142075703673218e-09,3.9064515782648661e-09,4.7131687057054367e-09
5.905,2.0584621531229085e-09,2.4171433170813644e-09,2.5952260359672874e-09,2.7790699139460943e-09,3.1129648647871565e-09,3.905847630435045e-09,4.7135543842976663e-09
5.9075,2.0575233968463412e-09,2.4159967336171864e-09,2.5939056523110058e-09,2.7777779148489091e-09,3.1118754112438363e-09,3.9053417125857853e-09,4.7139837279610273e-09
5.91,2.0567284196239155e-09,2.4150301486966935e-09,2.5928206215041378e-09,2.7766841542947433e-09,3.1109468867049975e-09,3.9049407393121269e-09,4.7144626404868682e-09
5.9125,2.056082125739318e-09,2.4142495176462728e-09,2.591977751798742e-09,2.7757954617608267e-09,3.1101865621379045e-09,3.9046511289700592e-09,4.7149964740115726e-09
5.915,2.0555894599596336e-09,2.4136606948437572e-09,2.5913821058039724e-09,2.7751172190425193e-09,3.1095999507613202e-09,3.9044787918411125e-09,4.7155899491989945e-09
5.9175,2.0552552669682069e-09,2.41326939153396e-09,2.591039371173819e-09,2.7746552691944934e-09,3.1091926439376877e-09,3.904429776709319e-09,4.7162479332172741e-09
5.92,2.0550844242479266e-09,2.4130813614515369e-09,2.590955316240413e-09,2.7744152571955268e-09,3.1089693114696724e-09,3.9045096586744091e-09,4.7169751520923133e-09
5.9225,2.0550816532456024e-09,2.4131018539219413e-09,2.5911363730694182e-09,2.7744035842434627e-09,3.1089355060065774e-09,3.9047248556726169e-09,4.7177777990633817e-09
5.925,2.0552512785228918e-09,2.4133356398189743e-09,2.5915870421084013e-09,2.7746249912093986e-09,3.1090966496038902e-09,3.9050815851595241e-09,4.7186617291575124e-09
5.9275,2.0555968692062198e-09,2.4137866534642857e-09,2.5923093551793057e-09,2.7750820220610042e-09,3.1094553217755721e-09,3.9055824031624964e-09,4.7196301284580544e-09
5.93,2.0561214756483154e-09,2.4144582964650501e-09,2.593306381716097e-09,2.7757793990148762e-09,3.1100164198253186e-09,3.906231877759718e-09,4.7206880785869124e-09
5.9325,2.0568280775218901e-09,2.4153538346687706e-09,2.5945830650356464e-09,2.7767231625126942e-09,3.1107870294407928e-09,3.9070378525683721e-09,4.7218438558266444e-09
5.935,2.0577186692586372e-09,2.4164750287370196e-09,2.5961379651082726e-09,2.7779132423742755e-09,3.1117675977801491e-09,3.9080024108792979e-09,4.7231006000626549e-09
5.9375,2.0587936079075704e-09,2.4178215685460245e-09,2.5979673568069556e-09,2.7793458831081669e-09,3.1129559612617331e-09,3.9091251177922329e-09,4.7244590589876149e-09
5.94,2.0600539737057636e-09,2.4193937126798009e-09,2.6000713220493038e-09,2.781021150697714e-09,3.1143525964639329e-09,3.910408346725849e-09,4.7259234457219799e-09
5.9425,2.061498817982433e-09,2.4211900100141008e-09,2.6024460817565405e-09,2.7829363632279849e-09,3.1159553142857262e-09,3.9118524995889109e-09,4.7274961175131416e-09
5.945,2.0631273265008262e-09,2.4232090936651647e-09,2.6050865124159225e-09,2.785087285582954e-09,3.1177607791284498e-09,3.9134566154779174e-09,4.7291779215759253e-09
5.9475,2.0649374210646834e-09,2.4254479940688891e-09,2.6079901801931022e-09,2.787472501460272e-09,3.1197677264724348e-09,3.9152209022425916e-09,4.7309718785766579e-09
5.95,2.0669258803113614e-09,2.4279020293196824e-09,2.6111493599034532e-09,2.7900859015765659e-09,3.1219706371007713e-09,3.9171427011996696e-09,4.7328777115654185e-09
5.9525,2.0690885237915539e-09,2.4305653368693804e-09,2.6145541005159162e-09,2.7929195222242174e-09,3.124363327457645e-09,3.9192183826816003e-09,4.7348940237426611e-09
5.955,2.0714200613149613e-09,2.4334309951776841e-09,2.6181987877456976e-09,2.7959697868554025e-09,3.1269434674912587e-09,3.9214472287622622e-09,4.737022472409893e-09
5.9575,2.0739141052401966e-09,2.4364908067739859e-09,2.6220677736843965e-09,2.7992224451600233e-09,3.1296978206903797e-09,3.9238178055717554e-09,4.7392538120057723e-09
5.96,2.0765631114764848e-09,2.4397348680696047e-09,2.6261481982583165e-09,2.8026653625905971e-09,3.1326154655208263e-09,3.9263207104571424e-09,4.7415818235824158e-09
5.9625,2.0793581970108033e-09,2.4431514989621128e-09,2.6304261983190387e-09,2.8062846520291044e-09,3.1356840508635022e-09,3.9289458923871823e-09,4.7439994711577324e-09
5.965,2.0822890130856076e-09,2.4467276821670584e-09,2.6348814021617695e-09,2.8100608618158577e-09,3.1388855610467848e-09,3.9316782103660066e-09,4.7464949864777474e-09
5.9675,2.0853443358470116e-09,2.4504496910191163e-09,2.6395000367080185e-09,2.8139828683051698e-09,3.1422106935591096e-09,3.934510971278771e-09,4.7490646054166549e-09
5.97,2.088511811363816e-09,2.4543023481694746e-09,2.6442604998473921e-09,2.818031367791339e-09,3.145641995917382e-09,3.9374293038644326e-09,4.7516966540808825e-09
5.9725,2.0917779820125074e-09,2.4582689261281003e-09,2.6491419499141329e-09,2.8221875397666134e-09,3.1491627874498962e-09,3.9404194637208176e-09,4.7543803251164687e-09
5.975,2.0951282599303469e-09,2.462331388480254e-09,2.6541243122938474e-09,2.8264327390138071e-09,3.1527560406318869e-09,3.9434678153338271e-09,4.7571057367609501e-09
5.9775,2.0985475302543778e-09,2.4664715407215148e-09,2.6591826440297159e-09,2.8307436172403808e-09,3.1563998097986743e-09,3.9465552524794294e-09,4.7598577644037699e-09
5.98,2.1020200314925429e-09,2.4706706137949394e-09,2.664298878684253e-09,2.8351032762347413e-09,3.1600786172557846e-09,3.949669187568254e-09,4.7626269661789658e-09
5.9825,2.1055293519930765e-09,2.4749090734503964e-09,2.6694463114168856e-09,2.8394860867187683e-09,3.1637684677135749e-09,3.9527883588782092e-09,4.7653951145613535e-09
5.985,2.1090587936454167e-09,2.4791670964667681e-09,2.6746016873409826e-09,2.8438700519409624e-09,3.1674491651704904e-09,3.9558941554810354e-09,4.7681465006793837e-09
5.9875,2.1125910960385324e-09,2.4834241149464342e-09,2.6797418858482395e-09,2.8482340540705035e-09,3.1711010538040352e-09,3.9589689150976419e-09,4.7708661650252938e-09
5.99,2.1161088407938517e-09,2.4876593787319977e-09,2.684839382629183e-09,2.8525529555228717e-09,3.1747008531966056e-09,3.9619912498835982e-09,4.7735353586805609e-09
5.9925,2.1195943992360113e-09,2.4918520299146329e-09,2.6898733032715719e-09,2.8568087214338819e-09,3.1782331494149764e-09,3.9649477238026177e-09,4.776143312096558e-09
5.995,2.1230302681570048e-09,2.4959813956425601e-09,2.6948177639858669e-09,2.86097885168626e-09,3.1816784041709007e-09,3.967821120286959e-09,4.7786756880966246e-09
5.9975,2.1263991587052258e-09,2.500026864327666e-09,2.6996476920927634e-09,2.8650408614140433e-09,3.1850169442202182e-09,3.970594657899992e-09,4.7811188096242131e-09
6.0,2.1296839825280786e-09,2.5039683103841796e-09,2.70434305581772e-09,2.8689769832101845e-09,3.1882333912823817e-09,3.9732565056864053e-09,4.7834634703390091e-09
6.0025,2.1328680753548933e-09,2.5077861602614448e-09,2.7088777830110961e-09,2.872763545901867e-09,3.1913060316362436e-09,3.9757866886406853e-09,4.7856922559372668e-09
6.005,2.1359356016820071e-09,2.511461955156027e-09,2.7132312051162793e-09,2.876381952877862e-09,3.1942177845904891e-09,3.9781701528009036e-09,4.7877921310435701e-09
6.0075,2.138871128184401e-09,2.5149777205060986e-09,2.7173855841486859e-09,2.8798167156223434e-09,3.1969547255120054e-09,3.9803952735201861e-09,4.7897539148541872e-09
6.01,2.1416599886507638e-09,2.5183165227153253e-09,2.721319491969342e-09,2.8830488615544434e-09,3.1994999859220663e-09,3.9824482322096978e-09,4.7915657472757623e-09
6.0125,2.1442885803137051e-09,2.5214625595346976e-09,2.7250144301845038e-09,2.8860628876807908e-09,3.2018407035643262e-09,3.9843188028301523e-09,4.793218573197997e-09
6.015,2.146743492907374e-09,2.524400194179265e-09,2.7284523142382954e-09,2.8888429140772726e-09,3.203963556814158e-09,3.9859959603827442e-09,4.7947026859908597e-09
6.0175,2.149012579461671e-09,2.5271153592745976e-09,2.7316194505551874e-09,2.8913765681163474e-09,3.2058582144501391e-09,3.9874715162301639e-09,4.7960112688831998e-09
6.02,2.1510845147482918e-09,2.5295951438914012e-09,2.7344998329634207e-09,2.8936506790691567e-09,3.2075138814699783e-09,3.9887372333443378e-09,4.7971370974044129e-09
6.0225,2.1529494879170625e-09,2.5318286307832915e-09,2.7370822956350032e-09,2.8956551550320689e-09,3.2089226892607639e-09,3.9897888160835842e-09,4.7980768183703454e-09
6.025,2.1545991475109537e-09,2.5338066238518896e-09,2.7393577583270383e-09,2.897383405741385e-09,3.2100810970171785e-09,3.9906255735087474e-09,4.7988313642834724e-09
6.0275,2.1560263852015835e-09,2.5355210364127634e-09,2.7413180489405963e-09,2.8988306459068004e-09,3.2109856881482105e-09,3.9912464043335305e-09,4.7994023503493321e-09
6.03,2.1572255855874249e-09,2.536965352054978e-09,2.7429564078102041e-09,2.8999922693876874e-09,3.2116327401027385e-09,3.9916484131368812e-09,4.7997888094018486e-09
6.0325,2.1581920493898188e-09,2.5381339320398912e-09,2.7442664052603812e-09,2.9008649313901834e-09,3.2120191982925176e-09,3.9918297096297767e-09,4.7999899981429399e-09
6.035,2.158922748549202e-09,2.5390227859575481e-09,2.7452429120021769e-09,2.9014445845709442e-09,3.212142446293383e-09,3.9917888793553561e-09,4.8000048746853151e-09
6.0375,2.159415559104374e-09,2.539629066461426e-09,2.7458820764029884e-09,2.9017281472116303e-09,3.2120014079938107e-09,3.9915269340696785e-09,4.7998343911245755e-09
6.04,2.1596693718317229e-09,2.5399515249406963e-09,2.7461829668911446e-09,2.9017157323997928e-09,3.2115977290672976e-09,3.9910473670175853e-09,4.7994825156826351e-09
6.0425,2.1596846583305343e-09,2.5399907918320045e-09,2.746147483609281e-09,2.9014096344992703e-09,3.2109346472252884e-09,3.9903550612815858e-09,4.7989543884482921e-09
6.045,2.1594631688405266e-09,2.539749146634175e-09,2.7457785426547867e-09,2.9008131729885642e-09,3.2100158867091332e-09,3.9894545341975948e-09,4.7982550245749284e-09
6.0475,2.1590080771158571e-09,2.5392303516479186e-09,2.7450808401083303e-09,2.8999317113413961e-09,3.208847877733508e-09,3.9883515190591126e-09,4.7973907611829884e-09
6.05,2.1583238774980421e-09,2.5384394611933704e-09,2.7440603827112563e-09,2.8987715966431092e-09,3.2074372804398336e-09,3.9870525245550118e-09,4.7963682653644476e-09
6.0525,2.1574166151234796e-09,2.5373830566678553e-09,2.7427243730107212e-09,2.8973398960272693e-09,3.2057915592134806e-09,3.9855655176339427e-09,4.7951956998247101e-09
6.055,2.1562927663034237e-09,2.5360683318514313e-09,2.7410805919620556e-09,2.8956440260827788e-09,3.203918770391098e-09,3.9839005621161446e-09,4.7938835851034821e-09
6.0575,2.1549603943760965e-09,2.5345042969997117e-09,2.7391412397503671e-09,2.893696177061244e-09,3.2018313815649263e-09,3.9820714071260006e-09,4.7924467680436399e-09
6.06,2.1534282459829449e-09,2.5327007971416877e-09,2.7369156284482851e-09,2.8915061969097551e-09,3.1995393820281092e-09,3.9800885812779117e-09,4.7908956512249307e-09
6.0625,2.1517062735549505e-09,2.5306690626868169e-09,2.7344166532846328e-09,2.8890870644275543e-09,3.1970557784178392e-09,3.9779658277899061e-09,4.7892431734062224e-09
6.065,2.1498053059090485e-09,2.5284213869786331e-09,2.7316600875024856e-09,2.8864538229436762e-09,3.1943953201794609e-09,3.9757179148372989e-09,4.7875040326948873e-09
6.0675,2.1477369022109067e-09,2.5259706743729499e-09,2.7286593419915109e-09,2.8836182223334425e-09,3.1915691105328854e-09,3.973355258305451e-09,4.7856882491355364e-09
6.07,2.1455127720233128e-09,2.5233299100305321e-09,2.7254273202318838e-09,2.880591278283832e-09,3.1885870620215188e-09,3.970887006050272e-09,4.7838041576181709e-09
6.0725,2.1431447849664949e-09,2.5205123158255718e-09,2.7219808384567227e-09,2.8773875877301407e-09,3.1854629540428899e-09,3.9683266105717779e-09,4.7818652882774225e-09
6.075,2.1406458546993884e-09,2.5175324065466151e-09,2.7183339944862668e-09,2.8740194299370422e-09,3.1822084189300182e-09,3.9656851366894334e-09,4.7798831205862238e-09
6.0775,2.1380281703267664e-09,2.5144043862951381e-09,2.7145032598269829e-09,2.8705011126248002e-09,3.1788365342989377e-09,3.96297404687195e-09,4.7778698262268752e-09
6.08,2.1353048088531616e-09,2.5111435112521337e-09,2.7105077904295878e-09,2.8668495303597086e-09,3.1753630476934551e-09,3.9602070068072227e-09,4.7758385925314234e-09
6.0825,2.1324893744122408e-09,2.5077656815095567e-09,2.7063655132568054e-09,2.8630807345336323e-09,3.1718027197625982e-09,3.9573978103948716e-09,4.7738020065902059e-09
6.085,2.1295947729105506e-09,2.5042861269927433e-09,2.702096862976344e-09,2.8592132621347275e-09,3.168172091398687e-09,3.9545621949549972e-09,4.7717748283589615e-09
6.0875,2.126633999135347e-09,2.5007200791025562e-09,2.6977181303693934e-09,2.8552615385663237e-09,3.1644834608239181e-09,3.9517109216464217e-09,4.7697669801566171e-09
