Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
5.5675,2.0538524794485563e-05,4.4632194576472946e-06,4.1224048600935776e-06,4.3055168824874791e-06,3.5182385997602989e-06,1.7266671642755947e-06,4.0602290179746635e-07
5.57,2.061047867124232e-05,4.2899666386625567e-06,4.1183400660641732e-06,4.3125001121474771e-06,3.5246778883720162e-06,1.7399601681522423e-06,4.0783392912943e-07
5.5725,2.0703375362454879e-05,4.1281757124492363e-06,4.1175482493321555e-06,4.318446274584556e-06,3.5282870184782114e-06,1.7524859534838518e-06,4.0915859679468735e-07
5.575,2.0817596389940854e-05,3.9775010394144715e-06,4.1207159055723611e-06,4.3226998404621543e-06,3.5293823169235e-06,1.7635508080855575e-06,4.0997830762729023e-07
5.5775,2.0953848160634361e-05,3.8374794686470084e-06,4.1283932723852106e-06,4.3257653355559893e-06,3.5279990221129035e-06,1.77320264041492e-06,4.1034963109007947e-07
5.58,2.1108620974080796e-05,3.7079149950500706e-06,4.1411115562658185e-06,4.3278883388243015e-06,3.5238586192468751e-06,1.7819408374885144e-06,4.1024195576786146e-07
5.5825,2.1280857092619675e-05,3.5888394220623996e-06,4.1594292446738089e-06,4.3285164950380034e-06,3.5187254355554646e-06,1.7894860963845241e-06,4.097282313529547e-07
5.585,2.1468322343656912e-05,3.4804154961077371e-06,4.1825811878110044e-06,4.3280900305743101e-06,3.5117975842108889e-06,1.7957929320982376e-06,4.0877874801834324e-07
5.5875,2.1669380109621528e-05,3.3830854351695134e-06,4.2134058541232776e-06,4.3278147321909822e-06,3.5024761505639558e-06,1.8009329158340687e-06,4.0739789534693823e-07
5.59,2.18816880161352e-05,3.2975691057463432e-06,4.2499955081230724e-06,4.3257481678679833e-06,3.4907198520413127e-06,1.8042187238352923e-06,4.0557301259145994e-07
5.5925,2.2101847719610302e-05,3.2244476274519663e-06,4.2930249133488229e-06,4.3221191029571613e-06,3.4780011546062424e-06,1.8065036143248873e-06,4.0327641685571685e-07
5.595,2.2325877863051698e-05,3.1648680292801785e-06,4.3422658675051847e-06,4.3171578998080862e-06,3.464970654363156e-06,1.8082765535355794e-06,4.0053697001521179e-07
5.5975,2.2550370657853266e-05,3.1200574722523259e-06,4.3972619739463995e-06,4.3103296609188635e-06,3.4499628877940626e-06,1.8081633694720539e-06,3.9731623250325637e-07
5.6,2.2771333366516327e-05,3.0915327907451498e-06,4.4571965756127651e-06,4.3022229568756846e-06,3.4319089906817645e-06,1.8057986123414347e-06,3.9375413008305803e-07
5.6025,2.2984316057056027e-05,3.0808792924169552e-06,4.5210732469863482e-06,4.2921731234419583e-06,3.413244809164127e-06,1.8015074419330161e-06,3.8987706627156146e-07
5.605,2.3185987872402481e-05,3.0899205026457469e-06,4.5873767194624845e-06,4.2803875621233908e-06,3.3937711848505427e-06,1.7983527045656452e-06,3.8564756625071543e-07
5.6075,2.3372398798813897e-05,3.1206995425732239e-06,4.6540473737120816e-06,4.2666046297991448e-06,3.3731033057717605e-06,1.7935033005740571e-06,3.8103841914131777e-07
5.61,2.353893927567498e-05,3.1748442981679667e-06,4.7184506237523422e-06,4.2509216818330091e-06,3.3510585329307007e-06,1.787724770872732e-06,3.7623431132972171e-07
5.6125,2.3682469299365717e-05,3.2549643546198297e-06,4.7795661864220324e-06,4.2334183353837518e-06,3.3286494458313458e-06,1.7777628616523697e-06,3.7122891001964522e-07
5.615,2.3800798173024561e-05,3.3625332593878141e-06,4.8356620494675088e-06,4.2140962228093951e-06,3.305746731687494e-06,1.7681341186132914e-06,3.6591913688485352e-07
5.6175,2.3891213639191094e-05,3.4994364803586254e-06,4.8841094442300096e-06,4.193160562004534e-06,3.2822686643341157e-06,1.7557662443523343e-06,3.6049910425737298e-07
5.62,2.3952888481543343e-05,3.6673635097164979e-06,4.9233715336535123e-06,4.1711750556738315e-06,3.2587538542074131e-06,1.7428594958975273e-06,3.5489614696830189e-07
5.6225,2.3983042443814346e-05,3.8670598295013237e-06,4.9517380283873158e-06,4.1483333019911829e-06,3.2354428389268444e-06,1.7301104414956712e-06,3.4921322500926674e-07
5.625,2.3982018519044508e-05,4.0976916418952217e-06,4.9677898679996309e-06,4.125332220473636e-06,3.2128037420739813e-06,1.7168392909221813e-06,3.4334326068554969e-07
5.6275,2.3953097374586624e-05,4.3590351468687461e-06,4.9704725317024246e-06,4.1027978652314485e-06,3.1910337260457649e-06,1.7032023336021578e-06,3.375169044371831e-07
5.63,2.3893496016409966e-05,4.6478883589402374e-06,4.9614169791249097e-06,4.081292044669071e-06,3.1711206534544572e-06,1.6890833560705555e-06,3.3176856457562717e-07
5.6325,2.3807088551292161e-05,4.9605757743586617e-06,4.9380105008385537e-06,4.0614096698942889e-06,3.1534504480720814e-06,1.674393979403044e-06,3.2616260251491156e-07
5.635,2.3693829056784333e-05,5.2911439109201229e-06,4.9033557870323458e-06,4.0437429263560401e-06,3.1381513740898671e-06,1.6595648735936531e-06,3.2073780005575993e-07
5.6375,2.3557530652974444e-05,5.6323597430155268e-06,4.8595720373662462e-06,4.0302295705318243e-06,3.1259221184670268e-06,1.645269269897955e-06,3.1527299596391651e-07
5.64,2.340028533428516e-05,5.9747310769794388e-06,4.8093421840332998e-06,4.0204318669161397e-06,3.1170619152041216e-06,1.6316843947868804e-06,3.1013347280921815e-07
5.6425,2.3224312688808883e-05,6.3076130448536176e-06,4.7537176505641538e-06,4.0142921237283308e-06,3.1119757051763259e-06,1.618630143031469e-06,3.0535226201667561e-07
5.645,2.303344617405111e-05,6.6209489061121461e-06,4.696218330018585e-06,4.0122786845204466e-06,3.11352116357178e-06,1.6067204067245877e-06,3.0065533562122673e-07
5.6475,2.2831510404862891e-05,6.9008323415373937e-06,4.6383017902059866e-06,4.0164925022262388e-06,3.1196768267070311e-06,1.596199358050361e-06,2.9609866860857459e-07
5.65,2.2621880619371165e-05,7.1364088580445655e-06,4.579064979007476e-06,4.0261916634195816e-06,3.1292753554630762e-06,1.5868925272228219e-06,2.9163338405905341e-07
5.6525,2.240814767803387e-05,7.3158966656327164e-06,4.5225316612742234e-06,4.0380162941188296e-06,3.1414305020721668e-06,1.5790204569195285e-06,2.8724545855068695e-07
5.655,2.2193511887754815e-05,7.4344328891415643e-06,4.4703594184977974e-06,4.0535284489231644e-06,3.1598348886468373e-06,1.5726506001074499e-06,2.8304567215103895e-07
5.6575,2.198186765225291e-05,7.4883574239013875e-06,4.4228694080126822e-06,4.0732768083529935e-06,3.1826135431576378e-06,1.5682898016518114e-06,2.7903916410037603e-07
5.66,2.1776300292921967e-05,7.4778943184866636e-06,4.3804181659174749e-06,4.0954643064106559e-06,3.210209155514728e-06,1.5656975556230906e-06,2.7518480957918359e-07
5.6625,2.1578660402611942e-05,7.4064908705411264e-06,4.3441134501033227e-06,4.1205644704826183e-06,3.2366967747384681e-06,1.565522043710327e-06,2.7152885613650902e-07
5.665,2.1391909391579712e-05,7.2809715790621127e-06,4.313429861442356e-06,4.1474253907686793e-06,3.2663686955775568e-06,1.5713088223391096e-06,2.6821027886544394e-07
5.6675,2.1216955898908779e-05,7.1108132422702799e-06,4.2865803572371866e-06,4.1745085655116046e-06,3.2997533768107643e-06,1.5775853829681625e-06,2.652303733461888e-07
5.67,2.1057605320148452e-05,6.905475880830099e-06,4.2641682803051274e-06,4.2030981416738371e-06,3.3312270319763587e-06,1.5857263016198811e-06,2.6253386479340247e-07
5.6725,2.091463424038067e-05,6.6757022248039273e-06,4.2456617756617477e-06,4.2321576327062725e-06,3.3628131046489978e-06,1.5926170981186839e-06,2.6015095274550363e-07
5.675,2.078926698347638e-05,6.4306889416342004e-06,4.229878011733533e-06,4.2605165322758358e-06,3.3953425179832192e-06,1.6023160596256518e-06,2.5799082908205445e-07
5.6775,2.0683156708638675e-05,6.1802285212661108e-06,4.2162197970188483e-06,4.2877247014848512e-06,3.4281297268731786e-06,1.6132396367502123e-06,2.5596718705193942e-07
5.68,2.0597515997428378e-05,5.9296482544975258e-06,4.2041529629980002e-06,4.3135375561979098e-06,3.4594527995327575e-06,1.6264694638028194e-06,2.5397521098953278e-07
5.6825,2.0532794373869014e-05,5.6845870782061192e-06,4.1931310013154493e-06,4.3378010866325745e-06,3.4886984667186569e-06,1.640334562018118e-06,2.5204426740380659e-07
5.685,2.0488538550668102e-05,5.448586913501956e-06,4.1839315476964509e-06,4.3599670456237588e-06,3.516011456503146e-06,1.6549489867557707e-06,2.5063908939533633e-07
5.6875,2.0465928275589928e-05,5.2239537938666611e-06,4.1756067280155525e-06,4.3801172638208878e-06,3.5408939817772886e-06,1.6708206313124662e-06,2.4946642650845548e-07
5.69,2.0464056122887448e-05,5.0119609357283771e-06,4.1685138798799004e-06,4.3983403632374545e-06,3.563062450142007e-06,1.6873889503832471e-06,2.4848727485110139e-07
5.6925,2.048508116968507e-05,4.8125606896736278e-06,4.1632292020205254e-06,4.4142808418070984e-06,3.5821526605204048e-06,1.7047578068575872e-06,2.4776883103982764e-07
5.695,2.0528521797790307e-05,4.6255700074989358e-06,4.1598734587440302e-06,4.4283863154625921e-06,3.5984132677902721e-06,1.7224069966627548e-06,2.4726000471341415e-07
5.6975,2.0593861712121608e-05,4.4506253201713443e-06,4.1590411307591298e-06,4.4409298262861477e-06,3.611352729288315e-06,1.7395316151311305e-06,2.4673076832617224e-07
5.7,2.0680991925893872e-05,4.2874096282778103e-06,4.161362430298369e-06,4.4519381086368835e-06,3.6214160928822332e-06,1.7563950591340104e-06,2.462120415661821e-07
5.7025,2.0788056716565846e-05,4.135108754472767e-06,4.1670513084728818e-06,4.461503828133087e-06,3.6284603096466601e-06,1.7724628362377698e-06,2.4571885645145711e-07
5.705,2.0918221840048385e-05,3.9936135696760167e-06,4.1769752141129299e-06,4.4693317014049964e-06,3.6330955407071416e-06,1.787274253168119e-06,2.4516032905356508e-07
5.7075,2.1067854971534803e-05,3.8623255023431388e-06,4.1914824551610549e-06,4.4758533460749943e-06,3.6349398709675786e-06,1.8012473328826968e-06,2.4458143181251735e-07
5.71,2.1235577422151132e-05,3.741207660034183e-06,4.2109831287983936e-06,4.4814817219802698e-06,3.6342006925022209e-06,1.8143475725952576e-06,2.4399133717779193e-07
5.7125,2.1418941930063885e-05,3.6303482169706047e-06,4.2356121402825475e-06,4.4851655735721464e-06,3.6321490692727208e-06,1.826342238365674e-06,2.4343564999356785e-07
5.715,2.1617329101670974e-05,3.5299589116522541e-06,4.2664263108453188e-06,4.4882350579172377e-06,3.6284531471480309e-06,1.8368049811475187e-06,2.4284228318305445e-07
5.7175,2.1828234918816853e-05,3.4407445274575505e-06,4.3032720860814055e-06,4.4906621479360198e-06,3.6220050114228379e-06,1.8462284696416487e-06,2.4216563003467566e-07
5.72,2.2047795933854165e-05,3.3633601245962244e-06,4.3464564713102394e-06,4.4912493595465398e-06,3.6137301719662699e-06,1.8538921252139197e-06,2.4141742736731662e-07
5.7225,2.2273999888256897e-05,3.2986309423761104e-06,4.3953298587442681e-06,4.4901192203472406e-06,3.6039236248519856e-06,1.8606108935713346e-06,2.4057155245773651e-07
5.725,2.2502174871714073e-05,3.247410286323763e-06,4.4499580520310205e-06,4.4874441806466243e-06,3.59344216886157e-06,1.8665716237653065e-06,2.3960940794154068e-07
5.7275,2.2727881233284953e-05,3.2114342021837427e-06,4.5098386556360232e-06,4.48310137351518e-06,3.581294259700885e-06,1.8706533405038286e-06,2.3843188161434087e-07
5.73,2.294805045293438e-05,3.1922286690776854e-06,4.574012057146057e-06,4.4772661598550739e-06,3.5659284438650917e-06,1.8724644297570468e-06,2.3711290630464476e-07
5.7325,2.3158709357467447e-05,3.1913313734170524e-06,4.6410312908780893e-06,4.4690903969752945e-06,3.5497231647830852e-06,1.8720743960697527e-06,2.3577078799361491e-07
5.735,2.3355471704350729e-05,3.2106867698267645e-06,4.7093016094886594e-06,4.459074695174612e-06,3.5327794431929172e-06,1.8726178135761029e-06,2.3431516100481741e-07
5.7375,2.3535685563380287e-05,3.2522957530966176e-06,4.7763653789005062e-06,4.4468448016756796e-06,3.514482365710068e-06,1.8710468382305006e-06,2.326208242228909e-07
5.74,2.3693927379091778e-05,3.3183580990511659e-06,4.8401492595363096e-06,4.432785332721644e-06,3.4946609708936886e-06,1.8685154148046478e-06,2.307946586948391e-07
5.7425,2.3827892691334855e-05,3.4109583764302155e-06,4.9001376621468073e-06,4.4168567660405831e-06,3.4737542568386788e-06,1.8611742120564671e-06,2.2896187743064273e-07
5.745,2.3934625012383142e-05,3.5317462957165961e-06,4.9530073847086324e-06,4.3990053968303746e-06,3.4523323726222356e-06,1.8540242696899162e-06,2.2696073024486104e-07
5.7475,2.401237744246823e-05,3.6821050768858737e-06,4.9970565947816359e-06,4.379255624061994e-06,3.4303104324047892e-06,1.843989947243471e-06,2.247840661521505e-07
5.75,2.4059975227882175e-05,3.8635364734787676e-06,5.0307485719917503e-06,4.358183178114428e-06,3.4080241905460111e-06,1.8328977371744818e-06,2.225074803670966e-07
5.7525,2.4076144633030783e-05,4.0760055711632787e-06,5.0524450254347781e-06,4.3361635824879362e-06,3.385701837825433e-06,1.8213824693914144e-06,2.2018621897881341e-07
5.755,2.4061085234846564e-05,4.3192511321835322e-06,5.061042877994924e-06,4.3135980537606789e-06,3.3638186184801189e-06,1.8091876409647706e-06,2.1768263565296595e-07
5.7575,2.4016327682948021e-05,4.5917963152536221e-06,5.0566912558940089e-06,4.2911500772877385e-06,3.3426196790944415e-06,1.7959426364036767e-06,2.151994827179222e-07
5.76,2.3941940898971522e-05,4.8901568122245355e-06,5.0386437684074092e-06,4.2695823404661591e-06,3.32286669822289e-06,1.7819482445972096e-06,2.1272957861967104e-07
5.7625,2.3840692833035496e-05,5.2094741921758638e-06,5.0072552155407392e-06,4.2492875846749582e-06,3.3049316839480922e-06,1.76748488145312e-06,2.1035770159900136e-07
5.765,2.3713533371201164e-05,5.5431553589915094e-06,4.9650126464456946e-06,4.2310920261373944e-06,3.2894365229590288e-06,1.7522726780348011e-06,2.0808840984661147e-07
5.7675,2.3563341470993538e-05,5.8835491794656262e-06,4.9144174455408047e-06,4.2168190485722881e-06,3.2767267226600259e-06,1.7371378087992558e-06,2.0570237419709454e-07
5.77,2.3393523053180193e-05,6.2205874782924668e-06,4.857929861274694e-06,4.2057525235860429e-06,3.2666626830628438e-06,1.7222250831408322e-06,2.0353723583987444e-07
5.7725,2.3205567974979117e-05,6.5424501638481826e-06,4.7961335273133462e-06,4.1976570696801104e-06,3.2606768739234089e-06,1.7074651138966815e-06,2.0163872794831084e-07
5.775,2.3004269266508117e-05,6.8388285111862433e-06,4.734977874739151e-06,4.1936851009120774e-06,3.2610744830887329e-06,1.6934848037915089e-06,1.9969084323242684e-07
5.7775,2.2793144682154156e-05,7.0946968292027825e-06,4.6710484423350981e-06,4.196337238099344e-06,3.2654752396132086e-06,1.6807051729088625e-06,1.9779014088780573e-07
5.78,2.2575164018827061e-05,7.3017824390630053e-06,4.6081017799409449e-06,4.2032687426095092e-06,3.272539315092053e-06,1.6687636642194391e-06,1.9584358000513292e-07
5.7825,2.2354823641032882e-05,7.4491912129162301e-06,4.5482964382131966e-06,4.2114112958901097e-06,3.2825091241629018e-06,1.657623089745544e-06,1.9382470881589438e-07
5.785,2.2134419642991639e-05,7.533401525692563e-06,4.4925865950072961e-06,4.2234603108038797e-06,3.2988386358048542e-06,1.6480858413035516e-06,1.9187712130069898e-07
5.7875,2.1918844696461289e-05,7.5515335132319019e-06,4.4415411767507736e-06,4.2375100436518746e-06,3.3185586158129015e-06,1.6404222213901396e-06,1.9008044965298774e-07
5.79,2.1709213931329186e-05,7.5062528473054106e-06,4.3959528913926974e-06,4.2554436591335898e-06,3.3423892725635213e-06,1.6342093948289881e-06,1.883175871268107e-07
5.7925,2.1509519510603017e-05,7.4024426784690755e-06,4.3560988428768751e-06,4.2749387536222946e-06,3.3649116927611517e-06,1.629982957506222e-06,1.8663127196340654e-07
5.795,2.1320261009945681e-05,7.2485088360144847e-06,4.3209001288778311e-06,4.2952764013491034e-06,3.3905340356491105e-06,1.6315408319336515e-06,1.8515361573486508e-07
5.7975,2.1144578478064068e-05,7.0540142571226555e-06,4.2891260945986153e-06,4.3158829986501842e-06,3.4188631244131082e-06,1.6336326829444444e-06,1.8398048783175354e-07
5.8,2.0984897394458183e-05,6.8293469257742549e-06,4.2618324180308219e-06,4.3371990224638621e-06,3.4445472824024088e-06,1.6370894518321916e-06,1.8299050694663027e-07
5.8025,2.0842140082243285e-05,6.5845280775839033e-06,4.237468851402861e-06,4.3579497965816813e-06,3.4705057185417994e-06,1.6399289690793129e-06,1.8225606659425176e-07
5.805,2.0717491421165403e-05,6.3287151614390217e-06,4.2151898030106873e-06,4.3777287739870616e-06,3.497277629001249e-06,1.6449529770903091e-06,1.8169142437650727e-07
5.8075,2.0613633759675013e-05,6.0702825565824478e-06,4.1946352174324101e-06,4.3961166187184526e-06,3.523352454103228e-06,1.651449208714104e-06,1.8122751545700702e-07
5.81,2.0529727982543109e-05,5.8142650884572969e-06,4.1751122169207971e-06,4.4126917006007201e-06,3.5476923998421888e-06,1.6599904460832926e-06,1.8083519879330723e-07
5.8125,2.0467028596638392e-05,5.5654472910272675e-06,4.1569872560063279e-06,4.4275946580855195e-06,3.5697659882736365e-06,1.6690999305204869e-06,1.8036920416162674e-07
5.815,2.0425448088186129e-05,5.3268844706128702e-06,4.1400929656887472e-06,4.4401309479418157e-06,3.5895791946605083e-06,1.6788895606086039e-06,1.8034380285521239e-07
5.8175,2.0404386551523266e-05,5.1003161126839547e-06,4.1241401639068777e-06,4.4503149699063718e-06,3.6067198558659021e-06,1.6898824102824811e-06,1.8071855623046932e-07
5.82,2.0406381262873663e-05,4.88630217073534e-06,4.1096651836093871e-06,4.458319321110771e-06,3.6206993596527395e-06,1.7017837547151113e-06,1.812565729041132e-07
5.8225,2.0430607045104067e-05,4.684883709231826e-06,4.0973571227063755e-06,4.4641877170607574e-06,3.6315420216618925e-06,1.7146035871895942e-06,1.821175937365411e-07
5.825,2.0476567368676396e-05,4.4962703075089072e-06,4.0871489891521144e-06,4.4681517983033891e-06,3.6394356713196844e-06,1.7276014828617873e-06,1.8330972204104771e-07
5.8275,2.0544871165058266e-05,4.3192298764436983e-06,4.0799698379595406e-06,4.4704930496789387e-06,3.6439874653843326e-06,1.7399819196884208e-06,1.8462270930320969e-07
5.83,2.0634403506824185e-05,4.1536283369071594e-06,4.076063426259668e-06,4.4717788900465339e-06,3.6453221210905226e-06,1.7524363136654961e-06,1.8598936016586408e-07
5.8325,2.0744888920300625e-05,3.9989255883197617e-06,4.0760433773688199e-06,4.4714122926448549e-06,3.6439950882186985e-06,1.7640454706853483e-06,1.8746334349657425e-07
5.835,2.0878021058484128e-05,3.8547749622953133e-06,4.080509770215856e-06,4.4697641384083962e-06,3.6404992684470119e-06,1.7747243056313416e-06,1.890018491545667e-07
5.8375,2.1029967351016071e-05,3.7209094064864517e-06,4.0899548127604634e-06,4.4666340564624635e-06,3.6342564328605067e-06,1.7847789918797157e-06,1.9060565243338275e-07
5.84,2.1199708249562552e-05,3.5974560033260154e-06,4.1048666896939055e-06,4.4628147818593259e-06,3.6260638013966526e-06,1.7941462989273703e-06,1.9238238028654324e-07
5.8425,2.1384431828480357e-05,3.4845407597541058e-06,4.1245829400130856e-06,4.4569332733841459e-06,3.6167351833379152e-06,1.8025605480248682e-06,1.9430316646152717e-07
5.845,2.1583296765443176e-05,3.3825797553749471e-06,4.1519969529407353e-06,4.4513244418715834e-06,3.6055885524666654e-06,1.8097162688328877e-06,1.9634075907452063e-07
5.8475,2.179365647487817e-05,3.2921236934074924e-06,4.1849306737650598e-06,4.4446786621328248e-06,3.5924022905540575e-06,1.8160557608197366e-06,1.9844410008125859e-07
5.85,2.2011844476717531e-05,3.2140451223681227e-06,4.224373491215864e-06,4.4364078154009732e-06,3.5780764915499345e-06,1.8208362693064802e-06,2.0062394312515602e-07
5.8525,2.2234278346283235e-05,3.1494208168523294e-06,4.2699337193027334e-06,4.4267012600771031e-06,3.5618872587192384e-06,1.8249411586974292e-06,2.028052691228135e-07
5.855,2.2457720437333714e-05,3.0992399799295308e-06,4.3213003242596956e-06,4.4153571876146104e-06,3.5455504535056797e-06,1.8290010245118608e-06,2.0499749291849416e-07
5.8575,2.2677565647690423e-05,3.0650535762562015e-06,4.3777250769921394e-06,4.402991554703796e-06,3.5282367499983776e-06,1.8313634524555459e-06,2.0710729016143619e-07
5.86,2.2889957865418267e-05,3.0486280058042029e-06,4.4381469509124698e-06,4.389547596865109e-06,3.508197708371315e-06,1.831286126724998e-06,2.0922454822086352e-07
5.8625,2.3090631019107925e-05,3.0517709566937482e-06,4.5011057202657324e-06,4.3742031425550913e-06,3.4881412145666345e-06,1.8294369146554782e-06,2.1147737573428348e-07
5.865,2.327640254164327e-05,3.076392633163242e-06,4.5646001371665888e-06,4.3575562572600057e-06,3.4678194666413451e-06,1.829026088592231e-06,2.1375985783762197e-07
5.8675,2.344262233420091e-05,3.1242517976740454e-06,4.6260193711349344e-06,4.3393891716699634e-06,3.4462014807953953e-06,1.8273252280029063e-06,2.1591845469624654e-07
5.87,2.3585649671317484e-05,3.197889438537084e-06,4.6843335142985914e-06,4.3196985874604695e-06,3.4238440667545909e-06,1.8244628472514312e-06,2.1803776558108774e-07
5.8725,2.3703476653385131e-05,3.2989380463886929e-06,4.7379466095480227e-06,4.2986046499288216e-06,3.4010419920257066e-06,1.8169399984391933e-06,2.2035512200620116e-07
5.875,2.3793107086704512e-05,3.4292736726164445e-06,4.7840701850770929e-06,4.2760673117479785e-06,3.3782847230337264e-06,1.8097677930847505e-06,2.2257184034559491e-07
5.8775,2.3853834027705226e-05,3.5904377810884752e-06,4.8213213249906683e-06,4.25239113295316e-06,3.3552613018354421e-06,1.8003426474596398e-06,2.246772176226461e-07
5.88,2.3882801127391296e-05,3.7833696198211833e-06,4.8477212222945509e-06,4.227873629768506e-06,3.3325953523374644e-06,1.7897594859094894e-06,2.267629930253418e-07
5.8825,2.3880130277063451e-05,4.0074008144649302e-06,4.8619798135648877e-06,4.202999455872563e-06,3.3103715515734976e-06,1.779042751569502e-06,2.2886095588153733e-07
5.885,2.3848821875609991e-05,4.2624592084576143e-06,4.8629443763213547e-06,4.1782024098380491e-06,3.2891812188204955e-06,1.7680176978040606e-06,2.3088904452586338e-07
5.8875,2.3787000081569365e-05,4.5453061465870239e-06,4.8520179756151305e-06,4.1539584481681864e-06,3.2692326257480267e-06,1.7564609256562395e-06,2.3296704273728362e-07
5.89,2.369733536035198e-05,4.8528152940135315e-06,4.8266575235505799e-06,4.1309737971741742e-06,3.2510651598611932e-06,1.7440563598353375e-06,2.3505816013104959e-07
5.8925,2.3580688983349114e-05,5.1787011421128275e-06,4.7899718317138504e-06,4.1097461004440186e-06,3.2353410597419739e-06,1.7316980132670904e-06,2.3723490047510769e-07
5.895,2.3440565004027514e-05,5.5161612038537319e-06,4.7440348633949255e-06,4.0920072516961875e-06,3.222390263763013e-06,1.7186236427226912e-06,2.3945465970716669e-07
5.8975,2.3278730499985605e-05,5.8554829428035194e-06,4.691474734070601e-06,4.0781000980618225e-06,3.2128577688086804e-06,1.7057839261986758e-06,2.4154871271842225e-07
5.9,2.3098092817369779e-05,6.1864111428607758e-06,4.6335837155348635e-06,4.0679729310019058e-06,3.2063556730549338e-06,1.6933934098229506e-06,2.4375242179826057e-07
5.9025,2.2901777920042602e-05,6.4983089093403685e-06,4.5735308763945159e-06,4.0610669303840914e-06,3.2049618463629817e-06,1.6813037229753831e-06,2.4616835805300088e-07
5.905,2.2693958152675068e-05,6.7786036956034595e-06,4.5131032885191517e-06,4.060017991676304e-06,3.2092045940740015e-06,1.670467962965269e-06,2.4839875232154117e-07
5.9075,2.2478320661484532e-05,7.0146329276496296e-06,4.4514275545141033e-06,4.0658259007267141e-06,3.2180029508390571e-06,1.6609078564317678e-06,2.5052197133385322e-07
5.91,2.2257982844191955e-05,7.1954868835114189e-06,4.392353661516713e-06,4.074118363170193e-06,3.2300836877592105e-06,1.6520558472646146e-06,2.524320339974794e-07
5.9125,2.203683076721618e-05,7.3154469023732734e-06,4.3374397948706706e-06,4.0847261067079456e-06,3.2455804787860182e-06,1.6446217686078843e-06,2.540331208822368e-07
5.915,2.1817903425301638e-05,7.3711666230248922e-06,4.2872561004154273e-06,4.0996448010288193e-06,3.2684529818417396e-06,1.6388630345691863e-06,2.5540808975959414e-07
5.9175,2.1605086995639941e-05,7.3618761403834417e-06,4.2419875418493003e-06,4.1168338743306681e-06,3.2940068126931926e-06,1.634803457600054e-06,2.5674584940670414e-07
5.92,2.1400005309042572e-05,7.2911905625493399e-06,4.2029336294888692e-06,4.1377666179292578e-06,3.3229297632082397e-06,1.6326351608741445e-06,2.5788288053013176e-07
5.9225,2.1205925753899711e-05,7.1659368756243915e-06,4.1693095087952879e-06,4.1602453283802963e-06,3.3515978464784947e-06,1.6326271152531007e-06,2.5876792638376927e-07
5.925,2.1023611541554499e-05,6.9947831055974237e-06,4.1394442118952385e-06,4.1830268355432832e-06,3.3830622557951207e-06,1.6382442034242091e-06,2.5948346805004183e-07
5.9275,2.0857149849187719e-05,6.7879692927488644e-06,4.1139073013419174e-06,4.2069078928710816e-06,3.4164109772611368e-06,1.6451671795316504e-06,2.6017029516325797e-07
5.93,2.0706919854573291e-05,6.5559103921318964e-06,4.0923585726504883e-06,4.2308240882570494e-06,3.4479346239877175e-06,1.6528664381263245e-06,2.6072893474444072e-07
5.9325,2.0574876504088951e-05,6.3082509822680542e-06,4.0733940803324303e-06,4.2540918192123636e-06,3.479764033826636e-06,1.6607078493745212e-06,2.6109521127925895e-07
5.935,2.0462132290451134e-05,6.0545156609442696e-06,4.0565754114524495e-06,4.2760986615341378e-06,3.5122522395471955e-06,1.6698477394784912e-06,2.6126228320284001e-07
5.9375,2.0369984137679289e-05,5.8005350907217888e-06,4.0414292870760797e-06,4.2967244126383333e-06,3.5436085865489572e-06,1.680927960031713e-06,2.6114391947083782e-07
5.94,2.0299480438674274e-05,5.5518735618996077e-06,4.0273293750211012e-06,4.3158789346049031e-06,3.5728956422940418e-06,1.6933599988958393e-06,2.6071413327618777e-07
5.9425,2.0249841312022776e-05,5.3121894816188618e-06,4.0149354629160487e-06,4.3334131710154256e-06,3.599722539621558e-06,1.7067270280619591e-06,2.5971949844753836e-07
5.945,2.0222347272573566e-05,5.0840047127892891e-06,4.0034102897693626e-06,4.3482761808902248e-06,3.6241151786426815e-06,1.720697030398717e-06,2.5854248164840016e-07
5.9475,2.0215935478204481e-05,4.8686053059868691e-06,3.9933298831063336e-06,4.3607875858768587e-06,3.6457799187838495e-06,1.7360957405813801e-06,2.5751250947348229e-07
5.95,2.0232797232699425e-05,4.6660838992454856e-06,3.985294814890073e-06,4.3712346002734882e-06,3.6641233857294163e-06,1.7520420425885667e-06,2.5618564388173291e-07
5.9525,2.0272771255611139e-05,4.476067466857297e-06,3.979293576789985e-06,4.3797731331531002e-06,3.6789282046960293e-06,1.76862562032125e-06,2.5463620415911546e-07
5.955,2.0335035648205878e-05,4.2984699015581147e-06,3.9759695752240072e-06,4.3866735720471341e-06,3.6904370200366734e-06,1.7851723077277791e-06,2.5293336975322735e-07
5.9575,2.0419661694576944e-05,4.132690078007005e-06,3.9759290584590026e-06,4.3920878824737342e-06,3.6986684984483745e-06,1.8009737409172346e-06,2.5104006049307912e-07
