Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
0.37,-2.0883388555337902e-16,-3.4888494904897533e-16,-2.4938059957516435e-16,-3.0351959851262571e-16,-3.1666957808925154e-16,-3.0554078876945764e-16,-3.1991399678825003e-16
0.3725,4.1377178832234913e-16,4.155744630935456e-16,4.4640398134475481e-16,5.3943967561731295e-16,5.5697866197183955e-16,5.0955450849129548e-16,5.2213164102097225e-16
0.375,-1.6839021344722749e-16,-1.1295914418975963e-16,-1.5316148387347861e-16,-6.9069364688006113e-17,-4.1038417716962028e-17,-2.1537198005336851e-17,-6.6565034004858953e-18
0.3775,-5.7270035412768703e-16,-5.3152843371059627e-16,-4.5754238778616274e-16,-4.1415849927080166e-16,-3.7077265070188724e-16,-3.6282422555203034e-16,-3.7385992741078815e-16
0.38,-2.9839269351834977e-16,-2.9412807683526366e-16,-3.4609751770759072e-16,-3.3922557989575208e-16,-4.2621942947939416e-16,-4.2420029193916981e-16,-4.1210750822968358e-16
0.3825,3.4731030883767263e-16,3.3057908746948667e-16,5.3464289479523105e-16,4.8331246798450033e-16,4.4942771793904547e-16,3.8248311672818913e-16,3.8940585817575127e-16
0.385,-2.3268898639158222e-16,-2.8167560663698358e-16,-2.8862193400441818e-16,-3.7206271280930021e-16,-4.1837673042308469e-16,-4.4387439508752555e-16,-4.5268848971232101e-16
0.3875,3.4211529463932297e-18,5.9133502591312705e-17,2.2537863931084591e-16,4.9200151025166993e-16,4.4863394891890472e-16,4.5705744868722979e-16,4.5281732083275176e-16
0.39,-3.2070742754031711e-16,-3.1487502331702497e-16,-4.1924953508781495e-16,-4.6958722080256402e-16,-4.85939838533576e-16,-4.5374038441278632e-16,-4.7019594589917025e-16
0.3925,9.2651086871015132e-17,5.1015670697757212e-17,2.8132752140153984e-17,2.4690780540773612e-18,2.6943353055276061e-17,-2.9140607278771286e-18,-2.7513405262010467e-17
0.395,2.2130990639575377e-16,1.2013665402946941e-16,3.3845630175960351e-16,3.3545159898939519e-16,3.9058806104583881e-16,4.3067380754547227e-16,4.4614496617037936e-16
0.3975,-2.6234468874817325e-17,2.0343624630501498e-17,1.4191984375128318e-16,2.2066566102169666e-16,1.712710971215845e-16,1.1949614071880587e-16,1.4778375590774564e-16
0.4,2.1204162260017493e-16,1.5232081829552104e-16,1.2792619560152718e-16,8.0346763451194162e-17,3.3188919001096793e-17,8.7158167157962316e-17,9.2253635703880254e-17
0.4025,-2.0500069058441466e-16,-2.5695808810778256e-16,-6.2133298015258625e-16,-5.5942498291863203e-16,-7.604332703350749e-16,-7.8436134074176526e-16,-7.5525592620482974e-16
0.405,1.7841422031989419e-16,3.5053987473270168e-16,1.1669656617901273e-16,1.7972200908485141e-16,1.103273119387194e-16,1.5786811857676332e-16,1.8038035819614593e-16
0.4075,-4.985492634878131e-17,-3.5378438025563521e-17,5.4468294358935772e-18,-1.0451941273745332e-16,-8.8965557238418487e-17,-1.0987970152417381e-16,-1.1910220112490752e-16
0.41,-2.6078394538274289e-16,-3.0618500218939077e-16,-4.0354177190453532e-16,-3.359516588376187e-16,-3.2070731630948019e-16,-3.6601163122290352e-16,-3.1487284665761006e-16
0.4125,4.6750034556267569e-16,5.1243410460378926e-16,5.11671848769075e-16,5.8296369135444384e-16,6.3846897869199159e-16,7.0356981133176439e-16,6.855594351010477e-16
0.415,-4.8040348344489986e-18,5.2078913936103478e-17,-5.896402338644299e-17,4.7073865581723806e-17,9.4093133647951974e-17,1.7062914605083274e-16,1.6733582355852454e-16
0.4175,-1.1461385855411659e-16,-9.9507086707459572e-17,1.3185533811109826e-17,-8.684029129846921e-17,1.3378352172634097e-17,6.9808938978014538e-17,9.8193623395495486e-17
0.42,2.7201899152488215e-16,2.4142421940181981e-16,2.7496120514925551e-16,1.4140941984090137e-16,2.319391339587171e-16,2.2349275742109523e-16,2.516529055691896e-16
0.4225,7.2196613803636589e-17,1.2772659268841721e-16,-1.6485804128758985e-16,-2.3063705999687544e-16,-1.8959412983371161e-16,-2.6492322957085309e-16,-2.7333413235080795e-16
0.425,4.2379738975598381e-16,5.7978010415851389e-16,4.169657925868186e-16,5.2567462662361091e-16,4.7763533347088855e-16,4.0942044439588171e-16,4.0634921599064159e-16
0.4275,3.3659718741588435e-16,2.9151547968517151e-16,1.7611147195832138e-16,8.3888144528148921e-17,-1.7265421252725434e-18,-2.512393747507898e-17,-1.5258493845540966e-17
0.43,1.4743652355307877e-16,1.7242842389231722e-16,2.4377728157646455e-16,5.6617276910980615e-16,6.7965369667214287e-16,6.1770374828011389e-16,6.282909628887772e-16
0.4325,-3.893664756058359e-17,-2.7896206252446615e-17,4.2531235533914257e-16,6.0186947148439893e-16,6.754988817055392e-16,6.5110606830633857e-16,6.6558778298208418e-16
0.435,2.7800140824307929e-16,3.1884960804850812e-16,4.2649052967757525e-16,3.35230576917461e-16,3.1370748631987708e-16,3.3729549951036212e-16,4.1831199140749398e-16
0.4375,-6.5755489449921873e-17,-2.7658155432840696e-17,-1.6007570603814969e-16,-1.2130634404520135e-16,-7.6231867628021172e-17,-7.1713314245518275e-17,-5.1162322609147661e-17
0.44,1.782176451576424e-17,4.2538718509845478e-18,-1.4957637044975573e-16,1.3908378997330109e-16,2.8857154081650781e-16,2.8342066378356993e-16,2.7267718936828885e-16
0.4425,3.94465562793512e-17,3.5928504318236457e-17,-8.7649019513286955e-17,-1.7763248404358779e-16,-1.9226979994309266e-16,-1.6223731077903388e-16,-1.5775854489081102e-16
0.445,-3.0061823390532697e-16,-4.4465375574146481e-16,-4.0006078941388314e-16,-2.0061877940774046e-16,-1.4183156558717017e-16,-7.7118782864580776e-17,-5.6224631754768288e-17
0.4475,-2.8037075542515024e-16,-3.2410516268407979e-16,-3.6308862558747956e-16,-4.6782366417063967e-16,-5.552069354364057e-16,-6.0393545112508036e-16,-6.0622741654904954e-16
0.45,1.2246375888024045e-16,2.0267128287105275e-16,-3.4623749489781208e-17,8.6378805718839495e-17,6.7545431602964785e-18,1.9339267031813857e-17,3.2824185348499003e-17
0.4525,1.6149288130094053e-16,3.0524050759406122e-16,4.1308602290428623e-16,2.3910883694009706e-16,2.4461684257820944e-16,1.8736828476671173e-16,1.4733129174271526e-16
0.455,1.1007958861520967e-16,1.7933302496266572e-16,-6.8372617037772535e-17,1.1782696887664382e-16,3.004908086308422e-17,6.8595721677413493e-17,8.6265605083518994e-17
0.4575,4.4257002198092874e-16,4.929414039983787e-16,2.5130263678702296e-16,3.3537591570950055e-16,2.757430648827632e-16,3.4812848970824933e-16,3.1602934859324234e-16
0.46,9.2881063661518906e-17,1.3353208320907878e-16,3.175921024369723e-16,3.5604804999477162e-16,3.5134037653802296e-16,3.0468581153511878e-16,3.2994276822750517e-16
0.4625,3.0657900688612942e-16,3.6394440119369333e-16,1.3857255518291016e-16,2.5148390850226684e-16,2.5153474230614887e-16,2.4226478993885159e-16,2.1607299395705635e-16
0.465,-3.8991287625033981e-18,9.1568045954654738e-17,2.1273964068995722e-16,2.8393406626519693e-16,3.1510256990704513e-16,2.9656766880477735e-16,2.9452892026524232e-16
0.4675,5.1189295572402589e-16,5.4035052232246153e-16,8.3954498699361137e-16,8.0737662008255038e-16,9.2094999275770321e-16,8.6172769040759765e-16,8.8227651072544778e-16
0.47,3.4889962510944033e-16,3.9962834530105008e-16,5.0129158952158783e-16,4.3769716201304012e-16,4.0527865226680611e-16,3.7132081183492733e-16,3.599131680779678e-16
0.4725,3.8314789488698479e-16,3.5249437004020749e-16,2.6730293789526703e-17,1.1296919225318469e-16,1.9134337036843497e-16,3.0243079849267394e-16,2.717415833449053e-16
0.475,4.8392664103209489e-16,5.7635808525202293e-16,6.5552669622274153e-16,4.060745104042349e-16,3.1365169615379424e-16,2.8286948878680859e-16,3.1590625036838199e-16
0.4775,-3.6094863531965391e-16,-4.1447204166713888e-16,-3.2859803409824069e-16,-2.5014707242821234e-16,-1.6944855232355823e-16,-2.4529932796917767e-16,-2.4808704722017249e-16
0.48,-3.6682751257617817e-16,-3.4698281267499608e-16,-4.1725161586995613e-16,-7.2496101105329109e-16,-6.2878949345941086e-16,-5.668666931593107e-16,-5.8235591538005051e-16
0.4825,1.6268136712265422e-16,2.2525932982783062e-16,3.6341252452187797e-16,3.9107462612225218e-16,3.6231168880533554e-16,2.8437892623664423e-16,2.9366801079913627e-16
0.485,2.7521265515037272e-16,3.0983519125359035e-16,1.7240800918517042e-16,3.5275458327533118e-17,7.6903082131220298e-17,7.0529760222332881e-17,7.5071803835484715e-17
0.4875,5.1869512124937149e-16,4.6559305872630516e-16,4.0187488661865725e-16,4.8563504747478686e-16,4.3013650229523928e-16,4.8206268045238343e-16,5.0249901282589378e-16
0.49,4.211576854603313e-16,4.5846449722364293e-16,5.7071436759770551e-16,6.8931670170003107e-16,7.761232478462547e-16,8.3851122860675851e-16,8.3221156413860618e-16
0.4925,-1.7294137555032384e-16,-2.4943049126519386e-16,-4.1841021859475961e-16,-2.1998329988440074e-16,-2.8937315088308593e-16,-9.9650744570299789e-17,-7.23345235271965e-17
0.495,-3.166686721154817e-16,-3.4352359010846182e-16,-2.9609391221386603e-16,-2.9658543106225997e-16,-2.8428851297317287e-16,-2.8732167427651732e-16,-2.3896236814960951e-16
0.4975,1.8641612483690884e-16,1.6889553309546772e-16,-2.121088398421954e-16,-3.5255024461778564e-16,-2.1653722944909674e-16,-2.5664706447524201e-16,-2.4540139487335942e-16
0.5,6.7526696074554365e-17,4.4140915558200438e-17,9.4806568156393171e-17,2.9837776278613517e-16,2.9419446164308785e-16,3.1222363067115084e-16,3.408361302016601e-16
0.5025,1.7536083116842841e-16,9.7124023122103454e-17,4.4722351826584229e-16,3.6636525536403056e-16,5.1429417202503884e-16,5.1295614432109039e-16,5.3544408437846234e-16
0.505,-5.02183037489643e-16,-5.6592716971657404e-16,-5.3018328787350401e-16,-7.6139270605198589e-16,-7.8165510904296554e-16,-7.9253783772865513e-16,-8.1189738722928011e-16
0.5075,6.5764569524280412e-16,7.2583937087923556e-16,5.3927989368139708e-16,4.247265534057365e-16,4.3678108880664995e-16,4.9034714037447848e-16,5.1321404528620601e-16
0.51,-2.9332216558852007e-17,-2.5901761574323351e-17,-1.667452317000498e-16,-1.3649771683972334e-16,-8.7462258814057227e-17,-1.1109655792146545e-16,-1.2675917487511601e-16
0.5125,-2.8819980183340131e-16,-3.7441354219218382e-16,-2.3696360363504561e-16,-1.7776281193024352e-16,-1.2761378547931236e-16,-1.3300760238005952e-16,-1.3685610102889612e-16
0.515,-7.3638634227714501e-16,-8.1421958357225013e-16,-6.4728904750948288e-16,-4.2543584396377236e-16,-4.971940594031261e-16,-5.0108812661838302e-16,-4.6229713210206026e-16
0.5175,4.8732514272005537e-16,4.6105634336205952e-16,1.7928005916019156e-16,6.8016553865526114e-17,2.156851287559223e-16,2.1347616214692654e-16,1.6357487289051479e-16
0.52,-5.7372881880967523e-16,-5.989867983079246e-16,-3.8869664075568896e-16,-1.3943040532336819e-16,-1.3709378653052854e-16,-7.6359517270591469e-17,-6.3268222644869193e-17
0.5225,1.064671996148132e-16,1.9715477027093286e-16,4.4066994307258279e-16,2.173114039834564e-16,2.6641710048334635e-16,3.2370157103571834e-16,3.2855181613871027e-16
0.525,7.1850042636421899e-17,1.3398435771330322e-16,6.2294507758927161e-17,-1.3076277667919059e-16,-7.5572075618678201e-17,-8.5170576878034162e-17,-9.3239366562591092e-17
0.5275,2.8082744485225645e-16,1.3666050223105276e-16,5.378275919598624e-17,2.8508813741586966e-16,3.0619112608560612e-16,3.150817323764074e-16,3.1511963880088892e-16
0.53,-5.567306521616749e-17,-7.0182641081282935e-17,9.2690150615555369e-17,1.8936675095367145e-16,3.5235969171914843e-16,3.5712629266842133e-16,2.8746273853309751e-16
0.5325,-3.0474618939029051e-16,-2.8139232570421352e-16,1.2977512801653527e-17,-1.0365285522016955e-16,-1.0507531470856587e-16,-1.3754754677847654e-17,1.4101710358235158e-17
0.535,2.9131775013546442e-17,1.1157657080677498e-16,-1.8395797893989423e-17,1.4826972595211749e-16,3.25253208563556e-16,3.4630137899999295e-16,3.5594026403075271e-16
0.5375,-3.3048242009281053e-16,-3.3097285911848241e-16,-2.7376045813415133e-16,-1.713268158036994e-16,-1.5447525706060976e-16,-4.816687874400177e-17,-2.7302433302200815e-17
0.54,-4.1039953343964255e-16,-3.7552041286193122e-16,-2.1913125464587143e-16,-2.329447067198557e-16,-2.7993106344552336e-16,-2.6012378433776866e-16,-2.6781183039480642e-16
0.5425,-7.0607354553287949e-16,-7.7423637753182797e-16,-8.0588478869387621e-16,-8.982295141821876e-16,-7.9702730416189864e-16,-8.2227872999316536e-16,-8.8656397976103286e-16
0.545,3.069266653107827e-16,3.4261217826627992e-16,3.29165438369451e-16,4.5853128614715181e-16,4.974359514519257e-16,4.8692655285501486e-16,5.0869133485881642e-16
0.5475,2.32827630361044e-16,2.2570691385495211e-16,1.4362262000291691e-16,1.1124804788053831e-16,9.5931861097817291e-17,3.3484274784717663e-17,4.1559359717516129e-17
0.55,7.7820223491234281e-17,1.1313674990464103e-16,-6.2026441013448539e-17,-2.2610229472876738e-16,-2.9775207546017982e-16,-2.2612182772217713e-16,-2.1376668107952322e-16
0.5525,-3.5333449203211244e-16,-3.041437385892202e-16,-2.3797287201956598e-16,-3.3244483495783124e-16,-4.0299140740680926e-16,-3.5935176956919841e-16,-3.6534904953317734e-16
0.555,-8.4811445273666784e-17,-7.7970371130015558e-18,2.7792889638370045e-16,4.9964519372675495e-16,7.2024166970687796e-16,7.5310387857604704e-16,7.418429890385524e-16
0.5575,2.3695759314795388e-16,2.3178445206833998e-16,3.7121277308071036e-16,9.687243775121977e-17,7.9247731583207372e-17,6.3874878719329137e-17,9.69087356587568e-18
0.56,-6.0740146918384047e-16,-7.391515369129031e-16,-3.7238902825028975e-16,-3.2467623473727892e-16,-2.2292299654691071e-16,-1.8105573494052719e-16,-2.0942718345607358e-16
0.5625,9.4474856940034985e-17,2.9854445680366161e-17,3.0212315842216656e-16,6.4957683836612892e-16,6.9292680268252001e-16,7.2115886480362341e-16,7.629520267656573e-16
0.565,-6.9255621582102538e-16,-6.5932682638196241e-16,-9.4657774930689902e-16,-1.1972087368606393e-15,-1.0539895431001449e-15,-1.0458478048096217e-15,-1.0961206213150722e-15
0.5675,-7.8718860846175701e-17,-4.8178482105222193e-17,-1.3417939391502911e-16,-3.7491748760545344e-17,-1.8448852019278462e-16,-2.4402803689162456e-17,-1.7582069853796147e-17
0.57,-2.7503358769339344e-16,-2.7850668732443247e-16,1.1884817720252413e-16,2.8718480468893803e-16,4.4005299688575915e-16,3.8349349048736587e-16,4.1664185539489535e-16
0.5725,-7.0980269164735745e-16,-7.496508971934876e-16,-5.7007934846534596e-16,-2.8680134815013902e-16,-5.4602018568608427e-16,-5.1784021639504737e-16,-4.6486071252193743e-16
0.575,6.874849456561515e-16,7.7444366600505085e-16,9.5080941789782538e-16,6.6631110588601383e-16,5.5445646002606711e-16,6.2857400361129917e-16,6.4064263061617167e-16
0.5775,4.6845447938214563e-16,4.9168440108345019e-16,1.0470547565910692e-15,1.1045152394189005e-15,1.4565636870631705e-15,1.4573968054602792e-15,1.4249599570138262e-15
0.58,3.400972367316754e-17,1.1947618192128826e-16,7.1960809919188933e-18,3.0854713461368676e-17,1.7185040464987222e-16,2.1677051993471508e-16,1.8841102905895052e-16
0.5825,-2.1966235132481411e-16,-1.8846592820711019e-16,-3.8187201942602033e-16,-2.0897486285455221e-16,-1.9439820161304125e-16,-1.2539560437261545e-16,-1.2259285079530964e-16
0.585,5.4198209706728534e-16,4.9678030272645268e-16,8.3099982175806757e-16,4.5959746451555833e-16,5.7701507689211252e-16,7.0038724965342188e-16,6.334388300567693e-16
0.5875,1.319942988432007e-16,1.5296731734941487e-17,6.4888195010638193e-17,1.7571652303886912e-16,1.1590450014689312e-16,9.1450779413916278e-17,6.8691127097788144e-17
0.59,9.8897055707581586e-17,7.2244036492737645e-17,5.7601555551974264e-17,-3.3557809219448923e-16,-4.1863369292037238e-16,-5.8506448940307927e-16,-6.005872991636584e-16
0.5925,1.9256260796988918e-16,2.5229242142200191e-16,1.1203895656741358e-16,2.011727362809693e-16,2.8332990523511844e-16,2.5698008015258382e-16,2.7748951375911597e-16
0.595,5.563412388958986e-16,5.9082553818494366e-16,7.1791221303911441e-16,7.6649428546587135e-16,8.0979654381090055e-16,8.3480091855163255e-16,8.0659628005723088e-16
0.5975,-4.1082307097244642e-16,-3.8679203402146488e-16,-4.8043124669262302e-16,-2.9318828444013413e-16,-3.1890834166122278e-16,-3.35508536309337e-16,-3.3207590895058259e-16
0.6,-6.2202715364874279e-16,-6.0932690234513452e-16,-9.2404760177008508e-16,-5.1979903309657977e-16,-5.5127965445166556e-16,-7.2128682039984176e-16,-7.8325025905368227e-16
0.6025,-2.9086289309316614e-16,-4.3362784791297667e-16,-5.1098422147562674e-16,-6.6359158105924191e-16,-7.0119949472010419e-16,-6.3530681642111364e-16,-6.5184141040495711e-16
0.605,-2.8090491433862069e-16,-3.0734023178719366e-16,-7.8747025148203795e-17,4.0854742392187827e-16,3.5564578522364334e-16,4.3357113501392572e-16,4.1577659706356926e-16
0.6075,1.1799072689191847e-16,1.6373288658592919e-16,-5.0491145037774012e-17,1.9775381847080281e-18,-1.784716467252947e-16,-9.3108583333704918e-17,-4.9585792898143967e-17
0.61,6.4604662165682487e-16,6.906005106495832e-16,5.7789456273036955e-16,6.6308589310511907e-16,8.3190367173686395e-16,8.0715858334213509e-16,7.7523285612172812e-16
0.6125,1.0086635732521886e-15,1.0264530437453986e-15,1.0469202581460946e-15,5.8353686322976702e-16,8.9870111668939551e-16,8.9881948041250816e-16,8.7684371979397082e-16
0.615,-5.9963130052633905e-17,-8.1649487861552171e-18,-2.9669197912226004e-16,-6.0611740100657833e-17,1.2687171100804915e-16,4.3378182156618742e-17,4.434333957855201e-17
0.6175,2.2048630170707344e-16,2.62293286002333e-16,3.2520564177069327e-16,4.160602290965821e-16,3.7191903890984867e-16,2.9678298874299863e-16,2.6657384150187418e-16
0.62,1.6854291837927717e-16,2.0118768375910668e-16,1.0438472624166075e-16,5.5261448929728714e-17,2.2355395495951007e-17,2.9269384747736771e-17,1.3220059359719306e-17
0.6225,-5.0006114603309527e-16,-4.7202611778277667e-16,-4.4996846391201573e-16,-5.4801087313017616e-16,-3.9103677525889658e-16,-4.1401371117917969e-16,-3.4056016799472941e-16
0.625,8.3749730221621268e-17,8.5424417720953588e-17,5.130659691619341e-16,4.9727689691222845e-16,3.4223316632090968e-16,2.5311782814749038e-16,2.7818468213267216e-16
0.6275,1.7526330701403512e-16,1.7558912690239385e-16,-2.9874423017889134e-16,-3.1865137256156503e-16,-3.608539201476913e-16,-4.1760083573258309e-16,-4.4013811922841138e-16
0.63,3.901007676705451e-16,3.2672370593518345e-16,2.3421301960409952e-16,5.8935214290500859e-16,6.1951422752454492e-16,6.5017142667892528e-16,7.0051993229089802e-16
0.6325,-9.9839096696711619e-17,-9.8969388799625941e-17,7.862793738812129e-17,3.2226331152864355e-16,2.9006774184055834e-16,2.1287527800225833e-16,1.8014161835568466e-16
0.635,9.2746943861507576e-16,9.5987164905325791e-16,7.1955277511971844e-16,5.8320002491258039e-16,5.9659301694939535e-16,6.6149587403392726e-16,6.1591984366504243e-16
0.6375,2.1274029731019499e-16,1.8291872465237546e-16,4.4975242823960721e-16,2.6090624527257646e-16,3.3188837091958911e-16,3.4112187088339412e-16,2.9361381727621673e-16
0.64,-3.4268678720949777e-16,-3.5713489498572261e-16,-6.0611407290556538e-16,-9.5749396689868149e-16,-1.0310542313574266e-15,-1.1434194756621782e-15,-1.1904336039907249e-15
0.6425,-1.3489386174139569e-16,-6.1678143880357342e-17,-1.6078326509673138e-16,-5.3724317744585204e-16,-4.7652821968188001e-16,-5.2425029987561077e-16,-4.7678262752983072e-16
0.645,-1.8476385655796363e-17,-4.3411894835544975e-17,3.2807669906782989e-16,3.2914279771642917e-16,3.7101167491053625e-16,3.9209905402497933e-16,4.0634517747118377e-16
0.6475,-1.0877947757307155e-16,-2.0165557590426498e-16,-4.3901565446491868e-16,-6.5580726631704785e-16,-6.8375975644948412e-16,-6.7082595547688124e-16,-6.6829981671297967e-16
0.65,2.6744829639119215e-16,3.0097936039655759e-16,4.4525503600842325e-16,5.5046421660202139e-16,5.8495053674726525e-16,6.7767742463114715e-16,6.9088508079587582e-16
0.6525,-1.822881276553767e-16,-1.9646657580661567e-16,-4.8387181483974299e-16,-5.1778976601981731e-16,-5.8761059616015504e-16,-6.0422621886073383e-16,-6.4551892275434807e-16
0.655,-4.4924850109808543e-16,-4.3525269925223025e-16,-8.188706341968271e-16,-8.9612649834753487e-16,-9.4311649149490943e-16,-9.6208200676030177e-16,-9.9772426558779662e-16
0.6575,1.3769617233309231e-16,-2.9601508690155831e-18,1.3168868293307533e-16,-1.4927790492615958e-17,3.0029000115410892e-17,4.2720316925567684e-17,3.1460878256536898e-19
