Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
5.89,1.7630980126260686e-11,2.1369328140257927e-11,2.7836721051754802e-11,3.4570624871318338e-11,4.2334345352754744e-11,5.6943044188952879e-11,6.6078246481169103e-11
5.8925,1.7699910579665197e-11,2.1528633723507308e-11,2.8008612252382513e-11,3.4736330823497231e-11,4.2506243240537336e-11,5.7140126677759454e-11,6.6281663035718783e-11
5.895,1.776349500534095e-11,2.1686065721950396e-11,2.8177098147187835e-11,3.4898189166577663e-11,4.2674523569710759e-11,5.7334041134160253e-11,6.6483195458463874e-11
5.8975,1.7804988593227368e-11,2.1822357701107565e-11,2.832043980435836e-11,3.5032732058364514e-11,4.2813229097721891e-11,5.7494646262325552e-11,6.6649711034034778e-11
5.9,1.7840720459201393e-11,2.1955986076480222e-11,2.845973102588605e-11,3.516345181505291e-11,4.2948361362612834e-11,5.7653237816126775e-11,6.6815523428921429e-11
5.9025,1.7904694148050398e-11,2.2125536424915605e-11,2.8638484633852119e-11,3.5339231041776388e-11,4.313576357085516e-11,5.7874896901945092e-11,6.7051296229322786e-11
5.905,1.7946607252599613e-11,2.2272755931796253e-11,2.8791371978713226e-11,3.5486956377402782e-11,4.329265780935557e-11,5.8062412389150965e-11,6.7251144753266546e-11
5.9075,1.7984464551266652e-11,2.2417551297818861e-11,2.8940920612752088e-11,3.5632096306624575e-11,4.3447364886826118e-11,5.8249905180574144e-11,6.7452475708122114e-11
5.91,1.8033338756121067e-11,2.257739347364943e-11,2.910591515169495e-11,3.5796101865476231e-11,4.3624767605924009e-11,5.8465911739383434e-11,6.7686706650218878e-11
5.9125,1.8061991156531684e-11,2.2716009829021749e-11,2.9245813711812901e-11,3.5932911708514761e-11,4.3772551664059032e-11,5.8648877055390473e-11,6.7886720255229439e-11
5.915,1.80857402052454e-11,2.2850844546736461e-11,2.9381166226594109e-11,3.6066204726207939e-11,4.391794251427843e-11,5.8830406982908899e-11,6.8086293091851809e-11
5.9175,1.8104515338654382e-11,2.2980927200347429e-11,2.9510393654354592e-11,3.6194179945339856e-11,4.4059182124420392e-11,5.9010119248196896e-11,6.828489869092103e-11
5.92,1.8119894223948609e-11,2.3107546312038761e-11,2.9634970459861942e-11,3.6317945547927779e-11,4.4196958765579446e-11,5.918660958960429e-11,6.8481719779965643e-11
5.9225,1.8117121270152849e-11,2.3213595747424007e-11,2.9735007120457917e-11,3.641492657558024e-11,4.4305289611671727e-11,5.932970206849416e-11,6.864350638232062e-11
5.925,1.8127067015925614e-11,2.3334150444893124e-11,2.9851491018573029e-11,3.6532318962438882e-11,4.4438629781432e-11,5.9504509134203114e-11,6.8841053166100554e-11
5.9275,1.8136426157160413e-11,2.3453186069165981e-11,2.9965739695835993e-11,3.6648652373252722e-11,4.457158392335962e-11,5.9680189063848256e-11,6.9041000740830734e-11
5.93,1.8142129667279685e-11,2.3567211905736577e-11,3.0073974486415332e-11,3.6759705503235639e-11,4.4700326795426576e-11,5.9852699478028858e-11,6.9239100421005808e-11
5.9325,1.8146093229243323e-11,2.3678077758553558e-11,3.0178760350181782e-11,3.6868752192566123e-11,4.4827935518804054e-11,6.0025578036996369e-11,6.9438913387108423e-11
5.935,1.8100210859637014e-11,2.3729771762628079e-11,3.0215825189730812e-11,3.6903259748403586e-11,4.4873529690744626e-11,6.0102094238495646e-11,6.9535146720277757e-11
5.9375,1.806741899548461e-11,2.3794894754788535e-11,3.0268107110064266e-11,3.6956635520107223e-11,4.4941242234709961e-11,6.0206440119630716e-11,6.9662883749990301e-11
5.94,1.8050315046758406e-11,2.3875422914792132e-11,3.0338007257370755e-11,3.7031666605716192e-11,4.5034932699719566e-11,6.0343792184893104e-11,6.9827921775172318e-11
5.9425,1.8015415352097327e-11,2.3932550624709624e-11,3.0381675098472117e-11,3.7078750112734124e-11,4.5098867431354226e-11,6.0447341182569739e-11,6.9957651900197478e-11
5.945,1.7963790348020855e-11,2.3967627195961261e-11,3.0400301064379343e-11,3.7099063202120731e-11,4.5134468751130575e-11,6.0518902739987544e-11,7.0053580755984639e-11
5.9475,1.7913364439969719e-11,2.4000316651284568e-11,3.041613954357532e-11,3.7117417003208438e-11,4.5168918581210004e-11,6.0590030283510221e-11,7.0150216578727526e-11
5.95,1.7860129959257016e-11,2.402708131129124e-11,3.0426004704542458e-11,3.7131654653525944e-11,4.5200086601253141e-11,6.0659604240910955e-11,7.0246112453340646e-11
5.9525,1.77911641838732e-11,2.4031548226133833e-11,3.0410938993655493e-11,3.7119445590064682e-11,4.520278647332524e-11,6.0695504159611075e-11,7.0306409636828856e-11
5.955,1.7707991194581644e-11,2.4015293162047543e-11,3.037257099670698e-11,3.7082577506854058e-11,4.5179072536309413e-11,6.0699947779405629e-11,7.0334053492525242e-11
5.9575,1.762487605488672e-11,2.3994492584184302e-11,3.0329857704898401e-11,3.7042068935922468e-11,4.515184641427768e-11,6.0702063805672847e-11,7.0360447839694236e-11
5.96,1.7527105589420305e-11,2.3952228336911183e-11,3.0263577095438223e-11,3.6976617059701912e-11,4.509756439585487e-11,6.0673207026564432e-11,7.0354236751681289e-11
5.9625,1.7446088253335099e-11,2.3924144331762738e-11,3.0214037628959628e-11,3.6932090823048975e-11,4.5068096619019175e-11,6.0675892579602855e-11,7.0383067824235423e-11
5.965,1.7350503526834599e-11,2.3874849958367682e-11,3.0141110137007676e-11,3.6862585711947512e-11,4.5011647248234093e-11,6.0646585456512429e-11,7.0377849326641823e-11
5.9675,1.7257860547255368e-11,2.3823295923121912e-11,3.0066476579486387e-11,3.6792489240903085e-11,4.4955403789224682e-11,6.0617238273520454e-11,7.0373618198873263e-11
5.97,1.7177949254082591e-11,2.3781613063810003e-11,3.0004660817540289e-11,3.6738670884126074e-11,4.4918667123623853e-11,6.0612865337426919e-11,7.0397833826348385e-11
5.9725,1.7070555377466853e-11,2.3702543872706605e-11,2.990068102300072e-11,3.6638946288066839e-11,4.4830451349926296e-11,6.0548245469659466e-11,7.035671823112907e-11
5.975,1.6950757865896495e-11,2.3603774570099433e-11,2.9774951101360127e-11,3.6515863340641652e-11,4.4716849201357926e-11,6.0452737363112338e-11,7.0282367158691103e-11
5.9775,1.6848620521065657e-11,2.3519176614220404e-11,2.9666998211773435e-11,3.6414140007039435e-11,4.4628453915041072e-11,6.0387449627217692e-11,7.0241713600180508e-11
5.98,1.6748114917429731e-11,2.3430991923190258e-11,2.9556001300890248e-11,3.6310086347061242e-11,4.4538494318544642e-11,6.0320560532880561e-11,7.0200107398356138e-11
5.9825,1.665121998746975e-11,2.3340998687928826e-11,2.9443773881577836e-11,3.620575195015663e-11,4.4448321670692884e-11,6.0253565667125282e-11,7.0159015965303813e-11
5.985,1.654206278351717e-11,2.3230764830736599e-11,2.9309623474887203e-11,3.6077863779659242e-11,4.433204080300766e-11,6.0155398338539571e-11,7.0084402548549386e-11
5.9875,1.6435483575879663e-11,2.3117762109019197e-11,2.9173716371012128e-11,3.5948911089135601e-11,4.4215327403747103e-11,6.0055993395817921e-11,7.0008731349935821e-11
5.99,1.6331218744950015e-11,2.3001656869986671e-11,2.9035503474782142e-11,3.5817926428034751e-11,4.4096077252367744e-11,5.9953699259427757e-11,6.9930266733527685e-11
5.9925,1.6230299749949037e-11,2.2883637690236712e-11,2.8896136667385623e-11,3.5686355962559161e-11,4.3976306522075528e-11,5.9849711308090502e-11,6.9850261481806093e-11
5.995,1.6130104006764362e-11,2.2761199227656333e-11,2.8753255961288888e-11,3.5551887429444857e-11,4.3853295490620426e-11,5.974195726178173e-11,6.9766689981436397e-11
5.9975,1.6019016627321476e-11,2.2620673905418695e-11,2.8590843042778392e-11,3.5395991778985769e-11,4.3705683644141614e-11,5.9604613546353415e-11,6.9650943595465527e-11
6.0,1.5909200216313659e-11,2.2476100568855975e-11,2.8425517905547664e-11,3.5237315125548976e-11,4.3555508794926431e-11,5.9464353849159932e-11,6.9532125336124167e-11
6.0025,1.5820036555792054e-11,2.2349390361649848e-11,2.8281363084522229e-11,3.5102822491279879e-11,4.3431978972157098e-11,5.935511740767923e-11,6.9446563723106974e-11
6.005,1.5719320919370399e-11,2.2204223362139808e-11,2.8116799975052029e-11,3.4945109365490497e-11,4.3282144889192574e-11,5.9213668103395398e-11,6.9325250708245346e-11
6.0075,1.5605651853738934e-11,2.2038720634546666e-11,2.7930408706989635e-11,3.4763221785826884e-11,4.310460455262897e-11,5.9038231846397767e-11,6.9166717867341114e-11
6.01,1.5494642669639038e-11,2.1871703113853203e-11,2.7743802101917447e-11,3.4581612084262832e-11,4.2926949974433512e-11,5.8861517339720991e-11,6.9006524762052314e-11
6.0125,1.5403391149505405e-11,2.1722605443155456e-11,2.7578661935715898e-11,3.4424409976392002e-11,4.2775918607010164e-11,5.871470606589384e-11,6.8878355728250302e-11
6.015,1.5300738888560895e-11,2.1555704158980846e-11,2.7394397891956855e-11,3.4245088723733779e-11,4.2599772061633445e-11,5.8536741700524913e-11,6.8715190643365375e-11
6.0175,1.5183497287649229e-11,2.1368360848377251e-11,2.7188199598049269e-11,3.4041616297543796e-11,4.2395262412459533e-11,5.8323482811402355e-11,6.8512838603230717e-11
6.02,1.5090125889927122e-11,2.120304484130672e-11,2.7008034958066062e-11,3.3866264940459453e-11,4.2221151007556395e-11,5.814442361038754e-11,6.8347062169863942e-11
6.0225,1.4982061909785205e-11,2.1017236904076075e-11,2.680560024345612e-11,3.3665914664670769e-11,4.2018046760173326e-11,5.7930111794984953e-11,6.8141413435168636e-11
6.025,1.4865543851194017e-11,2.0817980510347984e-11,2.6588270797351005e-11,3.3447933882134906e-11,4.1793029175732695e-11,5.7686882850117588e-11,6.7902992103421204e-11
6.0275,1.4767809847486691e-11,2.0636678555433623e-11,2.6392620009937133e-11,3.3254495847219662e-11,4.1594131650203229e-11,5.7473320086752738e-11,6.7696367291282992e-11
6.03,1.4674018561497572e-11,2.045641421546708e-11,2.6198316649000514e-11,3.3061602364318641e-11,4.1395212774306552e-11,5.7257804463174288e-11,6.7486354096888886e-11
6.0325,1.458241220587178e-11,2.027567314821302e-11,2.6004818148708595e-11,3.2868816534569213e-11,4.119476203453188e-11,5.7039527586349907e-11,6.7272000404723649e-11
6.035,1.4497771838613471e-11,2.0099121098246487e-11,2.5816522042486746e-11,3.2680361330209756e-11,4.099712648428815e-11,5.6822554316660473e-11,6.7057405630421584e-11
6.0375,1.4429133943172052e-11,1.99391291454208e-11,2.5648190409118276e-11,3.2514657458682402e-11,4.0824430869644206e-11,5.6633649980286124e-11,6.6871968690171685e-11
6.04,1.4366963367021233e-11,1.9783588378901135e-11,2.5485699733828853e-11,3.2354213112356058e-11,4.0655364237254668e-11,5.6446440034289502e-11,6.6686348796874708e-11
6.0425,1.4294885941854445e-11,1.9614327472118014e-11,2.5307906844816511e-11,3.2174999265564036e-11,4.0463949947158714e-11,5.6231093356789397e-11,6.646757240235895e-11
6.045,1.4241537211494067e-11,1.946489286059667e-11,2.5153683389582092e-11,3.2022092821587277e-11,4.0300683356397325e-11,5.6047318900213047e-11,6.6282513113044208e-11
6.0475,1.4176045647583056e-11,1.9300213095948441e-11,2.4982821126945057e-11,3.1849246650622946e-11,4.0113427508436669e-11,5.583195980102391e-11,6.6060277081245293e-11
6.05,1.4129957737343055e-11,1.91564968403026e-11,2.4835837920762786e-11,3.1702133839885171e-11,3.9953438719476743e-11,5.5648246308530496e-11,6.5870874665413399e-11
6.0525,1.408865132883867e-11,1.9017086128991431e-11,2.4694212746942503e-11,3.1559500067109125e-11,3.9797059829113458e-11,5.5466499298907807e-11,6.5681667875759947e-11
6.055,1.4051225886706897e-11,1.8881314051448905e-11,2.455720285475126e-11,3.1420784832978457e-11,3.9642661205990012e-11,5.5285753982899665e-11,6.54918380547489e-11
6.0575,1.4033759459556878e-11,1.8767970559557981e-11,2.4445836639163649e-11,3.130919050709679e-11,3.9516906441831112e-11,5.5137838828841315e-11,6.5335847298881879e-11
6.06,1.4021766092531629e-11,1.8660605542836638e-11,2.4341455757260156e-11,3.1203938261674468e-11,3.9396108656705231e-11,5.4993365781442067e-11,6.5181321276768618e-11
6.0625,1.4026497559099111e-11,1.8572502938765936e-11,2.425958639282106e-11,3.112301306703871e-11,3.9300981331851123e-11,5.4877976856614177e-11,6.5057162107089732e-11
6.065,1.4035996188274088e-11,1.8490207171395366e-11,2.4183930240243905e-11,3.104791501442942e-11,3.9210865680711271e-11,5.476655639910641e-11,6.4935589394137038e-11
6.0675,1.4065027849626593e-11,1.8430673988746798e-11,2.4134351402406171e-11,3.1000932346200552e-11,3.9150336742212893e-11,5.4688102812984581e-11,6.4848280712234112e-11
6.07,1.4094824002404142e-11,1.8373262760280102e-11,2.4087469281435457e-11,3.0954890205470028e-11,3.9089683036470738e-11,5.4608708071364325e-11,6.4758421089962862e-11
6.0725,1.4126485658765114e-11,1.8319635911007154e-11,2.4045378873697891e-11,3.091266468764217e-11,3.9031535327568454e-11,5.4530383430263604e-11,6.4667928309285275e-11
6.075,1.4146708061453219e-11,1.82547882958468e-11,2.3989911786619581e-11,3.0853733351075451e-11,3.895263488083633e-11,5.4425475085746613e-11,6.4545600928336316e-11
6.0775,1.4184549890586514e-11,1.8211880782604929e-11,2.3959654526186472e-11,3.0822116486722795e-11,3.8903016335253367e-11,5.4354274055208474e-11,6.4458884199338823e-11
6.08,1.4238191387486154e-11,1.819009543925977e-11,2.395348716152566e-11,3.0816920785735835e-11,3.8882123845836343e-11,5.4315469292293964e-11,6.4405594569465723e-11
6.0825,1.4295475686666874e-11,1.8175102745710061e-11,2.3954187341124294e-11,3.0817231227427565e-11,3.8865860593530697e-11,5.4281306145371322e-11,6.4355388320061665e-11
6.085,1.4337130113594907e-11,1.8145560847122385e-11,2.3937893934769389e-11,3.0796580875971127e-11,3.8824844289999499e-11,5.4216246606774654e-11,6.4269801284126572e-11
6.0875,1.4382061742162452e-11,1.8122855401137756e-11,2.3929096416370066e-11,3.0782330824270931e-11,3.8788629090356137e-11,5.4155791167234158e-11,6.4188310997654479e-11
6.09,1.4474289760265708e-11,1.8158081580068895e-11,2.3985486647330161e-11,3.0839904232976108e-11,3.8832373983995487e-11,5.4190609382603957e-11,6.4210312521541463e-11
6.0925,1.4565748380045976e-11,1.8196766331903019e-11,2.4045699704321236e-11,3.0900963174484287e-11,3.8879476004611649e-11,5.4227578980523588e-11,6.4232907284206332e-11
6.095,1.4642347863001347e-11,1.8222963609835401e-11,2.4091505747531276e-11,3.0943792559495593e-11,3.8904291060850202e-11,5.4236780534091368e-11,6.4223764385691133e-11
6.0975,1.4737079199089636e-11,1.8274300884368645e-11,2.416494173233398e-11,3.1015714501447577e-11,3.8960564390568697e-11,5.4282431913624845e-11,6.4253346518255231e-11
6.1,1.482853235649182e-11,1.8327205162921353e-11,2.4239841280283876e-11,3.1087786734148541e-11,3.9016138469938914e-11,5.4327118738779018e-11,6.4280960165989101e-11
6.1025,1.4932231831495237e-11,1.8399582155706065e-11,2.4336224234733606e-11,3.1183375373607891e-11,3.9097618407798408e-11,5.4402652744036935e-11,6.4342031004998675e-11
6.105,1.5020677451333731e-11,1.8459545140926841e-11,2.4417678899302553e-11,3.1260705954621076e-11,3.9157689226027387e-11,5.4451665770916034e-11,6.4373033346728385e-11
6.1075,1.5122483583528676e-11,1.8540660949825668e-11,2.4522874665744252e-11,3.1363564453401486e-11,3.9245882191311154e-11,5.4534153486597233e-11,6.4440586460992035e-11
6.11,1.5235902739952717e-11,1.8640988034093191e-11,2.4649505152789338e-11,3.1489856774302607e-11,3.9359968971933977e-11,5.4648764881304511e-11,6.4542893970399685e-11
6.1125,1.5332035832742564e-11,1.8727168431183446e-11,2.475936955554718e-11,3.1596171768485788e-11,3.9451224280168748e-11,5.4735605091642648e-11,6.4614858583319932e-11
6.115,1.5439813986702861e-11,1.8832886831454428e-11,2.4890711354426353e-11,3.1725678288021526e-11,3.956878075224484e-11,5.4854569695906175e-11,6.4721270585003823e-11
6.1175,1.5544657742192498e-11,1.8941463888401813e-11,2.5024230433764405e-11,3.1856027837367285e-11,3.9686876056725804e-11,5.4974881010786201e-11,6.4829122708985571e-11
6.12,1.5658911806844457e-11,1.9067653913020509e-11,2.5177247402449367e-11,3.2008213875724848e-11,3.9829859148783738e-11,5.5125325679677873e-11,6.4970484899400334e-11
6.1225,1.5783370706724995e-11,1.9211997717306341e-11,2.5350280265529069e-11,3.2182106284788145e-11,3.9997403754868106e-11,5.5306637859159794e-11,6.5145776439830925e-11
6.125,1.5905122240849021e-11,1.9359168693317938e-11,2.5524917328518533e-11,3.235696913285017e-11,4.0165731236162301e-11,5.5489081837554692e-11,6.5322733365629219e-11
6.1275,1.6022460245474757e-11,1.950714724203084e-11,2.5699567670845391e-11,3.2531035633896957e-11,4.0333945498600214e-11,5.5671004777972592e-11,6.549915286598312e-11
6.13,1.6153872670989125e-11,1.9677014438100432e-11,2.5897818809163526e-11,3.273089366115591e-11,4.0530680651545734e-11,5.5887863013804166e-11,6.5714491088171391e-11
6.1325,1.6280366792620463e-11,1.9847020873308152e-11,2.6095423051864137e-11,3.2929098853777344e-11,4.0725787646192049e-11,5.6104027640791614e-11,6.593043048979268e-11
6.135,1.6384728433313147e-11,1.9997811819367787e-11,2.6270284781377224e-11,3.3101753443241686e-11,4.0892178743882721e-11,5.628740129210415e-11,6.6111534288565135e-11
6.1375,1.650036726144462e-11,2.0166955180387037e-11,2.6464805675397581e-11,3.3295850173202113e-11,4.1083487333359395e-11,5.6502413674853883e-11,6.6328250985987183e-11
6.14,1.6609942667435338e-11,2.0334482767318306e-11,2.6656886380770998e-11,3.3487332041223208e-11,4.1273129671319119e-11,5.6717729521530164e-11,6.6546283954102377e-11
6.1425,1.6699547208159553e-11,2.0483648637620487e-11,2.6826669787129163e-11,3.3653617946603536e-11,4.1435089370802505e-11,5.6901571304618832e-11,6.6731014618627612e-11
6.145,1.6782940756469895e-11,2.0630851235019461e-11,2.6993203992203189e-11,3.3816027754451119e-11,4.159316616485826e-11,5.7082825761622381e-11,6.6914118283726043e-11
6.1475,1.6878367244624851e-11,2.0796484352631578e-11,2.7179635678443163e-11,3.4000705061766066e-11,4.1777588315916361e-11,5.7296665894526697e-11,6.7133699097598408e-11
6.15,1.6969168959168273e-11,2.0961116003033519e-11,2.7363637959161337e-11,3.4182447273975314e-11,4.1959315203832091e-11,5.7509382307201879e-11,6.7353580249688362e-11
6.1525,1.705649438063375e-11,2.1125480331395004e-11,2.7546747272724004e-11,3.4363827817741749e-11,4.2141676786381978e-11,5.7724212865714521e-11,6.7577175256017174e-11
6.155,1.7138509791121959e-11,2.1287454839292568e-11,2.7726161641902118e-11,3.4541510560560756e-11,4.2320814212815594e-11,5.7936489013449664e-11,6.7799344593368962e-11
6.1575,1.7216285121797593e-11,2.1447550612085725e-11,2.7902559428690481e-11,3.47158687113143e-11,4.2498173501178258e-11,5.8149784443148112e-11,6.8024534342779983e-11
6.16,1.7290808072271934e-11,2.1606806541191767e-11,2.8076930159111955e-11,3.4888523989866161e-11,4.2674884869498812e-11,5.8364333199727237e-11,6.8252773051866126e-11
6.1625,1.7360202439726276e-11,2.1763434684392213e-11,2.8246861891361944e-11,3.5057336395540844e-11,4.2847815225959123e-11,5.8576058109821712e-11,6.8479910802959038e-11
6.165,1.7411143513312266e-11,2.1900667843128707e-11,2.8394013353962996e-11,3.5201106070805507e-11,4.2994375329807137e-11,5.8757698868573055e-11,6.8675926450925209e-11
6.1675,1.7455132208597584e-11,2.2032324739336046e-11,2.8534003605029996e-11,3.5337944106216446e-11,4.3135404183151374e-11,5.8934836641178541e-11,6.8868711269185977e-11
6.17,1.7512130391982431e-11,2.2179849581387843e-11,2.8691443874605167e-11,3.5494842394729905e-11,4.3299892395069562e-11,5.914233285485132e-11,6.9096383271075383e-11
6.1725,1.7567747200577869e-11,2.2327076459725265e-11,2.8847399166376592e-11,3.5650777532013189e-11,4.3464588397613917e-11,5.9351015732374578e-11,6.9327093327319986e-11
6.175,1.761987810176753e-11,2.2471324114949964e-11,2.8999451170613956e-11,3.5803160304954153e-11,4.3626692857812001e-11,5.9558733153928254e-11,6.9558491499363422e-11
6.1775,1.7685729862417956e-11,2.2631902089441582e-11,2.9169181196245324e-11,3.5975878419342204e-11,4.3811882251126156e-11,5.9796018310757686e-11,6.9823946979752449e-11
6.18,1.7718805354102055e-11,2.2754422468219801e-11,2.9294432100915559e-11,3.6099854526204261e-11,4.3944868474384002e-11,5.9972649354724229e-11,7.0024421496895892e-11
6.1825,1.7750305091226126e-11,2.2874625785208682e-11,2.9416456340192163e-11,3.6221395434069265e-11,4.407619944290986e-11,6.0148680359489315e-11,7.0226167213156602e-11
6.185,1.7778894911251648e-11,2.2991357491848311e-11,2.953405257765961e-11,3.6338991019007066e-11,4.420437893643943e-11,6.0322346641093954e-11,7.0427159078294407e-11
6.1875,1.7789687547299281e-11,2.3086735997323548e-11,2.9627025865222636e-11,3.6430355850902655e-11,4.4305023348784185e-11,6.0464359045382857e-11,7.0595302245791481e-11
6.19,1.7818194034523366e-11,2.3201267851055603e-11,2.9740857928214704e-11,3.6545747716249113e-11,4.443423323575451e-11,6.0642559680714683e-11,7.0804490378362129e-11
6.1925,1.7825527638704312e-11,2.3290096757558825e-11,2.9825616718076257e-11,3.6630172406981782e-11,4.4530082207755893e-11,6.0783283075772663e-11,7.0974669342414402e-11
6.195,1.7830108984933936e-11,2.3374087704428706e-11,2.9905341273262155e-11,3.6710075160408047e-11,4.4622713780459725e-11,6.0921590435724737e-11,7.1143915214251712e-11
6.1975,1.7836062155018398e-11,2.3457282900622503e-11,2.9983646983833041e-11,3.678994769286164e-11,4.4716741893120828e-11,6.1061935531277511e-11,7.1317224273745826e-11
6.2,1.7842109595862336e-11,2.3538093606998263e-11,3.0059280261812165e-11,3.6868365560032065e-11,4.4810758363298969e-11,6.1203283371466581e-11,7.1492991765580632e-11
6.2025,1.7818762780036929e-11,2.3581980718212042e-11,3.0092366228283172e-11,3.6899718331383981e-11,4.4852799810084902e-11,6.128346185650102e-11,7.1603292411150644e-11
6.205,1.7795019161908242e-11,2.3622584889059213e-11,3.0121879269168488e-11,3.6928363189226503e-11,4.4893089658192207e-11,6.1362952297010243e-11,7.1714274026841677e-11
6.2075,1.7772656208300782e-11,2.3661232243799055e-11,3.0148962409397996e-11,3.6955233120703205e-11,4.4933670982395121e-11,6.144386696295416e-11,7.1828297457605897e-11
6.21,1.7748423616540062e-11,2.3694838918631199e-11,3.0170730819973716e-11,3.6977181752072011e-11,4.4970344922562763e-11,6.1521245634074458e-11,7.1939834138424701e-11
6.2125,1.7725328797797836e-11,2.3726164991316841e-11,3.0190392358927544e-11,3.6998850475081966e-11,4.5007824902940313e-11,6.1600648177440282e-11,7.2054591117942792e-11
6.215,1.7705113744209692e-11,2.3756442957270973e-11,3.0208841423835689e-11,3.7019962536663791e-11,4.5045463005436128e-11,6.1680683482327749e-11,7.2171268102158799e-11
6.2175,1.7669016781908232e-11,2.3764490631586494e-11,3.0202858816893909e-11,3.7014902558564329e-11,4.5055152519595354e-11,6.1727706188810382e-11,7.2253236140850973e-11
6.22,1.7631620098877396e-11,2.3767531788758534e-11,3.0191798192027651e-11,3.7005780591449606e-11,4.5062124489214682e-11,6.1772946051959859e-11,7.2334208288680421e-11
6.2225,1.7597423801073269e-11,2.3769517411107742e-11,3.0179442549157215e-11,3.6996144442469093e-11,4.5069909780300227e-11,6.1819786598849636e-11,7.241785486420772e-11
6.225,1.7549693908823143e-11,2.3751595682282966e-11,3.0145089726653291e-11,3.6962813951477492e-11,4.5051846846207002e-11,6.1835596644041423e-11,7.246831932902934e-11
6.2275,1.7485368743558663e-11,2.3710199215424967e-11,3.0084903777142578e-11,3.6901936375582148e-11,4.5004685318516515e-11,6.1817886997814202e-11,7.2483380463470413e-11
6.23,1.7424247023809301e-11,2.3668003923074635e-11,3.0024144081403249e-11,3.6841683883543499e-11,4.4958328890738932e-11,6.1801057487490989e-11,7.2500288764011007e-11
6.2325,1.7365926560237219e-11,2.3624171219608225e-11,2.996220167707953e-11,3.6781514668724663e-11,4.4912993386277616e-11,6.1785159964180506e-11,7.2519069730536886e-11
6.235,1.7310577803828396e-11,2.3578419140287977e-11,2.9898768295285993e-11,3.672089270782547e-11,4.4868559386492746e-11,6.177056584083299e-11,7.2539280662438301e-11
6.2375,1.7240930565045752e-11,2.3511888629108081e-11,2.981285160113651e-11,3.6635656654475022e-11,4.4797235808986106e-11,6.1723917315600268e-11,7.2525075207256152e-11
6.24,1.7156975306941513e-11,2.3424086187935718e-11,2.9703547561430214e-11,3.6524977078771354e-11,4.4697668736173894e-11,6.1642799718842079e-11,7.2473554485324656e-11
6.2425,1.7090794732757502e-11,2.335193141541282e-11,2.9612804098269443e-11,3.6436332346867283e-11,4.4623787246426467e-11,6.1592345291648162e-11,7.2455964926000026e-11
6.245,1.7026128003091002e-11,2.3276838367676735e-11,2.9519722163417873e-11,3.6346067060050411e-11,4.454920766932017e-11,6.1540935137676838e-11,7.2437377931894998e-11
6.2475,1.6962308511938895e-11,2.3197967496332828e-11,2.9423636303666493e-11,3.625371706010846e-11,4.4473017674289898e-11,6.1487854360229196e-11,7.2417600730705611e-11
6.25,1.6886998018081103e-11,2.310154681097735e-11,2.9307613154014373e-11,3.6139533879275116e-11,4.4372016775722093e-11,6.140424831222325e-11,7.2364143157496381e-11
6.2525,1.6782255500147754e-11,2.296667293608876e-11,2.9149311160952358e-11,3.5978149322640298e-11,4.4217417509717811e-11,6.1255490777583068e-11,7.223883923063231e-11
6.255,1.6696017180159895e-11,2.2848369589704083e-11,2.9010214932344297e-11,3.5839198435313431e-11,4.4088468952574363e-11,6.1135843212734238e-11,7.2145417789131004e-11
6.2575,1.6611422778149577e-11,2.2727882918480686e-11,2.8869804436954174e-11,3.569886817798556e-11,4.3958688589411437e-11,6.1014050110531198e-11,7.2049456429643499e-11
6.26,1.6544361634245726e-11,2.262314774032203e-11,2.8747948157059532e-11,3.558017734025321e-11,4.3853264490814628e-11,6.0920983336727159e-11,7.1984949107374997e-11
6.2625,1.6432488544776789e-11,2.2462734241446984e-11,2.8563560016921103e-11,3.5391324488990897e-11,4.3668911258758246e-11,6.0731436991764308e-11,7.181383273617606e-11
6.265,1.6338995029763002e-11,2.2319219551084431e-11,2.8399460834244572e-11,3.5225624696672681e-11,4.3509540839953683e-11,6.0571726021779076e-11,7.1675215236138845e-11
6.2675,1.6248453926369909e-11,2.2174941267974473e-11,2.8235070268279412e-11,3.5060238767781718e-11,4.3350536803198802e-11,6.0410847975103776e-11,7.1534216621009426e-11
6.27,1.6161315202684126e-11,2.2030689311352079e-11,2.8071406816043586e-11,3.4895909006299084e-11,4.3192661923971833e-11,6.0249484474848638e-11,7.1391943570873131e-11
6.2725,1.6044009021749536e-11,2.1848621613070853e-11,2.7865718463168992e-11,3.468409167869943e-11,4.298079029705369e-11,6.0021611858659949e-11,7.1175235933645532e-11
6.275,1.5958748341411903e-11,2.1700651119338169e-11,2.7700094748189906e-11,3.4518412528446675e-11,4.2820988809806319e-11,5.985502320240642e-11,7.1025185234290112e-11
6.2775,1.5876140370259476e-11,2.1552243696684543e-11,2.753495611360523e-11,3.4353255240274702e-11,4.266094286909848e-11,5.9688013478365514e-11,7.0873571962813595e-11
