Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
2.4675,2.9503093432756898e-06,2.5695258909958814e-05,2.2334950679190606e-05,1.514841871698043e-05,7.877410696608389e-06,2.6811383743516382e-06,4.2674422167776313e-08
2.47,2.9274184553517608e-06,2.5441378449163571e-05,2.2159989543092943e-05,1.4498307684312188e-05,7.304887493173383e-06,2.9660686350396688e-06,4.3002581273620296e-08
2.4725,2.9719263255294612e-06,2.512269388823346e-05,2.1922128810966408e-05,1.376036771835927e-05,6.7048401469131188e-06,3.2569679620618177e-06,4.3329171010631033e-08
2.475,3.082830013873957e-06,2.4727322044649885e-05,2.1594629598999607e-05,1.2939221016135892e-05,6.0849651687613022e-06,3.551846480048566e-06,4.3654385239483023e-08
2.4775,3.2581874526951542e-06,2.424386619761834e-05,2.1150428020663962e-05,1.2043512524738353e-05,5.4533959515265711e-06,3.8487294291564936e-06,4.3978440887930245e-08
2.48,3.4954850498584718e-06,2.3657748834029575e-05,2.0558236448922506e-05,1.1084505720220024e-05,4.8186143497397903e-06,4.1456544764419178e-06,4.4301564280357055e-08
2.4825,3.7916291662844146e-06,2.2955692769226211e-05,1.9789173067219386e-05,1.0075412723791422e-05,4.1894159976020697e-06,4.4406656366450833e-06,4.4623976029107965e-08
2.485,4.1430856451449872e-06,2.2126055312425719e-05,1.8825699000361919e-05,9.0306485857512885e-06,3.5748632004201616e-06,4.7318203128086329e-06,4.4945880965201844e-08
2.4875,4.5461620663943269e-06,2.1159123964367985e-05,1.7662773327235413e-05,7.9656170053488592e-06,2.9841247959043764e-06,5.0171553764413439e-06,4.5267847695391795e-08
2.49,4.9964707478649013e-06,2.0049042319811661e-05,1.6304018618976192e-05,6.897040275663795e-06,2.4263593508901714e-06,5.2948266434154331e-06,4.5589996993015567e-08
2.4925,5.4895714637413642e-06,1.879355818504433e-05,1.4762063517980825e-05,5.8429419973882081e-06,1.9106315440964898e-06,5.5629988713198851e-06,4.5912227801017337e-08
2.495,6.0204913002868854e-06,1.7395439928344515e-05,1.3064377618125763e-05,4.8224257163539237e-06,1.4455936062536981e-06,5.8198288293991626e-06,4.6234469784309108e-08
2.4975,6.584232471520928e-06,1.5863733089957781e-05,1.1252376702828543e-05,3.8553250666469615e-06,1.0392913439391416e-06,6.063500276990147e-06,4.655682686015304e-08
2.5,7.1752085401929884e-06,1.4216725760100908e-05,9.379962658612602e-06,2.9617057951435978e-06,6.9900218524634162e-07,6.2922096709002141e-06,4.6879547915898676e-08
2.5025,7.7875158958331248e-06,1.2484033643014631e-05,7.5112171087351111e-06,2.1611416904212348e-06,4.3100439584495257e-07,6.504192966574293e-06,4.7202902667862488e-08
2.505,8.4148088456974843e-06,1.0708565330535524e-05,5.7169715537256075e-06,1.472126762507133e-06,2.4030511458341445e-07,6.6977497132097233e-06,4.7527097826943596e-08
2.5075,9.050172407365868e-06,8.9480238305801311e-06,4.0704446949932848e-06,9.1118254711586528e-07,1.3051126378637326e-07,6.871286530877952e-06,4.7852250092748921e-08
2.51,9.686173338777922e-06,7.2740082954858745e-06,2.6419739848559877e-06,4.9210761165824687e-07,1.0370756068204453e-07,7.0233917042019597e-06,4.817843241340142e-08
2.5125,1.0315012073526419e-05,5.7688273565292383e-06,1.4939673418542107e-06,2.2522219420613893e-07,1.6026365271571973e-07,7.1527300581752347e-06,4.8505745010645668e-08
2.515,1.0927941842381405e-05,4.5201876574724478e-06,6.7632006295091891e-07,1.1688056100527149e-07,2.9878908978683921e-07,7.2583926666098333e-06,4.8834355542112537e-08
2.5175,1.1516179591630573e-05,3.6131108327723485e-06,2.2299753165835399e-07,1.6899338459516418e-07,5.1619541976369034e-07,7.3398845374534226e-06,4.9164469596621398e-08
2.52,1.2070359752182711e-05,3.1227420181957099e-06,1.4977306143641542e-07,3.7873543692674079e-07,8.0784453748799284e-07,7.397154231988383e-06,4.9495959425579123e-08
2.5225,1.2581372580652071e-05,3.1059642327984034e-06,4.5352596761123416e-07,7.3882797303858263e-07,1.1677457000778928e-06,7.4304535910535428e-06,4.9828992401607754e-08
2.525,1.3039991959463495e-05,3.5929243704911152e-06,1.1139246313259598e-06,1.2381035594133743e-06,1.5887854738519107e-06,7.4398377404114475e-06,5.0163835262561283e-08
2.5275,1.3437757540533985e-05,4.580579778354944e-06,2.09587986671535e-06,1.8621007215823329e-06,2.0629324911342467e-06,7.4264068664928231e-06,5.0500691471581094e-08
2.53,1.3766768156084399e-05,6.0295221046993673e-06,3.352712205205684e-06,2.5938789041558032e-06,2.5815121089071101e-06,7.3906496849897786e-06,5.083962883433256e-08
2.5325,1.4019632115446242e-05,7.8682734654797107e-06,4.8296286843323636e-06,3.4148222268617034e-06,3.1354606017309365e-06,7.3322180243521718e-06,5.1180637159017645e-08
2.535,1.4189898258407589e-05,9.9990430095987277e-06,6.4672048623766736e-06,4.3053946091386014e-06,3.7156413214756275e-06,7.2499239998074538e-06,5.1523724661062665e-08
2.5375,1.4272582223729293e-05,1.2304385374455398e-05,8.2047825344473445e-06,5.2459947378740941e-06,4.3130768532306903e-06,7.1433901964356651e-06,5.1868980721029894e-08
2.54,1.4264170186572775e-05,1.4659474450263665e-05,9.9836213639559877e-06,6.217614511930687e-06,4.9190090389719388e-06,7.0121905345798264e-06,5.2216537277444899e-08
2.5425,1.4163104547781947e-05,1.6945054565355457e-05,1.1749596233666228e-05,7.2022137175587977e-06,5.5251574374635792e-06,6.8558494606167441e-06,5.2566505689873264e-08
2.545,1.396994939519297e-05,1.9059498958712954e-05,1.3455912032889368e-05,8.1834542742413582e-06,6.1238896166583974e-06,6.6745817340973923e-06,5.2918914015907541e-08
2.5475,1.3687108273093099e-05,2.0927728126017662e-05,1.5064263976569023e-05,9.1470366471629915e-06,6.7081522989243094e-06,6.4693117840836585e-06,5.3273715160967458e-08
2.55,1.3319215975895939e-05,2.2505993863869819e-05,1.6545473530005543e-05,1.0080770008643976e-05,7.2714240199234772e-06,6.2414153099221678e-06,5.3630860352172206e-08
2.5525,1.2873122654290709e-05,2.378222230607579e-05,1.7879044723938429e-05,1.0974659963729877e-05,7.8077562310083341e-06,5.992550049413377e-06,5.3990372552539518e-08
2.555,1.2357576791253855e-05,2.4775126019854978e-05,1.905269771482735e-05,1.1820780902593341e-05,8.311788935528762e-06,5.7245899320629707e-06,5.4352365879815435e-08
2.5575,1.1782929051950777e-05,2.5516648215524183e-05,2.0061806011265174e-05,1.2613075362368872e-05,8.7787444607610695e-06,5.4396006313681585e-06,5.471701261086476e-08
2.56,1.1160312381046953e-05,2.6044950559816003e-05,2.0908150573843399e-05,1.334716264135727e-05,9.2043929225361082e-06,5.1398111374167347e-06,5.508447640474196e-08
2.5625,1.0501525919145701e-05,2.640270264436072e-05,2.159909230082869e-05,1.4020182063666011e-05,9.5849841094328097e-06,4.8275927412373632e-06,5.5454865752587995e-08
2.565,9.8188696844289272e-06,2.6631758657026567e-05,2.2144708935257138e-05,1.4630463549393554e-05,9.9172589851517532e-06,4.5054408716412571e-06,5.5828229622766428e-08
2.5675,9.1245852891759586e-06,2.6768612418205156e-05,2.255754830686459e-05,1.5176999782691179e-05,1.0198222289864214e-05,4.1759694412821957e-06,5.6204594684556029e-08
2.57,8.4301881268015537e-06,2.6842701860684261e-05,2.2853869972831794e-05,1.5658851045510815e-05,1.0425265836053148e-05,3.8418637256035144e-06,5.6583998409655671e-08
2.5725,7.7464815502690359e-06,2.6875613465860633e-05,2.3052315009659469e-05,1.6075293914705678e-05,1.0596592503176239e-05,3.5058845500627082e-06,5.6966503813450229e-08
2.575,7.0839440312030781e-06,2.688189429699228e-05,2.3171580734844747e-05,1.6424306961807773e-05,1.0710662202966121e-05,3.1708595472455891e-06,5.7352210804411696e-08
2.5775,6.4520169447729191e-06,2.6870361935084173e-05,2.3227119028557806e-05,1.6703219032356447e-05,1.0766227992212989e-05,2.8396611517027708e-06,5.7741251194225586e-08
2.58,5.8584622697507771e-06,2.6846109764176759e-05,2.3233540443453918e-05,1.6909372401197384e-05,1.0763411576600634e-05,2.5151576023184702e-06,5.813376045010618e-08
2.5825,5.3103671098796183e-06,2.6810930407939897e-05,2.320416849236939e-05,1.7040434058036343e-05,1.0704729289464738e-05,2.2001967537307113e-06,5.8529863063725612e-08
2.585,4.8145923606132805e-06,2.6764385739105242e-05,2.3150574601040482e-05,1.709375857083854e-05,1.0592369865841951e-05,1.8976033337579784e-06,5.8929660517500943e-08
2.5875,4.376877463634241e-06,2.6704748703596977e-05,2.3082054168559422e-05,1.7064746431282978e-05,1.0424301282509431e-05,1.6101345013816694e-06,5.9333239364268563e-08
2.59,4.0017965581513597e-06,2.6629192593347092e-05,2.3004292681105695e-05,1.6947144385823243e-05,1.0197832648205753e-05,1.3403849747822358e-06,5.9740680902231328e-08
2.5925,3.6932012300386133e-06,2.6532715720596758e-05,2.2919073021105915e-05,1.6737027644909036e-05,9.9150841308144984e-06,1.0908116080644369e-06,6.0152074527510294e-08
2.595,3.4540071760111187e-06,2.6408967364327845e-05,2.2824037033038535e-05,1.6431718748192842e-05,9.5776973706661713e-06,8.637332154246716e-07,6.0567498753482204e-08
2.5975,3.2866655452858216e-06,2.6250307385780255e-05,2.2712267691417158e-05,1.6028856037540254e-05,9.186703254956051e-06,6.6124897563459942e-07,6.0987036514043173e-08
2.6,3.1923486705841894e-06,2.6047738751096859e-05,2.2571608743001094e-05,1.5529653382630728e-05,8.7444670258486254e-06,4.851991145661799e-07,6.1410792136259761e-08
2.6025,3.1712223769865152e-06,2.5790713165133131e-05,2.238367909297573e-05,1.4937856258741121e-05,8.2552973437967571e-06,3.3715787636354644e-07,6.1838874316044664e-08
2.605,3.2227444150321487e-06,2.5467324825035818e-05,2.2124219334809531e-05,1.4256231861313795e-05,7.7247012205532596e-06,2.1840405242517404e-07,6.2271388073413438e-08
2.6075,3.3455786871809225e-06,2.5064952105555881e-05,2.1764993793818685e-05,1.3487428631480749e-05,7.1590992060796733e-06,1.2989799372704871e-07,6.2708447379251844e-08
2.61,3.5374532407271954e-06,2.45714477623438e-05,2.1278667534798266e-05,1.2637880824996635e-05,6.565610311208593e-06,7.2252517761970392e-08,6.3150150249407642e-08
2.6125,3.7953898608835568e-06,2.397131079629984e-05,2.0631411984887404e-05,1.1717235638351181e-05,5.9519318660414317e-06,4.5719540170922567e-08,6.3596564600967378e-08
2.615,4.1158996038802834e-06,2.3250265557415382e-05,1.9796967031593841e-05,1.0737390751791374e-05,5.3262280024642135e-06,5.0193144991874811e-08,6.4047765149246266e-08
2.6175,4.4949133716659088e-06,2.2395688128099259e-05,1.876204590866028e-05,9.7118864304591175e-06,4.6970672117945627e-06,8.52182267859923e-08,6.4503816666808729e-08
2.62,4.9282257504400786e-06,2.1397261440201599e-05,1.7525249510734047e-05,8.6553643942486969e-06,4.0733908396067375e-06,1.5000995883018306e-07,6.4964769814782759e-08
2.6225,5.4111676994954522e-06,2.0248172539924263e-05,1.6091498595098858e-05,7.583656579400146e-06,3.464408669597903e-06,2.4347392143296082e-07,6.5430669280937604e-08
2.625,5.938822498947319e-06,1.8945430441666545e-05,1.4478508409296306e-05,6.5140910935439169e-06,2.8794422690277393e-06,3.6422736562538666e-07,6.590157745401112e-08
2.6275,6.5057336564133617e-06,1.7491898769921875e-05,1.2719358665128306e-05,5.4653339528073049e-06,2.327881679356267e-06,5.1063964456066747e-07,6.6377548029190465e-08
2.63,7.1064170077100735e-06,1.5897366378569282e-05,1.0860798930027455e-05,4.4571037085383805e-06,1.8189137905190812e-06,6.8087289760794134e-07,6.6858639641658272e-08
2.6325,7.7348650437635195e-06,1.4181884485012148e-05,8.9611890294955657e-06,3.5097679477205905e-06,1.3613149676980752e-06,8.7287712561124403e-07,6.7344908009179583e-08
2.635,8.3846919330431036e-06,1.2378151658517126e-05,7.0876133713861988e-06,2.6438113215123701e-06,9.6324975289524585e-07,1.0843964243905047e-06,6.7836424292632349e-08
2.6375,9.0491239670044161e-06,1.0533734149155607e-05,5.3121289124583119e-06,1.8789935701885698e-06,6.3207564967800236e-07,1.3130079780172036e-06,6.8333258991301204e-08
2.64,9.7207696314616633e-06,8.7130429525955067e-06,3.7070865548720418e-06,1.2336496089162706e-06,3.740789584199699e-07,1.5561997124042471e-06,6.8835490008242211e-08
2.6425,1.0391592990227921e-05,6.9958710459885375e-06,2.3401478524870497e-06,7.2376498969696011e-07,1.9423146988184605e-07,1.8113889204689468e-06,6.9343201007886329e-08
2.645,1.1053315489015269e-05,5.473478265322089e-06,1.2695331965536343e-06,3.6215973805167241e-07,9.611928690279979e-08,2.0759307591131964e-06,6.9856462895966446e-08
2.6475,1.1697007144178117e-05,4.2419521423658958e-06,5.4011663291816265e-07,1.5787966964071488e-07,8.172975493527983e-08,2.3471305803568079e-06,7.0375324913642722e-08
2.65,1.2313159006142231e-05,3.3930116432695182e-06,1.8037836768500275e-07,1.1569536637710295e-07,1.5122916067006392e-07,2.6222743257529651e-06,7.0899843782827273e-08
2.6525,1.2892160274486084e-05,3.0051384318473044e-06,2.0081260568110953e-07,2.3565863848801328e-07,3.029632446905899e-07,2.8986576372813109e-06,7.1430069246368596e-08
2.655,1.3424165922295509e-05,3.1335306200224665e-06,5.9376315491594998e-07,5.1295865544570815e-07,5.3354536858705248e-07,3.1736163149226235e-06,7.1966043688388991e-08
2.6575,1.3899478671340521e-05,3.8009784553892053e-06,1.3350123878523594e-06,9.384935694951625e-07,8.3804407389464124e-07,3.4445369528011835e-06,7.2507814409195995e-08
2.66,1.430904939623298e-05,4.9915578272532402e-06,2.3865169446707578e-06,1.4993597293165861e-06,1.2102020717690211e-06,3.7088725000955821e-06,7.3055436063534414e-08
2.6625,1.4644734781334211e-05,6.6491587903136618e-06,3.6996030542603682e-06,2.1796195497691245e-06,1.642620966267468e-06,3.9641507936493768e-06,7.36089738395879e-08
2.665,1.4898915304596399e-05,8.685141096224762e-06,5.2185060005714117e-06,2.9611556419621117e-06,2.126988046730315e-06,4.2079762865129724e-06,7.4168482126294341e-08
2.6675,1.5064869957954973e-05,1.0984566367882694e-05,6.8837537744254226e-06,3.8244741319723869e-06,2.6543879908994861e-06,4.4380344358789155e-06,7.4734028104114757e-08
2.67,1.5137426395001233e-05,1.3416189769148395e-05,8.6356197821199296e-06,4.749558136207944e-06,3.2155377913652219e-06,4.6521354881457158e-06,7.530572561653508e-08
2.6725,1.5112915988221447e-05,1.5846728818893783e-05,1.0416909906448229e-05,5.7166552377245935e-06,3.8011501297662797e-06,4.8482867098622488e-06,7.5883698026454053e-08
2.675,1.4989651380144825e-05,1.8154749292159812e-05,1.2175708716674093e-05,6.7067551322944119e-06,4.4020509924155203e-06,5.0246722984483418e-06,7.6468101078262684e-08
2.6775,1.4768511056391062e-05,2.0242714397859266e-05,1.3867525240327527e-05,7.7022480470233155e-06,5.0093361175195549e-06,5.1797127579870375e-06,7.7059153322910282e-08
2.68,1.445256190064413e-05,2.2044734771536859e-05,1.5456314061553645e-05,8.6875059133495231e-06,5.6147267960972216e-06,5.3121159159973014e-06,7.7657128598994099e-08
2.6825,1.4046839948566235e-05,2.3529377925317046e-05,1.6914894924958081e-05,9.6489657311753313e-06,6.2105779659734356e-06,5.4208796061593353e-06,7.826220429686619e-08
2.685,1.3559005334424e-05,2.4699259768648719e-05,1.8224363654698792e-05,1.0575276402770644e-05,6.7898185622690151e-06,5.505297208577306e-06,7.8874691283320491e-08
2.6875,1.2998571414903387e-05,2.5584742358092056e-05,1.9373811465740477e-05,1.1457251597783223e-05,7.3459788288998195e-06,5.5654196661112333e-06,7.9495018004592398e-08
2.69,1.2376927651882777e-05,2.6223134927925965e-05,2.0359618657691241e-05,1.2287673561068082e-05,7.8732199165927817e-06,5.6013578268720471e-06,8.0123608850982812e-08
2.6925,1.1706390648397563e-05,2.6658859640445143e-05,2.1184511582638305e-05,1.3061077523404997e-05,8.3663203907426356e-06,5.6140701548742779e-06,8.0761003628272119e-08
2.695,1.0999664025125027e-05,2.693813844110188e-05,2.1856446211883322e-05,1.3773587600531082e-05,8.8206382447467147e-06,5.6050119525010918e-06,8.1407666417272957e-08
2.6975,1.0269945156209655e-05,2.7103900266908565e-05,2.2385203923339722e-05,1.4422602010324254e-05,9.2320710733100374e-06,5.5756201408847109e-06,8.206392742805248e-08
2.7,9.5303158725414226e-06,2.7191838375489851e-05,2.2783897331501308e-05,1.5006481535256202e-05,9.5970048001707163e-06,5.5254214462830358e-06,8.2729973750887887e-08
2.7025,8.7931577978736163e-06,2.7229311929141594e-05,2.3068976688733023e-05,1.5523725699235985e-05,9.9122578819455521e-06,5.4530560433671636e-06,8.340606671098814e-08
2.705,8.0697697340019981e-06,2.7235395419005403e-05,2.3259075697016315e-05,1.597308267544628e-05,1.0174888935136219e-05,5.3578130245723567e-06,8.4092614344915297e-08
2.7075,7.3710464277981687e-06,2.7222200614997682e-05,2.3372610698022696e-05,1.6352866416918447e-05,1.0382582041315991e-05,5.2397325021254578e-06,8.4790188679861903e-08
2.71,6.7069828284108638e-06,2.7196474810276358e-05,2.3424794931169614e-05,1.6659917014989111e-05,1.0533836504115764e-05,5.0987714573316595e-06,8.5499448044580628e-08
2.7125,6.0857927801352905e-06,2.7161851892067494e-05,2.3429966539527341e-05,1.6891078010732824e-05,1.0627148846002399e-05,4.9355582268180302e-06,8.622111450667317e-08
2.715,5.5146229066127313e-06,2.7118620352171644e-05,2.3401145042649635e-05,1.7043559760396952e-05,1.0661425345347192e-05,4.7513711930930118e-06,8.6955910665078642e-08
2.7175,5.0004440070307622e-06,2.7065567311473226e-05,2.3349389624950863e-05,1.7114838392459707e-05,1.0638053500286064e-05,4.5480349387436151e-06,8.7704466699626873e-08
2.72,4.5492855915386864e-06,2.7000244749770119e-05,2.3283411228817255e-05,1.7102009911786368e-05,1.0560087978331043e-05,4.3275640153237998e-06,8.8467402922602603e-08
2.7225,4.1657679084841073e-06,2.6918798458611348e-05,2.3208007879239218e-05,1.6999837897474106e-05,1.0427692726225153e-05,4.0921673131979803e-06,8.9245340381736274e-08
2.725,3.85379909669581e-06,2.6815862966603148e-05,2.3123506937858494e-05,1.680428988838449e-05,1.023734550798489e-05,3.8441960206080917e-06,9.0038929535112757e-08
2.7275,3.6161514421806074e-06,2.6684743581154336e-05,2.3026296473791541e-05,1.6512740429719521e-05,9.9884215530602898e-06,3.5860947717577041e-06,9.0849036569623986e-08
2.73,3.4552260370910631e-06,2.6517396908794003e-05,2.2907057989795596e-05,1.6122192078311992e-05,9.683203203247413e-06,3.3203852390748903e-06,9.1676611964639369e-08
2.7325,3.3720348027834969e-06,2.6304207924240648e-05,2.2751002523294083e-05,1.563405643700796e-05,9.3233704189946958e-06,3.0496430144546161e-06,9.2522708790126535e-08
2.735,3.3664647695568283e-06,2.6033931385967211e-05,2.2536827379986991e-05,1.5051784654778322e-05,8.9103349893267894e-06,2.7764765769898268e-06,9.3388541746930494e-08
2.7375,3.4375807751461235e-06,2.5693966020908278e-05,2.2237823519071801e-05,1.4378786991160652e-05,8.447289377161826e-06,2.5035189231524498e-06,9.4275301999229464e-08
2.74,3.5836136729299294e-06,2.5270973549117587e-05,2.1825092178830844e-05,1.3617721145783233e-05,7.9391697984364973e-06,2.2333992722936697e-06,9.5184025696010042e-08
2.7425,3.8018352025016089e-06,2.4751880892565001e-05,2.1268407013305062e-05,1.2774529614405801e-05,7.3919509506640178e-06,1.9687340446512554e-06,9.6115827109118668e-08
2.745,4.0887792044230727e-06,2.4120173211618178e-05,2.0536037169403587e-05,1.1858469789622901e-05,6.8124756164584092e-06,1.7121048368667799e-06,9.7071904545814115e-08
