Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
2.37,-1.3424619259653975e-08,-2.8816608975193807e-08,-4.1572940091251857e-08,-5.1192662077102834e-08,-6.054378382032712e-08,-3.4981552905481785e-08,6.745001088218158e-08
2.3725,-1.0861660203522103e-08,-2.5902965112830439e-08,-3.8409981547193033e-08,-4.7906736289576942e-08,-5.7216021750407807e-08,-3.2081898614591148e-08,6.963111900968535e-08
2.375,-8.1023063251611058e-09,-2.2735526602688559e-08,-3.4925903074402722e-08,-4.4230856779091668e-08,-5.3436742696998638e-08,-2.8840552615904023e-08,7.1458140024608791e-08
2.3775,-5.1452483109073993e-09,-1.9315648356055493e-08,-3.1120949652816596e-08,-4.016163392637296e-08,-4.9202055174380586e-08,-2.5244359410377133e-08,7.2946399163170642e-08
2.38,-2.0009930387626383e-09,-1.565728309544941e-08,-2.7010476800726213e-08,-3.5714328548294813e-08,-4.4526565937198839e-08,-2.1297555057060014e-08,7.4098782023658091e-08
2.3825,1.3184377572797473e-09,-1.1772586579071223e-08,-2.2609011965835559e-08,-3.090833913960621e-08,-3.942930921295543e-08,-1.7017172509517861e-08,7.4911278737659147e-08
2.385,4.8055901485383795e-09,-7.6682861684795447e-09,-1.7924768155303165e-08,-2.5754263146989195e-08,-3.392041092779519e-08,-1.2405891643594124e-08,7.5417651043584595e-08
2.3875,8.4556706114792492e-09,-3.3501208526934902e-09,-1.2965714060050874e-08,-2.0262354217651978e-08,-2.8009187935641156e-08,-7.4680736889789977e-09,7.5646213342189763e-08
2.39,1.226290905370346e-08,1.1720462385833487e-09,-7.7468013741035254e-09,-1.4449536408632867e-08,-2.1713365275131658e-08,-2.2150615348514354e-09,7.5629750203194895e-08
2.3925,1.6220062822861997e-08,5.8884091409344116e-09,-2.278469671100172e-09,-8.3250694419593064e-09,-1.5044120034212667e-08,3.3497184173964452e-09,7.5407128434500634e-08
2.395,2.0319799696234684e-08,1.0791333530651801e-08,3.4343660510149733e-09,-1.8920999226888595e-09,-8.0060861105786176e-09,9.2303679173409238e-09,7.5022455014926684e-08
2.3975,2.4553891598692837e-08,1.5872589401435801e-08,9.3840488589913339e-09,4.8385618188577663e-09,-6.142870059453642e-10,1.5423141559865743e-08,7.451711488133951e-08
2.4,2.8913118899369154e-08,2.1121032285943445e-08,1.5555689153969544e-08,1.1846965207352439e-08,7.1054563320789753e-09,2.1910438846295118e-08,7.3913658730392725e-08
2.4025,3.3386549401848224e-08,2.6520866678532041e-08,2.1926185431692158e-08,1.9103076693402532e-08,1.51179663346255e-08,2.8670924395068629e-08,7.3243109212152069e-08
2.405,3.7960578236287579e-08,3.205150840609833e-08,2.846576051117602e-08,2.6567669517086414e-08,2.3377443914741446e-08,3.5670152343446287e-08,7.2531776722207024e-08
2.4075,4.2621059311103215e-08,3.7692154521482319e-08,3.5146147559010061e-08,3.4207308103839664e-08,3.1845882770591322e-08,4.2883192949409455e-08,7.182599022647566e-08
2.41,4.7349303122211909e-08,4.3418809180452e-08,4.1936828818124174e-08,4.1986015659244305e-08,4.048361472684284e-08,5.0278812918847063e-08,7.1157552642001976e-08
2.4125,5.2126816698624915e-08,4.920733145183814e-08,4.8807501888159777e-08,4.9866276676116349e-08,4.92462389252573e-08,5.782496271197012e-08,7.0560436594056854e-08
2.415,5.6933731717578641e-08,5.5032446336126969e-08,5.5727207243629655e-08,5.7810087928549926e-08,5.8087015325110341e-08,6.5485784518768272e-08,7.00668908318214e-08
2.4175,6.1750757634491695e-08,6.0869197258948547e-08,6.2663878126194905e-08,6.5776649073720551e-08,6.6957435851116571e-08,7.3221262649226642e-08,6.9707641182465296e-08
2.42,6.6574158026900034e-08,6.6707058170097492e-08,6.9597336954544257e-08,7.3738613583223419e-08,7.582650234287878e-08,8.1027540115840916e-08,6.9494751421120136e-08
2.4225,7.1367487735990263e-08,7.2500237845845692e-08,7.6466689513287185e-08,8.1615287549536542e-08,8.4597262263896235e-08,8.8780527263932751e-08,6.943493737924567e-08
2.425,7.6100278673315095e-08,7.8209662419817707e-08,8.3222359446029002e-08,8.9346010278463029e-08,9.3199122038943232e-08,9.6418225399359073e-08,6.9562407643722757e-08
2.4275,8.0744106402263198e-08,8.3804328004071488e-08,8.983767502159034e-08,9.6912965130524833e-08,1.0161442086807337e-07,1.0394172299659131e-07,6.9962409355897916e-08
2.43,8.5275165621601736e-08,8.9257872598554988e-08,9.6289730957372433e-08,1.0430035335534392e-07,1.0982736226742771e-07,1.1135009422966192e-07,7.0688265751492077e-08
2.4325,8.9670848595156067e-08,9.4543640582595303e-08,1.0254182045230133e-07,1.1145629795551489e-07,1.1777633915197987e-07,1.1859051985966952e-07,7.1731053571856178e-08
2.435,9.3910385356767662e-08,9.9635495745079854e-08,1.0855169870221901e-07,1.1831329292592643e-07,1.2537772448200421e-07,1.2558070616984422e-07,7.305886294613364e-08
2.4375,9.7974494718126292e-08,1.045050868755455e-07,1.142773676099359e-07,1.2481352692595773e-07,1.3256039151930219e-07,1.3224678624843537e-07,7.466168935206769e-08
2.44,1.0184225814201337e-07,1.091211851462975e-07,1.1967888938327094e-07,1.3091494086043242e-07,1.3927749585092163e-07,1.3853946390340821e-07,7.6555943433530288e-08
2.4425,1.054902577386783e-07,1.1345117431621461e-07,1.2471699553081874e-07,1.3657807333242821e-07,1.4548848257343295e-07,1.444158339550821e-07,7.8755783347418082e-08
2.445,1.0889477356453188e-07,1.1746553811106608e-07,1.2935642980802113e-07,1.4176457960277218e-07,1.5115329549250348e-07,1.4984073611499591e-07,8.1272124459608933e-08
2.4475,1.1203448453012798e-07,1.211401932418049e-07,1.3357004502989174e-07,1.4644304356337081e-07,1.5623717988394732e-07,1.5478136109093259e-07,8.4106962214752837e-08
2.45,1.1489388415936636e-07,1.244585079762118e-07,1.3733904475001219e-07,1.5058943656442982e-07,1.6070890280617033e-07,1.5920378617200043e-07,8.7252101594044576e-08
2.4525,1.1745938336753423e-07,1.2740439300105865e-07,1.4064414764226874e-07,1.5417952036739167e-07,1.6453649328031708e-07,1.6307118706279265e-07,9.0685875219321836e-08
2.455,1.1971854501104643e-07,1.2996346392320071e-07,1.4346861764342644e-07,1.5719262457849839e-07,1.676943194944362e-07,1.6635223945135053e-07,9.439125528815767e-08
2.4575,1.2166189211146244e-07,1.3212617728305775e-07,1.4580282129184315e-07,1.5961774221841476e-07,1.7017026337301168e-07,1.6902855274251471e-07,9.8348665984942026e-08
2.46,1.2328138892946975e-07,1.3388486922506365e-07,1.4763882912614319e-07,1.6144745982812389e-07,1.7195809982154316e-07,1.7108827033035712e-07,1.0254980050397094e-07
2.4625,1.2457076106901856e-07,1.3523288703750571e-07,1.4896961936069017e-07,1.626762021047971e-07,1.7305431488010038e-07,1.7252023892987759e-07,1.069762848020508e-07
2.465,1.2552453830049478e-07,1.3616382044007235e-07,1.4978813713293998e-07,1.6329785199092513e-07,1.7345424152711235e-07,1.7331222342784129e-07,1.1159926233816482e-07
2.4675,1.2614019628731033e-07,1.3667535030631122e-07,1.5009303354085908e-07,1.6331280227742423e-07,1.7315954632795903e-07,1.7345710042534811e-07,1.1638526319203795e-07
2.47,1.2641901307311065e-07,1.3677139156474483e-07,1.498914557039143e-07,1.6273027319325384e-07,1.7218153866153585e-07,1.7295762375176185e-07,1.2130033848635548e-07
2.4725,1.2636537322547171e-07,1.3645940643510969e-07,1.4919443878742216e-07,1.6156474680476792e-07,1.7053855137256019e-07,1.7182306396609836e-07,1.2630684924048541e-07
2.475,1.259825184948714e-07,1.3574311426554635e-07,1.4800819161358113e-07,1.5982673943406526e-07,1.6824364472160488e-07,1.7005718143580461e-07,1.3135454700573793e-07
2.4775,1.2526918547544615e-07,1.3462120591203317e-07,1.4633371237487122e-07,1.5752172816458045e-07,1.6530609796616405e-07,1.6766048321821619e-07,1.363756089749929e-07
2.48,1.2422164678629475e-07,1.3309275790685352e-07,1.4417475148753703e-07,1.5465951618771005e-07,1.6174265731327976e-07,1.6464245678816017e-07,1.4131208636744542e-07
2.4825,1.2283704671879752e-07,1.3115907878507392e-07,1.4153871574733903e-07,1.5125494636045442e-07,1.5757650073778827e-07,1.6102030923296027e-07,1.4611552993255376e-07
2.485,1.2111404063811232e-07,1.288229398840201e-07,1.3843520866356672e-07,1.4732596033502386e-07,1.5283335453625766e-07,1.5681374070822508e-07,1.5072967824487558e-07
2.4875,1.1906636391484948e-07,1.2610142625379686e-07,1.3488564509073771e-07,1.4289807313159537e-07,1.4753683748113401e-07,1.520299981842287e-07,1.5513643747875349e-07
2.49,1.166883662959113e-07,1.2299215820679493e-07,1.308906247608751e-07,1.3797726990405292e-07,1.4170766563396307e-07,1.4670024675011952e-07,1.5923652733646601e-07
2.4925,1.1398596533031914e-07,1.1950778367024054e-07,1.264712039082997e-07,1.3259150000581733e-07,1.3538607827168151e-07,1.4085744651416086e-07,1.6296434301298518e-07
2.495,1.109706870230856e-07,1.1567034821647217e-07,1.2166745200921995e-07,1.2679826973208662e-07,1.2864100084675408e-07,1.3455555645973543e-07,1.6625951998995934e-07
2.4975,1.0765984399491503e-07,1.1150599620761851e-07,1.1651797951118644e-07,1.2064971762136046e-07,1.2153063565081745e-07,1.2784540376611613e-07,1.6908533408274946e-07
2.5,1.0407531291048893e-07,1.0703980768941852e-07,1.1104781578330677e-07,1.1417549802675957e-07,1.140891548934397e-07,1.2075874022359397e-07,1.7141379969912859e-07
2.5025,1.0023981743534305e-07,1.0229461067640588e-07,1.0527774283194433e-07,1.073983713806067e-07,1.0634601685122786e-07,1.1332793758471599e-07,1.7323218214276126e-07
2.505,9.6170889014484861e-08,9.7289728172008634e-08,9.9231985735308928e-08,1.0034663508234478e-07,9.8337118612369014e-08,1.0558742980159769e-07,1.7449094492688963e-07
2.5075,9.1882257342796055e-08,9.2046548572668777e-08,9.2946649887149462e-08,9.3069730080997869e-08,9.0124040890373472e-08,9.7596499108235716e-08,1.7515062938547729e-07
2.51,8.7387288653107811e-08,8.6588405375100409e-08,8.6460013832723109e-08,8.5618183540591271e-08,8.1767344000343019e-08,8.9413230633216164e-08,1.7517287284608174e-07
2.5125,8.2703612101725778e-08,8.0941382809506601e-08,7.9804039351507688e-08,7.8026996457505815e-08,7.3307283984681403e-08,8.1077325404069874e-08,1.7451706123404604e-07
2.515,7.7850654349699646e-08,7.5129571332963838e-08,7.3004325052856124e-08,7.0326740135611035e-08,6.4779980968155067e-08,7.2622500340671848e-08,1.7313526148601876e-07
2.5175,7.2844207896216865e-08,6.9170674843231648e-08,6.6080516693009336e-08,6.2542614905346384e-08,5.6215613721773858e-08,6.4078341379647174e-08,1.7099637231828367e-07
2.52,6.7689148754412567e-08,6.3071961077563669e-08,5.9044650178845585e-08,5.4689685326921337e-08,4.7637992555520262e-08,5.5472647557693599e-08,1.6797671351786563e-07
2.5225,6.2407838585732978e-08,5.6862613926157547e-08,5.1938628216639502e-08,4.6827108475912338e-08,3.9112368016284193e-08,4.6863680309600487e-08,1.6415517395811192e-07
2.525,5.7020208713495428e-08,5.0569914751687135e-08,4.4798331122606925e-08,3.8994266964406565e-08,3.0679466348026716e-08,3.8301995264989774e-08,1.5957587916792069e-07
2.5275,5.1549421706429527e-08,4.4217141933775653e-08,3.7637034096802068e-08,3.1187165864700284e-08,2.2326245970743247e-08,2.9785437346886252e-08,1.5423504930818407e-07
2.53,4.6015751379802688e-08,3.7817438171012936e-08,3.0455140120062065e-08,2.3397844949710485e-08,1.4042751785197205e-08,2.1305520815704598e-08,1.4808021508018826e-07
2.5325,4.0430546746443226e-08,3.1379980190307955e-08,2.3267254694009617e-08,1.565393570455397e-08,5.8685683993742669e-09,1.2900057997397734e-08,1.410839031214719e-07
2.535,3.4804604402204495e-08,2.4923446713211235e-08,1.6107959311766879e-08,8.006603185246851e-09,-2.1318452348827713e-09,4.6344799048712628e-09,1.3326245053828839e-07
2.5375,2.9154205943862872e-08,1.8474204638940126e-08,9.0120914795951609e-09,4.9452528778601124e-10,-9.9188096374691905e-09,-3.446935360079804e-09,1.2464992216577594e-07
2.54,2.350190125531086e-08,1.2059237308634841e-08,2.005485768999718e-09,-6.8611244504617208e-09,-1.7476643268202379e-08,-1.1322153622001098e-08,1.1529220165706827e-07
2.5425,1.7868969424533746e-08,5.6992943955210947e-09,-4.8945661518996145e-09,-1.4048185722665588e-08,-2.4799196236705288e-08,-1.8980207666110953e-08,1.0523374377321049e-07
2.545,1.2269812958765157e-08,-5.9245566283845532e-10,-1.1676264778853217e-08,-2.1057738878981576e-08,-3.1881388344250003e-08,-2.6411816437584016e-08,9.4521230612461404e-08
2.5475,6.7156767899803926e-09,-6.8058026854499855e-09,-1.8330629033081581e-08,-2.7882332760047988e-08,-3.8716959232141753e-08,-3.3606776270490938e-08,8.3195091609537943e-08
2.55,1.2177007697311274e-09,-1.2929290013854148e-08,-2.4847365500627618e-08,-3.4513608781238288e-08,-4.5297728618388664e-08,-4.0553096577107962e-08,7.1301074774882643e-08
2.5525,-4.20983409366974e-09,-1.8948376280300566e-08,-3.1214077926778253e-08,-4.0941193701047058e-08,-5.1615145582213634e-08,-4.7238049674005988e-08,5.8894558958317946e-08
2.555,-9.5504939013296529e-09,-2.4847082812633983e-08,-3.7416860365106814e-08,-4.7153614462372822e-08,-5.7661634347093197e-08,-5.3649466260242683e-08,4.6036158515931825e-08
2.5575,-1.4788505723362188e-08,-3.0610276829098212e-08,-4.3442927598814138e-08,-5.3141868362439368e-08,-6.3432537672444446e-08,-5.9778313550891056e-08,3.2792160125026647e-08
2.56,-1.9911832818841139e-08,-3.6226797526814672e-08,-4.9283307950576088e-08,-5.8900859653146382e-08,-6.8927024595317811e-08,-6.561974703068808e-08,1.9229243989131255e-08
2.5625,-2.490652039918111e-08,-4.1682822435327984e-08,-5.4926843531387402e-08,-6.4425518722877342e-08,-7.4146790714611748e-08,-7.1172802973706481e-08,5.4269633161152281e-09
2.565,-2.9761114636955857e-08,-4.6966992842832475e-08,-6.0364761587519659e-08,-6.97115658728887e-08,-7.9093479760421627e-08,-7.643607159549e-08,-8.5359994265417055e-09
2.5675,-3.4464463400726684e-08,-5.206860431674641e-08,-6.5588778777205624e-08,-7.4755727540189465e-08,-8.3769632899389712e-08,-8.1409103334331237e-08,-2.25816026552508e-08
2.57,-3.9004429471741081e-08,-5.6976110115511996e-08,-7.05899294498929e-08,-7.9553265284511637e-08,-8.8175769126199668e-08,-8.6091149182826395e-08,-3.6634509276328587e-08
2.5725,-4.3367286407915343e-08,-6.1676817065278475e-08,-7.5358532055638739e-08,-8.4097120702798827e-08,-9.2310049719187568e-08,-9.0480218488806167e-08,-5.0608090105282339e-08
2.575,-4.7537318531399579e-08,-6.6156184895677897e-08,-7.9883119040745338e-08,-8.8379163923183773e-08,-9.6168359567503244e-08,-9.4570471048535365e-08,-6.4419314668521604e-08
2.5775,-5.1497839153695346e-08,-7.0398827279048442e-08,-8.4151413925492047e-08,-9.2393157303215388e-08,-9.9749914421056249e-08,-9.8358818824573223e-08,-7.7983294794482744e-08
2.58,-5.5232325403330503e-08,-7.4389794353639154e-08,-8.8152017857107176e-08,-9.6133054044459464e-08,-1.0305372348461528e-07,-1.0184273160632716e-07,-9.1218967766208869e-08
2.5825,-5.8726516940957723e-08,-7.8116739843545981e-08,-9.1876327914780604e-08,-9.9594163693525253e-08,-1.0608019469418758e-07,-1.0502326872758655e-07,-1.0404496972217368e-07
2.585,-6.1968666125795083e-08,-8.1569008248689585e-08,-9.5315578512336265e-08,-1.0277025950628213e-07,-1.0882688287795929e-07,-1.0789811773656842e-07,-1.1637633765784175e-07
2.5875,-6.4949701437806512e-08,-8.4737724021804751e-08,-9.8462552843574448e-08,-1.0565824275454067e-07,-1.1129661799968952e-07,-1.1047227419685361e-07,-1.2814235330910317e-07
2.59,-6.7662011701473049e-08,-8.7615531228689884e-08,-1.0131222341991157e-07,-1.0825827284671176e-07,-1.1349574790724798e-07,-1.1275420026424687e-07,-1.3928161132951861e-07
2.5925,-7.0100256290076413e-08,-9.0197862574533052e-08,-1.0386284777492913e-07,-1.105735662244763e-07,-1.1543240433722722e-07,-1.1475447699937515e-07,-1.4974795342638306e-07
2.595,-7.2260524331846222e-08,-9.2481579022255793e-08,-1.0611291692069092e-07,-1.1260461710253642e-07,-1.1710926341097135e-07,-1.1647701741292216e-07,-1.5947757784276517e-07
2.5975,-7.4139264178227913e-08,-9.4463707143166502e-08,-1.0806023057562552e-07,-1.1435079724427297e-07,-1.1852955890971003e-07,-1.1792852324277947e-07,-1.6842420434633443e-07
2.6,-7.5733172080489474e-08,-9.6141220130559611e-08,-1.0970269125365362e-07,-1.1581223210457769e-07,-1.1969680286800963e-07,-1.1911515086944875e-07,-1.7653918240487832e-07
2.6025,-7.7036783873439951e-08,-9.7508354539292235e-08,-1.1103519983966143e-07,-1.169860450152484e-07,-1.2061134274502399e-07,-1.2004020026100359e-07,-1.8377579931769922e-07
2.605,-7.8043993447635798e-08,-9.8558273759200249e-08,-1.1205009229837899e-07,-1.1786510717029398e-07,-1.2126806723541349e-07,-1.2070180776439962e-07,-1.9008893299910561e-07
2.6075,-7.8747854786266285e-08,-9.9282743054598762e-08,-1.1273785572350774e-07,-1.184395061842929e-07,-1.2165788916880177e-07,-1.2109396624804663e-07,-1.9543679254069424e-07
2.61,-7.9141102775628923e-08,-9.9673055946571107e-08,-1.130887487362975e-07,-1.1869876844442417e-07,-1.2176886346587142e-07,-1.2120680058400089e-07,-1.9978542518025167e-07
2.6125,-7.9216890458838448e-08,-9.9721542599692634e-08,-1.1309431573933322e-07,-1.186335411799062e-07,-1.2159163307379591e-07,-1.2103334898514486e-07,-2.0310557376293179e-07
2.615,-7.8969140744927892e-08,-9.9420945795295963e-08,-1.1274535665334815e-07,-1.1823320240706289e-07,-1.2111560961348513e-07,-1.2056628878621678e-07,-2.0537737648364217e-07
2.6175,-7.8392685390409319e-08,-9.8764971813644959e-08,-1.1203368510747567e-07,-1.1748872798132547e-07,-1.2033113623972706e-07,-1.1979874720655016e-07,-2.0658718679177766e-07
2.62,-7.7483844138329332e-08,-9.7749161324633304e-08,-1.1095385261477614e-07,-1.1639232396737132e-07,-1.1922781265168901e-07,-1.1872216158530368e-07,-2.0672927134636051e-07
2.6225,-7.624060932696987e-08,-9.6370441369796261e-08,-1.0950143029151075e-07,-1.1493771926764108e-07,-1.1779721574539243e-07,-1.1732948361543255e-07,-2.058018400388848e-07
2.625,-7.4662423553059135e-08,-9.4627665586501727e-08,-1.0767341920741552e-07,-1.1311950125442288e-07,-1.1603217109692337e-07,-1.1561544294220595e-07,-2.0380975230704333e-07
2.6275,-7.2751252027128932e-08,-9.2522314935661592e-08,-1.0546879800024562e-07,-1.1093373584383375e-07,-1.1392559597210297e-07,-1.1357387613832401e-07,-2.007680806199065e-07
2.63,-7.0510798666056626e-08,-9.0057121551632853e-08,-1.0288816368796758e-07,-1.0837832564728066e-07,-1.1147196474519723e-07,-1.1119956428914277e-07,-1.9669502433111186e-07
2.6325,-6.7947070165717703e-08,-8.7237250636103621e-08,-9.9934910764823866e-08,-1.0545441408343574e-07,-1.0866921327212737e-07,-1.0849067334086142e-07,-1.9162187784156574e-07
2.635,-6.506575446581435e-08,-8.4067849927736477e-08,-9.6611652565656424e-08,-1.0215978980893593e-07,-1.0551160319585328e-07,-1.05441624175951e-07,-1.8557849702791895e-07
2.6375,-6.1873628418786194e-08,-8.0554673904536135e-08,-9.2921226980740117e-08,-9.8492721380314089e-08,-1.0199278022175309e-07,-1.0204613955966859e-07,-1.7860238267391565e-07
2.64,-5.8376602667487287e-08,-7.6702227555019593e-08,-8.8865638455303787e-08,-9.4452856713451033e-08,-9.8108325834103223e-08,-9.8298700837738993e-08,-1.7073672633438265e-07
2.6425,-5.4580371351147844e-08,-7.251474321370303e-08,-8.4446752993722697e-08,-9.0038556169357839e-08,-9.3853115443416673e-08,-9.4192508975243855e-08,-1.6202554655042146e-07
2.645,-5.0489405625370099e-08,-6.7995240361306249e-08,-7.9664649977908633e-08,-8.5245157805460273e-08,-8.921653606930611e-08,-8.9714757732427045e-08,-1.5251311007953003e-07
2.6475,-4.6107627565292811e-08,-6.3146575690721391e-08,-7.4519507794802891e-08,-8.0068539452502943e-08,-8.4189965406665369e-08,-8.4854643369530991e-08,-1.4224240934585995e-07
