Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
2.47,1.0598625666273103e-05,2.0859962032650663e-05,3.6935815303449459e-05,5.5892614452765943e-05,7.8734766219541925e-05,0.00014357712724962112,0.00021382340114268724
2.4725,1.0575379482404869e-05,2.0899589492248168e-05,3.6984451898586236e-05,5.5850030014221593e-05,7.8631387639531815e-05,0.00014344193240977123,0.00021374433200155014
2.475,1.0553067855944334e-05,2.093611979602258e-05,3.7025916605357206e-05,5.5799457613690856e-05,7.8525785621143997e-05,0.00014330745111720472,0.00021366389864680422
2.4775,1.0531835569845632e-05,2.0968924164783146e-05,3.705869568881255e-05,5.5741233561602737e-05,7.8418130203962623e-05,0.00014317353711871923,0.00021358215598330305
2.48,1.0511813633656417e-05,2.0997330970730784e-05,3.708129868211728e-05,5.5675790237044317e-05,7.8308601151934272e-05,0.00014304003175973841,0.00021349915586214515
2.4825,1.0493119322882298e-05,2.102063142704992e-05,3.7092325798659979e-05,5.5603621711004729e-05,7.8197396528791434e-05,0.00014290677204174373,0.00021341495324524558
2.485,1.0475852302330136e-05,2.1038082029720013e-05,3.7090529135504759e-05,5.5525251806305822e-05,7.8084729533097621e-05,0.00014277358635816402,0.00021332959674724754
2.4875,1.0460100946663019e-05,2.1048910845593356e-05,3.7074888993463396e-05,5.5441216052208662e-05,7.7970835141461398e-05,0.00014264030861643777,0.00021324313295168555
2.49,1.0445933166461467e-05,2.1052328397131497e-05,3.7044669773173792e-05,5.5352056987853064e-05,7.7855983324513252e-05,0.00014250677761171542,0.00021315562539192152
2.4925,1.0433400688313868e-05,2.1047549581400934e-05,3.6999456897741893e-05,5.5258320095178721e-05,7.7740463724073786e-05,0.00014237283873315526,0.00021306713325456046
2.495,1.0422539512126946e-05,2.1033813876393465e-05,3.6939195256837838e-05,5.5160553839104725e-05,7.7624595527993388e-05,0.00014223834712117858,0.0002129777188033992
2.4975,1.0413360237891529e-05,2.1010422087889119e-05,3.686422074035694e-05,5.5059308528976011e-05,7.7508722316967581e-05,0.00014210316740566683,0.00021288743865350342
2.5,1.0405854497820173e-05,2.0976789375102664e-05,3.6775278484855191e-05,5.4955147193943284e-05,7.7393219689437007e-05,0.0001419671841604285,0.00021279635669207671
2.5025,1.0400000717539042e-05,2.0932499855392367e-05,3.6673510559903809e-05,5.4848659976492592e-05,7.7278476165826998e-05,0.00014183030400648813,0.00021270454779950181
2.505,1.039575661926082e-05,2.0877366919534144e-05,3.6560407886094809e-05,5.4740464332423261e-05,7.7164898660259931e-05,0.00014169244147846613,0.00021261207437633567
2.5075,1.0393064786409227e-05,2.0811490869822269e-05,3.6437739390496465e-05,5.4631214264421749e-05,7.705288581258708e-05,0.0001415535281331114,0.0002125190017944185
2.51,1.0391854496220312e-05,2.0735308703165275e-05,3.6307466378604555e-05,5.4521598495264682e-05,7.6942846286321331e-05,0.00014141351959670852,0.00021242541221807882
2.5125,1.0392032268338332e-05,2.0649604029216952e-05,3.6171630833998079e-05,5.4412318856005794e-05,7.6835177700165379e-05,0.00014127235881796185,0.00021233135647783454
2.515,1.039348705244646e-05,2.055551716721091e-05,3.603224897036779e-05,5.4304074958274038e-05,7.6730268043819039e-05,0.00014112998976425337,0.00021223688742431999
2.5175,1.0396094658456163e-05,2.0454522516732696e-05,3.5891292194521324e-05,5.419758992308021e-05,7.6628491467813764e-05,0.00014098637630516924,0.00021214207016247659
2.52,1.0399712985261776e-05,2.0348380111490432e-05,3.5750660523593756e-05,5.4093611777088826e-05,7.6530210586790492e-05,0.00014084151338857872,0.0002120469930239679
2.5225,1.0404180847466799e-05,2.0239047272126626e-05,3.5612088715966516e-05,5.399285294034673e-05,7.6435724063717494e-05,0.00014069538228648321,0.00021195171120170031
2.525,1.0409318184158141e-05,2.0128602417910052e-05,3.5477164233668202e-05,5.3895992115267122e-05,7.6345294340943642e-05,0.00014054796240080373,0.00021185628156187821
2.5275,1.041493363663537e-05,2.0019151368555158e-05,3.5347337127792017e-05,5.3803663289323802e-05,7.6259142089612011e-05,0.00014039925624261253,0.0002117607833954711
2.53,1.0420817749805196e-05,1.9912719200646596e-05,3.52238983073472e-05,5.3716423001735607e-05,7.6177408520994538e-05,0.00014024923204216964,0.00021166526762475912
2.5325,1.0426755317687102e-05,1.9811162640648444e-05,3.510799243997688e-05,5.3634785499432712e-05,7.6100175687861997e-05,0.00014009787010203263,0.00021156980635283099
2.535,1.0432521426592343e-05,1.9716105163981499e-05,3.5000606736189722e-05,5.3559194187417848e-05,7.602745218712975e-05,0.00013994515330752872,0.00021147446435787844
2.5375,1.0437889028486045e-05,1.9628915426472824e-05,3.4902569501090823e-05,5.3490024941112155e-05,7.5959182588324786e-05,0.00013979106735458047,0.0002113793118257858
2.54,1.0442627804820326e-05,1.9550678256445265e-05,3.4814544137896541e-05,5.3427578109898442e-05,7.5895240231547468e-05,0.0001396355936374171,0.00021128440614262222
2.5425,1.0446513949924019e-05,1.9482211826677348e-05,3.4737038986114219e-05,5.3372089489585355e-05,7.5835439000017499e-05,0.00013947871127231032,0.00021118981267255642
2.545,1.0449332781836226e-05,1.9424068518344582e-05,3.467040303292203e-05,5.3323721480455976e-05,7.5779527148777857e-05,0.00013932039083840159,0.00021109559368461862
2.5475,1.04508805237147e-05,1.9376540366728921e-05,3.4614830054084031e-05,5.328255058766473e-05,7.5727187018650825e-05,0.00013916058838634904,0.00021100179523315403
2.55,1.045097686225626e-05,1.9339688435632132e-05,3.4570384336076503e-05,5.3248589112536886e-05,7.5678064232077993e-05,0.00013899928584174776,0.00021090849538722836
2.5525,1.0449461278444306e-05,1.9313356729674713e-05,3.4536993787054618e-05,5.3221755568079535e-05,7.5631744428238936e-05,0.00013883645340006962,0.00021081574715026491
2.555,1.0446205095143696e-05,1.9297208073691332e-05,3.4514482238221247e-05,5.320189647434057e-05,7.5587781219338873e-05,0.0001386720832306439,0.00021072362610738256
2.5575,1.0441106895141732e-05,1.929074546677298e-05,3.4502562055006787e-05,5.3188765816621943e-05,7.5545684619944797e-05,0.00013850615849199841,0.00021063218209094254
2.56,1.0434101377668533e-05,1.9293320013940721e-05,3.4500845760895256e-05,5.3182032692769024e-05,7.5504940475440446e-05,0.00013833867050432828,0.00021054146279175784
2.5625,1.0425162506026471e-05,1.9304168775703205e-05,3.450887019528168e-05,5.3181279483910046e-05,7.5465031610776317e-05,0.00013816962843597372,0.00021045152916735645
2.565,1.041430266407604e-05,1.932245066790782e-05,3.4526100047242363e-05,5.3185989168378934e-05,7.5425435875217596e-05,0.00013799904696731624,0.00021036243767109304
2.5675,1.040157004707989e-05,1.9347290207923207e-05,3.4551914663630347e-05,5.319553790311673e-05,7.5385641186758958e-05,0.00013782694978271284,0.00021027424307070602
2.57,1.0387049204201315e-05,1.9377812895580335e-05,3.4585626951820505e-05,5.320920519321493e-05,7.5345170226775185e-05,0.00013765337621680302,0.00021018700168944684
2.5725,1.0370854308552324e-05,1.941316792715901e-05,3.4626485335511102e-05,5.3226171648250065e-05,7.5303582440502763e-05,0.00013747836608822876,0.00021010075477545414
2.575,1.0353125555954741e-05,1.9452552051705655e-05,3.4673693303033952e-05,5.3245516756899169e-05,7.526049561109159e-05,0.00013730196765208337,0.00021001554957246298
2.5775,1.0334029939219662e-05,1.9495223768744262e-05,3.4726422845471771e-05,5.3266234485035346e-05,7.5215582826582275e-05,0.00013712425979188963,0.0002099314551182709
2.58,1.0313749727132728e-05,1.9540495945730975e-05,3.4783810759833776e-05,5.3287236386750059e-05,7.5168552809132207e-05,0.00013694530787008782,0.00020984850575018189
2.5825,1.029248437356188e-05,1.9587744345831337e-05,3.484498027409285e-05,5.3307385047047303e-05,7.511917625149312e-05,0.00013676519193567537,0.00020976674393736642
2.585,1.0270443546272803e-05,1.963639799589714e-05,3.4909039566410262e-05,5.3325528769760943e-05,7.5067293120371486e-05,0.00013658401082857497,0.00020968621941912978
2.5875,1.0247842960700979e-05,1.9685930558728888e-05,3.497508157111224e-05,5.3340552882196406e-05,7.5012792667379657e-05,0.00013640187615885345,0.00020960698153363075
2.59,1.0224901385206383e-05,1.97358489188481e-05,3.5042174044305587e-05,5.3351375784676506e-05,7.4955612898569031e-05,0.00013621891166438278,0.00020952908054728986
2.5925,1.0201833197817924e-05,1.9785681228943489e-05,3.5109351309121739e-05,5.3357019516460311e-05,7.4895730619441988e-05,0.00013603523091894099,0.00020945256519042631
2.595,1.0178843619920892e-05,1.9834957603691028e-05,3.5175586782522753e-05,5.3356658556456379e-05,7.4833153958063251e-05,0.00013585096388953703,0.00020937747421389478
2.5975,1.0156132232955297e-05,1.9883205319261907e-05,3.5239780367759073e-05,5.3349658391384469e-05,7.476792371730345e-05,0.000135666264428844,0.00020930386152112019
2.6,1.0133887450893397e-05,1.9929933742442854e-05,3.5300738226348741e-05,5.3335594331706866e-05,7.4700088633880535e-05,0.00013548128967485462,0.00020923177052454173
2.6025,1.0112289513578137e-05,1.9974628863652215e-05,3.5357166635204571e-05,5.3314245030758031e-05,7.4629715044498878e-05,0.00013529619781306359,0.00020916124837928976
2.605,1.0091504539106326e-05,2.0016744706925818e-05,3.540767534016701e-05,5.3285579057626558e-05,7.4556885299301691e-05,0.00013511115526764237,0.0002090923439803664
2.6075,1.0071678813329524e-05,2.0055693481898856e-05,3.5450794626405333e-05,5.3249710014047357e-05,7.4481676626850043e-05,0.00013492631262208997,0.00020902507664849967
2.61,1.0052958972650708e-05,2.0090862378460135e-05,3.5485049588417848e-05,5.3206894706041641e-05,7.4404200769021038e-05,0.00013474185432864311,0.0002089595091223287
2.6125,1.0035472673997568e-05,2.0121586384483026e-05,3.5508999618764377e-05,5.3157465345077833e-05,7.4324564897977694e-05,0.00013455793812756895,0.00020889566962617733
2.615,1.0019336956078427e-05,2.0147167968664682e-05,3.5521330158034546e-05,5.3101828197776993e-05,7.4242904761793668e-05,0.00013437475364502826,0.00020883361041530162
2.6175,1.0004647517890605e-05,2.0166863471193526e-05,3.5520896986845103e-05,5.304040526715563e-05,7.4159354918641371e-05,0.0001341924551492531,0.00020877334822162229
2.62,9.9914908486082084e-06,2.0179908754915927e-05,3.5506825782038705e-05,5.2973645518032334e-05,7.4074089726866571e-05,0.00013401120862872775,0.0002087149392267627
2.6225,9.9799304522019689e-06,2.0185512052680074e-05,3.5478534445850309e-05,5.290198722699514e-05,7.398728826280918e-05,0.00013383113291583424,0.00020865840693983425
2.625,9.9700162422728442e-06,2.0182887379354358e-05,3.5435783685841687e-05,5.2825879949944118e-05,7.3899167056475565e-05,0.00013365235063990107,0.00020860379374471551
2.6275,9.9617801316488951e-06,2.0171271783149294e-05,3.5378705159559134e-05,5.274578166127705e-05,7.3809972010428348e-05,0.00013347497863015965,0.00020855114240404839
2.63,9.9552246193776399e-06,2.0149959545613887e-05,3.5307814528647878e-05,5.2662146553704256e-05,7.3719963758683837e-05,0.00013329911134130567,0.00020850046349679834
2.6325,9.9503420374605947e-06,2.011836928557422e-05,3.5224028334285107e-05,5.2575463078815085e-05,7.3629451122146118e-05,0.00013312484420670799,0.00020845181060156527
2.635,9.9470995609941432e-06,2.0076081034926601e-05,3.5128602754342599e-05,5.2486224126965947e-05,7.3538750416450956e-05,0.00013295222506747758,0.0002084051882195665
2.6375,9.9454503979358768e-06,2.0022917555099197e-05,3.5023093194046779e-05,5.239496475941854e-05,7.3448206506754343e-05,0.00013278129350778096,0.00020836060940850997
2.64,9.9453358285863436e-06,1.9959007579283209e-05,3.4909276735624969e-05,5.2302269567849395e-05,7.3358181190173865e-05,0.00013261209231761779,0.00020831810442191104
2.6425,9.9466736293387106e-06,1.9884820735079611e-05,3.4789036819301245e-05,5.220875098607156e-05,7.3269041191465894e-05,0.00013244462327962687,0.00020827767096361945
2.645,9.9493722030849735e-06,1.9801207403944116e-05,3.4664296495067144e-05,5.2115056409403609e-05,7.3181150896906694e-05,0.00013227889026741775,0.0002082393272207086
2.6475,9.9533212652202891e-06,1.9709393371877028e-05,3.4536897754074696e-05,5.2021861877595296e-05,7.3094887629909056e-05,0.00013211487988286255,0.00020820309124171428
2.65,9.958393861715315e-06,1.961095218447881e-05,3.4408658727320622e-05,5.1929846312253788e-05,7.3010630505069711e-05,0.00013195256938395357,0.00020816897911676049
2.6525,9.9644360773373683e-06,1.9507734208715575e-05,3.4281286736983271e-05,5.1839684945803271e-05,7.2928721489782432e-05,0.00013179190465070978,0.00020813697321220455
2.655,9.9712837483710077e-06,1.9401803227364273e-05,3.4156354667801289e-05,5.1752077889016324e-05,7.2849510909802956e-05,0.00013163285036482949,0.00020810709546794588
2.6575,9.9787480051018365e-06,1.9295320614784122e-05,3.40352880024643e-05,5.1667686172279117e-05,7.2773285478093872e-05,0.00013147533436637892,0.00020807932342670909
2.66,9.9866327484772531e-06,1.9190447618227095e-05,3.3919392398922368e-05,5.1587149527501057e-05,7.270032973152082e-05,0.00013131930396532621,0.00020805367389696325
2.6625,9.9947297096424418e-06,1.9089241358136666e-05,3.3809843684127384e-05,5.1511047955658869e-05,7.2630892942997444e-05,0.00013116470146073132,0.00020803016218771196
2.665,1.0002815714094871e-05,1.8993527978157829e-05,3.3707667448290926e-05,5.1439890995426331e-05,7.2565146388389956e-05,0.00013101144492666381,0.00020800876967225259
2.6675,1.0010662400756353e-05,1.8904884117188965e-05,3.3613753649938048e-05,5.137413409207738e-05,7.2503201945674654e-05,0.00013085945890357537,0.00020798948595548991
2.67,1.0018040710235892e-05,1.8824604449515263e-05,3.3528848924954559e-05,5.1314169528106319e-05,7.2445118883738467e-05,0.00013070867741469514,0.00020797231389908406
2.6725,1.0024722291552556e-05,1.8753690220756385e-05,3.3453552540745999e-05,5.1260325947127728e-05,7.2390891672040528e-05,0.00013055903696939145,0.00020795725736730413
2.675,1.0030480925023044e-05,1.8692859973217854e-05,3.3388313825324945e-05,5.1212858428964519e-05,7.2340450732659965e-05,0.00013041046161940217,0.000207944300321064
2.6775,1.0035104138867119e-05,1.8642559162492535e-05,3.3333440944141403e-05,5.1171959562228573e-05,7.2293676313149642e-05,0.0001302628845573858,0.0002079334406693621
2.68,1.0038390886422695e-05,1.8602972589114899e-05,3.3289095145830924e-05,5.1137740602119563e-05,7.2250380682936422e-05,0.00013011622564853054,0.00020792466189612207
2.6825,1.0040160759152625e-05,1.8574049167859517e-05,3.3255307341134096e-05,5.1110234845076095e-05,7.2210321577669903e-05,0.00012997039556810416,0.00020791794407211173
2.685,1.0040261987693566e-05,1.855553717166895e-05,3.3231996859693215e-05,5.1089404625576444e-05,7.2173218283949403e-05,0.00012982531865558507,0.00020791328927492704
2.6875,1.0038569989147179e-05,1.8547011078938674e-05,3.3218974961208317e-05,5.1075127641077214e-05,7.2138742277781469e-05,0.00012968091747258821,0.00020791068462536877
2.69,1.0034994312539967e-05,1.8547889503298113e-05,3.321595512326026e-05,5.1067196929383029e-05,7.2106524017121271e-05,0.00012953711499689175,0.00020791011443930868
2.6925,1.0029477296817793e-05,1.8557447002864643e-05,3.3222549146436909e-05,5.1065311057233708e-05,7.2076149771135671e-05,0.00012939381468342895,0.00020791154498381258
2.695,1.0021998609821859e-05,1.8574856566246774e-05,3.3238294593990487e-05,5.1069080890870643e-05,7.2047183258563702e-05,0.00012925090327098955,0.00020791494280825699
2.6975,1.0012586730308502e-05,1.8599246064882347e-05,3.3262672098611101e-05,5.1078040953200833e-05,7.2019196293024034e-05,0.00012910830811837062,0.00020792031448966207
2.7,1.0001308032258402e-05,1.8629729110455029e-05,3.329508393005564e-05,5.1091627978151314e-05,7.1991757833353277e-05,0.00012896597041511297,0.00020792767107423958
2.7025,9.9882586811177317e-06,1.8665432796727322e-05,3.3334861330530455e-05,5.110916813825608e-05,7.1964432249104922e-05,0.00012882382259641793,0.00020793700779859258
2.705,9.9735516519917169e-06,1.8705504375528144e-05,3.3381251736481735e-05,5.1129866194294179e-05,7.1936757424710012e-05,0.00012868172815485511,0.00020794823066520843
2.7075,9.9573361932435659e-06,1.874916484865811e-05,3.3433480507683417e-05,5.1152863116285638e-05,7.1908336800323352e-05,0.00012853959066741401,0.00020796131009271333
2.71,9.9397899483796136e-06,1.8795709639474095e-05,3.3490750237616341e-05,5.1177229330943261e-05,7.1878839068278676e-05,0.00012839734625424631,0.00020797625362282843
2.7125,9.9211018808669177e-06,1.8844490294742991e-05,3.3552224642614e-05,5.1201949267394453e-05,7.1847964826270844e-05,0.0001282549091890628,0.00020799303636103098
2.715,9.901473372787016e-06,1.8894917833792874e-05,3.3617045137696444e-05,5.1225959229837913e-05,7.1815438784862695e-05,0.00012811219162564653,0.00020801162599361187
2.7175,9.8811208690031852e-06,1.8946462524259437e-05,3.3684345302921068e-05,5.1248185923733347e-05,7.1781038557442405e-05,0.00012796912323624179,0.00020803201449869551
2.72,9.8602604445135158e-06,1.8998630574527608e-05,3.3753230001258131e-05,5.1267587422677391e-05,7.1744585178062551e-05,0.00012782562543334482,0.00020805416893198081
2.7225,9.8391080413831183e-06,1.9050956355100803e-05,3.3822771537399652e-05,5.1283163900432231e-05,7.1705955569809849e-05,0.00012768162817278838,0.00020807805624227334
2.725,9.8178818250099171e-06,1.9102995657496633e-05,3.3892015100137551e-05,5.1294014721732731e-05,7.166506883055867e-05,0.00012753708664962467,0.00020810366679092175
2.7275,9.7967860192633478e-06,1.9154297945695656e-05,3.3959919824147918e-05,5.1299385526382917e-05,7.1621868551887676e-05,0.00012739194866798621,0.00020813096608476202
2.73,9.7760157367193389e-06,1.9204403987737439e-05,3.402537096132136e-05,5.1298698729488876e-05,7.1576327703584219e-05,0.00012724617837094808,0.00020815992941373038
