Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
5.5225,1.2817392274697548e-10,1.9752694046143772e-10,2.5189614057165811e-10,2.9964214231641992e-10,3.6208691725535307e-10,5.1097028439965369e-10,6.2261419008929522e-10
5.525,1.2811952556362037e-10,1.9734766088863348e-10,2.5165618337453168e-10,2.9937313427463935e-10,3.6180971235024932e-10,5.107229284249141e-10,6.2245651853021373e-10
5.5275,1.2809020022602393e-10,1.9721469203317643e-10,2.5147773699642723e-10,2.9917179395399511e-10,3.6160367465750386e-10,5.1054661800359825e-10,6.2235271684366743e-10
5.53,1.2808617808998326e-10,1.9712870009235978e-10,2.5136172835429424e-10,2.9903926440933386e-10,3.6146999030978105e-10,5.1044253545562335e-10,6.2230366240072441e-10
5.5325,1.2810764141064682e-10,1.9709026579695345e-10,2.5130893485821746e-10,2.9897650687074726e-10,3.6140970421793767e-10,5.1041173628388168e-10,6.2231021855624707e-10
5.535,1.2815475422121592e-10,1.9709989939062725e-10,2.5131996503030342e-10,2.9898419913250801e-10,3.6142356151201121e-10,5.1045474596513342e-10,6.223728719000332e-10
5.5375,1.2822769815982544e-10,1.971580820959411e-10,2.5139534708869802e-10,2.9906287669497971e-10,3.6151217981578359e-10,5.1057197907821811e-10,6.2249200925132094e-10
5.54,1.2832667333019817e-10,1.972652838966985e-10,2.5153556860056944e-10,2.9921302994934739e-10,3.6167612564841359e-10,5.1076393037187986e-10,6.2266818947061494e-10
5.5425,1.2845185808252172e-10,1.9742193774168716e-10,2.5174110118039763e-10,2.994351097322622e-10,3.6191589748479787e-10,5.1103118384394711e-10,6.2290216965150285e-10
5.545,1.2860332550293246e-10,1.9762833830115511e-10,2.5201226129629446e-10,2.9972943899424582e-10,3.6223180943529832e-10,5.1137429103437669e-10,6.2319478856409814e-10
5.5475,1.2878100558850525e-10,1.9788453663191359e-10,2.5234909943332993e-10,3.0009606632460172e-10,3.6262386436697852e-10,5.1179343824246947e-10,6.2354661646854141e-10
5.55,1.2898467775361343e-10,1.9819029084974885e-10,2.5275128404745181e-10,3.0053463692907066e-10,3.6309161104003163e-10,5.1228831139748392e-10,6.2395785363417699e-10
5.5525,1.2921401194552258e-10,1.9854512330997964e-10,2.5321807631135712e-10,3.0104431391692188e-10,3.6363414559229789e-10,5.1285810487840265e-10,6.2442831471043759e-10
5.555,1.2946867010384778e-10,1.9894846310764039e-10,2.5374847580788281e-10,3.0162389903416225e-10,3.6425015894805895e-10,5.1350157784091875e-10,6.2495750585779646e-10
5.5575,1.2974835431337945e-10,1.9939973385149111e-10,2.543413788899164e-10,3.0227197950769292e-10,3.6493810659255472e-10,5.142172962738491e-10,6.2554479070150533e-10
5.56,1.3005276030292049e-10,1.9989829186102582e-10,2.549956453689274e-10,3.029870921992628e-10,3.6569629143750828e-10,5.1500367089957917e-10,6.261894112741233e-10
5.5625,1.3038147737566419e-10,2.0044328666233924e-10,2.5570997167805562e-10,3.0376767641988593e-10,3.6652288866664202e-10,5.1585893134277563e-10,6.2689044356198922e-10
5.565,1.3073388066564329e-10,2.0103350031546539e-10,2.5648262783769374e-10,3.0461175379094898e-10,3.6741565680786045e-10,5.1678082446367574e-10,6.2764674996138565e-10
5.5675,1.3110910281362063e-10,2.0166731858953959e-10,2.5731136865614807e-10,3.0551675844623256e-10,3.6837178537198083e-10,5.1776642736432741e-10,6.2845651286655593e-10
5.57,1.3150610892756172e-10,2.0234284243491765e-10,2.5819353117168068e-10,3.0647967337143462e-10,3.6938804815972363e-10,5.188124580861976e-10,6.2931758067765089e-10
5.5725,1.319236974285217e-10,2.0305794539611784e-10,2.5912611849420289e-10,3.0749710790725861e-10,3.7046087624146053e-10,5.1991533913810585e-10,6.3022750528596601e-10
5.575,1.3236053518909323e-10,2.0381032137676874e-10,2.6010588588922621e-10,3.085653339774171e-10,3.7158631915933128e-10,5.2107117422751857e-10,6.3118353436044072e-10
5.5775,1.3281520303044851e-10,2.045974854232735e-10,2.6112933645654594e-10,3.0968037635913708e-10,3.7276009585467679e-10,5.2227573279766926e-10,6.3218262060618801e-10
5.58,1.3328620671581101e-10,2.0541672551855336e-10,2.6219267566805823e-10,3.1083791902627082e-10,3.7397757141264454e-10,5.2352431966030358e-10,6.3322122525541082e-10
5.5825,1.3377198517624189e-10,2.0626509968591858e-10,2.6329186428497056e-10,3.12033384688719e-10,3.7523379675150925e-10,5.2481200543146207e-10,6.3429560323484221e-10
5.585,1.3427088374507003e-10,2.0713945603315078e-10,2.6442263880455033e-10,3.1326194933817994e-10,3.7652351001525061e-10,5.2613352808907643e-10,6.3540173962048818e-10
5.5875,1.3478110539529559e-10,2.0803645667154219e-10,2.6558054265912211e-10,3.1451864143242738e-10,3.778413372316557e-10,5.2748327291090649e-10,6.3653521458132154e-10
5.59,1.3530069967669757e-10,2.0895260384061136e-10,2.6676093688842867e-10,3.1579833069646115e-10,3.7918180192760771e-10,5.2885550346239191e-10,6.3769142358870821e-10
5.5925,1.3582755710684151e-10,2.09884214355816e-10,2.6795898612333205e-10,3.1709568010443746e-10,3.8053922891054057e-10,5.3024429571758645e-10,6.3886557871241257e-10
5.595,1.363594326478562e-10,2.1082742522262237e-10,2.6916968222408005e-10,3.1840518934017826e-10,3.8190778843267669e-10,5.3164368999619904e-10,6.4005287165688034e-10
5.5975,1.3689397396961798e-10,2.1177820168034386e-10,2.7038786320814501e-10,3.1972126211283217e-10,3.8328157601077193e-10,5.3304773367368318e-10,6.4124825054733093e-10
5.6,1.3742876957931151e-10,2.1273236507754315e-10,2.716081592395823e-10,3.2103811875182815e-10,3.8465461938325229e-10,5.344505634922893e-10,6.424468758220149e-10
5.6025,1.3796140053683263e-10,2.1368565810118461e-10,2.7282508601466632e-10,3.2234985817373971e-10,3.8602083555109856e-10,5.3584618827646988e-10,6.4364392776008361e-10
5.605,1.3848945982825782e-10,2.1463378314568538e-10,2.7403312269967074e-10,3.2365053678347928e-10,3.8737406946029935e-10,5.3722840548343438e-10,6.4483421145347366e-10
5.6075,1.390105316366531e-10,2.1557242122631393e-10,2.7522678026190101e-10,3.2493422833987463e-10,3.8870816293074048e-10,5.3859098144284517e-10,6.4601233234203014e-10
5.61,1.3952214447895515e-10,2.1649722702303813e-10,2.7640061436901954e-10,3.261950655277125e-10,3.9001703938823352e-10,5.3992782424431493e-10,6.4717284187251252e-10
5.6125,1.4002176537615542e-10,2.174038322228885e-10,2.7754920325364028e-10,3.2742726358541992e-10,3.9129471480164603e-10,5.4123291915498535e-10,6.4831042556256795e-10
5.615,1.4050686511350431e-10,2.1828791425450822e-10,2.786671715298833e-10,3.2862515127372382e-10,3.9253535577709385e-10,5.4250048356863129e-10,6.4941990586743154e-10
5.6175,1.4097498646053974e-10,2.1914525654242587e-10,2.7974928284463596e-10,3.2978323502743392e-10,3.9373333932373367e-10,5.4372489090548083e-10,6.5049622096394965e-10
5.62,1.4142378042861731e-10,2.1997178993022127e-10,2.8079053822582192e-10,3.3089630435916053e-10,3.9488335140331575e-10,5.4490075538042326e-10,6.5153459399998777e-10
5.6225,1.4185098489295593e-10,2.2076356873885609e-10,2.8178615907684909e-10,3.3195940109730593e-10,3.95980380943934e-10,5.4602305453782948e-10,6.5253047759579158e-10
5.625,1.4225440611621016e-10,2.2151677267327068e-10,2.8273153826852372e-10,3.3296779635259502e-10,3.9701967172783251e-10,5.4708709482871148e-10,6.5347962567088327e-10
5.6275,1.4263193481745071e-10,2.2222776722609728e-10,2.8362235125607792e-10,3.339170335711828e-10,3.9799677549950105e-10,5.4808861964650992e-10,6.5437821469904706e-10
5.63,1.4298157366064365e-10,2.2289311732322574e-10,2.844545610946846e-10,3.3480294969451003e-10,3.9890752808611963e-10,5.4902355983247439e-10,6.5522244328827253e-10
5.6325,1.4330147440145042e-10,2.235096283951798e-10,2.8522438175427879e-10,3.3562163369083621e-10,3.9974797590810474e-10,5.4988801961132233e-10,6.5600871229208639e-10
5.635,1.4359000412914613e-10,2.2407442117195745e-10,2.8592836697380103e-10,3.3636952113956214e-10,4.0051451953638638e-10,5.5067848284699236e-10,6.5673351423176067e-10
5.6375,1.4384579893850572e-10,2.2458499905438372e-10,2.8656348382886053e-10,3.3704349588113514e-10,4.0120408874042793e-10,5.5139199188507955e-10,6.5739371902999235e-10
5.64,1.4406777241351424e-10,2.2503925352957466e-10,2.871272002944564e-10,3.376409934523634e-10,4.0181420275315887e-10,5.5202614544913818e-10,6.5798677200809116e-10
5.6425,1.4425506684442703e-10,2.2543541443870103e-10,2.876174280360773e-10,3.3815995286293195e-10,4.0234290572972296e-10,5.52579018604922e-10,6.5851076522518455e-10
5.645,1.4440698194176449e-10,2.2577196573805115e-10,2.8803241877606543e-10,3.385986768566488e-10,4.0278862929978459e-10,5.5304908383037253e-10,6.5896426204630393e-10
5.6475,1.4452293714696752e-10,2.2604760175015827e-10,2.8837069965002487e-10,3.3895573660852835e-10,4.0315004004705672e-10,5.5343511976287139e-10,6.5934611435929337e-10
5.65,1.4460250491864585e-10,2.2626130670461852e-10,2.8863111163942472e-10,3.3923000517498882e-10,4.0342611054521781e-10,5.5373625155533885e-10,6.5965550555962512e-10
5.6525,1.4464546248691893e-10,2.2641243992817607e-10,2.888129484631504e-10,3.3942085621636422e-10,4.0361631863333627e-10,5.5395210360464216e-10,6.598918579351231e-10
5.655,1.4465184002855659e-10,2.2650078414542371e-10,2.8891602255138501e-10,3.39528186112081e-10,4.0372067344926273e-10,5.5408278224258114e-10,6.6005491331087453e-10
5.6575,1.4462191513061912e-10,2.2652649569117464e-10,2.8894060344195485e-10,3.3955238249604902e-10,4.0373964996740628e-10,5.5412874016941858e-10,6.6014474095906172e-10
5.66,1.4455620591688741e-10,2.2649004620296357e-10,2.8888730896217519e-10,3.3949419825069569e-10,4.036740840138158e-10,5.5409076095250775e-10,6.6016174463086687e-10
5.6625,1.4445544972929737e-10,2.263921996048654e-10,2.887570948888724e-10,3.3935467301714619e-10,4.0352512626339415e-10,5.5396996393022474e-10,6.6010665500363587e-10
5.665,1.443205789997299e-10,2.2623404013957355e-10,2.8855128457879357e-10,3.391352161552249e-10,4.0329429095277986e-10,5.5376797855505768e-10,6.5998080829528986e-10
5.6675,1.4415268871297154e-10,2.2601695681907433e-10,2.8827159451483789e-10,3.3883763135248397e-10,4.0298344805698485e-10,5.5348678474794004e-10,6.5978590498935409e-10
5.67,1.439530266452219e-10,2.2574261455044443e-10,2.879200530528672e-10,3.3846408598163223e-10,4.0259484544893059e-10,5.5312863631250986e-10,6.5952386345927433e-10
5.6725,1.4372298159685101e-10,2.2541292722810357e-10,2.8749895217530331e-10,3.3801699772307288e-10,4.0213100000354183e-10,5.5269604697991348e-10,6.591968231426995e-10
5.675,1.4346409986688852e-10,2.250300825847765e-10,2.8701082954885968e-10,3.3749901444718711e-10,4.015946764842688e-10,5.5219164375361844e-10,6.5880692915905634e-10
5.6775,1.4317809237651323e-10,2.2459651547025013e-10,2.8645849290352565e-10,3.3691305987627974e-10,4.0098892034913435e-10,5.5161835553646283e-10,6.5835658136689803e-10
5.68,1.4286682248697651e-10,2.2411485652785251e-10,2.8584501321698409e-10,3.3626229006073729e-10,4.003169872963916e-10,5.5097950143358159e-10,6.5784859465069631e-10
5.6825,1.4253226271444414e-10,2.2358791748513531e-10,2.8517368579320224e-10,3.3555008112839563e-10,3.9958233294459591e-10,5.5027861947605991e-10,6.5728612299240238e-10
5.685,1.4217642691406752e-10,2.2301867697876628e-10,2.8444808018758731e-10,3.3478003782758086e-10,3.9878855829863984e-10,5.4951938496702758e-10,6.5667244755203696e-10
5.6875,1.4180130587660133e-10,2.2241022744051206e-10,2.8367197595669008e-10,3.339559271473604e-10,3.9793936148244188e-10,5.4870545496131047e-10,6.5601085703206386e-10
5.69,1.4140885304413072e-10,2.2176571241959885e-10,2.8284925170585392e-10,3.3308164367034205e-10,3.9703856329351246e-10,5.4784047829975621e-10,6.553046469387966e-10
5.6925,1.4100104058629568e-10,2.2108833310186969e-10,2.8198381234753486e-10,3.3216124198910029e-10,3.9609016226062047e-10,5.4692825133421033e-10,6.5455716874746954e-10
5.695,1.4057994309693871e-10,2.2038140317724674e-10,2.8107960519031898e-10,3.3119880514203762e-10,3.9509831575649172e-10,5.4597273625877658e-10,6.5377180723547958e-10
5.6975,1.40147761926264e-10,2.1964835690926693e-10,2.8014062442545696e-10,3.3019851183208154e-10,3.9406733415060306e-10,5.449781388242188e-10,6.5295232943716247e-10
5.7,1.3970677795688834e-10,2.1889270157516945e-10,2.7917091994252981e-10,3.2916449480599295e-10,3.930014275218511e-10,5.4394854698273115e-10,6.5210238661662745e-10
5.7025,1.3925925174545766e-10,2.1811793115430891e-10,2.781745648054055e-10,3.281008908591889e-10,3.9190470967597201e-10,5.4288795429716786e-10,6.5122544694994502e-10
5.705,1.3880734143897895e-10,2.1732746296826232e-10,2.7715563106814771e-10,3.2701177686981007e-10,3.9078114724943548e-10,5.4180012958899452e-10,6.5032481977485193e-10
5.7075,1.3835303980044494e-10,2.1652457972018775e-10,2.7611812977415112e-10,3.2590119400199551e-10,3.8963466047824078e-10,5.4068872262301124e-10,6.4940356888902843e-10
5.71,1.3789816756954535e-10,2.1571242532716215e-10,2.7506599564637977e-10,3.2477310453612444e-10,3.8846912978434234e-10,5.3955732862747559e-10,6.4846497300770446e-10
5.7125,1.3744439782479194e-10,2.1489401496954519e-10,2.7400306491060012e-10,3.2363142329569597e-10,3.8728841981398332e-10,5.3840949073098096e-10,6.4751218128572401e-10
5.715,1.3699328033533206e-10,2.1407224092464443e-10,2.7293302731934763e-10,3.2247996895147922e-10,3.860963367967263e-10,5.372487104540345e-10,6.4654821130570201e-10
5.7175,1.3654626719327014e-10,2.1324988008655013e-10,2.7185942562423501e-10,3.2132243695726254e-10,3.8489657978437206e-10,5.3607845299591655e-10,6.4557593982298745e-10
5.72,1.3610469303033149e-10,2.1242954104606111e-10,2.7078559662701306e-10,3.2016233833242895e-10,3.8369265722922377e-10,5.3490204526544349e-10,6.4459797146419063e-10
5.7225,1.3566976089434946e-10,2.1161364102122226e-10,2.6971467201200958e-10,3.1900298151142945e-10,3.8248784368636357e-10,5.3372253576155429e-10,6.4361674572525828e-10
5.725,1.3524251844193234e-10,2.1080440182638604e-10,2.6864958365085034e-10,3.1784742392714778e-10,3.8128518549827363e-10,5.3254268981238271e-10,6.4263446159634722e-10
5.7275,1.3482388864414935e-10,2.1000388898887278e-10,2.6759307983722018e-10,3.1669851661117429e-10,3.800875078610058e-10,5.3136499628407086e-10,6.4165304629001543e-10
5.73,1.3441469355918228e-10,2.0921400840276017e-10,2.6654772785111825e-10,3.1555891075568077e-10,3.7889741519189837e-10,5.3019172850934408e-10,6.4067421464064749e-10
5.7325,1.3401570282027201e-10,2.0843654345169979e-10,2.6551591185716431e-10,3.1443110034601436e-10,3.7771729096425575e-10,5.2902490682380311e-10,6.3969940518942478e-10
5.735,1.3362765685688865e-10,2.0767319255157442e-10,2.6449993058492734e-10,3.1331752808544805e-10,3.7654953282502816e-10,5.2786666418814921e-10,6.3873015134969362e-10
5.7375,1.3325124142031556e-10,2.0692556631974725e-10,2.6350201876440162e-10,3.1222060092585599e-10,3.753965324928672e-10,5.2671913995514252e-10,6.3776801139827685e-10
5.74,1.3288703913869926e-10,2.06195156233141e-10,2.6252429090733252e-10,3.1114264713143291e-10,3.7426064658245394e-10,5.2558443761453859e-10,6.3681449189052723e-10
5.7425,1.3253548156374748e-10,2.0548328331338669e-10,2.6156867247916563e-10,3.1008584581943656e-10,3.7314415040036022e-10,5.244645789565647e-10,6.3587093837672572e-10
5.745,1.3219684866638271e-10,2.0479108271120076e-10,2.6063690209015873e-10,3.0905216119573847e-10,3.7204913293022965e-10,5.2336140959756134e-10,6.349384696061853e-10
5.7475,1.3187128601173522e-10,2.0411951231471176e-10,2.5973053026073377e-10,3.0804332563445211e-10,3.7097737673476689e-10,5.2227649352898789e-10,6.340179000292277e-10
5.75,1.3155884982729863e-10,2.0346940036592003e-10,2.588509521841494e-10,3.0706087664339337e-10,3.6993040738521203e-10,5.2121114355390717e-10,6.3310983052009308e-10
5.7525,1.3125957150848471e-10,2.0284150563365522e-10,2.5799944556313205e-10,3.0610624924375879e-10,3.6890965064991153e-10,5.2016658370914026e-10,6.322147758191307e-10
5.755,1.309735521054404e-10,2.0223661781331543e-10,2.5717725592196689e-10,3.0518083995427655e-10,3.6791652020184842e-10,5.1914399454703439e-10,6.3133324242422534e-10
5.7575,1.3070102527984248e-10,2.016556385422315e-10,2.5638569728612231e-10,3.0428616414048156e-10,3.6695266375304269e-10,5.1814482750166272e-10,6.3046599789147791e-10
5.76,1.3044233433024424e-10,2.0109956183316682e-10,2.5562618477571286e-10,3.0342389483170701e-10,3.6601996600689283e-10,5.1717090263040567e-10,6.2961420122167055e-10
5.7625,1.3019785028417104e-10,2.0056939679068938e-10,2.5490017281251314e-10,3.0259579967254285e-10,3.6512041871339644e-10,5.1622425099558147e-10,6.2877931498216911e-10
5.765,1.2996786862133814e-10,2.000660635931556e-10,2.542090843188391e-10,3.0180357303422118e-10,3.6425592137533001e-10,5.1530694385048136e-10,6.2796282216326478e-10
5.7675,1.2975253925928301e-10,1.9959034560709661e-10,2.5355422676212722e-10,3.01048787912574e-10,3.6342822420895375e-10,5.144210186157191e-10,6.2716624715127771e-10
5.77,1.2955189139405721e-10,1.9914293240424925e-10,2.5293680551694166e-10,3.0033293691763604e-10,3.6263897859555186e-10,5.1356835494694218e-10,6.2639096512293414e-10
5.7725,1.2936593408507476e-10,1.9872450963337687e-10,2.5235800615487002e-10,2.9965751652063008e-10,3.6188984230260152e-10,5.1275075088895192e-10,6.2563828191805866e-10
5.775,1.2919474360085319e-10,1.9833581722025472e-10,2.5181904379529783e-10,2.9902406027501952e-10,3.6118254079808198e-10,5.1197008795688108e-10,6.2490965206021249e-10
5.7775,1.2903851001146716e-10,1.979777062843917e-10,2.5132122559473189e-10,2.9843414917416294e-10,3.6051886410378276e-10,5.1122834506448852e-10,6.2420677020610347e-10
5.78,1.2889754580870089e-10,1.9765115735852805e-10,2.508660034769182e-10,2.9788949081319624e-10,3.5990072918893893e-10,5.1052773383553705e-10,6.2353166999660071e-10
5.7825,1.2877226649989168e-10,1.9735725985014543e-10,2.5045493359298507e-10,2.9739192341376489e-10,3.5933024822593971e-10,5.0987075948278288e-10,6.228868654274036e-10
5.785,1.2866316379976221e-10,1.9709714972395881e-10,2.5008958231326833e-10,2.9694329270064615e-10,3.5880954943232806e-10,5.0925988207675898e-10,6.2227482454898603e-10
5.7875,1.2857077588591317e-10,1.9687196704600646e-10,2.4977148850948348e-10,2.9654544155556766e-10,3.5834073400845859e-10,5.0869758859158576e-10,6.2169800668711358e-10
5.79,1.2849565600810988e-10,1.9668283116825823e-10,2.4950210837193429e-10,2.9620013185270169e-10,3.5792581180390599e-10,5.0818627605338259e-10,6.2115872077494668e-10
5.7925,1.2843835442505445e-10,1.9653081628055149e-10,2.4928281889940005e-10,2.9590900876224271e-10,3.5756661732565133e-10,5.0772816329001011e-10,6.2065922353136664e-10
5.795,1.2839941493505288e-10,1.9641693656784372e-10,2.4911492592650401e-10,2.9567362986244618e-10,3.5726488091762468e-10,5.0732531084949395e-10,6.2020193994694954e-10
5.7975,1.2837937028056124e-10,1.9634216838105443e-10,2.4899968866229544e-10,2.9549553391766211e-10,3.570224060523296e-10,5.0697992323620859e-10,6.1978952330692635e-10
5.8,1.2837872588989725e-10,1.9630745214268097e-10,2.4893830122205327e-10,2.9537619988086159e-10,3.5684102558634082e-10,5.0669432457194651e-10,6.1942462865372474e-10
5.8025,1.2839793106170368e-10,1.9631364835969693e-10,2.4893185783403553e-10,2.9531696571544469e-10,3.5672244783487128e-10,5.0647080938964338e-10,6.1910984932817373e-10
5.805,1.2843736189767258e-10,1.9636145303649457e-10,2.4898123655982221e-10,2.9531894799150088e-10,3.5666807744824666e-10,5.0631128706453168e-10,6.1884743046687389e-10
5.8075,1.2849732108563234e-10,1.9645136447558523e-10,2.4908703838197073e-10,2.9538291425937166e-10,3.5667892142371639e-10,5.0621735053511753e-10,6.1863950613051913e-10
5.81,1.2857805105728536e-10,1.9658370018938677e-10,2.4924955552537593e-10,2.9550928143325734e-10,3.5675555092156465e-10,5.0619012324818607e-10,6.1848785022348408e-10
5.8125,1.2867976503075398e-10,1.9675869559601739e-10,2.4946887596394518e-10,2.956981319731474e-10,3.5689816855821829e-10,5.0623041536620558e-10,6.18394020289936e-10
5.815,1.2880266907352648e-10,1.9697654474441111e-10,2.4974494782264591e-10,2.9594931191748316e-10,3.571066728708981e-10,5.0633866732905366e-10,6.1835921609095097e-10
5.8175,1.2894698642966158e-10,1.9723740230405277e-10,2.5007765583849275e-10,2.9626255307158678e-10,3.5738078370864109e-10,5.065150472283076e-10,6.1838425993357103e-10
5.82,1.2911293254849211e-10,1.975413163633827e-10,2.5046678618351101e-10,2.9663758331334695e-10,3.577201855228261e-10,5.0675954712392618e-10,6.1846986825070499e-10
5.8225,1.2930064894980889e-10,1.9788811898936435e-10,2.5091185654208728e-10,2.9707394992028192e-10,3.5812445851690468e-10,5.070720155184684e-10,6.1861660761549862e-10
5.825,1.2951009506135241e-10,1.9827730411734866e-10,2.5141197784856123e-10,2.9757072523398919e-10,3.5859274393762322e-10,5.0745187067898851e-10,6.1882455884791151e-10
5.8275,1.297410127362677e-10,1.9870800404677044e-10,2.5196581864505991e-10,2.9812646214125217e-10,3.5912361790078532e-10,5.0789794140499832e-10,6.1909325711693552e-10
5.83,1.2999293191261674e-10,1.9917905755763703e-10,2.5257167456664055e-10,2.9873929665566099e-10,3.5971518125890443e-10,5.0840862099346145e-10,6.1942202564050874e-10
5.8325,1.30265202976018e-10,1.9968909119839173e-10,2.5322753594973145e-10,2.9940701004301667e-10,3.6036515329743037e-10,5.0898191388255652e-10,6.1980978646606579e-10
5.835,1.3055707267650062e-10,2.0023656963288108e-10,2.5393114927312654e-10,3.0012706739959154e-10,3.6107092295202112e-10,5.0961553509611074e-10,6.2025516456554329e-10
5.8375,1.3086770481866952e-10,2.0081979342950915e-10,2.5468001240264172e-10,3.0089661906339911e-10,3.6182951435295595e-10,5.1030680002908293e-10,6.2075632450082731e-10
5.84,1.3119621746867064e-10,2.0143688888717079e-10,2.5547136905271752e-10,3.0171255236732368e-10,3.626376498264778e-10,5.110526217386622e-10,6.2131105958328395e-10
5.8425,1.3154170146266769e-10,2.0208580633836693e-10,2.563022544297863e-10,3.0257154710042734e-10,3.6349186550314929e-10,5.1184961158611093e-10,6.2191676139445022e-10
5.845,1.3190317300662718e-10,2.0276431176404977e-10,2.5716951709685344e-10,3.0347012932833839e-10,3.6438847161760828e-10,5.1269413404612668e-10,6.2257044036622424e-10
5.8475,1.3227947254318246e-10,2.0346991868204819e-10,2.5806975698743932e-10,3.0440458447982877e-10,3.6532355561736992e-10,5.135823295929548e-10,6.2326894510593021e-10
5.85,1.3266921218696839e-10,2.0419987486610809e-10,2.5899932647352964e-10,3.0537096648749864e-10,3.6629301050123252e-10,5.1451010087636864e-10,6.2400901240464334e-10
5.8525,1.3307075823942052e-10,2.0495114549377506e-10,2.5995428085709509e-10,3.0636501258873974e-10,3.6729241240848149e-10,5.154730509579218e-10,6.2478700190224776e-10
5.855,1.3348228398550344e-10,2.0572044407293839e-10,2.6093040711034344e-10,3.0738220112643518e-10,3.683170811979563e-10,5.1646654387612086e-10,6.2559921133635225e-10
5.8575,1.3390184889013788e-10,2.0650428649339226e-10,2.6192323832359216e-10,3.0841777697623284e-10,3.6936209673556522e-10,5.1748579145124237e-10,6.2644178321198216e-10
5.86,1.3432747726566363e-10,2.072990867007992e-10,2.629281639074666e-10,3.0946682293052872e-10,3.7042240518368151e-10,5.1852581419790027e-10,6.2731043124292844e-10
5.8625,1.3475721106284332e-10,2.0810124350200243e-10,2.639405319379417e-10,3.1052437038060256e-10,3.7149292127405367e-10,5.1958157495215677e-10,6.2820062647733822e-10
5.865,1.3518911340457047e-10,2.089071799372991e-10,2.6495574933445676e-10,3.1158548598605316e-10,3.725685799986284e-10,5.2064801441826456e-10,6.2910777766899402e-10
5.8675,1.3562120653997182e-10,2.0971328813064979e-10,2.6596926083348091e-10,3.1264529042097414e-10,3.7364435248489291e-10,5.2172013118828103e-10,6.3002743824037789e-10
5.87,1.3605143335996021e-10,2.1051588983417777e-10,2.6697647752917013e-10,3.1369891805095114e-10,3.7471524150180401e-10,5.22792972893256e-10,6.3095527560467069e-10
5.8725,1.3647767447657917e-10,2.1131124484675066e-10,2.6797275041939159e-10,3.1474149416438342e-10,3.7577625230596413e-10,5.2386156092970914e-10,6.3188693580712518e-10
5.875,1.3689778061375173e-10,2.1209559763407993e-10,2.6895343833803244e-10,3.1576819851618706e-10,3.7682247772479685e-10,5.2492090469090213e-10,6.328180859292716e-10
5.8775,1.3730962216067939e-10,2.1286524966749787e-10,2.6991403496242856e-10,3.1677440055379539e-10,3.7784924145779439e-10,5.2596630125698082e-10,6.3374448874755836e-10
5.88,1.377110905404026e-10,2.1361656854512047e-10,2.7085021451265225e-10,3.1775566279206042e-10,3.7885206752154257e-10,5.2699338982553496e-10,6.3466209052063416e-10
5.8825,1.3810009373513747e-10,2.143459910605123e-10,2.7175777985106177e-10,3.1870766194849977e-10,3.7982662570492733e-10,5.279980452712801e-10,6.3556682496953797e-10
5.885,1.3847457756143875e-10,2.1505006457712222e-10,2.7263267410276535e-10,3.1962620555036856e-10,3.807687461247635e-10,5.2897636929991965e-10,6.3645508128490007e-10
5.8875,1.3883257514660222e-10,2.1572549616918121e-10,2.7347104743833141e-10,3.2050732298004918e-10,3.8167448148393409e-10,5.2992467719854485e-10,6.3732380045519542e-10
5.89,1.3917225377717261e-10,2.1636918673646589e-10,2.7426921508819554e-10,3.2134722159612704e-10,3.825400667187383e-10,5.3083927512821287e-10,6.3816991860274061e-10
5.8925,1.3949195340379614e-10,2.1697825268332259e-10,2.7502374056395056e-10,3.221423726811706e-10,3.8336199010816801e-10,5.3171680486452388e-10,6.3899050347490452e-10
5.895,1.3979020182696911e-10,2.1755003690815532e-10,2.7573143003491431e-10,3.2288950384170382e-10,3.841369672331607e-10,5.325540149940691e-10,6.3978233593420331e-10
5.8975,1.4006570047198227e-10,2.180821282504045e-10,2.7638942061941985e-10,3.2358573068498487e-10,3.8486210741391442e-10,5.333479833206712e-10,6.4054241913927129e-10
5.9,1.4031728168823284e-10,2.1857235211546218e-10,2.7699517877687683e-10,3.2422853322213959e-10,3.8553491183632252e-10,5.3409616259220961e-10,6.4126824590978839e-10
5.9025,1.4054387339654022e-10,2.1901873728505753e-10,2.7754644411312282e-10,3.2481567053687006e-10,3.8615320352070965e-10,5.3479638153952618e-10,6.4195772755773367e-10
5.905,1.4074450029435471e-10,2.1941951164243976e-10,2.7804120813233936e-10,3.2534513263385845e-10,3.8671504661306634e-10,5.3544690503902567e-10,6.4260929660769995e-10
5.9075,1.4091832042488456e-10,2.1977313872260487e-10,2.7847775033368198e-10,3.2581516910123157e-10,3.8721874226668013e-10,5.3604625699286865e-10,6.4322183765289042e-10
5.91,1.4106467216076259e-10,2.2007839126163949e-10,2.788547134560698e-10,3.2622439330684046e-10,3.8766292978867485e-10,5.3659321067475122e-10,6.437943983159778e-10
5.9125,1.4118308391151297e-10,2.2033437471966363e-10,2.7917114048411391e-10,3.2657181874338038e-10,3.8804663319407056e-10,5.3708686500269976e-10,6.4432625148975666e-10
