Physical Time (s),anabla_vol Monitor (kg-m/s^3): cv1,anabla_vol Monitor (kg-m/s^3): cv2,anabla_vol Monitor (kg-m/s^3): cv3,anabla_vol Monitor (kg-m/s^3): cv4,anabla_vol Monitor (kg-m/s^3): cv5,anabla_vol Monitor (kg-m/s^3): cv6,anabla_vol Monitor (kg-m/s^3): cv7
0.365,8.0379104623987733e-09,9.8871069019670955e-09,1.1014863006062988e-08,1.1015406887711301e-08,1.1015407103107864e-08,1.1015407138218789e-08,1.1015407140275823e-08
0.3675,7.9813399208510722e-09,9.8148895457936237e-09,1.0953514119665773e-08,1.0954140451424509e-08,1.0954140673638191e-08,1.095414070934678e-08,1.0954140711426443e-08
0.37,7.9249744990948559e-09,9.7438890270610818e-09,1.0892266764763907e-08,1.0892988297634854e-08,1.0892988526953689e-08,1.0892988563267147e-08,1.0892988565369994e-08
0.3725,7.8670691702201835e-09,9.6723187546071466e-09,1.0829357039219743e-08,1.0830190751084803e-08,1.0830190987837184e-08,1.0830191024762416e-08,1.0830191026888994e-08
0.375,7.8110356672688001e-09,9.6035868720609691e-09,1.0768217386808094e-08,1.0769179160854405e-08,1.0769179405339426e-08,1.0769179442883336e-08,1.0769179445034354e-08
0.3775,7.7553697887410373e-09,9.5361466917013541e-09,1.0707329969472245e-08,1.0708439293350815e-08,1.0708439545895972e-08,1.070843958406537e-08,1.0708439586241416e-08
0.38,7.6999495860433785e-09,9.4698363941067308e-09,1.0646566808165451e-08,1.0647846628249056e-08,1.0647846889204897e-08,1.0647846928006701e-08,1.0647846930208462e-08
0.3825,7.6447694029541805e-09,9.4046098707630963e-09,1.0585917089212061e-08,1.0587395049892467e-08,1.0587395319631857e-08,1.0587395359073166e-08,1.0587395361301342e-08
0.385,7.5898470881041383e-09,9.3404433354839525e-09,1.0525390768964199e-08,1.0527102666482281e-08,1.0527102945401398e-08,1.0527102985489618e-08,1.0527102987744889e-08
0.3875,7.5352115236305141e-09,9.2773232620673729e-09,1.0465005338269638e-08,1.0466999279449824e-08,1.0466999567968885e-08,1.0466999608711919e-08,1.0466999610994941e-08
0.39,7.4808754583482626e-09,9.2152191847470167e-09,1.0404760077134284e-08,1.0407098667573518e-08,1.0407098966139314e-08,1.04070990075449e-08,1.0407099009856249e-08
0.3925,7.4268487303516115e-09,9.154097393584058e-09,1.0344650750208714e-08,1.0347411875475098e-08,1.0347412184561138e-08,1.0347412226638432e-08,1.0347412228978636e-08
0.395,7.3731346517813458e-09,9.0939179333131314e-09,1.0284666091473285e-08,1.0287943715997893e-08,1.0287944036108167e-08,1.0287944078866129e-08,1.0287944081235627e-08
0.3975,7.3197391878304567e-09,9.0346437529842717e-09,1.022479806004327e-08,1.0228701569668151e-08,1.0228701901338538e-08,1.0228701944786676e-08,1.0228701947185836e-08
0.4,7.2666624932893556e-09,8.9762325262159775e-09,1.016503501297495e-08,1.0169686806405679e-08,1.0169687150207417e-08,1.0169687194355072e-08,1.0169687196784227e-08
0.4025,7.2138995306554743e-09,8.9186375113399933e-09,1.0105363158496588e-08,1.0110895358510915e-08,1.0110895715052985e-08,1.0110895759909597e-08,1.0110895762369058e-08
0.405,7.1606990360250859e-09,8.861062412724085e-09,1.0045016510430424e-08,1.0051570155260512e-08,1.0051570525215744e-08,1.0051570570785776e-08,1.0051570573275528e-08
0.4075,7.1071011452924493e-09,8.8035085060610281e-09,9.9840348377295405e-09,9.9917512627929987e-09,9.9917516468870022e-09,9.9917516931746694e-09,9.9917516956947876e-09
0.41,7.0532842068857095e-09,8.7461172145250901e-09,9.9226031727169048e-09,9.9316181740629048e-09,9.9316185730758981e-09,9.9316186200868603e-09,9.9316186226374717e-09
0.4125,6.9990015209807042e-09,8.6886049891661995e-09,9.8604805249349853e-09,9.8709213538509659e-09,9.8709217686431309e-09,9.8709218163825215e-09,9.8709218189635484e-09
0.415,6.9452671734418067e-09,8.6319528315529639e-09,9.798700557873504e-09,9.8106832194253698e-09,9.8106836508964506e-09,9.8106836993741215e-09,9.8106837019858119e-09
0.4175,6.8919131828969715e-09,8.5759590761028137e-09,9.7371054879368846e-09,9.7507349883977586e-09,9.750735437512185e-09,9.7507354867380457e-09,9.7507354893806594e-09
0.42,6.8387304388247951e-09,8.5203822370397406e-09,9.6754948408154666e-09,9.6908651441680968e-09,9.6908656119735857e-09,9.6908656619567054e-09,9.6908656646305055e-09
0.4225,6.7867303206189408e-09,8.4662063290481271e-09,9.6148987628356118e-09,9.6320949604834649e-09,9.6320954480615565e-09,9.6320954988186476e-09,9.6320955015246102e-09
0.425,6.7356703688836498e-09,8.413161714666962e-09,9.5550834136449963e-09,9.5741818526710318e-09,9.5741823611714824e-09,9.5741824127181539e-09,9.5741824154572185e-09
0.4275,6.6850145207962558e-09,8.3606854587430917e-09,9.4955170728685299e-09,9.5165854983398025e-09,9.5165860290312325e-09,9.5165860813812386e-09,9.5165860841541879e-09
0.43,6.6358908607451438e-09,8.3098865245149746e-09,9.4373466678769687e-09,9.4604462330827577e-09,9.4604467872304756e-09,9.4604468404045206e-09,9.4604468432126003e-09
0.4325,6.5872136335598506e-09,8.259655769420306e-09,9.379486405662897e-09,9.4046716222773768e-09,9.404672201311783e-09,9.4046722553252724e-09,9.4046722581693228e-09
0.435,6.5377545164163603e-09,8.2087416279249007e-09,9.3207005261168812e-09,9.3480233331511833e-09,9.3480239387804718e-09,9.3480239936391033e-09,9.3480239965188234e-09
0.4375,6.4885240089816453e-09,8.158140324723695e-09,9.2620030394507479e-09,9.2915239311828796e-09,9.2915245651975292e-09,9.2915246209139172e-09,9.2915246238297884e-09
0.44,6.4391773864958986e-09,8.1074912136443976e-09,9.203042183889157e-09,9.2348291788009356e-09,9.2348298431851509e-09,9.2348298997706311e-09,9.2348299027233284e-09
0.4425,6.3897877174619033e-09,8.0568533254192124e-09,9.143889488135216e-09,9.1780154055685215e-09,9.1780161025016106e-09,9.1780161599673367e-09,9.1780161629579883e-09
0.445,6.3405054717326923e-09,8.0063642050766731e-09,9.084693247536751e-09,9.1212372045335658e-09,9.1212379363831265e-09,9.1212379947370096e-09,9.1212379977668365e-09
0.4475,6.29179503937322e-09,7.9564773079674171e-09,9.0259161882235411e-09,9.0649669591826154e-09,9.0649677284666863e-09,9.0649677877233726e-09,9.0649677907923864e-09
0.45,6.2436360168363028e-09,7.9071613955827491e-09,8.9675337954269898e-09,9.009187554148032e-09,9.0091883635973664e-09,9.0091884237738213e-09,9.0091884268814578e-09
0.4525,6.1958225428136966e-09,7.8582003760070218e-09,8.9093373996895035e-09,8.9536940285067453e-09,8.9536948811338985e-09,8.953694942247276e-09,8.9536949453929e-09
0.455,6.1481200771892159e-09,7.8093501584203369e-09,8.8510911771403065e-09,8.8982518904167972e-09,8.8982527895959679e-09,8.8982528516628928e-09,8.8982528548458788e-09
0.4575,6.1004085429506828e-09,7.7604819567402716e-09,8.7926728438482517e-09,8.8427417695960822e-09,8.8427427191274888e-09,8.8427427821647858e-09,8.8427427853845119e-09
0.46,6.0541369290648344e-09,7.7130394315471733e-09,8.7355344227769807e-09,8.7886297613530295e-09,8.7886307649516328e-09,8.7886308289985666e-09,8.7886308322538797e-09
0.4625,6.0093730931194398e-09,7.6670849384660019e-09,8.6797441838039907e-09,8.7359882345876069e-09,8.7359892960562439e-09,8.7359893611529262e-09,8.7359893644454326e-09
0.465,5.9651067280378072e-09,7.6215983996266749e-09,8.6242838208131557e-09,8.6837970409389834e-09,8.6837981647645564e-09,8.6837982309394901e-09,8.6837982342711619e-09
0.4675,5.9212142375298231e-09,7.5764494556690208e-09,8.5690277674386914e-09,8.6319318318402172e-09,8.631933023106221e-09,8.6319330903851794e-09,8.6319330937575088e-09
0.47,5.877665995465247e-09,7.5316026971002009e-09,8.5139464422786475e-09,8.5803639996782052e-09,8.5803652640461831e-09,8.5803653324546981e-09,8.580365335868843e-09
0.4725,5.8344491847119698e-09,7.4870400571845002e-09,8.4590260389857666e-09,8.5290819272986058e-09,8.5290832710278401e-09,8.5290833405919313e-09,8.5290833440488779e-09
0.475,5.7915519680169526e-09,7.4427448098886669e-09,8.4042524210122369e-09,8.4780747639321763e-09,8.4780761939560983e-09,8.4780762647025417e-09,8.47807626820317e-09
0.4775,5.7484617025640857e-09,7.3981975840095255e-09,8.3491082074630822e-09,8.4268245151660011e-09,8.426826039664178e-09,8.4268261116154116e-09,8.4268261151604496e-09
0.48,5.7047247367312698e-09,7.3529398667026927e-09,8.2931403200293897e-09,8.3748731830915496e-09,8.3748748118016062e-09,8.3748748849772159e-09,8.3748748885671037e-09
0.4825,5.6609938917551715e-09,7.3076228543837128e-09,8.2370047159900392e-09,8.3228814655093062e-09,8.3228832089595691e-09,8.322883283388058e-09,8.322883287023669e-09
0.485,5.6175546905724172e-09,7.2625297877424506e-09,8.1809882523567908e-09,8.2711395898631248e-09,8.2711414595678241e-09,8.2711415352860216e-09,8.2711415389693246e-09
0.4875,5.574691419622445e-09,7.2179436478817723e-09,8.1253764197667306e-09,8.2199370481586322e-09,8.2199390565746033e-09,8.2199391336227865e-09,8.2199391373548848e-09
0.49,5.5322675857763221e-09,7.1737261337291777e-09,8.0700344047082738e-09,8.1691376781638855e-09,8.1691398393098198e-09,8.1691399177284576e-09,8.1691399215098691e-09
0.4925,5.490163787737164e-09,7.1297564584055316e-09,8.0148452931511609e-09,8.1186223153712477e-09,8.118624645178892e-09,8.118624725008609e-09,8.1186247288397853e-09
0.495,5.4483282968733928e-09,7.0859821545192713e-09,7.9597604331573805e-09,8.0683404801238285e-09,8.0683429966881144e-09,8.068343077970205e-09,8.0683430818517219e-09
0.4975,5.407057109354847e-09,7.0426999392705973e-09,7.9050783770041263e-09,8.0185940080200142e-09,8.0185967310900178e-09,8.0185968138578555e-09,8.0185968177862404e-09
0.5,5.3661447727172256e-09,6.9997041224958581e-09,7.8505971570688606e-09,7.969177744905927e-09,7.9691806971448784e-09,7.9691807814408479e-09,7.9691807854165608e-09
0.5025,5.3259006888879342e-09,6.9573056415442964e-09,7.7966295775679004e-09,7.9204073323444179e-09,7.9204105384063756e-09,7.9204106242722909e-09,7.9204106282956742e-09
0.505,5.2860740706820835e-09,6.9152540919713289e-09,7.7429305090362364e-09,7.872032007994591e-09,7.8720354962947361e-09,7.8720355837779566e-09,7.872035587850668e-09
0.5075,5.2466439985223771e-09,6.8735296258094875e-09,7.6894826986865417e-09,7.8240330367200562e-09,7.8240368395576046e-09,7.8240369287084476e-09,7.8240369328323665e-09
0.51,5.2076208880457902e-09,6.8321440738778778e-09,7.636296623067359e-09,7.776423636236181e-09,7.7764277901781818e-09,7.7764278810496251e-09,7.776427885226682e-09
0.5125,5.1690192046360778e-09,6.7911133197869171e-09,7.5833855520766605e-09,7.7292209946234222e-09,7.7292255410389217e-09,7.7292256336863515e-09,7.7292256379183994e-09
0.515,5.1305620922019996e-09,6.7501609252911606e-09,7.5304741475711529e-09,7.6821471378938481e-09,7.682152125552798e-09,7.6821522200352668e-09,7.6821522243256938e-09
0.5175,5.0922583631269649e-09,6.7092967634940771e-09,7.4775732564233962e-09,7.6352126885490743e-09,7.6352181736079575e-09,7.6352182699866253e-09,7.635218274341081e-09
0.52,5.0543867885400266e-09,6.6688015715054904e-09,7.4249623258314243e-09,7.5887018969514757e-09,7.588707941662886e-09,7.5887080399970469e-09,7.5887080444168218e-09
0.5225,5.0169611993240449e-09,6.6286902461099953e-09,7.3726564791331851e-09,7.5426307211546411e-09,7.5426373959995646e-09,7.5426374963500378e-09,7.5426375008345247e-09
0.525,4.9799381258716493e-09,6.5889199482192576e-09,7.3206138915902624e-09,7.4969564532120774e-09,7.4969638388422899e-09,7.4969639412721677e-09,7.4969639458202995e-09
0.5275,4.9432481919712722e-09,6.5494216404997141e-09,7.2687670702905723e-09,7.4516097308297866e-09,7.4516179202305119e-09,7.4516180248055552e-09,7.4516180294162633e-09
0.53,4.9068154743958381e-09,6.5101195479966952e-09,7.2170422564567299e-09,7.4065142325833156e-09,7.406523333520558e-09,7.4065234403093401e-09,7.4065234449817021e-09
0.5325,4.8708873032209155e-09,6.4712621191035142e-09,7.1656883573685607e-09,7.361921056049174e-09,7.3619311882240372e-09,7.3619312973101497e-09,7.3619313020412134e-09
0.535,4.8355570081075434e-09,6.4329431383648052e-09,7.1148013808186046e-09,7.3179252098010694e-09,7.3179365068913775e-09,7.3179366183637854e-09,7.3179366231534018e-09
0.5375,4.801649323633252e-09,6.3959925528381584e-09,7.0652141844933219e-09,7.2753632369712541e-09,7.2753758273107564e-09,7.2753759412732947e-09,7.2753759461243707e-09
0.54,4.7682338572884987e-09,6.3594762537301541e-09,7.016000660894321e-09,7.2332930403581488e-09,7.233307086275093e-09,7.2333072028204299e-09,7.2333072077360144e-09
0.5425,4.735170088345162e-09,6.3232528891485386e-09,6.9670269140575308e-09,7.1915714273033136e-09,7.1915871191783453e-09,7.1915872383987455e-09,7.1915872433812638e-09
0.545,4.7024210086525101e-09,6.2872856761382981e-09,6.9182643055975537e-09,7.1501611282794849e-09,7.1501786851421026e-09,7.1501788071324569e-09,7.1501788121838702e-09
0.5475,4.6693021821135649e-09,6.2508864164370617e-09,6.869033133207853e-09,7.1083684256464667e-09,7.1083881302392684e-09,7.1083882550856524e-09,7.1083882602073744e-09
0.55,4.6358872555756396e-09,6.2141309280428536e-09,6.8194212770595015e-09,7.0662687938506184e-09,7.0662909776085504e-09,7.0662911053986773e-09,7.0662911105915245e-09
0.5525,4.6025775846700397e-09,6.1774235715100045e-09,6.7698447071683353e-09,7.0242699436172252e-09,7.0242949733256804e-09,7.0242951041537631e-09,7.0242951094178462e-09
0.555,4.5696590362301198e-09,6.141053210639105e-09,6.7206053255242983e-09,6.9826636931992187e-09,6.9826919722076709e-09,6.9826921061871801e-09,6.9826921115238318e-09
0.5575,4.5371293136592709e-09,6.1050197634652914e-09,6.67171862514959e-09,6.9414499005941326e-09,6.9414818866460422e-09,6.9414820238980053e-09,6.941482029308975e-09
0.56,4.5049475494243728e-09,6.0692845331393891e-09,6.623163212794866e-09,6.9005891405326513e-09,6.9006253583298657e-09,6.9006254989800241e-09,6.9006255044671432e-09
0.5625,4.4730812588275152e-09,6.0338174092184549e-09,6.5749274683909541e-09,6.860050614516829e-09,6.8600916663793749e-09,6.8600918105580318e-09,6.8600918161231061e-09
0.565,4.4415110015588423e-09,5.9986015027549441e-09,6.527013762501919e-09,6.8198168795963779e-09,6.8198634561691928e-09,6.8198636040118801e-09,6.8198636096566591e-09
0.5675,4.410222879197383e-09,5.9636255127350331e-09,6.4794309910755961e-09,6.7798761270088494e-09,6.7799290194839712e-09,6.779929171131945e-09,6.7799291768581284e-09
0.57,4.3792117295682314e-09,5.9288869125479833e-09,6.4321977132996418e-09,6.7402253957393657e-09,6.7402855088325596e-09,6.740285664433532e-09,6.7402856702427635e-09
0.5725,4.3484777949351735e-09,5.8943885304760646e-09,6.3853384436308459e-09,6.7008671145558978e-09,6.7009354808269452e-09,6.7009356405353094e-09,6.7009356464291937e-09
0.575,4.3180236349542045e-09,5.86013541963138e-09,6.3388801984479176e-09,6.6618059229943039e-09,6.6618837188430773e-09,6.6618838828202906e-09,6.6618838888003837e-09
0.5775,4.2878538512967278e-09,5.8261344980077125e-09,6.2928518169256584e-09,6.6230483219954253e-09,6.6231368851183042e-09,6.6231370535332108e-09,6.6231370596010174e-09
0.58,4.2579747037007624e-09,5.792394271697518e-09,6.2472834197706223e-09,6.5846023587822689e-09,6.5847032070287791e-09,6.5847033800579961e-09,6.584703386214976e-09
0.5825,4.2283945210547913e-09,5.7589251221583759e-09,6.2022064111154168e-09,6.5464779344630894e-09,6.5465927858222805e-09,6.5465929636509169e-09,6.5465929698984905e-09
0.585,4.1991230307079044e-09,5.7257386317456911e-09,6.1576525289727633e-09,6.5086861185969365e-09,6.5088169123534239e-09,6.508817095175375e-09,6.5088171015149277e-09
0.5875,4.1701710829420529e-09,5.6928470416619906e-09,6.1136530365832409e-09,6.4712384861834124e-09,6.471387405100872e-09,6.4713875931199401e-09,6.4713875995528452e-09
0.59,4.1415439757416764e-09,5.660257258826616e-09,6.0702325223180671e-09,6.4341412771707054e-09,6.4343107737119476e-09,6.4343109671425264e-09,6.434310973670132e-09
0.5925,4.1132309288673843e-09,5.627959883734167e-09,6.0273976131044725e-09,6.3973841893944438e-09,6.3975770216722177e-09,6.3975772207395121e-09,6.3975772273631467e-09
0.595,4.0852035436669756e-09,5.5959277276241542e-09,5.9851354224845529e-09,6.3609389449090245e-09,6.3611582234356189e-09,6.3611584283764813e-09,6.3611584350974329e-09
0.5975,4.0574246388849955e-09,5.564124675026334e-09,5.9434221785384868e-09,6.3247682264204144e-09,6.3250174671773362e-09,6.3250176782412855e-09,6.3250176850607925e-09
0.6,4.0298648140446651e-09,5.532522461771373e-09,5.9022400021319853e-09,6.2888426053826052e-09,6.2891257791670026e-09,6.2891259966172653e-09,6.2891260035365401e-09
0.6025,4.0025143488943112e-09,5.5011126462853042e-09,5.8615888873459228e-09,6.2531526185483553e-09,6.2534741900438089e-09,6.2534744141586451e-09,6.2534744211788765e-09
0.605,3.975369916995815e-09,5.4698932354536305e-09,5.8214732130764516e-09,6.2176952859688921e-09,6.2180602600494032e-09,6.218060491123429e-09,6.2180604982458255e-09
0.6075,3.9484409624472128e-09,5.4388750864278337e-09,5.7819081909580513e-09,6.1824805681145694e-09,6.1828945285604399e-09,6.1828947669057099e-09,6.1828947741315305e-09
0.61,3.9217385690907558e-09,5.4080707544915417e-09,5.742908777945639e-09,6.1475200934901356e-09,6.1479892500171282e-09,6.1479894959644313e-09,6.1479895032950465e-09
0.6125,3.8952728826679535e-09,5.3774918842099621e-09,5.7044871257346831e-09,6.1128245469110588e-09,6.1133557876070907e-09,6.1133560415074351e-09,6.1133560489443397e-09
0.615,3.8690534728037113e-09,5.3471495604446999e-09,5.666652985995923e-09,6.0784039433892135e-09,6.0790048890115004e-09,6.0790051512366154e-09,6.0790051587814703e-09
0.6175,3.8430887107578232e-09,5.3170536606657267e-09,5.6294132059103938e-09,6.0442670046740818e-09,6.0449460659986589e-09,6.0449463369414295e-09,6.044946344596106e-09
0.62,3.8173862870074868e-09,5.2872133087400828e-09,5.5927722683424937e-09,6.0104216411950033e-09,6.0111880769185793e-09,6.0111883569935959e-09,6.0111883647601766e-09
0.6225,3.7919518459282271e-09,5.2576355186112671e-09,5.5567310513050718e-09,5.9768735757740998e-09,5.9777375548929683e-09,5.9777378445398575e-09,5.9777378524206322e-09
0.625,3.7667897920425621e-09,5.2283260013551107e-09,5.5212878330588747e-09,5.9436271174518743e-09,5.9445997817895455e-09,5.9446000814758712e-09,5.9446000894733115e-09
0.6275,3.7419024842653125e-09,5.1992883075675297e-09,5.486437632933177e-09,5.9106842815062923e-09,5.9117778129806862e-09,5.9117781232041928e-09,5.9117781313209249e-09
0.63,3.7172907583961681e-09,5.1705243399596976e-09,5.4521729110267596e-09,5.8780453419489412e-09,5.8792730334985742e-09,5.8792733547896731e-09,5.8792733630284126e-09
0.6325,3.6929477795518304e-09,5.1420281714918692e-09,5.4184775381261781e-09,5.8457025971502786e-09,5.8470789520155535e-09,5.8470792849396241e-09,5.8470792933030943e-09
0.635,3.6688671101865964e-09,5.1137941434052546e-09,5.3853350616096197e-09,5.8136485161441779e-09,5.8151893311066235e-09,5.8151896762671654e-09,5.8151896847580693e-09
0.6375,3.6450313486799022e-09,5.0858054757471249e-09,5.3527174286677318e-09,5.7818641548687361e-09,5.7835866945081995e-09,5.7835870525504598e-09,5.7835870611714156e-09
0.64,3.6214219327660802e-09,5.0580440905744743e-09,5.3205949914413873e-09,5.7503291375926747e-09,5.7522522616883608e-09,5.7522526333027359e-09,5.7522526420562234e-09
0.6425,3.5980170306234127e-09,5.0304884974242187e-09,5.2889345116304854e-09,5.7190195167057002e-09,5.7211638393630658e-09,5.7211642252891181e-09,5.7211642341774649e-09
0.645,3.5747965240258888e-09,5.0031188476486854e-09,5.2577043330039926e-09,5.6879117689120026e-09,5.6903008823898607e-09,5.6903012834213592e-09,5.6903012924467269e-09
0.6475,3.5517526775257169e-09,4.9759277201753598e-09,5.2268852600308802e-09,5.6569928717915579e-09,5.6596553377690395e-09,5.6596557547591416e-09,5.6596557639235484e-09
0.65,3.5288927225264527e-09,4.9489226788425492e-09,5.1964732193431357e-09,5.6262617662961762e-09,5.6292342515076083e-09,5.6292346853735019e-09,5.6292346946788446e-09
0.6525,3.5062423179471971e-09,4.9221297499829619e-09,5.1664828147874307e-09,5.5957349273106707e-09,5.5990633186650622e-09,5.5990637703921137e-09,5.5990637798402327e-09
0.655,3.4838372600510925e-09,4.8955851776475497e-09,5.1369391141780936e-09,5.5654398670042271e-09,5.5691785422266686e-09,5.5691790128733044e-09,5.5691790224660378e-09
0.6575,3.461713349178868e-09,4.869325243960157e-09,5.1078675352161972e-09,5.5354061604374394e-09,5.5396158969465218e-09,5.5396163876483915e-09,5.5396163973876243e-09
0.66,3.4398899073693411e-09,4.8433697415871789e-09,5.0792773597817013e-09,5.5056485120466087e-09,5.5103946669190607e-09,5.5103951788957974e-09,5.5103951887834826e-09
0.6625,3.4183603249605235e-09,4.8177124279785271e-09,5.0511522019322821e-09,5.4761564452540901e-09,5.4815078954467332e-09,5.4815084300110162e-09,5.4815084400491293e-09
0.665,3.397103199017548e-09,4.792332190477759e-09,5.0234611946025294e-09,5.4469056368520895e-09,5.452933678755252e-09,5.4529342373244206e-09,5.4529342475149383e-09
0.6675,3.3760933746771501e-09,4.7672041564013724e-09,4.9961701217040366e-09,5.4178695364224183e-09,5.4246463717437522e-09,5.4246469558520561e-09,5.424646966196977e-09
0.67,3.3553102595658919e-09,4.7423080707133943e-09,4.9692498223668719e-09,5.389027903734929e-09,5.3966250324508503e-09,5.3966256437622542e-09,5.3966256542636256e-09
