Physical Time (s),enth_flux_enthalpy_left Monitor (kg-m/s^3)
6.025,-1.5399765555998263e-05
6.0275,-1.5483638511994184e-05
6.03,-1.5574667936341921e-05
6.0325,-1.5674550005926829e-05
6.035,-1.5784847312194932e-05
6.0375,-1.5907191475199291e-05
6.04,-1.6043111365330798e-05
6.0425,-1.6194079844620019e-05
6.045,-1.6361402105432611e-05
6.0475,-1.6546208161314541e-05
6.05,-1.6749377372107035e-05
6.0525,-1.6971396411933055e-05
6.055,-1.721233105857063e-05
6.0575,-1.7471883815596754e-05
6.06,-1.7749309133397871e-05
6.0625,-1.8043564449574191e-05
6.065,-1.8353288325914602e-05
6.0675,-1.8676805023519256e-05
6.07,-1.9012168526824637e-05
6.0725,-1.9357104052617831e-05
6.075,-1.9708988954715735e-05
6.0775,-2.0065200733126808e-05
6.08,-2.0422983414918884e-05
6.0825,-2.0779437419505533e-05
6.085,-2.1131623298287008e-05
6.0875,-2.1476485470884385e-05
6.09,-2.1810762401774328e-05
6.0925,-2.2131222327230961e-05
6.095,-2.2434643082114384e-05
6.0975,-2.2717853348763671e-05
6.1,-2.297787675927821e-05
6.1025,-2.3211898173265477e-05
6.105,-2.3417291946429081e-05
6.1075,-2.3591756392821104e-05
6.11,-2.3733132436361185e-05
6.1125,-2.3839549481412309e-05
6.115,-2.3909341360323673e-05
6.1175,-2.3941139049174837e-05
6.12,-2.3933950974267116e-05
6.1225,-2.3887188182690917e-05
6.125,-2.3800709624400978e-05
6.1275,-2.3674829822911209e-05
6.13,-2.3510246217364633e-05
6.1325,-2.3307994835171604e-05
6.135,-2.3069437508850396e-05
6.1375,-2.279629474928294e-05
6.14,-2.2490608809767577e-05
6.1425,-2.215485598627606e-05
6.145,-2.1791784084752443e-05
6.1475,-2.1404643255080949e-05
6.15,-2.0996829190260799e-05
6.1525,-2.0571920502975005e-05
6.155,-2.013352053172408e-05
6.1575,-1.9685257065310758e-05
6.16,-1.9230785398859932e-05
6.1625,-1.8773729150232039e-05
6.165,-1.8317616914384609e-05
6.1675,-1.7865842038605941e-05
6.17,-1.742181341165426e-05
6.1725,-1.6988764823116762e-05
6.175,-1.6569855207110996e-05
6.1775,-1.6168127575860884e-05
6.18,-1.5786400590861719e-05
6.1825,-1.5427101746544031e-05
6.185,-1.5092357372404321e-05
6.1875,-1.478388413679448e-05
6.19,-1.4502949221000054e-05
6.1925,-1.4250587289900609e-05
6.195,-1.4027462367110387e-05
6.1975,-1.3833881686194135e-05
6.2,-1.3669841323897741e-05
6.2025,-1.3534982551575694e-05
6.205,-1.3428605458275517e-05
6.2075,-1.3349701658174693e-05
6.21,-1.3296964308185416e-05
6.2125,-1.3268889281642911e-05
6.215,-1.3263687888930123e-05
6.2175,-1.3279496724127019e-05
6.22,-1.3314227120096564e-05
6.2225,-1.33655256810296e-05
6.225,-1.3430950534581e-05
6.2275,-1.3508021601059437e-05
6.23,-1.3594294718060195e-05
6.2325,-1.3687307443399255e-05
6.235,-1.3784703475086364e-05
6.2375,-1.388415950317319e-05
6.24,-1.398342209666162e-05
6.2425,-1.4080425583533371e-05
6.245,-1.41733780306856e-05
6.2475,-1.4260878693480794e-05
6.25,-1.4341989459844455e-05
6.2525,-1.4416171597422211e-05
6.255,-1.4483285359983969e-05
6.2575,-1.4543462536144674e-05
6.26,-1.4597083067720235e-05
6.2625,-1.4644674429338358e-05
6.265,-1.4686960581943831e-05
6.2675,-1.4724898939366257e-05
6.27,-1.4759446756071833e-05
6.2725,-1.4791881627802468e-05
6.275,-1.4823638559451303e-05
6.2775,-1.4856343776569032e-05
6.28,-1.4891776588721742e-05
6.2825,-1.4931806210382262e-05
6.285,-1.4978348699629514e-05
6.2875,-1.5033285547596746e-05
6.29,-1.5098477871719426e-05
6.2925,-1.5175740206130701e-05
6.295,-1.5266815828422239e-05
6.2975,-1.5373378251217362e-05
6.3,-1.5496974338863679e-05
6.3025,-1.5639026013988561e-05
6.305,-1.5800752286032799e-05
6.3075,-1.5983072610925196e-05
6.31,-1.6186580349052009e-05
6.3125,-1.6411550569770997e-05
6.315,-1.6657806842582146e-05
6.3175,-1.6924888434795685e-05
6.32,-1.7211913352527112e-05
6.3225,-1.7517716001345726e-05
6.325,-1.7840760582132098e-05
6.3275,-1.8179251609260977e-05
6.33,-1.8530977148782055e-05
6.3325,-1.8893306644577078e-05
6.335,-1.9263645031870461e-05
6.3375,-1.9639178609994761e-05
6.34,-2.0017083998640727e-05
6.3425,-2.0394410100060364e-05
6.345,-2.0768154473186441e-05
6.3475,-2.1135177840364651e-05
6.35,-2.1492249165377001e-05
6.3525,-2.1836023075863681e-05
6.355,-2.2163302508585433e-05
6.3575,-2.2470877836402195e-05
6.36,-2.2755751807993391e-05
6.3625,-2.301508471852934e-05
6.365,-2.324630062356211e-05
6.3675,-2.3446879170785024e-05
6.37,-2.3614548991002101e-05
6.3725,-2.37471965121148e-05
6.375,-2.3842983963795045e-05
6.3775,-2.3900459687103834e-05
6.38,-2.391859276329076e-05
6.3825,-2.3896791215808891e-05
6.385,-2.3834868465843683e-05
6.3875,-2.3732969178101782e-05
6.39,-2.3591666404471433e-05
6.3925,-2.341184353970671e-05
6.395,-2.3194850717694157e-05
6.3975,-2.2942382928506177e-05
6.4,-2.2656712928202392e-05
6.4025,-2.2340504700265873e-05
6.405,-2.199668459054112e-05
6.4075,-2.1628496351059971e-05
6.41,-2.1239345530889949e-05
6.4125,-2.0832685013146711e-05
6.415,-2.0412110733828354e-05
6.4175,-1.9981246858014296e-05
6.42,-1.9543741503090638e-05
6.4225,-1.9103148264648155e-05
6.425,-1.8663001577682552e-05
6.4275,-1.8226683838186514e-05
6.43,-1.779749557168007e-05
6.4325,-1.7378778757906464e-05
6.435,-1.6973645043727377e-05
6.4375,-1.6585067139219404e-05
6.44,-1.6215619685174593e-05
6.4425,-1.5867575011738056e-05
6.445,-1.5542692446085681e-05
6.4475,-1.5242487759136822e-05
6.45,-1.4968090335458394e-05
6.4525,-1.4720309633165458e-05
6.455,-1.4499641519318239e-05
6.4575,-1.4306211418467211e-05
6.46,-1.413982321134176e-05
6.4625,-1.3999881082962324e-05
6.465,-1.3885527357913382e-05
6.4675,-1.3795607746609346e-05
6.47,-1.3728794737818039e-05
6.4725,-1.3683604519632406e-05
6.475,-1.3658387713080566e-05
6.4775,-1.3651174028300084e-05
6.48,-1.3659919485719049e-05
6.4825,-1.3682402408427098e-05
6.485,-1.3716295220887852e-05
6.4875,-1.3759331631885962e-05
6.49,-1.3809344076511889e-05
6.4925,-1.3864191472664068e-05
6.495,-1.3921800351293494e-05
6.4975,-1.3980171132256368e-05
6.5,-1.4037423419573219e-05
6.5025,-1.4091967726771004e-05
6.505,-1.4142548446390859e-05
6.5075,-1.4188356324810987e-05
6.51,-1.4228995309425024e-05
6.5125,-1.4264428200011965e-05
6.515,-1.4294913831831631e-05
6.5175,-1.4320952908581891e-05
6.52,-1.4343255971120237e-05
6.5225,-1.4362663783069067e-05
6.525,-1.4380163577218822e-05
6.5275,-1.4396977920247306e-05
6.53,-1.4414361562252158e-05
6.5325,-1.4433740771490608e-05
6.535,-1.445677228291137e-05
6.5375,-1.4485261247610949e-05
6.54,-1.4521109887677883e-05
6.5425,-1.4566291275207579e-05
6.545,-1.4622803004612481e-05
6.5475,-1.4692535546585549e-05
6.55,-1.4777284220815544e-05
6.5525,-1.4878761232387345e-05
6.555,-1.499846489178912e-05
6.5575,-1.5137816302769718e-05
6.56,-1.5298066550555063e-05
6.5625,-1.5480238900576487e-05
6.565,-1.5685077520965375e-05
6.5675,-1.5913009910178579e-05
6.57,-1.6164049627998288e-05
6.5725,-1.6437788235790975e-05
6.575,-1.6733366044474158e-05
6.5775,-1.7049568578112976e-05
6.58,-1.7384885251531254e-05
6.5825,-1.7737476352906976e-05
6.585,-1.8105226266098323e-05
6.5875,-1.8485531565438053e-05
6.59,-1.8875511485259818e-05
6.5925,-1.9272141068990786e-05
6.595,-1.9672405891388836e-05
6.5975,-2.0073151664939128e-05
6.6,-2.0471180621049317e-05
6.6025,-2.0863024073445291e-05
6.605,-2.1245344745306528e-05
6.6075,-2.1614659720536413e-05
6.61,-2.1967646663851419e-05
6.6125,-2.2300949283095937e-05
6.615,-2.2611315407437321e-05
6.6175,-2.2895723465210588e-05
6.62,-2.3151374881206504e-05
6.6225,-2.337560405319878e-05
6.625,-2.3566007590514356e-05
6.6275,-2.3720292975877997e-05
6.63,-2.3836511020129411e-05
6.6325,-2.3913047844835e-05
6.635,-2.3948707328564818e-05
6.6375,-2.3942709939837927e-05
6.64,-2.3894751342450365e-05
6.6425,-2.3804943299515286e-05
6.645,-2.3673771836342454e-05
6.6475,-2.350206611426259e-05
6.65,-2.329100085303971e-05
6.6525,-2.3042151203285756e-05
6.655,-2.2757599062436009e-05
6.6575,-2.2439806036501887e-05
6.66,-2.2091674201681363e-05
6.6625,-2.1716449393880199e-05
6.665,-2.1317665791919429e-05
6.6675,-2.0898832862697912e-05
6.67,-2.0463767475165238e-05
6.6725,-2.0016278687225271e-05
6.675,-1.9560206980340333e-05
6.6775,-1.9099538262589273e-05
6.68,-1.8638133657609394e-05
6.6825,-1.8179683808953665e-05
6.685,-1.7727854107526825e-05
6.6875,-1.7286224030755796e-05
6.69,-1.6858176010279377e-05
6.6925,-1.6447010931610564e-05
6.695,-1.605581194980544e-05
6.6975,-1.5687252120311777e-05
6.7,-1.5343669785376889e-05
6.7025,-1.5026913576777481e-05
6.705,-1.4738539341794477e-05
6.7075,-1.4479708990584923e-05
6.71,-1.4251242127494295e-05
6.7125,-1.4053543934352831e-05
6.715,-1.3886658495524549e-05
6.7175,-1.3750201598708822e-05
6.72,-1.3643430642073459e-05
6.7225,-1.356524571450943e-05
6.725,-1.3514269372352633e-05
6.7275,-1.3488933233813327e-05
6.73,-1.3487491763164608e-05
6.7325,-1.3508003986557094e-05
6.735,-1.3548315222120616e-05
6.7375,-1.3605956402733119e-05
6.74,-1.3678386262964038e-05
6.7425,-1.3762918923544475e-05
6.745,-1.3856883973977514e-05
6.7475,-1.3957743022779936e-05
6.75,-1.4062945431761262e-05
6.7525,-1.4170054106814086e-05
6.755,-1.4276677178265587e-05
6.7575,-1.438062351368152e-05
6.76,-1.447996780835284e-05
6.7625,-1.4573173306811015e-05
6.765,-1.4659229700202049e-05
6.7675,-1.4737554509858042e-05
6.77,-1.4807968536790075e-05
6.7725,-1.4870599731420167e-05
6.775,-1.4925857603748725e-05
6.7775,-1.4974297134843214e-05
6.78,-1.5016614500517657e-05
6.7825,-1.5053684103803285e-05
6.785,-1.5086633971856841e-05
6.7875,-1.5116655547619596e-05
6.79,-1.5145202434126895e-05
6.7925,-1.5173911265234856e-05
6.795,-1.5204609806367248e-05
6.7975,-1.5239232964515281e-05
6.8,-1.5279761024071232e-05
6.8025,-1.5328167303693156e-05
6.805,-1.5386375013031355e-05
6.8075,-1.5456237669268969e-05
6.81,-1.5539526353543723e-05
6.8125,-1.5637934115568617e-05
6.815,-1.5753054537500123e-05
6.8175,-1.5886337600661392e-05
6.82,-1.6039070682323503e-05
6.8225,-1.6212226168736327e-05
6.825,-1.6406514434274654e-05
6.8275,-1.6622163741633477e-05
6.83,-1.685908053131558e-05
6.8325,-1.71166277761393e-05
6.835,-1.7393945051801011e-05
6.8375,-1.7689764038212644e-05
6.84,-1.8002520971664214e-05
6.8425,-1.833031563377262e-05
6.845,-1.8670691709735072e-05
6.8475,-1.9021105526768841e-05
6.85,-1.9378727423469143e-05
6.8525,-1.9740645199531332e-05
6.855,-2.010384109845144e-05
6.8575,-2.0465240501251158e-05
6.86,-2.0821584516016605e-05
6.8625,-2.1169584685726985e-05
6.865,-2.1505807386517277e-05
6.8675,-2.1826889398974063e-05
6.87,-2.2129603033768009e-05
6.8725,-2.2410915023284191e-05
6.875,-2.266782963368634e-05
6.8775,-2.2897466613941297e-05
6.88,-2.3097207653025586e-05
6.8825,-2.326449016118935e-05
6.885,-2.3396889141712776e-05
6.8875,-2.3492311314900255e-05
6.89,-2.3549038973656795e-05
6.8925,-2.356578141075402e-05
6.895,-2.3541708180371892e-05
6.8975,-2.3476453894380357e-05
6.9,-2.3370112728606677e-05
6.9025,-2.3223157321940676e-05
6.905,-2.3036401506136451e-05
6.9075,-2.2811147659217849e-05
6.91,-2.2548976101519983e-05
6.9125,-2.2252046468114194e-05
6.915,-2.1922940314158309e-05
6.9175,-2.1564719255433294e-05
6.92,-2.1180698486092794e-05
6.9225,-2.0774489223183917e-05
6.925,-2.0349868662875258e-05
6.9275,-1.9910658407666696e-05
6.93,-1.9460723843411486e-05
6.9325,-1.900417022481702e-05
6.935,-1.8544830686836582e-05
6.9375,-1.8086700884395802e-05
6.94,-1.7633448621481349e-05
6.9425,-1.7188687091314971e-05
6.945,-1.6756004298908387e-05
6.9475,-1.6338742404622097e-05
6.95,-1.5940266097554893e-05
6.9525,-1.5563597955855119e-05
6.955,-1.5211435855231832e-05
6.9575,-1.4885993726871732e-05
6.96,-1.4589142039041401e-05
6.9625,-1.4322274607772347e-05
6.965,-1.4086472632273798e-05
6.9675,-1.3882403487734655e-05
6.97,-1.3710332454483665e-05
6.9725,-1.3570198799652579e-05
6.975,-1.3461440870721766e-05
6.9775,-1.3383157167524943e-05
6.98,-1.3334056736090011e-05
6.9825,-1.3312597036890775e-05
6.985,-1.331702395752792e-05
6.9875,-1.3345445668195373e-05
6.99,-1.3395749700233432e-05
6.9925,-1.346557154764977e-05
6.995,-1.3552320760113188e-05
6.9975,-1.365324416159335e-05
7.0,-1.3765483801580037e-05
