Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
5.705,-5.9772122866776042e-16,-7.339011465174517e-16,-7.1746735031493505e-16,-6.3930374068052483e-16,-4.5126403857326067e-16,-3.7282750091428382e-16,-4.0030621981024398e-16
5.7075,-1.0159986443496165e-15,-1.1282304553947098e-15,-1.1092106467299672e-15,-9.2710080716078692e-16,-8.4973423509236844e-16,-9.9226958951014156e-16,-1.0049473624718814e-15
5.71,-1.0039206531815797e-16,8.8336154449890977e-17,1.3201359957635731e-16,1.9594426975217625e-16,3.1486940348198523e-16,3.3132531064135408e-16,3.9769060466984825e-16
5.7125,-9.3939043297748832e-17,-1.4016489490036571e-16,-1.813306695227489e-16,-3.3944927065940161e-17,-5.6306681683966586e-17,-5.0532756084476097e-17,3.1793796717292224e-17
5.715,-6.3767909536670367e-16,-5.8306934429610035e-16,-5.7174793827949974e-16,-6.9199216089433381e-16,-5.9544058656518352e-16,-8.611344029001668e-16,-9.6947861013296328e-16
5.7175,8.068203425284693e-16,8.641245177042145e-16,8.4962254552296264e-16,6.8960444275896567e-16,8.0957447456164197e-16,5.9347864042301885e-16,6.0051309772365726e-16
5.72,4.462137789759284e-16,3.2748036984408503e-16,3.2988065045007062e-16,2.4743629679028231e-16,1.7111893024232631e-16,2.7477460126689068e-16,3.4270185417172961e-16
5.7225,-8.9737919237408813e-17,7.6638274304881607e-17,5.7928550415417223e-17,6.6928037215118679e-17,1.3378009973038251e-16,9.4943577745075891e-17,6.2583200275250544e-17
5.725,-5.6806613353250886e-16,-5.891514679688683e-16,-5.5430526723340622e-16,-6.3327551930880513e-16,-7.1510710254784779e-16,-8.4441490697427475e-16,-6.998044801668594e-16
5.7275,4.1477251606954316e-16,4.8327317406511313e-16,5.2256946105395488e-16,4.6405312070558879e-16,2.4906000638695557e-16,1.9640066073106459e-16,6.6673711556606843e-17
5.73,-2.3035866009796741e-16,-2.1763526056085066e-16,-1.8503061154607371e-16,-6.0410514036762672e-17,-8.7296441106446725e-17,-2.7186354378053513e-16,-1.3149708898735974e-16
5.7325,1.1171730467104058e-16,9.5488052930017822e-17,1.3567473203583839e-16,1.0214715899702016e-16,2.1270010328371346e-16,4.5569115788525591e-16,4.5219272333398805e-16
5.735,-3.4698256184137811e-16,-4.0013202577101454e-16,-2.8929741833160579e-16,-3.9476401260868763e-16,-3.1667430017530983e-16,-3.1953599585896243e-16,-4.1564360736968016e-16
5.7375,4.8063275887948962e-16,5.3943978170310828e-16,5.2839556488534486e-16,5.5046606505013642e-16,6.6740772516175953e-16,5.1640929040099641e-16,5.0036508353674554e-16
5.74,-2.892190544661843e-16,-2.5763089870251624e-16,-2.2724409738696158e-16,-2.7878375936304578e-16,-2.1127361124930851e-16,-2.9842992836123161e-16,-3.30933127074378e-16
5.7425,-6.3458668334807646e-17,-1.3304452037510843e-16,-2.4096572989602466e-16,-6.5913978698921645e-17,-5.7078413421658536e-17,1.0149115497626245e-16,6.2715278906369708e-17
5.745,-5.0922698594017216e-16,-4.8860584251886908e-16,-4.9634583165390589e-16,-3.2956920574290137e-16,-6.2393312408943126e-17,-6.9198152388337042e-17,-1.0613405587620548e-16
5.7475,1.0678768378834358e-15,9.8331312144417636e-16,9.7042991376763626e-16,9.935770229272167e-16,8.2093910519540474e-16,9.074347689715833e-16,7.2498660202955905e-16
5.75,-4.1923474403799965e-16,-4.3432337440516393e-16,-5.3564285123245173e-16,-6.3616116852001929e-16,-7.0066827120914856e-16,-8.6382071968141485e-16,-9.1588479427760135e-16
5.7525,-1.9634339874299105e-16,-2.1719653992760125e-16,-1.5392540187665533e-16,-2.1623123394949648e-16,-9.7789396228787252e-17,4.8472372245102395e-17,-8.5519290846256464e-17
5.755,1.1665124978851482e-15,1.3411616809650857e-15,1.3984724580675097e-15,1.2841883071927264e-15,1.1868259855615533e-15,1.1469614758890251e-15,1.2667360549007245e-15
5.7575,-6.8687359100210046e-16,-7.3900157128485808e-16,-8.1327983056260732e-16,-7.8455315344531689e-16,-9.3428924493063978e-16,-7.0702669983061783e-16,-4.6542490272021277e-16
5.76,3.576181448176197e-17,1.6051027738470667e-16,1.2415182615094222e-16,2.8128590484879935e-16,1.3897307925510927e-16,5.6710666434588341e-16,6.135141977124018e-16
5.7625,1.1355818918896456e-15,1.0571484427775113e-15,1.0782279103277797e-15,1.1083720509864381e-15,1.0653080721795181e-15,1.015763338453282e-15,7.6460344884416318e-16
5.765,7.1957516090782353e-16,7.4874320381688538e-16,7.3384101090366396e-16,6.6811163907686661e-16,5.7681423398796692e-16,5.4640839897231868e-16,6.6655664901547471e-16
5.7675,2.0044730964404232e-16,2.0801117694184638e-16,7.7921206232311048e-17,4.8985111335027367e-17,9.5232711914493558e-17,2.4846359415268844e-16,4.291508739131653e-16
5.77,-3.2861965187803496e-16,-2.3760950382730553e-16,-2.9550106176258725e-16,-3.1805805882537101e-16,-1.8409894483794573e-16,-1.7477032682325079e-16,-7.4874333225304187e-17
5.7725,-8.4288214418515008e-17,-3.6387500468464178e-17,-2.3304852729296886e-17,5.9302562054374796e-17,1.1909423643491687e-16,2.8867128333983003e-16,2.4487534720387739e-16
5.775,6.4492484304860962e-16,7.242400997621816e-16,7.431976591864124e-16,6.9197851805203651e-16,6.0869574195511601e-16,6.8349390343572361e-16,6.4826555041388238e-16
5.7775,-7.6776805435481895e-17,6.3267128957011562e-18,8.7950545581855094e-17,1.7781117751507361e-16,3.8624052873380848e-16,4.8760888719111742e-16,4.7915441144055142e-16
5.78,-6.6020614182283474e-16,-7.4317212924023141e-16,-7.3421654621050219e-16,-5.6018230989062517e-16,-4.4912768440641144e-16,-7.5444708466635542e-16,-6.1832103344492083e-16
5.7825,-2.812690249056588e-17,-1.6323399285451879e-16,-1.2096008954191449e-16,-1.5732575386351251e-16,-2.7991025473428586e-16,-2.1311306008863939e-17,-1.6892566924888545e-17
5.785,4.2843505223976575e-16,3.6648259403807038e-16,3.1166351725836567e-16,2.5306217139448482e-16,3.4120973894128519e-16,2.9885094751627104e-16,2.1539002451442185e-16
5.7875,-4.4118759137907008e-16,-4.5035910707524006e-16,-5.3005635648534585e-16,-5.4765675431116183e-16,-5.0096065176954768e-16,-6.2072779578967928e-16,-8.1067497930368038e-16
5.79,4.8290193905575456e-16,5.6282444200738243e-16,6.7574241317377593e-16,7.394765763634282e-16,9.2612190981747494e-16,9.697450485078792e-16,9.1035932951342328e-16
5.7925,5.5057986389380578e-16,4.9666314540051197e-16,4.3318586540592317e-16,4.8097601682464475e-16,3.9699343130049084e-16,3.9949647905706117e-16,4.1197009450639598e-16
5.795,-5.136659149674779e-16,-6.0190802199872604e-16,-6.3251612660385803e-16,-5.7462731018733033e-16,-4.5377026867793936e-16,-4.8677418201919791e-16,-5.4128479438726325e-16
5.7975,6.7385194295289093e-17,2.067812902030135e-16,2.9935111693104992e-16,3.3309049472915641e-16,5.245489451472901e-17,-2.5440391744455021e-16,-3.1534021710691167e-16
5.8,9.530236187296245e-16,9.7385401032535159e-16,8.5520743212498442e-16,8.0800272788917192e-16,8.1421393208331623e-16,7.3373019082114736e-16,6.1484474484103583e-16
5.8025,-1.342603140262394e-16,-2.616055241173206e-16,-2.372622500841032e-16,-1.4011090612121938e-16,1.2761035495412458e-17,-7.5605858094263037e-17,-1.5494003940398162e-17
5.805,-2.6008946015708094e-16,-2.3988388663235211e-16,-3.8801328302173601e-16,-1.3248294319832728e-16,-2.4130413405206859e-16,-2.6982451740086236e-16,-1.3246059052317216e-16
5.8075,-2.0068250199900796e-16,-2.2926163536799405e-16,-2.5054015314986262e-16,-1.1467374548253526e-16,-3.1287164641979111e-16,-3.3643104521711659e-17,-8.202792156360537e-17
5.81,-6.6610452333199887e-16,-7.6056344831538285e-16,-8.6270681929006705e-16,-7.2629058259806735e-16,-7.3327189505229895e-16,-7.6995088796813339e-16,-6.6673074650191913e-16
5.8125,1.7092638144235837e-16,7.8585697657465311e-17,2.9099792165634657e-17,-1.2886799901223529e-17,-6.0062870651485768e-17,-1.5593877015539478e-16,-1.3434019729134498e-16
5.815,3.6032123599606275e-16,3.0862953868101025e-16,2.0629225287266022e-16,1.7032501984866469e-16,1.2187051839562566e-16,-2.1978316106692453e-16,-3.5343924787654058e-16
5.8175,4.3968157925971817e-16,2.8882216591992865e-16,2.8575762699062395e-16,3.8255056769788859e-16,5.029984310058636e-16,5.6115552210199763e-16,4.510037783302228e-16
5.82,-4.8918915058640195e-16,-5.1298736045643754e-16,-5.2602007977588314e-16,-3.2020356230108444e-16,-8.6654160547773799e-17,-1.9949813812561524e-16,-2.8989258816771454e-16
5.8225,-4.1668721721517293e-16,-4.5447028978981503e-16,-5.9001845588298695e-16,-5.4419514777061788e-16,-4.1736164737048298e-16,-6.408876127739837e-16,-5.2130098234143978e-16
5.825,6.2362702529835871e-16,6.6464598463855152e-16,5.0401204631048315e-16,6.2223385433380613e-16,7.0108683295609206e-16,6.0155050610938198e-16,4.9753615538808554e-16
5.8275,6.082099426733717e-16,6.4155010322410245e-16,5.7360689610618418e-16,6.2496954933822928e-16,6.5668765401563122e-16,9.9162270434842972e-16,1.0494850398476833e-15
5.83,-6.2136305107334421e-16,-5.3673228608072458e-16,-4.8117035169068662e-16,-3.5655848540946136e-16,-2.9035780207106886e-16,2.025017366347897e-18,1.3009556338217496e-17
5.8325,-2.5034666729522569e-18,1.8871722066761281e-16,8.7045028831036784e-17,1.7399345706085362e-16,2.3365559991679015e-16,4.0694973061190978e-16,3.905376647428314e-16
5.835,7.2432756449276177e-16,8.7050621326227009e-16,7.8970378575700453e-16,8.3494125693664838e-16,9.4039184637165669e-16,9.7074586888538056e-16,8.8981093424770831e-16
5.8375,1.9729440984164975e-16,2.1403044086256435e-16,3.355211279006961e-16,2.4536944901664118e-16,7.762110454087185e-17,4.3325316080931046e-18,-6.9969075213319822e-17
5.84,-5.2000782167608225e-16,-6.0613313008085674e-16,-6.1544811477571976e-16,-6.7936307543403699e-16,-8.8040008239910297e-16,-8.7085444288653063e-16,-8.2225432569617794e-16
5.8425,-4.0516765406313002e-16,-3.8063517013732667e-16,-2.7955260653275832e-16,-3.2821819901081725e-16,-3.1887623007564299e-16,-8.093371358158207e-16,-5.8635242272318483e-16
5.845,-2.664249726440381e-16,-3.1590409354903672e-16,-2.3483540809688566e-16,-2.7793165809491764e-16,-4.6891784057891754e-16,-7.0321849901663823e-16,-5.5737574349463939e-16
5.8475,4.2547787860951482e-16,4.532627525668809e-16,4.7188654037287177e-16,6.0959437758872073e-16,6.5607280208359939e-16,8.7111813548888963e-16,9.1892049549047137e-16
5.85,1.3287449643288567e-16,1.4018520453942866e-16,3.4876464069942866e-16,2.345938434348568e-16,1.2908646739755891e-16,1.3944853019382677e-16,2.0454215158620468e-16
5.8525,3.6998335745556202e-16,3.576063958917023e-16,3.1868454168480889e-16,2.5156717532776325e-16,4.9731587279637289e-16,3.2063697601242524e-16,3.8149720941348783e-16
5.855,2.3009543905555626e-16,1.9724799664445914e-16,1.8630768191682179e-16,1.296724658639115e-16,1.1851847891956713e-16,1.7070867699750614e-16,2.2576895280819174e-16
5.8575,6.7544279368068405e-17,-2.7485333444169677e-17,-4.5472316303384835e-17,-3.7927785599604434e-17,1.6153815254722353e-17,-1.6902621851173181e-18,8.5681826604669803e-17
5.86,-4.6539826401893251e-18,-4.54163562946818e-17,-3.8266975706593455e-18,8.3371263105988064e-17,2.4728725344182027e-16,1.560825273943946e-16,-9.8933311398920183e-18
5.8625,5.4440420765107836e-16,5.4525928656166547e-16,5.4284643239084668e-16,6.5037679922642615e-16,6.5914845321641769e-16,5.018537179757049e-16,7.373257327095588e-16
5.865,-3.9820081505560433e-16,-4.797355282038215e-16,-4.4277886562591658e-16,-4.7997490897442195e-16,-4.5803247885450663e-16,-6.083733846314463e-16,-6.0881432246230383e-16
5.8675,-8.5658953833422816e-17,-1.6780414729443841e-16,-1.3355601407225993e-16,-1.1432661108097402e-16,7.3115072606942279e-17,5.0960645895348784e-17,2.2638611820081508e-16
5.87,-3.6791979759211539e-16,-3.5270678654053673e-16,-3.30150850271545e-16,-4.3006559737464646e-16,-4.2647484020638916e-16,-5.9193833939698783e-16,-4.5602111703222605e-16
5.8725,-5.9519947049653904e-17,-7.8018642934064778e-17,-1.3186836277838316e-16,2.4928917243379692e-17,6.1713625159135921e-17,1.0879701818933789e-16,-2.1372884646608632e-17
5.875,-9.7031312963899374e-17,-2.0132466215253752e-16,-3.2488328991488316e-16,-2.1912378165323496e-16,-9.9822706692446857e-17,9.4229456729064582e-17,2.9906014642364416e-16
5.8775,-9.7842038373091071e-16,-8.7069365706106457e-16,-9.0578319087343716e-16,-9.4391578552002178e-16,-9.887754096101624e-16,-9.5155447191206535e-16,-1.124661131575258e-15
5.88,5.8637401851781966e-16,6.4064798991003794e-16,5.6362410895765109e-16,5.0051959910719333e-16,5.5540959515550574e-16,4.7921052019603574e-16,4.5957126212678287e-16
5.8825,7.1295985590580705e-16,8.234719553132605e-16,7.7468487934444023e-16,8.0690545790349482e-16,6.3077938324179232e-16,4.7964237795838795e-16,5.4224577658197925e-16
5.885,-6.3487691833315085e-16,-6.3817239941057668e-16,-7.6585993263342468e-16,-9.2431799603609047e-16,-9.7920195068062787e-16,-8.4481362682240157e-16,-7.8956075585520314e-16
5.8875,1.2544038520261168e-16,8.3797910598969101e-17,-6.1709643258160175e-17,4.5494804739128005e-17,-1.2436901310609119e-16,-1.7951865227080916e-16,-2.279796122070308e-17
5.89,3.5372554164147626e-16,4.2549186775620102e-16,3.7912059966179588e-16,3.747873013208484e-16,3.4119610177265626e-16,3.7825992897117044e-16,2.1779093481835286e-16
5.8925,-7.1395285790811075e-16,-6.4146189723283305e-16,-6.8070787713684074e-16,-5.9940506056677685e-16,-7.8640517866939673e-16,-6.1016220070352966e-16,-6.61845567437644e-16
5.895,6.9225149793023269e-16,7.2676721481786955e-16,7.1059255441483877e-16,6.364855968423678e-16,3.8462529733704102e-16,4.577453688778032e-16,6.4626961760741507e-16
5.8975,1.3181337057527339e-16,8.8865633505464262e-17,8.3295257007999147e-17,-6.9472449392803864e-17,-9.0954229997375269e-17,-1.2606032682214722e-16,-5.6612046307160946e-17
5.9,6.6061341117943834e-16,5.1363502855132864e-16,5.2273758479035344e-16,4.0386031496240527e-16,2.4010456975784254e-16,1.2964409410566437e-16,1.0505751476756502e-16
5.9025,-8.1276520563992403e-16,-7.9769936874209625e-16,-7.9286976966649618e-16,-8.4944770812528157e-16,-8.5947897604120262e-16,-7.9594355239984023e-16,-8.4757156387927527e-16
5.905,4.6417529354385442e-16,5.2087286606567298e-16,4.9553829323781477e-16,3.3456889981559852e-16,2.1918740619525253e-16,3.1000186208054586e-16,1.6720836178550788e-16
5.9075,-2.2517532318527262e-16,-2.9385350354390135e-16,-1.3698496006612425e-16,-1.5729428772378648e-16,-1.0997626668905002e-16,-5.7856364055660232e-16,-4.5071891405860421e-16
5.91,-7.8921693577220528e-17,-1.3734745338133729e-16,-1.9721861486783361e-16,-1.8787315511392267e-16,-3.4886551076548834e-16,-4.6963218222535897e-16,-5.7093728044628057e-16
5.9125,1.5243270312253841e-16,2.1203380651908679e-16,2.4525629544028042e-16,1.2794597638310667e-17,4.2280219782096846e-16,5.4270919150962521e-16,4.5449397899012343e-16
5.915,-1.8001996045401866e-16,-1.749419158040797e-16,-2.061288542537693e-16,-3.0251889741571291e-17,-4.9138704503350413e-17,-1.2073546940540923e-16,-1.649376664132667e-16
5.9175,3.6135230258912967e-16,2.3218376475199808e-16,1.557366578888961e-16,1.8669930887891203e-16,2.2353532934017685e-16,3.5140526754402341e-16,3.0538107677150007e-16
5.92,3.1442989151960976e-16,3.115133875142761e-16,3.105411559254646e-16,4.4763411922522745e-16,5.3518356570497117e-16,6.0720373125288112e-16,6.5102680138673211e-16
5.9225,6.8665149149080783e-16,8.0862117116657323e-16,7.8533716938821251e-16,9.715292627289065e-16,9.0716476694718941e-16,1.1298147404521954e-15,1.1772300469961959e-15
5.925,-1.3944842797155858e-16,-2.4715199850037544e-16,-3.2991614683475685e-16,-4.614314569360828e-16,-4.2160802988059429e-16,-4.3125128900950819e-16,-5.7719155157479734e-16
5.9275,-1.4723014553628919e-16,-1.2784756200806747e-16,-1.8891914703059678e-16,-2.5963055994697231e-16,-2.5396737407972655e-16,-1.5164536887177656e-16,-6.4134945199974825e-17
5.93,-2.2068741776157473e-16,-2.4827211334055713e-16,-3.2794004101261647e-16,-3.0761045624966725e-16,-3.5705094934396841e-16,-6.1762705982625109e-16,-3.1625022834185433e-16
5.9325,-1.3372375681344868e-16,-1.6954981550702232e-16,-1.671730971980874e-16,-3.657455601456918e-16,-3.6008203023762079e-16,-6.7470148971372812e-16,-7.6208571295753095e-16
5.935,-4.5907826055491945e-16,-5.4052889506810269e-16,-6.1385502685969224e-16,-5.8546242590991409e-16,-6.4097389489648826e-16,-7.3776874002123208e-16,-7.1388375588295001e-16
5.9375,-1.8736516162686159e-16,-2.4212869545102318e-16,-2.3362676978676025e-16,-3.3698477326747714e-16,-1.996509504240081e-16,-2.9559891578665008e-16,-2.7228939871178249e-16
5.94,3.3595387604234554e-16,2.9887126227751518e-16,3.1631920267591063e-16,5.5447139652154117e-16,5.4203979958428752e-16,7.3782587841119987e-17,9.3045923648872418e-17
5.9425,1.7500159192268836e-17,-1.9979742036069968e-17,-8.0247547719034942e-17,1.4546839183309104e-16,5.1873681717927078e-17,1.6878621238227076e-16,1.0396042574760462e-16
5.945,-4.7335536512051469e-17,-1.1076741440962062e-16,-2.8991240430709877e-16,-2.4093674667664923e-16,-5.9609704279250854e-16,-7.704937298621747e-16,-8.1831314918177917e-16
5.9475,1.4640095251873251e-15,1.4125774300163896e-15,1.3247383993030654e-15,1.1449670614312395e-15,1.1276359127992533e-15,1.1381692179895756e-15,1.0623778367669482e-15
5.95,-2.9444212070953071e-18,-7.1754972641683929e-17,-2.2281817798611273e-18,-1.7649929189990738e-16,-7.4860832487718935e-17,-2.5224264695127925e-16,-2.3764098361441061e-16
5.9525,-3.4985821459797608e-16,-2.657646731694712e-16,-1.9630404387909789e-16,-4.3220934383475625e-16,-5.3422532882581866e-16,-4.202823704973109e-16,-3.9324865453552262e-16
5.955,-2.7966663498342853e-16,-2.9483643196322214e-16,-3.2563538652882845e-16,-4.3351566269421453e-16,-5.6278283329170537e-16,-5.2796125142435835e-16,-5.1162682917810463e-16
5.9575,6.4633538473860138e-16,6.3103422608923069e-16,6.4557474174035839e-16,6.0086198957079331e-16,5.1444134912765304e-16,6.6371741894514362e-16,5.3646606568363705e-16
5.96,1.4631628088292067e-16,1.0432095148218309e-16,2.2510438609155748e-16,4.5763768273131127e-16,4.3600676359732529e-16,5.930803526805818e-16,7.008080681460187e-16
5.9625,6.2565044493901508e-16,6.6250589397196528e-16,7.1891826910507494e-16,6.3756660011382557e-16,4.2518992986191969e-16,7.4540227394831108e-16,6.7410653972144321e-16
5.965,-1.9067940466658684e-16,-2.3439569835685116e-16,-2.7700677570224331e-16,-3.6891780085172527e-16,-2.8131479792137267e-16,-2.2264238555707643e-16,-2.524214007061735e-16
5.9675,4.9298135280126995e-16,6.0136898120727178e-16,6.9821359195913774e-16,7.1665796567983162e-16,6.7574200372683652e-16,9.4660268577410324e-16,6.5603183461149152e-16
5.97,1.0593286714224525e-15,1.0989231186116685e-15,1.0644872507846892e-15,1.1456113889444726e-15,9.2844022154093971e-16,6.8105238198036949e-16,7.0435248288951786e-16
5.9725,-5.1130928031422199e-18,-2.2580304188953167e-17,1.5374744270911924e-17,-2.5790149738154601e-17,7.005490853829212e-17,-4.0297209908126504e-17,-1.2995651301736995e-17
5.975,4.8971337009090173e-16,5.6355790640897136e-16,5.2423957393768203e-16,6.0346879053712902e-16,5.9479410993813841e-16,5.8249011422617469e-16,4.0209454630775996e-16
5.9775,-4.1180233578561423e-16,-3.8746600539804644e-16,-3.1271450258670724e-16,-4.4232184494831701e-16,-2.4063054682421573e-16,-5.6326295499085273e-17,-6.4056864016662717e-17
5.98,3.5404914270009591e-16,2.5933419799189525e-16,2.0155401167272143e-16,2.4140650892514546e-16,2.6288996026341311e-16,2.1815872721523611e-16,2.2872974337175029e-17
5.9825,2.9392333859737927e-16,3.7298772249974568e-16,3.2384981334485121e-16,3.6901875088078535e-16,9.5380191388758389e-17,2.3533346475745464e-16,6.1303452350677111e-17
5.985,7.0272188256975844e-16,6.2598869330653443e-16,6.9158525808408605e-16,6.2711044922567639e-16,5.3925165462036437e-16,5.2295153618388287e-16,4.8609045870858667e-16
5.9875,2.5868009070282342e-16,2.3454269936011402e-16,2.5358795561477954e-16,3.9722930964841325e-16,2.56580269082869e-16,3.3754004355261571e-16,3.4900276264774452e-16
5.99,9.2592421056194141e-16,8.9419343591783396e-16,1.0537727511866102e-15,1.2406602120730045e-15,1.3159530139573904e-15,1.1971593901313907e-15,1.2210849707964334e-15
5.9925,-2.8126345563131422e-16,-2.9299796867815597e-16,-2.8575146500700552e-16,-1.7213164659279706e-16,-4.9473298248505805e-17,-1.10895998100091e-16,-1.5375486024279501e-16
5.995,6.7353238606407393e-17,9.7843360945501948e-17,5.5311625379817442e-17,2.334420777605835e-17,-1.6565676320113105e-16,-2.1496468778115376e-16,-2.5885378839535142e-16
5.9975,5.2537075268679463e-16,4.75896774565262e-16,4.3345431775947384e-16,3.4523223561023729e-16,2.9447542413270171e-16,6.9215984859930057e-17,1.020164880842524e-16
6.0,4.7680567731125107e-16,5.0349340534573427e-16,4.8692023034483821e-16,3.0326393882280181e-16,3.1224964021236546e-16,9.4884396168961722e-17,1.3653053603603363e-16
6.0025,9.2150714807774534e-16,8.4226626827453081e-16,8.558209419720716e-16,9.6373707633369074e-16,9.8209643315657818e-16,9.5576714468573918e-16,9.9437678298040839e-16
6.005,4.988369868337608e-16,4.5656178241330551e-16,4.8113259230635922e-16,4.8759599279380346e-16,4.2322011891049891e-16,3.8481936770658509e-16,1.8210480215671028e-16
6.0075,-2.1220547674863883e-16,-1.8528255495590749e-16,-1.6380002919503224e-16,-7.0413605337172092e-17,-1.5056397919657014e-16,-2.8216468227634953e-16,-2.1324660127625808e-16
6.01,-2.6069624584338447e-16,-1.8938230388785977e-16,-2.8853548075680059e-16,-3.4970216078039357e-16,-2.253932272879646e-16,-3.8939876033140432e-16,-3.4186240677933411e-16
6.0125,-5.6265851642452278e-16,-5.0027685983275112e-16,-4.7786165346494475e-16,-2.8411310597913364e-16,-1.2816491824935647e-16,-1.3333814148654059e-16,-2.4546338787982704e-16
6.015,5.1240437554144248e-16,4.4155898134192242e-16,3.4586389141942568e-16,3.6065560703606635e-16,2.8379600208893615e-16,2.9493514248491107e-16,3.7842722593488431e-16
6.0175,-5.0054436068463695e-16,-4.5631400164594446e-16,-4.7027036903058627e-16,-4.5933858135933005e-16,-4.2912700548818926e-16,-2.3315817089495058e-16,-2.5359241193734718e-16
6.02,1.2138463705002407e-16,-4.1484004181218887e-18,-6.4197043809360972e-17,-1.3282066632971443e-16,-2.1811367763562648e-17,-7.2887183317246094e-17,-2.1331121497392878e-16
6.0225,-5.3445949787236404e-16,-6.0024061490334231e-16,-6.8434884406557304e-16,-5.960555605217442e-16,-5.0286370337837283e-16,-4.4891625874027067e-16,-4.5751803921829539e-16
6.025,1.4761819599995954e-16,2.8214246007893011e-16,3.0770154446867e-16,2.9760256556145831e-16,2.9915299362002924e-16,5.8098462960041294e-16,3.2203031304914365e-16
6.0275,7.7720634203909661e-16,6.7468904376175107e-16,5.9805089381602328e-16,5.8237048543833879e-16,5.0426907159232311e-16,3.6535176592307034e-16,3.0071922555739726e-16
6.03,-4.7709169304363385e-16,-4.9581645418033525e-16,-5.3158640880465039e-16,-5.589173869615408e-16,-6.7916843765975541e-16,-7.1435759591841393e-16,-6.2095889264813066e-16
6.0325,1.48167239036694e-17,-2.982265299016358e-18,8.6908166554415828e-17,7.3906036927909074e-17,3.9984484591704002e-16,3.9199888676315729e-16,4.955028127462703e-16
6.035,-8.577788157378447e-16,-8.0997996336561323e-16,-9.0232695840364526e-16,-9.301609808290821e-16,-7.4743941087848919e-16,-6.4711680902773696e-16,-6.5162965098041395e-16
6.0375,-4.0975180417392382e-16,-4.1694722128964303e-16,-4.2269777555725337e-16,-4.2279995095733876e-16,-3.0033209415478682e-16,-5.898642674314475e-16,-5.4809260291821759e-16
6.04,5.4948547011883922e-17,3.7197945498151529e-17,1.7456969848131205e-16,2.6508556995454755e-16,1.8699458135070687e-16,7.2698436041018088e-17,-9.4072679449158131e-17
6.0425,3.3766884900807982e-16,3.2844944674736708e-16,3.4234443374402778e-16,3.3644615414882833e-16,2.5894241786741535e-16,2.6821436526924481e-16,2.8929493979736472e-16
6.045,-3.136771359942948e-16,-3.9038377168710138e-16,-3.4304086167337888e-16,-3.8369319466478105e-16,-6.1366517250644899e-16,-5.5297028885879963e-16,-6.2849220784022031e-16
6.0475,-7.8307981099206874e-16,-8.7596037831133957e-16,-8.5720173922269323e-16,-8.7587284095086064e-16,-8.5162404376805632e-16,-8.3095159225915991e-16,-8.7996562239250526e-16
6.05,1.1770515070297619e-16,2.9736215985481818e-17,-8.7463862428239224e-17,-1.4800552539863299e-16,-1.7862449913724946e-16,-1.6507541865792756e-17,-6.6341032485956373e-17
6.0525,-4.5387039791208372e-16,-5.833732035978003e-16,-5.3980734784676114e-16,-5.5989668470796349e-16,-5.1774949433059647e-16,-4.3772537640860976e-16,-3.6941066122592367e-16
6.055,6.7448609775156178e-16,8.1494005445469544e-16,7.8024468063318697e-16,7.7773760705265643e-16,8.0094857537457038e-16,9.6417987332899129e-16,9.938221793943864e-16
6.0575,9.8935495253990107e-16,9.4298761250165779e-16,9.3891019268177295e-16,9.1300058559553135e-16,8.6414011943399719e-16,7.2411071775796907e-16,7.1980763415580877e-16
6.06,5.0802500612768357e-16,5.7722863987714641e-16,6.1777127999548224e-16,6.583482194341314e-16,8.7015071178802712e-16,9.3825397619005908e-16,1.0633877182558291e-15
6.0625,-5.7999480136727986e-16,-6.3982408229624045e-16,-6.8816070980432482e-16,-7.3240904281265642e-16,-7.9761631693735029e-16,-6.8250453114542931e-16,-6.1648995364834097e-16
6.065,-8.5773543013501615e-16,-9.2727591424162295e-16,-8.0699854214863994e-16,-7.5804747510557495e-16,-7.6184203470844855e-16,-5.6013604003674947e-16,-5.3749479215685094e-16
6.0675,-7.9928732549308974e-16,-7.9162868152616359e-16,-7.9501672078461599e-16,-9.3752905531816895e-16,-8.1263745460560188e-16,-5.5251956970087926e-16,-5.7162012501981163e-16
6.07,5.2572733660635801e-16,6.0394278392607405e-16,6.4786606571431841e-16,8.0147496819563301e-16,8.1922023439541235e-16,9.557313305465755e-16,1.0246253143080839e-15
6.0725,1.380319866195683e-16,1.7151686399213286e-16,1.4287193343700303e-16,2.6348567432778777e-16,2.2528615027343592e-16,5.551180745220056e-17,-6.8452305200436527e-17
6.075,-8.184474686030485e-16,-8.173415962685964e-16,-8.5400535845547463e-16,-9.1313470173082399e-16,-8.5068240184192751e-16,-1.0503897963510548e-15,-1.0696366308944994e-15
6.0775,2.2088866844573228e-16,3.034503642472786e-16,4.2774309500058387e-16,4.2600900428680153e-16,3.6965312345043498e-16,3.1637123333397549e-16,3.0933759094850589e-16
6.08,-4.5317088572774249e-16,-5.4453106382855112e-16,-6.0720121706000777e-16,-7.2493632488580615e-16,-7.2956159373331488e-16,-6.5600701013336919e-16,-6.7995234576748347e-16
