Physical Time (s),phi_alt_vol Monitor (N): cv1,phi_alt_vol Monitor (N): cv2,phi_alt_vol Monitor (N): cv3,phi_alt_vol Monitor (N): cv4,phi_alt_vol Monitor (N): cv5,phi_alt_vol Monitor (N): cv6,phi_alt_vol Monitor (N): cv7
5.53,8.4595436989180287e-06,1.5780475205282373e-05,2.7864545536015595e-05,4.1515556754491283e-05,5.6544937984412587e-05,9.0147438275580774e-05,0.00016542049264126654
5.5325,8.4739026890636175e-06,1.5715948234762846e-05,2.7804619501476858e-05,4.1477948125601023e-05,5.6517563043360173e-05,9.0132058191263992e-05,0.00016540309142758881
5.535,8.4874797135012021e-06,1.5662405982492612e-05,2.7752638088897321e-05,4.1444912967667888e-05,5.6492593688237359e-05,9.0116569745912344e-05,0.00016538571076872292
5.5375,8.5000369556309636e-06,1.5620347597932933e-05,2.7709198071976466e-05,4.1416963112462765e-05,5.647038781594582e-05,9.0101116175448043e-05,0.00016536835091887801
5.54,8.5113491296086329e-06,1.558996914550478e-05,2.767477093809586e-05,4.1394555240864134e-05,5.6451271150132639e-05,9.0085802600919294e-05,0.00016535101257024568
5.5425,8.5212104277731916e-06,1.5571203305368963e-05,2.7649705569113388e-05,4.1378069080334866e-05,5.6435534312068769e-05,9.0070743571308431e-05,0.00016533370495384569
5.545,8.5294336186492141e-06,1.5563738976794334e-05,2.7634218308091277e-05,4.1367790112782762e-05,5.6423395320301374e-05,9.0056028855646815e-05,0.00016531641201967935
5.5475,8.5358670018818366e-06,1.5567083845995659e-05,2.7628419883901828e-05,4.1363932785027946e-05,5.6415016209213992e-05,9.0041735081044144e-05,0.00016529914833590716
5.55,8.5403857726477448e-06,1.5580553226686307e-05,2.7632300808097336e-05,4.1366614737721255e-05,5.6410468484510033e-05,9.0027921665736932e-05,0.00016528190702726594
5.5525,8.5429064008502876e-06,1.5603283436256537e-05,2.7645738918677433e-05,4.137586464777424e-05,5.6409750571429954e-05,9.001465122277427e-05,0.00016526468509038284
5.555,8.543388172746231e-06,1.5634274535952683e-05,2.7668499077339639e-05,4.1391619056563123e-05,5.6412787674136027e-05,9.0002007703937555e-05,0.00016524748880365734
5.5575,8.5418297879085833e-06,1.5672447509561361e-05,2.7700244288111287e-05,4.1413707970184144e-05,5.6419420165048265e-05,8.9990057782527214e-05,0.00016523030821928851
5.56,8.5382725616973113e-06,1.5716715852147098e-05,2.7740534901000726e-05,4.1441861923980816e-05,5.6429421081763307e-05,8.9978863795968033e-05,0.00016521315185357224
5.5625,8.5327970647107515e-06,1.5766032252191929e-05,2.7788819736374401e-05,4.1475695989841875e-05,5.6442486654053013e-05,8.9968462472352463e-05,0.00016519601178161024
5.565,8.5255187659656338e-06,1.5819432870847127e-05,2.7844462046808501e-05,4.1514713493591929e-05,5.6458251891377528e-05,8.9958887545872254e-05,0.0001651788874268113
5.5675,8.516582753138403e-06,1.587605996512399e-05,2.790676073749676e-05,4.1558292163669354e-05,5.647630602486557e-05,8.9950158044127716e-05,0.00016516178069063663
5.57,8.5061614017605763e-06,1.5935173318117801e-05,2.7974951291719792e-05,4.1605712981155146e-05,5.649621013647095e-05,8.9942283473714961e-05,0.00016514470348698109
5.5725,8.4944432010659134e-06,1.5996142499848914e-05,2.8048212248571383e-05,4.1656128482098938e-05,5.6517507435762633e-05,8.9935256226947264e-05,0.00016512765843466898
5.575,8.4816283247032839e-06,1.6058433643802403e-05,2.8125684199221496e-05,4.1708566101826184e-05,5.6539734586845076e-05,8.9929052096916854e-05,0.00016511064117030912
5.5775,8.4679312316964459e-06,1.612159204765263e-05,2.8206494820948414e-05,4.1761957662738473e-05,5.6562453042192585e-05,8.9923641608370843e-05,0.00016509365478078347
5.58,8.4535697481571413e-06,1.6185217103672925e-05,2.8289762093445285e-05,4.181516395675346e-05,5.6585270029928811e-05,8.9918975242231998e-05,0.00016507669187799389
5.5825,8.438765814398852e-06,1.6248945741762801e-05,2.8374601487373387e-05,4.1867026833187565e-05,5.6607826225669406e-05,8.9915002999878959e-05,0.00016505976008436785
5.585,8.4237415085474591e-06,1.6312426128498592e-05,2.8460102613117217e-05,4.1916413451437701e-05,5.6629783305843111e-05,8.9911658563121652e-05,0.00016504285882297108
5.5875,8.4087135615854277e-06,1.6375302485511436e-05,2.8545315150412174e-05,4.1962287643563498e-05,5.6650846118204141e-05,8.9908868132098171e-05,0.00016502598980329321
5.59,8.3938920480860189e-06,1.6437200094743565e-05,2.8629191005228591e-05,4.2003780011494648e-05,5.6670781996350796e-05,8.9906548423472843e-05,0.00016500916304270131
5.5925,8.3794707462892198e-06,1.6497705439578783e-05,2.8710552544131839e-05,4.204024686202311e-05,5.6689367220139834e-05,8.9904595291381685e-05,0.00016499237248720252
5.595,8.3656325380238923e-06,1.6556359315148129e-05,2.8788058704883178e-05,4.2071286392807843e-05,5.6706386566739342e-05,8.9902907209029817e-05,0.00016497561881260498
5.5975,8.3525519895158182e-06,1.6612646101570814e-05,2.8860189699216603e-05,4.2096718650745634e-05,5.6721641610402734e-05,8.9901390475589205e-05,0.0001649589104549355
5.6,8.3403931872983036e-06,1.6665978556342067e-05,2.8925256276111489e-05,4.2116546216436889e-05,5.6734941080418518e-05,8.9899944116535928e-05,0.00016494224516209549
5.6025,8.329304314366569e-06,1.6715685537899144e-05,2.8981451830762779e-05,4.2130897547046361e-05,5.6746089441048265e-05,8.9898453982162408e-05,0.00016492559670199691
5.605,8.3194325685037516e-06,1.6761026556636489e-05,2.9026986161624268e-05,4.2139994828170537e-05,5.6754923708395904e-05,8.9896839388142483e-05,0.00016490899359891282
5.6075,8.3109037452776903e-06,1.6801169788635178e-05,2.9060212413600235e-05,4.2144034911921073e-05,5.676125235639266e-05,8.989500416365406e-05,0.00016489241129712736
5.61,8.3038340619013979e-06,1.683520355077761e-05,2.9079869002969512e-05,4.2143193255898568e-05,5.6764917954482149e-05,8.9892890552030868e-05,0.00016487586230465255
5.6125,8.2983154071819947e-06,1.6862137095776326e-05,2.9085200509651472e-05,4.2137591792620855e-05,5.6765752016003983e-05,8.9890422232333442e-05,0.00016485933706533132
5.615,8.2944200968801737e-06,1.6880931362657256e-05,2.9076049282301649e-05,4.212730804986231e-05,5.6763614860822371e-05,8.9887527981240842e-05,0.00016484283495295232
5.6175,8.2921976348940844e-06,1.689053085617151e-05,2.9052867811609054e-05,4.2112383465018527e-05,5.675839676179875e-05,8.9884129121149762e-05,0.00016482635437508429
5.62,8.2916713127540692e-06,1.6889913598158016e-05,2.9016657995017703e-05,4.2092844801777554e-05,5.675002623883656e-05,8.9880146924790585e-05,0.00016480988543264948
5.6225,8.2928489336287805e-06,1.6878166758880749e-05,2.8968850991838166e-05,4.2068745888796526e-05,5.6738492518840488e-05,8.9875520089576836e-05,0.00016479344411441096
5.625,8.2957148592349049e-06,1.6854552400736466e-05,2.8911106385528162e-05,4.2040173827272357e-05,5.6723824155591827e-05,8.9870175845644691e-05,0.00016477702168911867
5.6275,8.3002362452781231e-06,1.6818605941920711e-05,2.8845123550881767e-05,4.2007291354742307e-05,5.6706106698938207e-05,8.9864058088946731e-05,0.00016476061628080383
5.63,8.3063655013165971e-06,1.6770222417163924e-05,2.8772476422658545e-05,4.1970347523395247e-05,5.6685478004946596e-05,8.9857121616690558e-05,0.00016474422639191252
5.6325,8.3140371950541541e-06,1.6709736618075712e-05,2.8694538882528956e-05,4.1929685598888206e-05,5.6662132887482262e-05,8.9849343290155769e-05,0.00016472786116565393
5.635,8.3231651490480504e-06,1.6637967652695883e-05,2.8612450804505799e-05,4.1885736233323733e-05,5.6636301846551949e-05,8.9840702474767043e-05,0.00016471151395479848
5.6375,8.3336452820161121e-06,1.6556240377153738e-05,2.8527248304645125e-05,4.183901544087755e-05,5.6608270301661151e-05,8.9831196251590555e-05,0.00016469518534785229
5.64,8.3453517375808464e-06,1.6466356251046551e-05,2.8439938657315066e-05,4.1790108499049139e-05,5.6578368498838295e-05,8.9820834718060057e-05,0.00016467887622615451
5.6425,8.3581391411579361e-06,1.6370519901462485e-05,2.8351552262041345e-05,4.1739666205853465e-05,5.6546966706500694e-05,8.9809647132724937e-05,0.00016466259423298434
5.645,8.3718399978839045e-06,1.6271219353794765e-05,2.8263179100868898e-05,4.1688378598005727e-05,5.651446415204401e-05,8.9797669456735376e-05,0.00016464633732130493
5.6475,8.3862611630590682e-06,1.6171077678311132e-05,2.8175962171513068e-05,4.163696450265551e-05,5.648127120165711e-05,8.9784931348425037e-05,0.00016463007238470516
5.65,8.4012043561555917e-06,1.6072713190559603e-05,2.8091111133988326e-05,4.1586193743179294e-05,5.6447842415116279e-05,8.9771516222695631e-05,0.00016461382864610885
5.6525,8.4164510304147635e-06,1.5978560258054839e-05,2.8009822157137291e-05,4.1536830400401934e-05,5.6414667212104785e-05,8.9757495716927767e-05,0.00016459759765816043
5.655,8.4317735646353634e-06,1.5890759397066045e-05,2.793325785458524e-05,4.1489626975314421e-05,5.6382228554337108e-05,8.974295531669467e-05,0.00016458138214005223
5.6575,8.4469325722387993e-06,1.5811091920036895e-05,2.7862495133337561e-05,4.1445298084607e-05,5.6351011840597801e-05,8.9727995904729184e-05,0.00016456517421952713
5.66,8.4616867886581799e-06,1.5740966317689987e-05,2.7798490638282661e-05,4.1404499192475915e-05,5.6321474146703303e-05,8.9712731732205628e-05,0.00016454897414052504
5.6625,8.4757970281253779e-06,1.5681428292075963e-05,2.774207204527466e-05,4.1367853829905594e-05,5.6294043549923325e-05,8.9697283493252438e-05,0.00016453280823815739
5.665,8.4890173773045746e-06,1.5633156333982358e-05,2.7693909304436696e-05,4.1335914533997614e-05,5.6269108824292554e-05,8.9681707488375648e-05,0.00016451665396850415
5.6675,8.5011168256348802e-06,1.5596511663988588e-05,2.7654551897699758e-05,4.1309204185781686e-05,5.6247041131633112e-05,8.9666164949285884e-05,0.00016450052857290903
5.67,8.5118762670654055e-06,1.5571566325247315e-05,2.7624420253991958e-05,4.1288176384101649e-05,5.622817546163916e-05,8.9650766863211425e-05,0.00016448443278443178
5.6725,8.5210922936636481e-06,1.5558131270457194e-05,2.7603801418397492e-05,4.1273192753159391e-05,5.6212791234800223e-05,8.9635621220543097e-05,0.00016446834380105558
5.675,8.5285961107418573e-06,1.5555808585150143e-05,2.7592877855626268e-05,4.1264548550173801e-05,5.6201127571111192e-05,8.9620852654570253e-05,0.00016445228579439443
5.6775,8.5342451649627854e-06,1.5564017226328052e-05,2.7591709518698098e-05,4.1262441033510777e-05,5.6193337329093392e-05,8.9606532325396635e-05,0.00016443625047233451
5.68,8.5379310576003714e-06,1.5581982930170751e-05,2.7600244085857849e-05,4.1266976422100869e-05,5.618949128534048e-05,8.9592723098590762e-05,0.00016442023155012649
5.6825,8.5395875203989737e-06,1.5608766228622082e-05,2.7618311105249125e-05,4.1278165566851502e-05,5.6189582574930497e-05,8.9579488825458807e-05,0.00016440421806606726
5.685,8.539194325562263e-06,1.5643322934073972e-05,2.7645642057436942e-05,4.1295929888991468e-05,5.6193536377802399e-05,8.9566924425321979e-05,0.00016438822400321098
5.6875,8.5367691233165956e-06,1.568455938387274e-05,2.7681856813361663e-05,4.1320079004637363e-05,5.6201190899798281e-05,8.9555105853851216e-05,0.00016437224808279869
5.69,8.5323738839272284e-06,1.5731400502388661e-05,2.7726466134145573e-05,4.13503150444783e-05,5.6212312445654279e-05,8.9544101335574231e-05,0.00016435629858235122
5.6925,8.5261018604161007e-06,1.5782826614960592e-05,2.7778861134815959e-05,4.1386213327018627e-05,5.6226577415318406e-05,8.9533941153304065e-05,0.00016434035169560012
5.695,8.5180845371761997e-06,1.5837922448603933e-05,2.783837069028871e-05,4.1427243521294128e-05,5.6243617780070633e-05,8.9524673478427044e-05,0.00016432442329681249
5.6975,8.5084817908845999e-06,1.5895885207015154e-05,2.7904248977592293e-05,4.147274957368412e-05,5.6263015315901704e-05,8.9516323448853924e-05,0.00016430852243227105
5.7,8.4974702246020066e-06,1.5956022189387942e-05,2.7975675450240867e-05,4.1521961975235185e-05,5.6284312218804377e-05,8.9508892429006342e-05,0.00016429264321061161
5.7025,8.4852467862438936e-06,1.6017751107883975e-05,2.805178407140848e-05,4.1573982300806082e-05,5.6307043801397671e-05,8.9502376617676808e-05,0.00016427678911555731
5.705,8.4720156243213976e-06,1.6080574477580854e-05,2.813167738095931e-05,4.1627787634009981e-05,5.6330734758856064e-05,8.9496747903205457e-05,0.00016426094689666332
5.7075,8.4579959595896794e-06,1.6144069636786151e-05,2.8214458719261236e-05,4.1682272089761039e-05,5.6354954438283699e-05,8.9491979784515809e-05,0.00016424512784291527
5.71,8.443411146939628e-06,1.620786044047911e-05,2.8299232694602341e-05,4.1736278487127532e-05,5.6379320320771755e-05,8.9488035616606975e-05,0.00016422934801288392
5.7125,8.4284821985157404e-06,1.6271589324180988e-05,2.8385089072107654e-05,4.1788627885224289e-05,5.6403459937573157e-05,8.9484851966616612e-05,0.00016421360052063316
5.715,8.4134284088069246e-06,1.6334903763353824e-05,2.8471091873334873e-05,4.1838197543482211e-05,5.6427027959231359e-05,8.94823535670462e-05,0.00016419787778073353
5.7175,8.3984633230930654e-06,1.6397442005263881e-05,2.8556249404848508e-05,4.1883991011652046e-05,5.6449733783872756e-05,8.9480464191621465e-05,0.00016418218868971277
5.72,8.3837920581618857e-06,1.6458815006113013e-05,2.8639462174471239e-05,4.1925209994194067e-05,5.6471338969065851e-05,8.9479093006496522e-05,0.00016416654348337391
5.7225,8.369579096748284e-06,1.6518557863136437e-05,2.8719443616169177e-05,4.1961253063049283e-05,5.6491561643347876e-05,8.9478075635344097e-05,0.00016415087401899591
5.725,8.3560389949829656e-06,1.6576234918120935e-05,2.8794831553188872e-05,4.1991864955613696e-05,5.6510239043438865e-05,8.9477375257614286e-05,0.00016413526536815685
5.7275,8.3433348822972987e-06,1.6631289396860992e-05,2.8864017535071123e-05,4.2016928081042707e-05,5.6527142886749608e-05,8.9476875466711395e-05,0.0001641197116366718
5.73,8.3316222348758905e-06,1.6683093640415079e-05,2.8925249708896557e-05,4.2036495996922898e-05,5.6542054935536882e-05,8.9476457951672388e-05,0.00016410419640278104
5.7325,8.3210480569397588e-06,1.6730943053140838e-05,2.8976713986893234e-05,4.2050736347054964e-05,5.6554770123273117e-05,8.9476015503675135e-05,0.0001640887160005573
5.735,8.3117313174256463e-06,1.677402826918564e-05,2.9016636892836018e-05,4.205982656788781e-05,5.656505563195191e-05,8.9475400479786885e-05,0.00016407322447167886
5.7375,8.3038243297928208e-06,1.6811524687845843e-05,2.9043585469909949e-05,4.2064001746454953e-05,5.6572767352276569e-05,8.9474585554638066e-05,0.0001640577888372654
5.74,8.2974232443053278e-06,1.6842467381803401e-05,2.9056511984726368e-05,4.2063375950240049e-05,5.6577699474774174e-05,8.9473474631090278e-05,0.00016404237795205251
5.7425,8.2926124290343786e-06,1.6865840005584247e-05,2.9054944151483276e-05,4.205802851615423e-05,5.6579676566123697e-05,8.9471995989375675e-05,0.00016402699889191938
5.745,8.2894524244621261e-06,1.6880585876259421e-05,2.9039011435143181e-05,4.2047978938167297e-05,5.6578539877654761e-05,8.9470064399833226e-05,0.00016401163857253072
5.7475,8.2879831923275308e-06,1.6885657261169615e-05,2.9009447024765555e-05,4.2033218950379985e-05,5.6574170324550563e-05,8.9467594346343519e-05,0.00016399629393248577
5.75,8.288216438916556e-06,1.6880067668629805e-05,2.896748400863569e-05,4.201373719246726e-05,5.6566491337574942e-05,8.9464502074902238e-05,0.00016398095562861854
5.7525,8.2901498825916829e-06,1.6862970193118547e-05,2.8914691509289725e-05,4.1989555683745384e-05,5.6555484161598803e-05,8.9460709111391812e-05,0.0001639656235764933
5.755,8.2937627643329239e-06,1.683374113290777e-05,2.8852780014354723e-05,4.1960770087310548e-05,5.6541194298322033e-05,8.9456152402900066e-05,0.00016395031306208434
5.7575,8.2990146518852769e-06,1.6792065224110067e-05,2.8783404154604764e-05,4.192755442612985e-05,5.6523712710177009e-05,8.9450764356055032e-05,0.00016393501554099648
5.76,8.3058482659012899e-06,1.6738024770125127e-05,2.8708050164594755e-05,4.1890183655561808e-05,5.6503188476874865e-05,8.9444491724516946e-05,0.00016391972065542742
5.7625,8.314193565402058e-06,1.667217480819476e-05,2.862797355971513e-05,4.1849042704710331e-05,5.6479840092909557e-05,8.9437315932152677e-05,0.00016390445053959227
5.765,8.3239527182068684e-06,1.6595561471182234e-05,2.8544249175651588e-05,4.1804599997634619e-05,5.6453908995129069e-05,8.9429205422321135e-05,0.00016388918301007852
5.7675,8.3350132844208358e-06,1.6509735797429354e-05,2.8457898979990454e-05,4.1757413846714229e-05,5.6425704948061239e-05,8.9420161034211459e-05,0.00016387392670269324
5.77,8.3472398095727901e-06,1.6416697983705877e-05,2.836993847964244e-05,4.1708107254203682e-05,5.639557857676105e-05,8.941019250316445e-05,0.00016385868285135715
5.7725,8.3604752197220073e-06,1.631880073334115e-05,2.8281428524692103e-05,4.1657366199521042e-05,5.6363916119084919e-05,8.9399324694817747e-05,0.00016384345295255762
5.775,8.3745417172556782e-06,1.6218624631208366e-05,2.8193494551368264e-05,4.1605910147515953e-05,5.633113342242516e-05,8.9387590275412374e-05,0.00016382822744807562
5.7775,8.3892467823212429e-06,1.6118818128061849e-05,2.8107330593223688e-05,4.1554505025439452e-05,5.6297684922445765e-05,8.9375054593903932e-05,0.00016381302108877269
5.78,8.4043777784209246e-06,1.6021939417541442e-05,2.8024146349817019e-05,4.1503925904558508e-05,5.6264023200374173e-05,8.9361777335480557e-05,0.00016379782416879327
5.7825,8.4197123091672743e-06,1.5930301626759775e-05,2.7945131968219699e-05,4.1454953433084246e-05,5.6230670009226399e-05,8.9347840635289565e-05,0.00016378263733236138
5.785,8.4350162873347991e-06,1.5845891173268039e-05,2.7871416475965038e-05,4.1408344059927339e-05,5.619811960590336e-05,8.9333328325749895e-05,0.0001637674560863513
5.7875,8.4500515675667709e-06,1.5770324546199654e-05,2.7804028481063374e-05,4.1364812286875423e-05,5.6166879061626697e-05,8.9318363660825291e-05,0.00016375229793544425
5.79,8.4645711120943557e-06,1.570483973213783e-05,2.774385435931399e-05,4.1325007681959217e-05,5.6137400177187592e-05,8.9303056898981751e-05,0.00016373714674328146
5.7925,8.4783338602423618e-06,1.5650316479623928e-05,2.7691650749252942e-05,4.1289544221318859e-05,5.6110119925187798e-05,8.9287532416000299e-05,0.00016372202048910836
5.795,8.4910983173046528e-06,1.560728257532021e-05,2.7648023297176881e-05,4.1258981655784509e-05,5.6085442055140813e-05,8.9271864577078475e-05,0.00016370691301675672
5.7975,8.5026374572791528e-06,1.5575961097784761e-05,2.7613455819102181e-05,4.1233838826191602e-05,5.6063736856349234e-05,8.9256210829345044e-05,0.0001636918343728907
