Physical Time (s),aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
4.2325,1.5633655794997947e-11,2.0643133963792168e-11,2.7090346650505364e-11,3.4474539644133092e-11,4.2101556950290693e-11,5.4498422127540303e-11,5.2672231642727607e-11
4.235,1.5685630673687311e-11,2.0575668273433468e-11,2.7032588527842312e-11,3.4416793538893563e-11,4.2040165340432762e-11,5.4412790490885065e-11,5.2766760281339771e-11
4.2375,1.5758159736647038e-11,2.0532045861578705e-11,2.700191128189413e-11,3.4387748269166047e-11,4.2009825485530806e-11,5.4361696193329671e-11,5.2884877385997203e-11
4.24,1.5829988963844551e-11,2.0488553939125954e-11,2.6972593880483836e-11,3.4359576386481916e-11,4.197942141463346e-11,5.4308401051901776e-11,5.2988181855214312e-11
4.2425,1.5888328632977453e-11,2.0430405527155602e-11,2.6926558047180393e-11,3.4311181680948269e-11,4.1924996806986947e-11,5.4224980964470177e-11,5.3047326154538394e-11
4.245,1.5964556817541524e-11,2.0393956432405886e-11,2.6905381573059807e-11,3.4289004620528296e-11,4.189918460233716e-11,5.4174210817183636e-11,5.3129595484677162e-11
4.2475,1.6025712252482676e-11,2.0341954711014083e-11,2.6867311285519375e-11,3.4246550121213965e-11,4.1850154756726145e-11,5.4095456898869396e-11,5.3171321200331023e-11
4.25,1.6088692398363692e-11,2.0293431542205426e-11,2.6833393344261032e-11,3.4207662617069407e-11,4.1804534263870545e-11,5.401914182035718e-11,5.3205125969644876e-11
4.2525,1.6166037202785089e-11,2.0264596595318216e-11,2.6822307891155415e-11,3.4192816469177539e-11,4.1785557307284091e-11,5.3972787969597457e-11,5.3260523899315069e-11
4.255,1.6245576355466603e-11,2.0241012561614137e-11,2.6816524150672859e-11,3.4183004543006533e-11,4.1771109334862217e-11,5.3930339074592404e-11,5.3310868716642184e-11
4.2575,1.6323953724126648e-11,2.0219774501976892e-11,2.6813238290198596e-11,3.4175095677091486e-11,4.1757792930140079e-11,5.3888415895876234e-11,5.3352451218668621e-11
4.26,1.6402521971962786e-11,2.02021462401677e-11,2.6814093755684316e-11,3.4169960038686565e-11,4.1746887337835449e-11,5.384961650998983e-11,5.3388979315874835e-11
4.2625,1.6498172956954891e-11,2.0207533581104689e-11,2.6840952976093687e-11,3.4192749257891409e-11,4.1767111418757466e-11,5.3846351058116334e-11,5.3455206279182375e-11
4.265,1.6576331646547009e-11,2.0197618806193477e-11,2.6850033439300404e-11,3.4194064635398988e-11,4.1762123513087905e-11,5.3812656833904991e-11,5.3481867552342065e-11
4.2675,1.6670225985491659e-11,2.0210434797847963e-11,2.688458765572923e-11,3.4223673115992862e-11,4.1788585337582039e-11,5.3815511657006944e-11,5.3540953694638003e-11
4.27,1.6763173463743787e-11,2.0227199515516958e-11,2.6923172968580396e-11,3.4256291140004323e-11,4.1818189345188065e-11,5.3822673626808329e-11,5.3598189167669215e-11
4.2725,1.6857018490004051e-11,2.0250095355735738e-11,2.696783501276085e-11,3.4294248873401993e-11,4.1852173529983773e-11,5.3833681874651359e-11,5.3653054142877656e-11
4.275,1.6963039579641688e-11,2.0292677528658137e-11,2.7034748502396976e-11,3.4356716286341444e-11,4.1913774957124904e-11,5.3877549283873561e-11,5.3737726805599735e-11
4.2775,1.7066491753777926e-11,2.0338472884825829e-11,2.7104336484696048e-11,3.4420316002171133e-11,4.1975953402440755e-11,5.3921721059829138e-11,5.3818079830186222e-11
4.28,1.7168465483576484e-11,2.0388804642680973e-11,2.7177995175120753e-11,3.4487241268825219e-11,4.2041348265289599e-11,5.396933669168543e-11,5.3897359875452156e-11
4.2825,1.7268909902852128e-11,2.044385664519171e-11,2.7255868997691143e-11,3.4556949084680623e-11,4.2109934090745627e-11,5.4020398312716673e-11,5.3976804750294117e-11
4.285,1.7398021612999665e-11,2.0538690305328117e-11,2.7378257045982413e-11,3.4676160736007121e-11,4.2232047204462276e-11,5.4135216135194126e-11,5.4121650460959876e-11
4.2875,1.7522379152674314e-11,2.0635747284932857e-11,2.750205228180025e-11,3.479582986542478e-11,4.23546496693782e-11,5.425195189881421e-11,5.426535993022833e-11
4.29,1.7630589228381189e-11,2.0720973960120373e-11,2.7610668599478314e-11,3.4896635083305695e-11,4.2455052502293654e-11,5.4343760349981541e-11,5.438012929587068e-11
4.2925,1.7735646759256343e-11,2.0809725604754599e-11,2.7722004113118308e-11,3.4999994162134863e-11,4.2557346037546154e-11,5.4437944175249732e-11,5.4495540637623906e-11
4.295,1.785428610331356e-11,2.0921719575735556e-11,2.7858245927112573e-11,3.5130364862500406e-11,4.2690126866398763e-11,5.4567613889199433e-11,5.46473944997872e-11
4.2975,1.7981376285101568e-11,2.105166350617146e-11,2.8014554270345569e-11,3.5283153293002913e-11,4.2848281860218499e-11,5.4728013849232238e-11,5.4831236905580761e-11
4.3,1.8106510047381598e-11,2.118665156792537e-11,2.8174614405566967e-11,3.5438910606760696e-11,4.3009779751031409e-11,5.4893729350211635e-11,5.5019263975952628e-11
4.3025,1.8226860748492467e-11,2.1323793649803543e-11,2.833558139033353e-11,3.5594644531929668e-11,4.3171069559275845e-11,5.505968162411159e-11,5.5206963773978069e-11
4.305,1.8325461780184834e-11,2.1443842195844478e-11,2.8475123117294793e-11,3.5725751418317842e-11,4.3303727939910513e-11,5.5191797651116986e-11,5.5358343478978472e-11
4.3075,1.8432932014539089e-11,2.1582172417644084e-11,2.8634444959631107e-11,3.5878765968318254e-11,4.3462725573746115e-11,5.5357172718177917e-11,5.5544675808974187e-11
4.31,1.8521803428625614e-11,2.1706665520108508e-11,2.8775675416058103e-11,3.6010399662653049e-11,4.3597741241820434e-11,5.5494876801092943e-11,5.5701343252528559e-11
4.3125,1.8622454638577201e-11,2.1852342202413357e-11,2.8938979913641451e-11,3.6166425140958698e-11,4.3759899070306513e-11,5.5665789119612952e-11,5.5893874969527501e-11
4.315,1.8714950640617108e-11,2.1996180872752145e-11,2.9099130809188216e-11,3.6318822899861156e-11,4.3918047151472473e-11,5.5833465112506185e-11,5.6083435057445678e-11
4.3175,1.8834784698978494e-11,2.2178721049543562e-11,2.9301224453234553e-11,3.6518427180495653e-11,4.4127124463059236e-11,5.6062861059036095e-11,5.6339714989859134e-11
4.32,1.8918185508647372e-11,2.2326166514266655e-11,2.9461522705435311e-11,3.667084286262575e-11,4.4282915002144631e-11,5.6229127739643703e-11,5.6528927061222027e-11
4.3225,1.8996795021138804e-11,2.2475213073993437e-11,2.9621865452609677e-11,3.6822638475466621e-11,4.4438900059002045e-11,5.6397770449915037e-11,5.6721262542925285e-11
4.325,1.9069344211086034e-11,2.2623843196157268e-11,2.9780115261494792e-11,3.6972233585595463e-11,4.4592024928055854e-11,5.6564001634970779e-11,5.6912581863843484e-11
4.3275,1.9150861397216511e-11,2.2789395106699574e-11,2.9955712942881608e-11,3.7141913645090268e-11,4.4768486814136681e-11,5.6759616624787667e-11,5.7136891498199979e-11
4.33,1.9211321015251095e-11,2.2936941071303129e-11,3.0109154907261579e-11,3.7286666273176729e-11,4.491708459883983e-11,5.6924563616940633e-11,5.7329720537753713e-11
4.3325,1.9266464197380419e-11,2.3084041503099145e-11,3.0260162052306395e-11,3.7429224603034045e-11,4.5064207001616585e-11,5.7088489308109831e-11,5.7522889893716248e-11
4.335,1.931298889241337e-11,2.3226742763980744e-11,3.0404756571672708e-11,3.7565901710819111e-11,4.5205488606894051e-11,5.7247851173320552e-11,5.7713095080884573e-11
4.3375,1.9372422844449529e-11,2.3389094466395022e-11,3.0569772092072177e-11,3.7726309248377992e-11,4.5373844146307833e-11,5.743917861493531e-11,5.7939344998024188e-11
4.34,1.9408250279307976e-11,2.3529482924165307e-11,3.0708456984490348e-11,3.7857632868364735e-11,4.5510557950748192e-11,5.7594855624128707e-11,5.8130253763670384e-11
4.3425,1.9437729997863626e-11,2.3667133055184818e-11,3.0842078338666158e-11,3.79844505069293e-11,4.5643157452237933e-11,5.7748561524190575e-11,5.8320835731265617e-11
4.345,1.9494923988461898e-11,2.3840652615855308e-11,3.1015720051375035e-11,3.8157207222992213e-11,4.582741548113525e-11,5.7963831330878715e-11,5.8578962673436263e-11
4.3475,1.9495880090953039e-11,2.3953670187457878e-11,3.1118915446100927e-11,3.8251351127716003e-11,4.5924450621920912e-11,5.8078022649692498e-11,5.8731930046797255e-11
4.35,1.9492084934973836e-11,2.4064298421463232e-11,3.1217935893136421e-11,3.8341676240650917e-11,4.6018064553864015e-11,5.8188908619227715e-11,5.8883694232079009e-11
4.3525,1.9484065498175357e-11,2.4172598531342781e-11,3.1313327293669132e-11,3.8429234625292761e-11,4.610876604896722e-11,5.8298055174108365e-11,5.9036794901055785e-11
4.355,1.9487339171341498e-11,2.4296426414580081e-11,3.1425659696198886e-11,3.853683933006433e-11,4.6222933767693999e-11,5.8436334882832598e-11,5.9224217058142785e-11
4.3575,1.9486233193665951e-11,2.4417104313428877e-11,3.1533839992651153e-11,3.864096417719937e-11,4.6334201857245809e-11,5.8572722824230439e-11,5.9413281611442453e-11
4.36,1.9479920496924865e-11,2.4533522071543797e-11,3.1636330535673946e-11,3.8740535542952364e-11,4.6441996760626635e-11,5.870691159120394e-11,5.9602570430868872e-11
4.3625,1.9451835033683112e-11,2.4626287526740044e-11,3.1711225718347214e-11,3.8810980972523642e-11,4.6518983361091937e-11,5.8806157006850477e-11,5.9758272839595631e-11
4.365,1.9420876916422002e-11,2.4716207670332797e-11,3.1781912501294041e-11,3.8877714721830771e-11,4.6592198403477874e-11,5.8901945823203389e-11,5.9914057254397548e-11
4.3675,1.9369313828300619e-11,2.4782517547314511e-11,3.182534346635243e-11,3.8915493180190513e-11,4.6634737546878674e-11,5.8964369954886291e-11,6.0037338432327635e-11
4.37,1.9330774497627349e-11,2.4863928341821232e-11,3.1885607917925463e-11,3.8973300952103045e-11,4.6700474225139169e-11,5.9055564434250602e-11,6.0196409506640355e-11
4.3725,1.9285843468979273e-11,2.4938137729627572e-11,3.1937644645891042e-11,3.9024093900375384e-11,4.6760155698516896e-11,5.9140837814752819e-11,6.0354361689046007e-11
4.375,1.9239312543522157e-11,2.5009313208547267e-11,3.1985575062782862e-11,3.9072365649181545e-11,4.6816634457937283e-11,5.9223649101001968e-11,6.0514005979365235e-11
4.3775,1.9174817587745716e-11,2.505803907872025e-11,3.2007609291107221e-11,3.9092617900807276e-11,4.6843295827268047e-11,5.9271702131830365e-11,6.0641911403735931e-11
4.38,1.9107513515156287e-11,2.5101916086148312e-11,3.2025280402252091e-11,3.9109565669341752e-11,4.6867208076663105e-11,5.9317311902945433e-11,6.077279675080002e-11
4.3825,1.9054099803673438e-11,2.5159239390834568e-11,3.2058022362291407e-11,3.9146233354090874e-11,4.6915032799965265e-11,5.9392663866899519e-11,6.094123140382618e-11
4.385,1.8997998394979634e-11,2.5211476001697357e-11,3.2085576581233619e-11,3.9179526337373004e-11,4.6959164976253946e-11,5.9465022159326952e-11,6.1111895031404569e-11
4.3875,1.8908175374614256e-11,2.5221798857276728e-11,3.2065790842139106e-11,3.9160997376700646e-11,4.6946631785088497e-11,5.9471708417778974e-11,6.1218108131913028e-11
4.39,1.8815890879453243e-11,2.5225767610405654e-11,3.2039825239594967e-11,3.9136699462941163e-11,4.6929775926194125e-11,5.947420393911307e-11,6.132581891616012e-11
4.3925,1.8738876103933869e-11,2.5244370222404579e-11,3.20308418065693e-11,3.9133397114898606e-11,4.6938836668651282e-11,5.9508697086346347e-11,6.1473330374489988e-11
4.395,1.8627942580643579e-11,2.5219455276688584e-11,3.1973618058414275e-11,3.9077237901960716e-11,4.6890353817774305e-11,5.9476622351796205e-11,6.1555660085247793e-11
4.3975,1.8517401315513521e-11,2.5190189708463368e-11,3.1912343067776489e-11,3.9018347307060863e-11,4.683978558209752e-11,5.9442473046228814e-11,6.1641275200486026e-11
4.4,1.8389920211863812e-11,2.5136990158856952e-11,3.1825333637048685e-11,3.893236512310742e-11,4.6760198989246168e-11,5.9375528898401907e-11,6.1697392637636658e-11
4.4025,1.8265455639026287e-11,2.5081641337128861e-11,3.1736542351760829e-11,3.8846234748917614e-11,4.6681574864179404e-11,5.9311265989654394e-11,6.1761877322575449e-11
4.405,1.8122308337329865e-11,2.5000233485019184e-11,3.1619883177667377e-11,3.8730740565231718e-11,4.6571873180270905e-11,5.9211815889183734e-11,6.1793797735523122e-11
4.4075,1.7981698633917285e-11,2.4915589002140384e-11,3.1500569015451689e-11,3.8613683564069255e-11,4.6461763062160397e-11,5.9111629570663058e-11,6.1829829492365514e-11
4.41,1.7857090324972978e-11,2.4844785393950377e-11,3.1398713195077858e-11,3.8517953675310983e-11,4.6376444491778948e-11,5.9041581930847241e-11,6.1903115609964143e-11
4.4125,1.7718337641016734e-11,2.4751055322999809e-11,3.1272098751124866e-11,3.8396113076531632e-11,4.6262583045330417e-11,5.8939040184423233e-11,6.1946218424455961e-11
4.415,1.7582250700579879e-11,2.4654534762918276e-11,3.1144062270062347e-11,3.8273989878520543e-11,4.6149522836713661e-11,5.8837467900299856e-11,6.1995267715674695e-11
4.4175,1.7431748612884136e-11,2.4535371455202154e-11,3.0991611673488006e-11,3.8125916651041248e-11,4.600906119435928e-11,5.8704672311248041e-11,6.2014933532662295e-11
4.42,1.7299976757010807e-11,2.443104411396368e-11,3.0857331348302577e-11,3.7999851230522424e-11,4.5894050720761017e-11,5.8602676395476631e-11,6.2071229174646705e-11
4.4225,1.7157342283915272e-11,2.4307799347797282e-11,3.0702452775647133e-11,3.7850741253518617e-11,4.5753224902153572e-11,5.8469732988035531e-11,6.2097987042279908e-11
4.425,1.6999810844126564e-11,2.4161113042513374e-11,3.0522859683833622e-11,3.7674804082397844e-11,4.5582549220283332e-11,5.8302354174180621e-11,6.2090936509706612e-11
4.4275,1.6830525205333917e-11,2.3993958173270754e-11,3.0321255860015404e-11,3.7474739088165029e-11,4.5385773361771261e-11,5.8104035231115072e-11,6.2053693187553007e-11
4.43,1.6664765460693245e-11,2.3823807930346471e-11,3.0118006936818182e-11,3.72740184139609e-11,4.5189175645350866e-11,5.7906324493331746e-11,6.2019016348617463e-11
4.4325,1.6502907733456676e-11,2.365159143239211e-11,2.9913888675237252e-11,3.7073429664653855e-11,4.4993128850156046e-11,5.7708909742968725e-11,6.1986355744640957e-11
4.435,1.6360637846760952e-11,2.3495225249346738e-11,2.9729465795812979e-11,3.6895955752953529e-11,4.482349626262931e-11,5.7543054818719719e-11,6.1989292391475195e-11
4.4375,1.6223660919683112e-11,2.3338014571497558e-11,2.9545385271602488e-11,3.6719538266374034e-11,4.4654599725865251e-11,5.7377339326613204e-11,6.1993329489196721e-11
4.44,1.6091725906099511e-11,2.3179977608742072e-11,2.9362255908395692e-11,3.6544604240629289e-11,4.4487946917902095e-11,5.7214273386747791e-11,6.1999785714558232e-11
4.4425,1.5948720362608e-11,2.3002626072325437e-11,2.9158715026544194e-11,3.6346892885127508e-11,4.4295066668794331e-11,5.7018924246607853e-11,6.1971402282594768e-11
4.445,1.5792608687564569e-11,2.2803883855702802e-11,2.8932523970309939e-11,3.6123711658254864e-11,4.4073727510337502e-11,5.6790867696245335e-11,6.1907399246873088e-11
4.4475,1.5658684722176173e-11,2.2624381616538065e-11,2.8729980511952862e-11,3.5927421593070899e-11,4.3881824095362332e-11,5.6596092474197613e-11,6.1877770841809343e-11
4.45,1.5548291143013779e-11,2.2465591416806406e-11,2.8551511573696659e-11,3.5758171809608032e-11,4.3719505950388335e-11,5.6435897861965177e-11,6.1883085216073329e-11
4.4525,1.5441089505354714e-11,2.2304730261322931e-11,2.8372579481174074e-11,3.5588629715624231e-11,4.3556963818929506e-11,5.6275448851445336e-11,6.1885627505851377e-11
4.455,1.5308757656938894e-11,2.2108564742948536e-11,2.8154591298854967e-11,3.5373961851612848e-11,4.334317480269856e-11,5.6052547626959942e-11,6.1817868566724918e-11
4.4575,1.518079363847805e-11,2.1911554615825275e-11,2.7936965649064527e-11,3.5159927854535451e-11,4.3128915919713409e-11,5.5828722276499933e-11,6.1745218908613157e-11
4.46,1.5075118969334106e-11,2.173521102564095e-11,2.7744251281474752e-11,3.4973880552548817e-11,4.294608995972072e-11,5.5641177365369802e-11,6.1707169469958335e-11
4.4625,1.4974927975346763e-11,2.1559353235246643e-11,2.7552391674655637e-11,3.4787873716779902e-11,4.2761849702817042e-11,5.5450418824660454e-11,6.1660496114888148e-11
4.465,1.4864566630146362e-11,2.1366850101914025e-11,2.7343064566590635e-11,3.4581635234511654e-11,4.2553573641582175e-11,5.5229443234942928e-11,6.1574902178257848e-11
4.4675,1.4745892810441166e-11,2.1159323149333858e-11,2.7117669027124481e-11,3.43560056896334e-11,4.2321597752079825e-11,5.4977974244367371e-11,6.145016927669152e-11
4.47,1.4660789746120807e-11,2.0986638827818826e-11,2.6933123024090822e-11,3.4176663279711646e-11,4.2139907188255813e-11,5.4785654172846482e-11,6.1383329354877467e-11
4.4725,1.45853610455742e-11,2.0820109386010047e-11,2.6756054854955231e-11,3.4003673783227866e-11,4.196338120500106e-11,5.459655665577739e-11,6.131253939838889e-11
4.475,1.451415865737922e-11,2.0654415520496948e-11,2.6581127406793587e-11,3.3832320174539681e-11,4.1788109991972729e-11,5.4408487602446272e-11,6.1234883324702821e-11
4.4775,1.4452806431556808e-11,2.0495169873356633e-11,2.6413611288790959e-11,3.366792977594286e-11,4.1618626644172249e-11,5.4224279637659255e-11,6.1152625814186381e-11
4.48,1.4379818860083556e-11,2.0318850381272375e-11,2.6227404501835944e-11,3.3480485692098444e-11,4.142254117646596e-11,5.4007162828386014e-11,6.1026351688729411e-11
4.4825,1.4313866757857593e-11,2.0146739975280859e-11,2.604582918987938e-11,3.3297166463211149e-11,4.1228949302522701e-11,5.3791466427271514e-11,6.0892309832624693e-11
4.485,1.4238765971940033e-11,1.9960936764804201e-11,2.5849388401473999e-11,3.3094793955067724e-11,4.1012227624548745e-11,5.3546888980740417e-11,6.0717702968757644e-11
4.4875,1.4171204316740476e-11,1.9780512347074968e-11,2.5659320146192179e-11,3.2898420198354114e-11,4.0800555553875021e-11,5.3305668954835701e-11,6.0536909727188291e-11
4.49,1.4125217938642123e-11,1.9622086644704538e-11,2.5495064775864033e-11,3.272983927565528e-11,4.0618802011197684e-11,5.3098373177126221e-11,6.0382535257227036e-11
4.4925,1.4115616791896766e-11,1.9503686981891749e-11,2.5377033537873315e-11,3.2612071046130406e-11,4.0492203280400255e-11,5.2953539107610145e-11,6.0286238767945426e-11
4.495,1.4113774004553333e-11,1.939184229880963e-11,2.5266832115781905e-11,3.2501104824526301e-11,4.0370718268036917e-11,5.2812754438932571e-11,6.0183639294993719e-11
4.4975,1.4101327370691584e-11,1.9266216576605166e-11,2.5140695419264498e-11,3.2370529765182697e-11,4.0226116714340711e-11,5.2643258212992098e-11,6.0040001716298267e-11
4.5,1.4110771728398464e-11,1.916365232424626e-11,2.5041512437231276e-11,3.2268241572390173e-11,4.0110960264213782e-11,5.2506727577104138e-11,5.9922676535902924e-11
4.5025,1.4108971203040042e-11,1.9047101510532057e-11,2.4926486791475884e-11,3.2146171796698832e-11,3.9972152972859035e-11,5.2339784121981936e-11,5.9762445449531167e-11
4.505,1.4143053647025463e-11,1.8971616805798671e-11,2.4858921279951174e-11,3.2076039633090322e-11,3.9889768522724134e-11,5.2238447273055132e-11,5.9663676934524622e-11
4.5075,1.4167547019933051e-11,1.8884236096601066e-11,2.4778000801265554e-11,3.1988633007036919e-11,3.9785324473498631e-11,5.2107454838267494e-11,5.952300004652231e-11
4.51,1.4212053243649655e-11,1.882001560700025e-11,2.4723520522256825e-11,3.1929212476129901e-11,3.9710066454646521e-11,5.2008907561184504e-11,5.9408609692494435e-11
4.5125,1.4260165265276327e-11,1.876026617199414e-11,2.4673682209612197e-11,3.1872673729020706e-11,3.9636473235671128e-11,5.1909787780911326e-11,5.9285556758189203e-11
