Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
5.5075,1.6681392424498007e-11,2.0709838826622778e-11,2.7333640196080533e-11,3.442729070366706e-11,4.1986097201880606e-11,5.5258287117786698e-11,6.4099503163744339e-11
5.51,1.6682126135297435e-11,2.0752216165900092e-11,2.7374819838763385e-11,3.4442936297747553e-11,4.1972535550996626e-11,5.5232653059473045e-11,6.4057575453248652e-11
5.5125,1.6660506501154989e-11,2.0773264842476536e-11,2.7391000569998105e-11,3.4430920837291143e-11,4.1929138063516418e-11,5.5173499211571086e-11,6.3979822334741391e-11
5.515,1.6622196939523702e-11,2.0778702458035879e-11,2.7387383150225825e-11,3.4396160410777342e-11,4.1861262118009479e-11,5.5087297120833624e-11,6.387349864343544e-11
5.5175,1.6611944086349871e-11,2.0819674170053986e-11,2.7422861503137265e-11,3.4405200832083127e-11,4.1843555574480307e-11,5.5063166063994318e-11,6.3835701225838973e-11
5.52,1.6583852094221516e-11,2.0843438447084171e-11,2.7437157027418699e-11,3.4390249237061309e-11,4.1800307612858856e-11,5.500960626344868e-11,6.3766542064373868e-11
5.5225,1.6551014711279391e-11,2.0865109316881931e-11,2.7448382344614177e-11,3.4372660520465477e-11,4.1754789118876378e-11,5.4955477177500187e-11,6.3697865637531206e-11
5.525,1.6529822648803166e-11,2.0902930417196302e-11,2.7476521938723637e-11,3.4375255871342179e-11,4.173351076033619e-11,5.4933083500785121e-11,6.366478529655276e-11
5.5275,1.6491131552678018e-11,2.0922649694208355e-11,2.7482567477926586e-11,3.4352423717903061e-11,4.1685602596099651e-11,5.4881030222056411e-11,6.360004706171411e-11
5.53,1.6429733561789164e-11,2.0918880581961427e-11,2.7461203892549547e-11,3.429984031096222e-11,4.1606122068457981e-11,5.4793542329544066e-11,6.3498037493678552e-11
5.5325,1.6380291423626423e-11,2.0930624169633247e-11,2.745662218051809e-11,3.4265884313732155e-11,4.1548749461049157e-11,5.4734518135332576e-11,6.3428688689281151e-11
5.535,1.6329501334904349e-11,2.0942012238147756e-11,2.7450051530196901e-11,3.4230323597306274e-11,4.149080255964984e-11,5.4676851404849945e-11,6.3361090003563349e-11
5.5375,1.62734746077426e-11,2.0949169163815389e-11,2.7438620548794356e-11,3.4190493694449041e-11,4.1429892501439067e-11,5.4616706346826213e-11,6.3292317887187068e-11
5.54,1.621472263137543e-11,2.0953666952622726e-11,2.7423236963868559e-11,3.4146819227258728e-11,4.1366781428737616e-11,5.455568725066093e-11,6.3223883422897408e-11
5.5425,1.6168831609215983e-11,2.0972781711007337e-11,2.7423976411159227e-11,3.4122620249631756e-11,4.1326736612625036e-11,5.4523938187921555e-11,6.3188610383126177e-11
5.545,1.6106316416255472e-11,2.0972683525692564e-11,2.7401494594033346e-11,3.4073048206996546e-11,4.1259349007907627e-11,5.4462045885595471e-11,6.3121571372619915e-11
5.5475,1.6055533932679907e-11,2.0985340428318853e-11,2.739353619936577e-11,3.4041358303758339e-11,4.1215095729772735e-11,5.4429226517647397e-11,6.3087044526468366e-11
5.55,1.6001595345493082e-11,2.0993596771795185e-11,2.7380341626329304e-11,3.4004776702492799e-11,4.1166973153074977e-11,5.4393730908459858e-11,6.3051029379324037e-11
5.5525,1.5948092426827927e-11,2.1001109123444272e-11,2.7365406542821356e-11,3.3966904158630342e-11,4.1118903418974557e-11,5.4358951005393556e-11,6.3016368895484189e-11
5.555,1.5905813851736519e-11,2.1020857988708128e-11,2.7365069071255463e-11,3.3946670826009428e-11,4.1092955972816432e-11,5.4352406357038324e-11,6.3014107781472004e-11
5.5575,1.5861449738284023e-11,2.103622413439314e-11,2.7359718166373627e-11,3.3922237452597691e-11,4.1064109828172323e-11,5.4343946010879435e-11,6.3010610915015071e-11
5.56,1.5828995546558672e-11,2.1063991527002048e-11,2.7368887500697894e-11,3.3915379506561264e-11,4.105748271834175e-11,5.4363358620263508e-11,6.3038809922420043e-11
5.5625,1.5794272359372354e-11,2.1086873126727808e-11,2.7372754371661773e-11,3.3903721779557333e-11,4.1047200894289009e-11,5.4381118291500499e-11,6.306680163027084e-11
5.565,1.5756136626550386e-11,2.1103839484135335e-11,2.7370590287657224e-11,3.3886565808950237e-11,4.1032933598978432e-11,5.4394973482856246e-11,6.3091829347868288e-11
5.5675,1.571884840880113e-11,2.1118694948636566e-11,2.7365876802839849e-11,3.3867737830818037e-11,4.1019280524241128e-11,5.4411169186348126e-11,6.3120376697606926e-11
5.57,1.5695605959453614e-11,2.1146456169245524e-11,2.7376074059662685e-11,3.386767338934021e-11,4.102870350253424e-11,5.4456122546171199e-11,6.3181479685378865e-11
5.5725,1.5686703316403851e-11,2.1187697939231789e-11,2.7402332249934524e-11,3.3887254473675061e-11,4.106235609103685e-11,5.4530046408892766e-11,6.3275757838332597e-11
5.575,1.5674756261631995e-11,2.1222231819509722e-11,2.7421785786773864e-11,3.3900689342430431e-11,4.109093476080015e-11,5.4599727290227318e-11,6.3366111990990104e-11
5.5775,1.5662254828807059e-11,2.1252509465445618e-11,2.7436992711336636e-11,3.3911204649173528e-11,4.1118169769364803e-11,5.466767682155031e-11,6.3455994462592648e-11
5.58,1.5629119240794891e-11,2.1255690545962681e-11,2.7422448505035238e-11,3.3889671125053911e-11,4.1110943337123432e-11,5.469633435312646e-11,6.3504314061972096e-11
5.5825,1.559480268884528e-11,2.1253920582106234e-11,2.7403283079436105e-11,3.3864660867070992e-11,4.1100854122482308e-11,5.4722555796038026e-11,6.3551448901627862e-11
5.585,1.5559318908069367e-11,2.1247232199170386e-11,2.7379658747898992e-11,3.3836348943636516e-11,4.1089555466915744e-11,5.4748260050090945e-11,6.3599385136672667e-11
5.5875,1.5520936262191496e-11,2.1233400040652733e-11,2.7348966049164642e-11,3.3801668133658838e-11,4.1072610340684599e-11,5.4768514762229354e-11,6.3642060170265991e-11
5.59,1.5498529978929283e-11,2.1233719239609029e-11,2.7335178533500348e-11,3.3787284137573141e-11,4.1080583748449532e-11,5.4818716948837923e-11,6.3718571979838988e-11
5.5925,1.5476259777822167e-11,2.1230124590130784e-11,2.7317505041186557e-11,3.3770401594184729e-11,4.1087498787769799e-11,5.4867418346734774e-11,6.3794188155173093e-11
5.595,1.5451758761075817e-11,2.1219761557377138e-11,2.729317702430103e-11,3.3747673615630063e-11,4.109009625552039e-11,5.4911809951762528e-11,6.3866025226727525e-11
5.5975,1.5442725918480547e-11,2.1222806388882214e-11,2.7284998653391179e-11,3.3744741870410759e-11,4.1116307960965835e-11,5.4984082391244653e-11,6.3969455293716625e-11
5.6,1.5448760627552667e-11,2.1239200524111807e-11,2.729332189315991e-11,3.3761884671754393e-11,4.1165997917002418e-11,5.5084699396541549e-11,6.4104961308395413e-11
5.6025,1.5422177514470307e-11,2.1214137711991099e-11,2.7255565611997897e-11,3.3728740407872555e-11,4.1160231034211422e-11,5.5119276182888769e-11,6.4169333226861733e-11
5.605,1.5425054837902524e-11,2.1218851243469887e-11,2.7253418836098587e-11,3.373798501846192e-11,4.1203759611803696e-11,5.5213057781507327e-11,6.4299358316964629e-11
5.6075,1.5412286309636858e-11,2.1201362648656945e-11,2.7226829061018375e-11,3.3720590559405801e-11,4.1218495519495524e-11,5.5271753021275438e-11,6.4391316083841767e-11
5.61,1.5416231648423824e-11,2.1199394576554494e-11,2.7218946778615317e-11,3.3725454933183649e-11,4.125808632149355e-11,5.5359330632534511e-11,6.4515685624671894e-11
5.6125,1.5420876864337419e-11,2.1194094231620987e-11,2.720870117596835e-11,3.3729134337255508e-11,4.129745644514991e-11,5.5445528359524777e-11,6.4638961209230952e-11
5.615,1.5424536983705969e-11,2.1183911749415638e-11,2.7193806444371382e-11,3.3728875468076925e-11,4.1332301559298977e-11,5.5526233407779981e-11,6.4756874952249193e-11
5.6175,1.5428220041329092e-11,2.1169779187090184e-11,2.7175715503660127e-11,3.372671620282172e-11,4.1366469527329048e-11,5.5604548971246429e-11,6.4872161035270986e-11
5.62,1.5417668072707859e-11,2.1135789770609113e-11,2.7136101610612709e-11,3.3700844460981939e-11,4.1372888596977193e-11,5.5649451381047854e-11,6.4951418768260031e-11
5.6225,1.5422462877939914e-11,2.1116197470822341e-11,2.7114103437988038e-11,3.3695821993080507e-11,4.1403699402800294e-11,5.5722063617013578e-11,6.5061044544511686e-11
5.625,1.5426461141974486e-11,2.1092507394931956e-11,2.7088534949290288e-11,3.368811439913493e-11,4.1431622763362044e-11,5.5790182377467837e-11,6.5165665300714602e-11
5.6275,1.5431173461016639e-11,2.1066222708478952e-11,2.7060878868706502e-11,3.3678829123024682e-11,4.1457941738977108e-11,5.5855520624922339e-11,6.5267209120392838e-11
5.63,1.5437264690265071e-11,2.1038330736572713e-11,2.7032734104644743e-11,3.366986193912521e-11,4.1483940907384531e-11,5.5919119320693246e-11,6.5366357261477802e-11
5.6325,1.5459196765335228e-11,2.102585279542113e-11,2.7023190608843059e-11,3.3682705333005787e-11,4.1534391841684662e-11,5.6010433563507952e-11,6.5495848912963456e-11
5.635,1.5483300983460792e-11,2.1012782675548975e-11,2.7013739579587266e-11,3.36969297160668e-11,4.1586508204213525e-11,5.610212080645941e-11,6.5625174148755873e-11
5.6375,1.5507460263379413e-11,2.0996877618473992e-11,2.7001998091723212e-11,3.3709237148315388e-11,4.1635413221882985e-11,5.6187911995967144e-11,6.5747633808536753e-11
5.64,1.553399206258983e-11,2.0981058775600652e-11,2.6990950773302822e-11,3.3722756467442209e-11,4.1685253987055774e-11,5.6273821154912116e-11,6.5869375420090197e-11
5.6425,1.5578220384231682e-11,2.098302259743032e-11,2.7001353204574699e-11,3.3760933157345544e-11,4.1761540137460451e-11,5.6389121770816495e-11,6.6022200055763863e-11
5.645,1.5639696576380475e-11,2.1002797572467782e-11,2.7033345121352341e-11,3.3824155706900939e-11,4.1865746758939795e-11,5.6535247357882337e-11,6.6207851994605022e-11
5.6475,1.5655270821157607e-11,2.0967599788419084e-11,2.7003167821454005e-11,3.3817516507269286e-11,4.1889841061962868e-11,5.6584376780034761e-11,6.6286422569686436e-11
5.65,1.5688089098141252e-11,2.0949823777072193e-11,2.6993991752882974e-11,3.383449211798648e-11,4.1939843625301115e-11,5.6662611543694581e-11,6.6395604560606946e-11
5.6525,1.5723187947852909e-11,2.093328019664182e-11,2.698719523721371e-11,3.3853930987148404e-11,4.1991049428985255e-11,5.6740268764953665e-11,6.6502544115856543e-11
5.655,1.5761746332407517e-11,2.0919019929845724e-11,2.6983505378455985e-11,3.3876884031999406e-11,4.2044166726797197e-11,5.6817482617197452e-11,6.6607619392877722e-11
5.6575,1.5786498940279249e-11,2.0887615631677833e-11,2.6960714646807878e-11,3.3878443160727096e-11,4.207129760073452e-11,5.6862001111542484e-11,6.6675463883335676e-11
5.66,1.5799805404446177e-11,2.0841373736759403e-11,2.6921114319483499e-11,3.3860191754411098e-11,4.2074650314450815e-11,5.6875487433999573e-11,6.6707994709607629e-11
5.6625,1.5845765377836765e-11,2.0832068036138037e-11,2.6924521961906225e-11,3.3890291884660772e-11,4.2131186017604653e-11,5.695030842436901e-11,6.6806144167812222e-11
5.665,1.5877268050800555e-11,2.0805201315175801e-11,2.6908943253632599e-11,3.3898756451090998e-11,4.2162109871932786e-11,5.6992050186768202e-11,6.6866382651252288e-11
5.6675,1.5927897913058573e-11,2.0799761318460761e-11,2.6917578023098091e-11,3.3934215790686001e-11,4.2222270965775463e-11,5.7066067887631373e-11,6.6960032291146314e-11
5.67,1.5997138528589506e-11,2.0815273643879548e-11,2.6950561760251266e-11,3.3995981828545421e-11,4.2310438625313958e-11,5.7171769876599176e-11,6.70868385514019e-11
5.6725,1.6036730499287003e-11,2.0796848627828946e-11,2.6945554895076476e-11,3.4014104177049536e-11,4.2347753759573619e-11,5.7214968860058005e-11,6.7142934471852761e-11
5.675,1.6095023803614496e-11,2.0800451959720302e-11,2.6965480715108367e-11,3.4060070261712138e-11,4.2414120397367032e-11,5.7290475489944143e-11,6.7232542328675994e-11
5.6775,1.6158077130064623e-11,2.0809190376734571e-11,2.6991353336938698e-11,3.411144042740157e-11,4.2484840499799568e-11,5.7369100631572859e-11,6.7323704590990122e-11
5.68,1.6209203438572599e-11,2.0804358774103483e-11,2.7001440662133027e-11,3.4143148229546917e-11,4.253175481707923e-11,5.7417954671177847e-11,6.7379768610093936e-11
5.6825,1.6233174405723937e-11,2.0768972622717686e-11,2.697676572472777e-11,3.4134549711668451e-11,4.2530971294231471e-11,5.7407213965465791e-11,6.7368725285978532e-11
5.685,1.6259495860047322e-11,2.0736939582700676e-11,2.6955992001897281e-11,3.4129709770150073e-11,4.253219228062711e-11,5.7396973004412531e-11,6.7355911699700641e-11
5.6875,1.6289240799908678e-11,2.0710074203515902e-11,2.6940950419874716e-11,3.4129642364363518e-11,4.2536737797396294e-11,5.7388766626076165e-11,6.7343949682918189e-11
5.69,1.6338147379963791e-11,2.0706572668192438e-11,2.6952453206993443e-11,3.415817692714733e-11,4.2571959787756792e-11,5.74148681233649e-11,6.7367570634737019e-11
5.6925,1.6359967611230763e-11,2.0673284252963428e-11,2.6929698544544446e-11,3.4146166112900166e-11,4.2559467955042988e-11,5.7382074708144025e-11,6.7324830801111915e-11
5.695,1.6384121020169155e-11,2.0644844372298472e-11,2.6912279529752176e-11,3.4138815015147886e-11,4.2550206632709604e-11,5.7351520421512512e-11,6.7282701804055952e-11
5.6975,1.6426085009470646e-11,2.0639050826536775e-11,2.6920372490438737e-11,3.4158944613066474e-11,4.2570497377397391e-11,5.735472192595991e-11,6.7276131834930075e-11
5.7,1.6472277796241397e-11,2.0640001669440365e-11,2.6935700299274352e-11,3.4185709010114692e-11,4.2596321315231529e-11,5.7363407547556619e-11,6.7273248780757846e-11
5.7025,1.6519379626023376e-11,2.0644672546587224e-11,2.695468538589495e-11,3.4215307059879622e-11,4.2622815374682916e-11,5.7370411805661654e-11,6.7267309961272491e-11
5.705,1.6536858390496568e-11,2.061809489647109e-11,2.6937625633940919e-11,3.4201536118115992e-11,4.2598109633904971e-11,5.73159792926243e-11,6.7192110239740561e-11
5.7075,1.654186326523963e-11,2.0580364291248993e-11,2.690754810062101e-11,3.4170897316339784e-11,4.2553414793964778e-11,5.7235702077637817e-11,6.7087517463777415e-11
5.71,1.6563838133076059e-11,2.0565989453853624e-11,2.6903383757372986e-11,3.4168141995170354e-11,4.2538836098515449e-11,5.719008335801453e-11,6.7019478555517181e-11
5.7125,1.6586764051399356e-11,2.0556057822679425e-11,2.6903156779719986e-11,3.4168098410891666e-11,4.2526265134812717e-11,5.7145804369825601e-11,6.6951837590957197e-11
5.715,1.6597779894690005e-11,2.0535496698100608e-11,2.6889892439360885e-11,3.4151961170593737e-11,4.2493115418989801e-11,5.707610058134856e-11,6.6855010253761503e-11
5.7175,1.6607213474416779e-11,2.051753577544482e-11,2.6879244981039649e-11,3.4137272994805513e-11,4.2460475614059102e-11,5.7008059690974574e-11,6.6759419667204714e-11
5.72,1.6635744897197369e-11,2.0525320802311956e-11,2.6896568054439866e-11,3.4152645116663519e-11,4.2459601262604587e-11,5.6976564147057126e-11,6.6702704817337548e-11
5.7225,1.6634059766833265e-11,2.0502713420759852e-11,2.6878141015897052e-11,3.4126281794374889e-11,4.2410192515829164e-11,5.6886418703720918e-11,6.6581099982164622e-11
5.725,1.6617010246491421e-11,2.0467121350289716e-11,2.6844020873590936e-11,3.4081063810692105e-11,4.2338432540979797e-11,5.6769934580741499e-11,6.6430265415103648e-11
5.7275,1.6615996386645446e-11,2.0454151351934228e-11,2.6834524439614184e-11,3.4062051388445132e-11,4.2294879538144735e-11,5.6687289327686377e-11,6.631600817008098e-11
5.73,1.6612185883919576e-11,2.0443192518365724e-11,2.682630011592954e-11,3.4043033737332318e-11,4.2250746599259693e-11,5.6604756699787931e-11,6.6201738765359909e-11
5.7325,1.6607672145559646e-11,2.0436301627044987e-11,2.6821438784197339e-11,3.4026716521864425e-11,4.2208783978785698e-11,5.6524728040567572e-11,6.6090158384713278e-11
5.735,1.6604214321772795e-11,2.0435016198416765e-11,2.6821360808141155e-11,3.401448257352296e-11,4.2170467741500165e-11,5.6449540511447765e-11,6.5983137386419332e-11
5.7375,1.6599152020963207e-11,2.0437395938297669e-11,2.6824303155877811e-11,3.4004058218773138e-11,4.2133679366246332e-11,5.6377150977994236e-11,6.5879514902109903e-11
5.74,1.6577216810729888e-11,2.0425546443012935e-11,2.6809673226723586e-11,3.3972392285265569e-11,4.2072514242267773e-11,5.6276373965904655e-11,6.5744867588914115e-11
5.7425,1.6567904109813819e-11,2.0433859346814208e-11,2.6816857824700837e-11,3.3964395935970401e-11,4.203796977962962e-11,5.6208690992339777e-11,6.5647002771691362e-11
5.745,1.6557789513916298e-11,2.0445688880544499e-11,2.6826992713420429e-11,3.3958406229050812e-11,4.2004666068937157e-11,5.6143603312644395e-11,6.5552471885355211e-11
5.7475,1.6542767738854399e-11,2.0457778998489407e-11,2.6836674898170811e-11,3.3951387660654624e-11,4.1970392749134278e-11,5.6079573361780476e-11,6.5459449569716057e-11
5.75,1.6510096606820163e-11,2.0454509308052791e-11,2.6827458890870565e-11,3.3922160275462903e-11,4.1911439540107675e-11,5.5987115814839725e-11,6.5336441202798525e-11
5.7525,1.6457488180898776e-11,2.043347088592974e-11,2.6796691682356671e-11,3.3868074986793553e-11,4.1824028973904555e-11,5.5863842848658017e-11,6.5180577393712864e-11
5.755,1.6418628474830251e-11,2.0432245435852888e-11,2.6787183137118729e-11,3.3837570183482421e-11,4.1763562212783153e-11,5.5772958778317025e-11,6.5060637903326005e-11
5.7575,1.6378303637079866e-11,2.0433960376293808e-11,2.6779200741169181e-11,3.3807880592882584e-11,4.1704077726320519e-11,5.5685629859982712e-11,6.4945466538977962e-11
5.76,1.6317313510382246e-11,2.041630643872837e-11,2.6747869868066369e-11,3.3752813673298318e-11,4.1616851107023812e-11,5.5567109178998873e-11,6.4797380148467609e-11
5.7625,1.6284090299030131e-11,2.0435024804501245e-11,2.6756944300980729e-11,3.3742981609145942e-11,4.1580031550359398e-11,5.5509950816540079e-11,6.4717543493814386e-11
5.765,1.6231610133112005e-11,2.043542470813771e-11,2.6743915728425698e-11,3.370792215883004e-11,4.1515762126592734e-11,5.5422883439204269e-11,6.4606573916480837e-11
5.7675,1.6176005376977021e-11,2.0435778527305961e-11,2.6729751599585589e-11,3.3671185416170222e-11,4.1450517263350226e-11,5.5337186346506576e-11,6.4498001948215437e-11
5.77,1.6118902849944992e-11,2.0437799901658655e-11,2.6716267610680666e-11,3.3635269848909842e-11,4.138612668476097e-11,5.5253659226457109e-11,6.4392948220589727e-11
5.7725,1.6056777160775724e-11,2.0437157120117329e-11,2.6698817978785355e-11,3.359565895891728e-11,4.1318342787424708e-11,5.5168410856526081e-11,6.4287757486950586e-11
5.775,1.5975816432363695e-11,2.0417627163871865e-11,2.6658636620809877e-11,3.3530529979753289e-11,4.1222823682235061e-11,5.5052312541817593e-11,6.4150504757582786e-11
5.7775,1.5906057033067901e-11,2.0413435328208959e-11,2.6635601359944721e-11,3.3485399425334616e-11,4.1149837976562973e-11,5.4965591990551032e-11,6.4047233375413659e-11
5.78,1.5833106108544348e-11,2.0407555635188281e-11,2.6610095932337249e-11,3.3438255113677581e-11,4.107545825544729e-11,5.4879334297185107e-11,6.3945930950237518e-11
5.7825,1.5757959398318355e-11,2.0400942133642269e-11,2.6582912954501455e-11,3.3389569930924433e-11,4.1000509427211183e-11,5.4794353261654622e-11,6.3846895263365637e-11
5.785,1.5664451224648378e-11,2.0374555346198631e-11,2.6532829125549237e-11,3.3314923195899909e-11,4.0897622035470015e-11,5.467830344533368e-11,6.3715819503337591e-11
5.7875,1.5584428507425681e-11,2.036512650656524e-11,2.6501189767820465e-11,3.3261498521533126e-11,4.081992630627929e-11,5.459436792767822e-11,6.3621369998140096e-11
