Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.355,8.4211053577789425e-11,5.7261605428068526e-11,-4.836761589664261e-11,-7.3317543407211886e-11,-7.6026350342958951e-11,-7.6491067355964602e-11,-7.651568442523334e-11
0.3575,8.6041628710126081e-11,5.9178681835226628e-11,-4.7837828156003213e-11,-7.3211567958442406e-11,-7.5948909085660669e-11,-7.6412371118780308e-11,-7.6436093064458938e-11
0.36,8.8226903213151485e-11,6.1577236026709419e-11,-4.648574193583393e-11,-7.2196975771874269e-11,-7.4949463390476984e-11,-7.5409653142152127e-11,-7.5432884766221307e-11
0.3625,9.0800422289013814e-11,6.4494491279211755e-11,-4.424692713988943e-11,-7.0201771126735529e-11,-7.2955324328852879e-11,-7.3409877766114128e-11,-7.3432906594731328e-11
0.365,9.3781197835064585e-11,6.7946244009295066e-11,-4.1099479617710689e-11,-6.7202237759753815e-11,-6.9942831625275123e-11,-7.038923889976159e-11,-7.0412232938213184e-11
0.3675,9.716778150757558e-11,7.1918980588921888e-11,-3.7077443459462286e-11,-6.3238185989165348e-11,-6.5952818330123841e-11,-6.6388653921614441e-11,-6.6411667611803609e-11
0.37,1.0093388270020212e-10,7.6366551644748251e-11,-3.2271201025732035e-11,-5.841286921762794e-11,-6.109060787054725e-11,-6.1513783957464799e-11,-6.1536775521505847e-11
0.3725,1.0504061121633955e-10,8.1232229765992655e-11,-2.679061592091127e-11,-5.2852769757223227e-11,-5.5485463162396284e-11,-5.5894422554344271e-11,-5.5917283680862529e-11
0.375,1.0940161102460005e-10,8.6388054880986359e-11,-2.085792944794492e-11,-4.6806736121596759e-11,-4.9390369422719217e-11,-4.9784429897768884e-11,-4.9807019601019396e-11
0.3775,1.1393249289808786e-10,9.1717388440211355e-11,-1.4688196282131903e-11,-4.0518047726213192e-11,-4.3053005229190149e-11,-4.3432384736933655e-11,-4.3454564274859504e-11
0.38,1.1853876480302189e-10,9.7097453270337309e-11,-8.4953542081007184e-12,-3.4227500000002997e-11,-3.6718487110349903e-11,-3.7084280089151205e-11,-3.7105942052180064e-11
0.3825,1.2312152286135136e-10,1.0240184840506617e-10,-2.5018903660035717e-12,-2.8185172030743289e-11,-3.0640951655549673e-11,-3.0995122581404481e-11,-3.1016220131611553e-11
0.385,1.2757704761220893e-10,1.0749957413360616e-10,3.0581707525815395e-12,-2.2654081761592571e-11,-2.5087219820642665e-11,-2.543255291498281e-11,-2.5453124265969283e-11
0.3875,1.3179566954379955e-10,1.1225754793788631e-10,7.9560934180175619e-12,-1.7890246164508177e-11,-2.0316732718262589e-11,-2.0656711400730217e-11,-2.0676890936620121e-11
0.39,1.3566766969912018e-10,1.1654851852931361e-10,1.1984465350836694e-11,-1.4124572931980889e-11,-1.6563250092096591e-11,-1.6901895593222489e-11,-1.6921911487981101e-11
0.3925,1.3909244918610676e-10,1.2025952120719914e-10,1.4965027549250311e-11,-1.1555053491185051e-11,-1.4027021035181371e-11,-1.4368738033706356e-11,-1.4388902332705117e-11
0.395,1.4198467325894192e-10,1.2329691147526146e-10,1.6752573639223515e-11,-1.0343039440006867e-11,-1.2871151978349872e-11,-1.3220611000210289e-11,-1.3241307729721785e-11
0.3975,1.4427913114715839e-10,1.2559104284333666e-10,1.7241972723434287e-11,-1.0605786133708547e-11,-1.3214180023312252e-11,-1.357623132437908e-11,-1.3597904552163619e-11
0.4,1.4593157345354559e-10,1.2709731110829401e-10,1.6372154380920194e-11,-1.2411612913144365e-11,-1.5125216591468374e-11,-1.5504809315332945e-11,-1.5527950445900103e-11
0.4025,1.4692183813519431e-10,1.277992849697018e-10,1.413084276415753e-11,-1.5774141874629932e-11,-1.8618001864930156e-11,-1.9020083134880418e-11,-1.9045214805883647e-11
0.405,1.4724980354004051e-10,1.2770132700012556e-10,1.0536359382690039e-11,-2.067315128596515e-11,-2.3672095015990101e-11,-2.4101529478145892e-11,-2.4129188530793357e-11
0.4075,1.4694026140721766e-10,1.2683671636501003e-10,5.6544993780267813e-12,-2.703565062291799e-11,-3.0213410166774936e-11,-3.0674802107152752e-11,-3.070551086306623e-11
0.41,1.4605091071320683e-10,1.2527628942730005e-10,-3.9067815154848559e-13,-3.4724279522390767e-11,-3.8102652988432728e-11,-3.860013615534509e-11,-3.8634366317141926e-11
0.4125,1.4466990668953609e-10,1.2312623313818319e-10,-7.4150725223367273e-12,-4.353413074313429e-11,-4.713218989616533e-11,-4.7669270875944222e-11,-4.7707406807655141e-11
0.415,1.429210661015869e-10,1.2053876958119766e-10,-1.5155856783974967e-11,-5.3172197477167948e-11,-5.700519955035956e-11,-5.7584600727948087e-11,-5.7626894154953491e-11
0.4175,1.4094324144067523e-10,1.1768390764865308e-10,-2.3320667776671679e-11,-6.3310846010335566e-11,-6.7389531636679218e-11,-6.8013110791241261e-11,-6.8059643158112268e-11
0.42,1.388863405743905e-10,1.1474525914141105e-10,-3.1597966693299777e-11,-7.3601595353992221e-11,-7.7931805987054085e-11,-7.8600509070308512e-11,-7.865117378846001e-11
0.4225,1.3690199188908793e-10,1.1191063751348113e-10,-3.9678643120216599e-11,-8.3701314842516362e-11,-8.8284127056669189e-11,-8.8997961283101759e-11,-8.9052463320257216e-11
0.425,1.3512714942911628e-10,1.0934913957057081e-10,-4.7282734943142396e-11,-9.3298762511277738e-11,-9.8130902600188182e-11,-9.8888929127426995e-11,-9.8946835664712692e-11
0.4275,1.336866075888716e-10,1.0721546306972855e-10,-5.4149864479196237e-11,-1.0210254251852647e-10,-1.0717635159864996e-10,-1.0797668309633695e-10,-1.0803751378504999e-10
0.43,1.3267122381282146e-10,1.0562675126408129e-10,-6.0080224442753477e-11,-1.0988868383011862e-10,-1.1519284134808716e-10,-1.1603277098797221e-10,-1.160960629098096e-10
0.4325,1.32159630915853e-10,1.0467832944453491e-10,-6.4912173238665588e-11,-1.1647316247735375e-10,-1.2199290044219179e-10,-1.2286905901628439e-10,-1.2293446050551181e-10
0.435,1.3223804623074353e-10,1.0447548429494481e-10,-6.8465101761812593e-11,-1.2164950502038928e-10,-1.2736649736045389e-10,-1.2827505215642035e-10,-1.2834239330174047e-10
0.4375,1.3296459060234922e-10,1.0508903062109266e-10,-7.0621055801365216e-11,-1.2528449258484424e-10,-1.3117800670003996e-10,-1.3211492132592841e-10,-1.3218419571665928e-10
0.44,1.3438488713972243e-10,1.0656613973385244e-10,-7.1312639937310911e-11,-1.2730061272542076e-10,-1.3334834880078697e-10,-1.3430954879615968e-10,-1.3438090022871126e-10
0.4425,1.3651685340213284e-10,1.0891969466210531e-10,-7.0519478699816875e-11,-1.2766874867455851e-10,-1.3384760481333485e-10,-1.3482908191719998e-10,-1.3490276490465403e-10
0.445,1.3934317082001424e-10,1.1211931809357648e-10,-6.8289751093642218e-11,-1.2643473972027021e-10,-1.3272106927799046e-10,-1.3371886446000904e-10,-1.3379518308203655e-10
0.4475,1.4280872521753038e-10,1.1608522547899973e-10,-6.476486359371686e-11,-1.2374981576328131e-10,-1.3012043269132414e-10,-1.3113055830259258e-10,-1.3120977926882531e-10
0.45,1.4683221181277068e-10,1.2070557399247933e-10,-6.0144953501090733e-11,-1.1983386249939735e-10,-1.262670539338844e-10,-1.2728539998141952e-10,-1.2736767321268588e-10
0.4525,1.5131210610696767e-10,1.258478227128693e-10,-5.4661696438789658e-11,-1.1494370690696382e-10,-1.2142011332133693e-10,-1.2244241986296985e-10,-1.2252770507593539e-10
0.455,1.5613067149997685e-10,1.313642340220181e-10,-4.8567661907168054e-11,-1.093613351039473e-10,-1.1586469529025871e-10,-1.1688657696627782e-10,-1.1697456572754751e-10
0.4575,1.6116102611921012e-10,1.3709885208713033e-10,-4.2127976757118604e-11,-1.0338449612827452e-10,-1.099022278728087e-10,-1.1091921641789412e-10,-1.1100925178654014e-10
0.46,1.6625272258137405e-10,1.4287118526984873e-10,-3.5628944313647703e-11,-9.7331413430240078e-11,-1.0385485989532362e-10,-1.0486257666615821e-10,-1.0495364933868025e-10
0.4625,1.7128504121556423e-10,1.4853979454027419e-10,-2.9293283672891083e-11,-9.1450635623277945e-11,-9.7974900383093795e-11,-9.8969387121173155e-11,-9.9060203767746961e-11
0.465,1.7618381697462409e-10,1.5402155982503876e-10,-2.3262829418264578e-11,-8.5904176278807199e-11,-9.2427570710412699e-11,-9.3405412684516622e-11,-9.3494459228572519e-11
0.4675,1.8088777654226183e-10,1.5924828010120499e-10,-1.7656783799212762e-11,-8.0831072840968193e-11,-8.7354369134751337e-11,-8.8312518024173703e-11,-8.8398163137480474e-11
0.47,1.8534296452110779e-10,1.6416042202564175e-10,-1.2584291376079034e-11,-7.6361852520776633e-11,-8.2887886573934685e-11,-8.3823392730619859e-11,-8.3904003300476039e-11
0.4725,1.895004036517447e-10,1.6870677236439452e-10,-8.1283676707295548e-12,-7.2594825551428561e-11,-7.9128034433896794e-11,-8.0038049068291082e-11,-8.0112160736404805e-11
0.475,1.9332041671474634e-10,1.7285037698675677e-10,-4.3267941222431003e-12,-6.957178012819603e-11,-7.6117500903624453e-11,-7.6999572455644625e-11,-7.7066098616102391e-11
0.4775,1.96778415497511e-10,1.765735150935492e-10,-1.1773413745398585e-12,-6.7287031729840486e-11,-7.3851115256188188e-11,-7.470353037529207e-11,-7.4761905925142801e-11
0.48,1.9985865536042053e-10,1.7986822785425492e-10,1.3390445504876469e-12,-6.5716445664152881e-11,-7.230503427134667e-11,-7.3127020944919506e-11,-7.3177254226687132e-11
0.4825,2.0255594708301483e-10,1.8273669258865092e-10,3.258464507337466e-12,-6.4816706470398267e-11,-7.1436574313780962e-11,-7.2228528329906611e-11,-7.227116362265446e-11
0.485,2.0488750945185408e-10,1.8520424698604455e-10,4.6465959510527546e-12,-6.4511143334592114e-11,-7.1169942823524232e-11,-7.1933595430347711e-11,-7.1969573501299282e-11
0.4875,2.0689548349293475e-10,1.8732178175322911e-10,5.5976942377255676e-12,-6.4692574491750187e-11,-7.1398778919927488e-11,-7.2137212256860404e-11,-7.2167699259788587e-11
0.49,2.086439777309457e-10,1.89161285989099e-10,6.2143629344712062e-12,-6.5251771272876883e-11,-7.2015121811105529e-11,-7.2732631789685657e-11,-7.2758861473811327e-11
0.4925,2.1020953686580892e-10,1.9080504540324224e-10,6.588231397700858e-12,-6.6102703787954454e-11,-7.2935470178485483e-11,-7.3637363607788559e-11,-7.3660524671239812e-11
0.495,2.1167081913551792e-10,1.9233541159518708e-10,6.7943537682143274e-12,-6.7186355476604433e-11,-7.4104881695101752e-11,-7.4797337858545282e-11,-7.4818521181219865e-11
0.4975,2.131020050716917e-10,1.9382877677664462e-10,6.8962141508896817e-12,-6.845928139376503e-11,-7.5484913313789188e-11,-7.6174940351745155e-11,-7.6195141873753206e-11
0.5,2.1456564240735729e-10,1.9534917868399511e-10,6.9439497799764934e-12,-6.9889698288224077e-11,-7.7048838502218285e-11,-7.7744236124946094e-11,-7.7764384813937679e-11
0.5025,2.1611227810702856e-10,1.9694777436295118e-10,6.9778226563399579e-12,-7.1452615880667494e-11,-7.8775744916539161e-11,-7.9485008495939059e-11,-7.9506013973380505e-11
0.505,2.1777264473084076e-10,1.9865500988897421e-10,7.0156276677435734e-12,-7.3142636277388623e-11,-8.0663473906226733e-11,-8.1395703126939621e-11,-8.1418514313547151e-11
0.5075,2.1955842822812376e-10,2.0048121513806239e-10,7.0538044336809623e-12,-7.4973359449394232e-11,-8.2727673681027998e-11,-8.3492446574811107e-11,-8.3518106612820665e-11
0.51,2.2146207767069289e-10,2.0241617572773821e-10,7.0680979542478214e-12,-7.6976442964311509e-11,-8.5001167297837856e-11,-8.5808359294801782e-11,-8.5838047126897495e-11
0.5125,2.2345963110097419e-10,2.0443229409881123e-10,7.0173409333389897e-12,-7.9195225042005018e-11,-8.7527008403417509e-11,-8.8386494822158201e-11,-8.8421535184626032e-11
0.515,2.2551173838516633e-10,2.0648634897221915e-10,6.8469275529620946e-12,-8.1682846087622258e-11,-9.0356676087308376e-11,-9.1277900680461309e-11,-9.1319726729703334e-11
0.5175,2.275729928162095e-10,2.0852924593617784e-10,6.5015324960005877e-12,-8.4487984524990749e-11,-9.3535622451957438e-11,-9.4527038825702872e-11,-9.4577097986488654e-11
0.52,2.2959545772001261e-10,2.1051004429651406e-10,5.9316161661986811e-12,-8.7648552528198526e-11,-9.7097085285465687e-11,-9.8165590846899599e-11,-9.8225218070396584e-11
0.5225,2.3153631231070137e-10,2.1238457849298725e-10,5.104251744331849e-12,-9.117889978712423e-11,-1.0104933898872117e-10,-1.0219968570093231e-10,-1.0226994299883071e-10
0.525,2.3335753961202795e-10,2.1411577110538214e-10,4.0077171282300698e-12,-9.5065145344569771e-11,-1.0537104229341531e-10,-1.066053060261387e-10,-1.0668680851296919e-10
0.5275,2.350260272295945e-10,2.1567315242631586e-10,2.6475511408578725e-12,-9.9271594746988812e-11,-1.1001826635410932e-10,-1.1133553788097086e-10,-1.1142830718907002e-10
0.53,2.365169554910748e-10,2.1703550130143701e-10,1.0435365407108569e-12,-1.0374663405654612e-10,-1.1493115012349804e-10,-1.1632752975831433e-10,-1.1643091936519523e-10
0.5325,2.3781966323618486e-10,2.1819665190260573e-10,-7.66721399000703e-13,-1.0842077557769905e-10,-1.2003263892488166e-10,-1.2150157312497718e-10,-1.21614304780226e-10
0.535,2.3894257240073428e-10,2.1917030791346254e-10,-2.72391629029617e-12,-1.1320439822568427e-10,-1.2522659288970038e-10,-1.2675948833890021e-10,-1.2687977442872313e-10
0.5375,2.3991022651362991e-10,2.1998743671160761e-10,-4.7535945598518168e-12,-1.1799993715833797e-10,-1.3041134809979843e-10,-1.3199864640159266e-10,-1.3212442745412462e-10
0.54,2.4076467173817212e-10,2.2069595428261724e-10,-6.7663732560382616e-12,-1.2269482238450849e-10,-1.3547140967661811e-10,-1.3710309399678083e-10,-1.3723216709726901e-10
0.5425,2.4155505630330028e-10,2.2135196585249951e-10,-8.6696302850619363e-12,-1.2718060626949112e-10,-1.4029674167508887e-10,-1.4196276932644115e-10,-1.4209294501897223e-10
0.545,2.4233535068468772e-10,2.2201446833388927e-10,-1.0390351571102302e-11,-1.3138342863159433e-10,-1.4481385895019566e-10,-1.4650449494112795e-10,-1.4663372735131377e-10
0.5475,2.4316965576585826e-10,2.2275154376503701e-10,-1.1855313967145957e-11,-1.3523446203293943e-10,-1.4895559739981752e-10,-1.50661621243748e-10,-1.5078806521557458e-10
0.55,2.4412916613853017e-10,2.2363933283552823e-10,-1.2974744805165724e-11,-1.3864650567757145e-10,-1.5263731554842784e-10,-1.5435054039207598e-10,-1.5447265556881558e-10
0.5525,2.4528376991226834e-10,2.2475187688952992e-10,-1.3662437908431888e-11,-1.4153906763901555e-10,-1.5578233020735708e-10,-1.5749625072980043e-10,-1.576129083717098e-10
0.555,2.4669905505427609e-10,2.2615818880417627e-10,-1.383924262462263e-11,-1.4383669823373545e-10,-1.5831979906583605e-10,-1.6003006929400405e-10,-1.6014060164081052e-10
0.5575,2.4843494864161296e-10,2.2792146317952859e-10,-1.3432006131410365e-11,-1.4546964024078779e-10,-1.601845279957726e-10,-1.6188912644542448e-10,-1.619933360771404e-10
0.56,2.5054096121806128e-10,2.3009358714486537e-10,-1.2388202999703015e-11,-1.4639352341435208e-10,-1.6133668443293008e-10,-1.6303570444671182e-10,-1.6313382760795971e-10
0.5625,2.5305121620945795e-10,2.3270950041197171e-10,-1.0682956894154411e-11,-1.4659685862247908e-10,-1.6176919398320173e-10,-1.6346437584059456e-10,-1.6355700067472319e-10
0.565,2.5598460233531047e-10,2.3578777239841025e-10,-8.3102842102973622e-12,-1.4608699600833913e-10,-1.6149314438142997e-10,-1.6318735550999488e-10,-1.6327531967744019e-10
0.5675,2.5934575788154953e-10,2.393322244765118e-10,-5.2740374216489542e-12,-1.4487577916481501e-10,-1.6052298144265075e-10,-1.6221979639036992e-10,-1.6230409151680307e-10
0.57,2.6312779667225092e-10,2.4333471955405779e-10,-1.5847166552300463e-12,-1.4297542052348205e-10,-1.5887228911286193e-10,-1.6057570359523473e-10,-1.6065740685750501e-10
0.5725,2.6731263265766318e-10,2.4777517715107549e-10,2.7366547617771241e-12,-1.4040397264935262e-10,-1.5655940524065317e-10,-1.5827363004592168e-10,-1.5835386176207118e-10
0.575,2.7186921293543689e-10,2.5261962070112854e-10,7.6538917908572745e-12,-1.371920127754168e-10,-1.5361425858722093e-10,-1.5534352529761813e-10,-1.5542342084955068e-10
0.5775,2.7675136141584738e-10,2.5781806101683114e-10,1.3112142641605307e-11,-1.3338702967990958e-10,-1.5008282930052962e-10,-1.5183116305152406e-10,-1.5191185326637428e-10
0.58,2.8189691643272039e-10,2.6330373213369128e-10,1.9036314850701595e-11,-1.2905648214357531e-10,-1.460304365245545e-10,-1.4780141252708216e-10,-1.4788400462669147e-10
0.5825,2.8722976322967455e-10,2.689951649777029e-10,2.5331398208127325e-11,-1.2428940203844117e-10,-1.4154366125249833e-10,-1.4334017807378682e-10,-1.4342573209067133e-10
0.585,2.926644350954643e-10,2.7480082750878832e-10,3.1885045080503423e-11,-1.1919615172561045e-10,-1.3673065094541223e-10,-1.3855476842041942e-10,-1.3864426412001626e-10
0.5875,2.981123168389202e-10,2.8062545952679596e-10,3.8572819960213958e-11,-1.1390494682832919e-10,-1.3171808352371374e-10,-1.335709577060689e-10,-1.3366524898468481e-10
0.59,3.03487889098393e-10,2.8637659161511125e-10,4.5264818996885333e-11,-1.0855621340742808e-10,-1.2664596780371461e-10,-1.2852789462388876e-10,-1.2862765250233062e-10
0.5925,3.0871358060985311e-10,2.9196972057248474e-10,5.1832430150900838e-11,-1.0329552276185548e-10,-1.2166070766142597e-10,-1.2357125950173964e-10,-1.2367690932702942e-10
0.595,3.1372243589250753e-10,2.9733126588694808e-10,5.8153441319977569e-11,-9.8267545303850049e-11,-1.169090505206457e-10,-1.1884727506957578e-10,-1.1895893687592766e-10
0.5975,3.1845886133868552e-10,3.0239946410555146e-10,6.4115012865511461e-11,-9.3611774033115042e-11,-1.1253365761543506e-10,-1.1449830475981224e-10,-1.1461574781664465e-10
0.6,3.228784438553369e-10,3.0712429608103534e-10,6.9615658291345344e-11,-8.945912624103696e-11,-1.0866946741719615e-10,-1.1065921276050951e-10,-1.1078183609564403e-10
0.6025,3.2694793433984804e-10,3.1146763968853035e-10,7.456812962618775e-11,-8.5927191813249568e-11,-1.0543862231177429e-10,-1.0745226815299779e-10,-1.0757911727672651e-10
0.605,3.3064588229668232e-10,3.1540414334262326e-10,7.8902862335997887e-11,-8.3114671444747653e-11,-1.0294456459527888e-10,-1.0498119873884035e-10,-1.0511102232043968e-10
0.6075,3.3396345425948676e-10,3.1892223386216902e-10,8.2572002788867065e-11,-8.1095654424531911e-11,-1.0126595793611194e-10,-1.033250667409285e-10,-1.0345641043531708e-10
0.61,3.3690523844834257e-10,3.2202510124934673e-10,8.5552531191253798e-11,-7.9914625613620892e-11,-1.0045142678777622e-10,-1.0253296104750018e-10,-1.0266428669125554e-10
0.6125,3.3948937321339978e-10,3.2473089266308018e-10,8.7848091266239947e-11,-7.9583134214975696e-11,-1.0051594827702764e-10,-1.0262034457135329e-10,-1.0275015774645095e-10
0.615,3.4174668888372542e-10,3.2707181893518935e-10,8.948875804039225e-11,-8.0078947754267604e-11,-1.0143974925089152e-10,-1.0356791190068794e-10,-1.0369487965906806e-10
0.6175,3.4371908942375022e-10,3.2909248061622695e-10,9.0529706184069834e-11,-8.1346686794126109e-11,-1.0316882476077226e-10,-1.0532207201394666e-10,-1.0544511521900854e-10
0.62,3.4545762817898427e-10,3.3084783253536343e-10,9.1048654300632302e-11,-8.3300461575587516e-11,-1.0561728997802191e-10,-1.0779727800578287e-10,-1.07915629490607e-10
0.6225,3.4702040034658912e-10,3.3240089914922224e-10,9.1141845089684686e-11,-8.582800096560117e-11,-1.0867187421881205e-10,-1.1088051303396736e-10,-1.1099373885958135e-10
0.625,3.4847033266031424e-10,3.3382037239041599e-10,9.0920061603839764e-11,-8.879612489759752e-11,-1.1219720908748047e-10,-1.1443657972851003e-10,-1.1454456769441888e-10
0.6275,3.4987237420196219e-10,3.3517756595582e-10,9.0503634420114915e-11,-9.2057200226993045e-11,-1.1604270137031296e-10,-1.1831498646903488e-10,-1.1841791123971077e-10
0.63,3.5129103259558251e-10,3.3654368382004912e-10,9.0016759310553755e-11,-9.5456292874937295e-11,-1.2004975741767988e-10,-1.2235719648344957e-10,-1.2245547157262582e-10
0.6325,3.5278744131207714e-10,3.379866112610588e-10,8.9581782473378582e-11,-9.883864542736703e-11,-1.2405976886637078e-10,-1.2640463695165101e-10,-1.2649886334597413e-10
0.635,3.5441706821887276e-10,3.3956833852876699e-10,8.9314159955396402e-11,-1.0205652066928426e-10,-1.2792104477344641e-10,-1.3030566249441979e-10,-1.3039658138750335e-10
0.6375,3.5622772029391159e-10,3.4134268069288823e-10,8.931770070164887e-11,-1.0497553410383596e-10,-1.31495611928297e-10,-1.3392237617199465e-10,-1.3401083099484905e-10
0.64,3.5825798749196362e-10,3.4335344984088806e-10,8.9680480750492401e-11,-1.0748016579944045e-10,-1.3466472183345799e-10,-1.3713615386952487e-10,-1.3722306300282121e-10
0.6425,3.6053638139782572e-10,3.4563333728153711e-10,9.0471607073182274e-11,-1.0947842391749652e-10,-1.3733397640734248e-10,-1.398527852971549e-10,-1.3993912482610483e-10
0.645,3.6308044415776286e-10,3.4820281739630969e-10,9.1738419898065529e-11,-1.1090583293476718e-10,-1.3943731706962196e-10,-1.4200646083671031e-10,-1.4209325454219407e-10
0.6475,3.658954047409687e-10,3.5106864633800633e-10,9.3503619991169882e-11,-1.1172911634049633e-10,-1.4094080757456647e-10,-1.4356353760921161e-10,-1.4365184985200533e-10
0.65,3.6897324945686879e-10,3.5422282424193479e-10,9.5763242911726832e-11,-1.1194887401491161e-10,-1.4184554252568109e-10,-1.4452543074272126e-10,-1.4461635777980961e-10
0.6525,3.7229219775919568e-10,3.5764204598469956e-10,9.8485859282283198e-11,-1.1160003558868751e-10,-1.4218758393484009e-10,-1.4492851498794714e-10,-1.4502316996403397e-10
