Physical Time (s),xth_left Monitor (kg-m/s^3)
6.1925,-9.3394070741851024e-14
6.195,4.626627141605439e-15
6.1975,-1.6844531349690657e-13
6.2,-1.1168493920186257e-13
6.2025,3.1250737567936849e-14
6.205,8.9049119600403951e-14
6.2075,1.3990072620753436e-13
6.21,-2.2886330648502629e-14
6.2125,5.0088319297379209e-14
6.215,6.0604444133490383e-15
6.2175,1.9301446334215479e-13
6.22,6.2132579492402981e-14
6.2225,-7.0885604685490413e-14
6.225,2.8382368836746839e-14
6.2275,8.183904900752376e-14
6.23,3.6825190679863982e-14
6.2325,8.4473065293567331e-15
6.235,1.0937968445863561e-13
6.2375,8.9731015863895689e-14
6.24,-3.6856250657648194e-14
6.2425,1.6515793290823085e-14
6.245,6.9647808785559909e-14
6.2475,-3.2398282802586125e-14
6.25,3.0431370634029978e-14
6.2525,1.5700383654750354e-14
6.255,7.2198851878782891e-14
6.2575,-5.8845675542586519e-14
6.26,7.218152233734693e-14
6.2625,-2.526430012559445e-14
6.265,-5.9577525390662204e-15
6.2675,9.680311533407886e-14
6.27,-8.46663786598498e-14
6.2725,4.5732578759014713e-14
6.275,-7.0241857394396777e-14
6.2775,4.4301473670697005e-15
6.28,-1.5741913542652057e-13
6.2825,1.6200649063715283e-13
6.285,8.1963217437887153e-14
6.2875,1.8910217843024216e-13
6.29,-3.9242156450624374e-14
6.2925,1.0526534110147051e-14
6.295,-1.4130942377343776e-14
6.2975,-3.4784010049385004e-14
6.3,-1.6686650614924641e-13
6.3025,2.4363170440569583e-14
6.305,-2.8448125406015775e-15
6.3075,3.9341256395949389e-14
6.31,1.591500758818759e-14
6.3125,-6.8088866918235387e-14
6.315,8.2939239472998666e-14
6.3175,1.4077648369580898e-14
6.32,5.969909736804662e-14
6.3225,5.3856985882650084e-14
6.325,-5.264355057801104e-14
6.3275,3.1869839211885216e-14
6.33,8.3683594166966235e-14
6.3325,-7.7838750751987789e-14
6.335,8.750456818641118e-15
6.3375,1.7769165102929254e-14
6.34,1.4992146307254163e-13
6.3425,-5.2635073586325494e-14
6.345,-2.6146502941678718e-14
6.3475,-4.9600769072829221e-15
6.35,1.6810428734731667e-14
6.3525,-8.0146086587240859e-14
6.355,-1.3563498530590687e-14
6.3575,-1.5016049205498563e-14
6.36,-1.2085517677650748e-14
6.3625,4.1680177103541533e-14
6.365,4.8894481227635926e-14
6.3675,1.3465222939381909e-13
6.37,1.8144891231429659e-14
6.3725,-1.3179547970948867e-13
6.375,-1.1031962391146665e-13
6.3775,-8.0411539419916506e-14
6.38,-2.5955147476139507e-15
6.3825,1.3310392115136954e-14
6.385,7.9278798072395551e-14
6.3875,-8.3314188441803131e-14
6.39,-2.6726711060829956e-14
6.3925,-1.499168471726713e-13
6.395,-4.1916057974685816e-14
6.3975,2.734837993508675e-14
6.4,-1.4670348587005172e-14
6.4025,-3.5310620319008476e-14
6.405,-5.5038373636725881e-14
6.4075,5.3704444821684747e-14
6.41,-2.4786653163468761e-14
6.4125,5.4251957744619708e-14
6.415,-8.5839026290982971e-14
6.4175,4.4207762345963338e-14
6.42,-4.5047302283336182e-14
6.4225,5.0419249451100608e-14
6.425,-4.4194319099070678e-14
6.4275,6.5182020662746932e-14
6.43,-2.4567277670268796e-14
6.4325,-2.8016367788589118e-14
6.435,8.7844080257794372e-14
6.4375,-3.724932929499455e-15
6.44,-5.9859916155269825e-14
6.4425,-4.4840304921785303e-14
6.445,1.1198400715591356e-13
6.4475,1.3889867059018758e-13
6.45,4.1772528589361902e-14
6.4525,1.1585114930433521e-13
6.455,6.2104932843537174e-14
6.4575,1.0344915667003377e-13
6.46,-7.7665188648937296e-14
6.4625,2.0434402342274384e-14
6.465,1.9660076260864488e-14
6.4675,-7.9338949876441e-14
6.47,1.6619446184382758e-14
6.4725,-4.5456979784661197e-14
6.475,3.094430129725911e-14
6.4775,-1.0156017591497018e-13
6.48,7.9327658046869603e-14
6.4825,-5.6278557417319431e-14
6.485,8.2665794425759959e-14
6.4875,-3.2117409344990911e-14
6.49,1.4696378162577231e-13
6.4925,-1.1483246280237489e-13
6.495,-2.3555903503789491e-14
6.4975,8.7556150642804426e-14
6.5,7.2730710933909247e-14
6.5025,7.3543545477692191e-14
6.505,-9.7853100171357809e-14
6.5075,-1.0887098293859668e-15
6.51,1.9175642960184078e-14
6.5125,8.7503538206441756e-14
6.515,4.6768402099740338e-14
6.5175,1.2714471704340263e-13
6.52,7.6680193431041428e-14
6.5225,4.0929059019017538e-14
6.525,-1.1911373930930522e-14
6.5275,-5.4626126409511662e-14
6.53,-9.8479978022581924e-14
6.5325,6.1075259385041612e-14
6.535,4.6518048269411282e-15
6.5375,8.2575127911215731e-14
6.54,5.1154078563031321e-14
6.5425,-5.3896740960708393e-14
6.545,-1.2729696634971877e-14
6.5475,9.1218119102596958e-14
6.55,-3.775446181015644e-14
6.5525,1.000476039837044e-14
6.555,-5.3867625346654348e-14
6.5575,-1.380585302062102e-13
6.56,-6.4612162673796206e-14
6.5625,-1.1498148346979004e-13
6.565,9.6055440737075365e-14
6.5675,4.4026661307560343e-14
6.57,-6.6961912508670672e-15
6.5725,-7.0695685213282725e-14
6.575,7.0385513732839598e-16
6.5775,-9.5954175420281421e-15
6.58,-1.3232416316068645e-13
6.5825,2.4514746907573445e-14
6.585,-2.9590181756836562e-14
6.5875,-7.9941395592205927e-14
6.59,-1.1813397430282573e-13
6.5925,6.2766861264574592e-14
6.595,-1.1954696059108615e-13
6.5975,-1.3169545241769937e-13
6.6,7.0236962975118428e-14
6.6025,-1.8123817301777518e-15
6.605,-3.6787281233511232e-14
6.6075,-7.4067747569892747e-14
6.61,-3.8374773059901071e-14
6.6125,-4.6951723556521865e-15
6.615,-3.9452352159163553e-14
6.6175,-8.6896230847577953e-14
6.62,1.0338111344953672e-13
6.6225,-9.7260933907025992e-14
6.625,5.2161067972712458e-15
6.6275,-7.3759703826321628e-14
6.63,-9.4619339181073192e-14
6.6325,1.5840242572993446e-13
6.635,-1.0385004111988306e-14
6.6375,-2.3949025755428542e-13
6.64,-1.7516177201384484e-13
6.6425,-1.3347359537492903e-13
6.645,-1.0341528267904617e-13
6.6475,-1.7367197800596309e-14
6.65,-1.4496962242064867e-13
6.6525,-1.2177231089483468e-13
6.655,-1.099073502345581e-14
6.6575,-6.1485384676623287e-14
6.66,-2.7071241081151048e-14
6.6625,9.4882529095439309e-14
6.665,4.0516549537560937e-14
6.6675,-3.8635212157065832e-14
6.67,1.5106228196507842e-13
6.6725,2.4547950778798054e-14
6.675,-7.4399837083890436e-14
6.6775,8.842306265884202e-14
6.68,1.6276074048651584e-14
6.6825,-2.5878503943711395e-14
6.685,-7.8518876679890844e-14
6.6875,3.4157845242741594e-14
6.69,8.4051800483293333e-14
6.6925,-7.326564548107999e-14
6.695,4.927016905027347e-14
6.6975,-1.347921631689376e-13
6.7,-1.9728518102961668e-14
6.7025,1.3808575452573143e-13
6.705,-3.5299496157463453e-14
6.7075,-4.8121239546326893e-14
6.71,-1.7110626717579443e-15
6.7125,-9.20599793090017e-14
6.715,4.7660200718173068e-15
6.7175,-7.6575550323686713e-14
6.72,-4.6555217717682909e-15
6.7225,-6.6782940056790925e-14
6.725,1.9772933742049002e-13
6.7275,-1.5208384362391836e-13
6.73,-1.319070289884318e-13
6.7325,-8.7620180527581265e-14
6.735,6.318848195992275e-15
6.7375,4.7203859308145676e-14
6.74,1.476871928216329e-15
6.7425,6.4816267394424386e-14
6.745,5.9880890885779293e-14
6.7475,-2.7194592100188663e-14
6.75,-4.4186542506907386e-14
6.7525,3.7285626688016868e-14
6.755,8.7368009629913861e-14
6.7575,3.0226242789740071e-14
6.76,-1.9704468008720798e-14
6.7625,8.0034103666357105e-15
6.765,1.6543999726841725e-14
6.7675,-9.427392216152943e-14
6.77,1.6118389058128748e-14
6.7725,2.0758155574141943e-16
6.775,4.1472413629995773e-14
6.7775,9.7363186322105939e-14
6.78,1.1793916442125148e-14
6.7825,5.9024442424686442e-14
6.785,-9.4601538597688287e-14
6.7875,4.0712769732278207e-14
6.79,2.2931847651850046e-14
6.7925,3.0949792067074735e-15
6.795,5.1562289957034004e-15
6.7975,-7.2021008987850602e-14
6.8,-9.6811168765535498e-14
6.8025,-9.8876443498476227e-15
6.805,1.570037175793069e-13
6.8075,1.81274381420408e-14
6.81,-8.0253349060219643e-14
6.8125,-3.5715502545832185e-14
6.815,-1.489922654713306e-13
6.8175,-5.5754823007344382e-14
6.82,8.1047477221101391e-14
6.8225,-8.1817701064941342e-14
6.825,-6.2578673091816444e-14
6.8275,5.947988721006455e-14
6.83,1.1942216121949046e-13
6.8325,1.8709309081061612e-14
6.835,6.8123008205111527e-14
6.8375,1.7489863489010851e-15
6.84,5.8015810155952347e-16
6.8425,-9.7183377401921817e-14
6.845,6.4809078297461618e-14
6.8475,6.7329384523825552e-14
6.85,4.8462349643007456e-14
6.8525,2.7362597654324075e-14
6.855,-3.8527617492535095e-14
6.8575,1.0421172401325008e-13
6.86,2.0648057073053319e-13
6.8625,-1.4011826485185106e-14
6.865,-6.5911314588952795e-14
6.8675,-9.0990987940776524e-14
6.87,6.5753748032075631e-14
6.8725,1.8401327346759045e-14
6.875,-1.9940410304154757e-14
6.8775,-5.0390153856046237e-14
6.88,6.7783167910952359e-14
6.8825,7.1204744967584557e-14
6.885,4.715881117408538e-14
6.8875,-9.6180425646559504e-14
6.89,6.7026671524097444e-14
6.8925,-1.9419853324412612e-14
6.895,3.9091242103623693e-14
6.8975,-7.1776185307732756e-14
6.9,1.1603902858449244e-13
6.9025,2.5131927057922613e-14
6.905,-1.3731280937996068e-14
6.9075,3.8820008871150676e-14
6.91,-1.8533041942823402e-14
6.9125,1.491767963545777e-13
6.915,-3.9759567033502148e-14
6.9175,2.5497141762377875e-14
6.92,-3.3167742426604222e-14
6.9225,8.78531600450045e-14
6.925,-1.3342725955291843e-15
6.9275,-2.1252177561001295e-14
6.93,1.8203953279012083e-14
6.9325,-1.9310765819467272e-13
6.935,7.8357086041847103e-14
6.9375,9.8325433696700991e-14
6.94,5.8856146916358347e-14
6.9425,9.2909617392238181e-14
6.945,-2.1668285776108947e-14
6.9475,1.674413037397912e-13
6.95,-9.205823292785353e-14
6.9525,1.1966372011852695e-13
6.955,6.4034542832515239e-14
6.9575,-1.717524760946923e-14
6.96,3.7968192566754238e-14
6.9625,2.9193370550741246e-14
6.965,4.1574828919738945e-14
6.9675,6.2270735136239973e-14
6.97,-2.6252157701038723e-14
6.9725,-6.7604745494551247e-14
6.975,7.3085513519196328e-14
6.9775,-6.3140388533221948e-14
6.98,-8.9634378493232012e-14
6.9825,-5.0405658180904999e-14
6.985,-4.2694429254247872e-14
6.9875,-1.2095006497635661e-15
6.99,-4.3793613477369914e-14
6.9925,1.0643734312313247e-13
6.995,-1.7360412895802632e-15
6.9975,2.8167164029658274e-14
7.0,-6.1350445040728473e-14
