Physical Time (s),lift Monitor (N)
6.2725,-8.5671320568802e-05
6.275,-8.1208375020956562e-05
6.2775,-7.6454180769678194e-05
6.28,-7.142542861441386e-05
6.2825,-6.6137899447533808e-05
6.285,-6.0610050321837393e-05
6.2875,-5.4863232643620303e-05
6.29,-4.8915580506817321e-05
6.2925,-4.2787356029107165e-05
6.295,-3.6501149828598606e-05
6.2975,-3.0077286444607841e-05
6.3,-2.35382723937878e-05
6.3025,-1.6905361861741101e-05
6.305,-1.0203750875985338e-05
6.3075,-3.4552492657360647e-06
6.31,3.3155755057246744e-06
6.3125,1.0085125828084364e-05
6.315,1.6824844995487678e-05
6.3175,2.3514130532487806e-05
6.32,3.0127080811705314e-05
6.3225,3.6637948022360452e-05
6.325,4.3022310533630469e-05
6.3275,4.9253730112596789e-05
6.33,5.5310237584067366e-05
6.3325,6.1161923213935712e-05
6.335,6.6789739238939662e-05
6.3375,7.2170441432537166e-05
6.34,7.7283814295018335e-05
6.3425,8.2103625626257814e-05
6.345,8.6614401423420052e-05
6.3475,9.0797140889832276e-05
6.35,9.4635584113839617e-05
6.3525,9.8112736990919571e-05
6.355,0.00010121803346379492
6.3575,0.00010393235704639128
6.36,0.00010624994834149007
6.3625,0.00010816266763496368
6.365,0.000109664653870236
6.3675,0.00011074771304140431
6.37,0.00011141266869224197
6.3725,0.00011165672272563979
6.375,0.00011148118629733674
6.3775,0.00011089034125881858
6.38,0.00010988354346773547
6.3825,0.00010846904363871125
6.385,0.00010665507615187901
6.3875,0.00010445129137672023
6.39,0.00010186519828194039
6.3925,9.890780535899364e-05
6.395,9.558945350742055e-05
6.3975,9.1927597162854202e-05
6.4,8.7932846962239489e-05
6.4025,8.3621424768733971e-05
6.405,7.9009943921349072e-05
6.4075,7.411202996920897e-05
6.41,6.8949667713249471e-05
6.4125,6.3538529538689618e-05
6.415,5.7896129605120814e-05
6.4175,5.204400403642227e-05
6.42,4.6000501878484647e-05
6.4225,3.9785743527356172e-05
6.425,3.3423953186436785e-05
6.4275,2.6934305043413309e-05
6.43,2.0340050865073084e-05
6.4325,1.366455890005743e-05
6.435,6.9299097375030448e-06
6.4375,1.5973121972790982e-07
6.44,-6.61929652330185e-06
6.4425,-1.3383785462994924e-05
6.445,-2.0110425117534622e-05
6.4475,-2.6772139927259023e-05
6.45,-3.3345498732859366e-05
6.4525,-3.9803689449537519e-05
6.455,-4.6120458163449297e-05
6.4575,-5.2273926532000746e-05
6.46,-5.8238871206160402e-05
6.4625,-6.3992424196120782e-05
6.465,-6.9508432756440735e-05
6.4675,-7.4765507449072989e-05
6.47,-7.9741437195091213e-05
6.4725,-8.4417300627245891e-05
6.475,-8.8774725476292797e-05
6.4775,-9.2796415151074376e-05
6.48,-9.6463574396169965e-05
6.4825,-9.9762746950689003e-05
6.485,-0.00010267867695399614
6.4875,-0.00010520588437947238
6.49,-0.00010733164659866544
6.4925,-0.00010904746287153991
6.495,-0.0001103498652443317
6.4975,-0.00011123417416711618
6.5,-0.00011169651649077357
6.5025,-0.00011173921880995725
6.505,-0.00011136191575229608
6.5075,-0.00011057192766899404
6.51,-0.00010936973149241401
6.5125,-0.0001077597639892152
6.515,-0.00010575728894207041
6.5175,-0.00010336686952781755
6.52,-0.00010059811561432793
6.5225,-9.7463688571200111e-05
6.525,-9.3975898339892445e-05
6.5275,-9.0149653328986025e-05
6.53,-8.5996434749111109e-05
6.5325,-8.1534980391508437e-05
6.535,-7.6781672649845135e-05
6.5375,-7.1751885464838223e-05
6.54,-6.6462752570013714e-05
6.5425,-6.0933592459463448e-05
6.545,-5.5183049829239276e-05
6.5475,-4.9231501776589256e-05
6.55,-4.3099237035529593e-05
6.5525,-3.6805774415426436e-05
6.555,-3.0375100546209931e-05
6.5575,-2.3828397293201152e-05
6.56,-1.7185388824714636e-05
6.5625,-1.0474057592449359e-05
6.565,-3.7151241496471599e-06
6.5675,3.0676059574333357e-06
6.57,9.8494197146254663e-06
6.5725,1.6602564352619603e-05
6.575,2.3305568787727856e-05
6.5775,2.9932146271203914e-05
6.58,3.645834910023089e-05
6.5825,4.2856589587026808e-05
6.585,4.9104781424303285e-05
6.5875,5.517720999571456e-05
6.59,6.1044893172393217e-05
6.5925,6.6688224972061619e-05
6.595,7.2087214599304895e-05
6.5975,7.7216121910809939e-05
6.6,8.2052491360246497e-05
6.6025,8.657941278642654e-05
6.605,9.0778793272156233e-05
6.6075,9.4633414628591132e-05
6.61,9.8127632524518295e-05
6.6125,0.00010124736619284681
6.615,0.00010397747764109994
6.6175,0.00010631083252223356
6.62,0.00010823900165951388
6.6225,0.00010975434182189782
6.625,0.0001108523841713283
6.6275,0.00011152979893480752
6.63,0.00011178784257896304
6.6325,0.0001116250048554332
6.635,0.00011104639304739169
6.6375,0.00011005160220233205
6.64,0.00010864822744910707
6.6425,0.0001068451400234383
6.645,0.00010464948035677854
6.6475,0.00010207226856596368
6.65,9.9122632277319996e-05
6.6525,9.5811374800424347e-05
6.655,9.2155126827989504e-05
6.6575,8.8166295804537449e-05
6.66,8.3858870923426228e-05
6.6625,7.9250769739874069e-05
6.665,7.4356397509765329e-05
6.6675,6.9196559098875439e-05
6.67,6.3786504143346239e-05
6.6725,5.8145399883014715e-05
6.675,5.229251363830659e-05
6.6775,4.6248252156496518e-05
6.68,4.0033303860711428e-05
6.6825,3.3669251306769759e-05
6.685,2.7176137480536353e-05
6.6875,2.0579444072864134e-05
6.69,1.3899730470759256e-05
6.6925,7.1602719302393591e-06
6.695,3.8532886769950706e-07
6.6975,-6.3999550498051527e-06
6.7,-1.3171005621601613e-05
6.7025,-1.9904579846310386e-05
6.705,-2.6574692929786179e-05
6.7075,-3.3155123598585539e-05
6.71,-3.9621540308265725e-05
6.7125,-4.5948635313654998e-05
6.715,-5.2111058780497738e-05
6.7175,-5.8085785794522981e-05
6.72,-6.3848567297459106e-05
6.7225,-6.9374944365874783e-05
6.725,-7.4642299842135287e-05
6.7275,-7.9629383227698388e-05
6.73,-8.4314882596822849e-05
6.7325,-8.8683438624889073e-05
6.735,-9.2714350985319849e-05
6.7375,-9.6391195484419646e-05
6.74,-9.9701304136697394e-05
6.7425,-0.00010262699285293424
6.745,-0.00010516314392268612
6.7475,-0.00010729878525791177
6.75,-0.00010902341227852011
6.7525,-0.00011033403364132916
6.755,-0.00011122504303516073
6.7575,-0.00011169663804042354
6.76,-0.00011174630023035215
6.7625,-0.00011137605006825531
6.765,-0.00011059416941715759
6.7675,-0.00010939869729927607
6.77,-0.00010779597819837946
6.7725,-0.00010579959545947796
6.775,-0.00010341616173749379
6.7775,-0.00010065280104852421
6.78,-9.7525000398127398e-05
6.7825,-9.4043498819866428e-05
6.785,-9.0222439871710851e-05
6.7875,-8.6075188595738478e-05
6.79,-8.1618266602466019e-05
6.7925,-7.686897371600279e-05
6.795,-7.1842991698366378e-05
6.7975,-6.6556767075526705e-05
6.8,-6.1029914422157224e-05
6.8025,-5.5282909540679572e-05
6.805,-4.9334057593467016e-05
6.8075,-4.3202700322272163e-05
6.81,-3.6911578754668565e-05
6.8125,-3.0482784689732981e-05
6.815,-2.393648551164957e-05
6.8175,-1.7295065628444322e-05
6.82,-1.0583782960661349e-05
6.8225,-3.8248301176152772e-06
6.825,2.9588491979324452e-06
6.8275,9.7405917976912536e-06
6.83,1.6495584435590814e-05
6.8325,2.3199845542517031e-05
6.835,2.9829935701076349e-05
6.8375,3.6356864243892091e-05
6.84,4.2758944022629544e-05
6.8425,4.9010832499075163e-05
6.845,5.5086299464535134e-05
6.8475,6.095877283487982e-05
6.85,6.6606984227590303e-05
6.8525,7.2009951800695355e-05
6.855,7.714314337890329e-05
6.8575,8.1984610520832477e-05
6.86,8.6517246918947134e-05
6.8625,9.0722083252965858e-05
6.865,9.4582385202514088e-05
6.8675,9.8082488783487101e-05
6.87,0.0001012073365185307
6.8725,0.00010394405244885611
6.875,0.00010628279512304797
6.8775,0.00010821601866321241
6.88,0.00010973782807891721
6.8825,0.00011084196706372758
6.885,0.00011152535832683487
6.8875,0.00011178957227601881
6.89,0.00011163286686040139
6.8925,0.0001110593207706069
6.895,0.00011006994128515778
6.8975,0.00010867270356925061
6.9,0.00010687192523056197
6.9025,0.00010468150802614047
6.905,0.00010210806266712018
6.9075,9.9161108048824345e-05
6.91,9.5853588663694211e-05
6.9125,9.2199479492912907e-05
6.915,8.821191651365475e-05
6.9175,8.3905861604305796e-05
6.92,7.9298918148922666e-05
6.9225,7.4404534827676871e-05
6.925,6.9244497243188915e-05
6.9275,6.3834256149313565e-05
6.93,5.8190944779038054e-05
6.9325,5.23369914329792e-05
6.935,4.6290699319070201e-05
6.9375,4.0073291942018433e-05
6.94,3.370694896280217e-05
6.9425,2.7211279407237531e-05
6.945,2.0611803939390336e-05
6.9475,1.3929024434963471e-05
6.95,7.1854236719222417e-06
6.9525,4.0699967762470636e-07
6.955,-6.3818796158947778e-06
6.9575,-1.3158148754865513e-05
6.96,-1.9895502008022979e-05
6.9625,-2.6570225750240375e-05
6.965,-3.3155074250498609e-05
6.9675,-3.9626625919714418e-05
6.97,-4.5959584836494179e-05
6.9725,-5.2126876964014775e-05
6.975,-5.8107069205798852e-05
6.9775,-6.3875267321822035e-05
6.98,-6.940845291522572e-05
6.9825,-7.4681292897671691e-05
6.985,-7.9674195958142409e-05
6.9875,-8.4366702674655751e-05
6.99,-8.8740586717041142e-05
6.9925,-9.277750364247806e-05
6.995,-9.6461679321320737e-05
6.9975,-9.977571005431088e-05
7.0,-0.00010270789499110913
