Physical Time (s),ev_left Monitor (kg-m/s^3)
6.005,-3.460038262993806e-08
6.0075,-3.4615893339739707e-08
6.01,-3.4630480653870783e-08
6.0125,-3.464391522361573e-08
6.015,-3.4655975019204961e-08
6.0175,-3.4666447639782866e-08
6.02,-3.467513409900454e-08
6.0225,-3.4681855053874713e-08
6.025,-3.4686457790710372e-08
6.0275,-3.4688823191960675e-08
6.03,-3.468887364619183e-08
6.0325,-3.4686573089830581e-08
6.035,-3.4681923577324956e-08
6.0375,-3.46749601182231e-08
6.04,-3.4665742963102816e-08
6.0425,-3.4654354910257115e-08
6.045,-3.4640901669507994e-08
6.0475,-3.4625513432856437e-08
6.05,-3.4608347876706149e-08
6.0525,-3.4589591597860669e-08
6.055,-3.4569458699525631e-08
6.0575,-3.4548185871471656e-08
6.06,-3.4526028000345123e-08
6.0625,-3.4503252596791399e-08
6.065,-3.4480135887102233e-08
6.0675,-3.4456958929948363e-08
6.07,-3.4434002235210286e-08
6.0725,-3.4411539606284398e-08
6.075,-3.4389832644470231e-08
6.0775,-3.4369127446903562e-08
6.08,-3.434965286628297e-08
6.0825,-3.433162119119288e-08
6.085,-3.4315226919320604e-08
6.0875,-3.4300644265496922e-08
6.09,-3.428802511452393e-08
6.0925,-3.4277497916533429e-08
6.095,-3.4269165921317271e-08
6.0975,-3.4263103726537405e-08
6.1,-3.4259352546128856e-08
6.1025,-3.4257913923056593e-08
6.105,-3.4258746465462241e-08
6.1075,-3.4261768283372753e-08
6.11,-3.4266862206148358e-08
6.1125,-3.4273883574271972e-08
6.115,-3.4282666932837626e-08
6.1175,-3.4293030008450786e-08
6.12,-3.4304773364865529e-08
6.1225,-3.4317678950235355e-08
6.125,-3.4331508375452775e-08
6.1275,-3.4346003036644346e-08
6.13,-3.436088834716766e-08
6.1325,-3.4375881210658796e-08
6.135,-3.4390699452166179e-08
6.1375,-3.4405071237136947e-08
6.14,-3.4418741934512378e-08
6.1425,-3.4431478203535068e-08
6.145,-3.444306978927942e-08
6.1475,-3.445332953702671e-08
6.15,-3.4462093134763525e-08
6.1525,-3.4469218259805988e-08
6.155,-3.4474584883821993e-08
6.1575,-3.4478097302371896e-08
6.16,-3.4479687137107322e-08
6.1625,-3.4479315213906278e-08
6.165,-3.447697194595574e-08
6.1675,-3.4472676433182334e-08
6.17,-3.4466476810104473e-08
6.1725,-3.4458451971361209e-08
6.175,-3.4448713905291414e-08
6.1775,-3.443740821862556e-08
6.18,-3.4424710736472171e-08
6.1825,-3.441082049272492e-08
6.185,-3.4395952003723203e-08
6.1875,-3.4380328593485221e-08
6.19,-3.4364179563323877e-08
6.1925,-3.4347740283141761e-08
6.195,-3.433125289784507e-08
6.1975,-3.4314966099308971e-08
6.2,-3.429913159717898e-08
6.2025,-3.4283999670368663e-08
6.205,-3.4269813894536578e-08
6.2075,-3.4256805631418462e-08
6.21,-3.4245191125869061e-08
6.2125,-3.4235169954210732e-08
6.215,-3.4226925709918283e-08
6.2175,-3.4220621634690695e-08
6.22,-3.4216393912478838e-08
6.2225,-3.4214344988861767e-08
6.225,-3.4214539533899578e-08
6.2275,-3.4217003445431796e-08
6.23,-3.4221727772841718e-08
6.2325,-3.4228672224973654e-08
6.235,-3.4237766763267765e-08
6.2375,-3.4248910466222018e-08
6.24,-3.4261969286470592e-08
6.2425,-3.4276775189467652e-08
6.245,-3.4293128675441902e-08
6.2475,-3.4310805125544023e-08
6.25,-3.4329562550385508e-08
6.2525,-3.4349148015385645e-08
6.255,-3.436930242315956e-08
6.2575,-3.4389764213086024e-08
6.26,-3.4410273021297888e-08
6.2625,-3.4430572913093783e-08
6.265,-3.4450415014827991e-08
6.2675,-3.4469556342328439e-08
6.27,-3.4487758446978419e-08
6.2725,-3.45047874786893e-08
6.275,-3.4520415942975811e-08
6.2775,-3.4534426148198486e-08
6.28,-3.4546616727313358e-08
6.2825,-3.4556811930344658e-08
6.285,-3.4564871035814546e-08
6.2875,-3.4570696244512241e-08
6.29,-3.4574234478945096e-08
6.2925,-3.457547396591901e-08
6.295,-3.4574436250626305e-08
6.2975,-3.4571167863214548e-08
6.3,-3.4565735584437737e-08
6.3025,-3.4558225929693489e-08
6.305,-3.4548748320735947e-08
6.3075,-3.4537439458058746e-08
6.31,-3.4524464092222427e-08
6.3125,-3.4510015986325025e-08
6.315,-3.4494313693491683e-08
6.3175,-3.4477595592436482e-08
6.32,-3.4460114943107615e-08
6.3225,-3.4442136554558627e-08
6.325,-3.4423933030966307e-08
6.3275,-3.4405778506629073e-08
6.33,-3.4387940353102821e-08
6.3325,-3.4370671618442136e-08
6.335,-3.4354206506970736e-08
6.3375,-3.4338758887847921e-08
6.34,-3.4324524248102235e-08
6.3425,-3.4311681439214863e-08
6.345,-3.430039260655925e-08
6.3475,-3.429080265955022e-08
6.35,-3.4283037183262108e-08
6.3525,-3.4277200475698607e-08
6.355,-3.4273371551052948e-08
6.3575,-3.4271596357250467e-08
6.36,-3.427188034111456e-08
6.3625,-3.427418441509936e-08
6.365,-3.42784257641415e-08
6.3675,-3.4284483417587914e-08
6.37,-3.4292206196381975e-08
6.3725,-3.4301420272255804e-08
6.375,-3.4311933927032382e-08
6.3775,-3.4323541228081064e-08
6.38,-3.4336022097823224e-08
6.3825,-3.4349140421556628e-08
6.385,-3.4362642566273739e-08
6.3875,-3.4376259328136391e-08
6.39,-3.4389711583893734e-08
6.3925,-3.4402719368751923e-08
6.395,-3.441501306592981e-08
6.3975,-3.4426342389001115e-08
6.4,-3.4436481449863443e-08
6.4025,-3.4445229513921238e-08
6.405,-3.4452408505913212e-08
6.4075,-3.445786077760865e-08
6.41,-3.4461448668600061e-08
6.4125,-3.4463056915571863e-08
6.415,-3.4462597618613813e-08
6.4175,-3.4460014549818844e-08
6.42,-3.4455285259443109e-08
6.4225,-3.4448419040216889e-08
6.425,-3.443945537264174e-08
6.4275,-3.4428462013163002e-08
6.43,-3.441553590058809e-08
6.4325,-3.440080543621523e-08
6.435,-3.4384430586331701e-08
6.4375,-3.4366599794626986e-08
6.44,-3.4347523351245169e-08
6.4425,-3.4327426316787262e-08
6.445,-3.4306542704164665e-08
6.4475,-3.4285113732835845e-08
6.45,-3.4263388496589819e-08
6.4525,-3.424162492834041e-08
6.455,-3.4220089346742575e-08
6.4575,-3.4199051779303227e-08
6.46,-3.4178780168524246e-08
6.4625,-3.415953369030516e-08
6.465,-3.4141556757947481e-08
6.4675,-3.4125075771271664e-08
6.47,-3.4110298539966657e-08
6.4725,-3.409741440400326e-08
6.475,-3.4086592932302386e-08
6.4775,-3.407797885686632e-08
6.48,-3.407168336104838e-08
6.4825,-3.4067777999405714e-08
6.485,-3.4066293675615011e-08
6.4875,-3.4067224248181449e-08
6.49,-3.407053225121913e-08
6.4925,-3.4076151703469987e-08
6.495,-3.4083988087532132e-08
6.4975,-3.4093915604828809e-08
6.5,-3.4105774956509602e-08
6.5025,-3.4119374556062885e-08
6.505,-3.4134494357152936e-08
6.5075,-3.4150892648327162e-08
6.51,-3.4168313209643132e-08
6.5125,-3.4186492359278564e-08
6.515,-3.4205163500778025e-08
6.5175,-3.4224062394602556e-08
6.52,-3.4242931021064762e-08
6.5225,-3.4261518851522657e-08
6.525,-3.4279581759267855e-08
6.5275,-3.4296879710844049e-08
6.53,-3.4313174754244478e-08
6.5325,-3.432823360790292e-08
6.535,-3.4341831729547227e-08
6.5375,-3.435376175527192e-08
6.54,-3.4363844466062071e-08
6.5425,-3.4371938604010974e-08
6.545,-3.4377946957084465e-08
6.5475,-3.438181797036172e-08
6.55,-3.4383540711050348e-08
6.5525,-3.4383136987265778e-08
6.555,-3.4380654527543923e-08
6.5575,-3.4376161946182645e-08
6.56,-3.4369747899139428e-08
6.5625,-3.4361524061728447e-08
6.565,-3.4351628938341573e-08
6.5675,-3.4340229762527625e-08
6.57,-3.4327521000955835e-08
6.5725,-3.4313721041581687e-08
6.575,-3.42990663890381e-08
6.5775,-3.428380752843718e-08
6.58,-3.4268204778716615e-08
6.5825,-3.4252528509012251e-08
6.585,-3.4237052970173665e-08
6.5875,-3.4222045910539962e-08
6.59,-3.4207759940837939e-08
6.5925,-3.4194427582500265e-08
6.595,-3.4182259893025798e-08
6.5975,-3.4171448177383098e-08
6.6,-3.4162165427839824e-08
6.6025,-3.4154566572917764e-08
6.605,-3.4148787668881793e-08
6.6075,-3.4144944109735118e-08
6.61,-3.4143128397526854e-08
6.6125,-3.4143406886325469e-08
6.615,-3.4145814877302319e-08
6.6175,-3.4150349516981894e-08
6.62,-3.4156965100166369e-08
6.6225,-3.4165572120622917e-08
6.625,-3.4176041311143158e-08
6.6275,-3.4188211061577389e-08
6.63,-3.420189607901004e-08
6.6325,-3.4216894148649234e-08
6.635,-3.423298879742004e-08
6.6375,-3.4249948980060493e-08
6.64,-3.4267525764312203e-08
6.6425,-3.4285450045505565e-08
6.645,-3.4303434773330015e-08
6.6475,-3.4321182670912581e-08
6.65,-3.4338397155170808e-08
6.6525,-3.4354794447189668e-08
6.655,-3.43701123653103e-08
6.6575,-3.4384113874458344e-08
6.66,-3.4396586911701756e-08
6.6625,-3.4407341263952663e-08
6.665,-3.4416206132164279e-08
6.6675,-3.4423029629476892e-08
6.67,-3.4427683005446763e-08
6.6725,-3.4430066152757819e-08
6.675,-3.4430112522086618e-08
6.6775,-3.4427791656949428e-08
6.68,-3.442310803677343e-08
6.6825,-3.4416097712420727e-08
6.685,-3.4406826798818941e-08
6.6875,-3.4395392027700536e-08
6.69,-3.4381922192349276e-08
6.6925,-3.4366578274794571e-08
6.695,-3.4349550162853316e-08
6.6975,-3.4331050359947631e-08
6.7,-3.4311307409140045e-08
6.7025,-3.4290560386470526e-08
6.705,-3.4269057002612298e-08
6.7075,-3.4247053540445993e-08
6.71,-3.4224815190274888e-08
6.7125,-3.4202614486114877e-08
6.715,-3.4180727526489219e-08
6.7175,-3.4159428324454686e-08
6.72,-3.4138982483214297e-08
6.7225,-3.4119641391111103e-08
6.725,-3.4101638697283736e-08
6.7275,-3.4085189526430224e-08
6.73,-3.4070490316191103e-08
6.7325,-3.4057717946019393e-08
6.735,-3.4047022522147744e-08
6.7375,-3.403852148026788e-08
6.74,-3.4032292985493278e-08
6.7425,-3.402837307576025e-08
6.745,-3.4026759239712736e-08
6.7475,-3.4027416348969095e-08
6.75,-3.4030280206569622e-08
6.7525,-3.4035258219607866e-08
6.755,-3.4042226671065294e-08
6.7575,-3.4051028373199944e-08
6.76,-3.4061472761847322e-08
6.7625,-3.4073339849255789e-08
6.765,-3.4086387947948154e-08
6.7675,-3.4100361164104567e-08
6.77,-3.4114996625780236e-08
6.7725,-3.4130031375262544e-08
6.775,-3.4145207713223343e-08
6.7775,-3.4160275876734569e-08
6.78,-3.4174993807341752e-08
6.7825,-3.4189124633658415e-08
6.785,-3.4202434436737325e-08
6.7875,-3.4214690837442429e-08
6.79,-3.4225665479061772e-08
6.7925,-3.4235140413248535e-08
6.795,-3.4242917025333962e-08
6.7975,-3.4248825443145236e-08
6.8,-3.4252734061172425e-08
6.8025,-3.4254554928076949e-08
6.805,-3.4254244497193803e-08
6.8075,-3.4251798851103453e-08
6.81,-3.4247247086136261e-08
6.8125,-3.4240644441296484e-08
6.815,-3.4232068338220673e-08
6.8175,-3.422161890319602e-08
6.82,-3.4209422016722979e-08
6.8225,-3.419563345405036e-08
6.825,-3.4180439307774911e-08
6.8275,-3.4164053453638667e-08
6.83,-3.4146712490964273e-08
6.8325,-3.4128670060413091e-08
6.835,-3.411019274199451e-08
6.8375,-3.4091557924311468e-08
6.84,-3.4073050648315047e-08
6.8425,-3.4054957448307367e-08
6.845,-3.4037555784535075e-08
6.8475,-3.402110957539841e-08
6.85,-3.4005863548154526e-08
6.8525,-3.3992041992037372e-08
6.855,-3.3979848810369293e-08
6.8575,-3.3969468258558576e-08
6.86,-3.3961064536877821e-08
6.8625,-3.3954780980686909e-08
6.865,-3.3950738834823947e-08
6.8675,-3.3949036456470284e-08
6.87,-3.3949745035915703e-08
6.8725,-3.3952902570105168e-08
6.875,-3.3958506948859544e-08
6.8775,-3.3966511255590811e-08
6.88,-3.3976822507043071e-08
6.8825,-3.3989306381014702e-08
6.885,-3.4003794166213287e-08
6.8875,-3.4020091356677337e-08
6.89,-3.4037984220411735e-08
6.8925,-3.4057243523438257e-08
6.895,-3.4077623850426576e-08
6.8975,-3.4098860590823442e-08
6.9,-3.4120668526145042e-08
6.9025,-3.4142745456995932e-08
6.905,-3.4164779868135775e-08
6.9075,-3.4186461590071478e-08
6.91,-3.4207492966667584e-08
6.9125,-3.4227597413678776e-08
6.915,-3.4246523356029109e-08
6.9175,-3.4264043562937229e-08
6.92,-3.4279951540454276e-08
6.9225,-3.4294058718474927e-08
6.925,-3.4306194886055059e-08
6.9275,-3.4316212219385639e-08
6.93,-3.4323991863341816e-08
6.9325,-3.4329450224344928e-08
6.935,-3.4332540643416754e-08
6.9375,-3.433325223576926e-08
6.94,-3.4331605974409586e-08
6.9425,-3.4327652509123939e-08
6.945,-3.4321473106534909e-08
6.9475,-3.4313181230240389e-08
6.95,-3.4302923753598766e-08
6.9525,-3.4290878060165988e-08
6.955,-3.4277246261055464e-08
6.9575,-3.4262248243288243e-08
6.96,-3.4246116156413645e-08
6.9625,-3.4229091678140342e-08
6.965,-3.4211425760813478e-08
6.9675,-3.4193378859520888e-08
6.97,-3.4175219310022318e-08
6.9725,-3.4157219783809316e-08
6.975,-3.4139651811651757e-08
6.9775,-3.4122780076330185e-08
6.98,-3.4106856822729e-08
6.9825,-3.4092118449322262e-08
6.985,-3.4078783957837778e-08
6.9875,-3.4067054017619616e-08
6.99,-3.4057108174847671e-08
6.9925,-3.4049099794356502e-08
6.995,-3.4043148860371033e-08
6.9975,-3.403933545255483e-08
7.0,-3.403769794400729e-08
