Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
1.7625,5.910731644058785e-08,5.2624341653694641e-08,5.1480426419121159e-08,5.0860162115856887e-08,4.6187700572646841e-08,3.0009757748437069e-08,1.7141083292946865e-08
1.765,6.9525326552331842e-08,6.4441312329351816e-08,6.4150571648457808e-08,6.3486795842904233e-08,5.7801196223278565e-08,4.0925989167188626e-08,3.0139746773969985e-08
1.7675,7.9524586925522553e-08,7.5743037978300297e-08,7.6241653132846941e-08,7.5575247148854787e-08,6.9089008185172553e-08,5.1961944059051724e-08,4.3459190171165599e-08
1.77,8.9043673108091335e-08,8.6459820367096221e-08,8.7678006100569778e-08,8.7044955450716533e-08,7.997073284000787e-08,6.3049589538581999e-08,5.7028501452752342e-08
1.7725,9.8034030649882514e-08,9.6537592233610499e-08,9.8400577923680505e-08,9.7831479651772346e-08,9.0379569748370024e-08,7.4123049571515206e-08,7.0773463993189336e-08
1.775,1.0646028045573357e-07,1.0593734750290522e-07,1.0836590989035264e-07,1.078856470009834e-07,1.0026367108580333e-07,8.5133160528493486e-08,8.4632851812889343e-08
1.7775,1.1429681406846446e-07,1.1463111808084647e-07,1.1754255274720672e-07,1.1717023988005651e-07,1.0958134065939854e-07,9.6026827940115725e-08,9.8536763954049133e-08
1.78,1.2152705716893489e-07,1.226016571126043e-07,1.2591018691648153e-07,1.2565900753650866e-07,1.1829697665448283e-07,1.0676471923429236e-07,1.1242642649359348e-07
1.7825,1.2814800323229781e-07,1.2984576231212822e-07,1.334634865809142e-07,1.3334059231996199e-07,1.2638570282440315e-07,1.1730534933950028e-07,1.2623923098459164e-07
1.785,1.3415064310321761e-07,1.3635531622243817e-07,1.40194994816481e-07,1.4020221976140435e-07,1.3382286579871139e-07,1.2759352193646698e-07,1.3989609110951491e-07
1.7875,1.3953947144352604e-07,1.42138425517681e-07,1.4611579522455416e-07,1.4625008847341815e-07,1.4059648164286862e-07,1.3759714985395021e-07,1.5334212945281472e-07
1.79,1.4432822673207008e-07,1.4721466521839232e-07,1.5124876274122163e-07,1.5150224343983836e-07,1.4670445925424042e-07,1.4726319009713153e-07,1.6649784747469557e-07
1.7925,1.4853613350347266e-07,1.5161026260346358e-07,1.5562460874258516e-07,1.5598509209549036e-07,1.5214474897035849e-07,1.5652777989237473e-07,1.7927062690135818e-07
1.795,1.5218646240764574e-07,1.5535542603156493e-07,1.5927971717427913e-07,1.5973189044850282e-07,1.5692471527862832e-07,1.6534376305728599e-07,1.9158163489287558e-07
1.7975,1.5529978689722604e-07,1.5847652915293903e-07,1.6224580586277158e-07,1.6277232146737674e-07,1.610586658253089e-07,1.7367517682491581e-07,2.0336053258020594e-07
1.8,1.5789299735540085e-07,1.6099738075342463e-07,1.6455226722689214e-07,1.6513403611108824e-07,1.6455761489225046e-07,1.814817912912699e-07,2.145307693103257e-07
1.8025,1.5998300236184961e-07,1.6294367410368656e-07,1.6623190464689521e-07,1.6684870036768222e-07,1.6743430264627166e-07,1.8871895003741875e-07,2.2501098820545675e-07
1.805,1.6158859048157283e-07,1.6434290210915612e-07,1.6732081732532883e-07,1.6795218686726484e-07,1.6970023922853228e-07,1.9533050982447425e-07,2.3470739476476608e-07
1.8075,1.6272962736176936e-07,1.6522431204401061e-07,1.6785861003113244e-07,1.6848491000308795e-07,1.7136945746518864e-07,2.0125593481534201e-07,2.4352061200478827e-07
1.81,1.634315597746342e-07,1.6562401408326223e-07,1.6789194017019923e-07,1.684950775248815e-07,1.7246337432185604e-07,2.0643662676988411e-07,2.5135159092712535e-07
1.8125,1.6372439681773254e-07,1.6558286534108537e-07,1.6747153177110298e-07,1.6803572303642198e-07,1.7301698044167578e-07,2.1083819138759683e-07,2.5812418122010496e-07
1.815,1.6363946201496475e-07,1.6514170946484034e-07,1.6664632975554905e-07,1.6715812401251676e-07,1.7307082899953613e-07,2.1444343027152277e-07,2.6377939237641881e-07
1.8175,1.6320682792430217e-07,1.6433867365151504e-07,1.6546143238642816e-07,1.6590958696599863e-07,1.7265644076421103e-07,2.1722108326699346e-07,2.6824685333229929e-07
1.82,1.6245760749256529e-07,1.6321293654204309e-07,1.6396325566077307e-07,1.6433948269880359e-07,1.7181031418753569e-07,2.1915647546415074e-07,2.7147629326972276e-07
1.8225,1.6142477715695737e-07,1.6180584146496004e-07,1.6220199308012983e-07,1.6250189120543814e-07,1.7057481241382952e-07,2.2022837847756382e-07,2.7341417615563052e-07
1.825,1.601417861255401e-07,1.6015938220598476e-07,1.602291050588765e-07,1.6045247733993854e-07,1.6899028355272931e-07,2.2042646846416449e-07,2.7402179230050913e-07
1.8275,1.5863865415224262e-07,1.5831062073696511e-07,1.5808837580128328e-07,1.5823889156718315e-07,1.6709027423759693e-07,2.1972608365957008e-07,2.7324905712572659e-07
1.83,1.5694078662758359e-07,1.5629140998309392e-07,1.5581814409401226e-07,1.5590346112525078e-07,1.6491182091421017e-07,2.1810992439028327e-07,2.7105411732000612e-07
1.8325,1.5506871899673549e-07,1.5412848098919727e-07,1.5345135012498158e-07,1.5348285523062426e-07,1.624945673461778e-07,2.1558405191919934e-07,2.6742352250608499e-07
1.835,1.5303988066814701e-07,1.5184433053708376e-07,1.5101415168651586e-07,1.5100630931046341e-07,1.5987507202629163e-07,2.1218124567146621e-07,2.6237578872170052e-07
1.8375,1.5086972517462453e-07,1.4945604439697521e-07,1.4852366940184159e-07,1.4849337640222942e-07,1.5707728976232914e-07,2.0792348296160744e-07,2.5592489822328383e-07
1.84,1.4857203393205015e-07,1.4697771551105297e-07,1.4599457727820874e-07,1.4596142562474405e-07,1.5412254270215772e-07,2.0283128806091971e-07,2.4809043859928539e-07
1.8425,1.4615786644291003e-07,1.4441973590695199e-07,1.4343711134366522e-07,1.4342334719168781e-07,1.5103102458303409e-07,1.9693106180440542e-07,2.3890392532641484e-07
1.845,1.4363535651881816e-07,1.4178771675387266e-07,1.4085529190655302e-07,1.4088504534877237e-07,1.4782082514338448e-07,1.902628418559676e-07,2.2841786295363652e-07
1.8475,1.4101018786930987e-07,1.3908571032779403e-07,1.3825085810729499e-07,1.383491536322054e-07,1.4450519176023707e-07,1.8286948078845158e-07,2.1669359350756663e-07
1.85,1.3828891278646308e-07,1.3631971932505973e-07,1.3562704713730225e-07,1.358194146466349e-07,1.4109629066833126e-07,1.7478922595635948e-07,2.0379361787490289e-07
1.8525,1.3547986964791106e-07,1.3349709301465067e-07,1.3298892690301105e-07,1.3330160872515048e-07,1.3761463071270852e-07,1.6608587158239686e-07,1.8981461545910842e-07
1.855,1.32589984103323e-07,1.3062189486235048e-07,1.303378158081454e-07,1.307973918745591e-07,1.3407978204570547e-07,1.5682804048437189e-07,1.7486325270791494e-07
1.8575,1.2962254282439639e-07,1.2769361714188757e-07,1.276703457031462e-07,1.2830407365332849e-07,1.3050641367867324e-07,1.4709192219537727e-07,1.5905890076522389e-07
1.86,1.2657883040005613e-07,1.2470910961920089e-07,1.2497853973337806e-07,1.2581305006512708e-07,1.2690101064816379e-07,1.3694840565923635e-07,1.4252095437751057e-07
1.8625,1.2345837023541961e-07,1.2166228599491174e-07,1.2224895497485714e-07,1.2330891633363082e-07,1.2326606601454765e-07,1.264796628439512e-07,1.2538427707167255e-07
1.865,1.2025712467182549e-07,1.1854276981383538e-07,1.1946410697970319e-07,1.2077171736531226e-07,1.1959727301756134e-07,1.1575275372268186e-07,1.0777241893831686e-07
1.8675,1.1696997551173433e-07,1.1533951827962153e-07,1.1660650081519694e-07,1.1818098302507949e-07,1.1589189051576611e-07,1.0485315422994793e-07,8.983324179501121e-08
1.87,1.1359142481745538e-07,1.1204144660405646e-07,1.1365767268732986e-07,1.155143536491485e-07,1.1214267275443691e-07,9.3850943788461561e-08,7.1701861911932745e-08
1.8725,1.1011722869014568e-07,1.0863798745714085e-07,1.1059888637479308e-07,1.1274964887112814e-07,1.0834194713799301e-07,8.2813578705446514e-08,5.3511942952581734e-08
1.875,1.0654594508175961e-07,1.0512123285949452e-07,1.074152701769471e-07,1.0986928645574128e-07,1.0448366579924619e-07,7.1812032157380606e-08,3.5402916083423444e-08
1.8775,1.0287718252245455e-07,1.0148541747897375e-07,1.0409605096692472e-07,1.0685940626204095e-07,1.0056449728752888e-07,6.0925034848317144e-08,1.7521642715914935e-08
1.88,9.9111445784831724e-08,9.7727087224720405e-08,1.0063238453684645e-07,1.0370611563669276e-07,9.658315886404783e-08,5.0228059188458975e-08,1.0790134425788179e-11
1.8825,9.5254901219721855e-08,9.3847283199760439e-08,9.7017522899986974e-08,1.0039732309680527e-07,9.253909063408062e-08,3.9802440657583238e-08,-1.6981021526812375e-08
1.885,9.1303416829695884e-08,8.9835931581916967e-08,9.3233102896218401e-08,9.6909352582811691e-08,8.8416163895630415e-08,2.9708407676228764e-08,-3.3328506106646783e-08
1.8875,8.7257953335938377e-08,8.5689627883221323e-08,8.9270392700899406e-08,9.3228661232759765e-08,8.4205747311618381e-08,2.0003154649771918e-08,-4.891142678897186e-08
1.89,8.3121726939344497e-08,8.1408306987711046e-08,8.5124964921805354e-08,8.9345912234777413e-08,7.9904803783367674e-08,1.0755053789356555e-08,-6.3600430656574914e-08
1.8925,7.889789783980726e-08,7.6992233331774233e-08,8.0792677457019109e-08,8.5251555454846411e-08,7.5508421538740531e-08,2.0234225107095289e-09,-7.7279541722538417e-08
1.895,7.4589790482475619e-08,7.2442630094098813e-08,7.6269998651518645e-08,8.0936508625269975e-08,7.1007104502320874e-08,-6.1461468374797336e-09,-8.9849473317113632e-08
1.8975,7.0204203073795965e-08,6.7764004121988069e-08,7.1556723672088375e-08,7.6395944985410179e-08,6.6394549984525173e-08,-1.3711597310937197e-08,-1.0121863469162164e-07
1.9,6.5751807151616257e-08,6.2964642273892014e-08,6.6657241279915974e-08,7.1629980151266618e-08,6.1667300160764969e-08,-2.0648208713864043e-08,-1.113190863486186e-07
1.9025,6.1244701305465641e-08,5.8055249739204405e-08,6.1579637144621525e-08,6.6642021216062242e-08,5.6824869998539556e-08,-2.6924931269083493e-08,-1.2008131502624622e-07
1.905,5.6696041429942248e-08,5.3049089788120296e-08,5.6335336960685309e-08,6.1438868981303706e-08,5.186999649366573e-08,-3.2519514241805976e-08,-1.2745251145438291e-07
1.9075,5.212039546724618e-08,4.7961930053461914e-08,5.093929700148012e-08,5.6031801881797186e-08,4.68083201019148e-08,-3.7409483556801594e-08,-1.3338612023028257e-07
1.91,4.7532643302256324e-08,4.2809558413096574e-08,4.5406413913568668e-08,5.0432702705396594e-08,4.1644799773789544e-08,-4.1579530515623076e-08,-1.3784840939818437e-07
1.9125,4.2949352349521121e-08,3.7608945717267449e-08,3.9752154117110829e-08,4.4653847692692941e-08,3.6383309033092404e-08,-4.5026915774419711e-08,-1.4082535805135134e-07
1.915,3.8385490327036681e-08,3.2376260959189918e-08,3.3992530872645365e-08,3.8708686106674461e-08,3.1027999254058408e-08,-4.7755742818979267e-08,-1.4231674820725692e-07
1.9175,3.3856242862692773e-08,2.7130517682993441e-08,2.814987858237721e-08,3.2618555960310312e-08,2.5589948886619386e-08,-4.9777558036417105e-08,-1.423368322717492e-07
1.92,2.9378526941158877e-08,2.1894324170046451e-08,2.2251761571234261e-08,2.6410930305943213e-08,2.0085819226146207e-08,-5.1101020959922582e-08,-1.409043866395387e-07
1.9225,2.4971776671220941e-08,1.6692778316896282e-08,1.6328410453621428e-08,2.0117376682715902e-08,1.4535780856446247e-08,-5.1747447063356715e-08,-1.3805839907535911e-07
1.925,2.0658301874622655e-08,1.1554846980020902e-08,1.0414445185092378e-08,1.3774391794377982e-08,8.9665380027472274e-09,-5.1722564215889613e-08,-1.3382830759105499e-07
1.9275,1.6462887933937535e-08,6.5118656671253651e-09,4.5466396545124979e-09,7.4212097502537829e-09,3.4068598726720949e-09,-5.1046626774767471e-08,-1.2826707781890087e-07
1.93,1.240666996604224e-08,1.5889805366767522e-09,-1.2458473858083048e-09,1.0887813254653834e-09,-2.1223920659161167e-09,-4.9754558627854896e-08,-1.2145043382088054e-07
1.9325,8.5050077108046264e-09,-3.1950491309346695e-09,-6.9398206291500668e-09,-5.1977923489996909e-09,-7.6063950400035651e-09,-4.7888117471851495e-08,-1.134660451653486e-07
1.935,4.7652449362896545e-09,-7.8291303554655607e-09,-1.2518692353593486e-08,-1.1418164476415467e-08,-1.3035527299691974e-08,-4.5507322515515808e-08,-1.0442627251375736e-07
1.9375,1.1917173913110476e-09,-1.2303150173212893e-08,-1.7964321878790708e-08,-1.7548131323667106e-08,-1.8394634108522857e-08,-4.2664685762482563e-08,-9.4441853547294234e-08
1.94,-2.2061228292736997e-09,-1.65989171232997e-08,-2.3248987740339193e-08,-2.3552969803959243e-08,-2.3657845180523959e-08,-3.9415793761516736e-08,-8.3632486202649145e-08
1.9425,-5.4114650375617031e-09,-2.0690055799965056e-08,-2.833653417856753e-08,-2.9390457143231879e-08,-2.8789813317938954e-08,-3.580834103223027e-08,-7.2115422939898175e-08
1.945,-8.404900324619156e-09,-2.4548241198622476e-08,-3.3189374568211976e-08,-3.5016792730171976e-08,-3.3753533486424458e-08,-3.1875117281911908e-08,-5.9996922762194008e-08
1.9475,-1.1168202529807708e-08,-2.8148014718231469e-08,-3.7773083060410933e-08,-4.0390136817563146e-08,-3.8514414886496718e-08,-2.7666475775661243e-08,-4.7405888126004474e-08
1.95,-1.368953259209539e-08,-3.1473362762181894e-08,-4.2064219564855924e-08,-4.5478451475707964e-08,-4.3046023131429865e-08,-2.3245378690982547e-08,-3.4484934047817875e-08
1.9525,-1.5966201471279709e-08,-3.4518741653124626e-08,-4.6050852604317952e-08,-5.0261780010721147e-08,-4.7332916171869355e-08,-1.8682914435796322e-08,-2.1386749252470995e-08
1.955,-1.7996219854213409e-08,-3.7278014797151179e-08,-4.971994119723308e-08,-5.4719347290369277e-08,-5.135724675653698e-08,-1.4052273227011093e-08,-8.2687009176334443e-09
1.9575,-1.9777192019412927e-08,-3.9742457199850809e-08,-5.3055957350390609e-08,-5.8830158380695963e-08,-5.5098633034770757e-08,-9.412020491321327e-09,4.7238137177710672e-09
1.96,-2.1305760967457073e-08,-4.1901121931323083e-08,-5.603939213959796e-08,-6.2568032999896988e-08,-5.8531487518839506e-08,-4.804261415392225e-09,1.7464630601161212e-08
1.9625,-2.2579468326480624e-08,-4.3745429893707679e-08,-5.8652826400409938e-08,-6.5906278046875065e-08,-6.1630330872215047e-08,-2.8079182509761019e-10,2.9818971527475194e-08
1.965,-2.3598131578110259e-08,-4.5270213871354962e-08,-6.0882854508301973e-08,-6.8822219948868231e-08,-6.4373302718875155e-08,4.0909516307894602e-09,4.1635831105677219e-08
1.9675,-2.4359928444882706e-08,-4.6468588373687052e-08,-6.2714760423040592e-08,-7.1293101123701497e-08,-6.6735600251695934e-08,8.2806955247490855e-09,5.2808346947347115e-08
1.97,-2.4862922660306272e-08,-4.7335966828620122e-08,-6.4139511239940099e-08,-7.3303335368734051e-08,-6.8697558182302384e-08,1.2254300981489516e-08,6.3226795919913394e-08
1.9725,-2.5110764965706515e-08,-4.7876622419036256e-08,-6.5159888504259466e-08,-7.4851170878940937e-08,-7.0253966171669832e-08,1.5964925718214089e-08,7.2775919324731097e-08
1.975,-2.5106820338357955e-08,-4.809138622254732e-08,-6.5771791857439632e-08,-7.5927603360450403e-08,-7.1392993613632089e-08,1.9378825341419756e-08,8.135936865165096e-08
1.9775,-2.4840639883402121e-08,-4.7961067115612076e-08,-6.594297913191081e-08,-7.6486252859832371e-08,-7.2064612614778868e-08,2.2456511652826213e-08,8.8890460377606227e-08
1.98,-2.4304007209982925e-08,-4.7471542512432668e-08,-6.5661036311004736e-08,-7.6522291295821954e-08,-7.2258097848442786e-08,2.5279500608694921e-08,9.5392985636481333e-08
1.9825,-2.3515210064783174e-08,-4.6653968710151131e-08,-6.496742712191986e-08,-7.6078127836834815e-08,-7.2008477299381507e-08,2.7773161505065373e-08,1.0075268903505099e-07
1.985,-2.2503023678225502e-08,-4.5547556594234822e-08,-6.3904489116325365e-08,-7.5188296510929585e-08,-7.1348004492286204e-08,2.9859226915502699e-08,1.0485879577492875e-07
1.9875,-2.1271387891907118e-08,-4.4149109211066501e-08,-6.2463612818599234e-08,-7.3838381097936022e-08,-7.0259753626550482e-08,3.1521125086873974e-08,1.0767095707591682e-07
1.99,-1.980363966436667e-08,-4.243008078407176e-08,-6.0607113283297019e-08,-7.1987015456138514e-08,-6.8695192776016979e-08,3.2805631858331554e-08,1.092218993694977e-07
1.9925,-1.8086048545128716e-08,-4.0371183136436745e-08,-5.8305530206349166e-08,-6.9599013508716534e-08,-6.6610137520158413e-08,3.376387115091932e-08,1.0955815007345967e-07
1.995,-1.6121686049671577e-08,-3.7976751143706802e-08,-5.555892944017363e-08,-6.6670853178240096e-08,-6.3994216495186538e-08,3.4414319625783771e-08,1.0869968353271861e-07
1.9975,-1.3931853930050185e-08,-3.5275485407108389e-08,-5.2403651063621533e-08,-6.3242174317898546e-08,-6.0882045051200038e-08,3.4742520682454023e-08,1.0664022400345851e-07
2.0,-1.1544201408462864e-08,-3.2306525305469141e-08,-4.8893436843125419e-08,-5.9373923353120722e-08,-5.7329422955933914e-08,3.4731867698689013e-08,1.033764139067239e-07
2.0025,-8.992244960679694e-09,-2.9114413407140688e-08,-4.5086243485933993e-08,-5.5132384968754894e-08,-5.3396905899371058e-08,3.4382354351890378e-08,9.8932373795440864e-08
2.005,-6.3014725569930086e-09,-2.5732763162303739e-08,-4.1025095995927349e-08,-5.0567212628377487e-08,-4.9128072848203955e-08,3.3713121645960568e-08,9.3362319188498174e-08
2.0075,-3.4809986187906726e-09,-2.2175576224189349e-08,-3.6729405817916472e-08,-4.5702215202163769e-08,-4.4541728340324248e-08,3.2765408026014142e-08,8.6755223585767368e-08
2.01,-5.2219443948663327e-10,-1.843429386390214e-08,-3.2192348098774788e-08,-4.0534240294287854e-08,-3.9630200366018933e-08,3.1617489535872342e-08,7.9247057848575252e-08
2.0125,2.564744804361758e-09,-1.4516732088615307e-08,-2.7424752758175117e-08,-3.508416340350225e-08,-3.4410992807883005e-08,3.0389876859248747e-08,7.102715813817873e-08
2.015,5.8340746554731457e-09,-1.0367006048333286e-08,-2.2367110086794705e-08,-2.9285484048025394e-08,-2.8813071819302853e-08,2.9087104977131075e-08,6.2162766379604364e-08
2.0175,9.2984062293738904e-09,-5.9705901904748393e-09,-1.7001017393777987e-08,-2.311726836153637e-08,-2.2813639852511152e-08,2.7783684555072901e-08,5.2801928588249892e-08
2.02,1.2950900339511385e-08,-1.3407912430739165e-09,-1.1348259107096394e-08,-1.6610048973141416e-08,-1.6439615590361612e-08,2.6573444876155427e-08,4.31157178490039e-08
2.0225,1.676358190644927e-08,3.4801564196339117e-09,-5.4686699234472681e-09,-9.8373062535414016e-09,-9.7621867387492791e-09,2.5480561584085522e-08,3.3203655667734088e-08
2.025,2.0699486331334591e-08,8.4422225030180845e-09,5.7322088136012068e-10,-2.8773929767618652e-09,-2.8600186520416135e-09,2.4525698798947099e-08,2.317224012775137e-08
2.0275,2.4726143464435578e-08,1.3503440297329578e-08,6.7240970388260603e-09,4.2038340541129736e-09,4.1998694220545096e-09,2.3722922443606138e-08,1.3126727321125559e-08
2.03,2.8819075633414582e-08,1.8632898040120234e-08,1.2943625068270931e-08,1.1358879810125858e-08,1.1369507005550452e-08,2.3083732469918498e-08,3.170029105344843e-09
2.0325,3.2967243034832167e-08,2.3815867089908839e-08,1.9211618724534901e-08,1.8565156941650436e-08,1.8626791591665767e-08,2.2655674959851122e-08,-6.5586425939344777e-09
2.035,3.716788445751829e-08,2.9046051185875994e-08,2.5519386191339302e-08,2.58120140703834e-08,2.5960509099462532e-08,2.2505436205935576e-08,-1.5900257008780187e-08
2.0375,4.1419296653367827e-08,3.4316686782074336e-08,3.185635956859129e-08,3.3083118328481915e-08,3.335207561335152e-08,2.2664121177704269e-08,-2.474413594985202e-08
2.04,4.571903952003285e-08,3.9621077287816842e-08,3.8209708733345478e-08,4.0356698329475837e-08,4.0776762564079995e-08,2.3181788834313011e-08,-3.2957574289220326e-08
2.0425,5.0064728332644084e-08,4.4953173773967883e-08,4.4565185122891813e-08,4.7609151900871167e-08,4.8207632463642005e-08,2.4063214621752763e-08,-4.0462060747216865e-08
2.045,5.4444252352196308e-08,5.0295445864373314e-08,5.0896364554268461e-08,5.4803710089597761e-08,5.5603544949573789e-08,2.5336421427430971e-08,-4.7151980680776557e-08
