Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
6.195,7.9585279274648389e-13,4.3108144746543767e-13,4.2395285944314184e-13,3.5601231556078424e-13,5.8329758594055974e-13,7.3152321996762989e-13,5.3441941834415373e-13
6.1975,7.6399976209597027e-13,4.9792068989231211e-13,3.3705184444188874e-13,4.3148745148409001e-13,5.4028256071327631e-13,5.5511848496614898e-13,5.588412379241227e-13
6.2,8.5135288666304716e-13,3.7258232354026199e-13,1.7839597539639518e-13,4.7544033062200142e-13,4.3942694184639506e-13,6.1398505305487864e-13,5.2632915684562644e-13
6.2025,1.0861935849229865e-12,3.4545791783799443e-13,2.0300507096104612e-13,3.9709774308325209e-13,4.4140530480412479e-13,5.1748449701318289e-13,6.3230989992843706e-13
6.205,9.3661273439659439e-13,2.0962171870595329e-13,1.4762027338475632e-13,3.58875537739638e-13,5.3663383260577628e-13,5.8187457336060299e-13,4.7096053934870762e-13
6.2075,1.1624971677319288e-12,2.9980603427884737e-13,8.6552078281807254e-14,3.7052441926230247e-13,3.2151005729526356e-13,6.5519186893291236e-13,5.7697474748081118e-13
6.21,1.1923631270578844e-12,1.8370986138583861e-13,9.7894960716339486e-14,2.4820505142149593e-13,3.9216899076953316e-13,4.7527488896131002e-13,6.1624434789978085e-13
6.2125,1.0477211138063746e-12,1.2688107593535089e-13,1.5269584849892205e-13,2.1894787602546528e-13,2.3354415896036331e-13,6.988579373093445e-13,5.9497183866198599e-13
6.215,1.1082743383863185e-12,3.0561222498569904e-13,1.4651045986873429e-13,2.7011596826436042e-13,2.534299960135326e-13,5.3926980068746743e-13,5.8361006740978799e-13
6.2175,1.1588766994246144e-12,2.1752816352229397e-13,-8.6296041866285516e-14,2.313355058543019e-13,4.4546536987851576e-13,5.9968189752049967e-13,4.1153939369978537e-13
6.22,1.2292340306332459e-12,2.3424172771269657e-13,2.5368458001236186e-15,2.4966219133132447e-13,4.0285193008487854e-13,3.6341361131418916e-13,7.2406158325741735e-13
6.2225,1.249405565290552e-12,1.8583049074897739e-13,1.267181526013603e-13,2.0066252210131603e-13,3.0728391031651613e-13,3.7505076997081886e-13,4.6801346086805719e-13
6.225,1.2343203716655945e-12,1.4329381331282412e-13,1.1179984785295974e-13,2.2171017172248993e-13,1.9030786359708653e-13,6.0700256125510187e-13,5.2616491349751829e-13
6.2275,1.2903372393811506e-12,1.9630949361471791e-13,5.7064016935084524e-14,-2.8934767213966217e-14,2.6765586949207601e-13,5.6708362459228792e-13,5.4050764826752518e-13
6.23,1.3978277027556395e-12,2.7271344404740922e-13,1.5119066505032381e-13,2.3083906444247082e-13,2.8416103261151421e-13,4.6918370848475449e-13,4.1588408491415937e-13
6.2325,1.3994919728039094e-12,3.3579774694029027e-13,1.1373703785183578e-13,3.1363180896142952e-13,2.5760311034678713e-13,7.571351090263417e-13,4.4600510922230222e-13
6.235,1.1627089194263898e-12,5.7456973324560296e-14,-2.4357839789607049e-14,1.1897239327051743e-13,2.3934887700885224e-13,4.7214009913005682e-13,5.2405420884102531e-13
6.2375,1.2900562234348465e-12,6.9785568746695976e-14,-7.0663864978651736e-14,3.5116013985591224e-13,2.5154040470946869e-13,4.7191111740531956e-13,5.6497963936670398e-13
6.24,1.1594763248030031e-12,2.0565451174661241e-13,6.5674309178170571e-14,2.4601008319295873e-13,3.2378662379008679e-13,4.7164137454939516e-13,5.2639562847063857e-13
6.2425,1.3028247201021178e-12,2.0517408104592545e-13,1.3793523100390073e-13,2.8517947375793803e-13,3.0917377636928976e-13,3.5894351057598617e-13,4.3695647489564854e-13
6.245,1.2357229082329676e-12,2.6799218715518918e-13,3.627622162953327e-14,2.5717593816472954e-13,3.118006369678348e-13,4.5285332813267579e-13,5.7457072738057477e-13
6.2475,1.2471045536358982e-12,2.4155400692522167e-13,1.5217459596358954e-13,4.6805282342957511e-13,1.8150204588997239e-13,4.4666581898483767e-13,6.5700751377633395e-13
6.25,1.1376453589131191e-12,2.0155582209810921e-13,1.3905720050305742e-13,5.2908057108941958e-13,4.6514434450189472e-13,3.5440850445201838e-13,4.5402992923565991e-13
6.2525,1.133582762296529e-12,2.1531289123292534e-13,3.2801270574549836e-13,3.2116960582419339e-13,4.0002689466022824e-13,4.6328861585124818e-13,4.8488110475056377e-13
6.255,1.0637142035729846e-12,3.2970049000363123e-13,4.3676617423162679e-13,4.3570485379741229e-13,3.714800060547821e-13,3.1576549933333711e-13,5.8978344862374565e-13
6.2575,1.1068195222245643e-12,5.2622504119100756e-13,5.9706399665151126e-13,3.7771333734213565e-13,1.8403430065543346e-13,4.1704582940558498e-13,5.4545920035563346e-13
6.26,1.0110496313715828e-12,5.8422500382451618e-13,6.5600437290766071e-13,3.9662562679055607e-13,3.1521449737706162e-13,3.9798421688812206e-13,6.485953080974564e-13
6.2625,1.1838634247792703e-12,5.3660851446551959e-13,8.2529322957583638e-13,5.6162607996057574e-13,4.6483686090302329e-13,4.8273292670544132e-13,4.6211784957844689e-13
6.265,1.1181596644190961e-12,5.967869638187034e-13,7.6751783720132106e-13,6.5487048818740879e-13,5.5584839705248647e-13,4.6973620232100398e-13,5.9199508368983494e-13
6.2675,9.0914764593077815e-13,7.9232530555372459e-13,1.0592609423933622e-12,5.9575038705168515e-13,6.8579047199947778e-13,4.4148802242377849e-13,5.1010989009221589e-13
6.27,9.5481096778815535e-13,1.101368903277604e-12,1.231884330806128e-12,6.8705147150890031e-13,5.4220711841270047e-13,3.1038713716106629e-13,5.3795414368092549e-13
6.2725,9.0894099092263207e-13,1.2499921401805616e-12,1.3017879295655237e-12,7.7903931846702455e-13,5.6177761138261792e-13,4.9321243710863681e-13,6.0890204430860554e-13
6.275,8.9828054133322947e-13,1.5072437313585128e-12,1.3044969949964122e-12,6.6063397505827873e-13,7.4092071493172434e-13,5.2252398744901021e-13,5.5587602815065429e-13
6.2775,8.5057648930640654e-13,1.5456997453773961e-12,1.3316251532116126e-12,9.0340813341998113e-13,6.6419168323999358e-13,6.0254079053712087e-13,6.510021791725991e-13
6.28,7.5466663847699939e-13,1.8003470290282597e-12,1.4427802637247798e-12,8.3333660352134262e-13,7.0656573632379284e-13,4.1124430791912601e-13,5.751946067965578e-13
6.2825,5.4903010520913385e-13,1.9911828380232184e-12,1.4183931860984834e-12,1.0614733892523604e-12,8.6396182946233338e-13,4.5061972373722226e-13,6.7372419516020832e-13
6.285,7.6685465671860395e-13,2.2526198326307561e-12,1.3028931431305454e-12,9.4987528687953022e-13,7.4101680978662553e-13,5.4144391687150989e-13,5.7572262570806296e-13
6.2875,5.9570014047745909e-13,2.1283617029470844e-12,1.5632365117103714e-12,1.0132692605811776e-12,7.8520998257480814e-13,4.9994781726838094e-13,4.6976396939653876e-13
6.29,7.1649788251352345e-13,2.2551937232363079e-12,1.3428394735916146e-12,1.0356600490733641e-12,7.4991138721344934e-13,5.3959520701719679e-13,5.2460952242074336e-13
6.2925,6.3676471458951568e-13,2.1751640132939501e-12,1.383353235470642e-12,8.6753348678362931e-13,8.0710927839181358e-13,6.2093244350749538e-13,5.1764323488954315e-13
6.295,5.7818589748574054e-13,2.1634427046670522e-12,1.2249898257917469e-12,1.2071298911340232e-12,8.142101137784674e-13,5.3924839693462146e-13,4.4197417655264201e-13
6.2975,6.762693743669603e-13,2.0938456483160149e-12,1.4487545652842201e-12,1.1891076440552216e-12,9.8596241251173578e-13,6.4945718814411069e-13,4.6770063738103925e-13
6.3,6.9723457086822584e-13,2.0533960367865679e-12,1.2313703949312802e-12,8.8073742097868646e-13,8.4902890421237561e-13,4.3707575402602543e-13,5.7552112797566643e-13
6.3025,5.3037443974319026e-13,1.7677187617451823e-12,9.9426652736606288e-13,9.3829800373167731e-13,9.6222372372917315e-13,6.4351377609990718e-13,5.9464161968755208e-13
6.305,6.1245251658838614e-13,1.4128118243844473e-12,1.0590952902610363e-12,9.1036271177862027e-13,8.100237986537801e-13,6.0892244051602975e-13,5.0863442551196982e-13
6.3075,5.2462962765073828e-13,1.2094252977935352e-12,9.6369160272767474e-13,8.2523955163913186e-13,8.7770277054595701e-13,4.9796924966022781e-13,5.7089804471976567e-13
6.31,8.4737084196603772e-13,1.143008324276447e-12,9.3992863737464057e-13,9.3143201803040432e-13,7.8087002064681501e-13,6.6772998065462586e-13,5.7875678025032659e-13
6.3125,6.9857881737120398e-13,1.1146573997141771e-12,7.0476306476541916e-13,7.5539906469084466e-13,7.9953843603206274e-13,6.956207867206994e-13,4.5481095212952893e-13
6.315,7.0949800648479319e-13,8.2966004057220538e-13,8.5130506083091241e-13,6.5405102487667679e-13,6.9399398139238778e-13,5.0957752527683219e-13,4.7215330392607288e-13
6.3175,6.8781273954441943e-13,7.2739859670683789e-13,5.0935441412182297e-13,5.8946991526804972e-13,5.9451826091007393e-13,6.6681963975871559e-13,5.2278888303139171e-13
6.32,7.1497688713588975e-13,6.0221465126002889e-13,3.7276689083562001e-13,6.0965731285073287e-13,7.6888727556339705e-13,6.4640297065697418e-13,4.0859263622674708e-13
6.3225,7.6221186352916738e-13,5.7602686330741585e-13,4.1605760879988923e-13,5.9297539824204231e-13,5.8605716227288097e-13,6.0385199541328617e-13,5.6013102044081265e-13
6.325,7.817465123002295e-13,4.976192748714613e-13,4.0706507689162644e-13,4.0620471525355988e-13,5.9640080294061296e-13,6.940521968386903e-13,5.1211750787561561e-13
6.3275,8.6689367986293904e-13,1.110767336447451e-13,1.7372920925226607e-13,4.2921557939010816e-13,5.017782506578474e-13,6.1099101380526847e-13,5.0146031678123799e-13
6.33,8.8550401691856508e-13,2.9402832752635772e-13,2.4281287709580041e-13,2.7749526699794187e-13,4.3843353231016827e-13,5.2856211625359267e-13,4.9385141533434827e-13
6.3325,1.0061752799791767e-12,2.3723418692830171e-13,3.2694528848207189e-13,3.6188164139798191e-13,5.1393527747807643e-13,6.1622890996542578e-13,5.2598150362114994e-13
6.335,1.0201502648778484e-12,2.1633959159643023e-13,1.6215097333200181e-13,1.3331485073732442e-13,4.6721463294723813e-13,6.8191971049749754e-13,5.1203227672852e-13
6.3375,1.057237159588168e-12,1.8165415620657021e-13,2.6312531690989617e-13,2.7878567224681076e-13,4.4961533208636158e-13,5.0146356880787034e-13,5.8080363189890843e-13
6.34,9.2848766354835316e-13,2.4712656831052906e-13,4.9907779054333547e-14,1.5635533873164256e-13,3.1699314953784837e-13,5.5949237695764553e-13,6.2076256058837161e-13
6.3425,1.0638361446149864e-12,1.7569376175966056e-13,1.5081720568628692e-13,1.5732978790188533e-13,2.3141999792519115e-13,6.974857040333325e-13,6.5308209312184405e-13
6.345,1.0667194339713877e-12,2.4571456299461642e-13,-3.4493532648063151e-14,1.2544193513056214e-13,2.4174448362049597e-13,5.0955161247587788e-13,5.3539597120382434e-13
6.3475,1.1876124999231349e-12,2.2880182956829829e-13,1.0574884507250163e-13,1.1766346366668151e-13,2.7027052221998083e-13,5.4149771980758329e-13,6.2051625939625025e-13
6.35,1.2733260679087437e-12,1.6294292423697931e-13,8.976688988606026e-14,1.2233581861075933e-13,1.4314294709711932e-13,6.4232937986720069e-13,5.9966414561054312e-13
6.3525,1.1832208857703249e-12,2.2665892573372006e-13,-1.2687280255300413e-14,1.1897898489538769e-13,2.8317091608572417e-13,4.8142705388074744e-13,5.6516371031717993e-13
6.355,1.1956934504504462e-12,2.1348174715404463e-13,4.4714879428356134e-14,1.4432913582886445e-13,2.1724562859313297e-13,5.9878042371563301e-13,4.1496701259428187e-13
6.3575,1.3107748388979224e-12,2.5840872971340435e-13,-3.3228061673259218e-14,-6.8482414958292655e-15,3.0356254213740708e-13,5.0096783586257972e-13,5.5601260045325727e-13
6.36,1.3656134799297522e-12,2.0402315511117614e-13,1.2504656707343141e-13,2.146957469490675e-13,1.9963283186025413e-13,4.1934549495028435e-13,5.3500464223181227e-13
6.3625,1.3822727449774337e-12,2.2305920779684186e-13,2.0018473331600231e-14,2.2107160036845421e-13,1.4586631852372421e-13,4.2398630612560169e-13,3.7109562246065094e-13
6.365,1.3316836858014859e-12,3.2126301727491024e-16,1.2947745148786701e-13,3.0137101189741259e-13,1.8818299459689196e-13,4.3771142143653094e-13,5.9966256245016455e-13
6.3675,1.162494928506263e-12,1.9913415059956736e-13,5.0616112198565916e-14,1.6371326377287322e-13,3.6517123324505821e-13,3.7970636391866769e-13,6.6098082204560413e-13
6.37,1.2222246750838654e-12,1.2848118865687702e-13,-3.8454852715210459e-14,2.9487495026429614e-13,2.8774933319934692e-13,3.68934967744118e-13,5.0003232522521241e-13
6.3725,1.2041872477272193e-12,9.5151205767433368e-14,1.1119822941188062e-13,3.5388822576158288e-13,2.9390444520404698e-13,4.0940741553267999e-13,5.8322650106214073e-13
6.375,1.3235295317458052e-12,2.2412104950495538e-13,2.1614580317543464e-13,2.6332536437623617e-13,2.6632414987296759e-13,5.2880841823908182e-13,4.5311111926461001e-13
6.3775,1.1151092447923876e-12,3.9097590864952835e-13,1.5888593367920834e-13,3.0529305219608137e-13,2.8890519674804306e-13,5.148232622007258e-13,4.6751491659142323e-13
6.38,1.1613651158119122e-12,3.118035042243666e-13,1.8906680158523211e-13,4.8350019588516563e-13,2.307100346827535e-13,4.6475120462162731e-13,5.2564627445960333e-13
6.3825,1.2564868364170435e-12,1.434148169302052e-13,3.2406413698611697e-13,4.2825997019990718e-13,4.8873537529883005e-13,3.1721939788197415e-13,4.7136821334294169e-13
6.385,1.0615491600334381e-12,3.6842024524965507e-13,5.3470093960015823e-13,5.2206115544675084e-13,3.1714635403051284e-13,4.4504353157249766e-13,5.2986982728043662e-13
6.3875,1.0822753649647032e-12,3.648944688752512e-13,5.3722001627851642e-13,3.7359979362213201e-13,5.3975523255366773e-13,4.7505510737500622e-13,6.5747739640875362e-13
6.39,1.1571587676216558e-12,5.1391601409024566e-13,8.7418945701318097e-13,4.2535616977610718e-13,4.5071007035683948e-13,4.5554000712425387e-13,5.5017699150913063e-13
6.3925,9.3187019090331513e-13,5.7746575877472521e-13,7.5326031854137645e-13,5.1093869204098982e-13,4.7029020808685989e-13,3.449499239159103e-13,4.76991503880192e-13
6.395,9.0683982273495037e-13,7.7831168596352595e-13,9.7019257853969628e-13,6.8056366376330712e-13,5.5873707216081526e-13,5.6365375535302145e-13,5.6432609061472723e-13
6.3975,1.0192823416506588e-12,1.0086906661435117e-12,1.0298000543625911e-12,6.3246064974400435e-13,4.7054850429622736e-13,4.2409706510192227e-13,4.2281051181553246e-13
6.4,7.7542245194928801e-13,9.8844609490400567e-13,1.1330561219274138e-12,7.4868331526617708e-13,6.6155409014403242e-13,4.8983405511440892e-13,6.9337328931335396e-13
6.4025,9.4794960873619189e-13,1.216313807461332e-12,1.1238473034320511e-12,8.4279229685548098e-13,4.1886387808686039e-13,5.3296747229447625e-13,4.1515309043165862e-13
6.405,9.6435291290818828e-13,1.5619154723397481e-12,1.2787594184804621e-12,8.5403327065949385e-13,7.1876714313927388e-13,5.3052750401764585e-13,4.2608941092351226e-13
6.4075,7.3494055817825667e-13,1.6174532322558266e-12,1.4183168371142581e-12,9.4704768794043285e-13,8.0046995863584526e-13,4.6877236572593167e-13,4.648405257967199e-13
6.41,7.551431814499826e-13,2.0185024849243076e-12,1.3694986146408038e-12,9.617285823605679e-13,7.0501026869495724e-13,4.2224306501217754e-13,4.8514824204318814e-13
6.4125,7.861094202593289e-13,2.1280331962987363e-12,1.3035705060098064e-12,9.6808785608141383e-13,7.165173216232653e-13,5.0623405064174551e-13,4.3958725725508405e-13
6.415,7.6503209055536357e-13,2.0790740533063114e-12,1.4317652444611146e-12,1.1108211146690046e-12,7.148255502617804e-13,4.9532857909714215e-13,5.3950434242501525e-13
6.4175,7.8154378722367844e-13,2.3687894154910464e-12,1.4527652568867293e-12,1.091855157730729e-12,6.390115215588311e-13,5.8107806935705987e-13,4.6838087731600421e-13
6.42,6.229449716174941e-13,2.2101698031810522e-12,1.3615540943690449e-12,1.1553070610094239e-12,9.6929155309777048e-13,4.3808374489812298e-13,6.2454274616988462e-13
6.4225,5.705092354517221e-13,2.2187120711659835e-12,1.2905000161135587e-12,1.0367228562347655e-12,9.143096847964682e-13,4.8459152206676144e-13,6.0525135953129609e-13
6.425,6.428719709685297e-13,2.0270337994010347e-12,1.3113020905929617e-12,9.9472792083605414e-13,9.5573482264344944e-13,6.0189995073788889e-13,5.3282827421872415e-13
6.4275,5.1493945505715024e-13,2.012185138898204e-12,1.2517394653413149e-12,7.9953446147185063e-13,9.3698714801872815e-13,6.6107889635468614e-13,5.5936999303776353e-13
6.43,6.4513748770662277e-13,1.8964581254550425e-12,1.27172658102621e-12,8.8239037327511774e-13,9.3698178709597209e-13,6.9845409680860155e-13,4.379849132390549e-13
6.4325,6.4153836105824759e-13,1.4717321786069593e-12,1.2596410687820923e-12,8.55817335996537e-13,7.8817248235451925e-13,6.1026054175770356e-13,4.0375541105792154e-13
6.435,5.2450321457657409e-13,1.3139697512525988e-12,1.0462580340310678e-12,9.9755418696140315e-13,8.6395415753720779e-13,5.7104682741597471e-13,4.842568166698437e-13
6.4375,6.6515824725308098e-13,1.3074541951742958e-12,1.0158127921194361e-12,7.3387694057046924e-13,7.8041652842344805e-13,7.6253999182652133e-13,6.0053014151666763e-13
6.44,6.8324851604965162e-13,9.6258020893599564e-13,9.6388250686133631e-13,7.8584497952208751e-13,9.1053273323860169e-13,5.679418327222945e-13,5.8104063730609186e-13
6.4425,7.4597409644293661e-13,9.8151979590986059e-13,7.2420281517510401e-13,6.7316479222867841e-13,7.8168563768092766e-13,6.3272023130808842e-13,4.7484267191290031e-13
6.445,6.5957395836763613e-13,6.3846265356281483e-13,6.6649245681443528e-13,6.2236752612173808e-13,6.5138493255817333e-13,6.3600202113247431e-13,6.3888381855772088e-13
6.4475,7.6379480527881672e-13,6.6555425013399897e-13,5.9484210566825204e-13,6.776640950717497e-13,7.3828665159835161e-13,6.0745751860482183e-13,5.5761815099119274e-13
6.45,8.3459502464292097e-13,4.368580382813718e-13,3.6624420371709624e-13,4.9056597692047407e-13,5.4567904309791249e-13,6.774157447393771e-13,6.0783216177591614e-13
6.4525,6.8938207219361864e-13,5.0606508654013109e-13,2.8157034754387027e-13,4.9740877993389678e-13,6.9177038158757684e-13,6.9427783062629623e-13,4.4573611255432175e-13
6.455,9.2333482645007127e-13,4.9284093938469133e-13,3.2243860616390374e-13,4.2992208044364758e-13,4.0514391575129223e-13,7.3588129784777705e-13,4.9548591762148715e-13
6.4575,7.6356843419590566e-13,4.2218124955389594e-13,1.8636318235166775e-13,4.3086064558851712e-13,5.619338438538965e-13,5.7263495033370385e-13,4.083327573701779e-13
6.46,8.8198633939154413e-13,3.2478688638554476e-13,2.2884522329888424e-13,4.1052892056583467e-13,5.2304288432434742e-13,7.4630717735752731e-13,5.7092255468266976e-13
6.4625,9.2521424679541777e-13,2.3876057828912877e-13,2.1595066928595751e-13,3.6193292800226645e-13,3.5764415341645566e-13,7.6203171451607373e-13,6.1757297442661395e-13
6.465,9.6077970189329212e-13,2.9337484234524099e-13,2.5055883405665212e-13,1.0695072099869186e-13,4.8129101942964383e-13,6.430403685470597e-13,4.801146240306761e-13
6.4675,1.1739111661784543e-12,1.7863746604896504e-14,1.9050192127977327e-13,2.5849365743990813e-13,3.7753949227316089e-13,5.1739617939946521e-13,4.7794661291867603e-13
6.47,1.1005949455048367e-12,1.4148877323524996e-13,7.7415236792891201e-14,1.04686206935401e-13,3.5003434644867337e-13,6.2481168165623141e-13,6.4091691210208502e-13
6.4725,1.0353694925450551e-12,2.3999520425118651e-13,2.0860032141897662e-13,3.0937439055359017e-13,3.0375467418981568e-13,5.5942141063947093e-13,5.5436181204742215e-13
6.475,1.2032032433635736e-12,2.5403115606635494e-13,1.6177187757579529e-13,4.3311484574935464e-14,2.5692421680720734e-13,4.0831322332662462e-13,5.7493069823296799e-13
6.4775,1.2725241062438562e-12,5.9167828332840461e-14,2.6917312727447688e-14,-5.9865467556682976e-14,3.2659179401229739e-13,4.2104502248769119e-13,5.2148309210975384e-13
6.48,1.1825621527756879e-12,1.5438574803237964e-13,-2.2813304550821361e-14,2.4183544241061286e-14,1.614441486096726e-13,4.4908565321411601e-13,4.5354569603813905e-13
6.4825,1.2969343774963738e-12,2.3452004568041591e-13,8.4504311388902828e-14,2.7720349513410684e-13,2.8845624764864255e-13,4.5877409077634306e-13,4.4671032900311544e-13
6.485,1.1836100164867598e-12,9.9678203748583371e-14,3.7119013789834213e-14,1.2125715888531072e-13,2.1421823037165365e-13,6.5021784300146092e-13,6.6799861270855876e-13
6.4875,1.2930647514369527e-12,1.4732472169060337e-13,8.8977838775773805e-14,2.1258862908108051e-13,2.3232571068681245e-13,3.1715900054986524e-13,6.5874510251126167e-13
6.49,1.3184598752938544e-12,1.6243517775330475e-13,9.2363095160304641e-14,2.909297303420578e-13,2.1194682046657317e-13,5.2852511640638597e-13,6.1021771979588981e-13
6.4925,1.1647475477573266e-12,1.0848081809168263e-13,1.521948352842964e-14,1.8441552840747814e-13,1.2278517135118413e-13,3.9611447206508935e-13,5.110725496202496e-13
6.495,1.4040946670386227e-12,2.5568510426045786e-13,7.2738165461225688e-14,1.2974334077265991e-13,2.1410017281983844e-13,4.6378758729041433e-13,3.9390357328476351e-13
6.4975,1.2662704576797614e-12,1.4012926503845196e-13,1.10955272508223e-13,1.6994253416079453e-13,2.9936601498881469e-13,5.1107485777232882e-13,5.0718043731744503e-13
6.5,1.1934638640517707e-12,1.8355887811634998e-13,1.4243547134652209e-13,3.4296089099306028e-13,2.4595412987834793e-13,3.0554694195084369e-13,5.8940119750323911e-13
6.5025,1.2088474475200061e-12,8.858037965671195e-14,-1.1690739754828207e-17,2.8085230884285213e-13,3.4472339619627171e-13,4.7700145689952906e-13,4.487100479152461e-13
6.505,1.1782274266485074e-12,2.536511915806038e-13,9.0787752057766326e-14,5.5133181903631847e-13,1.9395933013988493e-13,3.5497454320867234e-13,6.0656442568089912e-13
6.5075,1.1856715422403082e-12,2.8553127289424073e-13,1.8393851502146993e-13,3.091721303823148e-13,2.4390750636391287e-13,3.3603262549954513e-13,6.3943744277889086e-13
6.51,1.0978460753386753e-12,3.0229045533481833e-13,2.9463585098770068e-13,4.2856830938045124e-13,2.3633807508453159e-13,4.3501912976391818e-13,4.668657877970574e-13
6.5125,1.0824010015630594e-12,2.5084537480679228e-13,4.5741488688453114e-13,4.5280271697153256e-13,1.011103701113423e-13,3.1154508046276529e-13,5.2486718082126372e-13
6.515,9.8545449361188606e-13,5.4645197170813508e-13,4.3721440740063336e-13,4.0747294281913864e-13,3.4654228089374149e-13,4.2353895997193525e-13,5.3839877337679972e-13
6.5175,1.1072343229450976e-12,2.7690301419694607e-13,6.6060872332786532e-13,5.7560820059530799e-13,3.9050502506325763e-13,4.5968234873600407e-13,5.4794015320569835e-13
6.52,1.1231983753663281e-12,6.5411184458868569e-13,8.6532384482446358e-13,5.0609063237443752e-13,4.0665055768439016e-13,4.1945059497977719e-13,6.6184599559269704e-13
6.5225,9.939884040149204e-13,6.4168607102832159e-13,8.5378288850069262e-13,7.2858907839126825e-13,4.7978345948238907e-13,4.9392495799643688e-13,3.934091740663044e-13
6.525,9.8904256157799741e-13,9.1221807416272967e-13,1.0576118438196133e-12,6.606672586095035e-13,4.7272893516073882e-13,4.8571134874544401e-13,4.8329850482566558e-13
6.5275,9.6411658759930185e-13,1.0157171212969378e-12,1.1863347921533007e-12,6.9159869311080664e-13,5.6891351395745493e-13,5.5017529864882278e-13,5.9108117073569231e-13
6.53,8.7460114041884389e-13,1.1242812014065685e-12,1.2538434336810156e-12,8.0985235224269421e-13,5.2148975858776932e-13,4.9520860012829697e-13,4.2145948579553953e-13
6.5325,7.7179831033907359e-13,1.3311607956309647e-12,1.2418061588145999e-12,8.9124369865136457e-13,6.2599549227840841e-13,4.7266353071080249e-13,5.7531625210706345e-13
6.535,7.9728687027246301e-13,1.6156936960533037e-12,1.3146992988033415e-12,8.9640407763598614e-13,7.0646921446056534e-13,3.7369400475262915e-13,5.8579254031313254e-13
6.5375,8.537570235751002e-13,1.7491083130912839e-12,1.2961721687898262e-12,8.2766937094859021e-13,6.1102677499715922e-13,5.0096918816440452e-13,6.3907118618924397e-13
6.54,6.6074531643005768e-13,1.9971339716631189e-12,1.5004921820671773e-12,9.7779258444278882e-13,7.4503598322238079e-13,5.4059118349638152e-13,4.8373670392472606e-13
6.5425,7.6828284019327519e-13,2.0382116798585255e-12,1.3862552537652295e-12,9.4657425485904906e-13,7.1335950382491255e-13,5.4103950967823894e-13,5.8776338113423202e-13
6.545,8.2887282681506367e-13,2.1511279495235367e-12,1.3487327525402143e-12,1.023152738387968e-12,8.9783221813695505e-13,5.4048842727926261e-13,5.713232944198385e-13
6.5475,7.404697832308783e-13,2.2886970011915589e-12,1.3911373316429477e-12,9.8137687312246118e-13,7.4281731234588604e-13,5.0216172479119015e-13,5.9842439940066817e-13
6.55,6.1475593104683323e-13,2.2571417960654044e-12,1.4382975046978917e-12,9.9402765656686048e-13,8.0326971355145097e-13,5.4794250284802558e-13,5.5613626312351299e-13
6.5525,7.8425137610039881e-13,2.1518996699155756e-12,1.3550170255134743e-12,1.0957150468355334e-12,8.8170367346494178e-13,5.7440444982724163e-13,6.0694671334413951e-13
6.555,6.7058719822203058e-13,1.934817746733473e-12,1.2928933502484487e-12,9.7621767563274866e-13,9.3035969888815002e-13,5.8186399714410975e-13,5.451206648143029e-13
6.5575,7.0650460662865647e-13,1.837270841338011e-12,1.3128605421489661e-12,1.0330689069281047e-12,9.3103202876615543e-13,5.8335767178605367e-13,5.5658777874687623e-13
6.56,5.4383753594662208e-13,1.8095848572853048e-12,1.157641369061932e-12,1.0441507587602518e-12,8.9164462110515271e-13,6.2942336234966849e-13,5.725363984750631e-13
6.5625,5.8155659624197081e-13,1.516155319990017e-12,1.0123334417856536e-12,8.1722761455300814e-13,8.4474797536650559e-13,3.6852406965534898e-13,5.133080452925901e-13
6.565,6.0297380106045087e-13,1.336381045580604e-12,8.7507194045347295e-13,9.0279243345596107e-13,9.415916819260293e-13,5.9237742112562896e-13,5.9675023719750473e-13
6.5675,6.8872248124749951e-13,1.1825355043782978e-12,8.899801464943917e-13,7.7190733741241081e-13,7.1935728301490911e-13,6.2812330286882851e-13,6.1437359739507516e-13
6.57,7.3766697111785539e-13,1.1936560316360632e-12,7.3188388783157263e-13,8.5939473802121754e-13,7.0405440808497451e-13,5.8519970306572047e-13,4.8753679188247662e-13
6.5725,6.4500903040117248e-13,6.4364678828879159e-13,6.3561747316533039e-13,7.1058299523509242e-13,7.4854598596712738e-13,6.6680542528934363e-13,5.975850167822975e-13
6.575,7.7503074293801914e-13,5.9745665420767557e-13,6.0038934885370181e-13,5.1883337321736616e-13,7.0356219852491093e-13,6.6600561079590656e-13,5.2134326585564328e-13
6.5775,8.6907313925337303e-13,5.700089702603983e-13,6.0162671178586914e-13,6.7671799270687014e-13,6.1887801844100346e-13,6.9222311101579527e-13,5.3060600988171862e-13
6.58,8.5554810280119235e-13,5.8087469421128255e-13,4.8713604061403715e-13,5.3534106307111826e-13,6.7888184732948343e-13,5.5144603821579777e-13,5.8449122023790795e-13
6.5825,9.5002500439805377e-13,4.0169423852022803e-13,4.3303592616860184e-13,4.3848526368196231e-13,6.6162865418507195e-13,7.2350319993962937e-13,5.1965552294671151e-13
6.585,8.6742326469899223e-13,2.73984937442513e-13,1.9494564489975278e-13,2.397282795998861e-13,5.8456714864476874e-13,4.2627720990728641e-13,4.1763000086913409e-13
