Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
5.965,8.0241905473023678e-06,1.4647117945476699e-05,2.2345749057630244e-05,2.8874740960784182e-05,3.4548299321550302e-05,4.3173682122643717e-05,5.2842982269274098e-05
5.9675,8.0395434072830474e-06,1.4642897447816179e-05,2.2332171042502643e-05,2.8855379601675208e-05,3.4534356474585302e-05,4.3177268374592267e-05,5.2853957474660934e-05
5.97,8.0553481839957971e-06,1.4638982367426327e-05,2.2319027492543074e-05,2.8836357564940638e-05,3.4520321176809332e-05,4.3180268869893102e-05,5.2865248517909528e-05
5.9725,8.0713622083490932e-06,1.4635242725761653e-05,2.2306143457204367e-05,2.8817847874101385e-05,3.4506359039163402e-05,4.3182738388331599e-05,5.2876852385315895e-05
5.975,8.0873411135272009e-06,1.4631561580108722e-05,2.2293334705292068e-05,2.8800021979075497e-05,3.4492610541720419e-05,4.3184739335107633e-05,5.2888761078420364e-05
5.9775,8.1030478566045013e-06,1.4627839194122813e-05,2.2280430801581755e-05,2.8783049610869129e-05,3.4479196952162322e-05,4.3186338897467858e-05,5.2900962286638555e-05
5.98,8.1182523358570663e-06,1.4623998189338625e-05,2.226730133599599e-05,2.8767093790291015e-05,3.4466233741920816e-05,4.318760918433868e-05,5.291343869649417e-05
5.9825,8.1327407710509328e-06,1.4619991107493762e-05,2.2253882796197152e-05,2.8752313009992049e-05,3.4453844988227382e-05,4.3188626897284735e-05,5.2926169999009811e-05
5.985,8.1463155842473209e-06,1.461580578889906e-05,2.2240204742526736e-05,2.8738863359033931e-05,3.4442153045066739e-05,4.3189469960979322e-05,5.2939132606650842e-05
5.9875,8.1587979225530621e-06,1.4611472965294855e-05,2.2226412695876164e-05,2.8726891204334667e-05,3.4431282610256042e-05,4.3190215674533806e-05,5.2952298722632978e-05
5.99,8.1700297394945293e-06,1.4607075168137205e-05,2.2212784486687349e-05,2.8716540319254234e-05,3.4421360298290655e-05,4.3190937300581413e-05,5.296563879386716e-05
5.9925,8.1798735515995872e-06,1.4602748189843307e-05,2.2199721191090749e-05,2.8707948912386053e-05,3.4412510660424871e-05,4.3191698881458999e-05,5.2979120439574833e-05
5.995,8.1882126317042532e-06,1.4598688165217437e-05,2.2187732633027398e-05,2.8701256042969411e-05,3.4404861539098036e-05,4.319256421915658e-05,5.299271020729833e-05
5.9975,8.1949490982833767e-06,1.4595169468588573e-05,2.2177407801151054e-05,2.8696606897581741e-05,3.4398536748972354e-05,4.3193579912877015e-05,5.3006372382358592e-05
6.0,8.2000046633194296e-06,1.4592542974421554e-05,2.2169404004074712e-05,2.8694153380227251e-05,3.4393656234107088e-05,4.3194782761118232e-05,5.3020071677268474e-05
6.0025,8.2033224432725973e-06,1.4591231598851394e-05,2.2164395738552056e-05,2.869404850163582e-05,3.4390344775218548e-05,4.319620584449222e-05,5.3033772053883747e-05
6.005,8.2048676818687407e-06,1.4591715988998626e-05,2.2162998563898177e-05,2.869643792946493e-05,3.4388729930608046e-05,4.3197898297615885e-05,5.3047438039657792e-05
6.0075,8.2046283436067578e-06,1.4594509142101964e-05,2.2165699450419024e-05,2.8701446946050762e-05,3.438893220290971e-05,4.3199915558830733e-05,5.3061034149395279e-05
6.01,8.202613291780042e-06,1.460012246527444e-05,2.2172810183248395e-05,2.8709167620730795e-05,3.4391055568583199e-05,4.3202322343532899e-05,5.3074526089685067e-05
6.0125,8.1988568538901364e-06,1.4609018209710011e-05,2.218444480011438e-05,2.8719644983422286e-05,3.4395180946096267e-05,4.3205181369281902e-05,5.3087882076633051e-05
6.015,8.1934111178702253e-06,1.4621548547396381e-05,2.2200516318130463e-05,2.8732861539043234e-05,3.4401356037917855e-05,4.3208551194270724e-05,5.3101071667784668e-05
6.0175,8.1863460161239386e-06,1.4637894364216066e-05,2.2220753221218857e-05,2.8748728554851329e-05,3.4409592482061908e-05,4.3212484279095313e-05,5.3114068791748699e-05
6.02,8.1777478805210656e-06,1.4658001698636177e-05,2.2244718567203256e-05,2.8767076328748946e-05,3.4419857322195763e-05,4.3217025712374317e-05,5.3126849653504637e-05
6.0225,8.1677179246145308e-06,1.4681531855135823e-05,2.2271831768875439e-05,2.8787652087229795e-05,3.443207254150847e-05,4.3222210076361513e-05,5.3139393046187591e-05
6.025,8.1563697419562475e-06,1.4707835623184185e-05,2.230139134679834e-05,2.8810121971536414e-05,3.4446113434819516e-05,4.3228063240703771e-05,5.3151681691559016e-05
6.0275,8.1438321340368914e-06,1.4735961482573043e-05,2.2332598494886614e-05,2.8834079359400862e-05,3.4461805247173107e-05,4.3234598644221908e-05,5.3163701945443597e-05
6.03,8.1302510097439181e-06,1.4764700526122688e-05,2.2364585283871947e-05,2.8859055754124966e-05,3.4478928788785632e-05,4.3241820651401599e-05,5.3175445357190327e-05
6.0325,8.1157887159376461e-06,1.4792666932747305e-05,2.239644830290715e-05,2.8884533107606803e-05,3.4497219633216425e-05,4.324972321932303e-05,5.3186906641128467e-05
6.035,8.1006291623347734e-06,1.4818412460645864e-05,2.2427289404927602e-05,2.8909961346689385e-05,3.4516374338045526e-05,4.3258289050985626e-05,5.3198086203610501e-05
6.0375,8.0849745882856358e-06,1.4840555476629341e-05,2.2456258865643395e-05,2.8934781251323309e-05,3.4536057976514678e-05,4.3267490717434248e-05,5.3208989342325955e-05
6.04,8.0690424037328384e-06,1.4857915075240508e-05,2.2482593859621451e-05,2.8958445217582439e-05,3.4555910904743084e-05,4.3277289162604586e-05,5.3219625601851444e-05
6.0425,8.0530645894366084e-06,1.486962428906308e-05,2.25056503201007e-05,2.89804372884629e-05,3.4575555023696118e-05,4.328763408144449e-05,5.3230006405176659e-05
6.045,8.0372835150319345e-06,1.4875220210830154e-05,2.2524928398696394e-05,2.9000292307431397e-05,3.4594606552047488e-05,4.3298465742370774e-05,5.3240148376880029e-05
6.0475,8.0219499574468659e-06,1.4874683211057248e-05,2.2540085649095632e-05,2.9017610802186932e-05,3.4612695452769733e-05,4.3309714246082459e-05,5.3250071439407206e-05
6.05,8.0073165163148139e-06,1.4868427209798882e-05,2.2550939885080178e-05,2.9032075178492367e-05,3.4629470834601244e-05,4.3321303271932917e-05,5.3259800508617584e-05
6.0525,7.9936348891338429e-06,1.4857235533532311e-05,2.2557461369718289e-05,2.9043451703049652e-05,3.4644612893043197e-05,4.3333146833421493e-05,5.3269360981131618e-05
6.055,7.9811485235847243e-06,1.4842157355310603e-05,2.2559759240830994e-05,2.9051595809136251e-05,3.4657841393265747e-05,4.3345153489865646e-05,5.3278782100153555e-05
6.0575,7.9700847409589026e-06,1.4824377883537821e-05,2.2558064706016275e-05,2.9056452478997383e-05,3.4668927054641428e-05,4.3357224764437007e-05,5.3288093656167554e-05
6.06,7.9606508409828651e-06,1.480508013143023e-05,2.2552711798326617e-05,2.9058052697630871e-05,3.4677692168279277e-05,4.3369262771849924e-05,5.3297328654578827e-05
6.0625,7.9530258859683464e-06,1.4785310910941129e-05,2.2544114691918648e-05,2.9056503991744586e-05,3.4684016877327351e-05,4.3381164096115457e-05,5.3306520850526901e-05
6.065,7.9473538187887752e-06,1.4765923189923611e-05,2.253274682605387e-05,2.9051980779231678e-05,3.4687840033301364e-05,4.3392831660983421e-05,5.3315705206331902e-05
6.0675,7.9437435675999975e-06,1.4747563953785449e-05,2.2519117677004428e-05,2.9044711177778548e-05,3.4689160598749569e-05,4.3404168624011137e-05,5.3324918164363271e-05
6.07,7.9422611770907793e-06,1.4730662589048881e-05,2.2503748056803023e-05,2.9034961264613475e-05,3.4688033074725186e-05,4.3415084683042646e-05,5.3334195060862578e-05
6.0725,7.9429279971352343e-06,1.4715445974049554e-05,2.2487146872985206e-05,2.9023019876004715e-05,3.4684559237519244e-05,4.3425493124969622e-05,5.334356810134191e-05
6.075,7.945725799193542e-06,1.470197949997548e-05,2.2469801185912567e-05,2.9009190343321142e-05,3.4678887682967607e-05,4.3435319896455747e-05,5.3353069848594508e-05
6.0775,7.9505930391941141e-06,1.4690210634205226e-05,2.2452152449971979e-05,2.8993776098344917e-05,3.4671203663323897e-05,4.3444500791388989e-05,5.3362731011010474e-05
6.08,7.9574316594026617e-06,1.468001216019857e-05,2.2434571974779923e-05,2.8977069969279537e-05,3.4661721207086353e-05,4.3452983172938187e-05,5.3372579173962123e-05
6.0825,7.9661093518791342e-06,1.4671217714317449e-05,2.241734163367898e-05,2.8959347385044743e-05,3.465067464319629e-05,4.34607278575449e-05,5.3382640517880757e-05
6.085,7.9764635110798372e-06,1.4663644678556441e-05,2.2400663900572791e-05,2.8940859447355708e-05,3.463830937954442e-05,4.3467708122185735e-05,5.3392936301026938e-05
6.0875,7.988306170523825e-06,1.4657108613928092e-05,2.2384667279840078e-05,2.8921840513685964e-05,3.46248747586816e-05,4.3473910962610598e-05,5.3403484665016362e-05
6.09,8.0014304826196203e-06,1.4651430673827146e-05,2.2369406364747738e-05,2.8902514992178583e-05,3.4610615236424234e-05,4.3479335478500009e-05,5.3414300904667693e-05
6.0925,8.0156129401278646e-06,1.4646440796666385e-05,2.2354865198937735e-05,2.8883090594527886e-05,3.459576309634639e-05,4.3483993967367564e-05,5.3425394136972568e-05
6.095,8.0306211801680513e-06,1.464198125088641e-05,2.2340967900516737e-05,2.8863757542047708e-05,3.4580535455460622e-05,4.3487911004502405e-05,5.3436771208070598e-05
6.0975,8.0462126988481216e-06,1.4637902408972953e-05,2.2327585596776509e-05,2.8844690735271596e-05,3.4565121657735655e-05,4.3491119986455349e-05,5.3448432821078037e-05
6.1,8.0621431248344058e-06,1.4634066415169709e-05,2.2314553973908599e-05,2.8826061475834051e-05,3.4549699989276237e-05,4.3493664050713992e-05,5.3460374762297983e-05
6.1025,8.0781675686881915e-06,1.463034830426811e-05,2.2301690526975995e-05,2.8808039749513867e-05,3.4534427067860505e-05,4.3495596391825847e-05,5.3472589130067029e-05
6.105,8.0940448165776348e-06,1.4626639801137924e-05,2.2288814826866208e-05,2.8790796939669493e-05,3.4519434583967844e-05,4.3496980098865962e-05,5.3485065085287109e-05
6.1075,8.1095414100138889e-06,1.4622851626673485e-05,2.2275773228737125e-05,2.8774499172587457e-05,3.4504842670996086e-05,4.3497883710098541e-05,5.3497787176921838e-05
6.11,8.1244345602132893e-06,1.4618919983873619e-05,2.2262464186857261e-05,2.875930648741459e-05,3.4490773920507659e-05,4.3498381383230751e-05,5.3510735368722737e-05
6.1125,8.1385147720412224e-06,1.4614812476987997e-05,2.2248864774048331e-05,2.8745375353495674e-05,3.4477354774961296e-05,4.3498551596548713e-05,5.3523885558887155e-05
6.115,8.1515937783923542e-06,1.4610536983404239e-05,2.2235058887542838e-05,2.8732855432401444e-05,3.4464710691916369e-05,4.3498476030226545e-05,5.3537211960189444e-05
6.1175,8.1635024943870811e-06,1.4606147290454021e-05,2.2221254340141578e-05,2.8721892668147908e-05,3.445296749073198e-05,4.3498235988051443e-05,5.3550684711645917e-05
6.12,8.1740923793178862e-06,1.460175036687877e-05,2.2207788602752008e-05,2.8712625835161969e-05,3.4442252348283389e-05,4.3497908575238415e-05,5.3564271522099608e-05
6.1225,8.1832354333437962e-06,1.4597508267064219e-05,2.2195119744594655e-05,2.8705193132389412e-05,3.4432692730683774e-05,4.3497562183757629e-05,5.357793850336046e-05
6.125,8.1908231627493298e-06,1.459365298762884e-05,2.2183799045747545e-05,2.8699735671543741e-05,3.4424417554501955e-05,4.3497264588969489e-05,5.3591650565713458e-05
6.1275,8.1967679085825258e-06,1.4590495759687301e-05,2.2174449495021087e-05,2.8696404349021992e-05,3.4417552930937432e-05,4.3497068353602388e-05,5.3605371904162833e-05
6.13,8.2010012014447663e-06,1.4588423185123864e-05,2.2167746865938709e-05,2.8695353069069944e-05,3.4412224823166216e-05,4.3497013718966955e-05,5.3619066840601152e-05
6.1325,8.2034750730693567e-06,1.4587887889698414e-05,2.2164346331522976e-05,2.869673207534068e-05,3.440856519561519e-05,4.3497137485635927e-05,5.3632699319316686e-05
6.135,8.2041667141299733e-06,1.4589390625121861e-05,2.2164809680955085e-05,2.8700678575701434e-05,3.44067088926483e-05,4.3497496039484655e-05,5.3646234817541023e-05
6.1375,8.2030734513360432e-06,1.4593448893667403e-05,2.2169543767765015e-05,2.870730095435387e-05,3.4406779595793149e-05,4.349815039258508e-05,5.365963846250473e-05
6.14,8.2002173622415e-06,1.4600558327973667e-05,2.2178767294792709e-05,2.8716667116332249e-05,3.4408882523494225e-05,4.3499173373081812e-05,5.367287825405074e-05
6.1425,8.1956413260088516e-06,1.4611137419874575e-05,2.2192497861627155e-05,2.8728789004549134e-05,3.4413093637317996e-05,4.3500635620536206e-05,5.3685924486040684e-05
6.145,8.1894051255065441e-06,1.4625467156261035e-05,2.2210557565818371e-05,2.8743609188038311e-05,3.4419450344541156e-05,4.3502604555829061e-05,5.3698749492327332e-05
6.1475,8.1815890524173359e-06,1.4643625209811625e-05,2.2232593770106162e-05,2.87609941084199e-05,3.4427948344667099e-05,4.3505140705112422e-05,5.3711329554491147e-05
6.15,8.1722862692652227e-06,1.466542781869657e-05,2.2258098244306576e-05,2.8780726187152944e-05,3.4438534773276942e-05,4.3508299431999328e-05,5.3723644391549296e-05
6.1525,8.1616025379065422e-06,1.469038832386736e-05,2.2286427633370212e-05,2.8802502605373885e-05,3.4451104594138559e-05,4.3512121661965183e-05,5.3735674321570431e-05
6.155,8.1496591891158641e-06,1.471771108357502e-05,2.2316829909794649e-05,2.8825945137744092e-05,3.4465503594128376e-05,4.3516640412735735e-05,5.3747404756292406e-05
6.1575,8.1365931869465888e-06,1.4746313541683997e-05,2.2348469338746033e-05,2.8850608223249939e-05,3.4481526724709439e-05,4.3521876514117247e-05,5.3758826287592706e-05
6.16,8.1225583273193578e-06,1.4774888447869852e-05,2.2380455972711228e-05,2.887599169178279e-05,3.4498921916976578e-05,4.3527839822601753e-05,5.3769934002657042e-05
6.1625,8.1077277936369195e-06,1.480200334585659e-05,2.2411883007832651e-05,2.8901554797384574e-05,3.4517391323596413e-05,4.3534528868336393e-05,5.378072643903206e-05
6.165,8.0922944249894477e-06,1.4826223259166813e-05,2.2441869637382157e-05,2.8926737254569122e-05,3.4536599470205907e-05,4.3541929818820675e-05,5.379120741067479e-05
6.1675,8.0764684955314762e-06,1.4846246545067653e-05,2.2469603478441099e-05,2.8950981460971572e-05,3.4556182521744042e-05,4.3550017738616052e-05,5.3801386806244568e-05
6.17,8.0604739977521616e-06,1.4861028041029807e-05,2.2494374433090465e-05,2.8973754146493086e-05,3.457575470249993e-05,4.3558754042537345e-05,5.3811276651811977e-05
6.1725,8.0445499414390125e-06,1.4869885160712593e-05,2.251560511236435e-05,2.8994565277075888e-05,3.4594915171186393e-05,4.3568088369814301e-05,5.3820893155136523e-05
6.175,8.0289437095926931e-06,1.4872564268522553e-05,2.253287068302515e-05,2.9012984493069152e-05,3.4613271991040146e-05,4.3577959202006214e-05,5.3830256731883546e-05
6.1775,8.01390751890492e-06,1.48692572549112e-05,2.2545905450052743e-05,2.902865851171155e-05,3.4630444781520641e-05,4.3588294288880852e-05,5.3839391600967037e-05
6.18,7.9996933910343219e-06,1.4860565661486625e-05,2.2554601153561996e-05,2.9041316595391398e-05,3.4646084834817583e-05,4.3599011873891614e-05,5.3848325122232512e-05
6.1825,7.9865509220770329e-06,1.484741696887658e-05,2.2558997401890886e-05,2.9050777732933852e-05,3.4659881508917694e-05,4.3610021385240527e-05,5.3857085616755665e-05
6.185,7.9747164016744946e-06,1.4830943654932617e-05,2.2559265155107999e-05,2.9056951618394305e-05,3.4671569832107682e-05,4.3621226108700307e-05,5.3865706104062874e-05
6.1875,7.9644092713329176e-06,1.4812348447247576e-05,2.2555688378881637e-05,2.9059836513368662e-05,3.4680941143799246e-05,4.3632521481830433e-05,5.3874220916968176e-05
6.19,7.9558239721681253e-06,1.4792763860133263e-05,2.2548642012225939e-05,2.9059510635765162e-05,3.4687843167460272e-05,4.3643802001665385e-05,5.3882664298349791e-05
6.1925,7.9491255276950784e-06,1.4773145637755239e-05,2.2538572402560799e-05,2.9056124871076235e-05,3.4692185807236472e-05,4.3654958591139604e-05,5.3891073547428147e-05
6.195,7.9444411923603168e-06,1.475424984874449e-05,2.2525971930371521e-05,2.9049886988006344e-05,3.4693940183041034e-05,4.3665886500472175e-05,5.389948512198587e-05
6.1975,7.9418575012704051e-06,1.473661685363061e-05,2.2511357458229834e-05,2.9041049081833577e-05,3.4693137548437634e-05,4.3676479605495069e-05,5.3907935206811607e-05
6.2,7.94142063984222e-06,1.4720575558722391e-05,2.249524785200792e-05,2.9029895280834855e-05,3.4689864746163788e-05,4.3686639593851733e-05,5.3916459526071712e-05
6.2025,7.9431343668540842e-06,1.4706271555681707e-05,2.2478145456132321e-05,2.9016727731867505e-05,3.4684259645055248e-05,4.3696275516799597e-05,5.392509406618977e-05
6.205,7.946958986152197e-06,1.4693706606731514e-05,2.2460517430467683e-05,2.900185151742743e-05,3.467649990387622e-05,4.3705305733129544e-05,5.393387074310628e-05
6.2075,7.9528160950083263e-06,1.4682787359311165e-05,2.2442774981496453e-05,2.8985566778045982e-05,3.4666799082247742e-05,4.3713660143966082e-05,5.3942821358932812e-05
6.21,7.960588725330537e-06,1.46733628530126e-05,2.2425246067236502e-05,2.8968155011179011e-05,3.4655393617794018e-05,4.3721278870224178e-05,5.3951970981239272e-05
6.2125,7.9701296417176254e-06,1.4665256816470516e-05,2.2408174401782081e-05,2.8949878301989708e-05,3.4642538897541146e-05,4.3728117908493148e-05,5.3961345472218291e-05
6.215,7.9812633973923273e-06,1.465828459724776e-05,2.2391728350276263e-05,2.8930975646190664e-05,3.4628496510624073e-05,4.3734146530438809e-05,5.3970965216131298e-05
6.2175,7.9937921145437939e-06,1.4652263709622888e-05,2.2376001022274066e-05,2.8911676345943181e-05,3.4613527887390053e-05,4.3739347473172349e-05,5.3980847542376377e-05
6.22,8.007500433339131e-06,1.464701958106496e-05,2.2361012758162848e-05,2.8892194961420516e-05,3.4597883997638661e-05,4.3743717316161837e-05,5.3991006049057853e-05
6.2225,8.0221609949613661e-06,1.4642387220130333e-05,2.2346716580826468e-05,2.8872727269932151e-05,3.4581800205136155e-05,4.3747266617878491e-05,5.4001448845944733e-05
6.225,8.0375346086304812e-06,1.4638212119656971e-05,2.2333008403549376e-05,2.8853451650118892e-05,3.4565486941161348e-05,4.3750015721323596e-05,5.4012179135671693e-05
6.2275,8.0533773807739513e-06,1.4634350034483555e-05,2.2319739819029942e-05,2.8834539665553977e-05,3.4549135657264282e-05,4.375199807309924e-05,5.4023196423390297e-05
6.23,8.0694455494393519e-06,1.4630669565403675e-05,2.2306735310654456e-05,2.8816160585264158e-05,3.4532919122899468e-05,4.3753257272374187e-05,5.4034495347656466e-05
6.2325,8.0854939568337468e-06,1.4627052573769959e-05,2.2293809986812978e-05,2.8798483941389218e-05,3.4516979755864159e-05,4.3753847463478339e-05,5.4046066841960288e-05
6.235,8.1012845070658853e-06,1.4623398123424241e-05,2.228079197338305e-05,2.8781677302864606e-05,3.4501444359197998e-05,4.3753831815758267e-05,5.40578965844495e-05
6.2375,8.1165859278727707e-06,1.4619627251103028e-05,2.2267549162797683e-05,2.8765902091075324e-05,3.4486439708944861e-05,4.3753281057171446e-05,5.4069966928006508e-05
6.24,8.1311825653198705e-06,1.4615689969133044e-05,2.225401512846196e-05,2.8751315029116285e-05,3.4472096993816859e-05,4.375227257520344e-05,5.4082256951980026e-05
6.2425,8.1448737948309132e-06,1.4611570270186113e-05,2.2240214992902906e-05,2.8738068492217386e-05,3.4458543777392324e-05,4.3750887625268513e-05,5.4094739811611001e-05
6.245,8.1574791768787502e-06,1.4607296419892847e-05,2.2226291603263211e-05,2.8726309054935278e-05,3.4445908108037077e-05,4.374921250887705e-05,5.4107388669133711e-05
6.2475,8.168840074010227e-06,1.4602947975745964e-05,2.2212520109702418e-05,2.8716179341469878e-05,3.4434320572187634e-05,4.3747334112890315e-05,5.4120174092352009e-05
6.25,8.1788163160334009e-06,1.4598657379073933e-05,2.2199299146391976e-05,2.8707816982037219e-05,3.4423907917564066e-05,4.374533453018799e-05,5.4133063275136166e-05
6.2525,8.1872888128929582e-06,1.4594616188533923e-05,2.2187137055335291e-05,2.8701361634322306e-05,3.4414801013749958e-05,4.3743288145083427e-05,5.414602227685093e-05
6.255,8.194158901144548e-06,1.4591094955050722e-05,2.2176621847020487e-05,2.869695992626296e-05,3.4407126972204395e-05,4.3741269511742215e-05,5.4159017441510185e-05
6.2575,8.1993476759398591e-06,1.4588441899293189e-05,2.2168411530011933e-05,2.8694766314177079e-05,3.4401010786544135e-05,4.3739336617440881e-05,5.4172013724374443e-05
6.26,8.2027959562012929e-06,1.4587076252082932e-05,2.2163181824258281e-05,2.8694934611439005e-05,3.4396582820225973e-05,4.3737532997281922e-05,5.4184976175984252e-05
6.2625,8.2044666955406077e-06,1.4587476419583052e-05,2.2161550950786472e-05,2.8697610001163066e-05,3.4393977207134738e-05,4.373590165775581e-05,5.4197869578372819e-05
6.265,8.2043471231426771e-06,1.4590156631567267e-05,2.2164011838260136e-05,2.8702918465894615e-05,3.4393324359174984e-05,4.3734507426242516e-05,5.4210661061132258e-05
6.2675,8.2024443963727827e-06,1.4595630692847877e-05,2.2170881440072101e-05,2.8710949377441968e-05,3.4394735531010884e-05,4.3733417673775174e-05,5.4223316415094429e-05
6.27,8.198792045803149e-06,1.4604367043789616e-05,2.2182280234967043e-05,2.8721744111869634e-05,3.4398297568704017e-05,4.3732712748669933e-05,5.4235806355793753e-05
6.2725,8.1934422598857714e-06,1.4616727547887669e-05,2.2198127801711041e-05,2.8735280021260989e-05,3.4404060502328141e-05,4.3732470469069594e-05,5.4248102628998995e-05
6.275,8.1864635308946734e-06,1.4632904750902647e-05,2.2218157540276136e-05,2.8751460333690095e-05,3.4412032503836694e-05,4.3732768491219155e-05,5.4260181055434363e-05
6.2775,8.1779415849998734e-06,1.4652859323856337e-05,2.2241937433277409e-05,2.8770106933394045e-05,3.4422172969571836e-05,4.3733675134411006e-05,5.4272019543515797e-05
6.28,8.1679774052486843e-06,1.4676268379635174e-05,2.2268890346621863e-05,2.8790956776557105e-05,3.4434390150517215e-05,4.3735253072754891e-05,5.4283599409417746e-05
6.2825,8.1566841552573214e-06,1.4702497454732189e-05,2.2298317477472475e-05,2.8813666159017288e-05,3.4448541244768506e-05,4.3737552930928804e-05,5.4294906474368189e-05
6.285,8.1441904158998806e-06,1.4730607319700219e-05,2.2329421668629398e-05,2.8837818462857023e-05,3.4464429071299704e-05,4.3740614523511651e-05,5.4305928639080532e-05
6.2875,8.1306414742817723e-06,1.4759396841129414e-05,2.2361334904239342e-05,2.8862935396040412e-05,3.4481807838857926e-05,4.3744465726481821e-05,5.4316659455799782e-05
6.29,8.1161990929077161e-06,1.4787482799210059e-05,2.2393152316758795e-05,2.8888490558127165e-05,3.4500383673065891e-05,4.3749119821808634e-05,5.4327096341276743e-05
6.2925,8.1010464647460378e-06,1.4813413513216624e-05,2.2423973227296653e-05,2.8913927750199102e-05,3.451982275536602e-05,4.3754578939431607e-05,5.4337241534052163e-05
6.295,8.0853861789030051e-06,1.4835798219180772e-05,2.2452944177367256e-05,2.8938683818110223e-05,3.453975918101321e-05,4.376083250214063e-05,5.4347101972568979e-05
6.2975,8.0694352708875605e-06,1.4853441251845983e-05,2.2479297346999012e-05,2.8962209757289071e-05,3.4559802006058142e-05,4.3767854458120174e-05,5.4356688621358672e-05
6.3,8.0534257290375984e-06,1.4865457566091362e-05,2.2502383478475492e-05,2.8983991462509809e-05,3.4579543422315544e-05,4.3775604496028531e-05,5.4366016009968309e-05
6.3025,8.0376001308160317e-06,1.4871364500379163e-05,2.252169729779037e-05,2.900356768579365e-05,3.4598575445200276e-05,4.3784030169062316e-05,5.4375103168489702e-05
6.305,8.0222095808683211e-06,1.4871123725177507e-05,2.2536891074685571e-05,2.9020545629896974e-05,3.4616503960305136e-05,4.3793065817946788e-05,5.4383972924025664e-05
6.3075,8.0075076340359247e-06,1.4865133008356513e-05,2.2547778283492638e-05,2.9034616410221169e-05,3.4632963171130312e-05,4.3802634980508629e-05,5.43926530678505e-05
6.31,7.993746888048153e-06,1.4854163863521055e-05,2.2554325219768052e-05,2.9045556982115049e-05,3.4647624163429277e-05,4.3812649641787251e-05,5.4401173618276443e-05
6.3125,7.9811720238692707e-06,1.483925891029957e-05,2.2556637476446273e-05,2.9053233849817106e-05,3.4660200499561557e-05,4.3823010590965988e-05,5.4409563815151163e-05
6.315,7.9700121705220804e-06,1.4821602215588119e-05,2.2554943645265573e-05,2.9057604623667048e-05,3.4670464450877719e-05,4.3833612708204972e-05,5.4417857908938081e-05
6.3175,7.9604761859613796e-06,1.4802381452285438e-05,2.2549575356173939e-05,2.9058712141938727e-05,3.4678244281310968e-05,4.3844341370404237e-05,5.4426090487471307e-05
6.32,7.9527452194707249e-06,1.4782652634308947e-05,2.2540945351494803e-05,2.905667532253777e-05,3.468343144517354e-05,4.3855081928286861e-05,5.4434297698592693e-05
6.3225,7.9469653135868652e-06,1.4763277612949841e-05,2.2529526055988322e-05,2.9051678641161378e-05,3.4685981043202659e-05,4.3865714515513624e-05,5.4442516500819197e-05
6.325,7.94324789631818e-06,1.4744913708724931e-05,2.2515827107326236e-05,2.9043958966434384e-05,3.4685912792895716e-05,4.3876126458397117e-05,5.4450785246035183e-05
6.3275,7.9416602048517261e-06,1.4727997954463078e-05,2.2500369036392497e-05,2.9033788363565169e-05,3.4683302926395116e-05,4.3886202602704815e-05,5.4459139915393956e-05
6.33,7.9422272368001328e-06,1.4712765821323822e-05,2.248366343703774e-05,2.902146188491555e-05,3.4678278982376543e-05,4.3895834476790808e-05,5.4467615096106568e-05
6.3325,7.9449316935670458e-06,1.4699287553775866e-05,2.2466198846801416e-05,2.9007285237497144e-05,3.4671015084279123e-05,4.390492143795486e-05,5.4476244224676938e-05
6.335,7.9497143267940231e-06,1.4687513705414998e-05,2.2448419363800294e-05,2.899156276742244e-05,3.4661721875521462e-05,4.3913375153742501e-05,5.4485058952864269e-05
6.3375,7.9564786952261428e-06,1.4677319022014804e-05,2.2430700253316569e-05,2.8974587211510978e-05,3.4650638540950843e-05,4.3921117560963746e-05,5.4494088223396562e-05
6.34,7.9650931594819876e-06,1.4668537302321636e-05,2.241332629932417e-05,2.8956631595539404e-05,3.4638023710412766e-05,4.3928083927702601e-05,5.450335680939181e-05
6.3425,7.9753956040351811e-06,1.4660985821429701e-05,2.2396503244750996e-05,2.8937944357588643e-05,3.4624145081650672e-05,4.3934223119226765e-05,5.4512886340242679e-05
6.345,7.9871998190673051e-06,1.4654480266248998e-05,2.238036316475136e-05,2.8918759001856289e-05,3.4609272142213462e-05,4.3939500389178885e-05,5.4522695660094258e-05
6.3475,8.000299262437952e-06,1.4648841460695054e-05,2.2364963268065252e-05,2.8899297427832894e-05,3.4593664912217827e-05,4.3943893488018885e-05,5.453279847735532e-05
6.35,8.0144703458611356e-06,1.4643899050634035e-05,2.2350290288588311e-05,2.8879764682434228e-05,3.4577568589672223e-05,4.3947396179657593e-05,5.4543204895934891e-05
6.3525,8.0294806675716331e-06,1.4639494894730929e-05,2.2336270003122692e-05,2.8860347615839865e-05,3.4561206845071727e-05,4.3950016542264179e-05,5.4553920528537189e-05
6.355,8.0450875465307074e-06,1.4635478582667285e-05,2.2322774272922721e-05,2.8841218479776348e-05,3.4544776332006947e-05,4.3951772249921521e-05,5.4564944671313615e-05
6.3575,8.061046154856944e-06,1.4631711902651525e-05,2.2309639429085526e-05,2.8822546978479887e-05,3.4528457991375732e-05,4.395269456620429e-05,5.4576272286381106e-05
