Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
5.6525,3.4891804013216859e-05,4.3482026337842539e-05,4.9552633450313548e-05,5.3910197264656972e-05,5.7608131763974075e-05,6.3341097372291141e-05,6.8278604211505345e-05
5.655,3.4886812627954644e-05,4.34397085803803e-05,4.9539886253339502e-05,5.3900633313486535e-05,5.7596867465585009e-05,6.3331488212350085e-05,6.8272663637802453e-05
5.6575,3.488148049527802e-05,4.3403419060338267e-05,4.9528083836326665e-05,5.389059488652646e-05,5.7584560888640915e-05,6.3320402298251634e-05,6.8265493706855872e-05
5.66,3.4875974543223335e-05,4.3373659301618704e-05,4.9517348286009869e-05,5.3880243104623372e-05,5.7571385972533741e-05,6.3307848936820224e-05,6.8257053159281048e-05
5.6625,3.4870463384304747e-05,4.3350214853321871e-05,4.9507715060380305e-05,5.3869709759176408e-05,5.7557547212441522e-05,6.3293988630213521e-05,6.8247410885375852e-05
5.665,3.4865065682498712e-05,4.333229034572214e-05,4.9499118317722815e-05,5.3859084371763571e-05,5.7543219423082996e-05,6.3278850809974868e-05,6.8236666926389428e-05
5.6675,3.4859847368521236e-05,4.3318772643771467e-05,4.9491460027058484e-05,5.3848453536094439e-05,5.7528586277795079e-05,6.3262618709027918e-05,6.8224961711480081e-05
5.67,3.4854889949253501e-05,4.3308573427991572e-05,4.9484633426065041e-05,5.383788497115924e-05,5.7513823550518521e-05,6.3245433343789978e-05,6.8212329943825439e-05
5.6725,3.4850295077315115e-05,4.3300898582605184e-05,4.9478514751023066e-05,5.3827415290080304e-05,5.7499106357284788e-05,6.3227430597801986e-05,6.8198936935789356e-05
5.675,3.4846134715798573e-05,4.3295420550341978e-05,4.9472989520836726e-05,5.3817064692311976e-05,5.748460384538886e-05,6.3208891696609788e-05,6.8184970574101378e-05
5.6775,3.484248371267048e-05,4.3292224955148345e-05,4.946796680133792e-05,5.3806867112508565e-05,5.7470467820946509e-05,6.3189945813423872e-05,6.817052229862745e-05
5.68,3.4839406385632546e-05,4.3291656956399853e-05,4.9463383167951405e-05,5.3796855346337234e-05,5.7456804390680177e-05,6.3170863661911078e-05,6.8155829410315738e-05
5.6825,3.4836960966143428e-05,4.3294140462649307e-05,4.9459206929131885e-05,5.3787070388747265e-05,5.744374206342425e-05,6.3151834397740428e-05,6.8140944062434491e-05
5.685,3.4835199800293065e-05,4.3300022409558152e-05,4.9455465097343735e-05,5.3777579500329603e-05,5.743138680762195e-05,6.3133084919363879e-05,6.8126153414107554e-05
5.6875,3.4834148302974412e-05,4.3309465716441514e-05,4.9452189059362905e-05,5.3768467926617935e-05,5.7419818223013175e-05,6.3114854779013608e-05,6.8111669339615525e-05
5.69,3.4833827362129027e-05,4.3322414225361405e-05,4.9449474586356949e-05,5.3759833304621464e-05,5.740910702306106e-05,6.3097319458361425e-05,6.809748818930522e-05
5.6925,3.4834220856483064e-05,4.3338614164351216e-05,4.9447467408659042e-05,5.3751800521218169e-05,5.7399316559965236e-05,6.308071138891342e-05,6.8083942338876654e-05
5.695,3.4835322220336921e-05,4.3357704985298747e-05,4.9446343690872299e-05,5.3744507146645357e-05,5.7390514253403354e-05,6.3065187981438026e-05,6.8071182625154521e-05
5.6975,3.4837074115454163e-05,4.33792844589249e-05,4.94462739322678e-05,5.3738104390250546e-05,5.7382750750792473e-05,6.3050945407776629e-05,6.8059274435840813e-05
5.7,3.4839425853098122e-05,4.3402969414959658e-05,4.944742530388574e-05,5.373273035305678e-05,5.7376069091689192e-05,6.3038111435966495e-05,6.804836475802936e-05
5.7025,3.4842281715845465e-05,4.3428396283291289e-05,4.9449929811442684e-05,5.3728462782925721e-05,5.7370513884941566e-05,6.3026835585344178e-05,6.8038710350504385e-05
5.705,3.4845551412743397e-05,4.3455238640777241e-05,4.9453879753151258e-05,5.3725409034200253e-05,5.7366123326004397e-05,6.3017227587275221e-05,6.8030318689457633e-05
5.7075,3.4849127051086087e-05,4.3483172564725859e-05,4.9459284875637452e-05,5.3723652068923265e-05,5.7362916100683496e-05,6.3009349997511177e-05,6.8023209164871345e-05
5.71,3.4852900555274163e-05,4.3511886081156735e-05,4.9466073741023958e-05,5.3723250477239448e-05,5.7360918006188684e-05,6.3003263069425842e-05,6.801758477526163e-05
5.7125,3.4856766153019573e-05,4.3541067645742505e-05,4.9474094934531503e-05,5.3724213748925199e-05,5.7360067637824235e-05,6.2998943628324807e-05,6.8013435197790132e-05
5.715,3.4860642100348946e-05,4.3570414142764846e-05,4.9483130245323953e-05,5.3726502204251682e-05,5.7360349745544083e-05,6.2996384053348766e-05,6.8010693108348487e-05
5.7175,3.4864464324993836e-05,4.3599621339618761e-05,4.9492932080166508e-05,5.3730036066030149e-05,5.7361739249645787e-05,6.2995536225429134e-05,6.8009375539400825e-05
5.72,3.4868240787050135e-05,4.3628399528197231e-05,4.9503274333312655e-05,5.3734694449776978e-05,5.7364190387755828e-05,6.2996315643581684e-05,6.8009515919814634e-05
5.7225,3.4871975786980879e-05,4.3656467139757639e-05,4.9513986264071048e-05,5.3740347058239173e-05,5.7367597349600104e-05,6.2998653486330338e-05,6.8011066941245702e-05
5.725,3.4875667520648851e-05,4.3683573758790501e-05,4.9525000637752496e-05,5.3746858514157846e-05,5.7371830614837554e-05,6.3002370955467533e-05,6.801380712364754e-05
5.7275,3.4879294270654091e-05,4.3709490796990706e-05,4.9536343715033623e-05,5.3754099249361863e-05,5.7376782849752621e-05,6.3007420414740512e-05,6.8017743812366012e-05
5.73,3.4882823938443727e-05,4.3734033400464996e-05,4.9548127040557118e-05,5.3761944619873149e-05,5.7382358758963435e-05,6.3013615752616458e-05,6.8022782228111041e-05
5.7325,3.4886210199064295e-05,4.3757041734112749e-05,4.9560448404458658e-05,5.3770273547223489e-05,5.7388483358871869e-05,6.3020776183830469e-05,6.8028812552899023e-05
5.735,3.4889415143668354e-05,4.3778336383735733e-05,4.9573286890199437e-05,5.3778979531733183e-05,5.739505058835666e-05,6.302870117249842e-05,6.8035580753396201e-05
5.7375,3.4892450066533179e-05,4.3797793851755492e-05,4.9586488233725654e-05,5.3787971902644436e-05,5.7401982190738878e-05,6.3037206968275824e-05,6.8043000855137371e-05
5.74,3.4895380357294228e-05,4.3815290503730792e-05,4.9599793740401284e-05,5.379715638628901e-05,5.7409173408898032e-05,6.3046039796198176e-05,6.805098020779697e-05
5.7425,3.4898320500706897e-05,4.3830668102025043e-05,4.9612677037585302e-05,5.380643184461672e-05,5.7416503450779967e-05,6.3055015126411827e-05,6.8059288172775864e-05
5.745,3.4901365179229538e-05,4.3843672337894784e-05,4.9624438558349282e-05,5.3815660713108051e-05,5.7423837812818249e-05,6.3063909681741395e-05,6.8067701352148827e-05
5.7475,3.4904515520807388e-05,4.3853928666343391e-05,4.9634332931263267e-05,5.3824674633294743e-05,5.7431009192012656e-05,6.3072528352600679e-05,6.807613629971555e-05
5.75,3.4907686957413408e-05,4.3860903689030803e-05,4.9641766137678982e-05,5.3833272917928048e-05,5.7437842782383899e-05,6.3080712501170028e-05,6.8084438100076515e-05
5.7525,3.4910743082272211e-05,4.386389516061135e-05,4.9646392261770244e-05,5.3841227690829795e-05,5.7444142867627872e-05,6.308827988668962e-05,6.8092394812297016e-05
5.755,3.4913517801359728e-05,4.3862049311914233e-05,4.9648110950875315e-05,5.3848291285003567e-05,5.7449713924073815e-05,6.3095084477031386e-05,6.8099852849192892e-05
5.7575,3.4915824291128125e-05,4.3854441543091536e-05,4.9647027339409024e-05,5.3854230625992272e-05,5.7454379825236444e-05,6.3100989090484729e-05,6.8106711053259717e-05
5.76,3.4917553737106777e-05,4.3840209827036158e-05,4.9643362635292941e-05,5.3858837392790782e-05,5.7457963646076301e-05,6.3105845821630129e-05,6.8112773197962281e-05
5.7625,3.4918599449441982e-05,4.3818708911769564e-05,4.9637377489941398e-05,5.3861942872775026e-05,5.7460307385850547e-05,6.3109564269044299e-05,6.8117992221440818e-05
5.765,3.4918885656292208e-05,4.3789680852029958e-05,4.962930010228058e-05,5.3863426321676104e-05,5.7461274600102454e-05,6.3111971192438265e-05,6.8122146230197164e-05
5.7675,3.4918380460800593e-05,4.3753389358789323e-05,4.9619363664943402e-05,5.3863236654937321e-05,5.7460747461134127e-05,6.3113048231190286e-05,6.8125263862881823e-05
5.77,3.4917021831152681e-05,4.3710694514999832e-05,4.9607833658220826e-05,5.3861371643645232e-05,5.7458660722081557e-05,6.3112633458318435e-05,6.8127142674573023e-05
5.7725,3.4914836494548262e-05,4.3663105061793092e-05,4.9595056364264264e-05,5.3857881430888628e-05,5.7454970568832364e-05,6.3110749675182308e-05,6.8127795369569014e-05
5.775,3.4911855211098084e-05,4.3612646620143404e-05,4.9581500087979062e-05,5.3852893526224153e-05,5.7449672683870586e-05,6.3107291006345802e-05,6.8127153987499489e-05
5.7775,3.4908142467023379e-05,4.3561654115319003e-05,4.9567650804696018e-05,5.3846595343837941e-05,5.7442802360088028e-05,6.310228879995275e-05,6.8125180792395366e-05
5.78,3.4903778937466965e-05,4.3512453833683212e-05,4.95539712626135e-05,5.3839229402653649e-05,5.7434419865043367e-05,6.3095704862518862e-05,6.8121842735417929e-05
5.7825,3.4898858755173807e-05,4.346712847557732e-05,4.954087019388016e-05,5.3831036064882831e-05,5.7424682399019959e-05,6.30875741587361e-05,6.8117228149072089e-05
5.785,3.489352236613851e-05,4.3427258730103602e-05,4.9528631480879724e-05,5.3822224697192758e-05,5.7413757549969743e-05,6.3077908038891413e-05,6.8111246617503056e-05
5.7875,3.4887906796414663e-05,4.3393755543171873e-05,4.9517431152547638e-05,5.3813000208090938e-05,5.7401836717312143e-05,6.3066782529473385e-05,6.8103950848259634e-05
5.79,3.4882199289427919e-05,4.3366780680955704e-05,4.9507342586924912e-05,5.3803518376200993e-05,5.7389117005487333e-05,6.3054232683209881e-05,6.809547673646277e-05
5.7925,3.4876560218177332e-05,4.3345822998366138e-05,4.9498340747627e-05,5.3793897269126666e-05,5.7375800665352336e-05,6.3040404338785008e-05,6.8085831274036974e-05
5.795,3.4871045850447108e-05,4.3329901529540498e-05,4.9490339566154514e-05,5.3784236944970187e-05,5.736206554365641e-05,6.3025355608966346e-05,6.8075084765377065e-05
5.7975,3.4865752856353362e-05,4.331787465636149e-05,4.9483232373033339e-05,5.3774621214650728e-05,5.734810604964596e-05,6.3009278043776567e-05,6.8063395738148904e-05
5.8,3.48607777594546e-05,4.3308746784386648e-05,4.9476899395287601e-05,5.3765106956140245e-05,5.7334095052666357e-05,6.2992306110130444e-05,6.8050894568119898e-05
5.8025,3.4856211957659221e-05,4.330193135234133e-05,4.9471216137699556e-05,5.3755723937464706e-05,5.7320203885656778e-05,6.2974603512146925e-05,6.8037707229160678e-05
5.805,3.4852136961933126e-05,4.3297317483290555e-05,4.946608511580073e-05,5.3746499451393211e-05,5.7306614508192849e-05,6.2956425693722539e-05,6.8023925071772015e-05
5.8075,3.4848611691181332e-05,4.3295121433919613e-05,4.9461419192877729e-05,5.3737446148227321e-05,5.7293446880235577e-05,6.2937954887175052e-05,6.8009778073322967e-05
5.81,3.4845699215369797e-05,4.329575350891642e-05,4.9457174142584411e-05,5.3728592678433374e-05,5.7280823196941122e-05,6.2919399574256561e-05,6.7995498078167051e-05
5.8125,3.4843463985376783e-05,4.3299631892868041e-05,4.9453347497891447e-05,5.3719988725802944e-05,5.7268865374850251e-05,6.2901045051645723e-05,6.7981136851897407e-05
5.815,3.4841943252554773e-05,4.3307030805598473e-05,4.9449969631746457e-05,5.3711695457207828e-05,5.7257673891218521e-05,6.2883003369266428e-05,6.7966828891663999e-05
5.8175,3.4841163247772451e-05,4.331800785865014e-05,4.9447094169122305e-05,5.3703789275445806e-05,5.7247323557421147e-05,6.2865618501028051e-05,6.7953028668637022e-05
5.82,3.4841119314635612e-05,4.3332408496925276e-05,4.9444839073642838e-05,5.3696372278846431e-05,5.7237870994214843e-05,6.2848970625426515e-05,6.7939643190533929e-05
5.8225,3.4841795035895917e-05,4.3349922246611152e-05,4.944337425673466e-05,5.3689575693596453e-05,5.7229389412006923e-05,6.2833347071192735e-05,6.7926878006062115e-05
5.825,3.4843180018119164e-05,4.3370164603300154e-05,4.9442889563405331e-05,5.3683552449953637e-05,5.722193873486328e-05,6.2818890371529429e-05,6.791499241639574e-05
5.8275,3.484520613085755e-05,4.3392733479709743e-05,4.9443548125059115e-05,5.3678455286557807e-05,5.7215557301129155e-05,6.2805749784856522e-05,6.7904092930892547e-05
5.83,3.4847806389766133e-05,4.3417254488041603e-05,4.9445505132847082e-05,5.3674387041962548e-05,5.7210301117464563e-05,6.2794115227617956e-05,6.7894323038392732e-05
5.8325,3.4850875880039741e-05,4.3443374569079222e-05,4.9448870156649628e-05,5.3671442662199954e-05,5.7206181973784315e-05,6.2784056722708901e-05,6.7885697771740702e-05
5.835,3.4854306221667437e-05,4.3470763834252754e-05,4.9453695401731081e-05,5.3669729096380821e-05,5.7203245879264155e-05,6.2775702543872654e-05,6.7878449400903375e-05
5.8375,3.4858004374028833e-05,4.3499108760381795e-05,4.9459955350834848e-05,5.3669334141817145e-05,5.7201509007083786e-05,6.2769093396144898e-05,6.7872626960539329e-05
5.84,3.486185099457484e-05,4.3528100077494896e-05,4.9467543622609235e-05,5.3670298251275923e-05,5.7200959563036235e-05,6.2764265959363972e-05,6.7868204245192924e-05
5.8425,3.4865754298427287e-05,4.3557431391259523e-05,4.9476273534777564e-05,5.3672627544530511e-05,5.7201565292257743e-05,6.2761221907555988e-05,6.7865238124981283e-05
5.845,3.4869635191742162e-05,4.3586797352727111e-05,4.9485897770349698e-05,5.3676258113085083e-05,5.7203288806636688e-05,6.2759941618946877e-05,6.7863803386365921e-05
5.8475,3.48734567185146e-05,4.3615892904969006e-05,4.9496167606120621e-05,5.3681099206020043e-05,5.7206104980380794e-05,6.2760309853338573e-05,6.7863779696375495e-05
5.85,3.4877233010597794e-05,4.3644433053007913e-05,4.9506876968810765e-05,5.3687030587938916e-05,5.7209949575511857e-05,6.2762330827868497e-05,6.7865172820564108e-05
5.8525,3.4880971928537894e-05,4.3672150044594592e-05,4.9517899474238405e-05,5.3693928661724189e-05,5.7214717592128647e-05,6.2765816015337915e-05,6.7867874990544503e-05
5.855,3.4884663349827305e-05,4.3698808438151981e-05,4.9529219153318017e-05,5.3701666818377004e-05,5.7220285025536197e-05,6.2770698161714758e-05,6.7871867145504532e-05
5.8575,3.4888278772849513e-05,4.3724194797645994e-05,4.9540905604308411e-05,5.3710120175210995e-05,5.7226545034675145e-05,6.277684278288601e-05,6.7877018298982488e-05
5.86,3.4891775580940896e-05,4.3748136417761346e-05,4.9553070199265195e-05,5.3719162868777809e-05,5.7233415258096063e-05,6.2784090354476736e-05,6.788315829711195e-05
5.8625,3.4895110404843996e-05,4.3770464183741835e-05,4.9565773127081097e-05,5.3728672760657965e-05,5.7240812787158745e-05,6.2792235925709109e-05,6.7890221696613584e-05
5.865,3.4898268047360888e-05,4.3791021802080257e-05,4.9578931581047321e-05,5.3738559038820552e-05,5.7248649591432136e-05,6.2801107303067714e-05,6.7898074158671763e-05
5.8675,3.4901283119846167e-05,4.3809691962608157e-05,4.9592358230937856e-05,5.3748711489587049e-05,5.7256835763275856e-05,6.2810452909377106e-05,6.7906444316458649e-05
5.87,3.4904251107672019e-05,4.3826337375782669e-05,4.9605664256132714e-05,5.3759031639303155e-05,5.7265263459199865e-05,6.2820124736416967e-05,6.7915320120441022e-05
5.8725,3.4907284363263781e-05,4.3840763957192348e-05,4.9618239825162433e-05,5.3769401113203151e-05,5.727381423327765e-05,6.2829775231803466e-05,6.7924420938441583e-05
5.875,3.4910440729656969e-05,4.385265907590709e-05,4.9629331208751562e-05,5.3779652872116688e-05,5.7282328278030564e-05,6.2839329765703824e-05,6.7933614824661426e-05
5.8775,3.4913683103821124e-05,4.3861587780946005e-05,4.9638258699114615e-05,5.378959995011967e-05,5.7290652742615651e-05,6.2848531676425141e-05,6.7942743503903851e-05
5.88,3.491688826294325e-05,4.3866932351056247e-05,4.9644535041947854e-05,5.3799013259669178e-05,5.7298586872030545e-05,6.2857197442030863e-05,6.7951620068375118e-05
5.8825,3.4919925320505503e-05,4.386791883365893e-05,4.9647940442713919e-05,5.3807647410091176e-05,5.7305935592526027e-05,6.2865241099031922e-05,6.7960173315500738e-05
5.885,3.4922603217053072e-05,4.3863646896062823e-05,4.9648483970066506e-05,5.3815248615298025e-05,5.731249141408161e-05,6.2872395870547257e-05,6.7968087283971673e-05
5.8875,3.4924763385603096e-05,4.3853194727388607e-05,4.9646330438236308e-05,5.3821583126977977e-05,5.7318078044857404e-05,6.28786378365237e-05,6.7975357213210128e-05
5.89,3.4926294335957609e-05,4.3835772805371335e-05,4.9641727035995292e-05,5.3826455497049708e-05,5.7322534008610109e-05,6.2883809141936451e-05,6.798182503465195e-05
5.8925,3.4927133789421673e-05,4.3810900230223858e-05,4.9634934558673958e-05,5.3829731145388789e-05,5.7325692574164845e-05,6.2887811325398475e-05,6.798738108699727e-05
5.895,3.4927197350846358e-05,4.377854270477008e-05,4.9626175380253196e-05,5.3831320003047742e-05,5.7327412929230558e-05,6.2890515042746695e-05,6.7991876777479389e-05
5.8975,3.4926448844540607e-05,4.3739228971531415e-05,4.961568955551141e-05,5.3831197513568672e-05,5.7327588691834906e-05,6.289181517117178e-05,6.7995202957601411e-05
5.9,3.4924870877367013e-05,4.3694125901828119e-05,4.9603780466476277e-05,5.3829398104253369e-05,5.7326159542226991e-05,6.2891657038921647e-05,6.7997368933246535e-05
5.9025,3.4922476146521139e-05,4.3645010011342348e-05,4.9590850353416267e-05,5.3826015134710057e-05,5.7323096104833184e-05,6.2889983918666242e-05,6.7998229138028628e-05
5.905,3.4919318272036996e-05,4.3594091571309993e-05,4.9577394199674466e-05,5.3821209348435416e-05,5.7318417336930621e-05,6.2886770315204426e-05,6.7997781713615381e-05
5.9075,3.4915468653001234e-05,4.3543743860641337e-05,4.9563878745442033e-05,5.3815207058857296e-05,5.7312153250210735e-05,6.2881996099060369e-05,6.7996032501765769e-05
5.91,3.4911015637113679e-05,4.3496220139479255e-05,4.955075418610842e-05,5.3808264192374409e-05,5.7304407545769443e-05,6.2875657095993093e-05,6.7992900329371232e-05
5.9125,3.4906057914468076e-05,4.3453404444339123e-05,4.9538370439994996e-05,5.3800609266777593e-05,5.7295344467921445e-05,6.286779902471562e-05,6.7988452653155329e-05
5.915,3.4900754425299272e-05,4.3416583841674055e-05,4.9526955714365022e-05,5.3792457772928196e-05,5.7285155057628492e-05,6.2858432336117482e-05,6.7982736192480838e-05
5.9175,3.4895270643991685e-05,4.338632024277786e-05,4.9516628890073296e-05,5.3783989409398144e-05,5.7274031058383425e-05,6.2847634402183729e-05,6.7975718609518149e-05
5.92,3.4889768794425681e-05,4.3362451534508198e-05,4.950742397289733e-05,5.3775353426770691e-05,5.7262193395045063e-05,6.2835492713640006e-05,6.7967480491609521e-05
5.9225,3.4884384544662592e-05,4.3344213851652922e-05,4.9499274787224816e-05,5.3766651192550607e-05,5.724984111434951e-05,6.282209510156714e-05,6.7958182038510651e-05
5.925,3.4879187021941597e-05,4.3330501372416342e-05,4.9492079948720333e-05,5.3757975147983562e-05,5.7237157681914788e-05,6.2807604670891384e-05,6.7947883293701858e-05
5.9275,3.4874256270305573e-05,4.332020218357015e-05,4.9485728405597881e-05,5.3749400522427802e-05,5.7224339602383642e-05,6.2792114157824135e-05,6.7936607140631629e-05
5.93,3.4869700365590414e-05,4.3312485030002972e-05,4.9480096191916771e-05,5.3740967310150406e-05,5.7211553409421836e-05,6.2775837573393977e-05,6.7924623516764067e-05
5.9325,3.4865595366742329e-05,4.3306982796065824e-05,4.9475068604598581e-05,5.3732691837719471e-05,5.7198984499983493e-05,6.2758923376946612e-05,6.7912046881763875e-05
5.935,3.4862020694634448e-05,4.3303754689457488e-05,4.9470551694793499e-05,5.3724588636239621e-05,5.7186778391139811e-05,6.2741605649390206e-05,6.7898975492370752e-05
5.9375,3.4859041994838535e-05,4.3303137471479853e-05,4.9466484706172074e-05,5.3716677798691236e-05,5.7175073257150164e-05,6.272411638995577e-05,6.788559975653551e-05
5.94,3.4856715911835429e-05,4.3305560221338564e-05,4.946283241264254e-05,5.3708976244084448e-05,5.7163967784316697e-05,6.270662041276556e-05,6.7872121374226848e-05
5.9425,3.4855093724272034e-05,4.3311381839211528e-05,4.9459613261266512e-05,5.3701526179104661e-05,5.7153574981664887e-05,6.26894038212071e-05,6.7858728248952339e-05
5.945,3.485420101298851e-05,4.3320786319632601e-05,4.9456860918104861e-05,5.3694394280038846e-05,5.7143988962713288e-05,6.2672619726670764e-05,6.7845520736372207e-05
5.9475,3.4854061505556672e-05,4.333373529883627e-05,4.945466843283811e-05,5.3687662486055586e-05,5.7135272478756613e-05,6.265652511357253e-05,6.783275453466005e-05
5.95,3.4854661736002327e-05,4.3349989090003912e-05,4.9453182390092093e-05,5.3681448314556549e-05,5.7127498076010961e-05,6.2641302372664801e-05,6.7820566258904036e-05
5.9525,3.4855992353325914e-05,4.3369191720456064e-05,4.9452581585741751e-05,5.3675885095824029e-05,5.7120718330086747e-05,6.2627130461919759e-05,6.7809132324258553e-05
5.955,3.4857996896971014e-05,4.339093827061805e-05,4.9453035545267937e-05,5.3671125153424308e-05,5.7114982658464089e-05,6.2614214303481354e-05,6.7798630395291947e-05
5.9575,3.4860618932742821e-05,4.3414834195463345e-05,4.9454706347850067e-05,5.3667301674314279e-05,5.711032701381887e-05,6.260264760756368e-05,6.7789091149421951e-05
5.96,3.4863759781289216e-05,4.3440509469233657e-05,4.9457729534239223e-05,5.3664504955161153e-05,5.710679631573833e-05,6.2592628345818749e-05,6.7780791603206994e-05
5.9625,3.4867324660410023e-05,4.3467632469981806e-05,4.9462199041560552e-05,5.3662858052986135e-05,5.710441160306252e-05,6.2584212480344011e-05,6.7773767058704209e-05
5.965,3.4871200503593626e-05,4.3495876225700405e-05,4.9468127665873073e-05,5.366246596683535e-05,5.7103209690989892e-05,6.2577511148679258e-05,6.7768055323339503e-05
5.9675,3.4875278636164571e-05,4.3524925605435341e-05,4.9475444861355804e-05,5.3663401097888604e-05,5.7103218813769721e-05,6.2572565765805133e-05,6.7763782425376423e-05
5.97,3.4879445994642086e-05,4.3554466111525147e-05,4.9483997562093599e-05,5.3665688369799037e-05,5.7104381669205993e-05,6.2569389928988759e-05,6.7760993291026892e-05
5.9725,3.488361396635095e-05,4.3584188471644705e-05,4.9493559979507936e-05,5.366929992996896e-05,5.7106677503479335e-05,6.2567962674100509e-05,6.7759638664608218e-05
5.975,3.488771816703835e-05,4.3613790114469047e-05,4.9503880507518429e-05,5.3674172895144614e-05,5.7110082140166414e-05,6.256826900903918e-05,6.7759727202720634e-05
5.9775,3.4891752821015685e-05,4.3642970900258817e-05,4.9514720654894287e-05,5.3680195494105178e-05,5.7114562101025965e-05,6.2570193757909367e-05,6.7761259482870958e-05
5.98,3.4895722038486547e-05,4.3671444790251183e-05,4.952590073722941e-05,5.3687245263209755e-05,5.7120037876048918e-05,6.257370607032284e-05,6.7764214653450488e-05
5.9825,3.4899627858462221e-05,4.3698954215596858e-05,4.9537343061081743e-05,5.3695193245505854e-05,5.7126396311568057e-05,6.2578629453621031e-05,6.776837456878863e-05
5.985,3.4903447373195673e-05,4.3725268161894145e-05,4.9549071817247261e-05,5.3703913165068644e-05,5.7133508844788797e-05,6.2584881080418771e-05,6.7773713675542874e-05
5.9875,3.4907153483318675e-05,4.3750198140691781e-05,4.9561195651388288e-05,5.3713273256008118e-05,5.7141302182116102e-05,6.259232688150945e-05,6.7780221062753313e-05
5.99,3.4910692285332239e-05,4.3773575324982807e-05,4.9573813996444414e-05,5.3723144612346187e-05,5.7149678015643349e-05,6.2600797218872572e-05,6.7787660060899648e-05
5.9925,3.4914026685614613e-05,4.379522612117745e-05,4.9586920764296659e-05,5.3733407637926264e-05,5.7158550633205838e-05,6.2610077956857548e-05,6.7795836729926743e-05
5.995,3.4917173608892837e-05,4.3815020515557203e-05,4.9600366910754376e-05,5.3743965806002471e-05,5.7167836612909812e-05,6.261998978477029e-05,6.780473595018464e-05
5.9975,3.4920191183448824e-05,4.3832839541489418e-05,4.9613913748622557e-05,5.375471042544906e-05,5.7177428697471305e-05,6.2630305946691472e-05,6.7814152658829884e-05
6.0,3.4923191553484687e-05,4.3848524090365972e-05,4.9627041780445576e-05,5.3765526981191213e-05,5.7187221918333725e-05,6.2640813056583767e-05,6.7823906941197467e-05
6.0025,3.4926279982267524e-05,4.3861832676565075e-05,4.9639064445095185e-05,5.3776270453550541e-05,5.7197074880505233e-05,6.2651245090990926e-05,6.783376176093726e-05
6.005,3.4929468044544315e-05,4.387240240581365e-05,4.9649241786985627e-05,5.3786762356305643e-05,5.7206830988863259e-05,6.2661458828522501e-05,6.784365877760119e-05
6.0075,3.4932677760754282e-05,4.3879713344901396e-05,4.9656974829030683e-05,5.3796788274488474e-05,5.7216323224796214e-05,6.267124258491488e-05,6.7853417205484423e-05
6.01,3.4935771065779345e-05,4.3883066623468576e-05,4.9661904277202087e-05,5.3806102614989374e-05,5.7225334381955307e-05,6.2680399845475594e-05,6.7862847484022868e-05
6.0125,3.493858823067635e-05,4.3881617145753909e-05,4.9663925969157919e-05,5.3814448275288644e-05,5.7233657254345267e-05,6.2688816815833131e-05,6.7871747707341166e-05
6.015,3.4940937479148402e-05,4.3874431996963992e-05,4.9663135770494994e-05,5.3821581448518922e-05,5.7241070801191464e-05,6.2696296040283254e-05,6.7880012112107264e-05
6.0175,3.4942705102464817e-05,4.3860630801694689e-05,4.9659752868653555e-05,5.3827293605243943e-05,5.7247389616265041e-05,6.2702763393196446e-05,6.7887570390714677e-05
6.02,3.4943781842423276e-05,4.3839541428503226e-05,4.9654035433815444e-05,5.3831417903622779e-05,5.7252432457690081e-05,6.2708046489123569e-05,6.7894199005898956e-05
6.0225,3.4944098990478686e-05,4.3810870414665266e-05,4.9646215487648957e-05,5.383384411147993e-05,5.7256043558251192e-05,6.2712075498426716e-05,6.7899769028341965e-05
6.025,3.4943614732842376e-05,4.3774843866270296e-05,4.9636522236785694e-05,5.3834529571718149e-05,5.7258094315816563e-05,6.2714755226774696e-05,6.7904291688299876e-05
6.0275,3.4942268940868773e-05,4.3732285065790289e-05,4.9625219126090354e-05,5.3833491292056351e-05,5.7258504958661805e-05,6.2715953034308967e-05,6.7907561257571952e-05
6.03,3.494008602787709e-05,4.3684674648368994e-05,4.9612645745117208e-05,5.3830790538176788e-05,5.7257220048156296e-05,6.2715685896567474e-05,6.7909613447510078e-05
6.0325,3.4937083589199969e-05,4.3634027449921536e-05,4.9599262365030801e-05,5.3826567269872212e-05,5.7254233756475376e-05,6.271383175205e-05,6.7910329371903997e-05
6.035,3.4933329072230564e-05,4.3582686757968788e-05,4.9585554784878343e-05,5.3821027255006288e-05,5.7249577735996793e-05,6.2710429773422526e-05,6.7909676615706961e-05
6.0375,3.4928896676275482e-05,4.3533005794186845e-05,4.9571986165803305e-05,5.381442460806048e-05,5.7243315053802187e-05,6.2705435162335531e-05,6.7907704473295493e-05
6.04,3.4923886759078335e-05,4.3487103516727625e-05,4.955896836492052e-05,5.3807008360511951e-05,5.7235577942494877e-05,6.2698869838401328e-05,6.7904390407671963e-05
6.0425,3.4918433062749174e-05,4.3446607661189491e-05,4.9546787496122975e-05,5.3798993976100289e-05,5.722655071151444e-05,6.2690759269239615e-05,6.7899645261522011e-05
