Physical Time (s),enth_flux_pressure_left Monitor (kg-m/s^3)
6.355,2.2223492310805455e-05
6.3575,2.2533007063795796e-05
6.36,2.2819681795164718e-05
6.3625,2.3080664069553533e-05
6.365,2.3313360500569807e-05
6.3675,2.3515233990870114e-05
6.37,2.3683995918994405e-05
6.3725,2.3817518136592705e-05
6.375,2.391395656895582e-05
6.3775,2.3971846967700664e-05
6.38,2.3990147532670446e-05
6.3825,2.3968261287139123e-05
6.385,2.3906005510412864e-05
6.3875,2.3803518451281156e-05
6.39,2.3661378341449464e-05
6.3925,2.3480470555798196e-05
6.395,2.3262156210975763e-05
6.3975,2.3008141406092064e-05
6.4,2.2720712695186164e-05
6.4025,2.2402547884150419e-05
6.405,2.2056600028595258e-05
6.4075,2.1686124472785346e-05
6.41,2.1294551179977361e-05
6.4125,2.0885351869233634e-05
6.415,2.0462151432611264e-05
6.4175,2.0028591766475112e-05
6.42,1.9588350217824945e-05
6.4225,1.9145000767249525e-05
6.425,1.8702097389330549e-05
6.4275,1.8263047399704219e-05
6.43,1.7831175213652807e-05
6.4325,1.7409839623859746e-05
6.435,1.7002178015229122e-05
6.4375,1.6611182432259204e-05
6.44,1.6239437885898729e-05
6.4425,1.5889234385574276e-05
6.445,1.5562345340933219e-05
6.4475,1.5260290040419199e-05
6.45,1.4984211961267066e-05
6.4525,1.4734922400460198e-05
6.455,1.4512920650604795e-05
6.4575,1.4318336058034896e-05
6.46,1.4150968028421662e-05
6.4625,1.4010217210239549e-05
6.465,1.3895222375112709e-05
6.4675,1.3804815877384362e-05
6.47,1.3737668078634691e-05
6.4725,1.3692284345607239e-05
6.475,1.3666999304524296e-05
6.4775,1.3659835499240674e-05
6.48,1.3668731966676576e-05
6.4825,1.3691451801377006e-05
6.485,1.3725655153198746e-05
6.4875,1.3769057372397834e-05
6.49,1.3819476737470636e-05
6.4925,1.3874761028840836e-05
6.495,1.3932819891661685e-05
6.4975,1.3991640083353825e-05
6.5,1.4049325657253235e-05
6.5025,1.4104278744088076e-05
6.505,1.4155238099069057e-05
6.5075,1.4201386277509048e-05
6.51,1.4242323393392213e-05
6.5125,1.427801459352614e-05
6.515,1.4308720024656858e-05
6.5175,1.4334940054822947e-05
6.52,1.4357386980416934e-05
6.5225,1.4376909633449526e-05
6.525,1.439450441243391e-05
6.5275,1.4411401072859426e-05
6.53,1.4428859529642303e-05
6.5325,1.4448314574050498e-05
6.535,1.4471436711341278e-05
6.5375,1.4500039607530234e-05
6.54,1.4536038164672676e-05
6.5425,1.4581419345566299e-05
6.545,1.463819754821529e-05
6.5475,1.4708270520115169e-05
6.55,1.4793451423914287e-05
6.5525,1.4895458166968532e-05
6.555,1.5015804549774604e-05
6.5575,1.5155915167392422e-05
6.56,1.5317052807233015e-05
6.5625,1.5500247708742831e-05
6.565,1.5706249405224295e-05
6.5675,1.5935486382935036e-05
6.57,1.6187976190592424e-05
6.5725,1.646330886264426e-05
6.575,1.6760619625003398e-05
6.5775,1.7078687910575462e-05
6.58,1.7415994716925408e-05
6.5825,1.777069269994401e-05
6.585,1.8140648195787378e-05
6.5875,1.8523244753627432e-05
6.59,1.8915581497503928e-05
6.5925,1.9314614759399452e-05
6.595,1.9717314704188003e-05
6.5975,2.0120507836652281e-05
6.6,2.0520976965323548e-05
6.6025,2.0915229805082552e-05
6.605,2.1299914098282975e-05
6.6075,2.1671519417442823e-05
6.61,2.2026708925803846e-05
6.6125,2.2362099856366157e-05
6.615,2.2674421644357772e-05
6.6175,2.296063305625331e-05
6.62,2.3217916676921156e-05
6.6225,2.3443586886584455e-05
6.625,2.3635224035539421e-05
6.6275,2.3790522988396236e-05
6.63,2.390752116322916e-05
6.6325,2.3984591630607216e-05
6.635,2.4020532540559106e-05
6.6375,2.4014555071968746e-05
6.64,2.3966357595433347e-05
6.6425,2.3876044844126293e-05
6.645,2.3744107186404089e-05
6.6475,2.3571378473991956e-05
6.65,2.3359036984632246e-05
6.6525,2.3108673829673133e-05
6.655,2.2822377798105418e-05
6.6575,2.2502628742253217e-05
6.66,2.2152346856901356e-05
6.6625,2.1774797903689272e-05
6.665,2.1373535044648439e-05
6.6675,2.0952092853702028e-05
6.67,2.0514312664611867e-05
6.6725,2.0064028454606228e-05
6.675,1.9605105045230872e-05
6.6775,1.9141557154690309e-05
6.68,1.8677267765277264e-05
6.6825,1.8215948207269139e-05
6.685,1.776129334663997e-05
6.6875,1.7316899926028115e-05
6.69,1.6886172695884442e-05
6.6925,1.6472439808846529e-05
6.695,1.6078801413913335e-05
6.6975,1.570795044017263e-05
6.7,1.5362240066189122e-05
6.7025,1.5043521287073347e-05
6.705,1.4753374738385788e-05
6.7075,1.4492958197697493e-05
6.71,1.4263096771612625e-05
6.7125,1.4064203853678285e-05
6.715,1.3896320876230562e-05
6.7175,1.3759064051551941e-05
6.72,1.365168022587975e-05
6.7225,1.3573070213969821e-05
6.725,1.3521839273053308e-05
6.7275,1.3496411955561234e-05
6.73,1.3495031387594443e-05
6.7325,1.3515746980858704e-05
6.735,1.3556389547954619e-05
6.7375,1.361446839396618e-05
6.74,1.368742820035779e-05
6.7425,1.3772568068713813e-05
6.745,1.3867197095020236e-05
6.7475,1.3968761037223047e-05
6.75,1.4074692532078488e-05
6.7525,1.4182541393960007e-05
6.755,1.4289900217011149e-05
6.7575,1.4394560276559445e-05
6.76,1.4494582987276017e-05
6.7625,1.4588418641904254e-05
6.765,1.4675052465622222e-05
6.7675,1.4753897687251704e-05
6.77,1.4824776360679746e-05
6.7725,1.4887814569950664e-05
6.775,1.4943423873867686e-05
6.7775,1.4992165942978971e-05
6.78,1.5034741060956376e-05
6.7825,1.5072025850449511e-05
6.785,1.5105154798488505e-05
6.7875,1.5135326707838558e-05
6.79,1.5164001931869193e-05
6.7925,1.519283291279409e-05
6.795,1.5223656463794416e-05
6.7975,1.5258420389284663e-05
6.8,1.5299121957401691e-05
6.8025,1.5347744552135339e-05
6.805,1.5406222542643772e-05
6.8075,1.5476427307918117e-05
6.81,1.5560135926052491e-05
6.8125,1.5659055397422428e-05
6.815,1.5774789908728666e-05
6.8175,1.5908799386446236e-05
6.82,1.6062379945844849e-05
6.8225,1.623651154459573e-05
6.825,1.6431909699943662e-05
6.8275,1.6648805063350417e-05
6.83,1.6887104660103066e-05
6.8325,1.7146164964386991e-05
6.835,1.742512738719248e-05
6.8375,1.7722710561943138e-05
6.84,1.803734737760022e-05
6.8425,1.8367120389232053e-05
6.845,1.870956200742088e-05
6.8475,1.9062112188981237e-05
6.85,1.9421924157415127e-05
6.8525,1.9786064639115627e-05
6.855,2.0151497426923251e-05
6.8575,2.0515135111511764e-05
6.86,2.0873692824889254e-05
6.8625,2.1223864743404436e-05
6.865,2.1562195552222603e-05
6.8675,2.1885301623644851e-05
6.87,2.2189934336765438e-05
6.8725,2.247304071791226e-05
6.875,2.2731602746009005e-05
6.8775,2.2962720438091387e-05
6.88,2.3163761339627767e-05
6.8825,2.3332145204935071e-05
6.885,2.3465428451528508e-05
6.8875,2.3561506623340078e-05
6.89,2.3618650386539299e-05
6.8925,2.3635560489516575e-05
6.895,2.3611399987696395e-05
6.8975,2.3545799906925554e-05
6.9,2.3438853752629318e-05
6.9025,2.3291035461296373e-05
6.905,2.3103163356301555e-05
6.9075,2.2876538946620892e-05
6.91,2.2612764462770613e-05
6.9125,2.2314009949873499e-05
6.915,2.1982873103932862e-05
6.9175,2.1622434580558182e-05
6.92,2.1236030177963557e-05
6.9225,2.0827293919151146e-05
6.925,2.0400023980792369e-05
6.9275,1.995807207483912e-05
6.93,1.9505325757443173e-05
6.9325,1.9045916219890065e-05
6.935,1.8583702152776976e-05
6.9375,1.8122701349621998e-05
6.94,1.7666608384299925e-05
6.9425,1.7219062731241838e-05
6.945,1.6783675294880848e-05
6.9475,1.6363807328020732e-05
6.95,1.5962844916001734e-05
6.9525,1.5583830149297828e-05
6.955,1.5229478195051322e-05
6.9575,1.4902016775313147e-05
6.96,1.4603324815183851e-05
6.9625,1.433481090139846e-05
6.965,1.4097560135812879e-05
6.9675,1.3892243961577736e-05
6.97,1.3719132873129559e-05
6.9725,1.3578156517765511e-05
6.975,1.3468761523293164e-05
6.9775,1.3390031479548422e-05
6.98,1.3340672961550629e-05
6.9825,1.3319130563635962e-05
6.985,1.3323642046376525e-05
6.9875,1.3352303170862011e-05
6.99,1.340298226756717e-05
6.9925,1.3473308256249114e-05
6.995,1.3560664847437186e-05
6.9975,1.3662284005476179e-05
7.0,1.3775288681321651e-05
