Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
1.3825,-4.5739916056952344e-07,-4.5634881895757285e-07,-2.4200780932653128e-07,-5.9670965256131763e-08,-4.6891437047988304e-08,-1.4480954255780876e-08,-2.7443689501928056e-09
1.385,-4.5078876653410388e-07,-4.6397986235827909e-07,-2.5861219353031682e-07,-5.8656012377311054e-08,-4.7169635134136241e-08,-1.4616838865839306e-08,-2.7496159096469565e-09
1.3875,-4.4410436614611373e-07,-4.7077662003699899e-07,-2.7324653860534017e-07,-5.7585139577772738e-08,-4.744065856867035e-08,-1.4750313662945904e-08,-2.7560577753790338e-09
1.39,-4.3734903698064687e-07,-4.76654772711361e-07,-2.8574745915073552e-07,-5.6457349160580343e-08,-4.770392758056533e-08,-1.4881272358730965e-08,-2.7641577609389783e-09
1.3925,-4.3056666558271917e-07,-4.8175058823316858e-07,-2.9605592244845169e-07,-5.5276265758868742e-08,-4.7958965096588813e-08,-1.5009642826585812e-08,-2.7743446601581448e-09
1.395,-4.2381293227570571e-07,-4.8613548738308597e-07,-3.042968814924287e-07,-5.4028862392277041e-08,-4.8205531134643233e-08,-1.5135335265422139e-08,-2.7870149221943529e-09
1.3975,-4.171051566407501e-07,-4.8994268879463021e-07,-3.1074305718346571e-07,-5.2735092077158294e-08,-4.8443204270714812e-08,-1.5258282354991598e-08,-2.8025262420788178e-09
1.4,-4.1055863957629388e-07,-4.934162390477852e-07,-3.1584724933310432e-07,-5.1394029798383374e-08,-4.8671612655616567e-08,-1.5378404021517817e-08,-2.8211854600291212e-09
1.4025,-4.0415885710964214e-07,-4.967914097416897e-07,-3.2066875782755872e-07,-5.0005195157610302e-08,-4.8890518224200207e-08,-1.5495646223457802e-08,-2.8432477651891815e-09
1.405,-3.9790320190606479e-07,-5.0025139795486255e-07,-3.2618221416576695e-07,-4.8574553085096797e-08,-4.9099631373114209e-08,-1.5609950023734402e-08,-2.8689127130940406e-09
1.4075,-3.9192700626753714e-07,-5.0398901647313718e-07,-3.3283637197744831e-07,-4.7102091835181097e-08,-4.9298872489479193e-08,-1.57212508623821e-08,-2.8983206048334717e-09
1.41,-3.8620146480681436e-07,-5.0822613539950584e-07,-3.4296804452642114e-07,-4.5610853940396128e-08,-4.9488279934701598e-08,-1.5829506515916358e-08,-2.9315520129053076e-09
1.4125,-3.8074585708676505e-07,-5.1317157401667768e-07,-3.5693467388914077e-07,-4.4094007282581914e-08,-4.9667246326480746e-08,-1.5934654100195381e-08,-2.968627825002312e-09
1.415,-3.7568790331656254e-07,-5.1970735456603048e-07,-3.7345281225737131e-07,-4.2555913373437917e-08,-4.9836730279665548e-08,-1.6036647467525526e-08,-3.0095100794250088e-09
1.4175,-3.7094975555992386e-07,-5.2789381191993067e-07,-3.9285931217584524e-07,-4.1014719917052966e-08,-4.9996517114474044e-08,-1.613545205478633e-08,-3.0541033017167855e-09
1.42,-3.6657377133918842e-07,-5.3743929169586303e-07,-4.1523596350249607e-07,-3.9491426386221047e-08,-5.0148450215986517e-08,-1.623106207774545e-08,-3.1022563666745583e-09
1.4225,-3.6262328991433524e-07,-5.4825012167597699e-07,-4.4043741910620597e-07,-3.7998753206865032e-08,-5.0291968011530197e-08,-1.6323486164975293e-08,-3.153764293018923e-09
1.425,-3.5905773359393206e-07,-5.600872028008111e-07,-4.6811985452681038e-07,-3.6539070682417967e-08,-5.0427980504616371e-08,-1.6412768558089953e-08,-3.2083674692242612e-09
1.4275,-3.5594350842460985e-07,-5.7275719428315537e-07,-4.9768918309695494e-07,-3.5124358540031327e-08,-5.055620342583626e-08,-1.6498954555070305e-08,-3.2657541555492523e-09
1.43,-3.5326174212249843e-07,-5.8605461876531386e-07,-5.283596704898144e-07,-3.3768466430391997e-08,-5.0677915546431405e-08,-1.6582132980146542e-08,-3.3255621486685028e-09
1.4325,-3.5100069146576513e-07,-5.9960459249865367e-07,-5.5911343322589087e-07,-3.248242939309516e-08,-5.0793545706823744e-08,-1.6662413387361511e-08,-3.3873821154776252e-09
1.435,-3.4917166534876349e-07,-6.1317273593495327e-07,-5.8896050057996586e-07,-3.1277935069871496e-08,-5.0903634733770831e-08,-1.6739905932541501e-08,-3.4507628015064843e-09
1.4375,-3.4778109963147251e-07,-6.2601201671635788e-07,-6.1673353163325045e-07,-3.0174261979669383e-08,-5.100856230733982e-08,-1.6814752938679089e-08,-3.5152175434728669e-09
1.44,-3.4680763973807701e-07,-6.3769818685236484e-07,-6.4138980044729159e-07,-2.9190202281983383e-08,-5.1107960919494787e-08,-1.6887114667417296e-08,-3.5802306380839012e-09
1.4425,-3.4616141713658245e-07,-6.4777769654041967e-07,-6.6184031437206322e-07,-2.8327058857747747e-08,-5.1203033982352124e-08,-1.6957156669507465e-08,-3.6452646502549736e-09
1.445,-3.4586689497808818e-07,-6.5566721399238475e-07,-6.7603715864079712e-07,-2.7594506017236884e-08,-5.1293786114032182e-08,-1.7025062478710214e-08,-3.709766582737798e-09
1.4475,-3.4599003290408829e-07,-6.6082958289940366e-07,-6.8322749670953746e-07,-2.7011343256993842e-08,-5.138290922072081e-08,-1.7091014713371468e-08,-3.7731736722224802e-09
1.45,-3.4640959454359525e-07,-6.6250313727254657e-07,-6.8527254861635853e-07,-2.6581004826924745e-08,-5.1470875567410048e-08,-1.7155190585847266e-08,-3.8349185758199397e-09
1.4525,-3.4709467855218718e-07,-6.6012372104414027e-07,-6.8317281142724631e-07,-2.6313912387565429e-08,-5.1559848378386212e-08,-1.7217748445910352e-08,-3.8944347686576159e-09
1.455,-3.4797227090726651e-07,-6.542039661549434e-07,-6.7635566972587062e-07,-2.6219451850041191e-08,-5.1650109990460415e-08,-1.7278818517337311e-08,-3.9511630242627178e-09
1.4575,-3.4902686985796435e-07,-6.4474827632703513e-07,-6.6447185660311078e-07,-2.6324110387592496e-08,-5.1742732618203254e-08,-1.7338461960878054e-08,-4.0045592109239095e-09
1.46,-3.5023169856222235e-07,-6.3160804822952421e-07,-6.4777165347632289e-07,-2.6643101185577274e-08,-5.1837746708327043e-08,-1.7396805190392854e-08,-4.0541027053900792e-09
1.4625,-3.5153115038604603e-07,-6.1492644612605019e-07,-6.2681813517442844e-07,-2.7187245169307301e-08,-5.1935143520232678e-08,-1.7453916364447653e-08,-4.0993036777591234e-09
1.465,-3.5284911241094936e-07,-5.9500034643077979e-07,-6.0219150235263614e-07,-2.7947469198399342e-08,-5.2035167880798056e-08,-1.750982503821579e-08,-4.1397093348287749e-09
1.4675,-3.5407752649663456e-07,-5.7223017616464286e-07,-5.7445467085985275e-07,-2.8908108005403803e-08,-5.2138336236256992e-08,-1.7564513857500014e-08,-4.1749085665151688e-09
1.47,-3.5524046866219204e-07,-5.4717597382000467e-07,-5.4497961635833828e-07,-3.0080387819891149e-08,-5.2245137880016254e-08,-1.7618037286434575e-08,-4.2045359099819172e-09
1.4725,-3.5625639565390053e-07,-5.2032899703289279e-07,-5.1427198378888922e-07,-3.1460557833588001e-08,-5.2357044818000421e-08,-1.7670270208545043e-08,-4.2282755997565277e-09
1.475,-3.5710786751153446e-07,-4.9237953084572132e-07,-4.8279238361195416e-07,-3.3085178639773533e-08,-5.2474704485093516e-08,-1.7721110727817976e-08,-4.2458659321872262e-09
1.4775,-3.5780522187111412e-07,-4.6380561709743431e-07,-4.51499265194045e-07,-3.4953076969801155e-08,-5.2598863441220997e-08,-1.7770474055326827e-08,-4.2571039178221313e-09
1.48,-3.5835485936272807e-07,-4.3511284284758423e-07,-4.2060642399124507e-07,-3.7048560470540356e-08,-5.2728859844981857e-08,-1.7818270009674203e-08,-4.2618498902748794e-09
1.4825,-3.5860670461605602e-07,-4.067897505594011e-07,-3.9083580585914668e-07,-3.9457672266312363e-08,-5.2864034587231115e-08,-1.7864309178843287e-08,-4.2600304215399283e-09
1.485,-3.5854332000780833e-07,-3.793071126699501e-07,-3.6298927498471679e-07,-4.2407169002095912e-08,-5.3003896849966761e-08,-1.7908500493689416e-08,-4.2516422789008575e-09
1.4875,-3.581678563035191e-07,-3.5307467076077998e-07,-3.3758562144548342e-07,-4.5669683377901645e-08,-5.3147887692035474e-08,-1.7950762350881959e-08,-4.2367535499747265e-09
1.49,-3.5740603200901299e-07,-3.2843688760948375e-07,-3.1523241905673208e-07,-4.9105446975059805e-08,-5.3297713385319387e-08,-1.7990916506417923e-08,-4.2155037757974573e-09
1.4925,-3.5621756890683831e-07,-3.056027940268059e-07,-2.965477312853255e-07,-5.2711436788436122e-08,-5.3454709522011153e-08,-1.8028834922070993e-08,-4.1881023286433277e-09
1.495,-3.545937896230609e-07,-2.8479484418873704e-07,-2.8223186719403826e-07,-5.6445058741978275e-08,-5.3618976617421219e-08,-1.8064486171378666e-08,-4.1548259256616214e-09
1.4975,-3.5248772400220653e-07,-2.661634261418096e-07,-2.729925693916563e-07,-6.0146870211086984e-08,-5.3789679234602379e-08,-1.8097796030890281e-08,-4.1160165132614925e-09
1.5,-3.4992961154006379e-07,-2.5012652973823674e-07,-2.7096634803944107e-07,-6.3788528775636141e-08,-5.3965689047036645e-08,-1.8128791960247159e-08,-4.0720783464645988e-09
1.5025,-3.4698474715134601e-07,-2.3698188556191308e-07,-2.7733463707828754e-07,-6.7512497315707131e-08,-5.4146114432883173e-08,-1.8162990664294859e-08,-4.0234739286132026e-09
1.505,-3.435287700624341e-07,-2.2838790791762401e-07,-2.9175431030056108e-07,-7.1337954102515278e-08,-5.4330062369755574e-08,-1.8202402647970486e-08,-3.9707186618996376e-09
1.5075,-3.3966846284547166e-07,-2.2420170813513189e-07,-3.1356886592115768e-07,-7.5284917846509261e-08,-5.4517022019543146e-08,-1.8244084748568935e-08,-3.9143739604066009e-09
1.51,-3.3538469505622934e-07,-2.2263022597134186e-07,-3.4130798405713642e-07,-7.9041690437462065e-08,-5.4706378073574805e-08,-1.828734973767779e-08,-3.855039898803053e-09
1.5125,-3.30810668315826e-07,-2.2352958510892687e-07,-3.7332124377137037e-07,-8.2884463397288973e-08,-5.4897177226027167e-08,-1.8331917478950626e-08,-3.7933474636899239e-09
1.515,-3.2609005095580897e-07,-2.2673417241594046e-07,-4.0776624443766614e-07,-8.6921191849464877e-08,-5.5088528674429093e-08,-1.8377622221289766e-08,-3.7299505565138431e-09
1.5175,-3.2111910995026747e-07,-2.3171824297086788e-07,-4.4301381909313977e-07,-9.0873558689832773e-08,-5.5279538067191009e-08,-1.8424653123707266e-08,-3.6655187229712887e-09
1.52,-3.1559112276225678e-07,-2.3860789253986902e-07,-4.7757081068912153e-07,-9.5122024169321837e-08,-5.5469472671056125e-08,-1.8473169235910452e-08,-3.6007298943294393e-09
1.5225,-3.0968970998224081e-07,-2.4675271002917451e-07,-5.1052975929936842e-07,-9.9425304625814394e-08,-5.5657284669909449e-08,-1.8523329428319689e-08,-3.5362626359752304e-09
1.525,-3.0340182061383214e-07,-2.5609589804225521e-07,-5.405053589493521e-07,-1.0389135150501052e-07,-5.5842532835962381e-08,-1.8575336710849836e-08,-3.4727875889614323e-09
1.5275,-2.9686905881781995e-07,-2.6600780014350093e-07,-5.6577076981991063e-07,-1.0838965935484919e-07,-5.602390888631951e-08,-1.8629499043785282e-08,-3.4109587209472774e-09
1.53,-2.9001485357166583e-07,-2.7626075527074492e-07,-5.849090870913608e-07,-1.1283762913149771e-07,-5.6201081158758225e-08,-1.8686115102767109e-08,-3.3514043483104476e-09
1.5325,-2.8296369239126446e-07,-2.8621520676189947e-07,-5.9689095682097395e-07,-1.1715761790339321e-07,-5.6372419311239161e-08,-1.8745283920975298e-08,-3.2947188765262467e-09
1.535,-2.7579286093664931e-07,-2.9565259361493275e-07,-6.0106378212538668e-07,-1.2129133011549668e-07,-5.6536819156104192e-08,-1.8807221574138329e-08,-3.2414529752577188e-09
1.5375,-2.6845837905357611e-07,-3.0413368423682547e-07,-5.9717359070830133e-07,-1.2512532552459367e-07,-5.6693983195456693e-08,-1.8872280500493255e-08,-3.1921045394361252e-09
1.54,-2.6103404841570818e-07,-3.1149416198221475e-07,-5.8563973144254366e-07,-1.2854910329103268e-07,-5.6843141887602322e-08,-1.8941080183620156e-08,-3.1471114298810306e-09
1.5425,-2.5365419374680403e-07,-3.1766367661117603e-07,-5.672796411209184e-07,-1.3148641928673876e-07,-5.6984347651944025e-08,-1.9013966881320649e-08,-3.1068439645103006e-09
1.545,-2.4620701585040382e-07,-3.2275445690271141e-07,-5.4350680519885632e-07,-1.3384176102240026e-07,-5.7115899593726882e-08,-1.9091374901630212e-08,-3.0715999690760815e-09
1.5475,-2.3889448797882049e-07,-3.2696823568475655e-07,-5.1639154294866998e-07,-1.3552942767713427e-07,-5.7237357036967075e-08,-1.9173639021989132e-08,-3.0416017706699164e-09
1.55,-2.3167871132156058e-07,-3.3048928388870986e-07,-4.8787235226615564e-07,-1.364637935167124e-07,-5.7348335814393396e-08,-1.9260953720839909e-08,-3.0169965350182763e-09
1.5525,-2.2467019940333032e-07,-3.3375137879247492e-07,-4.6024578748507049e-07,-1.365182930484801e-07,-5.7448439334190639e-08,-1.9353373309868572e-08,-2.997859101487549e-09
1.555,-2.1787989607952097e-07,-3.3711629956933167e-07,-4.3629359703288301e-07,-1.354714916733019e-07,-5.7536951056651948e-08,-1.9451252349398809e-08,-2.9841954926245325e-09
1.5575,-2.113485597928729e-07,-3.4093342794899053e-07,-4.1808706474667664e-07,-1.3327497600873185e-07,-5.7612840611460693e-08,-1.955480612996635e-08,-2.9759458783068565e-09
1.56,-2.0514329857342367e-07,-3.4559155622049643e-07,-4.0757257192260078e-07,-1.3002939205747934e-07,-5.7674792180807857e-08,-1.966394429857453e-08,-2.9729888634472884e-09
1.5625,-1.9932366332563545e-07,-3.5139091488336717e-07,-4.0699547714433196e-07,-1.2602119760445622e-07,-5.7721948536897203e-08,-1.9778653030742429e-08,-2.9751448505385211e-09
1.565,-1.9391410855494525e-07,-3.5885125432153229e-07,-4.1785606479798818e-07,-1.2117521139988129e-07,-5.7754276805382072e-08,-1.9899231780564852e-08,-2.9821792581105447e-09
1.5675,-1.8896947693536973e-07,-3.6848557832256818e-07,-4.4087398822426337e-07,-1.1550815779594139e-07,-5.7772371802778141e-08,-2.0033284468839919e-08,-2.9938035495586752e-09
1.57,-1.844856916277269e-07,-3.8085808496105938e-07,-4.7615867945645411e-07,-1.0899364619412663e-07,-5.7781866497311094e-08,-2.023233352876293e-08,-3.0096822881866066e-09
1.5725,-1.8054292664039701e-07,-3.95860967862148e-07,-5.2186174368065668e-07,-1.0167820404415976e-07,-5.7778197469777949e-08,-2.0480986792175787e-08,-3.0294404569787069e-09
1.575,-1.7703644964258941e-07,-4.1324272280770609e-07,-5.7443511916267043e-07,-9.3455961126667601e-08,-5.7752005761660237e-08,-2.0757505210443043e-08,-3.0526713165059792e-09
1.5775,-1.7410111171362662e-07,-4.3313566639474761e-07,-6.3082290119768163e-07,-8.4557782056637452e-08,-5.7700941477953223e-08,-2.104976706004805e-08,-3.0789445379879693e-09
1.58,-1.7166545874769072e-07,-4.5493335871605144e-07,-6.8846074579069707e-07,-7.5157758080474562e-08,-5.7619858641085803e-08,-2.1353396163548248e-08,-3.1078126052914283e-09
1.5825,-1.6979265917748358e-07,-4.7811552783044743e-07,-7.4478261165131876e-07,-6.5348473113511288e-08,-5.7507136111412365e-08,-2.1663073655203675e-08,-3.1388152790977521e-09
1.585,-1.6839638576914114e-07,-5.0187969475242238e-07,-7.9703460417040313e-07,-5.5121002475048014e-08,-5.737914505578247e-08,-2.1968214208354052e-08,-3.1714837704207867e-09
1.5875,-1.6742153385268247e-07,-5.2540909705140097e-07,-8.4251320158970583e-07,-4.4807167438384121e-08,-5.7218809229835567e-08,-2.2261679223588324e-08,-3.2053465914826512e-09
1.59,-1.6681680890258991e-07,-5.4759743692004536e-07,-8.7937175536719538e-07,-3.4670811527105952e-08,-5.7020661577385705e-08,-2.2537984273088853e-08,-3.2399363284583982e-09
1.5925,-1.6663182968165076e-07,-5.6724494358443455e-07,-9.0549758095702564e-07,-2.4928598084797317e-08,-5.6781457945050886e-08,-2.2792193387605227e-08,-3.2747960388972926e-09
1.595,-1.6687045850636419e-07,-5.8327237903435191e-07,-9.209309333058686e-07,-1.5928660999938495e-08,-5.6496106595530521e-08,-2.3021680930103841e-08,-3.3094884784485729e-09
1.5975,-1.6737810916608302e-07,-5.9487096759629261e-07,-9.2713492425571134e-07,-8.0425732508338825e-09,-5.6163826990832688e-08,-2.3225919939683932e-08,-3.3436042939127945e-09
1.6,-1.6813289732440437e-07,-6.007681055460174e-07,-9.247166943435084e-07,-1.6169172438285475e-09,-5.5784804421659509e-08,-2.3407247356474539e-08,-3.37676821676394e-09
1.6025,-1.6909829103900787e-07,-6.0042730983316031e-07,-9.1389117590296593e-07,2.9878624434922724e-09,-5.5360448462567318e-08,-2.3567616563248872e-08,-3.4086436791201654e-09
1.605,-1.7009689913275155e-07,-5.9487894147393956e-07,-8.95160175322067e-07,5.4723208586499226e-09,-5.4888963921910628e-08,-2.3709435721286466e-08,-3.4389371143267674e-09
1.6075,-1.7110087296724474e-07,-5.8394675560997629e-07,-8.6938660802536483e-07,5.6659691369793733e-09,-5.4366474764334901e-08,-2.3835315786722831e-08,-3.4673990342979083e-09
1.61,-1.7215058484778958e-07,-5.6771055511329356e-07,-8.3774962820897337e-07,3.8492026853676923e-09,-5.3794666201686928e-08,-2.3947905773115571e-08,-3.4938229537986478e-09
1.6125,-1.732148024525251e-07,-5.4670965300527846e-07,-8.016850636697929e-07,-3.3760323531552452e-10,-5.3170488726268769e-08,-2.4049082300612998e-08,-3.5180477906917812e-09
1.615,-1.7423491243716895e-07,-5.2179796592921108e-07,-7.6261273526234923e-07,-7.0591871291048873e-09,-5.2490026121991065e-08,-2.4140572092976461e-08,-3.5399593109304763e-09
1.6175,-1.7503025034430312e-07,-4.936447753005739e-07,-7.2157834093825119e-07,-1.6552627568079404e-08,-5.1750838284940189e-08,-2.4224084587375943e-08,-3.5594906079426869e-09
1.62,-1.7558117453187209e-07,-4.6296604970132241e-07,-6.794432450104117e-07,-2.8624563110643606e-08,-5.0945949292231779e-08,-2.4301036589707437e-08,-3.5766240220973104e-09
1.6225,-1.7591711566193525e-07,-4.3065489974996016e-07,-6.369348273128006e-07,-4.3250989123161755e-08,-5.0070984918658801e-08,-2.4372611869423983e-08,-3.5913928341708969e-09
1.625,-1.7589710838546473e-07,-3.9739956168348263e-07,-5.9451072773573201e-07,-6.2652225902319218e-08,-4.9129412472268879e-08,-2.4439921178446943e-08,-3.603882829325228e-09
1.6275,-1.7547919472007922e-07,-3.6395825753885749e-07,-5.5291838703232143e-07,-8.8195593767555988e-08,-4.8126954117451359e-08,-2.4503997430874736e-08,-3.6142244294744529e-09
1.63,-1.7474724795264183e-07,-3.3081384012154165e-07,-5.1290834597360475e-07,-1.1565250821557882e-07,-4.70694459411988e-08,-2.4565780471085059e-08,-3.6226020360781306e-09
1.6325,-1.7372217870504342e-07,-2.9859904786205939e-07,-4.748216512573498e-07,-1.4257883994675686e-07,-4.5952908105092223e-08,-2.462615179226739e-08,-3.6292420285135485e-09
1.635,-1.7244726167941821e-07,-2.677323241768242e-07,-4.3916361120431149e-07,-1.6817496197299935e-07,-4.4773079577969479e-08,-2.4685971605942844e-08,-3.6344143563402954e-09
1.6375,-1.7089419883184096e-07,-2.3864058713694314e-07,-4.0654492031959521e-07,-1.9184185701984126e-07,-4.3526088949619024e-08,-2.4746105552203766e-08,-3.6384298769930964e-09
1.64,-1.6902230374323031e-07,-2.1167020284940735e-07,-3.7781940418129558e-07,-2.130419350052977e-07,-4.221431195859424e-08,-2.4807300625443101e-08,-3.6416331702530559e-09
1.6425,-1.6677008585255268e-07,-1.8709121768938027e-07,-3.5394435057237029e-07,-2.3135313283175996e-07,-4.084848312623761e-08,-2.4870396326293748e-08,-3.6443974072377861e-09
1.645,-1.6415143611400721e-07,-1.6509718854276141e-07,-3.3577560509476769e-07,-2.4648723504276109e-07,-3.9447548775196842e-08,-2.4936200444392047e-08,-3.6471204779937175e-09
1.6475,-1.6114109774331584e-07,-1.4624682160270149e-07,-3.2421943936379203e-07,-2.5830858248001636e-07,-3.800142098868306e-08,-2.5005513140470904e-08,-3.6502142586836983e-09
1.65,-1.5776146845401578e-07,-1.325990713687294e-07,-3.2051813560334361e-07,-2.6685816545971618e-07,-3.6515653924339116e-08,-2.5079118392932629e-08,-3.6541038448353179e-09
1.6525,-1.5404357522098546e-07,-1.2322765682183347e-07,-3.2560268369293833e-07,-2.7231316168159239e-07,-3.4991096436961133e-08,-2.5157772150682866e-08,-3.6592215416175446e-09
1.655,-1.5001405450169091e-07,-1.1731341276554917e-07,-3.3933219240785565e-07,-2.7498468438556986e-07,-3.3428131825989206e-08,-2.524212068749324e-08,-3.6659930203273471e-09
1.6575,-1.4583508005735875e-07,-1.1460948998198053e-07,-3.6218225281318868e-07,-2.7530222026751909e-07,-3.1831395975701691e-08,-2.5332915332684203e-08,-3.6748364709813947e-09
1.66,-1.4145274061322491e-07,-1.146348068412443e-07,-3.9187026260798026e-07,-2.7384452277453022e-07,-3.021089509821774e-08,-2.543087268846025e-08,-3.6861502559247372e-09
1.6625,-1.3664991578933e-07,-1.1740309189849567e-07,-4.2659794717491017e-07,-2.711808333986096e-07,-2.8578421955664597e-08,-2.5536532921537928e-08,-3.7003182695903908e-09
