Physical Time (s),enth_flux_enthalpy_right Monitor (W): right_cv1,enth_flux_enthalpy_right Monitor (W): right_cv2,enth_flux_enthalpy_right Monitor (W): right_cv3,enth_flux_enthalpy_right Monitor (W): right_cv4,enth_flux_enthalpy_right Monitor (W): right_cv5,enth_flux_enthalpy_right Monitor (W): right_cv6,enth_flux_enthalpy_right Monitor (W): right_cv7
6.02875,-1.2891357908162495e-06,-1.1060652256840423e-07,-1.6556250224599137e-10,2.6632674467297225e-07,3.7560210366720521e-07,5.2734099872416222e-07,7.7878411515533064e-07
6.029,-1.2874148049764162e-06,-1.098723348409137e-07,4.3043475469561714e-09,2.675406319060355e-07,3.7494005330358172e-07,5.2689226587661874e-07,7.7932833472715012e-07
6.02925,-1.2857025080228951e-06,-1.0900020833171695e-07,8.9309109422722004e-09,2.6881858674173114e-07,3.742483738236608e-07,5.2637186688421173e-07,7.7987264956427094e-07
6.0295,-1.2839865671258255e-06,-1.0814735648717749e-07,1.3608094610899956e-08,2.7013905529693213e-07,3.7367335872624111e-07,5.2584860821208736e-07,7.8041873782332107e-07
6.02975,-1.2822102046589793e-06,-1.0722747114971156e-07,1.8376237955531083e-08,2.7152680131787059e-07,3.7314717503347707e-07,5.2532167487329227e-07,7.8096750769135834e-07
6.03,-1.2803729395418712e-06,-1.0623000222741719e-07,2.3241585045395375e-08,2.7297621990888519e-07,3.7269297916146363e-07,5.2481185089433829e-07,7.8152369439142963e-07
6.03025,-1.2784753853238221e-06,-1.0507917758869497e-07,2.824192504616969e-08,2.7448701045453564e-07,3.7223440380749914e-07,5.2430725662762014e-07,7.8209375888048599e-07
6.0305,-1.2765632913030791e-06,-1.0396642391413419e-07,3.3254030970593155e-08,2.7599810349997637e-07,3.7187530383632701e-07,5.2382804100314285e-07,7.8268232524915112e-07
6.03075,-1.2745732093790432e-06,-1.0281417872997344e-07,3.8387724244742352e-08,2.77521191653511e-07,3.7154406732656592e-07,5.2337937347396689e-07,7.8329301290521282e-07
6.031,-1.2725140784180613e-06,-1.0162418131151352e-07,4.366889053425869e-08,2.7903705577775931e-07,3.7123721833375676e-07,5.2296900624552301e-07,7.8392047954455948e-07
6.03125,-1.2704089599045286e-06,-1.0037115426726748e-07,4.9076197018040355e-08,2.8053495672720634e-07,3.7096250245362495e-07,5.2260911566054002e-07,7.8456297592113777e-07
6.0315,-1.2682570623064791e-06,-9.8974283598796381e-08,5.466629708422717e-08,2.8202626781755859e-07,3.7067413396820803e-07,5.2229665615406789e-07,7.8521122741681409e-07
6.03175,-1.2660740308932154e-06,-9.7622529149927914e-08,6.029593582117171e-08,2.8347952216432604e-07,3.705090814439629e-07,5.2210292483646808e-07,7.8586317768016926e-07
6.032,-1.2638399757451145e-06,-9.6205137726912506e-08,6.601549891809682e-08,2.849032320249557e-07,3.7040101114091377e-07,5.2199738987961862e-07,7.8650939756811559e-07
6.03225,-1.261530274113351e-06,-9.471191774504372e-08,7.180817407532214e-08,2.8629670610008703e-07,3.7033340606643759e-07,5.2192527458234968e-07,7.8714211374322528e-07
6.0325,-1.2591321866902904e-06,-9.3079119302465702e-08,7.7740594765163921e-08,2.8769747187822705e-07,3.7023561812661491e-07,5.2183939381653837e-07,7.8775699233242057e-07
6.03275,-1.25668720093383e-06,-9.1535568212002554e-08,8.368045857292439e-08,2.8907517651994939e-07,3.7022184723549196e-07,5.2175628207484568e-07,7.8835626223414023e-07
6.033,-1.2541840793620483e-06,-8.997505457143354e-08,8.971740091442943e-08,2.9046194971452253e-07,3.7020020682954137e-07,5.2166756991157242e-07,7.889331566814762e-07
6.03325,-1.2516212444077566e-06,-8.8389619856993122e-08,9.5855400704559731e-08,2.9186618284365588e-07,3.7017880684128848e-07,5.2156644129967489e-07,7.8948735053613414e-07
6.0335,-1.2490220738411846e-06,-8.6793273832362932e-08,1.0210848413622991e-07,2.9327909924783496e-07,3.7017979097913285e-07,5.2143220042272356e-07,7.9002316394736709e-07
6.03375,-1.2463945796772017e-06,-8.512421505361037e-08,1.0851593059859239e-07,2.9472535610097134e-07,3.701545509373913e-07,5.2125690769707926e-07,7.9055012737094297e-07
6.034,-1.2437593103690587e-06,-8.3538661704614077e-08,1.1492275814082921e-07,2.9614504212568802e-07,3.7019176734939756e-07,5.2107279436423218e-07,7.9108357839193101e-07
6.03425,-1.241114231148146e-06,-8.1907171275550133e-08,1.2136971894842826e-07,2.9759281572016128e-07,3.7012530905560022e-07,5.2085825917527129e-07,7.9161994780999771e-07
6.0345,-1.2384607239172319e-06,-8.0206091819149109e-08,1.278495025408674e-07,2.9908671414674486e-07,3.6998546219249956e-07,5.2065432428076184e-07,7.9215077522082156e-07
6.03475,-1.2357784161754753e-06,-7.8333878504193397e-08,1.3444157985824839e-07,3.0067527743746232e-07,3.6977261897979898e-07,5.2046755388150408e-07,7.9268102299948705e-07
6.035,-1.2331169117188448e-06,-7.6517378064701569e-08,1.4099956319514049e-07,3.0226199028935654e-07,3.696820041634479e-07,5.2033700507568261e-07,7.932202870660765e-07
6.03525,-1.2304657994953593e-06,-7.4663870220098008e-08,1.4758495779785865e-07,3.0385849923577785e-07,3.6966671776099971e-07,5.2025353413256407e-07,7.9376752391452428e-07
6.0355,-1.2278310797485079e-06,-7.2746357199449068e-08,1.5419476320639901e-07,3.0543643693905821e-07,3.6977883148744609e-07,5.2021930617226941e-07,7.9432243623134167e-07
6.03575,-1.225222216390565e-06,-7.0784039633454506e-08,1.608223101269196e-07,3.0697530551008163e-07,3.700341248236115e-07,5.2021908643180427e-07,7.9485479880269791e-07
6.036,-1.2226351773292025e-06,-6.870671388172015e-08,1.6751085310953062e-07,3.0852751179944885e-07,3.703503458549884e-07,5.201904967100611e-07,7.9534661746712411e-07
6.03625,-1.2201588934118266e-06,-6.6670719008780557e-08,1.7410379591381875e-07,3.1004227599378335e-07,3.7084383586850491e-07,5.2010710960933259e-07,7.9580253570649838e-07
6.0365,-1.2177425952197223e-06,-6.4565875440800717e-08,1.8066980975151385e-07,3.1155816328258308e-07,3.7141830894647899e-07,5.1993445186214446e-07,7.9622827312889667e-07
6.03675,-1.2153239854193221e-06,-6.2397835363832584e-08,1.8716256230549415e-07,3.130773995771631e-07,3.7204906372385799e-07,5.1969560440526484e-07,7.9661833457606979e-07
6.037,-1.2128765766735221e-06,-6.0056024553189594e-08,1.9365835003027322e-07,3.1466916138928663e-07,3.7266741977501431e-07,5.1943376033026833e-07,7.969747897830777e-07
6.03725,-1.2104415909552003e-06,-5.7747528194047649e-08,2.0002392987312643e-07,3.1625691334161614e-07,3.733597125152022e-07,5.192568032782723e-07,7.9730749727705215e-07
6.0375,-1.2079963572400419e-06,-5.5345228470636536e-08,2.0636432036212559e-07,3.1789188481128339e-07,3.7404294551104078e-07,5.1918346588864756e-07,7.9761771105628658e-07
6.03775,-1.2055526847717542e-06,-5.2811956834108326e-08,2.1267021666892654e-07,3.1956393813498526e-07,3.7469255748593405e-07,5.1923423537098967e-07,7.979049633901921e-07
6.038,-1.2031238254940164e-06,-5.0079597577463312e-08,2.1901549083672023e-07,3.2130642172407637e-07,3.7525143929179349e-07,5.1938583202983728e-07,7.9817332344257973e-07
6.03825,-1.2007635485868701e-06,-4.7381828446668662e-08,2.252265313416847e-07,3.2302824806826154e-07,3.7585825828861193e-07,5.1964859087231174e-07,7.9842323196832493e-07
6.0385,-1.1984355527695646e-06,-4.4619482375597377e-08,2.3140608129909665e-07,3.2473568220079926e-07,3.7645935022245875e-07,5.1997677785380649e-07,7.9863256171889563e-07
6.03875,-1.1961072668540408e-06,-4.1800390276518203e-08,2.3754046496092366e-07,3.2639416943697787e-07,3.7706638016128489e-07,5.2033336844173302e-07,7.9881154829778136e-07
6.039,-1.1937465320974983e-06,-3.8864462685759613e-08,2.4372763854338162e-07,3.2805752849207899e-07,3.7765219861523193e-07,5.206898068230666e-07,7.9897978301806142e-07
6.03925,-1.1913785392583513e-06,-3.6024860787532762e-08,2.4981396297350514e-07,3.2965727231050169e-07,3.7833672283792285e-07,5.2109453520035098e-07,7.991485505655902e-07
6.0395,-1.189026341197889e-06,-3.3155442928216936e-08,2.558956353647335e-07,3.3127320026883385e-07,3.7906903991019553e-07,5.215472517176477e-07,7.992997156034351e-07
6.03975,-1.1866820595855967e-06,-3.0211961793120839e-08,2.6198415333236514e-07,3.3291173661362008e-07,3.7984278474473432e-07,5.2205800365738414e-07,7.9945026488755768e-07
6.04,-1.1843321739794225e-06,-2.7095664198637741e-08,2.6814259126895874e-07,3.3462548518359773e-07,3.8061465527046357e-07,5.2261272546693928e-07,7.996046734124223e-07
6.04025,-1.1819461205096607e-06,-2.4001446436620359e-08,2.7419450689195638e-07,3.3631894339669704e-07,3.8146958738963756e-07,5.2324969935100833e-07,7.9977269148913134e-07
6.0405,-1.1795070370158466e-06,-2.0808264233599923e-08,2.8020617975315115e-07,3.380364308520009e-07,3.8233869927433524e-07,5.2397896593057667e-07,7.9996386824627364e-07
6.04075,-1.1770146279755758e-06,-1.7531106668937111e-08,2.8616670643174444e-07,3.3978601295759752e-07,3.832193169798382e-07,5.2480810083924404e-07,8.0015358159686457e-07
6.041,-1.1744852496265737e-06,-1.4107155052888276e-08,2.9219277908400914e-07,3.4162116484521685e-07,3.8406201084919288e-07,5.2572096691935075e-07,8.0035525750909158e-07
6.04125,-1.1719797911165443e-06,-1.0715411692493913e-08,2.9814761337279358e-07,3.4346013664336001e-07,3.8499073999335555e-07,5.267605878748521e-07,8.0058237021277818e-07
6.0415,-1.1694734856890421e-06,-7.2781688306221551e-09,3.0408215137011901e-07,3.4535098738825554e-07,3.8594412544060193e-07,5.2791046962184302e-07,8.0083395971584456e-07
6.04175,-1.1669740952186668e-06,-3.8062663214465549e-09,3.0996370624228959e-07,3.472726111579635e-07,3.86932067442684e-07,5.291706400259359e-07,8.0110845824933169e-07
6.042,-1.1644752153321701e-06,-2.2659226703014917e-10,3.1587635302147874e-07,3.4924869431043832e-07,3.879190536559439e-07,5.3053006451177884e-07,8.0138373580251855e-07
6.04225,-1.1620138812007247e-06,3.2552898097844893e-09,3.2165157549938587e-07,3.5116656537822188e-07,3.8900306243539293e-07,5.3197471334390037e-07,8.0163980464443765e-07
6.0425,-1.159536369595491e-06,6.7262708045228023e-09,3.2739489910103701e-07,3.5308755058974526e-07,3.9014423921615449e-07,5.33471590237815e-07,8.0188618341873334e-07
6.04275,-1.1570410765103403e-06,1.0265738864635956e-08,3.3309404228606094e-07,3.5502982759668111e-07,3.9133518517170545e-07,5.3502055708418268e-07,8.021230104393049e-07
6.043,-1.154527258932954e-06,1.3997089166192782e-08,3.388389652992932e-07,3.5707985826146518e-07,3.9251326632724276e-07,5.3662420255536265e-07,8.0234520470790736e-07
6.04325,-1.1520387315169547e-06,1.7769584178629156e-08,3.4443253383061083e-07,3.5912298234986973e-07,3.9374613423077163e-07,5.3829325839279353e-07,8.0255859644329204e-07
6.0435,-1.1495921943093058e-06,2.1620529070422959e-08,3.4994575650884895e-07,3.6117887200432256e-07,3.9497694993911427e-07,5.3999257666775226e-07,8.0276030758108406e-07
6.04375,-1.1471963144852012e-06,2.5530784577867717e-08,3.5535304941391214e-07,3.6323785652599705e-07,3.9618914864115686e-07,5.4170330402751646e-07,8.0293522111692691e-07
6.044,-1.1448163591396425e-06,2.9553242719583676e-08,3.6074889699897575e-07,3.653516905771311e-07,3.9731682323524935e-07,5.4341457181849268e-07,8.0309485472165995e-07
6.04425,-1.1424869351862674e-06,3.3519660508105746e-08,3.6594490106433014e-07,3.6737182023472212e-07,3.9845915906355802e-07,5.4516117416301283e-07,8.0324682236159986e-07
6.0445,-1.1402243567611908e-06,3.7522466327719118e-08,3.7103603954384544e-07,3.6935580237946768e-07,3.9957562585542084e-07,5.4692509969128317e-07,8.0342219620776284e-07
6.04475,-1.1380019337704629e-06,4.1543450109800889e-08,3.7601654061095221e-07,3.7131439587040901e-07,4.0068294556822342e-07,5.4868968370064986e-07,8.0364398021821623e-07
6.045,-1.1358080247548907e-06,4.5642567073293865e-08,3.8098141586854701e-07,3.733267223587258e-07,4.0178276025470963e-07,5.5045449995190354e-07,8.0388842851796371e-07
6.04525,-1.1336898704792848e-06,4.9661098162331027e-08,3.8570529212214713e-07,3.7526589887528181e-07,4.029754276261401e-07,5.5224366725858019e-07,8.0415601896508655e-07
6.0455,-1.1316381922700531e-06,5.3684069782303184e-08,3.9028551693798308e-07,3.771912236709421e-07,4.0416901426787154e-07,5.5400451605692197e-07,8.0443906703366048e-07
6.04575,-1.1296618415057826e-06,5.7693315635235552e-08,3.947174681277871e-07,3.7908992338814202e-07,4.0534301635018781e-07,5.5575615493157797e-07,8.0470134728347928e-07
6.046,-1.1277494884850144e-06,6.1732185555909572e-08,3.9908193961264055e-07,3.810257030494268e-07,4.0642290041613092e-07,5.5745723741707982e-07,8.0491875080886655e-07
6.04625,-1.125944589465838e-06,6.5688140941384123e-08,4.0315362640927873e-07,3.8286912883549408e-07,4.0749550403602157e-07,5.5907518451088236e-07,8.0508877115245487e-07
6.0465,-1.1242236456947185e-06,6.9672130939353039e-08,4.0705987595517842e-07,3.8469969798747891e-07,4.0853270416883165e-07,5.6053677119647676e-07,8.0518199975608836e-07
6.04675,-1.1225780556198244e-06,7.3740463345354876e-08,4.1082406433959244e-07,3.8653123592121942e-07,4.095648457346966e-07,5.6182534275162367e-07,8.0520444283704723e-07
6.047,-1.1209849247743974e-06,7.7957206866792883e-08,4.1457681249345125e-07,3.8844207756569404e-07,4.1057226950739971e-07,5.6292609703688368e-07,8.0519016037278081e-07
6.04725,-1.1194735008756309e-06,8.2136542641470342e-08,4.1810008571719583e-07,3.902993330090765e-07,4.1164106612389985e-07,5.6389956316123337e-07,8.0514409928180279e-07
6.0475,-1.1180112134062862e-06,8.6313785967885731e-08,4.2150531382356072e-07,3.9216618045443811e-07,4.1271893509656785e-07,5.6475367855910355e-07,8.0506482828609271e-07
6.04775,-1.1165872144006292e-06,9.0512297378840239e-08,4.2479069213561056e-07,3.9405989841444149e-07,4.1378056042571559e-07,5.655476533921106e-07,8.0493721456163929e-07
6.048,-1.1152074933157278e-06,9.4786373695208024e-08,4.2809070149580705e-07,3.9602124201678033e-07,4.1480187837547781e-07,5.6633463545836293e-07,8.047561183810065e-07
6.04825,-1.1138997072388677e-06,9.8984092547988109e-08,4.3117527125313942e-07,3.9785256786637566e-07,4.1586431659053301e-07,5.6718933725361968e-07,8.0452069969643695e-07
6.0485,-1.1126232062213058e-06,1.0318980809295909e-07,4.3414981829655739e-07,3.9961052752541932e-07,4.1690954590473557e-07,5.6809081991594835e-07,8.0421415171855927e-07
6.04875,-1.1113900749681253e-06,1.0741628406100806e-07,4.3701104503406629e-07,4.012948914887509e-07,4.1796384288688313e-07,5.69050393837402e-07,8.0383512477539553e-07
6.049,-1.1101736129280393e-06,1.1178410302968474e-07,4.3986391056314707e-07,4.0299830897722297e-07,4.1901017763479465e-07,5.7005977149100343e-07,8.0339178954516954e-07
6.04925,-1.1089930221609293e-06,1.1626411259929614e-07,4.4247301456287557e-07,4.0460175418069798e-07,4.2012226608690383e-07,5.7115685318758795e-07,8.0287345788139838e-07
6.0495,-1.1077991200179685e-06,1.2090613277032142e-07,4.44967647524855e-07,4.0620685729935369e-07,4.2128438612368619e-07,5.72324554567141e-07,8.0231235758180318e-07
6.04975,-1.1065633041992107e-06,1.2559292740310306e-07,4.4735861700216323e-07,4.0783264742338861e-07,4.2250765824286999e-07,5.7355202613580568e-07,8.0174649780451188e-07
6.05,-1.1053045364784103e-06,1.3035047652310445e-07,4.4978085012437398e-07,4.0956286043760276e-07,4.2375756718223934e-07,5.7479539107847781e-07,8.0117551153790854e-07
6.05025,-1.1040586500618837e-06,1.351163078334772e-07,4.5199629916268559e-07,4.1124444410367296e-07,4.2509147106296355e-07,5.7606354645498183e-07,8.005993143838593e-07
6.0505,-1.1027934924911918e-06,1.3997138154435584e-07,4.5416467998751126e-07,4.1294041499977984e-07,4.2649339895208827e-07,5.773051432448915e-07,8.0001062688868089e-07
6.05075,-1.1014694831387659e-06,1.4486663981664975e-07,4.5629704381139059e-07,4.1462400993397106e-07,4.2798325564884831e-07,5.7853847981733902e-07,7.9941428035180926e-07
6.051,-1.1001065277353067e-06,1.4980883882819934e-07,4.5840124459920137e-07,4.1630523132680443e-07,4.2958807349418043e-07,5.7980576555773191e-07,7.9883014447623893e-07
6.05125,-1.0987149338163526e-06,1.5489759752665574e-07,4.606280761900117e-07,4.1807794529661729e-07,4.3126857177926642e-07,5.8111291541735979e-07,7.9826058585599901e-07
6.0515,-1.0973145574515037e-06,1.6006017352381688e-07,4.6272118013965831e-07,4.1979210748370912e-07,4.3310580963396693e-07,5.825085496812268e-07,7.9770401719028824e-07
6.05175,-1.0958944964613305e-06,1.6535158557485843e-07,4.6480275261042473e-07,4.2153371916407508e-07,4.3506301703802576e-07,5.8397138309107478e-07,7.9715654292939237e-07
6.052,-1.0944412263284835e-06,1.7073866434532456e-07,4.6685334107171788e-07,4.2330353159566992e-07,4.3711321645985693e-07,5.8546077516058851e-07,7.9659906467385104e-07
6.05225,-1.0929237371482439e-06,1.7625461813048879e-07,4.6898858317627826e-07,4.2518120709391974e-07,4.3920187172260833e-07,5.8694486871847046e-07,7.9605205169616104e-07
6.0525,-1.0913903879666232e-06,1.8176780558469763e-07,4.7092976668687426e-07,4.2703396776946948e-07,4.4136440590129554e-07,5.8843710566293073e-07,7.9555297007752641e-07
6.05275,-1.0898203344479718e-06,1.873339122319078e-07,4.7280987184221414e-07,4.2893057179846913e-07,4.4355523388915473e-07,5.8989485774697902e-07,7.9510796442150096e-07
6.053,-1.0882133857206535e-06,1.9293813320661035e-07,4.7462825765227099e-07,4.3085795672504271e-07,4.4579078181664918e-07,5.9128667224251209e-07,7.947140123273272e-07
6.05325,-1.0865611030823245e-06,1.9864150783702779e-07,4.7654158542802193e-07,4.3291219666524327e-07,4.4807197506618544e-07,5.9257086069894937e-07,7.9433708826049855e-07
6.0535,-1.0848766685733073e-06,2.0435974897446153e-07,4.7828355119389705e-07,4.3494121533670588e-07,4.5047180192235218e-07,5.93789820640642e-07,7.9397824489900477e-07
6.05375,-1.0831525611790941e-06,2.1014429884369304e-07,4.7998717146592202e-07,4.3702215184909695e-07,4.5294605965607756e-07,5.9495692034281882e-07,7.9365195081952565e-07
6.054,-1.0814118227589613e-06,2.1596680505336959e-07,4.8162821910103912e-07,4.3914492279302688e-07,4.5548091496692816e-07,5.9613976172627392e-07,7.9335789776706949e-07
6.05425,-1.0796564525141196e-06,2.2188051370481996e-07,4.8336021157919582e-07,4.4138462912983396e-07,4.5802408546647493e-07,5.9738286663925893e-07,7.9311036141560992e-07
6.0545,-1.0778842293400017e-06,2.2777542797260767e-07,4.8490661530129912e-07,4.435469523850611e-07,4.6061262923577146e-07,5.9876473471461043e-07,7.928903409185155e-07
6.05475,-1.0760718429675381e-06,2.3368907791602665e-07,4.864244090630717e-07,4.4569675025778674e-07,4.6319904548667908e-07,6.0033108929612527e-07,7.9269530396305206e-07
6.055,-1.0742555991984789e-06,2.3959422472960667e-07,4.8789843625549707e-07,4.4783793303991647e-07,4.6577656767521313e-07,6.0210906857956587e-07,7.9253710051918444e-07
6.05525,-1.0724546822465565e-06,2.4552410261467079e-07,4.8946015896552611e-07,4.5005916521171306e-07,4.6832463572326124e-07,6.0407790235676684e-07,7.9242396761321484e-07
6.0555,-1.0706489251026067e-06,2.5143008155414155e-07,4.908052309174694e-07,4.5220330283673821e-07,4.709020637276719e-07,6.0623977922721045e-07,7.9236750323703972e-07
6.05575,-1.0688290795733028e-06,2.5751624363453236e-07,4.920781954062908e-07,4.5437302860850141e-07,4.7349727870321504e-07,6.0852399545796412e-07,7.9234946784506878e-07
6.056,-1.0670182518625222e-06,2.6379421940431293e-07,4.9329908301301843e-07,4.5656228280367066e-07,4.7612309416977002e-07,6.1086161072315938e-07,7.9236580981628765e-07
6.05625,-1.065200134352832e-06,2.7023713808717516e-07,4.9464854839334921e-07,4.5886170768453589e-07,4.7875131256963587e-07,6.1318808571878876e-07,7.9243101634480233e-07
6.0565,-1.0634488052782607e-06,2.7667787468158616e-07,4.9582243346208086e-07,4.6109196560810135e-07,4.8140936480510867e-07,6.1549898661752355e-07,7.9255823432491585e-07
6.05675,-1.0617139529709896e-06,2.8307716896697997e-07,4.9697065958051122e-07,4.6333920570636321e-07,4.8404362947860191e-07,6.1775048666157688e-07,7.9272995351290542e-07
6.057,-1.0599782293501854e-06,2.8934605311696875e-07,4.9807377367857534e-07,4.6558899074665141e-07,4.8663428569827511e-07,6.1988825264138154e-07,7.929131582219015e-07
