Physical Time (s),xth_top Monitor (W): top_cv1,xth_top Monitor (W): top_cv2,xth_top Monitor (W): top_cv3,xth_top Monitor (W): top_cv4,xth_top Monitor (W): top_cv5,xth_top Monitor (W): top_cv6,xth_top Monitor (W): top_cv7
6.16175,-9.5401914472381775e-19,1.5983342051048623e-19,-1.2344492298072528e-19,-1.6687450598967023e-19,2.1314232310204409e-20,-2.4251802749076234e-19,-5.4586657448947904e-19
6.162,-3.7658866927222856e-19,2.0822534344096738e-19,-2.184629281319186e-20,-6.7575859957112621e-20,5.7476254588219966e-20,1.8547814549913501e-19,-2.7680414558979685e-19
6.16225,3.5615279903162119e-20,1.479874278115629e-19,8.1079763393960049e-20,7.3539775710413989e-20,1.2758888329561107e-19,-4.7927063113697954e-19,-1.9255452083187414e-19
6.1625,-2.3581123321848896e-18,-2.8532865410499288e-20,-9.6216547981889058e-20,2.5107880829039535e-19,1.7998549445290873e-19,1.4678437808196167e-19,-6.2235860164040662e-19
6.16275,-1.5844192418438514e-18,-5.1473844440840813e-20,-1.1054556211026396e-19,-1.6315007175822986e-19,1.8012558185978149e-19,5.7055623598247265e-19,-5.037542738278469e-20
6.163,-9.0687011496866438e-19,2.9514543391511514e-20,7.8050084500950417e-20,-1.5616550713060874e-19,9.0057001300663866e-20,-5.3649976765262765e-19,1.7162275730114104e-19
6.16325,-2.6353993054172988e-19,-6.1073985020024749e-20,7.7816525032944415e-21,1.061303078117556e-19,-1.0550220549573132e-19,4.0156886262539024e-19,6.651608407786498e-19
6.1635,-1.4627069888592961e-18,-1.0370208546787573e-19,-2.7629058470585746e-20,-1.5361407383083825e-19,-2.4697511950698765e-20,-4.3132705888565932e-19,-5.8674938477847913e-19
6.16375,3.2555060079498285e-18,-5.993373718228715e-20,-2.0507097162783451e-19,-1.7876036532324472e-20,5.135538987988597e-21,4.3251504461847787e-20,-8.0717744351176121e-19
6.164,2.8134934492350275e-18,7.1760476288993524e-20,-5.3632074254043915e-21,1.3881334657364876e-19,2.8204943002162338e-20,3.8898186207906119e-19,-3.0282642148991967e-19
6.16425,6.5610419818170965e-19,2.3602033102532146e-19,2.1849393629374612e-20,7.9397298052252467e-20,-3.3898378326079639e-19,3.3545573630574366e-20,-5.3186384610811018e-19
6.1645,1.738867576272576e-19,-2.5374886278592717e-20,-1.0393682563601778e-19,4.6785615561941826e-20,1.7829586541551872e-19,5.4763317542508856e-19,5.4401090872028131e-19
6.16475,-6.9536289789710762e-19,-7.8809617600208302e-20,1.5004270147196879e-20,-3.1049840902900373e-19,2.1570374876377651e-19,-8.5743726612795756e-20,9.2053004248537495e-20
6.165,-4.1324456841378249e-19,6.8337198796141004e-20,5.6739663304457335e-21,8.6125008193128784e-20,3.6429603306178879e-20,2.0858893471882803e-19,-9.973392388562034e-19
6.16525,-1.6079049280719219e-18,-3.0304526917643448e-19,1.6662220978855118e-20,-2.9473908718000088e-20,-1.3339826579307974e-20,-5.6486315098044228e-19,-9.9916598617077171e-19
6.1655,7.5554934646065172e-19,2.123866597026836e-19,1.7508950771640384e-20,3.636388423377224e-19,-1.8452023601174107e-20,9.3324983351560876e-20,4.0406784776901841e-19
6.16575,-3.410061574235977e-19,-2.0494485602501687e-19,-8.9543664523766805e-20,1.4125726711898609e-19,5.7356680729585548e-20,-5.3802561686209054e-19,2.5059864250457845e-19
6.166,-9.48228072935895e-19,1.8843278509335443e-19,9.516629033535255e-21,-2.4659059522235088e-19,-6.650036555016863e-20,1.6070787913331567e-19,-2.1061462589567418e-19
6.16625,8.9510126943337782e-19,-2.7823316216637092e-19,-1.0363673354350126e-19,-7.5471393530376502e-20,-8.2466409031980659e-20,-1.0188280289455587e-18,3.346092868807674e-19
6.1665,5.8326435088484421e-19,-1.7176025554808747e-19,-1.0371961159323397e-19,-2.1421572470371967e-19,-8.1630018439519423e-20,7.9015176780273635e-19,-3.4138682528802803e-19
6.16675,-4.8440975725132178e-19,-1.5160809693693448e-19,-1.5648896589648888e-19,2.3655470434094174e-19,-1.7546385868959297e-19,1.877382339666758e-19,6.8065252415921516e-21
6.167,1.669947884075525e-18,-2.3591834976284523e-19,1.2181370241889192e-19,1.8421251520651257e-20,2.2044701673809486e-19,1.9106421038326177e-19,4.6907288664149109e-20
6.16725,-1.2216323824712894e-18,-5.4716910029339601e-20,-9.8196088493380956e-20,1.5581471979324771e-19,9.2771186790542291e-20,2.4678394677259348e-19,2.0118568114506043e-19
6.1675,-1.4817800400784968e-19,-2.2989616692780322e-19,4.5092748288147755e-20,-1.067263364625984e-19,-4.8460937695059353e-20,-1.9795117959680865e-19,8.596690557923845e-19
6.16775,-4.2386511610336109e-19,3.1108112830838689e-20,-8.3021518082044299e-20,-3.3138422631823203e-19,-4.7568170295037396e-20,7.3523459745307338e-19,-3.7992090124110828e-19
6.168,-7.4521075383192559e-19,-2.6710976105888202e-20,-8.7455820348011405e-20,1.7291539841801598e-19,1.2167467206524554e-19,3.1037045303653001e-19,2.4984913620814331e-19
6.16825,1.7386348257171724e-18,-4.2939576523324961e-20,-1.1171913747022436e-19,1.7038115391158129e-20,-1.1682539910111796e-19,-5.1356056442497112e-19,-1.699479228324289e-19
6.1685,1.5091953550492235e-18,-4.4398409343811547e-20,1.3516275851560003e-20,-1.7094954372641168e-19,2.657651629853825e-19,1.3225100576847703e-19,6.1469382460038204e-19
6.16875,-6.5284495467257546e-19,2.5860471506348666e-19,5.1991314075484647e-20,1.4522700446486386e-19,-2.5078956790495001e-20,-3.7185439624522803e-19,3.0287485404446162e-19
6.169,-4.030452422737467e-19,2.9483253212348451e-19,8.3191319138832592e-20,-1.0115375203208015e-19,-2.6492132324014986e-19,1.118900705338653e-20,5.3946691418447105e-19
6.16925,2.0511222013275097e-19,5.9201862417566791e-20,-4.0248634454223525e-20,1.6493360355908823e-20,5.8322642970641147e-20,-2.4392919461943347e-19,2.5317116249350488e-19
6.1695,-1.3898210162848573e-18,7.3618554979568172e-20,-1.5703682144749082e-19,4.3318511213081784e-20,-8.0144216710844484e-20,2.5860491991973534e-20,3.195121599803417e-19
6.16975,1.2416141035928011e-18,2.6237492994713567e-19,1.2523661913738913e-19,-1.757113487927268e-19,-4.2904990948223831e-20,-5.2587720319316378e-19,8.060596523512727e-19
6.17,1.3659820118218466e-18,1.2638623416418618e-19,1.6670985190474258e-19,1.2910913786736557e-21,1.9575703299937748e-19,-5.2834202768681723e-19,1.4964204031490798e-19
6.17025,1.4516484221395978e-18,-3.8660806122695308e-19,-2.1309997096927432e-19,-1.7070665101367638e-19,1.6470495853117225e-19,-1.1402687300538406e-18,7.334227183288573e-19
6.1705,-5.7435363301227774e-19,1.5962352857966467e-19,-8.7240413694320315e-20,2.5459594783470912e-19,5.9786996113802937e-20,1.0200092043805587e-19,2.7865819147284884e-19
6.17075,1.2603629079609897e-18,-9.4843822254242e-20,-1.6970631817103087e-19,3.4758226081899929e-20,2.2658518955486243e-20,2.7941036671619154e-19,6.8578273391159744e-19
6.171,-2.3653431675688499e-19,-8.4026889354800537e-21,-1.5629876765220212e-19,1.9631760708212938e-20,-9.8383612454040597e-20,4.9421096053181843e-19,-1.4726476497419887e-19
6.17125,1.4317123034110132e-18,-1.3738525563351711e-19,1.5604376221542132e-19,6.0043368070572362e-20,2.1355125201361722e-19,-1.2178059893809978e-19,4.6424377035974627e-19
6.1715,-9.3768089119459209e-19,1.9766563518803723e-19,-5.4928059016449914e-20,-1.4671854730606398e-19,-2.8788834557314045e-19,-6.6078391712720656e-20,1.5446813884909983e-19
6.17175,3.3641946165891312e-20,4.9067613311664072e-19,3.0482630734854644e-19,-3.6600533755240865e-20,-4.1665071338150148e-20,4.9946133863471742e-19,-7.1643901011810901e-19
6.172,5.8736337311766369e-19,-1.3398879089874154e-19,8.9899760540551536e-20,-2.2729083935342186e-19,-8.6737755651462889e-20,-7.0160030041324002e-19,3.205666087413223e-19
6.17225,3.1370692401153017e-19,2.8757669421677205e-20,3.9019010189783551e-20,-2.4002335051826719e-20,-4.6451657381498286e-20,-2.6311953694673012e-20,-3.0912850871020952e-19
6.1725,1.6528490862118028e-18,-2.654908060777814e-19,4.1784381567035732e-20,6.0504979859992318e-20,1.2681176456047887e-19,-9.9606191524218193e-20,2.8880181514952911e-19
6.17275,-7.083263887101837e-19,-7.1525265408428606e-20,-2.8528498931244538e-19,-1.9827666839856425e-20,-1.3333369692248314e-19,-4.430788675764836e-20,2.3483623165955352e-19
6.173,2.4943932463782204e-18,3.9980846466343886e-19,-5.5100164874533554e-20,-8.705840963057991e-20,-7.6712147766766523e-20,-3.2459813783508573e-20,-1.5788134820451433e-19
6.17325,7.6064734526222745e-19,3.0909719008037431e-19,4.9133698160199779e-20,9.8236357660725076e-20,1.6417904016230908e-19,2.8051372332310868e-19,3.5392657559707732e-19
6.1735,1.2250575350558742e-18,9.178025606915836e-20,3.4087046379577866e-20,3.0179495756611191e-19,2.3289294676493527e-19,6.9216061744202201e-19,-2.4277733795231638e-19
6.17375,6.3602758193620887e-19,2.3937535485006074e-19,3.8104796527435855e-20,1.154048580489348e-19,3.1893464549812513e-19,1.0578361153174159e-18,6.4136218657252181e-19
6.174,-1.603582612978594e-18,-3.055267446053764e-19,9.2342524716719953e-21,2.9621449044209857e-20,9.3864505730078563e-21,7.2279443068881108e-19,8.2632870507441797e-20
6.17425,3.4760433645774137e-20,-1.9370318986097418e-19,2.3555056290839194e-20,-1.9772226262725947e-19,8.5193427366866993e-20,3.7929111955961785e-19,2.1513462170771228e-19
6.1745,8.9020485466990529e-19,1.7541332230474935e-19,-8.2494698674580757e-20,-4.2686036434009914e-20,1.2744089593331132e-19,-1.2727916717403866e-18,-7.8499188247108278e-20
6.17475,-2.4476819416496425e-18,1.91145984927923e-19,1.3134621404277609e-20,1.8155843880001678e-19,-1.9595885823519921e-19,-6.0455604795958495e-19,4.4960729974518853e-19
6.175,-1.1557078052512354e-18,3.1035892868223709e-19,-1.0691600702392118e-19,-2.3860009489520954e-19,2.9724404826868157e-19,9.2817670001488144e-19,-2.9285980682292588e-19
6.17525,6.513569046398736e-19,3.1185230826520301e-19,-4.6250096780896858e-21,-1.224736118460109e-19,1.894020017189028e-20,2.1607447882739097e-19,1.9307744987039084e-19
6.1755,9.975448559894954e-19,-2.2379290903783902e-19,-7.0086332951882926e-20,1.0979652584787888e-19,2.5878161583397073e-20,-1.7745128126408771e-19,3.0798315689633044e-19
6.17575,4.1815532271405508e-19,7.8774893194786911e-19,6.7253931206405536e-20,-2.9948125444821676e-19,-1.8093693345217075e-19,-5.2876938599077496e-19,-8.0330934093429279e-20
6.176,-2.6784728092464212e-19,1.0369553762161244e-19,-1.5536018236747142e-19,8.7573968399776854e-20,5.4940304020204115e-20,2.4538611543081826e-19,3.0861566325175279e-19
6.17625,-7.3688778534748784e-19,1.6533091425623008e-20,-1.0297455163543723e-20,8.2945127511278548e-20,-1.4825654866405684e-20,-4.422926288633983e-20,5.2545193004804865e-20
6.1765,1.007249539710483e-18,9.9171711964639858e-21,3.0036237021057289e-20,-2.7383971334036357e-20,1.0001998096089688e-21,1.8049548249000361e-19,3.1049684417001374e-19
6.17675,8.961290137480455e-19,-1.6230417100605277e-19,7.5386637117881593e-20,2.4723468433213056e-19,-1.2939829602564888e-19,-2.2097752987825029e-19,6.7851253244023846e-19
6.177,-1.0192776527879809e-18,2.5805977008948739e-19,1.4191444291410488e-19,5.9250030341497776e-20,-1.2112694190176346e-19,1.8785473700248638e-19,5.6386260867506464e-19
6.17725,7.4122725974485272e-20,-3.1881407559718842e-19,-6.6710818195853737e-20,1.6500403413722438e-19,-1.3190470349963376e-19,-3.5205364140575146e-19,-1.4463686712308112e-18
6.1775,-1.7283982111142271e-18,-9.7935803200329022e-20,-4.4163029056046995e-20,1.2124207206152857e-19,1.0734115847607056e-19,-3.1528589786166857e-19,6.0265287227195027e-20
6.17775,1.2998743280850596e-18,-2.9623535142606135e-19,4.0968530836839137e-20,-1.2972349745076258e-19,-4.858055950104941e-21,-1.0974523550074617e-18,-3.9294027230945179e-19
6.178,-4.8528252066886533e-19,1.2463129662869533e-19,-1.2079722932306833e-19,-6.1132393372106953e-20,2.4051013212265312e-20,-1.0236023742483146e-18,-1.6777464665648682e-19
6.17825,5.0512609685529446e-19,5.5449943022585741e-20,1.0397444001475146e-19,-2.2680920327781563e-19,1.6700125775787782e-19,-2.2759497361559699e-19,-7.1168620486574182e-19
6.1785,9.1188197071464983e-19,-3.1130469694409148e-19,-9.6873252252010638e-20,-4.188201604700115e-20,-8.6847068671782373e-20,1.4981119958580339e-19,3.4311107335365969e-19
6.17875,1.3069023390538276e-18,-9.4447662880380345e-20,-1.7401226258785321e-19,1.1203555344927161e-19,-1.9674084455036681e-20,-5.0771497831330439e-19,2.7710370719330764e-19
6.179,1.1274839755265355e-18,-1.2539617185878498e-19,-1.7026190560029443e-19,-1.3172982023705818e-19,-2.6125946765434453e-19,-3.2009505466662483e-19,8.4487204588888167e-19
6.17925,-2.7437687429647617e-19,-1.1420972750017652e-19,1.7187645792847539e-19,-3.0930919042228561e-20,4.1119741571131371e-20,-6.5599558335357305e-19,-1.2060163660138525e-19
6.1795,2.116408010913078e-18,1.2753739147800808e-19,2.9670808468807333e-20,-8.4723471200102615e-20,-1.9244377745584147e-19,1.9567186890534455e-19,2.0989758192978916e-19
6.17975,-1.6254082341470883e-18,-2.8798157512741223e-19,2.3952430921324853e-21,9.0616400457068006e-21,-1.4959939323763841e-19,7.0207879735055373e-20,-4.9797033357897961e-19
6.18,-5.5026978701231079e-19,3.1050049619107328e-20,-9.7899699314124358e-20,5.5410057785883637e-20,-2.9574230620361447e-19,-2.4244462153491271e-19,4.5035545507748759e-19
6.18025,-1.1517864560493927e-18,1.0402058519303452e-19,-8.3118911402625491e-20,-2.1812766926739749e-20,3.0734498735033582e-20,-6.7586175566476432e-19,1.0650368089635625e-19
6.1805,2.0989322141568372e-18,4.4911033007155971e-19,1.8458289196076058e-20,4.4069964523167266e-19,1.0587134475780075e-19,8.4593519093071941e-19,-2.5572563579264633e-19
6.18075,-2.1216111149916609e-18,-1.9976170064902447e-19,-1.1236915663199367e-20,1.7298342920074945e-20,3.139547163220439e-19,5.8628890280243064e-19,1.4936905581394539e-19
6.181,8.9364146678045249e-19,-7.4033074918081647e-20,2.8680759512209805e-22,1.9547290120373221e-20,-3.9797354521494951e-19,9.4108019814099953e-19,-1.8027151414282483e-19
6.18125,-4.7748353739670466e-19,3.2884626611689373e-19,7.3069415549415852e-22,-5.1086989604247487e-20,-1.8060521700534737e-19,1.0518389508219483e-18,2.0463147473631429e-19
6.1815,4.7370225791562406e-19,-2.0430115688369076e-19,-2.1911320071284611e-19,3.9532542551854304e-20,1.0757587651461986e-19,6.1455564665098086e-20,3.0407543082054382e-19
6.18175,1.5806160908282632e-18,-1.7026239012536727e-19,-1.0283305851553948e-20,1.4395498113071868e-19,2.8074985465274383e-20,-2.6979382501655813e-19,-4.8225516595405871e-19
6.182,-3.3141458930920289e-19,6.4779746503424709e-19,2.3857371777683947e-20,6.0344483209393267e-20,-4.1060706656489882e-19,-1.0099896744741598e-20,2.2020980427751295e-19
6.18225,-4.1662308434605695e-19,-1.1848529653745176e-19,-1.1185238578728317e-19,3.2288034194355489e-19,-1.4737254133408557e-20,4.1466213090915376e-19,-2.7137729210740529e-19
6.1825,-2.0550338833877497e-19,3.6218862028703041e-20,-4.735427563375909e-20,1.7624795835841316e-19,-6.5353426424625168e-20,5.5525313853431274e-19,6.2798077047962355e-19
6.18275,1.2530029742344392e-18,-1.6424183305302446e-19,1.5646479900575596e-19,-2.4164568074748014e-19,4.4437702113131874e-19,-7.1167308044570919e-19,-6.8952516004278716e-19
6.183,1.6503074091272607e-18,5.1156933130161947e-20,1.4964641758210757e-19,2.7884259825801097e-20,-4.0626668587598157e-19,-8.5441298845370733e-19,-6.693857088996691e-19
6.18325,3.7368378334288193e-20,-3.8438764036182094e-19,2.3462526998758714e-19,-1.0457019846949301e-19,9.0362988578502685e-20,-4.1292052717115326e-19,4.5792112777011596e-19
6.1835,-1.4820092223529575e-18,-7.5818863243328867e-20,1.0298190313542145e-20,-5.6321581573434707e-20,-2.240674264933195e-20,4.6960384164323851e-19,-1.0631830385760109e-18
6.18375,-1.2511406505430078e-19,-3.5745363483564327e-19,1.0696473524520479e-19,-5.0712805813759101e-21,-3.0951837144135606e-19,-1.4527588370318198e-19,4.1301497262517481e-19
6.184,-1.3533029726601978e-19,-5.3517729275135667e-19,-1.1012160123505437e-20,-1.2891943433816344e-19,7.4443174724908898e-21,6.148389639591909e-20,1.5843113064574907e-20
6.18425,1.5234533618066787e-18,-5.7326866150011787e-20,-4.6951911522171649e-20,-2.2249820003254503e-19,1.0344039425617556e-20,1.9130118908999573e-20,5.5923866849561449e-19
6.1845,7.1135826047993454e-20,-9.5449592189432998e-20,2.3660878657652399e-19,6.2052585249187134e-20,4.3854583426904247e-20,8.5886985649680475e-20,-7.6380297532339243e-20
6.18475,-2.7147401480836144e-18,6.0365458913922827e-19,1.2809787985438704e-19,-8.6735299791711081e-20,-4.4732720526000792e-20,9.615247503764025e-19,2.818557935071148e-19
6.185,1.1688149101793096e-18,9.4290570087222572e-20,-1.0739784117392337e-19,1.4554485817555683e-19,-2.3996145974702897e-19,-6.558662052869015e-19,-4.7930088381226866e-19
6.18525,1.0453090096152557e-18,-4.7988590365384291e-19,6.7670326823277012e-20,7.7592504212860028e-20,9.5728226272040781e-20,-1.3996110290018322e-18,4.0929037369647658e-19
6.1855,-1.186015647837309e-18,1.9599849714458219e-19,4.8132854803876873e-20,5.0926385777226294e-20,5.8531668391478532e-20,-3.6664537197919606e-19,-4.2371973182830275e-19
6.18575,7.1820521837583097e-19,3.8909421030658007e-19,-1.8734468990571853e-20,4.8820002806162677e-20,-3.984597056297715e-19,7.0107130711162079e-19,-3.6389593061146917e-19
6.186,-1.0343943505439961e-18,1.5131394912056517e-19,-1.9821597248787848e-19,-1.6317184137589971e-19,2.6136251982012242e-19,5.7784731073187116e-19,5.7805139037666751e-20
6.18625,1.8584150065085917e-18,3.0931035710913696e-19,-5.0050478607618734e-20,-7.9583211744009615e-20,5.2857400525594061e-20,-6.8562582095914986e-19,2.2920654687729124e-21
6.1865,2.8339597400841661e-19,3.773357081979932e-19,-1.8487381493104321e-19,2.3734502320217586e-19,-1.8548499151297459e-19,-5.6728101868493667e-19,4.8383746480746255e-19
6.18675,-2.7691152753847097e-19,1.6667401652055118e-19,-6.3834035070965827e-20,-2.3158860915086762e-22,1.4924040759994555e-19,-5.3910366087424454e-19,-1.3142364542951528e-19
6.187,8.3609630706531362e-19,-1.5163035803096187e-19,3.7402345981879951e-20,-9.4915029634895578e-20,8.1968932724297781e-20,-1.2077185243989761e-18,6.1266814969403877e-19
6.18725,-5.3350630442865505e-19,-3.304862357818795e-19,-4.8804350825228464e-20,5.3721658170753084e-20,3.3470644163085894e-19,-1.0233902898085192e-18,4.0268369218365849e-19
6.1875,4.9118555914555269e-19,2.6175140781026914e-19,7.7971708155988442e-20,9.7832048733535047e-20,-1.1015135759328637e-19,8.2163951561843404e-19,-1.1332001218761067e-19
6.18775,1.020392788475654e-18,3.7050100528028974e-19,6.1775102746776956e-20,-7.3611267203524021e-20,1.7671458691334885e-19,-4.8487403807551588e-20,-5.1414838757568419e-19
6.188,1.3860211542093277e-18,-4.4592124102253342e-19,-7.1913700515306576e-20,1.0867786237851926e-19,-7.3747545547834199e-20,4.2776598956445696e-19,9.5594831866221533e-19
6.18825,-2.2969905310346476e-18,-1.0551960851437389e-19,-2.6504896667578042e-20,6.4760034359934001e-20,8.9297411473105416e-20,1.402516820251479e-19,2.7918540068557294e-19
6.1885,9.2668641544044808e-20,-4.4290658239143081e-19,-2.873712858753801e-20,-2.0284925499075471e-19,-2.2626277832687406e-19,8.8457322728080868e-19,-8.2163959114254489e-19
6.18875,2.655763948566384e-19,8.4250002779711776e-19,-1.3060894278503312e-19,1.5419083826742213e-19,-4.1615133061581073e-21,-3.7421122274100068e-19,4.4005892191872089e-19
6.189,-8.5265007604540187e-19,-4.9011743595927334e-19,2.2515300220230423e-20,4.5073494077754788e-20,1.4741595589987386e-19,6.4663124372339205e-19,1.0498224369796506e-18
6.18925,4.0913061156638266e-19,1.8014298703061077e-19,9.4848411474605411e-20,1.3586382592578117e-20,-9.1401297658473495e-20,1.5274445696608431e-19,-1.0354627674375121e-18
6.1895,1.5538763610213804e-18,3.4134329235790397e-19,1.7374601722901502e-19,1.1552244349256608e-19,-1.5852607973180893e-20,-9.0117478939362789e-19,-6.6409838908092913e-19
6.18975,-1.3931705663663285e-18,6.0785256044552348e-19,-1.1630643656360732e-19,2.8771781979401101e-19,1.7187320366448982e-19,3.539432083761732e-19,-1.6343587210068734e-20
