Physical Time (s),ea_top Monitor (W): top_cv1,ea_top Monitor (W): top_cv2,ea_top Monitor (W): top_cv3,ea_top Monitor (W): top_cv4,ea_top Monitor (W): top_cv5,ea_top Monitor (W): top_cv6,ea_top Monitor (W): top_cv7
7.11975,6.4452313599176867e-12,2.680918537295771e-12,2.3293833341935889e-12,2.5435903843875168e-12,3.3991264432650311e-12,8.3212939701008256e-12,1.1649588966029324e-11
7.12,6.4436764606095084e-12,2.6799575196979447e-12,2.3288689539920477e-12,2.5436442226364666e-12,3.3992631675121995e-12,8.321597719447609e-12,1.1648692514571526e-11
7.12025,6.4421216422511887e-12,2.6789926216151741e-12,2.3283534619837624e-12,2.5437012755927671e-12,3.3994021002478022e-12,8.3219123306864577e-12,1.1647801231672415e-11
7.1205,6.4405667218336827e-12,2.6780237529952982e-12,2.3278372095789812e-12,2.5437613571410652e-12,3.3995428224310156e-12,8.3222387169802068e-12,1.1646916178876877e-11
7.12075,6.4390114976444268e-12,2.6770508861353316e-12,2.3273203877123771e-12,2.5438240053799203e-12,3.3996850448540529e-12,8.3225779633621402e-12,1.1646041177009514e-11
7.121,6.4374557585037526e-12,2.6760740528752138e-12,2.3268030242365695e-12,2.5438885303401883e-12,3.3998285005418174e-12,8.3229307394986598e-12,1.1645181694173982e-11
7.12125,6.4358992824453126e-12,2.6750933307523739e-12,2.3262849997827384e-12,2.5439540973951063e-12,3.3999729043117571e-12,8.3232967442103642e-12,1.164434407124778e-11
7.1215,6.4343418493960997e-12,2.6741088541169251e-12,2.3257661459146619e-12,2.5440198024138421e-12,3.400117898833245e-12,8.3236745270573816e-12,1.1643533229512221e-11
7.12175,6.4327832372247842e-12,2.6731208102610498e-12,2.3252462784581157e-12,2.5440847805355186e-12,3.4002631528669616e-12,8.3240616212560752e-12,1.1642750747254101e-11
7.122,6.4312232280200025e-12,2.672129444377308e-12,2.3247251709013923e-12,2.5441482585258116e-12,3.4004084251685065e-12,8.3244551084485948e-12,1.1641994839972809e-11
7.12225,6.4296616240117341e-12,2.6711350708057232e-12,2.324202623495491e-12,2.5442096052327731e-12,3.4005536095484355e-12,8.3248524040972047e-12,1.1641261439191972e-11
7.1225,6.4280982382854761e-12,2.6701380826463864e-12,2.3236784921452504e-12,2.5442683516419078e-12,3.4006987105343974e-12,8.3252518439229522e-12,1.1640545596527124e-11
7.12275,6.4265328946281721e-12,2.6691389314389406e-12,2.3231528284579557e-12,2.5443242230472065e-12,3.4008437460627835e-12,8.3256529650225627e-12,1.1639842492596012e-11
7.123,6.4249654293333973e-12,2.668138115320541e-12,2.3226258935551784e-12,2.5443771345744836e-12,3.4009886248229499e-12,8.3260564074548846e-12,1.1639147118639568e-11
7.12325,6.4233957053347441e-12,2.6671361645020886e-12,2.3220980800364415e-12,2.5444271945526076e-12,3.4011331271778153e-12,8.3264636263892063e-12,1.1638454626484964e-11
7.1235,6.4218236229240245e-12,2.6661336162999503e-12,2.3215698245775527e-12,2.5444746818015615e-12,3.4012769686331453e-12,8.3268764808540389e-12,1.1637759872199667e-11
7.12375,6.4202491271254322e-12,2.6651309705405705e-12,2.3210415727146034e-12,2.5445200217369423e-12,3.4014199346614403e-12,8.3272968025070653e-12,1.1637057237391295e-11
7.124,6.4186722037617175e-12,2.6641286720999511e-12,2.3205137528255645e-12,2.5445637541406985e-12,3.4015619738115057e-12,8.3277259794913761e-12,1.1636340945298028e-11
7.12425,6.4170928909878964e-12,2.6631270728521877e-12,2.3199867263128259e-12,2.5446064915641092e-12,3.4017032435293956e-12,8.3281646247824173e-12,1.1635606234156349e-11
7.1245,6.4155112645761332e-12,2.6621264234037491e-12,2.3194607483231578e-12,2.5446488353756683e-12,3.4018439561906195e-12,8.3286121274098352e-12,1.1634850310591073e-11
7.12475,6.4139274354157081e-12,2.6611268552460713e-12,2.3189358824682893e-12,2.5446912721738119e-12,3.4019842749987512e-12,8.3290666594367311e-12,1.1634072515606956e-11
7.125,6.4123415184676923e-12,2.6601283691967134e-12,2.3184119995265877e-12,2.5447341274576184e-12,3.4021242131827815e-12,8.3295253163067196e-12,1.1633275076259986e-11
7.12525,6.4107536339218707e-12,2.659130856919081e-12,2.3178888098270984e-12,2.5447775570873208e-12,3.4022636410445592e-12,8.3299845759936784e-12,1.1632463982226797e-11
7.1255,6.4091638874688316e-12,2.6581341062520932e-12,2.3173659290162938e-12,2.5448216055712946e-12,3.4024023518847523e-12,8.3304408256411832e-12,1.1631647341623936e-11
7.12575,6.4075723474636119e-12,2.6571378453321096e-12,2.3168429689081837e-12,2.5448662993170882e-12,3.4025402220340764e-12,8.3308907516169514e-12,1.1630832707844695e-11
7.126,6.4059790510877449e-12,2.656141760183981e-12,2.3163195900912226e-12,2.5449117342407934e-12,3.4026773169019279e-12,8.3313316246689475e-12,1.1630027750524681e-11
7.12625,6.4043840072703934e-12,2.6551455523458619e-12,2.3157955733144662e-12,2.5449581020010729e-12,3.4028139741843514e-12,8.3317615370179311e-12,1.162923893267444e-11
7.1265,6.4027871994940401e-12,2.6541489716757709e-12,2.3152708716236388e-12,2.5450056408430801e-12,3.4029507537849594e-12,8.3321794661356456e-12,1.1628471761872755e-11
7.12675,6.401188607643151e-12,2.6531518526225973e-12,2.3147456613568836e-12,2.5450545307063161e-12,3.403088284442438e-12,8.3325853003935359e-12,1.1627731666976714e-11
7.127,6.3995882214157771e-12,2.652154122399125e-12,2.3142203392485467e-12,2.5451048663122377e-12,3.4032271413693782e-12,8.332979529797501e-12,1.1627022988774167e-11
7.12725,6.3979860664835456e-12,2.6511557898475727e-12,2.3136954334974236e-12,2.5451566627108577e-12,3.4033677374441263e-12,8.33336296677082e-12,1.1626348435535535e-11
7.1275,6.3963822288229314e-12,2.65015693587736e-12,2.3131715517731392e-12,2.5452099545653962e-12,3.4035103098962827e-12,8.3337366368620911e-12,1.162570890636137e-11
7.12775,6.3947768810972329e-12,2.6491576660712807e-12,2.3126492322598769e-12,2.5452648949847825e-12,3.4036550072203521e-12,8.3341018322480462e-12,1.1625102993394283e-11
7.128,6.3931703097122084e-12,2.6481580722211869e-12,2.3121288192079855e-12,2.5453218132550206e-12,3.403801970020893e-12,8.3344599566976907e-12,1.1624527927462817e-11
7.12825,6.3915629011445618e-12,2.6471581821226531e-12,2.3116105801782347e-12,2.5453812111356913e-12,3.4039514528698804e-12,8.3348125948476337e-12,1.1623981306875147e-11
7.1285,6.3899551692106687e-12,2.6461579263606949e-12,2.3110946884812659e-12,2.5454436663627438e-12,3.4041038415845987e-12,8.335161451268306e-12,1.1623461197617367e-11
7.12875,6.3883477114947629e-12,2.6451571188764275e-12,2.310581164373583e-12,2.5455097918273695e-12,3.404259731667445e-12,8.3355083711962856e-12,1.1622966273464743e-11
7.129,6.3867412004897048e-12,2.6441554560029536e-12,2.3100697651489881e-12,2.5455801295801352e-12,3.4044198142350001e-12,8.3358551568374495e-12,1.1622495437648567e-11
7.12925,6.3851363824293416e-12,2.6431525296144367e-12,2.3095599987840329e-12,2.5456550407400784e-12,3.4045847930791603e-12,8.3362037248893651e-12,1.1622048629307241e-11
7.1295,6.383534027841524e-12,2.6421478663335237e-12,2.3090512067386636e-12,2.5457346317483892e-12,3.4047553079871456e-12,8.336556278840041e-12,1.1621627050988235e-11
7.12975,6.3819348941121612e-12,2.6411409673179482e-12,2.3085426659316356e-12,2.5458187427816078e-12,3.4049319303002369e-12,8.3369156975474728e-12,1.1621231899799903e-11
7.13,6.3803397052881888e-12,2.6401313636163206e-12,2.3080337178811459e-12,2.5459069614814328e-12,3.4051151889190849e-12,8.3372856666021311e-12,1.1620864095702654e-11
7.13025,6.3787491065413248e-12,2.6391186511900494e-12,2.3075238516757335e-12,2.5459987515805474e-12,3.4053056399672444e-12,8.3376705765737845e-12,1.1620524358064791e-11
7.1305,6.3771636464073162e-12,2.6381025327581202e-12,2.3070128122231767e-12,2.5460936103448013e-12,3.4055039073616791e-12,8.3380748760175144e-12,1.1620212861639121e-11
7.13075,6.3755837582184723e-12,2.6370828503011119e-12,2.306500578205933e-12,2.5461912065991326e-12,3.4057106278339252e-12,8.3385023408043884e-12,1.1619928496520242e-11
7.131,6.3740097361010401e-12,2.6360595866004045e-12,2.3059873500550391e-12,2.5462914777182214e-12,3.4059264120304491e-12,8.3389554692939587e-12,1.161966854164684e-11
7.13125,6.3724417233025297e-12,2.6350328597866363e-12,2.3054735303899956e-12,2.5463946316281949e-12,3.4061516816667176e-12,8.3394351336873495e-12,1.1619428914770757e-11
7.1315,6.3708797215101551e-12,2.6340028951645808e-12,2.3049596443407401e-12,2.5465011372143169e-12,3.4063865983496891e-12,8.3399406991178669e-12,1.1619204984332438e-11
7.13175,6.3693235683226833e-12,2.6329699872395777e-12,2.3044462763155756e-12,2.5466116561547467e-12,3.4066310026200515e-12,8.3404705409698541e-12,1.1618992683629457e-11
7.132,6.3677729602346412e-12,2.631934449402315e-12,2.3039340019142136e-12,2.5467269679707325e-12,3.4068844289214046e-12,8.3410225621027649e-12,1.161878973180877e-11
7.13225,6.3662274456866115e-12,2.6308965821469427e-12,2.3034233232926901e-12,2.5468479093397526e-12,3.4071462285606247e-12,8.3415946307207254e-12,1.1618595819385566e-11
7.1325,6.3646864721952846e-12,2.6298566422749408e-12,2.3029145681736808e-12,2.5469752785589941e-12,3.4074157326534426e-12,8.3421847385589433e-12,1.1618411985406925e-11
7.13275,6.3631493857720517e-12,2.6288148288999481e-12,2.3024079081308781e-12,2.5471098071801562e-12,3.4076923457780493e-12,8.3427911799532739e-12,1.1618240201894978e-11
7.133,6.3616154681162893e-12,2.6277712756798901e-12,2.301903293224318e-12,2.5472520513284469e-12,3.4079756963164191e-12,8.3434126482527048e-12,1.161808252739557e-11
7.13325,6.360083936614096e-12,2.626726072948249e-12,2.3014006254667118e-12,2.5474022725754596e-12,3.4082656000153326e-12,8.344048493591468e-12,1.1617941508507868e-11
7.1335,6.3585539878871347e-12,2.6256792679358192e-12,2.3008998021208708e-12,2.5475603949617555e-12,3.408561907879887e-12,8.3446988339951153e-12,1.1617819606540142e-11
7.13375,6.3570248453793056e-12,2.6246308947030569e-12,2.300400725768161e-12,2.5477259301827552e-12,3.4088643785640444e-12,8.3453644563224727e-12,1.1617719269353945e-11
7.134,6.3554957463668262e-12,2.6235810178911506e-12,2.2999032693836478e-12,2.5478980008954619e-12,3.4091724788546995e-12,8.3460465350616735e-12,1.1617641885045239e-11
7.13425,6.3539659954294737e-12,2.6225297491098406e-12,2.2994072884157017e-12,2.5480754343538399e-12,3.4094853843857821e-12,8.3467463021330157e-12,1.161758746698578e-11
7.1345,6.3524349843253808e-12,2.6214772170331079e-12,2.2989126546135634e-12,2.5482569472429486e-12,3.4098020135691473e-12,8.3474646387954015e-12,1.1617554763245945e-11
7.13475,6.3509022184075604e-12,2.6204235797624523e-12,2.2984192606671651e-12,2.5484412955218012e-12,3.4101211697630386e-12,8.3482019183835703e-12,1.1617542584829379e-11
7.135,6.3493673281398323e-12,2.6193690118268642e-12,2.2979270339799377e-12,2.5486273636718563e-12,3.4104416717355631e-12,8.3489579231026714e-12,1.1617550443023312e-11
7.13525,6.3478300801971948e-12,2.6183137006058525e-12,2.2974358617318764e-12,2.548814203905202e-12,3.4107624905283823e-12,8.3497316888460971e-12,1.1617578179492351e-11
7.1355,6.3462903787825267e-12,2.6172578281391925e-12,2.2969455390911478e-12,2.5490010015352621e-12,3.4110828470358521e-12,8.3505214244383462e-12,1.1617625988582893e-11
7.13575,6.3447482639561592e-12,2.6162015542125217e-12,2.2964557734587271e-12,2.5491871127482446e-12,3.4114022539724423e-12,8.351324559459401e-12,1.1617693810543852e-11
7.136,6.3432039447786564e-12,2.6151450161159237e-12,2.2959662208110445e-12,2.5493720492984931e-12,3.4117205113928687e-12,8.3521379408653544e-12,1.161778118332163e-11
7.13625,6.3416577517469309e-12,2.6140883183077018e-12,2.2954764950807426e-12,2.5495554438320269e-12,3.4120375744955768e-12,8.352958118864499e-12,1.1617886869244536e-11
7.1365,6.3401101565175384e-12,2.6130315468199408e-12,2.2949862337818275e-12,2.5497370279545966e-12,3.4123535353023202e-12,8.3537818368033215e-12,1.1618008928737032e-11
7.13675,6.3385617142975828e-12,2.6119747619637916e-12,2.2944950317912461e-12,2.5499165750596093e-12,3.4126684894446158e-12,8.3546066869042888e-12,1.1618144592469683e-11
7.137,6.3370130523521289e-12,2.6109180133025789e-12,2.2940024656425075e-12,2.5500938512688489e-12,3.4129825239481143e-12,8.3554316184684423e-12,1.1618291354346996e-11
7.13725,6.3354648601535016e-12,2.6098613579384014e-12,2.2935081762999282e-12,2.5502685964612618e-12,3.4132957713805274e-12,8.3562572866645611e-12,1.1618447815235529e-11
7.1375,6.3339178948219307e-12,2.6088048768748727e-12,2.2930118565679704e-12,2.5504405415390273e-12,3.4136084229587621e-12,8.3570858651487809e-12,1.1618613076650926e-11
7.13775,6.3323729453457605e-12,2.6077486698463539e-12,2.292513303806733e-12,2.5506094063709401e-12,3.4139207224283998e-12,8.3579204623927673e-12,1.1618786387245154e-11
7.138,6.3308308411688959e-12,2.6066928739189417e-12,2.292012361729227e-12,2.550774935550364e-12,3.4142329680337484e-12,8.3587642422465209e-12,1.1618966238967217e-11
7.13825,6.329292457223098e-12,2.6056376579027592e-12,2.2915089046721794e-12,2.5509369144674421e-12,3.414545417260107e-12,8.3596195225053154e-12,1.161914968525325e-11
7.1385,6.3277587229118441e-12,2.6045832139700123e-12,2.2910028995538628e-12,2.5510951645969343e-12,3.4148582025236356e-12,8.3604871789101345e-12,1.1619332237921783e-11
7.13875,6.3262305656215685e-12,2.6035297631338968e-12,2.2904944183396867e-12,2.5512495547500372e-12,3.4151713383857669e-12,8.3613664104777751e-12,1.1619508091909141e-11
7.139,6.3247089265639956e-12,2.6024775449912072e-12,2.2899836164076965e-12,2.5514000070490508e-12,3.4154848239579361e-12,8.3622550935991378e-12,1.1619672110476675e-11
7.13925,6.3231947769030774e-12,2.6014268278975159e-12,2.2894707165522839e-12,2.5515465409732849e-12,3.4157987386783524e-12,8.3631505101392587e-12,1.1619821365459577e-11
7.1395,6.3216890701181284e-12,2.6003778902472145e-12,2.2889559254176394e-12,2.5516893350144297e-12,3.4161133458209272e-12,8.3640501888260915e-12,1.1619955199644678e-11
7.13975,6.3201928083233938e-12,2.5993310365193824e-12,2.2884395713497457e-12,2.5518287191102581e-12,3.4164290766950495e-12,8.3649525706727348e-12,1.1620074898220073e-11
7.14,6.3187069381162117e-12,2.5982865985151436e-12,2.2879221414481523e-12,2.5519651669747564e-12,3.4167464669595019e-12,8.3658573960949552e-12,1.1620183004957331e-11
7.14025,6.3172323777729767e-12,2.5972449578098043e-12,2.2874042123527785e-12,2.552099223746854e-12,3.4170659190730221e-12,8.3667654723852131e-12,1.1620282958975307e-11
7.1405,6.3157699901121898e-12,2.5962065350168381e-12,2.2868863984660179e-12,2.5522313880360186e-12,3.4173875148021038e-12,8.3676782565365702e-12,1.1620379258843441e-11
7.14075,6.3143205737335065e-12,2.5951717758982191e-12,2.2863692666452481e-12,2.5523620852985887e-12,3.4177109441482252e-12,8.3685974334927133e-12,1.1620477727906132e-11
7.141,6.3128848491918042e-12,2.5941411426313842e-12,2.2858533626870748e-12,2.552491688626176e-12,3.4180356185995589e-12,8.3695246068337408e-12,1.1620584111261759e-11
7.14125,6.3114634486127456e-12,2.5931150806921304e-12,2.2853392096676516e-12,2.5526206237312698e-12,3.4183609056771377e-12,8.3704611382378735e-12,1.1620703088664708e-11
7.1415,6.310056900045945e-12,2.5920940150097096e-12,2.2848273320477183e-12,2.5527494314707476e-12,3.4186863581722292e-12,8.3714081018151165e-12,1.1620838375430511e-11
7.14175,6.3086656755656687e-12,2.5910783072777197e-12,2.2843182473362105e-12,2.5528787801587951e-12,3.4190118769949434e-12,8.3723662818266045e-12,1.162099249625591e-11
7.142,6.3072901230446007e-12,2.5900682498782682e-12,2.2838124309212459e-12,2.5530094340505263e-12,3.4193377133566947e-12,8.3733361062090319e-12,1.1621166956845032e-11
7.14225,6.3059305455847105e-12,2.5890640763666916e-12,2.2833103048380042e-12,2.5531421345978338e-12,3.4196644119871691e-12,8.3743176166194467e-12,1.1621362406887308e-11
7.1425,6.3045871604175775e-12,2.5880659587079767e-12,2.282812248697208e-12,2.5532775297312433e-12,3.4199926462835754e-12,8.3753104463958578e-12,1.1621577562231031e-11
7.14275,6.3032600728637342e-12,2.587074022400997e-12,2.2823186433625436e-12,2.5534161372670703e-12,3.4203230447933309e-12,8.376313778786408e-12,1.1621810223883093e-11
7.143,6.3019492774066935e-12,2.5860883598741186e-12,2.2818298701972158e-12,2.5535582822686954e-12,3.4206560902481362e-12,8.3773266408960396e-12,1.1622058091597192e-11
7.14325,6.3006546637801392e-12,2.5851090584988267e-12,2.2813463097152234e-12,2.5537041168082509e-12,3.420992116349396e-12,8.3783481421243543e-12,1.1622318697418268e-11
7.1435,6.2993759956335739e-12,2.5841362131676916e-12,2.2808682811439336e-12,2.5538535767305363e-12,3.4213313195678757e-12,8.3793777132707498e-12,1.162258945538411e-11
7.14375,6.2981128736772951e-12,2.5831699156516148e-12,2.280396095195794e-12,2.5540064283127367e-12,3.4216738517958847e-12,8.3804153696604628e-12,1.162286801141772e-11
7.144,6.2968647703086417e-12,2.5822102295121784e-12,2.2799299955133735e-12,2.5541623405617467e-12,3.4220198819480691e-12,8.3814617435546619e-12,1.1623151322575044e-11
7.14425,6.2956310205122625e-12,2.5812571706357549e-12,2.2794700816757194e-12,2.5543209824625401e-12,3.4223696091101208e-12,8.3825180328833008e-12,1.1623437358100951e-11
7.1445,6.2944108354485199e-12,2.5803106991284359e-12,2.2790162761704694e-12,2.5544820936661809e-12,3.4227231851441504e-12,8.383585823028944e-12,1.162372482544575e-11
7.14475,6.293203327800774e-12,2.5793706361907457e-12,2.2785682625349333e-12,2.5546455209427583e-12,3.42308070035697e-12,8.3846669476872776e-12,1.1624012303237618e-11
7.145,6.2920074755652864e-12,2.578436669930787e-12,2.2781255189437583e-12,2.5548111780752891e-12,3.4234421905213053e-12,8.3857633194107171e-12,1.1624297953667466e-11
7.14525,6.2908222040966165e-12,2.5775083142574444e-12,2.2776873445680037e-12,2.5549790084618035e-12,3.4238076869341511e-12,8.3868766277342895e-12,1.1624580735004407e-11
7.1455,6.2896463878110117e-12,2.5765849232122219e-12,2.2772528859806666e-12,2.5551489966223985e-12,3.4241772888488203e-12,8.3880080510137292e-12,1.1624861640214374e-11
7.14575,6.2884788335599687e-12,2.5756656873609327e-12,2.2768212202344092e-12,2.5553211631489187e-12,3.4245512385579457e-12,8.3891580260839077e-12,1.1625144164607532e-11
7.146,6.2873183628422179e-12,2.5747496512983827e-12,2.2763914112317744e-12,2.5554956171708369e-12,3.4249298732802862e-12,8.390325935680121e-12,1.1625433214311859e-11
7.14625,6.2861637867972399e-12,2.5738357784317016e-12,2.2759625986254692e-12,2.5556725607396236e-12,3.4253136278918547e-12,8.3915101152721764e-12,1.162573419517242e-11
7.1465,6.2850139612083805e-12,2.5729230072672777e-12,2.2755340964044079e-12,2.5558522668712133e-12,3.4257029081840861e-12,8.3927079806490052e-12,1.1626051679818436e-11
7.14675,6.2838677701395876e-12,2.5720103297051558e-12,2.2751054820827718e-12,2.556035056635733e-12,3.42609801682052e-12,8.3939163299381028e-12,1.1626388789936216e-11
7.147,6.2827241661041488e-12,2.5710968758496611e-12,2.274676623865707e-12,2.5562211776591636e-12,3.4264990671607074e-12,8.3951317148189009e-12,1.1626746812276923e-11
7.14725,6.2815821827169905e-12,2.5701819431387337e-12,2.2742476521925151e-12,2.5564107184702181e-12,3.4269059531499988e-12,8.3963509959766388e-12,1.1627124962326754e-11
7.1475,6.2804409283495451e-12,2.5692650269863635e-12,2.273818892688424e-12,2.5566035420694918e-12,3.4273184080492152e-12,8.3975717641548992e-12,1.1627520295138233e-11
