Physical Time (s),massspec_vol Monitor (J): cv1,massspec_vol Monitor (J): cv2,massspec_vol Monitor (J): cv3,massspec_vol Monitor (J): cv4,massspec_vol Monitor (J): cv5,massspec_vol Monitor (J): cv6,massspec_vol Monitor (J): cv7
5.43375,6.2546238182199913e-15,4.0756872745432569e-15,3.5455638762230003e-15,3.0378682195080499e-15,2.8971608311130624e-15,5.7431369246660099e-15,9.8107454205532577e-15
5.434,6.25477592147523e-15,4.0696531822917809e-15,3.5584271240553606e-15,3.0299731424999318e-15,2.9046127963839645e-15,5.7400353831141429e-15,9.8493117244474412e-15
5.43425,6.2962678459358885e-15,4.070424380522534e-15,3.5467040174481903e-15,3.0281652293933428e-15,2.9189319041033049e-15,5.7791443311029816e-15,9.8505994599642595e-15
5.4345,6.3056683257504924e-15,4.0636255495563582e-15,3.5529882643806453e-15,3.0260545794852181e-15,2.898123121644764e-15,5.7997660351339043e-15,9.8858904693291836e-15
5.43475,6.2970962191803116e-15,4.048314614202216e-15,3.569735742864848e-15,3.0410958161068795e-15,2.9010484683441218e-15,5.7577861731217048e-15,9.8463677332701877e-15
5.435,6.2712021728137527e-15,4.0454873782944077e-15,3.565241146153157e-15,3.0317365247525498e-15,2.9121211558011508e-15,5.7978663320621853e-15,9.809230834979933e-15
5.43525,6.2564384783808171e-15,4.0494800164052031e-15,3.5803067988859807e-15,3.0315033403451876e-15,2.901252525526064e-15,5.7806467425754845e-15,9.8612437384383396e-15
5.4355,6.2860551792971899e-15,4.0310114779755207e-15,3.5675735758832582e-15,3.0326635979766546e-15,2.9176742780465437e-15,5.7806951293125759e-15,9.8581518179836352e-15
5.43575,6.2817956005531331e-15,4.0303569275841545e-15,3.5672187417813945e-15,3.0533349516799331e-15,2.9157454357926633e-15,5.7479608693769082e-15,9.8747054937549463e-15
5.436,6.2979821662397677e-15,4.0220093843588645e-15,3.5579140867947772e-15,3.052504332803675e-15,2.9102332165448509e-15,5.7783476497040179e-15,9.8128378692472594e-15
5.43625,6.2970752522350861e-15,4.0098446533633562e-15,3.5636086100504317e-15,3.0376204679271155e-15,2.9222743570042692e-15,5.7485543466517003e-15,9.8653910485886456e-15
5.4365,6.3000719102762049e-15,4.0057298716920693e-15,3.5785942591972501e-15,3.0412480552721269e-15,2.9239342902174635e-15,5.7732820439052838e-15,9.8272862208624966e-15
5.43675,6.3284297417704313e-15,4.0028891834636642e-15,3.5767838194333744e-15,3.0540095790247393e-15,2.9281089052057905e-15,5.7864188933059923e-15,9.8350706316844971e-15
5.437,6.2690392338386689e-15,4.0006324816926605e-15,3.5842319805097476e-15,3.0552624539867498e-15,2.9273026108581777e-15,5.7366358025245616e-15,9.8625842392969532e-15
5.43725,6.2742760753883623e-15,3.9883140822400017e-15,3.5790936030183093e-15,3.0476693238189973e-15,2.9209605613544631e-15,5.7962953965071258e-15,9.8862447137048018e-15
5.4375,6.2915207895024962e-15,3.9880128709899307e-15,3.5900379404442453e-15,3.0340704399672228e-15,2.9204775443096052e-15,5.7771883369984488e-15,9.902973758129734e-15
5.43775,6.2880085686743568e-15,3.9777871822928873e-15,3.5961328927642607e-15,3.0474240612802761e-15,2.9150574195750581e-15,5.7432928866367473e-15,9.8742723304510839e-15
5.438,6.3303594392111232e-15,3.9645773427092867e-15,3.5905925654904942e-15,3.058916182947699e-15,2.8945807200802592e-15,5.7770941851545601e-15,9.8675542296718749e-15
5.43825,6.2666869360291454e-15,3.9727371806730881e-15,3.5864260106769067e-15,3.0594264062376391e-15,2.9170649682655706e-15,5.7458455287412629e-15,9.8551882703630072e-15
5.4385,6.2866576753218701e-15,3.9554798598492875e-15,3.58906542397093e-15,3.0473887840619929e-15,2.9231184431738493e-15,5.739595759582547e-15,9.8795732313584886e-15
5.43875,6.3079074548817766e-15,3.9434639424632297e-15,3.6084358085650469e-15,3.0557030785675471e-15,2.9078031988088948e-15,5.7506715425304273e-15,9.8314247071135941e-15
5.439,6.3011126438806859e-15,3.9297496223762112e-15,3.6114484574324867e-15,3.0534285139966078e-15,2.929092971347267e-15,5.7799346110534709e-15,9.7984374355258559e-15
5.43925,6.3176436734700516e-15,3.9371700086147414e-15,3.61519643418141e-15,3.0561479007442403e-15,2.9410618950436352e-15,5.7631721891353695e-15,9.852731334603001e-15
5.4395,6.3531241503828952e-15,3.9325657451552627e-15,3.6343044243100393e-15,3.0505395380524406e-15,2.9211572768131345e-15,5.7590720983701979e-15,9.8415021154178019e-15
5.43975,6.3199501182216437e-15,3.9175779433380488e-15,3.617227999386679e-15,3.0667200459513196e-15,2.937498656061692e-15,5.7812591219202939e-15,9.8657967447322402e-15
5.44,6.2897550527486769e-15,3.9122753928084732e-15,3.6319272006219099e-15,3.0592006406750839e-15,2.9415463601273877e-15,5.7954852283325822e-15,9.8363874140910478e-15
5.44025,6.2824564568295662e-15,3.9015528769173658e-15,3.6370248787079405e-15,3.065405200276844e-15,2.9378860389276722e-15,5.7661962364196865e-15,9.8556800474792187e-15
5.4405,6.2944617254462924e-15,3.8944518054361901e-15,3.6309679410554591e-15,3.0777311222456218e-15,2.931188638200647e-15,5.7820022580393526e-15,9.8397994033413627e-15
5.44075,6.3205000733810366e-15,3.8847714989628601e-15,3.6316852005025522e-15,3.0792266577785389e-15,2.9529747455552274e-15,5.7599073808302633e-15,9.8238702551166354e-15
5.441,6.3167217818290713e-15,3.86958738309207e-15,3.6505473605896678e-15,3.0745529227464813e-15,2.9460472394778261e-15,5.7811952060977522e-15,9.8348907896985027e-15
5.44125,6.2974147015278262e-15,3.8717581923271404e-15,3.6500187710976048e-15,3.0738213320037119e-15,2.9708552987864487e-15,5.7451310355327471e-15,9.8419291386259119e-15
5.4415,6.308993330184611e-15,3.8551557946203813e-15,3.6492141701423721e-15,3.079660579600927e-15,2.9595538705399586e-15,5.783839577962974e-15,9.816512915346968e-15
5.44175,6.2789519206450836e-15,3.8479950358909879e-15,3.6664225167077991e-15,3.08839239168626e-15,2.9544359899761668e-15,5.8109892419176131e-15,9.831570407083801e-15
5.442,6.3218018607333684e-15,3.8356980571850263e-15,3.6444984109315779e-15,3.0563458112577145e-15,2.9573415192517388e-15,5.8113730587232024e-15,9.8857722502582574e-15
5.44225,6.2940379047170313e-15,3.8210782029555318e-15,3.6681267744136741e-15,3.0699269912280485e-15,2.9396982738063611e-15,5.7849399010103199e-15,9.8464319924014273e-15
5.4425,6.3457000876821016e-15,3.8194071170978068e-15,3.6837056597612931e-15,3.0742783987662308e-15,2.9251794997840872e-15,5.7418696078413701e-15,9.8377223752983089e-15
5.44275,6.3015306723233409e-15,3.8098367567669595e-15,3.6822068444583548e-15,3.0813415702459659e-15,2.9403380552739244e-15,5.8264795136419642e-15,9.8671396767799602e-15
5.443,6.3390776809376528e-15,3.8038745085491049e-15,3.6853026053487898e-15,3.0924329441701735e-15,2.9455510718580235e-15,5.7534186028392703e-15,9.8564092352254806e-15
5.44325,6.3211937979220565e-15,3.7886052155894005e-15,3.6834629781893437e-15,3.0845945956796595e-15,2.9479215283153636e-15,5.8045162326033489e-15,9.7980320855704443e-15
5.4435,6.3359313516213255e-15,3.7863204417305481e-15,3.6977185677362586e-15,3.0917286232627458e-15,2.9521212631858145e-15,5.7480790273843056e-15,9.8705374214091147e-15
5.44375,6.3606170317576824e-15,3.7742242265998983e-15,3.7044529014277632e-15,3.1036502797626481e-15,2.9457605178269894e-15,5.7782197342769809e-15,9.8690599273036485e-15
5.444,6.3140242089399114e-15,3.7630664941750003e-15,3.713693235078797e-15,3.1004252835829067e-15,2.9557787535653771e-15,5.764366362999508e-15,9.7847383250581028e-15
5.44425,6.32353497832926e-15,3.7576673438341589e-15,3.7043552345190901e-15,3.0954093347197292e-15,2.9674946792163408e-15,5.816081582757364e-15,9.7923748059596234e-15
5.4445,6.3572964858551939e-15,3.7412756456619473e-15,3.6963528083717395e-15,3.0970211931293163e-15,2.9489627509306941e-15,5.79274091216257e-15,9.8613064778282627e-15
5.44475,6.346748819590516e-15,3.7359564637542686e-15,3.7143859122142804e-15,3.0916063478537525e-15,2.961777727410199e-15,5.7811099218816989e-15,9.7927228371788904e-15
5.445,6.3278420643187511e-15,3.7320978945173666e-15,3.7144889898974129e-15,3.1078769269255102e-15,2.9752420185249641e-15,5.8114311256489947e-15,9.8637840159850171e-15
5.44525,6.3426129009469346e-15,3.7148946621933392e-15,3.7233416874344192e-15,3.0963733825193232e-15,2.9711646399969151e-15,5.7735788923754405e-15,9.8097910931009375e-15
5.4455,6.3281462240664793e-15,3.7000115559828612e-15,3.7256864413173763e-15,3.1013543494054961e-15,2.9622356838065081e-15,5.7857297841602618e-15,9.8375213701686603e-15
5.44575,6.3345437404864636e-15,3.6995279560166681e-15,3.7439338895299637e-15,3.1175524968705011e-15,2.9550107151944181e-15,5.784222125022415e-15,9.7821526255408684e-15
5.446,6.3162134472366064e-15,3.6870034146161674e-15,3.7346157652043401e-15,3.098760870285894e-15,2.9697973314512476e-15,5.7806645598524581e-15,9.8062212803253562e-15
5.44625,6.3227015663125775e-15,3.6813305354558347e-15,3.7466291380827367e-15,3.1024553962636656e-15,2.94148733150548e-15,5.8213381953933524e-15,9.8686202172021097e-15
5.4465,6.3445176140572651e-15,3.6687361787448636e-15,3.7498601882274577e-15,3.0974749159458814e-15,2.9593841074359177e-15,5.8065893893577714e-15,9.8421043331746685e-15
5.44675,6.3468626791136851e-15,3.6598296754511166e-15,3.7652395253323918e-15,3.1197019757999766e-15,2.9669012254288291e-15,5.758721468731628e-15,9.7937585198345272e-15
5.447,6.3339640909457734e-15,3.6415134856109417e-15,3.7641009964168159e-15,3.1148433012188163e-15,2.9621710964114725e-15,5.7699130147158264e-15,9.8176363942205153e-15
5.44725,6.3412584447039511e-15,3.6378240132557438e-15,3.7607477683301178e-15,3.119578186799292e-15,2.970511861534502e-15,5.7688287725803133e-15,9.8486679366794181e-15
5.4475,6.3614383927438174e-15,3.6269697605119162e-15,3.7632238424301607e-15,3.1005323048875127e-15,2.9688258503978101e-15,5.8074589468390068e-15,9.8698289294370348e-15
5.44775,6.3208827192957781e-15,3.6163872116848516e-15,3.7832242350695657e-15,3.1146918888307285e-15,2.9565631088079194e-15,5.7999899438435282e-15,9.8329800273110626e-15
5.448,6.3869989215968573e-15,3.6038032309959268e-15,3.7812644660288437e-15,3.1191362033270165e-15,2.97448882102584e-15,5.808537172451308e-15,9.8744766846428441e-15
5.44825,6.3720418989559195e-15,3.5975765582324761e-15,3.7840970455403711e-15,3.122222759680873e-15,2.9749066082855164e-15,5.8414165122165643e-15,9.8409902605325842e-15
5.4485,6.3725439814301213e-15,3.5832131594330894e-15,3.7987984959069151e-15,3.1332356235991854e-15,2.9614863417360803e-15,5.8031673610194233e-15,9.8357308466606611e-15
5.44875,6.3587149861332896e-15,3.5730640592473508e-15,3.7981827475196005e-15,3.1312725240149648e-15,2.9818587747018683e-15,5.7966908844047332e-15,9.785914404836128e-15
5.449,6.3499846802092058e-15,3.5646282556215538e-15,3.7986822662469012e-15,3.1293148849497755e-15,3.0144569012097453e-15,5.7900848741150356e-15,9.8728507825714287e-15
5.44925,6.3760870243171687e-15,3.551538275605239e-15,3.8008995078516209e-15,3.1351376472438887e-15,2.9638466279225139e-15,5.8051292246514504e-15,9.8187007164343296e-15
5.4495,6.3820006882002957e-15,3.546761143090226e-15,3.8095883125516447e-15,3.1256558571121825e-15,2.9699008831443016e-15,5.8379696524653534e-15,9.8642750590712807e-15
5.44975,6.3822651053311295e-15,3.5476457132898083e-15,3.8195292307359576e-15,3.1301423663497102e-15,2.968973170294513e-15,5.7831041963998065e-15,9.8676836553201525e-15
5.45,6.3726284268602443e-15,3.5324773139180767e-15,3.8124452577653771e-15,3.119958281265373e-15,2.9912772082292531e-15,5.780659759278774e-15,9.8092505283512007e-15
5.45025,6.4004167146193215e-15,3.5179037238363852e-15,3.8169029179284391e-15,3.1237932974216634e-15,2.9777927122474088e-15,5.7766823418260325e-15,9.8666910739586705e-15
5.4505,6.3791682910902817e-15,3.5199648653589408e-15,3.8196595593882126e-15,3.1301813372499852e-15,2.9797945680878897e-15,5.8281054517830063e-15,9.8270217906443847e-15
5.45075,6.3570804283749484e-15,3.4944542603739696e-15,3.830422343208052e-15,3.1414920104457286e-15,2.9993294663091319e-15,5.8358776846700677e-15,9.8055984139870483e-15
5.451,6.4151517877859276e-15,3.4899221934650275e-15,3.8361461369129977e-15,3.1391630827451525e-15,3.0009249639813212e-15,5.8188154783373504e-15,9.8375442087664623e-15
5.45125,6.3925930108129593e-15,3.4889637047007463e-15,3.8475150421416319e-15,3.1436669843055518e-15,2.9879668606969958e-15,5.840670957371996e-15,9.8417898721442314e-15
5.4515,6.3583581727415983e-15,3.4763818713002029e-15,3.8359195747511778e-15,3.1504284637490777e-15,2.9923553802129562e-15,5.7978443663069717e-15,9.8393605312142578e-15
5.45175,6.3849513977640813e-15,3.4682689307199607e-15,3.8545082887900608e-15,3.161630207371874e-15,2.9755021699791397e-15,5.8104253252546862e-15,9.8394706435332287e-15
5.452,6.3633325521994455e-15,3.4575944485158302e-15,3.8371543084308788e-15,3.1530982472841351e-15,2.9795402259996756e-15,5.8211098509862983e-15,9.826756049762475e-15
5.45225,6.3651115887565133e-15,3.4384989790161697e-15,3.8360734297694177e-15,3.1553781313391276e-15,2.9774508437285047e-15,5.7640789584880011e-15,9.7854011995527598e-15
5.4525,6.3940431333903951e-15,3.4388051988295651e-15,3.8616955012312222e-15,3.1410546839927761e-15,2.9841335559217907e-15,5.8547604427774456e-15,9.8256774609762387e-15
5.45275,6.3907209774298198e-15,3.4222921428520247e-15,3.8593284348381327e-15,3.1529113824639624e-15,2.9946106829772859e-15,5.8220666890303095e-15,9.8345408703077825e-15
5.453,6.3814489461283107e-15,3.4154302933870357e-15,3.856664739389696e-15,3.1663396476161927e-15,2.9986240381607336e-15,5.8160225545323062e-15,9.8161177189530406e-15
5.45325,6.412171813263575e-15,3.4124853200981379e-15,3.8632567783079764e-15,3.1593633095874813e-15,3.0009607340806544e-15,5.832837789609685e-15,9.8137357584662169e-15
5.4535,6.4084931713737574e-15,3.3973396661441127e-15,3.8615327309287557e-15,3.1542230752901845e-15,3.0013527347720342e-15,5.8604528644058547e-15,9.8052967858920486e-15
5.45375,6.3813104912530522e-15,3.3903537949264053e-15,3.8639246563609348e-15,3.1681434888764305e-15,2.9844234774729971e-15,5.8532585959551333e-15,9.8123409622583552e-15
5.454,6.4447485494960527e-15,3.3823864199817418e-15,3.8728509854149215e-15,3.1427067059070859e-15,3.011599467272911e-15,5.8435121432308703e-15,9.8367039737698029e-15
5.45425,6.4048623485885362e-15,3.3741813095473927e-15,3.8860069175515729e-15,3.1649828787082106e-15,3.0156966644506908e-15,5.8314081806196307e-15,9.8090860236108137e-15
5.4545,6.4053607754460191e-15,3.3680776030528824e-15,3.8776766990883562e-15,3.1571272931840025e-15,3.0155074492920423e-15,5.8148676370118882e-15,9.8345916459766272e-15
5.45475,6.3831418116199317e-15,3.355067705358833e-15,3.8902747082665452e-15,3.1537079810340374e-15,3.0159613188524231e-15,5.8660557640050907e-15,9.8108646566097e-15
5.455,6.3957583123092356e-15,3.3534405451199812e-15,3.8823097072307233e-15,3.1653928757139485e-15,3.0018698696306909e-15,5.8380696105100103e-15,9.8129486840458598e-15
5.45525,6.4055008520572951e-15,3.3442084179604927e-15,3.8859791626902573e-15,3.1824345192492571e-15,3.0115753002187732e-15,5.8172954561589677e-15,9.7891521774725967e-15
5.4555,6.4196668732414526e-15,3.3265390203753712e-15,3.8785760049962426e-15,3.1587002129090538e-15,3.0199697318680862e-15,5.8323711537939085e-15,9.786724097064893e-15
5.45575,6.3842621089603268e-15,3.3300571952464402e-15,3.8963185947236901e-15,3.173104902789019e-15,3.0191115054702214e-15,5.8624568923194743e-15,9.8384986316927798e-15
5.456,6.3858505635135298e-15,3.3125497381600267e-15,3.8843204473335033e-15,3.1775146267385628e-15,3.0241359944535381e-15,5.8828446456146638e-15,9.8423339600864828e-15
5.45625,6.4324916460489249e-15,3.3109777321740463e-15,3.8814456279444004e-15,3.1736677155734579e-15,3.0190696201773312e-15,5.8305315446064809e-15,9.7942894579556805e-15
5.4565,6.4135122041746471e-15,3.3108323306173962e-15,3.9222113974465054e-15,3.184421466405042e-15,3.0217780371546832e-15,5.8348704314001027e-15,9.8311731282756189e-15
5.45675,6.4307894895223327e-15,3.2989506434048353e-15,3.9072785984616693e-15,3.1834014929691393e-15,3.0297589904156393e-15,5.8071388898993502e-15,9.7733180577282348e-15
5.457,6.3754604940632052e-15,3.2945129209433927e-15,3.9071011457041054e-15,3.1885015024712951e-15,3.0083369522733067e-15,5.8361715039239322e-15,9.7447830328591885e-15
5.45725,6.404727665680637e-15,3.2795122112758815e-15,3.9049261302568973e-15,3.1700404060990008e-15,3.0231372009225209e-15,5.8560696235733685e-15,9.8048736181972979e-15
5.4575,6.4361767451499729e-15,3.2753680583834538e-15,3.8964797216702353e-15,3.1866611028446208e-15,3.0357131768563767e-15,5.8557831800667172e-15,9.8078171057242459e-15
5.45775,6.4523025645899713e-15,3.2702481538467577e-15,3.9215492102164147e-15,3.1806184064088577e-15,3.0239071092546179e-15,5.8544022284358208e-15,9.7790665573676181e-15
5.458,6.436220466435802e-15,3.2605483368648727e-15,3.9115393067748769e-15,3.184924374738086e-15,3.0192813327182184e-15,5.8543164321681849e-15,9.789864268288127e-15
5.45825,6.4441389179087463e-15,3.258989019020732e-15,3.9279329834144678e-15,3.177267509393923e-15,3.0096726407841603e-15,5.8239159651335527e-15,9.8373601255183938e-15
5.4585,6.4502436704934126e-15,3.2424761326177088e-15,3.8988601631032971e-15,3.2012316244783257e-15,3.0097986972405909e-15,5.8771083014334913e-15,9.8600257149016142e-15
5.45875,6.423293516498179e-15,3.2491142612740179e-15,3.9175378615824587e-15,3.1908332640430581e-15,3.0212790699129258e-15,5.8680172429860294e-15,9.824436612383954e-15
5.459,6.426828493584796e-15,3.2368663591629483e-15,3.9123563678061125e-15,3.1770581043525037e-15,3.0128393355832254e-15,5.8489539010315885e-15,9.7550006548443191e-15
5.45925,6.4500215037063142e-15,3.2303938317523749e-15,3.9208646998525236e-15,3.1747537458823605e-15,3.0419539123124859e-15,5.8781626618227921e-15,9.8178477060187929e-15
5.4595,6.4380752469952248e-15,3.2213878010242882e-15,3.9183951989315076e-15,3.1893712406399202e-15,3.0354984263156141e-15,5.844701025633383e-15,9.8106023087756043e-15
5.45975,6.4502388333417456e-15,3.225367252310411e-15,3.9103778870578342e-15,3.1920733795150541e-15,3.0364122617429436e-15,5.8572470503316853e-15,9.8677304877784618e-15
5.46,6.4038791294860528e-15,3.2098817559038087e-15,3.9226550802654712e-15,3.1944655530423794e-15,3.0354402312671148e-15,5.8740835152270992e-15,9.8427332411994211e-15
5.46025,6.4564234157991621e-15,3.2002182790013732e-15,3.9223255599365432e-15,3.1739858687594788e-15,3.0299033549416673e-15,5.8618882427179775e-15,9.7759477039247718e-15
5.4605,6.4457028564412e-15,3.1971513701328521e-15,3.9230718728916751e-15,3.2191254963488113e-15,3.0413377240375761e-15,5.8532963845873695e-15,9.7998250277319395e-15
5.46075,6.4016264344302307e-15,3.1892807386032511e-15,3.9274784117754782e-15,3.183919861920197e-15,3.0584441543066071e-15,5.8811867878235464e-15,9.8043538252769227e-15
5.461,6.4469425838316025e-15,3.1895738142162919e-15,3.924353386694202e-15,3.1923010610924312e-15,3.0334161921216412e-15,5.8589224783204525e-15,9.8159948061883199e-15
5.46125,6.3916900268040471e-15,3.1702288535922683e-15,3.9202268236794389e-15,3.1919221694627585e-15,3.049694619432473e-15,5.8606863292638098e-15,9.7997133397980479e-15
5.4615,6.4076147956691204e-15,3.1785870530769397e-15,3.9206044170657899e-15,3.1999330083913621e-15,3.0482570457258409e-15,5.8832150086092693e-15,9.8052421563406206e-15
