Physical Time (s),enth_flux_enthalpy_bot Monitor (W): bot_cv1,enth_flux_enthalpy_bot Monitor (W): bot_cv2,enth_flux_enthalpy_bot Monitor (W): bot_cv3,enth_flux_enthalpy_bot Monitor (W): bot_cv4,enth_flux_enthalpy_bot Monitor (W): bot_cv5,enth_flux_enthalpy_bot Monitor (W): bot_cv6,enth_flux_enthalpy_bot Monitor (W): bot_cv7
6.02275,-2.4000315343875149e-09,-4.9765687701689014e-10,-3.9454826240592207e-10,-3.641901185553081e-10,-4.0203158128969412e-10,-1.0032521406137755e-09,-1.4956211195004407e-09
6.023,-2.4018543622379089e-09,-4.9799638032672791e-10,-3.9483053968714359e-10,-3.6451491956098005e-10,-4.0225355330882629e-10,-1.0031203283823573e-09,-1.4943311877934185e-09
6.02325,-2.4036549376757877e-09,-4.98327822284334e-10,-3.9511164017828442e-10,-3.6485596761593417e-10,-4.0249978446140278e-10,-1.0030701851503316e-09,-1.4931441321278107e-09
6.0235,-2.4054308097001873e-09,-4.9864561131254054e-10,-3.9539141198910348e-10,-3.6521113806499545e-10,-4.0276835991126263e-10,-1.0031117616064357e-09,-1.4920480342023726e-09
6.02375,-2.4071694116703123e-09,-4.9894605631525856e-10,-3.9566830605854007e-10,-3.6557714631417285e-10,-4.0305558979498903e-10,-1.0032485915891738e-09,-1.4910291101508094e-09
6.024,-2.4088656605906482e-09,-4.9922589530168141e-10,-3.9594198120525495e-10,-3.6595053808222909e-10,-4.0335816238421661e-10,-1.0034874470620421e-09,-1.4900823682669306e-09
6.02425,-2.4104969465237468e-09,-4.9948901789630938e-10,-3.9620983126550102e-10,-3.6632749500086996e-10,-4.0367169917041321e-10,-1.003817528126617e-09,-1.4891922577979758e-09
6.0245,-2.4120589003034617e-09,-4.9973240038904365e-10,-3.964721219880231e-10,-3.6670432927838923e-10,-4.0399324967065915e-10,-1.0042409122215796e-09,-1.4883645660112332e-09
6.02475,-2.4135438255387513e-09,-4.9995719878898973e-10,-3.9672801323274168e-10,-3.6707842451361506e-10,-4.0432111040294541e-10,-1.0047533241371287e-09,-1.487603313183612e-09
6.025,-2.4149498033931488e-09,-5.0016201641449988e-10,-3.9697606655108122e-10,-3.67446903271109e-10,-4.0465401938265605e-10,-1.0053517758325457e-09,-1.4869181251575683e-09
6.02525,-2.4162585301719725e-09,-5.0035281353696427e-10,-3.9721283864266222e-10,-3.6780761324539645e-10,-4.0499204266458497e-10,-1.0060211970174578e-09,-1.4863078525888317e-09
6.0255,-2.4174714565458644e-09,-5.005277958261933e-10,-3.9743794214662732e-10,-3.6815838988145526e-10,-4.0533501076700205e-10,-1.0067576301472687e-09,-1.4857784491961394e-09
6.02575,-2.4185850117513228e-09,-5.0068696194703815e-10,-3.9764938834067191e-10,-3.6849764236520349e-10,-4.0568273619929094e-10,-1.0075517209650728e-09,-1.4853287555875015e-09
6.026,-2.4196009647344017e-09,-5.0082822323504087e-10,-3.9784549290397418e-10,-3.6882383303960025e-10,-4.060345975335323e-10,-1.0083958650373677e-09,-1.4849587081615274e-09
6.02625,-2.4205015290777466e-09,-5.0095552423872781e-10,-3.98022923323535e-10,-3.6913744058389935e-10,-4.063912041333859e-10,-1.0092749518157691e-09,-1.4846585533953958e-09
6.0265,-2.4212879124471932e-09,-5.0106450588618086e-10,-3.9818140133816275e-10,-3.6943776554452316e-10,-4.06750899242648e-10,-1.0101827517842885e-09,-1.4844277240538451e-09
6.02675,-2.4219541449725501e-09,-5.0115331252329867e-10,-3.983204820879967e-10,-3.6972632190740794e-10,-4.0711313603819553e-10,-1.011111511307277e-09,-1.4842654824024158e-09
6.027,-2.4224905824857159e-09,-5.0121997792811002e-10,-3.9843983337880775e-10,-3.7000384123187992e-10,-4.0747604655336178e-10,-1.0120534459684287e-09,-1.4841735765156374e-09
6.02725,-2.4228936956144121e-09,-5.0126053581223314e-10,-3.9854006539180561e-10,-3.7027069520719044e-10,-4.078370751130178e-10,-1.0130019761829761e-09,-1.4841563440842599e-09
6.0275,-2.4231355050336899e-09,-5.0127805743895596e-10,-3.986206694411269e-10,-3.7052886443516295e-10,-4.0819616536252899e-10,-1.013949360326541e-09,-1.4842104899102522e-09
6.02775,-2.423213333206567e-09,-5.0126875195030947e-10,-3.9868426995995733e-10,-3.7077766378319868e-10,-4.0854986438772605e-10,-1.014891367653243e-09,-1.4843372128527654e-09
6.028,-2.4231139735111038e-09,-5.0123179110674517e-10,-3.9873297924167242e-10,-3.7101757872038282e-10,-4.0889651118416118e-10,-1.0158249086181212e-09,-1.4845307123661387e-09
6.02825,-2.4228363906661072e-09,-5.0116548800795367e-10,-3.9876871006203896e-10,-3.7124782180564444e-10,-4.0923445853731954e-10,-1.0167501167845202e-09,-1.484784715962553e-09
6.0285,-2.4223442266432818e-09,-5.0107347046779003e-10,-3.9879055604718653e-10,-3.7146922079638566e-10,-4.0956482495838684e-10,-1.0176603099940525e-09,-1.4850850486571235e-09
6.02875,-2.4216354119334556e-09,-5.0095341067835087e-10,-3.9880005914190389e-10,-3.7168063227674207e-10,-4.098879342149549e-10,-1.0185586756518128e-09,-1.4854198595399195e-09
6.029,-2.4206961599970399e-09,-5.00804913963986e-10,-3.9879666638830808e-10,-3.7188139879959575e-10,-4.1020470115481159e-10,-1.0194464564339261e-09,-1.48577456195774e-09
6.02925,-2.4195261634230571e-09,-5.0062638858474206e-10,-3.987799446879166e-10,-3.7207077460906439e-10,-4.1051629933011957e-10,-1.0203271098361863e-09,-1.4861358640031387e-09
6.0295,-2.4180845360031215e-09,-5.0041973167846563e-10,-3.9874430746218592e-10,-3.722483510224391e-10,-4.1082400798500386e-10,-1.0211959479283128e-09,-1.486483964878355e-09
6.02975,-2.4163722023997369e-09,-5.0018176869557738e-10,-3.9868850616555973e-10,-3.7241214458051293e-10,-4.111274401121256e-10,-1.022056655536446e-09,-1.4868024387165379e-09
6.03,-2.4143767380156475e-09,-4.9991054839850425e-10,-3.9860950553692505e-10,-3.7256060330392009e-10,-4.1142547672434205e-10,-1.0229095319272273e-09,-1.4870767918197702e-09
6.03025,-2.4121049824717826e-09,-4.9960384401360912e-10,-3.9850606911920229e-10,-3.7269207830128576e-10,-4.1171676026727161e-10,-1.023754554137187e-09,-1.4872925624170873e-09
6.0305,-2.4095120050417309e-09,-4.9926140060498586e-10,-3.9837276615571659e-10,-3.728063618117967e-10,-4.1200057501700068e-10,-1.0245828886270424e-09,-1.4874398201079438e-09
6.03075,-2.4066070204786689e-09,-4.9888028052330263e-10,-3.9820995218787628e-10,-3.7290254601339348e-10,-4.1227557534881243e-10,-1.0253906085302998e-09,-1.487514779546828e-09
6.031,-2.403383737873933e-09,-4.9845883551388154e-10,-3.9801660369802951e-10,-3.7298081844660989e-10,-4.1254112178961175e-10,-1.0261680639119018e-09,-1.4875168846651378e-09
6.03125,-2.3998378318353801e-09,-4.9799634789280062e-10,-3.9779305989614087e-10,-3.7304217703361951e-10,-4.1279657569363619e-10,-1.0269043482612335e-09,-1.4874478911731222e-09
6.0315,-2.3959875136229315e-09,-4.9749303382774547e-10,-3.9754147575123138e-10,-3.7308730094285838e-10,-4.1304145634095523e-10,-1.0275912666167354e-09,-1.4873130540855874e-09
6.03175,-2.3917930669631953e-09,-4.9695012597644025e-10,-3.9725970620788709e-10,-3.7311852907776146e-10,-4.1327561436249046e-10,-1.0282143522141338e-09,-1.487114658759503e-09
6.032,-2.3872775624227437e-09,-4.9636823180712348e-10,-3.9695213122065092e-10,-3.7313707867966411e-10,-4.1349730167222138e-10,-1.0287687263575427e-09,-1.4868590663323264e-09
6.03225,-2.3824452401257522e-09,-4.9574840990913382e-10,-3.9662107364755484e-10,-3.7314515926920252e-10,-4.1370498810286486e-10,-1.0292500180230543e-09,-1.486550808925508e-09
6.0325,-2.3773351202153624e-09,-4.9509420803899685e-10,-3.9627158017290533e-10,-3.7314505752951908e-10,-4.1389693703826111e-10,-1.0296590219018741e-09,-1.4861980281012419e-09
6.03275,-2.3719084586119952e-09,-4.9440722478147263e-10,-3.9590146133272165e-10,-3.7313854728638098e-10,-4.1407124635655393e-10,-1.029988676507307e-09,-1.4858028028636023e-09
6.033,-2.3662065009175004e-09,-4.936900422996852e-10,-3.9551603475055398e-10,-3.731266029828977e-10,-4.142264179593109e-10,-1.0302448475986044e-09,-1.4853733183913973e-09
6.03325,-2.3602464389383847e-09,-4.9294478678970242e-10,-3.9511746349703558e-10,-3.7310982317500932e-10,-4.1436119884759371e-10,-1.0304324138305943e-09,-1.4849191260974327e-09
6.0335,-2.3540516665313239e-09,-4.9217419091148771e-10,-3.9470730776694558e-10,-3.7308818959422562e-10,-4.144753488754107e-10,-1.0305574702051932e-09,-1.4844432111827623e-09
6.03375,-2.3476745327207961e-09,-4.9138245050704255e-10,-3.9428882716537927e-10,-3.7306114933371683e-10,-4.1456947343080734e-10,-1.0306310032076262e-09,-1.4839525367010674e-09
6.034,-2.3410840151202019e-09,-4.905703589384163e-10,-3.9385747226948036e-10,-3.7302703330014346e-10,-4.1464468588755726e-10,-1.0306562083694071e-09,-1.4834387904074441e-09
6.03425,-2.3343347490990006e-09,-4.8974114250127373e-10,-3.9341689237235873e-10,-3.7298467787108536e-10,-4.1470278020892933e-10,-1.0306449208772055e-09,-1.4829029604273445e-09
6.0345,-2.3274513360938092e-09,-4.8889665999347049e-10,-3.9296756023142676e-10,-3.7293272452105241e-10,-4.1474555076585817e-10,-1.030605502157735e-09,-1.4823404058598587e-09
6.03475,-2.3204890541896746e-09,-4.8804124035570901e-10,-3.9251284187111481e-10,-3.7287113899768389e-10,-4.1477613986498113e-10,-1.0305490677464874e-09,-1.4817509886811985e-09
6.035,-2.3134129304587616e-09,-4.8717519715600177e-10,-3.920485973222618e-10,-3.727980497086583e-10,-4.1479566672872841e-10,-1.0304782417207383e-09,-1.4811255075364711e-09
6.03525,-2.3062737503226477e-09,-4.8630137745596137e-10,-3.9157945798559702e-10,-3.7271367438434098e-10,-4.1480588663894843e-10,-1.0304012640748969e-09,-1.4804703274573138e-09
6.0355,-2.2990866186735146e-09,-4.8542149304060404e-10,-3.9110744778994429e-10,-3.7261848854468107e-10,-4.1480682926489351e-10,-1.0303207837353576e-09,-1.4797897281929476e-09
6.03575,-2.291866958208984e-09,-4.8453735041944059e-10,-3.9063425459193459e-10,-3.7251300475170456e-10,-4.1479820268073153e-10,-1.0302391789349787e-09,-1.4790919849874655e-09
6.036,-2.2846543825417288e-09,-4.8365231452253652e-10,-3.9016379103449576e-10,-3.7239911865359867e-10,-4.1478017439490088e-10,-1.0301610563207801e-09,-1.4783900545959399e-09
6.03625,-2.2774024440240895e-09,-4.8276573633578399e-10,-3.8969128100561452e-10,-3.7227575261325796e-10,-4.1474975807316259e-10,-1.0300809716216462e-09,-1.4776840300422662e-09
6.0365,-2.270145500628871e-09,-4.8187933486666182e-10,-3.8922040197603315e-10,-3.7214481312932341e-10,-4.1470709722417632e-10,-1.0300048951233764e-09,-1.4769860265956319e-09
6.03675,-2.2628824651534673e-09,-4.8099306268936041e-10,-3.8875069719316328e-10,-3.7200689333123189e-10,-4.1465098013770746e-10,-1.0299342752608743e-09,-1.4762991716772009e-09
6.037,-2.255645741967374e-09,-4.801088930546098e-10,-3.8828343834833435e-10,-3.7186298067332531e-10,-4.1458218544165587e-10,-1.0298740096009296e-09,-1.4756274048289679e-09
6.03725,-2.248376866571874e-09,-4.7922433461806e-10,-3.8781163088535685e-10,-3.7171130252481414e-10,-4.1449917083867572e-10,-1.0298168965044275e-09,-1.4749619000387958e-09
6.0375,-2.241103526015152e-09,-4.7833970556038018e-10,-3.8733661335787474e-10,-3.7155196581477165e-10,-4.1440352593725092e-10,-1.0297646955253748e-09,-1.4743019394596926e-09
6.03775,-2.233824449373968e-09,-4.7745435346792502e-10,-3.8685694200448172e-10,-3.7138442833254032e-10,-4.1429622131745637e-10,-1.0297132439439547e-09,-1.4736439084680317e-09
6.038,-2.2265683103842827e-09,-4.765695899583507e-10,-3.863729585472614e-10,-3.7120799627068587e-10,-4.1417903239868696e-10,-1.0296607350883489e-09,-1.4729883789286569e-09
6.03825,-2.2192730818607333e-09,-4.7568185705930175e-10,-3.8587676686741537e-10,-3.710189984090409e-10,-4.1405108425866441e-10,-1.0295914346396649e-09,-1.4723279756201177e-09
6.0385,-2.2119640779908567e-09,-4.7479151671121604e-10,-3.8536972571563008e-10,-3.7081636373244415e-10,-4.1391386285722194e-10,-1.0295038284225249e-09,-1.4716684346461622e-09
6.03875,-2.2046350441899421e-09,-4.7389700368832345e-10,-3.8484980982652508e-10,-3.7059804915792418e-10,-4.1376729330771503e-10,-1.0293935035578473e-09,-1.471013641307598e-09
6.039,-2.1973159710949883e-09,-4.7300054517607301e-10,-3.8431919700515038e-10,-3.7036369026972984e-10,-4.1361193255922857e-10,-1.0292622326616877e-09,-1.4703719315982696e-09
6.03925,-2.1899384330167345e-09,-4.720980379683676e-10,-3.8377088834929454e-10,-3.7010972218569327e-10,-4.1344545440588065e-10,-1.0291013472915283e-09,-1.4697381879148836e-09
6.0395,-2.1825280833325713e-09,-4.7118999906277687e-10,-3.8320792836987501e-10,-3.6983608444943238e-10,-4.1326708060072863e-10,-1.0289173284985736e-09,-1.4691164197156097e-09
6.03975,-2.1750795274557852e-09,-4.702758498266345e-10,-3.826310792594403e-10,-3.6954291325280456e-10,-4.1307527151421259e-10,-1.0287109247606317e-09,-1.4685019873750919e-09
6.04,-2.1676225046486417e-09,-4.6935748995297014e-10,-3.8204375313984093e-10,-3.6923160865704665e-10,-4.1287005259425074e-10,-1.0284864070070171e-09,-1.4678922710250842e-09
6.04025,-2.1600883093000458e-09,-4.6843110543243955e-10,-3.8144092918762192e-10,-3.6890059415832165e-10,-4.1264843944363191e-10,-1.0282295954055075e-09,-1.4672654767933222e-09
6.0405,-2.1525039805984049e-09,-4.6749762822605294e-10,-3.808259134358843e-10,-3.6855150251808166e-10,-4.1241132801604153e-10,-1.0279385264708028e-09,-1.4666127287181895e-09
6.04075,-2.1448645600103964e-09,-4.6655672732145455e-10,-3.8019870570974357e-10,-3.6818476684258643e-10,-4.1215833222614016e-10,-1.0276025522819051e-09,-1.4659182402760044e-09
6.041,-2.1371975060692885e-09,-4.6561052071564497e-10,-3.7956181403356932e-10,-3.6780242163989749e-10,-4.1189130229616395e-10,-1.0272185716807244e-09,-1.4651727057463171e-09
6.04125,-2.1294492753137501e-09,-4.646563341285952e-10,-3.7891032088171448e-10,-3.6740342334704472e-10,-4.1160742851944593e-10,-1.0267656495715602e-09,-1.4643530747307558e-09
6.0415,-2.1216498975313249e-09,-4.6369601394380481e-10,-3.7824737890391804e-10,-3.669895954261893e-10,-4.1130802755492629e-10,-1.0262462592932384e-09,-1.4634585485142659e-09
6.04175,-2.1138046429527195e-09,-4.6272983485008065e-10,-3.7757450850189304e-10,-3.6656302801660952e-10,-4.1099319115293585e-10,-1.0256588981115698e-09,-1.4624880242884793e-09
6.042,-2.1059570881738004e-09,-4.6176146032937128e-10,-3.768962383148444e-10,-3.6612676086947787e-10,-4.1066566417180693e-10,-1.0250144119143782e-09,-1.4614527966327963e-09
6.04225,-2.0980614378917121e-09,-4.6078832098471063e-10,-3.7620881718604344e-10,-3.6568014388777129e-10,-4.1032300625657589e-10,-1.0243015941693556e-09,-1.4603536492804312e-09
6.0425,-2.0901608046061056e-09,-4.5981317652757756e-10,-3.7551781322507797e-10,-3.652268494014985e-10,-4.0996985509975034e-10,-1.0235339351474157e-09,-1.4592101755097344e-09
6.04275,-2.0822731564596551e-09,-4.5883785511767171e-10,-3.7482547875349549e-10,-3.6476892933697205e-10,-4.0960890714188196e-10,-1.0227156194276687e-09,-1.4580375983648229e-09
6.043,-2.0744487980425466e-09,-4.5786648566142618e-10,-3.7413638478252929e-10,-3.6431009128886542e-10,-4.0924562943315224e-10,-1.0218585178331802e-09,-1.4568559772108224e-09
6.04325,-2.066655921675571e-09,-4.5689827260230591e-10,-3.7344744631704719e-10,-3.638506882963578e-10,-4.0887918167792156e-10,-1.0209565433088098e-09,-1.4556713532687533e-09
6.0435,-2.0589419994004741e-09,-4.5593706331390692e-10,-3.7276328948156862e-10,-3.6339392458903401e-10,-4.0851343255697859e-10,-1.0200223527778831e-09,-1.4544980053029683e-09
6.04375,-2.0513287272003891e-09,-4.5498534120259325e-10,-3.7208609308102388e-10,-3.6294252677740679e-10,-4.0814974947874103e-10,-1.0190647735629956e-09,-1.4533440259810837e-09
6.044,-2.0438697470145569e-09,-4.5404845522411848e-10,-3.7142111825314382e-10,-3.6250123877604099e-10,-4.0779143428276377e-10,-1.0180995077992092e-09,-1.452220954159241e-09
6.04425,-2.0365269254744953e-09,-4.5312513758551752e-10,-3.7076487726561629e-10,-3.620697751723648e-10,-4.0743381254162588e-10,-1.017119986584226e-09,-1.451121168853128e-09
6.0445,-2.0293490251467802e-09,-4.5221960883760903e-10,-3.7012322662516155e-10,-3.6165213182004464e-10,-4.0707893914283744e-10,-1.0161390792062993e-09,-1.4500541092309163e-09
6.04475,-2.0223532457643923e-09,-4.5133421475883166e-10,-3.6949903896204279e-10,-3.6125089893555726e-10,-4.0672678134280978e-10,-1.0151617173781454e-09,-1.4490225463782141e-09
6.045,-2.0155851941583672e-09,-4.5047389302520351e-10,-3.6889755890542511e-10,-3.6086965311535834e-10,-4.0638011120718885e-10,-1.0141994642001989e-09,-1.4480365986041344e-09
6.04525,-2.0090066045879987e-09,-4.4963727675003218e-10,-3.6831554237775224e-10,-3.6050744422427423e-10,-4.0603582098981763e-10,-1.0132464094716416e-09,-1.4470879451973385e-09
6.0455,-2.0026555161725184e-09,-4.4882795133167591e-10,-3.6775801662813766e-10,-3.6016732779266518e-10,-4.0569761844706136e-10,-1.0123162577761846e-09,-1.44618419470415e-09
6.04575,-1.9965416610421319e-09,-4.4804729600130292e-10,-3.6722664842797302e-10,-3.5985066725949871e-10,-4.0536686352849471e-10,-1.0114166753468972e-09,-1.445326179894003e-09
6.046,-1.9907049567598888e-09,-4.4729938431646695e-10,-3.6672574605154576e-10,-3.5956090319957201e-10,-4.0504819949762443e-10,-1.0105626214694276e-09,-1.444519445285739e-09
6.04625,-1.9850964449785416e-09,-4.4658149146975461e-10,-3.6624980658841757e-10,-3.5929522224803567e-10,-4.0473999328488579e-10,-1.0097479794551978e-09,-1.4437508418093996e-09
6.0465,-1.9797463344999129e-09,-4.4589546715789816e-10,-3.6580197527018358e-10,-3.5905466400785074e-10,-4.0444645336925738e-10,-1.00898311834195e-09,-1.4430235178758066e-09
6.04675,-1.9746568554844508e-09,-4.4524105627490722e-10,-3.6538163852300475e-10,-3.5883787006239444e-10,-4.041698964563786e-10,-1.0082695027412095e-09,-1.4423356177416006e-09
6.047,-1.9698500281334307e-09,-4.4461903252581671e-10,-3.649893193493427e-10,-3.5864308786610814e-10,-4.0391349626218881e-10,-1.0076123705449553e-09,-1.4416929661659112e-09
6.04725,-1.9652754414549218e-09,-4.4402517978319431e-10,-3.6461724557533794e-10,-3.5846341961356469e-10,-4.0367384138055799e-10,-1.0069952744031752e-09,-1.4410859796302274e-09
6.0475,-1.9609479243066858e-09,-4.4345873939610987e-10,-3.6426582540774011e-10,-3.5829609673936388e-10,-4.0345162343768132e-10,-1.006420233092244e-09,-1.4405236823386912e-09
6.04775,-1.9568609639642246e-09,-4.4291760833141609e-10,-3.6393257599020023e-10,-3.5813691448959609e-10,-4.0324407217994039e-10,-1.0058820866796024e-09,-1.4400094114168784e-09
6.048,-1.9530204933327544e-09,-4.4240071161590224e-10,-3.6361670278854373e-10,-3.5798295305436958e-10,-4.0304918385156643e-10,-1.0053827360606672e-09,-1.4395491205337824e-09
6.04825,-1.9493718894011256e-09,-4.4190268670778129e-10,-3.6331075842464821e-10,-3.5782757136342678e-10,-4.0285905969553802e-10,-1.0049045532031187e-09,-1.4391330129315253e-09
6.0485,-1.9459117159360949e-09,-4.4142100790499564e-10,-3.6301469970022227e-10,-3.576684869080513e-10,-4.0267076736631001e-10,-1.0044509287292684e-09,-1.4387634764061439e-09
6.04875,-1.9426164346224318e-09,-4.4095210870293975e-10,-3.6272622293191641e-10,-3.575028409365437e-10,-4.0247957941589751e-10,-1.0040173555530558e-09,-1.4384349654780439e-09
6.049,-1.9394797273218409e-09,-4.4049372463013895e-10,-3.6244456546008138e-10,-3.5732943060461437e-10,-4.0228353563729237e-10,-1.003606804282178e-09,-1.4381447577463934e-09
6.04925,-1.9364228660425516e-09,-4.4003919883897541e-10,-3.6216101275034516e-10,-3.5714225471514581e-10,-4.0207438172670345e-10,-1.0031975982332304e-09,-1.4378747128314246e-09
6.0495,-1.9334320141250497e-09,-4.3958495115519249e-10,-3.6187408452811808e-10,-3.5694026482759778e-10,-4.0185054431127093e-10,-1.0027880147696525e-09,-1.4376194111593541e-09
6.04975,-1.9304854811661019e-09,-4.3912842499096049e-10,-3.6158094299236883e-10,-3.5672321805154335e-10,-4.0161115453952137e-10,-1.0023712568571376e-09,-1.4373743763562769e-09
6.05,-1.9275753486014682e-09,-4.3866714173559033e-10,-3.6127954823896642e-10,-3.5649155574509217e-10,-4.0135694528981734e-10,-1.0019444751498755e-09,-1.4371366517975628e-09
6.05025,-1.9246320107887501e-09,-4.381949690496059e-10,-3.6096029349003146e-10,-3.5624102055935157e-10,-4.0108278822497483e-10,-1.0014816251893361e-09,-1.4368927699075991e-09
6.0505,-1.9216380022089881e-09,-4.3770709609538784e-10,-3.6061982454123332e-10,-3.5597018275233584e-10,-4.0078832589612917e-10,-1.0009734587372555e-09,-1.4366373116515471e-09
6.05075,-1.9185557542855656e-09,-4.3719740092417173e-10,-3.6025289163791742e-10,-3.5567635998205832e-10,-4.0047142017241461e-10,-1.0004027455404537e-09,-1.4363631731992733e-09
