Physical Time (s),enth_flux_enthalpy_left Monitor (W)
7.15075,-3.9112967126125027e-07
7.151,-3.907195843674607e-07
7.15125,-3.9029710411115351e-07
7.1515,-3.8986120460270243e-07
7.15175,-3.8941079293276407e-07
7.152,-3.8894666137982446e-07
7.15225,-3.8847041095334759e-07
7.1525,-3.879819272109694e-07
7.15275,-3.8748470077785447e-07
7.153,-3.8698042891895854e-07
7.15325,-3.8647335331743622e-07
7.1535,-3.8596620468990982e-07
7.15375,-3.8546314720768771e-07
7.154,-3.8496845447358516e-07
7.15425,-3.8448444701398991e-07
7.1545,-3.8401439869781928e-07
7.15475,-3.835602719715657e-07
7.155,-3.8312389789423228e-07
7.15525,-3.8270672794906945e-07
7.1555,-3.8230890221319843e-07
7.15575,-3.819296564100693e-07
7.156,-3.8156828673653334e-07
7.15625,-3.8122356911562095e-07
7.1565,-3.8089409672956377e-07
7.15675,-3.8057769063288583e-07
7.157,-3.8027354700216063e-07
7.15725,-3.7997978671215905e-07
7.1575,-3.796931814409036e-07
7.15775,-3.7941279204589108e-07
7.158,-3.7913510529542505e-07
7.15825,-3.7885932251056766e-07
7.1585,-3.7858232139956291e-07
7.15875,-3.783010252232412e-07
7.159,-3.7801341329464737e-07
7.15925,-3.7771666131300745e-07
7.1595,-3.774094266987436e-07
7.15975,-3.7709117992546887e-07
7.16,-3.7675993458908634e-07
7.16025,-3.7641531241455234e-07
7.1605,-3.7605806079481792e-07
7.16075,-3.7568801103761968e-07
7.161,-3.7530632182195462e-07
7.16125,-3.7491320599769506e-07
7.1615,-3.7450882734889654e-07
7.16175,-3.7409341419976275e-07
7.162,-3.7366679499278064e-07
7.16225,-3.7322875095239218e-07
7.1625,-3.7277801130196949e-07
7.16275,-3.7231453077460464e-07
7.163,-3.7183835317072704e-07
7.16325,-3.7135285546818532e-07
7.1635,-3.708526834643962e-07
7.16375,-3.7034312884311403e-07
7.164,-3.6982600784098327e-07
7.16425,-3.6930425439109754e-07
7.1645,-3.6878092984929223e-07
7.16475,-3.6825998817133798e-07
7.165,-3.6774544439903509e-07
7.16525,-3.6724259518933578e-07
7.1655,-3.6675552958506606e-07
7.16575,-3.6628870300813076e-07
7.166,-3.6584535345352456e-07
7.16625,-3.6542858964756873e-07
7.1665,-3.6503968526836732e-07
7.16675,-3.6468067387317817e-07
7.167,-3.643511434134178e-07
7.16725,-3.6404936370735938e-07
7.1675,-3.6377185884620476e-07
7.16775,-3.6351397948209419e-07
7.168,-3.6327034370106669e-07
7.16825,-3.6303499579196697e-07
7.1685,-3.6279961779463637e-07
7.16875,-3.6255550468103983e-07
7.169,-3.6229334177771923e-07
7.16925,-3.6200375699236364e-07
7.1695,-3.6167678397214101e-07
7.16975,-3.6130393494600871e-07
7.17,-3.6087655363059668e-07
7.17025,-3.6038741494104752e-07
7.1705,-3.5983022896608099e-07
7.17075,-3.5920044483371135e-07
7.171,-3.5849995754446578e-07
7.17125,-3.5771589992881615e-07
7.1715,-3.5685491400935697e-07
7.17175,-3.5591864653945944e-07
7.172,-3.5491083984554049e-07
7.17225,-3.5383728641457323e-07
7.1725,-3.5270470707264912e-07
7.17275,-3.5152139480166818e-07
7.173,-3.5029670913054221e-07
7.17325,-3.4904055958676002e-07
7.1735,-3.4776467585553277e-07
7.17375,-3.4648048831284753e-07
7.174,-3.4519942317055418e-07
7.17425,-3.4393263431063526e-07
7.1745,-3.4269066815483947e-07
7.17475,-3.4148293974029878e-07
7.175,-3.4031819515315561e-07
7.17525,-3.3920341688814853e-07
7.1755,-3.3814470607570755e-07
7.17575,-3.3714600533835598e-07
7.176,-3.3621005406575565e-07
7.17625,-3.3533838038968893e-07
7.1765,-3.3453020578483809e-07
7.17675,-3.337834528851797e-07
7.177,-3.3309506252435174e-07
7.17725,-3.3246023349728674e-07
7.1775,-3.3187383813649408e-07
7.17775,-3.3132903401440722e-07
7.178,-3.3082018169122295e-07
7.17825,-3.303389379301662e-07
7.1785,-3.2987766097378451e-07
7.17875,-3.2942817348394242e-07
7.179,-3.2898420108481777e-07
7.17925,-3.2853791376895531e-07
7.1795,-3.2808396126725629e-07
7.17975,-3.2761681409250283e-07
7.18,-3.2713160951713956e-07
7.18025,-3.266246308831974e-07
7.1805,-3.2609284726955641e-07
7.18075,-3.2553410751563782e-07
7.181,-3.2494647041625027e-07
7.18125,-3.2432906765846308e-07
7.1815,-3.2368093687292119e-07
7.18175,-3.2300264485239083e-07
7.182,-3.2229492764025869e-07
7.18225,-3.2155883295652982e-07
7.1825,-3.2079727462063218e-07
7.18275,-3.2001300305268122e-07
7.183,-3.1920962091293985e-07
7.18325,-3.1839127492975926e-07
7.1835,-3.1756179520208702e-07
7.18375,-3.1672558340117251e-07
7.184,-3.1588712869031959e-07
7.18425,-3.1504975681528956e-07
7.1845,-3.1421676683142333e-07
7.18475,-3.1339117093899149e-07
7.185,-3.1257460527164164e-07
7.18525,-3.1176852089925313e-07
7.1855,-3.1097390595668837e-07
7.18575,-3.1019039743038137e-07
7.186,-3.0941885969485312e-07
7.18625,-3.0865885895852943e-07
7.1865,-3.0790851682265494e-07
7.18675,-3.0716677118955369e-07
7.187,-3.0643413536795904e-07
7.18725,-3.0570888785029661e-07
7.1875,-3.0498981187694172e-07
7.18775,-3.0427604449134117e-07
7.188,-3.0356602601794926e-07
7.18825,-3.0285915858917364e-07
7.1885,-3.0215405899079608e-07
7.18875,-3.0144826208369346e-07
7.189,-3.0074036012988373e-07
7.18925,-3.0002832282520398e-07
7.1895,-2.9930987050540471e-07
7.18975,-2.9858330185642821e-07
7.19,-2.9784649536825602e-07
7.19025,-2.9709783066649698e-07
7.1905,-2.9633546409383624e-07
7.19075,-2.9555734445616508e-07
7.191,-2.9476093485709504e-07
7.19125,-2.9394413752598557e-07
7.1915,-2.9310392768875838e-07
7.19175,-2.9223777705955696e-07
7.192,-2.9134282936036615e-07
7.19225,-2.9041691540160856e-07
7.1925,-2.8945708127951018e-07
7.19275,-2.8846067665003817e-07
7.193,-2.8742688890908114e-07
7.19325,-2.8635520334630555e-07
7.1935,-2.852450841868417e-07
7.19375,-2.8409688582411984e-07
7.194,-2.8291134108909239e-07
7.19425,-2.8169031608566321e-07
7.1945,-2.8043551234940682e-07
7.19475,-2.7915084077374653e-07
7.195,-2.7784169946140376e-07
7.19525,-2.765134185718133e-07
7.1955,-2.7517207259486197e-07
7.19575,-2.738235622743733e-07
7.196,-2.7247374796278507e-07
7.19625,-2.7112932676356845e-07
7.1965,-2.697966220944497e-07
7.19675,-2.684810058775008e-07
7.197,-2.6718918398291111e-07
7.19725,-2.659257797660983e-07
7.1975,-2.6469591631651508e-07
7.19775,-2.6350365827116508e-07
7.198,-2.62352458189465e-07
7.19825,-2.6124504714173706e-07
7.1985,-2.6018454468670386e-07
7.19875,-2.5917526416443117e-07
7.199,-2.5821625768609268e-07
7.19925,-2.5730620788342018e-07
7.1995,-2.5644519288397822e-07
7.19975,-2.5563415200050355e-07
7.2,-2.5487332022713631e-07
7.20025,-2.5416272169644311e-07
7.2005,-2.5350155167210445e-07
7.20075,-2.5288805672783924e-07
7.201,-2.523197007009601e-07
7.20125,-2.5179365955475199e-07
7.2015,-2.5130550976841935e-07
7.20175,-2.5085076616627005e-07
7.202,-2.5042428987853991e-07
7.20225,-2.500203119370928e-07
7.2025,-2.4963284607427483e-07
7.20275,-2.4925561071942368e-07
7.203,-2.4888175251249405e-07
7.20325,-2.4850438879953459e-07
7.2035,-2.4811583239275821e-07
7.20375,-2.4770893671073078e-07
7.204,-2.472762711640093e-07
7.20425,-2.468111734248408e-07
7.2045,-2.4630694139313367e-07
7.20475,-2.4575643492647117e-07
7.205,-2.4515361798077022e-07
7.20525,-2.4449374379492386e-07
7.2055,-2.4377270085702017e-07
7.20575,-2.429868589273157e-07
7.206,-2.4213520095094475e-07
7.20625,-2.4121702685620631e-07
7.2065,-2.4023356967072378e-07
7.20675,-2.3918758132591501e-07
7.207,-2.3808344287628993e-07
7.20725,-2.3692778104101809e-07
7.2075,-2.3572818006534891e-07
7.20775,-2.3449381830399489e-07
7.208,-2.3323438382408968e-07
7.20825,-2.3196026843642318e-07
7.2085,-2.3068205268781572e-07
7.20875,-2.2940964146008856e-07
7.209,-2.2815414066134366e-07
7.20925,-2.2692431384997991e-07
7.2095,-2.2572861871330732e-07
7.20975,-2.2457450102674546e-07
7.21,-2.234675302615055e-07
7.21025,-2.2241208500417861e-07
7.2105,-2.2141104334423469e-07
7.21075,-2.2046555192174541e-07
7.211,-2.1957492777236581e-07
7.21125,-2.1873805223835511e-07
7.2115,-2.1795157605922514e-07
7.21175,-2.1721125112703417e-07
7.212,-2.1651182673774545e-07
7.21225,-2.158468403441968e-07
7.2125,-2.1520922204343679e-07
7.21275,-2.1459162438942555e-07
7.213,-2.1398619007263246e-07
7.21325,-2.1338506386707604e-07
7.2135,-2.127803380965898e-07
7.21375,-2.1216501822551281e-07
7.214,-2.1153309491097747e-07
7.21425,-2.1087848737606967e-07
7.2145,-2.1019638703678607e-07
7.21475,-2.0948243926139998e-07
7.215,-2.087337625460539e-07
7.21525,-2.0794806708170616e-07
7.2155,-2.0712450552994325e-07
7.21575,-2.0626284590246945e-07
7.216,-2.0536490355584481e-07
7.21625,-2.0443152818958061e-07
7.2165,-2.0346502287962389e-07
7.21675,-2.0246904905554387e-07
7.217,-2.0144660649241023e-07
7.21725,-2.0040191506885772e-07
7.2175,-1.9933869485345855e-07
7.21775,-1.9826139879703211e-07
7.218,-1.9717382974604082e-07
7.21825,-1.960797717183001e-07
7.2185,-1.9498273194506089e-07
7.21875,-1.9388733726314894e-07
7.219,-1.9279648654187998e-07
7.21925,-1.9171441052851735e-07
7.2195,-1.9064401350744036e-07
7.21975,-1.8958904417839106e-07
7.22,-1.8855338938328433e-07
7.22025,-1.8753990718746531e-07
7.2205,-1.8655228137884991e-07
7.22075,-1.8559274988996635e-07
7.221,-1.8466430043767698e-07
7.22125,-1.8376863587185547e-07
7.2215,-1.829069547368445e-07
7.22175,-1.8208040771343017e-07
7.222,-1.8128961228174325e-07
7.22225,-1.8053347028170469e-07
7.2225,-1.7981113411020786e-07
7.22275,-1.7912071883758836e-07
7.223,-1.7845932585061744e-07
7.22325,-1.7782480566402973e-07
7.2235,-1.7721356219067414e-07
7.22375,-1.7662252340412789e-07
7.224,-1.7604762367674512e-07
7.22425,-1.7548591434026091e-07
7.2245,-1.7493301329671555e-07
7.22475,-1.7438623839428815e-07
7.225,-1.7384329359211426e-07
7.22525,-1.7330092533785173e-07
7.2255,-1.7275786256336026e-07
7.22575,-1.7221319050307755e-07
7.226,-1.7166612344192019e-07
7.22625,-1.7111623967219394e-07
7.2265,-1.7056472405624415e-07
7.22675,-1.7001165142024151e-07
7.227,-1.694591355779864e-07
7.22725,-1.6890808132133023e-07
7.2275,-1.6836058387880156e-07
7.22775,-1.6781867572002905e-07
7.228,-1.6728329580123127e-07
7.22825,-1.6675627899194635e-07
7.2285,-1.6623814079224864e-07
7.22875,-1.6572841711963463e-07
7.229,-1.6522700654719299e-07
7.22925,-1.6473219178614597e-07
7.2295,-1.6424230129411615e-07
7.22975,-1.6375506608961463e-07
7.23,-1.6326706334099354e-07
7.23025,-1.6277572285965554e-07
7.2305,-1.6227749425960957e-07
7.23075,-1.617694704281538e-07
7.231,-1.6124730630350735e-07
7.23125,-1.6070851964921257e-07
7.2315,-1.601508343750255e-07
7.23175,-1.5957309797008267e-07
7.232,-1.5897408237264927e-07
7.23225,-1.5835335259983119e-07
7.2325,-1.5771022269004062e-07
7.23275,-1.570447602104547e-07
7.233,-1.5635751170844467e-07
7.23325,-1.5564879482736078e-07
7.2335,-1.5491888882701195e-07
7.23375,-1.5416901706696213e-07
7.234,-1.5340061609117425e-07
7.23425,-1.5261358892485914e-07
7.2345,-1.518082029365318e-07
7.23475,-1.5098483937280495e-07
7.235,-1.5014462235510586e-07
7.23525,-1.4928886584801052e-07
7.2355,-1.484182331840862e-07
7.23575,-1.4753435795688383e-07
7.236,-1.4663818047777143e-07
7.23625,-1.4573107239259185e-07
7.2365,-1.4481462952895844e-07
7.23675,-1.4389040721841369e-07
7.237,-1.4296047688634958e-07
7.23725,-1.4202732709357729e-07
7.2375,-1.4109417290718737e-07
7.23775,-1.4016448595063825e-07
7.238,-1.3924267197624343e-07
7.23825,-1.3833386189369716e-07
7.2385,-1.3744327217007331e-07
7.23875,-1.3657665287320881e-07
7.239,-1.3574004747093227e-07
7.23925,-1.3493917139092611e-07
7.2395,-1.3417939331693728e-07
7.23975,-1.3346535257483644e-07
7.24,-1.3280116480198523e-07
7.24025,-1.3218985298561637e-07
7.2405,-1.3163428585926524e-07
7.24075,-1.3113605119881413e-07
7.241,-1.3069625996679963e-07
7.24125,-1.3031445690734923e-07
7.2415,-1.2998989106055472e-07
7.24175,-1.2972101626845251e-07
7.242,-1.2950541386524679e-07
7.24225,-1.2934038735788769e-07
7.2425,-1.2922240595010916e-07
7.24275,-1.2914751986275109e-07
7.243,-1.2911034019817023e-07
7.24325,-1.2910509237661838e-07
7.2435,-1.2912609905768242e-07
7.24375,-1.2916769764438788e-07
7.244,-1.2922386758038717e-07
7.24425,-1.2928800650801339e-07
7.2445,-1.2935445629402909e-07
7.24475,-1.2941777200145512e-07
7.245,-1.2947378796327158e-07
7.24525,-1.2951916601790228e-07
7.2455,-1.2955078509090133e-07
7.24575,-1.2956697385708203e-07
7.246,-1.2956642661946878e-07
7.24625,-1.2954922367961753e-07
7.2465,-1.2951621791733261e-07
7.24675,-1.2946859406217946e-07
7.247,-1.2940751567738578e-07
7.24725,-1.2933389118963843e-07
7.2475,-1.2924833731315308e-07
7.24775,-1.2915097096243778e-07
7.248,-1.2904146527175349e-07
7.24825,-1.2891947783623479e-07
7.2485,-1.2878467765339919e-07
7.24875,-1.2863651285995662e-07
7.249,-1.284751807615496e-07
7.24925,-1.283006956853313e-07
7.2495,-1.2811393928333612e-07
7.24975,-1.2791564991950883e-07
7.25,-1.2770728536176898e-07
7.25025,-1.2748977215784221e-07
7.2505,-1.2726439526710803e-07
7.25075,-1.2703182837550112e-07
7.251,-1.2679276499621176e-07
7.25125,-1.2654777185950947e-07
7.2515,-1.2629694520106486e-07
7.25175,-1.2604018186515911e-07
7.252,-1.257767502367857e-07
7.25225,-1.2550542699307799e-07
7.2525,-1.2522477432865279e-07
7.25275,-1.2493353110679113e-07
7.253,-1.2463034190642363e-07
7.25325,-1.2431324272519476e-07
7.2535,-1.2398086939524591e-07
7.25375,-1.2363207603733572e-07
7.254,-1.2326582150103343e-07
7.25425,-1.2288116033903889e-07
7.2545,-1.2247740217987745e-07
7.25475,-1.2205407614389523e-07
7.255,-1.2161094573623191e-07
7.25525,-1.2114744513150585e-07
7.2555,-1.2066311000428228e-07
7.25575,-1.2015749895697974e-07
7.256,-1.1963027785238603e-07
7.25625,-1.190823658503239e-07
7.2565,-1.1851515773188103e-07
7.25675,-1.1793137542238199e-07
7.257,-1.1733487963827582e-07
7.25725,-1.1673024267297706e-07
7.2575,-1.1612357160203204e-07
7.25775,-1.1552173593244992e-07
7.258,-1.1493230403845321e-07
7.25825,-1.1436275578460904e-07
7.2585,-1.138208667773006e-07
7.25875,-1.1331383163129011e-07
7.259,-1.1284828438514414e-07
7.25925,-1.1243024936587063e-07
7.2595,-1.120641475221975e-07
7.25975,-1.1175367761701311e-07
7.26,-1.1150133663432045e-07
7.26025,-1.1130848409858798e-07
7.2605,-1.111755018801186e-07
7.26075,-1.1110233637499782e-07
7.261,-1.1108848026259725e-07
7.26125,-1.1113267426281848e-07
7.2615,-1.1123357085769908e-07
7.26175,-1.1138907086560013e-07
7.262,-1.1159696595883219e-07
7.26225,-1.1185538174281762e-07
7.2625,-1.1216171671580449e-07
7.26275,-1.1251330825726151e-07
7.263,-1.1290739469714342e-07
7.26325,-1.1334096794965795e-07
7.2635,-1.1381062301872551e-07
7.26375,-1.1431239237968248e-07
7.264,-1.1484185851094624e-07
7.26425,-1.1539424779806267e-07
7.2645,-1.1596494830959826e-07
7.26475,-1.1654979267115129e-07
7.265,-1.1714470375634419e-07
7.26525,-1.1774592750249609e-07
7.2655,-1.1834943214030233e-07
7.26575,-1.1895115907718938e-07
7.266,-1.1954608663332595e-07
7.26625,-1.2012893202409512e-07
7.2665,-1.2069431720735678e-07
7.26675,-1.2123657559537235e-07
7.267,-1.21749379057925e-07
7.26725,-1.2222666356310602e-07
7.2675,-1.2266286782021182e-07
7.26775,-1.2305223826955487e-07
7.268,-1.2339077206018946e-07
7.26825,-1.2367478737152254e-07
7.2685,-1.2390237035063298e-07
7.26875,-1.240733214942572e-07
7.269,-1.2418824532712538e-07
7.26925,-1.2425047468870345e-07
7.2695,-1.2426449828879595e-07
7.26975,-1.2423595725876653e-07
7.27,-1.2417215775317216e-07
7.27025,-1.2407994297305473e-07
7.2705,-1.2396741963815062e-07
7.27075,-1.2384227966288135e-07
7.271,-1.2371263445012195e-07
7.27125,-1.2358642634997166e-07
7.2715,-1.2347187028107649e-07
7.27175,-1.2337654310599857e-07
7.272,-1.233074178264125e-07
7.27225,-1.2327082913109831e-07
7.2725,-1.232725006877802e-07
7.27275,-1.2331645266331898e-07
7.273,-1.2340486344283755e-07
7.27325,-1.2353878316072123e-07
7.2735,-1.2371782773113603e-07
7.27375,-1.2393979939100883e-07
7.274,-1.2420128758704092e-07
7.27425,-1.2449796526592733e-07
7.2745,-1.2482448683215049e-07
7.27475,-1.2517476541957407e-07
7.275,-1.2554227300446033e-07
7.27525,-1.2591996250272226e-07
7.2755,-1.263008487846523e-07
7.27575,-1.266778489080757e-07
7.276,-1.2704490893667423e-07
7.27625,-1.2739585073978383e-07
7.2765,-1.2772585061916184e-07
7.27675,-1.2803052274257412e-07
7.277,-1.2830748312080441e-07
7.27725,-1.2855456699081821e-07
7.2775,-1.2877110298112184e-07
7.27775,-1.2895712847076431e-07
7.278,-1.2911358295447722e-07
7.27825,-1.2924235242373032e-07
7.2785,-1.2934575135679378e-07
7.27875,-1.2942591901924936e-07
7.279,-1.2948583132483475e-07
7.27925,-1.2952814200812618e-07
7.2795,-1.2955558293086652e-07
7.27975,-1.2957198921839046e-07
7.28,-1.2958159936629525e-07
7.28025,-1.2958678795786403e-07
7.2805,-1.2959271486776538e-07
7.28075,-1.2960303305504956e-07
7.281,-1.2962196469486369e-07
7.28125,-1.2965497894275498e-07
7.2815,-1.2970631085718707e-07
7.28175,-1.2978032763763897e-07
7.282,-1.2988130936383896e-07
7.28225,-1.300135646408755e-07
7.2825,-1.3018184311920277e-07
7.28275,-1.3039040403976253e-07
7.283,-1.3064355714024816e-07
7.28325,-1.3094569867198467e-07
7.2835,-1.3130015198940069e-07
7.28375,-1.3171046973603475e-07
7.284,-1.3217880322678667e-07
7.28425,-1.3270751515952549e-07
7.2845,-1.3329705718926059e-07
7.28475,-1.3394805448592103e-07
7.285,-1.3466042703092848e-07
7.28525,-1.3543246389282567e-07
7.2855,-1.3626130423230307e-07
7.28575,-1.3714405878574776e-07
7.286,-1.3807585968570821e-07
7.28625,-1.3905087563250323e-07
7.2865,-1.4006233862465901e-07
7.28675,-1.4110210506075733e-07
7.287,-1.4216131771785008e-07
7.28725,-1.4323014304226904e-07
7.2875,-1.4429917340554837e-07
7.28775,-1.4535835151852713e-07
7.288,-1.4639744994923695e-07
7.28825,-1.4740675032810375e-07
7.2885,-1.4837894854705295e-07
7.28875,-1.4930539343331264e-07
7.289,-1.5018010427438695e-07
7.28925,-1.509979889479876e-07
7.2895,-1.5175484116309427e-07
7.28975,-1.5244838491132058e-07
7.29,-1.5307689601664878e-07
7.29025,-1.5364111681589603e-07
7.2905,-1.541419476704937e-07
7.29075,-1.5458110436058826e-07
7.291,-1.5496212162938468e-07
7.29125,-1.5529002224687239e-07
7.2915,-1.5556966826500558e-07
7.29175,-1.5580712075435579e-07
7.292,-1.5600959461812591e-07
7.29225,-1.5618354627112464e-07
7.2925,-1.563381726004845e-07
7.29275,-1.5648095244852234e-07
7.293,-1.5662027147785958e-07
7.29325,-1.567662459790185e-07
7.2935,-1.5692668128505361e-07
7.29375,-1.5710820251159617e-07
7.294,-1.5731825849965191e-07
7.29425,-1.5756241432282139e-07
7.2945,-1.5784500127683459e-07
7.29475,-1.5816934790038748e-07
7.295,-1.5853786562470991e-07
7.29525,-1.589516092338056e-07
7.2955,-1.5941127893141032e-07
7.29575,-1.5991571451315906e-07
7.296,-1.6046660899111763e-07
7.29625,-1.6106068779417787e-07
7.2965,-1.6169314046271694e-07
7.29675,-1.6236002994205928e-07
7.297,-1.6305821742371158e-07
7.29725,-1.6378553905880527e-07
7.2975,-1.6453994491304087e-07
7.29775,-1.6531750412308355e-07
7.298,-1.6611511375781096e-07
7.29825,-1.6692848485898276e-07
7.2985,-1.6775285580713503e-07
7.29875,-1.6858318778199502e-07
7.299,-1.694145540142704e-07
7.29925,-1.702412846546909e-07
7.2995,-1.7105865338032868e-07
7.29975,-1.7186129230268159e-07
7.3,-1.7264519930479348e-07
7.30025,-1.7340616164377608e-07
7.3005,-1.7414146295424557e-07
7.30075,-1.7484882944717034e-07
7.301,-1.7552730240878998e-07
7.30125,-1.7617631010821559e-07
7.3015,-1.7679640311579726e-07
7.30175,-1.7738775965065455e-07
7.302,-1.7795135143721009e-07
7.30225,-1.7848835292088978e-07
7.3025,-1.7900043319902255e-07
7.30275,-1.7949016846155313e-07
7.303,-1.7995986474485985e-07
7.30325,-1.804132662668536e-07
7.3035,-1.8085337896587652e-07
7.30375,-1.8128549618038104e-07
7.304,-1.8171772208882423e-07
7.30425,-1.8215557236469482e-07
7.3045,-1.8260609049248073e-07
7.30475,-1.8307575842363219e-07
7.305,-1.8357308036122106e-07
7.30525,-1.8410192806484847e-07
7.3055,-1.8466922670153508e-07
7.30575,-1.8527952838141916e-07
7.306,-1.8593650916892926e-07
7.30625,-1.8664223848996669e-07
7.3065,-1.8739767097243884e-07
7.30675,-1.8820232797801847e-07
7.307,-1.8905879695835097e-07
7.30725,-1.8996572609830962e-07
7.3075,-1.9092118138951804e-07
7.30775,-1.9192289158280996e-07
7.308,-1.9296877032024677e-07
7.30825,-1.9405618344273587e-07
7.3085,-1.9518198264685457e-07
7.30875,-1.9634141322150183e-07
7.309,-1.9753033015227953e-07
7.30925,-1.9874239896838014e-07
7.3095,-1.9997160877095755e-07
7.30975,-2.0121056018495569e-07
7.31,-2.0245112741686406e-07
7.31025,-2.0368488637416253e-07
7.3105,-2.0490297830750882e-07
7.31075,-2.0609818189238282e-07
7.311,-2.0726210489310707e-07
7.31125,-2.0838745572316561e-07
7.3115,-2.0946714017068882e-07
7.31175,-2.104962475106398e-07
7.312,-2.1146973893837166e-07
7.31225,-2.1238463316790731e-07
7.3125,-2.1323919566415714e-07
7.31275,-2.1403240170638082e-07
7.313,-2.1476587591611219e-07
7.31325,-2.1544285758999473e-07
7.3135,-2.1606759003850267e-07
7.31375,-2.1664554446146856e-07
7.314,-2.1718382714585455e-07
7.31425,-2.1769123222780767e-07
