Physical Time (s),ev_top Monitor (W): top_cv1,ev_top Monitor (W): top_cv2,ev_top Monitor (W): top_cv3,ev_top Monitor (W): top_cv4,ev_top Monitor (W): top_cv5,ev_top Monitor (W): top_cv6,ev_top Monitor (W): top_cv7
0.3525,1.1880746908239028e-12,-4.687717305139773e-13,-1.8476062940680381e-12,-5.31188366948393e-13,-5.3319370993910057e-14,-4.6960213736862357e-15,-3.5419587854435203e-17
0.355,1.3873861699917272e-12,-3.9438614787270472e-13,-1.673842244834273e-12,-4.8069993564602231e-13,-4.4856060030399216e-14,-3.0995590082114662e-15,-1.9358572577554733e-18
0.3575,1.6387733999023447e-12,-3.2005594487542525e-13,-1.4890860672944344e-12,-4.2951977247685759e-13,-3.742889085215467e-14,-2.0400238147350556e-15,1.0464974449632586e-17
0.36,1.9380498250923955e-12,-2.5265638281412259e-13,-1.3094160118189527e-12,-3.8224469108890461e-13,-3.1643045912999458e-14,-1.4432220947515343e-15,5.133835658245227e-17
0.3625,2.2747527829061412e-12,-1.9629314972316012e-13,-1.1471507234825158e-12,-3.4193004526607092e-13,-2.7663736609712804e-14,-1.1763175636465914e-15,8.1108108812971027e-17
0.365,2.6309497252535398e-12,-1.5240081829602128e-13,-1.0104716012884862e-12,-3.1028273897134371e-13,-2.5416524651560518e-14,-1.1589352958013187e-15,5.6180707077938749e-17
0.3675,2.9818072716724566e-12,-1.2043321163611361e-13,-9.0383030117743957e-13,-2.8802431816199362e-13,-2.4747621059350374e-14,-1.3846716583461121e-15,1.3155518205373682e-17
0.37,3.298547668207363e-12,-9.8803628872153417e-14,-8.2886498597708286e-13,-2.7527689959754653e-13,-2.5502941091684579e-14,-1.9281980815369977e-15,-2.1922873114913069e-18
0.3725,3.5530385939661678e-12,-8.5695996688013765e-14,-7.8552834063180408e-13,-2.7181502061298482e-13,-2.7524137304375653e-14,-2.9057454404533982e-15,-4.8260753633209421e-17
0.375,3.7227908715604843e-12,-7.9663453293647314e-14,-7.7321724046614703e-13,-2.7736486159138902e-13,-3.0622320720828713e-14,-4.3475158420850896e-15,-2.4447409365703103e-16
0.3775,3.7949772100703581e-12,-7.985410218171502e-14,-7.9141835353746024e-13,-2.9163610239076697e-13,-3.4529212121697315e-14,-6.0596877602593468e-15,-6.0260304586236994e-16
0.38,3.7687469660752414e-12,-8.6035926492592006e-14,-8.3985036052937225e-13,-3.1424860640800574e-13,-3.8899190039036748e-14,-7.633803150855704e-15,-9.5693617288557729e-16
0.3825,3.6548718729027034e-12,-9.8506676078523739e-14,-9.1824854719666513e-13,-3.4467316662003294e-13,-4.3366348945260036e-14,-8.648371082718501e-15,-1.0995965242212221e-15
0.385,3.473100020130951e-12,-1.1787027457254986e-13,-1.0256683217300036e-12,-3.8212778211393263e-13,-4.7637718220408791e-14,-8.9024561284673961e-15,-9.648961713416156e-16
0.3875,3.2480086764950175e-12,-1.4467401934420341e-13,-1.15975662008861e-12,-4.2550218386715776e-13,-5.1555644540210949e-14,-8.5000834528269328e-15,-6.6465101319056398e-16
0.39,3.0046657158081844e-12,-1.7897062092566409e-13,-1.316013558236615e-12,-4.7338512404338761e-13,-5.5135413715365005e-14,-7.7431659874094832e-15,-3.6685700300511184e-16
0.3925,2.765361669083583e-12,-2.1986690903977787e-13,-1.4876863747176735e-12,-5.2416552462487149e-13,-5.8542352569258427e-14,-6.9545232385870005e-15,-1.6810023635257873e-16
0.395,2.5474047435862707e-12,-2.6525410322903604e-13,-1.6658967058860489e-12,-5.7609252820926445e-13,-6.2017001376078747e-14,-6.3554686408282591e-15,-6.9908293981155102e-17
0.3975,2.3627087858788159e-12,-3.1184868110922882e-13,-1.8403850102656547e-12,-6.2732809366742787e-13,-6.5778291615563004e-14,-6.0507046869592672e-15,-3.1714298665742313e-17
0.4,2.218339398699862e-12,-3.5561788501290655e-13,-2.0006316296038141e-12,-6.7600282381831652e-13,-6.9961874788296399e-14,-6.0690458365092489e-15,-1.9710279585835905e-17
0.4025,2.1175673388595274e-12,-3.9250224506236554e-13,-2.1372007996927067e-12,-7.2025295694777529e-13,-7.4549468900889317e-14,-6.397735289146853e-15,-1.871582933629696e-17
0.405,2.0610852631559996e-12,-4.1910177256196634e-13,-2.2425448169256269e-12,-7.5815335548801951e-13,-7.9317522822457685e-14,-6.9867707169891195e-15,-2.4834802323922104e-17
0.4075,2.0477830570285029e-12,-4.3329027596789954e-13,-2.3117920920512065e-12,-7.877863773881348e-13,-8.3821452788754182e-14,-7.731413748711167e-15,-3.76114557344823e-17
0.41,2.0754536721285904e-12,-4.3450745526739201e-13,-2.3428965299074696e-12,-8.0737651733131997e-13,-8.744131717808949e-14,-8.4579410587570748e-15,-5.4067785709858077e-17
0.4125,2.1409983955502891e-12,-4.2371299748274958e-13,-2.3365642652289443e-12,-8.1551116545588225e-13,-8.9508687322797305e-14,-8.9458686136267058e-15,-6.5890256629175091e-17
0.415,2.2404906371075895e-12,-4.0296097748586453e-13,-2.2959139483125345e-12,-8.1146498212631002e-13,-8.948249579737e-14,-8.9991651759744774e-15,-6.431742709154202e-17
0.4175,2.3691190636070578e-12,-3.749424293655821e-13,-2.2259854339741762e-12,-7.9548518116547089e-13,-8.7120838041431479e-14,-8.5321961134615769e-15,-4.8817996488121172e-17
0.42,2.5211269637151074e-12,-3.4252909516031006e-13,-2.1332099651179995e-12,-7.6895210601147883e-13,-8.2598208503665414e-14,-7.6168654019278525e-15,-2.826096092270494e-17
0.4225,2.6900099956350856e-12,-3.0843303953699564e-13,-2.0249620959606039e-12,-7.343205522012447e-13,-7.6475300984990867e-14,-6.4483602913160981e-15,-1.223411051127951e-17
0.425,2.8688133361915017e-12,-2.749106876727225e-13,-1.9089512586468289e-12,-6.9486059497489118e-13,-6.9566184654696649e-14,-5.25906545243851e-15,-3.3675338690861642e-18
0.4275,3.0505367871540202e-12,-2.436592871944447e-13,-1.792611343075065e-12,-6.5416279650134591e-13,-6.2731869532243165e-14,-4.2318516550122739e-15,1.0638753832030588e-18
0.43,3.228566601577031e-12,-2.158168821368836e-13,-1.6825887872238165e-12,-6.1567460788652815e-13,-5.669444941038655e-14,-3.4611050268078677e-15,3.1016493420720796e-18
0.4325,3.3970491657110932e-12,-1.9204410235353794e-13,-1.5845228200062351e-12,-5.8232761460168715e-13,-5.1948540135488242e-14,-2.9682654088639899e-15,2.7369710029259918e-18
0.435,3.5510547120805603e-12,-1.7263883940881443e-13,-1.5028268464433501e-12,-5.5635389155806586e-13,-4.8767532967173389e-14,-2.7401999557225302e-15,8.5287872760522948e-19
0.4375,3.6866115304254157e-12,-1.5765886875281116e-13,-1.4407425876757537e-12,-5.3924057670127804e-13,-4.7251233108309529e-14,-2.7604260635164091e-15,-9.0057819234780276e-19
0.44,3.8008712721997186e-12,-1.4702655494887651e-13,-1.4005487947216769e-12,-5.3184658303692666e-13,-4.7388113206930225e-14,-3.0247313662644205e-15,-4.6940081980009431e-18
0.4425,3.8919112870757655e-12,-1.4059133337635942e-13,-1.3836108368395111e-12,-5.3453191232202605e-13,-4.9092952670457914e-14,-3.5325208944139334e-15,-1.8114975874160753e-17
0.445,3.9583323846270328e-12,-1.3823155542308767e-13,-1.3906862847145936e-12,-5.4730899458616473e-13,-5.2227065603367622e-14,-4.2664095368217503e-15,-4.7650702529430839e-17
0.4475,3.9994253289527643e-12,-1.3988621346950774e-13,-1.4220755799489806e-12,-5.6987042941732745e-13,-5.6586447435359123e-14,-5.1669722938296507e-15,-8.9774061736798236e-17
0.45,4.0154909759381238e-12,-1.4555944274475348e-13,-1.4776909031284759e-12,-6.0175616452692214e-13,-6.192856926868521e-14,-6.1305551984236035e-15,-1.299910826204645e-16
0.4525,4.0079422194188521e-12,-1.5529876056328609e-13,-1.5569430107528537e-12,-6.4226235834267706e-13,-6.7985147816006712e-14,-7.0357901073016996e-15,-1.5220317678283172e-16
0.455,3.9793648102489347e-12,-1.6912684345873837e-13,-1.6586285724058979e-12,-6.9055779450363401e-13,-7.4515125947388759e-14,-7.7888724964776874e-15,-1.4973578142868578e-16
0.4575,3.9330454430524558e-12,-1.8697269790669001e-13,-1.7807836779858245e-12,-7.4574453228289777e-13,-8.1360336241841336e-14,-8.3604359857079914e-15,-1.2832207191248391e-16
0.46,3.8727696023300996e-12,-2.0858195425112744e-13,-1.9205009719850966e-12,-8.0681976990430092e-13,-8.8474005311104658e-14,-8.7922243004477684e-15,-1.0005185535415166e-16
0.4625,3.8030621061158117e-12,-2.3334197125358397e-13,-2.073318195926613e-12,-8.7247263148503594e-13,-9.5898337482958837e-14,-9.1757746891824817e-15,-7.5345716418196079e-17
0.465,3.7286057318651162e-12,-2.6029138582276397e-13,-2.2336743073407325e-12,-9.4118247499095377e-13,-1.0372630016904599e-13,-9.619911817585028e-15,-5.9046055313730242e-17
0.4675,3.6542519603200843e-12,-2.8806769739838211e-13,-2.3948219624957954e-12,-1.0110640596328012e-12,-1.1202755332366921e-13,-1.0222290181540921e-14,-5.188513371521983e-17
0.47,3.5849327553870886e-12,-3.1495599874164939e-13,-2.5489621219094106e-12,-1.079741995049536e-12,-1.2076505096292065e-13,-1.1052341755341119e-14,-5.3628126907722123e-17
0.4725,3.5255603712041611e-12,-3.3901066640385064e-13,-2.6877584092440654e-12,-1.144373760417528e-12,-1.297327524718632e-13,-1.2137186363942103e-14,-6.5173808589125413e-17
0.475,3.4809033632555735e-12,-3.5827896053201804e-13,-2.8030743931345288e-12,-1.2016898326162976e-12,-1.3849851867178152e-13,-1.3445140772955712e-14,-8.9005418007862613e-17
0.4775,3.4557254506736567e-12,-3.7105571282543214e-13,-2.8875633596502551e-12,-1.2482176401629072e-12,-1.4640821523805341e-13,-1.4871065909358179e-14,-1.2780666675621038e-16
0.48,3.4541993591966817e-12,-3.7608454931098011e-13,-2.9355201511964902e-12,-1.2807347054298721e-12,-1.5268605570458235e-13,-1.623655943379979e-14,-1.8129243540929288e-16
0.4825,3.4800235217904103e-12,-3.7277205194803933e-13,-2.9438289752484472e-12,-1.2967804020195351e-12,-1.5656328875564681e-13,-1.7314019196325135e-14,-2.4274252587111012e-16
0.485,3.5358638440774341e-12,-3.6133867037088615e-13,-2.9123761770529031e-12,-1.2952006866551295e-12,-1.5746196867528399e-13,-1.7877227933624047e-14,-2.9836907151369626e-16
0.4875,3.62341807782434e-12,-3.427786688715056e-13,-2.8442030403043108e-12,-1.276394567669446e-12,-1.551601945486002e-13,-1.7775015951764622e-14,-3.3175804318992823e-16
0.49,3.7432607704191812e-12,-3.1872042310797492e-13,-2.7452270616400386e-12,-1.2424302214635494e-12,-1.4987476642869924e-13,-1.698779220206299e-14,-3.3165175632565147e-16
0.4925,3.8944885220024359e-12,-2.9119416018209975e-13,-2.6236946311363767e-12,-1.1968251128029998e-12,-1.4223242094752157e-13,-1.5637873106699563e-14,-2.9786495054509847e-16
0.495,4.0742511879607418e-12,-2.6234457106881716e-13,-2.4891952678644569e-12,-1.1440865937117745e-12,-1.3314472191370687e-13,-1.3945916669225001e-14,-2.4125440790978871e-16
0.4975,4.2775026706820161e-12,-2.3414796261623155e-13,-2.3516335188970745e-12,-1.0891480738507201e-12,-1.2363051088489021e-13,-1.2164722821017563e-14,-1.7780352218005881e-16
0.5,4.4966926727481577e-12,-2.0822166060991809e-13,-2.2203276759527129e-12,-1.0367558841848745e-12,-1.1463835029653e-13,-1.0511799708802765e-14,-1.2125135170781284e-16
0.5025,4.7214303180203697e-12,-1.8573434452193843e-13,-2.1033362130741316e-12,-9.9101660766047422e-13,-1.0692190628330503e-13,-9.1317472711792861e-15,-7.8676483657123888e-17
0.505,4.9389870122644305e-12,-1.6738262627050054e-13,-2.0069540931560546e-12,-9.5509659476373901e-13,-1.0098785170098614e-13,-8.0912711812364101e-15,-5.0605814906768437e-17
0.5075,5.1351839304132886e-12,-1.5348530918733941e-13,-1.9357377660962573e-12,-9.3122792186836334e-13,-9.7121102529260019e-14,-7.399360672571111e-15,-3.3976585741000083e-17
0.51,5.2957207025155309e-12,-1.4413855158286847e-13,-1.8927553219656437e-12,-9.2078747467723186e-13,-9.5428812274768422e-14,-7.0331068003066565e-15,-2.5020674957533629e-17
0.5125,5.4077865513451111e-12,-1.3932752777999996e-13,-1.8799243786674038e-12,-9.2448583172500125e-13,-9.5891458060807252e-14,-6.9562207803327359e-15,-2.0787847635143617e-17
0.515,5.4620702127754226e-12,-1.3902504577825091e-13,-1.8981683090898122e-12,-9.4248240876748362e-13,-9.8416129547102914e-14,-7.1294012584636768e-15,-1.9401006157652604e-17
0.5175,5.4544544341958321e-12,-1.4324047974448219e-13,-1.9475955596172188e-12,-9.7450399314721194e-13,-1.0285311738896017e-13,-7.511764160266607e-15,-1.9732142652911749e-17
0.52,5.3866395053693633e-12,-1.520190473367456e-13,-2.0274890630637451e-12,-1.0198526685251958e-12,-1.0900395851966142e-13,-8.0594983726669269e-15,-2.1011138992374604e-17
0.5225,5.2663978258858456e-12,-1.6540000907889078e-13,-2.136113239731872e-12,-1.0773444618349881e-12,-1.1662603253269529e-13,-8.7281800218049774e-15,-2.2614241694670729e-17
0.525,5.1066907572976313e-12,-1.8330815241944881e-13,-2.270552587421771e-12,-1.1453872907619604e-12,-1.2545446061299199e-13,-9.4774486479264882e-15,-2.4068830007528842e-17
0.5275,4.9234662798137025e-12,-2.0539560370675983e-13,-2.42630314249806e-12,-1.2219055408790278e-12,-1.3521108050654614e-13,-1.0275684959952213e-14,-2.517752317385034e-17
0.53,4.7336761114680242e-12,-2.3089473682866139e-13,-2.5970606757101493e-12,-1.3043848349887008e-12,-1.4562982319825551e-13,-1.1107843178469046e-14,-2.6108673559833424e-17
0.5325,4.553415950322816e-12,-2.5850667853377967e-13,-2.7747468600651101e-12,-1.3898174358786452e-12,-1.5644588196714239e-13,-1.1973978490893069e-14,-2.7344528237271377e-17
0.535,4.3964325217532235e-12,-2.8638996520453712e-13,-2.9498839853587362e-12,-1.4748662063730207e-12,-1.6740270407599946e-13,-1.2887221166007019e-14,-2.9587869712737317e-17
0.5375,4.2735523875226387e-12,-3.1228849026477386e-13,-3.1121695177082912e-12,-1.5559619507303731e-12,-1.7824250281272742e-13,-1.3867189470050114e-14,-3.3761552731533015e-17
0.54,4.1928010774097979e-12,-3.3380128445162567e-13,-3.2514910013384987e-12,-1.6295477514940348e-12,-1.8867979403842475e-13,-1.4930065438427191e-14,-4.1088945141452786e-17
0.5425,4.159706484666533e-12,-3.4873082170400428e-13,-3.3588844812039734e-12,-1.6923813007156127e-12,-1.984123404996009e-13,-1.6080008666006151e-14,-5.3180972001656061e-17
0.545,4.1777025571915031e-12,-3.5550842991043085e-13,-3.4277808165989265e-12,-1.7418033035651585e-12,-2.0710812587738063e-13,-1.7299734898466647e-14,-7.203874133556921e-17
0.5475,4.2485420212581911e-12,-3.5347394273941144e-13,-3.4547515014345497e-12,-1.7759590242201768e-12,-2.1442816955005665e-13,-1.8545080635511861e-14,-9.961492865342509e-17
0.55,4.3724337867126694e-12,-3.429652045740447e-13,-3.4397784885538669e-12,-1.7940243251980966e-12,-2.2006887812956227e-13,-1.9746571345610341e-14,-1.368433046917734e-16
0.5525,4.5479354013868502e-12,-3.2521545205539433e-13,-3.3861922660117547e-12,-1.7962538920383979e-12,-2.2380230439715434e-13,-2.0816999676862833e-14,-1.823908312472229e-16
0.555,4.7717761395976507e-12,-3.02122487521237e-13,-3.3001043776629478e-12,-1.7840317390058583e-12,-2.255304238878959e-13,-2.1666354809648631e-14,-2.3192024879971982e-16
0.5575,5.0383490241364514e-12,-2.7586866262016298e-13,-3.189589762238372e-12,-1.7596714787047989e-12,-2.2531400265709054e-13,-2.2220941626278055e-14,-2.7865231541833208e-16
0.56,5.3392199713043234e-12,-2.4862127217345168e-13,-3.0637202746258817e-12,-1.7261717498626819e-12,-2.2336762672158937e-13,-2.2440394480104135e-14,-3.1533568548081555e-16
0.5625,5.6627721326263012e-12,-2.2224419402779692e-13,-2.9317317687360176e-12,-1.6869786891730566e-12,-2.2004885760294957e-13,-2.2330243569393148e-14,-3.3686307912507896e-16
0.565,5.9943125959708291e-12,-1.9816429473256704e-13,-2.8023040054433991e-12,-1.6456737581422453e-12,-2.1582992325973438e-13,-2.19403644865218e-14,-3.4192152819990517e-16
0.5675,6.3167648864063261e-12,-1.7732469221853364e-13,-2.6830550949768565e-12,-1.605774114150846e-12,-2.1124171320077745e-13,-2.1353100612970866e-14,-3.3298170415476614e-16
0.57,6.6117248862802919e-12,-1.6024522553767307e-13,-2.580251677573746e-12,-1.5705537773107371e-12,-2.0681627004030733e-13,-2.0668245223799693e-14,-3.1493922121554915e-16
0.5725,6.8614010355598511e-12,-1.4712407159262431e-13,-2.4987263174819817e-12,-1.5428000403653208e-12,-2.0305971773621138e-13,-1.9984568803045251e-14,-2.9309000901722613e-16
0.575,7.0504713678964741e-12,-1.3796515083826545e-13,-2.4419471809772577e-12,-1.5248355293733556e-12,-2.0040265157141461e-13,-1.9381103054914213e-14,-2.7156874406784569e-16
0.5775,7.167941363536542e-12,-1.3266563747858916e-13,-2.4121329413208327e-12,-1.5184089365967183e-12,-1.9918431867675335e-13,-1.8914525699704759e-14,-2.5267989978182673e-16
0.58,7.2086027526196e-12,-1.3108182709647127e-13,-2.410366941958656e-12,-1.5246335228981039e-12,-1.9963423057800117e-13,-1.8618653729075179e-14,-2.369608323673351e-16
0.5825,7.1735985814394985e-12,-1.3307912686953883e-13,-2.4367499081095927e-12,-1.5440789066542621e-12,-2.0188474717204236e-13,-1.8505105015954298e-14,-2.2364623345832798e-16
0.585,7.0703379313610786e-12,-1.38516086611794e-13,-2.4903929718362764e-12,-1.5766923357247569e-12,-2.0594545508515748e-13,-1.8562788046649831e-14,-2.1103313989352175e-16
0.5875,6.9113817890399455e-12,-1.4721879736521315e-13,-2.5693232199347127e-12,-1.6217421446174388e-12,-2.11724603403192e-13,-1.8763728884729109e-14,-1.9712757647212307e-16
0.59,6.7127810433586571e-12,-1.5893673187900682e-13,-2.6704347975469796e-12,-1.6778259974093544e-12,-2.1902400663488248e-13,-1.906892284552667e-14,-1.8032696185402379e-16
0.5925,6.4921670718236867e-12,-1.7326741658191138e-13,-2.7894149779594054e-12,-1.7429320096787738e-12,-2.275539052388742e-13,-1.9434398392415972e-14,-1.6004401617336966e-16
0.595,6.2669992580596975e-12,-1.8960447165821262e-13,-2.9207897195007688e-12,-1.8144752586769601e-12,-2.3695218918739217e-13,-1.9817837685020767e-14,-1.370079439884588e-16
0.5975,6.0532412980250955e-12,-2.0709738722544606e-13,-3.0580225962850267e-12,-1.8894098872524158e-12,-2.4681146925380881e-13,-2.0184236701053255e-14,-1.1305570549540511e-16
0.6,5.8644260031852532e-12,-2.2465134306923235e-13,-3.1937438414255381e-12,-1.9643567621517203e-12,-2.5670716431514183e-13,-2.0510107307133586e-14,-9.0443323532666431e-17
0.6025,5.7111324448897936e-12,-2.4099024151712015e-13,-3.3202215310730096e-12,-2.0358319532113645e-12,-2.6622454496349148e-13,-2.0784154463624413e-14,-7.0997286601042946e-17
0.605,5.6009890941006014e-12,-2.5479395346657756e-13,-3.430030153105201e-12,-2.1005035021777749e-12,-2.7498337777343116e-13,-2.1006360604721859e-14,-5.5712415634259754e-17
0.6075,5.5388874600256586e-12,-2.6487001726003049e-13,-3.5167321071330358e-12,-2.1555239574185737e-12,-2.8268979401530057e-13,-2.1190310340491031e-14,-4.4681665824987692e-17
0.61,5.5272325248721468e-12,-2.7033499482991218e-13,-3.5755488370313042e-12,-2.1987308772451778e-12,-2.8915316663610309e-13,-2.1354063600582021e-14,-3.7462439602638535e-17
0.6125,5.5662708228471994e-12,-2.707318210852648e-13,-3.6037323606871301e-12,-2.228866726173189e-12,-2.9428956861265652e-13,-2.1520399647237591e-14,-3.3496995043087744e-17
0.615,5.6544994003652033e-12,-2.6610229152771891e-13,-3.6008418546956039e-12,-2.2456301058686353e-12,-2.9811431859259657e-13,-2.171124167981866e-14,-3.2409649727325243e-17
0.6175,5.7888469934347662e-12,-2.5696209403987879e-13,-3.5687034349334043e-12,-2.2495433663642183e-12,-3.0072186642304822e-13,-2.1944154220651406e-14,-3.4089013973436958e-17
0.62,5.964769767473823e-12,-2.441932783454743e-13,-3.511059923460218e-12,-2.2419920310820294e-12,-3.0226712807544595e-13,-2.2231770734947062e-14,-3.8729843976855966e-17
0.6225,6.1762975887446076e-12,-2.2889527760681735e-13,-3.4331581423371139e-12,-2.2249949692988392e-12,-3.0296401007443437e-13,-2.2580928692931573e-14,-4.6808112318719515e-17
0.625,6.4163362711941553e-12,-2.1221503955254637e-13,-3.3410713249094508e-12,-2.2010763081605928e-12,-3.0306934441361955e-13,-2.2992067384714531e-14,-5.8995013399391111e-17
0.6275,6.6767686742619672e-12,-1.9522945367541287e-13,-3.2411968104416343e-12,-2.1729675804469968e-12,-3.0284695053964152e-13,-2.346113789318189e-14,-7.6008612656904205e-17
0.63,6.9486852347875924e-12,-1.7884394389096695e-13,-3.1397667195236417e-12,-2.1434009068944224e-12,-3.025759730980752e-13,-2.3983634873329277e-14,-9.8394669933973801e-17
0.6325,7.2228061877469338e-12,-1.6374606127870784e-13,-3.0424107924949675e-12,-2.1150544571574708e-12,-3.0253264218193994e-13,-2.4556817491623459e-14,-1.2630614883336922e-16
0.635,7.4899281301286663e-12,-1.5040157142572238e-13,-2.953976475238711e-12,-2.09042746327685e-12,-3.0300199343898288e-13,-2.5181994854557639e-14,-1.5938923023669486e-16
0.6375,7.7413326562762192e-12,-1.3908893129395574e-13,-2.8784762502185553e-12,-2.0717917297824806e-12,-3.0427748538087551e-13,-2.5865492954920738e-14,-1.9674316726025219e-16
0.64,7.9692198890492222e-12,-1.2995216004236734e-13,-2.8190613288080906e-12,-2.0611132846199326e-12,-3.0664105375518308e-13,-2.6617549951981804e-14,-2.3698960088626191e-16
0.6425,8.1671452163840012e-12,-1.2302652195166334e-13,-2.7780240782117022e-12,-2.060042740348817e-12,-3.1034808586731535e-13,-2.7450891009615305e-14,-2.7835672930655971e-16
0.645,8.3303967801512663e-12,-1.182902895326209e-13,-2.7568678168323981e-12,-2.0698177882451105e-12,-3.1562762132851521e-13,-2.8380153251059024e-14,-3.1874855193978339e-16
0.6475,8.4557114517647205e-12,-1.1568205568707289e-13,-2.7563744730780608e-12,-2.0912736249352662e-12,-3.2265246610975546e-13,-2.9414165778505994e-14,-3.5577752800085487e-16
0.65,8.5415724516230626e-12,-1.1512642626844794e-13,-2.776698836935132e-12,-2.1247991489166841e-12,-3.3151971126003821e-13,-3.0556716273881446e-14,-3.8692797670332634e-16
0.6525,8.5881273572080738e-12,-1.16534451827151e-13,-2.8173245615838451e-12,-2.1702748956295906e-12,-3.4223996618557329e-13,-3.1797761003040421e-14,-4.0974025370746963e-16
