Physical Time (s),enth_flux_viscous_bot Monitor (W): bot_cv1,enth_flux_viscous_bot Monitor (W): bot_cv2,enth_flux_viscous_bot Monitor (W): bot_cv3,enth_flux_viscous_bot Monitor (W): bot_cv4,enth_flux_viscous_bot Monitor (W): bot_cv5,enth_flux_viscous_bot Monitor (W): bot_cv6,enth_flux_viscous_bot Monitor (W): bot_cv7
6.58125,3.4615050631321864e-11,8.9354720462201744e-12,7.8550667936703733e-12,5.1974823421152323e-12,7.9051637800439107e-12,1.7395927191341665e-11,3.2466681400155338e-11
6.5815,3.4616191494666496e-11,8.9354945199506808e-12,7.8558194748864521e-12,5.1973132535924354e-12,7.9060438551496621e-12,1.7397811756952157e-11,3.2469222011012859e-11
6.58175,3.4617356357551545e-11,8.9355275474340972e-12,7.8566031929558879e-12,5.1971392004170034e-12,7.9069164787774992e-12,1.7399666826606214e-11,3.2471744218522614e-11
6.582,3.4618545135767066e-11,8.9355711784160075e-12,7.8574148117070061e-12,5.1969576149801613e-12,7.907786007775698e-12,1.7401484071465219e-11,3.2474261819607034e-11
6.58225,3.4619757736450649e-11,8.9356254164954e-12,7.8582509541384518e-12,5.1967664487542214e-12,7.9086556008795186e-12,1.7403254834219477e-11,3.2476785814103358e-11
6.5825,3.4620994168053972e-11,8.9356903275543754e-12,7.8591083769510096e-12,5.1965652016171736e-12,7.9095269435680633e-12,1.7404971869115173e-11,3.2479323785316657e-11
6.58275,3.462225472833593e-11,8.9357660148197264e-12,7.8599848927644753e-12,5.1963549486451789e-12,7.910400466057773e-12,1.7406630797291667e-11,3.2481879392270352e-11
6.583,3.462353993306081e-11,8.935852652071726e-12,7.8608793138549323e-12,5.1961380281345119e-12,7.911275681178925e-12,1.7408230866690701e-11,3.2484453016488197e-11
6.58325,3.4624850645756414e-11,8.9359504733195321e-12,7.8617911561166993e-12,5.1959174691831174e-12,7.9121515797411461e-12,1.7409775077116844e-11,3.2487044221357844e-11
6.5835,3.4626187939678717e-11,8.9360597479023981e-12,7.8627208358237636e-12,5.1956968387807082e-12,7.913026989746346e-12,1.7411269771796102e-11,3.2489652654785673e-11
6.58375,3.4627553235960957e-11,8.9361807638589419e-12,7.8636689533466992e-12,5.1954800999060662e-12,7.9139004925576003e-12,1.7412723937637829e-11,3.2492277663498098e-11
6.584,3.4628948019663021e-11,8.9363137353442208e-12,7.8646357348926494e-12,5.1952708586515903e-12,7.9147701352114896e-12,1.7414148839945707e-11,3.2494917154286714e-11
6.58425,3.4630374055028607e-11,8.9364587850811528e-12,7.8656206741981685e-12,5.1950711445334802e-12,7.9156334935759036e-12,1.7415555647476128e-11,3.2497568814847074e-11
6.5845,3.4631833425217912e-11,8.9366158829496217e-12,7.8666227649695843e-12,5.1948803503062111e-12,7.9164879468386453e-12,1.7416954294480323e-11,3.2500232265556224e-11
6.58475,3.4633328287209073e-11,8.9367848214172818e-12,7.8676404619822953e-12,5.1946954742017795e-12,7.9173306853758577e-12,1.7418352290360501e-11,3.2502903013264429e-11
6.585,3.4634860954039941e-11,8.9369652121119417e-12,7.8686717441522919e-12,5.194512449573439e-12,7.9181587461268935e-12,1.741975478023768e-11,3.2505576758512542e-11
6.58525,3.4636433665315453e-11,8.9371565205637911e-12,7.8697141255442008e-12,5.1943277144600138e-12,7.9189688783355334e-12,1.7421164715115336e-11,3.2508250642901559e-11
6.5855,3.4638048715762228e-11,8.9373580684348818e-12,7.8707646892463158e-12,5.1941392943592974e-12,7.9197574167505648e-12,1.742258389580292e-11,3.2510923905830531e-11
6.58575,3.4639708121606713e-11,8.9375691484944079e-12,7.8718204930619242e-12,5.1939466623037435e-12,7.9205208675987833e-12,1.7424013027973277e-11,3.2513598352294125e-11
6.586,3.4641413150700499e-11,8.9377891464395371e-12,7.8728790891613868e-12,5.1937496050103605e-12,7.9212566153634955e-12,1.7425452319596749e-11,3.2516277149555144e-11
6.58625,3.464316472518176e-11,8.938017523900209e-12,7.8739389278196754e-12,5.1935471497216773e-12,7.9219639623964709e-12,1.7426900398909823e-11,3.2518965542497711e-11
6.5865,3.4644963642615116e-11,8.9382538322328798e-12,7.8749994667377719e-12,5.1933374857014136e-12,7.9226442302175975e-12,1.7428355852104158e-11,3.2521670101177885e-11
6.58675,3.4646810388182761e-11,8.9384978887473103e-12,7.8760614920947212e-12,5.1931188329709694e-12,7.9233004757549976e-12,1.7429816991650277e-11,3.2524353452179051e-11
6.587,3.4648705726051482e-11,8.9387497234575262e-12,7.8771273678183691e-12,5.192890334665237e-12,7.9239360012056553e-12,1.7431282575494695e-11,3.2526991526899101e-11
6.58725,3.4650649765117436e-11,8.9390095570736419e-12,7.878199961634461e-12,5.1926532686244921e-12,7.9245518665813161e-12,1.7432753034430993e-11,3.2529668114354455e-11
6.5875,3.4652642074400538e-11,8.9392777122804544e-12,7.8792824423102824e-12,5.1924110388388854e-12,7.9251475233820894e-12,1.7434229404825904e-11,3.2532255482265806e-11
6.58775,3.4654682121512037e-11,8.9395545758021802e-12,7.8803782399977868e-12,5.1921681934941024e-12,7.9257226816107069e-12,1.7435711556122304e-11,3.2534886095302541e-11
6.588,3.4656770040986789e-11,8.9398404942104049e-12,7.8814904129799538e-12,5.1919292129772974e-12,7.9262779689903354e-12,1.7437197147849039e-11,3.2537562114676268e-11
6.58825,3.4658905768136998e-11,8.9401357454652322e-12,7.8826218739823853e-12,5.19169739365729e-12,7.9268153483194926e-12,1.743868180462726e-11,3.2540272954001644e-11
6.5885,3.4661088660482414e-11,8.9404406081713822e-12,7.883775155440292e-12,5.1914744866409912e-12,7.927337995622528e-12,1.7440159584978201e-11,3.2543005083240453e-11
6.58875,3.466331751066911e-11,8.94075524556574e-12,7.8849522267512265e-12,5.1912606207857961e-12,7.9278493524332451e-12,1.7441624941441805e-11,3.2545742509360707e-11
6.589,3.4665591245972336e-11,8.9410798287395406e-12,7.8861545998958331e-12,5.1910544594967684e-12,7.928351653148085e-12,1.7443072244937921e-11,3.2548466684272185e-11
6.58925,3.4667908703192503e-11,8.9414144532287873e-12,7.8873837110560443e-12,5.1908538149686446e-12,7.9288456245255348e-12,1.7444497888684769e-11,3.2551158363661584e-11
6.5895,3.4670268695858544e-11,8.9417591034919296e-12,7.8886405231884027e-12,5.1906557268269269e-12,7.9293301905177069e-12,1.7445899454489624e-11,3.255379590816997e-11
6.58975,3.4672669606676296e-11,8.9421138424752357e-12,7.8899244821231e-12,5.1904563027905087e-12,7.9298033659259247e-12,1.7447275255375499e-11,3.2556356986172111e-11
6.59,3.4675109088332237e-11,8.9424786473498407e-12,7.8912355843161213e-12,5.1902512760413549e-12,7.930263182667833e-12,1.7448624757410266e-11,3.255882406435232e-11
6.59025,3.467758474730058e-11,8.9428534694803308e-12,7.8925743475939071e-12,5.1900354820400378e-12,7.9307079079614311e-12,1.7449947837165982e-11,3.2561187011045972e-11
6.5905,3.4680094241700875e-11,8.9432382461097376e-12,7.8939414443171709e-12,5.1898047533841694e-12,7.931135614702229e-12,1.7451244776571062e-11,3.2563444061725807e-11
6.59075,3.4682634995452858e-11,8.9436329265556678e-12,7.8953377217232089e-12,5.1895568207525194e-12,7.9315439538989479e-12,1.7452516189429017e-11,3.2565598910666661e-11
6.591,3.4685204589235126e-11,8.9440375189044549e-12,7.8967642345238397e-12,5.189291264113076e-12,7.9319313841909489e-12,1.7453760845293316e-11,3.2567658375906997e-11
6.59125,3.4687800611452143e-11,8.9444520899857459e-12,7.8982216912501522e-12,5.1890094945900639e-12,7.9322975084356349e-12,1.7454977497866358e-11,3.2569637247901164e-11
6.5915,3.469042108578671e-11,8.94487673043079e-12,7.8996900907837704e-12,5.1887150478975792e-12,7.9326428862109001e-12,1.7456165191312303e-11,3.257155259165163e-11
6.59175,3.4693064265087375e-11,8.9453115670905806e-12,7.9011536843852795e-12,5.1884120693683045e-12,7.9329685144507983e-12,1.7457326031213086e-11,3.2573418401622986e-11
6.592,3.4695728516574082e-11,8.945756706210406e-12,7.9026477316879612e-12,5.1881038026168871e-12,7.9332766111131359e-12,1.7458464125830924e-11,3.257523939317683e-11
6.59225,3.4698412240945274e-11,8.9462122383928253e-12,7.9041725603929182e-12,5.1877937041770001e-12,7.9335720887286989e-12,1.745958277774241e-11,3.2577008813413171e-11
6.5925,3.4701114071843619e-11,8.9466782205303245e-12,7.9057283476257795e-12,5.1874843165807066e-12,7.9338566908519354e-12,1.7460687090225878e-11,3.257870902124164e-11
6.59275,3.4703833084801377e-11,8.9471546742676739e-12,7.9073149206275089e-12,5.1871778395435126e-12,7.9341320269853031e-12,1.7461781052523618e-11,3.2580318651529283e-11
6.593,3.4706568534125668e-11,8.9476415376177809e-12,7.9089313249236468e-12,5.1868761123563989e-12,7.9343989890361814e-12,1.7462866867338442e-11,3.2581816285345633e-11
6.59325,3.4709319794433233e-11,8.9481386620757742e-12,7.9105760120507062e-12,5.186580474255534e-12,7.9346568975411914e-12,1.7463946889096826e-11,3.2583185484800659e-11
6.5935,3.4712086579391944e-11,8.9486458020437862e-12,7.9122472602523527e-12,5.1862903112257928e-12,7.9349049125927646e-12,1.7465021943380402e-11,3.2584425294994456e-11
6.59375,3.4714868643957329e-11,8.9491626811901812e-12,7.9139432770508109e-12,5.186003463446864e-12,7.9351426956099227e-12,1.7466090768374392e-11,3.2585550075378349e-11
6.594,3.4717665803947578e-11,8.9496889815756539e-12,7.9156622185449696e-12,5.1857168431577377e-12,7.9353705234969864e-12,1.7467149403423311e-11,3.2586583419664383e-11
6.59425,3.4720478026865949e-11,8.950224376890623e-12,7.9174024733353176e-12,5.1854268321251087e-12,7.9355888670123751e-12,1.7468192422263064e-11,3.2587552055089366e-11
6.5945,3.4723305268630541e-11,8.9507685859730394e-12,7.9191627519687156e-12,5.1851293696128253e-12,7.9357981093297571e-12,1.7469214496443448e-11,3.258847985883237e-11
6.59475,3.4726147396646143e-11,8.9513214038542568e-12,7.9209423287038309e-12,5.1848210193790132e-12,7.9359985346234646e-12,1.7470211700985035e-11,3.2589386538999303e-11
6.595,3.4729004463751921e-11,8.9518827327310602e-12,7.9227412667997985e-12,5.184499138531272e-12,7.9361901378808848e-12,1.7471181911017761e-11,3.2590287007369796e-11
6.59525,3.4731876342966966e-11,8.9524526286567395e-12,7.9245601922078254e-12,5.1841620239795341e-12,7.9363732281258831e-12,1.7472125020431869e-11,3.2591187856767688e-11
6.5955,3.4734762718692239e-11,8.9530312362314678e-12,7.9263997324314606e-12,5.1838097414754633e-12,7.9365477810431429e-12,1.747304175525962e-11,3.2592087544240457e-11
6.59575,3.4737663310261653e-11,8.9536188735983664e-12,7.9282602395530588e-12,5.1834435990374429e-12,7.9367142503644898e-12,1.7473933337019594e-11,3.2592981625540348e-11
6.596,3.4740577921259222e-11,8.9542159122548805e-12,7.9301411368955651e-12,5.183066074513227e-12,7.9368747192161595e-12,1.747480029258549e-11,3.2593861749355144e-11
6.59625,3.4743506478875067e-11,8.9548226064473453e-12,7.9320404560250225e-12,5.1826806084141263e-12,7.9370317331499912e-12,1.7475643093537538e-11,3.2594720908599113e-11
6.5965,3.4746449165007496e-11,8.9554392624295386e-12,7.93395522580279e-12,5.1822906593199491e-12,7.9371875848612513e-12,1.7476464541780901e-11,3.2595543524736331e-11
6.59675,3.474940651383583e-11,8.9560659493130826e-12,7.9358821069783573e-12,5.1818984550387124e-12,7.9373439648597121e-12,1.7477267403154812e-11,3.2596312354122812e-11
6.597,3.4752378790220844e-11,8.9567026697359594e-12,7.937817833782369e-12,5.1815045152140053e-12,7.9375016245257478e-12,1.7478054024455933e-11,3.259701140432577e-11
6.59725,3.4755366902098766e-11,8.9573492067189461e-12,7.9397590006661424e-12,5.1811081436590912e-12,7.9376596465282714e-12,1.7478824906954913e-11,3.25976322098315e-11
6.5975,3.4758372232723151e-11,8.9580052663944687e-12,7.9417030009362744e-12,5.1807078875531177e-12,7.9378160378092803e-12,1.7479577719738464e-11,3.2598179556002016e-11
6.59775,3.4761396229587258e-11,8.9586704599023541e-12,7.9436479255315819e-12,5.1803022435290753e-12,7.9379683146178071e-12,1.7480306555640233e-11,3.2598671327848652e-11
6.598,3.4764440408318841e-11,8.9593443259914399e-12,7.9455917098567008e-12,5.1798907326876285e-12,7.938114314434023e-12,1.7481002591527575e-11,3.2599133434353308e-11
6.59825,3.4767506859609338e-11,8.9600263949281482e-12,7.9475329522603904e-12,5.1794734589189117e-12,7.9382526497262775e-12,1.7481654406242466e-11,3.2599595617293602e-11
6.5985,3.4770597608804409e-11,8.9607161008326966e-12,7.9494710488094034e-12,5.1790509746037861e-12,7.9383825494370024e-12,1.748225031824523e-11,3.2600082756857676e-11
6.59875,3.4773714767021846e-11,8.9614130095995154e-12,7.9514068051226876e-12,5.1786240616638185e-12,7.9385035833255424e-12,1.7482780719030282e-11,3.2600610639048954e-11
6.599,3.4776860463777414e-11,8.9621166381299044e-12,7.9533415076664591e-12,5.1781945604963355e-12,7.938615281592224e-12,1.7483240639747803e-11,3.2601184968152081e-11
6.59925,3.4780036799895669e-11,8.9628266421741369e-12,7.9552764113804861e-12,5.1777654956822395e-12,7.9387176786345114e-12,1.7483630340543178e-11,3.2601805738036499e-11
6.5995,3.4783246953641085e-11,8.9635425816766233e-12,7.9572128884633777e-12,5.177340640142957e-12,7.9388109434552072e-12,1.7483954848334276e-11,3.2602465578015922e-11
6.59975,3.478649345335648e-11,8.9642641645644615e-12,7.9591520307790505e-12,5.176923633793315e-12,7.9388958406502819e-12,1.7484222621603953e-11,3.2603152325950772e-11
6.6,3.4789778304957618e-11,8.9649911513562527e-12,7.9610951743306256e-12,5.1765168346645352e-12,7.9389733245816017e-12,1.7484444805357689e-11,3.2603841097925063e-11
6.60025,3.4793102326879526e-11,8.9657236543214653e-12,7.963043901924242e-12,5.1761205168458521e-12,7.9390441425698207e-12,1.7484633633284724e-11,3.2604505289853255e-11
6.6005,3.4796467239708658e-11,8.9664618570293554e-12,7.9650005319238891e-12,5.175732938445454e-12,7.9391083775445614e-12,1.7484801708251082e-11,3.2605129327095562e-11
6.60075,3.4799873789131768e-11,8.9672063279251817e-12,7.9669676050545826e-12,5.1753511347426989e-12,7.9391653218297763e-12,1.7484960160813357e-11,3.2605709494285034e-11
6.601,3.4803322032640376e-11,8.9679576718577803e-12,7.9689483418547522e-12,5.1749719956579109e-12,7.939213082362314e-12,1.7485118057838651e-11,3.2606246964694978e-11
6.60125,3.4806811262296848e-11,8.9687167179517595e-12,7.970945367321817e-12,5.1745934345224043e-12,7.9392494472307223e-12,1.7485281715313051e-11,3.2606743517597797e-11
6.6015,3.4810340146803992e-11,8.9694841123963437e-12,7.9729596281750546e-12,5.1742147517719476e-12,7.9392726470772242e-12,1.7485455041238678e-11,3.260719842928694e-11
6.60175,3.4813907496864906e-11,8.9702605025720996e-12,7.9749913913991894e-12,5.1738370299625255e-12,7.939281280400415e-12,1.7485639712458018e-11,3.2607609042091222e-11
6.602,3.4817511291363172e-11,8.9710462780832346e-12,7.9770397071926391e-12,5.1734623276128141e-12,7.9392744235989169e-12,1.7485836492399008e-11,3.2607973122952408e-11
6.60225,3.482114876768014e-11,8.9718415154181481e-12,7.9791030974888222e-12,5.1730928536225682e-12,7.9392513027704876e-12,1.7486045814955601e-11,3.2608289996767474e-11
6.6025,3.4824817130224392e-11,8.9726461256710252e-12,7.9811796025512515e-12,5.1727303172264071e-12,7.9392114201179462e-12,1.7486267937145786e-11,3.2608559212526403e-11
6.60275,3.4828513153349429e-11,8.9734597034966987e-12,7.9832672514705221e-12,5.1723750779752929e-12,7.9391541988454677e-12,1.7486502660362212e-11,3.2608781837076819e-11
6.603,3.483223467643498e-11,8.9742817292936504e-12,7.9853640839382743e-12,5.1720264206506868e-12,7.9390801280028549e-12,1.7486748541646343e-11,3.2608959572360017e-11
6.60325,3.4835978344892844e-11,8.9751114753146152e-12,7.9874684488466101e-12,5.1716825689117127e-12,7.9389910112974192e-12,1.7487002414659874e-11,3.2609091594728058e-11
6.6035,3.4839741506693315e-11,8.9759482667212086e-12,7.9895793920415023e-12,5.1713408199003864e-12,7.9388902261239935e-12,1.7487258654128457e-11,3.2609180104316215e-11
6.60375,3.4843522301605545e-11,8.976791407860431e-12,7.9916970540107664e-12,5.1709981045213113e-12,7.9387811530801424e-12,1.7487509494873838e-11,3.2609230059460882e-11
6.604,3.4847319456872866e-11,8.9776404013443017e-12,7.9938230397734802e-12,5.1706518414121574e-12,7.9386658616866413e-12,1.7487746724614876e-11,3.2609247431498433e-11
6.60425,3.4851131716037932e-11,8.9784948341789862e-12,7.9959600667696141e-12,5.1703005574531338e-12,7.9385436449613859e-12,1.748796375001522e-11,3.2609234992186105e-11
6.6045,3.4854958767511158e-11,8.979354609781981e-12,7.998111596222205e-12,5.1699447244524981e-12,7.9384111488558712e-12,1.7488157439208932e-11,3.2609194807783206e-11
6.60475,3.4858800222088458e-11,8.980219691365695e-12,8.0002816108290811e-12,5.1695862972536532e-12,7.9382629070964982e-12,1.7488328497690528e-11,3.2609125032197679e-11
6.605,3.4862656288539136e-11,8.9810903228923416e-12,8.0024740620991723e-12,5.1692284526151934e-12,7.9380929485317639e-12,1.7488480791149362e-11,3.2608866593356579e-11
6.60525,3.4866528036799796e-11,8.9819667084443109e-12,8.0046925526656357e-12,5.1688738951292764e-12,7.9378959970778173e-12,1.7488619108707058e-11,3.2608545106385403e-11
6.6055,3.4870416309259857e-11,8.9828491735999194e-12,8.0069396198020616e-12,5.168524151097551e-12,7.9376685343757752e-12,1.7488747615909837e-11,3.2608161696422069e-11
6.60575,3.4874321955849847e-11,8.9837380001322038e-12,8.0092168567412298e-12,5.1681788206531695e-12,7.9374088886795769e-12,1.7488869439860502e-11,3.2607715097376998e-11
6.606,3.4878245819976627e-11,8.9846333702273821e-12,8.011524797975165e-12,5.1678352856791287e-12,7.9371171103106225e-12,1.7488986475959397e-11,3.2607212756402287e-11
6.60625,3.4882188543201963e-11,8.9855354013167349e-12,8.0138627146749033e-12,5.1674896638119921e-12,7.9367947240319604e-12,1.7489099206271017e-11,3.2606667008710211e-11
6.6065,3.4886150737643225e-11,8.9864439260770417e-12,8.0162287349929639e-12,5.1671373752465501e-12,7.9364443027821829e-12,1.7489206250903922e-11,3.260609231740823e-11
6.60675,3.4890132804882124e-11,8.9873588265725922e-12,8.0186200635407609e-12,5.1667742598663347e-12,7.9360692235024659e-12,1.7489303574152762e-11,3.2605502639806134e-11
6.607,3.4894135192641716e-11,8.9882796919980082e-12,8.0210340769843838e-12,5.1663960535127279e-12,7.9356725716103214e-12,1.748938529579894e-11,3.2604910385998624e-11
6.60725,3.4898158029289761e-11,8.9892062818431756e-12,8.0234673039463317e-12,5.1660007048166751e-12,7.9352568458419109e-12,1.7489444314547065e-11,3.2604328591640933e-11
6.6075,3.4902201265590997e-11,8.9901382082079501e-12,8.0259172528008374e-12,5.1655858849862773e-12,7.9348234120572361e-12,1.7489474319864283e-11,3.2603767735960698e-11
6.60775,3.4906264889306427e-11,8.9910753299796812e-12,8.0283820866587724e-12,5.1651504017582325e-12,7.9343729176103629e-12,1.7489470548312502e-11,3.2603230730308127e-11
6.608,3.4910349040404936e-11,8.9920174230981745e-12,8.0308605445085865e-12,5.1646942650542989e-12,7.9339055099455862e-12,1.7489430288635821e-11,3.2602710974638e-11
6.60825,3.4914453607364729e-11,8.9929644590209909e-12,8.0333516196114212e-12,5.1642183696331999e-12,7.933422081249074e-12,1.7489352240758065e-11,3.2602196045867272e-11
6.6085,3.4918578147700027e-11,8.9939162820718247e-12,8.0358543226201246e-12,5.1637236896467383e-12,7.9329240064393894e-12,1.7489236112978258e-11,3.2601671077664412e-11
6.60875,3.4922721971876236e-11,8.9948729064496481e-12,8.0383673038440148e-12,5.1632117755421531e-12,7.9324133431087737e-12,1.7489081782219526e-11,3.2601007401876946e-11
6.609,3.4926884141962598e-11,8.9958341542743577e-12,8.0408884803203599e-12,5.1626838140694809e-12,7.9318911972479765e-12,1.7488890149905717e-11,3.2600297462590004e-11
6.60925,3.4931063396946472e-11,8.9967998134829088e-12,8.043415515580654e-12,5.1621407475770342e-12,7.9313575698722359e-12,1.7488663835360188e-11,3.2599538974261598e-11
