Physical Time (s),enth_flux_pressure_left Monitor (W)
6.1255,3.7546385325690711e-07
6.12575,3.7635076982754843e-07
6.126,3.773114446546656e-07
6.12625,3.7834180829623652e-07
6.1265,3.7943573268589249e-07
6.12675,3.8058520997474146e-07
6.127,3.8178127191445955e-07
6.12725,3.830135900045053e-07
6.1275,3.8427071216449277e-07
6.12775,3.8554161864822853e-07
6.128,3.8681449360290159e-07
6.12825,3.8807773171255137e-07
6.1285,3.8932000165581272e-07
6.12875,3.9053105037175195e-07
6.129,3.9170121666218379e-07
6.12925,3.9282255028920249e-07
6.1295,3.9388703422940027e-07
6.12975,3.9488770730607573e-07
6.13,3.9581827723129071e-07
6.13025,3.9667350714661027e-07
6.1305,3.9744969077512317e-07
6.13075,3.9814344637370077e-07
6.131,3.9875226238996798e-07
6.13125,3.9927505072102944e-07
6.1315,3.9971194834670583e-07
6.13175,4.0006426588988922e-07
6.132,4.0033498527453954e-07
6.13225,4.0052791922572006e-07
6.1325,4.0064845417125898e-07
6.13275,4.0070302930635055e-07
6.133,4.0069939959307709e-07
6.13325,4.0064540014863794e-07
6.1335,4.0055026973156742e-07
6.13375,4.0042324455323348e-07
6.134,4.0027364263732596e-07
6.13425,4.001113156619751e-07
6.1345,3.9994508286608651e-07
6.13475,3.9978439676460463e-07
6.135,3.9963700897914144e-07
6.13525,3.9950958238126041e-07
6.1355,3.994069733379756e-07
6.13575,3.9933299607923038e-07
6.136,3.9929017573821761e-07
6.13625,3.9927985535822057e-07
6.1365,3.9930258238837496e-07
6.13675,3.9935772535993469e-07
6.137,3.9944342724906657e-07
6.13725,3.9955620526581282e-07
6.1375,3.9969172280120391e-07
6.13775,3.9984446112100913e-07
6.138,4.0000847844511182e-07
6.13825,4.0017722596941075e-07
6.1385,4.0034397432853778e-07
6.13875,4.0050184061716432e-07
6.139,4.0064466766302188e-07
6.13925,4.0076664424887089e-07
6.1395,4.0086274773848776e-07
6.13975,4.0092820199649622e-07
6.14,4.009594682222627e-07
6.14025,4.0095374680295445e-07
6.1405,4.0090968795671348e-07
6.14075,4.0082686648447636e-07
6.141,4.0070552769894609e-07
6.14125,4.0054737473580135e-07
6.1415,4.0035442191708835e-07
6.14175,4.0012976354725492e-07
6.142,3.9987725534841202e-07
6.14225,3.9960105890960844e-07
6.1425,3.9930638635935877e-07
6.14275,3.9899882446954581e-07
6.143,3.9868332893551387e-07
6.14325,3.9836561923562157e-07
6.1435,3.9805214619775117e-07
6.14375,3.9774683851762341e-07
6.144,3.9745410455400022e-07
6.14425,3.9717762532922977e-07
6.1445,3.9691899629145344e-07
6.14475,3.9668020722101412e-07
6.145,3.9646093467112325e-07
6.14525,3.9626085736384704e-07
6.1455,3.9607788467735598e-07
6.14575,3.9590872644564996e-07
6.146,3.9574949187470127e-07
6.14625,3.9559593010119601e-07
6.1465,3.9544278999674311e-07
6.14675,3.9528533912938197e-07
6.147,3.9511790754869575e-07
6.14725,3.9493542752060508e-07
6.1475,3.9473276159492561e-07
6.14775,3.9450500675274986e-07
6.148,3.9424820074031856e-07
6.14825,3.9395844431546803e-07
6.1485,3.936321198598408e-07
6.14875,3.9326735432066111e-07
6.149,3.9286244122374756e-07
6.14925,3.9241704106238951e-07
6.1495,3.919315285637446e-07
6.14975,3.9140804701767291e-07
6.15,3.908494671724467e-07
6.15025,3.9025960051367729e-07
6.1505,3.8964436304765258e-07
6.15075,3.8900904272705373e-07
6.151,3.883609036788732e-07
6.15125,3.8770681057063719e-07
6.1515,3.8705306024944368e-07
6.15175,3.8640815660551491e-07
6.152,3.8577810440201434e-07
6.15225,3.8516971753426781e-07
6.1525,3.8458980216411661e-07
6.15275,3.8404418117519417e-07
6.153,3.8353814688341704e-07
6.15325,3.8307635771925525e-07
6.1535,3.826635744336012e-07
6.15375,3.823038329412983e-07
6.154,3.8200063816206614e-07
6.15425,3.8175657418294918e-07
6.1545,3.8157275346445615e-07
6.15475,3.8145064646786498e-07
6.155,3.813900843996836e-07
6.15525,3.8138948946620519e-07
6.1555,3.8144716224788e-07
6.15575,3.8156148974226909e-07
6.156,3.8172803099075593e-07
6.15625,3.8194245550555691e-07
6.1565,3.8220044851256738e-07
6.15675,3.8249681824784373e-07
6.157,3.8282518641869257e-07
6.15725,3.8317625335602005e-07
6.1575,3.8354308906862411e-07
6.15775,3.8391719738170228e-07
6.158,3.842889825055257e-07
6.15825,3.8464751173810209e-07
6.1585,3.849812140104246e-07
6.15875,3.8528004173298452e-07
6.159,3.8553164142051338e-07
6.15925,3.8572672260717113e-07
6.1595,3.8585559995207177e-07
6.15975,3.859094236018713e-07
6.16,3.858820436938119e-07
6.16025,3.8576864866106534e-07
6.1605,3.8556638213314546e-07
6.16075,3.8527359361496039e-07
6.161,3.8489092747935567e-07
6.16125,3.8442074468367422e-07
6.1615,3.8386761214166147e-07
6.16175,3.8323782498644121e-07
6.162,3.8253845516287892e-07
6.16225,3.81779067104877e-07
6.1625,3.8096922748674341e-07
6.16275,3.8012034526107077e-07
6.163,3.7924414284823731e-07
6.16325,3.7835425710177178e-07
6.1635,3.7746201736582649e-07
6.16375,3.7658035659205466e-07
6.164,3.7572108028007111e-07
6.16425,3.7489501067091876e-07
6.1645,3.7411195754692982e-07
6.16475,3.7338004650983869e-07
6.165,3.7270549255089605e-07
6.16525,3.7209352639171353e-07
6.1655,3.7154626760833549e-07
6.16575,3.7106462920429953e-07
6.166,3.7064784761691847e-07
6.16625,3.7029309208076661e-07
6.1665,3.6999642328740595e-07
6.16675,3.6975266781282465e-07
6.167,3.6955639370417298e-07
6.16725,3.6940019847294369e-07
6.1675,3.6927653327225672e-07
6.16775,3.6917685532859653e-07
6.168,3.690917904476852e-07
6.16825,3.6901299800923003e-07
6.1685,3.6893172657481516e-07
6.16875,3.6883866215718134e-07
6.169,3.687246179130832e-07
6.16925,3.6858146569580353e-07
6.1695,3.6840122830375321e-07
6.16975,3.6817585731966739e-07
6.17,3.6789884251751398e-07
6.17025,3.6756338423053636e-07
6.1705,3.6716313047151438e-07
6.17075,3.6669179109287779e-07
6.171,3.6614426555123976e-07
6.17125,3.6551679589344932e-07
6.1715,3.6480577781824746e-07
6.17175,3.6400896449793789e-07
6.172,3.6312479520853836e-07
6.17225,3.6215295590694573e-07
6.1725,3.6109397884465558e-07
6.17275,3.5995027517716391e-07
6.173,3.5872608893853043e-07
6.17325,3.5742622926692255e-07
6.1735,3.5605760282877961e-07
6.17375,3.5462911373304138e-07
6.174,3.5314967487114315e-07
6.17425,3.5163015862410136e-07
6.1745,3.5008072831143317e-07
6.17475,3.4851268509881464e-07
6.175,3.4693703641564691e-07
6.17525,3.4536537779799333e-07
6.1755,3.4380829996171377e-07
6.17575,3.4227692119274655e-07
6.176,3.4078064453740129e-07
6.17625,3.3932864382412209e-07
6.1765,3.3792938942765165e-07
6.17675,3.3658943483323069e-07
6.177,3.3531417795082038e-07
6.17725,3.3410804041410155e-07
6.1775,3.3297359987832253e-07
6.17775,3.3191201968397045e-07
6.178,3.3092207999977853e-07
6.17825,3.3000213643538323e-07
6.1785,3.2914856428729127e-07
6.17875,3.283565400389317e-07
6.179,3.2762022832036109e-07
6.17925,3.2693297459959521e-07
6.1795,3.2628717050156034e-07
6.17975,3.2567479222015005e-07
6.18,3.2508766470152593e-07
6.18025,3.2451680509343208e-07
6.1805,3.2395372937782001e-07
6.18075,3.2339064788484281e-07
6.181,3.2281965512642485e-07
6.18125,3.2223390838174323e-07
6.1815,3.2162760007067387e-07
6.18175,3.2099592769827546e-07
6.182,3.2033554570290532e-07
6.18225,3.1964450055838989e-07
6.1825,3.1892208723873528e-07
6.18275,3.1816938205082841e-07
6.183,3.1738865506645561e-07
6.18325,3.1658326769072153e-07
6.1835,3.1575784909151174e-07
6.18375,3.1491780801631201e-07
6.184,3.1406856142278705e-07
6.18425,3.1321668460271125e-07
6.1845,3.1236870215993744e-07
6.18475,3.1153149483415943e-07
6.185,3.1071148024728251e-07
6.18525,3.0991623205901808e-07
6.1855,3.0915240223372637e-07
6.18575,3.084260455349766e-07
6.186,3.0774311503911381e-07
6.18625,3.0710912807152755e-07
6.1865,3.0652971831230567e-07
6.18675,3.0600874282081142e-07
6.187,3.0554873314840741e-07
6.18725,3.0515166563251307e-07
6.1875,3.0481767395936283e-07
6.18775,3.0454521748612706e-07
6.188,3.0433113764763532e-07
6.18825,3.0417143325354906e-07
6.1885,3.0406029242599207e-07
6.18875,3.0399161844316282e-07
6.189,3.0395790542779013e-07
6.18925,3.0395084011861092e-07
6.1895,3.0396216927114516e-07
6.18975,3.0398333584552234e-07
6.19,3.0400643733538526e-07
6.19025,3.040229223140552e-07
6.1905,3.0402396502173971e-07
6.19075,3.0400173820308369e-07
6.191,3.039478141295219e-07
6.19125,3.0385497795068809e-07
6.1915,3.0371648310298404e-07
6.19175,3.0352669412465486e-07
6.192,3.0328025055133666e-07
6.19225,3.0297287862532385e-07
6.1925,3.0260076264757234e-07
6.19275,3.0216166796468149e-07
6.193,3.0165396983232263e-07
6.19325,3.0107833687491091e-07
6.1935,3.0043600904997186e-07
6.19375,2.9972880665807711e-07
6.194,2.9896015064606468e-07
6.19425,2.9813374393423092e-07
6.1945,2.9725313366990589e-07
6.19475,2.9632151085649951e-07
6.195,2.9534318462692721e-07
6.19525,2.9432101837552697e-07
6.1955,2.9325853071605262e-07
6.19575,2.9215959674824387e-07
6.196,2.9102684859562968e-07
6.19625,2.8986324873524546e-07
6.1965,2.8866978777408538e-07
6.19675,2.8744766009454325e-07
6.197,2.8619943144318231e-07
6.19725,2.8492387798767252e-07
6.1975,2.8362297933957652e-07
6.19775,2.823011115897282e-07
6.198,2.8095992670841986e-07
6.19825,2.7959857307130821e-07
6.1985,2.7822129758225628e-07
6.19875,2.7682928239736916e-07
6.199,2.7542440472005683e-07
6.19925,2.7400899771371231e-07
6.1995,2.7258696264549435e-07
6.19975,2.711614294446041e-07
6.2,2.6973576683828434e-07
6.20025,2.6831244168596927e-07
6.2005,2.6689547358668798e-07
6.20075,2.6548700777597501e-07
6.201,2.6409006516510382e-07
6.20125,2.6270836577188683e-07
6.2015,2.6134325876899458e-07
6.20175,2.5999782961193748e-07
6.202,2.5867412084384465e-07
6.20225,2.573762879872958e-07
6.2025,2.5610743311892558e-07
6.20275,2.548682039221933e-07
6.203,2.5365760199713453e-07
6.20325,2.5247754078057354e-07
6.2035,2.5133014567444317e-07
6.20375,2.5021779171432391e-07
6.204,2.4914177436908439e-07
6.20425,2.4810319721413311e-07
6.2045,2.4710159672280074e-07
6.20475,2.4613448302891432e-07
6.205,2.4520161078677986e-07
6.20525,2.4430143365031192e-07
6.2055,2.4343073757156436e-07
6.20575,2.4258743974218491e-07
6.206,2.4176806875094739e-07
6.20625,2.4096947821265644e-07
6.2065,2.4018835128528502e-07
6.20675,2.3942165867685565e-07
6.207,2.3866668325683811e-07
6.20725,2.3791934232131321e-07
6.2075,2.3717669287387251e-07
6.20775,2.3643705353383073e-07
6.208,2.3569728583384213e-07
6.20825,2.3495474087664986e-07
6.2085,2.3420594936550718e-07
6.20875,2.3344841718288192e-07
6.209,2.3268076346702057e-07
6.20925,2.3190095430701643e-07
6.2095,2.3110711759832015e-07
6.20975,2.302994729209969e-07
6.21,2.2947716554458903e-07
6.21025,2.2864005283934408e-07
6.2105,2.2778939609910607e-07
6.21075,2.2692731563486063e-07
6.211,2.26053927556526e-07
6.21125,2.2517103359356192e-07
6.2115,2.2428060999716663e-07
6.21175,2.2338403868192509e-07
6.212,2.2248262634359128e-07
6.21225,2.2157777665890696e-07
6.2125,2.2066954004844576e-07
6.21275,2.1975939362313294e-07
6.213,2.1884635281756224e-07
6.21325,2.1793038479793173e-07
6.2135,2.1701094952452252e-07
6.21375,2.1608716878508633e-07
6.214,2.151591933326541e-07
6.21425,2.1422574440857839e-07
6.2145,2.1328603421328341e-07
6.21475,2.1234047035070025e-07
6.215,2.1138898340990921e-07
6.21525,2.1043283346921429e-07
6.2155,2.0947360286758564e-07
6.21575,2.0851401943894155e-07
6.216,2.0755717029708552e-07
6.21625,2.0660715797142548e-07
6.2165,2.0566829539913582e-07
6.21675,2.0474539013405682e-07
6.217,2.0384327641971814e-07
6.21725,2.0296681520806582e-07
6.2175,2.021205980234255e-07
6.21775,2.0130844429232723e-07
6.218,2.0053384162153623e-07
6.21825,1.9979971709731044e-07
6.2185,1.9910863270081489e-07
6.21875,1.9846112350587279e-07
6.219,1.9785880459072507e-07
6.21925,1.9730190817580289e-07
6.2195,1.9678876196630184e-07
6.21975,1.9631872681029034e-07
6.22,1.9588925628864097e-07
6.22025,1.9549716919616735e-07
6.2205,1.9513886966741385e-07
6.22075,1.9481032816866025e-07
6.221,1.9450647383605233e-07
6.22125,1.942204927803095e-07
6.2215,1.9394793167143153e-07
6.22175,1.9368114097630474e-07
6.222,1.9341372706173296e-07
6.22225,1.9314055428591678e-07
6.2225,1.9285379768653862e-07
6.22275,1.925490756239071e-07
6.223,1.9222024352862875e-07
6.22325,1.9186126183617048e-07
6.2235,1.914688579349621e-07
6.22375,1.9103929553328761e-07
6.224,1.9056964665207675e-07
6.22425,1.9005784224444799e-07
6.2245,1.8950303589431821e-07
6.22475,1.8890531610809122e-07
6.225,1.882656506913741e-07
6.22525,1.8758535677486155e-07
6.2255,1.8686705408235806e-07
6.22575,1.8611223515357287e-07
6.226,1.8532446162580351e-07
6.22625,1.8450563577648886e-07
6.2265,1.8365886104387958e-07
6.22675,1.8278756416794386e-07
6.227,1.8189483605420324e-07
6.22725,1.8098325321022891e-07
6.2275,1.8005547798921922e-07
6.22775,1.7911486815952849e-07
6.228,1.7816390067919947e-07
6.22825,1.7720648139404833e-07
6.2285,1.7624533547360754e-07
6.22875,1.7528520329622295e-07
6.229,1.7432894181044959e-07
6.22925,1.7338080401772473e-07
6.2295,1.7244506569421341e-07
6.22975,1.7152351051975659e-07
6.23,1.7062003454143971e-07
6.23025,1.6973903054532263e-07
6.2305,1.6888414194775469e-07
6.23075,1.6805800919644525e-07
6.231,1.672625544196705e-07
6.23125,1.6649983517174149e-07
6.2315,1.6577093165479964e-07
6.23175,1.6507556416524464e-07
6.232,1.6441408435859888e-07
6.23225,1.6378477801103427e-07
6.2325,1.6318526076705279e-07
6.23275,1.6261238993293022e-07
6.233,1.6206311453170749e-07
6.23325,1.6153350214350106e-07
6.2335,1.6101749211660431e-07
6.23375,1.6050968082015104e-07
6.234,1.6000693903041952e-07
6.23425,1.5950330762518178e-07
6.2345,1.5899435278436281e-07
6.23475,1.5847497361995639e-07
6.235,1.5794166540496418e-07
6.23525,1.5739072691849142e-07
6.2355,1.5681939754423593e-07
6.23575,1.5622595007305303e-07
6.236,1.5560865687111393e-07
6.23625,1.5496661093796469e-07
6.2365,1.5429904295347854e-07
6.23675,1.5360559513554768e-07
6.237,1.5288596411863399e-07
6.23725,1.5214025798685492e-07
6.2375,1.5136981056224378e-07
6.23775,1.5057578685975869e-07
6.238,1.4976041856345417e-07
6.23825,1.4892609573261928e-07
6.2385,1.4807544715554128e-07
6.23875,1.4720985187465442e-07
6.239,1.4633134418275172e-07
6.23925,1.454420554127893e-07
6.2395,1.4454324876013412e-07
6.23975,1.4363739775708688e-07
6.24,1.4272600577869528e-07
6.24025,1.4181259195567397e-07
6.2405,1.4089934855745704e-07
6.24075,1.3999016057955106e-07
6.241,1.390883922245577e-07
6.24125,1.3820020274695465e-07
6.2415,1.3732962426412728e-07
6.24175,1.3648384735085443e-07
6.242,1.3566768073116175e-07
6.24225,1.3488605346422338e-07
6.2425,1.3414365723369616e-07
6.24275,1.3344567374033088e-07
6.243,1.3279611241376845e-07
6.24325,1.3219967242724279e-07
6.2435,1.3165839223195695e-07
6.24375,1.3117582960541481e-07
6.244,1.3075332299558729e-07
6.24425,1.303932862240305e-07
6.2445,1.3009545133975336e-07
6.24475,1.2985957947103765e-07
6.245,1.2968597090054988e-07
6.24525,1.2957189324749032e-07
6.2455,1.2951686759271716e-07
6.24575,1.2951724983798376e-07
6.246,1.2956934017054246e-07
6.24625,1.296684998306399e-07
6.2465,1.2980926139409268e-07
6.24675,1.2998615598326823e-07
6.247,1.3019244011498283e-07
6.24725,1.3042124239886679e-07
6.2475,1.306659199764309e-07
6.24775,1.3092018552758336e-07
6.248,1.311774808671493e-07
6.24825,1.3143260476787547e-07
6.2485,1.3168038267407801e-07
6.24875,1.319170516300765e-07
6.249,1.321391224825416e-07
6.24925,1.3234416712124642e-07
6.2495,1.3253002982784155e-07
6.24975,1.3269533941570527e-07
6.25,1.3283853467007683e-07
6.25025,1.3295814382173698e-07
6.2505,1.3305300383266195e-07
6.25075,1.3312291434466363e-07
6.251,1.3316772217265881e-07
6.25125,1.3318806874695248e-07
6.2515,1.3318485022216541e-07
6.25175,1.3315909873465091e-07
6.252,1.3311153606169451e-07
6.25225,1.3304401511368962e-07
6.2525,1.3295847076698352e-07
6.25275,1.3285745253316802e-07
6.253,1.3274371310094134e-07
6.25325,1.3262028561168006e-07
6.2535,1.3248997479905285e-07
6.25375,1.3235531120954768e-07
6.254,1.3221926911227374e-07
6.25425,1.3208386038717151e-07
6.2545,1.3195086262453853e-07
6.25475,1.3182155536368636e-07
6.255,1.3169630838297702e-07
6.25525,1.3157464377072617e-07
6.2555,1.3145567285549887e-07
6.25575,1.3133788445321981e-07
6.256,1.3122021917681382e-07
6.25625,1.3110086684658536e-07
6.2565,1.3097889127872654e-07
6.25675,1.3085264531560865e-07
6.257,1.3072091620554613e-07
6.25725,1.305829164717616e-07
6.2575,1.3043707749963817e-07
6.25775,1.3028178969915365e-07
6.258,1.3011525176571411e-07
6.25825,1.2993503828612057e-07
6.2585,1.2973870984025268e-07
6.25875,1.2952363115167321e-07
6.259,1.2928730365763982e-07
6.25925,1.2902705908863547e-07
6.2595,1.2874108188347016e-07
6.25975,1.28427699497401e-07
6.26,1.2808589841360365e-07
6.26025,1.2771530628018471e-07
6.2605,1.2731663131132631e-07
6.26075,1.2689113913283946e-07
6.261,1.2644095928307161e-07
6.26125,1.2596849600188847e-07
6.2615,1.2547622788939773e-07
6.26175,1.2496668056815671e-07
6.262,1.2444219209691047e-07
6.26225,1.2390508325263764e-07
6.2625,1.2335750536483624e-07
6.26275,1.2280143490047538e-07
6.263,1.2223845417997517e-07
6.26325,1.2167009139062853e-07
6.2635,1.2109812214040673e-07
6.26375,1.2052465588805665e-07
6.264,1.1995188848883789e-07
6.26425,1.1938245571980461e-07
6.2645,1.1881929371013819e-07
6.26475,1.182658127842225e-07
6.265,1.1772561005244931e-07
6.26525,1.1720232362860704e-07
6.2655,1.1669996159737297e-07
6.26575,1.1622225457042768e-07
6.266,1.1577295303722841e-07
6.26625,1.1535521556580298e-07
6.2665,1.149715016891262e-07
6.26675,1.1462418427093148e-07
6.267,1.143151843858444e-07
6.26725,1.140465616487482e-07
6.2675,1.1382044101696274e-07
6.26775,1.136389356727695e-07
6.268,1.1350431302315418e-07
6.26825,1.1341887376335178e-07
6.2685,1.1338397345500401e-07
6.26875,1.1340024687534975e-07
6.269,1.1346750699289352e-07
6.26925,1.1358460694828745e-07
6.2695,1.1374941637193619e-07
6.26975,1.1395862584256883e-07
6.27,1.1420785265258616e-07
6.27025,1.1449217546793797e-07
6.2705,1.1480650816269011e-07
6.27075,1.1514530510664219e-07
6.271,1.1550295532792398e-07
6.27125,1.1587409384034945e-07
6.2715,1.162534881131132e-07
6.27175,1.1663680597822479e-07
6.272,1.1702010649463182e-07
6.27225,1.1740071668839417e-07
6.2725,1.1777697413918397e-07
6.27275,1.1814748759553442e-07
6.273,1.1851190135806143e-07
6.27325,1.1887022752857644e-07
6.2735,1.1922283700968426e-07
6.27375,1.1957057037404817e-07
6.274,1.1991458539099907e-07
6.27425,1.2025635109882732e-07
6.2745,1.2059792806282966e-07
6.27475,1.2094140921176549e-07
6.275,1.2128909869704121e-07
6.27525,1.2164377551635489e-07
6.2755,1.2200805913436742e-07
6.27575,1.2238440345616861e-07
6.276,1.2277533526015088e-07
6.27625,1.2318260712469691e-07
6.2765,1.2360773957112982e-07
6.27675,1.2405169265360985e-07
6.277,1.245148546307502e-07
6.27725,1.249972085301574e-07
6.2775,1.2549809026631757e-07
6.27775,1.2601628709622415e-07
6.278,1.2655053433981769e-07
6.27825,1.2709943384006708e-07
6.2785,1.2766117522607963e-07
6.27875,1.2823388736303694e-07
6.279,1.2881540041919187e-07
6.27925,1.2940387210650155e-07
6.2795,1.2999770529253266e-07
6.27975,1.3059561350408179e-07
6.28,1.3119602304551085e-07
6.28025,1.3179833179893398e-07
6.2805,1.3240145684217064e-07
6.28075,1.3300497847292218e-07
6.281,1.3360809088822447e-07
6.28125,1.3421040916117378e-07
6.2815,1.3481089205252201e-07
6.28175,1.3540847372735607e-07
6.282,1.3600249825473683e-07
6.28225,1.3659105188489353e-07
6.2825,1.3717223509890577e-07
6.28275,1.3774350446446302e-07
6.283,1.3830190624929066e-07
6.28325,1.3884441575706912e-07
6.2835,1.3936782067838794e-07
6.28375,1.3986876630246572e-07
6.284,1.4034408679752048e-07
6.28425,1.4079119537343276e-07
6.2845,1.4120725414483617e-07
6.28475,1.4159056646352081e-07
6.285,1.41939305759032e-07
6.28525,1.4225234830281514e-07
6.2855,1.4252926642863804e-07
6.28575,1.4276906257194083e-07
6.286,1.4297201652289334e-07
6.28625,1.4313864782091523e-07
6.2865,1.4327105894522218e-07
6.28675,1.4337148219554663e-07
6.287,1.4344333252893108e-07
6.28725,1.4349090166940673e-07
6.2875,1.4351902772707918e-07
6.28775,1.4353301427326608e-07
6.288,1.4353895287890236e-07
6.28825,1.4354272267337809e-07
6.2885,1.4354990960812357e-07
6.28875,1.4356699561615356e-07
6.289,1.4359888941867349e-07
6.28925,1.4365045280536416e-07
