Physical Time (s),xth_left Monitor (W)
2.0375,5.5429128240913895e-16
2.04,-5.2217511533027096e-17
2.0425,2.095367648400862e-16
2.045,1.8229928124115419e-17
2.0475,1.5249764902550311e-16
2.05,1.3254213412414587e-16
2.0525,9.3053074547156312e-17
2.055,-2.8149729878918315e-16
2.0575,-1.5222830124249438e-16
2.06,3.1087519479914616e-16
2.0625,3.3005828682900842e-16
2.065,1.9205738744021525e-16
2.0675,1.3433550730109873e-16
2.07,2.2930752819356762e-16
2.0725,3.4517181027939133e-16
2.075,5.088535180807832e-16
2.0775,3.8748704011478498e-18
2.08,-1.3332622706901581e-16
2.0825,1.5311033705198871e-17
2.085,-3.7154671604511014e-16
2.0875,1.817144173997409e-16
2.09,9.7742066100890852e-18
2.0925,-3.2061545818019039e-16
2.095,3.0267431335089541e-16
2.0975,1.6288758106229956e-16
2.1,3.2547963995474486e-16
2.1025,-7.6843486887602443e-17
2.105,4.8729775012683371e-16
2.1075,1.0444756050045651e-16
2.11,-1.7858802082516283e-16
2.1125,-1.9415361875312956e-16
2.115,1.6308558011159538e-16
2.1175,-4.9454831391862141e-16
2.12,4.6447023696163006e-17
2.1225,1.0648473539904146e-16
2.125,1.031018795518126e-16
2.1275,2.218381870264026e-16
2.13,1.4910240424119431e-16
2.1325,-3.7131322939775935e-17
2.135,-5.0250677846140041e-17
2.1375,1.0138605002440463e-17
2.14,-1.9564884028097425e-16
2.1425,6.9084726800428749e-16
2.145,5.3902004272231306e-16
2.1475,5.8835737351054269e-16
2.15,-1.5288732968894864e-16
2.1525,6.3817096236880577e-17
2.155,-2.3967637550122072e-16
2.1575,-2.4796392534235879e-17
2.16,-1.2629524507170163e-16
2.1625,2.9973375707891803e-16
2.165,-2.593618623567366e-16
2.1675,1.416013286955474e-16
2.17,3.9050326824311658e-16
2.1725,-2.9340579833254347e-16
2.175,5.4990362255859024e-16
2.1775,5.5949059293115645e-17
2.18,1.2138168088330531e-16
2.1825,1.6842045875734183e-16
2.185,-1.1804396648557104e-16
2.1875,2.2433057280633356e-16
2.19,-1.588418391138772e-16
2.1925,4.0676401526013767e-16
2.195,-7.663462728399352e-17
2.1975,2.0396694980813384e-16
2.2,-1.0645831002139654e-18
2.2025,8.3977394243144327e-17
2.205,2.9723702616830213e-16
2.2075,2.2763331264111865e-16
2.21,2.306342253456784e-16
2.2125,-1.3966215002710725e-16
2.215,3.3934199161880149e-16
2.2175,1.1673415570109946e-16
2.22,-2.4248325673860004e-16
2.2225,-1.631315378696167e-16
2.225,2.1073762971514152e-16
2.2275,-1.8035580238577275e-16
2.23,-5.0127382356356136e-17
2.2325,-3.8379178304802122e-16
2.235,4.8047443117182632e-17
2.2375,-2.6600327136757941e-16
2.24,2.3965869409567576e-16
2.2425,2.8977658222817127e-16
2.245,3.2737312889685549e-16
2.2475,-1.7719225401098939e-17
2.25,-7.9652777984096417e-17
2.2525,-1.0086563587352382e-16
2.255,-3.7648079569953026e-17
2.2575,9.9261194951319545e-17
2.26,-1.160944401491623e-16
2.2625,1.565747232283489e-16
2.265,-1.5585746325791497e-17
2.2675,-1.3536897540231769e-17
2.27,-1.2880807554754862e-17
2.2725,-2.1530203292892038e-16
2.275,2.3217693632748731e-16
2.2775,7.0828755128134787e-17
2.28,2.2107621179817244e-16
2.2825,3.6876531964709837e-16
2.285,3.0476637640771172e-16
2.2875,-8.861201803282935e-17
2.29,-2.1371545086707891e-16
2.2925,3.736138767335043e-16
2.295,3.249640200690081e-16
2.2975,2.6251364564467373e-16
2.3,-4.9552677636372157e-18
2.3025,-1.7080510062890925e-16
2.305,-2.091266939762486e-16
2.3075,-1.9953032152976301e-16
2.31,-9.8182811690176249e-17
2.3125,-8.2175278204976073e-17
2.315,-2.8903738579206786e-17
2.3175,-1.3248288448424137e-16
2.32,3.7988192459260752e-17
2.3225,-1.942172979271003e-17
2.325,-1.3601586736224807e-16
2.3275,8.5414530618304853e-17
2.33,3.9133150697899074e-17
2.3325,7.9949416741038899e-17
2.335,-1.2843202461661134e-16
2.3375,-1.2651434913914549e-17
2.34,-9.9911080722434117e-17
2.3425,-2.9791109912083458e-17
2.345,2.9194425262473916e-16
2.3475,2.0804926693369912e-16
2.35,4.3450857082282062e-16
2.3525,3.8275039800853675e-16
2.355,4.3115621084988066e-16
2.3575,-3.0773935116235584e-16
2.36,5.9067351478735027e-17
2.3625,-1.7623566040920833e-16
2.365,-4.8649341002122013e-17
2.3675,5.5706675299298639e-18
2.37,-7.2858316533121338e-17
2.3725,-1.5286005219252305e-16
2.375,-2.4018989858649594e-16
2.3775,-4.6991799641026697e-16
2.38,-7.3103518352285098e-16
2.3825,1.5798504221139325e-16
2.385,-4.757201094589593e-17
2.3875,4.8386612561038943e-16
2.39,1.9974979543257915e-17
2.3925,2.4978143650706475e-18
2.395,-8.2771198907266601e-17
2.3975,-2.2869287177881818e-16
2.4,-1.9046447635142131e-16
2.4025,1.4366821311173607e-16
2.405,1.9698096527151559e-16
2.4075,1.6565574559231798e-16
2.41,2.4000536261018782e-17
2.4125,-2.1185815577016297e-16
2.415,1.612224411091649e-16
2.4175,-6.3894109231509148e-16
2.42,1.4026133484009017e-16
2.4225,-2.8430700913824886e-16
2.425,2.6245769133658069e-16
2.4275,3.8228721146833427e-17
2.43,-3.0183336810895945e-16
2.4325,-2.552861484905441e-16
2.435,1.3703967070614496e-16
2.4375,1.5249439137468793e-16
2.44,-1.612290672125241e-16
2.4425,1.6540343303304543e-16
2.445,6.6595808502369736e-17
2.4475,1.8880440523787334e-16
2.45,-2.2322079954509977e-16
2.4525,1.6394906445567318e-16
2.455,4.1482913006134758e-16
2.4575,-1.3032591520909294e-16
2.46,-3.8313298120916435e-18
2.4625,6.1272500618325301e-17
2.465,3.2120751497572113e-16
2.4675,-1.7960720552109252e-17
2.47,6.0627665457016396e-17
2.4725,-2.9010719810342594e-16
2.475,-6.0975827020426921e-17
2.4775,8.2220267310827934e-17
2.48,7.1046710354393313e-17
2.4825,-1.8389604284701248e-16
2.485,4.8833635257171763e-17
2.4875,3.505236253936207e-16
2.49,-1.162602001319997e-16
2.4925,-2.1644992181465615e-17
2.495,2.4072342480213433e-17
2.4975,5.8450145190946436e-17
2.5,5.9860030866184479e-17
2.5025,-1.9378493647498729e-16
2.505,-2.2567111170867028e-16
2.5075,1.5228307208468807e-16
2.51,-1.4153100917827073e-16
2.5125,1.9245725757117411e-17
2.515,-6.131774143880612e-18
2.5175,5.0480241434704529e-17
2.52,-1.7090826292409324e-16
2.5225,2.1963049306912098e-16
2.525,-2.0955189680401657e-16
2.5275,3.6083808327374676e-17
2.53,-1.5879165045871203e-17
2.5325,-2.1155703734841917e-16
2.535,-1.923467483932735e-16
2.5375,5.9445494649950835e-16
2.54,2.4348595559870542e-16
2.5425,-5.1500999881575083e-17
2.545,-3.7919830015041792e-16
2.5475,-2.3004125836225591e-17
2.55,-1.4164211884501761e-16
2.5525,2.3940879078176244e-16
2.555,1.4855723645821944e-16
2.5575,1.6758224128423784e-16
2.56,-1.4813909591766088e-16
2.5625,-5.2727067954357073e-17
2.565,-3.3971493060217283e-16
2.5675,-3.1887734404049576e-16
2.57,-1.9209927152320441e-16
2.5725,-5.1086692787940818e-17
2.575,3.5528567243898969e-16
2.5775,-2.0351581095612105e-17
2.58,2.6923274426426221e-16
2.5825,-5.3148788550766899e-17
2.585,-8.0552386785303285e-17
2.5875,-2.9999418028961845e-16
2.59,1.1261594109330438e-16
2.5925,1.9083608743895237e-16
2.595,-1.8658934411173706e-16
2.5975,3.7017905046140317e-17
2.6,2.4507280592636379e-16
2.6025,9.3540971600857287e-17
2.605,1.5794741670702504e-16
2.6075,3.2856930756689729e-16
2.61,-1.2228761395141956e-17
2.6125,3.6060247875690759e-18
2.615,-1.1464784551678774e-17
2.6175,8.2102979776030752e-17
2.62,-5.2063006769314542e-16
2.6225,4.1476703796696362e-17
2.625,1.1212868956658227e-16
2.6275,4.0351107765363079e-16
2.63,3.4957229597367411e-16
2.6325,2.3268202753836349e-16
2.635,-1.8863500378840844e-16
2.6375,2.9701269002212324e-16
2.64,3.6914073262207848e-16
2.6425,6.7679266011918546e-16
2.645,-3.6103590579190324e-16
2.6475,7.8094680452189145e-17
2.65,1.5167657169124368e-16
2.6525,-2.8901864200880507e-16
2.655,2.0459697690344215e-16
2.6575,-7.6782125773136294e-18
2.66,1.0801013843642116e-16
2.6625,-2.4766032911562264e-16
2.665,-2.7985308131387223e-16
2.6675,-4.7813996984504171e-16
2.67,4.1764187774935427e-16
2.6725,-4.5212354517278627e-16
2.675,1.1998433124785419e-16
2.6775,-2.1110346261240737e-17
2.68,1.4954533760931148e-16
2.6825,-4.9583776840147423e-17
2.685,-1.5515996737819618e-16
2.6875,-5.3199032794728784e-17
2.69,3.9097027466932851e-17
2.6925,-2.2767423564525e-16
2.695,-3.1424067818875508e-17
2.6975,-7.4113327073739752e-17
2.7,-2.1648388184253104e-16
2.7025,-1.5704053926579218e-16
2.705,-6.3438507704722814e-17
2.7075,3.3090878261285031e-16
2.71,-3.1818933848339338e-16
2.7125,-2.6534560207819668e-16
2.715,6.1326727910026652e-18
2.7175,-1.9222116675495756e-16
2.72,-1.1813811847424566e-16
2.7225,-8.3370494055408248e-17
2.725,-2.8899747602991207e-16
2.7275,2.9284589956029437e-16
2.73,2.0083831022323672e-16
2.7325,4.312708889446473e-17
2.735,1.1766425898998095e-16
2.7375,-2.3200895053376214e-17
2.74,5.591597285407471e-17
2.7425,2.4484656406294181e-18
2.745,-5.5651921499306067e-17
2.7475,2.4890196370725424e-16
2.75,-9.428791142333253e-17
2.7525,3.4121689099156423e-17
2.755,4.3693483392363378e-17
2.7575,1.8569387432158249e-16
2.76,-9.4995728699504898e-17
2.7625,-2.2735629289793984e-16
2.765,7.1109507104715286e-17
2.7675,6.6634632744714047e-17
2.77,-3.0946280957457152e-17
2.7725,8.3756360136618685e-17
2.775,-6.2161032571431646e-17
2.7775,8.0091274745495541e-17
2.78,3.083337753309045e-16
2.7825,-1.1244493192117712e-16
2.785,-5.0197926267758545e-17
2.7875,3.9622057642538306e-17
2.79,8.3251028520507232e-17
2.7925,-4.0299788581174347e-17
2.795,-6.3741782541789229e-17
2.7975,-5.5123559993789245e-19
2.8,-1.1787433595560906e-16
2.8025,4.3060083062344699e-17
2.805,4.5867905315942615e-17
2.8075,-2.4512307960964635e-16
2.81,2.34306246046065e-16
2.8125,-1.0690801208911439e-16
2.815,1.2810860770782368e-17
2.8175,2.7998993024390919e-18
2.82,2.3364117155202676e-16
2.8225,1.5598238143585404e-16
2.825,-7.0306128356459959e-17
2.8275,2.1658835244503435e-17
2.83,2.28291068653761e-16
2.8325,-4.0927044608034423e-16
2.835,4.6538359617306281e-16
2.8375,9.9972706487147766e-17
2.84,3.3607799118841439e-17
2.8425,1.2812843963126744e-16
2.845,2.2540451059610945e-16
2.8475,-3.4864150449503974e-16
2.85,-2.3431484658852809e-17
2.8525,1.0553435020658363e-16
2.855,6.4621887677956773e-17
2.8575,-1.5367462265808301e-16
2.86,4.6106052843867895e-16
2.8625,3.6166321465826295e-16
2.865,4.7521351902367778e-16
2.8675,1.1663423715470862e-16
2.87,1.481697822780733e-16
2.8725,2.1247140201161168e-16
2.875,-2.716519192843364e-16
2.8775,-8.423004649200182e-16
2.88,-1.1199427487817997e-16
2.8825,2.5793836445321428e-16
2.885,3.0782007229854517e-16
2.8875,7.0409631328984364e-16
2.89,7.9362484819784029e-17
2.8925,5.0176953822653306e-16
2.895,3.926424255273379e-16
2.8975,-1.4862574466547371e-16
2.9,1.0246423853299217e-16
2.9025,-2.141790637987063e-16
2.905,-6.3469216794076027e-18
2.9075,1.3176700221598813e-16
2.91,4.2814164158989388e-17
2.9125,2.1028187980197498e-16
2.915,-1.2642831107216341e-16
2.9175,-2.401773573512353e-16
2.92,-1.1661404501580897e-16
2.9225,3.5515751678786148e-16
2.925,3.9919388283100295e-16
2.9275,3.6933167301176732e-16
2.93,4.136901790349544e-16
2.9325,-1.8426009101100477e-16
2.935,1.1577138403798923e-16
2.9375,1.4206772161530019e-16
2.94,-2.7121979905817742e-16
2.9425,1.2476781887657071e-17
2.945,1.542998621809592e-16
2.9475,2.641236225894782e-16
2.95,-1.2580673795814474e-16
2.9525,1.0164164721147394e-16
2.955,1.644569602552887e-16
2.9575,-3.9506291495563447e-17
2.96,-1.1962033216936505e-16
2.9625,6.6460223888239932e-17
2.965,-1.7905725478632378e-17
2.9675,2.1592106314577115e-17
2.97,-3.6333156965758964e-16
2.9725,-3.2154370648588333e-16
2.975,-1.0607607658689997e-17
2.9775,2.2451348893423175e-16
2.98,-1.2611333476455508e-18
2.9825,-1.6247763923604914e-16
2.985,3.2000519167177893e-17
2.9875,5.5990188843099011e-17
2.99,2.304899843740811e-16
2.9925,5.1001559208734905e-17
2.995,4.854169863078136e-17
2.9975,2.6067581757125809e-16
3.0,-3.3623771645450276e-16
3.0025,6.0549011818479926e-17
3.005,-2.531935730797998e-17
3.0075,1.9197107467387799e-16
3.01,-9.826712736173676e-17
3.0125,-2.0003523732666728e-16
3.015,-2.3867056404044511e-16
3.0175,5.8774201426496336e-17
3.02,1.3828854512443991e-17
3.0225,-7.1777092536148354e-17
3.025,7.5686244370608006e-17
3.0275,-2.221816733823936e-17
3.03,2.6938335101923011e-17
3.0325,3.1787480763742001e-16
3.035,-5.6796027614916197e-17
3.0375,3.5879770182966599e-16
3.04,1.0806155234709119e-17
3.0425,-2.3316918676225018e-16
3.045,2.5585435591500268e-16
3.0475,-2.1868313654318576e-16
3.05,9.751619680392235e-17
3.0525,-4.3832130423851785e-17
3.055,1.0821379564650829e-16
3.0575,1.6989544867523693e-17
3.06,7.8633006409965263e-16
3.0625,-1.9973513243445809e-16
3.065,-7.4104011493096144e-17
3.0675,6.4889742147655267e-18
3.07,-4.4330051793611517e-16
3.0725,-2.9153050492894255e-17
3.075,1.9875260777050864e-16
3.0775,-3.8346041682729945e-16
3.08,-1.4917829096061366e-17
3.0825,2.4071166133685227e-16
3.085,3.4577140847289016e-16
3.0875,-1.5749895183845541e-17
3.09,3.7299978571436018e-16
3.0925,-1.5250688813605892e-17
3.095,-6.8856871325093908e-17
3.0975,3.1143389621864219e-16
3.1,-2.667264887140339e-16
3.1025,-2.3521866498647439e-16
3.105,2.7746073623579926e-16
3.1075,3.9318053224980193e-16
3.11,2.3299312208710798e-17
3.1125,1.9317026887739809e-16
3.115,1.913168813045546e-16
3.1175,3.1408024786500305e-16
3.12,2.4014163811838362e-16
3.1225,-3.3920484898165037e-17
3.125,-3.158945266755179e-16
3.1275,1.1898990188761816e-16
3.13,-1.9550129974650242e-16
3.1325,-8.3834197685086374e-17
3.135,9.633306536060207e-17
3.1375,1.7697044380223929e-16
3.14,-4.1747793983753174e-16
3.1425,-1.2610713846612149e-16
3.145,-1.626693911961792e-16
3.1475,1.723347109816359e-16
3.15,-1.9390777304071528e-16
3.1525,3.2849749866826057e-16
3.155,-2.2234261003132478e-16
3.1575,-4.4418472901802795e-17
3.16,8.1210805532898636e-17
3.1625,-2.4135767246308187e-16
3.165,1.9445907162344101e-16
3.1675,3.3556146763472128e-17
3.17,-2.7366254935689281e-16
3.1725,2.0923756006499723e-16
3.175,-5.2439437131401589e-16
3.1775,-3.7052868219640532e-16
3.18,1.2694641021832867e-16
3.1825,2.4745773574557393e-16
3.185,3.7309559250404944e-17
3.1875,-3.6237804022496296e-16
3.19,1.4777568005070324e-17
3.1925,3.7658981621208942e-18
3.195,2.1307766961542186e-16
3.1975,-2.158701017898739e-16
3.2,9.5498107085031203e-17
3.2025,2.0461434184164907e-16
3.205,2.2098323192714578e-16
3.2075,1.8644577509475435e-16
3.21,-5.061152212614586e-16
3.2125,-3.4993606671548546e-16
3.215,-3.892562007644629e-17
3.2175,6.6619653301651421e-17
3.22,2.0682541155443615e-17
3.2225,9.2312459217796061e-18
3.225,-1.3658564683214392e-17
3.2275,1.3330300477810801e-16
3.23,-3.8375325033661161e-17
3.2325,-7.0299221351126639e-17
3.235,3.904277652161025e-16
3.2375,2.0621966999771113e-16
3.24,3.6331701171773223e-17
3.2425,1.7968374348017371e-16
3.245,6.7167349257503703e-17
3.2475,-4.840250143809226e-17
3.25,1.3387018789209972e-17
3.2525,3.0571567634826412e-16
3.255,-2.1801679498749465e-18
3.2575,1.1062945876997361e-16
3.26,4.8784081109649127e-17
3.2625,-6.1534027599364612e-17
3.265,8.1044323396732215e-17
3.2675,-3.0315957611616108e-17
3.27,2.349566390333817e-16
3.2725,-1.2488725128610697e-16
3.275,-2.1670040850341219e-16
3.2775,5.7692538474961605e-17
3.28,-1.3808031265740451e-16
3.2825,3.3589467588247088e-17
3.285,1.9275693830001048e-16
3.2875,2.0730186170050076e-16
3.29,1.2157446421530453e-16
3.2925,-5.5958825889290186e-16
3.295,1.4509575003164072e-16
3.2975,2.7989623956422511e-16
3.3,-2.5356850079248591e-17
3.3025,-2.0466952547409297e-16
3.305,-9.0285540852408826e-17
3.3075,1.5467332269888401e-16
3.31,-2.8371903576799729e-16
3.3125,-5.1113281165270025e-16
3.315,5.9141366960584245e-17
3.3175,6.1288194474255698e-17
3.32,1.0772099356584074e-16
3.3225,7.2566800165451198e-17
3.325,-2.0242772355836708e-16
3.3275,8.9252906138306235e-17
3.33,-5.6399695750975086e-16
3.3325,1.9183833559599068e-16
3.335,1.7677665382573017e-16
3.3375,-1.8663194202576341e-16
3.34,-1.0320905999945519e-16
3.3425,-3.4239160620246328e-16
3.345,8.395908012507405e-17
3.3475,2.8643759322306741e-16
3.35,7.5800001079185009e-17
3.3525,-1.9190836192917778e-16
3.355,-3.1112871284089961e-16
3.3575,3.0163764393050586e-16
3.36,7.660337704838158e-17
3.3625,-3.8550057049891927e-16
3.365,-2.0964536493950611e-16
3.3675,-9.2713456160423218e-17
3.37,1.6551807995332401e-16
3.3725,-1.2187449976290805e-16
3.375,-3.6256859775858027e-16
3.3775,3.9616092927264564e-16
3.38,-5.7759955612340542e-17
3.3825,2.5231596051287325e-16
3.385,1.065658079443845e-17
3.3875,2.2875653488704915e-16
3.39,7.7844631302701803e-17
3.3925,4.7123100044946384e-16
3.395,3.4977244901490784e-16
3.3975,-1.2300161965609116e-16
3.4,-6.5107562188664745e-16
3.4025,4.0205165216426633e-17
3.405,4.8022505780159476e-16
3.4075,1.9423625713372464e-16
3.41,-3.5065862924155009e-16
3.4125,-6.6903618194623682e-16
3.415,-1.4922021608421247e-16
3.4175,-3.0593428182358357e-16
3.42,5.025267645909482e-17
3.4225,-1.0876997945667446e-16
3.425,-1.8332959858058809e-16
3.4275,8.1226924493131935e-17
3.43,7.5764981907807983e-18
3.4325,-3.23051315567463e-16
3.435,1.558957153856445e-16
3.4375,-1.6464010547408268e-16
3.44,-2.8372792906265881e-16
3.4425,4.0211075895345285e-16
3.445,2.3416886355526005e-16
3.4475,-2.9610284903959937e-16
3.45,-2.119309544749697e-16
3.4525,2.2705199685326555e-16
3.455,3.5414377258963588e-16
3.4575,1.5332722364750067e-17
3.46,1.2490516336669189e-16
3.4625,2.0366403259952191e-16
3.465,1.7506963147795513e-16
3.4675,-6.6459426104270889e-16
3.47,1.7874500493844154e-16
3.4725,7.4063112188610624e-16
3.475,-1.149141398775412e-16
3.4775,2.8834762927045658e-17
3.48,-2.6009486170125705e-16
3.4825,6.1207117020240868e-17
3.485,7.3619688825325254e-17
3.4875,2.6015553020873544e-16
3.49,-3.0686875394966121e-17
3.4925,5.2696134940620527e-17
3.495,1.2802200414796158e-16
3.4975,3.9588993049212212e-17
3.5,2.1714993267248044e-16
3.5025,1.2576612641136685e-16
3.505,9.213455178216389e-17
3.5075,-1.6282829850244446e-16
3.51,-4.6591373735577745e-17
3.5125,-1.7010049063241559e-16
3.515,2.6328221966601691e-19
3.5175,-3.5847713178526553e-18
3.52,-2.1278609964460289e-16
3.5225,-5.8393054089785876e-17
3.525,3.3904457688410621e-16
3.5275,1.3581556974312178e-16
3.53,1.5086403410562852e-16
3.5325,1.4645920244069052e-16
3.535,1.1229131499626919e-16
3.5375,3.7887663506444175e-17
3.54,1.9315798624447579e-16
3.5425,2.866172620634396e-16
3.545,-2.2323240515488992e-16
3.5475,-2.4671401306869026e-16
3.55,-1.2729273004451931e-16
3.5525,1.6664738088800466e-16
3.555,-1.1660301239173511e-16
3.5575,3.466759414558985e-16
3.56,1.277151451712528e-17
3.5625,-1.7207100592490936e-16
3.565,1.7191150856396366e-16
3.5675,1.9716903604659141e-16
3.57,-3.4773194136134742e-17
3.5725,2.5074346267441032e-16
3.575,4.361633174314269e-17
3.5775,-3.6741174880888168e-16
3.58,4.2403464203871513e-16
3.5825,1.9791452468430656e-17
3.585,7.3302212664294359e-17
3.5875,-1.2466418962945362e-16
3.59,6.6190775584584028e-16
3.5925,-1.0900265438726423e-16
3.595,-4.0297213282024457e-16
3.5975,4.1569521940147856e-16
3.6,1.4978008943834469e-16
3.6025,-2.1725560423948529e-16
3.605,-1.9642806787054416e-16
3.6075,1.1778659530995098e-16
3.61,-5.3471022585571048e-16
3.6125,1.5124026108882119e-16
3.615,-2.3117471555442388e-17
3.6175,-2.4096763489557082e-16
3.62,-3.1808906677676027e-16
3.6225,-2.4184535529420708e-16
3.625,3.5165782226050319e-16
3.6275,4.475242040325649e-16
3.63,8.7528938990910289e-18
3.6325,-2.0069506001634726e-17
3.635,2.35104973013496e-16
3.6375,-7.8108519916436367e-17
3.64,5.2824713214158872e-16
3.6425,-3.6638093277761246e-16
3.645,-1.1252688266982558e-16
3.6475,-9.8332614382614934e-17
3.65,4.8610646926598265e-16
3.6525,-7.0964848045870436e-17
3.655,-1.1005203715027406e-16
3.6575,-6.6051603649780501e-17
3.66,3.7149324308656567e-16
3.6625,-3.5966695367763241e-16
3.665,-2.3132619137710457e-16
3.6675,-1.2417320651037751e-16
3.67,6.4098606502008914e-17
3.6725,1.2233528449385402e-16
3.675,-1.1844233759098528e-16
3.6775,2.6021030882297849e-16
3.68,1.9171791129535831e-16
3.6825,2.7468093523290629e-16
3.685,-4.4946438051543253e-17
3.6875,4.3352339745794836e-16
3.69,3.876742220062828e-17
3.6925,-8.4100480287260889e-17
3.695,-1.1848215860798064e-16
3.6975,-2.8844285095953746e-16
3.7,3.6718076466495538e-16
3.7025,4.226950574164796e-16
3.705,4.129671675786234e-16
3.7075,-6.6512463029277296e-17
3.71,8.1903850592487573e-17
3.7125,-3.8388961144208692e-16
3.715,1.5215369884976869e-17
3.7175,2.1619240700949295e-16
3.72,-4.896292797186435e-17
3.7225,2.927088201501254e-16
3.725,-1.8352011602849052e-17
3.7275,-7.4193452515004921e-17
3.73,8.5833392306479317e-19
3.7325,1.1677310425896261e-16
3.735,-1.6211025003615817e-16
3.7375,1.4796265300150001e-16
3.74,-3.8192419885821509e-16
3.7425,3.237558052378338e-17
3.745,7.4749296102560255e-17
3.7475,1.218249193848898e-16
3.75,5.5089381664070143e-17
3.7525,-1.3789961093881015e-16
3.755,1.0858045628290172e-16
3.7575,-2.2824337413302069e-16
3.76,-2.1716474022421451e-16
3.7625,-1.7395892675061859e-16
3.765,8.902435513583531e-17
3.7675,2.2989148582529376e-17
3.77,-1.9568108931088509e-16
3.7725,4.8003382583425269e-18
3.775,-1.429998493997308e-16
3.7775,-2.4911800544204872e-16
3.78,-9.3871466261399797e-17
3.7825,-8.4223435584518531e-17
3.785,-7.5886582256698692e-17
3.7875,-2.4143807577270995e-16
3.79,-2.2315419538089047e-16
3.7925,5.4701944169844496e-17
3.795,-2.1358107119876858e-17
3.7975,1.3003396403928998e-16
3.8,1.4519324737317168e-16
3.8025,-1.2594687391681083e-16
