Physical Time (s),etp_right Monitor (W): right_cv1,etp_right Monitor (W): right_cv2,etp_right Monitor (W): right_cv3,etp_right Monitor (W): right_cv4,etp_right Monitor (W): right_cv5,etp_right Monitor (W): right_cv6,etp_right Monitor (W): right_cv7
6.1215,7.881564572298543e-07,7.9210200987702955e-07,7.4873943899317402e-07,5.7760071286625173e-07,3.9640052539358956e-07,2.2555692113559377e-07,1.9879870836884789e-07
6.12175,7.870006836941006e-07,7.9138646725099269e-07,7.4924793262716392e-07,5.7996860833350366e-07,3.9859245035868226e-07,2.2569641639902254e-07,1.9880832907129605e-07
6.122,7.8589977725397129e-07,7.9068809568856454e-07,7.4972371040543807e-07,5.8231418889148516e-07,4.0077062651246785e-07,2.2584789526060095e-07,1.988208347761007e-07
6.12225,7.8485609250408155e-07,7.9000489636403129e-07,7.5017203145786017e-07,5.8463774975907335e-07,4.0295760572971803e-07,2.2601674087602285e-07,1.9883754159001131e-07
6.1225,7.8383169091923064e-07,7.8933888906306112e-07,7.5059205670985082e-07,5.8694160270830608e-07,4.0517244146230824e-07,2.2620348017608658e-07,1.9885855652633444e-07
6.12275,7.8282453464194287e-07,7.8868965836418979e-07,7.5098549117033301e-07,5.8922670406072368e-07,4.0741660749663681e-07,2.2640738234169776e-07,1.9888319312334465e-07
6.123,7.8183537424280376e-07,7.8805729126043574e-07,7.5135520049536015e-07,5.9149316421237144e-07,4.0968230360167656e-07,2.266304038223478e-07,1.9891093448779804e-07
6.12325,7.8085587576883819e-07,7.8744202288141967e-07,7.517003309525567e-07,5.9374149361935619e-07,4.1195677530942393e-07,2.2687596970993573e-07,1.9894293351503603e-07
6.1235,7.7988714968921293e-07,7.8684364115888405e-07,7.5202013491981557e-07,5.9597255486592671e-07,4.1423186370334805e-07,2.271510901457005e-07,1.989800866270083e-07
6.12375,7.7894407978090486e-07,7.862620870752755e-07,7.5231234133220713e-07,5.9818528199700259e-07,4.1650038629345205e-07,2.2746038415192485e-07,1.990234783478248e-07
6.124,7.7803494156999263e-07,7.8569465116463973e-07,7.5257863027161201e-07,6.0037575554214337e-07,4.1876119051803736e-07,2.2780361789094928e-07,1.9907244201076821e-07
6.12425,7.7716386248631257e-07,7.8514139884066595e-07,7.5282335986525882e-07,6.0254178936205081e-07,4.2101864710784292e-07,2.2817922626595704e-07,1.9912485963159562e-07
6.1245,7.7632318684836832e-07,7.8460197973257016e-07,7.5304651513407123e-07,6.0468567001306783e-07,4.2327389422368387e-07,2.2858469915812805e-07,1.9917883526032247e-07
6.12475,7.755077576935384e-07,7.8407831716547207e-07,7.5325080253635259e-07,6.0680828345950991e-07,4.2552883797586887e-07,2.2901538874083087e-07,1.9923276778957123e-07
6.125,7.7471972083414273e-07,7.8357305237099734e-07,7.5343541589716691e-07,6.0891107786246425e-07,4.2778550813422942e-07,2.2946416548849484e-07,1.9928460990620747e-07
6.12525,7.7394301779398602e-07,7.8308719660503161e-07,7.5360293794783361e-07,6.1099200288353229e-07,4.3004216532518455e-07,2.2992671030662627e-07,1.9933364908620694e-07
6.1255,7.7319961723375955e-07,7.8261875074572343e-07,7.5375324730609972e-07,6.1305140140877185e-07,4.3229302824001731e-07,2.3039459119081319e-07,1.9938020789321537e-07
6.12575,7.725178492257551e-07,7.821707306290267e-07,7.5388594208791983e-07,6.1508787966976824e-07,4.3453649512376974e-07,2.3086963862720758e-07,1.9942419131372777e-07
6.126,7.7186515218782848e-07,7.8173914600713507e-07,7.5400181557677038e-07,6.1710228327447161e-07,4.3676705212093424e-07,2.3134879012304858e-07,1.9946528181924006e-07
6.12625,7.7121928924619892e-07,7.8132130502340228e-07,7.5410038914893014e-07,6.19094980684996e-07,4.3898210994097981e-07,2.3182779012143687e-07,1.9950255541193288e-07
6.1265,7.7059387056268142e-07,7.8091691270446656e-07,7.5418265132408876e-07,6.2106523992850701e-07,4.4118757487864716e-07,2.3230807527185295e-07,1.9953516724014712e-07
6.12675,7.7000142030168932e-07,7.8052131380467622e-07,7.542508597059925e-07,6.2301078055558748e-07,4.4339082597454876e-07,2.3279371502985776e-07,1.9956275176175306e-07
6.127,7.6942909510033516e-07,7.8013943288689162e-07,7.5430866078985875e-07,6.2492927928746874e-07,4.4559422652963513e-07,2.3328673986574996e-07,1.9958456401180195e-07
6.12725,7.6887523152905244e-07,7.7977499121833264e-07,7.5435597771664896e-07,6.2682048300499289e-07,4.4779874517059511e-07,2.3379116450153662e-07,1.9960009744072029e-07
6.1275,7.6834717440091492e-07,7.7942664493255404e-07,7.5439212397935923e-07,6.2868323052377686e-07,4.5000796861755995e-07,2.3430708794378815e-07,1.9961044454254675e-07
6.12775,7.678516675410406e-07,7.7909292216757788e-07,7.5442156997413218e-07,6.3051876261378995e-07,4.522181084434834e-07,2.348372167382468e-07,1.9961574009368406e-07
6.128,7.6738743465705235e-07,7.7877242255025344e-07,7.5444525089992651e-07,6.3232759638433761e-07,4.5442429347869154e-07,2.3538046942991442e-07,1.9961581464628478e-07
6.12825,7.6695150112140149e-07,7.7846279555307797e-07,7.5446372397748094e-07,6.3411264557163746e-07,4.5662204191074763e-07,2.3593112612733868e-07,1.9961140687607457e-07
6.1285,7.6652026696092936e-07,7.7816395376927651e-07,7.544739860161074e-07,6.3587467869952382e-07,4.5880670473137179e-07,2.3648977382013022e-07,1.9960296509528699e-07
6.12875,7.661221616636377e-07,7.7787814214858812e-07,7.54475019033248e-07,6.3761408869690643e-07,4.6097283285606511e-07,2.3705602813127647e-07,1.9959104148537618e-07
6.129,7.6578845968851031e-07,7.776074806436957e-07,7.5446254935890377e-07,6.3932853919796265e-07,4.6311951213433647e-07,2.3762755916705399e-07,1.9957704987988267e-07
6.12925,7.6549149907942744e-07,7.7735110074898108e-07,7.5443701475560193e-07,6.4101692149897584e-07,4.6524841336129627e-07,2.3820544037640036e-07,1.995627990625908e-07
6.1295,7.6521165917943053e-07,7.7710926337758556e-07,7.543981179483531e-07,6.4267851741287742e-07,4.673654151346402e-07,2.3879345579214973e-07,1.995496682301154e-07
6.12975,7.6496596123768386e-07,7.7688073099238889e-07,7.5434887724844522e-07,6.4431035428957578e-07,4.6947273410862033e-07,2.3940368582894325e-07,1.9953879060044999e-07
6.13,7.6475913160802741e-07,7.766640677563334e-07,7.5429104980458893e-07,6.4591011632103363e-07,4.7157162755387014e-07,2.4004708828984833e-07,1.995328251038561e-07
6.13025,7.6458026227339982e-07,7.7645894550194679e-07,7.5422548928485754e-07,6.4747650085920569e-07,4.7366496812937676e-07,2.4072663395923858e-07,1.9953330885722362e-07
6.1305,7.6441547909532495e-07,7.7626671818259771e-07,7.5415528650589511e-07,6.4901005064217018e-07,4.7575242408130898e-07,2.4144079873024897e-07,1.9954079342196735e-07
6.13075,7.6426245989047146e-07,7.7608952590015047e-07,7.5408479378048624e-07,6.5051206879121422e-07,4.7783099617514026e-07,2.4218190978673696e-07,1.9955481888659226e-07
6.131,7.6413615071179892e-07,7.7592671226885003e-07,7.5401323550615623e-07,6.519839387237754e-07,4.7989965726979183e-07,2.429496152115429e-07,1.995740398430629e-07
6.13125,7.6403598700079241e-07,7.7577872275007833e-07,7.5393748904508802e-07,6.5342673630323903e-07,4.8196320678303235e-07,2.4373802335924892e-07,1.9959689998104824e-07
6.1315,7.6396347870791105e-07,7.7564446554993643e-07,7.5385389271014038e-07,6.5483950879197879e-07,4.8402178480601059e-07,2.4453915990654634e-07,1.9962203937229003e-07
6.13175,7.6392134551288632e-07,7.7552316744411346e-07,7.5376306627283635e-07,6.5622119762171073e-07,4.8606829389395027e-07,2.4533758174557885e-07,1.9964832820307002e-07
6.132,7.6392403011296924e-07,7.7541687110315911e-07,7.5367154618822639e-07,6.575702938964033e-07,4.881009846104125e-07,2.4612876100897955e-07,1.9967489748859001e-07
6.13225,7.639558398672204e-07,7.7532552165210404e-07,7.5358441791476042e-07,6.5888619355196621e-07,4.9012348620248655e-07,2.4691411261867214e-07,1.9970049656837006e-07
6.1325,7.6398924041604082e-07,7.7524897049435414e-07,7.5350687733667943e-07,6.6017152094309905e-07,4.9214133709657789e-07,2.4769457606556638e-07,1.9972421147611332e-07
6.13275,7.6406602617158984e-07,7.7518770465143724e-07,7.5343874460628511e-07,6.6142764236766888e-07,4.9415430575714868e-07,2.4847710239485858e-07,1.9974532154968848e-07
6.133,7.6420560835079715e-07,7.7514123411696114e-07,7.5337395074773052e-07,6.6266154012126077e-07,4.9616235067307389e-07,2.4927566979182999e-07,1.9976325884674148e-07
6.13325,7.6436858795847137e-07,7.7510680056927517e-07,7.5330983929455747e-07,6.6387336326818942e-07,4.9816458400905628e-07,2.5009323580619793e-07,1.997779774676975e-07
6.1335,7.6454563650112618e-07,7.7508480337575401e-07,7.532454151545159e-07,6.6506354448169154e-07,5.0016180826409264e-07,2.5093259661081958e-07,1.9978952424475894e-07
6.13375,7.6474071157980627e-07,7.7507631910173423e-07,7.5318279731934382e-07,6.6623010750355804e-07,5.0215775154354738e-07,2.5178762398768818e-07,1.9979745255380769e-07
6.134,7.6496517203074683e-07,7.7508086192214278e-07,7.5312211675846063e-07,6.6737215706895617e-07,5.0415201951114086e-07,2.5265562240689201e-07,1.9980239323630779e-07
6.13425,7.652048199102808e-07,7.7510036945435966e-07,7.5306356161136455e-07,6.6848908072561673e-07,5.0614102617477802e-07,2.5353972708848847e-07,1.9980511323782204e-07
6.1345,7.6545958839694247e-07,7.7513564587041701e-07,7.5301053794468593e-07,6.6957989309838926e-07,5.0812334122049191e-07,2.5443049545118955e-07,1.9980611363195738e-07
6.13475,7.6575277864887346e-07,7.7518538065098264e-07,7.5296209793115303e-07,6.706452932298e-07,5.100984622826924e-07,2.5531617820907022e-07,1.9980554113653593e-07
6.135,7.6609704564480863e-07,7.752476237808645e-07,7.529182986276852e-07,6.716843024581457e-07,5.1206489399086577e-07,2.5619227728917315e-07,1.998038011087913e-07
6.13525,7.6646952806223478e-07,7.7532299721672069e-07,7.5288074680386736e-07,6.7269494255654364e-07,5.1402321618026281e-07,2.5705677855371201e-07,1.9980121145038971e-07
6.1355,7.6683572533861392e-07,7.7540956597190476e-07,7.5284681371837606e-07,6.7367726980526229e-07,5.1597264254475313e-07,2.5791481857448566e-07,1.9979796364053973e-07
6.13575,7.6722896487774633e-07,7.7550771830435701e-07,7.5281747486038408e-07,6.7463176994527925e-07,5.1791064324197689e-07,2.587715517811837e-07,1.997941937421262e-07
6.136,7.6766946871052752e-07,7.7561864237116804e-07,7.527938341928497e-07,6.7556238765800344e-07,5.1982980936326068e-07,2.5963112660490631e-07,1.9978968363995997e-07
6.13625,7.6814546211432622e-07,7.7574109717354937e-07,7.5278048510077168e-07,6.7646877983005813e-07,5.2172517632610077e-07,2.6049360929229311e-07,1.9978477433510695e-07
6.1365,7.6865325742128454e-07,7.7587492208597304e-07,7.5277777348637179e-07,6.7734838407779238e-07,5.2359475515956712e-07,2.6136421943449022e-07,1.9977888429645143e-07
6.13675,7.6918995718809137e-07,7.7601960584066213e-07,7.5278197641673975e-07,6.7819712075711718e-07,5.2543439025548674e-07,2.6224871683185137e-07,1.9977219503077399e-07
6.137,7.6974812474793104e-07,7.761740914133721e-07,7.527865109108842e-07,6.7901388570946807e-07,5.2724229348661154e-07,2.6314750756747293e-07,1.9976502838790145e-07
6.13725,7.7032422336670454e-07,7.7634117374306849e-07,7.5279482995370838e-07,6.7979585418275427e-07,5.2902117831775816e-07,2.6405357874822941e-07,1.9975719921828461e-07
6.1375,7.7092804557764088e-07,7.7652080414310524e-07,7.5281273241466089e-07,6.8054492741090247e-07,5.3077634889932392e-07,2.6496607409384831e-07,1.9974789385981688e-07
6.13775,7.715762464475888e-07,7.7671290560479098e-07,7.5284301436508876e-07,6.8126100248595544e-07,5.3251374320665885e-07,2.6587009930264776e-07,1.9973645129465635e-07
6.138,7.7225914851593755e-07,7.7691671585265692e-07,7.5288719843085661e-07,6.8194689844793099e-07,5.342403754222737e-07,2.6676435685075281e-07,1.9972233569266407e-07
6.13825,7.7296728225846062e-07,7.771345350234182e-07,7.5293887335506849e-07,6.8260066899382961e-07,5.3595705208291594e-07,2.6764778194005473e-07,1.9970452494488648e-07
6.1385,7.736642137951851e-07,7.7736624230247007e-07,7.5299075371372208e-07,6.8322177645427074e-07,5.3766162900596882e-07,2.6852121002987508e-07,1.9968312893492997e-07
6.13875,7.7442025545828712e-07,7.7761201797110172e-07,7.5304226200531367e-07,6.8381102860353141e-07,5.3935041840659128e-07,2.6939096365473747e-07,1.9965941709357457e-07
6.139,7.752236953624943e-07,7.7787238627215877e-07,7.5310052123129804e-07,6.8436963060939067e-07,5.4102045586757494e-07,2.7026777766053517e-07,1.9963388991696769e-07
6.13925,7.7605039413734779e-07,7.7814494665917004e-07,7.5317017535018826e-07,6.8490115675675899e-07,5.4267053162465371e-07,2.7116008439112799e-07,1.996061372444331e-07
6.1395,7.7689461506070693e-07,7.7842652061652256e-07,7.5325642292995223e-07,6.8540691479508868e-07,5.4430228183515769e-07,2.7207217605915348e-07,1.9957667915614098e-07
6.13975,7.7775757710655277e-07,7.7871621071770742e-07,7.5335760138472713e-07,6.8589042081068628e-07,5.4591546704774855e-07,2.7300658475008471e-07,1.9954573969079495e-07
6.14,7.7863203435457148e-07,7.7901434951191319e-07,7.5345862202266226e-07,6.8635184466154938e-07,5.4751286248130118e-07,2.7395234389007849e-07,1.995139679697134e-07
6.14025,7.7952737327524981e-07,7.793203922024637e-07,7.5355237034733464e-07,6.8678829405377434e-07,5.4908492039587334e-07,2.7491308761139044e-07,1.9948184824851228e-07
6.1405,7.8044339357005237e-07,7.796365137515067e-07,7.5364231700090469e-07,6.8719685520745275e-07,5.5062555253870249e-07,2.7588763215537269e-07,1.9945010031642609e-07
6.14075,7.8138900646016439e-07,7.7996311183334602e-07,7.5373620610335414e-07,6.875800364409664e-07,5.5213656527346199e-07,2.7687634197253622e-07,1.9941921561020823e-07
6.141,7.8233513528695558e-07,7.8029744847809856e-07,7.538386251917741e-07,6.8793847800096873e-07,5.5362595590397591e-07,2.7787550629128579e-07,1.9938924634663532e-07
6.14125,7.8324854891780086e-07,7.8063673904230576e-07,7.5395410515253312e-07,6.8827161809036783e-07,5.5509977038999409e-07,2.7887788623461577e-07,1.9935974232348148e-07
6.1415,7.8422590464800148e-07,7.8098141158196905e-07,7.5408659277261525e-07,6.885800881888399e-07,5.5655603571846157e-07,2.7986540421651177e-07,1.9933059784806733e-07
6.14175,7.8526758749682905e-07,7.8133207764198632e-07,7.5423296308826851e-07,6.888627039934428e-07,5.5799077515817471e-07,2.8082605709174447e-07,1.9930193059366454e-07
6.142,7.8634110493904669e-07,7.8169051762498122e-07,7.5439123192248313e-07,6.8911724313965696e-07,5.5940071528474182e-07,2.8177280819407646e-07,1.9927312951658467e-07
6.14225,7.8742423422497894e-07,7.820589605624611e-07,7.5456034799649074e-07,6.89339746323207e-07,5.6078226536869833e-07,2.8271598561989902e-07,1.9924450617483413e-07
6.1425,7.8851059876624142e-07,7.8243619244897004e-07,7.5472989722787132e-07,6.8952766045195041e-07,5.6213047022373314e-07,2.8366335646936678e-07,1.9921613381845944e-07
6.14275,7.8961817956198435e-07,7.8281948504147815e-07,7.5490490580387998e-07,6.8968030386649931e-07,5.6344006718717686e-07,2.8462187849583816e-07,1.991875255168181e-07
6.143,7.9076412000119917e-07,7.8320929483745673e-07,7.5508911764050534e-07,6.8979998654459846e-07,5.647043186638452e-07,2.8559479375662428e-07,1.9915692778625115e-07
6.14325,7.9195732104966893e-07,7.8360335595104531e-07,7.552862217540753e-07,6.898919278970261e-07,5.6592065376081263e-07,2.8658589151610702e-07,1.9912327404712117e-07
6.1435,7.9317396965970123e-07,7.8399963537887242e-07,7.5549771395164604e-07,6.8996178022706605e-07,5.6709342821433959e-07,2.8760115895488504e-07,1.9908760385688643e-07
6.14375,7.9437975743028873e-07,7.8439907532385361e-07,7.5572210268353372e-07,6.9001177102741643e-07,5.6822615908977908e-07,2.8863767608624136e-07,1.9905243182964114e-07
6.144,7.9554594940810171e-07,7.8480145316431048e-07,7.559600143195697e-07,6.9004141715743268e-07,5.6932544684128877e-07,2.8969287832335616e-07,1.9902028032134508e-07
6.14425,7.9677669129193846e-07,7.8520866375432212e-07,7.5621274876246468e-07,6.9005162834330631e-07,5.7039844819800735e-07,2.9076505208948845e-07,1.9899280296098258e-07
6.1445,7.9804654346756566e-07,7.8562238263431272e-07,7.5646785061959574e-07,6.9004296322121139e-07,5.7145010210276309e-07,2.9184406532861556e-07,1.9897111984468571e-07
6.14475,7.9931647136758778e-07,7.8604293839463994e-07,7.5671661829667057e-07,6.9001990595245949e-07,5.7248658311047391e-07,2.9292148373947791e-07,1.9895552329644116e-07
6.145,8.0058039333962446e-07,7.8647008390810319e-07,7.569607843135995e-07,6.8998501101506894e-07,5.735093106654278e-07,2.9400031275612252e-07,1.9894582099183465e-07
6.14525,8.0184675468993002e-07,7.8690132840549912e-07,7.5720626882092295e-07,6.8993696411586997e-07,5.7451238853291185e-07,2.9508323107257822e-07,1.9894149669405613e-07
6.1455,8.0315547036160306e-07,7.8733614995159187e-07,7.5746294427254068e-07,6.898740204431698e-07,5.7548881995404394e-07,2.9616280915221018e-07,1.9894180357279238e-07
6.14575,8.0451090486558651e-07,7.8777383269472716e-07,7.5772778952604258e-07,6.897965500392869e-07,5.7642630741238024e-07,2.9723240367685519e-07,1.9894526442068772e-07
6.146,8.0587329208269496e-07,7.882136378586814e-07,7.5799821775237604e-07,6.8970451761848812e-07,5.7732015605416937e-07,2.9827982965050141e-07,1.9894943218064785e-07
6.14625,8.0723421601827792e-07,7.8865545070866899e-07,7.5827062604349426e-07,6.8959657215560693e-07,5.781755637863711e-07,2.9929306685494956e-07,1.9895049685170364e-07
6.1465,8.0861071923110616e-07,7.8910083287987564e-07,7.5854447766575943e-07,6.8947537299026108e-07,5.7900047845123734e-07,3.0028228054113631e-07,1.9894291068298321e-07
6.14675,8.1004364958505214e-07,7.8955023923678122e-07,7.5882070129588488e-07,6.8934460673427289e-07,5.7980428044507474e-07,3.0126095080181604e-07,1.9892397501895845e-07
6.147,8.1153466572358334e-07,7.9000357283544384e-07,7.5909709546011805e-07,6.8920757446066019e-07,5.8059558661729567e-07,3.0223518656128198e-07,1.9889449103924543e-07
6.14725,8.1301374644893539e-07,7.9046195297463479e-07,7.5936654989623972e-07,6.8906101675447187e-07,5.813775772439919e-07,3.032091477326961e-07,1.9885573485972368e-07
6.1475,8.1445659654249653e-07,7.9092242983644436e-07,7.5962448788605416e-07,6.8889854139892063e-07,5.8214891230848652e-07,3.0419313598794245e-07,1.9880943562968303e-07
6.14775,8.1590374398870558e-07,7.9137987758656482e-07,7.5987050725966004e-07,6.8871951508526808e-07,5.8290576169450688e-07,3.0519290356382038e-07,1.9875761317975255e-07
6.148,8.173932345607874e-07,7.9183207289376954e-07,7.6010754424418317e-07,6.8852391622017954e-07,5.8364062741650781e-07,3.0620571269080693e-07,1.9870135357429121e-07
6.14825,8.1891141960814819e-07,7.9228124935756953e-07,7.6033929239263319e-07,6.8831383302412978e-07,5.8434895945075345e-07,3.0722945201859158e-07,1.9864199341137271e-07
6.1485,8.2044207117897018e-07,7.9272700943038557e-07,7.6056653485222908e-07,6.8808879930001266e-07,5.8502905448401935e-07,3.0826335491291244e-07,1.9858129084784606e-07
6.14875,8.2195751661356608e-07,7.9317123830504223e-07,7.6078958718825245e-07,6.8784820325324078e-07,5.8568229746024944e-07,3.0930163984049805e-07,1.9852108165141173e-07
6.149,8.2347603869179556e-07,7.9361618129434527e-07,7.6100795356363663e-07,6.875918107656328e-07,5.8631570290595806e-07,3.1034536771274461e-07,1.9846296733589624e-07
6.14925,8.2500376270257786e-07,7.9406371189139484e-07,7.6121649760666769e-07,6.8732069164655757e-07,5.8692922049353365e-07,3.1139511444801675e-07,1.9840839923969196e-07
