Physical Time (s),lift Monitor (N)
6.7115,-6.3739437981275021e-07
6.71175,-6.5475715585829782e-07
6.712,-6.7209422440872177e-07
6.71225,-6.8939862351958176e-07
6.7125,-7.0667669621651783e-07
6.71275,-7.2392211609938146e-07
6.713,-7.411371874362263e-07
6.71325,-7.5833263747331526e-07
6.7135,-7.7550315681085632e-07
6.71375,-7.9264719462202048e-07
6.714,-8.0975861441232396e-07
6.71425,-8.2684172264548009e-07
6.7145,-8.4389138652567412e-07
6.71475,-8.6090290944918375e-07
6.715,-8.7788306538752464e-07
6.71525,-8.9483251634847496e-07
6.7155,-9.1173519246275036e-07
6.71575,-9.2859202021872334e-07
6.716,-9.4541222119824346e-07
6.71625,-9.6219004992698871e-07
6.7165,-9.7892026159655893e-07
6.71675,-9.9562215280044649e-07
6.717,-1.0122923625399709e-06
6.71725,-1.0289180411767183e-06
6.7175,-1.0455040366430344e-06
6.71775,-1.0620596548207749e-06
6.718,-1.0785790077618391e-06
6.71825,-1.0950626151796922e-06
6.7185,-1.1115117496560679e-06
6.71875,-1.1279249923828795e-06
6.719,-1.1442983136965401e-06
6.71925,-1.1606304828664726e-06
6.7195,-1.1769199190678161e-06
6.71975,-1.1931751236620021e-06
6.72,-1.2093924478224889e-06
6.72025,-1.2255737518096542e-06
6.7205,-1.2417162396823096e-06
6.72075,-1.2578169059512109e-06
6.721,-1.2738671071144797e-06
6.72125,-1.2898680650340107e-06
6.7215,-1.3058166580225712e-06
6.72175,-1.3217160650383627e-06
6.722,-1.3375554792637174e-06
6.72225,-1.3533426294009466e-06
6.7225,-1.369071656209733e-06
6.72275,-1.3847401653057592e-06
6.723,-1.400347497751959e-06
6.72325,-1.4158840507119941e-06
6.7235,-1.4313561404623696e-06
6.72375,-1.4467603488863217e-06
6.724,-1.4620989781404341e-06
6.72425,-1.4773737335047356e-06
6.7245,-1.4925828981875466e-06
6.72475,-1.5077310479704622e-06
6.725,-1.5228223075264941e-06
6.72525,-1.5378526738903564e-06
6.7255,-1.5528240418667164e-06
6.72575,-1.5677318041822341e-06
6.726,-1.5825795314157512e-06
6.72625,-1.5973660547573746e-06
6.7265,-1.6120921102186376e-06
6.72675,-1.626759162018195e-06
6.727,-1.6413635968531267e-06
6.72725,-1.6559013116766094e-06
6.7275,-1.6703745778300257e-06
6.72775,-1.6847842515829493e-06
6.728,-1.6991258584016524e-06
6.72825,-1.7134045894070758e-06
6.7285,-1.7276204423834872e-06
6.72875,-1.7417720182711494e-06
6.729,-1.7558561828171649e-06
6.72925,-1.7698738950930581e-06
6.7295,-1.7838229052288238e-06
6.72975,-1.797700865447791e-06
6.73,-1.8115064056515697e-06
6.73025,-1.8252394789637289e-06
6.7305,-1.8388975153158064e-06
6.73075,-1.8524801828115793e-06
6.731,-1.8659866147616937e-06
6.73125,-1.8794211037806596e-06
6.7315,-1.8927819836435937e-06
6.73175,-1.9060704552992937e-06
6.732,-1.9192879579147115e-06
6.73225,-1.9324309429850851e-06
6.7325,-1.9454958047241004e-06
6.73275,-1.9584778367482977e-06
6.733,-1.9713782922502435e-06
6.73325,-1.9841955755920402e-06
6.7335,-1.9969287093121263e-06
6.73375,-2.00957906865389e-06
6.734,-2.0221475254719528e-06
6.73425,-2.0346324843884113e-06
6.7345,-2.0470210365835872e-06
6.73475,-2.0593147988980739e-06
6.735,-2.0715187264469941e-06
6.73525,-2.0836566385106996e-06
6.7355,-2.0957129505965686e-06
6.73575,-2.1076975835516073e-06
6.736,-2.1195559990810663e-06
6.73625,-2.1312870183483198e-06
6.7365,-2.1429032523519106e-06
6.73675,-2.154431231423134e-06
6.737,-2.165873113343153e-06
6.73725,-2.177245669980724e-06
6.7375,-2.1886037593431748e-06
6.73775,-2.199923665176368e-06
6.738,-2.211145806470209e-06
6.73825,-2.2222859751846358e-06
6.7385,-2.233356404890049e-06
6.73875,-2.244345420537466e-06
6.739,-2.2551753273316888e-06
6.73925,-2.2658515181165397e-06
6.7395,-2.2764080003122051e-06
6.73975,-2.2868719466198483e-06
6.74,-2.297256964621514e-06
6.74025,-2.3075527332305837e-06
6.7405,-2.3177475599901994e-06
6.74075,-2.3278523156174605e-06
6.741,-2.3378909192292451e-06
6.74125,-2.3478527363782575e-06
6.7415,-2.3577254629537304e-06
6.74175,-2.367503561654401e-06
6.742,-2.3771870371461938e-06
6.74225,-2.3867794460413978e-06
6.7425,-2.3962808843344594e-06
6.74275,-2.4056971469580626e-06
6.743,-2.4150117616682399e-06
6.74325,-2.4242159238531585e-06
6.7435,-2.4332942216496346e-06
6.74375,-2.4422564551521508e-06
6.744,-2.4511105201026555e-06
6.74425,-2.4598634947070022e-06
6.7445,-2.4685183099917502e-06
6.74475,-2.4770737493032915e-06
6.745,-2.4855336075449761e-06
6.74525,-2.4938914028943799e-06
6.7455,-2.5021489768923674e-06
6.74575,-2.510305076533849e-06
6.746,-2.5183591609721134e-06
6.74625,-2.5263112525977905e-06
6.7465,-2.534166051963251e-06
6.74675,-2.541921699627691e-06
6.747,-2.5495723731306436e-06
6.74725,-2.5571172591424867e-06
6.7475,-2.5645533052237381e-06
6.74775,-2.5718781988589878e-06
6.748,-2.5790908748902686e-06
6.74825,-2.5861953050767019e-06
6.7485,-2.5931902292733397e-06
6.74875,-2.6000770196760819e-06
6.749,-2.6068554687364039e-06
6.74925,-2.6135246792272161e-06
6.7495,-2.6200832898739444e-06
6.74975,-2.626536653105634e-06
6.75,-2.6328844436277643e-06
6.75025,-2.6391291838731359e-06
6.7505,-2.6452777086996885e-06
6.75075,-2.6513272810678411e-06
6.751,-2.6572746025914382e-06
6.75125,-2.6631134537276436e-06
6.7515,-2.66884202463863e-06
6.75175,-2.6744621587056095e-06
6.752,-2.6799740557547493e-06
6.75225,-2.6853814281304038e-06
6.7525,-2.6906820377372057e-06
6.75275,-2.6958769507808339e-06
6.753,-2.7009647683592912e-06
6.75325,-2.7059444680822356e-06
6.7535,-2.710814260154747e-06
6.75375,-2.71556209458865e-06
6.754,-2.720187617526542e-06
6.75425,-2.7246948907408347e-06
6.7545,-2.729085105412286e-06
6.75475,-2.733363058464365e-06
6.755,-2.7375271450379451e-06
6.75525,-2.7415844014364903e-06
6.7555,-2.7455367309396474e-06
6.75575,-2.7493808787928662e-06
6.756,-2.7531101889161056e-06
6.75625,-2.756722233478421e-06
6.7565,-2.7602122694535237e-06
6.75675,-2.7635857663252716e-06
6.757,-2.766844728563398e-06
6.75725,-2.7699932219056981e-06
6.7575,-2.7730320122608341e-06
6.75775,-2.7759600667937202e-06
6.758,-2.7787767825658051e-06
6.75825,-2.7814819346645006e-06
6.7585,-2.7840711813055808e-06
6.75875,-2.7865469673049981e-06
6.759,-2.7889074080772696e-06
6.75925,-2.7911560176812704e-06
6.7595,-2.7932918221054566e-06
6.75975,-2.795312426637129e-06
6.76,-2.7972173745597569e-06
6.76025,-2.79900384636433e-06
6.7605,-2.8006764604231487e-06
6.76075,-2.8022309088350287e-06
6.761,-2.8036693593312511e-06
6.76125,-2.8049928165146564e-06
6.7615,-2.8062015627775511e-06
6.76175,-2.807294976862929e-06
6.762,-2.808273273596823e-06
6.76225,-2.8091419526578198e-06
6.7625,-2.8099074999109646e-06
6.76275,-2.8105755253920326e-06
6.763,-2.8111436420089063e-06
6.76325,-2.8116062980725019e-06
6.7635,-2.8119609705668306e-06
6.76375,-2.8122035928692475e-06
6.764,-2.8123338402447985e-06
6.76425,-2.8123477872595571e-06
6.7645,-2.8122481098307029e-06
6.76475,-2.8120379926016213e-06
6.765,-2.8117173293434716e-06
6.76525,-2.8112898424737412e-06
6.7655,-2.8107558819683943e-06
6.76575,-2.8101140782775414e-06
6.766,-2.8093585590424172e-06
6.76625,-2.8084900619672982e-06
6.7665,-2.80750473864393e-06
6.76675,-2.806401166884181e-06
6.767,-2.8051812819318053e-06
6.76725,-2.8038512595440771e-06
6.7675,-2.8024137249492049e-06
6.76775,-2.8008707401684828e-06
6.768,-2.7992215003283556e-06
6.76825,-2.7974623085238428e-06
6.7685,-2.7955906290847742e-06
6.76875,-2.7936057696969945e-06
6.769,-2.7915061615196332e-06
6.76925,-2.7892983159760319e-06
6.7695,-2.7869820596456614e-06
6.76975,-2.7845536547374991e-06
6.77,-2.7820167815510585e-06
6.77025,-2.7793688851291998e-06
6.7705,-2.7766124625049243e-06
6.77075,-2.7737474128900053e-06
6.771,-2.7707742566700958e-06
6.77125,-2.7676922980410807e-06
6.7715,-2.7644966596866788e-06
6.77175,-2.7611843056161272e-06
6.772,-2.7577570263257611e-06
6.77225,-2.7542163023728625e-06
6.7725,-2.7505693406272365e-06
6.77275,-2.7468235776134166e-06
6.773,-2.7429683150258364e-06
6.77325,-2.7390016337939001e-06
6.7735,-2.7349247376495592e-06
6.77375,-2.7307374532863664e-06
6.774,-2.7264420077860371e-06
6.77425,-2.722042799498976e-06
6.7745,-2.7175324178141325e-06
6.77475,-2.7129207308509919e-06
6.775,-2.7082107539542903e-06
6.77525,-2.7034040639282234e-06
6.7755,-2.6984993731139033e-06
6.77575,-2.6934912383580691e-06
6.776,-2.6883748771897233e-06
6.77625,-2.6831464090977958e-06
6.7765,-2.6778111275069952e-06
6.77675,-2.6723673803390278e-06
6.777,-2.6668143194893568e-06
6.77725,-2.6611545431089174e-06
6.7775,-2.6553969526817412e-06
6.77775,-2.6495391241052153e-06
6.778,-2.6435794553305979e-06
6.77825,-2.637511890577468e-06
6.7785,-2.6313366440299486e-06
6.77875,-2.6250541389041576e-06
6.779,-2.618666219642768e-06
6.77925,-2.6121738291119426e-06
6.7795,-2.6055836278024537e-06
6.77975,-2.5988992665719347e-06
6.78,-2.5921200203646129e-06
6.78025,-2.5852414877869017e-06
6.7805,-2.5782578194347311e-06
6.78075,-2.5711696250403127e-06
6.781,-2.5639792962616809e-06
6.78125,-2.5566818584259352e-06
6.7815,-2.5492930876893623e-06
6.78175,-2.5418133327249984e-06
6.782,-2.5342462761721543e-06
6.78225,-2.5265896947077597e-06
6.7825,-2.5188478486062014e-06
6.78275,-2.5110174374641823e-06
6.783,-2.5030992386619001e-06
6.78325,-2.4950868196575057e-06
6.7835,-2.4869805664734161e-06
6.78375,-2.4787786527331188e-06
6.784,-2.4704838790429187e-06
6.78425,-2.4621006982032222e-06
6.7845,-2.4536301574000322e-06
6.78475,-2.4450692249965629e-06
6.785,-2.4364173707358601e-06
6.78525,-2.4276751338078136e-06
6.7855,-2.4188441090658507e-06
6.78575,-2.4099218148279185e-06
6.786,-2.4009028809448331e-06
6.78625,-2.3917862390811664e-06
6.7865,-2.3825647119367751e-06
6.78675,-2.3732399953714942e-06
6.787,-2.363819500257261e-06
6.78725,-2.3542976672495814e-06
6.7875,-2.3446790963245815e-06
6.78775,-2.3349670876287786e-06
6.788,-2.3251624755341717e-06
6.78825,-2.3152660555254076e-06
6.7885,-2.3052782455999606e-06
6.78875,-2.2951959768329327e-06
6.789,-2.2850202806137249e-06
6.78925,-2.2747513308438312e-06
6.7895,-2.2643984650909918e-06
6.78975,-2.2539683231179662e-06
6.79,-2.243455027665935e-06
6.79025,-2.2328605996713979e-06
6.7905,-2.2221767599764771e-06
6.79075,-2.2114031986109378e-06
6.791,-2.2005444881165403e-06
6.79125,-2.1896028460968046e-06
6.7915,-2.1785748017313538e-06
6.79175,-2.1674634382068138e-06
6.792,-2.1562649733940328e-06
6.79225,-2.1449799355793794e-06
6.7925,-2.1336214770028791e-06
6.79275,-2.1221803683451487e-06
6.793,-2.1106639234006403e-06
6.79325,-2.0990696702494963e-06
6.7935,-2.0873923868255499e-06
6.79375,-2.0756296983122566e-06
6.794,-2.0637816130531993e-06
6.79425,-2.0518484820085435e-06
6.7945,-2.039833691528177e-06
6.79475,-2.0277405066831091e-06
6.795,-2.0155766031264707e-06
6.79525,-2.0033452724303908e-06
6.7955,-1.9910427019028764e-06
6.79575,-1.9786623714748926e-06
6.796,-1.9662111138230309e-06
6.79625,-1.9536892055696158e-06
6.7965,-1.9410954811830387e-06
6.79675,-1.9284354166418923e-06
6.797,-1.9157066944055755e-06
6.79725,-1.9029110051904505e-06
6.7975,-1.8900536924391411e-06
6.79775,-1.8771316345986767e-06
6.798,-1.8641441191137662e-06
6.79825,-1.8510936645309184e-06
6.7985,-1.8376440057295805e-06
6.79875,-1.8244222658954502e-06
6.799,-1.8112861417914584e-06
6.79925,-1.7981228005795102e-06
6.7995,-1.7848711200921088e-06
6.79975,-1.7714868683853503e-06
6.8,-1.7579601805246017e-06
6.80025,-1.7442972533402032e-06
6.8005,-1.7305175232027013e-06
6.80075,-1.7166520968740502e-06
6.801,-1.702717113644065e-06
6.80125,-1.6883930861013525e-06
6.8015,-1.6743168486352751e-06
6.80175,-1.6603497843702023e-06
6.802,-1.6463775646686471e-06
6.80225,-1.6323468954626278e-06
6.8025,-1.618203912416942e-06
6.80275,-1.6039284092821681e-06
6.803,-1.5895344587600368e-06
6.80325,-1.5750434777500185e-06
6.8035,-1.5604783981492327e-06
6.80375,-1.5458571050001008e-06
6.804,-1.5311903164455587e-06
6.80425,-1.516480916842215e-06
6.8045,-1.5017387577092027e-06
6.80475,-1.4869680567476587e-06
6.805,-1.4721484262591827e-06
6.80525,-1.4572760910313572e-06
6.8055,-1.4423420486048993e-06
6.80575,-1.4273467903632609e-06
6.806,-1.4122812846282874e-06
6.80625,-1.3968219233296501e-06
6.8065,-1.3815891932230766e-06
6.80675,-1.3664481452217145e-06
6.807,-1.3513035109843178e-06
6.80725,-1.3361001778763368e-06
6.8075,-1.3207963130056137e-06
6.80775,-1.3053786310225361e-06
6.808,-1.2898469975428194e-06
6.80825,-1.2742220292795077e-06
6.8085,-1.2585274670129229e-06
6.80875,-1.2427876768673223e-06
6.809,-1.2270038724048863e-06
6.80925,-1.2111854429218178e-06
6.8095,-1.1953353921105478e-06
6.80975,-1.1794598426539045e-06
6.81,-1.1635507371604942e-06
6.81025,-1.1476056503330771e-06
6.8105,-1.1316253834777121e-06
6.81075,-1.1156015438434758e-06
6.811,-1.0995231927625906e-06
6.81125,-1.0833964666089817e-06
6.8115,-1.0672205023483461e-06
6.81175,-1.0509922684491232e-06
6.812,-1.0347198917292285e-06
6.81225,-1.0184125408132046e-06
6.8125,-1.0020632744356634e-06
6.81275,-9.8567484970300143e-07
6.813,-9.6925501980181385e-07
6.81325,-9.5279994982409258e-07
6.8135,-9.363051938585827e-07
6.81375,-9.1977346005338016e-07
6.814,-9.032046259661958e-07
6.81425,-8.8659117291233502e-07
6.8145,-8.699387399720953e-07
6.81475,-8.5324659347415853e-07
6.815,-8.3651494410161246e-07
6.81525,-8.1975554956344831e-07
6.8155,-8.0296676332757486e-07
6.81575,-7.8613999917198741e-07
6.816,-7.6927834902893243e-07
6.81625,-7.5239646612361904e-07
6.8165,-7.3548912735647269e-07
6.81675,-7.1855533930660039e-07
6.817,-7.0160772466151521e-07
6.81725,-6.8463226620180181e-07
6.8175,-6.6763118694555571e-07
6.81775,-6.5060396715834143e-07
6.818,-6.3354363106992652e-07
6.81825,-6.1645631617758457e-07
6.8185,-5.9934458985860468e-07
6.81875,-5.821966837505443e-07
6.819,-5.6501593727384066e-07
6.81925,-5.4780748017826877e-07
6.8195,-5.3056382264518256e-07
6.81975,-5.1329741992785194e-07
6.82,-4.9600068694194844e-07
6.82025,-4.7868023634378066e-07
6.8205,-4.6134052138276705e-07
6.82075,-4.439735471766101e-07
6.821,-4.2658172587590106e-07
6.82125,-4.0916844615413102e-07
6.8215,-3.9173317666960041e-07
6.82175,-3.7427330067049506e-07
6.822,-3.5679110363011229e-07
6.82225,-3.3928614592650635e-07
6.8225,-3.2177416497528402e-07
6.82275,-3.042441281081665e-07
6.823,-2.8669333580530467e-07
6.82325,-2.6912786913221742e-07
6.8235,-2.5152270698147305e-07
6.82375,-2.3390184201174931e-07
6.824,-2.1626758334194491e-07
6.82425,-1.9861717080708774e-07
6.8245,-1.809694058313456e-07
6.82475,-1.6330660650516354e-07
6.825,-1.4563396443151479e-07
6.82525,-1.2794058902834483e-07
6.8255,-1.1023240228530699e-07
6.82575,-9.2523808495784405e-08
6.826,-7.480158929469494e-08
6.82625,-5.7081083895240018e-08
6.8265,-3.935835067918024e-08
6.82675,-2.1636477862798618e-08
6.827,-3.914486463315065e-09
6.82725,1.3798335595390655e-08
6.8275,3.1502789606867439e-08
6.82775,4.9203321871910113e-08
6.828,6.6896887919944571e-08
6.82825,8.4587152563904016e-08
6.8285,1.0226732071629769e-07
6.82875,1.1995014766323163e-07
6.829,1.3762777334970191e-07
6.82925,1.5529374705745636e-07
6.8295,1.7294946249151091e-07
6.82975,1.9059939949157998e-07
6.83,2.0824633376890026e-07
6.83025,2.2588473731539043e-07
6.8305,2.4351162322968908e-07
6.83075,2.6112520900465735e-07
6.831,2.787344138084034e-07
6.83125,2.963377531627375e-07
6.8315,3.1394203019056174e-07
6.83175,3.3154131698772859e-07
6.832,3.4914338944066818e-07
6.83225,3.6674207956986157e-07
6.8325,3.843375081013076e-07
6.83275,4.0192146634776744e-07
6.833,4.1950213687350652e-07
6.83325,4.3706747680576665e-07
6.8335,4.5461966235297432e-07
6.83375,4.721526601009133e-07
6.834,4.8967488498121969e-07
6.83425,5.0718510199427591e-07
6.8345,5.2468312608434544e-07
6.83475,5.4216767972707406e-07
6.835,5.5963750517432796e-07
6.83525,5.7708627102448869e-07
6.8355,5.945164365372965e-07
6.83575,6.119185727568999e-07
6.836,6.2929433286374738e-07
6.83625,6.466451704034106e-07
6.8365,6.6396899995181114e-07
6.83675,6.8125934432941519e-07
6.837,6.9851885768215107e-07
6.83725,7.1575218747460069e-07
6.8375,7.3295807175964939e-07
6.83775,7.5013480535391437e-07
6.838,7.6729212688020347e-07
6.83825,7.8442431614388873e-07
6.8385,8.0153426471278517e-07
6.83875,8.1861303899107149e-07
6.839,8.3565804711312195e-07
6.83925,8.5267207174213217e-07
6.8395,8.6965245915604669e-07
6.83975,8.8661294720689973e-07
6.84,9.0353403789302453e-07
6.84025,9.2041505089230344e-07
6.8405,9.3725915639143063e-07
6.84075,9.5406516850991041e-07
6.841,9.7082215803168771e-07
6.84125,9.8754480046022663e-07
6.8415,1.0042390567160252e-06
6.84175,1.0209001339250368e-06
6.842,1.0375198997391676e-06
6.84225,1.054105037440478e-06
6.8425,1.0706503468920285e-06
6.84275,1.0871577336263515e-06
6.843,1.1036292451406714e-06
6.84325,1.1200684092624271e-06
6.8435,1.1364647692224502e-06
6.84375,1.1528205884531528e-06
6.844,1.1691320227097898e-06
6.84425,1.1853991852740876e-06
6.8445,1.2016241877765664e-06
6.84475,1.2178071706369882e-06
6.845,1.2339493131253357e-06
6.84525,1.250055050485282e-06
6.8455,1.2661182988561086e-06
6.84575,1.282136219590348e-06
6.846,1.2981054584519429e-06
6.84625,1.3140267736325965e-06
6.8465,1.3298866371432948e-06
6.84675,1.3456929197894344e-06
6.847,1.3614427543645218e-06
6.84725,1.377131217720792e-06
6.8475,1.3927587378560693e-06
6.84775,1.4083291848938499e-06
6.848,1.4238427253065223e-06
6.84825,1.4392992467893322e-06
6.8485,1.4546971321674859e-06
6.84875,1.4700308169493737e-06
6.849,1.4852977108674938e-06
6.84925,1.5004967013252086e-06
6.8495,1.5156343831531531e-06
6.84975,1.5307140065820402e-06
6.85,1.5457341718329682e-06
6.85025,1.5606910484035852e-06
6.8505,1.5755841847831319e-06
6.85075,1.5904119490154445e-06
6.851,1.6051747489514251e-06
6.85125,1.6198711256793451e-06
6.8515,1.6345075110155107e-06
6.85175,1.6490738120606415e-06
6.852,1.6635737345727235e-06
6.85225,1.6780076298194255e-06
6.8525,1.6923746692528419e-06
6.85275,1.7066765504886423e-06
6.853,1.7209146667092477e-06
6.85325,1.7350890959666374e-06
6.8535,1.7492017619024846e-06
6.85375,1.7632493079963299e-06
6.854,1.7772310956780174e-06
6.85425,1.7911414349683919e-06
6.8545,1.8049781710501348e-06
6.85475,1.8187444884332371e-06
6.855,1.8324358188812359e-06
6.85525,1.8460541113941495e-06
6.8555,1.859603668296017e-06
6.85575,1.873079433753379e-06
6.856,1.8864899429343076e-06
6.85625,1.899833902640378e-06
6.8565,1.9131058726849431e-06
6.85675,1.9263061864305908e-06
6.857,1.9394332900732826e-06
6.85725,1.9524783776593687e-06
6.8575,1.9654397635325396e-06
6.85775,1.9783167663931252e-06
6.858,1.9911089809377034e-06
6.85825,2.003819766980672e-06
6.8585,2.0164444251537932e-06
6.85875,2.0289835089665648e-06
6.859,2.0414271229367418e-06
6.85925,2.0537769720258811e-06
6.8595,2.0660267323758592e-06
6.85975,2.0781870208195643e-06
6.86,2.0902671813715357e-06
6.86025,2.1022819239043791e-06
6.8605,2.1141889259394734e-06
6.86075,2.1259747833165393e-06
6.861,2.1376378424059841e-06
6.86125,2.1492069783834542e-06
6.8615,2.1606900356962745e-06
6.86175,2.1720809637389134e-06
6.862,2.1834389269609852e-06
6.86225,2.1947755841869581e-06
6.8625,2.2060431349076234e-06
6.86275,2.2172082876385174e-06
6.863,2.2283072455158238e-06
6.86325,2.239335443887191e-06
6.8635,2.2502450256576993e-06
6.86375,2.2609799566862057e-06
6.864,2.271585307193955e-06
6.86425,2.282088823920128e-06
6.8645,2.2925116974905778e-06
6.86475,2.302853238454805e-06
6.865,2.3131000540985031e-06
6.86525,2.3232463871673223e-06
6.8655,2.3333189940444136e-06
6.86575,2.3433288102639014e-06
6.866,2.3532494753347489e-06
6.86625,2.3630761010794757e-06
6.8665,2.3728100197106441e-06
6.86675,2.3824589412805912e-06
6.867,2.3920183660030782e-06
6.86725,2.401491332633081e-06
6.8675,2.4108683040285309e-06
6.86775,2.4201399680197029e-06
6.868,2.4292926260034787e-06
6.86825,2.4383222456155419e-06
6.8685,2.4472333999899992e-06
6.86875,2.4560337094889634e-06
6.869,2.4647280151626616e-06
6.86925,2.4733173245348512e-06
6.8695,2.4818051027390983e-06
6.86975,2.4901930670291335e-06
6.87,2.4984819774845105e-06
6.87025,2.5066748209844486e-06
6.8705,2.5147654788294824e-06
6.87075,2.5227509689797658e-06
6.871,2.5306369644430836e-06
6.87125,2.5384226334587035e-06
6.8715,2.5460992330851905e-06
6.87175,2.5536690468703576e-06
6.872,2.5611323275614537e-06
6.87225,2.568488612996399e-06
6.8725,2.5757381784658359e-06
6.87275,2.5828838960831506e-06
6.873,2.5899256600554238e-06
6.87325,2.5968596833628067e-06
6.8735,2.6036857678522751e-06
6.87375,2.6104045362314737e-06
6.874,2.6170155973394436e-06
6.87425,2.6235228298046128e-06
6.8745,2.6299281975954054e-06
6.87475,2.6362327626123471e-06
6.875,2.6424405924105147e-06
6.87525,2.6485493852647008e-06
6.8755,2.6545537977559565e-06
6.87575,2.6604514333561516e-06
6.876,2.6662407094124036e-06
6.87625,2.6719181287624909e-06
6.8765,2.6774845709080849e-06
6.87675,2.6829468856431817e-06
6.877,2.6883038518218992e-06
6.87725,2.6935529236523521e-06
6.8775,2.6986919388475372e-06
6.87775,2.7037192595105319e-06
6.878,2.7086350782875306e-06
6.87825,2.7134341592387388e-06
6.8785,2.7181145970875288e-06
6.87875,2.7226751341751385e-06
6.879,2.7271143231018727e-06
6.87925,2.731434939848176e-06
6.8795,2.7356423292317459e-06
6.87975,2.7397450788565274e-06
6.88,2.7437399023395503e-06
6.88025,2.7476272388790958e-06
6.8805,2.7514025508107797e-06
6.88075,2.7550624976851547e-06
6.881,2.7586031575107008e-06
6.88125,2.7620270440092435e-06
6.8815,2.7653375573213611e-06
6.88175,2.7685344315894277e-06
6.882,2.7716220936330647e-06
6.88225,2.7746039034706669e-06
6.8825,2.77748138711505e-06
6.88275,2.7802527193406254e-06
6.883,2.7829139479205986e-06
6.88325,2.7854640898153043e-06
6.8835,2.7879033053214207e-06
6.88375,2.7902309325313768e-06
6.884,2.7924482786008239e-06
6.88425,2.7945533575990285e-06
6.8845,2.7965456962559424e-06
6.88475,2.7984225989945812e-06
6.885,2.8001869755501129e-06
6.88525,2.8018378674318232e-06
6.8855,2.8033703981358401e-06
6.88575,2.8047883313832087e-06
6.886,2.8060888049458569e-06
6.88625,2.8072694267818466e-06
6.8865,2.8083341317955699e-06
6.88675,2.8092842444444293e-06
6.887,2.8101231446443287e-06
6.88725,2.8108534932530759e-06
6.8875,2.8114780690433732e-06
6.88775,2.8119937386446186e-06
6.888,2.8124010222153781e-06
6.88825,2.8126954706884405e-06
6.8885,2.8128755955984435e-06
6.88875,2.8129403070576918e-06
6.889,2.8128873582265194e-06
6.88925,2.812718332281177e-06
6.8895,2.8124385916011163e-06
6.88975,2.8120510028825292e-06
6.89,2.8115542590256631e-06
6.89025,2.8109483450500541e-06
6.8905,2.8102331418888633e-06
6.89075,2.8094054012772074e-06
6.891,2.8084651682935305e-06
6.89125,2.8074065387945726e-06
6.8915,2.8062324490475056e-06
6.89175,2.80494207003097e-06
6.892,2.8035421409882027e-06
6.89225,2.8020314081428775e-06
6.8925,2.800413867066124e-06
6.89275,2.7986848570138198e-06
6.893,2.7968451308182923e-06
6.89325,2.7948968383147226e-06
6.8935,2.7928395289751509e-06
6.89375,2.7906724257796494e-06
6.894,2.7883950664604547e-06
6.89425,2.7860112097083851e-06
6.8945,2.7835213386220049e-06
6.89475,2.7809264372484026e-06
6.895,2.7782265651412949e-06
6.89525,2.7754201827704225e-06
6.8955,2.7725093126116391e-06
6.89575,2.7694856753448777e-06
6.896,2.7663490413426833e-06
6.89625,2.7630951426700389e-06
6.8965,2.7597255620468619e-06
6.89675,2.7562448220214623e-06
6.897,2.7526509985082149e-06
6.89725,2.7489502576868151e-06
6.8975,2.7451415937745203e-06
6.89775,2.7412240802970805e-06
6.898,2.737198036168728e-06
6.89825,2.733061378329362e-06
6.8985,2.7288130776368069e-06
6.89875,2.7244571970616195e-06
6.899,2.7199927666191985e-06
6.89925,2.7154230922184174e-06
6.8995,2.7107531908027007e-06
6.89975,2.7059834269815255e-06
6.9,2.7011171292133524e-06
6.90025,2.6961495911922577e-06
6.9005,2.6910773755637065e-06
6.90075,2.6858998081467634e-06
6.901,2.6806095405662988e-06
6.90125,2.6752128629410609e-06
6.9015,2.6697107866344573e-06
6.90175,2.6641029287369437e-06
6.902,2.6583967330921976e-06
6.90225,2.6525955652549308e-06
6.9025,2.6466935671092076e-06
6.90275,2.6406912065346066e-06
6.903,2.6345852353262839e-06
6.90325,2.6283741412947105e-06
6.9035,2.622057327878757e-06
6.90375,2.6156350317763257e-06
6.904,2.60910879578219e-06
6.90425,2.6024799041759927e-06
6.9045,2.5957502094971761e-06
6.90475,2.5889274347211313e-06
6.905,2.5820036333858912e-06
6.90525,2.5749766817407078e-06
6.9055,2.5678468652569918e-06
6.90575,2.5606120909259532e-06
6.906,2.5532767271584576e-06
6.90625,2.545845362915703e-06
6.9065,2.5383197922660371e-06
6.90675,2.530702110691862e-06
6.907,2.5229958570508499e-06
6.90725,2.5151967787726004e-06
6.9075,2.5073033710238306e-06
6.90775,2.4993134723830691e-06
6.908,2.4912258568226403e-06
6.90825,2.4830425892320743e-06
6.9085,2.4747671499156394e-06
6.90875,2.4664009803370212e-06
6.909,2.4579479858794503e-06
6.90925,2.4494023043613706e-06
6.9095,2.4407616635503223e-06
6.90975,2.4320313457101442e-06
6.91,2.4232154770188669e-06
6.91025,2.4143000452177599e-06
6.9105,2.4052939484290033e-06
6.91075,2.3961946029990649e-06
6.911,2.3870033125538659e-06
6.91125,2.3777138019585737e-06
6.9115,2.3683310404813843e-06
6.91175,2.358860003806797e-06
6.912,2.3492974693059357e-06
6.91225,2.3396453682264113e-06
6.9125,2.3299013075369792e-06
6.91275,2.3200591171848063e-06
6.913,2.310126774079002e-06
6.91325,2.3001033451447071e-06
6.9135,2.2899933091467801e-06
6.91375,2.2797983862075057e-06
6.914,2.269515021124924e-06
6.91425,2.2591518582627284e-06
