Physical Time (s),aphi_vol Monitor (W): cv1,aphi_vol Monitor (W): cv2,aphi_vol Monitor (W): cv3,aphi_vol Monitor (W): cv4,aphi_vol Monitor (W): cv5,aphi_vol Monitor (W): cv6,aphi_vol Monitor (W): cv7
7.3445,7.3033382000894328e-07,1.6814417820856258e-07,1.2991596398506589e-07,8.8500880879816637e-08,6.8203922746054247e-08,9.3893558991918679e-08,6.9686563621477017e-08
7.34475,7.3032963555265475e-07,1.6813982834580457e-07,1.2990191990377258e-07,8.8493269306378851e-08,6.8202796767076485e-08,9.3900234072792161e-08,6.9686293787547964e-08
7.345,7.3032614464897334e-07,1.6813546468026789e-07,1.2988802926703416e-07,8.8485517278081377e-08,6.8201515991608824e-08,9.390684086734948e-08,6.9686123824104032e-08
7.34525,7.3032335010945065e-07,1.6813087487297019e-07,1.2987442462872597e-07,8.8477623648210917e-08,6.8200082298217413e-08,9.3913349793812343e-08,6.96860677577582e-08
7.3455,7.3032126396374071e-07,1.6812594157963738e-07,1.2986123582957208e-07,8.8469598225738352e-08,6.8198480688846904e-08,9.3919769004768669e-08,6.9686144911772508e-08
7.34575,7.3031989806737236e-07,1.6812070643536235e-07,1.2984843198749471e-07,8.8461458920495672e-08,6.8196704492643372e-08,9.3926106036381975e-08,6.9686372725325939e-08
7.346,7.303192635099381e-07,1.6811531308442578e-07,1.2983587218721504e-07,8.8453222549879207e-08,6.8194748560622807e-08,9.3932368078134338e-08,6.9686756811764026e-08
7.34625,7.3031934760822684e-07,1.6810995413625333e-07,1.2982333458108803e-07,8.8444900201171864e-08,6.8192612551802316e-08,9.3938552707318854e-08,6.9687311564683749e-08
7.3465,7.3032012785619104e-07,1.6810478705746341e-07,1.2981062238286803e-07,8.8436506727374821e-08,6.8190286514771802e-08,9.3944631153630875e-08,6.9688047458088964e-08
7.34675,7.3032161037423002e-07,1.6809984862052443e-07,1.2979764393035233e-07,8.8428057713577279e-08,6.8187761498743807e-08,9.3950594508789413e-08,6.9688961101682163e-08
7.347,7.3032381157755375e-07,1.6809516264770505e-07,1.2978436698629691e-07,8.8419562545140604e-08,6.818503975539733e-08,9.395644211810764e-08,6.9690055009230791e-08
7.34725,7.3032671713778352e-07,1.6809070787042576e-07,1.2977082392239897e-07,8.8411033689345757e-08,6.8182133247328155e-08,9.3962168407087931e-08,6.9691335643716025e-08
7.3475,7.30330308609558e-07,1.680864196505308e-07,1.297570785125037e-07,8.8402465054508005e-08,6.8179061307385902e-08,9.396776965674474e-08,6.9692800881058185e-08
7.34775,7.3033460800934064e-07,1.680821581120001e-07,1.2974325950344619e-07,8.8393867521456774e-08,6.8175834367997177e-08,9.3973238834195217e-08,6.9694465145403814e-08
7.348,7.3033964889060025e-07,1.6807791987647574e-07,1.2972934831240285e-07,8.8385250113572944e-08,6.817244706981909e-08,9.3978589089522451e-08,6.9696338463918198e-08
7.34825,7.3034539871755248e-07,1.6807380376265838e-07,1.2971529568270755e-07,8.8376599328594453e-08,6.816890326808991e-08,9.3983829367348546e-08,6.9698419669328404e-08
7.3485,7.3035182394515999e-07,1.6806989178366585e-07,1.2970103805093369e-07,8.8367902893693414e-08,6.8165212828832648e-08,9.3988958449857983e-08,6.9700710889004757e-08
7.34875,7.3035891494452714e-07,1.6806615662317037e-07,1.2968662211415785e-07,8.8359164090452256e-08,6.8161376235272465e-08,9.3993972764486813e-08,6.9703196079039684e-08
7.349,7.3036668661561221e-07,1.6806259795839587e-07,1.2967211657154643e-07,8.8350388488192242e-08,6.8157400044057639e-08,9.3998865795878331e-08,6.9705855233225525e-08
7.34925,7.3037511149452828e-07,1.6805930838571669e-07,1.2965753121493149e-07,8.834157746632291e-08,6.8153289758177647e-08,9.4003617446095142e-08,6.9708682089005458e-08
7.3495,7.303841861713671e-07,1.6805628020478328e-07,1.2964284241311933e-07,8.8332727813281282e-08,6.8149038087611823e-08,9.4008212860745661e-08,6.9711663980902327e-08
7.34975,7.30393902093178e-07,1.6805358636508145e-07,1.2962787993142404e-07,8.8323853296086627e-08,6.8144657458435836e-08,9.4012639940820839e-08,6.9714792011612265e-08
7.35,7.3040425710309546e-07,1.6805142353865655e-07,1.2961245830857599e-07,8.831495909647752e-08,6.8140168220286615e-08,9.4016900588664322e-08,6.9718059463155146e-08
7.35025,7.3041523785454309e-07,1.6804985915708664e-07,1.2959648211268034e-07,8.8306039996804234e-08,6.8135585240889035e-08,9.4021014507384994e-08,6.9721444460186054e-08
7.3505,7.3042682842568175e-07,1.6804885729787421e-07,1.2957996526775138e-07,8.8297097874688144e-08,6.8130895794745636e-08,9.402499351361207e-08,6.9724923985561251e-08
7.35075,7.304390276159444e-07,1.6804836127925745e-07,1.2956291562875652e-07,8.8288160726453705e-08,6.8126091201334964e-08,9.4028843376792641e-08,6.9728488385842973e-08
7.351,7.3045186742721062e-07,1.6804836779268597e-07,1.2954532232911856e-07,8.8279226649104699e-08,6.812117889848672e-08,9.4032565767938893e-08,6.9732134712012575e-08
7.35125,7.3046535794020958e-07,1.680489156827731e-07,1.2952716871195503e-07,8.8270277447671849e-08,6.811616973770036e-08,9.4036170365979567e-08,6.9735861040687713e-08
7.3515,7.3047949685992859e-07,1.6805004533305857e-07,1.2950843693401922e-07,8.82613194877227e-08,6.8111051227783921e-08,9.4039671588227759e-08,6.9739676939247324e-08
7.35175,7.3049431718379531e-07,1.6805176396062045e-07,1.294891123563068e-07,8.8252354135599177e-08,6.8105814022793115e-08,9.4043071149699557e-08,6.974358495414907e-08
7.352,7.305098367322741e-07,1.6805407657854419e-07,1.2946918783872884e-07,8.8243370462727955e-08,6.8100473767354255e-08,9.4046351838722002e-08,6.974757812241086e-08
7.35225,7.3052604033179302e-07,1.6805701770863408e-07,1.294486311207119e-07,8.8234369343298466e-08,6.8095023353140006e-08,9.4049513132349221e-08,6.9751640532974524e-08
7.3525,7.3054292187188964e-07,1.6806059490397375e-07,1.2942744056152691e-07,8.8225365772352499e-08,6.808946495975376e-08,9.4052556710637302e-08,6.9755749910035875e-08
7.35275,7.3056047831762998e-07,1.680648730798714e-07,1.2940558317526261e-07,8.8216375498230058e-08,6.80838122224417e-08,9.4055487657655277e-08,6.9759907899212775e-08
7.353,7.3057870525860316e-07,1.6806991651059562e-07,1.2938302134907841e-07,8.8207414966267376e-08,6.8078064418167053e-08,9.4058301236325224e-08,6.9764134649737929e-08
7.35325,7.3059757586628752e-07,1.6807581010339326e-07,1.2935976005304617e-07,8.8198482702954054e-08,6.8072228378713178e-08,9.406100024995856e-08,6.9768449841794545e-08
7.3535,7.3061708773031179e-07,1.6808251562436852e-07,1.2933580517505947e-07,8.8189578871666123e-08,6.8066310047244475e-08,9.4063571022348481e-08,6.9772831614611244e-08
7.35375,7.3063725570162934e-07,1.6808996907067236e-07,1.2931113813360781e-07,8.8180704398289899e-08,6.8060304161859466e-08,9.4066001273730258e-08,6.9777277727752169e-08
7.354,7.3065807164591355e-07,1.6809816533125872e-07,1.2928575108370915e-07,8.8171876464621133e-08,6.8054198060404208e-08,9.4068298295030232e-08,6.9781795515084659e-08
7.35425,7.3067952285880278e-07,1.6810710366460425e-07,1.2925964368062759e-07,8.8163107668594311e-08,6.8047996031134404e-08,9.4070473955938425e-08,6.9786373163326154e-08
7.3545,7.3070164276566566e-07,1.6811678299333949e-07,1.2923281632325326e-07,8.815440113503228e-08,6.8041699150221652e-08,9.407253161831906e-08,6.9790992519897921e-08
7.35475,7.3072443839975844e-07,1.6812721941056283e-07,1.2920524405014412e-07,8.8145750004925702e-08,6.8035293240302206e-08,9.4074468973255762e-08,6.9795651776430147e-08
7.355,7.3074790099892317e-07,1.681384104942338e-07,1.2917689518324365e-07,8.8137155938960292e-08,6.8028778327777605e-08,9.4076277766901196e-08,6.9800335192394402e-08
7.35525,7.3077201034341909e-07,1.6815032543156487e-07,1.2914780014941818e-07,8.8128614652152461e-08,6.8022162449106428e-08,9.407796522091941e-08,6.9805023713741539e-08
7.3555,7.3079676598913244e-07,1.6816298200926126e-07,1.2911795297124886e-07,8.812012967639177e-08,6.8015452680456363e-08,9.4079531472639222e-08,6.9809692354640912e-08
7.35575,7.308221703575503e-07,1.6817639089070808e-07,1.2908736268027885e-07,8.8111704558198127e-08,6.8008650020296403e-08,9.4080986163901864e-08,6.9814333132595579e-08
7.356,7.3084820435421468e-07,1.6819059412680952e-07,1.2905603287747025e-07,8.8103330572635523e-08,6.8001770320309786e-08,9.4082335055822905e-08,6.9818938549692935e-08
7.35625,7.3087483177420361e-07,1.6820564971670045e-07,1.2902397639376531e-07,8.8095005504512875e-08,6.7994821265116145e-08,9.4083577080010783e-08,6.98235103274114e-08
7.3565,7.3090205178769997e-07,1.6822151793420071e-07,1.2899118287056216e-07,8.808672913832851e-08,6.79878093889501e-08,9.4084707726473855e-08,6.9828046751987344e-08
7.35675,7.3092988464699039e-07,1.6823815720250256e-07,1.2895764595804182e-07,8.8078501826886765e-08,6.7980748060870664e-08,9.4085726396402444e-08,6.9832546433478979e-08
7.357,7.3095832658157631e-07,1.6825558223691651e-07,1.2892338735976882e-07,8.807032641522664e-08,6.7973657286469213e-08,9.4086619789136957e-08,6.9837017192555061e-08
7.35725,7.3098734608424231e-07,1.6827383250462985e-07,1.2888846342992597e-07,8.8062189207788626e-08,6.796655059991868e-08,9.4087384431252284e-08,6.9841468537634139e-08
7.3575,7.3101693289530099e-07,1.6829286798220287e-07,1.2885291437639481e-07,8.8054084977598036e-08,6.7959427030802479e-08,9.4088038145378734e-08,6.9845896503250552e-08
7.35775,7.3104709959449551e-07,1.6831263866928315e-07,1.2881672505292391e-07,8.8046019287630455e-08,6.7952288852111053e-08,9.4088548221719812e-08,6.9850302433667016e-08
7.358,7.3107783212062927e-07,1.6833310153968768e-07,1.2877987810029029e-07,8.8037994429014553e-08,6.7945140697128069e-08,9.4088877106365587e-08,6.9854695403711035e-08
7.35825,7.3110910325235088e-07,1.6835427625232883e-07,1.2874238217630836e-07,8.8030011475752163e-08,6.7937969955287241e-08,9.4089006199228275e-08,6.985909158310692e-08
7.3585,7.3114091187595334e-07,1.6837617826191938e-07,1.2870427495658713e-07,8.8022058042721381e-08,6.7930773373337883e-08,9.4088931301858221e-08,6.9863498785297773e-08
7.35875,7.3117328687581212e-07,1.6839876808261557e-07,1.2866555836803651e-07,8.8014131963795653e-08,6.7923542085960821e-08,9.4088638726879947e-08,6.9867913878725601e-08
7.359,7.3120625852715278e-07,1.684220438995349e-07,1.2862625906858867e-07,8.8006239836827425e-08,6.7916275914672633e-08,9.4088123693989087e-08,6.9872354208019505e-08
7.35925,7.3123980252772148e-07,1.6844598167973106e-07,1.2858637615925289e-07,8.7998390057518835e-08,6.7908986526038726e-08,9.4087371732508412e-08,6.9876843698864833e-08
7.3595,7.3127388077725289e-07,1.6847059464042315e-07,1.285459123368161e-07,8.7990596545711948e-08,6.7901669026389707e-08,9.4086369703071997e-08,6.9881387377115866e-08
7.35975,7.3130847273533928e-07,1.6849590867796778e-07,1.285048653241871e-07,8.7982858846641236e-08,6.7894336109200772e-08,9.4085114535617951e-08,6.9885969664721706e-08
7.36,7.3134357179441491e-07,1.6852192750106478e-07,1.2846325000893862e-07,8.7975183856460074e-08,6.7887004778755493e-08,9.4083617886616264e-08,6.9890596285027252e-08
7.36025,7.3137916099922084e-07,1.6854866767637301e-07,1.2842106015586631e-07,8.796755400539705e-08,6.7879682919488722e-08,9.4081882533690145e-08,6.9895266640947942e-08
7.3605,7.3141521574405632e-07,1.6857611918232111e-07,1.2837830856454089e-07,8.7959974761506508e-08,6.7872379345782512e-08,9.4079912766576892e-08,6.9899969672978652e-08
7.36075,7.3145172929184237e-07,1.6860423178898211e-07,1.2833499819393929e-07,8.7952448162662794e-08,6.7865084343221886e-08,9.4077705548950412e-08,6.9904703417810579e-08
7.361,7.3148875579865972e-07,1.6863295445148933e-07,1.2829118391372212e-07,8.7944969780134607e-08,6.7857789368517023e-08,9.4075275979711982e-08,6.9909466279130421e-08
7.36125,7.3152627612794722e-07,1.6866230687912181e-07,1.2824690466036231e-07,8.7937541516248058e-08,6.7850492277552143e-08,9.4072667989125299e-08,6.9914247396124271e-08
7.3615,7.315642842328511e-07,1.6869229522808138e-07,1.2820220300904776e-07,8.7930167583432738e-08,6.7843201014102141e-08,9.406989806566637e-08,6.9919031195643937e-08
7.36175,7.3160277557429588e-07,1.6872288560989927e-07,1.2815705297079296e-07,8.7922864219174906e-08,6.7835913640175552e-08,9.4066970202743412e-08,6.992380949320286e-08
7.362,7.3164174111238393e-07,1.6875399680640987e-07,1.2811142149926644e-07,8.7915650180104356e-08,6.7828634757843661e-08,9.4063882361963989e-08,6.9928598868897661e-08
7.36225,7.3168117234620546e-07,1.687855838843523e-07,1.2806532314272069e-07,8.7908504372019488e-08,6.7821387228495671e-08,9.4060617843912542e-08,6.9933417159153771e-08
7.3625,7.3172106252590039e-07,1.6881768536478627e-07,1.280187909041293e-07,8.7901391940719003e-08,6.7814195361353328e-08,9.4057156108462374e-08,6.9938290297123561e-08
7.36275,7.317613778217523e-07,1.6885034291908004e-07,1.2797181125607572e-07,8.7894317137581846e-08,6.7807046419454184e-08,9.4053483535326113e-08,6.9943228136106323e-08
7.363,7.3180210026491794e-07,1.6888357618181754e-07,1.2792442487559837e-07,8.7887257555410069e-08,6.7799943021246647e-08,9.4049590327527133e-08,6.9948224361578649e-08
7.36325,7.3184325870587674e-07,1.6891734566274985e-07,1.2787667979446235e-07,8.7880177525406779e-08,6.7792902395138175e-08,9.4045488874079016e-08,6.9953276768153811e-08
7.3635,7.3188481767595899e-07,1.6895166313630304e-07,1.2782859077143377e-07,8.7873058709511756e-08,6.7785937865734434e-08,9.4041189094090444e-08,6.9958382350211813e-08
7.36375,7.3192674417850178e-07,1.6898654280265155e-07,1.2778012672192401e-07,8.7865925915842522e-08,6.7779057800830141e-08,9.4036709239649695e-08,6.9963535862776892e-08
7.364,7.3196903770407947e-07,1.6902197060346239e-07,1.2773130007712153e-07,8.7858786945722514e-08,6.7772249061636863e-08,9.403205181918898e-08,6.9968740201856123e-08
7.36425,7.3201169712497581e-07,1.6905789687616394e-07,1.2768209888368849e-07,8.7851669269887198e-08,6.7765495390715249e-08,9.4027223978384716e-08,6.997398510473524e-08
7.3645,7.3205469676107386e-07,1.6909431942092467e-07,1.276325132706099e-07,8.7844585451563488e-08,6.7758813089484043e-08,9.4022223196340141e-08,6.9979259415705606e-08
7.36475,7.3209800799457531e-07,1.6913127219131413e-07,1.275825644353619e-07,8.7837526445488584e-08,6.775221319082243e-08,9.401704946433063e-08,6.9984572590242889e-08
7.365,7.3214159863604664e-07,1.6916875298936503e-07,1.2753228879342417e-07,8.7830488731823506e-08,6.7745707441040526e-08,9.401170290671416e-08,6.9989929169748315e-08
7.36525,7.3218549337922126e-07,1.6920674425347814e-07,1.2748172889204938e-07,8.7823492509693463e-08,6.7739305536909916e-08,9.4006196992045105e-08,6.9995328623974005e-08
7.3655,7.3222971112141629e-07,1.6924522805708426e-07,1.2743090711490278e-07,8.7816551999871874e-08,6.7733005506432694e-08,9.4000526529116121e-08,7.0000774761657261e-08
7.36575,7.3227421605014914e-07,1.6928418980547311e-07,1.2737981247186075e-07,8.7809680060385317e-08,6.7726798904223689e-08,9.3994695779620223e-08,7.0006280698895112e-08
7.366,7.3231903335248013e-07,1.6932354451662565e-07,1.2732840628974531e-07,8.7802867964633866e-08,6.7720672059677815e-08,9.3988728547210324e-08,7.0011848329686475e-08
7.36625,7.3236416955113629e-07,1.6936327689946236e-07,1.2727668349671965e-07,8.7796117650385674e-08,6.7714615584173372e-08,9.3982622247004145e-08,7.0017467257402908e-08
7.3665,7.3240963647467396e-07,1.6940340728577207e-07,1.2722463501271317e-07,8.7789433571512243e-08,6.7708623726758937e-08,9.3976381869481477e-08,7.002312753733261e-08
7.36675,7.3245539679935024e-07,1.694439880754795e-07,1.2717226350044612e-07,8.7782805412332032e-08,6.7702686989475401e-08,9.3970018965828179e-08,7.0028824221622777e-08
7.367,7.3250148131376964e-07,1.6948496093612824e-07,1.2711958644978804e-07,8.7776222743817366e-08,6.769680029397986e-08,9.3963533848741631e-08,7.0034550510732651e-08
7.36725,7.3254779915723826e-07,1.6952644311283921e-07,1.2706662107863063e-07,8.7769688901114338e-08,6.7690972840733204e-08,9.3956923410700333e-08,7.0040299154180507e-08
7.3675,7.3259426473616367e-07,1.6956850749863428e-07,1.2701338299684847e-07,8.776321175774841e-08,6.7685192783057537e-08,9.395019662971116e-08,7.0046065192141273e-08
7.36775,7.3264093325185394e-07,1.6961106035800875e-07,1.2695990553792931e-07,8.7756796393011413e-08,6.7679471821127194e-08,9.3943357532632377e-08,7.0051854228598904e-08
7.368,7.3268783897642032e-07,1.696540425824812e-07,1.2690618595014957e-07,8.775044097947082e-08,6.7673825432590938e-08,9.3936408739844765e-08,7.0057671142623171e-08
7.36825,7.3273499092740035e-07,1.6969743693250837e-07,1.2685223462208096e-07,8.7744153019178805e-08,6.7668258043485444e-08,9.3929357516316124e-08,7.0063510925850614e-08
7.3685,7.327823611950167e-07,1.6974125490427475e-07,1.2679805828403177e-07,8.7737937163362425e-08,6.7662764870999883e-08,9.3922226560700631e-08,7.0069367894654991e-08
7.36875,7.3282992656573714e-07,1.697854613522281e-07,1.2674369622932101e-07,8.7731792823414116e-08,6.765733831221787e-08,9.3915031162669274e-08,7.0075256788796573e-08
7.369,7.3287767881231744e-07,1.6983008222694481e-07,1.2668919755284705e-07,8.7725680890297304e-08,6.7651973142641523e-08,9.390774947250768e-08,7.0081193797686121e-08
7.36925,7.3292558964279348e-07,1.6987513986237052e-07,1.2663455411547782e-07,8.7719611510183679e-08,6.7646669291168264e-08,9.3900368526489844e-08,7.0087188840140962e-08
7.3695,7.3297363454267218e-07,1.6992062749883017e-07,1.2657981105205919e-07,8.7713575289032861e-08,6.7641433581111135e-08,9.3892891805251532e-08,7.0093252897211145e-08
7.36975,7.3302182579770502e-07,1.6996650239821687e-07,1.2652499365866696e-07,8.77075339341448e-08,6.7636273189202605e-08,9.3885331347755127e-08,7.0099373969014044e-08
7.37,7.3307020028945098e-07,1.7001271535789175e-07,1.2647005796545145e-07,8.7701491685228962e-08,6.763120081501668e-08,9.3877687743377864e-08,7.0105550046342762e-08
7.37025,7.3311881201054426e-07,1.7005922563199905e-07,1.2641498475810235e-07,8.7695427956657863e-08,6.7626218188097532e-08,9.3869965180868439e-08,7.0111763434579267e-08
7.3705,7.3316764327142416e-07,1.7010606229838595e-07,1.2635978735752299e-07,8.7689335515359498e-08,6.7621324510428319e-08,9.3862170723277177e-08,7.0118001978853982e-08
7.37075,7.3321662333166663e-07,1.7015331919314558e-07,1.2630445924246142e-07,8.7683243851135432e-08,6.7616514900367475e-08,9.3854290247960816e-08,7.0124264044764452e-08
7.371,7.3326568325005478e-07,1.7020105232188258e-07,1.2624904381152366e-07,8.7677145423380745e-08,6.7611782154954672e-08,9.3846302973073437e-08,7.0130551330871696e-08
7.37125,7.3331477906235641e-07,1.7024925261819193e-07,1.2619353449465914e-07,8.7671034206842172e-08,6.7607120067644319e-08,9.3838180341644083e-08,7.0136873445514625e-08
7.3715,7.3336394804601901e-07,1.7029786948267191e-07,1.2613793459044431e-07,8.7664916471218587e-08,6.7602536964991402e-08,9.3829915944387324e-08,7.014323375430966e-08
7.37175,7.3341323051931036e-07,1.7034684864030607e-07,1.2608225375755016e-07,8.7658801376158435e-08,6.7598045916050739e-08,9.3821502235521255e-08,7.0149632636040883e-08
7.372,7.3346262900947598e-07,1.7039615264967129e-07,1.2602648850345642e-07,8.7652697167434072e-08,6.7593642900009923e-08,9.3812945166897737e-08,7.0156076179718283e-08
7.37225,7.3351212101752636e-07,1.7044578681418491e-07,1.2597067190977438e-07,8.7646596274674012e-08,6.7589313628691605e-08,9.3804263617364316e-08,7.0162571759638692e-08
