Physical Time (s),etp_left Monitor (W)
6.33375,1.4761213030108916e-09
6.334,1.4747043066829336e-09
6.33425,1.4733386816643942e-09
6.3345,1.4720317187123496e-09
6.33475,1.4707828001053347e-09
6.335,1.4695967807934483e-09
6.33525,1.4684603537251912e-09
6.3355,1.4673737303032721e-09
6.33575,1.4663331461994192e-09
6.336,1.4653385814881564e-09
6.33625,1.4643701996978219e-09
6.3365,1.4634261115463164e-09
6.33675,1.4624966423142224e-09
6.337,1.4615747034127487e-09
6.33725,1.4606413509888622e-09
6.3375,1.4596898962324309e-09
6.33775,1.4587098159322395e-09
6.338,1.4576984012159352e-09
6.33825,1.4566418323839704e-09
6.3385,1.4555432730167434e-09
6.33875,1.4544017959692308e-09
6.339,1.453223216078809e-09
6.33925,1.4520139403248872e-09
6.3395,1.4507855470871599e-09
6.33975,1.4495540949290179e-09
6.34,1.4483391169283407e-09
6.34025,1.4471575666850585e-09
6.3405,1.4460332450780268e-09
6.34075,1.4449874006360725e-09
6.341,1.4440419870171248e-09
6.34125,1.4432149968523982e-09
6.3415,1.4425244918702885e-09
6.34175,1.4419807699767599e-09
6.342,1.4415926052102562e-09
6.34225,1.4413649683122582e-09
6.3425,1.4412953634181704e-09
6.34275,1.4413791887421672e-09
6.343,1.4416058515334074e-09
6.34325,1.4419631945063681e-09
6.3435,1.4424356349670206e-09
6.34375,1.4430084822703469e-09
6.344,1.44366213742208e-09
6.34425,1.4443812859315524e-09
6.3445,1.4451500937295617e-09
6.34475,1.4459554124355736e-09
6.345,1.4467872522739324e-09
6.34525,1.4476355936453845e-09
6.3455,1.4484958453610272e-09
6.34575,1.449365439011845e-09
6.346,1.4502435577444781e-09
6.34625,1.4511324685237094e-09
6.3465,1.4520359318659378e-09
6.34675,1.452960516235738e-09
6.347,1.4539121955129458e-09
6.34725,1.4549001641853591e-09
6.3475,1.4559307404612677e-09
6.34775,1.4570088853695454e-09
6.348,1.4581416138722885e-09
6.34825,1.4593326561002465e-09
6.3485,1.4605844085841289e-09
6.34875,1.4618982757811327e-09
6.349,1.4632738370398237e-09
6.34925,1.4647080523394066e-09
6.3495,1.4661971558720787e-09
6.34975,1.4677365070209786e-09
6.35,1.4693195346184521e-09
6.35025,1.4709402656568006e-09
6.3505,1.4725912064009632e-09
6.35075,1.4742639167609931e-09
6.351,1.4759521873728683e-09
6.35125,1.4776462265679959e-09
6.3515,1.4793370838497472e-09
6.35175,1.4810167643010645e-09
6.352,1.4826771258431659e-09
6.35225,1.4843106893511626e-09
6.3525,1.4859116196198973e-09
6.35275,1.4874739227339483e-09
6.353,1.4889933153226735e-09
6.35325,1.4904680826799405e-09
6.3535,1.4918974766333752e-09
6.35375,1.4932837774381531e-09
6.354,1.4946293362961464e-09
6.35425,1.4959399819128233e-09
6.3545,1.4972220789831011e-09
6.35475,1.4984831164467375e-09
6.355,1.4997311779833238e-09
6.35525,1.500974202873176e-09
6.3555,1.5022205823255791e-09
6.35575,1.5034777432607101e-09
6.356,1.5047520935064916e-09
6.35625,1.5060490956917864e-09
6.3565,1.5073725358511845e-09
6.35675,1.5087249133159957e-09
6.357,1.5101074528436131e-09
6.35725,1.5115201439227175e-09
6.3575,1.5129622735674719e-09
6.35775,1.514434234481022e-09
6.358,1.5159324393648558e-09
6.35825,1.5174578585722629e-09
6.3585,1.5190085040986969e-09
6.35875,1.5205854888522459e-09
6.359,1.5221893391969417e-09
6.35925,1.5238219179729245e-09
6.3595,1.5254877562441168e-09
6.35975,1.5271903234196031e-09
6.36,1.5289346458750935e-09
6.36025,1.5307272112024314e-09
6.3605,1.5325751359143601e-09
6.36075,1.5344846559521089e-09
6.361,1.5364640775908731e-09
6.36125,1.5385197659652146e-09
6.3615,1.5406583764236004e-09
6.36175,1.5428879914230288e-09
6.362,1.5452132717630246e-09
6.36225,1.5476398575980245e-09
6.3625,1.5501704661070761e-09
6.36275,1.5528099407979425e-09
6.363,1.5555586177001472e-09
6.36325,1.558418053095026e-09
6.3635,1.5613874341791221e-09
6.36375,1.5644652000855423e-09
6.364,1.567646903826987e-09
6.36425,1.5709279878557737e-09
6.3645,1.5743026112681486e-09
6.36475,1.5777620410638402e-09
6.365,1.5812991618007471e-09
6.36525,1.5849048319910634e-09
6.3655,1.5885684956232368e-09
6.36575,1.5922818831991379e-09
6.366,1.5960344514546636e-09
6.36625,1.5998197182603887e-09
6.3665,1.6036293326767599e-09
6.36675,1.6074550713491329e-09
6.367,1.6112916906026788e-09
6.36725,1.6151355694447817e-09
6.3675,1.6189847549107734e-09
6.36775,1.6228392174999008e-09
6.368,1.6266990404429923e-09
6.36825,1.6305651776197517e-09
6.3685,1.6344395750527107e-09
6.36875,1.6383259126045788e-09
6.369,1.642229579942251e-09
6.36925,1.6461530395751911e-09
6.3695,1.650101455147455e-09
6.36975,1.6540773627503798e-09
6.37,1.6580854891981249e-09
6.37025,1.6621260947312039e-09
6.3705,1.6662005079063905e-09
6.37075,1.670310457649764e-09
6.371,1.6744514743527762e-09
6.37125,1.6786239550418114e-09
6.3715,1.6828263435367161e-09
6.37175,1.6870559807866161e-09
6.372,1.6913112171788524e-09
6.37225,1.6955916567352547e-09
6.3725,1.6998970070190936e-09
6.37275,1.7042253844031272e-09
6.373,1.708578442673425e-09
6.37325,1.7129622799862397e-09
6.3735,1.7173782108024055e-09
6.37375,1.7218326486665965e-09
6.374,1.7263288298436585e-09
6.37425,1.7308728006807168e-09
6.3745,1.7354694915138462e-09
6.37475,1.7401244993662049e-09
6.375,1.7448429729249315e-09
6.37525,1.7496288046613221e-09
6.3755,1.7544847903268736e-09
6.37575,1.759414746444923e-09
6.376,1.7644187569527221e-09
6.37625,1.7694992458808559e-09
6.3765,1.7746559975038813e-09
6.37675,1.7798904556421205e-09
6.377,1.7852030977362025e-09
6.37725,1.7905913222731397e-09
6.3775,1.7960583453899709e-09
6.37775,1.8016006582364264e-09
6.378,1.8072188154197159e-09
6.37825,1.8129089999853574e-09
6.3785,1.8186721449933733e-09
6.37875,1.8245050165929304e-09
6.379,1.8304028468598171e-09
6.37925,1.8363650116910279e-09
6.3795,1.8423888771267859e-09
6.37975,1.8484720450091406e-09
6.38,1.8546114254287014e-09
6.38025,1.8608046171767762e-09
6.3805,1.8670518903966592e-09
6.38075,1.8733527308948369e-09
6.381,1.8797070091861896e-09
6.38125,1.8861178801203322e-09
6.3815,1.8925855499237184e-09
6.38175,1.8991091683124013e-09
6.382,1.9056915114217495e-09
6.38225,1.9123316797743114e-09
6.3825,1.9190348063458877e-09
6.38275,1.9258000916270716e-09
6.383,1.93262825718887e-09
6.38325,1.9395193023123761e-09
6.3835,1.9464729863233068e-09
6.38375,1.953485850365833e-09
6.384,1.9605578128958399e-09
6.38425,1.9676819928205092e-09
6.3845,1.9748540320379125e-09
6.38475,1.9820702726546982e-09
6.385,1.9893249421628953e-09
6.38525,1.9966139853324191e-09
6.3855,2.0039312226964882e-09
6.38575,2.0112675925914014e-09
6.386,2.0186174038522523e-09
6.38625,2.0259731298899836e-09
6.3865,2.0333291899570825e-09
6.38675,2.040677256919109e-09
6.387,2.0480110357477928e-09
6.38725,2.0553242127264347e-09
6.3875,2.0626106682943991e-09
6.38775,2.0698686593899715e-09
6.388,2.077087126449748e-09
6.38825,2.0842652275002833e-09
6.3885,2.0913997855073233e-09
6.38875,2.0984865030971929e-09
6.389,2.1055223865640539e-09
6.38925,2.1125077987948515e-09
6.3895,2.1194400089693174e-09
6.38975,2.1263134424692407e-09
6.39,2.1331312480771219e-09
6.39025,2.139886662155254e-09
6.3905,2.1465787836715844e-09
6.39075,2.153203923949668e-09
6.391,2.1597597422148444e-09
6.39125,2.166242430463227e-09
6.3915,2.1726511060786483e-09
6.39175,2.1789844379011034e-09
6.392,2.1852402545050476e-09
6.39225,2.191419963448342e-09
6.3925,2.197522990963909e-09
6.39275,2.2035522046162144e-09
6.393,2.2095086800322316e-09
6.39325,2.2153959868209796e-09
6.3935,2.2212179244233874e-09
6.39375,2.2269745876012943e-09
6.394,2.2326727888287521e-09
6.39425,2.2383127246447052e-09
6.3945,2.2438972615874289e-09
6.39475,2.249429629088327e-09
6.395,2.254912488494483e-09
6.39525,2.2603468390454877e-09
6.3955,2.2657335874278424e-09
6.39575,2.2710770291495605e-09
6.396,2.2763798023217077e-09
6.39625,2.2816423803287975e-09
6.3965,2.2868675619034355e-09
6.39675,2.2920572601625979e-09
6.397,2.2972161247107205e-09
6.39725,2.3023460422930131e-09
6.3975,2.3074476441379116e-09
6.39775,2.312524128564616e-09
6.398,2.3175754925214824e-09
6.39825,2.3226039227943947e-09
6.3985,2.327608519409975e-09
6.39875,2.3325904551774519e-09
6.399,2.3375473558784844e-09
6.39925,2.3424814414133764e-09
6.3995,2.3473922839382155e-09
6.39975,2.3522773381528927e-09
6.4,2.3571390973461677e-09
6.40025,2.3619723477623765e-09
6.4005,2.3667781723119341e-09
6.40075,2.3715552082393092e-09
6.401,2.376299784840029e-09
6.40125,2.3810099151310696e-09
6.4015,2.3856820583783691e-09
6.40175,2.3903135029595233e-09
6.402,2.3948988157710207e-09
6.40225,2.3994335892147528e-09
6.4025,2.4039133637898842e-09
6.40275,2.4083339018776228e-09
6.403,2.4126900818683717e-09
6.40325,2.4169779634726044e-09
6.4035,2.4211944571172545e-09
6.40375,2.4253361385953323e-09
6.404,2.4294006219628688e-09
6.40425,2.4333851973172454e-09
6.4045,2.4372888795577644e-09
6.40475,2.4411105454858188e-09
6.405,2.4448499956841193e-09
6.40525,2.4485084795612102e-09
6.4055,2.4520863913952008e-09
6.40575,2.4555831887329639e-09
6.406,2.4589979080664731e-09
6.40625,2.4623295114575954e-09
6.4065,2.4655762729131678e-09
6.40675,2.4687344679356623e-09
6.407,2.4718014465838881e-09
6.40725,2.4747708282836477e-09
6.4075,2.4776369074819975e-09
6.40775,2.4803941766968535e-09
6.408,2.4830363391559804e-09
6.40825,2.4855572425025154e-09
6.4085,2.4879507683225594e-09
6.40875,2.4902126205821241e-09
6.409,2.4923409505664967e-09
6.40925,2.4943330899892474e-09
6.4095,2.4961897382522856e-09
6.40975,2.4979141981031365e-09
6.41,2.4995103556347803e-09
6.41025,2.5009846565654148e-09
6.4105,2.502344959556903e-09
6.41075,2.5035991745209889e-09
6.411,2.5047570202841662e-09
6.41125,2.5058296190953884e-09
6.4115,2.5068270869015164e-09
6.41175,2.5077590926691682e-09
6.412,2.5086345229371543e-09
6.41225,2.5094620700580367e-09
6.4125,2.5102479432134925e-09
6.41275,2.510997122709168e-09
6.413,2.5117118439394896e-09
6.41325,2.5123925889194519e-09
6.4135,2.513038647976805e-09
6.41375,2.5136470730876533e-09
6.414,2.5142127555776551e-09
6.41425,2.5147306140464816e-09
6.4145,2.5151949909454174e-09
6.41475,2.5155987577674244e-09
6.415,2.5159371145971746e-09
6.41525,2.5162059557726692e-09
6.4155,2.5164030916934551e-09
6.41575,2.5165295691412001e-09
6.416,2.5165883069638137e-09
6.41625,2.5165844779062509e-09
6.4165,2.5165268139476784e-09
6.41675,2.5164235190288054e-09
6.417,2.5162855011088365e-09
6.41725,2.5161244141857293e-09
6.4175,2.5159522071550743e-09
6.41775,2.5157781942533902e-09
6.418,2.5156131210874712e-09
6.41825,2.5154643388993152e-09
6.4185,2.5153366982766121e-09
6.41875,2.5152357405424466e-09
6.419,2.5151627618677942e-09
6.41925,2.5151176723344795e-09
6.4195,2.5150982239503202e-09
6.41975,2.5151012198013652e-09
6.42,2.5151211982459208e-09
6.42025,2.5151524620447158e-09
6.4205,2.5151876170254606e-09
6.42075,2.5152180735211571e-09
6.421,2.5152342066593109e-09
6.42125,2.5152264302109139e-09
6.4215,2.5151844479778778e-09
6.42175,2.5150984234978016e-09
6.422,2.5149589328153214e-09
6.42225,2.5147552215727974e-09
6.4225,2.5144798697400285e-09
6.42275,2.5141250754407156e-09
6.423,2.5136889113713266e-09
6.42325,2.513157053918895e-09
6.4235,2.5125334390935232e-09
6.42375,2.5118079911379592e-09
6.424,2.5109820911454122e-09
6.42425,2.5100552266740469e-09
6.4245,2.5090295218365319e-09
6.42475,2.5079007031897803e-09
6.425,2.5066725417310803e-09
6.42525,2.5053470233682722e-09
6.4255,2.5039266265736642e-09
6.42575,2.5024140900619162e-09
6.426,2.5008121498581348e-09
6.42625,2.4991245853204845e-09
6.4265,2.4973557640947958e-09
6.42675,2.4955113025953956e-09
6.427,2.4935972725841918e-09
6.42725,2.4916208381686405e-09
6.4275,2.489589747339478e-09
6.42775,2.4875130969446723e-09
6.428,2.4853987100968256e-09
6.42825,2.4832536810078918e-09
6.4285,2.4810881960244914e-09
6.42875,2.4789090788881002e-09
6.429,2.4767229764293113e-09
6.42925,2.4745357245460779e-09
6.4295,2.4723496251262628e-09
6.42975,2.4701662941227957e-09
6.43,2.4679859935012355e-09
6.43025,2.4658064283836219e-09
6.4305,2.463623725595284e-09
6.43075,2.4614340833976107e-09
6.431,2.4592316605109974e-09
6.43125,2.4570111244749359e-09
6.4315,2.4547663965553655e-09
6.43175,2.4524936076717631e-09
6.432,2.4501884478868469e-09
6.43225,2.4478477821336483e-09
6.4325,2.4454698901434496e-09
6.43275,2.4430551377264894e-09
6.433,2.4406042445899995e-09
6.43325,2.4381201424247903e-09
6.4335,2.4356072205795538e-09
6.43375,2.4330675413036742e-09
6.434,2.4305072434645168e-09
6.43425,2.4279317959858055e-09
6.4345,2.4253479226943125e-09
6.43475,2.4227613278264001e-09
6.435,2.4201784414986444e-09
6.43525,2.4176052818619583e-09
6.4355,2.4150501342770319e-09
6.43575,2.4125186425208983e-09
6.436,2.410015613116166e-09
6.43625,2.4075462407426496e-09
6.4365,2.4051130786374894e-09
6.43675,2.4027175974269391e-09
6.437,2.4003609030383523e-09
6.43725,2.3980397617318564e-09
6.4375,2.395750144152981e-09
6.43775,2.3934878603766114e-09
6.438,2.3912434246903834e-09
6.43825,2.389006987613961e-09
6.4385,2.3867672646788175e-09
6.43875,2.3845128340168383e-09
6.439,2.3822311120630709e-09
6.43925,2.3799112894794276e-09
6.4395,2.3775426623627938e-09
6.43975,2.3751143361008443e-09
6.44,2.372618982864306e-09
6.44025,2.3700498195647112e-09
6.4405,2.3674014359786851e-09
6.44075,2.3646682236147154e-09
6.441,2.361850183798353e-09
6.44125,2.3589448142074718e-09
6.4415,2.3559521575499556e-09
6.44175,2.3528715827808898e-09
6.442,2.3497032518199463e-09
6.44225,2.3464466828131846e-09
6.4425,2.3431029784622749e-09
6.44275,2.3396743258794499e-09
6.443,2.3361590258787289e-09
6.44325,2.3325589917765576e-09
6.4435,2.3288756746591249e-09
6.44375,2.3251120148121816e-09
6.444,2.3212687678911161e-09
6.44425,2.3173499199163341e-09
6.4445,2.3133580814862625e-09
6.44475,2.3092957113238571e-09
6.445,2.3051661556270945e-09
6.44525,2.3009730867726238e-09
6.4455,2.2967185287970885e-09
6.44575,2.2924077667894789e-09
6.446,2.2880426380528566e-09
6.44625,2.2836251077422885e-09
6.4465,2.2791581631435129e-09
6.44675,2.2746446445064551e-09
6.447,2.2700875054390339e-09
6.44725,2.2654897116861712e-09
6.4475,2.2608530000742579e-09
6.44775,2.2561807335484416e-09
6.448,2.2514750776279163e-09
6.44825,2.2467383163921451e-09
6.4485,2.2419743521120903e-09
6.44875,2.2371857569836085e-09
6.449,2.2323703319581626e-09
6.44925,2.2275306563546999e-09
6.4495,2.222666305598285e-09
6.44975,2.2177767554034022e-09
6.45,2.212862254430075e-09
6.45025,2.2079206152431922e-09
6.4505,2.2029522073902214e-09
6.45075,2.1979558664886809e-09
6.451,2.1929302114238923e-09
6.45125,2.1878739091551773e-09
6.4515,2.1827869155597416e-09
6.45175,2.1776693719649744e-09
6.452,2.1725219932885155e-09
6.45225,2.1673453654063077e-09
6.4525,2.1621395456763373e-09
6.45275,2.1569047593512898e-09
6.453,2.1516427976703876e-09
6.45325,2.1463548513100721e-09
6.4535,2.1410429028372125e-09
6.45375,2.1357061264982899e-09
6.454,2.1303434569853258e-09
6.45425,2.1249571694916116e-09
6.4545,2.1195491493380015e-09
6.45475,2.1141176166931167e-09
6.455,2.1086662490484862e-09
6.45525,2.1031943220419941e-09
6.4555,2.0977015286292049e-09
6.45575,2.0921858085503425e-09
6.456,2.0866475834668355e-09
6.45625,2.08108616975873e-09
6.4565,2.0754986040872914e-09
6.45675,2.0698850082115744e-09
6.457,2.0642414684940747e-09
6.45725,2.0585643003509137e-09
6.4575,2.0528525614625552e-09
6.45775,2.0471021433694686e-09
6.458,2.041309056629006e-09
6.45825,2.0354722524501157e-09
6.4585,2.0295883460410223e-09
6.45875,2.0236547690653662e-09
6.459,2.0176712451822235e-09
6.45925,2.0116349224139719e-09
6.4595,2.005545895845001e-09
6.45975,1.9994052669875282e-09
6.46,1.9932131919185163e-09
6.46025,1.986972935456481e-09
6.4605,1.9806838073860357e-09
6.46075,1.9743464196944536e-09
6.461,1.9679649862569511e-09
6.46125,1.9615458413189339e-09
6.4615,1.9550890361689514e-09
6.46175,1.9485983427784704e-09
6.462,1.9420754424409516e-09
6.46225,1.935521884369527e-09
6.4625,1.9289384806239473e-09
6.46275,1.9223259366067625e-09
6.463,1.9156839476658102e-09
6.46325,1.9090141595658792e-09
6.4635,1.9023140818624193e-09
6.46375,1.8955823198807406e-09
6.464,1.8888190418347866e-09
6.46425,1.8820242289712414e-09
6.4645,1.8751979819469776e-09
6.46475,1.8683429469984199e-09
6.465,1.8614615384422114e-09
6.46525,1.854556157512387e-09
6.4655,1.8476334303528737e-09
6.46575,1.8406983558190185e-09
6.466,1.8337569752395845e-09
6.46625,1.8268186947472167e-09
6.4665,1.8198927116045195e-09
6.46675,1.8129846501192707e-09
6.467,1.8061041290374076e-09
6.46725,1.7992548098491445e-09
6.4675,1.7924463274854257e-09
6.46775,1.7856838050333071e-09
6.468,1.7789775421064462e-09
6.46825,1.7723324021688104e-09
6.4685,1.7657516898085531e-09
6.46875,1.7592412315260121e-09
6.469,1.7528065034896825e-09
6.46925,1.7464494799106106e-09
6.4695,1.740173061054514e-09
6.46975,1.7339767368964198e-09
6.47,1.7278626339177704e-09
6.47025,1.7218318222261389e-09
6.4705,1.7158826359532582e-09
6.47075,1.7100120149173749e-09
6.471,1.704218422644463e-09
6.47125,1.6984980395277517e-09
6.4715,1.6928488538527631e-09
6.47175,1.6872669650361157e-09
6.472,1.6817514250332501e-09
6.47225,1.6762977748551208e-09
6.4725,1.6709045249012966e-09
6.47275,1.6655724636279636e-09
6.473,1.6602975883483782e-09
6.47325,1.6550839545220407e-09
6.4735,1.6499323109939694e-09
6.47375,1.6448484624326153e-09
6.474,1.6398362232988713e-09
6.47425,1.6349003412342948e-09
6.4745,1.6300489507049376e-09
6.47475,1.6252858513937598e-09
6.475,1.6206206116883254e-09
6.47525,1.6160589051934046e-09
6.4755,1.61160656997507e-09
6.47575,1.6072671479257699e-09
6.476,1.6030439030002319e-09
6.47625,1.5989378371737333e-09
6.4765,1.5949510634325978e-09
6.47675,1.5910800380940131e-09
6.477,1.5873219234094978e-09
6.47725,1.5836700745910357e-09
6.4775,1.5801191481093394e-09
6.47775,1.5766587073802101e-09
6.478,1.5732821981597866e-09
6.47825,1.5699788519548253e-09
6.4785,1.5667399619763381e-09
6.47875,1.5635548517228246e-09
6.479,1.5604130345989232e-09
6.47925,1.5573057278139499e-09
6.4795,1.5542221707441546e-09
6.47975,1.5511561360436382e-09
6.48,1.5480999562193688e-09
6.48025,1.5450470507526515e-09
6.4805,1.5419919702681449e-09
6.48075,1.5389331552848558e-09
6.481,1.5358685619884952e-09
6.48125,1.5327972329058611e-09
6.4815,1.5297204592598644e-09
6.48175,1.5266401436898892e-09
6.482,1.5235629555363171e-09
6.48225,1.5204944681236647e-09
6.4825,1.517442565531944e-09
6.48275,1.5144169722657312e-09
6.483,1.511426711130811e-09
6.48325,1.5084831441685511e-09
6.4835,1.5055953608998553e-09
6.48375,1.502773958662718e-09
6.484,1.5000295735359494e-09
6.48425,1.4973725864929386e-09
6.4845,1.4948124140293518e-09
6.48475,1.4923542657464145e-09
6.485,1.4900053271888912e-09
6.48525,1.4877695363826326e-09
6.4855,1.4856487354417434e-09
6.48575,1.4836456249105468e-09
6.486,1.4817584554931642e-09
6.48625,1.4799869380344238e-09
6.4865,1.4783294348692999e-09
6.48675,1.476783747628641e-09
6.487,1.4753471562219041e-09
6.48725,1.4740176959291075e-09
6.4875,1.4727939601804123e-09
6.48775,1.4716752111525097e-09
6.488,1.4706618847243367e-09
6.48825,1.4697539395736206e-09
6.4885,1.4689518740933726e-09
6.48875,1.4682573234226005e-09
6.489,1.4676714064190103e-09
6.48925,1.467196385194556e-09
6.4895,1.4668326868866516e-09
6.48975,1.466581728112099e-09
6.49,1.4664434610662193e-09
6.49025,1.466415558509931e-09
6.4905,1.4664967918751957e-09
6.49075,1.4666816024993008e-09
6.491,1.4669667795703302e-09
6.49125,1.4673441285617265e-09
6.4915,1.4678069794683953e-09
6.49175,1.4683454963088168e-09
6.492,1.4689504385839585e-09
6.49225,1.4696108815730705e-09
6.4925,1.4703166160094141e-09
6.49275,1.4710565970141959e-09
6.493,1.4718192666549741e-09
6.49325,1.4725962917610331e-09
6.4935,1.4733760200620398e-09
6.49375,1.474150464421053e-09
6.494,1.4749128782251287e-09
6.49425,1.4756561067912304e-09
6.4945,1.4763757011334625e-09
6.49475,1.4770660671126531e-09
6.495,1.4777244734514169e-09
6.49525,1.4783473251408179e-09
6.4955,1.4789336368409359e-09
6.49575,1.479482995060429e-09
6.496,1.4799952575521007e-09
6.49625,1.4804715045387907e-09
6.4965,1.480914270530843e-09
6.49675,1.4813254917556198e-09
6.497,1.4817093294996384e-09
6.49725,1.4820705644737216e-09
6.4975,1.4824150513410997e-09
