Physical Time (s),xth_bot Monitor (W): bot_cv1,xth_bot Monitor (W): bot_cv2,xth_bot Monitor (W): bot_cv3,xth_bot Monitor (W): bot_cv4,xth_bot Monitor (W): bot_cv5,xth_bot Monitor (W): bot_cv6,xth_bot Monitor (W): bot_cv7
5.72925,4.9924349460537533e-19,3.5249049186669078e-19,-3.7983921530110707e-21,-1.6349827844141984e-19,3.1570578486347714e-19,2.0701666458373208e-18,2.2662466970073215e-19
5.7295,6.6775221119940686e-19,-2.4697975533620658e-19,3.0593021213552406e-20,3.7990500345686009e-20,2.2034079133283906e-19,4.1598833180191186e-19,1.0079946195241435e-18
5.72975,8.2663495178429392e-19,-2.7331245909572399e-20,-1.4858817982764061e-19,-1.6620412086091722e-20,-1.751525706543764e-19,5.5722364168483361e-19,-7.5226071247956672e-19
5.73,1.7588253797374302e-18,3.7730554621764999e-19,-1.459984870124008e-19,-1.4221980061225761e-19,3.6997415628575182e-20,7.5466876204835115e-19,-1.5299643536742695e-19
5.73025,1.0619760826667823e-18,-1.8285481753121025e-19,-1.037335026307086e-19,-1.8356429253001716e-19,2.682710043813418e-19,-1.3423667735673387e-20,-5.7611638022652422e-19
5.7305,3.6333213150296899e-19,-2.159002244604646e-19,-1.7657757909240001e-19,1.8960293865375987e-19,8.8854400936073455e-20,1.5016919993166472e-18,-1.3218482910491092e-19
5.73075,1.8361737473015376e-18,1.4942578381117216e-19,-6.9515828028242865e-20,-8.4976768639226971e-21,4.6304415531835326e-21,-1.6243800219579388e-19,1.3648694342446264e-18
5.731,2.2919356504904206e-19,2.653255095157279e-19,-1.5759325453647647e-19,2.0678146051916256e-19,1.7093749796901614e-19,6.6905779563584795e-22,-2.5210010196683258e-19
5.73125,8.9603596676978965e-19,5.5017051131373407e-20,6.9878679627560997e-20,4.1980649240579175e-20,-8.6196866196180088e-20,-1.3710249384508338e-19,-9.3886620966719222e-19
5.7315,1.4798040472964163e-18,6.9065402301621699e-19,-1.1184781202486284e-19,-2.8476375783484151e-19,3.406223626674037e-19,-6.1611501882686099e-19,-3.0427378712015381e-19
5.73175,-4.9157002945705744e-19,1.8809789554367431e-19,-1.0832799767855163e-21,1.9332451597704253e-19,7.4356241760152599e-20,-1.085776913872611e-18,2.0677671097861961e-19
5.732,5.0877277600201124e-19,2.3885026261968905e-19,6.401930773829867e-20,-5.2959774058313486e-20,-3.5423994584480448e-19,7.7598125446585546e-19,8.4363356302598973e-20
5.73225,6.588245350123372e-19,-1.1583573340713703e-19,-1.8270036785575978e-20,1.0911710023942756e-19,3.1383325408912209e-19,-8.1109556001675756e-19,2.7997094275753442e-20
5.7325,-2.028369448300752e-18,-1.5290841815500596e-19,-1.360562150293811e-19,-7.3502954979526524e-20,-2.1723731228305547e-19,6.8795098197214942e-20,-3.1948418088528819e-19
5.73275,-1.0869977493848308e-19,-4.2946136121688989e-19,-1.8866947186984732e-20,4.0143394265881957e-19,2.7941226523627083e-21,1.7120692820635563e-19,1.0186450469988664e-18
5.733,5.4076880471744026e-20,3.2722822761623042e-19,-9.446920444979884e-20,-1.9647347994229834e-19,-3.2474038387211924e-20,3.3874028060142417e-19,-5.7545125127097785e-19
5.73325,-5.8030706541965724e-19,1.2923356594564016e-19,1.9629989577922829e-19,3.5950836768098037e-20,1.9829889949948185e-20,7.39775117160967e-19,1.0390402806977873e-19
5.7335,5.0347804811651315e-19,-1.2971965048380988e-19,-2.3598391961852083e-19,-1.0009017726605113e-19,-4.8685263105457339e-20,-2.9605206415720933e-19,-1.2410386599586078e-19
5.73375,-1.1345393503375223e-19,-3.569515404989276e-20,-7.0758966761787219e-20,-2.5497873412390962e-19,3.9684034709751052e-19,2.4147139395897959e-19,7.6992670310461753e-19
5.734,1.5046086168999259e-18,-4.2884262708657997e-19,-1.8483485302005384e-19,-6.9355992380060353e-20,-2.5933721889870348e-19,3.2301307221725913e-19,-1.19044997152976e-18
5.73425,1.2770847681332013e-18,9.1465677385076996e-22,-8.3466085206602048e-20,4.4101117165197946e-20,-4.3619037050742955e-19,1.256940987859448e-18,5.5057905413321133e-21
5.7345,8.0443024599355101e-19,4.505815237484922e-20,-4.7276010259076938e-20,1.9854392011230625e-19,3.1407898868053123e-19,8.8753712421095043e-19,6.2302009097492537e-19
5.73475,2.0518736325888657e-20,1.1790678888492514e-20,5.8751864438358436e-20,2.0386244352952392e-19,-2.8515972811124298e-19,-3.3980609381927548e-19,1.097402500316314e-19
5.735,-8.4612376264489838e-19,-7.3684218141688206e-20,1.6368535442041355e-19,2.5063988780717178e-20,-2.42370985624313e-19,-1.8427356007253518e-19,3.2624622544959938e-21
5.73525,-6.2434635319849577e-19,2.1978239914098086e-19,1.342299333284308e-19,-1.4665381789490716e-19,1.9336795403506154e-19,1.02270855622016e-18,4.8875957279123974e-19
5.7355,4.9888893441097025e-19,-1.4997310262732454e-19,-4.4384095941792669e-20,1.9960967885455948e-20,-2.2770836825078387e-19,-6.679821589855082e-19,-2.2204524557121828e-19
5.73575,-1.8259037552315638e-20,2.3183365621424759e-19,4.2682684035187877e-20,-1.0678816871929762e-19,4.6486572806919122e-19,1.5185744801872292e-18,-1.5724581138336671e-18
5.736,1.7658031807727731e-18,-4.2900192637348609e-20,4.6285990861827456e-20,1.508837729598834e-19,-3.9122422753548854e-19,1.2087234408891662e-18,6.7723852375438472e-19
5.73625,-2.2593437075602459e-19,9.8457642559035144e-20,9.2093875459939508e-21,-2.4825868003048562e-20,4.2675299756084159e-19,5.2202179396422028e-19,-9.6759990058251054e-19
5.7365,-4.1299948462357821e-19,-6.426224155254256e-20,3.0314487380751686e-20,1.5703447968522592e-19,3.2089040139481778e-19,4.2363186238481214e-19,-2.7917349855764599e-19
5.73675,-8.0901129396716745e-19,3.0510581390090293e-19,7.6377828478988956e-20,-1.1048202776176365e-19,2.2371313719458676e-19,-6.4893074905268078e-19,8.8326515222183997e-19
5.737,-2.4203521087816295e-20,1.4359082357203936e-19,-1.3235020179183708e-20,1.789831837852089e-19,1.0231999145974659e-19,4.4300823941794758e-19,3.5470249195617752e-19
5.73725,3.919091341713874e-20,7.4816807021496652e-20,-3.1174799909599897e-20,1.6938050402874188e-20,-1.2533974723535216e-19,5.1404987491545883e-19,1.2865207832864307e-18
5.7375,2.7699083355555379e-19,3.9543162070861521e-19,-2.6979935254951491e-20,2.7169430588480047e-20,-1.8257783582661446e-19,-1.7912479249229467e-19,3.5797941596405537e-19
5.73775,-6.9519735379709905e-19,2.8018041511590082e-19,-7.6595218627974898e-20,-3.1460575517372429e-19,1.2329707323293777e-19,-4.6663176608031334e-19,9.2270991875452727e-19
5.738,5.8886269370196918e-19,4.7492075788550659e-20,1.9097582119779935e-20,-2.3740220490010897e-19,-3.5262664863484179e-19,1.1829728050728783e-18,-1.7852949978430494e-19
5.73825,9.4187317561075053e-19,2.3448190675999343e-19,-2.4751383003336636e-20,-1.3217020652813664e-19,9.6778926658842508e-20,-1.0650479906850863e-18,-2.6770437140823528e-19
5.7385,-9.7863915894884428e-19,7.4928393494274579e-20,3.3402699088675745e-20,-6.1044419578154565e-20,1.2090556577122323e-19,-2.7666777365713051e-19,3.8550023184690451e-20
5.73875,7.3522058263092721e-19,1.5195761400090715e-19,-1.129265767749733e-19,1.7486861858958796e-19,3.4839055450955152e-19,-1.3742671403291916e-19,1.6094308880751222e-19
5.739,6.5062442015776847e-19,4.8733369594733801e-19,-3.2515386742318003e-20,1.5903781711923725e-19,1.546739012798873e-19,1.8460164880741257e-18,-9.7863707655595563e-19
5.73925,-7.3598835136474069e-20,-1.9125053433610174e-19,-7.7787394753691777e-21,-1.0799015965481677e-19,3.0782606810476063e-19,-1.2615957552584051e-19,2.3293081511818443e-19
5.7395,9.5431887279878844e-19,2.5858813989095573e-19,-4.920039042037525e-20,-1.4529743381876315e-20,2.9657558198801298e-19,6.3839008793165459e-19,1.3143776408332346e-18
5.73975,7.512377775113143e-19,2.762359398552869e-19,2.5214652530189019e-20,-2.5460038773864308e-19,2.4540265301509117e-19,2.3213119282502796e-19,2.1217907612360128e-19
5.74,-2.3444287367736051e-18,-7.1671543755168626e-20,5.412887857524122e-20,3.1554284950130792e-19,4.839625802439058e-19,2.196872173330476e-19,-9.3603955787164824e-20
5.74025,8.2090581779336448e-20,6.8488904606011106e-19,1.3571095309805147e-19,1.0659693931386161e-19,-5.7222176588517028e-20,1.3051643514545531e-18,1.7327160769421026e-18
5.7405,2.5809278864166326e-18,9.6829560836928859e-20,4.4257561252953907e-20,-1.4154300759987954e-19,2.8653284700383377e-19,-1.5030305050060749e-18,-3.1604472982199943e-19
5.74075,6.5228714316012858e-19,6.1774595199189373e-20,7.2660767102452911e-20,7.1784135784938574e-20,4.6595246825969448e-20,1.2227884570747391e-18,-1.4161800542746855e-18
5.741,6.3028173977629967e-19,-1.1507823302979812e-20,-2.7534726212836359e-19,-6.7838897232865262e-20,-3.996896965952254e-19,-1.482837727553927e-18,-1.4665059446408721e-20
5.74125,2.0887699363226062e-18,1.2463444386513466e-19,-5.8126001295757575e-20,1.2160609460089605e-19,-9.0467528544915867e-20,8.1036839785527621e-19,-4.0351091236378551e-20
5.7415,-3.4346955465782201e-19,-7.4229817727262584e-20,-1.1137235517453769e-19,1.8882806548200165e-19,-6.1525208294409285e-20,3.5805252359361165e-19,1.0794912215617409e-18
5.74175,-8.3174138401729273e-20,1.3074984261353677e-19,-2.5984824178105919e-19,5.3886964977802341e-21,4.9563130488025473e-19,1.2918494586784751e-18,4.4136349126402984e-19
5.742,2.1244519968308816e-18,-1.7600623427017694e-19,-2.7909352460505106e-19,-1.8115308728744378e-19,1.8733717135480142e-19,-9.9835831644950825e-19,3.8473724881039807e-19
5.74225,-8.0482693944291972e-19,-1.4030908926398752e-19,9.6156535820102327e-20,-2.6111232861786485e-19,1.0168529273420498e-19,-2.1555582553868348e-19,8.1327279767069315e-19
5.7425,7.6466623419307671e-19,3.5950891169876312e-19,-1.9751849425173074e-20,-3.0124265414782446e-19,-2.4059954916310752e-19,-3.6529581764797084e-19,-2.2995936278063242e-19
5.74275,7.7546694617535153e-19,-1.8592943218760007e-19,-2.5696647157491863e-20,-3.1158104027334391e-20,-1.09979864102442e-19,2.7707519354231692e-19,6.4333617664509024e-19
5.743,-6.2596659932366742e-19,-3.4546683104703546e-19,1.7721436324843972e-19,-4.388773412688016e-19,4.5704261192893056e-19,1.376868084539825e-18,2.3554856198967777e-21
5.74325,-1.3377888839895565e-18,-3.8172300000699319e-19,1.4086118252116892e-19,1.0131698815955433e-19,2.8011193900876259e-19,-9.0632901218611357e-19,-1.1976816908983809e-19
5.7435,-9.1095165592808964e-19,-3.9280492753469559e-19,7.1811177161424617e-20,3.5431272644245325e-19,3.620822849115281e-19,9.0373667727870899e-19,1.9552951322275631e-19
5.74375,1.4346911244347971e-19,2.9888817555307261e-19,1.6036110264272477e-19,-3.308123480768725e-19,2.2005164409661288e-19,-1.2005782581313064e-19,-4.529886585103884e-19
5.744,2.275848127214934e-19,7.2903045570908737e-20,-1.1913502465944772e-19,7.4387888330906884e-20,3.2837794875387995e-19,1.6454474357503914e-19,-1.5342117314682696e-20
5.74425,3.0771808002602196e-20,2.3911734476022672e-19,-1.0521399425985981e-19,-1.2861341782120598e-21,3.3996051529948073e-19,-8.2588655606343079e-19,6.4460018022285948e-19
5.7445,-2.8111607774340593e-18,-1.7757636812812427e-19,2.704755471122853e-19,6.3151326882796627e-20,-1.2082890656763665e-19,7.5884747264114274e-19,-5.5234406711024074e-19
5.74475,-1.7449664228364691e-18,2.2979587483482013e-19,-1.9296408358106778e-20,1.4822919382834966e-20,-5.1608096752194704e-19,-5.6684606671460897e-20,6.7079588005500799e-19
5.745,1.337687256999181e-18,-4.1357981567057584e-19,2.49488858936937e-20,2.2244422325920994e-20,4.6137057776026406e-19,1.9554335922838416e-19,1.7682249388579459e-20
5.74525,-1.1351726784620866e-18,-2.5904937669770541e-19,-7.0985549350518959e-20,-4.4619783972510862e-19,-4.4083223319143365e-19,2.5259318843836272e-19,3.33361568906772e-20
5.7455,-1.3001621640325547e-18,-1.0176841601180445e-19,-1.2321654708745054e-19,-1.2630013487594736e-19,2.0808146074300799e-20,7.2352211775239679e-19,9.4749548288439467e-19
5.74575,2.4713926291136602e-18,9.5732505998325144e-20,2.8670953582173278e-19,-1.3794806970108022e-19,6.0681830085807968e-19,-1.2596342813188207e-18,2.7555400867475109e-19
5.746,-5.1734680429149986e-19,-1.2209336069890418e-19,1.7733192498308619e-19,6.9640145507711315e-20,3.249807976457878e-19,7.2874532529365627e-19,-1.8257342174696749e-19
5.74625,-2.822289731906226e-18,-4.0667097444817513e-20,1.9714380637478877e-20,-5.2827359931060446e-20,-1.7550251965176057e-19,5.3682167684704863e-19,2.5104426019566375e-19
5.7465,-6.2741103045355207e-19,1.6948951808498053e-19,2.021430734092712e-19,1.3280183900271456e-19,3.8207111953054256e-19,-2.7800784525600245e-19,9.7746571232576324e-19
5.74675,-1.105822210784035e-18,-1.6585248988071076e-19,3.5097964323243615e-20,1.3001444792207838e-19,2.0561175089598915e-19,-6.0305782644648676e-19,-9.5981186204657448e-19
5.747,-1.3157216618597921e-18,-2.3132034530439727e-19,-2.0744437316584609e-19,-1.6241584835105253e-19,2.3198001742525334e-19,8.1747851458118025e-19,-1.4706696132183643e-18
5.74725,8.8714498455554837e-19,1.3266145704728623e-19,-2.7754233965568022e-21,1.8766465737411099e-20,6.4948925343191206e-20,1.143347091166173e-18,-2.7977530797437404e-19
5.7475,7.2056154531062432e-19,-1.6347378204527776e-20,-9.6844843746252312e-20,-2.4559461839402109e-19,-1.1048834814339051e-19,-2.9292523772323362e-19,9.8806887805146434e-19
5.74775,3.3399488213073968e-20,2.2297318127916152e-19,1.3961476878379407e-19,2.1801881411268069e-19,6.6832511833519297e-20,5.9775776984120091e-19,1.4594049399960839e-18
5.748,1.3493139207804221e-18,-1.7012890228947906e-19,-5.7885074780949878e-20,8.4678736071900066e-20,2.6469877570544201e-19,1.1968723752183679e-18,3.0272471165020539e-19
5.74825,4.0786707787083563e-19,-2.1642166536726529e-19,-3.2634688454266994e-19,1.1594577946221649e-19,3.0827783487969892e-19,-8.6744033105402714e-19,-4.520400404673343e-20
5.7485,7.9457738176522814e-19,3.6259354860392686e-19,-2.8464780070769188e-20,2.1781178651208823e-19,3.0019455884486399e-19,9.9265380625143324e-20,-2.7075619145260167e-19
5.74875,-8.2723669295327017e-19,-2.6330020202415876e-19,-3.9049633304935516e-20,-1.7792781148440452e-19,-3.1926219357860577e-19,-1.0252789036711101e-18,-1.0193803695463737e-18
5.749,-6.9533875902900323e-19,-1.1852184053386567e-19,-4.5825721150432129e-20,-2.3601420678867204e-19,-2.2553132863247447e-19,-3.0333491815638517e-19,-7.433421766102027e-19
5.74925,1.6140595444044631e-19,5.190067240575219e-20,7.4861284393080738e-20,1.667086701429384e-19,4.3009627071799371e-19,-6.5789916699465902e-19,3.5627300772266002e-19
5.7495,2.1120379138502018e-19,1.4970052881007302e-19,2.3169319666074394e-19,-8.0748853907709296e-21,-5.3469009617051675e-19,1.7854023523725743e-19,3.1412449457393106e-19
5.74975,-8.8047113100601736e-20,-1.2929776613486315e-19,1.3738189323492559e-19,1.0640612633596592e-19,6.779010313871811e-19,-1.3237021480048582e-19,2.8927153115452622e-19
5.75,-2.2904551508571318e-19,4.9530735265663022e-20,-1.0020348992982684e-19,5.5376073856708473e-20,5.2567739638100315e-19,3.3324168172945581e-19,-5.5976341013626422e-19
5.75025,1.8924472196917423e-19,-2.4107257769417293e-19,1.7668239262967344e-19,-1.7081402272003461e-19,-5.0994172913111352e-20,2.343604639040829e-19,8.6490037912617252e-19
5.7505,-1.2072390375132882e-18,-2.4374185482733201e-19,3.4804725744173355e-19,1.8192990917888852e-20,5.9230058862151652e-19,-9.7321613967023168e-19,-1.1948952454278251e-18
5.75075,-4.5043933840810756e-19,-1.9538817085070823e-19,-7.2224543476303622e-20,2.2456171326089558e-21,-1.1244074913291058e-19,-5.4548763269884523e-19,-1.5636792253922264e-19
5.751,4.1337073063274797e-19,2.4787510458643875e-19,-1.2486273372631519e-20,2.363692200197167e-19,1.4802074324645303e-19,1.0426516792721585e-18,-1.0021143533689459e-18
5.75125,-1.0422049532495593e-19,-1.1448171195900477e-19,5.8029996092634344e-20,-7.8451748766106547e-20,3.9886189837950135e-19,8.363129422659189e-20,6.7510326550861282e-19
5.7515,-3.5261940929187889e-20,-1.6785771985307507e-19,1.5485942071630887e-19,-5.2154133463389357e-20,2.0595128151155019e-19,-1.7117971142792133e-19,4.3386913435691003e-19
5.75175,7.1769745226095027e-19,7.6024941008675197e-20,-2.1131115317594656e-20,8.1437675813719879e-20,1.1394075271697215e-19,-3.3219201135757703e-19,8.2672590616650715e-20
5.752,2.0450059717184734e-18,-5.6701326502786879e-20,-7.1869112544176959e-20,-4.2504147223348359e-20,-1.337554109234095e-19,2.1580193622906726e-19,-4.6942707553905892e-20
5.75225,-7.5359770401210083e-19,-6.285657160679931e-19,6.9652262794614862e-20,-1.0096693937274668e-19,1.4606246216872646e-19,1.5241176779278352e-18,4.884437678367645e-19
5.7525,-5.5530472680046064e-19,-4.244840270145963e-19,-7.7342939867479462e-20,1.7966827758150884e-19,-7.1457031642236552e-20,5.8023242564658091e-20,1.6437737617212439e-19
5.75275,-1.0256475955651e-18,-2.0998990637686693e-19,1.7744484254950903e-19,-3.0191002438677822e-19,2.3543784422230777e-19,-1.2401282451337027e-18,-4.3132085592489398e-20
5.753,4.4153991566489124e-19,3.7237714538426554e-20,1.0809080945361404e-19,3.3986207826954067e-20,-1.6419793452905855e-19,-6.136798005198976e-19,3.7821130434663562e-19
5.75325,9.204538806829249e-19,-1.9954776574250507e-19,-6.2337374660843689e-20,5.6180617958757341e-20,2.0921950048478153e-19,5.4655643142615047e-19,-6.6047281330069628e-19
5.7535,1.5822269101718202e-18,-1.7769134432942367e-19,-2.6203210877249437e-20,-5.9590802950908473e-20,-1.7171964610071267e-19,7.2558581011441953e-19,-1.223761030655596e-18
5.75375,-3.3869893266185985e-19,-2.8054472030716569e-19,1.2478529923572727e-20,2.4936374859590585e-19,-3.5261127258249102e-21,6.1055799139369271e-20,-1.389798105382089e-18
5.754,-8.7563821501728619e-19,1.4233195277738853e-19,-1.3299636279241974e-19,-9.9814793031257631e-20,-3.5967632715706432e-19,1.4022886980376994e-19,-1.3719174219223129e-19
5.75425,1.3044711012140515e-18,3.1304169849950173e-19,-1.7555209498633286e-20,6.243392517600919e-20,-1.8446735233708341e-19,2.9577081407433727e-19,4.9635703218608895e-21
5.7545,1.2997710569406822e-18,8.1471489457401197e-20,-1.6134827090221919e-20,-4.5603321289379124e-19,-4.3688101467429329e-19,-3.1382370287719572e-19,1.0738464937530683e-20
5.75475,-7.3962236374985766e-19,-6.9151430107583692e-21,1.0070842162764965e-19,9.5405320381979106e-20,-5.4051935560833518e-20,4.5586914666639975e-21,9.2541675149779457e-19
5.755,1.8372714841682479e-18,1.3317736214799782e-19,-7.3406215641676954e-20,3.9968956201292474e-20,-2.8994188851917637e-20,1.1325627315849575e-18,3.7846861054391182e-19
5.75525,-1.9578130610387492e-18,5.8266695119459101e-20,-1.3491481295895367e-19,1.6305400633580542e-19,-3.078699748817839e-20,-1.0078725563438389e-18,-6.7723865824791148e-20
5.7555,-1.1880921489433687e-18,2.1489961653253013e-20,1.3879508914263638e-19,2.4755248691756119e-19,-1.7469190289762792e-19,-1.2103632321651643e-18,-2.860884673599737e-19
5.75575,7.0847405158119014e-19,-4.2145305302903116e-20,-4.5580724793309269e-20,9.8436789639956779e-21,-4.3208941503990162e-20,-1.7648989684283697e-18,-1.7147143665563793e-20
5.756,4.7380207260632758e-19,-2.4059836371217214e-19,-1.2093327248770653e-20,-4.205080038545428e-20,6.1897925167617213e-19,-9.8034066413667786e-19,3.4033572572746736e-19
5.75625,-1.6378244920862464e-18,-6.4226702222035763e-20,3.2542296850809417e-19,-2.5256061099787659e-19,1.2236999152054709e-19,4.0845120141635077e-19,-1.3357864034128101e-18
5.7565,1.2133894067719072e-18,2.5370333247740883e-19,-8.7464708112701375e-20,1.6264744094243528e-20,-4.0592190832083989e-19,-1.2184938498536837e-18,-2.1267870979779599e-19
5.75675,-1.5237820992862142e-18,1.9551352096914931e-19,3.8116618578120186e-20,-1.2584720741298926e-19,-4.7834697944254487e-19,3.4830722996201726e-19,9.789990013152804e-19
5.757,-5.8619788659828474e-19,-8.5308126486468791e-20,1.3194707620849689e-19,-2.1936116811550884e-19,3.4499235114864792e-19,-4.6581735273085989e-19,-1.3829108492366142e-19
5.75725,1.0622299922223538e-18,-1.8098859215656103e-19,2.4544758241621224e-19,2.2128104102821713e-21,-5.2446225224334392e-19,-5.5518775783521876e-19,-7.4230299323899006e-20
