Physical Time (s),etp_bot Monitor (W): bot_cv1,etp_bot Monitor (W): bot_cv2,etp_bot Monitor (W): bot_cv3,etp_bot Monitor (W): bot_cv4,etp_bot Monitor (W): bot_cv5,etp_bot Monitor (W): bot_cv6,etp_bot Monitor (W): bot_cv7
6.22875,2.2578697502144471e-09,1.4268534191599982e-10,1.4866838629638179e-10,1.5925883324117603e-10,1.6227927073924093e-10,2.7751016031109585e-10,1.6597511326698179e-10
6.229,2.2663724988322392e-09,1.4363907314150624e-10,1.4949556183353071e-10,1.6008140018762978e-10,1.631069810166962e-10,2.7879340094867905e-10,1.6627635424267367e-10
6.22925,2.2749432187942493e-09,1.4460762125859708e-10,1.5033657479562659e-10,1.6090644670674192e-10,1.6391762278474482e-10,2.8005662269381406e-10,1.6656634519645341e-10
6.2295,2.283571549824023e-09,1.4559241449764465e-10,1.5119308424638109e-10,1.61733542651313e-10,1.6471161939388286e-10,2.8129634298523706e-10,1.6684333331378202e-10
6.22975,2.2922481627570483e-09,1.4659512830117299e-10,1.520662078243109e-10,1.6256163130412605e-10,1.6549057553051608e-10,2.8250948020331877e-10,1.6710772343953613e-10
6.23,2.300961433091326e-09,1.4761657113667045e-10,1.529556440165752e-10,1.6338917080631448e-10,1.6625719967632951e-10,2.8369513074205177e-10,1.6735971871992422e-10
6.23025,2.3097022243949181e-09,1.4865849885517068e-10,1.538613228874918e-10,1.6421576987733623e-10,1.6701576587369185e-10,2.848536907912314e-10,1.6760135102011047e-10
6.2305,2.3184593933774172e-09,1.4972144355924222e-10,1.5478226915530269e-10,1.6504077647805052e-10,1.6776955395098259e-10,2.8598382158887606e-10,1.6783607275602464e-10
6.23075,2.327223714140512e-09,1.5080606986368742e-10,1.5571676795178362e-10,1.6586400855599668e-10,1.6852224489137296e-10,2.8708422380998898e-10,1.6806636408373561e-10
6.231,2.335987811575678e-09,1.5191249341320345e-10,1.5666313395895684e-10,1.6668598662629909e-10,1.6927681008417914e-10,2.8815336348764214e-10,1.682959172190263e-10
6.23125,2.3447461948926749e-09,1.5303984182112886e-10,1.5761927350237673e-10,1.6750733952707671e-10,1.7003499057538805e-10,2.8918889477484392e-10,1.6852906076365088e-10
6.2315,2.3534950115840022e-09,1.5418738306029341e-10,1.5858330099968091e-10,1.6832885467588108e-10,1.7079747805790331e-10,2.9018935588452184e-10,1.6877166322374448e-10
6.23175,2.3622326408331349e-09,1.5535322538990229e-10,1.595541317835307e-10,1.6915150129271555e-10,1.7156389333071616e-10,2.9115497162231804e-10,1.6903094814110144e-10
6.232,2.3709573604888345e-09,1.5653493595376927e-10,1.6052983035451312e-10,1.6997613359105028e-10,1.7233276702600812e-10,2.9208830753252467e-10,1.6931511066009522e-10
6.23225,2.3796734862504088e-09,1.5773013030492989e-10,1.6150909874928194e-10,1.708034511353768e-10,1.7310254788233581e-10,2.9299602343107707e-10,1.6963236155203534e-10
6.2325,2.3883834358155311e-09,1.5893562334156041e-10,1.624919036998239e-10,1.7163438768647637e-10,1.7387144694102104e-10,2.9388591326995636e-10,1.6998720237946127e-10
6.23275,2.397092356402157e-09,1.6014862652317556e-10,1.6347752990024026e-10,1.7246953837974293e-10,1.746378264056457e-10,2.9476795855674826e-10,1.7038331136997978e-10
6.233,2.4058072015904892e-09,1.6136643775299958e-10,1.6446641878099991e-10,1.7330994907175211e-10,1.7540079262989139e-10,2.9565304288411322e-10,1.708215800903832e-10
6.23325,2.4145363861234099e-09,1.6258604297797117e-10,1.6545860453311148e-10,1.7415678022784837e-10,1.7616057874331468e-10,2.9655177801668341e-10,1.7130090505666964e-10
6.2335,2.423290144295623e-09,1.6380522323540786e-10,1.6645471496852817e-10,1.7501147132899767e-10,1.769186747865633e-10,2.9747347996072304e-10,1.7182039196546247e-10
6.23375,2.4320735162630406e-09,1.6502166123360021e-10,1.6745457118150828e-10,1.7587535825963334e-10,1.7767699886016657e-10,2.9842242039034706e-10,1.7237948002635001e-10
6.234,2.4408960815992557e-09,1.6623409545069028e-10,1.6845859828075579e-10,1.7674922394738276e-10,1.7843853679003745e-10,2.993993848046516e-10,1.7297891136887003e-10
6.23425,2.4497642949376929e-09,1.6744137593943385e-10,1.694671035279472e-10,1.7763407345443889e-10,1.7920636597668739e-10,3.0040143257649155e-10,1.7361959232507127e-10
6.2345,2.4586824778847246e-09,1.6864248439907107e-10,1.7047950844212699e-10,1.7853005523349552e-10,1.7998323884173866e-10,3.0142269566878467e-10,1.7430144347253044e-10
6.23475,2.4676555724418616e-09,1.6983719807759735e-10,1.7149535841200444e-10,1.7943691252996485e-10,1.8077074817521971e-10,3.0245557884476081e-10,1.7502331688830966e-10
6.235,2.4766876222339963e-09,1.7102544726662225e-10,1.7251360185446466e-10,1.8035376972962976e-10,1.8156979482886286e-10,3.0349452348585974e-10,1.7578143723500921e-10
6.23525,2.4857789894035084e-09,1.7220706049830601e-10,1.7353283248861944e-10,1.8127909431010937e-10,1.8237998758620826e-10,3.0453604263738618e-10,1.7656775532587806e-10
6.2355,2.494931798434628e-09,1.7338203720407557e-10,1.7455187624515429e-10,1.8221100816123774e-10,1.831999541279063e-10,3.0557978714924278e-10,1.7737248481586379e-10
6.23575,2.5041436512500667e-09,1.7455002467511315e-10,1.7556906327504317e-10,1.8314692516838511e-10,1.8402709435436492e-10,3.0662743341950828e-10,1.7818421060726621e-10
6.236,2.513412277840007e-09,1.7571076675629945e-10,1.7658302065235928e-10,1.8408423963959792e-10,1.8485828772889878e-10,3.0768414175521233e-10,1.78993230868478e-10
6.23625,2.52273362591727e-09,1.7686346229537701e-10,1.7759203282737108e-10,1.8501966543362641e-10,1.8568964954708609e-10,3.0875505337908104e-10,1.7979104652989299e-10
6.2365,2.5321040730472702e-09,1.7800774095320039e-10,1.7859446885275969e-10,1.8594998671762956e-10,1.865175715826601e-10,3.0984657982393459e-10,1.805716887560234e-10
6.23675,2.5415183970517339e-09,1.7914278991589952e-10,1.7958888255661132e-10,1.868723590047879e-10,1.8733897904489138e-10,3.1096411242430894e-10,1.8133151118194821e-10
6.237,2.5509715380204002e-09,1.8026803578778722e-10,1.8057435650489798e-10,1.8778407851150917e-10,1.8815175490041198e-10,3.1211290251705313e-10,1.820694188600002e-10
6.23725,2.560459314162763e-09,1.8138303238028547e-10,1.8155034192316654e-10,1.8868354837722421e-10,1.8895498199985131e-10,3.1329665964653358e-10,1.827889542302496e-10
6.2375,2.5699742000808847e-09,1.824878810291737e-10,1.825163275325308e-10,1.8957002828330413e-10,1.8974923059517289e-10,3.1451686992614986e-10,1.8349656638217301e-10
6.23775,2.5795121822249112e-09,1.8358264261466242e-10,1.8347303982054393e-10,1.9044416167138619e-10,1.9053583575358548e-10,3.1577328815127998e-10,1.8420262815429869e-10
6.238,2.5890678746016912e-09,1.846682914336378e-10,1.8442040294165337e-10,1.913073379099051e-10,1.9131692023310136e-10,3.1706237322151781e-10,1.8491912469146825e-10
6.23825,2.598638295379575e-09,1.8574571199645888e-10,1.8535840412507935e-10,1.9216150800397647e-10,1.9209437549744577e-10,3.1837914387753432e-10,1.8565957435925127e-10
6.2385,2.6082207191899087e-09,1.8681636323740661e-10,1.8628807715051547e-10,1.9300917876318578e-10,1.9286969096775677e-10,3.1971452416559848e-10,1.8643587543492201e-10
6.23875,2.6178123522394852e-09,1.8788161475021781e-10,1.872095968495895e-10,1.9385216277601316e-10,1.9364314440028544e-10,3.2105752299423556e-10,1.872582895545845e-10
6.239,2.6274115698797005e-09,1.8894256993356677e-10,1.8812298954480515e-10,1.9469217404930586e-10,1.944147962553091e-10,3.2239595704136901e-10,1.8813330961999947e-10
6.23925,2.6370209055447305e-09,1.9000071533576088e-10,1.8902954642590822e-10,1.9553099481983973e-10,1.9518482173379244e-10,3.2371962096332643e-10,1.8905687575108238e-10
6.2395,2.6466396081964336e-09,1.9105692552046919e-10,1.8993027029813952e-10,1.9636952917936289e-10,1.9595318646583371e-10,3.2502104857654278e-10,1.9002176246358875e-10
6.23975,2.6562699430219457e-09,1.921117135980255e-10,1.9082674405077696e-10,1.9720887778076593e-10,1.9671983184458832e-10,3.2629719023735182e-10,1.9101709580586051e-10
6.24,2.6659131780905405e-09,1.9316522246564751e-10,1.9171958323434028e-10,1.9804922276486926e-10,1.9748398914172181e-10,3.2754835917246614e-10,1.9203090252915413e-10
6.24025,2.6755702272048824e-09,1.9421765290428948e-10,1.9260983716106137e-10,1.9889000880047395e-10,1.9824446127955656e-10,3.2877877538046782e-10,1.9305063529366993e-10
6.2405,2.6852444983453938e-09,1.9526897355692487e-10,1.9349873353601098e-10,1.9972954543079655e-10,1.98999270505908e-10,3.2999372136991955e-10,1.9406693145039897e-10
6.24075,2.6949372399707603e-09,1.9631944813667784e-10,1.9438754806452735e-10,2.0056575256894513e-10,1.9974682230251321e-10,3.3119937443553165e-10,1.9507088916021048e-10
6.241,2.7046497392015687e-09,1.9736870427647965e-10,1.9527744361310653e-10,2.0139592362480542e-10,2.0048582671694926e-10,3.3240019388336268e-10,1.960580917741274e-10
6.24125,2.7143845872119562e-09,1.9841809189138564e-10,1.9616987860583848e-10,2.0221781277014677e-10,2.0121618154765684e-10,3.3359813973616294e-10,1.9702949565230694e-10
6.2415,2.724141132504271e-09,1.9946784333091033e-10,1.9706539660345271e-10,2.0302941296486464e-10,2.0193837740316508e-10,3.3479257906704993e-10,1.9798617529677046e-10
6.24175,2.7339195782653892e-09,2.0051970807760444e-10,1.9796453844638699e-10,2.038306099336267e-10,2.0265464642924307e-10,3.3598250389490123e-10,1.9892721140246985e-10
6.242,2.7437179869958745e-09,2.0157444639604255e-10,1.9886678825130658e-10,2.046216285774273e-10,2.0336749220986582e-10,3.3716635960905697e-10,1.9984771902822642e-10
6.24225,2.753535669626695e-09,2.0263409104341888e-10,1.9977189635732019e-10,2.0540466229064027e-10,2.0408067311903098e-10,3.3834499957701104e-10,2.0074150618434578e-10
6.2425,2.7633715982568441e-09,2.0369950296097275e-10,2.0067882930969496e-10,2.0618236414944972e-10,2.0479804782863601e-10,3.3952049140546361e-10,2.0160371529682517e-10
6.24275,2.7732227643940454e-09,2.0477211130203408e-10,2.0158710041119208e-10,2.0695775678274194e-10,2.0552303282924318e-10,3.4069529742387489e-10,2.0243105131857865e-10
6.243,2.783088700985171e-09,2.0585287033854696e-10,2.0249638878040849e-10,2.0773379752881189e-10,2.0625840817441866e-10,3.4187256784949533e-10,2.0322279435082389e-10
6.24325,2.7929647601979476e-09,2.0694186643564784e-10,2.0340630760404424e-10,2.0851326430557948e-10,2.0700572423898008e-10,3.4305373913074721e-10,2.0397855987243696e-10
6.2435,2.8028476751966748e-09,2.0803877716795005e-10,2.0431682608433154e-10,2.0929825293560384e-10,2.0776527146737671e-10,3.4424066452505622e-10,2.0469883979748585e-10
6.24375,2.8127331563719367e-09,2.0914306223843337e-10,2.0522809362571103e-10,2.1009005401494549e-10,2.0853585271444757e-10,3.4543391850453821e-10,2.0538464528687382e-10
6.244,2.8226168149838339e-09,2.1025401330986437e-10,2.0614064732031984e-10,2.1088965599708033e-10,2.0931599823647774e-10,3.4663508806633773e-10,2.0603892636872851e-10
6.24425,2.8324922004796282e-09,2.1137078337040011e-10,2.0705532761073963e-10,2.1169697571547418e-10,2.1010398703083624e-10,3.4784634711924019e-10,2.0666521743895491e-10
6.2445,2.8423513648010304e-09,2.1249286385721454e-10,2.07973112363431e-10,2.1251193441499997e-10,2.1089869979100872e-10,3.4906943302081718e-10,2.0726821789629178e-10
6.24475,2.8521868722061016e-09,2.1361987492052818e-10,2.0889527447679711e-10,2.133343858519869e-10,2.1169975783694497e-10,3.5030650347042284e-10,2.078527980681356e-10
6.245,2.8619865847006578e-09,2.147518465365947e-10,2.0982294898521582e-10,2.1416432106203474e-10,2.1250715039433713e-10,3.5155808395050894e-10,2.0842430912798776e-10
6.24525,2.8717397204748214e-09,2.1588849058289858e-10,2.1075706163407996e-10,2.1500190066639207e-10,2.1332133667640465e-10,3.5282545257154608e-10,2.0898912949197056e-10
6.2455,2.8814354013745365e-09,2.1703073395633442e-10,2.1169871005333518e-10,2.1584797717317321e-10,2.1414273903939508e-10,3.5410762758288314e-10,2.0955235667275556e-10
6.24575,2.891060548677506e-09,2.1817903550537164e-10,2.1264800093317915e-10,2.1670289689752633e-10,2.1497128627108592e-10,3.5540609812708232e-10,2.1011728779617415e-10
6.246,2.9006029407950305e-09,2.1933378259208508e-10,2.1360486291187558e-10,2.1756694838232789e-10,2.1580618978166292e-10,3.5672089469605677e-10,2.1068502913978935e-10
6.24625,2.9100533929440403e-09,2.2049582769502927e-10,2.1456915926777791e-10,2.1844068878873166e-10,2.1664679980677258e-10,3.5805277032345626e-10,2.1125347514292323e-10
6.2465,2.9194001739097459e-09,2.2166508990746751e-10,2.1554037850736039e-10,2.1932394756726801e-10,2.1749179607351451e-10,3.5940120552067195e-10,2.1181954623752608e-10
6.24675,2.9286387158433256e-09,2.2284209546961905e-10,2.1651926457375675e-10,2.2021792112617399e-10,2.1834092614037092e-10,3.6076736027425981e-10,2.1238182183453319e-10
6.247,2.9377596724826688e-09,2.2402591968712361e-10,2.1750559592304377e-10,2.2112311838891102e-10,2.1919368273819737e-10,3.6215011050506233e-10,2.129424307386206e-10
6.24725,2.9467591170248109e-09,2.2521602566215978e-10,2.1850043460931429e-10,2.2204044929090925e-10,2.2005039522334074e-10,3.6354999268838849e-10,2.135078330128402e-10
6.2475,2.9556327252170258e-09,2.2641090566678915e-10,2.1950582999381368e-10,2.2297015642531008e-10,2.2091141762502416e-10,3.6496714178529736e-10,2.1408905542562419e-10
6.24775,2.9643796303972877e-09,2.2760947883004612e-10,2.2052201598817422e-10,2.2391249385053845e-10,2.2177767508001048e-10,3.6640134698191326e-10,2.1469983121084276e-10
6.248,2.9729988142578281e-09,2.2881054081448914e-10,2.2154884308235977e-10,2.2486660528540677e-10,2.2265009757374824e-10,3.6785131933226219e-10,2.153534772260575e-10
6.24825,2.981489020089211e-09,2.3001233385830707e-10,2.2258571208851966e-10,2.2583111488860352e-10,2.2352969224984329e-10,3.6931453923822911e-10,2.1605962150452001e-10
6.2485,2.9898501468286537e-09,2.3121342551942287e-10,2.2363160904109234e-10,2.268045403943873e-10,2.2441706542352629e-10,3.7078635503740094e-10,2.1682363063932251e-10
6.24875,2.9980846565061154e-09,2.3241261376034331e-10,2.2468466521206338e-10,2.2778489234546541e-10,2.2531257333300482e-10,3.7226312591234313e-10,2.1764579334336168e-10
6.249,3.0061928330669197e-09,2.3360870132512311e-10,2.2574234807401609e-10,2.2877083658021842e-10,2.2621622172066537e-10,3.7374051043858847e-10,2.1852279662498634e-10
6.24925,3.014177131045392e-09,2.3480021783178565e-10,2.2680112019330868e-10,2.2976003770070013e-10,2.2712745913752194e-10,3.752157401893383e-10,2.1945001663137384e-10
6.2495,3.0220396366131649e-09,2.359858069499962e-10,2.2785733964744571e-10,2.3075002383316288e-10,2.2804511903985662e-10,3.766886163692161e-10,2.2042410391861441e-10
6.24975,3.0297809721069e-09,2.3716318517394575e-10,2.2890699885225124e-10,2.3173781453237084e-10,2.2896754214412488e-10,3.7816036094669623e-10,2.2144162906489324e-10
6.25,3.0374043499981765e-09,2.3833040456972503e-10,2.299469201021774e-10,2.327208742331933e-10,2.2989283934920284e-10,3.7963398468168273e-10,2.2250028527412593e-10
6.25025,3.0449096148354978e-09,2.3948446120143119e-10,2.3097415171848642e-10,2.3369633969967229e-10,2.308187933103354e-10,3.81113864385274e-10,2.2359853111279134e-10
6.2505,3.0522988247764668e-09,2.4062268659707582e-10,2.3198631830120337e-10,2.34662043856377e-10,2.3174292725119186e-10,3.8260359343464505e-10,2.2473546650606739e-10
6.25075,3.059570646311948e-09,2.4174166796985236e-10,2.3298167145741795e-10,2.3561627373469461e-10,2.3266338640426742e-10,3.8410752421633986e-10,2.2591093179722778e-10
6.251,3.0667238572811175e-09,2.4283866169418474e-10,2.3395930380543972e-10,2.3655829662395186e-10,2.3357843539799758e-10,3.8562695677095597e-10,2.2712414302588311e-10
6.25125,3.0737572489540751e-09,2.4391130727594513e-10,2.3491875430702131e-10,2.3748760415600602e-10,2.3448678394365565e-10,3.8716248070016436e-10,2.2837342121575684e-10
6.2515,3.0806659791944784e-09,2.4495698710123429e-10,2.3585988594433783e-10,2.3840408936672308e-10,2.3538815178634232e-10,3.8871339531896092e-10,2.2965533428181187e-10
6.25175,3.0874452317036225e-09,2.4597434750583277e-10,2.3678251245001514e-10,2.393076457380633e-10,2.3628245630094997e-10,3.9027799877422473e-10,2.3096704518283248e-10
6.252,3.0940895523939801e-09,2.4696211166632033e-10,2.376858820852689e-10,2.4019748208715608e-10,2.3717007101899198e-10,3.9185453711068728e-10,2.3230510240280457e-10
6.25225,3.1005903938836463e-09,2.4791981019790807e-10,2.3856902197180452e-10,2.410732442888672e-10,2.380518127814214e-10,3.9344104833196156e-10,2.336668984794669e-10
6.2525,3.106939119868397e-09,2.4884732350243551e-10,2.3943067855678903e-10,2.4193424830349906e-10,2.3892881336685354e-10,3.9503620100024845e-10,2.3505146077794017e-10
6.25275,3.1131253902743323e-09,2.4974447581103124e-10,2.4026890189033285e-10,2.4277971925088606e-10,2.3980224588152887e-10,3.9663821425530956e-10,2.364592195645968e-10
6.253,3.1191367675497892e-09,2.5061116009068415e-10,2.410815778083794e-10,2.4360899181080341e-10,2.4067360285977738e-10,3.982466213104587e-10,2.378910767627687e-10
6.25325,3.1249631894463795e-09,2.5144750180151172e-10,2.418667915564467e-10,2.4442196557011421e-10,2.4154479005885133e-10,3.9986168171970926e-10,2.3934689564375086e-10
6.2535,3.130592283100834e-09,2.522533088653778e-10,2.4262246795697016e-10,2.4521838587475947e-10,2.424168217306043e-10,4.0148294080612572e-10,2.4082442642446087e-10
6.25375,3.1360136769687872e-09,2.5302821434106194e-10,2.4334749583604706e-10,2.459980876032297e-10,2.432900985330208e-10,4.0311107421537007e-10,2.4231926145768136e-10
6.254,3.1412185263506763e-09,2.5377215507494032e-10,2.4404156505021742e-10,2.4676086219252735e-10,2.441636881939502e-10,4.0474517170500537e-10,2.4382488025064675e-10
6.25425,3.1461945124699525e-09,2.5448413669629975e-10,2.4470477573643468e-10,2.4750605862110986e-10,2.4503523455080105e-10,4.0638399549184382e-10,2.4533108751238316e-10
6.2545,3.1509353332305203e-09,2.5516435690879385e-10,2.4533926454822408e-10,2.4823418364331193e-10,2.4590193799571471e-10,4.080258014258959e-10,2.4682902973367921e-10
6.25475,3.1554328456741992e-09,2.5581234782801851e-10,2.4594726683691242e-10,2.4894545390697721e-10,2.4676016872565208e-10,4.0966684702283596e-10,2.4830882297618427e-10
6.255,3.1596825321579239e-09,2.5642848455597036e-10,2.46531517425873e-10,2.4964106863751988e-10,2.4760643073974111e-10,4.1130289639611e-10,2.4976261869987614e-10
6.25525,3.1636810629442279e-09,2.570132229643972e-10,2.4709547720779206e-10,2.5032262373051881e-10,2.4843772515701679e-10,4.1292941044014508e-10,2.5118383746509416e-10
6.2555,3.1674273811088542e-09,2.5756741954604913e-10,2.4764293808404482e-10,2.5099177595921407e-10,2.4925108933821936e-10,4.1454231645660801e-10,2.5257074510988246e-10
6.25575,3.1709223254241918e-09,2.5809225990483636e-10,2.4817558821764216e-10,2.5165036252190996e-10,2.5004397446785514e-10,4.1613849152821036e-10,2.5392185962410452e-10
6.256,3.1741679635851096e-09,2.5858853479485013e-10,2.4869427717133506e-10,2.5229984867693299e-10,2.5081472296305533e-10,4.1771533759214585e-10,2.5523837829552379e-10
6.25625,3.1771681046321774e-09,2.5905740840358135e-10,2.4920012654465336e-10,2.529413535933805e-10,2.5156282596668817e-10,4.1927314539026882e-10,2.5652246803429078e-10
6.2565,3.1799278381380219e-09,2.5949948208322035e-10,2.4969363842642069e-10,2.535751706172505e-10,2.5228963468110899e-10,4.2081329481706592e-10,2.5777342737187846e-10
