Physical Time (s),ep_left Monitor (W)
6.11225,3.0788159380143244e-09
6.1125,3.0794962843450858e-09
6.11275,3.0801565598107107e-09
6.113,3.080797064047509e-09
6.11325,3.0814188201867811e-09
6.1135,3.0820227296698735e-09
6.11375,3.0826098668109077e-09
6.114,3.0831804825569747e-09
6.11425,3.08373412629575e-09
6.1145,3.0842692973527908e-09
6.11475,3.0847848027177532e-09
6.115,3.0852783331902174e-09
6.11525,3.0857464401892824e-09
6.1155,3.0861860869705133e-09
6.11575,3.0865938873631165e-09
6.116,3.0869658389749601e-09
6.11625,3.0872990060081238e-09
6.1165,3.0875897124003266e-09
6.11675,3.0878360279840759e-09
6.117,3.0880360063391549e-09
6.11725,3.0881882075598242e-09
6.1175,3.0882911089747833e-09
6.11775,3.0883431930771471e-09
6.118,3.0883426864117049e-09
6.11825,3.0882865562925528e-09
6.1185,3.0881710400200568e-09
6.11875,3.0879913204841326e-09
6.119,3.0877408323624255e-09
6.11925,3.0874125872644065e-09
6.1195,3.0869987295204285e-09
6.11975,3.086491367615203e-09
6.12,3.0858823256697938e-09
6.12025,3.0851630926355852e-09
6.1205,3.0843281067039573e-09
6.12075,3.0833716031330801e-09
6.121,3.0822903857544326e-09
6.12125,3.0810825831623212e-09
6.1215,3.0797493663188264e-09
6.12175,3.0782936825839972e-09
6.122,3.0767220466806242e-09
6.12225,3.0750429417627409e-09
6.1225,3.0732677923274476e-09
6.12275,3.0714076860045788e-09
6.123,3.069478830457684e-09
6.12325,3.0674964564182806e-09
6.1235,3.0654787202825005e-09
6.12375,3.0634423330159023e-09
6.124,3.0614040406226916e-09
6.12425,3.0593814046580512e-09
6.1245,3.0573901995727496e-09
6.12475,3.0554432125342651e-09
6.125,3.0535517275896024e-09
6.12525,3.0517245788373704e-09
6.1255,3.0499669350067618e-09
6.12575,3.0482828503084761e-09
6.126,3.0466718397222978e-09
6.12625,3.0451323095839753e-09
6.1265,3.0436601075641893e-09
6.12675,3.0422501131581059e-09
6.127,3.0408966790040044e-09
6.12725,3.0395944354750931e-09
6.1275,3.0383372245556229e-09
6.12775,3.0371203477792352e-09
6.128,3.0359393358378415e-09
6.12825,3.0347914285517304e-09
6.1285,3.0336746308756187e-09
6.12875,3.0325873245299978e-09
6.129,3.0315284090550478e-09
6.12925,3.0304968560370917e-09
6.1295,3.0294911945948185e-09
6.12975,3.0285096407145554e-09
6.13,3.0275483748250838e-09
6.13025,3.0266028670117832e-09
6.1305,3.02566793290075e-09
6.13075,3.0247360939136109e-09
6.131,3.0237994725746081e-09
6.13125,3.0228488308403933e-09
6.1315,3.0218742132623159e-09
6.13175,3.0208659202864851e-09
6.132,3.0198141791138771e-09
6.13225,3.0187105463297599e-09
6.1325,3.0175473783197754e-09
6.13275,3.0163189338665852e-09
6.133,3.0150208092537539e-09
6.13325,3.0136495482341701e-09
6.1335,3.012205897830284e-09
6.13375,3.0106909183812394e-09
6.134,3.0091069754411421e-09
6.13425,3.0074593086467415e-09
6.1345,3.0057514458659328e-09
6.13475,3.0039899719933474e-09
6.135,3.0021799564446937e-09
6.13525,3.0003265680076833e-09
6.1355,2.9984338035398801e-09
6.13575,2.9965049445363344e-09
6.136,2.9945408791192876e-09
6.13625,2.9925406482926635e-09
6.1365,2.9905012892874543e-09
6.13675,2.988418682388251e-09
6.137,2.9862862444166124e-09
6.13725,2.9840951250693316e-09
6.1375,2.9818367254428761e-09
6.13775,2.9794998767106747e-09
6.138,2.9770747045479542e-09
6.13825,2.9745511271438096e-09
6.1385,2.971920437921531e-09
6.13875,2.9691746664354532e-09
6.139,2.9663089121692007e-09
6.13925,2.9633188494022533e-09
6.1395,2.9602041215302716e-09
6.13975,2.9569651726401866e-09
6.14,2.9536062319475505e-09
6.14025,2.9501315984379138e-09
6.1405,2.9465485428982486e-09
6.14075,2.9428653386219669e-09
6.141,2.9390908179175624e-09
6.14125,2.9352355460904918e-09
6.1415,2.9313095099818822e-09
6.14175,2.9273229029624215e-09
6.142,2.9232867016011044e-09
6.14225,2.9192094463955011e-09
6.1425,2.9151013987611316e-09
6.14275,2.9109709886113164e-09
6.143,2.9068240261704495e-09
6.14325,2.9026648343251609e-09
6.1435,2.898500381087031e-09
6.14375,2.8943301830387471e-09
6.144,2.8901546898611896e-09
6.14425,2.8859727037283373e-09
6.1445,2.8817775002259915e-09
6.14475,2.8775653436278148e-09
6.145,2.8733262108830876e-09
6.14525,2.869052300090523e-09
6.1455,2.8647335723666955e-09
6.14575,2.8603591597600256e-09
6.146,2.855918615474407e-09
6.14625,2.8514045681351372e-09
6.1465,2.8468080998186843e-09
6.14675,2.8421238305228369e-09
6.147,2.8373457882707165e-09
6.14725,2.8324699808811365e-09
6.1475,2.8274950033527132e-09
6.14775,2.8224198615816864e-09
6.148,2.8172454125930309e-09
6.14825,2.8119730806656933e-09
6.1485,2.8066069109700671e-09
6.14875,2.8011520127180593e-09
6.149,2.7956114330287776e-09
6.14925,2.7899894622507637e-09
6.1495,2.7842907743691192e-09
6.14975,2.7785199798596836e-09
6.15,2.772680853447881e-09
6.15025,2.7667766237091875e-09
6.1505,2.7608117759558037e-09
6.15075,2.7547879147557498e-09
6.151,2.7487093029278479e-09
6.15125,2.7425776630888014e-09
6.1515,2.7363913388576136e-09
6.15175,2.7301553882557536e-09
6.152,2.7238673431287149e-09
6.15225,2.7175268992067095e-09
6.1525,2.7111345073519305e-09
6.15275,2.7046893585060425e-09
6.153,2.6981899674556001e-09
6.15325,2.6916339452686619e-09
6.1535,2.6850217437850716e-09
6.15375,2.6783524106248536e-09
6.154,2.6716271592902e-09
6.15425,2.6648481031342615e-09
6.1545,2.658016053284179e-09
6.15475,2.6511365682485768e-09
6.155,2.6442142303094209e-09
6.15525,2.637252200219973e-09
6.1555,2.6302550562221523e-09
6.15575,2.6232314023601232e-09
6.156,2.6161833424422995e-09
6.15625,2.6091129905798153e-09
6.1565,2.6020268315877799e-09
6.15675,2.5949279291259265e-09
6.157,2.5878175237637226e-09
6.15725,2.5806895564578664e-09
6.1575,2.5735445605764777e-09
6.15775,2.5663781135301443e-09
6.158,2.5591819555004293e-09
6.15825,2.5519479051082888e-09
6.1585,2.5446663950031336e-09
6.15875,2.5373298260924817e-09
6.159,2.5299267845299193e-09
6.15925,2.5224496579381004e-09
6.1595,2.5148881654185668e-09
6.15975,2.507235924799465e-09
6.16,2.4994910695803312e-09
6.16025,2.4916537833454063e-09
6.1605,2.4837263868243716e-09
6.16075,2.4757139210255985e-09
6.161,2.4676244800333266e-09
6.16125,2.4594681924928577e-09
6.1615,2.4512595048400086e-09
6.16175,2.4430136294986984e-09
6.162,2.434746261767436e-09
6.16225,2.4264791570484343e-09
6.1625,2.4182298597661796e-09
6.16275,2.4100170203309519e-09
6.163,2.4018601189416682e-09
6.16325,2.3937813971191256e-09
6.1635,2.3857936949726239e-09
6.16375,2.3779139837701818e-09
6.164,2.3701559155218415e-09
6.16425,2.3625274499842357e-09
6.1645,2.3550377771197524e-09
6.16475,2.3476926856814604e-09
6.165,2.3404942306446629e-09
6.16525,2.33344693211933e-09
6.1655,2.3265479580261225e-09
6.16575,2.3197978663654577e-09
6.166,2.3131952977735929e-09
6.16625,2.3067377437189028e-09
6.1665,2.300423954822651e-09
6.16675,2.2942509770680019e-09
6.167,2.2882182721710854e-09
6.16725,2.2823242730593104e-09
6.1675,2.276567535530243e-09
6.16775,2.2709473418806456e-09
6.168,2.2654608665055971e-09
6.16825,2.2601062756802332e-09
6.1685,2.2548797804290001e-09
6.16875,2.2497750609757306e-09
6.169,2.2447841780161022e-09
6.16925,2.2398984067478396e-09
6.1695,2.2351087511298238e-09
6.16975,2.2304031017985668e-09
6.17,2.2257699098822091e-09
6.17025,2.2211961300329583e-09
6.1705,2.216669137721341e-09
6.17075,2.2121746817658503e-09
6.171,2.2076990748738891e-09
6.17125,2.2032315144964016e-09
6.1715,2.1987587968535906e-09
6.17175,2.1942707198183292e-09
6.172,2.1897578860028259e-09
6.17225,2.1852135737553769e-09
6.1725,2.1806308578697227e-09
6.17275,2.1760071928497529e-09
6.173,2.1713427877504611e-09
6.17325,2.1666374357331696e-09
6.1735,2.1618961351003928e-09
6.17375,2.1571280614898019e-09
6.174,2.1523429392253556e-09
6.17425,2.1475563043745038e-09
6.1745,2.1427826219819219e-09
6.17475,2.138040223540225e-09
6.175,2.1333475005786268e-09
6.17525,2.1287250395253764e-09
6.1755,2.1241913845522957e-09
6.17575,2.1197661506121426e-09
6.176,2.1154643847088118e-09
6.17625,2.1113002872070935e-09
6.1765,2.1072863041014962e-09
6.17675,2.1034294832670398e-09
6.177,2.0997337587570122e-09
6.17725,2.0962019373303778e-09
6.1775,2.0928317872698681e-09
6.17775,2.0896195474508125e-09
6.178,2.0865562845932366e-09
6.17825,2.0836341536097548e-09
6.1785,2.080841504005147e-09
6.17875,2.0781666980888677e-09
6.179,2.07559754742564e-09
6.17925,2.0731226525510378e-09
6.1795,2.0707299587836203e-09
6.17975,2.0684096362264644e-09
6.18,2.0661531009434376e-09
6.18025,2.0639516724278039e-09
6.1805,2.0617994794456978e-09
6.18075,2.0596926048404773e-09
6.181,2.0576265674035808e-09
6.18125,2.0555989943480526e-09
6.1815,2.053609504740554e-09
6.18175,2.0516583371955661e-09
6.182,2.0497472144245639e-09
6.18225,2.0478781747485036e-09
6.1825,2.0460531828287171e-09
6.18275,2.0442760199354641e-09
6.183,2.0425490010091523e-09
6.18325,2.0408752859300927e-09
6.1835,2.0392583419654757e-09
6.18375,2.037701518178192e-09
6.184,2.0362060209248247e-09
6.18425,2.0347743121306832e-09
6.1845,2.0334065355367843e-09
6.18475,2.0321032305160107e-09
6.185,2.0308635305639519e-09
6.18525,2.0296877716647531e-09
6.1855,2.0285759805884343e-09
6.18575,2.027525794761046e-09
6.186,2.0265370346445609e-09
6.18625,2.0256092727370611e-09
6.1865,2.0247440023618726e-09
6.18675,2.0239413336328592e-09
6.187,2.0232014737171809e-09
6.18725,2.0225260182551565e-09
6.1875,2.0219165521052298e-09
6.18775,2.0213737712547876e-09
6.188,2.0208970203166318e-09
6.18825,2.0204865828967377e-09
6.1885,2.0201394339555733e-09
6.18875,2.0198546868733551e-09
6.189,2.0196279970368064e-09
6.18925,2.0194547346390422e-09
6.1895,2.0193300415635762e-09
6.18975,2.0192470090953553e-09
6.19,2.0191997342324723e-09
6.19025,2.0191813754168904e-09
6.1905,2.0191854813680385e-09
6.19075,2.0192066378515353e-09
6.191,2.019237001380045e-09
6.19125,2.0192717554232818e-09
6.1915,2.0193057088636005e-09
6.19175,2.019334835362933e-09
6.192,2.0193552074333751e-09
6.19225,2.0193646907129051e-09
6.1925,2.0193608358083201e-09
6.19275,2.0193442089910648e-09
6.193,2.0193142679357719e-09
6.19325,2.0192740397495835e-09
6.1935,2.0192267936111916e-09
6.19375,2.0191741664284797e-09
6.194,2.0191217536534199e-09
6.19425,2.0190745167941337e-09
6.1945,2.0190366716292595e-09
6.19475,2.0190109067153801e-09
6.195,2.0190028834485033e-09
6.19525,2.0190125562231317e-09
6.1955,2.0190425120868236e-09
6.19575,2.0190946193351592e-09
6.196,2.0191671942058634e-09
6.19625,2.0192600271860716e-09
6.1965,2.0193699398150531e-09
6.19675,2.0194938497966873e-09
6.197,2.0196296332885899e-09
6.19725,2.0197753793519626e-09
6.1975,2.0199278504335719e-09
6.19775,2.0200872164331548e-09
6.198,2.0202527419426193e-09
6.19825,2.0204245740848828e-09
6.1985,2.0206034569782293e-09
6.19875,2.0207929394805185e-09
6.199,2.0209968109043024e-09
6.19925,2.0212201622007559e-09
6.1995,2.0214683898659919e-09
6.19975,2.0217482615908831e-09
6.2,2.0220661992806402e-09
6.20025,2.0224297024899629e-09
6.2005,2.0228473583134037e-09
6.20075,2.0233272229917058e-09
6.201,2.0238756619467724e-09
6.20125,2.0245005658381756e-09
6.2015,2.0252078750645329e-09
6.20175,2.0260036038035602e-09
6.202,2.0268930777795845e-09
6.20225,2.0278776679718334e-09
6.2025,2.0289609165047458e-09
6.20275,2.0301431863455092e-09
6.203,2.0314232737289913e-09
6.20325,2.0328000193893851e-09
6.2035,2.0342725168224625e-09
6.20375,2.0358367852863984e-09
6.204,2.0374891810869718e-09
6.20425,2.0392257104516091e-09
6.2045,2.0410411772927893e-09
6.20475,2.0429319371320768e-09
6.205,2.0448930758131968e-09
6.20525,2.0469193601854041e-09
6.2055,2.0490072982140704e-09
6.20575,2.0511505935779919e-09
6.206,2.0533435475292828e-09
6.20625,2.0555818923198454e-09
6.2065,2.057860878461389e-09
6.20675,2.0601751352901515e-09
6.207,2.0625208974383527e-09
6.20725,2.0648907267064539e-09
6.2075,2.0672785168245355e-09
6.20775,2.0696826970164979e-09
6.208,2.0720986065884376e-09
6.20825,2.074521931615909e-09
6.2085,2.0769486442554059e-09
6.20875,2.0793763013589324e-09
6.209,2.0818022993141315e-09
6.20925,2.0842253270065781e-09
6.2095,2.0866415779258791e-09
6.20975,2.0890508307049325e-09
6.21,2.0914510068165578e-09
6.21025,2.0938396130152603e-09
6.2105,2.0962158284088811e-09
6.21075,2.0985818824281292e-09
6.211,2.1009352164860819e-09
6.21125,2.1032792484896356e-09
6.2115,2.10561496816126e-09
6.21175,2.1079453034280553e-09
6.212,2.1102741471769468e-09
6.21225,2.1126053925381079e-09
6.2125,2.114942187572398e-09
6.21275,2.1172907657288651e-09
6.213,2.1196550793790637e-09
6.21325,2.1220390493047149e-09
6.2135,2.1244475135760034e-09
6.21375,2.1268848873652582e-09
6.214,2.1293558849200087e-09
6.21425,2.1318635328762397e-09
6.2145,2.134408443205458e-09
6.21475,2.1369971764697327e-09
6.215,2.1396304139302374e-09
6.21525,2.1423122247688834e-09
6.2155,2.1450465689083077e-09
6.21575,2.1478380212309198e-09
6.216,2.1506909643525655e-09
6.21625,2.1536122986587215e-09
6.2165,2.1566085913751466e-09
6.21675,2.1596881766077854e-09
6.217,2.162855284559215e-09
6.21725,2.1661162681270026e-09
6.2175,2.1694786563364498e-09
6.21775,2.1729467474658394e-09
6.218,2.176523625625663e-09
6.21825,2.1802152480681266e-09
6.2185,2.1840229915852395e-09
6.21875,2.187945172103899e-09
6.219,2.1919847843031366e-09
6.21925,2.1961421521184862e-09
6.2195,2.2004136195905868e-09
6.21975,2.2047977494110885e-09
6.22,2.2092902001153222e-09
6.22025,2.2138882635999167e-09
6.2205,2.2185866573401233e-09
6.22075,2.2233813984625474e-09
6.221,2.2282666713730735e-09
6.22125,2.2332326942887937e-09
6.2215,2.2382772225579546e-09
6.22175,2.2433905351696093e-09
6.222,2.2485669143348333e-09
6.22225,2.2538025761987826e-09
6.2225,2.2590872280534841e-09
6.22275,2.2644193722108509e-09
6.223,2.2697917382429106e-09
6.22325,2.275199646415369e-09
6.2235,2.2806417363313427e-09
6.22375,2.2861158178893527e-09
6.224,2.2916197498489729e-09
6.22425,2.2971524572260956e-09
6.2245,2.3027142846098513e-09
6.22475,2.3083050197727842e-09
6.225,2.3139276032652129e-09
6.22525,2.3195830234496916e-09
6.2255,2.3252758754744993e-09
6.22575,2.3310062437793452e-09
6.226,2.3367765023493621e-09
6.22625,2.3425847089940877e-09
6.2265,2.3484322962191082e-09
6.22675,2.3543180677399627e-09
6.227,2.3602406710485205e-09
6.22725,2.3661949634986111e-09
6.2275,2.3721783847709885e-09
6.22775,2.3781878336481913e-09
6.228,2.3842191868876558e-09
6.22825,2.3902672026634374e-09
6.2285,2.3963281641869461e-09
6.22875,2.4024030858070072e-09
6.229,2.40849016867334e-09
6.22925,2.4145904518093515e-09
6.2295,2.4207042736188675e-09
6.22975,2.4268365047560643e-09
6.23,2.4329877373048145e-09
6.23025,2.4391657410430016e-09
6.2305,2.4453761560433051e-09
6.23075,2.4516247863241147e-09
6.231,2.4579152276708672e-09
6.23125,2.4642545649929739e-09
6.2315,2.4706481443390544e-09
6.23175,2.4770994784169953e-09
6.232,2.4836121985974918e-09
6.23225,2.490190358781338e-09
6.2325,2.4968289838878874e-09
6.23275,2.5035309981083825e-09
6.233,2.5102956989904424e-09
6.23325,2.5171187910987662e-09
6.2335,2.5239972064918143e-09
6.23375,2.5309259565271747e-09
6.234,2.5379044457400851e-09
6.23425,2.5449297359338546e-09
6.2345,2.5519995160415696e-09
6.23475,2.5591131559963973e-09
6.235,2.5662715416931389e-09
6.23525,2.5734718559469422e-09
6.2355,2.5807167828449565e-09
6.23575,2.5880056857130667e-09
6.236,2.5953395504972031e-09
6.23625,2.60272119791277e-09
6.2365,2.610149459796046e-09
6.23675,2.6176223853009573e-09
6.237,2.6251367084925121e-09
6.23725,2.6326907617428183e-09
6.2375,2.6402818465663407e-09
6.23775,2.6479054125297617e-09
6.238,2.6555559228465836e-09
6.23825,2.6632276170185597e-09
6.2385,2.6709157680840943e-09
6.23875,2.6786102594366239e-09
6.239,2.6863019092742344e-09
6.23925,2.6939861397639316e-09
6.2395,2.7016528871497411e-09
6.23975,2.7092967920332382e-09
6.24,2.716906862842346e-09
6.24025,2.724479360735664e-09
6.2405,2.7320038886647909e-09
6.24075,2.7394759128934645e-09
6.241,2.746890645187225e-09
6.24125,2.754245544922264e-09
6.2415,2.7615336800636122e-09
6.24175,2.7687556238763671e-09
6.242,2.7759077420377123e-09
6.24225,2.7829913601996355e-09
6.2425,2.7900034539890784e-09
6.24275,2.7969445144612362e-09
6.243,2.803815119366728e-09
6.24325,2.8106155309309253e-09
6.2435,2.8173429182575874e-09
6.24375,2.8239965069619539e-09
6.244,2.8305747627028166e-09
6.24425,2.8370765565553026e-09
6.2445,2.8434971313100549e-09
6.24475,2.8498336747578919e-09
6.245,2.8560814523341709e-09
6.24525,2.862233092523208e-09
6.2455,2.8682853913529612e-09
6.24575,2.8742286032423208e-09
6.246,2.8800562384092389e-09
6.24625,2.8857612708618459e-09
6.2465,2.891336132937763e-09
6.24675,2.8967770303206431e-09
6.247,2.9020776712259616e-09
6.24725,2.9072342356484695e-09
6.2475,2.912245014261953e-09
6.24775,2.9171115939461899e-09
6.248,2.9218356471259446e-09
6.24825,2.9264220156605202e-09
6.2485,2.9308751931471608e-09
6.24875,2.9352043922720694e-09
6.249,2.9394175749828164e-09
6.24925,2.9435243800644008e-09
6.2495,2.947533884218581e-09
6.24975,2.9514548287843675e-09
6.25,2.9552953273756338e-09
6.25025,2.9590628345279287e-09
6.2505,2.9627626946841604e-09
6.25075,2.9664012171146882e-09
6.251,2.9699816956832035e-09
6.25125,2.973507169347364e-09
6.2515,2.9769812796274793e-09
6.25175,2.9804051867029122e-09
6.252,2.9837787167721525e-09
6.25225,2.9871034346382659e-09
6.2525,2.990379688840054e-09
6.25275,2.9936069689815334e-09
6.253,2.9967846080949076e-09
6.25325,2.9999139097600284e-09
6.2535,3.002992836439076e-09
6.25375,3.0060206353818075e-09
6.254,3.0089979486712138e-09
6.25425,3.0119219259184884e-09
6.2545,3.0147924596526204e-09
6.25475,3.0176082652417902e-09
6.255,3.0203691173055309e-09
6.25525,3.0230750688227214e-09
6.2555,3.0257268343627691e-09
6.25575,3.0283242290521414e-09
6.256,3.030870258347915e-09
6.25625,3.033366042027825e-09
6.2565,3.0358148163619232e-09
6.25675,3.038217780319113e-09
6.257,3.0405764671490625e-09
6.25725,3.0428937473941929e-09
6.2575,3.0451699336832471e-09
6.25775,3.0474059428200287e-09
6.258,3.0496014515978573e-09
6.25825,3.0517549615240225e-09
6.2585,3.0538644710699084e-09
6.25875,3.0559270580600819e-09
6.259,3.0579395401830053e-09
6.25925,3.0598973939366761e-09
6.2595,3.0617964524897008e-09
6.25975,3.0636319098634719e-09
6.26,3.0654000321741104e-09
6.26025,3.067096366147724e-09
6.2605,3.0687169473258293e-09
6.26075,3.0702578557614543e-09
6.261,3.0717157614627684e-09
6.26125,3.0730879383402506e-09
6.2615,3.0743706063646831e-09
6.26175,3.0755609952402505e-09
6.262,3.0766566399600314e-09
6.26225,3.0776546908039104e-09
6.2625,3.0785530892312843e-09
6.26275,3.0793499263221838e-09
6.263,3.0800436046456961e-09
6.26325,3.0806335304588943e-09
6.2635,3.0811199309772147e-09
6.26375,3.0815036256731564e-09
6.264,3.0817857958087605e-09
6.26425,3.0819689965936801e-09
6.2645,3.0820562235166055e-09
6.26475,3.082051058512792e-09
6.265,3.0819578069951898e-09
6.26525,3.0817809146506867e-09
6.2655,3.0815251444992215e-09
6.26575,3.0811956190553477e-09
6.266,3.0807977509031312e-09
6.26625,3.0803374656828292e-09
6.2665,3.0798205182192469e-09
6.26675,3.0792538332328299e-09
6.267,3.0786448173797706e-09
6.26725,3.0780017864802272e-09
6.2675,3.0773336582076927e-09
6.26775,3.0766493248490928e-09
6.268,3.0759585211692105e-09
6.26825,3.0752707561654661e-09
6.2685,3.0745951907283135e-09
6.26875,3.0739399490496338e-09
6.269,3.0733122044653309e-09
6.26925,3.0727170225963422e-09
6.2695,3.0721578518291548e-09
6.26975,3.0716357140274023e-09
6.27,3.0711500276242447e-09
6.27025,3.0706978930368489e-09
6.2705,3.0702750690804349e-09
6.27075,3.0698760492144288e-09
6.271,3.0694940957230266e-09
6.27125,3.0691225395466943e-09
6.2715,3.0687537277861835e-09
6.27175,3.0683810032032549e-09
6.272,3.0679973692261934e-09
6.27225,3.0675970080820876e-09
6.2725,3.0671749073749204e-09
6.27275,3.066725979111786e-09
6.273,3.0662470231975057e-09
6.27325,3.0657352238131848e-09
6.2735,3.0651884997804404e-09
6.27375,3.0646060868709333e-09
6.274,3.0639874127735773e-09
6.27425,3.0633328496770167e-09
6.2745,3.0626434463784291e-09
6.27475,3.0619213690295019e-09
6.275,3.0611688161408842e-09
6.27525,3.060389523230426e-09
6.2755,3.0595871270421668e-09
6.27575,3.0587651067300853e-09
6.276,3.0579272724747743e-09
