Physical Time (s),ea_bot Monitor (W): bot_cv1,ea_bot Monitor (W): bot_cv2,ea_bot Monitor (W): bot_cv3,ea_bot Monitor (W): bot_cv4,ea_bot Monitor (W): bot_cv5,ea_bot Monitor (W): bot_cv6,ea_bot Monitor (W): bot_cv7
7.07825,6.1986548686369616e-12,2.4645336985843425e-12,2.2459323892619546e-12,2.6010241940160375e-12,3.4860135438947306e-12,8.4592347463336722e-12,1.2173796071938685e-11
7.0785,6.1986485381616524e-12,2.4643970232595528e-12,2.2458305858958571e-12,2.6008917162237745e-12,3.4859700104705895e-12,8.459383905774571e-12,1.2172935694356731e-11
7.07875,6.198648971159998e-12,2.4642634716461439e-12,2.2457302034641998e-12,2.6007580229173167e-12,3.4859256026980723e-12,8.4595405000338001e-12,1.2172069005951237e-11
7.079,6.1986557958869161e-12,2.4641334237353591e-12,2.2456322084189086e-12,2.6006234026571511e-12,3.4858802854758889e-12,8.4597046219163069e-12,1.2171199422396971e-11
7.07925,6.198668556101772e-12,2.4640073186000242e-12,2.2455374693458609e-12,2.6004881046720527e-12,3.4858339653009198e-12,8.4598751868676852e-12,1.217032910353149e-11
7.0795,6.1986867222008958e-12,2.4638855899573405e-12,2.2454466791450154e-12,2.6003523806676381e-12,3.4857864311812463e-12,8.4600498894765651e-12,1.2169458837101825e-11
7.07975,6.1987097069023175e-12,2.4637686273805561e-12,2.2453602823255149e-12,2.600216473003253e-12,3.4857373459921202e-12,8.4602255764230746e-12,1.2168589069533986e-11
7.08,6.1987368713024822e-12,2.4636567219115279e-12,2.2452784395515701e-12,2.6000805751030764e-12,3.4856863018698767e-12,8.4603987233734825e-12,1.2167719823347126e-11
7.08025,6.1987675605707661e-12,2.4635500505682133e-12,2.245201047963491e-12,2.5999447978569159e-12,3.4856329393755275e-12,8.4605660999471052e-12,1.2166850521982319e-11
7.0805,6.1988011415363078e-12,2.4634486861240776e-12,2.2451277650965483e-12,2.5998090959881339e-12,3.4855770322055199e-12,8.4607252379916083e-12,1.2165979236279546e-11
7.08075,6.1988370240619854e-12,2.4633525997331142e-12,2.2450581056370988e-12,2.5996732939634349e-12,3.4855185657688423e-12,8.4608748168490326e-12,1.2165102612108986e-11
7.081,6.1988746747071232e-12,2.4632616710943063e-12,2.2449915654646947e-12,2.5995371015098522e-12,3.4854576850540765e-12,8.4610148733707168e-12,1.2164215466836186e-11
7.08125,6.1989136320780746e-12,2.4631757156598412e-12,2.2449277482909771e-12,2.5994002054753687e-12,3.4853945985654105e-12,8.4611468656777968e-12,1.2163311451613904e-11
7.0815,6.1989535062038913e-12,2.463094509919461e-12,2.2448664234162398e-12,2.5992623331852192e-12,3.485329437597187e-12,8.4612735363567406e-12,1.2162384830710079e-11
7.08175,6.1989940041925572e-12,2.4630178337863962e-12,2.2448075673254641e-12,2.5991233341086373e-12,3.4852621900218779e-12,8.461398534385929e-12,1.2161432646908571e-11
7.082,6.1990349318452295e-12,2.4629454964074665e-12,2.2447513396891416e-12,2.5989831656162791e-12,3.4851926370512884e-12,8.4615257270505696e-12,1.2160454722722783e-11
7.08225,6.1990761946276721e-12,2.4628773542658219e-12,2.2446979836836168e-12,2.598841847841444e-12,3.4851203833808274e-12,8.461658305772908e-12,1.2159455181705347e-11
7.0825,6.1991178074539877e-12,2.462813318009928e-12,2.2446477411118733e-12,2.5986993808104473e-12,3.4850449523863723e-12,8.4617980456877247e-12,1.2158441377562107e-11
7.08275,6.199159850357476e-12,2.4627533372454001e-12,2.2446007332315053e-12,2.5985556401009326e-12,3.4849659069683689e-12,8.4619449225383636e-12,1.2157420516711433e-11
7.083,6.1992024660244008e-12,2.4626973903879449e-12,2.2445568703278772e-12,2.5984103459417984e-12,3.484882948988834e-12,8.46209720961379e-12,1.2156397082467927e-11
7.08325,6.19924583167657e-12,2.4626454582124083e-12,2.2445158170056571e-12,2.5982630418535909e-12,3.4847959120763429e-12,8.4622519095918104e-12,1.2155372357367904e-11
7.0835,6.1992901543917289e-12,2.4625974901314051e-12,2.2444769861211546e-12,2.5981131176343043e-12,3.4847047102370703e-12,8.4624053805564733e-12,1.2154345567453131e-11
7.08375,6.1993356491558465e-12,2.4625533872434163e-12,2.2444395906978102e-12,2.5979598382895785e-12,3.4846092300636245e-12,8.4625538380188591e-12,1.2153315364607668e-11
7.084,6.1993825309868651e-12,2.4625129988822495e-12,2.2444027543308903e-12,2.5978024170798618e-12,3.4845092385700805e-12,8.4626937975984894e-12,1.2152281713760683e-11
7.08425,6.1994310068754087e-12,2.4624761236773245e-12,2.2443655956270931e-12,2.5976400918674113e-12,3.4844043539051512e-12,8.4628221639124506e-12,1.215124630154059e-11
7.0845,6.1994812816405152e-12,2.4624425212856973e-12,2.2443273366473081e-12,2.5974722441055674e-12,3.4842940811996777e-12,8.4629363998702322e-12,1.2150212714224706e-11
7.08475,6.1995335872854375e-12,2.4624119637327157e-12,2.2442872339979107e-12,2.5972983922024302e-12,3.4841778811490953e-12,8.4630344159335595e-12,1.2149185960276567e-11
7.085,6.1995881874342541e-12,2.4623842455493998e-12,2.2442447168832576e-12,2.5971182272063677e-12,3.4840553322724654e-12,8.4631147270256116e-12,1.2148170647262818e-11
7.08525,6.1996453933190988e-12,2.4623592031207606e-12,2.2441994341247103e-12,2.5969316106340955e-12,3.4839261712944448e-12,8.4631763243559104e-12,1.214717060973244e-11
7.0855,6.1997055989046464e-12,2.4623367364364605e-12,2.2441512767198319e-12,2.5967385162754794e-12,3.4837903960919649e-12,8.4632185855933369e-12,1.2146186780681831e-11
7.08575,6.199769271587045e-12,2.4623167969965489e-12,2.2441003458098188e-12,2.596539137079785e-12,3.4836481992770504e-12,8.4632411253269755e-12,1.2145216114994289e-11
7.086,6.1998369646326827e-12,2.4622993997270976e-12,2.2440469731664611e-12,2.5963338739068957e-12,3.4834998924659455e-12,8.4632437002384016e-12,1.214425242705976e-11
7.08625,6.1999092900504716e-12,2.4622846066945453e-12,2.2439916888100196e-12,2.5961233469832363e-12,3.4833457872010785e-12,8.4632258852405115e-12,1.2143287804217394e-11
7.0865,6.1999869119887042e-12,2.4622725281860319e-12,2.2439351501359495e-12,2.5959083891131673e-12,3.4831861403168166e-12,8.4631871871067895e-12,1.2142314073912353e-11
7.08675,6.2000705088973523e-12,2.4622633202610685e-12,2.243878027213152e-12,2.5956899032415651e-12,3.4830211553273029e-12,8.4631270420162155e-12,1.2141324201400942e-11
7.087,6.2001607346604955e-12,2.4622571566503484e-12,2.2438208910165024e-12,2.5954686555810862e-12,3.4828509515435659e-12,8.4630448820240832e-12,1.2140313150002576e-11
7.08725,6.2002581897332966e-12,2.462254232667675e-12,2.243764176629985e-12,2.5952451710002981e-12,3.4826756132878986e-12,8.4629401881363042e-12,1.2139278452589836e-11
7.0875,6.2003633894869141e-12,2.4622547396702645e-12,2.2437080958038554e-12,2.5950196941474987e-12,3.4824952217311703e-12,8.4628125043356032e-12,1.213822059758523e-11
7.08775,6.2004767316809334e-12,2.4622588600035574e-12,2.2436526390172394e-12,2.5947922700163444e-12,3.4823098260874358e-12,8.4626613142973748e-12,1.2137142489531197e-11
7.088,6.2005984764651614e-12,2.4622667640905624e-12,2.2435976295802159e-12,2.5945628301967148e-12,3.4821194676537951e-12,8.4624862596275548e-12,1.2136047899564348e-11
7.08825,6.2007287425354051e-12,2.4622785886404683e-12,2.2435427215219756e-12,2.5943312523947442e-12,3.4819240598020823e-12,8.4622872129391076e-12,1.2134939614014345e-11
7.0885,6.2008675122821443e-12,2.4622944540785551e-12,2.243487524054173e-12,2.5940973323212864e-12,3.4817235322641267e-12,8.4620646671142443e-12,1.2133817757728857e-11
7.08875,6.2010146340782752e-12,2.4623144507183668e-12,2.2434317334550667e-12,2.5938607384536597e-12,3.4815177768965856e-12,8.4618200592666584e-12,1.2132679020225483e-11
7.089,6.2011698375374774e-12,2.4623386462805422e-12,2.2433751452158371e-12,2.5936210734872925e-12,3.4813069033881775e-12,8.4615559100785857e-12,1.2131517294795445e-11
7.08925,6.2013327645320219e-12,2.4623670985499121e-12,2.2433176391779771e-12,2.5933779470897646e-12,3.4810912286233172e-12,8.46127570103238e-12,1.2130325457329705e-11
7.0895,6.2015029875757798e-12,2.4623998608638206e-12,2.2432592691387168e-12,2.5931311703704613e-12,3.4808712659818619e-12,8.4609835830731719e-12,1.2129098276268404e-11
7.08975,6.2016800397679672e-12,2.462436997698992e-12,2.2432002870489468e-12,2.5928808928547536e-12,3.480647713363598e-12,8.4606839662586127e-12,1.2127834058362758e-11
7.09,6.201863421091477e-12,2.4624785807779574e-12,2.2431411684367968e-12,2.5926275863294234e-12,3.4804213358202961e-12,8.4603811340992826e-12,1.2126535515544256e-11
7.09025,6.2020526676156086e-12,2.4625246947502463e-12,2.2430825541438595e-12,2.5923720132092853e-12,3.4801928028877194e-12,8.4600787697817684e-12,1.2125208729671721e-11
7.0905,6.2022473516382169e-12,2.462575426796898e-12,2.2430251361814741e-12,2.5921150158779047e-12,3.4799626720479814e-12,8.4597796848789279e-12,1.2123861832231683e-11
7.09075,6.2024470970374082e-12,2.4626308707695363e-12,2.2429695846121601e-12,2.5918573542731124e-12,3.479731299099637e-12,8.4594856214866459e-12,1.212250352580968e-11
7.091,6.2026516051426507e-12,2.4626910966508726e-12,2.2429164143057234e-12,2.5915995734805792e-12,3.4794987767733193e-12,8.4591973233722138e-12,1.2121141564068764e-11
7.09125,6.2028606401892046e-12,2.4627561395313315e-12,2.2428659213705041e-12,2.5913419247041719e-12,3.479264895859866e-12,8.4589147677074258e-12,1.21197822445488e-11
7.0915,6.2030740396499867e-12,2.4628259832304209e-12,2.2428181272080888e-12,2.5910843804708878e-12,3.4790291747270549e-12,8.458637596467914e-12,1.211843036985067e-11
7.09175,6.2032917413908485e-12,2.4629005519952067e-12,2.2427727426161784e-12,2.590826579415416e-12,3.4787909218673811e-12,8.4583655150835147e-12,1.2117089620976292e-11
7.092,6.2035138026879729e-12,2.4629797102550527e-12,2.2427291984163547e-12,2.5905678879317078e-12,3.4785493673270686e-12,8.4580986084130521e-12,1.2115762734908801e-11
7.09225,6.2037403727110573e-12,2.4630632551001942e-12,2.2426866789653844e-12,2.5903074330941645e-12,3.4783037659102621e-12,8.457837499053873e-12,1.2114451628207429e-11
7.0925,6.2039716897972155e-12,2.4631509259058664e-12,2.2426442299312286e-12,2.5900441870861602e-12,3.4780534750268782e-12,8.4575831957981291e-12,1.2113156953088194e-11
7.09275,6.2042080730410735e-12,2.4632424313745556e-12,2.2426008518810106e-12,2.5897770530961304e-12,3.4777979806022887e-12,8.4573366720006921e-12,1.2111878025543621e-11
7.093,6.2044499058222871e-12,2.4633374509839354e-12,2.2425556291723996e-12,2.5895050260122573e-12,3.4775369639744587e-12,8.457098500113396e-12,1.2110612971043375e-11
7.09325,6.2046976566700301e-12,2.4634356698821994e-12,2.2425078677835013e-12,2.5892273060466155e-12,3.4772703999622704e-12,8.4568685017871989e-12,1.2109359451484627e-11
7.0935,6.2049518263152955e-12,2.4635368112268079e-12,2.2424571270692784e-12,2.5889433292570333e-12,3.4769985231295126e-12,8.4566455225347519e-12,1.2108115317730351e-11
7.09375,6.2052129508318073e-12,2.4636406613156036e-12,2.2424031704779446e-12,2.5886528426222569e-12,3.4767217900475369e-12,8.4564276240728783e-12,1.2106879523787431e-11
7.094,6.2054815595731693e-12,2.4637470962025675e-12,2.2423460608202258e-12,2.5883559305120058e-12,3.4764408215839647e-12,8.4562123993106372e-12,1.2105652063074633e-11
7.09425,6.2057581616160838e-12,2.4638560978717577e-12,2.2422861481270502e-12,2.5880529502832869e-12,3.4761561810769626e-12,8.455997276339079e-12,1.2104433387428305e-11
7.0945,6.2060432046467363e-12,2.4639677672086513e-12,2.242224076386648e-12,2.5877445395809197e-12,3.4758683052655535e-12,8.4557798118952765e-12,1.2103223061194717e-11
7.09475,6.2063370723643181e-12,2.4640823072652625e-12,2.2421606429862344e-12,2.5874315316923004e-12,3.4755775013561778e-12,8.4555577177533141e-12,1.2102018431446758e-11
7.095,6.2066400523440379e-12,2.4642000272281967e-12,2.242096693170229e-12,2.5871148796171924e-12,3.4752840137553051e-12,8.4553286605626123e-12,1.2100813504026565e-11
7.09525,6.206952312070976e-12,2.4643212975744404e-12,2.2420330496693802e-12,2.5867955613000951e-12,3.4749880886989575e-12,8.4550901645307088e-12,1.209959975543137e-11
7.0955,6.207273887137038e-12,2.4644465267915723e-12,2.2419704599804885e-12,2.5864744481834251e-12,3.4746900363733885e-12,8.4548395271059745e-12,1.2098367145538254e-11
7.09575,6.2076047112589442e-12,2.4645761328068104e-12,2.2419095695421915e-12,2.586152206685871e-12,3.4743902031663644e-12,8.4545741477847049e-12,1.2097105881093414e-11
7.096,6.2079446300237665e-12,2.4647105284081394e-12,2.2418509493720394e-12,2.5858292592299035e-12,3.4740888287948453e-12,8.4542918803205394e-12,1.2095808275179747e-11
7.09625,6.2082934153866183e-12,2.464850108489204e-12,2.2417950394112492e-12,2.585505808178413e-12,3.4737859685187959e-12,8.4539914105044805e-12,1.209446990182506e-11
7.0965,6.208650797678547e-12,2.4649952462737886e-12,2.2417421646553513e-12,2.5851818616223638e-12,3.473481442500755e-12,8.4536724534056537e-12,1.2093089632436558e-11
7.09675,6.2090164539489204e-12,2.4651462861949511e-12,2.2416926497009724e-12,2.5848573242170409e-12,3.4731748949917229e-12,8.4533357251352549e-12,1.2091669285512905e-11
7.097,6.2093900764473299e-12,2.4653035541159005e-12,2.2416468232355394e-12,2.5845320853065013e-12,3.4728659320799863e-12,8.4529825224856125e-12,1.2090212226741405e-11
7.09725,6.2097713405019011e-12,2.465467355158651e-12,2.2416050765388954e-12,2.584206122838769e-12,3.4725542694960055e-12,8.4526140164849185e-12,1.2088722630349631e-11
7.0975,6.2101599556640302e-12,2.4656379911176987e-12,2.2415678786968217e-12,2.5838795746817037e-12,3.472239853743458e-12,8.4522307534022091e-12,1.2087204941597447e-11
7.09775,6.210555693329738e-12,2.4658157511534271e-12,2.2415358001287911e-12,2.5835528079471489e-12,3.471922994370946e-12,8.4518322939345011e-12,1.2085663345387122e-11
7.098,6.2109583570390601e-12,2.4660009243651925e-12,2.2415095150692136e-12,2.5832263891355901e-12,3.4716042895735176e-12,8.451417229829454e-12,1.2084100915418697e-11
7.09825,6.2113677995867053e-12,2.4661938020298542e-12,2.2414897928440151e-12,2.5829010365915227e-12,3.4712845341339811e-12,8.4509834972304002e-12,1.2082519682757757e-11
7.0985,6.2117839549704114e-12,2.4663946897592648e-12,2.2414774266917879e-12,2.5825775085751878e-12,3.4709645762240134e-12,8.4505288770619251e-12,1.2080921141534167e-11
7.09875,6.2122068538007233e-12,2.4666039199773568e-12,2.2414731394709956e-12,2.5822564513800777e-12,3.4706451401602326e-12,8.4500515478648687e-12,1.2079306922455323e-11
7.099,6.2126366073587608e-12,2.4668218678241448e-12,2.2414775611285908e-12,2.5819383344432623e-12,3.4703266860372542e-12,8.449550413877027e-12,1.2077679120293375e-11
7.09925,6.2130734558302928e-12,2.4670489622102011e-12,2.2414911356758396e-12,2.5816233325414383e-12,3.470009289301864e-12,8.4490253855152405e-12,1.2076040642196397e-11
7.0995,6.2135177501782052e-12,2.4672856706852628e-12,2.2415142095939051e-12,2.5813113669134173e-12,3.4696926454112715e-12,8.4484773341323725e-12,1.2074395206405038e-11
7.09975,6.213969936033063e-12,2.467532484850311e-12,2.241547028934328e-12,2.5810021254468028e-12,3.4693761338651278e-12,8.4479082940188282e-12,1.2072746696521214e-11
7.1,6.2144305485033804e-12,2.4677898942964502e-12,2.2415897332969602e-12,2.5806951946015057e-12,3.4690589703944191e-12,8.4473210492535327e-12,1.2071098123808857e-11
7.10025,6.2149001957284638e-12,2.4680583726898867e-12,2.2416423776489565e-12,2.5803901898716886e-12,3.4687403927116731e-12,8.4467187363000488e-12,1.2069451654586521e-11
7.1005,6.2153795385705699e-12,2.4683383138171916e-12,2.2417048761769569e-12,2.5800868381333978e-12,3.4684198263884947e-12,8.4461045762269608e-12,1.2067808691809137e-11
7.10075,6.2158692664992553e-12,2.4686300049997896e-12,2.2417769300076032e-12,2.5797849829887033e-12,3.4680969500579677e-12,8.4454816892171674e-12,1.2066169120329092e-11
7.101,6.2163700919736837e-12,2.4689335825168751e-12,2.2418580752259762e-12,2.5794845349996689e-12,3.4677717097354708e-12,8.4448527348207643e-12,1.2064531590851011e-11
7.10125,6.2168827400785946e-12,2.4692490544642591e-12,2.2419475577889487e-12,2.5791853946885705e-12,3.4674442823994118e-12,8.4442196798344514e-12,1.2062894041134133e-11
7.1015,6.2174079373595981e-12,2.4695762677625145e-12,2.2420443783731041e-12,2.5788874269786163e-12,3.4671149213943033e-12,8.4435836805093851e-12,1.2061255317053445e-11
7.10175,6.217946342283111e-12,2.469914926159195e-12,2.2421473510076798e-12,2.5785904113707636e-12,3.466783823049257e-12,8.4429449844732569e-12,1.2059615703454157e-11
7.102,6.2184985725543103e-12,2.4702645869340031e-12,2.2422552266168164e-12,2.5782940456752855e-12,3.4664510587796811e-12,8.4423031352603672e-12,1.2057976719043383e-11
7.10225,6.2190651436001025e-12,2.470624695518317e-12,2.2423668111707313e-12,2.5779979909358447e-12,3.4661165202951447e-12,8.4416572310672614e-12,1.2056339794064868e-11
7.1025,6.2196464686772899e-12,2.4709946441219605e-12,2.2424811626641705e-12,2.5777019207344308e-12,3.4657799635132605e-12,8.441006384552111e-12,1.2054705140610641e-11
7.10275,6.2202428401239282e-12,2.4713738052690274e-12,2.2425976569804694e-12,2.5774055431045544e-12,3.4654410722258128e-12,8.4403502119350665e-12,1.2053071438113945e-11
7.103,6.2208544208227559e-12,2.4717615624061966e-12,2.2427158655690146e-12,2.5771085775918421e-12,3.4650994176012987e-12,8.4396891717990965e-12,1.2051436117507877e-11
7.10325,6.2214813123076133e-12,2.4721573743304788e-12,2.2428355794715272e-12,2.5768107431479899e-12,3.4647544910343197e-12,8.4390248214514797e-12,1.2049795869522218e-11
7.1035,6.2221234037523943e-12,2.4725607694578182e-12,2.2429568297491244e-12,2.576511731026239e-12,3.4644056538070532e-12,8.4383596566411345e-12,1.2048147517740329e-11
7.10375,6.2227804078507693e-12,2.4729713752495191e-12,2.2430797667206758e-12,2.5762112559130226e-12,3.4640521997364828e-12,8.4376967642109456e-12,1.2046488199054373e-11
7.104,6.2234520165951515e-12,2.4733889067955731e-12,2.2432045441838194e-12,2.5759091097798468e-12,3.4636935411388868e-12,8.4370393041202211e-12,1.2044815166212117e-11
7.10425,6.2241378178851503e-12,2.4738131493425462e-12,2.2433312795439174e-12,2.5756051352302465e-12,3.4633293256459485e-12,8.4363899394782971e-12,1.2043126270307562e-11
7.1045,6.224837301489747e-12,2.4742439246791101e-12,2.2434600121662179e-12,2.5752992144373952e-12,3.4629595665540422e-12,8.4357505393840785e-12,1.2041420137056351e-11
7.10475,6.2255498711855549e-12,2.4746810571050177e-12,2.2435906642583551e-12,2.5749912410079147e-12,3.4625846410864381e-12,8.4351219104949384e-12,1.2039696406990045e-11
7.105,6.2262749136855811e-12,2.4751243586636649e-12,2.2437230570111988e-12,2.5746811128927467e-12,3.4622052244357874e-12,8.4345039615624606e-12,1.2037956068875967e-11
7.10525,6.2270117965131813e-12,2.4755735994509647e-12,2.243856962622085e-12,2.5743687857800489e-12,3.4618221220828053e-12,8.4338956842531939e-12,1.2036201836064468e-11
7.1055,6.2277598469725012e-12,2.4760285246021845e-12,2.2439921951944903e-12,2.5740543291222312e-12,3.4614361317485074e-12,8.4332954784373574e-12,1.203443687079313e-11
7.10575,6.2285183719605661e-12,2.476488851625606e-12,2.2441286226071063e-12,2.5737378656578237e-12,3.4610480198666178e-12,8.432701190972056e-12,1.2032663603682284e-11
7.106,6.2292866991461728e-12,2.4769543176031946e-12,2.2442662292190867e-12,2.5734196068680781e-12,3.4606584641603787e-12,8.4321103945906269e-12,1.2030882980933137e-11
