Physical Time (s),drag Monitor (N)
2.12,7.1063541626876559e-06
2.1225,7.1100133046917376e-06
2.125,7.1131490426094524e-06
2.1275,7.115735154344106e-06
2.13,7.1177579131693634e-06
2.1325,7.1191550582439859e-06
2.135,7.1199388233768773e-06
2.1375,7.1204204202329963e-06
2.14,7.1204772191089127e-06
2.1425,7.1199046412694357e-06
2.145,7.1187287009821411e-06
2.1475,7.1170987619392851e-06
2.15,7.1151918158747942e-06
2.1525,7.1130785397053208e-06
2.155,7.1105557196252511e-06
2.1575,7.1077445811002044e-06
2.16,7.1048558311169082e-06
2.1625,7.1019395159462298e-06
2.165,7.0990287451512493e-06
2.1675,7.0962135155947568e-06
2.17,7.093590381392321e-06
2.1725,7.0911540812284454e-06
2.175,7.0889865916097345e-06
2.1775,7.0871511035526922e-06
2.18,7.0857202096400525e-06
2.1825,7.0847893103235013e-06
2.185,7.084335241362151e-06
2.1875,7.0844000244867479e-06
2.19,7.0850470303776383e-06
2.1925,7.0863366901064417e-06
2.195,7.0882211188761378e-06
2.1975,7.0907169664165662e-06
2.2,7.0940993806953948e-06
2.2025,7.097953591818977e-06
2.205,7.102381033141923e-06
2.2075,7.1074358699538721e-06
2.21,7.113043877153015e-06
2.2125,7.1192093803281788e-06
2.215,7.1258924206382714e-06
2.2175,7.1327431720306074e-06
2.22,7.1398212480094984e-06
2.2225,7.1474817105668062e-06
2.225,7.1553514646736659e-06
2.2275,7.1631273606719548e-06
2.23,7.1708955921278718e-06
2.2325,7.1786337587877813e-06
2.235,7.1861412832163005e-06
2.2375,7.1934127533416173e-06
2.24,7.2003659515456463e-06
2.2425,7.2068468688023506e-06
2.245,7.21280556724169e-06
2.2475,7.2181731775926683e-06
2.25,7.222875072777872e-06
2.2525,7.2268661522751013e-06
2.255,7.2301209771250312e-06
2.2575,7.2325734951659313e-06
2.26,7.2342015919610339e-06
2.2625,7.235035448032582e-06
2.265,7.2350493532483661e-06
2.2675,7.2342786360797036e-06
2.27,7.2327214756703913e-06
2.2725,7.2304359630689565e-06
2.275,7.2274338208925143e-06
2.2775,7.2238699607831369e-06
2.28,7.2197483035172306e-06
2.2825,7.2151889451026629e-06
2.285,7.2102454450314491e-06
2.2875,7.2050248347896674e-06
2.29,7.1996581209075174e-06
2.2925,7.1942450557354314e-06
2.295,7.1888756881949715e-06
2.2975,7.1836921098980002e-06
2.3,7.1787806773872108e-06
2.3025,7.1742765013045772e-06
2.305,7.170265711888023e-06
2.3075,7.1668496675139512e-06
2.31,7.164097301107912e-06
2.3125,7.1620633831811459e-06
2.315,7.1607723162277926e-06
2.3175,7.1603134066587727e-06
2.32,7.160842209199418e-06
2.3225,7.1623289980146295e-06
2.325,7.1646968629493969e-06
2.3275,7.1681484530078244e-06
2.33,7.1726226878376567e-06
2.3325,7.177832624892045e-06
2.335,7.1839645207456044e-06
2.3375,7.1909150974542876e-06
2.34,7.198610148209284e-06
2.3425,7.2069810082126996e-06
2.345,7.2156702044221241e-06
2.3475,7.2246866216338671e-06
2.35,7.2344160947619712e-06
2.3525,7.2441607865022684e-06
2.355,7.2539140985761334e-06
2.3575,7.2637765937293275e-06
2.36,7.2735148962601634e-06
2.3625,7.2828223846537119e-06
2.365,7.2917979412934116e-06
2.3675,7.300099456834166e-06
2.37,7.3075297776599986e-06
2.3725,7.3142106096790799e-06
2.375,7.3200895961362931e-06
2.3775,7.3251167889565135e-06
2.38,7.3292306342466213e-06
2.3825,7.3322618252935342e-06
2.385,7.3342024889653242e-06
2.3875,7.3350282244981663e-06
2.39,7.3347846315933249e-06
2.3925,7.3335386561073815e-06
2.395,7.3312710858827426e-06
2.3975,7.3279910789867798e-06
2.4,7.3237602551304825e-06
2.4025,7.3186919322680028e-06
2.405,7.3128874572227515e-06
2.4075,7.3064192046013898e-06
2.41,7.2993699400253099e-06
2.4125,7.2921813955824688e-06
2.415,7.2848040589067397e-06
2.4175,7.2772044925912495e-06
2.42,7.2695246321924383e-06
2.4225,7.2619626937599793e-06
2.425,7.2546986267724577e-06
2.4275,7.2478732817625402e-06
2.43,7.2416324507219516e-06
2.4325,7.2360906357375066e-06
2.435,7.2313493769307716e-06
2.4375,7.2273937147747161e-06
2.44,7.2242446825527062e-06
2.4425,7.222249745917138e-06
2.445,7.2213998303970632e-06
2.4475,7.2216563275153047e-06
2.45,7.2230967479097046e-06
2.4525,7.225660855873679e-06
2.455,7.2293315915825083e-06
2.4575,7.2342490092196072e-06
2.46,7.2400636304129624e-06
2.4625,7.2469512512184842e-06
2.465,7.2547802002578391e-06
2.4675,7.2635002249522937e-06
2.47,7.2729622507139299e-06
2.4725,7.2828105433775427e-06
2.475,7.2930647637368567e-06
2.4775,7.3040072068129187e-06
2.48,7.315064549314824e-06
2.4825,7.3259596603631607e-06
2.485,7.3367963288770688e-06
2.4875,7.347399650500718e-06
2.49,7.3575905675222838e-06
2.4925,7.36723116113302e-06
2.495,7.3761891739120946e-06
2.4975,7.3843124144020257e-06
2.5,7.3914949877669943e-06
2.5025,7.3976774648195051e-06
2.505,7.4027916090558534e-06
2.5075,7.4067779996201402e-06
2.51,7.4095636027523966e-06
2.5125,7.4110178125493234e-06
2.515,7.4112049515965849e-06
2.5175,7.4101706542419866e-06
2.52,7.4079881795461766e-06
2.5225,7.4046353907555526e-06
2.525,7.400184966034751e-06
2.5275,7.3946878740395899e-06
2.53,7.3882085796105326e-06
2.5325,7.3809167729494725e-06
2.535,7.3729609832142942e-06
2.5375,7.3643592439012412e-06
2.54,7.3553696635468289e-06
2.5425,7.3460596724886026e-06
2.545,7.3366252581767505e-06
2.5475,7.3272421213107066e-06
2.55,7.3180248029861903e-06
2.5525,7.3091187530178459e-06
2.555,7.3006536811392076e-06
2.5575,7.2928610527357386e-06
2.56,7.2858365920365033e-06
2.5625,7.2797148991041324e-06
2.565,7.2745869073337969e-06
2.5675,7.2705495582291128e-06
2.57,7.2677096457897295e-06
2.5725,7.266162014416656e-06
2.575,7.2658982911558837e-06
2.5775,7.2669384841398791e-06
2.58,7.2692213984803004e-06
2.5825,7.2728397258851004e-06
2.585,7.2780130905893192e-06
2.5875,7.2842842503886654e-06
2.59,7.2917394361622605e-06
2.5925,7.3002668913790698e-06
2.595,7.3098163367545817e-06
2.5975,7.3201868922278003e-06
2.6,7.3309923133588812e-06
2.6025,7.3424434118122083e-06
2.605,7.354593874318638e-06
2.6075,7.3667195128989499e-06
2.61,7.3787814580618358e-06
2.6125,7.390819898362611e-06
2.615,7.4025734886240215e-06
2.6175,7.4135785077301523e-06
2.62,7.4241259862391765e-06
2.6225,7.4340702370306779e-06
2.625,7.443083457625059e-06
2.6275,7.4509581161437097e-06
2.63,7.4575260753870407e-06
2.6325,7.4628548837167551e-06
2.635,7.4668929616352296e-06
2.6375,7.4695805519738083e-06
2.64,7.4708765953343932e-06
2.6425,7.4707627167122128e-06
2.645,7.4692240436574251e-06
2.6475,7.4662868199764856e-06
2.65,7.4620823056317322e-06
2.6525,7.4566709533918638e-06
2.655,7.4500999487083299e-06
2.6575,7.4425463476127555e-06
2.66,7.4341016257324302e-06
2.6625,7.4249045066937902e-06
2.665,7.41504940753944e-06
2.6675,7.4046815816480493e-06
2.67,7.394020752826925e-06
2.6725,7.3832779104251206e-06
2.675,7.3726318702907721e-06
2.6775,7.3621790867146368e-06
2.68,7.3521212208951518e-06
2.6825,7.3426677889842756e-06
2.685,7.333956277423669e-06
2.6875,7.3261254213198005e-06
2.69,7.3193331844686155e-06
2.6925,7.3136855049376391e-06
2.695,7.3092647760546063e-06
2.6975,7.3062073065811667e-06
2.7,7.3045472984347434e-06
2.7025,7.3043719975028579e-06
2.705,7.3056280480726077e-06
2.7075,7.3082974971845927e-06
2.71,7.3125674975814443e-06
2.7125,7.3183305652921329e-06
2.715,7.3252589479747158e-06
2.7175,7.3334233920781448e-06
2.72,7.3427491218684313e-06
2.7225,7.3531697296932879e-06
2.725,7.3642873947024399e-06
2.7275,7.3758185764795649e-06
2.73,7.3883567772683964e-06
2.7325,7.4013554287985916e-06
2.735,7.4141694596175713e-06
2.7375,7.4269495161895165e-06
2.74,7.4395928366759727e-06
2.7425,7.4518099786001584e-06
2.745,7.4634118444114672e-06
2.7475,7.4742596798456291e-06
2.75,7.4841980702376387e-06
2.7525,7.4930914973014483e-06
2.755,7.5007640312124908e-06
2.7575,7.5071255602797056e-06
2.76,7.5121312723985878e-06
2.7625,7.5157156048402077e-06
2.765,7.5177781737991804e-06
2.7675,7.5183695097915456e-06
2.77,7.5174933997365848e-06
2.7725,7.5150973819473352e-06
2.775,7.5113215567244811e-06
2.7775,7.5062253096271098e-06
2.78,7.4998771246884231e-06
2.7825,7.4924095612953738e-06
2.785,7.4838286308140022e-06
2.7875,7.474424447575698e-06
2.79,7.4642893058384189e-06
2.7925,7.4535570248680936e-06
2.795,7.4424342696189886e-06
2.7975,7.4310876774900433e-06
2.8,7.4196811872155419e-06
2.8025,7.4084578477113251e-06
2.805,7.3975319783368147e-06
2.8075,7.3870903463034981e-06
2.81,7.3773355917352522e-06
2.8125,7.3684591249963066e-06
2.815,7.360479511203736e-06
2.8175,7.3535998372412641e-06
2.82,7.3479551665980349e-06
2.8225,7.3437442026621643e-06
2.825,7.340971586768849e-06
2.8275,7.3396255492300476e-06
2.83,7.3397643136098155e-06
2.8325,7.341432479881577e-06
2.835,7.3445291034179929e-06
2.8375,7.349236984394992e-06
2.84,7.3553382020229461e-06
2.8425,7.3628053197372502e-06
2.845,7.3715121104229487e-06
2.8475,7.3813609129784847e-06
2.85,7.3922764046669452e-06
2.8525,7.4036141084740611e-06
2.855,7.4155335725969835e-06
2.8575,7.4281120285039534e-06
2.86,7.4411033840171967e-06
2.8625,7.4540232833117767e-06
2.865,7.4669384685917946e-06
2.8675,7.4794499748413732e-06
2.87,7.4913286471322346e-06
2.8725,7.5025107106709668e-06
2.875,7.5129045285238687e-06
2.8775,7.5222979477587486e-06
2.88,7.5304961774166768e-06
2.8825,7.5374043001603247e-06
2.885,7.5429624008035628e-06
2.8875,7.5471138778574256e-06
2.89,7.5497762633008806e-06
2.8925,7.5509180837007966e-06
2.895,7.5505835438914449e-06
2.8975,7.5487759848230744e-06
2.9,7.5454450776683782e-06
2.9025,7.5406943176389433e-06
2.905,7.5346271051780745e-06
2.9075,7.5272996074641722e-06
2.91,7.5189010805486493e-06
2.9125,7.5095190457916973e-06
2.915,7.4993431046729897e-06
2.9175,7.488434760633147e-06
2.92,7.4770184324978001e-06
2.9225,7.4653367218983945e-06
2.925,7.4535510178402624e-06
2.9275,7.4417666477406637e-06
2.93,7.4302020639618364e-06
2.9325,7.4190626751936208e-06
2.935,7.4085300868824097e-06
2.9375,7.3988011769515765e-06
2.94,7.389999027495103e-06
2.9425,7.3822251529711538e-06
2.945,7.3756424867597203e-06
2.9475,7.3704243567875641e-06
2.95,7.3666257509130239e-06
2.9525,7.3643143983933815e-06
2.955,7.3635258264756702e-06
2.9575,7.3643366296178967e-06
2.96,7.3666093327927096e-06
2.9625,7.3703580705742989e-06
2.965,7.3759137706781673e-06
2.9675,7.3826051855052093e-06
2.97,7.3906759934193659e-06
2.9725,7.3999465112955238e-06
2.975,7.4103357373639518e-06
2.9775,7.4214768314487762e-06
2.98,7.4330142065697278e-06
2.9825,7.4454763132448061e-06
2.985,7.4585605246341155e-06
2.9875,7.4714264745260653e-06
2.99,7.4842096828033909e-06
2.9925,7.4968076103765123e-06
2.995,7.5089576495679996e-06
2.9975,7.5204553611328787e-06
3.0,7.5311429805339334e-06
3.0025,7.5408790743528216e-06
3.005,7.5494501051275175e-06
3.0075,7.5567402828091276e-06
3.01,7.5626746491180453e-06
3.0125,7.5670391660202031e-06
3.015,7.5700121839050659e-06
3.0175,7.5714836806020866e-06
3.02,7.5713821306795087e-06
3.0225,7.5698152021862217e-06
3.025,7.5667456115437302e-06
3.0275,7.5621723018227591e-06
3.03,7.5561455227891282e-06
3.0325,7.5487091964491029e-06
3.035,7.5401720419829757e-06
3.0375,7.530636936001349e-06
3.04,7.5202367409499274e-06
3.0425,7.5091270699771987e-06
3.045,7.4974779992289531e-06
3.0475,7.4854620798461681e-06
3.05,7.4732577197647807e-06
3.0525,7.4609695424905295e-06
3.055,7.4488229703071687e-06
3.0575,7.4370523039122704e-06
3.06,7.4258594395292993e-06
3.0625,7.4154601727901474e-06
3.065,7.4060183514544121e-06
3.0675,7.3976120073855662e-06
3.07,7.3903524811949526e-06
3.0725,7.3844064896021838e-06
3.075,7.3798875116917722e-06
3.0775,7.3769178747881505e-06
3.08,7.3755234111033688e-06
3.0825,7.3757010472810062e-06
3.085,7.3775174402432414e-06
3.0875,7.3808787146447763e-06
3.09,7.3858866561335853e-06
3.0925,7.392392506821507e-06
3.095,7.4001992733612004e-06
3.0975,7.4093717183156839e-06
3.1,7.4197101838652743e-06
3.1025,7.4310946595772115e-06
3.105,7.4429472252220641e-06
3.1075,7.4553326819103307e-06
3.11,7.4686165052164084e-06
3.1125,7.4820083304020951e-06
3.115,7.4951443600056629e-06
3.1175,7.5082625996641307e-06
3.12,7.5209729877404627e-06
3.1225,7.5327993877525969e-06
3.125,7.5440381964204606e-06
3.1275,7.554504728049385e-06
3.13,7.5638280867787425e-06
3.1325,7.5718104144017909e-06
3.135,7.5783326980849029e-06
3.1375,7.5833514292005079e-06
3.14,7.5868548175413515e-06
3.1425,7.5888202316931426e-06
3.145,7.5891913928383138e-06
3.1475,7.5879462114901854e-06
3.15,7.585101188916915e-06
3.1525,7.5806905206127559e-06
3.155,7.5747856504860946e-06
3.1575,7.5675748152878201e-06
3.16,7.5591753019342626e-06
3.1625,7.5496760480913401e-06
3.165,7.5392093173212817e-06
3.1675,7.5278754464995652e-06
3.17,7.5159447914221441e-06
3.1725,7.5035302647726117e-06
3.175,7.4908035131299127e-06
3.1775,7.4780633779303683e-06
3.18,7.465458788171425e-06
3.1825,7.4531701886060749e-06
3.185,7.4413995125857694e-06
3.1875,7.4303053940437786e-06
3.19,7.4201298963352111e-06
3.1925,7.4110116248976793e-06
3.195,7.4031231429534107e-06
3.1975,7.3965650020594104e-06
3.2,7.3913903486918796e-06
3.2025,7.3877377962830072e-06
3.205,7.3857342740328927e-06
3.2075,7.3853919551567479e-06
3.21,7.3867012916863301e-06
3.2125,7.389706052107021e-06
3.215,7.3942191120475111e-06
3.2175,7.4004763792635633e-06
3.22,7.4082718757834102e-06
3.2225,7.4168428878065652e-06
3.225,7.4277717442262902e-06
3.2275,7.4386721797224552e-06
3.23,7.4513984733721797e-06
3.2325,7.4633826437711331e-06
3.235,7.477276358221552e-06
3.2375,7.490779148472683e-06
3.24,7.5049071689241499e-06
3.2425,7.5180806660950346e-06
3.245,7.5317772020375758e-06
3.2475,7.5445103170230041e-06
3.25,7.55654302649337e-06
3.2525,7.5675125076393876e-06
3.255,7.5774630616409867e-06
3.2575,7.5861826022841555e-06
3.26,7.5934473202938685e-06
3.2625,7.5992864783712305e-06
3.265,7.603458565141095e-06
3.2675,7.6061419066263394e-06
3.27,7.6072072536323759e-06
3.2725,7.6065621989581023e-06
3.275,7.604293851547628e-06
3.2775,7.6004028306631476e-06
3.28,7.5949106049813349e-06
3.2825,7.5879169592265017e-06
3.285,7.5795984813164364e-06
3.2875,7.5700989478878797e-06
3.29,7.5598565523122682e-06
3.2925,7.5477868979283136e-06
3.295,7.5362418011435901e-06
3.2975,7.5237211109310859e-06
3.3,7.5103437500202589e-06
3.3025,7.496964463834634e-06
3.305,7.4841122614111409e-06
3.3075,7.4706289556121687e-06
3.31,7.45763001129636e-06
3.3125,7.4464935689213323e-06
3.315,7.4357607968251724e-06
3.3175,7.4257772916919616e-06
3.32,7.4162515803798652e-06
3.3225,7.4085052137598958e-06
3.325,7.4028524160056786e-06
3.3275,7.3980566522821046e-06
3.33,7.3948498511831738e-06
3.3325,7.3935843525676211e-06
3.335,7.3940476364377164e-06
3.3375,7.3961368636965175e-06
3.34,7.3998587719513507e-06
3.3425,7.4053025875162406e-06
3.345,7.4123433711183966e-06
3.3475,7.4207052250297458e-06
3.35,7.4304608334842995e-06
3.3525,7.4414462687635444e-06
3.355,7.4535580769358021e-06
3.3575,7.4660950921016778e-06
3.36,7.4791644907953708e-06
3.3625,7.4931872122984261e-06
3.365,7.507276894157252e-06
3.3675,7.5206869466728607e-06
3.37,7.5352067239013263e-06
3.3725,7.5478756624698299e-06
3.375,7.5602057394868481e-06
3.3775,7.5723726164477538e-06
3.38,7.5832895258257367e-06
3.3825,7.5927469980692269e-06
3.385,7.6008394476304489e-06
3.3875,7.6075266649976656e-06
3.39,7.6126711206863858e-06
3.3925,7.6162027222452638e-06
3.395,7.6180238198638955e-06
3.3975,7.6181497241059201e-06
3.4,7.6165924371689946e-06
3.4025,7.6133743100959739e-06
3.405,7.608637605559651e-06
3.4075,7.6023858618254943e-06
3.41,7.5947001423251914e-06
3.4125,7.5856557367254071e-06
3.415,7.5754131959420235e-06
3.4175,7.5641527873597725e-06
3.42,7.5520197207781499e-06
3.4225,7.5392838267156534e-06
3.425,7.5261051619800673e-06
3.4275,7.5125838282646064e-06
3.43,7.4989695939110702e-06
3.4325,7.4854742175331756e-06
3.435,7.4723796498845718e-06
3.4375,7.4598532905396524e-06
3.44,7.4479859318796856e-06
3.4425,7.4370035349184688e-06
3.445,7.4271063460156053e-06
3.4475,7.4184835374273858e-06
3.45,7.4112827499848948e-06
3.4525,7.4055459077669717e-06
3.455,7.4013900114971942e-06
3.4575,7.3989092860649975e-06
3.46,7.3981485809354674e-06
3.4625,7.3990884636453622e-06
3.465,7.4017815314022797e-06
3.4675,7.4060717333958837e-06
3.47,7.4122681710612066e-06
3.4725,7.4197045652457368e-06
3.475,7.4286744789199045e-06
3.4775,7.4389555691301139e-06
3.48,7.4503814272603918e-06
3.4825,7.4626303078072371e-06
3.485,7.4752574245471282e-06
3.4875,7.4888266601343648e-06
3.49,7.5029733998086189e-06
3.4925,7.5168461325240557e-06
3.495,7.5305886213059437e-06
3.4975,7.5441373293784879e-06
3.5,7.5571023390620775e-06
3.5025,7.5692702673280731e-06
3.505,7.5805303823996547e-06
3.5075,7.5906790816304617e-06
3.51,7.599539523584469e-06
3.5125,7.6070506064438437e-06
3.515,7.6130467113269314e-06
3.5175,7.6174086009656065e-06
3.52,7.6201451114087738e-06
3.5225,7.62117188971263e-06
3.525,7.6205128943740037e-06
3.5275,7.6181465756325337e-06
3.53,7.6141709184524143e-06
3.5325,7.6086443905060875e-06
3.535,7.6016080558192785e-06
3.5375,7.5931847187379066e-06
3.54,7.5835092026851087e-06
3.5425,7.5727327662252201e-06
3.545,7.5613640561104829e-06
3.5475,7.5481610874913663e-06
3.55,7.5360184578889974e-06
3.5525,7.5220332029478393e-06
3.555,7.5090720914632096e-06
3.5575,7.4952962074645929e-06
3.56,7.4817343449966765e-06
3.5625,7.4689660613880474e-06
3.565,7.4568286831128522e-06
3.5675,7.4454278433175639e-06
3.57,7.4350811865978464e-06
3.5725,7.4258552687047969e-06
3.575,7.4176487070053224e-06
3.5775,7.4114550215425436e-06
3.58,7.406923041820881e-06
3.5825,7.4029847526393429e-06
3.585,7.4013296377218834e-06
3.5875,7.4015366331448973e-06
3.59,7.4041203587208067e-06
3.5925,7.4069661852591218e-06
3.595,7.4123006213653293e-06
3.5975,7.4190147751297548e-06
3.6,7.4277698798486465e-06
3.6025,7.4373087491121804e-06
3.605,7.447913573433682e-06
3.6075,7.4598155730193672e-06
3.61,7.4718837606033551e-06
3.6125,7.4857130919790747e-06
3.615,7.4985838155074675e-06
3.6175,7.5134367521003847e-06
3.62,7.5269524691327965e-06
3.6225,7.5405951141711169e-06
3.625,7.5541333652998023e-06
3.6275,7.5667324451357859e-06
3.63,7.5782958121064411e-06
3.6325,7.588859529227128e-06
3.635,7.5982327360751357e-06
3.6375,7.6062751423844718e-06
3.64,7.6128719558190677e-06
3.6425,7.6179472595970311e-06
3.645,7.6214714641994352e-06
3.6475,7.6233212321709137e-06
3.65,7.6234486860116106e-06
3.6525,7.6218438729459041e-06
3.655,7.6185539247590655e-06
3.6575,7.6136797054696984e-06
3.66,7.6073491816006603e-06
3.6625,7.5996398432967875e-06
3.665,7.5905748012741475e-06
3.6675,7.5803527949505937e-06
3.67,7.5691671274639989e-06
3.6725,7.5571511571936487e-06
3.675,7.544529684820088e-06
3.6775,7.5314648695432558e-06
3.68,7.5180542767011229e-06
3.6825,7.5045836713239434e-06
3.685,7.4912625709081956e-06
3.6875,7.4783352542622958e-06
3.69,7.4659647664720231e-06
3.6925,7.4542890193370022e-06
3.695,7.4435730678815529e-06
3.6975,7.4339727330693919e-06
3.7,7.4256344172356669e-06
3.7025,7.4186815258510424e-06
3.705,7.4132459650970278e-06
3.7075,7.4094317502929878e-06
3.71,7.4073017281430119e-06
3.7125,7.4068279413373355e-06
3.715,7.4080667391364401e-06
3.7175,7.4110532668703524e-06
3.72,7.4156514602845951e-06
3.7225,7.4221347082524799e-06
3.725,7.4298213399928522e-06
3.7275,7.4390223930038664e-06
3.73,7.4495025933874955e-06
3.7325,7.4611012963167777e-06
3.735,7.4734907439101916e-06
3.7375,7.486196594096802e-06
3.74,7.4998554676677909e-06
3.7425,7.513991194673705e-06
3.745,7.5278310450872326e-06
3.7475,7.5415762014987968e-06
3.75,7.5549838810201348e-06
3.7525,7.5678026115303113e-06
3.755,7.5797987027393729e-06
3.7575,7.5907953038061804e-06
3.76,7.600708848970398e-06
3.7625,7.6093135979194562e-06
3.765,7.6164809592456827e-06
3.7675,7.6221013964714965e-06
3.77,7.6261013717345247e-06
3.7725,7.6284152629936698e-06
3.775,7.6290274476542739e-06
3.7775,7.6279689408921807e-06
3.78,7.6251999099527671e-06
3.7825,7.6207989592438261e-06
3.785,7.6148811290847357e-06
3.7875,7.6074823609757557e-06
3.79,7.5987351218519657e-06
3.7925,7.5887669135026597e-06
3.795,7.5780713808790062e-06
3.7975,7.565521566226336e-06
3.8,7.553844367321555e-06
3.8025,7.5401029813359025e-06
3.805,7.5273700850382333e-06
3.8075,7.5135443831306581e-06
3.81,7.4999384478489364e-06
3.8125,7.4869345546487468e-06
3.815,7.4743590639825618e-06
3.8175,7.462406309032077e-06
3.82,7.4509521009710756e-06
3.8225,7.4414944656631501e-06
3.825,7.4326998588232103e-06
3.8275,7.4244691568561802e-06
3.83,7.4184570461311669e-06
3.8325,7.4140339069828382e-06
3.835,7.4113188614983512e-06
3.8375,7.4105908689090122e-06
3.84,7.4102934132506071e-06
3.8425,7.4130025399283718e-06
3.845,7.4169434674362308e-06
3.8475,7.4224478498218038e-06
3.85,7.4295110929033485e-06
3.8525,7.438141441872819e-06
3.855,7.4481795955133586e-06
3.8575,7.4594266730626861e-06
3.86,7.4717052282818187e-06
