Physical Time (s),enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv1,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv2,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv3,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv4,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv5,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv6,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv7
0.08531997,0.00070357948681763218,0.0004151866515362193,-0.00024562373382111958,-0.0026326812170254072,-0.0056485867703910658,-0.014910961551269822,0.014813028654936021
0.08537061,-0.00018889218510335091,-0.00075801822641080011,-0.0018009016951677844,-0.0044472425984281513,-0.0076060986134933234,-0.017539650783947446,0.012522253744557468
0.08542124,-0.0010444339186779089,-0.001884959912524793,-0.0033054236411895503,-0.0062074609265412358,-0.0094950543637137789,-0.02005405890731167,0.010326046403886834
0.08547188,-0.0018654533039349297,-0.002967302768109522,-0.004758451363191544,-0.0079122237520018006,-0.011314596363254856,-0.022439338931329315,0.0082436796870709178
0.08552251,-0.0026546676083566154,-0.0040072879799817494,-0.0061598661825139293,-0.0095606393630924182,-0.013064407460995409,-0.024682589221690053,0.0062923609878138467
0.08557315,-0.0034151007832916957,-0.0050078113793176216,-0.0075104749927471324,-0.011152426234094535,-0.014745028697302161,-0.026774458814815629,0.0044841093622822008
0.08562378,-0.0041497681384758903,-0.0059720556345803158,-0.0088117404613266368,-0.012687697809890968,-0.016357518080705413,-0.028708636733490181,0.002826703681506117
0.08567442,-0.0048609526379660853,-0.0069025793388389281,-0.01006473265235797,-0.014165875815009742,-0.017902224529244594,-0.030480435178426551,0.001325491406556167
0.08572505,-0.005550757602272572,-0.0078019968128247496,-0.011271139582887849,-0.01558702256929612,-0.019380112286486152,-0.032089198634237079,-2.0271502837289693e-05
0.08577569,-0.0062195306975814744,-0.008671050219261095,-0.012430874051746921,-0.016949255631636483,-0.02079002075797913,-0.033535044485548574,-0.0012159956821708763
0.08582632,-0.0068665390798525704,-0.0095093365693145644,-0.0135429463928841,-0.018249855879439648,-0.022129775116974323,-0.034819610021201701,-0.0022708142333779657
0.08587696,-0.0074902595376227146,-0.010315546065671612,-0.014605725885395878,-0.019485666132866432,-0.023396596727632838,-0.035945431272113713,-0.0031961058335111328
0.08592759,-0.0080891371671038236,-0.011088032366232944,-0.015617424223106153,-0.020653641953191415,-0.024587713182380101,-0.036918365742668692,-0.0040091842912862233
0.08597823,-0.0086599555493634146,-0.011823216190968436,-0.016573880243901745,-0.021748027457440429,-0.02569705463455544,-0.03773886738135504,-0.0047277384600369378
0.08602886,-0.0092007263380923451,-0.012519064465726457,-0.01747343464035182,-0.022766772655937732,-0.026722812963047873,-0.038415575809774317,-0.0053704135522377391
0.0860795,-0.0097089078400016075,-0.013172767526104098,-0.018313480190994033,-0.023706897693388181,-0.02766192934070854,-0.038955218716482803,-0.0059562941804323713
0.08613013,-0.010181687725725721,-0.013781102348032787,-0.019091159386136557,-0.024565652022139953,-0.028511714546768242,-0.039365778901927467,-0.0065050477585899373
0.08618077,-0.010616039941511619,-0.0143406109889037,-0.019803557549620564,-0.025340749861808884,-0.02927008714626942,-0.039656011727941143,-0.0070335344813073561
0.0862314,-0.011008865627995204,-0.014847809918779912,-0.020448012848196778,-0.026030705993157939,-0.029935984934479888,-0.039835501839416615,-0.0075550314453549962
0.08628204,-0.011355925252234809,-0.015297887437949043,-0.021020528285289015,-0.026633149158221729,-0.030507666043861105,-0.03991389170701147,-0.0080793909697291985
0.08633267,-0.011652095200276574,-0.015685037845966143,-0.021516093732825304,-0.027145115345140875,-0.030983035936152054,-0.039897835030753989,-0.0086090898248064873
0.08638331,-0.011891083021563888,-0.016002025045276955,-0.021928095207894866,-0.027562360055910569,-0.031358892725597512,-0.039793676164393721,-0.009144337844775214
0.08643394,-0.012065789292881282,-0.016240548675336051,-0.022248637344251823,-0.027879717712291446,-0.031631356613710783,-0.039606560891516387,-0.0096789010180527504
0.08648458,-0.012168483668423031,-0.016391304348902187,-0.022468067935151881,-0.028090381340981727,-0.031795015809430352,-0.039338221556632864,-0.010201364710521629
0.08653521,-0.012192143760435778,-0.016445647669155631,-0.022576984276945489,-0.028187565332213088,-0.031844785339786269,-0.038988384854938343,-0.010693919397662458
0.08658585,-0.012130680187378525,-0.016395720180279301,-0.022566205216506388,-0.028164463823011104,-0.031775576224281357,-0.038556974681779613,-0.011139361424432222
0.08663648,-0.011980003228311073,-0.01623575755341311,-0.022428376424202708,-0.028015653541760478,-0.031583756456419219,-0.038043759594858728,-0.011516133690811938
0.08668712,-0.011738108335668834,-0.01596219978061093,-0.022157933135384923,-0.027736722213971512,-0.031266465559410227,-0.037447073563825498,-0.011803901768739047
0.08673775,-0.011405506622242774,-0.015574267063707053,-0.021751816218129862,-0.027324827772464786,-0.030822120294004818,-0.036765795559995602,-0.011983703669767197
0.08678839,-0.010985338658755769,-0.015074264073043016,-0.021210037481161077,-0.026779211268666971,-0.030250795729036266,-0.035999088090973089,-0.012037238871824025
0.08683903,-0.010483380474503706,-0.014467627188771608,-0.020535764369210785,-0.026101384842053665,-0.029554345551570008,-0.035147583999623866,-0.011950190693554193
0.08688966,-0.0099074915811714591,-0.013762404249850523,-0.019735299620997356,-0.025295177262213617,-0.028736338790035891,-0.034212605422818988,-0.011713388476288777
0.0869403,-0.0092678019177551245,-0.012969448295949492,-0.018818062322505807,-0.024367204238463301,-0.027802626211816978,-0.033198492324026052,-0.011322901076227923
0.08699093,-0.0085765769692865163,-0.012102504221077127,-0.017797091971242518,-0.023327413149910565,-0.026761920278717044,-0.032111526933989984,-0.010778275972232607
0.08704157,-0.0078465052028436379,-0.011176294085876079,-0.016686855140349365,-0.02218727900607334,-0.025624140263600891,-0.030959646379302132,-0.010083780088236079
0.0870922,-0.0070911686356395862,-0.010206688102276595,-0.015503849154770537,-0.020960554647882504,-0.024401315368695643,-0.029753275034351649,-0.009248438421899657
0.08714284,-0.006325068097521756,-0.0092113817881907256,-0.014267064856692479,-0.019663910291248143,-0.023108365011960674,-0.028505705622872839,-0.0082845528009770422
0.08719347,-0.0055620263192517486,-0.0082077747098499472,-0.012995694700475763,-0.018314634591330908,-0.021760920090609988,-0.027231646502766715,-0.0072067737303528907
0.08724411,-0.0048154152901908089,-0.0072132936867001394,-0.011709756877974271,-0.016931406176463611,-0.020376203312551099,-0.025947200342214739,-0.0060312798153140598
0.08729474,-0.0040966241937753977,-0.0062434487852696917,-0.010427844065701504,-0.015531949607345342,-0.018970734647895907,-0.02466793390165118,-0.0047744397889440612
0.08734538,-0.0034157039829841684,-0.0053126872756422711,-0.0091683380079910781,-0.014134355631732475,-0.017561614480287251,-0.023409905880904882,-0.0034531649249559572
0.08739601,-0.0027803055715575915,-0.0044329492503643406,-0.0079475635271625076,-0.012755098545980559,-0.016164527233209054,-0.022186835616183474,-0.0020822263488526338
0.08744665,-0.002195786776949156,-0.0036136034619893755,-0.0067796529883181614,-0.011408949271539029,-0.014793653728951521,-0.021010999455098281,-0.00067429007085937666
0.08749728,-0.0016656819635029398,-0.0028618680485498166,-0.0056769886652631284,-0.010109352515702892,-0.013461809987207581,-0.019891087669727379,0.00075811727258700071
0.08754792,-0.0011907464788686014,-0.0021815814328198426,-0.0046488374728060342,-0.0088674451964283647,-0.012179818205652268,-0.018834446514817794,0.0022070123296242259
0.08759855,-0.00076902395241914396,-0.0015730760803956518,-0.003700688895639361,-0.0076909322467039916,-0.010954985371811434,-0.017843659362350234,0.0036662465255669872
0.08764919,-0.00039878239583554314,-0.0010354878724465782,-0.0028362711311731661,-0.0065861669288833236,-0.0097932882240604827,-0.016918438577576869,0.0051327224254415962
0.08769982,-7.4968534541535972e-05,-0.00056372272019022333,-0.0020540043470753809,-0.0055543999483102426,-0.0086956215108343546,-0.016053196251497672,0.0066046759445592719
0.08775045,0.00020982401954297263,-0.0001491848536690061,-0.0013475765156769021,-0.0045923120789709776,-0.0076584191223584772,-0.015237790133723565,0.0080845822503672095
0.08780109,0.00046432584926377446,0.00021921863005207581,-0.00070700139343406513,-0.003693137980945926,-0.0066748980074020931,-0.014457212401352639,0.0095777268382193671
0.08785172,0.00069799323144985326,0.00055422125900424181,-0.00011928134709578207,-0.0028470349668149337,-0.0057354873233824554,-0.013694628047449307,0.011091081062956745
0.08790236,0.0009203413362263473,0.00086907166756893981,0.00043034030295645298,-0.0020421566209382811,-0.0048289540386917615,-0.012931821079076521,0.012631953920993802
0.08795299,0.001140218590699192,0.0011764121961885664,0.00095699621291368614,-0.0012658617600502862,-0.0039436191610680814,-0.012150747937272326,0.014207573535119512
0.08800363,0.0013647660903163218,0.0014866519691810534,0.0014736363027489123,-0.00050774221329034214,-0.0030706053608433826,-0.01133651911415233,0.015822829716381472
0.08805426,0.0015992502728452002,0.0018075636881297154,0.0019904867803772525,0.00024020846763213039,-0.0022038194952860961,-0.010478694101223523,0.017478749641849346
0.0881049,0.0018465752035804906,0.0021436862864825817,0.0025140770499246317,0.00098265724359769221,-0.0013408070958020205,-0.0095714118029351994,0.019173837114071168
0.08815553,0.0021077838313639527,0.0024969312539016896,0.0030478411730252781,0.0017217612980058572,-0.00048162360724050488,-0.0086134065843299391,0.020904325006622416
0.08820617,0.0023818946022185076,0.0028663674891387324,0.0035914482424352439,0.0024559802511482033,0.00036992223161490213,-0.0076091900101272966,0.022662973859139214
0.0882568,0.0026668257233940749,0.0032494897907441997,0.0041424702399533615,0.0031819668704349351,0.0012083974387205485,-0.0065665518233361218,0.024441041724961018
0.08830744,0.0029593198768956136,0.0036422090324708732,0.0046960678047277011,0.0038936911542882735,0.0020256621926231337,-0.0054975419725110056,0.026222357130178345
0.08835807,0.0032561089510524267,0.0040404467766689857,0.005247355950387618,0.004585244358334347,0.0028139661365884573,-0.0044173436725032413,0.027988929357602148
0.08840871,0.0035555553117913052,0.0044423769764801845,0.0057945172990258621,0.0052544916829933754,0.0035699415498911956,-0.0033351181429487741,0.029731040098914155
0.08845934,0.0038575701529156778,0.0048482223035954649,0.006338402569386949,0.0059023164086789712,0.0042935526620724654,-0.0022590041516264928,0.031437071826996281
0.08850998,0.0041640829169488115,0.0052610897987231207,0.0068839283293802792,0.0065344601075661354,0.0049901078943131076,-0.0011909356808821117,0.033098785365883544
0.08856061,0.0044796107312094473,0.0056874303770531416,0.007440541195198179,0.0071620598431194529,0.0056708016137664453,-0.00012683431527606495,0.034712277829308601
0.08861125,0.004809811756126001,0.0061350929348315229,0.0080197265051420233,0.0077990428758679398,0.0063499276819007026,0.00093977278264648773,0.036273164455042126
0.08866188,0.0051625456894404493,0.0066146630958701328,0.0086367194478657993,0.0084642435135858975,0.0070472596747943664,0.0020217883900051203,0.037782339765207992
0.08871252,0.0055460126689084177,0.007136917181584275,0.0093070351892143403,0.009177586762627277,0.0077840625674899955,0.0031344205658627965,0.039240656920957698
0.08876315,0.0059685402039065319,0.0077123938085201342,0.0100456988890558,0.0099591714722647474,0.0085821777882285552,0.0042941511119459104,0.040650009013787403
0.08881379,0.0064370342982562733,0.0083493046828994246,0.010864374730236343,0.010826019931698395,0.0094607038636403528,0.0055150036269513789,0.042011113977166212
0.08886442,0.0069568008185430675,0.0090533526588911922,0.011770957911364392,0.011791293275471206,0.01043513499894006,0.0068101671971657167,0.043327421693869175
0.08891506,0.0075304106756212963,0.0098262818768820939,0.012767597231900792,0.012861788844665623,0.011514726932829514,0.0081872066651196285,0.044595111382658342
0.08896569,0.0081570166634210954,0.01066515045481729,0.013849765438714818,0.01403652401705879,0.012700953141434306,0.0096457071836792817,0.04580824752703147
0.08901633,0.0088325648895217594,0.011562600965349643,0.015006690807792893,0.015306835643272487,0.013987475886638285,0.011179770815441241,0.046958496147904955
0.08906696,0.0095486615174783379,0.012505705711874895,0.016220038956233172,0.016654594919548009,0.015358172863971344,0.012774152349584303,0.048033485569673198
0.0891176,0.010293065186674916,0.013476926815041682,0.017465399481289178,0.018053568697145715,0.016788306765598785,0.014404516102370519,0.049016565388596028
0.08916823,0.011050822491648661,0.014455671073673787,0.018714538033852819,0.019471917395537549,0.018246911068361717,0.016041293299245078,0.049890256302679896
0.08921887,0.011805020158971056,0.015419361044311202,0.019936991445884823,0.020874075548588528,0.019698561773568071,0.01765172171190045,0.050639199373871499
0.0892695,0.012536521876994286,0.016343165154115529,0.02109994661105271,0.022220808949128281,0.021103334759844182,0.019198365408522575,0.051248249105405499
0.08932014,0.01322514036318229,0.017201666888011918,0.022170690510084863,0.023472372915419204,0.022420081042863485,0.020643151228668329,0.051700912457321953
0.08937077,0.013849899253279202,0.017969032638048811,0.023116620831042552,0.024588444164259808,0.023606051448014777,0.021944785067310266,0.051982857669314542
0.08942141,0.014390195470338076,0.018620641871452751,0.02390761328070963,0.025531526128273765,0.024620837212974339,0.023064683863856329,0.052084038602150044
0.08947205,0.014826483369022012,0.01913376241947766,0.024516726007603379,0.026267904032208238,0.025427411763481123,0.023967129661200515,0.051994984317227891
0.08952268,0.01514051333750875,0.019487726598516525,0.024920330293523224,0.026767901502771065,0.025992474789244983,0.024619360282081396,0.051708035118820384
0.08957332,0.015317077957932045,0.019665922224096181,0.02510034313884623,0.02700871050228161,0.026289696049293172,0.024994775038260607,0.051219535072963882
0.08962395,0.0153442975706981,0.019656147066906549,0.025044346419906389,0.026974470008596148,0.026299885104482799,0.025072489263725555,0.050529594020261206
0.08967459,0.015214743121670645,0.019451488764994647,0.024746533628118118,0.02665736566171184,0.026012286434408574,0.024839206648734388,0.049641337440437319
0.08972522,0.014925987048664574,0.019051177669044329,0.024208576027250076,0.026058507892054633,0.025425649804839225,0.024290260843644093,0.048561538627914777
0.08977586,0.014481536839303876,0.018460745642662698,0.023439056928528313,0.025187391508822793,0.024547774899889852,0.023428840393646466,0.047299664535285724
0.08982649,0.013890417772822381,0.017691914635767223,0.022453596603652662,0.024061854631504325,0.023395603925490768,0.022266768994306969,0.045869571166744109
0.08987713,0.013166931278145078,0.016762438503757679,0.021274229143068271,0.022707329442655563,0.021994491122860876,0.020824578871672623,0.044288690063287089
0.08992776,0.012329305933911176,0.015693882994758861,0.019926823184248744,0.021153928309208741,0.020375244773366732,0.019128231454296488,0.042571363754498631
0.0899784,0.011398967945591885,0.014511172215896045,0.018440352548692134,0.019435374471563752,0.018572989566702308,0.017208315126743829,0.040735404230190439
0.09002903,0.010399474570190227,0.013241465189077383,0.016845808482683161,0.017587775997409967,0.016625915503061982,0.015100028998381979,0.038799231059002362
0.09007967,0.0093530657304804147,0.011910157394776723,0.015171460747573924,0.015644069113548056,0.014569371305215802,0.012837012947127514,0.036775256859754156
0.0901303,0.0082812128302381695,0.010541858514537974,0.013444277177791347,0.013635605854801326,0.012437473704150164,0.010452816020931859,0.034674858576077022
0.09018094,0.0072020760364466859,0.0091575007332262218,0.011686904595328998,0.011588657967757234,0.010259344176933116,0.0079785001626787901,0.032506725721387499
0.09023157,0.0061308952537193675,0.0077750414473862018,0.0099188087344815254,0.0095257059522699684,0.0080603746137407582,0.0054430340818190093,0.030278699332209814
0.09028221,0.0050787348368318734,0.0064080152657839578,0.0081547390340049493,0.0074635699108865968,0.0058601020155964476,0.0028718781148885609,0.027996010016509768
0.09033284,0.0040534749755576638,0.0050666583986634702,0.0064060837640245553,0.0054149867282515998,0.0036736825497343615,0.00028660989480480941,0.025663424251540196
0.09038348,0.0030601495497337211,0.0037582631877440056,0.0046814550410736056,0.0033892286771389718,0.0015124158970212932,-0.0022933593535239809,0.023287237702427417
0.09043411,0.0021016557311836622,0.0024879988413528827,0.0029878563318822041,0.001393485672044232,-0.00061489828065601666,-0.0048498733935481526,0.020879279936017667
0.09048474,0.0011787643134531607,0.0012586833464680147,0.0013302758440157784,-0.0005675000620955111,-0.0027024365877177971,-0.0073676681500083703,0.018451168196802877
0.09053538,0.00029133030570699901,7.2136335289426637e-05,-0.0002866503624385354,-0.0024892702590741315,-0.0047450340554380764,-0.0098311829331747206,0.01601949265073703
0.09058601,-0.0005620840227587154,-0.0010715195306290751,-0.001859796061007737,-0.0043688047472140576,-0.0067393843954628805,-0.012227701563400148,0.013604207109742864
0.09063665,-0.0013834691004065746,-0.0021730017881462175,-0.0033865729907568828,-0.0062031481409712142,-0.0086824986564083256,-0.014545071307811474,0.01122926105431
0.09068728,-0.0021755957748530183,-0.0032342791725470782,-0.0048656971694459291,-0.0079900613663897654,-0.010572238091439909,-0.016773153090118495,0.008918241218023204
0.09073792,-0.0029419161373284708,-0.0042585554397910601,-0.0062974340060164436,-0.0097282987726575332,-0.012407551238514065,-0.018904172166201688,0.0066923689053049185
0.09078855,-0.0036863185994887786,-0.0052500064625888264,-0.0076835240168506933,-0.011417552112467788,-0.014188312150683027,-0.0209324141157754,0.0045726831778808222
0.09083919,-0.0044122080891279393,-0.0062126911863029568,-0.009026116786630331,-0.013057452111347283,-0.015914239031438321,-0.022853865170314073,0.0025811437055260032
0.09088982,-0.005122465236141259,-0.0071504553084440082,-0.010327875806592097,-0.014647982987131008,-0.017585304722408397,-0.024666566094201377,0.00073413231181174675
0.09094046,-0.005819135892433925,-0.0080664647513477572,-0.01159153818380548,-0.016189335769789523,-0.019201595251519706,-0.026370117769078889,-0.00095396467963196861
0.09099109,-0.0065024185967272434,-0.0089615507173468629,-0.012817548432910698,-0.017679192722100352,-0.020760397477302517,-0.027962180576936817,-0.0024741482499887717
0.09104173,-0.0071712615716374942,-0.0098353545762889585,-0.014005717005100412,-0.019115106967184211,-0.022258829159142988,-0.02944248054335652,-0.0038187702431641945
0.09109236,-0.0078223831083118998,-0.01068473449536555,-0.015152942457737052,-0.020491858423417383,-0.023691062741235294,-0.030808144622871479,-0.0049853245881664801
0.091143,-0.008451713040416961,-0.011505502335108157,-0.016255295260303233,-0.021803951737144327,-0.025050999044164517,-0.032057444773451932,-0.0059782610134892378
0.09119363,-0.0090541150116751918,-0.012291938105999493,-0.017307152302775533,-0.023044521369791023,-0.026331160119975869,-0.033187933531456298,-0.0068026728871291506
0.09124427,-0.0096244757741322014,-0.013038147076834716,-0.018302791188280904,-0.024207108508993384,-0.027524589387041984,-0.034198187063951224,-0.0074686807036107167
0.0912949,-0.010157324851116853,-0.013737540517527687,-0.019235507386948583,-0.025284605901168811,-0.028623826595336625,-0.035086694669883234,-0.0079893716158982164
0.09134554,-0.010647510867127757,-0.014383768145443399,-0.020098722493661014,-0.02627054865446115,-0.029622292073001745,-0.035853151682479066,-0.0083797375204142203
0.09139617,-0.011089783428247093,-0.014970229930675424,-0.020886139617276173,-0.027159231954617162,-0.030514424216253604,-0.036498318259652926,-0.0086580052898286297
0.09144681,-0.01147928955124328,-0.015490816653194267,-0.021591698119314485,-0.027945874988913363,-0.031295875714672773,-0.037023905236651389,-0.0088409635864641206
0.09149744,-0.01181005327102224,-0.015937953048931655,-0.022206289327484426,-0.028622382183254084,-0.03195918125341865,-0.03742791124889093,-0.0089452283923434142
0.09154808,-0.012076812968334943,-0.016304990611232643,-0.022722903542961498,-0.029183917451004134,-0.032500624387080138,-0.037712463462385062,-0.0089856145396427847
0.09159871,-0.012273572665618094,-0.016584273341475116,-0.023133311403052529,-0.029624675923060641,-0.032915687870817507,-0.037877942093906519,-0.0089753795926543513
0.09164935,-0.012394649849627367,-0.016768448458926395,-0.023429727817771778,-0.029939963639628597,-0.033201159879782671,-0.037925159154545265,-0.0089225746812321913
0.09169998,-0.012434653479457101,-0.01685028744016942,-0.023603528643007278,-0.030124048078060541,-0.033352987588945962,-0.037853715855543729,-0.0088321753566997091
0.09175062,-0.012389431567394651,-0.016823920453785213,-0.023646843298022472,-0.030171658757417012,-0.03336767421559577,-0.037662966846815769,-0.0087046557902286624
0.09180125,-0.0122564362299129,-0.016685260372952537,-0.023553141142493586,-0.030078338779528993,-0.033242537846139196,-0.037352174166563244,-0.0085373995144909336
0.09185189,-0.012035196500200716,-0.016432681557444512,-0.023318231190558002,-0.029841276196979648,-0.032976410369120322,-0.036921285563824874,-0.0083255513649654611
0.09190252,-0.011727594214042784,-0.016067393365233166,-0.02294090227343825,-0.029459854559623945,-0.032570109491235129,-0.036371556572496508,-0.0080637380225210276
0.09195316,-0.011337876572873454,-0.01559352337601793,-0.022423188910040054,-0.028935813039309092,-0.032026485226397686,-0.035705383474979445,-0.0077459441203530897
0.09200379,-0.010872623591952858,-0.015018057542131267,-0.021770435665147195,-0.028273255800309746,-0.03135029664888965,-0.034926582998393331,-0.0073646758996947781
0.09205443,-0.010340447700751747,-0.014350621955078309,-0.020991515396151107,-0.027479271411364171,-0.030548806194191255,-0.034041172765521495,-0.0069147582691487311
0.09210506,-0.0097518319052808076,-0.013603324442379269,-0.020098453133088001,-0.026563599178959493,-0.029631446860908843,-0.033057122033440134,-0.0063905809465151578
0.0921557,-0.0091187177173260112,-0.012790243627460949,-0.019106048445737867,-0.025538543635283892,-0.028609708245458308,-0.031984370749928381,-0.0057892433862423189
0.09220634,-0.0084541945852790283,-0.011927168650091448,-0.01803163213199304,-0.024419148956719275,-0.027497457645514124,-0.030835255385075068,-0.0051103782215526986
0.09225697,-0.0077717315751868465,-0.011030766166482487,-0.016894370922452343,-0.023222597263561073,-0.026310412456251077,-0.029624325291246888,-0.0043544787386648465
0.09230761,-0.007084494856895795,-0.010117596420545764,-0.015713250283457769,-0.021966053874924178,-0.025064121994984406,-0.0283660299324805,-0.0035257492991505636
0.09235824,-0.0064052684232322708,-0.009204361063472305,-0.014508767717504973,-0.020668869468487398,-0.023776331278659139,-0.027077285561257165,-0.0026310898593578172
0.09240888,-0.0057458525012477439,-0.0083069213718594236,-0.013300978683953468,-0.019350601586400083,-0.022465058214153885,-0.025775553302458031,-0.0016797484267739721
0.09245951,-0.0051160148717654189,-0.0074392099473632439,-0.012108187225910279,-0.018029447338717829,-0.021147144276881892,-0.024477060839014162,-0.00068090585858919528
0.09251015,-0.0045234094403270638,-0.0066129754929726437,-0.010946705960217684,-0.0167218924170063,-0.019837937450337365,-0.023196411856458363,0.000357695801280037
0.09256078,-0.0039733284021544043,-0.0058373601080262804,-0.0098304535877208644,-0.015442343269583818,-0.018550955653163018,-0.02194648185277559,0.0014240346167905347
0.09261142,-0.0034688924986047737,-0.0051190044135289488,-0.0087710531276077447,-0.014203263199469225,-0.017298004669368233,-0.02073790969569745,0.0025089825033282002
0.09266205,-0.0030116159747469243,-0.0044620782936557564,-0.0077773888740291916,-0.013014601678858291,-0.016088577026570711,-0.019578970581344033,0.003601405853430422
0.09271269,-0.0026009658901261414,-0.0038682902138024292,-0.0068557365998518863,-0.011884025595083652,-0.01493002492265439,-0.018475414641321436,0.0046926193391726885
0.09276332,-0.0022342386314778561,-0.003336484404554735,-0.0060090938159584814,-0.010816335496387103,-0.013827029008271541,-0.017430001280899776,0.00577652458517206
0.09281396,-0.0019072903176521659,-0.0028629324865021163,-0.0052372002239102159,-0.0098135082172688196,-0.01278167027350998,-0.016442880314197481,0.0068500565322452082
0.09286459,-0.0016143876367373422,-0.0024411842557494718,-0.0045359009278967879,-0.0088736783414502928,-0.011792236054915306,-0.015510228772945346,0.0079148601335215455
0.09291523,-0.0013488950253486992,-0.0020630371046605703,-0.0038982818048129229,-0.007992482534309878,-0.010854651365123744,-0.014625368979491907,0.0089730639014750334
0.09296586,-0.001103532579523385,-0.0017189162800877388,-0.0033149336867290759,-0.0071631737704102522,-0.0099626066224209678,-0.013779407048545734,0.010028888756697878
0.0930165,-0.00087079498642345901,-0.0013985168320010863,-0.0027745977175298374,-0.0063771178539016524,-0.0091080575599562751,-0.012961684197404618,0.011091126604738686
0.09306713,-0.00064368573696984958,-0.001091884757663996,-0.0022656315457129195,-0.0056253731304465046,-0.0082828976232332992,-0.01216145873344157,0.012164243412855966
0.09311776,-0.00041605620149465824,-0.00078996324660358832,-0.0017766535488309739,-0.0048990145526076143,-0.0074791956083169516,-0.011368651449620383,0.013255871804111259
0.0931684,-0.00018302266849280654,-0.00048529903308135435,-0.0012976581169587467,-0.0041902728480822833,-0.0066903536258944955,-0.010575010281357836,0.014371892021798165
0.09321903,5.8437139758737186e-05,-0.00017289319665810113,-0.00082133396889123335,-0.0034940037699160019,-0.0059126105803378954,-0.0097754162674767858,0.01551513945709233
0.09326967,0.00030929380189500448,0.00014949495495357213,-0.00034371177559023057,-0.0028084584258315261,-0.0051458250776858054,-0.0089690420927827988,0.016683667109127262
0.0933203,0.00056940796720633615,0.00048250887234336853,0.00013729713470239809,-0.0021331638475516894,-0.0043910212271129814,-0.0081566773167929627,0.017874144850306677
0.09337094,0.00083713169201804906,0.00082468191444588616,0.00062086716544202248,-0.0014706960356685797,-0.0036523802493305464,-0.0073426776123807769,0.019081235092646715
0.09342157,0.0011101824031569296,0.0011735975164427999,0.0011047344904862812,-0.00082493531659820984,-0.0029353304803088212,-0.0065330242902879232,0.020298644260453382
0.09347221,0.0013861461338155758,0.0015265962861809408,0.0015861521482540709,-0.0002000776483897579,-0.002245518103012799,-0.0057343956085998387,0.021517897805695897
0.09352284,0.0016631882303487452,0.0018817363158118144,0.0020632275967968688,0.00040088997929003706,-0.0015871809340050323,-0.00495243084803439,0.022730976933110304
0.09357348,0.0019408741902846771,0.0022388919440341688,0.0025365073385823175,0.00097811308315576837,-0.00096108981456544465,-0.0041897045547065869,0.023935673154474979
0.09362411,0.0022204783369189195,0.0026001478733104432,0.0030094658792764245,0.0015353923942039677,-0.00036403930610654596,-0.0034449930056159204,0.025130588832093487
0.09367475,0.0025046335998197898,0.0029693650476167793,0.003488143399085437,0.0020799847459010493,0.00021097164204230464,-0.002713581501439397,0.026316376762111703
0.09372538,0.0027978313296984011,0.003352853270686993,0.0039820086874397705,0.0026237991387209753,0.00077609891728364425,-0.0019855790868420894,0.027497438480142446
0.09377602,0.0031062231777366205,0.0037589677956833311,0.0045033222132816499,0.0031827536117083324,0.001347975028531477,-0.0012466454256021245,0.028680052996819607
0.09382665,0.0034370833523868364,0.0041973493978645915,0.0050660749588625313,0.0037755965452395605,0.0019465277807041953,-0.00047913053623188824,0.02987115754615504
0.09387729,0.0037984906445519898,0.0046784422929690341,0.0056852493563833055,0.0044230239970329023,0.0025941001645377148,0.00033715255582447701,0.031081079814161874
0.09392792,0.004198531010480286,0.0052124088424851138,0.0063752532157480904,0.0051457805466000126,0.0033134906904433528,0.0012229763335805284,0.032315428591893645
0.09397856,0.004644968566883281,0.0058086759401653337,0.0071491582612438261,0.0059634833172997745,0.0041266969960035886,0.002198579378502619,0.033580807336325673
0.09402919,0.0051437865762834966,0.0064740380151260364,0.0080161462399483199,0.0068914962761539057,0.0050516501302586107,0.0032802410066022679,0.03488172980348192
0.09407983,0.0056993283237875688,0.0072129053797490832,0.0089818369360053253,0.0079409932915806957,0.0061022195598747506,0.0044806073110721656,0.036218006695801823
0.09413046,0.0063130299194860025,0.0080256869705529303,0.010046170710728657,0.0091163105309860597,0.0072854001477177192,0.0058054545249985523,0.0375796087117111
0.0941811,0.0069832961120483896,0.0089087171584146113,0.011203398214655831,0.010414618493767637,0.0086008120887327844,0.007253716851864031,0.038953736961138415
0.09423173,0.0077059652987851654,0.0098550792779000477,0.012443318521083654,0.011827071541266266,0.01004172375313526,0.0088181689830056278,0.040323957425401812
0.09428237,0.0084735209643397678,0.010853735535717474,0.013750259779112428,0.013337515902963453,0.01159360437823714,0.010484036725006921,0.041670463558188015
0.094333,0.0092747799049842372,0.011889118265901588,0.015102660365187374,0.014921768592455347,0.013233164144079384,0.012227924519789197,0.042965093001987323
0.09438364,0.010095894549172712,0.012942525216981107,0.01647506755922297,0.016549915168909642,0.014930603975537762,0.01401999511389922,0.044179668741290701
0.09443427,0.010921228608852453,0.013993334201420236,0.017839889285103029,0.018188460995717321,0.016651735979186226,0.015826349320850218,0.045288295120355683
