Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
0.89142917,4.6067781535730288e-05,5.7437798597944249e-05,7.8321704649674396e-05,0.00010674684223954746,0.000136474785171383,0.00016162840742955123,0.00015175298217530117
0.89147981,4.5784213055598494e-05,5.7097226501831199e-05,7.7967403906415469e-05,0.00010641183308903227,0.0001361592102211981,0.00016131640468972709,0.00015136020165101475
0.89153045,4.5481727875605872e-05,5.6730106384486521e-05,7.7580370498316284e-05,0.00010604200350551435,0.00013580800103888015,0.00016097126382250311,0.00015093355848377066
0.89158108,4.5162709441455546e-05,5.633946204388925e-05,7.7163903876982247e-05,0.00010564049927390767,0.00013542396926267077,0.00016059507360599026,0.00015047605064758891
0.89163171,4.4830347739789989e-05,5.5929322731440773e-05,7.6722434283954869e-05,0.00010521162835959087,0.00013501113220530561,0.00016019110339629696,0.00014999177878434751
0.89168235,4.44885748561909e-05,5.550467634819671e-05,7.6261499263380699e-05,0.00010476085460629826,0.00013457471946294066,0.00015976383994454783,0.00014948596786619543
0.89173298,4.4141978292867217e-05,5.5071385816044763e-05,7.5787671918355751e-05,0.00010429473993219713,0.00013412111317579947,0.00015931895782083912,0.00014896493584055145
0.89178362,4.3795570581530655e-05,5.4635935770092539e-05,7.5308300231856701e-05,0.00010382068808463112,0.000133657602607397,0.00015886309846929489,0.00014843587037886711
0.89183426,4.3454595021704069e-05,5.4205175482143282e-05,7.4831222396796958e-05,0.00010334666189214938,0.0001331921004159891,0.00015840360707980179,0.00014790656078056985
0.89188489,4.3124252811785621e-05,5.3785945199291002e-05,7.4364358512322865e-05,0.00010288076622543121,0.00013273271999013938,0.00015794812212765623,0.0001473849662788933
0.89193552,4.2809434459631963e-05,5.3384712184863494e-05,7.3915293370451792e-05,0.00010243082405526557,0.00013228734367738088,0.000157504151392292,0.00014687878029370934
0.89198616,4.2514482718098695e-05,5.3007245482543401e-05,7.3490887336373042e-05,0.00010200397528443921,0.00013186321229908092,0.00015707866197086644,0.00014639501758461593
0.89203679,4.22430137875701e-05,5.2658350944174223e-05,7.3096944632632837e-05,0.00010160633755488505,0.00013146658257685956,0.00015667773411200093,0.00014593966573751152
0.89208743,4.1997773771892891e-05,5.2341662852218818e-05,7.2737946000328113e-05,0.00010124273254823028,0.00013110245187238835,0.00015630628414120304,0.00014551743734590706
0.89213806,4.1780555081851038e-05,5.2059531919085009e-05,7.2416886790561914e-05,0.0001009165115952389,0.00013077436944062296,0.0001559678642892652,0.0001451315817470635
0.8921887,4.1592202900527493e-05,5.181303356102695e-05,7.2135263740191158e-05,0.00010062951618471411,0.00013048438454317475,0.00015566459881289854,0.00014478384173902234
0.89223933,4.1432571992091135e-05,5.1601959650215382e-05,7.1893054910074518e-05,0.00010038202222943028,0.00013023297271984617,0.0001553970999615515,0.00014447439279064976
0.89228997,4.1300559829225337e-05,5.1424880536801148e-05,7.1688790272145475e-05,0.00010017277850933687,0.00013001905897886573,0.0001551644809387151,0.00014420188243551864
0.89234061,4.1194231964611553e-05,5.127932663185019e-05,7.1519764767453037e-05,9.999919218989665e-05,0.00012984018395608771,0.0001549645072783214,0.00014396355071824221
0.89239124,4.1110945022177074e-05,5.1161971294913701e-05,7.1382258972198912e-05,9.9857535214944768e-05,0.0001296927111626571,0.00015479379603640343,0.00014375556947748001
0.89244187,4.1047579980651885e-05,5.1068963676048804e-05,7.1271899094462173e-05,9.9743324041928852e-05,0.00012957220581717667,0.00015464818115044419,0.00014357340021325124
0.89249251,4.1000461942859494e-05,5.0995870574398387e-05,7.1183689555853334e-05,9.965136490337512e-05,0.00012947348407325849,0.00015452275688112422,0.00014341179343971825
0.89254314,4.0965791638910964e-05,5.0938170763486934e-05,7.1112553333689625e-05,9.957634034567689e-05,0.00012939120602815184,0.00015441246235822458,0.00014326543423476396
0.89259378,4.0939599014893429e-05,5.0891238634857878e-05,7.105335895850345e-05,9.9512866306079029e-05,0.00012931993820466359,0.00015431213938776466,0.00014312902501943642
0.89264442,4.0917915592668009e-05,5.0850498307684696e-05,7.1001117850267651e-05,9.9455739084815812e-05,0.00012925440582639859,0.00015421677734133723,0.00014299753777278395
0.89269505,4.0896899698131855e-05,5.0811524013308926e-05,7.0951097300426077e-05,9.940006968748662e-05,0.00012918963364285703,0.00015412164878437777,0.00014286633275481454
0.89274568,4.087293190786986e-05,5.0770116945664744e-05,7.0898875422618834e-05,9.9341354462366952e-05,0.00012912102693969974,0.00015402238748075475,0.00014273124400481017
0.89279632,4.0842781814857319e-05,5.0722418558731531e-05,7.084041421592456e-05,9.9275564003985307e-05,0.000129044488134281,0.00015391510788355102,0.00014258867251574201
0.89284695,4.0803718330177291e-05,5.0665004657825764e-05,7.0772106049059961e-05,9.9199175511620845e-05,0.00012895647249481091,0.00015379646848610935,0.00014243564005227404
0.89289759,4.0753668442623519e-05,5.0595041856579664e-05,7.0690869997320647e-05,9.9109253062593818e-05,0.00012885409395485894,0.00015366379104652137,0.00014226988507363891
0.89294822,4.0691368665593178e-05,5.0510447696386571e-05,7.0594257948740759e-05,9.9003538056905007e-05,0.0001287352345605872,0.00015351518324731146,0.00014208996780087251
0.89299886,4.0616515860086099e-05,5.0410094404989184e-05,7.0480627757179805e-05,9.8880603879632282e-05,0.00012859869511888075,0.0001533497039585567,0.00014189540505132094
0.89304949,4.0529779668752788e-05,5.029387804218347e-05,7.0349211409943832e-05,9.8739892375382632e-05,0.00012844421937973974,0.00015316739506668835,0.00014168667743521356
0.89310013,4.043280711784958e-05,5.0162806473653611e-05,7.0200244889226843e-05,9.858181699417271e-05,0.00012827257379741778,0.00015296935901745889,0.00014146528328484698
0.89315077,4.0328026663712908e-05,5.0018962642871518e-05,7.0035019787905177e-05,9.840776912636017e-05,0.00012808552587670582,0.00015275773053152823,0.00014123368886346101
0.8932014,4.0218501184747736e-05,4.9865496894410029e-05,6.9855991208087493e-05,9.8220205568037939e-05,0.00012788590744874649,0.00015253572638828874,0.00014099536121787886
0.89325203,4.0107674675168727e-05,4.970638638651053e-05,6.9666709870019707e-05,9.8022575760368965e-05,0.00012767752016117024,0.00015230753805640555,0.00014075465056963846
0.89330267,3.9998999622996661e-05,4.9546106301393919e-05,6.9471592734932547e-05,9.7819106522956681e-05,0.00012746490074361472,0.00015207808594617942,0.00014051654143483607
0.8933533,3.9895693098615031e-05,4.9389285236388068e-05,6.9275689623468143e-05,9.7614614555982496e-05,0.0001272531132509454,0.00015185279984058348,0.00014028642932018996
0.89340394,3.9800500480413987e-05,4.924034597863176e-05,6.9084354285523923e-05,9.7414236372518658e-05,0.00012704747044564192,0.00015163732941189326,0.00014006983949956252
0.89345458,3.9715609508644926e-05,4.9103297602080383e-05,6.8902922849569249e-05,9.722316765515781e-05,0.00012685324999735923,0.00015143724447494561,0.00013987213377687871
0.89350521,3.9642639133924954e-05,4.8981500769203757e-05,6.8736343763776478e-05,9.704634572347496e-05,0.00012667537724852585,0.00015125770132074675,0.00013969819255234869
0.89355584,3.9582702522860762e-05,4.8877509906974188e-05,6.8588876131682586e-05,9.6888173211551491e-05,0.0001265181539853156,0.00015110315714940182,0.0001395521508252564
0.89360648,3.953654728249538e-05,4.8793107259558052e-05,6.8463930947866347e-05,9.6752354449128141e-05,0.00012638510831829142,0.00015097720180358903,0.00013943725320764494
0.89365712,3.9504692423856262e-05,4.8729445560331883e-05,6.8364065784190715e-05,9.6641855419620851e-05,0.00012627896989454669,0.0001508825218958375,0.00013935583923939998
0.89370775,3.9487545905603691e-05,4.8687220491023649e-05,6.8291073743606545e-05,9.6558940350252587e-05,0.00012620173214231446,0.00015082095559704255,0.0001393094187254295
0.89375838,3.948549644590069e-05,4.8666866205088354e-05,6.8246128088083512e-05,9.6505250681473191e-05,0.00012615474733499604,0.00015079359171508668,0.0001392987892411865
0.89380902,3.9498983927877562e-05,4.8668736318631015e-05,6.8229984056946484e-05,9.6481951202483682e-05,0.0001261388815149411,0.00015080092674427256,0.00013932422013467885
0.89385965,3.9528548487535994e-05,4.869325453523517e-05,6.8243224197506579e-05,9.6489933680663035e-05,0.0001261547397299955,0.00015084309781244833,0.00013938569014162482
0.89391029,3.9574881172536086e-05,4.8741080448094827e-05,6.8286504606851356e-05,9.65300480959266e-05,0.00012620289703833783,0.0001509201288729562,0.00013948314369903664
0.89396093,3.9638839346023954e-05,4.8813230821327927e-05,6.8360779004960788e-05,9.6603336317793368e-05,0.00012628414351450524,0.00015103218674308958,0.00013961675748889649
0.89401156,3.9721533638508072e-05,4.8911158693468637e-05,6.8467461985789434e-05,9.671122088234394e-05,0.00012639968041965022,0.0001511797965378309,0.00013978715850315916
0.89406219,3.9824343746403646e-05,4.9036754982445738e-05,6.8608483923557277e-05,9.6855594417408572e-05,0.00012655121983716928,0.00015136396646434785,0.00013999554092839349
0.89411283,3.994888128104497e-05,4.9192249552668948e-05,6.8786208245241623e-05,9.7038768131461705e-05,0.00012674094330029367,0.00015158617892228212,0.00014024364656378932
0.89416346,4.0096976858979073e-05,4.938011571075324e-05,6.9003306808471698e-05,9.7263369046126741e-05,0.00012697141435716222,0.00015184834242865111,0.00014053370050783515
0.8942141,4.0270549610797099e-05,4.9602839854927144e-05,6.9262469884132609e-05,9.7532060029153009e-05,0.0001272453111921099,0.00015215256485432663,0.000140868160013836
0.89426474,4.0471394645654866e-05,4.9862630730832232e-05,6.9566036933367474e-05,9.7847168510254687e-05,0.00012756505597168424,0.00015250082313433594,0.00014124936343444988
0.89431537,4.0700953951887183e-05,5.0161088106225559e-05,6.9915580064197708e-05,9.8210264141805715e-05,0.00012793239154470284,0.00015289457750202411,0.00014167912074075623
0.894366,4.0960174884885274e-05,5.0498934342717511e-05,7.0311559241432675e-05,9.8621800970556567e-05,0.00012834802375029963,0.00015333444268524976,0.00014215835525901367
0.89441664,4.124912788057669e-05,5.0875631092548849e-05,7.0752880562748385e-05,9.908066169641002e-05,0.00012881114806429964,0.00015381972642878632,0.00014268662365966937
0.89446728,4.156691768839301e-05,5.1289316528718488e-05,7.1236795035824183e-05,9.9584028267371598e-05,0.00012931929332856009,0.00015434826843867537,0.00014326193776263506
0.89451791,4.1911528576151299e-05,5.1736513403785774e-05,7.1758454188183197e-05,0.00010012690775388863,0.00012986782221869269,0.00015491591641077267,0.00014388023807206405
0.89456854,4.2279716164071656e-05,5.2212117165129074e-05,7.2311101277359796e-05,0.00010070228753471026,0.0001304500511395152,0.00015551660533056201,0.00014453546253874805
0.89461918,4.2667139389028914e-05,5.2709605025767855e-05,7.2886218144335162e-05,0.00010130125418872531,0.00013105733486027993,0.00015614239736788145,0.00014521959179074147
0.89466981,4.3068563049725186e-05,5.3221244464493242e-05,7.34737822078711e-05,0.00010191321715816558,0.00013167926459456785,0.00015678362646804554,0.00014592279775424069
0.89472045,4.3478014744269634e-05,5.3738421784711845e-05,7.4062720420352033e-05,0.00010252637127573317,0.00013230410602985558,0.00015742928299358573,0.00014663383281999251
0.89477109,4.3889027923464538e-05,5.4252076291709083e-05,7.4641493852808561e-05,0.00010312828787768026,0.00013291937287078157,0.00015806753509852369,0.00014734056332652023
0.89482172,4.4294920462281102e-05,5.4753176295496006e-05,7.5198757628897275e-05,0.00010370661002146632,0.00013351251513827242,0.00015868636761250012,0.00014803061556706954
0.89487235,4.4689137091293428e-05,5.5233226625980614e-05,7.5724043306037706e-05,0.00010424979305556597,0.0001340716632417098,0.00015927428099531626,0.00014869208800207188
0.89492299,4.5065593848866548e-05,5.5684734193042914e-05,7.6208387070473736e-05,0.00010474780486251253,0.00013458632916309014,0.00015982095536118418,0.00014931422787792503
0.89497362,4.5418990433803187e-05,5.6101657284713836e-05,7.6644924015173844e-05,0.00010519280373471446,0.00013504811046053465,0.00016031793694378939,0.0001498881236011768
0.89502426,4.5745079581467897e-05,5.6479619925980883e-05,7.7029175785768778e-05,0.00010557950459969075,0.00013545107550164593,0.00016075902414349288,0.00015040710469468681
0.89507489,4.6040855827963754e-05,5.6815996093303852e-05,7.7359160081837708e-05,0.00010590534790762927,0.00013579195550063962,0.00016114047421560688,0.00015086694550619381
0.89512553,4.6304681105212638e-05,5.7110185523697642e-05,7.7635587248478291e-05,0.00010617075164519356,0.00013607042673246137,0.00016146131659432609,0.00015126619442910348
0.89517616,4.6536255640461609e-05,5.7363395727352931e-05,7.78614778472495e-05,0.00010637876013449807,0.00013628880536866833,0.00016172307392269645,0.00015160589975469083
0.8952268,4.6736514885419092e-05,5.7578688305559443e-05,7.8042265530663954e-05,0.00010653516242094943,0.00013645221011680071,0.00016192995828744977,0.00015188980218452261
0.89527744,4.6907469051332324e-05,5.776064799079026e-05,7.8185345082729587e-05,0.00010664803319510092,0.00013656815563868133,0.00016208849507625279,0.00015212396696925482
0.89532807,4.7051974647879101e-05,5.7913944224534958e-05,7.8297883899303603e-05,0.00010672551630874937,0.00013664437448634688,0.00016220537678747683,0.00015231464411149636
0.8953787,4.71734618337913e-05,5.804364737359289e-05,7.838738421790232e-05,0.00010677633744134598,0.00013668937589795686,0.00016228806528466137,0.0001524688703372825
0.89542934,4.7275555735022681e-05,5.8155155973421815e-05,7.8461641536560928e-05,0.00010680968791664691,0.0001367123429700426,0.0001623447249792203,0.00015259440602163578
0.89547997,4.7361973650765152e-05,5.8253767862900833e-05,7.8528232716672949e-05,0.00010683462989990455,0.00013672253366823104,0.00016238366574175718,0.00015269917973749893
0.89553061,4.7436309384082411e-05,5.8344505396165967e-05,7.8594096168688884e-05,0.00010685959012096768,0.00013672875554939485,0.00016241285471074436,0.00015279079508903514
0.89558125,4.7501872263718047e-05,5.8431761537606267e-05,7.8665062230224642e-05,0.00010689175215717258,0.00013673873382766226,0.00016243931350065424,0.00015287592327382546
0.89563188,4.756140037554555e-05,5.8518828095646692e-05,7.8745363499067969e-05,0.00010693662338058368,0.00013675865161989531,0.00016246869086115141,0.00015295986655331954
0.89568251,4.7616843607573364e-05,5.8607776644306222e-05,7.8837579136394295e-05,0.00010699785472633054,0.00013679294158648966,0.00016250507734447776,0.00015304636825088142
0.89573315,4.7669268974992013e-05,5.8699381891863051e-05,7.8942464442952986e-05,0.00010707703212449445,0.00013684404388275949,0.00016255078599007334,0.00015313738115198031
0.89578378,4.7718775422158578e-05,5.879305657780649e-05,7.9058950140021932e-05,0.00010717367527918844,0.00013691237768106494,0.0001626063339626172,0.00015323305468809565
0.89583442,4.7764527238287011e-05,5.8886908324194687e-05,7.9184245205249164e-05,0.0001072853275181183,0.00013699638665539912,0.00016267050107782833,0.00015333179127546891
0.89588505,4.7804872131478362e-05,5.8977988171453249e-05,7.9314166071352111e-05,0.00010740789682831731,0.00013709284099714964,0.00016274062685363251,0.00015343054304186226
0.89593569,4.7837701019755045e-05,5.906270497136803e-05,7.9443640202674854e-05,0.00010753617970237048,0.00013719732165765321,0.00016281308322581398,0.00015352529728181375
0.89598632,4.7860632545108475e-05,5.9137144164118089e-05,7.9567122793117179e-05,0.00010766430618475435,0.00013730463349007429,0.00016288366388012037,0.00015361147667461355
0.89603696,4.7871222604891602e-05,5.9197400820985271e-05,7.9679035819267752e-05,0.00010778621620006454,0.00013740926132192754,0.00016294799603999428,0.00015368435918116237
0.8960876,4.7867197895814164e-05,5.9239879740496766e-05,7.9774157015929676e-05,0.0001078960815325982,0.00013750577416619979,0.00016300189357509894,0.00015373946303060172
0.89613823,4.7846948305130116e-05,5.9261821728131395e-05,7.9848226610198717e-05,0.00010798893943122218,0.00013758945962631913,0.00016304192224453774,0.0001537731116665927
0.89618886,4.7809421897892235e-05,5.9261213231381046e-05,7.9897926726601515e-05,0.00010806071662862523,0.00013765633614944226,0.00016306535751216448,0.00015378242144703318
0.8962395,4.7753560722682758e-05,5.9236230415818038e-05,7.9920359498271057e-05,0.00010810774367541053,0.00013770269580816514,0.00016306966937242279,0.00015376480430453283
0.89629013,4.7678855955765373e-05,5.9185811598694158e-05,7.9913626333489378e-05,0.00010812737719646421,0.00013772571811790046,0.00016305309534887384,0.00015371854547216647
0.89634077,4.7584872047502816e-05,5.9109021900979592e-05,7.9876164294885387e-05,0.00010811737380704112,0.00013772286783176127,0.00016301400366061755,0.00015364217828675711
0.89639141,4.7471385494040423e-05,5.9005208784680708e-05,7.9806852831085375e-05,0.00010807602475305793,0.00013769204557003767,0.00016295101923351972,0.00015353461694763232
0.89644204,4.7338112768565556e-05,5.8873744373379982e-05,7.9704700656562874e-05,0.0001080018478109369,0.00013763129774875435,0.00016286271362610263,0.00015339484257266992
0.89649267,4.7184651899975829e-05,5.8713994696614855e-05,7.9568781742496089e-05,0.00010789351461917745,0.00013753877850533383,0.00016274756228419363,0.00015322184392741286
0.89654331,4.7010496385314226e-05,5.8525319674194579e-05,7.9398188269187025e-05,0.00010774978794079887,0.0001374127226494665,0.00016260391500779088,0.00015301459306840169
0.89659395,4.6815120688080736e-05,5.8307084940218971e-05,7.9192072640639147e-05,0.00010756954303047059,0.00013725149111271719,0.00016243005632069727,0.00015277209302611548
0.89664458,4.6598111942135991e-05,5.8058838520149507e-05,7.8949774942085307e-05,0.00010735187170692071,0.00013705368835842282,0.00016222434437858396,0.00015249349140296473
0.89669521,4.635932320887959e-05,5.7780435072217428e-05,7.8671014201436596e-05,0.00010709626694611061,0.00013681835885454756,0.00016198543885046184,0.00015217829263634619
0.89674585,4.6099036086767492e-05,5.7472237791923943e-05,7.8356108449747358e-05,0.00010680283452423581,0.0001365451933866372,0.00016171253010140616,0.00015182658560716983
0.89679648,4.5818095623477013e-05,5.7135299662776243e-05,7.8006132340530812e-05,0.00010647245277371558,0.00013623468131668021,0.00016140551656875223,0.00015143915483132513
0.89684712,4.5518039477595353e-05,5.6771556419262298e-05,7.7623153889587676e-05,0.0001061070035799216,0.00013588833855090589,0.00016106524925275313,0.00015101764137178829
0.89689776,4.520116076443306e-05,5.6383915218374149e-05,7.7210337886922869e-05,0.00010570948865169674,0.0001355088260337989,0.00016069367249919153,0.00015056487061818833
0.89694839,4.4870546341949257e-05,5.5976278580233386e-05,7.6771968607130837e-05,0.00010528405567659795,0.00013509998375714672,0.00016029387786589271,0.00015008478714049545
0.89699902,4.4530045700730285e-05,5.5553527915943079e-05,7.6313453016618439e-05,0.00010483602457435017,0.00013466688040286848,0.00015987018535269673,0.00014958247624068355
0.89704966,4.4184173586562898e-05,5.512142730509972e-05,7.584124229774855e-05,0.00010437182637992033,0.00013421576037658827,0.00015942812344004942,0.00014906412640846624
0.89710029,4.3837901586636166e-05,5.4686399737224351e-05,7.5362600936239194e-05,0.0001038987809085805,0.00013375382467253351,0.00015897423476291471,0.00014853683585973421
0.89715093,4.3496452405084211e-05,5.4255262634144807e-05,7.4885321626164407e-05,0.00010342480233873686,0.00013328893936889367,0.00015851580685628358,0.00014800833756952348
0.89720157,4.3165045596977343e-05,5.3834877592654525e-05,7.4417339565048079e-05,0.00010295800950453903,0.00013282923538139081,0.0001580604858920626,0.00014748660793898952
0.8972522,4.2848619636688985e-05,5.3431773253034672e-05,7.3966306813044659e-05,0.00010250629030273423,0.00013238265835801167,0.00015761583378299775,0.00014697940781469428
0.89730283,4.2551598390773713e-05,5.305182547769504e-05,7.353920729036524e-05,0.00010207690658231194,0.00013195656524720901,0.00015718892494640706,0.0001464938820299609
0.89735347,4.2277688421650281e-05,5.2699963264137927e-05,7.3141991305095759e-05,0.00010167612105635109,0.00013155734787531639,0.00015678596652954566,0.00014603617917465761
0.89740411,4.2029743362707991e-05,5.23799641496093e-05,7.2779306825544344e-05,0.00010130892430594717,0.00013119016266398864,0.00015641202488617069,0.0001456111832798125
0.89745474,4.180965770885963e-05,5.2094315105251062e-05,7.245431087231134e-05,0.0001009788289668841,0.00013085871478500525,0.0001560707996180547,0.00014522230397160551
0.89750537,4.1618374186659665e-05,5.1844221126753478e-05,7.2168649176700329e-05,0.00010068782273754996,0.00013056519647483837,0.00015576454834456915,0.00014487141743624169
0.89755601,4.1455862227268359e-05,5.1629616766853684e-05,7.1922458959461236e-05,0.00010043633694529694,0.0001303102380770374,0.00015549402692838527,0.00014455883391832695
0.89760664,4.1321110853790461e-05,5.1449192069760881e-05,7.1714404087142191e-05,0.00010022325208709742,0.00013009289802528028,0.00015525847060528377,0.00014428331862390551
0.89765728,4.1212273137098989e-05,5.1300585354399134e-05,7.1541899670329038e-05,0.00010004609610944219,0.00012991084263283656,0.00015505576541910578,0.00014404220821201898
0.89770792,4.1126782539417508e-05,5.1180563677147772e-05,7.1401333161532057e-05,9.9901259983365136e-05,0.00012976055973098815,0.00015488264666722697,0.00014383179592076804
0.89775855,4.1061593675245471e-05,5.1085354697837856e-05,7.1288423679113873e-05,9.9784370735718253e-05,0.00012963773381124958,0.0001547350663000602,0.00014364766212098394
0.89780918,4.1013062952114179e-05,5.1010560209872131e-05,7.1198219273512072e-05,9.9690299499990945e-05,0.00012953725433940134,0.00015460819301510521,0.00014348462981183055
0.89785982,4.0977428990878876e-05,5.0951690788559547e-05,7.1125678849846935e-05,9.9613781927285449e-05,0.00012945384240700951,0.00015449703068578477,0.00014333744577875755
0.89791045,4.0950731819746064e-05,5.0904122009338734e-05,7.1065669549001215e-05,9.9549439955536078e-05,0.00012938207612452976,0.00015439643615818967,0.00014320081828097167
0.89796109,4.0928995432679487e-05,5.0863262482181028e-05,7.1013177110253281e-05,9.9492043812476408e-05,0.0001293166552247547,0.00015430137721045284,0.0001430696865898754
0.89801172,4.0908352716452788e-05,5.0824653137327534e-05,7.09634220749244e-05,9.9436644991513786e-05,0.0001292525433364391,0.00015420706783533474,0.0001429393395370645
0.89806236,4.0885143232910828e-05,5.0784053426932793e-05,7.0911928591862487e-05,9.9378668725337945e-05,0.00012918506944675762,0.00015410906684189718,0.00014280551715798907
0.89811299,4.0856078016610658e-05,5.0737549257248704e-05,7.085459588311501e-05,9.9314004127816556e-05,0.00012911004559722954,0.00015400339726608591,0.00014266451287089772
0.89816363,4.0818360006272163e-05,5.0681660734982493e-05,7.0787760289628263e-05,9.9239058414924688e-05,0.00012902385066491712,0.0001538866404010876,0.00014251325852299724
0.89821427,4.0769831249192704e-05,5.061348118406045e-05,7.0708276118581302e-05,9.9150819423364202e-05,0.00012892351339788364,0.00015375603076646493,0.00014234939814132856
0.8982649,4.0709128231184032e-05,5.0530836599550316e-05,7.061361939807944e-05,9.9046945356147639e-05,0.00012880682121525528,0.00015360957980169485,0.0001421713920052564
0.89831553,4.0635831032748428e-05,5.0432486236903823e-05,7.0502054662702082e-05,9.8925913966116459e-05,0.00012867246958042156,0.00015344623781021172,0.00014197865363896355
0.89836617,4.0550512843492035e-05,5.0318222650000001e-05,7.0372728650964025e-05,9.8787085046350335e-05,0.0001285201127371473,0.00015326595326204458,0.00014177158020876586
0.8984168,4.0454712854888728e-05,5.0188922968413694e-05,7.0225757171515495e-05,9.8630761978699263e-05,0.0001283504044845848,0.00015306971277443841,0.00014155156269670679
0.89846744,4.0350787580607175e-05,5.0046556679259813e-05,7.0062317038959099e-05,9.8458237229788085e-05,0.00012816501468950598,0.00015285955209451318,0.00014132097718724427
0.89851808,4.0241739084501035e-05,4.9894159367423331e-05,6.9884731453218087e-05,9.8271853078006437e-05,0.00012796666657214221,0.00015263858107867687,0.00014108319080649839
0.89856871,4.0130986281757244e-05,4.9735624246985623e-05,6.9696431102469889e-05,9.8074953765267824e-05,0.00012775905947925536,0.00015241089175877174,0.00014084245956588317
0.89861934,4.0021992521543443e-05,4.957537994586575e-05,6.950173761811814e-05,9.7871678828240037e-05,0.00012754664841804224,0.00015218132598085961,0.00014060369330092768
0.89866998,3.9918005816294183e-05,4.9418043613882857e-05,6.930562994572376e-05,9.766677428818993e-05,0.00012733442746408659,0.00015195524685800252,0.00014037222742583125
0.89872062,3.9821820443002792e-05,4.9268063804987569e-05,6.9113432614944655e-05,9.7465340245487793e-05,0.00012712768135551551,0.00015173827989539392,0.00014015357192311868
0.89877125,3.9735684618215768e-05,4.9129508506317149e-05,6.8930505259737131e-05,9.7272585433679277e-05,0.00012693171291306739,0.00015153602531274397,0.0001399531322141779
0.89882188,3.966127273356319e-05,4.9005820919065008e-05,6.8761858341027514e-05,9.7093496800882469e-05,0.00012675151127647963,0.0001513537109734861,0.00013977587622376907
0.89887252,3.959975456029009e-05,4.8899658775952409e-05,6.8611856666941727e-05,9.6932568456471985e-05,0.00012659148074413282,0.0001511959023670719,0.00013962605944049485
0.89892315,3.9551920569919991e-05,4.8812899229826682e-05,6.8484029219259909e-05,9.6793606570485673e-05,0.00012645525685297171,0.00015106630376078849,0.00013950704695192258
0.89897379,3.9518317857522682e-05,4.8746765988742972e-05,6.8381036400610019e-05,9.6679661212822871e-05,0.00012634565233602915,0.00015096769184107936,0.00013942126955264966
0.89902443,3.9499371008799165e-05,4.8702004049749775e-05,6.83047498402055e-05,9.6593060747184425e-05,0.00012626471918849344,0.00015090197106754755,0.00013937029790724872
0.89907506,3.9495479316317404e-05,4.8679068506869535e-05,6.8256396631735829e-05,9.6535495166401124e-05,0.00012621385579946368,0.00015087028676698331,0.00013935497851362089
0.89912569,3.9507075556260866e-05,4.8678314522946469e-05,6.8236743762897843e-05,9.6508151404626065e-05,0.00012619395696615761,0.00015087317666595399,0.0001393756063510442
0.89917633,3.9534680667580301e-05,4.8700133189229012e-05,6.8246358444984615e-05,9.6511928548547186e-05,0.00012620564399177909,0.00015091080883578622,0.00013943217874728085
0.89922696,3.9578952767640065e-05,4.8745140587692145e-05,6.8285863880493156e-05,9.654767086999875e-05,0.00012624949817423027,0.00015098322244605831,0.00013952465289829725
0.8992776,3.9640720041886521e-05,4.8814295773512247e-05,6.8356167242994661e-05,9.6616394375175838e-05,0.00012632628805169237,0.00015109057386184974,0.00013965318523516726
0.89932824,3.9721056980739301e-05,4.8909007125567459e-05,6.8458648874417021e-05,9.6719494435333855e-05,0.00012643718194481571,0.00015123336364953753,0.00013981836948335946
0.89937887,3.9821307319401173e-05,4.903111872592449e-05,6.8595200853956842e-05,9.6858819822593099e-05,0.00012658383255141923,0.00015141254634673746,0.00014002133686158582
0.8994295,3.994306187118101e-05,4.9182834934090979e-05,6.8768162697470964e-05,9.7036643241916841e-05,0.00012676836156708343,0.0001516295453609233,0.00014026376532081091
0.89948014,4.0088142962256745e-05,4.9366624782509001e-05,6.8980199205009212e-05,9.7255570955140239e-05,0.00012699329080025556,0.00015188622047270997,0.00014054782581165857
0.89953078,4.025848261867764e-05,4.958499937049973e-05,6.9234020001174377e-05,9.7518275696531872e-05,0.00012726129152441462,0.00015218465925569792,0.00014087595168205287
0.89958141,4.0455912642989229e-05,4.984022194864891e-05,6.9532014772456436e-05,9.7827132678159065e-05,0.00012757482343680597,0.00015252685561170572,0.00014125049426507555
0.89963204,4.0681911172578875e-05,5.0133964178810857e-05,6.9875833412198931e-05,9.8183790267327413e-05,0.0001279357032615656,0.0001529143182644257,0.00014167331007111238
0.89968268,4.0937493232880826e-05,5.0467061597093721e-05,7.0266066722005397e-05,9.8588838694106906e-05,0.00012834476811617984,0.00015334776857523185,0.00014214542768972398
0.89973331,4.1222815858726598e-05,5.0839098797476059e-05,7.0701770461346401e-05,9.9041317096074647e-05,0.00012880137738906642,0.00015382665523183607,0.00014266654826891899
0.89978395,4.1537089703048286e-05,5.1248359526681431e-05,7.1180383908276757e-05,9.9538610088498365e-05,0.00012930326542567709,0.00015434900550537808,0.00014323488387172451
