Physical Time (s),ev_left Monitor (kg-m/s^3)
0.28345473,-0.00099882348426765552
0.28350537,-0.0010026976346809364
0.283556,-0.0010057751019684404
0.28360663,-0.0010079484299366642
0.28365727,-0.0010091687527857458
0.2837079,-0.0010094467083522015
0.28375854,-0.0010088466856223919
0.28380917,-0.0010074771480803435
0.28385981,-0.0010054795628008598
0.28391045,-0.0010030161967370496
0.28396108,-0.0010002587116225081
0.28401171,-0.00099737782712921346
0.28406235,-0.00099453439766613509
0.28411298,-0.00099187476497687244
0.28416362,-0.00098951961174254498
0.28421425,-0.00098756164300129639
0.28426489,-0.00098606852777257509
0.28431553,-0.0009850814621510252
0.28436616,-0.00098461196698712474
0.2844168,-0.00098464191735335048
0.28446743,-0.00098512441822219102
0.28451806,-0.00098598963083244969
0.2845687,-0.00098714961561517092
0.28461933,-0.00098850518146285254
0.28466997,-0.00098995293159180597
0.28472061,-0.00099139333856730931
0.28477124,-0.00099273890960399429
0.28482188,-0.00099392149958285755
0.28487251,-0.00099489809317029822
0.28492314,-0.00099565386954794536
0.28497378,-0.00099620373653497708
0.28502441,-0.00099659092452783395
0.28507505,-0.00099688383017205963
0.28512569,-0.00099717110829725336
0.28517632,-0.00099755584325622744
0.28522696,-0.00099814910022411052
0.28527759,-0.00099906326669797394
0.28532822,-0.0010004055146993259
0.28537886,-0.0010022718798810702
0.28542949,-0.0010047419759360899
0.28548013,-0.0010078741907994929
0.28553077,-0.0010117016989167112
0.2855814,-0.0010162285444582
0.28563204,-0.0010214289986573972
0.28568267,-0.0010272441300527876
0.2857333,-0.0010335830588302254
0.28578394,-0.0010403250639590945
0.28583457,-0.0010473234781036341
0.28588521,-0.0010544120152474147
0.28593584,-0.0010614133092250247
0.28598648,-0.0010681494598152978
0.28603712,-0.0010744540752738324
0.28608775,-0.0010801849162792106
0.28613838,-0.0010852349997034117
0.28618902,-0.0010895419434074193
0.28623965,-0.0010930922348562947
0.28629029,-0.0010959226834177755
0.28634092,-0.0010981141728553284
0.28639156,-0.001099783157821335
0.2864422,-0.0011010701962198756
0.28649283,-0.0011021225610879175
0.28654346,-0.0011030808346758998
0.2865941,-0.0011040662407457381
0.28664473,-0.0011051707278910035
0.28669537,-0.0011064509414613474
0.286746,-0.0011079260164310737
0.28679664,-0.0011095785133833323
0.28684728,-0.0011113576406137147
0.28689791,-0.0011131841626726923
0.28694854,-0.0011149565335356226
0.28699918,-0.0011165577485403428
0.28704981,-0.0011178620465379075
0.28710045,-0.0011187412042737879
0.28715108,-0.0011190701464010096
0.28720172,-0.0011187317463877053
0.28725236,-0.0011176215384052918
0.28730299,-0.0011156504856134081
0.28735363,-0.0011127475709544667
0.28740426,-0.0011088632953644185
0.28745489,-0.0011039725778695523
0.28750553,-0.0010980780731308494
0.28755616,-0.0010912117226738185
0.2876068,-0.0010834372639745935
0.28765744,-0.0010748513061031337
0.28770807,-0.0010655842541501929
0.28775871,-0.0010557994311117564
0.28780934,-0.0010456897965571232
0.28785997,-0.0010354730097274184
0.28791061,-0.0010253846616301375
0.28796124,-0.0010156697027489314
0.28801188,-0.0010065723324141041
0.28806252,-0.00099832488957183815
0.28811315,-0.00099113727034032002
0.28816379,-0.00098518555141004129
0.28821442,-0.00098060263356159827
0.28826505,-0.00097746927189801096
0.28831569,-0.00097580936588806595
0.28836632,-0.00097558356992367241
0.28841696,-0.00097669173940872198
0.2884676,-0.00097897769795967336
0.28851823,-0.00098223622801808623
0.28856887,-0.00098622356699530275
0.2886195,-0.00099067018953129422
0.28867013,-0.00099529579787316119
0.28872077,-0.000999825493537756
0.2887714,-0.0010040057678356938
0.28882204,-0.0010076188006531677
0.28887267,-0.0010104946581526286
0.28892331,-0.0010125190482293614
0.28897395,-0.0010136350355187526
0.28902458,-0.0010138450592000218
0.28907521,-0.0010132059632428137
0.28912585,-0.0010118200185638845
0.28917648,-0.0010098237833878862
0.28922712,-0.0010073761840139932
0.28927775,-0.0010046469322756223
0.28932839,-0.0010018059512801371
0.28937903,-0.00099901432823220693
0.28942966,-0.00099641920102963057
0.28948029,-0.00099414281667438626
0.28953093,-0.00099227875660213346
0.28958156,-0.00099089560872842736
0.2896322,-0.00099003512033549851
0.28968283,-0.00098970896060146985
0.28973347,-0.00098989838093694292
0.28978411,-0.00099055592673165686
0.28983474,-0.00099160777781336432
0.28988538,-0.00099296180402047747
0.28993601,-0.00099451356692339433
0.28998664,-0.00099615312612946847
0.29003728,-0.00099777312388493679
0.29008791,-0.00099927665418259384
0.29013855,-0.0010005848637285246
0.29018919,-0.001001643578713646
0.29023982,-0.0010024270224907779
0.29029046,-0.0010029400486693471
0.29034109,-0.0010032173684415618
0.29039172,-0.0010033207381173062
0.29044236,-0.001003334236196215
0.29049299,-0.0010033585758909007
0.29054363,-0.0010035045999205125
0.29059427,-0.0010038865576094316
0.2906449,-0.00100461538415364
0.29069554,-0.0010057925932777097
0.29074617,-0.0010075048013136649
0.2907968,-0.0010098188381191127
0.29084744,-0.0010127773390329023
0.29089807,-0.0010163954489403988
0.29094871,-0.0010206575203497662
0.29099935,-0.0010255172577220313
0.29104998,-0.0010308957085881478
0.29110062,-0.0010366835875204395
0.29115125,-0.0010427449403241059
0.29120188,-0.0010489231275448451
0.29125252,-0.0010550488687920642
0.29130315,-0.0010609502620977122
0.29135379,-0.001066464470791219
0.29140442,-0.0010714501315577112
0.29145506,-0.0010757990169274329
0.2915057,-0.0010794455525284801
0.29155633,-0.0010823715917104588
0.29160696,-0.0010846076336251751
0.2916576,-0.0010862298544190201
0.29170823,-0.001087351018997201
0.29175887,-0.001088108446036219
0.2918095,-0.0010886490393987309
0.29186014,-0.0010891145436925575
0.29191078,-0.0010896291674142545
0.29196141,-0.001090289093041297
0.29201204,-0.0010911561444421963
0.29206268,-0.0010922549678094372
0.29211331,-0.0010935734952089919
0.29216395,-0.0010950658859693999
0.29221458,-0.0010966571481617273
0.29226522,-0.0010982489985383024
0.29231586,-0.0010997267672745383
0.29236649,-0.0011009660799235275
0.29241712,-0.0011018392169080743
0.29246776,-0.0011022208165449166
0.29251839,-0.0011019926646359931
0.29256903,-0.0011010485678169895
0.29261966,-0.0010992972318501436
0.2926703,-0.0010966648093213491
0.29272094,-0.001093098531428815
0.29277157,-0.0010885691540123809
0.29282221,-0.0010830742779695379
0.29287284,-0.0010766404577076333
0.29292347,-0.0010693251331165335
0.29297411,-0.001061218358730742
0.29302474,-0.0010524433511765498
0.29307538,-0.0010431561248019623
0.29312602,-0.0010335425419613735
0.29317665,-0.0010238135484978764
0.29322729,-0.0010141986726222589
0.29327792,-0.0010049377008426459
0.29332855,-0.00099627086723308857
0.29337919,-0.00098842792483987835
0.29342982,-0.0009816167313058434
0.29348046,-0.00097601304499519428
0.2935311,-0.00097175055257295697
0.29358173,-0.00096891196696735908
0.29363237,-0.00096752425112408744
0.293683,-0.00096755358385397657
0.29373363,-0.0009689039153113776
0.29378427,-0.00097142290166183688
0.2938349,-0.00097490925328325173
0.29388554,-0.00097912270540702665
0.29393617,-0.00098379628812155602
0.29398681,-0.00098865123226690613
0.29403745,-0.00099341291140231987
0.29408808,-0.00099782699638315247
0.29413871,-0.0010016737073822426
0.29418935,-0.0010047803946733797
0.29423998,-0.0010070303682420268
0.29429062,-0.001008365270484566
0.29434125,-0.0010087855156901135
0.29439189,-0.0010083470430614174
0.29444253,-0.0010071529907671318
0.29449316,-0.0010053419541770703
0.29454379,-0.0010030763044249554
0.29459443,-0.0010005304996295481
0.29464506,-0.00099787971603275362
0.2946957,-0.0009952908536614753
0.29474633,-0.00099291648912696543
0.29479697,-0.00099088444965017
0.29484761,-0.00098929346658323952
0.29489824,-0.00098821715538112637
0.29494887,-0.00098770131232488005
0.29499951,-0.00098776079586825006
0.29505014,-0.00098837929784016763
0.29510078,-0.00098951074832009369
0.29515141,-0.00099108156337945723
0.29520205,-0.00099299838299342401
0.29525269,-0.00099515414143572451
0.29530332,-0.00099743499477506371
0.29535396,-0.00099972804888637354
0.29540459,-0.0010019296637961074
0.29545522,-0.0010039534418033952
0.29550586,-0.0010057368991917843
0.29555649,-0.0010072457609888483
0.29560713,-0.0010084763580262856
0.29565777,-0.0010094555708060648
0.2957084,-0.001010238188110006
0.29575904,-0.0010109027204452785
0.29580967,-0.0010115458112076149
0.2958603,-0.0010122758614910269
0.29591094,-0.001013206356788914
0.29596157,-0.0010144490683255407
0.29601221,-0.0010161077193934721
0.29606285,-0.0010182722240437573
0.29611348,-0.0010210135254079887
0.29616412,-0.0010243790253235776
0.29621475,-0.0010283890756931406
0.29626538,-0.0010330333679271604
0.29631602,-0.0010382708058522651
0.29636665,-0.0010440274838268932
0.29641729,-0.0010501988333053852
0.29646793,-0.0010566528541998449
0.29651856,-0.0010632358003739824
0.2965692,-0.0010697800055905989
0.29661983,-0.0010761137121351003
0.29667046,-0.0010820725573408613
0.2967211,-0.0010875118395059721
0.29677173,-0.0010923181035576194
0.29682237,-0.0010964192741104175
0.296873,-0.0010997899623624349
0.29692364,-0.0011024532562459218
0.29697428,-0.0011044772158198839
0.29702491,-0.0011059679139376272
0.29707554,-0.0011070570621243526
0.29712618,-0.0011078879164447457
0.29717681,-0.0011086000792358179
0.29722745,-0.0011093173505632393
0.29727808,-0.0011101368288975707
0.29732872,-0.0011111221642771726
0.29737936,-0.0011123002667755301
0.29742999,-0.0011136615097625678
0.29748062,-0.0011151622547208122
0.29753126,-0.0011167293530419339
0.29758189,-0.0011182658718472517
0.29763253,-0.0011196577611274029
0.29768316,-0.0011207806130757478
0.2977338,-0.0011215061232954949
0.29778444,-0.0011217078754583213
0.29783507,-0.001121266465423562
0.29788571,-0.0011200745816371815
0.29793634,-0.0011180400265763794
0.29798697,-0.00111508804161288
0.29803761,-0.0011111653142496522
0.29808824,-0.0011062423716497309
0.29813888,-0.0011003165380298438
0.29818952,-0.0010934143396506709
0.29824015,-0.0010855931968660466
0.29829079,-0.0010769429958316901
0.29834142,-0.0010675871755214533
0.29839205,-0.0010576816927617752
0.29844269,-0.0010474130541617383
0.29849332,-0.0010369937155755783
0.29854396,-0.0010266557731865053
0.2985946,-0.0010166428281743621
0.29864523,-0.0010072002206627181
0.29869587,-0.0009985642366159102
0.2987465,-0.00099095051816523098
0.29879713,-0.00098454349074393252
0.29884777,-0.00097948655138238583
0.2988984,-0.00097587183666565647
0.29894904,-0.00097373614567293411
0.29899968,-0.00097305500697430743
0.29905031,-0.00097374130551805863
0.29910095,-0.00097565030482819686
0.29915158,-0.00097858653478417401
0.29920221,-0.00098231326100436684
0.29925285,-0.00098656502328410274
0.29930348,-0.00099106194281679523
0.29935412,-0.00099552582024331178
0.29940475,-0.00099969624530287199
0.29945539,-0.001003345640417593
0.29950603,-0.001006292170758248
0.29955666,-0.001008408906182566
0.29960729,-0.001009627496794482
0.29965793,-0.001009938563010867
0.29970856,-0.0010093894034513425
0.2997592,-0.0010080760682536632
0.29980983,-0.0010061323146387186
0.29986047,-0.001003717275319351
0.29991111,-0.0010010036921117237
0.29996174,-0.00099816654664382568
0.30001237,-0.0009953736587305544
0.30006301,-0.0009927792609416581
0.30011364,-0.0009905149306917542
0.30016428,-0.00098868157642127089
0.30021491,-0.00098735548538059171
0.30026555,-0.00098658464987315311
0.30031619,-0.00098638620068786293
0.30036682,-0.00098674576897012892
0.30041745,-0.00098761819899285301
0.30046809,-0.00098893024334240618
0.30051872,-0.00099058730863582005
0.30056936,-0.00099247961768304566
0.30061999,-0.00099448895485555137
0.30067063,-0.00099649717224167779
0.30072127,-0.0009983944322592129
0.3007719,-0.0010000874322812097
0.30082254,-0.0010015064788466718
0.30087317,-0.0010026104502788686
0.3009238,-0.0010033898025224846
0.30097444,-0.0010038668807076734
0.30102507,-0.0010040938167939877
0.30107571,-0.0010041484200625321
0.30112635,-0.0010041288251658063
0.30117698,-0.0010041471694131753
0.30122762,-0.0010043228404564176
0.30127825,-0.0010047755721755158
0.30132888,-0.0010056188347448473
0.30137952,-0.0010069538701402104
0.30143015,-0.0010088643178542446
0.30148079,-0.0010114113049949683
0.30153143,-0.0010146295823125658
0.30158206,-0.0010185237340666537
0.3016327,-0.00102306790304013
0.30168333,-0.0010282026054857134
0.30173396,-0.0010338366528622801
0.3017846,-0.0010398499299600289
0.30183523,-0.0010460983032611565
0.30188587,-0.0010524208584110806
0.3019365,-0.0010586492160790974
0.30198714,-0.0010646186635713361
0.30203778,-0.0010701802911356119
0.30208841,-0.0010752129171317101
0.30213904,-0.0010796333594053102
0.30218968,-0.0010834030640953689
0.30224031,-0.0010865309289355589
0.30229095,-0.0010890711039311686
0.30234158,-0.0010911163068177846
0.30239222,-0.0010927869063183685
0.30244286,-0.0010942172991699744
0.30249349,-0.001095540938532958
0.30254412,-0.0010968778480957616
0.30259476,-0.0010983235196313497
0.30264539,-0.0010999413848735203
0.30269603,-0.0011017590685726258
0.30274666,-0.0011037680921989687
0.3027973,-0.0011059262948162664
0.30284794,-0.0011081621082607222
0.30289857,-0.0011103801821210021
0.3029492,-0.0011124678368554276
0.30299984,-0.0011143017278446824
0.30305047,-0.0011157542018747563
0.30310111,-0.0011166990539874945
0.30315174,-0.0011170168275221426
0.30320238,-0.0011165990563358776
0.30325302,-0.0011153516402474452
0.30330365,-0.001113197583839217
0.30335429,-0.0011100804273262734
0.30340492,-0.0011059664673588312
0.30345555,-0.0011008472257851194
0.30350619,-0.0010947427134477656
0.30355682,-0.0010877023140249103
0.30360746,-0.001079806856613199
0.3036581,-0.0010711693099765931
0.30370873,-0.0010619350404885498
0.30375937,-0.0010522798429671814
0.30381,-0.001042406153872182
0.30386063,-0.0010325372037956564
0.30391127,-0.0010229095342337889
0.3039619,-0.0010137638209708065
0.30401254,-0.0010053343139681077
0.30406318,-0.00099783747257328097
0.30411381,-0.00099146130954063175
0.30416445,-0.00098635531779606893
0.30421508,-0.00098262063944266074
0.30426571,-0.00098030497198041953
0.30431635,-0.00097939641905384046
0.30436698,-0.00097982148365494581
0.30441762,-0.00098144956109718381
0.30446825,-0.00098409908180222428
0.30451889,-0.00098754663620437885
0.30456953,-0.00099153898884988319
0.30462016,-0.00099580658896956898
0.30467079,-0.0010000791923406882
0.30472143,-0.0010041017928057621
0.30477206,-0.0010076496702554588
0.3048227,-0.0010105409434446322
0.30487333,-0.0010126468497064381
0.30492397,-0.001013896398127572
0.30497461,-0.0010142760412546238
0.30502524,-0.0010138285975683585
0.30507587,-0.0010126457926513421
0.30512651,-0.0010108578912730579
0.30517714,-0.0010086212759273237
0.30522778,-0.0010061063577160073
0.30527841,-0.0010034866832485186
0.30532905,-0.0010009288493193474
0.30537969,-0.00099858553088681646
0.30543032,-0.00099658918764208761
0.30548095,-0.00099504083917335015
0.30553159,-0.00099401540393293528
0.30558222,-0.00099355989790670079
0.30563286,-0.00099369160806938878
0.30568349,-0.00099439543255162811
0.30573413,-0.00099562547648090181
0.30578477,-0.00099730792961484041
0.3058354,-0.00099934492743302978
0.30588604,-0.0010016233897810021
0.30593667,-0.0010040220482416865
0.3059873,-0.0010064186920421582
0.30603794,-0.0010086989149365585
0.30608857,-0.0010107638829133609
0.30613921,-0.001012537785213965
0.30618985,-0.0010139728961138252
0.30624048,-0.0010150532252576807
0.30629112,-0.0010157952151749372
0.30634175,-0.0010162459094888311
0.30639238,-0.0010164790518070814
0.30644302,-0.0010165897572302757
0.30649365,-0.0010166882873272661
0.30654429,-0.0010168932351680346
0.30659493,-0.0010173245882046729
0.30664556,-0.0010180970661186298
0.3066962,-0.0010193140027773995
0.30674683,-0.0010210618204977214
0.30679746,-0.0010234051245660433
0.3068481,-0.0010263825445959126
0.30689873,-0.0010300035141055119
0.30694937,-0.0010342453975905009
0.30700001,-0.0010390539839194523
0.30705064,-0.0010443422329804099
0.30710128,-0.0010499934774709672
0.30715191,-0.0010558663153222626
0.30720254,-0.0010618016763410836
0.30725318,-0.0010676318546431725
0.30730381,-0.0010731914159995914
0.30735445,-0.0010783291457911507
0.30740508,-0.0010829202847449611
0.30745572,-0.0010868776290131549
0.30750636,-0.0010901584563332062
0.30755699,-0.0010927677880352067
0.30760762,-0.0010947569991822841
0.30765826,-0.0010962174876821365
0.30770889,-0.0010972712288543148
0.30775953,-0.001098056497024109
0.30781016,-0.0010987128487868259
0.3078608,-0.0010993678387546256
0.30791144,-0.0011001253044293966
0.30796207,-0.0011010573432522004
0.3080127,-0.001102200212816862
0.30806334,-0.0011035535174101266
0.30811397,-0.0011050822190796662
0.30816461,-0.0011067206356870731
0.30821524,-0.0011083778811957785
0.30826588,-0.0011099442815998674
0.30831652,-0.0011112982586434427
0.30836715,-0.0011123127974060026
0.30841778,-0.0011128614656309064
0.30846842,-0.001112823608742923
0.30851905,-0.0011120891281347128
0.30856969,-0.0011105617788770713
0.30862032,-0.0011081618223077946
0.30867096,-0.001104829668339761
0.3087216,-0.0011005279793786476
0.30877223,-0.0010952444017209005
0.30882287,-0.0010889951377283122
0.3088735,-0.0010818258935550319
0.30892413,-0.001073813828682406
0.30897477,-0.0010650692183381716
0.3090254,-0.0010557349036731866
0.30907604,-0.0010459846746966412
0.30912668,-0.0010360196012751818
0.30917731,-0.0010260622595464276
0.30922795,-0.0010163492225880827
0.30927858,-0.0010071219278462019
0.30932921,-0.00099861613146340865
0.30937985,-0.00099105054430213509
0.30943048,-0.00098461617525044719
0.30948112,-0.00097946612486834355
0.30953176,-0.00097570542553529331
0.30958239,-0.00097338645233025389
0.30963303,-0.00097250130801019175
0.30968366,-0.00097297995333258443
0.30973429,-0.00097469415565962637
0.30978493,-0.00097746339165605376
0.30983556,-0.00098106408471620868
0.3098862,-0.00098524095955320541
0.30993683,-0.00098972092153627234
0.30998747,-0.00099422862031444239
0.31003811,-0.00099850263591027741
0.31008874,-0.0010023105955795433
0.31013937,-0.0010054623761802575
0.31019001,-0.0010078204497812903
0.31024064,-0.0010093052094830774
0.31029128,-0.0010098954935044617
0.31034191,-0.0010096271858844813
0.31039255,-0.0010085865548861844
0.31044319,-0.0010069002904449127
0.31049382,-0.0010047232022649005
0.31054445,-0.0010022259586719201
0.31059509,-0.00099958395064655026
0.31064572,-0.00099696725106773829
0.31069636,-0.00099453260336486633
0.31074699,-0.00099241755288017935
0.31079763,-0.00099072988657662037
0.31084827,-0.00098955021481565209
0.3108989,-0.00098893220729731612
0.31094953,-0.00098889982115232529
0.31100017,-0.00098944482929898205
0.3110508,-0.00099052806647050994
0.31110144,-0.00099208202469376833
0.31115207,-0.00099401458315225922
0.31120271,-0.00099621748313008171
0.31125335,-0.00099857284300343472
0.31130398,-0.0010009611623050159
0.31135462,-0.001003269179098424
0.31140525,-0.0010053979852327512
0.31145588,-0.0010072707646436013
0.31150652,-0.0010088379380904279
0.31155715,-0.0010100810971332395
0.31160779,-0.0010110138619442467
0.31165843,-0.0010116803537337459
0.31170906,-0.0010121515567213073
0.3117597,-0.0010125201954522128
0.31181033,-0.0010128945005709947
0.31186096,-0.0010133914752850416
0.3119116,-0.0010141299843957579
0.31196223,-0.0010152240649170586
0.31201287,-0.0010167767714496965
0.31206351,-0.0010188746063623682
0.31211414,-0.0010215826504754294
0.31216478,-0.0010249402499448298
0.31221541,-0.0010289578028049632
0.31226604,-0.0010336142611195713
0.31231668,-0.0010388561408731655
0.31236731,-0.0010445975830216674
0.31241795,-0.0010507228973011074
0.31246858,-0.0010570911001566603
0.31251922,-0.0010635428156279287
0.31256986,-0.0010699091383033217
0.31262049,-0.001076022495204986
0.31267112,-0.0010817286034115639
0.31272176,-0.0010868987437932791
0.31277239,-0.0010914404603186362
0.31282303,-0.0010953054975481275
0.31287366,-0.0010984933218038369
0.3129243,-0.0011010501883614377
0.31297494,-0.0011030633586255648
0.31302557,-0.0011046517687470455
0.3130762,-0.0011059519492102056
0.31312684,-0.0011071030844778305
0.31317747,-0.0011082337839536951
0.31322811,-0.0011094498386851428
0.31327874,-0.0011108260050703975
0.31332938,-0.0011124011406398707
0.31338002,-0.0011141769020799415
0.31343065,-0.0011161195352549847
0.31348128,-0.001118163775695686
0.31353192,-0.001120218232656978
0.31358255,-0.0011221716754667239
0.31363319,-0.0011238998981843696
0.31368382,-0.0011252723299153714
0.31373446,-0.00112615800544699
0.3137851,-0.0011264311381552943
0.31383573,-0.0011259759570937011
0.31388637,-0.0011246903047607468
0.313937,-0.0011224886456976677
0.31398763,-0.0011193058247187184
0.31403827,-0.0011150993981754584
0.3140889,-0.0011098524248785804
0.31413954,-0.0011035770281211739
0.31419018,-0.001096315519301538
0.31424081,-0.0010881423247153621
0.31429145,-0.0010791660332160171
0.31434208,-0.0010695285566812321
0.31439271,-0.0010594041179173201
0.31444335,-0.0010489953651334157
0.31449398,-0.001038527989508071
0.31454462,-0.0010282433028062621
0.31459526,-0.0010183891311529611
0.31464589,-0.0010092092909439368
0.31469653,-0.0010009320453722545
0.31474716,-0.00099375955150724166
0.31479779,-0.00098785714253130639
0.31484843,-0.00098334284646171854
0.31489906,-0.00098028182350506313
0.3149497,-0.00097867968414016887
0.31500034,-0.00097847991115295732
0.31505097,-0.00097956673469086811
0.31510161,-0.00098177056420252853
0.31515224,-0.00098487649862800649
0.31520287,-0.00098863529920373652
0.31525351,-0.00099277707095098535
0.31530414,-0.00099702649423594083
0.31535478,-0.0010011188424845208
0.31540541,-0.0010048153706459153
0.31545605,-0.0010079169954514558
0.31550669,-0.0010102752342253463
0.31555732,-0.0010117982305675403
0.31560795,-0.0010124523422009723
0.31565859,-0.0010122612936370461
0.31570922,-0.0010112999824883398
0.31575986,-0.001009685235195987
0.31581049,-0.0010075640095441262
0.31586113,-0.0010051011454655864
0.31591177,-0.0010024674663115223
0.3159624,-0.00099983024167678465
0.31601303,-0.00099734480133640961
0.31606367,-0.00099514957428145862
0.3161143,-0.00099335384328162919
0.31616494,-0.00099203899100647197
0.31621557,-0.00099125996459822224
0.31626621,-0.00099104285119572862
0.31631685,-0.00099138223015535166
0.31636748,-0.00099224175354643666
0.31641811,-0.00099355622640486625
0.31646875,-0.00099523516779118646
0.31651938,-0.00099717076014105028
0.31657002,-0.00099924474342311912
0.31662065,-0.0010013359692803341
0.31667129,-0.0010033287328122312
0.31672193,-0.0010051213036751053
0.31677256,-0.0010066335140013942
0.3168232,-0.0010078124096555929
0.31687383,-0.0010086362424999644
0.31692446,-0.0010091159841573059
0.3169751,-0.001009293809719234
0.31702573,-0.0010092398053256303
0.31707637,-0.0010090467922874743
0.31712701,-0.0010088241407218918
0.31717764,-0.0010086911003537665
0.31722828,-0.0010087698736046678
0.31727891,-0.0010091787866508856
0.31732954,-0.0010100260305764826
0.31738018,-0.0010114040357060386
0.31743081,-0.0010133845275602949
0.31748145,-0.0010160139766748591
0.31753209,-0.0010193105158658785
0.31758272,-0.0010232609341949848
0.31763336,-0.0010278201897780705
0.31768399,-0.0010329104220839754
0.31773462,-0.0010384234046354282
0.31778526,-0.0010442246092067006
0.31783589,-0.0010501597197720895
0.31788653,-0.0010560631257568657
0.31793716,-0.0010617684224736037
0.3179878,-0.0010671202709260114
0.31803844,-0.0010719867894753191
0.31808907,-0.0010762705559924099
0.3181397,-0.0010799174015050823
0.31819034,-0.0010829202062602027
0.31824097,-0.001085318985910099
0.31829161,-0.0010871956636593254
0.31834224,-0.0010886655307947458
0.31839288,-0.0010898633464963832
0.31844352,-0.0010909288893489345
0.31849415,-0.0010919928715273143
0.31854478,-0.0010931647851502033
0.31859542,-0.0010945241824067459
0.31864605,-0.0010961150694080591
0.31869669,-0.0010979440998460099
0.31874732,-0.0010999820167885428
0.31879796,-0.0011021672748203516
0.3188486,-0.0011044111532604588
0.31889923,-0.001106603947428442
0.31894986,-0.0011086218548090679
0.3190005,-0.0011103336500881411
0.31905113,-0.0011116067350426656
0.31910177,-0.001112312877100148
0.3191524,-0.0011123332252922192
0.31920304,-0.0011115615324766518
0.31925368,-0.0011099078462222772
0.31930431,-0.0011073015921719757
0.31935495,-0.0011036945855847368
0.31940558,-0.0010990639328983302
0.31945621,-0.0010934146964757538
0.31950685,-0.0010867820235107523
0.31955748,-0.0010792330832764441
0.31960812,-0.0010708686710523938
0.31965876,-0.0010618231209005523
0.31970939,-0.0010522634127681689
0.31976003,-0.0010423856561062798
0.31981066,-0.0010324098044083093
0.31986129,-0.0010225726679118246
0.31991193,-0.0010131190939558427
0.31996256,-0.0010042915665263727
0.3200132,-0.00099631887520511427
0.32006384,-0.00098940548226225298
0.32011447,-0.00098372035308206618
0.32016511,-0.00097938786747025662
0.32021574,-0.00097647872781652962
0.32026637,-0.00097500679651975656
0.32031701,-0.00097492284682799274
0.32036764,-0.00097611867071292356
0.32041828,-0.00097843189379673312
0.32046891,-0.00098165397313207631
0.32051955,-0.00098554083256257446
0.32057019,-0.00098982615517992497
0.32062082,-0.00099423654376889765
0.32067145,-0.00099850743495920454
0.32072209,-0.0010023986244865404
0.32077272,-0.0010057079806705144
0.32082336,-0.0010082827007023348
0.32087399,-0.0010100263030383358
0.32092463,-0.0010109002413684308
0.32097527,-0.0010109231863821948
0.3210259,-0.0010101660698755822
0.32107653,-0.001008742864042924
0.32112717,-0.0010067990046786252
0.3211778,-0.0010044990635990217
0.32122844,-0.0010020154358622588
0.32127907,-0.00099951802266791596
0.32132971,-0.00099716519192853442
0.32138035,-0.00099509889180339354
0.32143098,-0.00099343394546931021
0.32148161,-0.00099225568881070969
0.32153225,-0.00099162337937274835
0.32158288,-0.0009915673304492713
0.32163352,-0.00099208687654844092
0.32168415,-0.00099314971633177149
0.32173479,-0.00099469443106646894
0.32178543,-0.0009966344286628391
0.32183606,-0.00099886261572476273
0.3218867,-0.001001261272303929
0.32193733,-0.0010037090702399725
0.32198796,-0.0010060893382926057
0.3220386,-0.0010082977667899794
0.32208923,-0.0010102500545633663
0.32213987,-0.0010118880239169768
0.32219051,-0.001013183848110765
0.32224114,-0.0010141421542065169
0.32229178,-0.0010147988232629592
0.32234241,-0.0010152180580645927
0.32239304,-0.001015487343045095
0.32244368,-0.0010157114245479999
0.32249431,-0.0010160056519485472
0.32254495,-0.0010164890867496463
0.32259559,-0.0010172776166527842
0.32264622,-0.0010184776541042177
0.32269686,-0.0010201804911372785
0.32274749,-0.0010224572740424784
0.32279812,-0.001025354561066146
0.32284876,-0.001028890964912437
0.32289939,-0.001033054049478849
0.32295003,-0.0010378001881670594
0.32300067,-0.0010430528374041326
0.3230513,-0.0010487048808314385
0.32310194,-0.00105462249969299
0.32315257,-0.001060651515101838
0.3232032,-0.0010666256874016511
0.32325384,-0.0010723769820598524
0.32330447,-0.001077747403518079
0.32335511,-0.0010826012415790969
0.32340574,-0.0010868367375077188
0.32345638,-0.0010903951024971213
0.32350702,-0.0010932646335322525
0.32355765,-0.0010954813853037606
0.32360828,-0.0010971246748169897
0.32365892,-0.0010983086332754695
0.32370955,-0.0010991690914905908
0.32376019,-0.0010998490390103065
0.32381082,-0.0011004837906534925
0.32386146,-0.0011011890277521485
0.3239121,-0.0011020514380067081
0.32396273,-0.0011031224682218287
0.32401336,-0.0011044166238787273
0.324064,-0.001105912345459849
0.32411463,-0.0011075552258154367
0.32416527,-0.0011092628869122619
0.3242159,-0.0011109309892315597
0.32426654,-0.0011124399948111584
0.32431718,-0.0011136619059881905
0.32436781,-0.0011144664413581164
0.32441844,-0.0011147266750494269
0.32446908,-0.0011143244040956663
0.32451971,-0.0011131536929684309
0.32457035,-0.0011111243779838471
0.32462098,-0.0011081648357646233
0.32467162,-0.0011042252883175663
0.32472226,-0.0010992806695081139
0.32477289,-0.0010933338587477688
0.32482353,-0.0010864173194241871
0.32487416,-0.0010785953275602007
0.32492479,-0.0010699654696968235
0.32497543,-0.001060658796045971
0.32502606,-0.0010508393192209535
0.3250767,-0.0010407006703785828
0.32512734,-0.0010304610541172314
0.32517797,-0.0010203563127661307
