Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
0.73284035,-8.0409372635316519e-16,-3.1465764805731009e-15,-8.0232998990210702e-15,-6.8986978670497401e-15,-1.2888594202381887e-14,-4.5706862968261073e-15,1.6616608112321748e-15
0.73289099,-5.0367553466421073e-15,-7.4773595561574812e-15,-9.7257271708343727e-15,1.2425547611935274e-14,1.9375332315892745e-14,1.7975687785181289e-14,2.0392678467493746e-14
0.73294162,1.063391033562181e-14,1.3545262864278844e-14,1.676939953468767e-14,1.4210392962449059e-14,-5.8729190355855779e-15,-6.6051038488896555e-16,-8.2791975937746692e-15
0.73299226,1.3081447949657714e-14,1.1640356660139184e-14,1.81435651669664e-14,1.9157599097992523e-14,2.4743911406127704e-14,3.1615507210464237e-14,2.7884267527885995e-14
0.73304289,5.6611709569898404e-15,-8.7200159443579216e-16,2.1672601250475222e-15,1.3236133105804957e-14,1.240214215401511e-14,1.7768597777904312e-14,1.1031037859876167e-14
0.73309353,3.0387855506899624e-15,3.318478746170205e-15,1.5583246569052139e-14,4.4635650533105157e-15,1.5852518618755718e-14,2.4561777205435315e-15,-1.9219815658252544e-15
0.73314417,-9.0738332470461028e-15,-9.5161384976360153e-15,-5.5875653376871326e-15,2.3495178802535716e-14,2.4737652894454056e-14,4.2564474190491026e-14,4.7220754757163821e-14
0.7331948,7.5381432705771828e-15,9.6433058123496223e-15,9.4511852511201964e-15,1.7349027410476349e-14,1.3768057621705792e-14,6.5792182765992088e-15,1.4829622271252792e-14
0.73324543,-3.7686579569281152e-15,4.4066106866181958e-15,3.1773264557207047e-15,1.8928557764757518e-14,1.8452642895643955e-14,1.8820186428029629e-14,1.9342206292719858e-14
0.73329607,-4.7628437246522638e-15,-6.8916600157671827e-15,-1.5789749767846404e-15,-3.9685353863684595e-15,-1.040431201689031e-14,1.6312655100965386e-15,-4.1045534632579515e-15
0.7333467,3.6669442940135969e-15,4.0955257547535304e-15,-1.9108201312740906e-15,-2.1592352510131977e-14,-7.2486607947663753e-15,4.9069486515384492e-15,-1.100306823922082e-15
0.73339734,1.0387559806124591e-14,1.3088203807381921e-14,2.0350462094467321e-15,1.9796248983412301e-14,1.2485013805324569e-14,6.9752901054947094e-15,6.6698951760098609e-15
0.73344798,-7.2229020235725628e-15,-6.6233623033010555e-15,-1.2247026147336588e-14,-1.9892538127060995e-14,-1.2693756963556292e-14,-1.6122803407512217e-14,-5.7118392813038375e-15
0.73349861,-9.4391911157952302e-15,-7.9801803075649175e-15,-7.3902394634849493e-15,-1.3977142118525776e-14,9.5476157307652624e-15,2.303861419955416e-14,1.9923564582303389e-14
0.73354924,2.4724676222049701e-15,-3.4801975774507909e-16,4.1483815650029838e-15,-3.8297711429958299e-15,-3.2080662887171757e-14,-2.1904313233452394e-14,-2.189178292466691e-14
0.73359988,-2.5015309753549674e-15,4.3874734646101848e-16,-2.6593590716178201e-15,-9.612954832005361e-15,-4.6547747772157577e-15,-1.4358334421511001e-14,-1.5967034950994463e-14
0.73365052,-4.6392146978794983e-15,-7.5684118182444326e-15,-4.2010795753968926e-15,-1.4106791481187677e-14,2.2664231136939513e-16,-1.2899645851633358e-14,-9.1711020687186539e-15
0.73370115,-9.9558542448621326e-15,-3.0404790415197013e-15,1.1015917394535137e-15,9.9430636123166167e-15,1.6434596564569986e-15,-1.5681981007243692e-15,-6.9977190961623059e-15
0.73375178,9.5583079857659698e-15,9.9721843679566107e-15,7.5035446190669215e-15,1.5168791093405246e-14,1.0036970802511784e-14,8.9506248000253069e-15,5.8608193278408173e-16
0.73380242,-3.4302342887877706e-15,-1.5053367389776857e-15,4.8299678463411766e-15,1.0573025292041031e-14,6.4160818139470423e-15,8.143513952261447e-15,8.2131362084592859e-15
0.73385305,3.6454635474754795e-15,-7.7691871758622156e-17,1.3762972064041525e-14,9.3263535118922863e-15,3.2895962849041064e-15,8.8049117357999943e-15,1.27749032364993e-14
0.73390369,-2.9538960028610518e-16,-4.7693838869269926e-15,-1.5986931547029369e-14,4.9046946426167782e-16,-1.4833404219132721e-14,-7.2073695518791285e-15,-2.7082513036118923e-15
0.73395433,-6.381244652231276e-15,-5.0271827655678095e-15,-3.2386189981313234e-15,-2.6785575239530912e-14,-9.1567636513025382e-15,-1.8128235258641799e-14,-1.9788865018719741e-14
0.73400496,-8.2294523815757978e-15,-9.9906417394180808e-15,-1.6574125568075207e-14,-3.4423315469149303e-14,-4.167931951985374e-14,-4.2237888268998735e-14,-5.0876858098577123e-14
0.73405559,3.1513543551702206e-16,9.4474370886856813e-16,-8.1399880897262206e-15,-1.3257842118495556e-14,-1.1233181338709619e-14,-2.4640671070761374e-14,-2.0432841716554316e-14
0.73410623,1.0295139228606195e-14,1.1717336626122122e-14,2.4163883885788273e-14,3.2895547112473463e-14,2.633197111129932e-14,2.5609834171508498e-14,2.9338384768247445e-14
0.73415686,2.5999159670432225e-15,3.3321902805071423e-15,1.512236359437794e-14,3.1137132869282491e-15,1.140940320379315e-14,-5.0466789171126646e-16,4.8964321702875699e-15
0.7342075,5.0846670432886447e-15,5.8425715800209406e-15,1.5028858181535256e-14,2.8357188342398601e-14,5.1563876561852472e-14,3.644231656201949e-14,3.8451091389574353e-14
0.73425814,-5.6503722367801261e-15,1.0427092994305206e-15,4.4228877669448293e-15,-1.7731675375421232e-14,-5.5497061605848768e-14,-6.7548811386855892e-14,-6.1011564358615088e-14
0.73430877,-1.1719368761042747e-14,-1.7321837221910908e-14,-2.5535595792722037e-14,-5.2164270079660351e-14,-5.1578493386967632e-14,-4.8779177605474838e-14,-5.4772724637096403e-14
0.7343594,-8.1222463270640811e-15,-5.5457677672408554e-15,-9.6219828555278344e-15,-1.3124918129717218e-14,2.0045053760477691e-14,1.1017178036269123e-15,-1.9143358382274069e-15
0.73441004,1.1992684776587272e-14,1.8219387329296136e-14,1.9361708840541219e-14,5.9408780982549284e-15,1.7839005818427449e-14,9.0687311602502968e-15,8.3169098206120903e-15
0.73446068,1.7636153727029621e-14,1.2287168434195057e-14,1.4302716414431904e-14,6.78042671266007e-15,2.1784758148172941e-15,-1.6826936246958995e-15,-6.2072394293358008e-16
0.73451131,-6.1822478588050045e-16,-6.2102085346256301e-15,-7.8627223127801806e-15,-1.3370363385127517e-14,-5.9869439485220244e-15,-4.70480611818915e-15,2.0456175400897013e-15
0.73456194,-9.800149272190351e-15,-1.6134996244907633e-14,-1.6839173808342896e-14,-1.4189397471348489e-14,-1.5451415448677994e-14,-2.117291952962619e-14,-2.4654583832480404e-14
0.73461258,5.7885587944912712e-15,2.1851994488727045e-15,7.0036751444204463e-15,1.676575195184537e-14,1.1437344873891552e-14,3.3990931400776888e-14,4.3638318829473904e-14
0.73466321,-1.0164965995267833e-15,-2.6330196484471285e-15,-9.7569247106381655e-15,-7.3044757181210121e-15,-3.0332814046866826e-14,-1.4194352424769301e-14,-2.8661676268418394e-14
0.73471385,1.2228130143643779e-14,7.4667322086394249e-15,-7.6094823464674354e-16,5.4931511725763656e-15,1.1216551068792454e-14,9.3077669322380914e-15,1.3008410749941323e-14
0.73476449,1.4131351662169093e-14,1.9765958379614679e-14,1.2988362713404641e-14,1.3542208963325108e-14,-1.8140357140368074e-14,-5.4916714284934154e-15,-1.5471542326075165e-15
0.73481512,1.1379859735516012e-14,1.4859936989594254e-14,1.7189589372325647e-16,-1.6478439020547624e-14,-2.3929454688578644e-14,-3.8763818508475743e-14,-3.4210653821428898e-14
0.73486575,-1.327079633354737e-14,-1.4251633286018218e-14,-1.5771979853678036e-14,-2.2289274924111496e-14,-4.163959308790598e-14,-3.917223951851968e-14,-4.5466923574377993e-14
0.73491639,1.9499322508232282e-14,2.7670088826631963e-14,4.05469162840007e-14,3.2290115763195056e-14,2.9759409050855701e-14,1.6216161271401987e-14,1.7675968334091309e-14
0.73496702,3.2638788647924459e-14,3.3890532647915531e-14,2.1751346488373928e-14,2.192975154995146e-14,2.9189763275694036e-14,9.1631128901007488e-15,1.076296713500386e-14
0.73501766,1.1999927216436534e-14,1.0446434250724694e-14,2.2125770182478813e-14,2.5142308064899825e-14,2.6957842509519304e-14,2.9859072452660474e-14,4.8651600014703669e-14
0.7350683,-4.8291810441676333e-15,-8.8705577557988092e-15,-9.2604784089960992e-15,-8.1637411233710758e-15,-2.0894224497329523e-14,-2.6211013113702293e-14,-2.283308919678599e-14
0.73511893,-3.147406906964491e-14,-3.1290500237956765e-14,-3.6460210175413121e-14,-2.935076443025181e-14,-2.3075965364824584e-14,-7.5680496103573876e-15,-9.7717856649310869e-15
0.73516956,1.9363042184551417e-15,3.165320810265726e-15,3.9426663348999469e-15,8.3337439161672724e-15,1.5269793346255566e-14,2.3122827087690143e-14,2.0151437917558129e-14
0.7352202,1.6386379050938057e-14,2.131764377808367e-14,1.5436392687312167e-14,6.9879839231213984e-15,2.2162936755501529e-16,1.6317915889646314e-14,2.1614153916692229e-14
0.73527084,-1.632310881682945e-14,-1.078060688276344e-14,-2.8641070357217594e-14,-2.7859336351074131e-14,-1.7716575990096271e-14,-9.2521644102369881e-15,-1.1686138988106577e-14
0.73532147,-2.5253168789849415e-16,1.5145056377599098e-15,-5.0870002418540968e-15,1.6192036916795599e-15,1.1356611558619668e-14,2.3036756797164246e-14,2.2897463027920872e-14
0.7353721,-1.6076347642024622e-14,-1.9964360483780652e-14,-1.2755270921509534e-14,-2.767573720923757e-14,-9.980110166502326e-15,-1.3521145449096137e-14,-1.5477530879958569e-14
0.73542274,3.6484628648802835e-14,2.8256458860121896e-14,4.5754713837325955e-14,4.3310057067666093e-14,5.18973997805562e-14,6.3330596330361833e-14,7.0300808567269278e-14
0.73547337,3.2172771622388595e-14,4.077635476308592e-14,2.7609805019785618e-14,1.7883860214135701e-14,2.4793531852938085e-14,3.7468775688087746e-15,8.1205032024600993e-15
0.73552401,-1.7034581690764283e-15,1.7185471059614033e-15,-2.8164807813521749e-15,3.4295290587919626e-15,1.6581464843237619e-14,1.1672511963720526e-14,1.7037969839278882e-14
0.73557465,1.2752890838184947e-14,1.0340621780783492e-14,7.8914563849208809e-15,7.4029397246049041e-16,-7.6774902505439298e-15,3.2737437127371891e-16,-3.1484241119757787e-15
0.73562528,-3.6839812793962778e-15,-1.2347434665479086e-15,-5.3106288638762277e-15,-3.193452298461445e-14,-5.559527207862536e-14,-4.8362422213653536e-14,-4.2635749152815494e-14
0.73567591,-1.326644281346509e-14,-8.8148010272318881e-15,-3.6532804015449707e-15,-4.8992343722514025e-15,2.9393958010317933e-15,-1.7440467343843542e-15,-5.6403900061330813e-15
0.73572655,9.1382566884448137e-15,9.6568813310563997e-15,5.0978413964181129e-15,1.0862824861778318e-14,1.1114964957962731e-14,8.4464516004876576e-15,1.3485832387935231e-14
0.73577719,1.0077749995214868e-14,1.2675163794224763e-14,-2.2062640785462316e-15,-1.6606621907606191e-14,-6.160465007533231e-15,-9.8548650819929845e-15,-7.2167042754452811e-16
0.73582782,1.1459993895002715e-14,1.1339111580768765e-14,1.0295180319848732e-14,1.7633919899588771e-14,2.9052664944901903e-14,3.9267352264284707e-14,4.4594804861471067e-14
0.73587845,1.0419166644153431e-14,4.9433066481321179e-15,1.3002903842220802e-14,1.2344244175456277e-14,2.1412479066558734e-14,3.6660248689662422e-15,1.4057510954992936e-14
0.73592909,1.1699097081039185e-16,6.1407762021350594e-16,-1.0771268624407916e-15,-3.3809405170778683e-15,-2.5958410462504781e-14,-4.0236926539732206e-14,-3.5445998841376383e-14
0.73597972,-1.0309273508358589e-14,-7.3958723257543967e-15,-1.2246703313902867e-14,-9.2924001815578607e-16,-1.6047820191275469e-14,-2.4739695173087214e-14,-1.9753667749285742e-14
0.73603036,-3.568123922700432e-15,-1.2387973898560747e-15,-6.700208318321627e-15,7.0330936754543052e-15,4.2709559997482211e-16,9.7882711044414453e-15,4.9335935798619153e-15
0.736081,2.1712175407979034e-14,2.4755755292721067e-14,3.3124861262055532e-14,3.6257233182761207e-14,3.7562473212366975e-14,2.0990116463314953e-14,2.0603337117739466e-14
0.73613163,5.0848490883968011e-16,4.7385553157202918e-16,1.9405153851437232e-15,8.7619508321176476e-15,2.752874766056512e-14,2.7218067497290961e-14,2.7361748009662095e-14
0.73618226,5.8109061923274429e-15,3.7504489542234929e-15,1.6733943257229973e-14,2.0856783786752618e-14,-2.8882516771764176e-15,-2.2805070856915851e-15,5.6020216502470996e-15
0.7362329,1.5510123186225802e-14,1.4175308077644638e-14,1.1895301712618597e-14,1.7091846684036218e-14,1.2884372011757394e-14,2.1516629680325308e-14,2.4816845002554668e-14
0.73628353,1.0363589526657229e-14,1.2265640536421855e-14,3.6457845385271683e-14,5.6171989081593061e-14,5.7540700400286237e-14,7.4572964759127842e-14,6.180321767843904e-14
0.73633417,1.1136193347465842e-15,4.242191092162421e-15,-5.9908664846555992e-15,-1.5462181364365785e-15,-7.0898997640403668e-15,-1.9747799443038985e-14,-3.0367019974001178e-14
0.73638481,9.1820695006015993e-15,9.8835865876476743e-15,1.4788696260382238e-14,5.5189452076773982e-15,-2.4738913176572545e-15,-6.5482758985928417e-15,-1.1999980024337514e-14
0.73643544,-7.9799849310701615e-15,-8.3093004217988753e-15,-4.9758921379937509e-15,-2.0832487282199261e-14,-8.9350881731945918e-15,-1.1156406002502063e-14,-2.0165566641625931e-14
0.73648607,-6.3994400617998269e-15,-3.9495487042446987e-15,-7.6070662020048473e-15,1.4796040292535376e-14,1.1259765256155559e-14,2.4792429948594683e-14,2.1302576859149865e-14
0.73653671,1.3836916934059947e-14,1.297278675760834e-14,1.8563826693442083e-14,1.5979102451301034e-14,9.6978422681290911e-15,1.3343361628421274e-14,5.7399231794622341e-15
0.73658735,1.5888775032745523e-14,2.0287236666509355e-14,2.4510897259662822e-14,6.3771650551974649e-15,-5.1803730852915169e-15,-3.9023785805504849e-15,-4.3765912253201452e-15
0.73663798,-1.1872716165811476e-14,-1.6678112039610388e-14,-2.2667045237241238e-14,-1.8085496680860406e-14,-4.2211616145788535e-14,-4.1623153696257815e-14,-4.0132214202065024e-14
0.73668861,-2.6453858158240616e-15,-4.3114592206291073e-15,-1.5981011124506055e-14,-2.7688547911077935e-14,-1.1677570069592441e-14,-1.4331702446107661e-15,-5.9301908554076463e-15
0.73673925,3.297658269625827e-15,9.5797163833388057e-15,-6.1931050183984777e-16,2.5090385383629969e-14,-1.7231289605757543e-15,-8.1062391432141742e-15,-1.1485185497683074e-14
0.73678988,-2.2779956297729192e-15,-3.2374621462357494e-15,-1.0793519073918489e-15,-1.1849132159161732e-14,-2.5861031107172841e-14,-1.8982800074031282e-14,-1.7053063872317237e-14
0.73684052,1.4551199428320527e-14,2.0681913401255591e-14,1.2247118696963945e-14,3.7082536493040121e-15,-8.7124140580149112e-15,-6.9975400827602287e-15,-6.3908574793352556e-15
0.73689116,1.0250576089639368e-14,8.2343710445853301e-15,1.2533435273927909e-14,2.1062960139525097e-14,2.0264612674192519e-14,1.0950558890372933e-14,1.4759651185187437e-14
0.73694179,-1.4637164924048719e-14,-1.6877842657302973e-14,-1.4566064269504556e-14,-1.8725262747729424e-14,-3.0993596384791732e-14,-1.2580053698296433e-14,-3.0710323460651136e-14
0.73699242,-6.8719985426787203e-16,-8.4233559437610699e-15,-5.4397265263908821e-15,-1.813822094323121e-14,-4.2577776640772872e-14,-5.763002455711692e-14,-6.125373683969533e-14
0.73704306,1.5908012236227329e-14,1.3703005434468781e-14,-3.9622717848455316e-15,5.5640335496572667e-15,1.7890696069276333e-14,-2.6630484543805652e-15,-4.469223534642085e-15
0.73709369,-2.4627177137325363e-15,1.3583986723925492e-15,-5.9839353480167295e-15,-2.7160105026216793e-14,-4.051653982776611e-14,-4.6873097689851785e-14,-4.7045954150315636e-14
0.73714433,7.6369027973145394e-15,5.8388403000029235e-15,-6.0047338814093278e-16,-5.8287425149191107e-15,-1.8904702080690574e-14,-3.4177242453845945e-14,-3.0691198812161791e-14
0.73719497,-5.5987845099637315e-16,-8.7899175204623556e-16,1.0379307883142131e-14,-1.0094309001878642e-14,-3.1678894021844225e-15,-1.016260664882056e-14,-7.5559734851482883e-15
0.7372456,-3.1444682596997587e-16,-3.1429396079555958e-15,-6.6101795390256508e-15,1.4437972923852156e-15,6.1478888628529163e-15,1.1529747188205239e-14,2.0053272756635756e-14
0.73729623,2.2138296384760193e-15,-7.0967553779757819e-16,1.4838785498817205e-14,2.8119866013563895e-14,3.8570543357895777e-14,2.15490393478281e-14,1.7808598529971977e-14
0.73734687,-1.0527524711078101e-14,-1.3044647513062363e-14,-1.0757836430609278e-14,-2.2467043165986486e-14,-4.2513281197803915e-14,-3.7306364886089096e-14,-3.2674969360664482e-14
0.73739751,5.8968492345594233e-15,5.874968249931857e-15,3.222128343490157e-15,1.2545644989652312e-14,2.6569779582149374e-14,3.4373850143057562e-14,3.2604025036394037e-14
0.73744814,-8.0635181321433209e-15,-1.1200009391214971e-14,-1.068299385094601e-14,-2.6653212839266247e-14,-2.9356507416596439e-14,-3.7549280764728677e-14,-4.1036146555015309e-14
0.73749877,-6.9479747784098804e-15,-7.4622275601563935e-15,-1.2992907943039104e-14,-1.511997486602202e-14,1.0166163390843233e-14,-2.1312004228881187e-15,-4.6703165255666273e-15
0.73754941,-1.2063874045373595e-14,-1.0517024547768693e-14,-2.275977593143987e-14,-2.464611164321536e-14,-2.4848317390219667e-14,-3.4845697367593098e-14,-3.1466674301683555e-14
0.73760004,-6.6671913408279355e-15,-8.412297729646559e-15,-5.9826217010402771e-15,-9.5180010238857571e-15,-6.6830850005327395e-15,-6.6735853667761129e-15,-1.4717678876636068e-14
0.73765068,1.7229913321065782e-14,1.207350247336033e-14,1.3028200658552965e-14,9.7269516820797037e-15,1.8400189659984055e-14,5.1596326511644929e-15,1.8269394689526754e-14
0.73770132,1.2098961148985149e-14,1.4709803722422906e-14,-2.1343005722883765e-15,-4.5132375518738764e-15,-1.5482358391030881e-14,-1.4125695555757193e-14,-8.7137328475783769e-15
0.73775195,-1.6356362901518637e-14,-1.696257693094703e-14,-2.5221225083252239e-14,-3.0981106658791879e-14,-4.6780238423267016e-14,-3.8303860880780926e-14,-3.9927533307573859e-14
0.73780258,-1.4418724401382538e-14,-1.2848819959286353e-14,-2.3166091649062899e-14,-6.1650944437682404e-15,9.7116978373847407e-15,7.8766609213689438e-15,5.5793366750877689e-15
0.73785322,-5.1609179801453616e-15,-5.0232959686691981e-15,-1.3463826057263867e-14,-9.3503156531956495e-15,-1.0350444074911044e-14,-9.6188406205772456e-16,-7.5324509903259409e-17
0.73790385,-6.2735799192178315e-15,-5.6993441923791951e-15,-5.6952603195688884e-15,9.4847963590602463e-15,3.6752799554252475e-14,4.5176448959591028e-14,4.234921223980519e-14
0.73795449,-3.4032422223196404e-15,-5.355597484183821e-15,-9.579592821170456e-15,-1.8779603801883893e-14,-3.8262358739497118e-14,-4.2505330003487e-14,-4.412919694946972e-14
0.73800512,-1.2552569250923738e-14,-1.7001379726344282e-14,-1.0453367353375804e-14,-3.3580537681473865e-15,-2.0692180308110285e-14,-2.1423197148311363e-14,-1.4456670390181972e-14
0.73805576,6.7166309920153687e-15,1.2710675562783349e-15,-5.9303563218802897e-15,-1.9469045232579564e-14,-1.5536039641764473e-14,-1.795918117219073e-14,-1.5197352818264188e-14
0.73810639,1.127168693184702e-14,5.7942160427959207e-15,9.4625269164175958e-15,9.944103287620664e-15,3.2793956109565092e-15,7.9717331734346263e-15,4.9408262410306264e-15
0.73815703,-1.3394886397232729e-14,-1.195939942403715e-14,-2.602870852329274e-14,-7.3317780795614664e-15,-3.0669735157329031e-14,-2.7585430331059535e-14,-2.9249611121420949e-14
0.73820767,1.1959620876299468e-14,1.132451558434489e-14,1.7668140675268863e-14,-4.2084728459312233e-16,-9.5603924687970907e-15,-1.1713117211359236e-14,-1.2541651149996466e-14
0.7382583,-1.2124481388538906e-15,-2.3377291299754455e-16,5.592609082329478e-16,-1.7238705551913359e-14,-1.1972648912720293e-14,-2.737194544957923e-14,-2.7714817751056961e-14
0.73830893,-7.4320136858389875e-15,-1.3570701566050218e-14,-1.1618461361974386e-14,-2.6512823776102868e-14,-3.9789764658162044e-14,-2.7254122708911929e-14,-1.6610664225436629e-14
0.73835957,-4.2456473127741126e-15,-9.9813052327268687e-15,-8.2671408483866859e-15,-2.2304816107799996e-14,-4.2314476299490715e-14,-5.0992139014565609e-14,-5.4614972626846812e-14
0.7384102,-5.7950455634088961e-16,-2.5002328979579573e-15,-1.2576853416430845e-14,-2.4943754516603599e-14,-2.2805215122605269e-14,-1.4641339187562876e-14,-9.0368485992154758e-15
0.73846084,9.9482175272248601e-15,1.0769708175109256e-14,2.1139959203978699e-15,-8.9197508012547232e-15,-4.8925196592285707e-15,4.1523480273203279e-15,1.6244621422260519e-14
0.73851148,-6.9005773277272423e-17,-1.6548530778644032e-15,-8.3378544620368668e-16,-7.2966436131007924e-15,-9.348816239490654e-15,1.1593221887137706e-15,-2.2149559124341565e-15
0.73856211,6.5947954842214249e-15,8.2926375004740488e-15,4.2425531802482258e-15,1.8703453552569964e-14,8.94996947640204e-15,2.3143325671930556e-15,2.454495627347097e-15
0.73861274,8.5892328815391753e-16,3.8810261767049175e-15,-3.8797532606791917e-16,-1.5804575389279739e-14,-3.5324739093162712e-14,-2.2757562759145404e-14,-2.4926793470994715e-14
0.73866338,-1.2752342468460016e-14,-8.5956665477556893e-15,-8.9114391911444649e-15,-3.8985744712118386e-14,-3.003579761741903e-14,-3.7029899092987345e-14,-4.6187205809423513e-14
0.73871402,-4.6085149799846262e-15,-4.8710426371466387e-15,-4.2052802144525837e-15,-8.0143274398002532e-15,-2.4319066846790459e-14,-2.0187903097017793e-14,-9.2714406926750767e-15
0.73876465,1.9385356598564816e-14,1.268347553091529e-14,5.0987002833922523e-15,-1.7035529353854685e-14,-1.216275864774422e-14,-2.470397033310333e-14,-2.4794874020450393e-14
0.73881528,-1.0789582896294539e-14,-1.6583312946925874e-14,-1.2281724492572287e-14,-2.0931015270512609e-14,-2.9581430848923929e-15,-1.1519693617595627e-16,3.3293441563329405e-16
0.73886592,-7.7626870910813883e-15,-8.3781373104499006e-15,4.5810788660900118e-16,2.4705305425491938e-14,2.6107012732352107e-14,1.4604877144339661e-14,1.4432631211827216e-14
0.73891655,2.683663108444252e-14,2.7916593265436751e-14,2.5978017799674128e-14,1.8596708561771785e-14,-4.9531599585109961e-15,2.3886462651594475e-15,3.9579435525638192e-15
0.73896719,1.4165313504707766e-14,1.4924124350009156e-14,1.3106036116841179e-14,8.1229263547869116e-15,1.3116436567852873e-14,4.2686156961569626e-15,2.2891898708743119e-15
0.73901783,8.7807983604319926e-15,8.2340773405992467e-15,-3.3297790668333092e-15,-1.5448751270694414e-14,-2.306886308256742e-14,-1.5420826666954833e-14,-1.2899566907724341e-14
0.73906846,-1.2264054002948893e-14,-8.890258627622477e-15,3.4491366180718943e-15,1.1805226495552098e-14,2.188292870281907e-14,3.835762221430986e-14,3.0988936336124687e-14
0.73911909,8.8757298274360676e-15,8.3820702777970374e-15,7.2921757513048888e-15,1.4703235398541817e-14,-4.6114485864704137e-16,6.0359053576567147e-15,7.5801677332055654e-15
0.73916973,-4.7682914794811123e-15,-9.1531167969311525e-15,-1.562432230806536e-14,6.58731902840519e-15,2.8200587576820118e-14,2.5930286028413702e-14,3.7408006151566352e-14
0.73922036,3.6811114148683195e-15,7.634531055489932e-15,7.7392263049907072e-15,2.1780304489809845e-15,1.8590870714642745e-14,1.085124543603102e-14,1.3079130481435137e-14
0.739271,1.7888324185426485e-14,1.9141193716320097e-14,8.3129565454647242e-15,2.0994203971788776e-15,-2.0124466985904098e-14,-1.9135715169479154e-14,-9.5045751417981426e-15
0.73932164,9.8824265620945328e-15,1.1777072335640412e-14,2.4004236090676845e-15,9.8137776190278373e-15,-3.0672373186129546e-14,-1.8877179252931823e-14,-2.3187138497605846e-14
0.73937227,-1.8069436668237433e-15,-8.7527609006303209e-15,7.1009740413275503e-15,-1.4008274409342346e-14,1.07306156346349e-14,1.0395192381866058e-14,3.0598919772028765e-15
0.7394229,1.1222166071115283e-14,1.0449238766730073e-14,8.5391583802233021e-15,1.9301882847949783e-14,3.5118921391197995e-14,4.328729172406428e-14,4.7926625889353226e-14
0.73947354,1.7553344881710123e-14,2.816175884776926e-14,2.9034795506808136e-14,2.0523881221246769e-14,8.8778676249326791e-15,-6.727905692199928e-15,-9.969406331306914e-15
0.73952418,-1.7166682652080656e-14,-1.7018257174957148e-14,-1.1729327584558604e-14,-2.8887678126242912e-14,-1.4510201917103203e-15,2.3744009360225979e-15,1.4044961772642214e-15
0.73957481,1.3058648642421521e-14,8.536136829006042e-15,1.9247709173542037e-15,1.048545820476263e-15,-7.9422000207232801e-15,-1.5898161818285092e-14,-1.416134011177403e-14
0.73962544,-7.3240400092933169e-15,-3.9280216023591027e-15,1.6888884528904258e-15,3.5711638631903525e-14,3.4892481123760145e-14,1.3694570693230229e-14,1.1188750765158933e-14
0.73967608,-8.1598073308173341e-15,-3.2633013531813496e-15,1.1096502226635787e-15,-1.0686823216070505e-14,2.9705897355025734e-14,5.3920810399062434e-14,5.8214140668831337e-14
0.73972671,2.1370853188993594e-14,1.2880053841222462e-14,6.7683114178670182e-15,1.5075139639965279e-14,3.1388693806949272e-14,3.0830657711637179e-14,3.8869329673576448e-14
0.73977735,-3.5021799868355165e-15,-9.4715102342120182e-16,-6.5496839245921822e-15,6.0284392461022327e-15,2.8435792844630743e-14,3.1656183478476981e-14,3.2078817237239371e-14
0.73982799,-1.3149110757111755e-14,-1.3826901200427648e-14,-2.1013157566673201e-14,-2.2517846552540378e-14,-3.7234266506142028e-14,-4.1088608394008787e-14,-4.0048918193546142e-14
0.73987862,-6.6890418459081753e-15,-4.7449976359673155e-15,-9.564851657966127e-15,2.9939468882304495e-15,-1.5205288144927681e-14,-2.2532448206100499e-14,-2.7087484472499614e-14
0.73992925,-6.5016242449954129e-15,-1.343515796138497e-14,-1.3794605041563959e-14,-3.4742443316560763e-14,-2.9133953523945055e-14,-3.7216774354977958e-14,-3.5076083476880628e-14
0.73997989,-3.9830626604004005e-15,-4.4125514972099615e-15,-1.0954955122714818e-14,-5.5483855192939232e-15,-1.4635758611157609e-15,3.7680838369985834e-15,7.1879685733644572e-15
0.74003052,3.2062595182075939e-16,2.836773419669539e-15,-6.4442827902466983e-15,-3.071755216784932e-15,1.2438778553405777e-15,8.061964558163272e-15,1.5831305922385227e-14
0.74008116,-2.2146049151810245e-14,-2.0506195196806523e-14,-1.9934320938738736e-14,-3.5241537052542129e-14,-4.4622443774401803e-14,-4.5990296747206549e-14,-5.051341061574559e-14
0.7401318,1.3449663386081994e-15,7.0253232506939425e-15,-1.4392653796216421e-15,2.0962703187183237e-14,3.9251331267019398e-14,3.9206129895396887e-14,3.9553280887295608e-14
0.74018243,8.1349252400108254e-15,-3.0125058672461304e-16,-2.5665281690683275e-15,-8.9162266282890766e-15,-1.5352439828152712e-14,-1.7939708230559906e-14,-2.359435922776533e-14
0.74023306,-2.3270678936539664e-14,-2.10268652746081e-14,-2.1255740921001016e-14,-3.0103315925625407e-14,-2.6078232200909087e-14,-3.5453154795692968e-14,-4.5275258720401075e-14
0.7402837,-6.9054671741258391e-16,-9.6549713506023708e-15,-1.6153143374278138e-14,-3.0184191390931362e-14,-2.501567218164292e-14,-1.9772364946964292e-14,-1.9091785333578377e-14
