Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.73754941,1.6688782481841708e-05,2.3900379851024141e-05,4.9713029829696794e-05,0.00011746357111251445,0.00018363238907036065,0.00019791396068459814,0.00019732685033713542
0.73760004,1.7050358435627951e-05,2.4379424395664924e-05,5.0278534967861658e-05,0.00011803071308308765,0.00018419497833155085,0.0001984935000405476,0.0001979105780201447
0.73765068,1.7410060873087161e-05,2.4850665818659559e-05,5.0821246372974051e-05,0.00011856045130842548,0.00018470906476414606,0.00019902010977115124,0.00019844184389887544
0.73770132,1.7763802926692472e-05,2.5308463095325832e-05,5.1333854912704137e-05,0.00011904454750250052,0.0001851677899646696,0.00019948730698881423,0.00019891414652322396
0.73775195,1.8107874367127985e-05,2.5747959016697421e-05,5.1810655908671432e-05,0.00011947670925975357,0.00018556608229086023,0.00019989049407089166,0.0001993228542250023
0.73780258,1.8438946749241696e-05,2.6165065793208237e-05,5.2247470289893952e-05,0.00011985262224175169,0.00018590064227328232,0.00020022689699616557,0.00019966514593863782
0.73785322,1.8754034028260001e-05,2.6556374108595761e-05,5.2641438751623181e-05,0.0001201697896071632,0.00018616973717775899,0.00020049530334977222,0.00019993975148125277
0.73790385,1.9050513943928504e-05,2.6919140332657381e-05,5.2990896967813737e-05,0.00012042740318727383,0.00018637310127211638,0.00020069592547399169,0.00020014681773118388
0.73795449,1.9326134238736091e-05,2.7251309490897713e-05,5.3295325521754006e-05,0.00012062621261546334,0.00018651182748869165,0.00020083025931936219,0.00020028777063495708
0.73800512,1.9579041641093985e-05,2.7551556038137078e-05,5.3555332734824473e-05,0.00012076840969464913,0.00018658831182057081,0.00020090100869215606,0.00020036524264185955
0.73805576,1.9807841647821829e-05,2.7819358628707683e-05,5.3772712518007817e-05,0.00012085758788299462,0.00018660628479369806,0.0002009121107531795,0.00020038310086213781
0.73810639,2.0011679069052653e-05,2.8055071635732839e-05,5.3950502425986696e-05,0.00012089873438035303,0.00018657085405394134,0.0002008687846797495,0.00020034649850378356
0.73815703,2.01903346438793e-05,2.8259977498646179e-05,5.4093001879518187e-05,0.00012089826082603783,0.00018648860525457569,0.00020077764968000431,0.00020026199440257133
0.73820767,2.0344312004299652e-05,2.8436265106444183e-05,5.4205674478084116e-05,0.00012086394018468618,0.00018636759348295007,0.00020064673680613229,0.000200137566798208
0.7382583,2.047493307445322e-05,2.8587023701459909e-05,5.4295018650907053e-05,0.00012080483028321118,0.00018621731427082285,0.00020048548431108584,0.00019998260948334023
0.73830893,2.0584435958247629e-05,2.8716241660230493e-05,5.436841438622613e-05,0.00012073114796777614,0.00018604861898072802,0.00020030467669011307,0.00019980787130045868
0.73835957,2.0676023459340492e-05,2.8828778499392442e-05,5.443393540182441e-05,0.00012065402677482033,0.00018587350518826375,0.00020011626083686358,0.0001996252719042149
0.7384102,2.0753821442975519e-05,2.8930254851954494e-05,5.4500063777408969e-05,0.00012058512180215107,0.00018570473786416595,0.00019993298992642691,0.00019944754493014748
0.73846084,2.0822739157524757e-05,2.9026858991081542e-05,5.457533584898374e-05,0.00012053610564872961,0.00018555534798958572,0.00019976794445178631,0.00019928775762082565
0.73851148,2.0888132833575689e-05,2.9124988373120822e-05,5.4667861479833152e-05,0.00012051799609939936,0.0001854379347329777,0.00019963385364061637,0.00019915863059576322
0.73856211,2.0955336530940259e-05,2.9230715116845466e-05,5.4784694776756305e-05,0.00012054039125282161,0.00018536385561840601,0.00019954229009974832,0.0001990717308058639
0.73861274,2.1029123391615025e-05,2.9349190646947725e-05,5.4931193796634305e-05,0.00012061071012629114,0.00018534238399656015,0.00019950282547045886,0.00019903662564951471
0.73866338,2.111316388806438e-05,2.9484110646087884e-05,5.5110490704827086e-05,0.00012073358105313005,0.00018538000694649412,0.00019952231375754441,0.00019906016488764838
0.73871402,2.1209631806108014e-05,2.9637359801379657e-05,5.5323222998430308e-05,0.00012091053146166074,0.00018548001864419973,0.00019960446044810383,0.00019914604851228271
0.73876465,2.1319020708456282e-05,2.9808869611897279e-05,5.5567543051560573e-05,0.00012113997333264417,0.00018564241774225699,0.00019974969060493266,0.00019929469391003802
0.73881528,2.1440198799198733e-05,2.9996772155444651e-05,5.583948134717389e-05,0.00012141756076928045,0.0001858641949185771,0.00019995540796808068,0.00019950349400405675
0.73886592,2.157070308417615e-05,3.0197793999406292e-05,5.6133580943659728e-05,0.00012173684832322285,0.00018613993447106074,0.00020021657236194253,0.00019976739422751045
0.73891655,2.1707163007082883e-05,3.0407760553155518e-05,5.6443621901853767e-05,0.00012209009795591331,0.00018646259615719412,0.00020052646540298766,0.00020007965793218018
0.73896719,2.1845771517245813e-05,3.0622118383994284e-05,5.6763326295739931e-05,0.00012246909737454774,0.00018682432669577697,0.00020087749519228482,0.00020043267132043447
0.73901783,2.1982629222726359e-05,3.0836279824767396e-05,5.7086811287532382e-05,0.00012286579694620258,0.00018721711571766591,0.00020126185253374553,0.00020081860034369648
0.73906846,2.2113916627285728e-05,3.1045762243540122e-05,5.7408742837629201e-05,0.00012327264015642633,0.00018763314325570679,0.00020167186226665787,0.00020122974228442981
0.73911909,2.2235894457279487e-05,3.1246135678959542e-05,5.7724206979839834e-05,0.00012368262597171084,0.00018806488314402923,0.00020210009154333751,0.00020165863499112821
0.73916973,2.2344795158100071e-05,3.1432813852505428e-05,5.8028345712652781e-05,0.00012408908784398287,0.00018850493343526234,0.00020253918457318986,0.00020209789289431874
0.73922036,2.2436684099592912e-05,3.1600810488545021e-05,5.8315930325500495e-05,0.00012448535688955475,0.0001889457318846157,0.00020298158133310408,0.00020253992679290959
0.739271,2.2507369884868919e-05,3.1744586092179698e-05,5.8581015419561882e-05,0.00012486443254554151,0.00018937927956013445,0.00020341924291546366,0.0002029766707063207
0.73932164,2.2552431175000709e-05,3.1858060256974471e-05,5.8816793236507675e-05,0.00012521878240250698,0.00018979696085504738,0.00020384347196172349,0.00020339940341852059
0.73937227,2.256734435505552e-05,3.1934785323678588e-05,5.901567730983222e-05,0.00012554028919541837,0.00019018948800682728,0.00020424485588756659,0.00020379869353267263
0.7394229,2.254728187530886e-05,3.196784012275385e-05,5.9169183106743298e-05,0.00012582000060067512,0.00019054663224246144,0.00020461299491845113,0.00020416412839640026
0.73947354,2.2490022621551015e-05,3.1952888239663457e-05,5.9271043940801961e-05,0.00012605105738258796,0.00019086011735088525,0.00020493938464623122,0.00020448719803164224
0.73952418,2.239220762311347e-05,3.1884585301871892e-05,5.931374829276886e-05,0.00012622510958409835,0.00019111999886283854,0.00020521377905051349,0.0002047576595410865
0.73957481,2.2251213509012974e-05,3.1758906460631941e-05,5.9291016848680056e-05,0.00012633469556870268,0.0001913170643243084,0.00020542657858219044,0.00020496592612138839
0.73962544,2.2065893517177879e-05,3.1573244955460664e-05,5.9198055125739373e-05,0.00012637352439602865,0.00019144313604940863,0.00020556912119992516,0.00020510335824638242
0.73967608,2.1836310577688207e-05,3.1326671994942681e-05,5.9031942524340819e-05,0.00012633693789198684,0.00019149160735557438,0.00020563421825873417,0.00020516280592816199
0.73972671,2.1563510845799219e-05,3.1019771660502988e-05,5.8791555916877886e-05,0.00012622197597781412,0.00019145758897225613,0.0002056163186009703,0.00020513877006463473
0.73977735,2.1249268581101091e-05,3.0654247638409665e-05,5.8477194543335206e-05,0.00012602715936121508,0.00019133783183329764,0.00020551146046108703,0.00020502733383292565
0.73982799,2.0895879680181348e-05,3.0232620569160029e-05,5.8090251558687863e-05,0.00012575233068198526,0.00019113070081848844,0.00020531729570875116,0.00020482621405874959
0.73987862,2.0506061837858151e-05,2.9757957864312041e-05,5.7632860532683719e-05,0.00012539840337709229,0.0001908360755888576,0.0002050330522382848,0.00020453471780724054
0.73992925,2.0082981529730629e-05,2.9233808452403211e-05,5.7107747600294043e-05,0.00012496725365016966,0.00019045535823138015,0.00020465960821973954,0.00020415380910608977
0.73997989,1.96304114730626e-05,2.8664364412181564e-05,5.6518360003030008e-05,0.00012446181390822876,0.00018999161659832332,0.00020419969056016172,0.00020368630218545463
0.74003052,1.9152909177205041e-05,2.805471517731275e-05,5.5869096845309431e-05,0.00012388620405653539,0.00018944968587818927,0.00020365801723927084,0.00020313700212221407
0.74008116,1.8656017035217738e-05,2.7411220399461752e-05,5.5165732454716993e-05,0.00012324600854615248,0.00018883631248129643,0.00020304145652596506,0.00020251286283615402
0.7401318,1.8146417093697903e-05,2.6741835904103409e-05,5.4415845651891035e-05,0.00012254858135712855,0.00018816029622765532,0.00020235915421589645,0.00020182311163942943
0.74018243,1.7631917632638001e-05,2.6056214540063323e-05,5.3629088466057299e-05,0.00012180322395955788,0.00018743245078705462,0.0002016224563293201,0.00020107916829803258
0.74023306,1.7121299146188422e-05,2.536563387517521e-05,5.2817289701611319e-05,0.00012102124407776551,0.00018666546405163146,0.00020084471268741927,0.00020029444532673469
0.7402837,1.662399543569623e-05,2.4682685936025169e-05,5.1994303918982249e-05,0.00012021583481607338,0.00018587362120455885,0.00020004093354004015,0.00019948400191688306
0.74033434,1.614963186213814e-05,2.402069314062901e-05,5.1175535889952656e-05,0.00011940167522028967,0.00018507230043301147,0.00019922721987941519,0.00019866396926917194
0.74038497,1.5707548652639519e-05,2.3393081025348606e-05,5.0377349761760762e-05,0.00011859445578369021,0.00018427744867594064,0.00019842017599019165,0.00019785096513735739
0.7404356,1.5306208418772121e-05,2.2812503903523283e-05,4.9616143969283131e-05,0.00011781008027558446,0.0001835047705766598,0.00019763604219381794,0.00019706123793259832
0.74048624,1.4952683666699911e-05,2.2290082691299952e-05,4.8907436611472126e-05,0.00011706388218630484,0.0001827689762126348,0.00019688990097801732,0.00019630986039172838
0.74053687,1.4652232551593321e-05,2.1834701223941849e-05,4.8264926185553196e-05,0.00011636980150796666,0.00018208307300513857,0.00019619494368623209,0.00019560999874184153
0.74058751,1.4408003631475815e-05,2.1452472207423334e-05,4.7699647695196649e-05,0.00011573962924102361,0.00018145774178690848,0.00019556184764655353,0.00019497229644480779
0.74063815,1.4220856735713669e-05,2.1146370185723357e-05,4.7219275293358743e-05,0.00011518237040294408,0.00018090085193271839,0.00019499831633396753,0.00019440441904014987
0.74068878,1.4089332267717445e-05,2.0916081882496356e-05,4.6827634307922353e-05,0.00011470374206813325,0.00018041712186772722,0.00019450878319403239,0.00019391076092268499
0.74073941,1.4009578683461111e-05,2.0757826089137374e-05,4.6524289506687622e-05,0.00011430563549879306,0.00018000769186225343,0.00019409403648377918,0.00019349207333629057
0.74079005,1.3975626410679169e-05,2.0664770352323345e-05,4.6304734757089484e-05,0.00011398619045535684,0.00017967027281759536,0.00019375141777417304,0.00019314566584280617
0.74084068,1.3979746995379852e-05,2.0627691889742996e-05,4.6160703431401166e-05,0.00011373980487196201,0.00017939910916582125,0.0001934748231656292,0.0001928654096425559
0.74089132,1.401286799530378e-05,2.0634939265900923e-05,4.6080638567666354e-05,0.00011355734550187906,0.00017918515730911861,0.00019325490856610982,0.00019264194524223755
0.74094195,1.4065494262877312e-05,2.067432552241884e-05,4.6051047806271925e-05,0.00011342728024308118,0.00017901715238371866,0.00019308016220442539,0.00019246375640264828
0.74099259,1.4127229455845162e-05,2.0731832042357086e-05,4.605568528498189e-05,0.00011333478169930172,0.0001788806518258408,0.00019293594912796164,0.0001923162150237713
0.74104322,1.4188183966447065e-05,2.0793910297813584e-05,4.6078292884072031e-05,0.00011326448440844213,0.00017876070741099865,0.00019280717355484142,0.00019218424317254737
0.74109386,1.4239532560859223e-05,2.0848260300433376e-05,4.6103517546802143e-05,0.00011320128931810989,0.00017864263852989274,0.00019267904400282636,0.00019205307701428281
0.7411445,1.4273814363047009e-05,2.0884263546006923e-05,4.6117550434916009e-05,0.00011313124036407791,0.00017851288601822133,0.00019253791865371257,0.00019190911058832692
0.74119513,1.4286303022084189e-05,2.0894395716968498e-05,4.6109644593330401e-05,0.00011304327803194849,0.00017836075170365838,0.00019237303721564479,0.00019174162543959594
0.74124576,1.4274093400955216e-05,2.0873451047244057e-05,4.607153542809656e-05,0.00011292870004977375,0.00017817791927273374,0.00019217603596641947,0.00019154230296039684
0.7412964,1.4234953967605119e-05,2.0817692159979482e-05,4.5996743681452545e-05,0.00011278070401747327,0.00017795805582587992,0.00019194054934734732,0.00019130482308944295
0.74134703,1.4169124057687991e-05,2.0726288904309937e-05,4.5882140385249567e-05,0.00011259612123852416,0.00017769866617525245,0.00019166407312117418,0.00019102672429635771
0.74139767,1.4078967454285271e-05,2.0601144716874312e-05,4.5727882384619051e-05,0.00011237543677483175,0.00017740121903615319,0.00019134810915700842,0.00019070954556050558
0.74144831,1.3968539835949398e-05,2.0446701033107629e-05,4.5537323418185334e-05,0.00011212266408524192,0.00017707111947088726,0.00019099816920743355,0.00019035882760831604
0.74149894,1.3843124718413215e-05,2.026946974235618e-05,4.5316642659171726e-05,0.0001118449081604696,0.00017671729980465621,0.00019062339547339606,0.00018998373094690556
0.74154957,1.3708805972202728e-05,2.007742178663411e-05,4.5074297732354615e-05,0.00011155174648662085,0.00017635156434518258,0.00019023593263487745,0.00018959640613329471
0.74160021,1.3572070170123965e-05,1.9879388809060188e-05,4.4820416949693299e-05,0.00011125458635933677,0.00017598780135338562,0.00018985014946655473,0.00018921121396350566
0.74165085,1.3439420772025859e-05,1.9684473723124384e-05,4.4566113367075493e-05,0.0001109659437591208,0.0001756411728269475,0.00018948183313852174,0.00018884391947417606
0.74170148,1.3317019261250201e-05,1.9501493363579237e-05,4.4322742198623551e-05,0.00011069865001116032,0.00017532713185410134,0.00018914718396600792,0.0001885106871814628
0.74175211,1.3210350577137857e-05,1.9338454806134733e-05,4.4101133323082314e-05,0.00011046500712571917,0.00017506041441801926,0.00018886176630863579,0.0001882270329184881
0.74180275,1.3123914967202072e-05,1.9202075887509672e-05,4.3910831444484386e-05,0.00011027590403027743,0.00017485399627594861,0.000188639411605583,0.00018800672891638293
0.74185338,1.3061004558381268e-05,1.9097420888675139e-05,4.375947101690358e-05,0.0001101400626201544,0.00017471823477156623,0.0001884913092385788,0.00018786089780385059
0.74190402,1.3023640223391792e-05,1.9027746002868917e-05,4.3652415268436555e-05,0.00011006352781395935,0.00017466027809988553,0.00018842537592655804,0.00018779738507533573
0.74195466,1.3012658442445188e-05,1.8994602927997427e-05,4.3592731438675421e-05,0.00011004951175553219,0.00017468385138734275,0.00018844599365813193,0.00018782050120698683
0.74200529,1.3027892481960653e-05,1.8998079612544953e-05,4.3581406430903264e-05,0.00011009852283241132,0.0001747893358197091,0.00018855405801357518,0.00018793107347216505
0.74205592,1.3068458961019864e-05,1.9037221363897841e-05,4.3617835620875303e-05,0.00011020882680896817,0.00017497419681649111,0.00018874738074671016,0.00018812685213100472
0.74210656,1.3133081958517919e-05,1.9110511272643442e-05,4.3700447471709702e-05,0.00011037713296437146,0.00017523367735799555,0.00018902136219656627,0.0001884031861492602
0.74215719,1.3220417407446879e-05,1.9216339754850224e-05,4.382734295341042e-05,0.00011059932653025036,0.00017556153789520735,0.00018936971117469335,0.00018875374581609584
0.74220783,1.3329369853155193e-05,1.935343657608552e-05,4.3996894228896325e-05,0.00011087118887620518,0.00017595083548351071,0.00018978521308730007,0.000189171292943811
0.74225847,1.3459302909616611e-05,1.9521139297281739e-05,4.4208121100151487e-05,0.00011118893679278258,0.00017639455663710045,0.00019026036382652992,0.00018964831628068681
0.7423091,1.3610125119508355e-05,1.9719485157970986e-05,4.4460833070108771e-05,0.0001115494947643268,0.00017688601447514983,0.00019078778404119773,0.00019017744653416241
0.74235973,1.3782222005140304e-05,1.9949086440995686e-05,4.4755478263808081e-05,0.00011195052759726135,0.00017741905042993866,0.00019136044785195312,0.00019075168454796537
0.74241037,1.3976264354549925e-05,2.0210837957171585e-05,4.50927620462955e-05,0.0001123902091036165,0.00017798797736336911,0.00019197166017638939,0.00019136437741171664
0.74246101,1.419295875580295e-05,2.0505543040444105e-05,4.5473143744392464e-05,0.00011286688501102265,0.00017858746462615601,0.00019261499054823501,0.00019200915020497377
0.74251164,1.4432755887558184e-05,2.0833491451919326e-05,4.589626114694231e-05,0.00011337858453557198,0.00017921225465542139,0.0001932840360769266,0.00019267966550179727
0.74256227,1.4695614525549238e-05,2.1194116035771575e-05,4.6360439264609262e-05,0.0001139225283444327,0.00017985685177432866,0.00019397216262958801,0.00019336936116240671
0.74261291,1.4980798186779588e-05,2.1585717627780843e-05,4.6862293541584526e-05,0.00011449464298060671,0.00018051515819370419,0.00019467219318860892,0.0001940711346487905
0.74266354,1.5286746135691483e-05,2.2005326914631223e-05,4.7396532481840865e-05,0.00011508920492313217,0.00018118021306908787,0.00019537620024496284,0.00019477713127869772
0.74271418,1.5611053639851028e-05,2.2448707188778107e-05,4.79559935587615e-05,0.00011569865731774441,0.00018184396713830827,0.00019607532508049202,0.00019547855958273287
0.74276482,1.5950567026942274e-05,2.2910533278754756e-05,4.8531963461120909e-05,0.00011631377975462444,0.00018249738811699809,0.00019675992616325304,0.00019616583629152143
0.74281545,1.630153568160899e-05,2.3384694674008914e-05,4.911471986189569e-05,0.00011692414425380497,0.00018313077963293481,0.00019741991595601571,0.00019682892015964951
0.74286608,1.6659783156470986e-05,2.3864629977898543e-05,4.9694164886039747e-05,0.00011751873336397806,0.00018373424620174986,0.00019804522694946784,0.00019745777589590569
0.74291672,1.7020943558680085e-05,2.4343722744717034e-05,5.0260520451702795e-05,0.00011808671677669326,0.00018429831532641204,0.00019862642409970954,0.00019804298498964516
0.74296735,1.7380702280220766e-05,2.4815682492772606e-05,5.0804957887579643e-05,0.00011861820492864143,0.00018481453602772646,0.00019915527386428402,0.00019857631405960019
0.74301799,1.7734934315818638e-05,2.5274774724265685e-05,5.131997918287095e-05,0.00011910478410323594,0.00018527590859329895,0.00019962514095859453,0.00019905111192436876
0.74306863,1.8079870067161057e-05,2.5716025504452018e-05,5.1799667564995561e-05,0.00011953992596791372,0.00018567717983463747,0.00020003124070259044,0.00019946256251804418
0.74311926,1.8412117917968351e-05,2.6135232776321228e-05,5.223964245650002e-05,0.00011991905191676883,0.0001860148325808012,0.00020037058163599708,0.00019980762927707238
0.74316989,1.8728629054368099e-05,2.6528885159943651e-05,5.2636873422711369e-05,0.0001202394124727134,0.00018628692089549574,0.00020064174472045484,0.00020008483697715572
0.74322053,1.9026721512758282e-05,2.6894146805688154e-05,5.2989547933490725e-05,0.000120499969713342,0.00018649296443380329,0.00020084473890332914,0.00020029413028929073
0.74327117,1.9304094404025714e-05,2.7228885195671135e-05,5.3297022305844639e-05,0.00012070129229402599,0.00018663387839880499,0.00020098089505131623,0.00020043677045493487
0.7433218,1.9558851301519117e-05,2.7531698068919338e-05,5.3559783402011461e-05,0.00012084542538698467,0.00018671190496234892,0.00020105277539007996,0.00020051524801580084
0.74337243,1.9789553667920257e-05,2.7801980771372211e-05,5.3779494795368782e-05,0.00012093583053496465,0.00018673063517635625,0.00020106418723633205,0.00020053329952588811
0.74342307,1.9995296708091386e-05,2.8039997009491358e-05,5.3959058231179816e-05,0.00012097736796739603,0.00018669504372541905,0.00020102022431975526,0.00020049595158362881
0.7434737,2.0175800182335261e-05,2.8246934692417513e-05,5.410264245080974e-05,0.00012097631325336174,0.0001866115703412355,0.00020092736461504329,0.00020040962086893658
0.74352434,2.0331485332500424e-05,2.8424879562275238e-05,5.4215589236209814e-05,0.00012094029048729397,0.00018648810676862748,0.00020079347902323389,0.00020028212490974523
0.74357498,2.0463576314498115e-05,2.8576819552906068e-05,5.4304302466652562e-05,0.000120878224234241,0.00018633399625177607,0.00020062785445351249,0.00020012270528509455
0.74362561,2.057419950553314e-05,2.8706644576752765e-05,5.4376093493672157e-05,0.00012080021973486887,0.00018615995857000086,0.00020044114469669493,0.00019994197889360498
0.74367624,2.0666438041560959e-05,2.881912163900973e-05,5.4438995449891411e-05,0.00012071734720598883,0.00018597790858099092,0.00020024521275512747,0.00019975178037006497
0.74372688,2.0744306079307262e-05,2.8919795658431006e-05,5.4501481263223174e-05,0.00012064126244624389,0.00018580059443559441,0.00020005279270455539,0.00019956482312856675
0.74377752,2.0812639995311443e-05,2.9014818518195707e-05,5.4572123670118293e-05,0.00012058369593601978,0.00018564108728288389,0.00019987700141605165,0.00019939420970685494
0.74382815,2.0876779425067207e-05,2.9110605991273445e-05,5.4659128653565984e-05,0.00012055582630600631,0.00018551213116521783,0.00019973070658154909,0.00019925279846904058
0.74387878,2.094211078384115e-05,2.9213325316881533e-05,5.4769725742072135e-05,0.00012056748927486224,0.00018542530097797303,0.00019962569020068907,0.00019915236546055908
0.74392942,2.1013529614354505e-05,2.9328291214925934e-05,5.4909517513717791e-05,0.00012062641596875825,0.00018539017698148167,0.00019957182293747118,0.00019910277720584264
0.74398005,2.109488258700083e-05,2.9459409002619679e-05,5.5081926255970554e-05,0.00012073759147113741,0.00018541361403340083,0.0001995763210492276,0.00019911124614444995
0.74403069,2.1188546079666465e-05,2.9608793662926712e-05,5.5287889503932121e-05,0.00012090290887244409,0.00018549930190697776,0.00019964328416568501,0.00019918186704362298
0.74408133,2.1295215089781782e-05,2.9776601736715893e-05,5.5525834132654679e-05,0.00012112112263047063,0.00018564762971304966,0.0001997735314997177,0.00019931545198437133
0.74413196,2.141392693027862e-05,2.996114197761699e-05,5.5791984091149683e-05,0.00012138815101144631,0.00018585590792636911,0.0001999647948892761,0.00019950972234932955
0.74418259,2.1542338080975763e-05,3.0159258745506317e-05,5.6080983075061723e-05,0.00012169771678059664,0.00018611894163839083,0.00020021226629020355,0.00019975985566926844
0.74423323,2.1677131131437241e-05,3.0366821899377557e-05,5.6386610003069201e-05,0.0001220421218431696,0.00018642976948071358,0.00020050931924935392,0.00020005920736753974
0.74428386,2.1814505671169425e-05,3.0579271589992974e-05,5.6702521325932402e-05,0.00012241311572480765,0.00018678052145918974,0.00020084835695070424,0.00020040015873166241
0.7443345,2.1950543530594066e-05,3.0791995735414515e-05,5.7022755763571826e-05,0.0001228025683875628,0.00018716311156995627,0.00020122150235888568,0.00020077480765232178
0.74438514,2.2081401919218489e-05,3.1000484291180917e-05,5.7341915375814866e-05,0.00012320284826087432,0.00018756964360852781,0.0002016210069897223,0.00020117537809617107
0.74443577,2.2203333360672296e-05,3.1200311749070053e-05,5.7655081661603453e-05,0.00012360693127830012,0.00018799257606497551,0.00020203942093764975,0.00020159439092416493
0.7444864,2.2312585191892312e-05,3.1386936679600244e-05,5.7957455923669912e-05,0.00012400819841594665,0.00018842457205512508,0.00020246944921977912,0.00020202452143195651
0.74453704,2.2405264316940385e-05,3.1555456256920434e-05,5.8243924741461524e-05,0.00012440008830229759,0.00018885821499141868,0.0002029036740623699,0.00020245832281952754
0.74458768,2.2477228756347945e-05,3.170042446777275e-05,5.85086734830208e-05,0.00012477571815116452,0.00018928566245669543,0.00020333421398544742,0.00020288788619626441
0.74463831,2.2524102037333067e-05,3.1815845301381124e-05,5.8745017053673118e-05,0.00012512764830149942,0.00018969843381278959,0.00020375251379115835,0.00020330463189673317
0.74468894,2.2541421584821442e-05,3.189536010508798e-05,5.8945491184097484e-05,0.0001254478679880873,0.00019008737392642332,0.00020414930353959595,0.00020369927014626818
0.74473958,2.2524244072205599e-05,3.1931943598744079e-05,5.9101536278666367e-05,0.0001257273303875911,0.00019044217336399488,0.00020451411512968838,0.00020406131880138938
0.74479021,2.2470356614266105e-05,3.1921260447429026e-05,5.9206907138377912e-05,0.00012595920019981363,0.00019075458899657711,0.00020483849106252831,0.00020438231344332102
0.74484085,2.2376340564371582e-05,3.1857850724165433e-05,5.9253991175984452e-05,0.00012613506735440069,0.0001910146291979774,0.0002051121518573408,0.00020465197622194516
0.74489149,2.2239467470680426e-05,3.1737576070648105e-05,5.9236402494849922e-05,0.00012624744735364581,0.0001912130842848192,0.00020532551432263907,0.00020486073531530925
0.74494212,2.2058410092564343e-05,3.1557606793187755e-05,5.914911989871132e-05,0.00012628990421630965,0.00019134166607453205,0.0002054698185555009,0.00020499985139882431
0.74499275,2.1833080758500997e-05,3.1316790210504998e-05,5.8988985011042504e-05,0.00012625760820247591,0.00019139362695120063,0.00020553774804694128,0.00020506204555998905
0.74504339,2.156441408680635e-05,3.1015547250033531e-05,5.8754692560231155e-05,0.00012614743727901585,0.00019136392821464366,0.00020552361045807181,0.00020504167755008791
0.74509402,2.1254095423050517e-05,3.0655455915449609e-05,5.8446396861401464e-05,0.00012595772964339776,0.00019124911755068381,0.00020542324694884835,0.00020493463240387291
0.74514466,2.0904360971477794e-05,3.0238956051080186e-05,5.8065392824207692e-05,0.00012568813281314088,0.0001910473016117427,0.00020523405194363046,0.00020473836842621433
0.7451953,2.051787173913748e-05,2.9769061830981205e-05,5.7613744589944781e-05,0.00012533935378092697,0.00019075804904512871,0.00020495493378923737,0.00020445187304752211
0.74524593,2.0097745994148373e-05,2.9249284201882227e-05,5.7094115915548752e-05,0.00012491306916751163,0.00019038243696392469,0.00020458642514031264,0.00020407576491563562
0.74529656,1.9647706166994831e-05,2.8683773013154995e-05,5.650988314312441e-05,0.00012441204159176504,0.00018992324715833922,0.00020413094416915021,0.00020361254977816151
0.7453472,1.917223867255014e-05,2.8077537906079598e-05,5.586532969450221e-05,0.0001238402472523065,0.00018938508208983729,0.00020359293956725703,0.00020306676403871073
0.74539784,1.8676788452293968e-05,2.7436800103449894e-05,5.5166049647747935e-05,0.00012320313073897583,0.00018877450416772743,0.00020297905793042646,0.000202445140714905
0.74544847,1.8167919707292373e-05,2.6769332237368521e-05,5.4419399351630238e-05,0.00012250793191647384,0.00018810020695572439,0.00020229830580272327,0.00020175676886702694
0.7454991,1.7653322621621691e-05,2.6084589193113525e-05,5.3634796506397129e-05,0.00012176383928294492,0.00018737294010859844,0.00020156194120897936,0.00020101298203150609
0.74554974,1.7141676070576682e-05,2.539365985269119e-05,5.282384528948607e-05,0.00012098203326083192,0.00018660533765460163,0.00020078324919191055,0.00020022712993678689
0.74560037,1.6642342280841048e-05,2.4708986506646244e-05,5.2000203875169138e-05,0.00012017555774133767,0.00018581161295608614,0.00019997717147510893,0.00019941420596362197
0.74565101,1.6164926288893393e-05,2.4043815190113499e-05,5.1179136928009627e-05,0.00011935893861669895,0.00018500706039774629,0.00019915973913468181,0.00019859027632583998
0.74570165,1.5718795727760733e-05,2.3411568111135172e-05,5.0376924754665605e-05,0.00011854772640697846,0.00018420754015502643,0.0001983474910196739,0.00019777189071624871
0.74575228,1.5312520401651464e-05,2.2825009106352255e-05,4.9609988414165923e-05,0.00011775777659662687,0.00018342875003698051,0.00019755668479783957,0.00019697531978944344
0.74580291,1.4953324783637244e-05,2.2295445079368884e-05,4.8893958821037806e-05,0.00011700447503906877,0.00018268548422613367,0.00019680250876963795,0.00019621574459078515
0.74585355,1.4646674565521212e-05,2.1832028690316023e-05,4.8242762129123533e-05,0.00011630194474590118,0.00018199095641048665,0.00019609838149908153,0.00019550656010643218
0.74590418,1.4395962016056072e-05,2.1441203341246005e-05,4.7667768176596317e-05,0.00011566227762963145,0.00018135615324294403,0.00019545530496257877,0.00019485873538411009
0.74595482,1.4202308377775881e-05,2.1126311673224349e-05,4.717706762075007e-05,0.00011509486569128932,0.00018078932364496678,0.00019488137716020833,0.000194280330859876
0.74600545,1.4064530017238057e-05,2.0887431402584718e-05,4.677496570600187e-05,0.00011460587264611289,0.00018029560962094484,0.00019438146554975319,0.00019377617504421875
0.74605609,1.397903845026317e-05,2.0721178679150808e-05,4.6461506922022779e-05,0.0001141976330954465,0.00017987657264051276,0.00019395678487343218,0.00019334744539215395
