Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
0.96398913,3.7527880607676298,3.0598874657404713,3.1207518764937281,3.0268336559097389,1.8180548966397783,0.82321099375180051,0.4231070772161708
0.96403976,3.8713115047352757,3.0614371176456547,3.1288082286970802,2.9576738116944883,1.8349677413899981,0.8213689261330468,0.42140040201820039
0.9640904,4.00466492390255,3.1253260525133255,3.1270143979341256,2.8752503509664749,1.8505572303583984,0.81934863372237776,0.41967913508097215
0.96414103,4.1507023569093064,3.2466970965715944,3.1206242235520092,2.7801303847870389,1.8648029636566541,0.81712780332707902,0.41798397335430149
0.96419167,4.3056241459501576,3.4185511594130729,3.1153640552164683,2.6738605589560538,1.8778286605618775,0.81469813516886314,0.41635784270837523
0.9642423,4.4635829993962961,3.6297684767690761,3.1165050804486052,2.5585205841077765,1.8897262916215065,0.81206326078662805,0.41484455465818887
0.96429294,4.6183826142138305,3.8661798135381824,3.1281146306949479,2.4360888803080107,1.9005067500589019,0.80923247464706372,0.41348422521554024
0.96434358,4.7633975538095097,4.1118412841080305,3.1539416832505545,2.3080180824267975,1.9102216146689379,0.80624051110990747,0.4123130770559601
0.96439421,4.8949443741638667,4.3490733700423965,3.1974979571598583,2.1752036047406484,1.9188533141891471,0.80312280891124244,0.4113621670789312
0.96444484,4.9946735797165172,4.5604483130507614,3.2615637687127204,2.0381127172193811,1.9264810932926986,0.79990432322365113,0.41065358765554638
0.96449548,5.0390638931644229,4.7302795458807898,3.3480829213324292,1.8974470510587722,1.9331451151133454,0.79663396456108082,0.41019745305126709
0.96454611,5.0077137934277172,4.8467984613975688,3.4572362580864255,1.7547387874298959,1.9387946715729034,0.7933513686390059,0.40999188363262595
0.96459675,4.8952363785180566,4.90613754840005,3.5852104686166095,1.6120610661799519,1.9433907950138394,0.79009055627853553,0.4100249499540729
0.96464739,4.7004203233580304,4.9099961650048254,3.7227879988866412,1.4713665424473621,1.9467545626146563,0.78689592845038991,0.41027465375474914
0.96469802,4.4391417559237167,4.8673837054300462,3.8573158301420918,1.3351276373393282,1.9489582184424039,0.78380642525075883,0.41070866722586258
0.96474865,4.1423939952586952,4.7892397465224752,3.9759273200247858,1.2053438294409022,1.9498688194610427,0.78085570071615851,0.41128764148220981
0.96479929,3.8501988763536423,4.6846011555383722,4.0671421968289927,1.0839261908757867,1.9494198633208772,0.77807997591492672,0.41196680143088954
0.96484992,3.604660466980004,4.5606287377996813,4.1248456100042237,0.97256434894768262,1.9474016533374088,0.77550905654016045,0.4127020602840028
0.96490056,3.4382955149057288,4.4205902357664106,4.14607098913259,0.87257846927780625,1.9436592544102489,0.77317933131787187,0.41345090269547535
0.96495119,3.3578328032903393,4.266554276222922,4.1309190429327023,0.78526940562942982,1.9386638190890766,0.77111061979257511,0.41417623916557206
0.96500183,3.3687880250620768,4.1005550736903462,4.081286112869364,0.71189407220370027,1.9320734435294358,0.76931871508683691,0.41484718802899267
0.96505246,3.4569459485661853,3.9278015831344155,3.9998233751336136,0.65393654795731782,1.9230175626020507,0.76781445537237036,0.41544103473795946
0.9651031,3.6095196513448085,3.7572661651401957,3.8892785410900186,0.61136896864930756,1.9119825736120153,0.76659729986681202,0.41594590446254498
0.96515374,3.8075493763012549,3.602664699839484,3.7526645139755779,0.58501800699926876,1.8991251413857464,0.7656482939099658,0.41635973112786068
0.96520437,4.0332764611301073,3.4758196060493356,3.5938046832533161,0.57484374273245475,1.8846879081487884,0.76492190175077046,0.41668967679248886
0.965255,4.2660373148556641,3.3817660857435814,3.4177482078427843,0.58056713085965717,1.8685821352651715,0.76436016944280338,0.41695180476303806
0.96530564,4.4872721891537628,3.3182505742884967,3.2310355729744313,0.60136011611730611,1.8507604302033311,0.763936168409178,0.41716700411823338
0.96535627,4.6809291462597624,3.2792112079664957,3.040894518900723,0.63627943123421371,1.8311971994539329,0.76357955817265122,0.41735919091439749
0.96540691,4.8344182385094472,3.2573182929580309,2.855401237039731,0.68397049000478405,1.8101765661512939,0.76321904990838174,0.41755588951943023
0.96545755,4.9395478632665277,3.2471581698916792,2.6825608441149398,0.74281576649928227,1.7876908478649689,0.7628052013774782,0.41778388356151569
0.96550818,4.9906900933572,3.2461711957542896,2.5296003726240133,0.81128205764599892,1.7642654136430747,0.76225527576291829,0.41807115554140628
0.96555881,4.9857051936336942,3.2541162994289983,2.4026409409554952,0.88784511676177547,1.7395370850116456,0.76153859293921666,0.41844142367042969
0.96560945,4.9279998971762584,3.271388458060366,2.3065283638866978,0.97095977340489548,1.7137989478889375,0.7605935801288054,0.41891399397733159
0.96566009,4.8280253229323726,3.2972166525853863,2.2445845971913969,1.0588823454309031,1.6874290189886505,0.75939782119164678,0.41950127532262621
0.96571072,4.6987614979068981,3.3278513224061204,2.2191663691512109,1.1504874682991233,1.6606348711270398,0.75793775112654183,0.42021164675724221
0.96576135,4.5464959556750344,3.3569252095765592,2.2304432990178573,1.2448854969558774,1.6335310449414047,0.75620643799404796,0.42105082579810765
0.96581199,4.3862620229512341,3.3777591463521324,2.2757434245880552,1.3413439281009456,1.606278871064682,0.75423431136062358,0.4220158449894047
0.96586262,4.2341888263298006,3.3857207377577025,2.3533469423477618,1.4396854913670099,1.5789224366711829,0.75206013420050977,0.42309829119657377
0.96591326,4.0998575863353368,3.3801754649997435,2.4594198386129098,1.53987455570522,1.5517996061669834,0.74972960168925451,0.42428059848471644
0.9659639,3.9853086491284628,3.3637737627268898,2.5888619607057355,1.6425588282869223,1.5250088445695822,0.74731075831977867,0.42554115825004857
0.96601453,3.8880911800221294,3.3393557776269631,2.7360201574880514,1.748398968450414,1.4986733885745127,0.74488193296123595,0.42685213741056349
0.96606516,3.8044428935891186,3.3051924050579884,2.8949762965488159,1.8582911036212486,1.4729178921224282,0.74252524237493545,0.42817813960215884
0.9661158,3.7320055882712007,3.2521743049918173,3.0594243340565908,1.973038879964008,1.4476836947050191,0.74032886140533882,0.42947702174979818
0.96616643,3.6697263233785344,3.164603636417938,3.2234011367889006,2.0929111075037508,1.4229141962297795,0.73838528885361376,0.43070384278298579
0.96621707,3.6170824017008996,3.0275098033536967,3.3809041476478585,2.2174919731482832,1.3985832124843345,0.73677505205001137,0.43181102210340833
0.96626771,3.5735642737905007,2.8373199774480744,3.526829147411974,2.3452328258281225,1.374581934991437,0.7355727065764982,0.43275118033852134
0.96631834,3.5386114652691032,2.6066804383567468,3.656352449949162,2.4739491391205148,1.3508457813849475,0.73485536755390246,0.4334764382013383
0.96636897,3.5117972698431532,2.359738302781953,3.7656318536201545,2.6006450560491845,1.327266798214304,0.73466807498168607,0.43394295965847385
0.96641961,3.4930662980826064,2.1216966488676738,3.8517294720983428,2.7223641136434953,1.3038388852814098,0.73504349461855689,0.43411412808815986
0.96647025,3.4826731457400446,1.91205892922089,3.9127970303473174,2.8353422483879935,1.2805698866305684,0.73599986358851199,0.4339626177679814
0.96652088,3.4810210320759158,1.7453917518575328,3.9483442748759305,2.9369055098115076,1.2574927981728565,0.73754054117367729,0.43347143784194669
0.96657151,3.4891655831358017,1.6319963361796828,3.9586106008884427,3.0249946954023961,1.2346260898067505,0.73964236337427036,0.43263457723558396
0.96662215,3.5085876017293436,1.5793665213903711,3.9449110366007103,3.0984107353387289,1.2119863962146475,0.74227510182307743,0.43145959088676561
0.96667278,3.5407533935067157,1.5904377547735309,3.9089337718177517,3.1567204050916593,1.1895683286419285,0.7453924294393417,0.42996809745517867
0.96672342,3.5868911888230497,1.6633087222766383,3.8533082652496375,3.1994635988736899,1.1674287264458401,0.74892873422453554,0.42819425996935839
0.96677406,3.6469071962698663,1.7900350492396284,3.7812203765281667,3.2264211913162195,1.1456289222907416,0.75282072875760198,0.42618346570532295
0.96682469,3.7191445050868324,1.9580413819642921,3.695071698114988,3.2373594988154801,1.1242888745592321,0.75699712842227185,0.4239909645869947
0.96687532,3.7981378558822056,2.1527235025884628,3.5986830883129506,3.2317351734978654,1.1035871452112911,0.76138579598586187,0.42167797880389341
0.96692596,3.8749514025549976,2.3591200057541948,3.4968448389503521,3.2110286225820195,1.0835652540629241,0.76590229244638508,0.41931185952951189
0.96697659,3.9390389220795781,2.5626935189080324,3.3958698420943421,3.1758951058984985,1.0645469053924079,0.77049951492561319,0.41696193936925108
0.96702723,3.9697565476546308,2.7509355510862035,3.303083992179241,3.1274967719704296,1.0466504807723933,0.77511518643947552,0.41469669502265005
0.96707786,3.9278046371644062,2.9141533596047,3.224486604761263,3.0673489767858344,1.0299794206950277,0.77968903561860015,0.4125769151490179
0.9671285,3.7768269822448377,3.0457887182462149,3.1633988493458487,2.9972595823443147,1.0147317819014299,0.78419264064423533,0.41065802249892935
0.96717913,3.509958005833592,3.1419944806207507,3.1206690126903003,2.9190768314058713,1.0008895431177789,0.78859552402008115,0.40898709875698269
0.96722977,3.1625004824315459,3.2007666215797621,3.094861281932086,2.8345918973253279,0.98862529307011326,0.79286672244865553,0.40759959674195312
0.96728041,2.80303180984895,3.2221035765504435,3.0833639972669662,2.7456071719289876,0.97786018816405629,0.79699114709557461,0.40651588904389874
0.96733104,2.49490945309697,3.2090646479485243,3.082627200360228,2.654134362151277,0.96865781391913464,0.80096983225360274,0.40574683680051987
0.96738167,2.275722516282451,3.1674155695759203,3.0881930218784985,2.5623561518588707,0.96109214272658727,0.80479665898191355,0.40529402621566057
0.96743231,2.154346595419447,3.1068047625163806,3.0945485722892587,2.4726651532494968,0.95514870620667869,0.80847880052352106,0.40514642498876546
0.96748294,2.1191787430313345,3.0401452497858923,3.0960859650062451,2.3854289525700931,0.95087989413883112,0.81203116726998292,0.40528617078705731
0.96753358,2.1621996729992974,2.9810152995560859,3.087998250539461,2.3041716892018513,0.94854281865467149,0.81545470666311137,0.40568509366715244
0.96758422,2.2792166304293584,2.9386094496621311,3.0658613431898449,2.2297210593039041,0.94813796233004966,0.81873175146927835,0.40631150700259921
0.96763485,2.4529355668820112,2.9156291582051912,3.0251207222833663,2.1639530873221799,0.95005981439196974,0.82185601037458378,0.40712799860285054
0.96768548,2.6559460174255398,2.9096911258447626,2.961420706461396,2.1078884668842464,0.95437762264877801,0.82480404448370903,0.4080939218059082
0.96773612,2.8552436083902499,2.9162849614003932,2.871353414535271,2.0623155106923385,0.96130420492002489,0.82757322798354072,0.40917080347422013
0.96778675,3.0218898954666602,2.931063345707551,2.7539138487976835,2.0286895140782915,0.97096360198240095,0.83015690513813079,0.41032127334651347
0.96783739,3.1374242959319529,2.9511694884643251,2.610143288041221,2.0070689224291152,0.98345887588968584,0.83252841948349365,0.41150965874298534
0.96788802,3.1957554260914649,2.9755830490057948,2.4431391823823718,1.9980503379270103,0.99877422645231739,0.83471445944114164,0.41270560646534443
0.96793866,3.2032801259084902,3.0045720492724737,2.2580523358156195,2.0013742329927617,1.0168073462635046,0.8367146828170291,0.41388696847133716
0.96798929,3.1672863283976209,3.03896935407918,2.0617077811932614,2.0173006958106243,1.0373559484969164,0.83852148138276816,0.41503448671548315
0.96803993,3.0990591262081102,3.0799834201977268,1.8616576179362601,2.0452311566141113,1.0601785038294211,0.84015516228969833,0.41613556298775711
0.96809057,3.0128928773500752,3.1287729850725059,1.6656755165390522,2.0849416681573469,1.0850731635828796,0.84157541747683196,0.41718410914134957
0.9681412,2.926112559689745,3.1862481558589835,1.4816176681907436,2.1354091227265384,1.1120117099152254,0.84277430531307074,0.41818046359401617
0.96819183,2.8527668484268762,3.2528849144759762,1.3160513905539903,2.1956994532310179,1.1407204448116004,0.84372018998455367,0.41911336326303117
0.96824247,2.7984931194697507,3.3282904486140872,1.175732296276198,2.264350445747537,1.1710094476623412,0.84440408265187494,0.41998663246543938
0.9682931,2.7631261957082858,3.4110387262705779,1.0673357039583764,2.3399338589198746,1.2026778101201323,0.84482030389078844,0.42080635195193983
0.96834374,2.7438088144454462,3.4995301532314742,0.99638046249709666,2.4208593985461104,1.2355527558927228,0.84494135338167498,0.42157181604855065
0.96839438,2.7375659328764095,3.5929538605257481,0.96597898339050481,2.5055131224878409,1.2694601874032698,0.84476134111189838,0.42227876689856481
0.96844501,2.742410249966567,3.692601196742745,0.97732184830505853,2.5918133134738439,1.3042015773893365,0.84428424508484812,0.42292235443265941
0.96849564,2.7573066643195872,3.8023178850097956,1.0290241510070661,2.6780962993487298,1.3396508357621948,0.84351629638080572,0.42350200685269362
0.96854628,2.7813648843917278,3.9276181377882549,1.1180231135850056,2.7626097850043223,1.3754766021334959,0.84247842186743438,0.42400305958795403
0.96859692,2.8142989160691143,4.0731551258720335,1.2398343985350497,2.8436273785772883,1.411300675494356,0.84120146632511739,0.42441302246333967
0.96864755,2.8557047199003089,4.2365429091270377,1.3887011919754211,2.9196889736459766,1.4471292053000389,0.83972235991144917,0.42471951879253134
0.96869818,2.9051594192417909,4.4037766148874482,1.557833132666133,2.9892133942764141,1.4826272737242037,0.83810288073775174,0.42490819180358042
0.96874882,2.9604052523254509,4.5494834009695682,1.7401215009717299,3.0508983514481622,1.5174345454317393,0.83639838301699532,0.42496517903553188
0.96879945,3.0199274404283929,4.6422097061731442,1.9290211279239304,3.1036207099632653,1.5513233245767473,0.83465960545675622,0.42487238459613363
0.96885009,3.0815809197190283,4.6529765268985521,2.1190196433288033,3.1463628430419903,1.5840540965796299,0.83293684214615193,0.4246198643780475
0.96890073,3.1437765878988038,4.5691255429728033,2.3044027112767305,3.1783928489751752,1.6154823986710789,0.83126931755783406,0.42419625273850681
0.96895136,3.205837052313635,4.4002122640257388,2.4792642726042406,3.1991321305530862,1.6454787310294869,0.82968596318326437,0.42359596045858389
0.96900199,3.2679499225270043,4.1736920166893023,2.6383217597445543,3.2082551995219966,1.6738751968183943,0.828212431238041,0.42281913522277065
0.96905263,3.3312875635384294,3.9209941144602967,2.7771010340255828,3.2057317870984909,1.700621266535969,0.82683495940340523,0.42186832029474941
0.96910326,3.397712368405144,3.6711855400982603,2.8924810897838489,3.1917404531312226,1.725663492963011,0.82553470448257604,0.42075038814040616
0.9691539,3.469251204718041,3.4461045733167963,2.9830820822182118,3.1669634034672209,1.7489968461349503,0.82427179622081448,0.41947723262023739
0.96920453,3.5484271791015911,3.2631635306556737,3.0492963297131737,3.1320496998096754,1.7706739511878877,0.82300756789683516,0.41806481097032322
0.96925517,3.6378488893344092,3.1330484154146769,3.0936255895318023,3.0868923888891429,1.7907733875782104,0.82168984693148939,0.41653451649930295
0.9693058,3.7400179591053062,3.0631821189468944,3.11920782414068,3.0305601118563317,1.8094039403303048,0.82027891951140286,0.41491581890691165
0.96935644,3.8567754218360548,3.0567643392790158,3.1293336388377107,2.961719209620735,1.8265861939027086,0.81873260869074715,0.41324526773961945
0.96940708,3.9885044765408413,3.1136028562903846,3.1287919930073018,2.87950951549128,1.842426650110115,0.8170111216025695,0.41156196323258876
0.96945771,4.13323822367364,3.2281283542013157,3.1227833602122432,2.7844208115154196,1.8569435915709138,0.81509245859254376,0.40990191667744191
0.96950834,4.2874562845502702,3.39423364812634,3.1169963746873535,2.6779567334365972,1.8701845108747901,0.81297104495148242,0.40830435624954886
0.96955898,4.4454157952218392,3.6015985958158074,3.1168721476260406,2.5622105037960554,1.8823179690844529,0.81064778148065997,0.40681793562255147
0.96960961,4.6011820978819324,3.8353444316475831,3.1266534473161385,2.4392096893928668,1.8932987084528581,0.80813506577120342,0.40548653299141479
0.96966025,4.7475901996531071,4.0811977368727801,3.1500411408534741,2.3104830933973126,1.9032699640957045,0.80546545850429263,0.40434518206900461
0.96971089,4.8814910197067745,4.32040096128227,3.1907175961331977,2.1769582245475556,1.9120912637086538,0.8026583715115776,0.40342470268629077
0.96976152,4.9860439816570423,4.5358818293185275,3.2515762975472731,2.0391577258305769,1.9198911261779088,0.79975243898297321,0.402745439523223
0.96981215,5.0379006776024839,4.7115138163564012,3.3347238374231405,1.8977595904496687,1.9267432494218986,0.7967927021615866,0.40232207349560989
0.96986279,5.0158597128433717,4.8348762863237509,3.4406913610528251,1.7543122958613298,1.9325714320565703,0.79381967464918923,0.40215703017548171
0.96991342,4.912638125925179,4.901239766871524,3.5663771708998677,1.6108792773193381,1.937351541187756,0.79087938543456104,0.402239423000052
0.96996406,4.7265234792261213,4.911435136008695,3.703248668599644,1.4694492386666542,1.9409000036004262,0.78801580295479834,0.40254698427838165
0.97001469,4.4713735442315672,4.8741813278681576,3.8389523571395485,1.3324856862580585,1.9432750027489536,0.78525549888302837,0.40304610508053196
0.97006533,4.1761816588718546,4.7997653644324165,3.9605082695523364,1.2020538584318532,1.9443805651867534,0.78263151646740126,0.40369861300682586
0.97011596,3.8814867029683056,4.6978752230642851,4.056022515439877,1.0800276378304181,1.944120164827714,0.78018012032903838,0.40446321627474885
0.9701666,3.6285099451515466,4.5762159847048061,4.1185513195696775,0.96813216098475219,1.9423066815974865,0.77793062307922356,0.40529612185568237
0.97021724,3.4522949681484612,4.4378199637147917,4.1448463886884248,0.86770960566537025,1.9387778069633546,0.77591008181647692,0.40615385854187613
0.97026787,3.3609474845623417,4.2855101037510881,4.134533357723619,0.78008393402392406,1.9339113806217616,0.77415844145468959,0.40699699927991451
0.9703185,3.362168327616287,4.1208559357165839,4.0894774952297155,0.70649754549438759,1.927553147507564,0.77268552866620721,0.4077927899290319
0.97036914,3.4419394345138716,3.9485560137996876,4.0122214431570207,0.64844628003961857,1.9188325371199673,0.77149062510287925,0.40851821961427226
0.97041977,3.5879792286420367,3.7771106578971851,3.905457576817978,0.60599052026019495,1.9080472412254692,0.77059039175301902,0.4091597159834931
0.97047041,3.7814374751015984,3.6198212320242811,3.7721238572396332,0.5797947408525016,1.8953910471356439,0.76996349122797647,0.40971487259194783
0.97052105,4.0048786849657496,3.4891620473484761,3.6159450489512448,0.56989156939772345,1.8811511010093007,0.76957080344891327,0.41019032733491173
0.97057168,4.2378568163975299,3.3910786982694332,3.441799512834252,0.57593174319419072,1.8652408749006901,0.7693587718908913,0.41059898661160571
0.97062231,4.4611575963457604,3.3241050064529527,3.2560564524125737,0.5971136792342373,1.8476623117445319,0.76928370068823793,0.41096004985102708
0.97067295,4.6585734986437739,3.2824369222581806,3.0657729224670569,0.6323993708533262,1.8283281004003189,0.76928716507499206,0.41129925639315007
0.97072358,4.8169692020638868,3.2588149666127153,2.879019357360272,0.68047595962608376,1.8074758408265994,0.76930346681538631,0.41164484736083118
0.97077422,4.927739044247792,3.2474337314662214,2.7038961839843441,0.73965336587162034,1.7851891939589479,0.76926516989752658,0.41202526963961883
0.97082485,4.9852435117651508,3.2453674259076823,2.5477255679321433,0.80841837589762533,1.7619063595601967,0.76911802538068563,0.4124660190602159
0.97087549,4.9866529841362732,3.2521807019677174,2.4167652292580146,0.88522791747335638,1.7374127030041941,0.76880677706950296,0.41299059245690384
0.97092612,4.9345154573979499,3.2683172695096863,2.3160354020449865,0.96850774113788496,1.7118398140834044,0.76827460589818897,0.41361820205100719
0.97097676,4.8385410377756628,3.2932474314659586,2.2491744494077994,1.0565472664620852,1.6855786520427061,0.76749617612413656,0.41436448651201463
0.9710274,4.7121999272100288,3.3236379607291724,2.218499472833745,1.1481868782447182,1.6588691504852024,0.76645664500455868,0.41523936620610569
0.97107803,4.5621540091596291,3.3533837052192932,2.2248483261798682,1.2425679424252369,1.6318406655746183,0.76514655715587643,0.41624674633886438
0.97112866,4.4021597830534285,3.3755865810455878,2.2655058497203431,1.3389116589206407,1.6047039981444811,0.76358791350126654,0.41738492275620026
0.9711793,4.2486113874589053,3.3853862322461756,2.338934099903303,1.4370600499543154,1.5774739164414011,0.76180856787478124,0.4186461203386419
0.97122993,4.1120409966630485,3.3815538246497407,2.4413511880001004,1.5369630876984604,1.5503887955775881,0.75985232419892257,0.42001345428589149
0.97128057,3.9952853456043425,3.3665075703715699,2.5679498270453949,1.6392875901317268,1.523676603214341,0.75778495067207208,0.42146239160473964
0.97133121,3.8962702837414347,3.3432488695774891,2.713110290794464,1.7446301347122053,1.4974541854660746,0.75568201305771066,0.42296718328377531
0.97138184,3.8112007193099231,3.3109143534900443,2.8708993935764817,1.853939648824471,1.4717693576242492,0.75362658100621682,0.42449118245197992
0.97143247,3.737537988099219,3.261271939004994,3.0350931440725497,1.9681091314167312,1.4466088671870831,0.75170772353361848,0.42599753361245024
0.97148311,3.6741242775479388,3.1792883899582067,3.1996280327314448,2.0874006888605972,1.421967621995792,0.75000360654720943,0.42743821829353967
0.97153375,3.6204198878936165,3.0492520925753777,3.358495872309688,2.2115151754995765,1.3977358145769121,0.74859977841459358,0.42876443079557131
0.97158438,3.5758966195288013,2.8654947380950131,3.506456918973833,2.3389724480403387,1.3738447979920205,0.74757353761307432,0.42992855045875289
0.97163501,3.5399880186830059,2.6388179221746015,3.6386537560705086,2.4676528266254354,1.3502372632821011,0.74698961727965696,0.43088266543903087
0.97168565,3.512271848933771,2.3924340684833467,3.7510997981085508,2.5945700946949071,1.3267961877925465,0.74689955062884306,0.43158269024409207
0.97173628,3.4926404031404701,2.1519198329596212,3.8407012754300318,2.7167469461784441,1.3034786074422784,0.74734477165010027,0.43199187657159954
0.97178692,3.4813042352350823,1.9377065682555039,3.9054221441876487,2.8304455911863373,1.2803579398726264,0.74833647817120963,0.43208206527035603
0.97183756,3.4786452713356781,1.7648132501682292,3.9446405402837228,2.9328765552521574,1.2573888964781439,0.74988162630398891,0.43183463926625743
0.97188819,3.4856319773289512,1.6439647034580731,3.9584837882694366,3.0219435537805279,1.2346499308986385,0.75197062686073202,0.4312410966368122
0.97193882,3.5037257083045112,1.583219276894511,3.9481550683981324,3.096383581739512,1.2121456704999631,0.75455825624637307,0.43030612398737023
0.97198946,3.53441319942841,1.5860630347554554,3.9152207785760824,3.1557859974986644,1.1898439273632384,0.75760299440927492,0.42905165484890889
0.97204009,3.578988501148967,1.6512776335205435,3.8622493202163262,3.1996049644828575,1.1678411725360747,0.76106179913895322,0.42751097023434026
0.97209073,3.6376007941072963,1.7717680200461592,3.7923746767749935,3.2276379990638411,1.1461660888141543,0.76484626404245615,0.42572764736026203
0.97214136,3.7088049241402623,1.9353866057424558,3.7080423689210358,3.2396649069216799,1.1248994846031517,0.7689000070455303,0.42375463782455319
0.972192,3.7875877622102023,2.1276031407643097,3.6129344116242379,3.2350864008855029,1.1042833323082255,0.77314834414548472,0.42165036071299261
0.97224263,3.8656770473843989,2.3334530307242813,3.5115653952717163,3.2153526991612233,1.0843411635309634,0.77752150345553894,0.41948197070972043
0.97229327,3.9324158744432882,2.5383506122432573,3.4101405984645683,3.1811011489258192,1.0653351957379722,0.78194470793375814,0.41731833906085336
0.97234391,3.9695520399481343,2.7293279870865614,3.3159581739575694,3.1334891666719713,1.0474595766985615,0.78637984316900644,0.41522826601309182
0.97239454,3.9388243476099194,2.8963427864207274,3.235331761198009,3.073978657824914,1.0307991352831589,0.7907705384226339,0.41327396841577196
0.97244517,3.802355072898536,3.0324581502164945,3.1719458947472514,3.0044146344597022,1.0155427228665523,0.79504914266565374,0.41151053598969145
0.97249581,3.5486705315655831,3.1334845702344958,3.1269252864568187,2.9266240564211268,1.001693041610944,0.79920613940037688,0.40998539821141688
0.97254644,3.2079323449901511,3.1972550725988516,3.0991320433398499,2.8424086943903188,0.98941482108571133,0.80322121481359432,0.40873712758144998
0.97259708,2.8463265450456934,3.2234177982994927,3.086017361359608,2.753550961449585,0.97865300642928199,0.8070684856032001,0.4077911676974561
0.97264772,2.5295276622736229,3.214556044546637,3.0841673046841378,2.6620233334435985,0.9694583491304265,0.81075718355927162,0.40715885337618885
0.97269835,2.2985237166608972,3.1761624616974737,3.0892166646983061,2.5700864711690778,0.96189014972789899,0.81430373564864933,0.40683974951831642
0.97274898,2.1654970614716342,3.117321726889938,3.0957384565805746,2.4801862129887868,0.95595645338282143,0.81771303407210583,0.40682596235085877
0.97279962,2.1199552226372069,3.0505202808772101,3.0980686782561064,2.3926454512163908,0.95168643759956317,0.82100603814722839,0.40709856864414928
0.97285025,2.1532123049660408,2.9895773217012622,3.0912533893566101,2.310889201151515,0.94936689239359628,0.82417120232092234,0.40763157643631465
0.97290089,2.261537822715936,2.9445366065760883,3.0708660810680382,2.2359263224323773,0.94897201052534175,0.82717182720140392,0.40839277232160509
0.97295152,2.4294690057256174,2.9189575488262283,3.0323731992921608,2.1695062922369219,0.95091530288229542,0.83000893305127799,0.40934366035714775
0.97300216,2.6308079786237619,2.9109717454957509,2.9713252525616398,2.1128209316630988,0.95525333209746166,0.83264362551806115,0.41044500263458172
0.97305279,2.8323470002220983,2.9161847564323158,2.8841888360689474,2.0665167377808644,0.96219750506948909,0.8350803737703989,0.41165849979915509
0.97310343,3.0044521477798116,2.9301168004959641,2.769595091980587,2.0321653602690684,0.97187716484193665,0.83732870017431071,0.41294732863823941
0.97315407,3.1275576600856141,2.9496693625456549,2.6284548371224412,2.0097428820361851,0.98440113701013932,0.8393831595290191,0.4142725705702382
0.9732047,3.1929488350314243,2.9735905452341997,2.4636090270399964,1.9999820645560813,0.99972250687989339,0.8412519762838635,0.41560502132527199
0.97325533,3.2066271361035832,3.0020079954130803,2.2799997070742757,2.0025517843669793,1.0177957619142715,0.84293076348264362,0.41692045194184352
0.97330597,3.175724990389281,3.0357178370124336,2.0843145009997421,2.0177057583213056,1.0383785798719698,0.84441557141740731,0.41820149251131178
0.9733566,3.1110982106515261,3.0758974845117732,1.8840728727198925,2.044910752456365,1.0612747467613399,0.84571992771124793,0.41943497440371896
0.97340724,3.0263055616949708,3.1237209088700859,1.6870679267638831,2.0838994360783349,1.0862009919900677,0.84681963812475602,0.42061188917981196
0.97345788,2.9386579863398725,3.18014017273814,1.5011378356171849,2.1337438099619543,1.1131244789422561,0.84770136230745285,0.42172790007493949
0.97350851,2.8629440206259251,3.2457062171034541,1.3330669334883471,2.193416965516823,1.1418663850706119,0.84835999624478686,0.42278152101967187
0.97355914,2.8059925463340933,3.3201588248184177,1.1895018778932749,2.2615932328830382,1.1721607069394269,0.84876578125798963,0.42377383109067912
0.97360978,2.7682177004759718,3.402148330031864,1.0771935440042466,2.3367872638586142,1.2038448958251156,0.8489004115108183,0.42470679595201999
0.97366042,2.746937013980677,3.4900529292039013,1.0018842689628917,2.4174080604395272,1.2367356318346312,0.84874887726114023,0.42558066132920741
0.97371105,2.7391692293718659,3.5828909119022132,0.966873114554336,2.5018392814781989,1.2706475167350813,0.84831142982516905,0.42639341782629192
0.97376168,2.7427550047150286,3.6817271331600043,0.97369275553498202,2.5880262157284535,1.3053698589197378,0.84757375927826584,0.4271408560440435
0.97381232,2.7565005843633275,3.7900568098989638,1.0210809533225764,2.6743667280848755,1.3407896592019164,0.84655162632920433,0.42781668917492688
0.97386295,2.7795246970310252,3.913291108390613,1.106203699142742,2.7590599154004445,1.3766325902424852,0.84526356663461932,0.42841250966824429
0.97391359,2.8114117512502284,4.0564116025883168,1.2247138120965471,2.840352934938108,1.412451779322639,0.84373724530341632,0.42891751229837138
0.97396423,2.8518685837779016,4.2181693700332419,1.3709380277524525,2.9168056930289059,1.4482292308765854,0.84201090449383531,0.42931784221039399
0.97401486,2.9005088981093285,4.3860355315119239,1.538187006838825,2.9868370426401709,1.4837443851699659,0.84014608792121703,0.42959848696586045
0.97406549,2.95512053091936,4.5354661609785669,1.7194097786094309,3.0491280886340681,1.5185888242768784,0.83819318878423388,0.42974313952834042
0.97411613,3.014251126533833,4.6357506246116698,1.9078019040478176,3.1026016806960834,1.5525147121367984,0.83620311303235273,0.42973968627296072
0.97416676,3.0757960639223052,4.6567793145838774,2.0979314142267014,3.1461769869743685,1.5853014163075851,0.83423522735260502,0.42957542069828064
