Physical Time (s),xth_left Monitor (kg-m/s^3)
0.88859362,3.3374910593960374e-12
0.88864425,-1.7526645854057521e-12
0.88869488,2.3518148230585128e-13
0.88874552,-5.4957278812245043e-13
0.88879615,8.9913788749680077e-13
0.88884679,-1.9353691390711047e-12
0.88889743,3.6509434472529713e-12
0.88894806,-1.3303548161751314e-12
0.88899869,7.1612388275570782e-15
0.88904933,-1.8044473963477387e-12
0.88909996,4.3863090610682428e-12
0.8891506,-2.6005688998036341e-12
0.88920124,-1.0888980851981301e-12
0.88925187,-1.073655280386999e-12
0.8893025,2.7997523783725044e-12
0.88935314,4.2813750693597867e-12
0.88940378,5.3021341036192283e-12
0.88945441,-1.4815644324193562e-12
0.88950504,-2.9332669699239815e-12
0.88955568,-6.7661764081008515e-13
0.88960631,-1.7709682172932419e-12
0.88965695,-1.7571574013358077e-12
0.88970759,-7.6809915743949374e-13
0.88975822,-2.0883249010681423e-12
0.88980885,1.0824506539899421e-12
0.88985949,-4.4354360711340703e-13
0.88991012,-2.0306189912490417e-12
0.88996076,-1.1298492883801275e-12
0.89001139,1.6126857542284926e-12
0.89006203,-7.5715333690024535e-13
0.89011266,-6.6999492766015234e-13
0.8901633,-3.6783073068058635e-12
0.89021394,-4.8685670033196198e-13
0.89026457,2.6300737579590851e-13
0.8903152,-1.3106501436969548e-12
0.89036584,-6.7020418298439428e-13
0.89041647,-1.2577374002256325e-12
0.89046711,6.5727783996156265e-13
0.89051775,6.4409958438686067e-12
0.89056838,-5.3326972395706505e-13
0.89061901,-1.8946530688855629e-13
0.89066965,-9.3215351870038495e-14
0.89072029,-1.2258371625824242e-12
0.89077092,-1.6977219604341092e-12
0.89082155,3.3151905687359648e-12
0.89087219,9.9501244101066197e-13
0.89092282,-2.2698146141097113e-13
0.89097346,6.0605164464591109e-13
0.8910241,-3.5364477743364088e-12
0.89107473,2.7852319610474411e-12
0.89112536,2.1213159529334048e-12
0.891176,2.2962933388405524e-12
0.89122663,-2.9050613930480399e-12
0.89127727,-3.9389404231279808e-12
0.89132791,7.9609234168431598e-13
0.89137854,4.009933070066069e-12
0.89142917,-2.3133693948609154e-12
0.89147981,-5.8099241177292915e-13
0.89153045,2.3044261140745152e-12
0.89158108,1.6006735888970759e-12
0.89163171,3.5225328087730787e-12
0.89168235,1.5335505934405838e-12
0.89173298,-7.0802208890113583e-12
0.89178362,-2.4883839921739798e-12
0.89183426,5.0924160380356143e-12
0.89188489,-4.6508258401931025e-12
0.89193552,-1.5551837688005228e-13
0.89198616,-3.1807133364857328e-12
0.89203679,-1.7562454097190817e-12
0.89208743,-2.4171003873197507e-12
0.89213806,5.0306997027108688e-14
0.8921887,-3.8459006530139428e-14
0.89223933,1.3817460948602127e-12
0.89228997,3.5317308840210222e-13
0.89234061,1.8137481428584899e-12
0.89239124,-3.8082065246559942e-12
0.89244187,-5.0373864719346348e-13
0.89249251,4.9969538268415593e-13
0.89254314,-2.5426076959099114e-12
0.89259378,1.7623746705440077e-12
0.89264442,-8.6653800697154375e-13
0.89269505,7.4315341778062336e-13
0.89274568,1.2320086102785713e-12
0.89279632,-1.8701384253927814e-12
0.89284695,-1.2239844590036864e-12
0.89289759,5.6998980418123832e-13
0.89294822,-1.7550734282109795e-12
0.89299886,2.3518417911540595e-12
0.89304949,-4.3748220057977785e-12
0.89310013,1.8301580350758253e-12
0.89315077,1.6300687655365326e-12
0.8932014,-3.0489770939037214e-12
0.89325203,4.0460353270672953e-12
0.89330267,3.4714181366750621e-12
0.8933533,3.3486408825746082e-12
0.89340394,-1.6945171598381537e-13
0.89345458,-4.3651669505554925e-13
0.89350521,-3.4203809574781358e-13
0.89355584,1.4964010619531383e-12
0.89360648,-1.9233136439362054e-12
0.89365712,1.6870686960714057e-13
0.89370775,-7.7856137863490914e-13
0.89375838,6.7683074409733875e-12
0.89380902,3.4052983781169445e-12
0.89385965,-5.7080554183344978e-12
0.89391029,-2.1187607013800533e-12
0.89396093,-3.3904832441715058e-12
0.89401156,2.2161383366833729e-12
0.89406219,5.9295038562434417e-13
0.89411283,-1.9032002580135107e-13
0.89416346,1.9886724217906746e-12
0.8942141,-1.1921378991056851e-12
0.89426474,1.5207838056678326e-12
0.89431537,-3.0995571592767644e-13
0.894366,-6.2421282004004232e-13
0.89441664,-2.7053485864704239e-12
0.89446728,2.7047231791171013e-12
0.89451791,-1.6173769260967203e-12
0.89456854,1.7602570354701149e-12
0.89461918,1.357175056195101e-12
0.89466981,2.0882869857843326e-12
0.89472045,2.1588058194783075e-12
0.89477109,-1.87984853947065e-13
0.89482172,-1.8782420940244665e-12
0.89487235,2.2570530967616147e-14
0.89492299,-6.019860970310114e-13
0.89497362,1.7353021050105352e-12
0.89502426,1.4223027005183382e-12
0.89507489,-1.2207213137197675e-12
0.89512553,-1.1647503767540491e-12
0.89517616,1.3270989824785309e-12
0.8952268,-1.5932174769662028e-12
0.89527744,3.0357085950239837e-12
0.89532807,3.9079150498474782e-12
0.8953787,2.345255572078774e-12
0.89542934,-3.8190818514935103e-12
0.89547997,2.5408851857654242e-12
0.89553061,-1.7818677196077948e-12
0.89558125,-6.181547856073651e-13
0.89563188,-3.136130471754328e-12
0.89568251,-1.9625749997590108e-12
0.89573315,-9.6939962425873457e-13
0.89578378,2.1452773775583509e-12
0.89583442,-3.5696084459496727e-12
0.89588505,-1.7540695541590777e-14
0.89593569,-5.937508679216324e-13
0.89598632,-5.8416190600768222e-13
0.89603696,4.9022911803971863e-12
0.8960876,-2.6320980713534936e-13
0.89613823,2.1937255052585774e-12
0.89618886,-4.032392972034684e-12
0.8962395,-1.8116749147362623e-12
0.89629013,-1.0619593026449575e-12
0.89634077,-1.3700426067923336e-12
0.89639141,2.2597736235441899e-13
0.89644204,-5.3020711360811897e-13
0.89649267,2.5637017482904344e-12
0.89654331,-1.6833656235346898e-12
0.89659395,4.3126598946287672e-12
0.89664458,-8.6861841431060494e-15
0.89669521,-4.0500493682340424e-12
0.89674585,3.8632307537859232e-12
0.89679648,4.4195784194788472e-12
0.89684712,-5.9860225231352419e-13
0.89689776,-5.3661089586624941e-12
0.89694839,1.3235322891921979e-13
0.89699902,-1.6172756968118309e-12
0.89704966,-1.6745976723734358e-12
0.89710029,3.4241987858059474e-12
0.89715093,3.3446458729158202e-12
0.89720157,1.7555707441085737e-12
0.8972522,-1.9284085871878797e-12
0.89730283,-2.9135393611958078e-13
0.89735347,2.3273870661385221e-12
0.89740411,3.4223861750269158e-14
0.89745474,-4.454880238776678e-13
0.89750537,1.7068698372323431e-13
0.89755601,-2.7400369247669038e-12
0.89760664,-2.9515580981757336e-15
0.89765728,-2.7524727618292796e-12
0.89770792,-2.2933924798573274e-13
0.89775855,-2.3064701735227561e-12
0.89780918,1.147986922145197e-12
0.89785982,-1.3683163046203353e-12
0.89791045,2.3564011723731e-12
0.89796109,-8.4004687799356548e-13
0.89801172,-3.6133193171006338e-12
0.89806236,2.3715754375060771e-12
0.89811299,3.2978836191913293e-13
0.89816363,8.1914102184969098e-13
0.89821427,-2.2826155169361701e-12
0.8982649,2.8745377429504222e-12
0.89831553,1.4895716683837836e-12
0.89836617,-2.3528135087779873e-12
0.8984168,-3.6898753552623491e-12
0.89846744,-2.3523021458171468e-12
0.89851808,-5.4882271095131614e-12
0.89856871,-3.8142881653708628e-12
0.89861934,6.0387881830298266e-13
0.89866998,-4.314021292042662e-12
0.89872062,2.2896606769259876e-13
0.89877125,-3.7308591376989798e-12
0.89882188,-2.6561816538424178e-12
0.89887252,-9.3052241259184485e-13
0.89892315,-1.3637822760711441e-12
0.89897379,-3.8243175091408963e-13
0.89902443,-3.0594186530810082e-12
0.89907506,1.5592922839030887e-13
0.89912569,-1.3243052125181504e-12
0.89917633,-4.4471191858751585e-12
0.89922696,2.2516223658401087e-13
0.8992776,-5.6695385612426282e-13
0.89932824,3.3399683893611952e-13
0.89937887,-4.3621892371207037e-12
0.8994295,2.7034438996070853e-13
0.89948014,1.8460072259603851e-13
0.89953078,-5.8529952762205954e-12
0.89958141,3.2355471280854328e-12
0.89963204,-2.9286674207876583e-12
0.89968268,2.5844551966484553e-12
0.89973331,-1.6412192023422288e-12
0.89978395,3.1344752145815613e-13
0.89983459,-1.4469626038452798e-12
0.89988522,6.0227553643019445e-12
0.89993585,-1.8608604318520545e-12
0.89998649,4.8380774719910531e-13
0.90003712,-2.9013280461956916e-12
0.90008776,-8.7289795104484278e-13
0.90013839,5.5340499807168555e-12
0.90018903,-3.6928021889530169e-12
0.90023966,3.1670440847334788e-12
0.9002903,3.2419671557663897e-12
0.90034094,-7.8961481163109731e-13
0.90039157,2.4564740840053027e-12
0.9004422,-3.5706704042634561e-13
0.90049284,-1.1343599250103727e-12
0.90054347,-1.1620677143740007e-12
0.90059411,-2.5325858415998087e-13
0.90064475,-1.4534626004733762e-12
0.90069538,1.0828640841187858e-12
0.90074601,-2.3162413112938666e-14
0.90079665,1.5557212737337895e-12
0.90084728,-2.6130807193042969e-12
0.90089792,-1.3520865611260974e-12
0.90094855,2.6412535498669014e-12
0.90099919,-3.0597012024986043e-12
0.90104982,1.8441166087399904e-12
0.90110046,-1.5324211702838361e-12
0.9011511,-3.3396545616331975e-13
0.90120173,-3.8289575942484917e-12
0.90125236,9.6922083898911782e-13
0.901303,3.2487037423544219e-12
0.90135363,-8.0495696985219131e-13
0.90140427,4.6412764205747305e-12
0.90145491,-2.3117076523496829e-13
0.90150554,-7.9757648749138096e-13
0.90155617,6.2383850949427898e-12
0.90160681,1.9211996598366724e-12
0.90165745,2.1523420328271635e-12
0.90170808,2.9834286605719026e-12
0.90175871,-3.6168638554614121e-12
0.90180935,4.1224106260610085e-12
0.90185998,1.3345520103641778e-12
0.90191062,2.4499678609917035e-12
0.90196126,-2.4257033874645362e-12
0.90201189,1.1188338103595698e-12
0.90206252,5.6564398302639922e-13
0.90211316,-1.966589756278392e-12
0.90216379,2.5551072465796268e-12
0.90221443,-5.1694595293791982e-12
0.90226507,-1.9597693608847565e-12
0.9023157,3.9086672307909054e-12
0.90236633,3.3246773010818779e-12
0.90241697,4.8838715996408101e-13
0.90246761,-1.0317804146059252e-12
0.90251824,-2.8107816087459991e-12
0.90256887,2.3932737920872655e-12
0.90261951,1.7550367582190761e-12
0.90267014,-1.9058672473296524e-12
0.90272078,-8.7433905392187305e-13
0.90277142,1.0763683234939457e-12
0.90282205,1.1993875641101406e-12
0.90287268,4.4898840424378427e-12
0.90292332,1.8707134491024773e-12
0.90297395,-3.6891987329613828e-13
0.90302459,1.6651503012552761e-12
0.90307522,2.0581058502905898e-13
0.90312586,-3.4715549410302801e-12
0.90317649,1.4220148368109701e-12
0.90322713,-1.7511414698002249e-12
0.90327777,-4.98833168621631e-12
0.9033284,1.562468231821075e-12
0.90337903,-5.3312296938171027e-12
0.90342967,4.7846900365126762e-12
0.9034803,5.2745299362764687e-12
0.90353094,3.6911938578311191e-12
0.90358158,7.1676717156506866e-12
0.90363221,4.1125055322965978e-12
0.90368284,1.3854325716702252e-12
0.90373348,-3.2218127478080917e-12
0.90378411,-1.0049982634260934e-12
0.90383475,-3.8247872664313115e-14
0.90388538,7.3121002126489148e-13
0.90393602,-9.8167652199354838e-13
0.90398665,1.2852623680026339e-12
0.90403729,4.7317029962633637e-12
0.90408793,1.4001217608717443e-12
0.90413856,-1.3663883371994253e-12
0.90418919,-2.0869305250429813e-12
0.90423983,1.7927732390340861e-12
0.90429046,1.7401400094064878e-12
0.9043411,-1.8390702909819105e-12
0.90439174,-2.9874737508235764e-12
0.90444237,2.8044695720444508e-12
0.904493,-3.1561676419816865e-13
0.90454364,3.0660408023658438e-12
0.90459428,2.3112686033884429e-12
0.90464491,-4.7417187678605094e-12
0.90469554,-5.3529822065057639e-12
0.90474618,2.4891969854821505e-12
0.90479681,-4.8179536251469202e-14
0.90484745,2.1459298429099925e-12
0.90489809,-5.3666215389039106e-13
0.90494872,-1.1219759024877973e-12
0.90499935,2.3206146498654006e-12
0.90504999,4.922322981565121e-12
0.90510062,-2.2423977634564382e-12
0.90515126,-1.5446559907196823e-12
0.9052019,-1.7443561960990563e-12
0.90525253,6.6739598229341248e-13
0.90530316,1.0802281593873984e-12
0.9053538,-4.118590623823658e-12
0.90540444,-2.2073561987600682e-12
0.90545507,-9.9735031636030426e-13
0.9055057,-1.1752014777910315e-12
0.90555634,-1.8625308756661957e-12
0.90560697,-2.6008233658711723e-12
0.90565761,4.2828846677857345e-14
0.90570825,7.100755958784872e-13
0.90575888,1.1506647409465076e-12
0.90580951,1.563866899473748e-12
0.90586015,1.4186469857227042e-12
0.90591078,-8.2781459929779607e-13
0.90596142,-4.6229585252966108e-12
0.90601205,-2.6579505484080096e-12
0.90606269,-4.6023968044721565e-12
0.90611332,2.0172555791350651e-12
0.90616396,-1.039986878952384e-12
0.9062146,4.9623198598169356e-12
0.90626523,-4.4871719904673981e-13
0.90631586,-2.3915355732955903e-13
0.9063665,3.811016352042979e-12
0.90641713,5.1693506618794638e-13
0.90646777,-8.231842297096285e-13
0.90651841,-1.1070301997733829e-12
0.90656904,2.0782762707749074e-12
0.90661967,-1.2675571706584964e-12
0.90667031,2.6498276015958213e-12
0.90672095,8.4776682077400323e-13
0.90677158,-9.0503229286153789e-14
0.90682221,-2.7453516557875917e-12
0.90687285,1.4687331846441347e-12
0.90692348,2.2144839136183788e-12
0.90697412,-4.6936972717050841e-12
0.90702476,-2.9762261882138802e-12
0.90707539,-1.628385693761361e-12
0.90712602,1.2888323067317469e-12
0.90717666,-2.2327976159473982e-12
0.90722729,1.2816267938422923e-12
0.90727793,-1.4406148185969522e-12
0.90732857,5.2720505743274766e-12
0.9073792,6.32080590145085e-13
0.90742983,-2.0384569719370722e-12
0.90748047,-8.2629276308679608e-13
0.90753111,1.833979812042997e-12
0.90758174,8.4390310520210872e-13
0.90763237,-6.5294097963152208e-13
0.90768301,3.1590258486308167e-12
0.90773364,8.0078666888021608e-13
0.90778428,-4.3038588777478338e-12
0.90783492,7.2903935359498987e-14
0.90788555,5.59007314001858e-14
0.90793618,1.7031190967078765e-13
0.90798682,1.3748989563183659e-12
0.90803745,-2.4830916218381217e-12
0.90808809,3.0052308056321914e-13
0.90813872,-7.0576523346462423e-14
0.90818936,-8.3819299825802185e-14
0.90823999,-1.5605008106231728e-12
0.90829063,-1.5408774693589969e-12
0.90834127,-1.7482130783103292e-12
0.9083919,2.7140382384046599e-12
0.90844253,-9.5894539830928992e-13
0.90849317,-1.4527206642900329e-12
0.9085438,1.1665388954760064e-12
0.90859444,8.0644094373890565e-14
0.90864508,-4.9699314315827744e-12
0.90869571,1.0026811542475809e-12
0.90874634,1.7356297591211193e-12
0.90879698,-1.0435598084080974e-12
0.90884761,5.4192726079007979e-12
0.90889825,-3.2372151060381949e-12
0.90894888,6.3995005815284413e-13
0.90899952,-2.2849825921352315e-12
0.90905015,1.1280552112131733e-12
0.90910079,-3.2664820029986483e-13
0.90915143,-9.240192429311539e-13
0.90920206,-1.6567133770117401e-12
0.90925269,3.6435194609083465e-12
0.90930333,-1.9439337786305389e-12
0.90935396,-6.2993730576405471e-13
0.9094046,1.9898276762254803e-12
0.90945524,-2.0072030389022673e-12
0.90950587,2.4284960373522975e-12
0.9095565,9.1421681048493097e-13
0.90960714,1.6734531781984311e-12
0.90965778,-6.2307832094919481e-14
0.90970841,-6.6574748234402565e-13
0.90975904,3.1976982470650008e-13
0.90980968,3.4279708436977615e-12
0.90986031,-3.3947786106099697e-12
0.90991095,1.5004911599352054e-12
0.90996159,-3.6134767980265379e-12
0.91001222,2.1061554638054604e-14
0.91006285,1.0527368453732783e-12
0.91011349,-4.1583374151798935e-12
0.91016412,1.2228439242407111e-12
0.91021476,1.3366792408603349e-12
0.9102654,2.5839959728859489e-12
0.91031603,-1.9165921068363162e-12
0.91036666,-5.9989310333612892e-13
0.9104173,-3.5370927269094521e-13
0.91046794,-1.3824326798809566e-13
0.91051857,1.6310114107938507e-12
0.9105692,1.6240444038520266e-12
0.91061984,-1.0516442140028944e-12
0.91067047,1.7261480128698747e-12
0.91072111,-1.0265283727186306e-12
0.91077175,-4.349276108474467e-13
0.91082238,-6.0490815393576469e-12
0.91087301,-3.646658871304461e-13
0.91092365,2.8111593171405651e-12
0.91097428,-2.6231834127964652e-12
0.91102492,-2.1668633798279986e-12
0.91107555,-1.3798941872155075e-12
0.91112619,1.8015357373265235e-12
0.91117682,3.4231132875400684e-12
0.91122746,-5.3639648553197706e-12
0.9112781,-1.628181184574897e-12
0.91132873,3.8281492284912119e-12
0.91137936,-1.6134424144037396e-12
0.91143,-2.1258032581050415e-12
0.91148063,-5.0785633304128155e-13
0.91153127,1.9022391591619144e-12
0.91158191,1.4633226231461677e-12
0.91163254,6.6967831127414566e-13
0.91168317,1.2901893789277428e-12
0.91173381,-9.1362802001209029e-13
0.91178444,-3.6520862962866727e-13
0.91183508,1.6194628084511895e-12
0.91188571,-3.8545813105379925e-13
0.91193635,-2.4174811913245348e-13
0.91198698,1.745501809967422e-12
0.91203762,-1.0837405024518337e-12
0.91208826,-4.2167258739866743e-12
0.91213889,3.1455753385474822e-12
0.91218952,1.9761530202276375e-12
0.91224016,-1.4412633160932323e-12
0.91229079,6.0143119439350802e-14
0.91234143,-9.4170197906197525e-13
0.91239207,5.1660803320553618e-12
0.9124427,1.4990946253573942e-13
0.91249333,5.0478444352747062e-12
0.91254397,-1.7551320242371448e-12
0.91259461,-5.3006220444266865e-13
0.91264524,1.0326364075723691e-12
0.91269587,-4.0519250487398591e-13
0.91274651,-1.5782065052416634e-13
0.91279714,-1.4323390968172693e-12
0.91284778,-2.8325541558100924e-12
0.91289842,7.7154880122865603e-13
0.91294905,-7.115704875918386e-13
0.91299968,-2.3207813468895986e-12
0.91305032,9.9831943959977598e-13
0.91310095,1.0069588116726322e-13
0.91315159,-1.6052998944662697e-12
0.91320223,2.2493948628120021e-12
0.91325286,-9.9743327972291614e-13
0.91330349,-7.7801601624624503e-13
0.91335413,-4.2492602118260657e-13
0.91340477,3.6534898774275674e-12
0.9134554,-4.8231911873861876e-12
0.91350603,-6.3526550887784588e-13
0.91355667,-2.3641831610962425e-12
0.9136073,3.0329731905317191e-12
0.91365794,-1.0749311753141459e-13
0.91370858,-5.0723246259265079e-12
0.91375921,-5.3620729239308578e-13
0.91380984,2.3306392248330959e-12
0.91386048,-1.7494403333819157e-12
0.91391111,1.7506503578868782e-12
0.91396175,-2.8945525936692749e-12
0.91401238,-4.2120220075091723e-12
0.91406302,1.8410641496829146e-12
0.91411365,4.8114471511210382e-12
0.91416429,9.7439045332575044e-13
0.91421493,-3.534737062905057e-12
0.91426556,-1.3554607433781995e-12
0.91431619,-1.2279025727198753e-12
0.91436683,-2.9999982593570234e-12
0.91441746,1.5670781828822681e-12
0.9144681,7.0910922585852831e-13
0.91451874,-6.154616961380308e-13
0.91456937,3.8102687399277963e-13
0.91462,1.3133489478630177e-12
0.91467064,1.847807409732795e-12
0.91472128,2.0231889693383568e-12
0.91477191,3.6477756721029772e-12
0.91482254,1.5313302821983348e-12
0.91487318,-4.9916212547614996e-13
0.91492381,-2.4624954372258044e-12
0.91497445,-7.3638791782615645e-13
0.91502509,-1.5454514394736136e-12
0.91507572,6.4291181034818634e-13
0.91512635,-1.563550196761639e-12
0.91517699,8.0334803119462381e-13
0.91522762,9.8904409889128408e-13
0.91527826,-5.4241340371709386e-13
0.9153289,2.4436248216389382e-15
0.91537953,-2.1211903549883559e-13
0.91543016,-2.3823098075189898e-12
0.9154808,2.565623902553433e-12
0.91553144,-3.0273575051644714e-12
0.91558207,2.2934108178984578e-12
0.9156327,2.0310554831677347e-12
0.91568334,-2.7095094290043312e-12
0.91573397,1.8076171610444367e-12
0.91578461,2.0925951243534402e-12
0.91583525,-2.0753680349707462e-12
0.91588588,-6.0973784617912738e-12
0.91593651,2.1242397184298147e-13
0.91598715,4.1098198732560103e-12
0.91603778,-4.2737096721917915e-12
0.91608842,4.4773578282961598e-12
0.91613905,1.8881023085180758e-12
0.91618969,1.9017135232933466e-13
0.91624032,-1.5068579665163215e-12
0.91629096,9.8987757953786723e-13
0.9163416,1.7375049300896127e-12
0.91639223,-1.827088732242422e-12
0.91644286,1.4548348178111417e-12
0.9164935,1.3186384429557631e-12
0.91654413,-7.5178814392276514e-13
0.91659477,-1.6634783272654301e-12
0.91664541,2.5334590099068662e-12
0.91669604,1.0458978385750896e-12
0.91674667,2.2862739992160339e-12
0.91679731,1.3623685309147006e-12
0.91684794,1.5512988276062714e-12
0.91689858,4.5795552770870797e-14
0.91694921,6.0383528556150182e-13
0.91699985,6.5714786526258721e-13
0.91705048,-2.815440448393086e-12
0.91710112,1.334163291970338e-12
0.91715176,-4.0953683237364053e-13
0.91720239,-1.8768838472801431e-12
0.91725302,1.0579691631206481e-12
0.91730366,1.7525191744784913e-12
0.91735429,-3.0957322898703978e-12
0.91740493,-1.8561074716310711e-12
0.91745557,-1.6328131787628123e-12
0.9175062,1.7657239031507541e-12
0.91755683,-9.0134941556254388e-13
0.91760747,-1.4188164043980665e-13
0.91765811,1.435993191517861e-12
0.91770874,4.7233447609477429e-12
0.91775937,2.7302091480659122e-12
0.91781001,1.2424410256184333e-12
0.91786064,-2.5381873944032267e-13
0.91791128,4.317994296431111e-13
0.91796192,-1.2670233135731797e-12
0.91801255,-1.9029235850930536e-12
0.91806318,7.7536338732996549e-13
0.91811382,2.999903514713073e-12
0.91816445,2.3625730520273412e-12
0.91821509,-1.4924339453525122e-12
0.91826573,5.3391530112467313e-13
0.91831636,-1.2239632859085779e-12
0.91836699,4.1088558706668333e-13
0.91841763,-3.1014520115041475e-12
0.91846827,1.0381364546927007e-12
0.9185189,4.6994129821123778e-12
0.91856953,-1.0094586631257614e-12
0.91862017,-3.1661607692009368e-14
0.9186708,3.6543004637344222e-12
0.91872144,-7.1141520856505747e-13
0.91877208,2.3433784376361043e-12
0.91882271,1.879415769704719e-12
0.91887334,-6.1656006325588482e-12
0.91892398,1.3002251106684367e-13
0.91897461,-3.3861412404717581e-12
0.91902525,2.7793139765625422e-12
0.91907588,3.7407171735450307e-12
0.91912652,4.2379154599263903e-12
0.91917715,-4.1885599966625424e-12
0.91922779,7.5688986363611555e-13
0.91927843,-3.1414800427011502e-13
0.91932906,3.9972554347603141e-12
0.91937969,2.0098109708249873e-12
0.91943033,-1.1349901110349612e-12
0.91948096,-2.0652175101424033e-12
0.9195316,1.92885026174411e-12
0.91958224,5.4411396795665917e-12
0.91963287,1.5272078994282071e-12
0.9196835,2.4169963035265555e-12
0.91973414,-1.8791256621844942e-12
0.91978477,1.4522102727350939e-12
0.91983541,-3.7738994524374759e-12
0.91988604,-5.9772885460836991e-12
0.91993668,-9.9699998053135441e-13
0.91998731,-1.4232803751573729e-12
0.92003795,4.1052704034112946e-12
0.92008859,2.2683447607050604e-12
0.92013922,1.2165125469556041e-12
0.92018985,1.9616125009587007e-12
0.92024049,-2.5984145621668864e-12
0.92029112,2.2385931001048991e-13
0.92034176,-3.5946727972580171e-12
0.9203924,1.2772113505838243e-12
0.92044303,-1.8257308014458917e-12
0.92049366,3.2542223885376088e-12
0.9205443,-2.0705661244624395e-12
0.92059494,-2.2682517492873253e-12
0.92064557,-3.9514376473319574e-12
0.9206962,-3.6007686809901111e-13
0.92074684,-2.3693246956093921e-12
0.92079747,1.2185962167292118e-13
0.92084811,3.784798562508879e-13
0.92089875,2.1478641306188295e-12
0.92094938,4.1576503117225225e-12
0.92100001,2.6755197279671095e-12
0.92105065,-2.2112085890784087e-12
0.92110128,1.2218667190473769e-12
0.92115192,3.1317457764655769e-13
0.92120256,-2.149347715024317e-13
0.92125319,-8.7572494154823298e-13
0.92130382,1.0399171029645776e-12
0.92135446,3.4581411785964021e-13
0.9214051,-6.5889170666442113e-13
0.92145573,-3.3658801379089264e-13
0.92150636,2.7836129763534082e-12
0.921557,5.7951267772738588e-12
0.92160763,-3.7366926416217996e-12
0.92165827,-2.5693295553272003e-12
0.92170891,-1.9855016701359249e-12
0.92175954,-1.2327185577300771e-12
0.92181017,1.2763914782727579e-12
0.92186081,-1.849545124994446e-12
0.92191144,4.0619380840675075e-13
0.92196208,-4.9155715965718759e-13
0.92201271,1.8179433557956314e-13
0.92206335,-1.8301375715953164e-12
0.92211398,-1.054849545312526e-12
0.92216462,-4.5092665986639885e-12
0.92221526,-4.2412871996660335e-14
0.92226589,-1.3908463078046742e-12
0.92231652,1.4000920848261818e-12
0.92236716,3.9296841168360972e-12
0.92241779,-6.3931058692817493e-12
0.92246843,-1.7348738548284597e-12
0.92251907,-5.3278959014397373e-14
0.9225697,-1.6741242122927312e-12
0.92262033,2.7170323963317076e-13
0.92267097,-1.788346657227753e-12
0.92272161,1.1926403566686344e-12
0.92277224,-2.2689378058588857e-12
0.92282287,-1.1862524893038246e-12
0.92287351,-3.5338985897591568e-12
0.92292414,2.8453046446731869e-12
0.92297478,8.9942685958409761e-13
0.92302542,-3.2770207668591563e-12
0.92307605,5.4669882056447286e-12
0.92312668,-2.1532953673928596e-12
0.92317732,-1.3488612528766739e-12
0.92322795,3.4004711179331321e-13
0.92327859,-3.0141474894605002e-12
0.92332923,3.1249898174632821e-13
0.92337986,6.4506592404038604e-13
0.92343049,4.1335986381002921e-12
0.92348113,-2.2382172071528878e-13
0.92353177,-6.1525214173979591e-12
0.9235824,-4.9731421329177465e-13
0.92363303,2.2400768129517679e-12
0.92368367,1.7655986235310129e-12
0.9237343,4.0147164070220699e-12
0.92378494,-1.0764420630871007e-12
0.92383558,-1.3772886597165002e-12
0.92388621,5.9992019084692196e-12
0.92393684,-1.4857858294626086e-12
0.92398748,-2.1808808017925524e-12
0.92403811,3.2509842627225988e-12
0.92408875,7.5360933520461811e-13
0.92413938,-3.2285361634453869e-13
0.92419002,2.7189438449627119e-13
0.92424065,1.5879394459017491e-12
0.92429129,1.5217559159139321e-12
0.92434193,-2.8151195605874417e-12
0.92439256,8.6052205460689319e-13
0.92444319,-2.6577106166165127e-12
0.92449383,-1.5755700450166499e-13
0.92454446,-1.0470101379074507e-12
0.9245951,-1.9664972354857431e-13
0.92464574,7.3056885847128633e-13
0.92469637,4.2872154877452811e-12
0.924747,-5.6344995611160348e-12
0.92479764,-2.9748444913997495e-12
0.92484827,-9.8417192078660584e-13
0.92489891,-3.8981068288753784e-12
0.92494954,3.4004929474103183e-12
0.92500018,-1.9716584735981454e-12
0.92505081,2.0708617745508051e-12
0.92510145,-8.7123087066706095e-14
0.92515209,-4.9749312923156093e-12
0.92520272,1.2462878595419132e-12
0.92525335,3.6652322019627697e-12
0.92530399,-1.8971705245037264e-12
0.92535462,1.948806488811583e-13
0.92540526,3.9415004947678435e-12
0.9254559,3.6876432135709372e-12
0.92550653,-8.342227336055511e-13
0.92555716,-1.8857746065533943e-12
0.9256078,6.3781251937995531e-13
0.92565844,-1.9744206859550221e-12
0.92570907,-1.1548794715261223e-12
0.9257597,2.4018329066888802e-12
0.92581034,-4.2713136031918403e-12
0.92586097,-4.9273890291907938e-12
0.92591161,2.7262109766040261e-12
0.92596225,6.6726978776719743e-13
0.92601288,5.0041998920181465e-13
0.92606351,-1.5885337319736354e-12
0.92611415,-3.5989710990385623e-12
0.92616478,1.5677204774138402e-12
0.92621542,-5.3348407472440001e-13
0.92626606,1.2486037834904426e-12
0.92631669,1.0308997069061348e-12
0.92636732,-2.9751875794770284e-12
0.92641796,-5.9211648240239719e-13
0.9264686,3.936851122536209e-12
0.92651923,2.8491628747345542e-12
0.92656986,-1.0317940858448018e-12
0.9266205,3.4592324909745514e-14
0.92667113,-4.0996791841719536e-12
0.92672177,-6.3944581340654802e-13
0.92677241,-2.4271823783102844e-13
0.92682304,3.4644970613534977e-12
0.92687367,-1.0284294704519304e-12
