Physical Time (s),Etau_left Monitor (kg-m/s^3)
0.03721672,-2.1771535454659046e-06
0.03726736,-2.180670993209643e-06
0.03731799,-2.1852731781567595e-06
0.03736863,-2.1909462869676691e-06
0.03741927,-2.197643351818007e-06
0.0374699,-2.2052844407711966e-06
0.03752054,-2.2137585493713191e-06
0.03757117,-2.2229242040838068e-06
0.03762181,-2.2326061053229466e-06
0.03767244,-2.2426104179285174e-06
0.03772308,-2.2527206069768327e-06
0.03777371,-2.2627030455224244e-06
0.03782435,-2.2723229461923657e-06
0.03787498,-2.2813556872701262e-06
0.03792561,-2.2895966036841148e-06
0.03797625,-2.2968757444340808e-06
0.03802688,-2.3030653818680501e-06
0.03807752,-2.3080853032180362e-06
0.03812815,-2.3119063612905623e-06
0.03817879,-2.3145408161393012e-06
0.03822942,-2.3160410955993199e-06
0.03828006,-2.3164881873519424e-06
0.03833069,-2.3159824824101911e-06
0.03838133,-2.3146396842910179e-06
0.03843196,-2.3125639428536711e-06
0.0384826,-2.3098490721345559e-06
0.03853323,-2.3065811381258725e-06
0.03858387,-2.3028155847225373e-06
0.0386345,-2.2985982878520327e-06
0.03868514,-2.2939416841466834e-06
0.03873578,-2.2888529064317059e-06
0.03878641,-2.2833239717112333e-06
0.03883705,-2.2773349380530654e-06
0.03888768,-2.2708924854620902e-06
0.03893832,-2.264019371816851e-06
0.03898895,-2.2567642126769279e-06
0.03903959,-2.2492095464602617e-06
0.03909022,-2.2414742775142733e-06
0.03914086,-2.2337016790912824e-06
0.03919149,-2.2260645023604861e-06
0.03924212,-2.218748958128231e-06
0.03929276,-2.2119514141020877e-06
0.03934339,-2.2058648048278313e-06
0.03939403,-2.2006756006882274e-06
0.03944466,-2.1965513359355428e-06
0.0394953,-2.1936498402569e-06
0.03954593,-2.1920980607217829e-06
0.03959657,-2.1920061982230417e-06
0.0396472,-2.193454237629241e-06
0.03969784,-2.1964984059371811e-06
0.03974847,-2.2011557995649588e-06
0.03979911,-2.2074037191609344e-06
0.03984974,-2.2151749081578823e-06
0.03990038,-2.2243466049951097e-06
0.03995101,-2.2347463524838671e-06
0.04000165,-2.2461496434750433e-06
0.04005228,-2.258292676229198e-06
0.04010292,-2.2708679413059993e-06
0.04015356,-2.2835521785623795e-06
0.04020419,-2.29600353104586e-06
0.04025483,-2.307884227999698e-06
0.04030546,-2.3188702613715319e-06
0.0403561,-2.3286665717895179e-06
0.04040673,-2.3370204856094363e-06
0.04045737,-2.3437324303658922e-06
0.040508,-2.3486688758497679e-06
0.04055863,-2.3517729782727498e-06
0.04060927,-2.3530692929873096e-06
0.0406599,-2.3526657449861668e-06
0.04071054,-2.3507441399133958e-06
0.04076117,-2.34754019683533e-06
0.04081181,-2.3433188948712414e-06
0.04086244,-2.3383350965072245e-06
0.04091308,-2.3328579249603575e-06
0.04096371,-2.3271131837373458e-06
0.04101435,-2.3212719808335847e-06
0.04106498,-2.3154398564798684e-06
0.04111562,-2.3096657759056054e-06
0.04116625,-2.3039567765383667e-06
0.04121689,-2.2982904041130556e-06
0.04126752,-2.2926314699977942e-06
0.04131816,-2.2869428127050676e-06
0.04136879,-2.2812008062603483e-06
0.04141943,-2.2753986934193123e-06
0.04147007,-2.2695527953923662e-06
0.0415207,-2.2636936853374163e-06
0.04157134,-2.2578504703361341e-06
0.04162197,-2.2520325056668028e-06
0.04167261,-2.2462161675265289e-06
0.04172324,-2.2403404946923945e-06
0.04177388,-2.2343110596205494e-06
0.04182451,-2.2280120718023485e-06
0.04187515,-2.2213223247743316e-06
0.04192578,-2.214139350984976e-06
0.04197641,-2.2064063783186621e-06
0.04202705,-2.1981328106685614e-06
0.04207768,-2.1894088073248744e-06
0.04212832,-2.1804099240642893e-06
0.04217895,-2.1713993827369828e-06
0.04222959,-2.1627027965174364e-06
0.04228022,-2.1546668237469479e-06
0.04233086,-2.1476845317074594e-06
0.04238149,-2.142160268083342e-06
0.04243213,-2.1384866784080498e-06
0.04248276,-2.1370206749671671e-06
0.0425334,-2.1380771650024919e-06
0.04258403,-2.1419121552127619e-06
0.04263467,-2.1487306795895979e-06
0.0426853,-2.1586703779186248e-06
0.04273594,-2.1717881489495238e-06
0.04278658,-2.1880421128322577e-06
0.04283721,-2.2072776898783849e-06
0.04288785,-2.2292107129036474e-06
0.04293848,-2.2534180979493056e-06
0.04298912,-2.2793320624930155e-06
0.04303975,-2.3062490445724872e-06
0.04309039,-2.3333565032499436e-06
0.04314102,-2.3597658597681765e-06
0.04319166,-2.3845790037852319e-06
0.04324229,-2.4069886924199319e-06
0.04329292,-2.4263582260755317e-06
0.04334356,-2.4422746582339112e-06
0.04339419,-2.4546145203551553e-06
0.04344483,-2.4635485236514303e-06
0.04349546,-2.4695036633531823e-06
0.0435461,-2.4730735113273285e-06
0.04359673,-2.474899758968132e-06
0.04364737,-2.4755094592575522e-06
0.043698,-2.4753189107827381e-06
0.04374864,-2.474544333759944e-06
0.04379927,-2.4731817602636595e-06
0.04384991,-2.4710392203989835e-06
0.04390054,-2.4678283936387085e-06
0.04395118,-2.4632542478380556e-06
0.04400181,-2.457082279566554e-06
0.04405245,-2.4491967995540952e-06
0.04410309,-2.439634826579483e-06
0.04415372,-2.4285754004805045e-06
0.04420436,-2.4163001116529228e-06
0.04425499,-2.4031564969243313e-06
0.04430563,-2.389521549017514e-06
0.04435626,-2.3757458117458496e-06
0.0444069,-2.3621078635355409e-06
0.04445753,-2.3488456422036636e-06
0.04450817,-2.3360758037849547e-06
0.0445588,-2.3238628341678006e-06
0.04460943,-2.312395307086364e-06
0.04466007,-2.3017267009391463e-06
0.0447107,-2.2918330470290248e-06
0.04476134,-2.2827195177470493e-06
0.04481197,-2.2744423094812094e-06
0.04486261,-2.2670935985399591e-06
0.04491324,-2.2608055918943449e-06
0.04496388,-2.2557547742092478e-06
0.04501451,-2.2521633840252733e-06
0.04506515,-2.2503044724159677e-06
0.04511578,-2.2505054969859408e-06
0.04516642,-2.2531479018490486e-06
0.04521705,-2.2586516490964062e-06
0.04526769,-2.2674645516687619e-06
0.04531832,-2.2800392326512461e-06
0.04536896,-2.2968100121059825e-06
0.0454196,-2.3181685783339138e-06
0.04547023,-2.3444382517342864e-06
0.04552087,-2.3758497583330932e-06
0.0455715,-2.412521344077715e-06
0.04562214,-2.4544411898421455e-06
0.04567277,-2.5014553112593554e-06
0.04572341,-2.5532611585775834e-06
0.04577404,-2.6093986905066605e-06
0.04582468,-2.6692772074113315e-06
0.04587531,-2.7321495979344322e-06
0.04592594,-2.7971477688527215e-06
0.04597658,-2.8632973711928542e-06
0.04602721,-2.9295592254621252e-06
0.04607785,-2.9949442648313086e-06
0.04612848,-3.0585452781872516e-06
0.04617912,-3.1196521832872584e-06
0.04622975,-3.1778642191407206e-06
0.04628039,-3.233170120713271e-06
0.04633102,-3.2859893417906969e-06
0.04638166,-3.3371777560041778e-06
0.04643229,-3.3878228381735664e-06
0.04648293,-3.439190915302266e-06
0.04653356,-3.4927859656541289e-06
0.0465842,-3.5497924674313394e-06
0.04663483,-3.6111553393775769e-06
0.04668547,-3.6775249585710087e-06
0.04673611,-3.7492666661578559e-06
0.04678674,-3.8265078009348949e-06
0.04683738,-3.909240149739262e-06
0.04688801,-3.9974155259002143e-06
0.04693865,-4.0910460922352297e-06
0.04698928,-4.1902426371144415e-06
0.04703992,-4.2950312066880587e-06
0.04709055,-4.4060249845660787e-06
0.04714119,-4.5237586449291724e-06
0.04719182,-4.6487607319374065e-06
0.04724245,-4.7809268303885988e-06
0.04729309,-4.9205230673984058e-06
0.04734372,-5.0676909866891993e-06
0.04739436,-5.221698976293679e-06
0.04744499,-5.3812086239754642e-06
0.04749563,-5.5465411492417714e-06
0.04754626,-5.7178296138380454e-06
0.0475969,-5.8958901187594486e-06
0.04764753,-6.08187526441898e-06
0.04769817,-6.2772583785798055e-06
0.0477488,-6.4839337966352739e-06
0.04779944,-6.703791185992979e-06
0.04785007,-6.9391124315086603e-06
0.04790071,-7.1920186717930198e-06
0.04795134,-7.4643359093276014e-06
0.04800198,-7.7575498904959905e-06
0.04805261,-8.0721196468133258e-06
0.04810325,-8.4066046982172369e-06
0.04815389,-8.7621034720673707e-06
0.04820452,-9.1392852922632141e-06
0.04825516,-9.5355785303395853e-06
0.04830579,-9.9466505128197746e-06
0.04835643,-1.036572038417347e-05
0.04840706,-1.0782762684100943e-05
0.0484577,-1.1198944612028012e-05
0.04850833,-1.161570254269693e-05
0.04855896,-1.2031053404007908e-05
0.0486096,-1.24437637175177e-05
0.04866023,-1.2853706070515337e-05
0.04871087,-1.3262649954796685e-05
0.0487615,-1.3673205742900621e-05
0.04881214,-1.4086770678470308e-05
0.04886277,-1.4504332177453274e-05
0.04891341,-1.4926241080985798e-05
0.04896404,-1.5352545465186743e-05
0.04901468,-1.5782733187816038e-05
0.04906531,-1.6215742780072089e-05
0.04911595,-1.6650157038771592e-05
0.04916658,-1.7084423789739915e-05
0.04921722,-1.7517083563346369e-05
0.04926785,-1.7946924191980195e-05
0.04931849,-1.8373081624404123e-05
0.04936912,-1.8795104431545336e-05
0.04941976,-1.9212931347318859e-05
0.0494704,-1.9626456103398341e-05
0.04952103,-2.0037411085421862e-05
0.04957167,-2.0447689428859277e-05
0.0496223,-2.0857504893523441e-05
0.04967294,-2.1267410658864334e-05
0.04972357,-2.1678869100200086e-05
0.04977421,-2.2094167416612829e-05
0.04982484,-2.2514329491483957e-05
0.04987547,-2.2939924686508646e-05
0.04992611,-2.3371053772751565e-05
0.04997674,-2.3807670812719626e-05
0.05002738,-2.424979717526795e-05
0.05007801,-2.4697437054031293e-05
0.05012865,-2.5150637347130332e-05
0.05017928,-2.5609889753156591e-05
0.05022992,-2.6076414667626055e-05
0.05028055,-2.655228714994922e-05
0.05033119,-2.7040357235572289e-05
0.05038182,-2.7543914692580159e-05
0.05043246,-2.8066776916975549e-05
0.05048309,-2.861311074741947e-05
0.05053373,-2.9187043304165762e-05
0.05058436,-2.979232616434055e-05
0.050635,-3.043202315190909e-05
0.05068563,-3.1108290350864649e-05
0.05073627,-3.1822102393894925e-05
0.05078691,-3.2573009920469639e-05
0.05083754,-3.3358867898831187e-05
0.05088818,-3.4175684602216412e-05
0.05093881,-3.5017455864215483e-05
0.05098945,-3.5876187132660598e-05
0.05104008,-3.6742020749721624e-05
0.05109072,-3.7603565782400801e-05
0.05114135,-3.8448599878951202e-05
0.05119198,-3.9264766237303454e-05
0.05124262,-4.0040404426337894e-05
0.05129325,-4.0765454737541507e-05
0.05134389,-4.1432291218259528e-05
0.05139452,-4.2036235375828368e-05
0.05144516,-4.2575774529847144e-05
0.05149579,-4.3052354494431477e-05
0.05154643,-4.3469821166119918e-05
0.05159706,-4.3833200144325238e-05
0.0516477,-4.4148423310730169e-05
0.05169833,-4.4421157729091839e-05
0.05174897,-4.4656124244849903e-05
0.0517996,-4.4856136325765901e-05
0.05185024,-4.5022214422971597e-05
0.05190087,-4.5155426266996897e-05
0.05195151,-4.5255472887145328e-05
0.05200214,-4.53216853590159e-05
0.05205278,-4.5352158305478605e-05
0.05210342,-4.534570787132134e-05
0.05215405,-4.5303877083474001e-05
0.05220469,-4.522966754119977e-05
0.05225532,-4.5127303437834772e-05
0.05230596,-4.5002037265896736e-05
0.05235659,-4.485997807134934e-05
0.05240723,-4.4707944052859409e-05
0.05245786,-4.4553220760431601e-05
0.0525085,-4.4403301277570737e-05
0.05255913,-4.426571629715766e-05
0.05260976,-4.4147403956054861e-05
0.0526604,-4.4055239858563246e-05
0.05271103,-4.3995979498253815e-05
0.05276167,-4.3975926121292494e-05
0.0528123,-4.4000908340736773e-05
0.05286294,-4.4076181411093432e-05
0.05291357,-4.4206462490051969e-05
0.05296421,-4.4395864974440243e-05
0.05301484,-4.4647719610781182e-05
0.05306548,-4.4964266671653305e-05
0.05311611,-4.5346207617180673e-05
0.05316675,-4.5792364273698728e-05
0.05321738,-4.6299328852802796e-05
0.05326802,-4.6861260404774333e-05
0.05331865,-4.7469846100143814e-05
0.05336929,-4.8114399255401432e-05
0.05341993,-4.8782223495414011e-05
0.05347056,-4.9459130291190965e-05
0.0535212,-5.013009816485964e-05
0.05357183,-5.0780311897338995e-05
0.05362247,-5.1395801454252463e-05
0.0536731,-5.1964263099838803e-05
0.05372374,-5.2475769445471593e-05
0.05377437,-5.2923240390368454e-05
0.05382501,-5.3302718089625982e-05
0.05387564,-5.3613351771061027e-05
0.05392627,-5.3857239693121636e-05
0.05397691,-5.4038985018739385e-05
0.05402754,-5.4165098996082247e-05
0.05407818,-5.4242934458999004e-05
0.05412881,-5.4280646955836087e-05
0.05417945,-5.4286239991072481e-05
0.05423008,-5.4266930607454932e-05
0.05428072,-5.4228769307488003e-05
0.05433135,-5.4176394674367614e-05
0.05438199,-5.4113065752795029e-05
0.05443262,-5.4040911275918363e-05
0.05448326,-5.3961535875962847e-05
0.05453389,-5.3876012359175902e-05
0.05458453,-5.3785305051737676e-05
0.05463516,-5.3690487940723602e-05
0.0546858,-5.3592738055579622e-05
0.05473643,-5.3493483802257965e-05
0.05478707,-5.339427715017357e-05
0.05483771,-5.3296645692175799e-05
0.05488834,-5.3201795898625564e-05
0.05493898,-5.311039069216445e-05
0.05498961,-5.3022445136712567e-05
0.05504025,-5.2937339541970811e-05
0.05509088,-5.2853967046713354e-05
0.05514152,-5.2770974063786076e-05
0.05519215,-5.2687081828683937e-05
0.05524278,-5.2601455731482743e-05
0.05529342,-5.2514046424684916e-05
0.05534405,-5.2425822556877937e-05
0.05539469,-5.2338952156657758e-05
0.05544532,-5.2257003253531557e-05
0.05549596,-5.2185083862486328e-05
0.05554659,-5.212980558184801e-05
0.05559723,-5.2099253744473259e-05
0.05564786,-5.2102630910759688e-05
0.0556985,-5.214982262218011e-05
0.05574913,-5.2250825504615087e-05
0.05579977,-5.2415110610466843e-05
0.0558504,-5.2650909905747583e-05
0.05590104,-5.2964537721647838e-05
0.05595167,-5.3359669997051032e-05
0.05600231,-5.3836735378674964e-05
0.05605294,-5.4392516856860747e-05
0.05610358,-5.5019884133809401e-05
0.05615422,-5.5707783724935271e-05
0.05620485,-5.6441386615419465e-05
0.05625549,-5.7202499320807925e-05
0.05630612,-5.7970239606191932e-05
0.05635676,-5.8721903230191062e-05
0.05640739,-5.9434684333691657e-05
0.05645803,-6.0086766930444072e-05
0.05650866,-6.0658911872090011e-05
0.05655929,-6.113586748381444e-05
0.05660993,-6.1507532849690714e-05
0.05666056,-6.1769627239917203e-05
0.0567112,-6.1923769777219774e-05
0.05676183,-6.1976800076080898e-05
0.05681247,-6.1939594495516892e-05
0.0568631,-6.1825147073312051e-05
0.05691374,-6.1647037715033693e-05
0.05696437,-6.1418247337439972e-05
0.05701501,-6.1149632552127601e-05
0.05706564,-6.0848926886183465e-05
0.05711628,-6.0521739163037268e-05
0.05716691,-6.017080686846427e-05
0.05721755,-5.9795522481217904e-05
0.05726818,-5.9393916268286727e-05
0.05731882,-5.8965087906287557e-05
0.05736945,-5.8509371435729943e-05
0.05742009,-5.8028507660670982e-05
0.05747073,-5.752575685395899e-05
0.05752136,-5.7006079621995184e-05
0.057572,-5.6476078743537914e-05
0.05762263,-5.594372608819846e-05
0.05767327,-5.5417934475127556e-05
0.0577239,-5.4908092059595112e-05
0.05777454,-5.4423559779441161e-05
0.05782517,-5.3973096494062449e-05
0.0578758,-5.356465738569392e-05
0.05792644,-5.3206163170560666e-05
0.05797707,-5.2904481620364745e-05
0.05802771,-5.2665476783447214e-05
0.05807834,-5.2494050401780049e-05
0.05812898,-5.2394214328844115e-05
0.05817961,-5.2369198042979469e-05
0.05823025,-5.2421360367551167e-05
0.05828088,-5.2551940691769203e-05
0.05833152,-5.2760672975834899e-05
0.05838215,-5.3045311652483041e-05
0.05843279,-5.3401164855791825e-05
0.05848342,-5.3820730671462811e-05
0.05853406,-5.4293480993058144e-05
0.05858469,-5.4805904032912049e-05
0.05863533,-5.5341841608441484e-05
0.05868596,-5.5883088201913086e-05
0.0587366,-5.6410241196459835e-05
0.05878724,-5.6904239849284669e-05
0.05883787,-5.7347297400741117e-05
0.05888851,-5.7724170502516428e-05
0.05893914,-5.8023212679102983e-05
0.05898978,-5.8237112994400313e-05
0.05904041,-5.8363300165090195e-05
0.05909105,-5.8403881687405312e-05
0.05914168,-5.8365191781594045e-05
0.05919231,-5.8257004207286708e-05
0.05924295,-5.8090869647897045e-05
0.05929358,-5.7879724115105469e-05
0.05934422,-5.7636450425213527e-05
0.05939485,-5.7372533847856118e-05
0.05944549,-5.7097483102507223e-05
0.05949612,-5.6818864193081798e-05
0.05954676,-5.6542560133269088e-05
0.05959739,-5.6274146944255677e-05
0.05964803,-5.601448933898285e-05
0.05969866,-5.5761671594394446e-05
0.0597493,-5.5514941606532814e-05
0.05979993,-5.5274518409773178e-05
0.05985057,-5.5041042863203462e-05
0.0599012,-5.4815147250115966e-05
0.05995184,-5.4597173804813931e-05
0.06000247,-5.4387049811317268e-05
0.06005311,-5.4184215440537699e-05
0.06010375,-5.3987594193287228e-05
0.06015438,-5.3795561650731622e-05
0.06020502,-5.3606041822252741e-05
0.06025565,-5.3416729931142864e-05
0.06030629,-5.3225402097325508e-05
0.06035692,-5.3030373498347117e-05
0.06040756,-5.2830906562868673e-05
0.06045819,-5.2627827568143993e-05
0.06050882,-5.2423448332707923e-05
0.06055946,-5.2221140781242743e-05
0.06061009,-5.2026613547648708e-05
0.06066073,-5.1847127873796736e-05
0.06071136,-5.1691328608138886e-05
0.060762,-5.1568888732380228e-05
0.06081263,-5.1490035515275653e-05
0.06086327,-5.1465074240355274e-05
0.0609139,-5.150388124578881e-05
0.06096454,-5.1615179227898276e-05
0.06101517,-5.1805894532565537e-05
0.06106581,-5.2080501483218764e-05
0.06111644,-5.2440591556592325e-05
0.06116708,-5.2884490949855955e-05
0.06121771,-5.3406924656639501e-05
0.06126835,-5.3999033253029327e-05
0.06131898,-5.4648505547333375e-05
0.06136962,-5.5339851689353374e-05
0.06142025,-5.6054918096759386e-05
0.06147089,-5.6773591393086114e-05
0.06152153,-5.7475097278422935e-05
0.06157216,-5.8139048876809352e-05
0.0616228,-5.8746788810325187e-05
0.06167343,-5.9282722619566729e-05
0.06172407,-5.9735499964198924e-05
0.0617747,-6.0098762910345398e-05
0.06182533,-6.0371371185438318e-05
0.06187597,-6.0556999560066235e-05
0.0619266,-6.0663222243639282e-05
0.06197724,-6.0700106812037322e-05
0.06202787,-6.0678039319186149e-05
0.06207851,-6.0607319922003993e-05
0.06212914,-6.0496372221942089e-05
0.06217978,-6.0351029586503615e-05
0.06223041,-6.0173872147060336e-05
0.06228105,-5.9965204139810896e-05
0.06233168,-5.972312106740397e-05
0.06238232,-5.9444347959058494e-05
0.06243295,-5.9125248741865905e-05
0.06248359,-5.876425964159356e-05
0.06253422,-5.8361833164300849e-05
0.06258486,-5.7918636388981975e-05
0.06263549,-5.743760657104058e-05
0.06268613,-5.6924686836309574e-05
0.06273676,-5.6388137858652672e-05
0.0627874,-5.5837779517881912e-05
0.06283804,-5.5284372209444209e-05
0.06288867,-5.4739130597544747e-05
0.06293931,-5.4213336700670258e-05
0.06298994,-5.371781136751905e-05
0.06304058,-5.3262650477325601e-05
0.06309121,-5.2857477335782052e-05
0.06314185,-5.2511239425299478e-05
0.06319248,-5.2231734259710205e-05
0.06324312,-5.2025690920898528e-05
0.06329375,-5.1898658928109786e-05
0.06334439,-5.1854987477843739e-05
0.06339502,-5.1897672624102257e-05
0.06344566,-5.2028101075923961e-05
0.06349629,-5.2245613761583039e-05
0.06354693,-5.2547021532707336e-05
0.06359756,-5.2926200898922025e-05
0.0636482,-5.3373836810000388e-05
0.06369883,-5.3877324625730234e-05
0.06374947,-5.4420991677905426e-05
0.0638001,-5.4986574469265958e-05
0.06385073,-5.5553905368650447e-05
0.06390137,-5.6102105646419387e-05
0.063952,-5.6610722657742283e-05
0.06400264,-5.706085072511313e-05
0.06405327,-5.7436374218020853e-05
0.06410391,-5.7724987939613491e-05
0.06415454,-5.7919024750618519e-05
0.06420518,-5.8015875461173911e-05
0.06425581,-5.8017993373633511e-05
0.06430645,-5.7932474053036599e-05
0.06435708,-5.7770247869177234e-05
0.06440772,-5.7544248538166423e-05
0.06445835,-5.7269168492401329e-05
0.06450899,-5.6959641814878589e-05
0.06455962,-5.6629088016984098e-05
0.06461026,-5.6288898777448849e-05
0.06466089,-5.5947288311842795e-05
0.06471153,-5.5608837727273063e-05
0.06476216,-5.5275725057575748e-05
0.0648128,-5.4948933217546333e-05
0.06486343,-5.4631070643390246e-05
0.06491407,-5.4323703990238651e-05
0.0649647,-5.4025077188787939e-05
0.06501534,-5.3733543163358158e-05
0.06506597,-5.3448699889903344e-05
0.06511661,-5.3171471809047265e-05
0.06516724,-5.2903201589304357e-05
0.06521788,-5.2644822135214263e-05
0.06526851,-5.2396489589817748e-05
0.06531915,-5.215749110699983e-05
0.06536978,-5.1926411167416111e-05
0.06542042,-5.1701458028688096e-05
0.06547106,-5.148092928472981e-05
