Physical Time (s),ep_left Monitor (kg-m/s^3)
0.50660317,0.0095984970659037019
0.50665381,0.010305752515699117
0.50670445,0.01097425247762223
0.50675508,0.011577624145289249
0.50680571,0.012092581195166936
0.50685635,0.012500973598822122
0.50690698,0.012791518814527909
0.50695762,0.01296020750016862
0.50700826,0.013010523603097042
0.50705889,0.012952507098717632
0.50710952,0.012801516876662387
0.50716016,0.012576403406651795
0.50721079,0.012297119237090103
0.50726143,0.011983771524045964
0.50731207,0.011655275751250388
0.5073627,0.011327779789649424
0.50741333,0.011013945818888706
0.50746397,0.010723030345564627
0.50751461,0.010460934718458012
0.50756524,0.010230532224073476
0.50761587,0.010032028756654928
0.50766651,0.0098634116810738977
0.50771714,0.0097213609120389653
0.50776778,0.0095992167893995343
0.50781842,0.0094904204724420693
0.50786905,0.0093893108995908667
0.50791968,0.0092886789941505222
0.50797032,0.0091808490344648698
0.50802095,0.0090585631575853653
0.50807159,0.0089157618521131139
0.50812223,0.0087481576507764929
0.50817286,0.0085537286828993152
0.50822349,0.0083327709721230624
0.50827413,0.0080882553965867642
0.50832477,0.0078256236678496526
0.5083754,0.0075523539548533764
0.50842603,0.0072775636320389636
0.50847667,0.0070115461674893692
0.5085273,0.0067649966852503362
0.50857794,0.0065485165299545116
0.50862858,0.0063718626621737957
0.50867921,0.0062437834057485842
0.50872984,0.0061714715229523537
0.50878048,0.0061604473162872025
0.50883112,0.0062144320643260174
0.50888175,0.0063350846607837952
0.50893239,0.0065219511440872333
0.50898302,0.0067724815469327243
0.50903365,0.0070817731648893491
0.50908429,0.0074424938061561016
0.50913493,0.0078448863789624471
0.50918556,0.0082765415191893062
0.50923619,0.008723161813795649
0.50928683,0.0091687503829122625
0.50933746,0.009596587364541902
0.5093881,0.0099905034298868201
0.50943874,0.010336121974391059
0.50948937,0.010622331446854915
0.50954,0.010842522445097359
0.50959064,0.010995375469540606
0.50964128,0.011085234911002322
0.50969191,0.011121753634993091
0.50974254,0.011118519981836366
0.50979318,0.011091357727425696
0.50984381,0.011056665793209604
0.50989445,0.011029566261940137
0.50994509,0.011022106545745277
0.50999572,0.011041810312173626
0.51004635,0.011091361160457801
0.51009699,0.011168591234570523
0.51014762,0.011267094456020879
0.51019826,0.011377094785732664
0.5102489,0.011486839663920747
0.51029953,0.01158384637333165
0.51035016,0.011656213577018147
0.5104008,0.011693427618141287
0.51045144,0.011687098613018433
0.51050207,0.011631237426820304
0.5105527,0.01152247649990339
0.51060334,0.011359760500174329
0.51065397,0.01114405573772667
0.51070461,0.010878035174729279
0.51075525,0.01056597993372343
0.51080588,0.010213306455873488
0.51085651,0.0098263743802235164
0.51090715,0.0094121504297101453
0.51095778,0.0089791864740063204
0.51100842,0.0085367579135804533
0.51105906,0.0080951896762600506
0.51110969,0.0076659886796173454
0.51116032,0.0072606450508268406
0.51121096,0.0068915110471921125
0.5112616,0.0065712553703740351
0.51131223,0.0063122632632341465
0.51136286,0.0061266698836101377
0.5114135,0.0060253368545024992
0.51146413,0.0060175030476574236
0.51151477,0.0061103173686834003
0.51156541,0.0063082036304261749
0.51161604,0.0066122408135598221
0.51166667,0.0070196120080561145
0.51171731,0.0075231208761171791
0.51176795,0.0081110480509240281
0.51181858,0.0087664682980614257
0.51186921,0.0094682468728099402
0.51191985,0.010191038684853602
0.51197048,0.010906335026771274
0.51202112,0.011585848670894036
0.51207176,0.012202506205048057
0.51212239,0.012732063049332054
0.51217302,0.013155924688709877
0.51222366,0.013461359184976976
0.51227429,0.01364355430249968
0.51232493,0.013705043156028569
0.51237557,0.013655158560527047
0.5124262,0.013508779406663386
0.51247683,0.013284693218190877
0.51252747,0.013002940764769672
0.51257811,0.012683831230566205
0.51262874,0.012346809031266242
0.51267937,0.012008546153452171
0.51273001,0.01168242497459189
0.51278064,0.011378215769688022
0.51283128,0.011102237093291362
0.51288192,0.010857833005047342
0.51293255,0.010645664959302232
0.51298318,0.010463987243462532
0.51303382,0.010309682800955374
0.51308445,0.010176593993725787
0.51313509,0.010057825403084059
0.51318573,0.0099479218436523201
0.51323636,0.0098397725035073696
0.51328699,0.0097257115181973563
0.51333763,0.0095983208101539947
0.51338827,0.0094513440052380829
0.5134389,0.009280222869034592
0.51348953,0.0090826090121486694
0.51354017,0.0088584673350808989
0.5135908,0.0086104532183438175
0.51364144,0.0083437838659201104
0.51369208,0.0080656506291575027
0.51374271,0.0077850753240594804
0.51379334,0.0075122379596395941
0.51384398,0.0072579328860428449
0.51389461,0.0070327920652320753
0.51394525,0.0068468279404868878
0.51399589,0.006708857684606169
0.51404652,0.0066263181256775361
0.51409715,0.006604949505798755
0.51414779,0.0066486840747070437
0.51419843,0.0067594058511712268
0.51424906,0.0069368786325212754
0.51429969,0.0071787420535776554
0.51435033,0.0074803635923942581
0.51440096,0.0078346129568512297
0.5144516,0.0082319454309774422
0.51450224,0.0086602909843652761
0.51455287,0.0091054769736911567
0.5146035,0.0095515201770663763
0.51465414,0.0099816916179137731
0.51470478,0.010379575337423685
0.51475541,0.010730337331750484
0.51480604,0.01102236877288585
0.51485668,0.011248403667583586
0.51490731,0.011406405686447735
0.51495795,0.011500048888930581
0.51500859,0.011538391906241357
0.51505922,0.011534699064651655
0.51510985,0.011504687764523451
0.51516049,0.011464886486996437
0.51521112,0.011430778818846295
0.51526176,0.01141499094593254
0.5153124,0.011425773406867987
0.51536303,0.011466465861410056
0.51541366,0.011535567112163241
0.5154643,0.011627142233796397
0.51551494,0.011731751008677672
0.51556557,0.011837768311853607
0.5156162,0.011932726838409064
0.51566684,0.012004519548615755
0.51571747,0.012042368908506129
0.51576811,0.012037544389099784
0.51581875,0.011983728828894792
0.51586938,0.011877236589122857
0.51592001,0.011716742913866044
0.51597065,0.011503010686957851
0.51602128,0.011238546412634193
0.51607192,0.010927475606670966
0.51612256,0.010575164056802693
0.51617319,0.010187822262010785
0.51622382,0.0097724772881798636
0.51627446,0.0093375307190572479
0.5163251,0.0088921862461168576
0.51637573,0.0084466440366587937
0.51642636,0.0080124101234548776
0.516477,0.0076008989241588771
0.51652763,0.0072244325129091763
0.51657827,0.0068956600038156688
0.51662891,0.0066270479027041333
0.51667954,0.0064307223996535731
0.51673017,0.0063178317780329361
0.51678081,0.00629781482292941
0.51683145,0.006378100045408933
0.51688208,0.0065634859179227742
0.51693272,0.0068554739991565005
0.51698335,0.007251700525094459
